Date,KOKUSAI INDEX (WORLD ex JP) IMI IMI (Large+Mid+Small Cap)
2005-11-04,701.525
2005-11-07,702.686
2005-11-08,700.715
2005-11-09,700.98
2005-11-10,704.465
2005-11-11,707.62
2005-11-14,707.18
2005-11-15,704.038
2005-11-16,703.304
2005-11-17,710.429
2005-11-18,713.373
2005-11-21,717.807
2005-11-22,720.063
2005-11-23,724.427
2005-11-24,724.495
2005-11-25,724.742
2005-11-28,720.088
2005-11-29,720.152
2005-11-30,717.462
2005-12-01,725.458
2005-12-02,727.605
2005-12-05,727.115
2005-12-06,729.386
2005-12-07,726.039
2005-12-08,728.024
2005-12-09,729.457
2005-12-12,732.516
2005-12-13,734.486
2005-12-14,737.551
2005-12-15,734.147
2005-12-16,735.613
2005-12-19,732.037
2005-12-20,730.61
2005-12-21,732.098
2005-12-22,734.881
2005-12-23,735.545
2005-12-26,735.545
2005-12-27,731.447
2005-12-28,733.702
2005-12-29,732.583
2005-12-30,728.079
2006-01-02,728.918
2006-01-03,742.195
2006-01-04,749.696
2006-01-05,748.974
2006-01-06,756.409
2006-01-09,757.479
2006-01-10,756.321
2006-01-11,760.013
2006-01-12,756.729
2006-01-13,756.745
2006-01-16,758.589
2006-01-17,753.771
2006-01-18,749.84
2006-01-19,755.329
2006-01-20,745.885
2006-01-23,750.359
2006-01-24,751.335
2006-01-25,753.207
2006-01-26,758.975
2006-01-27,763.402
2006-01-30,763.221
2006-01-31,763.616
2006-02-01,766.174
2006-02-02,759.432
2006-02-03,754.954
2006-02-06,756.021
2006-02-07,749.641
2006-02-08,751.997
2006-02-09,754.357
2006-02-10,753.104
2006-02-13,751.612
2006-02-14,755.251
2006-02-15,757.826
2006-02-16,762.382
2006-02-17,763.692
2006-02-20,765.605
2006-02-21,764.072
2006-02-22,768.18
2006-02-23,767.449
2006-02-24,768.172
2006-02-27,770.619
2006-02-28,763.998
2006-03-01,770.783
2006-03-02,769.939
2006-03-03,769.796
2006-03-06,767.531
2006-03-07,760.825
2006-03-08,760.087
2006-03-09,760.098
2006-03-10,764.296
2006-03-13,768.801
2006-03-14,776.351
2006-03-15,780.124
2006-03-16,783.797
2006-03-17,784.643
2006-03-20,784.299
2006-03-21,779.495
2006-03-22,783.418
2006-03-23,780.34
2006-03-24,783.571
2006-03-27,781.629
2006-03-28,778.838
2006-03-29,781.836
2006-03-30,786.965
2006-03-31,782.918
2006-04-03,786.383
2006-04-04,791.131
2006-04-05,795.268
2006-04-06,795.338
2006-04-07,786.894
2006-04-10,787.938
2006-04-11,781.879
2006-04-12,781.319
2006-04-13,782.411
2006-04-14,782.411
2006-04-17,785.981
2006-04-18,795.076
2006-04-19,801.582
2006-04-20,801.158
2006-04-21,804.184
2006-04-24,801.986
2006-04-25,800.769
2006-04-26,803.857
2006-04-27,805.515
2006-04-28,806.353
2006-05-01,806.415
2006-05-02,812.227
2006-05-03,808.026
2006-05-04,812.726
2006-05-05,822.284
2006-05-08,822.329
2006-05-09,825.045
2006-05-10,824.005
2006-05-11,817.239
2006-05-12,806.258
2006-05-15,799.407
2006-05-16,799.424
2006-05-17,782.69
2006-05-18,777.382
2006-05-19,776.557
2006-05-22,768.435
2006-05-23,774.094
2006-05-24,768.388
2006-05-25,778.476
2006-05-26,785.889
2006-05-29,787.344
2006-05-30,776.81
2006-05-31,781.826
2006-06-01,788.526
2006-06-02,793.461
2006-06-05,782.951
2006-06-06,772.685
2006-06-07,769.928
2006-06-08,759.112
2006-06-09,762.716
2006-06-12,752.488
2006-06-13,739.315
2006-06-14,743.117
2006-06-15,760.368
2006-06-16,757.81
2006-06-19,752.584
2006-06-20,753.729
2006-06-21,760.862
2006-06-22,758.627
2006-06-23,758.008
2006-06-26,760.792
2006-06-27,755.916
2006-06-28,756.79
2006-06-29,772.865
2006-06-30,782.821
2006-07-03,788.281
2006-07-04,789.535
2006-07-05,780.142
2006-07-06,784.684
2006-07-07,782.578
2006-07-10,781.631
2006-07-11,781.458
2006-07-12,775.747
2006-07-13,765.384
2006-07-14,758.14
2006-07-17,752.677
2006-07-18,752.346
2006-07-19,768.403
2006-07-20,765.997
2006-07-21,760.247
2006-07-24,771.685
2006-07-25,776.081
2006-07-26,776.965
2006-07-27,780.281
2006-07-28,788.321
2006-07-31,787.119
2006-08-01,782.3
2006-08-02,789.859
2006-08-03,788.484
2006-08-04,793.044
2006-08-07,788.175
2006-08-08,786.272
2006-08-09,787.083
2006-08-10,784.37
2006-08-11,782.694
2006-08-14,784.651
2006-08-15,794.719
2006-08-16,802.274
2006-08-17,803.848
2006-08-18,803.607
2006-08-21,804.286
2006-08-22,803.633
2006-08-23,799.833
2006-08-24,800.587
2006-08-25,799.594
2006-08-28,804.353
2006-08-29,805.591
2006-08-30,809.688
2006-08-31,808.921
2006-09-01,813.15
2006-09-04,816.106
2006-09-05,815.111
2006-09-06,805.901
2006-09-07,799.027
2006-09-08,799.764
2006-09-11,797.428
2006-09-12,806.203
2006-09-13,809.432
2006-09-14,810.274
2006-09-15,809.789
2006-09-18,811.767
2006-09-19,809.307
2006-09-20,814.009
2006-09-21,813.221
2006-09-22,809.942
2006-09-25,812.425
2006-09-26,818.222
2006-09-27,822.128
2006-09-28,823.074
2006-09-29,820.95
2006-10-02,820.926
2006-10-03,819.804
2006-10-04,826.529
2006-10-05,831.194
2006-10-06,827.648
2006-10-09,829.192
2006-10-10,831.012
2006-10-11,829.788
2006-10-12,837.218
2006-10-13,839.097
2006-10-16,842.64
2006-10-17,837.69
2006-10-18,840.318
2006-10-19,843.239
2006-10-20,844.679
2006-10-23,847.296
2006-10-24,847.666
2006-10-25,852.362
2006-10-26,857.189
2006-10-27,853.486
2006-10-30,852.936
2006-10-31,854.258
2006-11-01,851.145
2006-11-02,849.909
2006-11-03,849.241
2006-11-06,858.546
2006-11-07,863.476
2006-11-08,863.711
2006-11-09,861.37
2006-11-10,863.907
2006-11-13,864.201
2006-11-14,867.151
2006-11-15,870.777
2006-11-16,872.089
2006-11-17,870.696
2006-11-20,871.05
2006-11-21,873.624
2006-11-22,878.138
2006-11-23,878.176
2006-11-24,878.036
2006-11-27,866.734
2006-11-28,867.527
2006-11-29,877.378
2006-11-30,879.17
2006-12-01,877.41
2006-12-04,883.987
2006-12-05,887.867
2006-12-06,888.055
2006-12-07,887.313
2006-12-08,888.565
2006-12-11,888.814
2006-12-12,889.409
2006-12-13,891.637
2006-12-14,897.107
2006-12-15,896.763
2006-12-18,893.554
2006-12-19,894.84
2006-12-20,896.497
2006-12-21,893.32
2006-12-22,889.477
2006-12-25,889.477
2006-12-26,891.071
2006-12-27,898.527
2006-12-28,898.889
2006-12-29,896.661
2007-01-01,896.661
2007-01-02,903.306
2007-01-03,899.967
2007-01-04,895.736
2007-01-05,886.954
2007-01-08,888.242
2007-01-09,888.978
2007-01-10,886.312
2007-01-11,894.242
2007-01-12,900.634
2007-01-15,903.562
2007-01-16,901.539
2007-01-17,901.428
2007-01-18,899.252
2007-01-19,903.516
2007-01-22,900.484
2007-01-23,904.912
2007-01-24,910.466
2007-01-25,903.922
2007-01-26,899.63
2007-01-29,901.038
2007-01-30,906.102
2007-01-31,908.799
2007-02-01,917.096
2007-02-02,918.67
2007-02-05,917.436
2007-02-06,920.265
2007-02-07,924.348
2007-02-08,921.755
2007-02-09,918.508
2007-02-12,913.696
2007-02-13,920.061
2007-02-14,929.899
2007-02-15,931.54
2007-02-16,930.449
2007-02-19,932.324
2007-02-20,933.655
2007-02-21,930.937
2007-02-22,931.654
2007-02-23,932.503
2007-02-26,933.613
2007-02-27,905.79
2007-02-28,901.14
2007-03-01,895.353
2007-03-02,887.843
2007-03-05,874.529
2007-03-06,887.108
2007-03-07,890.11
2007-03-08,897.967
2007-03-09,899.641
2007-03-12,902.123
2007-03-13,888.296
2007-03-14,882.639
2007-03-15,892.487
2007-03-16,891.991
2007-03-19,902.786
2007-03-20,908.721
2007-03-21,919.922
2007-03-22,926.809
2007-03-23,927.666
2007-03-26,926.786
2007-03-27,923.288
2007-03-28,917.839
2007-03-29,922.82
2007-03-30,922.153
2007-04-02,926.619
2007-04-03,935.567
2007-04-04,937.655
2007-04-05,941.471
2007-04-06,941.471
2007-04-09,939.907
2007-04-10,946.163
2007-04-11,942.625
2007-04-12,946.634
2007-04-13,951.54
2007-04-16,962.783
2007-04-17,964.378
2007-04-18,963.435
2007-04-19,960.707
2007-04-20,970.283
2007-04-23,968.582
2007-04-24,966.21
2007-04-25,975.454
2007-04-26,974.288
2007-04-27,973.658
2007-04-30,969.139
2007-05-01,968.517
2007-05-02,975.642
2007-05-03,978.679
2007-05-04,984.182
2007-05-07,987.327
2007-05-08,981.352
2007-05-09,985.21
2007-05-10,974.337
2007-05-11,981.444
2007-05-14,980.351
2007-05-15,981.843
2007-05-16,985.15
2007-05-17,984.265
2007-05-18,991.306
2007-05-21,992.654
2007-05-22,992.946
2007-05-23,996.178
2007-05-24,985.348
2007-05-25,988.98
2007-05-28,989.692
2007-05-29,992.546
2007-05-30,995.024
2007-05-31,1000.0
2007-06-01,1005.352
2007-06-04,1008.177
2007-06-05,1003.98
2007-06-06,991.922
2007-06-07,976.225
2007-06-08,978.877
2007-06-11,982.377
2007-06-12,973.686
2007-06-13,982.375
2007-06-14,991.52
2007-06-15,1002.209
2007-06-18,1001.634
2007-06-19,1002.118
2007-06-20,996.104
2007-06-21,995.371
2007-06-22,988.4
2007-06-25,985.344
2007-06-26,980.933
2007-06-27,982.876
2007-06-28,988.604
2007-06-29,991.449
2007-07-02,1000.461
2007-07-03,1005.63
2007-07-04,1008.029
2007-07-05,1006.037
2007-07-06,1011.862
2007-07-09,1014.235
2007-07-10,1004.34
2007-07-11,1007.187
2007-07-12,1022.646
2007-07-13,1026.934
2007-07-16,1025.609
2007-07-17,1024.453
2007-07-18,1020.169
2007-07-19,1027.357
2007-07-20,1017.286
2007-07-23,1020.471
2007-07-24,1002.941
2007-07-25,997.711
2007-07-26,973.332
2007-07-27,958.827
2007-07-30,964.327
2007-07-31,966.152
2007-08-01,961.616
2007-08-02,967.973
2007-08-03,950.906
2007-08-06,958.223
2007-08-07,965.517
2007-08-08,984.194
2007-08-09,959.2
2007-08-10,946.268
2007-08-13,952.188
2007-08-14,936.042
2007-08-15,922.356
2007-08-16,907.417
2007-08-17,929.925
2007-08-20,934.499
2007-08-21,936.118
2007-08-22,950.303
2007-08-23,953.518
2007-08-24,962.558
2007-08-27,959.608
2007-08-28,939.656
2007-08-29,953.138
2007-08-30,955.282
2007-08-31,967.392
2007-09-03,968.497
2007-09-04,976.648
2007-09-05,966.252
2007-09-06,971.043
2007-09-07,956.106
2007-09-10,951.589
2007-09-11,966.746
2007-09-12,969.811
2007-09-13,976.936
2007-09-14,973.563
2007-09-17,964.621
2007-09-18,985.554
2007-09-19,1002.84
2007-09-20,1001.081
2007-09-21,1005.657
2007-09-24,1003.606
2007-09-25,1000.202
2007-09-26,1006.054
2007-09-27,1013.488
2007-09-28,1014.143
2007-10-01,1025.797
2007-10-02,1025.796
2007-10-03,1023.459
2007-10-04,1024.512
2007-10-05,1035.742
2007-10-08,1030.864
2007-10-09,1038.492
2007-10-10,1041.009
2007-10-11,1042.961
2007-10-12,1044.084
2007-10-15,1037.144
2007-10-16,1026.813
2007-10-17,1032.214
2007-10-18,1032.013
2007-10-19,1013.42
2007-10-22,1006.066
2007-10-23,1019.49
2007-10-24,1015.306
2007-10-25,1021.534
2007-10-26,1035.383
2007-10-29,1042.785
2007-10-30,1037.065
2007-10-31,1050.46
2007-11-01,1028.564
2007-11-02,1026.993
2007-11-05,1019.65
2007-11-06,1031.439
2007-11-07,1016.735
2007-11-08,1013.237
2007-11-09,997.197
2007-11-12,982.992
2007-11-13,1001.35
2007-11-14,1003.864
2007-11-15,987.811
2007-11-16,986.402
2007-11-19,968.804
2007-11-20,977.309
2007-11-21,958.722
2007-11-22,961.838
2007-11-23,975.298
2007-11-26,964.19
2007-11-27,969.512
2007-11-28,992.859
2007-11-29,995.989
2007-11-30,1002.758
2007-12-03,997.508
2007-12-04,989.927
2007-12-05,1002.059
2007-12-06,1011.048
2007-12-07,1014.94
2007-12-10,1022.823
2007-12-11,1006.793
2007-12-12,1010.325
2007-12-13,998.452
2007-12-14,986.947
2007-12-17,968.068
2007-12-18,971.652
2007-12-19,969.838
2007-12-20,972.965
2007-12-21,989.593
2007-12-24,996.407
2007-12-25,996.407
2007-12-26,999.362
2007-12-27,993.964
2007-12-28,997.821
2007-12-31,992.568
2008-01-01,992.568
2008-01-02,983.56
2008-01-03,981.307
2008-01-04,961.239
2008-01-07,958.244
2008-01-08,950.919
2008-01-09,950.534
2008-01-10,952.487
2008-01-11,943.892
2008-01-14,952.872
2008-01-15,928.885
2008-01-16,915.827
2008-01-17,899.746
2008-01-18,891.297
2008-01-21,865.285
2008-01-22,869.137
2008-01-23,871.066
2008-01-24,897.785
2008-01-25,893.993
2008-01-28,901.097
2008-01-29,909.197
2008-01-30,903.968
2008-01-31,913.483
2008-02-01,929.685
2008-02-04,926.294
2008-02-05,894.196
2008-02-06,890.328
2008-02-07,884.542
2008-02-08,885.44
2008-02-11,884.83
2008-02-12,901.333
2008-02-13,907.935
2008-02-14,904.492
2008-02-15,899.331
2008-02-18,904.162
2008-02-19,908.044
2008-02-20,905.358
2008-02-21,905.089
2008-02-22,906.573
2008-02-25,921.311
2008-02-26,932.164
2008-02-27,937.352
2008-02-28,928.7
2008-02-29,908.793
2008-03-03,902.848
2008-03-04,896.557
2008-03-05,906.57
2008-03-06,893.093
2008-03-07,883.513
2008-03-10,869.389
2008-03-11,890.508
2008-03-12,895.594
2008-03-13,896.031
2008-03-14,883.091
2008-03-17,862.889
2008-03-18,894.541
2008-03-19,876.162
2008-03-20,878.618
2008-03-21,878.618
2008-03-24,888.015
2008-03-25,907.358
2008-03-26,905.941
2008-03-27,905.712
2008-03-28,898.565
2008-03-31,902.492
2008-04-01,924.349
2008-04-02,930.306
2008-04-03,931.441
2008-04-04,936.477
2008-04-07,940.049
2008-04-08,933.986
2008-04-09,928.068
2008-04-10,930.23
2008-04-11,915.345
2008-04-14,910.667
2008-04-15,914.675
2008-04-16,937.935
2008-04-17,934.948
2008-04-18,947.605
2008-04-21,949.502
2008-04-22,944.291
2008-04-23,945.536
2008-04-24,944.518
2008-04-25,952.249
2008-04-28,954.037
2008-04-29,947.239
2008-04-30,948.321
2008-05-01,953.941
2008-05-02,962.58
2008-05-05,962.418
2008-05-06,967.326
2008-05-07,957.597
2008-05-08,960.787
2008-05-09,954.317
2008-05-12,964.016
2008-05-13,963.715
2008-05-14,967.003
2008-05-15,975.543
2008-05-16,981.628
2008-05-19,985.455
2008-05-20,976.954
2008-05-21,968.469
2008-05-22,970.046
2008-05-23,958.423
2008-05-26,957.302
2008-05-27,957.437
2008-05-28,961.525
2008-05-29,963.681
2008-05-30,966.187
2008-06-02,957.166
2008-06-03,954.689
2008-06-04,950.465
2008-06-05,962.55
2008-06-06,945.779
2008-06-09,943.085
2008-06-10,931.287
2008-06-11,919.022
2008-06-12,918.324
2008-06-13,926.751
2008-06-16,930.625
2008-06-17,931.28
2008-06-18,922.01
2008-06-19,920.601
2008-06-20,907.8
2008-06-23,904.205
2008-06-24,900.772
2008-06-25,907.065
2008-06-26,888.997
2008-06-27,885.888
2008-06-30,888.024
2008-07-01,881.507
2008-07-02,870.036
2008-07-03,867.856
2008-07-04,864.114
2008-07-07,861.837
2008-07-08,865.272
2008-07-09,861.792
2008-07-10,860.263
2008-07-11,850.642
2008-07-14,848.278
2008-07-15,836.736
2008-07-16,847.624
2008-07-17,863.07
2008-07-18,866.466
2008-07-21,871.698
2008-07-22,875.494
2008-07-23,880.585
2008-07-24,862.862
2008-07-25,863.424
2008-07-28,852.584
2008-07-29,860.245
2008-07-30,873.765
2008-07-31,868.316
2008-08-01,860.478
2008-08-04,852.915
2008-08-05,868.147
2008-08-06,873.549
2008-08-07,863.196
2008-08-08,868.108
2008-08-11,875.286
2008-08-12,866.724
2008-08-13,857.628
2008-08-14,863.242
2008-08-15,860.655
2008-08-18,853.834
2008-08-19,840.674
2008-08-20,846.775
2008-08-21,849.523
2008-08-22,858.717
2008-08-25,847.138
2008-08-26,846.543
2008-08-27,853.3
2008-08-28,865.517
2008-08-29,860.702
2008-09-01,855.854
2008-09-02,852.86
2008-09-03,845.245
2008-09-04,820.804
2008-09-05,812.902
2008-09-08,830.48
2008-09-09,808.169
2008-09-10,808.284
2008-09-11,808.484
2008-09-12,822.059
2008-09-15,788.722
2008-09-16,786.748
2008-09-17,760.355
2008-09-18,781.988
2008-09-19,827.722
2008-09-22,810.031
2008-09-23,798.232
2008-09-24,794.058
2008-09-25,806.82
2008-09-26,799.184
2008-09-29,739.017
2008-09-30,756.238
2008-10-01,755.421
2008-10-02,726.087
2008-10-03,725.387
2008-10-06,679.273
2008-10-07,657.743
2008-10-08,637.031
2008-10-09,604.617
2008-10-10,578.085
2008-10-13,639.016
2008-10-14,647.724
2008-10-15,595.975
2008-10-16,594.579
2008-10-17,601.682
2008-10-20,625.851
2008-10-21,610.683
2008-10-22,571.27
2008-10-23,570.573
2008-10-24,545.519
2008-10-27,523.771
2008-10-28,562.168
2008-10-29,582.316
2008-10-30,597.0
2008-10-31,605.382
2008-11-03,609.22
2008-11-04,637.566
2008-11-05,615.401
2008-11-06,579.464
2008-11-07,591.824
2008-11-10,589.555
2008-11-11,567.022
2008-11-12,541.207
2008-11-13,562.375
2008-11-14,550.742
2008-11-17,536.314
2008-11-18,539.448
2008-11-19,511.23
2008-11-20,478.565
2008-11-21,493.334
2008-11-24,532.45
2008-11-25,539.35
2008-11-26,550.977
2008-11-27,555.817
2008-11-28,560.744
2008-12-01,515.442
2008-12-02,530.856
2008-12-03,539.392
2008-12-04,528.862
2008-12-05,532.2
2008-12-08,562.967
2008-12-09,556.594
2008-12-10,563.906
2008-12-11,556.125
2008-12-12,555.378
2008-12-15,555.098
2008-12-16,575.228
2008-12-17,580.688
2008-12-18,575.579
2008-12-19,567.901
2008-12-22,557.16
2008-12-23,554.199
2008-12-24,556.198
2008-12-25,556.198
2008-12-26,558.709
2008-12-29,562.443
2008-12-30,573.223
2008-12-31,577.459
2009-01-01,577.459
2009-01-02,595.764
2009-01-05,595.637
2009-01-06,600.457
2009-01-07,590.548
2009-01-08,591.325
2009-01-09,579.25
2009-01-12,563.997
2009-01-13,559.184
2009-01-14,538.78
2009-01-15,536.221
2009-01-16,544.056
2009-01-19,539.525
2009-01-20,513.496
2009-01-21,525.092
2009-01-22,519.105
2009-01-23,518.251
2009-01-26,530.342
2009-01-27,535.23
2009-01-28,553.599
2009-01-29,537.277
2009-01-30,526.147
2009-02-02,521.098
2009-02-03,530.917
2009-02-04,532.855
2009-02-05,537.519
2009-02-06,551.278
2009-02-09,556.577
2009-02-10,534.635
2009-02-11,533.203
2009-02-12,530.262
2009-02-13,530.525
2009-02-16,526.032
2009-02-17,503.272
2009-02-18,500.74
2009-02-19,499.774
2009-02-20,488.8
2009-02-23,477.995
2009-02-24,487.681
2009-02-25,483.531
2009-02-26,484.295
2009-02-27,474.206
2009-03-02,449.544
2009-03-03,444.517
2009-03-04,457.141
2009-03-05,439.713
2009-03-06,439.022
2009-03-09,433.987
2009-03-10,460.369
2009-03-11,462.555
2009-03-12,475.595
2009-03-13,481.366
2009-03-16,485.921
2009-03-17,494.597
2009-03-18,501.742
2009-03-19,509.107
2009-03-20,500.841
2009-03-23,528.538
2009-03-24,522.26
2009-03-25,526.111
2009-03-26,535.403
2009-03-27,523.011
2009-03-30,502.622
2009-03-31,514.069
2009-04-01,521.398
2009-04-02,544.653
2009-04-03,546.645
2009-04-06,542.61
2009-04-07,530.779
2009-04-08,534.327
2009-04-09,551.974
2009-04-10,551.98
2009-04-13,554.979
2009-04-14,551.234
2009-04-15,553.8
2009-04-16,563.039
2009-04-17,566.052
2009-04-20,541.62
2009-04-21,549.182
2009-04-22,550.378
2009-04-23,554.226
2009-04-24,568.243
2009-04-27,562.851
2009-04-28,557.869
2009-04-29,573.467
2009-04-30,577.232
2009-05-01,579.3
2009-05-04,598.646
2009-05-05,599.236
2009-05-06,607.919
2009-05-07,603.737
2009-05-08,617.789
2009-05-11,608.986
2009-05-12,608.012
2009-05-13,590.764
2009-05-14,594.282
2009-05-15,592.445
2009-05-18,606.783
2009-05-19,613.801
2009-05-20,617.059
2009-05-21,605.615
2009-05-22,608.678
2009-05-25,609.444
2009-05-26,621.102
2009-05-27,616.104
2009-05-28,619.147
2009-05-29,628.936
2009-06-01,647.039
2009-06-02,650.988
2009-06-03,638.871
2009-06-04,642.4
2009-06-05,640.457
2009-06-08,634.679
2009-06-09,640.24
2009-06-10,642.719
2009-06-11,649.207
2009-06-12,646.813
2009-06-15,628.143
2009-06-16,623.225
2009-06-17,616.246
2009-06-18,622.035
2009-06-19,626.159
2009-06-22,606.293
2009-06-23,606.693
2009-06-24,616.298
2009-06-25,620.968
2009-06-26,624.67
2009-06-29,630.743
2009-06-30,625.468
2009-07-01,632.612
2009-07-02,614.022
2009-07-03,613.641
2009-07-06,608.623
2009-07-07,601.187
2009-07-08,595.576
2009-07-09,599.697
2009-07-10,595.815
2009-07-13,607.473
2009-07-14,614.543
2009-07-15,635.074
2009-07-16,640.533
2009-07-17,641.481
2009-07-20,651.722
2009-07-21,655.29
2009-07-22,655.666
2009-07-23,670.844
2009-07-24,671.902
2009-07-27,675.244
2009-07-28,671.488
2009-07-29,668.366
2009-07-30,679.559
2009-07-31,682.551
2009-08-03,697.588
2009-08-04,698.853
2009-08-05,696.234
2009-08-06,694.087
2009-08-07,699.19
2009-08-10,696.073
2009-08-11,686.584
2009-08-12,695.254
2009-08-13,703.288
2009-08-14,696.68
2009-08-17,676.713
2009-08-18,685.232
2009-08-19,689.191
2009-08-20,697.768
2009-08-21,711.967
2009-08-24,715.568
2009-08-25,717.806
2009-08-26,714.1
2009-08-27,713.821
2009-08-28,719.615
2009-08-31,712.825
2009-09-01,698.67
2009-09-02,694.035
2009-09-03,699.287
2009-09-04,708.697
2009-09-07,715.212
2009-09-08,724.424
2009-09-09,730.935
2009-09-10,735.872
2009-09-11,738.826
2009-09-14,740.027
2009-09-15,742.419
2009-09-16,756.221
2009-09-17,758.233
2009-09-18,756.3
2009-09-21,750.866
2009-09-22,759.275
2009-09-23,755.227
2009-09-24,742.512
2009-09-25,738.337
2009-09-28,749.202
2009-09-29,748.474
2009-09-30,748.235
2009-10-01,730.813
2009-10-02,722.615
2009-10-05,731.928
2009-10-06,747.203
2009-10-07,747.46
2009-10-08,757.669
2009-10-09,759.664
2009-10-12,764.231
2009-10-13,761.116
2009-10-14,776.689
2009-10-15,779.526
2009-10-16,772.447
2009-10-19,782.226
2009-10-20,777.992
2009-10-21,776.164
2009-10-22,777.287
2009-10-23,770.505
2009-10-26,759.594
2009-10-27,754.125
2009-10-28,736.221
2009-10-29,751.554
2009-10-30,733.614
2009-11-02,736.823
2009-11-03,733.652
2009-11-04,742.172
2009-11-05,752.857
2009-11-06,754.91
2009-11-09,774.072
2009-11-10,772.94
2009-11-11,777.379
2009-11-12,770.711
2009-11-13,774.826
2009-11-16,788.346
2009-11-17,784.287
2009-11-18,786.318
2009-11-19,772.163
2009-11-20,767.719
2009-11-23,782.433
2009-11-24,778.59
2009-11-25,784.926
2009-11-26,772.927
2009-11-27,767.113
2009-11-30,766.916
2009-12-01,782.83
2009-12-02,785.419
2009-12-03,780.739
2009-12-04,781.675
2009-12-07,778.104
2009-12-08,767.001
2009-12-09,765.819
2009-12-10,770.703
2009-12-11,771.845
2009-12-14,778.466
2009-12-15,774.741
2009-12-16,779.307
2009-12-17,765.372
2009-12-18,765.623
2009-12-21,774.534
2009-12-22,777.01
2009-12-23,782.384
2009-12-24,785.909
2009-12-25,785.909
2009-12-28,788.689
2009-12-29,790.164
2009-12-30,786.937
2009-12-31,785.001
2010-01-01,785.001
2010-01-04,799.581
2010-01-05,801.239
2010-01-06,802.212
2010-01-07,802.676
2010-01-08,805.673
2010-01-11,811.239
2010-01-12,802.668
2010-01-13,806.131
2010-01-14,809.278
2010-01-15,799.312
2010-01-18,801.863
2010-01-19,807.009
2010-01-20,793.763
2010-01-21,779.692
2010-01-22,767.334
2010-01-25,767.517
2010-01-26,764.249
2010-01-27,763.051
2010-01-28,754.249
2010-01-29,749.403
2010-02-01,757.133
2010-02-02,767.084
2010-02-03,763.227
2010-02-04,738.673
2010-02-05,731.693
2010-02-08,729.921
2010-02-09,736.739
2010-02-10,737.539
2010-02-11,743.196
2010-02-12,742.457
2010-02-15,743.373
2010-02-16,756.443
2010-02-17,762.031
2010-02-18,766.021
2010-02-19,765.301
2010-02-22,766.739
2010-02-23,757.575
2010-02-24,762.03
2010-02-25,755.046
2010-02-26,761.404
2010-03-01,767.642
2010-03-02,774.025
2010-03-03,779.317
2010-03-04,779.558
2010-03-05,791.247
2010-03-08,792.697
2010-03-09,792.126
2010-03-10,798.261
2010-03-11,799.431
2010-03-12,802.643
2010-03-15,798.137
2010-03-16,806.985
2010-03-17,812.949
2010-03-18,809.219
2010-03-19,803.595
2010-03-22,805.692
2010-03-23,811.905
2010-03-24,805.147
2010-03-25,806.607
2010-03-26,806.503
2010-03-29,812.206
2010-03-30,811.849
2010-03-31,811.728
2010-04-01,820.657
2010-04-02,820.657
2010-04-05,824.942
2010-04-06,826.039
2010-04-07,822.197
2010-04-08,821.119
2010-04-09,830.13
2010-04-12,834.065
2010-04-13,832.113
2010-04-14,842.852
2010-04-15,843.815
2010-04-16,829.611
2010-04-19,827.344
2010-04-20,836.645
2010-04-21,834.197
2010-04-22,830.94
2010-04-23,837.756
2010-04-26,838.301
2010-04-27,817.863
2010-04-28,813.918
2010-04-29,825.379
2010-04-30,816.567
2010-05-03,820.757
2010-05-04,797.202
2010-05-05,786.709
2010-05-06,764.118
2010-05-07,743.9
2010-05-10,786.251
2010-05-11,781.413
2010-05-12,793.494
2010-05-13,787.142
2010-05-14,765.985
2010-05-17,761.919
2010-05-18,758.876
2010-05-19,745.503
2010-05-20,719.906
2010-05-21,729.894
2010-05-24,723.458
2010-05-25,712.913
2010-05-26,717.904
2010-05-27,741.796
2010-05-28,737.782
2010-05-31,737.58
2010-06-01,729.113
2010-06-02,739.102
2010-06-03,746.417
2010-06-04,722.018
2010-06-07,709.846
2010-06-08,711.984
2010-06-09,717.254
2010-06-10,735.803
2010-06-11,739.896
2010-06-14,747.258
2010-06-15,760.044
2010-06-16,760.617
2010-06-17,761.65
2010-06-18,764.007
2010-06-21,766.04
2010-06-22,754.551
2010-06-23,748.499
2010-06-24,737.668
2010-06-25,737.645
2010-06-28,740.317
2010-06-29,713.859
2010-06-30,709.736
2010-07-01,705.536
2010-07-02,706.198
2010-07-05,703.672
2010-07-06,714.74
2010-07-07,730.843
2010-07-08,740.218
2010-07-09,745.531
2010-07-12,745.282
2010-07-13,759.144
2010-07-14,760.7
2010-07-15,760.9
2010-07-16,743.52
2010-07-19,743.276
2010-07-20,748.029
2010-07-21,744.574
2010-07-22,761.86
2010-07-23,766.907
2010-07-26,776.523
2010-07-27,777.518
2010-07-28,773.462
2010-07-29,772.898
2010-07-30,771.206
2010-08-02,791.257
2010-08-03,790.055
2010-08-04,792.268
2010-08-05,790.79
2010-08-06,789.129
2010-08-09,795.013
2010-08-10,784.893
2010-08-11,761.489
2010-08-12,757.489
2010-08-13,755.503
2010-08-16,757.218
2010-08-17,767.809
2010-08-18,767.661
2010-08-19,756.501
2010-08-20,748.882
2010-08-23,747.957
2010-08-24,736.762
2010-08-25,735.222
2010-08-26,737.314
2010-08-27,746.632
2010-08-30,740.841
2010-08-31,740.468
2010-09-01,764.044
2010-09-02,769.241
2010-09-03,778.505
2010-09-06,780.541
