Date,KOKUSAI INDEX (WORLD ex JP) IMI IMI (Large+Mid+Small Cap)
2010-09-07,755.487
2010-09-08,761.041
2010-09-09,766.1
2010-09-10,767.686
2010-09-13,779.07
2010-09-14,781.19
2010-09-15,783.253
2010-09-16,781.896
2010-09-17,781.032
2010-09-20,792.894
2010-09-21,791.067
2010-09-22,791.013
2010-09-23,785.263
2010-09-24,801.248
2010-09-27,798.702
2010-09-28,802.155
2010-09-29,801.797
2010-09-30,800.117
2010-10-01,803.582
2010-10-04,797.566
2010-10-05,814.039
2010-10-06,817.015
2010-10-07,817.037
2010-10-08,820.234
2010-10-11,821.213
2010-10-12,820.585
2010-10-13,831.833
2010-10-14,832.755
2010-10-15,831.595
2010-10-18,834.377
2010-10-19,820.116
2010-10-20,830.064
2010-10-21,832.699
2010-10-22,831.601
2010-10-25,836.455
2010-10-26,833.204
2010-10-27,826.255
2010-10-28,830.992
2010-10-29,832.007
2010-11-01,833.606
2010-11-02,842.11
2010-11-03,842.92
2010-11-04,862.873
2010-11-05,862.94
2010-11-08,860.033
2010-11-09,857.563
2010-11-10,852.741
2010-11-11,850.302
2010-11-12,842.09
2010-11-15,841.632
2010-11-16,825.193
2010-11-17,826.629
2010-11-18,840.112
2010-11-19,841.025
2010-11-22,838.298
2010-11-23,822.484
2010-11-24,832.924
2010-11-25,834.297
2010-11-26,825.425
2010-11-29,818.146
2010-11-30,813.526
2010-12-01,830.914
2010-12-02,845.238
2010-12-03,851.448
2010-12-06,850.109
2010-12-07,854.497
2010-12-08,852.717
2010-12-09,855.429
2010-12-10,860.17
2010-12-13,865.31
2010-12-14,866.398
2010-12-15,861.081
2010-12-16,861.845
2010-12-17,860.627
2010-12-20,862.125
2010-12-21,870.111
2010-12-22,871.717
2010-12-23,871.131
2010-12-24,872.002
2010-12-27,870.776
2010-12-28,871.86
2010-12-29,874.431
2010-12-30,873.686
2010-12-31,875.315
2011-01-03,882.357
2011-01-04,881.411
2011-01-05,880.275
2011-01-06,877.624
2011-01-07,875.361
2011-01-10,871.291
2011-01-11,877.267
2011-01-12,888.853
2011-01-13,892.479
2011-01-14,896.1
2011-01-17,895.027
2011-01-18,901.318
2011-01-19,893.744
2011-01-20,884.75
2011-01-21,890.88
2011-01-24,897.24
2011-01-25,894.961
2011-01-26,902.026
2011-01-27,904.347
2011-01-28,890.167
2011-01-31,895.202
2011-02-01,911.375
2011-02-02,911.625
2011-02-03,910.293
2011-02-04,911.269
2011-02-07,917.537
2011-02-08,922.567
2011-02-09,919.635
2011-02-10,916.967
2011-02-11,920.085
2011-02-14,922.261
2011-02-15,921.592
2011-02-16,927.169
2011-02-17,931.662
2011-02-18,933.945
2011-02-21,930.304
2011-02-22,916.105
2011-02-23,909.838
2011-02-24,908.292
2011-02-25,919.268
2011-02-28,926.318
2011-03-01,916.941
2011-03-02,916.945
2011-03-03,928.437
2011-03-04,925.359
2011-03-07,918.96
2011-03-08,921.97
2011-03-09,920.499
2011-03-10,902.037
2011-03-11,903.451
2011-03-14,899.917
2011-03-15,885.242
2011-03-16,871.1
2011-03-17,884.574
2011-03-18,891.575
2011-03-21,907.582
2011-03-22,906.083
2011-03-23,907.19
2011-03-24,917.339
2011-03-25,919.185
2011-03-28,916.634
2011-03-29,920.187
2011-03-30,928.966
2011-03-31,928.245
2011-04-01,935.294
2011-04-04,938.76
2011-04-05,939.605
2011-04-06,945.068
2011-04-07,941.507
2011-04-08,944.439
2011-04-11,941.623
2011-04-12,930.25
2011-04-13,934.01
2011-04-14,932.067
2011-04-15,934.23
2011-04-18,917.724
2011-04-19,924.696
2011-04-20,943.485
2011-04-21,950.83
2011-04-22,950.83
2011-04-25,948.636
2011-04-26,956.214
2011-04-27,960.348
2011-04-28,967.918
2011-04-29,970.657
2011-05-02,970.945
2011-05-03,963.361
2011-05-04,954.393
2011-05-05,942.29
2011-05-06,947.372
2011-05-09,944.765
2011-05-10,954.415
2011-05-11,947.924
2011-05-12,944.004
2011-05-13,938.701
2011-05-16,934.501
2011-05-17,929.48
2011-05-18,938.794
2011-05-19,942.794
2011-05-20,936.502
2011-05-23,920.323
2011-05-24,922.031
2011-05-25,925.781
2011-05-26,929.857
2011-05-27,938.78
2011-05-30,938.972
2011-05-31,950.119
2011-06-01,935.128
2011-06-02,929.266
2011-06-03,925.297
2011-06-06,917.535
2011-06-07,918.813
2011-06-08,910.012
2011-06-09,915.023
2011-06-10,899.878
2011-06-13,900.155
2011-06-14,913.121
2011-06-15,896.557
2011-06-16,889.833
2011-06-17,894.92
2011-06-20,895.846
2011-06-21,910.87
2011-06-22,907.727
2011-06-23,895.444
2011-06-24,889.897
2011-06-27,895.71
2011-06-28,906.667
2011-06-29,918.68
2011-06-30,931.105
2011-07-01,940.792
2011-07-04,943.15
2011-07-05,941.88
2011-07-06,938.37
2011-07-07,947.468
2011-07-08,939.371
2011-07-11,917.413
2011-07-12,912.063
2011-07-13,921.5
2011-07-14,914.223
2011-07-15,915.664
2011-07-18,903.031
2011-07-19,918.772
2011-07-20,923.401
2011-07-21,937.568
2011-07-22,940.521
2011-07-25,935.117
2011-07-26,935.091
2011-07-27,917.149
2011-07-28,913.131
2011-07-29,908.376
2011-08-01,899.973
2011-08-02,879.463
2011-08-03,876.407
2011-08-04,835.825
2011-08-05,825.801
2011-08-08,777.97
2011-08-09,804.999
2011-08-10,777.993
2011-08-11,807.3
2011-08-12,818.367
2011-08-15,836.452
2011-08-16,829.236
2011-08-17,832.205
2011-08-18,792.21
2011-08-19,781.205
2011-08-22,782.361
2011-08-23,802.161
2011-08-24,811.679
2011-08-25,800.495
2011-08-26,806.826
2011-08-29,829.457
2011-08-30,832.683
2011-08-31,843.157
2011-09-01,835.93
2011-09-02,815.045
2011-09-05,800.929
2011-09-06,793.784
2011-09-07,817.552
2011-09-08,813.797
2011-09-09,787.846
2011-09-12,779.693
2011-09-13,788.283
2011-09-14,797.149
2011-09-15,814.321
2011-09-16,817.803
2011-09-19,802.212
2011-09-20,806.434
2011-09-21,786.722
2011-09-22,751.339
2011-09-23,755.469
2011-09-26,767.828
2011-09-27,789.641
2011-09-28,774.586
2011-09-29,779.825
2011-09-30,760.461
2011-10-03,737.873
2011-10-04,740.63
2011-10-05,758.44
2011-10-06,778.499
2011-10-07,778.906
2011-10-10,802.522
2011-10-11,803.453
2011-10-12,817.423
2011-10-13,811.571
2011-10-14,826.496
2011-10-17,812.532
2011-10-18,818.909
2011-10-19,816.333
2011-10-20,811.07
2011-10-21,831.37
2011-10-24,844.992
2011-10-25,832.596
2011-10-26,837.065
2011-10-27,874.112
2011-10-28,875.311
2011-10-31,850.664
2011-11-01,819.168
2011-11-02,832.689
2011-11-03,846.608
2011-11-04,842.837
2011-11-07,844.129
2011-11-08,853.536
2011-11-09,824.802
2011-11-10,825.714
2011-11-11,845.968
2011-11-14,836.607
2011-11-15,835.182
2011-11-16,826.634
2011-11-17,813.655
2011-11-18,810.579
2011-11-21,790.67
2011-11-22,787.607
2011-11-23,768.91
2011-11-24,767.69
2011-11-25,766.162
2011-11-28,792.655
2011-11-29,796.29
2011-11-30,831.452
2011-12-01,829.532
2011-12-02,832.01
2011-12-05,840.867
2011-12-06,837.442
2011-12-07,838.817
2011-12-08,821.086
2011-12-09,832.424
2011-12-12,817.401
2011-12-13,810.104
2011-12-14,794.932
2011-12-15,799.423
2011-12-16,802.619
2011-12-19,794.517
2011-12-20,816.923
2011-12-21,816.739
2011-12-22,824.249
2011-12-23,830.819
2011-12-26,830.852
2011-12-27,831.633
2011-12-28,819.745
2011-12-29,826.955
2011-12-30,829.18
2012-01-02,831.752
2012-01-03,846.96
2012-01-04,843.236
2012-01-05,839.866
2012-01-06,836.873
2012-01-09,837.545
2012-01-10,848.982
2012-01-11,847.003
2012-01-12,850.173
2012-01-13,844.654
2012-01-16,846.633
2012-01-17,852.87
2012-01-18,861.286
2012-01-19,869.28
2012-01-20,869.777
2012-01-23,874.793
2012-01-24,871.584
2012-01-25,876.352
2012-01-26,881.141
2012-01-27,878.409
2012-01-30,872.705
2012-01-31,874.381
2012-02-01,887.758
2012-02-02,889.385
2012-02-03,901.142
2012-02-06,899.947
2012-02-07,903.302
2012-02-08,904.671
2012-02-09,907.093
2012-02-10,896.721
2012-02-13,903.948
2012-02-14,900.249
2012-02-15,899.0
2012-02-16,904.618
2012-02-17,909.94
2012-02-20,915.482
2012-02-21,914.492
2012-02-22,909.828
2012-02-23,914.092
2012-02-24,918.744
2012-02-27,916.757
2012-02-28,919.856
2012-02-29,917.056
2012-03-01,922.024
2012-03-02,916.885
2012-03-05,912.317
2012-03-06,891.346
2012-03-07,896.909
2012-03-08,911.447
2012-03-09,913.055
2012-03-12,911.23
2012-03-13,926.801
2012-03-14,923.99
2012-03-15,929.577
2012-03-16,934.125
2012-03-19,937.795
2012-03-20,930.813
2012-03-21,928.82
2012-03-22,920.653
2012-03-23,925.147
2012-03-26,937.909
2012-03-27,935.069
2012-03-28,928.051
2012-03-29,922.766
2012-03-30,928.137
2012-04-02,937.123
2012-04-03,932.647
2012-04-04,914.956
2012-04-05,913.836
2012-04-06,913.836
2012-04-09,906.757
2012-04-10,889.615
2012-04-11,896.829
2012-04-12,910.493
2012-04-13,897.901
2012-04-16,897.371
2012-04-17,913.472
2012-04-18,909.973
2012-04-19,906.163
2012-04-20,909.822
2012-04-23,895.925
2012-04-24,902.383
2012-04-25,913.488
2012-04-26,919.245
2012-04-27,924.187
2012-04-30,919.881
2012-05-01,924.03
2012-05-02,920.228
2012-05-03,914.369
2012-05-04,898.67
2012-05-07,897.929
2012-05-08,889.384
2012-05-09,883.074
2012-05-10,887.516
2012-05-11,886.324
2012-05-14,872.135
2012-05-15,865.507
2012-05-16,859.403
2012-05-17,846.92
2012-05-18,838.753
2012-05-21,849.908
2012-05-22,855.991
2012-05-23,847.594
2012-05-24,850.826
2012-05-25,848.933
2012-05-28,850.235
2012-05-29,858.972
2012-05-30,842.953
2012-05-31,840.251
2012-06-01,821.23
2012-06-04,821.197
2012-06-05,826.27
2012-06-06,845.773
2012-06-07,850.076
2012-06-08,850.354
2012-06-11,844.147
2012-06-12,850.799
2012-06-13,848.575
2012-06-14,853.157
2012-06-15,862.501
2012-06-18,864.194
2012-06-19,876.861
2012-06-20,877.899
2012-06-21,860.269
2012-06-22,860.162
2012-06-25,846.152
2012-06-26,848.337
2012-06-27,857.085
2012-06-28,853.895
2012-06-29,881.333
2012-07-02,885.164
2012-07-03,893.894
2012-07-04,892.864
2012-07-05,887.578
2012-07-06,877.368
2012-07-09,874.169
2012-07-10,870.096
2012-07-11,870.002
2012-07-12,862.053
2012-07-13,876.348
2012-07-16,875.589
2012-07-17,878.964
2012-07-18,886.651
2012-07-19,892.409
2012-07-20,881.167
2012-07-23,866.882
2012-07-24,859.743
2012-07-25,860.349
2012-07-26,879.32
2012-07-27,895.713
2012-07-30,897.386
2012-07-31,894.012
2012-08-01,892.183
2012-08-02,881.845
2012-08-03,902.408
2012-08-06,907.468
2012-08-07,913.873
2012-08-08,913.64
2012-08-09,915.019
2012-08-10,915.535
2012-08-13,914.031
2012-08-14,915.134
2012-08-15,915.81
2012-08-16,923.471
2012-08-17,925.507
2012-08-20,925.021
2012-08-21,928.164
2012-08-22,923.966
2012-08-23,920.78
2012-08-24,922.245
2012-08-27,922.991
2012-08-28,922.379
2012-08-29,921.825
2012-08-30,913.511
2012-08-31,920.423
2012-09-03,922.03
2012-09-04,918.731
2012-09-05,918.625
2012-09-06,938.238
2012-09-07,946.876
2012-09-10,942.828
2012-09-11,947.053
2012-09-12,950.31
2012-09-13,959.431
2012-09-14,973.572
2012-09-17,969.56
2012-09-18,965.018
2012-09-19,967.241
2012-09-20,962.849
2012-09-21,965.48
2012-09-24,960.535
2012-09-25,956.103
2012-09-26,944.118
2012-09-27,952.347
2012-09-28,946.975
2012-10-01,953.197
2012-10-02,953.942
2012-10-03,954.11
2012-10-04,961.279
2012-10-05,965.83
2012-10-08,958.812
2012-10-09,949.754
2012-10-10,944.78
2012-10-11,948.354
2012-10-12,945.254
2012-10-15,950.29
2012-10-16,962.163
2012-10-17,969.629
2012-10-18,968.536
2012-10-19,954.972
2012-10-22,954.371
2012-10-23,939.221
2012-10-24,939.001
2012-10-25,941.749
2012-10-26,940.087
2012-10-29,937.991
2012-10-30,942.326
2012-10-31,941.788
2012-11-01,951.565
2012-11-02,944.754
2012-11-05,943.357
2012-11-06,950.134
2012-11-07,932.575
2012-11-08,923.884
2012-11-09,923.556
2012-11-12,922.921
2012-11-13,920.743
2012-11-14,909.98
2012-11-15,906.335
2012-11-16,904.986
2012-11-19,925.263
2012-11-20,926.434
2012-11-21,929.136
2012-11-22,933.068
2012-11-23,944.091
2012-11-26,942.021
2012-11-27,939.633
2012-11-28,943.863
2012-11-29,952.154
2012-11-30,952.731
2012-12-03,951.702
2012-12-04,951.214
2012-12-05,952.77
2012-12-06,955.128
2012-12-07,956.188
2012-12-10,957.642
2012-12-11,964.371
2012-12-12,966.14
2012-12-13,962.36
2012-12-14,960.541
2012-12-17,967.849
2012-12-18,977.433
2012-12-19,976.489
2012-12-20,979.198
2012-12-21,971.195
2012-12-24,969.81
2012-12-25,969.789
2012-12-26,967.106
2012-12-27,967.124
2012-12-28,959.617
2012-12-31,969.618
2013-01-01,969.669
2013-01-02,993.52
2013-01-03,991.061
2013-01-04,993.955
2013-01-07,992.271
2013-01-08,989.097
2013-01-09,993.137
2013-01-10,1001.008
2013-01-11,1003.509
2013-01-14,1002.354
2013-01-15,1003.29
2013-01-16,1002.051
2013-01-17,1008.663
2013-01-18,1008.728
2013-01-21,1010.467
2013-01-22,1013.108
2013-01-23,1013.871
2013-01-24,1016.933
2013-01-25,1023.326
2013-01-28,1021.503
2013-01-29,1026.192
2013-01-30,1023.982
2013-01-31,1021.326
2013-02-01,1031.605
2013-02-04,1017.094
2013-02-05,1023.659
2013-02-06,1023.989
2013-02-07,1019.02
2013-02-08,1026.475
2013-02-11,1023.431
2013-02-12,1028.482
2013-02-13,1030.678
2013-02-14,1029.024
2013-02-15,1027.437
2013-02-18,1027.005
2013-02-19,1035.668
2013-02-20,1026.512
2013-02-21,1012.636
2013-02-22,1020.974
2013-02-25,1010.771
2013-02-26,1006.527
2013-02-27,1018.427
2013-02-28,1021.448
2013-03-01,1019.009
2013-03-04,1020.497
2013-03-05,1033.238
2013-03-06,1034.037
2013-03-07,1037.48
2013-03-08,1040.83
2013-03-11,1043.58
2013-03-12,1042.569
2013-03-13,1041.038
2013-03-14,1048.945
2013-03-15,1050.243
2013-03-18,1042.096
2013-03-19,1036.871
2013-03-20,1043.946
2013-03-21,1036.569
2013-03-22,1041.861
2013-03-25,1036.665
2013-03-26,1041.657
2013-03-27,1038.898
2013-03-28,1043.978
2013-03-29,1043.978
2013-04-01,1040.581
2013-04-02,1046.494
2013-04-03,1035.932
2013-04-04,1034.581
2013-04-05,1030.318
2013-04-08,1035.183
2013-04-09,1040.287
2013-04-10,1054.626
2013-04-11,1060.343
2013-04-12,1054.435
2013-04-15,1033.492
2013-04-16,1041.189
2013-04-17,1024.957
2013-04-18,1021.383
2013-04-19,1029.234
2013-04-22,1031.561
2013-04-23,1045.253
2013-04-24,1049.426
2013-04-25,1056.058
2013-04-26,1053.935
2013-04-29,1063.049
2013-04-30,1068.418
2013-05-01,1060.601
2013-05-02,1064.932
2013-05-03,1076.48
2013-05-06,1076.984
2013-05-07,1081.974
2013-05-08,1090.696
2013-05-09,1086.811
2013-05-10,1087.218
2013-05-13,1086.49
2013-05-14,1094.227
2013-05-15,1096.336
2013-05-16,1094.315
2013-05-17,1099.126
2013-05-20,1101.625
2013-05-21,1103.433
2013-05-22,1096.998
2013-05-23,1087.569
2013-05-24,1086.517
2013-05-27,1087.565
2013-05-28,1093.985
2013-05-29,1085.692
2013-05-30,1092.168
2013-05-31,1077.19
2013-06-03,1079.759
2013-06-04,1077.798
2013-06-05,1062.754
2013-06-06,1067.103
2013-06-07,1079.104
2013-06-10,1078.528
2013-06-11,1068.866
2013-06-12,1063.717
2013-06-13,1073.023
2013-06-14,1071.903
2013-06-17,1079.816
2013-06-18,1085.592
2013-06-19,1076.534
2013-06-20,1040.818
2013-06-21,1037.155
2013-06-24,1022.028
2013-06-25,1032.759
2013-06-26,1043.25
2013-06-27,1050.989
2013-06-28,1046.935
2013-07-01,1055.204
2013-07-02,1054.51
2013-07-03,1050.451
2013-07-04,1057.055
2013-07-05,1057.801
2013-07-08,1066.082
2013-07-09,1072.841
2013-07-10,1075.85
2013-07-11,1093.127
2013-07-12,1094.751
2013-07-15,1097.497
2013-07-16,1095.391
2013-07-17,1098.18
2013-07-18,1104.857
2013-07-19,1107.327
2013-07-22,1111.808
2013-07-23,1111.069
2013-07-24,1110.035
2013-07-25,1111.012
2013-07-26,1111.074
2013-07-29,1108.486
2013-07-30,1108.442
2013-07-31,1108.762
2013-08-01,1120.686
2013-08-02,1124.031
2013-08-05,1122.931
2013-08-06,1118.403
2013-08-07,1114.066
2013-08-08,1122.104
2013-08-09,1122.011
2013-08-12,1121.208
2013-08-13,1123.133
2013-08-14,1121.969
2013-08-15,1107.908
2013-08-16,1109.105
2013-08-19,1103.074
2013-08-20,1104.836
2013-08-21,1097.355
2013-08-22,1105.57
2013-08-23,1111.737
2013-08-26,1109.037
2013-08-27,1091.293
2013-08-28,1090.339
2013-08-29,1092.38
2013-08-30,1085.391
2013-09-02,1092.476
2013-09-03,1094.07
2013-09-04,1101.763
2013-09-05,1103.368
2013-09-06,1107.175
2013-09-09,1117.313
2013-09-10,1127.588
2013-09-11,1132.218
2013-09-12,1129.354
2013-09-13,1130.464
2013-09-16,1139.987
2013-09-17,1142.042
2013-09-18,1151.801
2013-09-19,1159.543
2013-09-20,1151.427
2013-09-23,1146.195
2013-09-24,1145.425
2013-09-25,1144.52
2013-09-26,1146.581
2013-09-27,1144.802
2013-09-30,1138.609
2013-10-01,1147.224
2013-10-02,1146.038
2013-10-03,1139.283
2013-10-04,1143.911
2013-10-07,1135.936
2013-10-08,1124.687
2013-10-09,1120.29
2013-10-10,1141.648
2013-10-11,1149.764
2013-10-14,1154.043
2013-10-15,1150.567
2013-10-16,1160.707
2013-10-17,1172.064
2013-10-18,1181.786
2013-10-21,1183.056
2013-10-22,1191.547
2013-10-23,1185.034
2013-10-24,1189.67
2013-10-25,1191.981
2013-10-28,1191.846
2013-10-29,1195.974
2013-10-30,1192.385
2013-10-31,1186.413
2013-11-01,1183.865
2013-11-04,1189.096
2013-11-05,1185.547
2013-11-06,1191.248
2013-11-07,1176.604
2013-11-08,1184.316
2013-11-11,1187.535
2013-11-12,1184.236
2013-11-13,1187.248
2013-11-14,1195.367
2013-11-15,1200.709
2013-11-18,1200.741
2013-11-19,1196.01
2013-11-20,1192.085
2013-11-21,1196.974
2013-11-22,1202.486
2013-11-25,1202.402
2013-11-26,1202.158
2013-11-27,1206.086
2013-11-28,1208.098
2013-11-29,1208.283
2013-12-02,1202.887
2013-12-03,1195.404
2013-12-04,1191.092
2013-12-05,1187.429
2013-12-06,1198.425
2013-12-09,1200.968
2013-12-10,1197.905
2013-12-11,1186.089
2013-12-12,1178.853
2013-12-13,1178.839
2013-12-16,1188.871
2013-12-17,1183.805
2013-12-18,1199.117
2013-12-19,1202.108
2013-12-20,1209.711
2013-12-23,1218.714
2013-12-24,1221.479
2013-12-25,1221.493
2013-12-26,1225.097
2013-12-27,1230.876
2013-12-30,1231.849
2013-12-31,1235.858
2014-01-01,1235.883
2014-01-02,1223.343
2014-01-03,1224.086
2014-01-06,1221.034
2014-01-07,1227.473
2014-01-08,1227.925
2014-01-09,1225.841
2014-01-10,1232.776
2014-01-13,1223.918
2014-01-14,1232.38
2014-01-15,1237.783
2014-01-16,1237.025
2014-01-17,1235.219
2014-01-20,1235.164
2014-01-21,1237.354
2014-01-22,1239.298
2014-01-23,1230.533
2014-01-24,1204.574
2014-01-27,1196.143
2014-01-28,1202.996
2014-01-29,1193.405
2014-01-30,1200.561
2014-01-31,1192.991
2014-02-03,1171.511
2014-02-04,1175.573
2014-02-05,1174.909
2014-02-06,1192.407
2014-02-07,1205.722
2014-02-10,1208.237
2014-02-11,1222.828
2014-02-12,1225.085
2014-02-13,1231.725
2014-02-14,1238.433
2014-02-17,1240.785
2014-02-18,1244.59
2014-02-19,1240.334
2014-02-20,1244.001
2014-02-21,1245.376
2014-02-24,1252.575
2014-02-25,1251.996
2014-02-26,1249.877
2014-02-27,1253.695
2014-02-28,1259.915
2014-03-03,1244.649
2014-03-04,1263.971
2014-03-05,1264.613
2014-03-06,1269.792
2014-03-07,1265.618
2014-03-10,1262.196
2014-03-11,1257.681
2014-03-12,1254.984
2014-03-13,1243.509
2014-03-14,1238.449
2014-03-17,1249.806
2014-03-18,1258.699
2014-03-19,1252.934
2014-03-20,1252.036
2014-03-21,1250.958
2014-03-24,1242.562
2014-03-25,1249.939
2014-03-26,1247.003
2014-03-27,1245.506
2014-03-28,1252.356
2014-03-31,1261.985
2014-04-01,1271.146
2014-04-02,1273.955
2014-04-03,1271.042
2014-04-04,1262.763
2014-04-07,1249.524
2014-04-08,1254.162
2014-04-09,1266.299
2014-04-10,1249.737
2014-04-11,1236.274
2014-04-14,1240.657
2014-04-15,1241.987
2014-04-16,1255.024
2014-04-17,1259.586
2014-04-18,1259.586
2014-04-21,1261.685
2014-04-22,1271.037
2014-04-23,1267.534
2014-04-24,1269.641
2014-04-25,1259.789
2014-04-28,1261.69
2014-04-29,1269.44
2014-04-30,1273.807
2014-05-01,1274.423
2014-05-02,1274.19
2014-05-05,1274.696
2014-05-06,1268.811
2014-05-07,1271.887
2014-05-08,1272.677
2014-05-09,1270.02
2014-05-12,1282.023
2014-05-13,1281.896
2014-05-14,1278.052
2014-05-15,1267.829
2014-05-16,1270.411
2014-05-19,1273.54
2014-05-20,1266.642
2014-05-21,1274.202
2014-05-22,1278.17
2014-05-23,1282.548
2014-05-26,1285.712
2014-05-27,1290.367
2014-05-28,1288.511
2014-05-29,1293.872
2014-05-30,1295.103
2014-06-02,1295.714
2014-06-03,1293.867
2014-06-04,1295.863
2014-06-05,1303.27
2014-06-06,1311.196
2014-06-09,1313.041
2014-06-10,1312.572
2014-06-11,1307.817
2014-06-12,1303.498
2014-06-13,1304.474
2014-06-16,1305.052
2014-06-17,1307.16
2014-06-18,1313.571
2014-06-19,1319.953
2014-06-20,1319.762
2014-06-23,1318.716
2014-06-24,1311.47
2014-06-25,1312.706
2014-06-26,1311.929
2014-06-27,1316.055
2014-06-30,1318.026
2014-07-01,1326.684
2014-07-02,1327.877
2014-07-03,1334.681
2014-07-04,1333.516
2014-07-07,1325.424
2014-07-08,1314.339
2014-07-09,1318.222
2014-07-10,1308.904
2014-07-11,1310.281
2014-07-14,1318.488
2014-07-15,1312.518
2014-07-16,1320.139
2014-07-17,1306.692
2014-07-18,1315.312
2014-07-21,1311.718
2014-07-22,1319.947
2014-07-23,1322.879
2014-07-24,1324.965
2014-07-25,1317.175
2014-07-28,1316.118
2014-07-29,1313.205
2014-07-30,1310.812
2014-07-31,1289.446
2014-08-01,1282.678
2014-08-04,1286.853
2014-08-05,1279.147
2014-08-06,1276.098
2014-08-07,1268.898
2014-08-08,1276.177
2014-08-11,1284.097
2014-08-12,1281.54
2014-08-13,1289.668
2014-08-14,1294.596
2014-08-15,1293.49
2014-08-18,1305.069
2014-08-19,1311.023
2014-08-20,1312.181
2014-08-21,1316.54
2014-08-22,1312.907
2014-08-25,1319.732
2014-08-26,1324.162
2014-08-27,1325.361
2014-08-28,1320.326
2014-08-29,1324.656
2014-09-01,1324.383
2014-09-02,1323.448
2014-09-03,1326.393
2014-09-04,1323.754
2014-09-05,1325.427
2014-09-08,1320.631
2014-09-09,1311.918
2014-09-10,1313.914
2014-09-11,1315.22
2014-09-12,1309.021
2014-09-15,1305.66
2014-09-16,1310.234
2014-09-17,1313.504
2014-09-18,1319.419
2014-09-19,1315.818
2014-09-22,1303.751
2014-09-23,1295.11
2014-09-24,1301.452
2014-09-25,1282.919
2014-09-26,1288.568
2014-09-29,1283.963
2014-09-30,1281.056
2014-10-01,1265.866
2014-10-02,1259.672
2014-10-03,1266.6
2014-10-06,1267.937
2014-10-07,1251.998
2014-10-08,1263.352
2014-10-09,1246.473
2014-10-10,1225.935
2014-10-13,1214.74
2014-10-14,1215.669
2014-10-15,1202.954
2014-10-16,1204.546
2014-10-17,1222.959
2014-10-20,1229.735
2014-10-21,1252.193
2014-10-22,1246.426
2014-10-23,1258.598
2014-10-24,1263.804
2014-10-27,1261.213
2014-10-28,1277.424
2014-10-29,1277.454
2014-10-30,1279.785
2014-10-31,1293.915
2014-11-03,1288.998
2014-11-04,1283.899
2014-11-05,1291.166
2014-11-06,1294.05
2014-11-07,1293.639
2014-11-10,1300.074
2014-11-11,1301.554
2014-11-12,1299.997
2014-11-13,1299.723
2014-11-14,1300.367
2014-11-17,1300.768
2014-11-18,1309.549
2014-11-19,1306.823
2014-11-20,1308.853
2014-11-21,1317.469
2014-11-24,1321.467
2014-11-25,1322.589
2014-11-26,1326.695
2014-11-27,1325.333
2014-11-28,1319.153
2014-12-01,1308.959
2014-12-02,1314.536
2014-12-03,1318.89
2014-12-04,1315.536
2014-12-05,1318.509
2014-12-08,1307.815
2014-12-09,1304.724
2014-12-10,1287.242
2014-12-11,1289.286
2014-12-12,1269.049
2014-12-15,1253.926
2014-12-16,1255.805
2014-12-17,1271.247
2014-12-18,1297.696
2014-12-19,1304.351
2014-12-22,1309.692
2014-12-23,1311.236
2014-12-24,1312.119
2014-12-25,1312.103
2014-12-26,1314.944
2014-12-29,1317.746
2014-12-30,1309.808
2014-12-31,1301.314
2015-01-01,1301.32
2015-01-02,1297.565
2015-01-05,1270.846
2015-01-06,1258.79
2015-01-07,1266.139
2015-01-08,1290.616
2015-01-09,1281.475
2015-01-12,1275.363
2015-01-13,1276.945
2015-01-14,1266.806
2015-01-15,1261.635
2015-01-16,1273.997
2015-01-19,1278.782
2015-01-20,1279.421
2015-01-21,1286.299
2015-01-22,1300.252
2015-01-23,1296.794
2015-01-26,1302.404
2015-01-27,1294.432
2015-01-28,1281.049
2015-01-29,1286.63
2015-01-30,1272.679
2015-02-02,1286.515
2015-02-03,1305.935
2015-02-04,1303.753
2015-02-05,1315.485
2015-02-06,1310.694
2015-02-09,1304.368
2015-02-10,1314.082
2015-02-11,1311.738
2015-02-12,1325.724
2015-02-13,1334.581
2015-02-16,1334.343
2015-02-17,1336.285
2015-02-18,1338.834
2015-02-19,1339.52
2015-02-20,1344.841
2015-02-23,1346.463
2015-02-24,1349.926
2015-02-25,1351.862
2015-02-26,1349.09
2015-02-27,1348.045
2015-03-02,1351.868
2015-03-03,1344.655
2015-03-04,1339.247
2015-03-05,1342.126
2015-03-06,1323.848
2015-03-09,1324.606
2015-03-10,1301.703
2015-03-11,1301.405
2015-03-12,1314.973
2015-03-13,1306.664
2015-03-16,1322.931
2015-03-17,1319.346
2015-03-18,1332.322
2015-03-19,1331.156
2015-03-20,1349.421
2015-03-23,1351.012
2015-03-24,1347.435
2015-03-25,1332.691
2015-03-26,1324.74
2015-03-27,1326.61
2015-03-30,1337.821
2015-03-31,1326.368
2015-04-01,1325.224
2015-04-02,1332.954
2015-04-03,1332.954
2015-04-06,1344.351
2015-04-07,1343.487
2015-04-08,1345.118
2015-04-09,1348.707
2015-04-10,1355.256
2015-04-13,1350.078
2015-04-14,1354.948
2015-04-15,1358.831
2015-04-16,1360.374
2015-04-17,1345.996
2015-04-20,1355.127
2015-04-21,1355.83
2015-04-22,1358.73
2015-04-23,1363.473
2015-04-24,1369.15
2015-04-27,1369.99
2015-04-28,1370.849
2015-04-29,1364.729
2015-04-30,1353.471
