Date,SPAIN GROWTH Standard (Large+Mid Cap)
2005-11-09,652.996
2005-11-10,652.364
2005-11-11,654.969
2005-11-14,654.978
2005-11-15,647.674
2005-11-16,642.602
2005-11-17,647.307
2005-11-18,651.954
2005-11-21,651.615
2005-11-22,648.445
2005-11-23,659.955
2005-11-24,662.01
2005-11-25,661.09
2005-11-28,659.936
2005-11-29,659.663
2005-11-30,657.372
2005-12-01,659.877
2005-12-02,657.723
2005-12-05,656.656
2005-12-06,658.788
2005-12-07,654.599
2005-12-08,657.62
2005-12-09,658.29
2005-12-12,667.556
2005-12-13,665.204
2005-12-14,667.288
2005-12-15,663.261
2005-12-16,668.854
2005-12-19,667.871
2005-12-20,664.431
2005-12-21,665.052
2005-12-22,669.45
2005-12-23,671.647
2005-12-26,671.647
2005-12-27,674.516
2005-12-28,678.449
2005-12-29,675.195
2005-12-30,669.386
2006-01-02,673.44
2006-01-03,687.337
2006-01-04,697.116
2006-01-05,699.475
2006-01-06,702.598
2006-01-09,702.989
2006-01-10,698.063
2006-01-11,706.781
2006-01-12,699.463
2006-01-13,693.429
2006-01-16,698.45
2006-01-17,689.484
2006-01-18,685.084
2006-01-19,691.811
2006-01-20,683.878
2006-01-23,691.453
2006-01-24,686.573
2006-01-25,694.163
2006-01-26,694.653
2006-01-27,692.752
2006-01-30,688.326
2006-01-31,693.08
2006-02-01,697.351
2006-02-02,692.163
2006-02-03,691.823
2006-02-06,691.176
2006-02-07,687.334
2006-02-08,690.043
2006-02-09,702.034
2006-02-10,703.647
2006-02-13,705.916
2006-02-14,704.847
2006-02-15,705.843
2006-02-16,707.693
2006-02-17,712.592
2006-02-20,715.473
2006-02-21,719.202
2006-02-22,721.261
2006-02-23,720.055
2006-02-24,721.141
2006-02-27,721.052
2006-02-28,719.511
2006-03-01,734.707
2006-03-02,733.103
2006-03-03,733.662
2006-03-06,734.858
2006-03-07,725.232
2006-03-08,724.189
2006-03-09,727.151
2006-03-10,729.634
2006-03-13,739.57
2006-03-14,744.312
2006-03-15,743.867
2006-03-16,752.518
2006-03-17,754.717
2006-03-20,759.534
2006-03-21,756.878
2006-03-22,758.032
2006-03-23,749.265
2006-03-24,753.041
2006-03-27,747.473
2006-03-28,744.954
2006-03-29,743.039
2006-03-30,752.865
2006-03-31,748.668
2006-04-03,752.629
2006-04-04,758.326
2006-04-05,761.301
2006-04-06,759.915
2006-04-07,747.662
2006-04-10,747.174
2006-04-11,739.75
2006-04-12,731.337
2006-04-13,732.112
2006-04-14,732.112
2006-04-17,743.74
2006-04-18,741.191
2006-04-19,753.705
2006-04-20,755.477
2006-04-21,763.263
2006-04-24,765.232
2006-04-25,765.343
2006-04-26,768.221
2006-04-27,771.389
2006-04-28,773.362
2006-05-01,774.712
2006-05-02,780.756
2006-05-03,778.448
2006-05-04,790.308
2006-05-05,801.07
2006-05-08,802.151
2006-05-09,806.723
2006-05-10,808.393
2006-05-11,801.851
2006-05-12,788.711
2006-05-15,779.177
2006-05-16,781.358
2006-05-17,754.291
2006-05-18,754.169
2006-05-19,747.385
2006-05-22,733.242
2006-05-23,750.653
2006-05-24,738.953
2006-05-25,751.06
2006-05-26,765.263
2006-05-29,766.948
2006-05-30,762.645
2006-05-31,771.004
2006-06-01,769.51
2006-06-02,778.067
2006-06-05,773.745
2006-06-06,753.598
2006-06-07,756.387
2006-06-08,730.112
2006-06-09,738.621
2006-06-12,731.375
2006-06-13,715.008
2006-06-14,722.135
2006-06-15,736.167
2006-06-16,731.089
2006-06-19,730.087
2006-06-20,732.552
2006-06-21,742.916
2006-06-22,745.585
2006-06-23,740.818
2006-06-26,742.241
2006-06-27,741.509
2006-06-28,735.69
2006-06-29,748.876
2006-06-30,774.126
2006-07-03,781.711
2006-07-04,787.658
2006-07-05,778.723
2006-07-06,788.635
2006-07-07,793.538
2006-07-10,790.484
2006-07-11,783.849
2006-07-12,779.613
2006-07-13,769.933
2006-07-14,756.569
2006-07-17,743.429
2006-07-18,741.197
2006-07-19,762.979
2006-07-20,771.316
2006-07-21,766.674
2006-07-24,779.29
2006-07-25,782.032
2006-07-26,782.261
2006-07-27,793.225
2006-07-28,801.47
2006-07-31,796.737
2006-08-01,790.198
2006-08-02,805.245
2006-08-03,800.729
2006-08-04,816.387
2006-08-07,804.697
2006-08-08,804.224
2006-08-09,811.852
2006-08-10,797.507
2006-08-11,794.434
2006-08-14,800.846
2006-08-15,809.149
2006-08-16,817.022
2006-08-17,825.013
2006-08-18,823.566
2006-08-21,826.48
2006-08-22,820.855
2006-08-23,815.518
2006-08-24,818.8
2006-08-25,814.552
2006-08-28,823.149
2006-08-29,823.019
2006-08-30,829.727
2006-08-31,826.459
2006-09-01,832.02
2006-09-04,841.999
2006-09-05,832.747
2006-09-06,822.7
2006-09-07,812.704
2006-09-08,809.569
2006-09-11,810.13
2006-09-12,815.211
2006-09-13,818.253
2006-09-14,823.885
2006-09-15,818.876
2006-09-18,820.692
2006-09-19,817.936
2006-09-20,830.545
2006-09-21,832.782
2006-09-22,831.4
2006-09-25,829.478
2006-09-26,832.547
2006-09-27,842.292
2006-09-28,845.573
2006-09-29,849.61
2006-10-02,852.715
2006-10-03,847.032
2006-10-04,856.057
2006-10-05,869.319
2006-10-06,859.28
2006-10-09,859.061
2006-10-10,858.843
2006-10-11,861.56
2006-10-12,869.703
2006-10-13,869.847
2006-10-16,870.585
2006-10-17,859.759
2006-10-18,868.175
2006-10-19,877.813
2006-10-20,883.211
2006-10-23,883.312
2006-10-24,880.333
2006-10-25,888.186
2006-10-26,892.387
2006-10-27,901.635
2006-10-30,900.076
2006-10-31,908.201
2006-11-01,914.411
2006-11-02,909.596
2006-11-03,908.339
2006-11-06,918.952
2006-11-07,931.076
2006-11-08,929.04
2006-11-09,933.436
2006-11-10,936.109
2006-11-13,941.504
2006-11-14,940.196
2006-11-15,947.483
2006-11-16,953.708
2006-11-17,950.827
2006-11-20,955.206
2006-11-21,952.432
2006-11-22,964.866
2006-11-23,967.255
2006-11-24,962.548
2006-11-27,938.714
2006-11-28,937.3
2006-11-29,953.798
2006-11-30,952.8
2006-12-01,942.816
2006-12-04,955.284
2006-12-05,965.933
2006-12-06,965.01
2006-12-07,973.401
2006-12-08,976.159
2006-12-11,978.632
2006-12-12,980.485
2006-12-13,989.759
2006-12-14,989.158
2006-12-15,984.328
2006-12-18,979.026
2006-12-19,977.775
2006-12-20,983.86
2006-12-21,977.105
2006-12-22,970.591
2006-12-25,970.591
2006-12-26,969.078
2006-12-27,977.011
2006-12-28,976.091
2006-12-29,977.119
2007-01-01,977.119
2007-01-02,999.028
2007-01-03,995.272
2007-01-04,988.045
2007-01-05,978.308
2007-01-08,983.286
2007-01-09,981.748
2007-01-10,962.994
2007-01-11,974.665
2007-01-12,982.149
2007-01-15,985.581
2007-01-16,982.06
2007-01-17,978.284
2007-01-18,975.823
2007-01-19,984.469
2007-01-22,983.18
2007-01-23,987.406
2007-01-24,989.384
2007-01-25,990.053
2007-01-26,977.316
2007-01-29,985.647
2007-01-30,990.419
2007-01-31,993.135
2007-02-01,999.312
2007-02-02,998.621
2007-02-05,995.955
2007-02-06,1004.279
2007-02-07,1024.305
2007-02-08,1024.584
2007-02-09,1024.939
2007-02-12,1015.254
2007-02-13,1020.505
2007-02-14,1035.633
2007-02-15,1034.758
2007-02-16,1034.137
2007-02-19,1040.841
2007-02-20,1038.108
2007-02-21,1029.112
2007-02-22,1026.009
2007-02-23,1028.442
2007-02-26,1037.364
2007-02-27,1009.218
2007-02-28,992.26
2007-03-01,974.983
2007-03-02,966.512
2007-03-05,946.235
2007-03-06,952.985
2007-03-07,960.688
2007-03-08,982.321
2007-03-09,984.281
2007-03-12,982.007
2007-03-13,972.179
2007-03-14,949.471
2007-03-15,980.554
2007-03-16,988.922
2007-03-19,1012.873
2007-03-20,1018.392
2007-03-21,1020.586
2007-03-22,1037.609
2007-03-23,1037.986
2007-03-26,1032.954
2007-03-27,1038.972
2007-03-28,1037.649
2007-03-29,1044.958
2007-03-30,1045.385
2007-04-02,1060.077
2007-04-03,1077.708
2007-04-04,1076.078
2007-04-05,1082.818
2007-04-06,1082.818
2007-04-09,1077.177
2007-04-10,1086.056
2007-04-11,1083.588
2007-04-12,1079.693
2007-04-13,1088.093
2007-04-16,1093.342
2007-04-17,1092.076
2007-04-18,1086.841
2007-04-19,1086.784
2007-04-20,1108.792
2007-04-23,1096.836
2007-04-24,1075.618
2007-04-25,1079.92
2007-04-26,1075.688
2007-04-27,1067.131
2007-04-30,1064.004
2007-05-01,1060.028
2007-05-02,1063.679
2007-05-03,1059.44
2007-05-04,1077.448
2007-05-07,1087.353
2007-05-08,1069.056
2007-05-09,1073.165
2007-05-10,1067.526
2007-05-11,1079.146
2007-05-14,1078.205
2007-05-15,1091.908
2007-05-16,1098.115
2007-05-17,1099.655
2007-05-18,1102.775
2007-05-21,1101.198
2007-05-22,1104.262
2007-05-23,1120.485
2007-05-24,1107.744
2007-05-25,1104.821
2007-05-28,1110.324
2007-05-29,1115.459
2007-05-30,1107.761
2007-05-31,1120.824
2007-06-01,1124.796
2007-06-04,1124.439
2007-06-05,1122.492
2007-06-06,1090.9
2007-06-07,1072.51
2007-06-08,1068.464
2007-06-11,1072.082
2007-06-12,1058.165
2007-06-13,1061.076
2007-06-14,1081.391
2007-06-15,1098.52
2007-06-18,1088.13
2007-06-19,1080.274
2007-06-20,1085.392
2007-06-21,1073.38
2007-06-22,1066.244
2007-06-25,1071.521
2007-06-26,1069.747
2007-06-27,1065.191
2007-06-28,1077.96
2007-06-29,1085.82
2007-07-02,1092.926
2007-07-03,1092.831
2007-07-04,1103.792
2007-07-05,1098.591
2007-07-06,1108.992
2007-07-09,1104.322
2007-07-10,1102.144
2007-07-11,1105.628
2007-07-12,1119.343
2007-07-13,1126.582
2007-07-16,1135.161
2007-07-17,1139.466
2007-07-18,1136.334
2007-07-19,1147.431
2007-07-20,1125.834
2007-07-23,1133.444
2007-07-24,1124.797
2007-07-25,1119.104
2007-07-26,1091.789
2007-07-27,1090.059
2007-07-30,1086.362
2007-07-31,1107.918
2007-08-01,1097.159
2007-08-02,1106.628
2007-08-03,1104.374
2007-08-06,1097.993
2007-08-07,1110.989
2007-08-08,1139.793
2007-08-09,1122.252
2007-08-10,1090.943
2007-08-13,1106.036
2007-08-14,1091.388
2007-08-15,1080.847
2007-08-16,1035.222
2007-08-17,1058.787
2007-08-20,1061.06
2007-08-21,1062.542
2007-08-22,1074.051
2007-08-23,1075.577
2007-08-24,1084.123
2007-08-27,1084.626
2007-08-28,1071.34
2007-08-29,1075.309
2007-08-30,1083.986
2007-08-31,1098.949
2007-09-03,1104.776
2007-09-04,1106.384
2007-09-05,1083.636
2007-09-06,1084.849
2007-09-07,1069.464
2007-09-10,1062.383
2007-09-11,1086.619
2007-09-12,1099.657
2007-09-13,1111.289
2007-09-14,1089.337
2007-09-17,1075.73
2007-09-18,1104.336
2007-09-19,1144.249
2007-09-20,1148.261
2007-09-21,1150.299
2007-09-24,1153.167
2007-09-25,1137.646
2007-09-26,1155.963
2007-09-27,1162.046
2007-09-28,1169.954
2007-10-01,1172.934
2007-10-02,1178.421
2007-10-03,1176.356
2007-10-04,1165.462
2007-10-05,1183.56
2007-10-08,1169.621
2007-10-09,1174.382
2007-10-10,1185.03
2007-10-11,1229.424
2007-10-12,1246.039
2007-10-15,1243.365
2007-10-16,1249.725
2007-10-17,1265.796
2007-10-18,1274.852
2007-10-19,1271.033
2007-10-22,1250.044
2007-10-23,1266.104
2007-10-24,1250.11
2007-10-25,1264.963
2007-10-26,1292.98
2007-10-29,1302.677
2007-10-30,1302.79
2007-10-31,1316.79
2007-11-01,1305.864
2007-11-02,1319.612
2007-11-05,1320.083
2007-11-06,1333.198
2007-11-07,1335.714
2007-11-08,1333.92
2007-11-09,1306.613
2007-11-12,1303.276
2007-11-13,1320.923
2007-11-14,1333.755
2007-11-15,1319.016
2007-11-16,1321.649
2007-11-19,1304.617
2007-11-20,1330.043
2007-11-21,1304.888
2007-11-22,1299.403
2007-11-23,1300.535
2007-11-26,1301.307
2007-11-27,1303.24
2007-11-28,1322.969
2007-11-29,1332.389
2007-11-30,1328.706
2007-12-03,1325.807
2007-12-04,1338.912
2007-12-05,1333.457
2007-12-06,1315.821
2007-12-07,1326.7
2007-12-10,1336.249
2007-12-11,1341.228
2007-12-12,1336.148
2007-12-13,1297.658
2007-12-14,1285.848
2007-12-17,1261.467
2007-12-18,1263.6
2007-12-19,1249.37
2007-12-20,1243.754
2007-12-21,1263.172
2007-12-24,1265.985
2007-12-25,1265.985
2007-12-26,1274.686
2007-12-27,1274.392
2007-12-28,1274.859
2007-12-31,1267.576
2008-01-01,1267.576
2008-01-02,1263.147
2008-01-03,1246.878
2008-01-04,1231.516
2008-01-07,1244.12
2008-01-08,1257.45
2008-01-09,1249.794
2008-01-10,1257.054
2008-01-11,1245.719
2008-01-14,1255.708
2008-01-15,1219.533
2008-01-16,1194.8
2008-01-17,1194.377
2008-01-18,1187.909
2008-01-21,1096.747
2008-01-22,1115.209
2008-01-23,1058.291
2008-01-24,1128.951
2008-01-25,1126.211
2008-01-28,1122.261
2008-01-29,1139.447
2008-01-30,1132.053
2008-01-31,1141.052
2008-02-01,1160.5
2008-02-04,1164.438
2008-02-05,1093.528
2008-02-06,1116.569
2008-02-07,1094.694
2008-02-08,1097.626
2008-02-11,1085.288
2008-02-12,1128.901
2008-02-13,1120.401
2008-02-14,1127.315
2008-02-15,1112.339
2008-02-18,1126.763
2008-02-19,1129.771
2008-02-20,1107.165
2008-02-21,1131.125
2008-02-22,1118.704
2008-02-25,1129.699
2008-02-26,1152.929
2008-02-27,1173.319
2008-02-28,1162.261
2008-02-29,1157.186
2008-03-03,1132.995
2008-03-04,1113.382
2008-03-05,1141.948
2008-03-06,1140.365
2008-03-07,1131.855
2008-03-10,1130.276
2008-03-11,1153.002
2008-03-12,1168.321
2008-03-13,1168.932
2008-03-14,1167.615
2008-03-17,1149.976
2008-03-18,1176.43
2008-03-19,1152.691
2008-03-20,1128.81
2008-03-21,1128.81
2008-03-24,1127.199
2008-03-25,1183.685
2008-03-26,1191.565
2008-03-27,1207.566
2008-03-28,1196.245
2008-03-31,1184.456
2008-04-01,1199.942
2008-04-02,1207.442
2008-04-03,1200.645
2008-04-04,1223.075
2008-04-07,1228.696
2008-04-08,1209.797
2008-04-09,1209.274
2008-04-10,1205.503
2008-04-11,1186.067
2008-04-14,1175.6
2008-04-15,1187.546
2008-04-16,1219.603
2008-04-17,1204.191
2008-04-18,1218.111
2008-04-21,1216.552
2008-04-22,1209.199
2008-04-23,1213.276
2008-04-24,1192.164
2008-04-25,1202.872
2008-04-28,1206.808
2008-04-29,1182.724
2008-04-30,1188.279
2008-05-01,1179.235
2008-05-02,1200.836
2008-05-05,1210.464
2008-05-06,1205.984
2008-05-07,1195.657
2008-05-08,1202.281
2008-05-09,1193.989
2008-05-12,1211.487
2008-05-13,1215.094
2008-05-14,1225.18
2008-05-15,1223.529
2008-05-16,1221.852
2008-05-19,1228.675
2008-05-20,1214.617
2008-05-21,1214.051
2008-05-22,1216.127
2008-05-23,1198.166
2008-05-26,1204.263
2008-05-27,1186.298
2008-05-28,1183.274
2008-05-29,1182.347
2008-05-30,1188.363
2008-06-02,1160.41
2008-06-03,1170.749
2008-06-04,1161.29
2008-06-05,1160.757
2008-06-06,1147.525
2008-06-09,1140.676
2008-06-10,1111.343
2008-06-11,1107.969
2008-06-12,1119.093
2008-06-13,1123.56
2008-06-16,1121.815
2008-06-17,1127.803
2008-06-18,1111.023
2008-06-19,1104.51
2008-06-20,1093.828
2008-06-23,1085.23
2008-06-24,1075.704
2008-06-25,1093.562
2008-06-26,1079.37
2008-06-27,1082.909
2008-06-30,1083.72
2008-07-01,1064.921
2008-07-02,1081.007
2008-07-03,1085.187
2008-07-04,1076.377
2008-07-07,1102.697
2008-07-08,1084.108
2008-07-09,1103.051
2008-07-10,1085.83
2008-07-11,1062.446
2008-07-14,1069.197
2008-07-15,1049.673
2008-07-16,1054.652
2008-07-17,1090.478
2008-07-18,1104.321
2008-07-21,1090.787
2008-07-22,1059.704
2008-07-23,1064.837
2008-07-24,1039.328
2008-07-25,1033.087
2008-07-28,1029.526
2008-07-29,1040.876
2008-07-30,1055.332
2008-07-31,1068.328
2008-08-01,1043.805
2008-08-04,1043.721
2008-08-05,1056.947
2008-08-06,1051.147
2008-08-07,1045.188
2008-08-08,1027.128
2008-08-11,1043.039
2008-08-12,1030.87
2008-08-13,1010.69
2008-08-14,1006.3
2008-08-15,998.082
2008-08-18,1001.147
2008-08-19,976.169
2008-08-20,985.98
2008-08-21,985.095
2008-08-22,1000.311
2008-08-25,987.088
2008-08-26,987.546
2008-08-27,998.338
2008-08-28,1011.564
2008-08-29,1013.851
2008-09-01,1004.621
2008-09-02,1016.103
2008-09-03,1006.605
2008-09-04,973.879
2008-09-05,937.114
2008-09-08,961.538
2008-09-09,938.335
2008-09-10,922.918
2008-09-11,914.549
2008-09-12,954.35
2008-09-15,924.374
2008-09-16,919.677
2008-09-17,915.201
2008-09-18,927.244
2008-09-19,989.558
2008-09-22,987.481
2008-09-23,977.304
2008-09-24,958.44
2008-09-25,987.096
2008-09-26,975.657
2008-09-29,931.958
2008-09-30,907.346
2008-10-01,918.212
2008-10-02,891.06
2008-10-03,908.435
2008-10-06,833.946
2008-10-07,850.979
2008-10-08,810.091
2008-10-09,778.552
2008-10-10,706.381
2008-10-13,788.348
2008-10-14,813.123
2008-10-15,771.967
2008-10-16,735.823
2008-10-17,771.584
2008-10-20,788.218
2008-10-21,768.689
2008-10-22,696.153
2008-10-23,688.36
2008-10-24,656.545
2008-10-27,614.398
2008-10-28,615.593
2008-10-29,683.392
2008-10-30,690.868
2008-10-31,699.214
2008-11-03,716.162
2008-11-04,765.263
2008-11-05,770.385
2008-11-06,709.156
2008-11-07,727.768
2008-11-10,734.929
2008-11-11,706.071
2008-11-12,695.823
2008-11-13,702.464
2008-11-14,722.461
2008-11-17,700.723
2008-11-18,707.73
2008-11-19,694.567
2008-11-20,675.414
2008-11-21,666.016
2008-11-24,736.906
2008-11-25,749.802
2008-11-26,740.828
2008-11-27,746.679
2008-11-28,741.644
2008-12-01,711.203
2008-12-02,736.991
2008-12-03,741.783
2008-12-04,743.697
2008-12-05,711.473
2008-12-08,763.533
2008-12-09,760.062
2008-12-10,772.095
2008-12-11,790.442
2008-12-12,787.221
2008-12-15,810.036
2008-12-16,825.156
2008-12-17,865.959
2008-12-18,880.12
2008-12-19,844.796
2008-12-22,829.589
2008-12-23,827.773
2008-12-24,830.415
2008-12-25,830.415
2008-12-26,834.422
2008-12-29,843.169
2008-12-30,852.886
2008-12-31,838.173
2009-01-01,838.173
2009-01-02,864.302
2009-01-05,856.91
2009-01-06,844.044
2009-01-07,847.425
2009-01-08,844.292
2009-01-09,822.467
2009-01-12,802.17
2009-01-13,785.913
2009-01-14,760.397
2009-01-15,749.331
2009-01-16,764.741
2009-01-19,758.394
2009-01-20,740.807
2009-01-21,734.205
2009-01-22,731.7
2009-01-23,727.129
2009-01-26,754.059
2009-01-27,744.864
2009-01-28,760.084
2009-01-29,731.704
2009-01-30,716.02
2009-02-02,704.851
2009-02-03,726.301
2009-02-04,730.897
2009-02-05,726.016
2009-02-06,738.119
2009-02-09,753.083
2009-02-10,736.78
2009-02-11,726.621
2009-02-12,709.431
2009-02-13,728.2
2009-02-16,712.78
2009-02-17,692.819
2009-02-18,686.193
2009-02-19,698.241
2009-02-20,679.637
2009-02-23,685.85
2009-02-24,685.769
2009-02-25,682.151
2009-02-26,710.256
2009-02-27,698.383
2009-03-02,672.344
2009-03-03,669.489
2009-03-04,676.692
2009-03-05,653.387
2009-03-06,653.916
2009-03-09,638.492
2009-03-10,662.746
2009-03-11,662.269
2009-03-12,675.617
2009-03-13,688.368
2009-03-16,712.351
2009-03-17,714.691
2009-03-18,723.096
2009-03-19,754.573
2009-03-20,745.325
2009-03-23,760.645
2009-03-24,758.988
2009-03-25,766.881
2009-03-26,766.316
2009-03-27,741.167
2009-03-30,713.952
2009-03-31,735.288
2009-04-01,740.047
2009-04-02,771.509
2009-04-03,765.06
2009-04-06,764.5
2009-04-07,759.79
2009-04-08,757.759
2009-04-09,763.157
2009-04-10,763.157
2009-04-13,769.628
2009-04-14,768.55
2009-04-15,759.312
2009-04-16,770.111
2009-04-17,773.972
2009-04-20,745.702
2009-04-21,740.868
2009-04-22,755.57
2009-04-23,756.329
2009-04-24,771.154
2009-04-27,754.65
2009-04-28,744.787
2009-04-29,765.164
2009-04-30,765.74
2009-05-01,765.855
2009-05-04,785.702
2009-05-05,786.642
2009-05-06,793.518
2009-05-07,802.179
2009-05-08,809.483
2009-05-11,811.1
2009-05-12,819.394
2009-05-13,804.578
2009-05-14,800.959
2009-05-15,799.76
2009-05-18,802.438
2009-05-19,818.592
2009-05-20,834.626
2009-05-21,826.447
2009-05-22,842.751
2009-05-25,847.015
2009-05-26,849.816
2009-05-27,851.41
2009-05-28,850.258
2009-05-29,862.197
2009-06-01,870.216
2009-06-02,881.283
2009-06-03,864.492
2009-06-04,863.725
2009-06-05,854.342
2009-06-08,838.947
2009-06-09,855.522
2009-06-10,860.983
2009-06-11,870.502
2009-06-12,865.35
2009-06-15,843.331
2009-06-16,846.482
2009-06-17,836.655
2009-06-18,850.179
2009-06-19,853.723
2009-06-22,837.982
2009-06-23,852.299
2009-06-24,872.357
2009-06-25,872.732
2009-06-26,883.157
2009-06-29,888.071
2009-06-30,881.963
2009-07-01,900.759
2009-07-02,875.057
2009-07-03,873.343
2009-07-06,861.422
2009-07-07,862.409
2009-07-08,848.486
2009-07-09,859.966
2009-07-10,847.554
2009-07-13,864.175
2009-07-14,863.426
2009-07-15,887.678
2009-07-16,897.777
2009-07-17,904.102
2009-07-20,915.413
2009-07-21,917.267
2009-07-22,919.526
2009-07-23,940.567
2009-07-24,940.761
2009-07-27,948.629
2009-07-28,950.839
2009-07-29,943.207
2009-07-30,962.262
2009-07-31,957.316
2009-08-03,978.609
2009-08-04,975.767
2009-08-05,958.105
2009-08-06,954.845
2009-08-07,961.788
2009-08-10,956.133
2009-08-11,950.621
2009-08-12,957.69
2009-08-13,969.971
2009-08-14,949.661
2009-08-17,914.845
2009-08-18,925.066
2009-08-19,931.149
2009-08-20,949.542
2009-08-21,972.553
2009-08-24,980.358
2009-08-25,986.807
2009-08-26,977.047
2009-08-27,972.939
2009-08-28,988.277
2009-08-31,981.438
2009-09-01,966.557
2009-09-02,953.825
2009-09-03,952.512
2009-09-04,959.405
2009-09-07,984.779
2009-09-08,1001.231
2009-09-09,1017.271
2009-09-10,1011.4
2009-09-11,1024.832
2009-09-14,1031.796
2009-09-15,1039.436
2009-09-16,1059.317
2009-09-17,1061.714
2009-09-18,1054.173
2009-09-21,1053.15
2009-09-22,1069.124
2009-09-23,1068.951
2009-09-24,1052.127
2009-09-25,1045.564
2009-09-28,1063.829
2009-09-29,1053.529
2009-09-30,1052.26
2009-10-01,1033.86
2009-10-02,1027.45
2009-10-05,1053.576
2009-10-06,1076.811
2009-10-07,1058.968
2009-10-08,1074.462
2009-10-09,1069.305
2009-10-12,1065.946
2009-10-13,1057.273
2009-10-14,1079.985
2009-10-15,1079.323
2009-10-16,1059.919
2009-10-19,1076.013
2009-10-20,1069.839
2009-10-21,1077.264
2009-10-22,1080.951
2009-10-23,1074.173
2009-10-26,1058.423
2009-10-27,1052.088
2009-10-28,1043.928
2009-10-29,1060.982
2009-10-30,1040.987
2009-11-02,1049.641
2009-11-03,1026.641
2009-11-04,1046.929
2009-11-05,1066.976
2009-11-06,1065.018
2009-11-09,1096.771
2009-11-10,1092.546
2009-11-11,1090.636
2009-11-12,1089.614
2009-11-13,1092.554
2009-11-16,1105.104
2009-11-17,1096.226
2009-11-18,1115.759
2009-11-19,1092.068
2009-11-20,1079.626
2009-11-23,1103.266
2009-11-24,1099.281
2009-11-25,1113.659
2009-11-26,1087.812
2009-11-27,1095.35
2009-11-30,1087.81
2009-12-01,1114.569
2009-12-02,1116.236
2009-12-03,1116.539
2009-12-04,1108.968
2009-12-07,1101.463
2009-12-08,1080.157
2009-12-09,1064.256
2009-12-10,1071.604
2009-12-11,1072.335
2009-12-14,1077.574
2009-12-15,1074.491
2009-12-16,1078.107
2009-12-17,1046.703
2009-12-18,1040.095
2009-12-21,1058.191
2009-12-22,1058.129
2009-12-23,1070.349
2009-12-24,1072.179
2009-12-25,1072.179
2009-12-28,1077.447
2009-12-29,1080.218
2009-12-30,1064.514
2009-12-31,1067.975
2010-01-01,1067.975
2010-01-04,1092.281
2010-01-05,1091.527
2010-01-06,1085.5
2010-01-07,1071.398
2010-01-08,1062.386
2010-01-11,1058.669
2010-01-12,1053.715
2010-01-13,1057.593
2010-01-14,1056.176
2010-01-15,1040.836
2010-01-18,1044.451
2010-01-19,1049.72
2010-01-20,1013.735
2010-01-21,998.459
2010-01-22,997.621
2010-01-25,990.24
2010-01-26,993.194
2010-01-27,979.256
2010-01-28,953.299
2010-01-29,953.532
2010-02-01,955.44
2010-02-02,967.411
2010-02-03,953.093
2010-02-04,904.079
2010-02-05,885.68
2010-02-08,897.117
2010-02-09,899.05
2010-02-10,908.358
2010-02-11,888.87
2010-02-12,887.995
2010-02-15,892.835
2010-02-16,907.052
2010-02-17,913.508
2010-02-18,919.833
2010-02-19,919.46
2010-02-22,917.024
2010-02-23,899.452
2010-02-24,903.383
2010-02-25,889.803
2010-02-26,913.66
2010-03-01,912.855
2010-03-02,924.596
2010-03-03,939.519
2010-03-04,936.966
2010-03-05,954.447
2010-03-08,959.725
2010-03-09,949.533
2010-03-10,962.694
2010-03-11,957.535
2010-03-12,965.206
2010-03-15,947.279
2010-03-16,962.444
2010-03-17,970.22
2010-03-18,956.933
2010-03-19,948.155
2010-03-22,939.783
2010-03-23,946.324
2010-03-24,927.576
2010-03-25,943.766
2010-03-26,944.797
2010-03-29,951.91
2010-03-30,939.677
2010-03-31,938.076
2010-04-01,949.604
2010-04-02,949.604
2010-04-05,947.43
2010-04-06,943.845
2010-04-07,936.864
2010-04-08,930.013
2010-04-09,956.353
2010-04-12,971.747
2010-04-13,968.036
2010-04-14,976.851
2010-04-15,970.4
2010-04-16,944.778
2010-04-19,938.258
2010-04-20,940.807
2010-04-21,920.268
2010-04-22,899.333
2010-04-23,914.84
2010-04-26,908.778
2010-04-27,878.508
2010-04-28,853.673
2010-04-29,873.929
2010-04-30,883.474
2010-05-03,878.635
2010-05-04,833.771
2010-05-05,808.015
2010-05-06,781.661
2010-05-07,757.689
2010-05-10,851.174
2010-05-11,816.942
2010-05-12,821.854
2010-05-13,801.778
2010-05-14,749.801
2010-05-17,748.76
2010-05-18,773.573
2010-05-19,756.901
2010-05-20,751.835
2010-05-21,772.069
2010-05-24,754.283
2010-05-25,729.1
2010-05-26,729.586
2010-05-27,759.202
2010-05-28,770.651
2010-05-31,764.656
2010-06-01,765.517
2010-06-02,763.204
2010-06-03,763.486
2010-06-04,737.25
2010-06-07,719.752
2010-06-08,711.059
2010-06-09,742.447
2010-06-10,759.112
2010-06-11,780.362
2010-06-14,790.126
2010-06-15,802.833
2010-06-16,800.664
2010-06-17,803.3
2010-06-18,815.66
2010-06-21,821.394
2010-06-22,817.081
2010-06-23,807.9
2010-06-24,792.957
2010-06-25,783.292
2010-06-28,792.979
2010-06-29,752.484
2010-06-30,754.665
2010-07-01,760.383
2010-07-02,782.038
2010-07-05,801.321
2010-07-06,830.767
2010-07-07,838.757
2010-07-08,845.459
2010-07-09,844.408
2010-07-12,834.345
2010-07-13,855.331
2010-07-14,863.093
2010-07-15,877.249
2010-07-16,871.683
2010-07-19,863.331
2010-07-20,865.879
