Date,SPAIN GROWTH Standard (Large+Mid Cap)
2011-10-04,1206.03
2011-10-05,1241.108
2011-10-06,1281.164
2011-10-07,1307.144
2011-10-10,1344.379
2011-10-11,1346.264
2011-10-12,1376.212
2011-10-13,1373.569
2011-10-14,1397.74
2011-10-17,1378.874
2011-10-18,1365.119
2011-10-19,1368.681
2011-10-20,1354.827
2011-10-21,1403.61
2011-10-24,1409.624
2011-10-25,1403.956
2011-10-26,1393.854
2011-10-27,1455.402
2011-10-28,1444.442
2011-10-31,1392.183
2011-11-01,1316.259
2011-11-02,1334.141
2011-11-03,1347.264
2011-11-04,1343.594
2011-11-07,1346.601
2011-11-08,1368.293
2011-11-09,1327.36
2011-11-10,1312.673
2011-11-11,1361.23
2011-11-14,1330.308
2011-11-15,1315.038
2011-11-16,1319.199
2011-11-17,1314.709
2011-11-18,1312.495
2011-11-21,1269.997
2011-11-22,1267.953
2011-11-23,1226.285
2011-11-24,1216.665
2011-11-25,1206.855
2011-11-28,1255.024
2011-11-29,1254.933
2011-11-30,1320.606
2011-12-01,1323.726
2011-12-02,1329.648
2011-12-05,1347.56
2011-12-06,1334.81
2011-12-07,1327.714
2011-12-08,1293.916
2011-12-09,1329.572
2011-12-12,1282.747
2011-12-13,1268.215
2011-12-14,1240.108
2011-12-15,1255.138
2011-12-16,1246.955
2011-12-19,1250.893
2011-12-20,1276.724
2011-12-21,1265.059
2011-12-22,1277.236
2011-12-23,1287.516
2011-12-26,1287.516
2011-12-27,1290.596
2011-12-28,1257.961
2011-12-29,1273.219
2011-12-30,1288.639
2012-01-02,1311.667
2012-01-03,1319.73
2012-01-04,1296.397
2012-01-05,1260.052
2012-01-06,1252.813
2012-01-09,1262.403
2012-01-10,1287.221
2012-01-11,1264.887
2012-01-12,1272.453
2012-01-13,1259.853
2012-01-16,1263.14
2012-01-17,1280.979
2012-01-18,1279.543
2012-01-19,1292.167
2012-01-20,1286.181
2012-01-23,1303.516
2012-01-24,1297.525
2012-01-25,1287.362
2012-01-26,1330.762
2012-01-27,1317.997
2012-01-30,1301.836
2012-01-31,1297.668
2012-02-01,1330.572
2012-02-02,1334.011
2012-02-03,1337.855
2012-02-06,1321.062
2012-02-07,1340.066
2012-02-08,1344.201
2012-02-09,1353.395
2012-02-10,1338.43
2012-02-13,1338.839
2012-02-14,1334.369
2012-02-15,1319.937
2012-02-16,1299.888
2012-02-17,1319.487
2012-02-20,1350.525
2012-02-21,1341.407
2012-02-22,1330.928
2012-02-23,1322.807
2012-02-24,1339.371
2012-02-27,1335.13
2012-02-28,1341.142
2012-02-29,1325.587
2012-03-01,1333.36
2012-03-02,1325.778
2012-03-05,1315.811
2012-03-06,1272.158
2012-03-07,1269.081
2012-03-08,1298.488
2012-03-09,1276.636
2012-03-12,1267.885
2012-03-13,1289.704
2012-03-14,1279.732
2012-03-15,1289.808
2012-03-16,1305.341
2012-03-19,1325.095
2012-03-20,1326.19
2012-03-21,1323.998
2012-03-22,1311.255
2012-03-23,1307.497
2012-03-26,1309.66
2012-03-27,1301.275
2012-03-28,1276.157
2012-03-29,1269.45
2012-03-30,1291.435
2012-04-02,1299.313
2012-04-03,1275.375
2012-04-04,1227.371
2012-04-05,1221.67
2012-04-06,1221.67
2012-04-09,1222.371
2012-04-10,1196.572
2012-04-11,1215.992
2012-04-12,1221.258
2012-04-13,1180.334
2012-04-16,1180.634
2012-04-17,1202.423
2012-04-18,1150.36
2012-04-19,1137.604
2012-04-20,1162.267
2012-04-23,1121.536
2012-04-24,1151.132
2012-04-25,1155.228
2012-04-26,1161.271
2012-04-27,1176.8
2012-04-30,1160.383
2012-05-01,1159.463
2012-05-02,1137.126
2012-05-03,1147.998
2012-05-04,1132.8
2012-05-07,1144.721
2012-05-08,1126.275
2012-05-09,1099.901
2012-05-10,1123.384
2012-05-11,1123.993
2012-05-14,1090.004
2012-05-15,1078.346
2012-05-16,1056.597
2012-05-17,1045.836
2012-05-18,1061.87
2012-05-21,1061.216
2012-05-22,1083.423
2012-05-23,1042.589
2012-05-24,1058.323
2012-05-25,1056.283
2012-05-28,1041.472
2012-05-29,1020.66
2012-05-30,980.348
2012-05-31,976.376
2012-06-01,958.621
2012-06-04,970.97
2012-06-05,974.444
2012-06-06,991.575
2012-06-07,1009.764
2012-06-08,1005.581
2012-06-11,1010.204
2012-06-12,1004.564
2012-06-13,1072.368
2012-06-14,1087.282
2012-06-15,1087.125
2012-06-18,1078.439
2012-06-19,1105.994
2012-06-20,1109.912
2012-06-21,1098.769
2012-06-22,1090.241
2012-06-25,1080.072
2012-06-26,1076.435
2012-06-27,1096.008
2012-06-28,1089.272
2012-06-29,1156.555
2012-07-02,1153.88
2012-07-03,1166.443
2012-07-04,1154.085
2012-07-05,1126.112
2012-07-06,1107.188
2012-07-09,1097.982
2012-07-10,1109.06
2012-07-11,1112.943
2012-07-12,1095.025
2012-07-13,1114.9
2012-07-16,1116.265
2012-07-17,1115.539
2012-07-18,1130.563
2012-07-19,1147.54
2012-07-20,1100.279
2012-07-23,1081.34
2012-07-24,1065.237
2012-07-25,1089.003
2012-07-26,1131.994
2012-07-27,1156.264
2012-07-30,1177.995
2012-07-31,1175.058
2012-08-01,1156.916
2012-08-02,1121.214
2012-08-03,1179.28
2012-08-06,1221.527
2012-08-07,1229.455
2012-08-08,1197.799
2012-08-09,1187.019
2012-08-10,1168.671
2012-08-13,1173.977
2012-08-14,1170.808
2012-08-15,1166.908
2012-08-16,1199.546
2012-08-17,1199.433
2012-08-20,1189.542
2012-08-21,1231.11
2012-08-22,1209.206
2012-08-23,1211.572
2012-08-24,1214.002
2012-08-27,1225.506
2012-08-28,1218.567
2012-08-29,1221.536
2012-08-30,1213.256
2012-08-31,1239.376
2012-09-03,1238.592
2012-09-04,1234.213
2012-09-05,1251.292
2012-09-06,1303.13
2012-09-07,1272.497
2012-09-10,1268.857
2012-09-11,1280.166
2012-09-12,1268.276
2012-09-13,1279.125
2012-09-14,1327.743
2012-09-17,1346.464
2012-09-18,1340.998
2012-09-19,1370.489
2012-09-20,1374.225
2012-09-21,1412.812
2012-09-24,1385.297
2012-09-25,1405.006
2012-09-26,1366.37
2012-09-27,1350.789
2012-09-28,1354.737
2012-10-01,1378.184
2012-10-02,1393.914
2012-10-03,1383.388
2012-10-04,1411.394
2012-10-05,1427.457
2012-10-08,1416.479
2012-10-09,1392.388
2012-10-10,1388.106
2012-10-11,1391.509
2012-10-12,1380.471
2012-10-15,1376.414
2012-10-16,1399.481
2012-10-17,1418.536
2012-10-18,1417.83
2012-10-19,1387.223
2012-10-22,1391.235
2012-10-23,1360.614
2012-10-24,1368.808
2012-10-25,1381.461
2012-10-26,1378.16
2012-10-29,1380.564
2012-10-30,1398.677
2012-10-31,1399.841
2012-11-01,1406.148
2012-11-02,1428.515
2012-11-05,1402.34
2012-11-06,1403.841
2012-11-07,1382.284
2012-11-08,1366.542
2012-11-09,1387.944
2012-11-12,1375.189
2012-11-13,1385.979
2012-11-14,1378.395
2012-11-15,1377.364
2012-11-16,1356.525
2012-11-19,1391.303
2012-11-20,1396.185
2012-11-21,1390.763
2012-11-22,1413.727
2012-11-23,1415.453
2012-11-26,1416.19
2012-11-27,1416.331
2012-11-28,1416.718
2012-11-29,1440.822
2012-11-30,1432.11
2012-12-03,1424.645
2012-12-04,1411.369
2012-12-05,1396.147
2012-12-06,1398.434
2012-12-07,1389.423
2012-12-10,1392.013
2012-12-11,1428.763
2012-12-12,1440.862
2012-12-13,1442.79
2012-12-14,1447.558
2012-12-17,1470.824
2012-12-18,1499.245
2012-12-19,1523.362
2012-12-20,1514.938
2012-12-21,1493.314
2012-12-24,1512.874
2012-12-25,1512.874
2012-12-26,1515.97
2012-12-27,1515.11
2012-12-28,1480.807
2012-12-31,1486.784
2013-01-01,1486.784
2013-01-02,1534.456
2013-01-03,1509.555
2013-01-04,1506.767
2013-01-07,1479.164
2013-01-08,1492.805
2013-01-09,1496.327
2013-01-10,1512.581
2013-01-11,1529.22
2013-01-14,1517.647
2013-01-15,1522.109
2013-01-16,1515.2
2013-01-17,1535.97
2013-01-18,1527.63
2013-01-21,1536.988
2013-01-22,1542.574
2013-01-23,1543.975
2013-01-24,1558.249
2013-01-25,1577.493
2013-01-28,1557.836
2013-01-29,1545.682
2013-01-30,1570.715
2013-01-31,1542.383
2013-02-01,1531.915
2013-02-04,1501.839
2013-02-05,1539.364
2013-02-06,1539.682
2013-02-07,1515.639
2013-02-08,1534.28
2013-02-11,1515.213
2013-02-12,1561.908
2013-02-13,1567.723
2013-02-14,1551.342
2013-02-15,1548.875
2013-02-18,1539.611
2013-02-19,1548.473
2013-02-20,1546.439
2013-02-21,1512.439
2013-02-22,1535.09
2013-02-25,1547.72
2013-02-26,1507.255
2013-02-27,1513.622
2013-02-28,1525.086
2013-03-01,1523.318
2013-03-04,1522.352
2013-03-05,1564.642
2013-03-06,1548.054
2013-03-07,1557.464
2013-03-08,1566.652
2013-03-11,1561.608
2013-03-12,1576.622
2013-03-13,1553.84
2013-03-14,1552.569
2013-03-15,1546.114
2013-03-18,1538.814
2013-03-19,1514.814
2013-03-20,1526.538
2013-03-21,1509.683
2013-03-22,1518.674
2013-03-25,1498.844
2013-03-26,1499.608
2013-03-27,1484.911
2013-03-28,1510.126
2013-03-29,1510.126
2013-04-01,1510.832
2013-04-02,1529.037
2013-04-03,1527.738
2013-04-04,1502.073
2013-04-05,1490.382
2013-04-08,1495.695
2013-04-09,1493.33
2013-04-10,1514.133
2013-04-11,1532.244
2013-04-12,1530.402
2013-04-15,1528.379
2013-04-16,1510.945
2013-04-17,1461.52
2013-04-18,1462.318
2013-04-19,1498.866
2013-04-22,1502.681
2013-04-23,1533.956
2013-04-24,1548.063
2013-04-25,1554.5
2013-04-26,1556.645
2013-04-29,1580.524
2013-04-30,1587.201
2013-05-01,1588.284
2013-05-02,1571.464
2013-05-03,1601.321
2013-05-06,1586.009
2013-05-07,1574.292
2013-05-08,1616.243
2013-05-09,1602.449
2013-05-10,1591.99
2013-05-13,1592.004
2013-05-14,1603.04
2013-05-15,1604.766
2013-05-16,1591.442
2013-05-17,1595.42
2013-05-20,1580.816
2013-05-21,1574.53
2013-05-22,1575.201
2013-05-23,1548.025
2013-05-24,1538.436
2013-05-27,1549.125
2013-05-28,1557.411
2013-05-29,1544.85
2013-05-30,1560.007
2013-05-31,1527.963
2013-06-03,1530.517
2013-06-04,1532.921
2013-06-05,1536.454
2013-06-06,1543.736
2013-06-07,1557.983
2013-06-10,1557.816
2013-06-11,1542.74
2013-06-12,1582.44
2013-06-13,1563.118
2013-06-14,1555.128
2013-06-17,1561.285
2013-06-18,1571.823
2013-06-19,1574.003
2013-06-20,1508.666
2013-06-21,1470.264
2013-06-24,1430.347
2013-06-25,1450.306
2013-06-26,1478.731
2013-06-27,1493.969
2013-06-28,1482.435
2013-07-01,1515.61
2013-07-02,1500.028
2013-07-03,1483.825
2013-07-04,1518.622
2013-07-05,1488.85
2013-07-08,1516.48
2013-07-09,1507.136
2013-07-10,1524.041
2013-07-11,1552.792
2013-07-12,1530.197
2013-07-15,1550.198
2013-07-16,1547.7
2013-07-17,1543.123
2013-07-18,1559.846
2013-07-19,1557.689
2013-07-22,1559.246
2013-07-23,1565.152
2013-07-24,1586.171
2013-07-25,1594.924
2013-07-26,1597.796
2013-07-29,1612.174
2013-07-30,1633.967
2013-07-31,1624.656
2013-08-01,1645.675
2013-08-02,1672.442
2013-08-05,1666.54
2013-08-06,1679.897
2013-08-07,1678.749
2013-08-08,1692.495
2013-08-09,1688.408
2013-08-12,1678.543
2013-08-13,1680.089
2013-08-14,1690.881
2013-08-15,1680.789
2013-08-16,1685.68
2013-08-19,1674.436
2013-08-20,1658.412
2013-08-21,1642.637
2013-08-22,1676.155
2013-08-23,1674.913
2013-08-26,1670.801
2013-08-27,1622.9
2013-08-28,1601.809
2013-08-29,1612.98
2013-08-30,1595.054
2013-09-02,1618.585
2013-09-03,1622.557
2013-09-04,1642.247
2013-09-05,1636.579
2013-09-06,1661.503
2013-09-09,1670.791
2013-09-10,1707.309
2013-09-11,1703.707
2013-09-12,1721.279
2013-09-13,1728.79
2013-09-16,1760.926
2013-09-17,1755.208
2013-09-18,1767.263
2013-09-19,1818.994
2013-09-20,1812.191
2013-09-23,1807.258
2013-09-24,1810.558
2013-09-25,1827.155
2013-09-26,1817.266
2013-09-27,1816.291
2013-09-30,1820.301
2013-10-01,1830.474
2013-10-02,1827.274
2013-10-03,1839.236
2013-10-04,1842.401
2013-10-07,1826.193
2013-10-08,1821.894
2013-10-09,1824.167
2013-10-10,1841.944
2013-10-11,1854.339
2013-10-14,1854.817
2013-10-15,1870.736
2013-10-16,1874.517
2013-10-17,1912.636
2013-10-18,1940.201
2013-10-21,1946.83
2013-10-22,1960.032
2013-10-23,1947.471
2013-10-24,1965.429
2013-10-25,1958.264
2013-10-28,1963.015
2013-10-29,1957.743
2013-10-30,1960.539
2013-10-31,1955.984
2013-11-01,1920.162
2013-11-04,1929.004
2013-11-05,1913.377
2013-11-06,1935.103
2013-11-07,1896.498
2013-11-08,1904.261
2013-11-11,1923.392
2013-11-12,1914.317
2013-11-13,1904.092
2013-11-14,1941.132
2013-11-15,1922.365
2013-11-18,1931.576
2013-11-19,1893.744
2013-11-20,1873.701
2013-11-21,1877.353
2013-11-22,1906.56
2013-11-25,1906.859
2013-11-26,1915.093
2013-11-27,1935.664
2013-11-28,1950.303
2013-11-29,1946.963
2013-12-02,1919.907
2013-12-03,1900.071
2013-12-04,1886.782
2013-12-05,1868.612
2013-12-06,1872.799
2013-12-09,1895.866
2013-12-10,1893.544
2013-12-11,1876.611
2013-12-12,1852.958
2013-12-13,1847.745
2013-12-16,1886.661
2013-12-17,1861.59
2013-12-18,1889.415
2013-12-19,1921.299
2013-12-20,1931.573
2013-12-23,1951.445
2013-12-24,1958.506
2013-12-25,1958.506
2013-12-26,1962.16
2013-12-27,1991.528
2013-12-30,1996.983
2013-12-31,1996.398
2014-01-01,1996.398
2014-01-02,1942.561
2014-01-03,1943.216
2014-01-06,1960.577
2014-01-07,2010.54
2014-01-08,2020.409
2014-01-09,2014.877
2014-01-10,2037.084
2014-01-13,2052.589
2014-01-14,2065.326
2014-01-15,2090.437
2014-01-16,2071.94
2014-01-17,2066.232
2014-01-20,2068.447
2014-01-21,2049.111
2014-01-22,2032.945
2014-01-23,2035.636
2014-01-24,1955.658
2014-01-27,1925.999
2014-01-28,1942.536
2014-01-29,1943.391
2014-01-30,1944.757
2014-01-31,1925.554
2014-02-03,1888.305
2014-02-04,1891.454
2014-02-05,1898.66
2014-02-06,1943.975
2014-02-07,1971.58
2014-02-10,1952.372
2014-02-11,1982.226
2014-02-12,1965.877
2014-02-13,1983.277
2014-02-14,1988.85
2014-02-17,1987.456
2014-02-18,1979.098
2014-02-19,1981.403
2014-02-20,1977.536
2014-02-21,1982.059
2014-02-24,2000.263
2014-02-25,2010.928
2014-02-26,1996.397
2014-02-27,1978.581
2014-02-28,1988.015
2014-03-03,1932.412
2014-03-04,1979.528
2014-03-05,1998.542
2014-03-06,2031.453
2014-03-07,2006.743
2014-03-10,2015.668
2014-03-11,2005.737
2014-03-12,1991.282
2014-03-13,1966.949
2014-03-14,1938.598
2014-03-17,1969.622
2014-03-18,1980.203
2014-03-19,1989.293
2014-03-20,1965.498
2014-03-21,1959.94
2014-03-24,1939.354
2014-03-25,1950.397
2014-03-26,1976.019
2014-03-27,1978.042
2014-03-28,2009.034
2014-03-31,2018.646
2014-04-01,2044.314
2014-04-02,2039.774
2014-04-03,2066.389
2014-04-04,2080.16
2014-04-07,2073.888
2014-04-08,2061.318
2014-04-09,2066.224
2014-04-10,2047.901
2014-04-11,2020.728
2014-04-14,2020.521
2014-04-15,2005.475
2014-04-16,2035.231
2014-04-17,2043.291
2014-04-18,2043.291
2014-04-21,2038.639
2014-04-22,2065.885
2014-04-23,2067.552
2014-04-24,2079.0
2014-04-25,2047.27
2014-04-28,2055.641
2014-04-29,2077.674
2014-04-30,2082.396
2014-05-01,2082.396
2014-05-02,2086.068
2014-05-05,2089.676
2014-05-06,2099.373
2014-05-07,2096.5
2014-05-08,2124.043
2014-05-09,2079.162
2014-05-12,2097.425
2014-05-13,2099.681
2014-05-14,2110.475
2014-05-15,2064.763
2014-05-16,2091.56
2014-05-19,2082.097
2014-05-20,2082.424
2014-05-21,2092.897
2014-05-22,2090.296
2014-05-23,2093.099
2014-05-26,2118.737
2014-05-27,2118.2
2014-05-28,2126.102
2014-05-29,2122.734
2014-05-30,2137.221
2014-06-02,2133.093
2014-06-03,2120.705
2014-06-04,2123.551
2014-06-05,2153.206
2014-06-06,2194.045
2014-06-09,2214.751
2014-06-10,2207.221
2014-06-11,2183.686
2014-06-12,2185.242
2014-06-13,2178.127
2014-06-16,2162.91
2014-06-17,2171.155
2014-06-18,2180.391
2014-06-19,2202.775
2014-06-20,2180.99
2014-06-23,2177.997
2014-06-24,2168.175
2014-06-25,2149.042
2014-06-26,2141.374
2014-06-27,2145.487
2014-06-30,2143.573
2014-07-01,2161.158
2014-07-02,2162.078
2014-07-03,2180.565
2014-07-04,2163.428
2014-07-07,2136.254
2014-07-08,2090.787
2014-07-09,2107.808
2014-07-10,2069.157
2014-07-11,2061.916
2014-07-14,2077.35
2014-07-15,2046.172
2014-07-16,2083.077
2014-07-17,2056.097
2014-07-18,2041.274
2014-07-21,2030.803
2014-07-22,2054.123
2014-07-23,2060.818
2014-07-24,2104.976
2014-07-25,2101.916
2014-07-28,2101.797
2014-07-29,2094.848
2014-07-30,2096.089
2014-07-31,2034.382
2014-08-01,2004.826
2014-08-04,1994.485
2014-08-05,1959.416
2014-08-06,1935.418
2014-08-07,1901.916
2014-08-08,1920.558
2014-08-11,1935.885
2014-08-12,1950.427
2014-08-13,1962.219
2014-08-14,1957.577
2014-08-15,1943.559
2014-08-18,1971.556
2014-08-19,1976.149
2014-08-20,1977.9
2014-08-21,2000.735
2014-08-22,1981.107
2014-08-25,2011.664
2014-08-26,2042.478
2014-08-27,2045.453
2014-08-28,2015.16
2014-08-29,2013.407
2014-09-01,2008.897
2014-09-02,2017.526
2014-09-03,2042.025
2014-09-04,2054.629
2014-09-05,2063.743
2014-09-08,2056.205
2014-09-09,2022.726
2014-09-10,2031.539
2014-09-11,2030.805
2014-09-12,2030.884
2014-09-15,2016.893
2014-09-16,2005.272
2014-09-17,2024.256
2014-09-18,2035.547
2014-09-19,2017.651
2014-09-22,1996.183
2014-09-23,1966.868
2014-09-24,1964.279
2014-09-25,1941.796
2014-09-26,1946.424
2014-09-29,1917.102
2014-09-30,1937.849
2014-10-01,1920.897
2014-10-02,1868.104
2014-10-03,1878.742
2014-10-06,1905.261
2014-10-07,1870.675
2014-10-08,1855.084
2014-10-09,1845.217
2014-10-10,1810.065
2014-10-13,1820.915
2014-10-14,1824.927
2014-10-15,1772.835
2014-10-16,1753.843
2014-10-17,1812.035
2014-10-20,1814.892
2014-10-21,1858.357
2014-10-22,1869.133
2014-10-23,1882.322
2014-10-24,1897.188
2014-10-27,1880.412
2014-10-28,1926.857
2014-10-29,1886.95
2014-10-30,1871.549
2014-10-31,1891.576
2014-11-03,1860.335
2014-11-04,1836.997
2014-11-05,1850.939
2014-11-06,1842.003
2014-11-07,1816.974
2014-11-10,1848.519
2014-11-11,1858.003
2014-11-12,1827.527
2014-11-13,1829.03
2014-11-14,1835.277
2014-11-17,1868.452
2014-11-18,1906.607
2014-11-19,1892.919
2014-11-20,1851.402
2014-11-21,1882.506
2014-11-24,1906.335
2014-11-25,1919.595
2014-11-26,1915.211
2014-11-27,1928.059
2014-11-28,1930.953
2014-12-01,1910.312
2014-12-02,1918.643
2014-12-03,1925.628
2014-12-04,1883.308
2014-12-05,1914.741
2014-12-08,1900.068
2014-12-09,1857.979
2014-12-10,1840.4
2014-12-11,1850.226
2014-12-12,1815.631
2014-12-15,1765.483
2014-12-16,1819.288
2014-12-17,1785.022
2014-12-18,1836.741
2014-12-19,1830.261
2014-12-22,1835.783
2014-12-23,1843.582
2014-12-24,1843.94
2014-12-25,1843.94
2014-12-26,1841.065
2014-12-29,1825.566
2014-12-30,1807.802
2014-12-31,1797.791
2015-01-01,1797.791
2015-01-02,1814.79
2015-01-05,1734.242
2015-01-06,1703.661
2015-01-07,1686.835
2015-01-08,1716.947
2015-01-09,1687.788
2015-01-12,1694.289
2015-01-13,1718.407
2015-01-14,1710.527
2015-01-15,1699.938
2015-01-16,1690.148
2015-01-19,1733.304
2015-01-20,1760.858
2015-01-21,1775.917
2015-01-22,1771.517
2015-01-23,1737.034
2015-01-26,1755.649
2015-01-27,1757.63
2015-01-28,1712.045
2015-01-29,1720.04
2015-01-30,1693.211
2015-02-02,1697.524
2015-02-03,1756.391
2015-02-04,1764.004
2015-02-05,1761.89
2015-02-06,1760.895
2015-02-09,1716.003
2015-02-10,1741.33
2015-02-11,1721.666
2015-02-12,1767.669
2015-02-13,1812.902
2015-02-16,1805.022
2015-02-17,1806.912
2015-02-18,1830.127
2015-02-19,1854.964
2015-02-20,1843.639
2015-02-23,1868.789
2015-02-24,1872.476
2015-02-25,1861.825
2015-02-26,1858.289
2015-02-27,1872.537
2015-03-02,1870.546
2015-03-03,1842.344
2015-03-04,1825.746
2015-03-05,1834.299
2015-03-06,1819.125
2015-03-09,1808.21
2015-03-10,1768.887
2015-03-11,1766.114
2015-03-12,1773.73
2015-03-13,1769.464
2015-03-16,1792.473
2015-03-17,1773.414
2015-03-18,1782.194
2015-03-19,1791.299
2015-03-20,1869.414
2015-03-23,1899.296
2015-03-24,1924.004
2015-03-25,1915.936
2015-03-26,1903.109
2015-03-27,1897.243
2015-03-30,1917.96
2015-03-31,1903.892
2015-04-01,1928.019
2015-04-02,1965.196
2015-04-03,1965.196
2015-04-06,1992.464
2015-04-07,1972.67
2015-04-08,1943.778
2015-04-09,1934.007
2015-04-10,1925.949
2015-04-13,1932.481
2015-04-14,1925.572
2015-04-15,1922.237
2015-04-16,1904.142
2015-04-17,1869.084
2015-04-20,1864.486
2015-04-21,1873.135
2015-04-22,1871.395
2015-04-23,1888.159
2015-04-24,1912.326
2015-04-27,1942.233
2015-04-28,1941.127
2015-04-29,1914.173
2015-04-30,1927.767
2015-05-01,1930.692
2015-05-04,1931.545
2015-05-05,1880.497
2015-05-06,1924.759
2015-05-07,1919.778
2015-05-08,1948.688
2015-05-11,1936.881
2015-05-12,1946.245
2015-05-13,1965.225
2015-05-14,1992.409
2015-05-15,1989.595
2015-05-18,1979.876
2015-05-19,1965.7
2015-05-20,1974.721
2015-05-21,1980.211
2015-05-22,1958.075
2015-05-25,1919.11
2015-05-26,1885.172
2015-05-27,1921.129
2015-05-28,1921.1
2015-05-29,1900.09
2015-06-01,1899.441
2015-06-02,1939.891
2015-06-03,1944.525
2015-06-04,1931.793
2015-06-05,1885.691
2015-06-08,1875.776
2015-06-09,1884.212
2015-06-10,1914.489
2015-06-11,1921.513
2015-06-12,1902.155
2015-06-15,1867.251
2015-06-16,1876.5
2015-06-17,1861.1
2015-06-18,1900.482
2015-06-19,1905.384
2015-06-22,1980.594
2015-06-23,1953.804
2015-06-24,1936.759
2015-06-25,1930.247
2015-06-26,1933.707
2015-06-29,1853.545
2015-06-30,1844.49
2015-07-01,1861.48
2015-07-02,1842.155
2015-07-03,1836.302
2015-07-06,1795.843
2015-07-07,1741.999
2015-07-08,1778.49
2015-07-09,1818.307
2015-07-10,1892.979
2015-07-13,1902.882
2015-07-14,1913.364
2015-07-15,1912.066
2015-07-16,1934.414
2015-07-17,1921.324
2015-07-20,1933.62
2015-07-21,1930.78
2015-07-22,1932.059
2015-07-23,1947.088
2015-07-24,1924.663
2015-07-27,1924.687
2015-07-28,1931.592
2015-07-29,1931.79
2015-07-30,1914.584
2015-07-31,1936.198
2015-08-03,1947.448
2015-08-04,1930.77
2015-08-05,1933.426
2015-08-06,1936.323
2015-08-07,1928.392
2015-08-10,1961.562
2015-08-11,1944.221
2015-08-12,1913.988
2015-08-13,1926.102
2015-08-14,1916.893
2015-08-17,1915.335
2015-08-18,1913.059
2015-08-19,1891.506
2015-08-20,1872.705
2015-08-21,1833.981
2015-08-24,1799.026
2015-08-25,1837.514
2015-08-26,1815.006
2015-08-27,1838.502
2015-08-28,1847.465
2015-08-31,1836.327
2015-09-01,1795.224
2015-09-02,1786.132
2015-09-03,1783.66
2015-09-04,1745.272
2015-09-07,1749.962
2015-09-08,1765.771
2015-09-09,1790.563
2015-09-10,1784.633
2015-09-11,1779.166
2015-09-14,1774.018
2015-09-15,1783.91
2015-09-16,1833.487
2015-09-17,1870.144
2015-09-18,1838.151
2015-09-21,1817.254
2015-09-22,1755.168
2015-09-23,1744.926
2015-09-24,1733.823
2015-09-25,1764.137
2015-09-28,1754.954
2015-09-29,1757.653
2015-09-30,1783.267
2015-10-01,1794.357
2015-10-02,1806.123
2015-10-05,1859.68
2015-10-06,1885.859
2015-10-07,1880.003
2015-10-08,1894.61
2015-10-09,1919.591
2015-10-12,1917.666
2015-10-13,1899.452
2015-10-14,1898.892
2015-10-15,1917.872
2015-10-16,1929.607
2015-10-19,1922.08
2015-10-20,1915.103
2015-10-21,1930.63
2015-10-22,1923.465
2015-10-23,1920.434
2015-10-26,1927.469
2015-10-27,1902.723
2015-10-28,1919.273
2015-10-29,1904.087
2015-10-30,1891.617
2015-11-02,1898.747
2015-11-03,1889.333
2015-11-04,1864.763
2015-11-05,1861.66
2015-11-06,1841.714
2015-11-09,1825.164
2015-11-10,1811.898
2015-11-11,1829.527
2015-11-12,1799.297
2015-11-13,1789.91
2015-11-16,1787.96
2015-11-17,1812.616
2015-11-18,1796.292
2015-11-19,1828.734
2015-11-20,1811.104
2015-11-23,1806.858
2015-11-24,1785.965
2015-11-25,1792.083
2015-11-26,1810.49
2015-11-27,1802.539
2015-11-30,1820.104
2015-12-01,1830.793
2015-12-02,1826.596
2015-12-03,1832.628
2015-12-04,1836.788
2015-12-07,1836.406
2015-12-08,1805.297
2015-12-09,1811.736
2015-12-10,1797.61
2015-12-11,1785.764
2015-12-14,1761.889
2015-12-15,1796.449
2015-12-16,1801.208
2015-12-17,1817.499
2015-12-18,1794.665
2015-12-21,1748.811
2015-12-22,1764.201
2015-12-23,1780.911
2015-12-24,1799.019
2015-12-25,1799.019
2015-12-28,1787.421
2015-12-29,1799.147
2015-12-30,1793.867
2015-12-31,1770.648
2016-01-01,1770.648
2016-01-04,1720.744
2016-01-05,1710.036
2016-01-06,1695.67
2016-01-07,1682.318
2016-01-08,1669.582
2016-01-11,1657.986
2016-01-12,1672.812
2016-01-13,1675.61
2016-01-14,1641.499
2016-01-15,1611.112
2016-01-18,1584.86
2016-01-19,1606.472
2016-01-20,1559.457
2016-01-21,1579.147
2016-01-22,1619.389
2016-01-25,1596.261
2016-01-26,1615.21
2016-01-27,1628.777
2016-01-28,1608.45
2016-01-29,1641.297
2016-02-01,1657.812
2016-02-02,1616.764
2016-02-03,1600.811
2016-02-04,1637.411
2016-02-05,1630.483
2016-02-08,1553.605
2016-02-09,1550.811
2016-02-10,1583.431
2016-02-11,1529.008
2016-02-12,1543.376
2016-02-15,1574.125
2016-02-16,1568.885
2016-02-17,1607.963
2016-02-18,1594.041
2016-02-19,1583.757
2016-02-22,1603.609
2016-02-23,1585.314
2016-02-24,1540.959
2016-02-25,1578.131
2016-02-26,1592.914
2016-02-29,1600.69
2016-03-01,1629.59
2016-03-02,1641.525
2016-03-03,1651.723
2016-03-04,1671.449
2016-03-07,1658.757
2016-03-08,1657.044
2016-03-09,1656.401
2016-03-10,1677.482
2016-03-11,1723.257
2016-03-14,1728.011
2016-03-15,1706.84
2016-03-16,1703.768
2016-03-17,1737.811
2016-03-18,1748.946
