Date,BELGIUM LARGE VALUE Large Cap
2005-11-10,631.783
2005-11-11,637.428
2005-11-14,638.463
2005-11-15,636.855
2005-11-16,635.739
2005-11-17,639.983
2005-11-18,643.683
2005-11-21,649.161
2005-11-22,650.178
2005-11-23,652.334
2005-11-24,647.706
2005-11-25,648.245
2005-11-28,648.834
2005-11-29,651.19
2005-11-30,649.856
2005-12-01,655.622
2005-12-02,658.154
2005-12-05,659.066
2005-12-06,662.02
2005-12-07,659.208
2005-12-08,666.089
2005-12-09,665.158
2005-12-12,676.165
2005-12-13,672.748
2005-12-14,677.895
2005-12-15,668.922
2005-12-16,683.276
2005-12-19,683.779
2005-12-20,679.788
2005-12-21,684.717
2005-12-22,691.799
2005-12-23,691.921
2005-12-26,691.921
2005-12-27,695.728
2005-12-28,699.169
2005-12-29,696.456
2005-12-30,687.528
2006-01-02,693.182
2006-01-03,704.24
2006-01-04,717.228
2006-01-05,719.201
2006-01-06,723.539
2006-01-09,719.535
2006-01-10,719.24
2006-01-11,728.19
2006-01-12,726.851
2006-01-13,725.313
2006-01-16,731.42
2006-01-17,720.957
2006-01-18,716.188
2006-01-19,722.072
2006-01-20,714.134
2006-01-23,722.95
2006-01-24,722.333
2006-01-25,730.479
2006-01-26,743.009
2006-01-27,743.236
2006-01-30,738.212
2006-01-31,739.659
2006-02-01,749.356
2006-02-02,744.669
2006-02-03,737.252
2006-02-06,743.705
2006-02-07,740.976
2006-02-08,738.804
2006-02-09,747.694
2006-02-10,742.541
2006-02-13,744.87
2006-02-14,742.357
2006-02-15,742.558
2006-02-16,747.186
2006-02-17,750.774
2006-02-20,756.029
2006-02-21,761.492
2006-02-22,769.831
2006-02-23,772.633
2006-02-24,766.495
2006-02-27,768.601
2006-02-28,756.517
2006-03-01,761.863
2006-03-02,756.867
2006-03-03,748.66
2006-03-06,752.198
2006-03-07,735.083
2006-03-08,731.296
2006-03-09,734.898
2006-03-10,744.79
2006-03-13,756.905
2006-03-14,762.683
2006-03-15,761.194
2006-03-16,766.683
2006-03-17,774.803
2006-03-20,776.509
2006-03-21,767.816
2006-03-22,771.995
2006-03-23,766.905
2006-03-24,771.072
2006-03-27,766.713
2006-03-28,764.847
2006-03-29,761.243
2006-03-30,779.843
2006-03-31,768.992
2006-04-03,772.044
2006-04-04,780.9
2006-04-05,782.141
2006-04-06,779.709
2006-04-07,769.268
2006-04-10,765.381
2006-04-11,753.213
2006-04-12,755.969
2006-04-13,753.597
2006-04-14,753.597
2006-04-17,765.566
2006-04-18,764.799
2006-04-19,775.219
2006-04-20,778.211
2006-04-21,786.063
2006-04-24,784.515
2006-04-25,797.721
2006-04-26,801.651
2006-04-27,809.322
2006-04-28,807.659
2006-05-01,809.07
2006-05-02,814.124
2006-05-03,808.284
2006-05-04,811.761
2006-05-05,823.585
2006-05-08,827.865
2006-05-09,832.717
2006-05-10,832.311
2006-05-11,829.211
2006-05-12,818.775
2006-05-15,796.679
2006-05-16,803.058
2006-05-17,765.243
2006-05-18,767.562
2006-05-19,777.751
2006-05-22,759.995
2006-05-23,779.278
2006-05-24,775.543
2006-05-25,784.757
2006-05-26,792.591
2006-05-29,791.547
2006-05-30,776.471
2006-05-31,782.61
2006-06-01,780.683
2006-06-02,784.801
2006-06-05,774.895
2006-06-06,747.426
2006-06-07,749.085
2006-06-08,719.764
2006-06-09,728.582
2006-06-12,717.433
2006-06-13,702.163
2006-06-14,701.827
2006-06-15,723.475
2006-06-16,717.014
2006-06-19,717.929
2006-06-20,721.865
2006-06-21,724.524
2006-06-22,730.235
2006-06-23,724.768
2006-06-26,725.542
2006-06-27,718.121
2006-06-28,714.574
2006-06-29,729.827
2006-06-30,757.169
2006-07-03,766.937
2006-07-04,768.171
2006-07-05,756.395
2006-07-06,766.144
2006-07-07,768.508
2006-07-10,770.414
2006-07-11,761.917
2006-07-12,761.342
2006-07-13,740.026
2006-07-14,727.615
2006-07-17,721.211
2006-07-18,714.585
2006-07-19,737.715
2006-07-20,747.474
2006-07-21,749.21
2006-07-24,758.92
2006-07-25,753.046
2006-07-26,754.865
2006-07-27,774.046
2006-07-28,782.997
2006-07-31,780.856
2006-08-01,773.61
2006-08-02,792.459
2006-08-03,786.931
2006-08-04,805.041
2006-08-07,792.229
2006-08-08,795.093
2006-08-09,803.201
2006-08-10,804.697
2006-08-11,814.967
2006-08-14,823.228
2006-08-15,840.076
2006-08-16,842.636
2006-08-17,843.769
2006-08-18,842.461
2006-08-21,847.717
2006-08-22,840.24
2006-08-23,833.467
2006-08-24,831.467
2006-08-25,830.909
2006-08-28,840.92
2006-08-29,840.192
2006-08-30,850.486
2006-08-31,838.185
2006-09-01,840.337
2006-09-04,845.894
2006-09-05,838.992
2006-09-06,824.689
2006-09-07,814.12
2006-09-08,814.42
2006-09-11,816.124
2006-09-12,830.696
2006-09-13,836.895
2006-09-14,845.289
2006-09-15,843.687
2006-09-18,846.108
2006-09-19,841.808
2006-09-20,856.91
2006-09-21,863.068
2006-09-22,857.57
2006-09-25,861.32
2006-09-26,857.461
2006-09-27,865.179
2006-09-28,862.094
2006-09-29,863.55
2006-10-02,869.28
2006-10-03,869.628
2006-10-04,877.505
2006-10-05,884.859
2006-10-06,874.448
2006-10-09,881.242
2006-10-10,883.352
2006-10-11,880.884
2006-10-12,893.185
2006-10-13,891.745
2006-10-16,891.556
2006-10-17,872.177
2006-10-18,885.029
2006-10-19,889.075
2006-10-20,890.756
2006-10-23,893.136
2006-10-24,892.482
2006-10-25,893.559
2006-10-26,895.914
2006-10-27,894.763
2006-10-30,890.526
2006-10-31,896.806
2006-11-01,898.328
2006-11-02,887.603
2006-11-03,894.417
2006-11-06,899.653
2006-11-07,907.32
2006-11-08,908.517
2006-11-09,901.393
2006-11-10,896.931
2006-11-13,905.483
2006-11-14,903.053
2006-11-15,910.344
2006-11-16,905.73
2006-11-17,899.14
2006-11-20,892.976
2006-11-21,891.916
2006-11-22,896.994
2006-11-23,892.128
2006-11-24,893.213
2006-11-27,885.021
2006-11-28,886.334
2006-11-29,891.956
2006-11-30,891.734
2006-12-01,890.458
2006-12-04,895.12
2006-12-05,898.525
2006-12-06,901.367
2006-12-07,911.534
2006-12-08,914.948
2006-12-11,918.163
2006-12-12,922.755
2006-12-13,923.976
2006-12-14,928.292
2006-12-15,920.906
2006-12-18,926.153
2006-12-19,930.372
2006-12-20,936.222
2006-12-21,933.204
2006-12-22,928.12
2006-12-25,928.12
2006-12-26,926.673
2006-12-27,931.187
2006-12-28,935.455
2006-12-29,932.788
2007-01-01,932.788
2007-01-02,962.043
2007-01-03,961.432
2007-01-04,946.996
2007-01-05,932.395
2007-01-08,935.853
2007-01-09,941.829
2007-01-10,928.872
2007-01-11,938.596
2007-01-12,939.593
2007-01-15,946.469
2007-01-16,942.339
2007-01-17,942.138
2007-01-18,944.659
2007-01-19,947.622
2007-01-22,945.263
2007-01-23,950.255
2007-01-24,951.496
2007-01-25,945.623
2007-01-26,928.604
2007-01-29,936.575
2007-01-30,942.233
2007-01-31,944.291
2007-02-01,956.269
2007-02-02,961.988
2007-02-05,953.892
2007-02-06,962.17
2007-02-07,969.338
2007-02-08,962.592
2007-02-09,965.114
2007-02-12,961.655
2007-02-13,978.461
2007-02-14,990.147
2007-02-15,989.281
2007-02-16,988.893
2007-02-19,995.243
2007-02-20,991.433
2007-02-21,986.209
2007-02-22,984.279
2007-02-23,985.626
2007-02-26,989.24
2007-02-27,973.811
2007-02-28,944.65
2007-03-01,919.569
2007-03-02,916.53
2007-03-05,902.407
2007-03-06,912.457
2007-03-07,921.261
2007-03-08,936.643
2007-03-09,938.018
2007-03-12,933.666
2007-03-13,916.002
2007-03-14,889.835
2007-03-15,908.625
2007-03-16,905.91
2007-03-19,936.299
2007-03-20,936.765
2007-03-21,939.834
2007-03-22,980.981
2007-03-23,988.215
2007-03-26,972.887
2007-03-27,979.551
2007-03-28,973.951
2007-03-29,985.838
2007-03-30,982.339
2007-04-02,988.886
2007-04-03,1001.079
2007-04-04,1005.868
2007-04-05,1010.167
2007-04-06,1010.167
2007-04-09,1004.904
2007-04-10,1023.229
2007-04-11,1018.494
2007-04-12,1013.976
2007-04-13,1014.018
2007-04-16,1018.83
2007-04-17,1021.498
2007-04-18,1016.353
2007-04-19,1006.534
2007-04-20,1033.895
2007-04-23,1026.504
2007-04-24,1034.96
2007-04-25,1039.755
2007-04-26,1037.555
2007-04-27,1031.735
2007-04-30,1021.374
2007-05-01,1017.558
2007-05-02,1031.254
2007-05-03,1023.945
2007-05-04,1021.489
2007-05-07,1031.029
2007-05-08,1019.689
2007-05-09,1029.277
2007-05-10,1021.374
2007-05-11,1014.191
2007-05-14,1005.776
2007-05-15,1013.814
2007-05-16,1012.848
2007-05-17,1009.905
2007-05-18,1026.085
2007-05-21,1018.598
2007-05-22,1020.371
2007-05-23,1026.435
2007-05-24,1007.97
2007-05-25,1001.718
2007-05-28,1009.973
2007-05-29,1005.376
2007-05-30,998.363
2007-05-31,1000.0
2007-06-01,1004.016
2007-06-04,1004.155
2007-06-05,1006.387
2007-06-06,985.886
2007-06-07,971.065
2007-06-08,961.705
2007-06-11,970.744
2007-06-12,963.142
2007-06-13,968.761
2007-06-14,980.609
2007-06-15,988.951
2007-06-18,987.03
2007-06-19,986.177
2007-06-20,994.379
2007-06-21,992.833
2007-06-22,990.465
2007-06-25,995.991
2007-06-26,983.56
2007-06-27,973.394
2007-06-28,987.206
2007-06-29,1001.187
2007-07-02,1004.237
2007-07-03,1006.933
2007-07-04,1007.806
2007-07-05,997.107
2007-07-06,1005.121
2007-07-09,1006.092
2007-07-10,1006.33
2007-07-11,1003.727
2007-07-12,1012.636
2007-07-13,1017.903
2007-07-16,1009.687
2007-07-17,999.181
2007-07-18,990.511
2007-07-19,1000.315
2007-07-20,996.574
2007-07-23,999.072
2007-07-24,988.33
2007-07-25,970.382
2007-07-26,949.944
2007-07-27,939.698
2007-07-30,937.122
2007-07-31,947.695
2007-08-01,930.67
2007-08-02,925.54
2007-08-03,924.081
2007-08-06,918.559
2007-08-07,928.957
2007-08-08,934.427
2007-08-09,897.486
2007-08-10,875.529
2007-08-13,895.448
2007-08-14,876.651
2007-08-15,866.176
2007-08-16,841.038
2007-08-17,869.937
2007-08-20,874.855
2007-08-21,872.488
2007-08-22,887.259
2007-08-23,890.669
2007-08-24,901.321
2007-08-27,900.68
2007-08-28,885.418
2007-08-29,888.004
2007-08-30,895.469
2007-08-31,904.71
2007-09-03,906.399
2007-09-04,920.635
2007-09-05,911.528
2007-09-06,915.764
2007-09-07,895.863
2007-09-10,886.572
2007-09-11,902.954
2007-09-12,902.127
2007-09-13,908.291
2007-09-14,899.81
2007-09-17,883.497
2007-09-18,894.322
2007-09-19,930.324
2007-09-20,937.119
2007-09-21,937.107
2007-09-24,911.236
2007-09-25,889.442
2007-09-26,898.932
2007-09-27,918.116
2007-09-28,914.601
2007-10-01,921.037
2007-10-02,930.306
2007-10-03,926.566
2007-10-04,957.477
2007-10-05,974.827
2007-10-08,962.499
2007-10-09,973.004
2007-10-10,990.493
2007-10-11,1002.586
2007-10-12,998.326
2007-10-15,987.759
2007-10-16,969.641
2007-10-17,972.191
2007-10-18,970.289
2007-10-19,969.339
2007-10-22,938.906
2007-10-23,956.909
2007-10-24,936.127
2007-10-25,952.508
2007-10-26,958.894
2007-10-29,956.671
2007-10-30,956.213
2007-10-31,974.293
2007-11-01,942.408
2007-11-02,913.29
2007-11-05,895.587
2007-11-06,902.177
2007-11-07,899.672
2007-11-08,865.856
2007-11-09,841.308
2007-11-12,846.739
2007-11-13,858.063
2007-11-14,872.461
2007-11-15,868.606
2007-11-16,847.938
2007-11-19,822.945
2007-11-20,832.631
2007-11-21,798.05
2007-11-22,802.649
2007-11-23,831.569
2007-11-26,838.086
2007-11-27,851.774
2007-11-28,866.728
2007-11-29,878.048
2007-11-30,877.077
2007-12-03,865.809
2007-12-04,854.398
2007-12-05,867.016
2007-12-06,875.285
2007-12-07,887.247
2007-12-10,904.498
2007-12-11,892.84
2007-12-12,888.567
2007-12-13,865.526
2007-12-14,857.423
2007-12-17,829.4
2007-12-18,834.998
2007-12-19,827.21
2007-12-20,826.207
2007-12-21,834.289
2007-12-24,846.04
2007-12-25,846.04
2007-12-26,851.855
2007-12-27,858.708
2007-12-28,866.263
2007-12-31,855.741
2008-01-01,855.741
2008-01-02,861.59
2008-01-03,856.746
2008-01-04,848.457
2008-01-07,838.832
2008-01-08,836.073
2008-01-09,832.353
2008-01-10,834.494
2008-01-11,846.027
2008-01-14,851.375
2008-01-15,822.901
2008-01-16,787.907
2008-01-17,774.484
2008-01-18,740.783
2008-01-21,686.267
2008-01-22,718.76
2008-01-23,692.893
2008-01-24,744.871
2008-01-25,702.799
2008-01-28,734.436
2008-01-29,760.727
2008-01-30,771.087
2008-01-31,750.696
2008-02-01,769.805
2008-02-04,765.555
2008-02-05,721.638
2008-02-06,724.005
2008-02-07,703.254
2008-02-08,690.114
2008-02-11,671.847
2008-02-12,709.936
2008-02-13,716.539
2008-02-14,724.127
2008-02-15,704.194
2008-02-18,721.356
2008-02-19,735.578
2008-02-20,731.199
2008-02-21,740.008
2008-02-22,717.414
2008-02-25,738.98
2008-02-26,767.15
2008-02-27,772.837
2008-02-28,767.556
2008-02-29,757.815
2008-03-03,753.487
2008-03-04,739.525
2008-03-05,757.251
2008-03-06,741.438
2008-03-07,750.828
2008-03-10,738.421
2008-03-11,762.668
2008-03-12,792.66
2008-03-13,777.207
2008-03-14,773.338
2008-03-17,745.453
2008-03-18,781.16
2008-03-19,778.218
2008-03-20,775.283
2008-03-21,775.283
2008-03-24,774.176
2008-03-25,816.843
2008-03-26,818.494
2008-03-27,828.576
2008-03-28,827.084
2008-03-31,833.389
2008-04-01,845.963
2008-04-02,852.932
2008-04-03,836.393
2008-04-04,850.61
2008-04-07,866.114
2008-04-08,866.448
2008-04-09,862.361
2008-04-10,858.759
2008-04-11,853.863
2008-04-14,847.713
2008-04-15,846.67
2008-04-16,870.481
2008-04-17,869.74
2008-04-18,888.361
2008-04-21,891.492
2008-04-22,891.887
2008-04-23,886.174
2008-04-24,866.03
2008-04-25,869.724
2008-04-28,879.086
2008-04-29,871.998
2008-04-30,879.525
2008-05-01,872.83
2008-05-02,884.969
2008-05-05,889.951
2008-05-06,872.649
2008-05-07,874.988
2008-05-08,873.831
2008-05-09,870.505
2008-05-12,870.848
2008-05-13,860.3
2008-05-14,864.313
2008-05-15,860.728
2008-05-16,863.638
2008-05-19,859.423
2008-05-20,857.068
2008-05-21,847.686
2008-05-22,843.364
2008-05-23,830.627
2008-05-26,828.655
2008-05-27,819.188
2008-05-28,824.421
2008-05-29,815.435
2008-05-30,821.509
2008-06-02,807.017
2008-06-03,803.942
2008-06-04,800.035
2008-06-05,813.767
2008-06-06,797.233
2008-06-09,773.404
2008-06-10,746.676
2008-06-11,732.126
2008-06-12,741.962
2008-06-13,741.77
2008-06-16,740.885
2008-06-17,747.62
2008-06-18,722.301
2008-06-19,702.513
2008-06-20,684.693
2008-06-23,663.537
2008-06-24,678.225
2008-06-25,694.123
2008-06-26,621.188
2008-06-27,625.874
2008-06-30,612.486
2008-07-01,596.655
2008-07-02,607.243
2008-07-03,605.764
2008-07-04,583.48
2008-07-07,583.77
2008-07-08,570.897
2008-07-09,595.677
2008-07-10,585.753
2008-07-11,565.364
2008-07-14,571.038
2008-07-15,529.619
2008-07-16,538.94
2008-07-17,572.111
2008-07-18,593.733
2008-07-21,601.918
2008-07-22,577.053
2008-07-23,596.727
2008-07-24,592.198
2008-07-25,568.093
2008-07-28,553.611
2008-07-29,541.731
2008-07-30,548.164
2008-07-31,549.322
2008-08-01,553.271
2008-08-04,542.15
2008-08-05,567.087
2008-08-06,583.386
2008-08-07,550.123
2008-08-08,547.042
2008-08-11,556.991
2008-08-12,566.136
2008-08-13,542.316
2008-08-14,543.4
2008-08-15,537.981
2008-08-18,538.914
2008-08-19,515.693
2008-08-20,513.109
2008-08-21,504.303
2008-08-22,518.844
2008-08-25,505.772
2008-08-26,504.857
2008-08-27,509.11
2008-08-28,525.038
2008-08-29,537.357
2008-09-01,533.284
2008-09-02,548.447
2008-09-03,540.671
2008-09-04,519.587
2008-09-05,502.89
2008-09-08,531.054
2008-09-09,526.111
2008-09-10,511.265
2008-09-11,495.975
2008-09-12,510.465
2008-09-15,477.304
2008-09-16,437.8
2008-09-17,414.694
2008-09-18,427.916
2008-09-19,501.414
2008-09-22,485.153
2008-09-23,473.151
2008-09-24,465.846
2008-09-25,459.608
2008-09-26,415.874
2008-09-29,342.639
2008-09-30,350.147
2008-10-01,372.465
2008-10-02,385.927
2008-10-03,389.187
2008-10-06,355.8
2008-10-07,339.183
2008-10-08,320.203
2008-10-09,318.746
2008-10-10,303.233
2008-10-13,323.277
2008-10-14,228.373
2008-10-15,206.321
2008-10-16,179.862
2008-10-17,188.596
2008-10-20,196.218
2008-10-21,191.728
2008-10-22,177.702
2008-10-23,171.635
2008-10-24,163.55
2008-10-27,154.705
2008-10-28,150.14
2008-10-29,163.662
2008-10-30,170.625
2008-10-31,174.92
2008-11-03,185.272
2008-11-04,194.5
2008-11-05,199.616
2008-11-06,187.715
2008-11-07,187.331
2008-11-10,189.753
2008-11-11,180.22
2008-11-12,172.366
2008-11-13,167.176
2008-11-14,166.476
2008-11-17,162.908
2008-11-18,155.862
2008-11-19,145.704
2008-11-20,140.316
2008-11-21,135.48
2008-11-24,144.694
2008-11-25,148.68
2008-11-26,146.466
2008-11-27,152.473
2008-11-28,151.594
2008-12-01,146.103
2008-12-02,149.489
2008-12-03,154.938
2008-12-04,158.774
2008-12-05,154.528
2008-12-08,169.283
2008-12-09,164.025
2008-12-10,163.325
2008-12-11,163.341
2008-12-12,162.251
2008-12-15,168.213
2008-12-16,165.776
2008-12-17,167.489
2008-12-18,167.05
2008-12-19,158.899
2008-12-22,158.33
2008-12-23,156.445
2008-12-24,156.101
2008-12-25,156.101
2008-12-26,156.855
2008-12-29,160.517
2008-12-30,161.404
2008-12-31,158.327
2009-01-01,158.327
2009-01-02,165.602
2009-01-05,166.908
2009-01-06,163.907
2009-01-07,163.263
2009-01-08,162.82
2009-01-09,160.175
2009-01-12,155.903
2009-01-13,150.372
2009-01-14,145.838
2009-01-15,142.676
2009-01-16,137.441
2009-01-19,128.294
2009-01-20,118.92
2009-01-21,114.332
2009-01-22,122.093
2009-01-23,121.647
2009-01-26,127.394
2009-01-27,128.147
2009-01-28,132.895
2009-01-29,131.058
2009-01-30,128.857
2009-02-02,125.036
2009-02-03,127.922
2009-02-04,126.351
2009-02-05,126.164
2009-02-06,127.36
2009-02-09,132.448
2009-02-10,128.35
2009-02-11,125.841
2009-02-12,124.65
2009-02-13,125.811
2009-02-16,120.502
2009-02-17,113.716
2009-02-18,111.933
2009-02-19,114.047
2009-02-20,110.212
2009-02-23,109.638
2009-02-24,107.293
2009-02-25,104.248
2009-02-26,106.032
2009-02-27,105.53
2009-03-02,99.489
2009-03-03,96.232
2009-03-04,95.606
2009-03-05,90.421
2009-03-06,90.306
2009-03-09,89.978
2009-03-10,95.885
2009-03-11,99.378
2009-03-12,103.782
2009-03-13,103.146
2009-03-16,108.358
2009-03-17,107.568
2009-03-18,109.079
2009-03-19,116.464
2009-03-20,116.195
2009-03-23,122.345
2009-03-24,121.277
2009-03-25,121.518
2009-03-26,124.317
2009-03-27,121.333
2009-03-30,113.45
2009-03-31,118.815
2009-04-01,118.852
2009-04-02,125.615
2009-04-03,124.748
2009-04-06,123.644
2009-04-07,120.246
2009-04-08,120.918
2009-04-09,125.228
2009-04-10,125.228
2009-04-13,126.29
2009-04-14,126.894
2009-04-15,127.838
2009-04-16,135.174
2009-04-17,140.494
2009-04-20,128.369
2009-04-21,129.381
2009-04-22,132.151
2009-04-23,131.691
2009-04-24,138.653
2009-04-27,135.757
2009-04-28,132.793
2009-04-29,138.35
2009-04-30,137.766
2009-05-01,137.787
2009-05-04,143.622
2009-05-05,145.307
2009-05-06,150.27
2009-05-07,155.789
2009-05-08,163.614
2009-05-11,161.735
2009-05-12,152.956
2009-05-13,152.375
2009-05-14,140.671
2009-05-15,141.05
2009-05-18,143.381
2009-05-19,147.803
2009-05-20,149.21
2009-05-21,144.272
2009-05-22,148.708
2009-05-25,149.4
2009-05-26,147.885
2009-05-27,147.201
2009-05-28,144.319
2009-05-29,148.577
2009-06-01,150.54
2009-06-02,155.206
2009-06-03,155.308
2009-06-04,154.746
2009-06-05,155.712
2009-06-08,153.243
2009-06-09,155.519
2009-06-10,155.564
2009-06-11,158.103
2009-06-12,160.262
2009-06-15,153.173
2009-06-16,151.667
2009-06-17,146.934
2009-06-18,147.008
2009-06-19,148.355
2009-06-22,143.965
2009-06-23,144.532
2009-06-24,150.702
2009-06-25,148.572
2009-06-26,149.685
2009-06-29,151.168
2009-06-30,149.514
2009-07-01,153.932
2009-07-02,149.265
2009-07-03,150.89
2009-07-06,145.937
2009-07-07,145.47
2009-07-08,139.142
2009-07-09,138.651
2009-07-10,138.755
2009-07-13,141.8
2009-07-14,145.333
2009-07-15,152.314
2009-07-16,153.613
2009-07-17,153.766
2009-07-20,156.229
2009-07-21,157.338
2009-07-22,159.395
2009-07-23,160.693
2009-07-24,160.746
2009-07-27,160.571
2009-07-28,157.772
2009-07-29,157.834
2009-07-30,162.384
2009-07-31,163.785
2009-08-03,169.98
2009-08-04,173.212
2009-08-05,169.374
2009-08-06,182.727
2009-08-07,185.025
2009-08-10,193.47
2009-08-11,187.889
2009-08-12,186.753
2009-08-13,193.114
2009-08-14,191.588
2009-08-17,184.703
2009-08-18,188.529
2009-08-19,188.906
2009-08-20,192.524
2009-08-21,198.332
2009-08-24,204.662
2009-08-25,210.281
2009-08-26,207.638
2009-08-27,203.149
2009-08-28,207.38
2009-08-31,200.749
2009-09-01,197.444
2009-09-02,190.582
2009-09-03,196.963
2009-09-04,202.542
2009-09-07,207.255
2009-09-08,212.212
2009-09-09,215.246
2009-09-10,216.43
2009-09-11,218.979
2009-09-14,215.116
2009-09-15,221.666
2009-09-16,228.253
2009-09-17,231.91
2009-09-18,231.503
2009-09-21,228.109
2009-09-22,232.433
2009-09-23,234.271
2009-09-24,230.0
2009-09-25,228.057
2009-09-28,229.924
2009-09-29,228.874
2009-09-30,228.902
2009-10-01,223.629
2009-10-02,219.675
2009-10-05,221.173
2009-10-06,237.973
2009-10-07,235.128
2009-10-08,241.128
2009-10-09,243.155
2009-10-12,242.034
2009-10-13,239.001
2009-10-14,245.105
2009-10-15,243.914
2009-10-16,238.895
2009-10-19,245.839
2009-10-20,244.55
2009-10-21,242.994
2009-10-22,241.697
2009-10-23,240.292
2009-10-26,230.303
2009-10-27,220.301
2009-10-28,205.881
2009-10-29,219.614
2009-10-30,209.706
2009-11-02,208.989
2009-11-03,202.433
2009-11-04,210.744
2009-11-05,212.069
2009-11-06,214.24
2009-11-09,223.25
2009-11-10,222.534
2009-11-11,224.12
2009-11-12,221.647
2009-11-13,223.974
2009-11-16,227.041
2009-11-17,221.839
2009-11-18,224.645
2009-11-19,218.573
2009-11-20,216.231
2009-11-23,223.513
2009-11-24,219.34
2009-11-25,217.463
2009-11-26,206.929
2009-11-27,210.492
2009-11-30,208.637
2009-12-01,217.001
2009-12-02,218.492
2009-12-03,218.411
2009-12-04,217.122
2009-12-07,215.218
2009-12-08,211.897
2009-12-09,208.852
2009-12-10,207.673
2009-12-11,206.313
2009-12-14,209.035
2009-12-15,207.535
2009-12-16,209.744
2009-12-17,200.564
2009-12-18,196.154
2009-12-21,200.563
2009-12-22,199.71
2009-12-23,201.819
2009-12-24,203.267
2009-12-25,203.267
2009-12-28,204.765
2009-12-29,205.786
2009-12-30,202.899
2009-12-31,203.247
2010-01-01,203.247
2010-01-04,210.806
2010-01-05,215.447
2010-01-06,218.969
2010-01-07,217.432
2010-01-08,218.396
2010-01-11,223.107
2010-01-12,220.063
2010-01-13,220.797
2010-01-14,220.455
2010-01-15,214.764
2010-01-18,215.575
2010-01-19,213.445
2010-01-20,207.842
2010-01-21,203.633
2010-01-22,202.411
2010-01-25,203.705
2010-01-26,203.134
2010-01-27,202.24
2010-01-28,201.316
2010-01-29,201.522
2010-02-01,204.998
2010-02-02,205.092
2010-02-03,203.16
2010-02-04,195.384
2010-02-05,187.598
2010-02-08,187.41
2010-02-09,188.531
2010-02-10,190.769
2010-02-11,190.032
2010-02-12,190.451
2010-02-15,188.85
2010-02-16,192.387
2010-02-17,194.539
2010-02-18,194.736
2010-02-19,194.882
2010-02-22,196.878
2010-02-23,193.526
2010-02-24,196.066
2010-02-25,192.206
2010-02-26,197.889
2010-03-01,196.071
2010-03-02,198.997
2010-03-03,203.383
2010-03-04,203.503
2010-03-05,205.761
2010-03-08,207.054
2010-03-09,204.992
2010-03-10,208.966
2010-03-11,206.872
2010-03-12,211.482
2010-03-15,208.441
2010-03-16,210.916
2010-03-17,214.088
2010-03-18,211.075
2010-03-19,208.927
2010-03-22,207.955
2010-03-23,209.466
2010-03-24,206.284
2010-03-25,207.605
2010-03-26,207.653
2010-03-29,208.39
2010-03-30,205.737
2010-03-31,207.498
2010-04-01,210.694
2010-04-02,210.694
2010-04-05,210.211
2010-04-06,209.717
2010-04-07,210.148
2010-04-08,205.935
2010-04-09,208.61
2010-04-12,212.797
2010-04-13,211.604
2010-04-14,214.184
2010-04-15,215.129
2010-04-16,211.973
2010-04-19,209.941
2010-04-20,211.856
2010-04-21,208.772
2010-04-22,202.057
2010-04-23,204.493
2010-04-26,206.419
2010-04-27,197.533
2010-04-28,190.316
2010-04-29,196.563
2010-04-30,196.961
2010-05-03,197.422
2010-05-04,189.35
2010-05-05,178.758
2010-05-06,171.234
2010-05-07,160.17
2010-05-10,182.672
2010-05-11,177.229
2010-05-12,182.203
2010-05-13,178.487
2010-05-14,169.435
2010-05-17,167.234
2010-05-18,170.232
2010-05-19,166.907
2010-05-20,163.806
2010-05-21,169.309
2010-05-24,167.199
2010-05-25,158.62
2010-05-26,162.829
2010-05-27,167.557
2010-05-28,168.295
2010-05-31,167.652
2010-06-01,166.967
2010-06-02,164.669
2010-06-03,166.184
2010-06-04,158.784
2010-06-07,155.284
2010-06-08,153.388
2010-06-09,157.807
2010-06-10,161.645
2010-06-11,164.353
2010-06-14,169.082
2010-06-15,171.535
2010-06-16,171.447
2010-06-17,173.343
2010-06-18,174.923
2010-06-21,175.978
2010-06-22,173.052
2010-06-23,170.584
2010-06-24,169.081
2010-06-25,168.67
2010-06-28,170.23
2010-06-29,162.648
2010-06-30,164.313
2010-07-01,163.643
2010-07-02,165.62
2010-07-05,163.282
2010-07-06,169.145
2010-07-07,173.287
2010-07-08,177.775
2010-07-09,176.686
2010-07-12,176.755
2010-07-13,181.462
2010-07-14,183.856
2010-07-15,183.979
2010-07-16,179.869
2010-07-19,178.421
2010-07-20,175.896
2010-07-21,178.093
2010-07-22,182.95
2010-07-23,182.117
2010-07-26,187.064
2010-07-27,193.363
2010-07-28,193.59
2010-07-29,193.719
2010-07-30,189.353
2010-08-02,197.196
2010-08-03,198.901
2010-08-04,196.874
2010-08-05,197.135
2010-08-06,195.175
2010-08-09,196.506
2010-08-10,194.652
2010-08-11,185.756
2010-08-12,183.786
2010-08-13,181.993
2010-08-16,182.008
2010-08-17,185.449
2010-08-18,185.428
2010-08-19,182.755
2010-08-20,178.592
2010-08-23,180.06
2010-08-24,177.847
2010-08-25,175.406
2010-08-26,178.6
2010-08-27,180.101
2010-08-30,178.944
2010-08-31,179.421
2010-09-01,186.086
2010-09-02,184.817
2010-09-03,187.233
2010-09-06,187.214
2010-09-07,181.853
2010-09-08,183.363
2010-09-09,185.712
2010-09-10,184.438
2010-09-13,192.358
2010-09-14,193.818
2010-09-15,194.265
