Date,JAPAN SMID GROWTH SMID (Small+Mid Cap)
2005-11-09,972.878
2005-11-10,962.928
2005-11-11,973.855
2005-11-14,959.463
2005-11-15,948.953
2005-11-16,954.724
2005-11-17,975.934
2005-11-18,981.013
2005-11-21,987.188
2005-11-22,986.732
2005-11-23,991.14
2005-11-24,984.129
2005-11-25,980.796
2005-11-28,995.523
2005-11-29,999.164
2005-11-30,1002.037
2005-12-01,1011.508
2005-12-02,1025.563
2005-12-05,1041.211
2005-12-06,1033.409
2005-12-07,1036.79
2005-12-08,1021.01
2005-12-09,1039.594
2005-12-12,1066.678
2005-12-13,1071.773
2005-12-14,1087.267
2005-12-15,1079.162
2005-12-16,1082.191
2005-12-19,1085.812
2005-12-20,1097.9
2005-12-21,1113.053
2005-12-22,1121.39
2005-12-23,1124.427
2005-12-26,1135.707
2005-12-27,1122.537
2005-12-28,1134.148
2005-12-29,1140.211
2005-12-30,1128.551
2006-01-02,1128.551
2006-01-03,1141.951
2006-01-04,1165.66
2006-01-05,1180.68
2006-01-06,1199.557
2006-01-09,1202.915
2006-01-10,1190.633
2006-01-11,1197.368
2006-01-12,1213.037
2006-01-13,1217.496
2006-01-16,1211.586
2006-01-17,1154.804
2006-01-18,1098.953
2006-01-19,1143.223
2006-01-20,1134.011
2006-01-23,1095.306
2006-01-24,1120.907
2006-01-25,1125.426
2006-01-26,1140.132
2006-01-27,1160.096
2006-01-30,1161.219
2006-01-31,1168.486
2006-02-01,1152.761
2006-02-02,1155.62
2006-02-03,1152.454
2006-02-06,1164.712
2006-02-07,1177.232
2006-02-08,1140.91
2006-02-09,1141.267
2006-02-10,1127.568
2006-02-13,1073.134
2006-02-14,1086.688
2006-02-15,1079.957
2006-02-16,1067.833
2006-02-17,1032.859
2006-02-20,995.961
2006-02-21,1035.029
2006-02-22,1044.269
2006-02-23,1085.694
2006-02-24,1094.618
2006-02-27,1102.734
2006-02-28,1098.105
2006-03-01,1074.488
2006-03-02,1060.429
2006-03-03,1039.274
2006-03-06,1044.566
2006-03-07,1032.413
2006-03-08,1022.897
2006-03-09,1055.441
2006-03-10,1056.264
2006-03-13,1077.94
2006-03-14,1087.056
2006-03-15,1087.215
2006-03-16,1072.957
2006-03-17,1092.33
2006-03-20,1107.882
2006-03-21,1100.689
2006-03-22,1109.446
2006-03-23,1099.121
2006-03-24,1103.468
2006-03-27,1118.305
2006-03-28,1124.807
2006-03-29,1130.753
2006-03-30,1148.019
2006-03-31,1144.638
2006-04-03,1163.491
2006-04-04,1166.539
2006-04-05,1152.03
2006-04-06,1166.377
2006-04-07,1169.752
2006-04-10,1164.582
2006-04-11,1156.416
2006-04-12,1142.866
2006-04-13,1141.186
2006-04-14,1140.318
2006-04-17,1124.041
2006-04-18,1140.457
2006-04-19,1142.075
2006-04-20,1138.787
2006-04-21,1137.914
2006-04-24,1125.232
2006-04-25,1138.309
2006-04-26,1142.629
2006-04-27,1158.207
2006-04-28,1148.787
2006-05-01,1159.796
2006-05-02,1169.351
2006-05-03,1165.029
2006-05-04,1165.901
2006-05-05,1178.303
2006-05-08,1202.39
2006-05-09,1197.685
2006-05-10,1188.175
2006-05-11,1173.293
2006-05-12,1162.08
2006-05-15,1154.319
2006-05-16,1122.172
2006-05-17,1131.387
2006-05-18,1114.482
2006-05-19,1109.942
2006-05-22,1091.974
2006-05-23,1071.481
2006-05-24,1075.656
2006-05-25,1073.054
2006-05-26,1080.804
2006-05-29,1079.286
2006-05-30,1079.463
2006-05-31,1060.341
2006-06-01,1045.829
2006-06-02,1067.299
2006-06-05,1062.092
2006-06-06,1023.332
2006-06-07,993.74
2006-06-08,953.053
2006-06-09,976.107
2006-06-12,985.679
2006-06-13,943.773
2006-06-14,954.005
2006-06-15,974.642
2006-06-16,1004.485
2006-06-19,993.501
2006-06-20,980.895
2006-06-21,974.468
2006-06-22,995.892
2006-06-23,991.83
2006-06-26,992.369
2006-06-27,997.359
2006-06-28,981.366
2006-06-29,991.849
2006-06-30,1030.474
2006-07-03,1036.276
2006-07-04,1042.763
2006-07-05,1022.883
2006-07-06,1014.56
2006-07-07,1018.252
2006-07-10,1022.413
2006-07-11,1010.691
2006-07-12,980.534
2006-07-13,971.616
2006-07-14,943.901
2006-07-17,937.454
2006-07-18,893.19
2006-07-19,895.008
2006-07-20,935.267
2006-07-21,928.02
2006-07-24,915.564
2006-07-25,924.207
2006-07-26,914.517
2006-07-27,938.476
2006-07-28,960.761
2006-07-31,980.116
2006-08-01,975.805
2006-08-02,986.546
2006-08-03,980.793
2006-08-04,987.465
2006-08-07,958.098
2006-08-08,968.722
2006-08-09,977.504
2006-08-10,981.679
2006-08-11,978.413
2006-08-14,988.973
2006-08-15,999.418
2006-08-16,1017.982
2006-08-17,1021.764
2006-08-18,1026.714
2006-08-21,1015.659
2006-08-22,1021.905
2006-08-23,1022.841
2006-08-24,1014.422
2006-08-25,1002.162
2006-08-28,987.58
2006-08-29,998.008
2006-08-30,994.386
2006-08-31,1004.965
2006-09-01,1007.703
2006-09-04,1031.875
2006-09-05,1037.026
2006-09-06,1026.656
2006-09-07,1010.979
2006-09-08,1015.725
2006-09-11,990.883
2006-09-12,977.23
2006-09-13,972.445
2006-09-14,979.228
2006-09-15,976.279
2006-09-18,972.804
2006-09-19,981.351
2006-09-20,969.768
2006-09-21,979.581
2006-09-22,971.99
2006-09-25,966.306
2006-09-26,961.033
2006-09-27,981.684
2006-09-28,990.47
2006-09-29,993.729
2006-10-02,1002.686
2006-10-03,996.235
2006-10-04,977.084
2006-10-05,995.71
2006-10-06,979.63
2006-10-09,978.315
2006-10-10,966.754
2006-10-11,947.129
2006-10-12,946.543
2006-10-13,960.989
2006-10-16,985.375
2006-10-17,990.521
2006-10-18,991.998
2006-10-19,1001.827
2006-10-20,1000.711
2006-10-23,1004.451
2006-10-24,1003.445
2006-10-25,1000.07
2006-10-26,1010.914
2006-10-27,1011.066
2006-10-30,991.26
2006-10-31,998.742
2006-11-01,1000.321
2006-11-02,995.422
2006-11-03,987.328
2006-11-06,984.52
2006-11-07,990.612
2006-11-08,967.459
2006-11-09,959.95
2006-11-10,962.985
2006-11-13,946.058
2006-11-14,970.497
2006-11-15,964.103
2006-11-16,960.103
2006-11-17,951.482
2006-11-20,912.409
2006-11-21,913.696
2006-11-22,946.396
2006-11-23,950.228
2006-11-24,947.27
2006-11-27,956.398
2006-11-28,960.669
2006-11-29,976.764
2006-11-30,993.597
2006-12-01,1002.322
2006-12-04,1006.85
2006-12-05,1002.456
2006-12-06,1010.468
2006-12-07,1010.388
2006-12-08,1001.918
2006-12-11,995.593
2006-12-12,995.799
2006-12-13,998.014
2006-12-14,1002.54
2006-12-15,1004.491
2006-12-18,1001.456
2006-12-19,985.752
2006-12-20,995.961
2006-12-21,995.968
2006-12-22,990.583
2006-12-25,985.327
2006-12-26,994.278
2006-12-27,997.193
2006-12-28,993.874
2006-12-29,993.024
2007-01-01,993.024
2007-01-02,995.782
2007-01-03,991.277
2007-01-04,999.488
2007-01-05,987.175
2007-01-08,988.341
2007-01-09,988.452
2007-01-10,972.138
2007-01-11,962.926
2007-01-12,977.121
2007-01-15,989.033
2007-01-16,991.062
2007-01-17,998.976
2007-01-18,998.917
2007-01-19,1000.193
2007-01-22,1004.116
2007-01-23,1006.517
2007-01-24,1012.453
2007-01-25,1006.154
2007-01-26,1001.505
2007-01-29,1004.427
2007-01-30,1003.863
2007-01-31,1003.944
2007-02-01,1016.575
2007-02-02,1016.71
2007-02-05,1011.504
2007-02-06,1015.569
2007-02-07,1003.592
2007-02-08,993.829
2007-02-09,998.172
2007-02-12,997.271
2007-02-13,1005.617
2007-02-14,1019.789
2007-02-15,1036.282
2007-02-16,1034.284
2007-02-19,1037.584
2007-02-20,1034.229
2007-02-21,1031.918
2007-02-22,1042.071
2007-02-23,1055.212
2007-02-26,1063.101
2007-02-27,1070.167
2007-02-28,1037.083
2007-03-01,1038.708
2007-03-02,1037.692
2007-03-05,998.29
2007-03-06,1019.14
2007-03-07,1015.473
2007-03-08,1026.831
2007-03-09,1024.971
2007-03-12,1039.529
2007-03-13,1033.405
2007-03-14,1007.68
2007-03-15,1010.691
2007-03-16,1003.807
2007-03-19,1004.489
2007-03-20,1017.243
2007-03-21,1012.883
2007-03-22,1028.44
2007-03-23,1026.446
2007-03-26,1030.868
2007-03-27,1028.094
2007-03-28,1036.662
2007-03-29,1024.259
2007-03-30,1027.99
2007-04-02,1007.614
2007-04-03,1007.154
2007-04-04,1025.239
2007-04-05,1023.14
2007-04-06,1020.095
2007-04-09,1027.011
2007-04-10,1026.177
2007-04-11,1023.77
2007-04-12,1022.578
2007-04-13,1008.15
2007-04-16,1013.05
2007-04-17,1011.651
2007-04-18,1030.684
2007-04-19,1017.494
2007-04-20,1010.066
2007-04-23,1008.62
2007-04-24,1012.29
2007-04-25,1002.803
2007-04-26,1008.926
2007-04-27,1009.633
2007-04-30,1009.446
2007-05-01,1002.295
2007-05-02,1004.815
2007-05-03,1002.979
2007-05-04,1003.897
2007-05-07,1022.2
2007-05-08,1022.802
2007-05-09,1031.227
2007-05-10,1024.739
2007-05-11,1015.622
2007-05-14,1008.166
2007-05-15,991.651
2007-05-16,983.261
2007-05-17,978.622
2007-05-18,965.522
2007-05-21,972.94
2007-05-22,988.065
2007-05-23,989.43
2007-05-24,986.196
2007-05-25,974.797
2007-05-28,983.209
2007-05-29,989.339
2007-05-30,989.053
2007-05-31,1000.0
2007-06-01,1006.925
2007-06-04,1011.478
2007-06-05,1014.296
2007-06-06,1021.749
2007-06-07,1019.422
2007-06-08,1000.402
2007-06-11,997.701
2007-06-12,989.59
2007-06-13,981.632
2007-06-14,988.831
2007-06-15,995.598
2007-06-18,1006.077
2007-06-19,1002.226
2007-06-20,1002.955
2007-06-21,1005.862
2007-06-22,1000.266
2007-06-25,991.08
2007-06-26,994.422
2007-06-27,988.703
2007-06-28,995.332
2007-06-29,1003.611
2007-07-02,1017.407
2007-07-03,1014.902
2007-07-04,1013.567
2007-07-05,1014.209
2007-07-06,1007.892
2007-07-09,1014.093
2007-07-10,1020.259
2007-07-11,1014.166
2007-07-12,1002.358
2007-07-13,1011.91
2007-07-16,1013.319
2007-07-17,1009.474
2007-07-18,1003.028
2007-07-19,1005.239
2007-07-20,1013.148
2007-07-23,1003.062
2007-07-24,1012.659
2007-07-25,1010.545
2007-07-26,1005.961
2007-07-27,989.026
2007-07-30,1000.988
2007-07-31,997.839
2007-08-01,982.473
2007-08-02,981.192
2007-08-03,987.052
2007-08-06,990.635
2007-08-07,979.83
2007-08-08,971.841
2007-08-09,998.689
2007-08-10,982.564
2007-08-13,966.658
2007-08-14,971.701
2007-08-15,951.978
2007-08-16,959.372
2007-08-17,909.96
2007-08-20,923.938
2007-08-21,944.292
2007-08-22,932.308
2007-08-23,947.247
2007-08-24,945.787
2007-08-27,945.747
2007-08-28,951.752
2007-08-29,932.968
2007-08-30,933.867
2007-08-31,955.158
2007-09-03,956.443
2007-09-04,949.96
2007-09-05,936.927
2007-09-06,933.112
2007-09-07,944.1
2007-09-10,923.654
2007-09-11,921.753
2007-09-12,916.509
2007-09-13,903.101
2007-09-14,916.744
2007-09-17,917.142
2007-09-18,890.525
2007-09-19,916.96
2007-09-20,929.959
2007-09-21,914.09
2007-09-24,917.588
2007-09-25,935.748
2007-09-26,942.717
2007-09-27,968.846
2007-09-28,975.196
2007-10-01,965.552
2007-10-02,974.717
2007-10-03,980.59
2007-10-04,978.324
2007-10-05,978.106
2007-10-08,970.784
2007-10-09,983.167
2007-10-10,980.824
2007-10-11,989.085
2007-10-12,983.126
2007-10-15,985.192
2007-10-16,971.729
2007-10-17,959.351
2007-10-18,984.35
2007-10-19,978.896
2007-10-22,967.986
2007-10-23,967.149
2007-10-24,971.65
2007-10-25,962.714
2007-10-26,974.786
2007-10-29,984.654
2007-10-30,989.429
2007-10-31,992.414
2007-11-01,996.732
2007-11-02,981.131
2007-11-05,964.41
2007-11-06,967.651
2007-11-07,960.253
2007-11-08,941.172
2007-11-09,949.298
2007-11-12,933.956
2007-11-13,928.824
2007-11-14,946.117
2007-11-15,947.799
2007-11-16,934.642
2007-11-19,918.743
2007-11-20,925.082
2007-11-21,923.409
2007-11-22,921.827
2007-11-23,926.564
2007-11-26,939.496
2007-11-27,946.165
2007-11-28,936.32
2007-11-29,961.177
2007-11-30,960.061
2007-12-03,967.327
2007-12-04,959.369
2007-12-05,953.36
2007-12-06,960.214
2007-12-07,963.971
2007-12-10,957.992
2007-12-11,965.105
2007-12-12,957.564
2007-12-13,936.237
2007-12-14,920.511
2007-12-17,894.776
2007-12-18,894.351
2007-12-19,884.9
2007-12-20,880.331
2007-12-21,884.154
2007-12-24,880.521
2007-12-25,894.337
2007-12-26,908.019
2007-12-27,900.844
2007-12-28,892.164
2007-12-31,903.345
2008-01-01,903.345
2008-01-02,919.477
2008-01-03,921.492
2008-01-04,894.315
2008-01-07,874.739
2008-01-08,867.488
2008-01-09,879.208
2008-01-10,867.918
2008-01-11,848.486
2008-01-14,856.421
2008-01-15,836.457
2008-01-16,799.169
2008-01-17,818.139
2008-01-18,837.536
2008-01-21,814.454
2008-01-22,760.986
2008-01-23,785.294
2008-01-24,805.3
2008-01-25,835.283
2008-01-28,808.382
2008-01-29,825.831
2008-01-30,817.273
2008-01-31,844.14
2008-02-01,840.259
2008-02-04,854.423
2008-02-05,847.952
2008-02-06,810.402
2008-02-07,811.747
2008-02-08,790.241
2008-02-11,795.387
2008-02-12,783.042
2008-02-13,776.281
2008-02-14,807.81
2008-02-15,817.31
2008-02-18,817.717
2008-02-19,828.105
2008-02-20,798.207
2008-02-21,825.369
2008-02-22,825.839
2008-02-25,836.458
2008-02-26,832.0
2008-02-27,852.919
2008-02-28,860.141
2008-02-29,858.91
2008-03-03,828.544
2008-03-04,827.436
2008-03-05,813.021
2008-03-06,839.457
2008-03-07,819.385
2008-03-10,803.63
2008-03-11,808.066
2008-03-12,821.547
2008-03-13,817.61
2008-03-14,804.422
2008-03-17,809.669
2008-03-18,806.045
2008-03-19,820.658
2008-03-20,825.352
2008-03-21,843.102
2008-03-24,829.305
2008-03-25,848.169
2008-03-26,861.456
2008-03-27,849.572
2008-03-28,860.743
2008-03-31,850.458
2008-04-01,837.518
2008-04-02,855.405
2008-04-03,870.141
2008-04-04,867.878
2008-04-07,872.384
2008-04-08,857.416
2008-04-09,844.561
2008-04-10,840.023
2008-04-11,862.57
2008-04-14,848.092
2008-04-15,847.943
2008-04-16,859.827
2008-04-17,862.591
2008-04-18,848.89
2008-04-21,868.61
2008-04-22,861.99
2008-04-23,862.502
2008-04-24,854.821
2008-04-25,867.667
2008-04-28,874.095
2008-04-29,883.566
2008-04-30,876.328
2008-05-01,870.854
2008-05-02,881.642
2008-05-05,882.816
2008-05-06,889.071
2008-05-07,891.301
2008-05-08,901.314
2008-05-09,882.969
2008-05-12,878.675
2008-05-13,880.532
2008-05-14,889.187
2008-05-15,902.349
2008-05-16,902.217
2008-05-19,901.32
2008-05-20,904.756
2008-05-21,895.807
2008-05-22,899.158
2008-05-23,905.076
2008-05-26,884.197
2008-05-27,887.647
2008-05-28,868.043
2008-05-29,882.188
2008-05-30,893.701
2008-06-02,908.672
2008-06-03,890.696
2008-06-04,905.049
2008-06-05,898.079
2008-06-06,903.46
2008-06-09,883.098
2008-06-10,863.977
2008-06-11,867.892
2008-06-12,845.292
2008-06-13,845.392
2008-06-16,857.048
2008-06-17,859.078
2008-06-18,866.183
2008-06-19,848.759
2008-06-20,842.336
2008-06-23,835.924
2008-06-24,836.956
2008-06-25,833.542
2008-06-26,838.672
2008-06-27,836.586
2008-06-30,836.322
2008-07-01,836.862
2008-07-02,820.556
2008-07-03,814.065
2008-07-04,814.584
2008-07-07,816.705
2008-07-08,800.205
2008-07-09,798.823
2008-07-10,802.88
2008-07-11,807.418
2008-07-14,803.271
2008-07-15,807.262
2008-07-16,803.134
2008-07-17,804.605
2008-07-18,787.351
2008-07-21,786.467
2008-07-22,802.4
2008-07-23,806.517
2008-07-24,823.748
2008-07-25,808.48
2008-07-28,810.667
2008-07-29,795.683
2008-07-30,808.801
2008-07-31,809.221
2008-08-01,793.604
2008-08-04,775.466
2008-08-05,774.048
2008-08-06,785.588
2008-08-07,771.351
2008-08-08,769.119
2008-08-11,780.482
2008-08-12,771.476
2008-08-13,763.67
2008-08-14,751.957
2008-08-15,752.273
2008-08-18,760.967
2008-08-19,752.613
2008-08-20,756.831
2008-08-21,763.403
2008-08-22,747.193
2008-08-25,759.2
2008-08-26,752.507
2008-08-27,751.534
2008-08-28,753.247
2008-08-29,779.045
2008-09-01,768.384
2008-09-02,748.736
2008-09-03,754.989
2008-09-04,742.967
2008-09-05,739.067
2008-09-08,749.372
2008-09-09,738.615
2008-09-10,737.356
2008-09-11,727.523
2008-09-12,732.253
2008-09-15,739.213
2008-09-16,730.339
2008-09-17,729.721
2008-09-18,729.017
2008-09-19,731.722
2008-09-22,735.845
2008-09-23,743.153
2008-09-24,739.671
2008-09-25,735.769
2008-09-26,728.556
2008-09-29,727.778
2008-09-30,703.084
2008-10-01,709.269
2008-10-02,692.535
2008-10-03,672.447
2008-10-06,669.591
2008-10-07,646.504
2008-10-08,604.75
2008-10-09,601.577
2008-10-10,569.355
2008-10-13,563.509
2008-10-14,623.89
2008-10-15,635.616
2008-10-16,588.903
2008-10-17,602.067
2008-10-20,620.639
2008-10-21,634.408
2008-10-22,607.18
2008-10-23,604.76
2008-10-24,587.747
2008-10-27,547.031
2008-10-28,569.828
2008-10-29,586.882
2008-10-30,625.891
2008-10-31,605.217
2008-11-03,601.564
2008-11-04,629.579
2008-11-05,659.834
2008-11-06,639.18
2008-11-07,619.641
2008-11-10,644.827
2008-11-11,641.198
2008-11-12,646.544
2008-11-13,624.666
2008-11-14,623.003
2008-11-17,624.314
2008-11-18,616.056
2008-11-19,616.879
2008-11-20,602.798
2008-11-21,615.545
2008-11-24,606.316
2008-11-25,628.689
2008-11-26,622.58
2008-11-27,623.956
2008-11-28,631.661
2008-12-01,635.388
2008-12-02,612.623
2008-12-03,626.61
2008-12-04,629.976
2008-12-05,634.755
2008-12-08,647.763
2008-12-09,650.867
2008-12-10,657.186
2008-12-11,672.516
2008-12-12,652.927
2008-12-15,683.031
2008-12-16,674.133
2008-12-17,695.555
2008-12-18,687.32
2008-12-19,676.643
2008-12-22,681.286
2008-12-23,679.894
2008-12-24,668.012
2008-12-25,674.067
2008-12-26,679.726
2008-12-29,691.034
2008-12-30,693.875
2008-12-31,690.278
2009-01-01,690.278
2009-01-02,687.812
2009-01-05,672.871
2009-01-06,660.357
2009-01-07,665.435
2009-01-08,661.101
2009-01-09,665.723
2009-01-12,673.222
2009-01-13,647.329
2009-01-14,654.363
2009-01-15,634.741
2009-01-16,642.971
2009-01-19,642.685
2009-01-20,634.736
2009-01-21,645.899
2009-01-22,647.875
2009-01-23,629.124
2009-01-26,626.316
2009-01-27,650.573
2009-01-28,641.599
2009-01-29,644.975
2009-01-30,637.333
2009-02-02,628.467
2009-02-03,627.683
2009-02-04,632.852
2009-02-05,619.443
2009-02-06,614.079
2009-02-09,599.442
2009-02-10,602.673
2009-02-11,608.613
2009-02-12,597.879
2009-02-13,595.889
2009-02-16,600.569
2009-02-17,587.988
2009-02-18,578.64
2009-02-19,575.003
2009-02-20,563.699
2009-02-23,561.312
2009-02-24,542.384
2009-02-25,546.652
2009-02-26,539.317
2009-02-27,551.971
2009-03-02,540.81
2009-03-03,530.417
2009-03-04,534.725
2009-03-05,549.883
2009-03-06,539.518
2009-03-09,529.19
2009-03-10,526.199
2009-03-11,540.32
2009-03-12,528.017
2009-03-13,538.592
2009-03-16,550.658
2009-03-17,553.376
2009-03-18,554.607
2009-03-19,579.485
2009-03-20,565.418
2009-03-23,574.993
2009-03-24,585.232
2009-03-25,591.682
2009-03-26,596.461
2009-03-27,599.925
2009-03-30,587.073
2009-03-31,568.206
2009-04-01,577.998
2009-04-02,588.728
2009-04-03,582.087
2009-04-06,573.91
2009-04-07,578.396
2009-04-08,569.701
2009-04-09,580.961
2009-04-10,580.952
2009-04-13,582.137
2009-04-14,587.416
2009-04-15,585.085
2009-04-16,586.804
2009-04-17,591.286
2009-04-20,598.169
2009-04-21,590.605
2009-04-22,590.993
2009-04-23,597.963
2009-04-24,593.967
2009-04-27,598.448
2009-04-28,587.157
2009-04-29,584.765
2009-04-30,588.986
2009-05-01,585.062
2009-05-04,584.709
2009-05-05,587.813
2009-05-06,588.707
2009-05-07,604.338
2009-05-08,611.662
2009-05-11,623.555
2009-05-12,627.685
2009-05-13,635.178
2009-05-14,627.114
2009-05-15,640.022
2009-05-18,627.412
2009-05-19,634.566
2009-05-20,645.149
2009-05-21,647.996
2009-05-22,645.515
2009-05-25,648.954
2009-05-26,653.916
2009-05-27,654.054
2009-05-28,645.518
2009-05-29,656.141
2009-06-01,657.865
2009-06-02,662.893
2009-06-03,667.243
2009-06-04,662.824
2009-06-05,653.467
2009-06-08,653.527
2009-06-09,657.811
2009-06-10,665.224
2009-06-11,669.778
2009-06-12,673.895
2009-06-15,678.134
2009-06-16,666.98
2009-06-17,688.431
2009-06-18,678.702
2009-06-19,673.068
2009-06-22,687.152
2009-06-23,677.644
2009-06-24,677.344
2009-06-25,682.567
2009-06-26,697.364
2009-06-29,688.175
2009-06-30,691.899
2009-07-01,691.85
2009-07-02,695.198
2009-07-03,691.815
2009-07-06,696.441
2009-07-07,692.943
2009-07-08,687.154
2009-07-09,685.894
2009-07-10,689.558
2009-07-13,663.976
2009-07-14,673.875
2009-07-15,668.791
2009-07-16,674.907
2009-07-17,676.552
2009-07-20,673.225
2009-07-21,700.459
2009-07-22,704.274
2009-07-23,697.547
2009-07-24,705.328
2009-07-27,703.091
2009-07-28,707.696
2009-07-29,704.502
2009-07-30,699.932
2009-07-31,712.367
2009-08-03,717.279
2009-08-04,717.296
2009-08-05,711.813
2009-08-06,710.684
2009-08-07,695.58
2009-08-10,704.196
2009-08-11,722.633
2009-08-12,712.891
2009-08-13,725.97
2009-08-14,737.809
2009-08-17,724.979
2009-08-18,722.769
2009-08-19,726.033
2009-08-20,733.489
2009-08-21,725.061
2009-08-24,738.463
2009-08-25,739.47
2009-08-26,747.107
2009-08-27,745.495
2009-08-28,748.351
2009-08-31,751.62
2009-09-01,752.141
2009-09-02,743.131
2009-09-03,738.165
2009-09-04,728.054
2009-09-07,732.371
2009-09-08,742.674
2009-09-09,743.424
2009-09-10,755.65
2009-09-11,758.059
2009-09-14,744.701
2009-09-15,740.165
2009-09-16,740.026
2009-09-17,744.276
2009-09-18,739.028
2009-09-21,731.7
2009-09-22,740.45
2009-09-23,738.506
2009-09-24,752.18
2009-09-25,751.672
2009-09-28,742.932
2009-09-29,736.81
2009-09-30,748.399
2009-10-01,733.653
2009-10-02,719.05
2009-10-05,707.161
2009-10-06,715.845
2009-10-07,725.216
2009-10-08,730.559
2009-10-09,728.906
2009-10-12,726.509
2009-10-13,730.417
2009-10-14,727.875
2009-10-15,726.288
2009-10-16,720.849
2009-10-19,726.873
2009-10-20,730.356
2009-10-21,727.83
2009-10-22,722.144
2009-10-23,717.826
2009-10-26,724.192
2009-10-27,711.267
2009-10-28,712.755
2009-10-29,700.939
2009-10-30,718.843
2009-11-02,711.417
2009-11-03,712.717
2009-11-04,708.644
2009-11-05,702.564
2009-11-06,707.717
2009-11-09,705.765
2009-11-10,706.501
2009-11-11,702.729
2009-11-12,689.499
2009-11-13,694.658
2009-11-16,691.881
2009-11-17,683.084
2009-11-18,679.89
2009-11-19,678.044
2009-11-20,679.634
2009-11-23,679.596
2009-11-24,672.991
2009-11-25,680.177
2009-11-26,688.165
2009-11-27,674.295
2009-11-30,700.065
2009-12-01,712.131
2009-12-02,706.548
2009-12-03,721.277
2009-12-04,706.336
2009-12-07,717.886
2009-12-08,724.936
2009-12-09,721.545
2009-12-10,709.715
2009-12-11,711.415
2009-12-14,719.954
2009-12-15,710.973
2009-12-16,716.376
2009-12-17,709.974
2009-12-18,705.83
2009-12-21,704.21
2009-12-22,704.895
2009-12-23,707.67
2009-12-24,709.42
2009-12-25,706.804
2009-12-28,712.769
2009-12-29,711.192
2009-12-30,698.228
2009-12-31,695.115
2010-01-01,695.115
2010-01-04,707.946
2010-01-05,715.474
2010-01-06,709.681
2010-01-07,703.807
2010-01-08,711.776
2010-01-11,719.673
2010-01-12,734.713
2010-01-13,725.682
2010-01-14,736.964
2010-01-15,741.836
2010-01-18,738.725
2010-01-19,732.971
2010-01-20,730.348
2010-01-21,735.86
2010-01-22,734.547
2010-01-25,729.295
2010-01-26,721.054
2010-01-27,712.167
2010-01-28,715.978
2010-01-29,701.676
2010-02-01,695.475
2010-02-02,709.547
2010-02-03,709.606
2010-02-04,712.419
2010-02-05,704.907
2010-02-08,697.98
2010-02-09,695.974
2010-02-10,694.669
2010-02-11,695.133
2010-02-12,699.585
2010-02-15,695.554
2010-02-16,693.673
2010-02-17,701.255
2010-02-18,703.037
2010-02-19,684.999
2010-02-22,704.08
2010-02-23,710.025
2010-02-24,704.986
2010-02-25,709.916
2010-02-26,711.87
2010-03-01,711.491
2010-03-02,716.821
2010-03-03,722.392
2010-03-04,714.656
2010-03-05,712.57
2010-03-08,724.514
2010-03-09,727.431
2010-03-10,718.817
2010-03-11,725.059
2010-03-12,727.65
2010-03-15,731.981
2010-03-16,730.912
2010-03-17,738.335
2010-03-18,734.127
2010-03-19,738.786
2010-03-22,742.683
2010-03-23,740.603
2010-03-24,729.911
2010-03-25,723.049
2010-03-26,734.045
2010-03-29,739.0
2010-03-30,746.883
2010-03-31,742.487
2010-04-01,743.017
2010-04-02,744.867
2010-04-05,746.554
2010-04-06,746.272
2010-04-07,751.898
2010-04-08,749.74
2010-04-09,750.682
2010-04-12,753.627
2010-04-13,749.133
2010-04-14,748.166
2010-04-15,756.393
2010-04-16,756.321
2010-04-19,743.742
2010-04-20,737.275
2010-04-21,750.04
2010-04-22,748.44
2010-04-23,741.895
2010-04-26,755.512
2010-04-27,762.002
2010-04-28,744.265
2010-04-29,743.041
2010-04-30,754.072
2010-05-03,750.082
2010-05-04,750.043
2010-05-05,751.155
2010-05-06,740.481
2010-05-07,740.397
2010-05-10,731.869
2010-05-11,727.926
2010-05-12,724.319
2010-05-13,739.709
2010-05-14,740.37
2010-05-17,720.985
2010-05-18,712.665
2010-05-19,720.115
2010-05-20,724.572
2010-05-21,706.034
2010-05-24,702.398
2010-05-25,689.157
2010-05-26,682.039
2010-05-27,689.088
2010-05-28,697.897
2010-05-31,702.906
2010-06-01,697.95
2010-06-02,683.262
2010-06-03,698.333
2010-06-04,703.62
2010-06-07,682.019
2010-06-08,689.653
2010-06-09,678.853
2010-06-10,688.214
2010-06-11,695.935
2010-06-14,707.902
2010-06-15,710.978
2010-06-16,718.845
2010-06-17,717.549
2010-06-18,718.167
2010-06-21,730.187
2010-06-22,729.177
2010-06-23,721.401
2010-06-24,728.425
2010-06-25,718.528
2010-06-28,712.072
2010-06-29,709.839
2010-06-30,700.474
2010-07-01,700.183
2010-07-02,698.772
2010-07-05,705.192
2010-07-06,714.323
2010-07-07,707.853
2010-07-08,710.841
2010-07-09,713.453
2010-07-12,710.873
2010-07-13,709.459
2010-07-14,720.583
2010-07-15,719.853
2010-07-16,714.197
2010-07-19,712.055
2010-07-20,705.608
2010-07-21,700.597
2010-07-22,696.237
2010-07-23,707.371
2010-07-26,714.645
2010-07-27,707.838
2010-07-28,722.321
2010-07-29,722.011
2010-07-30,713.156
2010-08-02,713.264
2010-08-03,725.185
2010-08-04,708.804
2010-08-05,720.766
2010-08-06,730.14
2010-08-09,724.042
2010-08-10,718.781
2010-08-11,706.699
2010-08-12,696.413
2010-08-13,696.814
