Date,JAPAN SMID GROWTH SMID (Small+Mid Cap)
2001-01-01,753.384
2001-01-02,751.442
2001-01-03,752.165
2001-01-04,735.739
2001-01-05,731.202
2001-01-08,731.051
2001-01-09,711.335
2001-01-10,698.648
2001-01-11,669.482
2001-01-12,675.846
2001-01-15,687.599
2001-01-16,707.546
2001-01-17,712.148
2001-01-18,727.912
2001-01-19,741.732
2001-01-22,740.417
2001-01-23,737.901
2001-01-24,733.413
2001-01-25,748.912
2001-01-26,741.679
2001-01-29,741.696
2001-01-30,745.511
2001-01-31,754.997
2001-02-01,763.723
2001-02-02,764.961
2001-02-05,756.402
2001-02-06,756.358
2001-02-07,751.982
2001-02-08,743.509
2001-02-09,743.436
2001-02-12,743.328
2001-02-13,743.582
2001-02-14,748.537
2001-02-15,757.824
2001-02-16,756.996
2001-02-19,744.753
2001-02-20,756.013
2001-02-21,743.064
2001-02-22,735.976
2001-02-23,746.581
2001-02-26,741.963
2001-02-27,743.596
2001-02-28,723.578
2001-03-01,713.853
2001-03-02,687.43
2001-03-05,680.571
2001-03-06,701.142
2001-03-07,704.508
2001-03-08,705.031
2001-03-09,704.833
2001-03-12,681.501
2001-03-13,664.488
2001-03-14,659.0
2001-03-15,661.92
2001-03-16,660.237
2001-03-19,667.307
2001-03-20,665.036
2001-03-21,687.935
2001-03-22,678.785
2001-03-23,700.416
2001-03-26,730.283
2001-03-27,729.404
2001-03-28,748.137
2001-03-29,724.773
2001-03-30,704.274
2001-04-02,696.219
2001-04-03,708.379
2001-04-04,709.47
2001-04-05,721.073
2001-04-06,726.877
2001-04-09,711.005
2001-04-10,706.929
2001-04-11,712.336
2001-04-12,724.071
2001-04-13,726.454
2001-04-16,719.686
2001-04-17,720.982
2001-04-18,741.815
2001-04-19,756.164
2001-04-20,751.829
2001-04-23,758.326
2001-04-24,757.268
2001-04-25,761.429
2001-04-26,766.575
2001-04-27,757.836
2001-04-30,759.371
2001-05-01,789.418
2001-05-02,794.159
2001-05-03,800.405
2001-05-04,800.537
2001-05-07,807.058
2001-05-08,797.516
2001-05-09,787.78
2001-05-10,781.222
2001-05-11,783.113
2001-05-14,770.036
2001-05-15,774.997
2001-05-16,762.905
2001-05-17,773.788
2001-05-18,770.597
2001-05-21,784.048
2001-05-22,784.988
2001-05-23,798.152
2001-05-24,796.803
2001-05-25,789.694
2001-05-28,782.269
2001-05-29,789.706
2001-05-30,775.325
2001-05-31,773.654
2001-06-01,774.838
2001-06-04,772.173
2001-06-05,764.504
2001-06-06,762.408
2001-06-07,770.411
2001-06-08,772.628
2001-06-11,765.453
2001-06-12,745.519
2001-06-13,749.473
2001-06-14,748.73
2001-06-15,735.43
2001-06-18,726.021
2001-06-19,723.698
2001-06-20,718.836
2001-06-21,721.446
2001-06-22,733.586
2001-06-25,733.546
2001-06-26,735.644
2001-06-27,729.359
2001-06-28,721.22
2001-06-29,731.457
2001-07-02,725.513
2001-07-03,727.339
2001-07-04,718.592
2001-07-05,709.219
2001-07-06,698.482
2001-07-09,686.278
2001-07-10,689.561
2001-07-11,685.948
2001-07-12,698.073
2001-07-13,695.002
2001-07-16,690.162
2001-07-17,682.461
2001-07-18,675.728
2001-07-19,678.445
2001-07-20,680.622
2001-07-23,659.01
2001-07-24,665.665
2001-07-25,671.536
2001-07-26,673.623
2001-07-27,674.155
2001-07-30,653.389
2001-07-31,664.667
2001-08-01,672.807
2001-08-02,693.112
2001-08-03,690.268
2001-08-06,687.878
2001-08-07,690.315
2001-08-08,689.954
2001-08-09,675.609
2001-08-10,681.486
2001-08-13,670.942
2001-08-14,681.972
2001-08-15,694.4
2001-08-16,684.883
2001-08-17,684.696
2001-08-20,671.754
2001-08-21,676.665
2001-08-22,676.916
2001-08-23,667.858
2001-08-24,665.257
2001-08-27,667.975
2001-08-28,660.893
2001-08-29,659.417
2001-08-30,651.188
2001-08-31,649.09
2001-09-03,631.693
2001-09-04,636.727
2001-09-05,622.986
2001-09-06,622.049
2001-09-07,623.099
2001-09-10,608.863
2001-09-11,617.923
2001-09-12,571.137
2001-09-13,579.627
2001-09-14,603.182
2001-09-17,574.773
2001-09-18,588.764
2001-09-19,598.767
2001-09-20,597.048
2001-09-21,586.044
2001-09-24,581.725
2001-09-25,592.1
2001-09-26,590.64
2001-09-27,583.148
2001-09-28,598.468
2001-10-01,603.137
2001-10-02,610.05
2001-10-03,610.627
2001-10-04,620.706
2001-10-05,621.536
2001-10-08,623.68
2001-10-09,614.126
2001-10-10,611.421
2001-10-11,618.229
2001-10-12,623.945
2001-10-15,623.034
2001-10-16,627.516
2001-10-17,637.297
2001-10-18,628.424
2001-10-19,631.159
2001-10-22,630.845
2001-10-23,634.347
2001-10-24,637.574
2001-10-25,645.399
2001-10-26,642.24
2001-10-29,640.429
2001-10-30,632.498
2001-10-31,627.151
2001-11-01,623.717
2001-11-02,622.593
2001-11-05,623.2
2001-11-06,632.026
2001-11-07,625.999
2001-11-08,626.963
2001-11-09,621.312
2001-11-12,617.279
2001-11-13,606.017
2001-11-14,608.038
2001-11-15,613.827
2001-11-16,613.861
2001-11-19,611.903
2001-11-20,610.875
2001-11-21,609.438
2001-11-22,607.566
2001-11-23,604.78
2001-11-26,617.172
2001-11-27,616.979
2001-11-28,610.555
2001-11-29,603.498
2001-11-30,604.804
2001-12-03,592.28
2001-12-04,590.134
2001-12-05,596.143
2001-12-06,600.591
2001-12-07,590.526
2001-12-10,580.835
2001-12-11,572.826
2001-12-12,583.447
2001-12-13,577.029
2001-12-14,564.378
2001-12-17,551.571
2001-12-18,548.348
2001-12-19,542.421
2001-12-20,546.461
2001-12-21,539.849
2001-12-24,538.166
2001-12-25,537.907
2001-12-26,532.344
2001-12-27,536.904
2001-12-28,546.584
2001-12-31,547.006
2002-01-01,547.006
2002-01-02,542.618
2002-01-03,544.369
2002-01-04,552.741
2002-01-07,552.379
2002-01-08,538.575
2002-01-09,539.936
2002-01-10,534.039
2002-01-11,531.851
2002-01-14,533.43
2002-01-15,524.461
2002-01-16,521.357
2002-01-17,518.54
2002-01-18,528.325
2002-01-21,532.314
2002-01-22,516.914
2002-01-23,513.559
2002-01-24,511.528
2002-01-25,513.808
2002-01-28,520.047
2002-01-29,513.081
2002-01-30,511.624
2002-01-31,509.073
2002-02-01,500.665
2002-02-04,494.124
2002-02-05,482.844
2002-02-06,484.299
2002-02-07,488.167
2002-02-08,487.716
2002-02-11,492.059
2002-02-12,507.227
2002-02-13,510.471
2002-02-14,514.442
2002-02-15,512.668
2002-02-18,513.179
2002-02-19,500.339
2002-02-20,498.46
2002-02-21,508.96
2002-02-22,512.771
2002-02-25,512.0
2002-02-26,509.532
2002-02-27,520.696
2002-02-28,525.815
2002-03-01,533.444
2002-03-04,556.044
2002-03-05,553.957
2002-03-06,557.615
2002-03-07,584.381
2002-03-08,587.263
2002-03-11,599.09
2002-03-12,587.553
2002-03-13,570.486
2002-03-14,575.256
2002-03-15,580.652
2002-03-18,570.4
2002-03-19,577.709
2002-03-20,574.059
2002-03-21,571.711
2002-03-22,559.797
2002-03-25,555.787
2002-03-26,555.944
2002-03-27,563.442
2002-03-28,561.568
2002-03-29,556.072
2002-04-01,548.961
2002-04-02,553.569
2002-04-03,563.346
2002-04-04,570.974
2002-04-05,574.345
2002-04-08,578.004
2002-04-09,571.086
2002-04-10,575.344
2002-04-11,568.784
2002-04-12,562.979
2002-04-15,568.894
2002-04-16,577.159
2002-04-17,583.576
2002-04-18,589.189
2002-04-19,586.35
2002-04-22,595.772
2002-04-23,596.903
2002-04-24,596.156
2002-04-25,602.952
2002-04-26,599.626
2002-04-29,598.504
2002-04-30,591.193
2002-05-01,599.723
2002-05-02,598.755
2002-05-03,603.363
2002-05-06,601.547
2002-05-07,590.117
2002-05-08,590.274
2002-05-09,595.431
2002-05-10,598.375
2002-05-13,593.239
2002-05-14,586.108
2002-05-15,595.355
2002-05-16,603.456
2002-05-17,615.015
2002-05-20,620.319
2002-05-21,630.613
2002-05-22,636.766
2002-05-23,635.62
2002-05-24,638.516
2002-05-27,636.872
2002-05-28,640.096
2002-05-29,638.234
2002-05-30,643.451
2002-05-31,639.027
2002-06-03,644.464
2002-06-04,636.449
2002-06-05,634.895
2002-06-06,631.81
2002-06-07,625.912
2002-06-10,622.8
2002-06-11,621.059
2002-06-12,614.696
2002-06-13,607.56
2002-06-14,604.181
2002-06-17,587.421
2002-06-18,594.599
2002-06-19,583.156
2002-06-20,591.395
2002-06-21,591.016
2002-06-24,597.373
2002-06-25,598.359
2002-06-26,595.606
2002-06-27,594.692
2002-06-28,608.061
2002-07-01,611.174
2002-07-02,610.91
2002-07-03,621.949
2002-07-04,615.455
2002-07-05,618.928
2002-07-08,624.856
2002-07-09,637.437
2002-07-10,630.616
2002-07-11,626.431
2002-07-12,628.036
2002-07-15,622.797
2002-07-16,616.021
2002-07-17,612.959
2002-07-18,623.153
2002-07-19,616.403
2002-07-22,607.624
2002-07-23,604.983
2002-07-24,604.396
2002-07-25,598.383
2002-07-26,572.535
2002-07-29,566.122
2002-07-30,574.428
2002-07-31,571.078
2002-08-01,565.439
2002-08-02,560.462
2002-08-05,558.331
2002-08-06,537.571
2002-08-07,552.481
2002-08-08,549.808
2002-08-09,564.252
2002-08-12,557.487
2002-08-13,554.553
2002-08-14,568.636
2002-08-15,570.581
2002-08-16,572.235
2002-08-19,559.111
2002-08-20,558.18
2002-08-21,559.961
2002-08-22,561.291
2002-08-23,565.391
2002-08-26,574.124
2002-08-27,572.463
2002-08-28,566.946
2002-08-29,556.128
2002-08-30,559.082
2002-09-02,554.576
2002-09-03,545.867
2002-09-04,532.093
2002-09-05,537.374
2002-09-06,529.23
2002-09-09,535.396
2002-09-10,532.807
2002-09-11,534.002
2002-09-12,536.31
2002-09-13,528.122
2002-09-16,523.128
2002-09-17,533.737
2002-09-18,534.41
2002-09-19,539.825
2002-09-20,523.84
2002-09-23,521.66
2002-09-24,518.256
2002-09-25,514.916
2002-09-26,519.328
2002-09-27,525.861
2002-09-30,525.008
2002-10-01,510.538
2002-10-02,502.228
2002-10-03,495.848
2002-10-04,494.337
2002-10-07,471.422
2002-10-08,471.732
2002-10-09,464.109
2002-10-10,458.817
2002-10-11,465.151
2002-10-14,464.851
2002-10-15,478.584
2002-10-16,481.745
2002-10-17,481.773
2002-10-18,485.459
2002-10-21,487.742
2002-10-22,472.509
2002-10-23,474.36
2002-10-24,467.98
2002-10-25,475.744
2002-10-28,478.369
2002-10-29,480.801
2002-10-30,482.148
2002-10-31,479.299
2002-11-01,479.208
2002-11-04,478.347
2002-11-05,494.647
2002-11-06,493.539
2002-11-07,496.726
2002-11-08,493.469
2002-11-11,481.906
2002-11-12,481.485
2002-11-13,476.441
2002-11-14,466.589
2002-11-15,471.393
2002-11-18,459.184
2002-11-19,452.28
2002-11-20,453.764
2002-11-21,463.111
2002-11-22,471.867
2002-11-25,483.671
2002-11-26,480.374
2002-11-27,483.918
2002-11-28,493.121
2002-11-29,497.078
2002-12-02,488.133
2002-12-03,488.733
2002-12-04,478.221
2002-12-05,473.478
2002-12-06,473.752
2002-12-09,471.805
2002-12-10,471.525
2002-12-11,469.729
2002-12-12,469.621
2002-12-13,473.146
2002-12-16,462.108
2002-12-17,465.817
2002-12-18,454.916
2002-12-19,461.014
2002-12-20,460.667
2002-12-23,462.043
2002-12-24,463.882
2002-12-25,463.654
2002-12-26,474.396
2002-12-27,480.476
2002-12-30,483.154
2002-12-31,482.542
2003-01-01,482.542
2003-01-02,478.01
2003-01-03,478.07
2003-01-06,491.354
2003-01-07,482.221
2003-01-08,475.552
2003-01-09,477.154
2003-01-10,475.334
2003-01-13,477.712
2003-01-14,486.724
2003-01-15,491.06
2003-01-16,490.874
2003-01-17,492.284
2003-01-20,488.875
2003-01-21,492.038
2003-01-22,486.795
2003-01-23,496.052
2003-01-24,495.548
2003-01-27,487.02
2003-01-28,483.27
2003-01-29,475.677
2003-01-30,470.06
2003-01-31,466.589
2003-02-03,473.318
2003-02-04,480.613
2003-02-05,483.227
2003-02-06,482.18
2003-02-07,479.415
2003-02-10,477.008
2003-02-11,475.534
2003-02-12,483.139
2003-02-13,483.918
2003-02-14,485.645
2003-02-17,489.081
2003-02-18,494.409
2003-02-19,493.88
2003-02-20,492.916
2003-02-21,486.079
2003-02-24,488.736
2003-02-25,480.684
2003-02-26,481.76
2003-02-27,479.895
2003-02-28,479.807
2003-03-03,484.748
2003-03-04,485.92
2003-03-05,486.303
2003-03-06,483.788
2003-03-07,475.618
2003-03-10,466.352
2003-03-11,459.193
2003-03-12,462.013
2003-03-13,458.372
2003-03-14,458.109
2003-03-17,451.825
2003-03-18,455.226
2003-03-19,453.12
2003-03-20,459.661
2003-03-21,454.761
2003-03-24,471.758
2003-03-25,468.398
2003-03-26,475.206
2003-03-27,477.797
2003-03-28,473.883
2003-03-31,467.493
2003-04-01,469.698
2003-04-02,471.702
2003-04-03,468.255
2003-04-04,470.234
2003-04-07,475.257
2003-04-08,473.623
2003-04-09,471.88
2003-04-10,473.479
2003-04-11,469.422
2003-04-14,468.648
2003-04-15,474.508
2003-04-16,476.469
2003-04-17,479.662
2003-04-18,481.079
2003-04-21,482.173
2003-04-22,477.352
2003-04-23,475.99
2003-04-24,477.121
2003-04-25,471.238
2003-04-28,468.744
2003-04-29,469.401
2003-04-30,481.398
2003-05-01,488.51
2003-05-02,489.08
2003-05-05,490.235
2003-05-06,499.146
2003-05-07,506.099
2003-05-08,501.421
2003-05-09,504.903
2003-05-12,508.385
2003-05-13,510.024
2003-05-14,512.275
2003-05-15,507.35
2003-05-16,510.451
2003-05-19,501.363
2003-05-20,502.632
2003-05-21,499.738
2003-05-22,501.081
2003-05-23,508.61
2003-05-26,509.642
2003-05-27,503.218
2003-05-28,501.296
2003-05-29,508.504
2003-05-30,503.946
2003-06-02,511.506
2003-06-03,511.009
2003-06-04,510.015
2003-06-05,518.289
2003-06-06,517.253
2003-06-09,521.826
2003-06-10,522.468
2003-06-11,525.41
2003-06-12,524.306
2003-06-13,528.563
2003-06-16,526.004
2003-06-17,528.102
2003-06-18,529.849
2003-06-19,529.561
2003-06-20,533.537
2003-06-23,539.211
2003-06-24,530.172
2003-06-25,536.873
2003-06-26,530.629
2003-06-27,539.202
2003-06-30,538.465
2003-07-01,549.494
2003-07-02,562.261
2003-07-03,564.462
2003-07-04,563.348
2003-07-07,570.918
2003-07-08,573.815
2003-07-09,579.136
2003-07-10,577.601
2003-07-11,563.617
2003-07-14,570.907
2003-07-15,573.88
2003-07-16,566.807
2003-07-17,554.193
2003-07-18,554.742
2003-07-21,556.756
2003-07-22,551.156
2003-07-23,562.686
2003-07-24,564.547
2003-07-25,564.558
2003-07-28,570.003
2003-07-29,569.325
2003-07-30,559.541
2003-07-31,554.258
2003-08-01,558.403
2003-08-04,553.165
2003-08-05,548.666
2003-08-06,545.299
2003-08-07,550.086
2003-08-08,549.351
2003-08-11,558.952
2003-08-12,564.428
2003-08-13,570.601
2003-08-14,577.08
2003-08-15,576.834
2003-08-18,584.017
2003-08-19,590.445
2003-08-20,602.078
2003-08-21,608.336
2003-08-22,607.358
2003-08-25,607.914
2003-08-26,608.71
2003-08-27,604.393
2003-08-28,603.045
2003-08-29,614.066
2003-09-01,630.286
2003-09-02,632.139
2003-09-03,634.39
2003-09-04,628.501
2003-09-05,625.01
2003-09-08,629.321
2003-09-09,640.829
2003-09-10,635.925
2003-09-11,624.87
2003-09-12,633.479
2003-09-15,632.832
2003-09-16,643.252
2003-09-17,647.087
2003-09-18,657.476
2003-09-19,665.833
2003-09-22,662.123
2003-09-23,664.826
2003-09-24,661.366
2003-09-25,651.881
2003-09-26,652.656
2003-09-29,653.958
2003-09-30,657.778
2003-10-01,668.091
2003-10-02,682.931
2003-10-03,689.054
2003-10-06,687.593
2003-10-07,698.719
2003-10-08,689.678
2003-10-09,692.901
2003-10-10,706.46
2003-10-13,704.03
2003-10-14,711.362
2003-10-15,711.706
2003-10-16,726.274
2003-10-17,734.611
2003-10-20,736.404
2003-10-21,729.237
2003-10-22,723.864
2003-10-23,683.116
2003-10-24,691.965
2003-10-27,706.883
2003-10-28,713.422
2003-10-29,727.915
2003-10-30,728.096
2003-10-31,715.575
2003-11-03,707.371
2003-11-04,734.94
2003-11-05,724.877
2003-11-06,707.373
2003-11-07,710.723
2003-11-10,715.255
2003-11-11,691.039
2003-11-12,683.173
2003-11-13,693.396
2003-11-14,681.719
2003-11-17,646.048
2003-11-18,650.509
2003-11-19,635.966
2003-11-20,647.536
2003-11-21,650.153
2003-11-24,647.684
2003-11-25,656.441
2003-11-26,672.733
2003-11-27,672.719
2003-11-28,664.108
2003-12-01,676.654
2003-12-02,684.175
2003-12-03,684.253
2003-12-04,684.558
2003-12-05,683.299
2003-12-08,669.084
2003-12-09,667.318
2003-12-10,652.73
2003-12-11,656.883
2003-12-12,665.679
2003-12-15,682.516
2003-12-16,673.4
2003-12-17,666.651
2003-12-18,663.061
2003-12-19,668.909
2003-12-22,675.515
2003-12-23,675.861
2003-12-24,678.259
2003-12-25,681.952
2003-12-26,687.894
2003-12-29,697.479
2003-12-30,707.376
2003-12-31,705.825
2004-01-01,705.825
2004-01-02,706.814
2004-01-05,722.15
2004-01-06,719.39
2004-01-07,721.562
2004-01-08,727.562
2004-01-09,731.067
2004-01-12,730.655
2004-01-13,726.938
2004-01-14,731.295
2004-01-15,723.562
2004-01-16,726.403
2004-01-19,732.162
2004-01-20,736.2
2004-01-21,736.947
2004-01-22,739.122
2004-01-23,741.642
2004-01-26,736.316
2004-01-27,736.097
2004-01-28,729.802
2004-01-29,717.756
2004-01-30,722.535
2004-02-02,729.344
2004-02-03,724.478
2004-02-04,707.408
2004-02-05,707.754
2004-02-06,712.434
2004-02-09,708.82
2004-02-10,706.871
2004-02-11,706.871
2004-02-12,711.607
2004-02-13,715.11
2004-02-16,717.789
2004-02-17,721.419
2004-02-18,717.31
2004-02-19,710.34
2004-02-20,698.058
2004-02-23,708.164
2004-02-24,699.201
2004-02-25,694.491
2004-02-26,696.274
2004-02-27,713.092
2004-03-01,731.349
2004-03-02,727.715
2004-03-03,729.638
2004-03-04,731.814
2004-03-05,732.7
2004-03-08,727.133
2004-03-09,734.863
2004-03-10,734.329
2004-03-11,735.31
2004-03-12,727.692
2004-03-15,740.418
2004-03-16,751.772
2004-03-17,771.088
2004-03-18,782.546
2004-03-19,777.919
2004-03-22,778.225
2004-03-23,777.146
2004-03-24,788.613
2004-03-25,801.47
2004-03-26,814.753
2004-03-29,822.591
2004-03-30,819.828
2004-03-31,840.792
2004-04-01,850.986
2004-04-02,855.057
2004-04-05,855.21
2004-04-06,850.359
2004-04-07,856.817
2004-04-08,855.711
2004-04-09,840.749
2004-04-12,859.134
2004-04-13,860.442
2004-04-14,850.987
2004-04-15,832.098
2004-04-16,837.673
2004-04-19,821.865
2004-04-20,836.491
2004-04-21,833.509
2004-04-22,830.564
2004-04-23,837.889
2004-04-26,843.58
2004-04-27,831.407
2004-04-28,831.61
2004-04-29,829.833
2004-04-30,816.204
2004-05-03,815.914
2004-05-04,819.962
2004-05-05,829.094
2004-05-06,808.028
2004-05-07,779.49
2004-05-10,716.018
2004-05-11,716.731
2004-05-12,743.547
2004-05-13,719.15
2004-05-14,710.004
2004-05-17,678.89
2004-05-18,694.477
2004-05-19,729.843
2004-05-20,725.848
2004-05-21,746.419
2004-05-24,747.039
2004-05-25,743.155
2004-05-26,757.231
2004-05-27,759.1
2004-05-28,772.935
2004-05-31,770.936
2004-06-01,782.499
2004-06-02,776.087
2004-06-03,757.918
2004-06-04,759.95
2004-06-07,785.715
2004-06-08,791.845
2004-06-09,795.773
2004-06-10,801.484
2004-06-11,797.111
2004-06-14,794.71
2004-06-15,794.437
2004-06-16,807.288
2004-06-17,814.892
2004-06-18,809.846
2004-06-21,819.537
2004-06-22,812.118
2004-06-23,813.33
2004-06-24,833.3
2004-06-25,832.571
2004-06-28,845.237
2004-06-29,844.227
2004-06-30,844.747
2004-07-01,851.216
2004-07-02,841.544
2004-07-05,821.86
2004-07-06,810.481
2004-07-07,811.484
2004-07-08,804.273
2004-07-09,819.644
2004-07-12,832.172
2004-07-13,825.378
2004-07-14,809.426
2004-07-15,799.606
2004-07-16,811.766
2004-07-19,814.879
2004-07-20,804.693
2004-07-21,801.946
2004-07-22,795.22
2004-07-23,785.992
2004-07-26,775.561
2004-07-27,754.964
2004-07-28,760.897
2004-07-29,746.343
2004-07-30,763.04
2004-08-02,763.614
2004-08-03,755.279
2004-08-04,741.477
2004-08-05,745.984
2004-08-06,751.413
2004-08-09,744.598
2004-08-10,751.028
2004-08-11,756.637
2004-08-12,757.028
2004-08-13,744.915
2004-08-16,735.916
2004-08-17,739.671
2004-08-18,742.838
2004-08-19,754.284
2004-08-20,758.787
2004-08-23,761.441
2004-08-24,758.807
2004-08-25,763.105
2004-08-26,769.918
2004-08-27,774.731
2004-08-30,772.93
2004-08-31,769.928
2004-09-01,777.358
2004-09-02,781.011
2004-09-03,767.808
2004-09-06,778.851
2004-09-07,783.135
2004-09-08,782.936
2004-09-09,772.157
2004-09-10,769.87
2004-09-13,772.043
2004-09-14,777.419
2004-09-15,760.857
2004-09-16,760.696
2004-09-17,753.754
2004-09-20,755.194
2004-09-21,749.625
2004-09-22,743.388
2004-09-23,745.443
2004-09-24,736.68
2004-09-27,730.55
2004-09-28,723.714
2004-09-29,727.531
2004-09-30,741.416
2004-10-01,750.051
2004-10-04,758.997
2004-10-05,758.958
2004-10-06,763.825
2004-10-07,763.533
2004-10-08,771.851
2004-10-11,775.562
2004-10-12,763.521
2004-10-13,759.908
2004-10-14,749.781
2004-10-15,751.44
2004-10-18,747.54
2004-10-19,758.604
2004-10-20,749.68
2004-10-21,748.469
2004-10-22,753.064
2004-10-25,748.276
2004-10-26,745.583
2004-10-27,748.094
2004-10-28,759.429
2004-10-29,754.419
2004-11-01,747.479
2004-11-02,760.421
2004-11-03,761.033
2004-11-04,768.171
2004-11-05,777.816
2004-11-08,773.225
2004-11-09,772.892
2004-11-10,765.549
2004-11-11,759.579
2004-11-12,775.691
2004-11-15,790.957
2004-11-16,789.117
2004-11-17,795.509
2004-11-18,792.288
2004-11-19,801.246
2004-11-22,785.701
2004-11-23,783.295
2004-11-24,792.494
2004-11-25,797.196
2004-11-26,792.517
2004-11-29,802.162
2004-11-30,797.999
2004-12-01,788.68
2004-12-02,796.919
2004-12-03,803.507
2004-12-06,799.68
2004-12-07,793.079
2004-12-08,777.125
2004-12-09,765.153
2004-12-10,758.769
2004-12-13,761.731
2004-12-14,762.153
2004-12-15,774.51
2004-12-16,773.177
2004-12-17,780.544
2004-12-20,786.414
2004-12-21,786.688
2004-12-22,795.439
2004-12-23,799.047
2004-12-24,807.335
2004-12-27,811.728
2004-12-28,816.469
2004-12-29,811.68
2004-12-30,827.471
2004-12-31,832.034
2005-01-03,828.758
2005-01-04,820.291
2005-01-05,819.238
2005-01-06,814.03
2005-01-07,816.449
2005-01-10,819.379
2005-01-11,833.288
2005-01-12,841.42
2005-01-13,837.63
2005-01-14,841.175
2005-01-17,853.962
2005-01-18,845.775
2005-01-19,846.377
2005-01-20,832.227
2005-01-21,832.016
2005-01-24,842.947
2005-01-25,833.727
2005-01-26,848.584
2005-01-27,844.308
2005-01-28,839.474
2005-01-31,847.243
2005-02-01,842.29
2005-02-02,849.042
2005-02-03,841.692
2005-02-04,846.377
2005-02-07,846.572
2005-02-08,833.867
2005-02-09,832.215
2005-02-10,834.751
2005-02-11,834.04
2005-02-14,842.173
2005-02-15,844.027
2005-02-16,831.269
2005-02-17,828.548
2005-02-18,828.342
2005-02-21,833.33
2005-02-22,840.261
2005-02-23,829.866
2005-02-24,831.326
2005-02-25,840.971
2005-02-28,856.653
2005-03-01,859.584
2005-03-02,860.369
2005-03-03,861.035
2005-03-04,867.068
2005-03-07,863.529
2005-03-08,865.34
2005-03-09,873.27
2005-03-10,867.633
2005-03-11,874.772
2005-03-14,866.105
2005-03-15,868.286
2005-03-16,873.604
2005-03-17,867.291
2005-03-18,872.578
2005-03-21,871.166
2005-03-22,874.058
2005-03-23,858.94
2005-03-24,854.076
2005-03-25,854.165
2005-03-28,853.598
2005-03-29,837.372
2005-03-30,830.539
2005-03-31,846.278
2005-04-01,846.949
2005-04-04,836.232
2005-04-05,839.112
2005-04-06,840.39
2005-04-07,843.057
2005-04-08,845.273
2005-04-11,843.145
2005-04-12,832.791
2005-04-13,839.009
2005-04-14,825.732
2005-04-15,817.949
2005-04-18,787.081
2005-04-19,805.264
2005-04-20,811.505
2005-04-21,803.171
2005-04-22,823.853
2005-04-25,826.079
2005-04-26,822.537
2005-04-27,822.313
2005-04-28,823.114
2005-04-29,831.43
2005-05-02,831.663
2005-05-03,831.544
2005-05-04,838.45
2005-05-05,837.165
2005-05-06,845.328
2005-05-09,842.52
2005-05-10,840.049
2005-05-11,836.649
2005-05-12,826.096
2005-05-13,817.51
2005-05-16,806.483
2005-05-17,792.774
2005-05-18,793.395
2005-05-19,805.21
2005-05-20,799.537
2005-05-23,808.886
2005-05-24,807.045
2005-05-25,793.919
2005-05-26,788.517
2005-05-27,794.95
2005-05-30,803.938
2005-05-31,811.702
2005-06-01,809.384
2005-06-02,809.831
2005-06-03,816.263
2005-06-06,821.894
2005-06-07,820.457
2005-06-08,823.989
2005-06-09,810.272
2005-06-10,813.71
2005-06-13,805.091
2005-06-14,806.059
2005-06-15,811.578
2005-06-16,815.702
2005-06-17,824.736
2005-06-20,823.889
2005-06-21,829.276
2005-06-22,829.604
2005-06-23,830.052
2005-06-24,827.485
2005-06-27,820.336
2005-06-28,827.109
2005-06-29,826.755
2005-06-30,821.816
2005-07-01,818.443
2005-07-04,823.011
2005-07-05,818.511
2005-07-06,817.358
2005-07-07,814.917
2005-07-08,810.968
2005-07-11,818.597
2005-07-12,826.613
2005-07-13,818.523
2005-07-14,821.798
2005-07-15,821.766
2005-07-18,825.442
2005-07-19,816.516
2005-07-20,814.139
2005-07-21,835.817
2005-07-22,828.476
2005-07-25,827.831
2005-07-26,823.215
2005-07-27,828.386
2005-07-28,829.405
2005-07-29,833.61
2005-08-01,836.774
2005-08-02,839.048
2005-08-03,837.829
2005-08-04,829.349
2005-08-05,811.17
2005-08-08,816.348
2005-08-09,827.265
2005-08-10,850.021
2005-08-11,864.097
2005-08-12,866.715
2005-08-15,869.622
2005-08-16,876.352
2005-08-17,874.031
2005-08-18,870.628
2005-08-19,865.897
2005-08-22,884.027
2005-08-23,882.684
2005-08-24,879.831
2005-08-25,876.958
2005-08-26,884.692
2005-08-29,870.409
2005-08-30,870.169
2005-08-31,871.796
2005-09-01,886.787
2005-09-02,893.194
2005-09-05,903.264
2005-09-06,893.455
2005-09-07,888.063
2005-09-08,878.374
2005-09-09,894.666
2005-09-12,903.856
2005-09-13,900.918
2005-09-14,907.86
2005-09-15,915.367
2005-09-16,908.822
2005-09-19,909.394
2005-09-20,919.64
2005-09-21,921.4
2005-09-22,916.345
2005-09-23,911.197
2005-09-26,927.93
2005-09-27,914.73
2005-09-28,926.465
2005-09-29,937.927
2005-09-30,933.471
2005-10-03,924.631
2005-10-04,933.576
2005-10-05,928.933
2005-10-06,911.206
2005-10-07,908.851
2005-10-10,905.193
2005-10-11,923.368
2005-10-12,926.333
2005-10-13,920.444
2005-10-14,924.338
2005-10-17,918.488
2005-10-18,907.177
2005-10-19,900.338
2005-10-20,906.851
2005-10-21,907.568
2005-10-24,909.111
2005-10-25,925.301
2005-10-26,927.808
2005-10-27,947.36
2005-10-28,943.154
2005-10-31,954.632
2005-11-01,969.102
2005-11-02,966.271
2005-11-03,963.796
2005-11-04,967.009
2005-11-07,973.418
2005-11-08,976.279
2005-11-09,971.882
2005-11-10,961.942
