Date,JAPAN SMID CAP SMID (Small+Mid Cap)
2010-08-26,743.402
2010-08-27,750.577
2010-08-30,761.813
2010-08-31,745.966
2010-09-01,747.009
2010-09-02,756.185
2010-09-03,759.993
2010-09-06,775.685
2010-09-07,775.884
2010-09-08,761.492
2010-09-09,769.002
2010-09-10,769.506
2010-09-13,776.602
2010-09-14,781.308
2010-09-15,767.543
2010-09-16,763.182
2010-09-17,769.767
2010-09-20,770.71
2010-09-21,771.663
2010-09-22,776.978
2010-09-23,778.683
2010-09-24,771.345
2010-09-27,779.785
2010-09-28,783.733
2010-09-29,794.068
2010-09-30,780.221
2010-10-01,781.763
2010-10-04,772.612
2010-10-05,783.434
2010-10-06,795.007
2010-10-07,803.192
2010-10-08,800.935
2010-10-11,798.739
2010-10-12,781.932
2010-10-13,782.113
2010-10-14,796.158
2010-10-15,785.922
2010-10-18,791.88
2010-10-19,788.494
2010-10-20,788.988
2010-10-21,782.923
2010-10-22,785.246
2010-10-25,788.971
2010-10-26,779.948
2010-10-27,777.844
2010-10-28,778.152
2010-10-29,782.022
2010-11-01,776.459
2010-11-02,773.348
2010-11-03,767.601
2010-11-04,787.365
2010-11-05,796.016
2010-11-08,804.017
2010-11-09,806.329
2010-11-10,795.229
2010-11-11,800.793
2010-11-12,795.755
2010-11-15,793.133
2010-11-16,785.567
2010-11-17,789.736
2010-11-18,800.987
2010-11-19,802.737
2010-11-22,810.249
2010-11-23,815.279
2010-11-24,805.894
2010-11-25,808.769
2010-11-26,801.387
2010-11-29,804.358
2010-11-30,797.368
2010-12-01,797.056
2010-12-02,810.807
2010-12-03,825.556
2010-12-06,831.259
2010-12-07,826.55
2010-12-08,823.765
2010-12-09,828.463
2010-12-10,826.135
2010-12-13,839.831
2010-12-14,847.489
2010-12-15,845.461
2010-12-16,841.92
2010-12-17,843.639
2010-12-20,843.456
2010-12-21,848.444
2010-12-22,848.555
2010-12-23,852.744
2010-12-24,849.239
2010-12-27,852.694
2010-12-28,860.695
2010-12-29,868.454
2010-12-30,864.745
2010-12-31,871.569
2011-01-03,865.274
2011-01-04,875.995
2011-01-05,863.883
2011-01-06,874.676
2011-01-07,878.501
2011-01-10,881.21
2011-01-11,876.675
2011-01-12,877.278
2011-01-13,888.672
2011-01-14,883.191
2011-01-17,884.486
2011-01-18,886.145
2011-01-19,899.293
2011-01-20,881.023
2011-01-21,868.675
2011-01-24,876.568
2011-01-25,888.485
2011-01-26,885.271
2011-01-27,883.401
2011-01-28,882.483
2011-01-31,878.389
2011-02-01,888.091
2011-02-02,898.167
2011-02-03,893.967
2011-02-04,899.949
2011-02-07,901.723
2011-02-08,907.585
2011-02-09,898.717
2011-02-10,893.161
2011-02-11,891.019
2011-02-14,898.962
2011-02-15,898.033
2011-02-16,898.898
2011-02-17,908.775
2011-02-18,909.286
2011-02-21,911.322
2011-02-22,899.344
2011-02-23,896.543
2011-02-24,890.438
2011-02-25,898.905
2011-02-28,908.77
2011-03-01,917.252
2011-03-02,901.965
2011-03-03,901.341
2011-03-04,906.914
2011-03-07,898.588
2011-03-08,889.095
2011-03-09,892.587
2011-03-10,876.149
2011-03-11,875.139
2011-03-14,807.471
2011-03-15,727.214
2011-03-16,786.435
2011-03-17,805.068
2011-03-18,806.526
2011-03-21,806.626
2011-03-22,845.275
2011-03-23,838.944
2011-03-24,837.247
2011-03-25,835.85
2011-03-28,831.235
2011-03-29,831.422
2011-03-30,843.439
2011-03-31,851.074
2011-04-01,827.596
2011-04-04,828.521
2011-04-05,809.378
2011-04-06,792.58
2011-04-07,792.761
2011-04-08,804.847
2011-04-11,808.78
2011-04-12,804.67
2011-04-13,806.017
2011-04-14,819.747
2011-04-15,816.469
2011-04-18,825.275
2011-04-19,815.912
2011-04-20,823.538
2011-04-21,834.157
2011-04-22,835.362
2011-04-25,831.822
2011-04-26,828.898
2011-04-27,824.359
2011-04-28,851.11
2011-04-29,854.467
2011-05-02,867.22
2011-05-03,869.688
2011-05-04,871.683
2011-05-05,879.039
2011-05-06,867.175
2011-05-09,861.261
2011-05-10,866.575
2011-05-11,862.185
2011-05-12,858.86
2011-05-13,847.154
2011-05-16,835.921
2011-05-17,827.51
2011-05-18,838.536
2011-05-19,828.605
2011-05-20,828.825
2011-05-23,818.393
2011-05-24,815.488
2011-05-25,813.625
2011-05-26,828.707
2011-05-27,831.948
2011-05-30,834.22
2011-05-31,843.226
2011-06-01,849.738
2011-06-02,837.878
2011-06-03,831.68
2011-06-06,829.642
2011-06-07,834.928
2011-06-08,840.027
2011-06-09,837.375
2011-06-10,840.172
2011-06-13,837.597
2011-06-14,842.904
2011-06-15,842.572
2011-06-16,831.883
2011-06-17,829.272
2011-06-20,831.384
2011-06-21,841.987
2011-06-22,857.364
2011-06-23,848.192
2011-06-24,854.998
2011-06-27,843.524
2011-06-28,850.458
2011-06-29,861.072
2011-06-30,869.238
2011-07-01,869.676
2011-07-04,878.181
2011-07-05,875.589
2011-07-06,883.359
2011-07-07,880.059
2011-07-08,889.753
2011-07-11,891.311
2011-07-12,891.677
2011-07-13,900.307
2011-07-14,895.007
2011-07-15,900.045
2011-07-18,899.419
2011-07-19,898.944
2011-07-20,904.19
2011-07-21,906.778
2011-07-22,915.434
2011-07-25,911.523
2011-07-26,916.846
2011-07-27,911.293
2011-07-28,901.645
2011-07-29,902.806
2011-08-01,923.002
2011-08-02,907.901
2011-08-03,893.579
2011-08-04,869.908
2011-08-05,850.233
2011-08-08,837.409
2011-08-09,832.649
2011-08-10,849.711
2011-08-11,846.197
2011-08-12,843.265
2011-08-15,852.597
2011-08-16,856.479
2011-08-17,858.372
2011-08-18,847.817
2011-08-19,834.515
2011-08-22,817.067
2011-08-23,830.359
2011-08-24,821.54
2011-08-25,823.11
2011-08-26,835.919
2011-08-29,840.54
2011-08-30,853.921
2011-08-31,859.076
2011-09-01,858.455
2011-09-02,852.917
2011-09-05,838.624
2011-09-06,820.926
2011-09-07,831.629
2011-09-08,835.369
2011-09-09,828.437
2011-09-12,821.068
2011-09-13,833.297
2011-09-14,822.631
2011-09-15,834.66
2011-09-16,851.232
2011-09-19,856.468
2011-09-20,839.359
2011-09-21,839.915
2011-09-22,831.12
2011-09-23,831.665
2011-09-26,813.369
2011-09-27,831.818
2011-09-28,853.707
2011-09-29,863.447
2011-09-30,861.175
2011-10-03,852.181
2011-10-04,840.3
2011-10-05,823.65
2011-10-06,837.055
2011-10-07,840.168
2011-10-10,840.496
2011-10-11,852.94
2011-10-12,843.858
2011-10-13,854.174
2011-10-14,834.046
2011-10-17,853.345
2011-10-18,843.013
2011-10-19,843.275
2011-10-20,835.908
2011-10-21,842.613
2011-10-24,854.947
2011-10-25,849.474
2011-10-26,845.944
2011-10-27,860.555
2011-10-28,865.471
2011-10-31,836.73
2011-11-01,824.6
2011-11-02,813.336
2011-11-03,814.014
2011-11-04,824.687
2011-11-07,824.193
2011-11-08,814.586
2011-11-09,825.171
2011-11-10,810.118
2011-11-11,812.764
2011-11-14,820.482
2011-11-15,813.766
2011-11-16,804.24
2011-11-17,808.071
2011-11-18,804.515
2011-11-21,802.473
2011-11-22,802.188
2011-11-23,797.891
2011-11-24,787.601
2011-11-25,780.629
2011-11-28,783.613
2011-11-29,801.908
2011-11-30,804.383
2011-12-01,810.653
2011-12-02,814.038
2011-12-05,821.757
2011-12-06,807.833
2011-12-07,821.29
2011-12-08,820.591
2011-12-09,814.576
2011-12-12,821.634
2011-12-13,815.827
2011-12-14,808.419
2011-12-15,798.056
2011-12-16,799.218
2011-12-19,791.087
2011-12-20,798.637
2011-12-21,802.903
2011-12-22,796.688
2011-12-23,796.586
2011-12-26,799.032
2011-12-27,800.285
2011-12-28,797.674
2011-12-29,801.418
2011-12-30,818.485
2012-01-02,818.485
2012-01-03,820.511
2012-01-04,833.349
2012-01-05,822.312
2012-01-06,814.536
2012-01-09,817.345
2012-01-10,819.393
2012-01-11,820.369
2012-01-12,814.512
2012-01-13,819.037
2012-01-16,815.665
2012-01-17,821.242
2012-01-18,825.448
2012-01-19,826.874
2012-01-20,836.555
2012-01-23,840.268
2012-01-24,830.591
2012-01-25,834.33
2012-01-26,841.424
2012-01-27,845.647
2012-01-30,847.485
2012-01-31,850.279
2012-02-01,856.372
2012-02-02,857.99
2012-02-03,849.635
2012-02-06,856.3
2012-02-07,854.133
2012-02-08,860.998
2012-02-09,857.448
2012-02-10,850.01
2012-02-13,854.513
2012-02-14,849.434
2012-02-15,860.806
2012-02-16,851.49
2012-02-17,853.294
2012-02-20,854.821
2012-02-21,852.28
2012-02-22,858.365
2012-02-23,867.006
2012-02-24,864.642
2012-02-27,868.997
2012-02-28,872.121
2012-02-29,862.224
2012-03-01,856.932
2012-03-02,860.639
2012-03-05,858.088
2012-03-06,863.51
2012-03-07,862.175
2012-03-08,866.562
2012-03-09,866.446
2012-03-12,864.971
2012-03-13,858.088
2012-03-14,854.197
2012-03-15,863.077
2012-03-16,865.57
2012-03-19,867.055
2012-03-20,863.686
2012-03-21,857.541
2012-03-22,871.071
2012-03-23,866.357
2012-03-26,859.609
2012-03-27,874.571
2012-03-28,878.542
2012-03-29,885.156
2012-03-30,884.219
2012-04-02,884.249
2012-04-03,877.047
2012-04-04,860.775
2012-04-05,857.038
2012-04-06,851.983
2012-04-09,852.855
2012-04-10,856.271
2012-04-11,849.958
2012-04-12,854.662
2012-04-13,859.223
2012-04-16,856.035
2012-04-17,853.914
2012-04-18,863.817
2012-04-19,854.008
2012-04-20,854.042
2012-04-23,857.149
2012-04-24,851.3
2012-04-25,855.313
2012-04-26,864.009
2012-04-27,860.56
2012-04-30,867.081
2012-05-01,854.524
2012-05-02,861.303
2012-05-03,859.16
2012-05-04,864.538
2012-05-07,841.046
2012-05-08,847.661
2012-05-09,836.119
2012-05-10,834.032
2012-05-11,823.371
2012-05-14,818.686
2012-05-15,806.673
2012-05-16,792.836
2012-05-17,809.148
2012-05-18,790.605
2012-05-21,791.379
2012-05-22,792.289
2012-05-23,785.387
2012-05-24,784.059
2012-05-25,780.703
2012-05-28,776.764
2012-05-29,784.94
2012-05-30,786.6
2012-05-31,791.07
2012-06-01,779.084
2012-06-04,764.343
2012-06-05,775.002
2012-06-06,780.579
2012-06-07,787.388
2012-06-08,774.158
2012-06-11,787.786
2012-06-12,783.08
2012-06-13,786.061
2012-06-14,785.3
2012-06-15,791.665
2012-06-18,804.375
2012-06-19,798.797
2012-06-20,808.457
2012-06-21,806.166
2012-06-22,800.998
2012-06-25,805.564
2012-06-26,802.134
2012-06-27,808.538
2012-06-28,823.57
2012-06-29,830.368
2012-07-02,834.769
2012-07-03,836.009
2012-07-04,837.4
2012-07-05,833.333
2012-07-06,833.821
2012-07-09,826.871
2012-07-10,823.861
2012-07-11,819.244
2012-07-12,815.167
2012-07-13,818.632
2012-07-16,823.518
2012-07-17,816.615
2012-07-18,811.783
2012-07-19,820.73
2012-07-20,808.788
2012-07-23,795.79
2012-07-24,796.591
2012-07-25,785.292
2012-07-26,795.623
2012-07-27,800.17
2012-07-30,811.25
2012-07-31,815.465
2012-08-01,806.928
2012-08-02,808.041
2012-08-03,793.487
2012-08-06,807.718
2012-08-07,810.847
2012-08-08,819.799
2012-08-09,820.571
2012-08-10,822.679
2012-08-13,821.396
2012-08-14,823.486
2012-08-15,819.718
2012-08-16,823.261
2012-08-17,827.117
2012-08-20,828.562
2012-08-21,830.126
2012-08-22,828.864
2012-08-23,840.196
2012-08-24,831.111
2012-08-27,829.79
2012-08-28,822.507
2012-08-29,824.071
2012-08-30,819.533
2012-08-31,812.14
2012-09-03,810.719
2012-09-04,806.142
2012-09-05,798.483
2012-09-06,790.2
2012-09-07,812.318
2012-09-10,810.915
2012-09-11,811.091
2012-09-12,821.589
2012-09-13,829.408
2012-09-14,827.42
2012-09-17,822.276
2012-09-18,827.328
2012-09-19,836.246
2012-09-20,826.559
2012-09-21,831.108
2012-09-24,834.183
2012-09-25,841.104
2012-09-26,838.052
2012-09-27,841.306
2012-09-28,833.524
2012-10-01,822.509
2012-10-02,817.874
2012-10-03,807.029
2012-10-04,815.761
2012-10-05,818.229
2012-10-08,823.829
2012-10-09,815.445
2012-10-10,802.112
2012-10-11,796.175
2012-10-12,803.896
2012-10-15,804.027
2012-10-16,811.771
2012-10-17,821.874
2012-10-18,826.105
2012-10-19,825.949
2012-10-22,822.896
2012-10-23,820.839
2012-10-24,815.556
2012-10-25,820.893
2012-10-26,819.246
2012-10-29,819.116
2012-10-30,814.328
2012-10-31,817.123
2012-11-01,819.68
2012-11-02,824.532
2012-11-05,822.258
2012-11-06,815.665
2012-11-07,817.363
2012-11-08,809.036
2012-11-09,807.526
2012-11-12,798.854
2012-11-13,798.954
2012-11-14,793.695
2012-11-15,799.161
2012-11-16,806.632
2012-11-19,816.399
2012-11-20,811.245
2012-11-21,809.243
2012-11-22,816.198
2012-11-23,817.932
2012-11-26,823.284
2012-11-27,825.802
2012-11-28,820.058
2012-11-29,825.212
2012-11-30,822.756
2012-12-03,825.233
2012-12-04,831.699
2012-12-05,827.489
2012-12-06,834.631
2012-12-07,835.305
2012-12-10,834.389
2012-12-11,831.684
2012-12-12,830.779
2012-12-13,829.681
2012-12-14,833.531
2012-12-17,838.935
2012-12-18,842.2
2012-12-19,857.044
2012-12-20,856.782
2012-12-21,855.909
2012-12-24,849.096
2012-12-25,853.326
2012-12-26,857.574
2012-12-27,860.666
2012-12-28,862.15
2012-12-31,858.46
2013-01-01,858.46
2013-01-02,851.517
2013-01-03,854.753
2013-01-04,867.56
2013-01-07,865.265
2013-01-08,862.768
2013-01-09,863.229
2013-01-10,868.251
2013-01-11,867.903
2013-01-14,866.25
2013-01-15,878.183
2013-01-16,865.555
2013-01-17,855.125
2013-01-18,868.828
2013-01-21,868.016
2013-01-22,876.098
2013-01-23,864.7
2013-01-24,859.187
2013-01-25,865.575
2013-01-28,866.255
2013-01-29,868.15
2013-01-30,876.398
2013-01-31,880.57
2013-02-01,869.687
2013-02-04,873.758
2013-02-05,853.975
2013-02-06,874.885
2013-02-07,880.183
2013-02-08,874.874
2013-02-11,868.366
2013-02-12,876.703
2013-02-13,860.499
2013-02-14,864.907
2013-02-15,848.139
2013-02-18,864.489
2013-02-19,872.735
2013-02-20,881.243
2013-02-21,884.705
2013-02-22,883.39
2013-02-25,892.31
2013-02-26,903.08
2013-02-27,898.926
2013-02-28,910.532
2013-03-01,907.234
2013-03-04,917.985
2013-03-05,914.519
2013-03-06,925.217
2013-03-07,914.103
2013-03-08,910.21
2013-03-11,923.818
2013-03-12,919.109
2013-03-13,916.942
2013-03-14,925.776
2013-03-15,951.333
2013-03-18,937.979
2013-03-19,953.52
2013-03-20,946.981
2013-03-21,965.249
2013-03-22,956.937
2013-03-25,967.309
2013-03-26,968.368
2013-03-27,979.594
2013-03-28,975.202
2013-03-29,977.482
2013-04-01,944.778
2013-04-02,935.361
2013-04-03,957.502
2013-04-04,944.657
2013-04-05,960.586
2013-04-08,974.314
2013-04-09,971.785
2013-04-10,978.893
2013-04-11,987.842
2013-04-12,997.995
2013-04-15,997.859
2013-04-16,991.434
2013-04-17,1009.649
2013-04-18,993.698
2013-04-19,990.844
2013-04-22,1010.796
2013-04-23,1013.946
2013-04-24,1031.209
2013-04-25,1036.256
2013-04-26,1042.076
2013-04-29,1037.086
2013-04-30,1057.219
2013-05-01,1053.6
2013-05-02,1042.754
2013-05-03,1033.058
2013-05-06,1029.209
2013-05-07,1062.808
2013-05-08,1071.221
2013-05-09,1054.59
2013-05-10,1047.545
2013-05-13,1055.573
2013-05-14,1055.576
2013-05-15,1054.19
2013-05-16,1053.23
2013-05-17,1058.205
2013-05-20,1080.812
2013-05-21,1081.143
2013-05-22,1070.772
2013-05-23,1010.741
2013-05-24,1026.115
2013-05-27,997.183
2013-05-28,991.373
2013-05-29,1021.108
2013-05-30,980.107
2013-05-31,984.244
2013-06-03,966.896
2013-06-04,979.576
2013-06-05,959.461
2013-06-06,939.974
2013-06-07,937.083
2013-06-10,968.288
2013-06-11,980.047
2013-06-12,990.258
2013-06-13,960.369
2013-06-14,969.518
2013-06-17,998.341
2013-06-18,990.847
2013-06-19,1010.937
2013-06-20,966.349
2013-06-21,977.621
2013-06-24,973.26
2013-06-25,961.77
2013-06-26,948.652
2013-06-27,964.048
2013-06-28,990.274
2013-07-01,1000.475
2013-07-02,1011.644
2013-07-03,1019.917
2013-07-04,1015.949
2013-07-05,1020.755
2013-07-08,1007.976
2013-07-09,1024.113
2013-07-10,1031.922
2013-07-11,1047.312
2013-07-12,1047.296
2013-07-15,1042.577
2013-07-16,1055.725
2013-07-17,1051.135
2013-07-18,1050.861
2013-07-19,1040.38
2013-07-22,1055.73
2013-07-23,1055.353
2013-07-24,1048.418
2013-07-25,1042.821
2013-07-26,1033.854
2013-07-29,1001.248
2013-07-30,1020.924
2013-07-31,1001.069
2013-08-01,1016.617
2013-08-02,1049.987
2013-08-05,1044.684
2013-08-06,1063.194
2013-08-07,1042.78
2013-08-08,1035.792
2013-08-09,1032.507
2013-08-12,1021.47
2013-08-13,1024.865
2013-08-14,1037.786
2013-08-15,1024.416
2013-08-16,1020.499
2013-08-19,1023.422
2013-08-20,1014.469
2013-08-21,1004.165
2013-08-22,992.17
2013-08-23,1008.624
2013-08-26,1006.377
2013-08-27,1014.665
2013-08-28,990.752
2013-08-29,986.115
2013-08-30,981.664
2013-09-02,980.473
2013-09-03,1000.342
2013-09-04,1008.644
2013-09-05,1003.467
2013-09-06,1004.587
2013-09-09,1024.908
2013-09-10,1032.01
2013-09-11,1037.455
2013-09-12,1043.231
2013-09-13,1044.169
2013-09-16,1049.929
2013-09-17,1044.486
2013-09-18,1056.999
2013-09-19,1072.553
2013-09-20,1071.567
2013-09-23,1081.665
2013-09-24,1079.273
2013-09-25,1074.122
2013-09-26,1089.521
2013-09-27,1097.541
2013-09-30,1084.629
2013-10-01,1081.018
2013-10-02,1069.853
2013-10-03,1065.406
2013-10-04,1059.496
2013-10-07,1041.426
2013-10-08,1048.767
2013-10-09,1062.037
2013-10-10,1060.545
2013-10-11,1077.696
2013-10-14,1079.783
2013-10-15,1075.832
2013-10-16,1072.401
2013-10-17,1093.643
2013-10-18,1096.114
2013-10-21,1099.806
2013-10-22,1099.253
2013-10-23,1092.523
2013-10-24,1099.431
2013-10-25,1080.752
2013-10-28,1091.283
2013-10-29,1082.356
2013-10-30,1088.374
2013-10-31,1080.132
2013-11-01,1059.066
2013-11-04,1060.946
2013-11-05,1061.729
2013-11-06,1068.191
2013-11-07,1056.237
2013-11-08,1049.788
2013-11-11,1052.01
2013-11-12,1065.267
2013-11-13,1065.529
2013-11-14,1072.746
2013-11-15,1086.679
2013-11-18,1089.666
2013-11-19,1084.647
2013-11-20,1086.212
2013-11-21,1083.049
2013-11-22,1081.268
2013-11-25,1084.097
2013-11-26,1084.662
2013-11-27,1071.288
2013-11-28,1079.305
2013-11-29,1078.407
2013-12-02,1075.134
2013-12-03,1082.627
2013-12-04,1064.965
2013-12-05,1061.262
2013-12-06,1057.62
2013-12-09,1068.995
2013-12-10,1072.176
2013-12-11,1070.69
2013-12-12,1058.025
2013-12-13,1052.197
2013-12-16,1039.392
2013-12-17,1051.631
2013-12-18,1057.458
2013-12-19,1052.819
2013-12-20,1054.397
2013-12-23,1055.411
2013-12-24,1047.204
2013-12-25,1047.962
2013-12-26,1064.571
2013-12-27,1072.587
2013-12-30,1085.013
2013-12-31,1084.291
2014-01-01,1084.291
2014-01-02,1085.117
2014-01-03,1090.829
2014-01-06,1085.718
2014-01-07,1075.489
2014-01-08,1091.986
2014-01-09,1086.821
2014-01-10,1095.673
2014-01-13,1103.941
2014-01-14,1078.358
2014-01-15,1090.38
2014-01-16,1093.301
2014-01-17,1099.136
2014-01-20,1100.108
2014-01-21,1098.785
2014-01-22,1102.212
2014-01-23,1096.618
2014-01-24,1093.967
2014-01-27,1062.405
2014-01-28,1055.567
2014-01-29,1093.269
2014-01-30,1061.177
2014-01-31,1066.563
2014-02-03,1052.982
2014-02-04,996.2
2014-02-05,1012.817
2014-02-06,1009.545
2014-02-07,1027.551
2014-02-10,1041.822
2014-02-11,1038.21
2014-02-12,1049.765
2014-02-13,1037.437
2014-02-14,1026.614
2014-02-17,1036.945
2014-02-18,1053.892
2014-02-19,1051.958
2014-02-20,1030.98
2014-02-21,1051.998
2014-02-24,1052.846
2014-02-25,1068.574
2014-02-26,1059.658
2014-02-27,1054.711
2014-02-28,1050.472
2014-03-03,1043.842
2014-03-04,1042.779
2014-03-05,1047.922
2014-03-06,1050.936
2014-03-07,1057.596
2014-03-10,1053.636
2014-03-11,1057.687
2014-03-12,1040.114
2014-03-13,1045.216
2014-03-14,1018.828
2014-03-17,1006.626
2014-03-18,1023.666
2014-03-19,1018.507
2014-03-20,992.347
2014-03-21,992.492
2014-03-24,1013.865
2014-03-25,1012.642
2014-03-26,1017.353
2014-03-27,1035.444
2014-03-28,1036.919
2014-03-31,1047.478
2014-04-01,1042.428
2014-04-02,1046.568
2014-04-03,1047.383
2014-04-04,1049.796
2014-04-07,1041.992
2014-04-08,1035.131
2014-04-09,1017.636
2014-04-10,1020.474
2014-04-11,1007.839
2014-04-14,1002.65
2014-04-15,1005.607
2014-04-16,1025.0
2014-04-17,1026.539
2014-04-18,1034.441
2014-04-21,1029.466
2014-04-22,1019.785
2014-04-23,1031.155
2014-04-24,1029.139
2014-04-25,1037.625
2014-04-28,1023.404
2014-04-29,1023.803
2014-04-30,1026.805
2014-05-01,1042.631
2014-05-02,1041.575
2014-05-05,1042.901
2014-05-06,1048.651
2014-05-07,1021.911
2014-05-08,1028.007
2014-05-09,1031.804
2014-05-12,1019.128
2014-05-13,1032.051
2014-05-14,1041.963
2014-05-15,1043.137
2014-05-16,1031.368
2014-05-19,1025.84
2014-05-20,1028.06
2014-05-21,1024.56
2014-05-22,1039.388
2014-05-23,1045.972
2014-05-26,1058.194
2014-05-27,1057.101
2014-05-28,1066.686
2014-05-29,1071.328
2014-05-30,1069.297
2014-06-02,1081.161
2014-06-03,1084.894
2014-06-04,1083.956
2014-06-05,1084.724
2014-06-06,1087.556
2014-06-09,1087.891
2014-06-10,1084.293
2014-06-11,1098.458
2014-06-12,1098.189
2014-06-13,1101.859
2014-06-16,1097.083
2014-06-17,1099.61
2014-06-18,1110.185
2014-06-19,1126.545
2014-06-20,1122.276
2014-06-23,1126.337
2014-06-24,1128.232
2014-06-25,1125.422
2014-06-26,1130.231
2014-06-27,1121.229
2014-06-30,1137.025
2014-07-01,1144.333
2014-07-02,1144.689
2014-07-03,1139.544
2014-07-04,1145.587
2014-07-07,1144.039
2014-07-08,1145.287
2014-07-09,1138.122
2014-07-10,1132.482
2014-07-11,1129.227
2014-07-14,1134.614
2014-07-15,1139.832
2014-07-16,1140.031
2014-07-17,1140.85
2014-07-18,1133.769
2014-07-21,1134.552
2014-07-22,1143.606
2014-07-23,1143.525
2014-07-24,1138.073
2014-07-25,1148.251
2014-07-28,1152.899
2014-07-29,1152.689
2014-07-30,1146.338
2014-07-31,1145.358
2014-08-01,1143.534
2014-08-04,1143.122
2014-08-05,1126.104
2014-08-06,1122.33
2014-08-07,1131.205
2014-08-08,1110.737
2014-08-11,1130.238
2014-08-12,1134.871
2014-08-13,1136.263
2014-08-14,1142.575
2014-08-15,1144.8
2014-08-18,1143.963
2014-08-19,1147.393
2014-08-20,1141.509
2014-08-21,1144.852
2014-08-22,1136.205
2014-08-25,1143.662
2014-08-26,1137.631
2014-08-27,1141.151
2014-08-28,1138.062
2014-08-29,1134.459
2014-09-01,1135.316
2014-09-02,1134.969
2014-09-03,1139.044
2014-09-04,1130.365
2014-09-05,1129.652
2014-09-08,1128.675
2014-09-09,1117.229
2014-09-10,1117.808
2014-09-11,1117.476
2014-09-12,1111.701
2014-09-15,1113.048
2014-09-16,1111.118
2014-09-17,1102.846
2014-09-18,1099.109
2014-09-19,1106.418
2014-09-22,1105.722
2014-09-23,1107.043
2014-09-24,1106.425
2014-09-25,1122.605
2014-09-26,1113.577
2014-09-29,1117.621
2014-09-30,1105.531
2014-10-01,1098.756
2014-10-02,1078.681
2014-10-03,1071.618
2014-10-06,1088.131
2014-10-07,1088.508
2014-10-08,1077.009
2014-10-09,1065.369
2014-10-10,1050.593
2014-10-13,1056.073
2014-10-14,1037.107
2014-10-15,1054.082
2014-10-16,1030.834
2014-10-17,1011.906
2014-10-20,1047.273
2014-10-21,1033.313
2014-10-22,1056.217
2014-10-23,1045.077
2014-10-24,1051.247
2014-10-27,1066.875
2014-10-28,1062.74
2014-10-29,1077.14
2014-10-30,1074.704
2014-10-31,1083.49
2014-11-03,1063.707
2014-11-04,1093.372
2014-11-05,1085.273
2014-11-06,1068.781
2014-11-07,1073.345
2014-11-10,1077.135
2014-11-11,1075.412
2014-11-12,1082.197
2014-11-13,1084.745
2014-11-14,1088.727
2014-11-17,1060.805
2014-11-18,1082.241
2014-11-19,1074.42
2014-11-20,1071.41
2014-11-21,1080.763
2014-11-24,1073.186
2014-11-25,1083.914
2014-11-26,1085.886
2014-11-27,1073.792
2014-11-28,1079.187
2014-12-01,1092.948
2014-12-02,1092.529
2014-12-03,1090.168
2014-12-04,1095.291
2014-12-05,1082.081
2014-12-08,1088.002
2014-12-09,1098.111
2014-12-10,1080.333
2014-12-11,1070.757
2014-12-12,1080.915
2014-12-15,1069.406
2014-12-16,1061.294
2014-12-17,1060.478
2014-12-18,1067.79
2014-12-19,1082.724
2014-12-22,1079.251
2014-12-23,1072.231
2014-12-24,1083.368
2014-12-25,1078.868
2014-12-26,1088.643
2014-12-29,1086.39
2014-12-30,1087.573
2014-12-31,1082.856
2015-01-01,1082.856
2015-01-02,1080.064
2015-01-05,1084.309
2015-01-06,1063.322
2015-01-07,1054.724
2015-01-08,1067.302
2015-01-09,1073.783
2015-01-12,1075.774
2015-01-13,1074.547
2015-01-14,1078.151
2015-01-15,1094.688
2015-01-16,1075.118
2015-01-19,1082.96
2015-01-20,1092.807
2015-01-21,1092.848
2015-01-22,1086.882
2015-01-23,1096.596
2015-01-26,1091.149
2015-01-27,1118.613
2015-01-28,1122.957
2015-01-29,1109.532
2015-01-30,1120.668
2015-02-02,1115.814
2015-02-03,1098.157
2015-02-04,1112.887
2015-02-05,1107.395
2015-02-06,1099.795
2015-02-09,1106.472
2015-02-10,1099.441
2015-02-11,1089.349
2015-02-12,1118.653
2015-02-13,1118.986
2015-02-16,1126.745
2015-02-17,1127.196
2015-02-18,1140.026
2015-02-19,1151.418
2015-02-20,1158.732
2015-02-23,1161.423
2015-02-24,1160.515
2015-02-25,1166.942
2015-02-26,1170.361
2015-02-27,1173.246
2015-03-02,1168.321
2015-03-03,1175.17
2015-03-04,1167.365
2015-03-05,1165.866
2015-03-06,1167.082
2015-03-09,1159.749
2015-03-10,1156.796
2015-03-11,1155.672
2015-03-12,1170.757
2015-03-13,1179.069
2015-03-16,1178.202
2015-03-17,1184.45
2015-03-18,1197.373
2015-03-19,1191.486
2015-03-20,1202.705
2015-03-23,1213.286
2015-03-24,1209.603
2015-03-25,1220.306
2015-03-26,1203.614
2015-03-27,1198.404
2015-03-30,1196.434
2015-03-31,1191.404
2015-04-01,1181.053
2015-04-02,1197.011
2015-04-03,1204.813
2015-04-06,1212.098
2015-04-07,1209.049
2015-04-08,1223.079
2015-04-09,1223.556
2015-04-10,1222.878
2015-04-13,1217.984
2015-04-14,1236.597
2015-04-15,1228.366
2015-04-16,1236.805
2015-04-17,1224.194
2015-04-20,1214.391
2015-04-21,1228.32
2015-04-22,1232.58
2015-04-23,1234.132
2015-04-24,1238.646
2015-04-27,1238.085
2015-04-28,1243.677
2015-04-29,1242.265
2015-04-30,1216.616
2015-05-01,1202.804
2015-05-04,1202.403
2015-05-05,1203.906
