Date,JAPAN SMID CAP SMID (Small+Mid Cap)
2005-11-09,932.274
2005-11-10,923.402
2005-11-11,932.369
2005-11-14,917.86
2005-11-15,907.219
2005-11-16,912.624
2005-11-17,932.597
2005-11-18,936.62
2005-11-21,940.63
2005-11-22,939.861
2005-11-23,944.059
2005-11-24,937.308
2005-11-25,934.439
2005-11-28,946.571
2005-11-29,949.1
2005-11-30,950.671
2005-12-01,959.592
2005-12-02,971.681
2005-12-05,983.246
2005-12-06,977.476
2005-12-07,981.334
2005-12-08,966.997
2005-12-09,980.61
2005-12-12,1005.087
2005-12-13,1009.173
2005-12-14,1023.92
2005-12-15,1018.004
2005-12-16,1021.423
2005-12-19,1023.105
2005-12-20,1032.668
2005-12-21,1045.042
2005-12-22,1052.843
2005-12-23,1055.695
2005-12-26,1064.429
2005-12-27,1051.479
2005-12-28,1060.824
2005-12-29,1064.204
2005-12-30,1053.817
2006-01-02,1053.817
2006-01-03,1066.33
2006-01-04,1086.631
2006-01-05,1099.515
2006-01-06,1116.39
2006-01-09,1119.515
2006-01-10,1108.38
2006-01-11,1114.295
2006-01-12,1125.819
2006-01-13,1127.374
2006-01-16,1122.096
2006-01-17,1077.726
2006-01-18,1031.314
2006-01-19,1068.937
2006-01-20,1062.722
2006-01-23,1035.149
2006-01-24,1056.322
2006-01-25,1057.363
2006-01-26,1069.597
2006-01-27,1086.375
2006-01-30,1087.938
2006-01-31,1094.974
2006-02-01,1081.313
2006-02-02,1084.327
2006-02-03,1078.181
2006-02-06,1089.253
2006-02-07,1100.182
2006-02-08,1068.668
2006-02-09,1071.623
2006-02-10,1061.13
2006-02-13,1018.548
2006-02-14,1029.555
2006-02-15,1023.719
2006-02-16,1015.763
2006-02-17,986.98
2006-02-20,959.019
2006-02-21,986.968
2006-02-22,993.009
2006-02-23,1031.081
2006-02-24,1037.687
2006-02-27,1045.777
2006-02-28,1045.797
2006-03-01,1025.393
2006-03-02,1015.873
2006-03-03,998.002
2006-03-06,1000.647
2006-03-07,990.434
2006-03-08,981.942
2006-03-09,1010.357
2006-03-10,1007.26
2006-03-13,1026.101
2006-03-14,1035.983
2006-03-15,1036.685
2006-03-16,1026.333
2006-03-17,1045.753
2006-03-20,1060.501
2006-03-21,1053.615
2006-03-22,1061.465
2006-03-23,1051.117
2006-03-24,1054.553
2006-03-27,1070.188
2006-03-28,1074.859
2006-03-29,1077.093
2006-03-30,1091.036
2006-03-31,1085.57
2006-04-03,1102.05
2006-04-04,1104.459
2006-04-05,1092.484
2006-04-06,1106.048
2006-04-07,1108.666
2006-04-10,1104.44
2006-04-11,1097.419
2006-04-12,1084.402
2006-04-13,1083.824
2006-04-14,1082.888
2006-04-17,1070.584
2006-04-18,1084.878
2006-04-19,1086.123
2006-04-20,1084.199
2006-04-21,1087.101
2006-04-24,1075.9
2006-04-25,1088.166
2006-04-26,1092.903
2006-04-27,1106.143
2006-04-28,1097.994
2006-05-01,1110.619
2006-05-02,1119.296
2006-05-03,1115.159
2006-05-04,1115.994
2006-05-05,1127.865
2006-05-08,1149.056
2006-05-09,1144.984
2006-05-10,1135.724
2006-05-11,1123.598
2006-05-12,1112.226
2006-05-15,1107.325
2006-05-16,1080.931
2006-05-17,1089.617
2006-05-18,1071.162
2006-05-19,1064.637
2006-05-22,1049.636
2006-05-23,1033.297
2006-05-24,1034.771
2006-05-25,1033.753
2006-05-26,1043.21
2006-05-29,1043.013
2006-05-30,1044.48
2006-05-31,1025.805
2006-06-01,1017.279
2006-06-02,1036.679
2006-06-05,1029.858
2006-06-06,994.532
2006-06-07,969.921
2006-06-08,930.194
2006-06-09,948.588
2006-06-12,957.943
2006-06-13,920.009
2006-06-14,929.368
2006-06-15,945.885
2006-06-16,973.939
2006-06-19,964.368
2006-06-20,954.83
2006-06-21,950.211
2006-06-22,970.097
2006-06-23,962.992
2006-06-26,963.382
2006-06-27,967.434
2006-06-28,952.557
2006-06-29,962.478
2006-06-30,999.229
2006-07-03,1002.39
2006-07-04,1008.498
2006-07-05,991.023
2006-07-06,984.621
2006-07-07,990.001
2006-07-10,995.381
2006-07-11,985.808
2006-07-12,958.993
2006-07-13,951.917
2006-07-14,927.164
2006-07-17,920.831
2006-07-18,883.607
2006-07-19,884.182
2006-07-20,920.74
2006-07-21,914.878
2006-07-24,905.649
2006-07-25,913.996
2006-07-26,904.836
2006-07-27,927.388
2006-07-28,945.946
2006-07-31,962.97
2006-08-01,958.463
2006-08-02,968.809
2006-08-03,963.245
2006-08-04,970.206
2006-08-07,942.833
2006-08-08,953.944
2006-08-09,962.045
2006-08-10,964.216
2006-08-11,960.069
2006-08-14,969.992
2006-08-15,978.142
2006-08-16,994.101
2006-08-17,996.492
2006-08-18,1000.935
2006-08-21,990.795
2006-08-22,995.876
2006-08-23,995.555
2006-08-24,988.101
2006-08-25,977.673
2006-08-28,964.339
2006-08-29,973.513
2006-08-30,970.866
2006-08-31,981.44
2006-09-01,982.529
2006-09-04,1004.452
2006-09-05,1007.046
2006-09-06,997.896
2006-09-07,983.282
2006-09-08,986.639
2006-09-11,963.91
2006-09-12,953.339
2006-09-13,948.792
2006-09-14,956.795
2006-09-15,953.449
2006-09-18,950.055
2006-09-19,957.713
2006-09-20,946.961
2006-09-21,956.497
2006-09-22,950.015
2006-09-25,947.69
2006-09-26,942.071
2006-09-27,961.589
2006-09-28,967.375
2006-09-29,970.703
2006-10-02,980.057
2006-10-03,973.268
2006-10-04,956.2
2006-10-05,973.83
2006-10-06,957.712
2006-10-09,956.426
2006-10-10,946.514
2006-10-11,930.417
2006-10-12,929.412
2006-10-13,940.729
2006-10-16,960.363
2006-10-17,963.707
2006-10-18,963.696
2006-10-19,972.999
2006-10-20,972.511
2006-10-23,975.207
2006-10-24,974.375
2006-10-25,971.449
2006-10-26,981.013
2006-10-27,981.802
2006-10-30,964.497
2006-10-31,970.813
2006-11-01,973.34
2006-11-02,970.231
2006-11-03,962.342
2006-11-06,959.109
2006-11-07,965.101
2006-11-08,945.584
2006-11-09,938.163
2006-11-10,940.403
2006-11-13,924.772
2006-11-14,945.99
2006-11-15,939.19
2006-11-16,934.734
2006-11-17,929.225
2006-11-20,896.228
2006-11-21,896.208
2006-11-22,924.903
2006-11-23,928.648
2006-11-24,926.295
2006-11-27,934.969
2006-11-28,938.075
2006-11-29,952.89
2006-11-30,969.448
2006-12-01,976.592
2006-12-04,980.836
2006-12-05,977.363
2006-12-06,987.448
2006-12-07,987.811
2006-12-08,981.199
2006-12-11,975.304
2006-12-12,976.292
2006-12-13,978.055
2006-12-14,981.46
2006-12-15,982.896
2006-12-18,980.153
2006-12-19,966.73
2006-12-20,977.134
2006-12-21,977.193
2006-12-22,972.964
2006-12-25,966.773
2006-12-26,973.782
2006-12-27,978.071
2006-12-28,975.732
2006-12-29,975.055
2007-01-01,975.055
2007-01-02,977.763
2007-01-03,973.34
2007-01-04,982.971
2007-01-05,973.146
2007-01-08,974.295
2007-01-09,975.94
2007-01-10,959.084
2007-01-11,951.307
2007-01-12,965.494
2007-01-15,976.81
2007-01-16,977.975
2007-01-17,984.263
2007-01-18,983.727
2007-01-19,985.995
2007-01-22,990.604
2007-01-23,992.344
2007-01-24,998.409
2007-01-25,991.81
2007-01-26,987.482
2007-01-29,991.349
2007-01-30,991.709
2007-01-31,990.509
2007-02-01,1005.866
2007-02-02,1005.025
2007-02-05,1001.136
2007-02-06,1005.964
2007-02-07,997.085
2007-02-08,988.076
2007-02-09,993.557
2007-02-12,992.66
2007-02-13,1000.846
2007-02-14,1013.612
2007-02-15,1030.934
2007-02-16,1029.832
2007-02-19,1031.7
2007-02-20,1029.134
2007-02-21,1027.581
2007-02-22,1036.619
2007-02-23,1049.502
2007-02-26,1057.83
2007-02-27,1066.011
2007-02-28,1033.47
2007-03-01,1036.151
2007-03-02,1033.838
2007-03-05,999.257
2007-03-06,1017.231
2007-03-07,1013.907
2007-03-08,1024.4
2007-03-09,1021.975
2007-03-12,1037.529
2007-03-13,1032.472
2007-03-14,1006.791
2007-03-15,1008.487
2007-03-16,1002.096
2007-03-19,1003.324
2007-03-20,1014.875
2007-03-21,1010.525
2007-03-22,1025.113
2007-03-23,1025.516
2007-03-26,1027.834
2007-03-27,1023.822
2007-03-28,1033.648
2007-03-29,1020.654
2007-03-30,1024.313
2007-04-02,1006.592
2007-04-03,1005.497
2007-04-04,1022.875
2007-04-05,1020.411
2007-04-06,1018.834
2007-04-09,1026.062
2007-04-10,1025.348
2007-04-11,1022.284
2007-04-12,1020.693
2007-04-13,1005.88
2007-04-16,1012.082
2007-04-17,1010.145
2007-04-18,1030.222
2007-04-19,1016.996
2007-04-20,1010.434
2007-04-23,1008.403
2007-04-24,1012.996
2007-04-25,1003.849
2007-04-26,1008.747
2007-04-27,1009.624
2007-04-30,1009.411
2007-05-01,1003.898
2007-05-02,1007.615
2007-05-03,1005.774
2007-05-04,1006.694
2007-05-07,1022.739
2007-05-08,1020.582
2007-05-09,1028.724
2007-05-10,1020.666
2007-05-11,1013.535
2007-05-14,1008.469
2007-05-15,994.509
2007-05-16,987.255
2007-05-17,981.776
2007-05-18,971.559
2007-05-21,976.3
2007-05-22,990.218
2007-05-23,992.122
2007-05-24,988.838
2007-05-25,975.966
2007-05-28,983.628
2007-05-29,989.978
2007-05-30,989.829
2007-05-31,1000.0
2007-06-01,1003.987
2007-06-04,1007.888
2007-06-05,1010.35
2007-06-06,1015.974
2007-06-07,1012.417
2007-06-08,996.066
2007-06-11,994.33
2007-06-12,988.264
2007-06-13,979.312
2007-06-14,984.03
2007-06-15,989.339
2007-06-18,998.55
2007-06-19,994.942
2007-06-20,996.994
2007-06-21,999.097
2007-06-22,991.546
2007-06-25,983.515
2007-06-26,988.405
2007-06-27,981.833
2007-06-28,989.143
2007-06-29,996.191
2007-07-02,1009.774
2007-07-03,1008.337
2007-07-04,1005.167
2007-07-05,1005.571
2007-07-06,998.699
2007-07-09,1004.99
2007-07-10,1012.699
2007-07-11,1005.662
2007-07-12,995.225
2007-07-13,1004.369
2007-07-16,1005.768
2007-07-17,1002.555
2007-07-18,995.156
2007-07-19,999.059
2007-07-20,1006.955
2007-07-23,994.62
2007-07-24,1003.726
2007-07-25,1001.642
2007-07-26,997.351
2007-07-27,981.096
2007-07-30,990.903
2007-07-31,988.653
2007-08-01,976.055
2007-08-02,975.0
2007-08-03,978.908
2007-08-06,983.118
2007-08-07,974.077
2007-08-08,964.399
2007-08-09,983.34
2007-08-10,963.064
2007-08-13,956.581
2007-08-14,963.363
2007-08-15,944.687
2007-08-16,950.709
2007-08-17,903.384
2007-08-20,915.403
2007-08-21,935.472
2007-08-22,926.807
2007-08-23,941.846
2007-08-24,940.507
2007-08-27,941.287
2007-08-28,948.604
2007-08-29,930.219
2007-08-30,931.834
2007-08-31,953.873
2007-09-03,954.449
2007-09-04,948.552
2007-09-05,935.187
2007-09-06,931.355
2007-09-07,943.737
2007-09-10,925.442
2007-09-11,922.97
2007-09-12,919.927
2007-09-13,907.646
2007-09-14,918.644
2007-09-17,919.044
2007-09-18,893.364
2007-09-19,918.094
2007-09-20,930.298
2007-09-21,913.37
2007-09-24,916.865
2007-09-25,932.787
2007-09-26,937.574
2007-09-27,962.062
2007-09-28,969.217
2007-10-01,961.081
2007-10-02,969.622
2007-10-03,975.114
2007-10-04,970.649
2007-10-05,970.692
2007-10-08,963.427
2007-10-09,974.28
2007-10-10,971.513
2007-10-11,978.489
2007-10-12,971.955
2007-10-15,973.037
2007-10-16,960.974
2007-10-17,948.223
2007-10-18,969.763
2007-10-19,963.074
2007-10-22,953.589
2007-10-23,952.742
2007-10-24,954.344
2007-10-25,947.013
2007-10-26,957.273
2007-10-29,966.708
2007-10-30,972.027
2007-10-31,978.202
2007-11-01,984.728
2007-11-02,968.973
2007-11-05,953.344
2007-11-06,956.945
2007-11-07,950.553
2007-11-08,931.72
2007-11-09,939.709
2007-11-12,926.314
2007-11-13,919.554
2007-11-14,935.391
2007-11-15,938.947
2007-11-16,926.177
2007-11-19,914.27
2007-11-20,918.682
2007-11-21,918.759
2007-11-22,915.844
2007-11-23,920.551
2007-11-26,933.754
2007-11-27,940.467
2007-11-28,928.88
2007-11-29,951.981
2007-11-30,950.715
2007-12-03,958.506
2007-12-04,953.613
2007-12-05,949.945
2007-12-06,956.494
2007-12-07,961.795
2007-12-10,956.344
2007-12-11,962.37
2007-12-12,954.687
2007-12-13,934.236
2007-12-14,918.252
2007-12-17,895.779
2007-12-18,896.684
2007-12-19,887.457
2007-12-20,884.787
2007-12-21,885.087
2007-12-24,881.45
2007-12-25,893.255
2007-12-26,906.864
2007-12-27,900.912
2007-12-28,893.068
2007-12-31,904.26
2008-01-01,904.26
2008-01-02,920.408
2008-01-03,922.425
2008-01-04,895.32
2008-01-07,879.46
2008-01-08,873.63
2008-01-09,885.41
2008-01-10,874.015
2008-01-11,858.195
2008-01-14,866.22
2008-01-15,850.38
2008-01-16,817.822
2008-01-17,836.623
2008-01-18,852.885
2008-01-21,832.17
2008-01-22,779.364
2008-01-23,803.224
2008-01-24,821.162
2008-01-25,850.177
2008-01-28,825.454
2008-01-29,844.793
2008-01-30,836.004
2008-01-31,865.539
2008-02-01,861.233
2008-02-04,873.881
2008-02-05,867.982
2008-02-06,830.888
2008-02-07,833.621
2008-02-08,816.319
2008-02-11,821.634
2008-02-12,807.951
2008-02-13,799.943
2008-02-14,830.251
2008-02-15,839.283
2008-02-18,837.126
2008-02-19,847.061
2008-02-20,818.225
2008-02-21,844.546
2008-02-22,843.266
2008-02-25,853.779
2008-02-26,846.14
2008-02-27,867.98
2008-02-28,871.445
2008-02-29,871.707
2008-03-03,843.516
2008-03-04,841.578
2008-03-05,826.99
2008-03-06,852.426
2008-03-07,832.615
2008-03-10,823.861
2008-03-11,823.442
2008-03-12,838.346
2008-03-13,834.048
2008-03-14,820.744
2008-03-17,823.261
2008-03-18,824.167
2008-03-19,836.598
2008-03-20,841.384
2008-03-21,862.1
2008-03-24,847.185
2008-03-25,865.041
2008-03-26,878.706
2008-03-27,868.239
2008-03-28,878.918
2008-03-31,867.007
2008-04-01,855.344
2008-04-02,874.454
2008-04-03,887.139
2008-04-04,885.459
2008-04-07,887.857
2008-04-08,872.466
2008-04-09,859.276
2008-04-10,853.793
2008-04-11,876.095
2008-04-14,862.037
2008-04-15,861.649
2008-04-16,873.03
2008-04-17,876.057
2008-04-18,862.101
2008-04-21,880.387
2008-04-22,873.228
2008-04-23,872.345
2008-04-24,864.788
2008-04-25,878.659
2008-04-28,887.516
2008-04-29,897.133
2008-04-30,889.407
2008-05-01,884.249
2008-05-02,893.233
2008-05-05,894.422
2008-05-06,900.76
2008-05-07,902.29
2008-05-08,913.21
2008-05-09,894.943
2008-05-12,891.909
2008-05-13,893.595
2008-05-14,901.518
2008-05-15,915.702
2008-05-16,918.831
2008-05-19,915.02
2008-05-20,918.227
2008-05-21,908.794
2008-05-22,911.533
2008-05-23,917.935
2008-05-26,895.763
2008-05-27,901.381
2008-05-28,882.476
2008-05-29,896.654
2008-05-30,910.522
2008-06-02,925.464
2008-06-03,905.437
2008-06-04,920.533
2008-06-05,913.953
2008-06-06,918.301
2008-06-09,895.72
2008-06-10,877.618
2008-06-11,880.754
2008-06-12,857.437
2008-06-13,857.235
2008-06-16,868.762
2008-06-17,871.743
2008-06-18,877.859
2008-06-19,859.045
2008-06-20,852.117
2008-06-23,844.528
2008-06-24,847.439
2008-06-25,844.144
2008-06-26,849.443
2008-06-27,846.983
2008-06-30,848.877
2008-07-01,850.177
2008-07-02,832.511
2008-07-03,824.412
2008-07-04,824.072
2008-07-07,825.622
2008-07-08,808.832
2008-07-09,808.534
2008-07-10,812.185
2008-07-11,816.309
2008-07-14,811.022
2008-07-15,814.461
2008-07-16,809.157
2008-07-17,810.699
2008-07-18,794.152
2008-07-21,793.26
2008-07-22,811.095
2008-07-23,815.197
2008-07-24,834.795
2008-07-25,818.541
2008-07-28,820.297
2008-07-29,803.872
2008-07-30,818.923
2008-07-31,821.087
2008-08-01,804.124
2008-08-04,782.839
2008-08-05,782.097
2008-08-06,797.058
2008-08-07,781.02
2008-08-08,777.347
2008-08-11,789.035
2008-08-12,780.671
2008-08-13,773.992
2008-08-14,761.243
2008-08-15,762.611
2008-08-18,772.384
2008-08-19,761.484
2008-08-20,763.579
2008-08-21,770.472
2008-08-22,753.028
2008-08-25,766.979
2008-08-26,760.454
2008-08-27,758.389
2008-08-28,759.351
2008-08-29,787.049
2008-09-01,774.66
2008-09-02,754.354
2008-09-03,761.656
2008-09-04,750.765
2008-09-05,746.948
2008-09-08,762.245
2008-09-09,752.373
2008-09-10,753.049
2008-09-11,744.639
2008-09-12,750.985
2008-09-15,758.124
2008-09-16,743.937
2008-09-17,743.082
2008-09-18,740.567
2008-09-19,744.748
2008-09-22,749.669
2008-09-23,757.114
2008-09-24,753.556
2008-09-25,749.453
2008-09-26,742.654
2008-09-29,740.021
2008-09-30,714.009
2008-10-01,720.425
2008-10-02,702.818
2008-10-03,679.849
2008-10-06,675.593
2008-10-07,652.714
2008-10-08,613.539
2008-10-09,610.633
2008-10-10,576.264
2008-10-13,570.346
2008-10-14,633.128
2008-10-15,642.711
2008-10-16,593.358
2008-10-17,611.341
2008-10-20,630.227
2008-10-21,646.802
2008-10-22,617.435
2008-10-23,616.282
2008-10-24,599.719
2008-10-27,554.939
2008-10-28,577.962
2008-10-29,598.952
2008-10-30,641.694
2008-10-31,618.748
2008-11-03,615.011
2008-11-04,644.998
2008-11-05,676.91
2008-11-06,652.537
2008-11-07,631.847
2008-11-10,656.761
2008-11-11,650.015
2008-11-12,655.662
2008-11-13,634.037
2008-11-14,631.408
2008-11-17,634.422
2008-11-18,626.157
2008-11-19,626.195
2008-11-20,610.91
2008-11-21,625.919
2008-11-24,616.536
2008-11-25,639.998
2008-11-26,633.183
2008-11-27,636.39
2008-11-28,646.296
2008-12-01,647.571
2008-12-02,621.0
2008-12-03,634.316
2008-12-04,635.217
2008-12-05,637.25
2008-12-08,651.208
2008-12-09,657.811
2008-12-10,667.692
2008-12-11,687.012
2008-12-12,666.189
2008-12-15,699.051
2008-12-16,688.192
2008-12-17,708.564
2008-12-18,698.263
2008-12-19,687.923
2008-12-22,691.288
2008-12-23,689.876
2008-12-24,675.199
2008-12-25,681.901
2008-12-26,689.683
2008-12-29,701.364
2008-12-30,705.198
2008-12-31,701.541
2009-01-01,701.541
2009-01-02,699.035
2009-01-05,686.812
2009-01-06,676.77
2009-01-07,690.141
2009-01-08,681.936
2009-01-09,685.173
2009-01-12,692.89
2009-01-13,660.946
2009-01-14,670.429
2009-01-15,650.324
2009-01-16,659.638
2009-01-19,660.112
2009-01-20,651.018
2009-01-21,659.806
2009-01-22,661.56
2009-01-23,641.385
2009-01-26,636.325
2009-01-27,665.407
2009-01-28,657.772
2009-01-29,662.569
2009-01-30,651.654
2009-02-02,641.363
2009-02-03,640.761
2009-02-04,649.562
2009-02-05,639.825
2009-02-06,633.505
2009-02-09,619.906
2009-02-10,623.157
2009-02-11,629.299
2009-02-12,615.26
2009-02-13,611.936
2009-02-16,616.384
2009-02-17,602.986
2009-02-18,592.948
2009-02-19,588.664
2009-02-20,577.613
2009-02-23,572.962
2009-02-24,553.811
2009-02-25,558.43
2009-02-26,550.683
2009-02-27,562.256
2009-03-02,550.999
2009-03-03,541.621
2009-03-04,546.653
2009-03-05,563.345
2009-03-06,551.805
2009-03-09,540.726
2009-03-10,537.758
2009-03-11,553.641
2009-03-12,541.415
2009-03-13,553.826
2009-03-16,568.509
2009-03-17,574.083
2009-03-18,577.692
2009-03-19,603.302
2009-03-20,588.657
2009-03-23,599.921
2009-03-24,611.864
2009-03-25,616.68
2009-03-26,623.667
2009-03-27,629.248
2009-03-30,611.67
2009-03-31,591.127
2009-04-01,602.892
2009-04-02,618.44
2009-04-03,614.593
2009-04-06,607.4
2009-04-07,612.052
2009-04-08,601.489
2009-04-09,617.045
2009-04-10,619.942
2009-04-13,624.588
2009-04-14,629.349
2009-04-15,623.486
2009-04-16,623.73
2009-04-17,631.227
2009-04-20,639.112
2009-04-21,628.048
2009-04-22,628.497
2009-04-23,637.193
2009-04-24,633.367
2009-04-27,638.929
2009-04-28,623.32
2009-04-29,620.781
2009-04-30,627.136
2009-05-01,624.802
2009-05-04,624.425
2009-05-05,627.741
2009-05-06,628.695
2009-05-07,649.623
2009-05-08,656.708
2009-05-11,670.529
2009-05-12,670.997
2009-05-13,676.488
2009-05-14,664.383
2009-05-15,680.183
2009-05-18,664.637
2009-05-19,673.724
2009-05-20,686.58
2009-05-21,689.719
2009-05-22,686.253
2009-05-25,690.264
2009-05-26,694.839
2009-05-27,696.362
2009-05-28,687.176
2009-05-29,699.197
2009-06-01,701.131
2009-06-02,707.589
2009-06-03,712.564
2009-06-04,706.925
2009-06-05,697.453
2009-06-08,698.337
2009-06-09,703.098
2009-06-10,711.501
2009-06-11,715.775
2009-06-12,721.006
2009-06-15,726.53
2009-06-16,711.981
2009-06-17,732.299
2009-06-18,721.195
2009-06-19,717.058
2009-06-22,731.565
2009-06-23,721.063
2009-06-24,721.08
2009-06-25,728.152
2009-06-26,744.502
2009-06-29,735.724
2009-06-30,740.991
2009-07-01,740.222
2009-07-02,743.557
2009-07-03,738.679
2009-07-06,742.874
2009-07-07,739.201
2009-07-08,732.414
2009-07-09,729.388
2009-07-10,734.207
2009-07-13,706.787
2009-07-14,717.091
2009-07-15,711.076
2009-07-16,716.915
2009-07-17,718.22
2009-07-20,714.688
2009-07-21,742.665
2009-07-22,746.997
2009-07-23,738.709
2009-07-24,747.891
2009-07-27,747.225
2009-07-28,752.987
2009-07-29,749.983
2009-07-30,745.13
2009-07-31,758.388
2009-08-03,763.612
2009-08-04,764.754
2009-08-05,759.273
2009-08-06,757.295
2009-08-07,741.938
2009-08-10,751.559
2009-08-11,770.809
2009-08-12,759.62
2009-08-13,773.387
2009-08-14,786.421
2009-08-17,771.529
2009-08-18,769.142
2009-08-19,772.551
2009-08-20,780.276
2009-08-21,770.997
2009-08-24,785.414
2009-08-25,786.763
2009-08-26,795.388
2009-08-27,794.386
2009-08-28,798.827
2009-08-31,801.789
2009-09-01,802.754
2009-09-02,792.975
2009-09-03,787.061
2009-09-04,776.093
2009-09-07,779.567
2009-09-08,789.856
2009-09-09,790.567
2009-09-10,803.401
2009-09-11,807.29
2009-09-14,793.065
2009-09-15,787.233
2009-09-16,785.49
2009-09-17,791.073
2009-09-18,783.942
2009-09-21,776.167
2009-09-22,785.449
2009-09-23,783.386
2009-09-24,797.989
2009-09-25,796.746
2009-09-28,786.852
2009-09-29,779.522
2009-09-30,791.753
2009-10-01,777.079
2009-10-02,762.478
2009-10-05,750.968
2009-10-06,758.865
2009-10-07,769.006
2009-10-08,774.761
2009-10-09,773.193
2009-10-12,770.655
2009-10-13,775.289
2009-10-14,771.606
2009-10-15,770.355
2009-10-16,764.383
2009-10-19,770.128
2009-10-20,774.147
2009-10-21,770.881
2009-10-22,764.017
2009-10-23,759.194
2009-10-26,765.537
2009-10-27,752.386
2009-10-28,754.414
2009-10-29,741.431
2009-10-30,759.804
2009-11-02,753.638
2009-11-03,755.004
2009-11-04,750.291
2009-11-05,745.322
2009-11-06,749.112
2009-11-09,746.718
2009-11-10,747.847
2009-11-11,743.448
2009-11-12,728.781
2009-11-13,734.074
2009-11-16,730.819
2009-11-17,721.424
2009-11-18,717.308
2009-11-19,715.353
2009-11-20,717.941
2009-11-23,717.901
2009-11-24,710.469
2009-11-25,716.885
2009-11-26,725.151
2009-11-27,710.166
2009-11-30,736.331
2009-12-01,750.518
2009-12-02,743.605
2009-12-03,759.628
2009-12-04,742.6
2009-12-07,753.081
2009-12-08,759.632
2009-12-09,755.676
2009-12-10,744.264
2009-12-11,744.812
2009-12-14,752.732
2009-12-15,742.443
2009-12-16,750.342
2009-12-17,743.767
2009-12-18,739.034
2009-12-21,736.783
2009-12-22,736.995
2009-12-23,739.897
2009-12-24,742.467
2009-12-25,740.398
2009-12-28,747.254
2009-12-29,745.691
2009-12-30,732.065
2009-12-31,728.801
2010-01-01,728.801
2010-01-04,742.131
2010-01-05,750.87
2010-01-06,747.176
2010-01-07,743.14
2010-01-08,752.429
2010-01-11,760.778
2010-01-12,775.743
2010-01-13,767.518
2010-01-14,778.131
2010-01-15,783.232
2010-01-18,778.848
2010-01-19,773.462
2010-01-20,770.892
2010-01-21,776.969
2010-01-22,774.573
2010-01-25,769.169
2010-01-26,761.393
2010-01-27,752.871
2010-01-28,756.111
2010-01-29,740.978
2010-02-01,735.366
2010-02-02,749.32
2010-02-03,750.909
2010-02-04,755.671
2010-02-05,747.982
2010-02-08,742.142
2010-02-09,737.774
2010-02-10,736.174
2010-02-11,736.666
2010-02-12,740.105
2010-02-15,735.592
2010-02-16,733.468
2010-02-17,742.191
2010-02-18,743.92
2010-02-19,724.456
2010-02-22,745.247
2010-02-23,751.878
2010-02-24,746.171
2010-02-25,752.233
2010-02-26,755.39
2010-03-01,754.976
2010-03-02,760.306
2010-03-03,766.076
2010-03-04,757.476
2010-03-05,755.734
2010-03-08,768.098
2010-03-09,771.09
2010-03-10,762.868
2010-03-11,769.826
2010-03-12,772.561
2010-03-15,777.519
2010-03-16,777.248
2010-03-17,785.321
2010-03-18,780.826
2010-03-19,785.699
2010-03-22,789.844
2010-03-23,786.265
2010-03-24,774.708
2010-03-25,766.717
2010-03-26,779.406
2010-03-29,784.75
2010-03-30,794.418
2010-03-31,791.33
2010-04-01,791.836
2010-04-02,793.854
2010-04-05,796.336
2010-04-06,796.751
2010-04-07,803.443
2010-04-08,801.792
2010-04-09,802.785
2010-04-12,808.24
2010-04-13,804.009
2010-04-14,803.083
2010-04-15,811.848
2010-04-16,811.501
2010-04-19,798.18
2010-04-20,791.822
2010-04-21,805.327
2010-04-22,804.24
2010-04-23,798.012
2010-04-26,813.149
2010-04-27,818.11
2010-04-28,797.679
2010-04-29,796.367
2010-04-30,808.524
2010-05-03,804.247
2010-05-04,804.204
2010-05-05,805.397
2010-05-06,793.122
2010-05-07,792.14
2010-05-10,783.754
2010-05-11,780.89
2010-05-12,776.927
2010-05-13,793.166
2010-05-14,793.361
2010-05-17,772.822
2010-05-18,763.439
2010-05-19,770.776
2010-05-20,777.272
2010-05-21,756.828
2010-05-24,752.735
2010-05-25,740.629
2010-05-26,732.133
2010-05-27,737.492
2010-05-28,745.151
2010-05-31,750.441
2010-06-01,747.288
2010-06-02,731.579
2010-06-03,746.961
2010-06-04,751.59
2010-06-07,729.49
2010-06-08,736.327
2010-06-09,726.24
2010-06-10,735.034
2010-06-11,741.748
2010-06-14,752.465
2010-06-15,755.754
2010-06-16,764.029
2010-06-17,764.496
2010-06-18,765.033
2010-06-21,776.491
2010-06-22,776.786
2010-06-23,768.983
2010-06-24,775.965
2010-06-25,765.712
2010-06-28,760.372
2010-06-29,759.394
2010-06-30,749.353
2010-07-01,749.629
2010-07-02,747.795
2010-07-05,754.093
2010-07-06,763.625
2010-07-07,758.348
2010-07-08,761.526
2010-07-09,762.958
2010-07-12,759.132
2010-07-13,757.493
2010-07-14,767.425
2010-07-15,766.645
2010-07-16,762.211
2010-07-19,759.925
2010-07-20,753.475
2010-07-21,748.878
2010-07-22,745.233
2010-07-23,755.531
2010-07-26,762.134
2010-07-27,756.291
2010-07-28,771.916
2010-07-29,770.923
2010-07-30,761.472
2010-08-02,762.024
2010-08-03,774.194
2010-08-04,757.577
2010-08-05,770.626
2010-08-06,780.635
2010-08-09,773.883
2010-08-10,767.929
2010-08-11,754.756
2010-08-12,743.33
2010-08-13,744.358
2010-08-16,750.339
2010-08-17,747.132
2010-08-18,755.14
2010-08-19,763.847
2010-08-20,744.214
2010-08-23,744.047
2010-08-24,748.406
