Date,WORLD LARGE CAP Large Cap
2016-05-12,1226.557
2016-05-13,1216.275
2016-05-16,1225.992
2016-05-17,1220.309
2016-05-18,1220.772
2016-05-19,1210.997
2016-05-20,1219.645
2016-05-23,1216.411
2016-05-24,1230.829
2016-05-25,1242.376
2016-05-26,1244.986
2016-05-27,1248.197
2016-05-30,1248.859
2016-05-31,1246.498
2016-06-01,1245.255
2016-06-02,1245.858
2016-06-03,1248.813
2016-06-06,1254.662
2016-06-07,1260.096
2016-06-08,1263.876
2016-06-09,1256.263
2016-06-10,1239.883
2016-06-13,1225.845
2016-06-14,1215.141
2016-06-15,1216.964
2016-06-16,1214.032
2016-06-17,1218.607
2016-06-20,1238.539
2016-06-21,1242.634
2016-06-22,1241.976
2016-06-23,1259.714
2016-06-24,1199.454
2016-06-27,1174.401
2016-06-28,1194.656
2016-06-29,1220.815
2016-06-30,1234.91
2016-07-01,1239.599
2016-07-04,1240.28
2016-07-05,1230.295
2016-07-06,1227.065
2016-07-07,1229.046
2016-07-08,1242.221
2016-07-11,1251.888
2016-07-12,1262.344
2016-07-13,1265.171
2016-07-14,1272.145
2016-07-15,1270.561
2016-07-18,1272.933
2016-07-19,1268.906
2016-07-20,1275.335
2016-07-21,1273.643
2016-07-22,1275.014
2016-07-25,1272.374
2016-07-26,1273.045
2016-07-27,1273.857
2016-07-28,1274.101
2016-07-29,1284.158
2016-08-01,1281.695
2016-08-02,1273.836
2016-08-03,1272.043
2016-08-04,1275.358
2016-08-05,1282.484
2016-08-08,1284.687
2016-08-09,1291.303
2016-08-10,1290.497
2016-08-11,1297.237
2016-08-12,1297.359
2016-08-15,1299.846
2016-08-16,1293.847
2016-08-17,1295.149
2016-08-18,1298.168
2016-08-19,1294.454
2016-08-22,1294.562
2016-08-23,1298.678
2016-08-24,1293.851
2016-08-25,1290.83
2016-08-26,1290.145
2016-08-29,1290.213
2016-08-30,1289.332
2016-08-31,1286.438
2016-09-01,1288.945
2016-09-02,1297.431
2016-09-05,1299.311
2016-09-06,1305.522
2016-09-07,1306.481
2016-09-08,1304.527
2016-09-09,1278.062
2016-09-12,1284.29
2016-09-13,1268.835
2016-09-14,1267.215
2016-09-15,1276.595
2016-09-16,1270.091
2016-09-19,1274.483
2016-09-20,1275.121
2016-09-21,1288.524
2016-09-22,1302.425
2016-09-23,1294.253
2016-09-26,1282.688
2016-09-27,1286.971
2016-09-28,1291.974
2016-09-29,1287.662
2016-09-30,1291.943
2016-10-03,1290.056
2016-10-04,1287.087
2016-10-05,1290.284
2016-10-06,1288.656
2016-10-07,1284.939
2016-10-10,1290.475
2016-10-11,1276.591
2016-10-12,1273.152
2016-10-13,1268.6
2016-10-14,1271.918
2016-10-17,1267.536
2016-10-18,1277.155
2016-10-19,1280.713
2016-10-20,1279.319
2016-10-21,1277.279
2016-10-24,1281.36
2016-10-25,1278.202
2016-10-26,1277.268
2016-10-27,1274.347
2016-10-28,1270.646
2016-10-31,1269.454
2016-11-01,1264.217
2016-11-02,1256.393
2016-11-03,1251.729
2016-11-04,1246.433
2016-11-07,1266.308
2016-11-08,1271.474
2016-11-09,1275.817
2016-11-10,1279.887
2016-11-11,1276.449
2016-11-14,1272.126
2016-11-15,1279.238
2016-11-16,1276.847
2016-11-17,1282.932
2016-11-18,1275.737
2016-11-21,1285.498
2016-11-22,1286.884
2016-11-23,1284.122
2016-11-24,1286.841
2016-11-25,1292.671
2016-11-28,1286.71
2016-11-29,1288.847
2016-11-30,1286.594
2016-12-01,1284.465
2016-12-02,1284.436
2016-12-05,1291.046
2016-12-06,1298.116
2016-12-07,1314.676
2016-12-08,1317.212
2016-12-09,1323.828
2016-12-12,1324.745
2016-12-13,1336.042
2016-12-14,1328.829
2016-12-15,1322.882
2016-12-16,1323.087
2016-12-19,1326.071
2016-12-20,1328.245
2016-12-21,1327.086
2016-12-22,1325.981
2016-12-23,1326.697
2016-12-26,1326.147
2016-12-27,1327.646
2016-12-28,1320.457
2016-12-29,1322.111
2016-12-30,1320.427
2017-01-02,1321.668
2017-01-03,1325.865
2017-01-04,1336.911
2017-01-05,1343.302
2017-01-06,1344.392
2017-01-09,1340.147
2017-01-10,1341.67
2017-01-11,1340.695
2017-01-12,1344.524
2017-01-13,1347.903
2017-01-16,1344.565
2017-01-17,1343.8
2017-01-18,1345.772
2017-01-19,1338.896
2017-01-20,1343.976
2017-01-23,1342.533
2017-01-24,1348.55
2017-01-25,1360.174
2017-01-26,1358.795
2017-01-27,1358.612
2017-01-30,1350.151
2017-01-31,1349.647
2017-02-01,1350.739
2017-02-02,1351.837
2017-02-03,1359.978
2017-02-06,1354.695
2017-02-07,1354.1
2017-02-08,1357.504
2017-02-09,1361.847
2017-02-10,1366.658
2017-02-13,1373.759
2017-02-14,1374.464
2017-02-15,1382.519
2017-02-16,1385.319
2017-02-17,1385.596
2017-02-20,1385.723
2017-02-21,1390.422
2017-02-22,1390.717
2017-02-23,1393.733
2017-02-24,1390.568
2017-02-27,1391.026
2017-02-28,1388.87
2017-03-01,1403.172
2017-03-02,1398.299
2017-03-03,1398.918
2017-03-06,1396.479
2017-03-07,1392.879
2017-03-08,1388.904
2017-03-09,1390.457
2017-03-10,1397.691
2017-03-13,1400.44
2017-03-14,1395.426
2017-03-15,1403.55
2017-03-16,1410.942
2017-03-17,1409.968
2017-03-20,1408.147
2017-03-21,1397.945
2017-03-22,1395.326
2017-03-23,1396.776
2017-03-24,1397.201
2017-03-27,1396.848
2017-03-28,1407.173
2017-03-29,1406.514
2017-03-30,1409.266
2017-03-31,1404.281
2017-04-03,1400.977
2017-04-04,1402.206
2017-04-05,1399.207
2017-04-06,1399.534
2017-04-07,1398.624
2017-04-10,1399.424
2017-04-11,1399.689
2017-04-12,1396.458
2017-04-13,1388.559
2017-04-14,1388.073
2017-04-17,1398.545
2017-04-18,1391.652
2017-04-19,1389.363
2017-04-20,1398.282
2017-04-21,1394.916
2017-04-24,1417.617
2017-04-25,1425.821
2017-04-26,1425.959
2017-04-27,1425.226
2017-04-28,1423.828
2017-05-01,1427.096
2017-05-02,1429.839
2017-05-03,1428.518
2017-05-04,1431.487
2017-05-05,1438.765
2017-05-08,1439.804
2017-05-09,1436.94
2017-05-10,1438.674
2017-05-11,1436.405
2017-05-12,1438.463
2017-05-15,1444.953
2017-05-16,1449.059
2017-05-17,1430.873
2017-05-18,1430.196
2017-05-19,1440.237
2017-05-22,1447.787
2017-05-23,1449.704
2017-05-24,1450.566
2017-05-25,1455.733
2017-05-26,1454.346
2017-05-29,1453.97
2017-05-30,1452.902
2017-05-31,1454.39
2017-06-01,1462.327
2017-06-02,1471.772
2017-06-05,1469.485
2017-06-06,1465.383
2017-06-07,1466.164
2017-06-08,1464.223
2017-06-09,1463.151
2017-06-12,1460.112
2017-06-13,1467.251
2017-06-14,1468.428
2017-06-15,1458.732
2017-06-16,1463.487
2017-06-19,1474.174
2017-06-20,1463.922
2017-06-21,1462.258
2017-06-22,1463.411
2017-06-23,1465.686
2017-06-26,1467.433
2017-06-27,1460.194
2017-06-28,1471.667
2017-06-29,1462.074
2017-06-30,1459.194
2017-07-03,1462.488
2017-07-04,1461.317
2017-07-05,1462.713
2017-07-06,1454.482
2017-07-07,1457.807
2017-07-10,1460.682
2017-07-11,1459.593
2017-07-12,1472.959
2017-07-13,1475.77
2017-07-14,1484.059
2017-07-17,1483.918
2017-07-18,1484.929
2017-07-19,1491.693
2017-07-20,1495.597
2017-07-21,1492.036
2017-07-24,1489.104
2017-07-25,1493.539
2017-07-26,1494.697
2017-07-27,1496.274
2017-07-28,1493.719
2017-07-31,1494.271
2017-08-01,1501.22
2017-08-02,1502.094
2017-08-03,1501.08
2017-08-04,1500.598
2017-08-07,1503.724
2017-08-08,1500.484
2017-08-09,1497.176
2017-08-10,1481.12
2017-08-11,1479.527
2017-08-14,1491.159
2017-08-15,1489.364
2017-08-16,1492.744
2017-08-17,1478.599
2017-08-18,1474.341
2017-08-21,1475.624
2017-08-22,1485.899
2017-08-23,1483.414
2017-08-24,1481.162
2017-08-25,1484.85
2017-08-28,1486.265
2017-08-29,1486.025
2017-08-30,1488.078
2017-08-31,1496.99
2017-09-01,1501.222
2017-09-04,1499.572
2017-09-05,1492.961
2017-09-06,1496.83
2017-09-07,1501.097
2017-09-08,1500.432
2017-09-11,1514.117
2017-09-12,1519.095
2017-09-13,1518.677
2017-09-14,1516.163
2017-09-15,1519.633
2017-09-18,1521.573
2017-09-19,1526.14
2017-09-20,1528.006
2017-09-21,1521.877
2017-09-22,1524.787
2017-09-25,1520.417
2017-09-26,1516.112
2017-09-27,1520.786
2017-09-28,1523.932
2017-09-29,1530.332
2017-10-02,1533.492
2017-10-03,1537.363
2017-10-04,1538.083
2017-10-05,1543.045
2017-10-06,1542.029
2017-10-09,1541.35
2017-10-10,1547.571
2017-10-11,1550.2
2017-10-12,1548.927
2017-10-13,1552.053
2017-10-16,1553.927
2017-10-17,1552.536
2017-10-18,1554.941
2017-10-19,1556.947
2017-10-20,1558.557
2017-10-23,1554.037
2017-10-24,1555.327
2017-10-25,1549.443
2017-10-26,1550.746
2017-10-27,1558.49
2017-10-30,1558.486
2017-10-31,1559.928
2017-11-01,1563.692
2017-11-02,1565.447
2017-11-03,1567.313
2017-11-06,1567.78
2017-11-07,1568.359
2017-11-08,1571.316
2017-11-09,1565.47
2017-11-10,1564.066
2017-11-13,1561.241
2017-11-14,1557.988
2017-11-15,1550.061
2017-11-16,1561.266
2017-11-17,1558.259
2017-11-20,1560.015
2017-11-21,1569.361
2017-11-22,1571.609
2017-11-23,1574.095
2017-11-24,1579.245
2017-11-27,1576.655
2017-11-28,1585.029
2017-11-29,1584.211
2017-11-30,1592.972
2017-12-01,1587.374
2017-12-04,1587.88
2017-12-05,1583.236
2017-12-06,1580.067
2017-12-07,1583.615
2017-12-08,1591.229
2017-12-11,1597.684
2017-12-12,1600.295
2017-12-13,1600.988
2017-12-14,1595.803
2017-12-15,1602.239
2017-12-18,1615.796
2017-12-19,1609.723
2017-12-20,1608.646
2017-12-21,1612.853
2017-12-22,1611.498
2017-12-25,1611.704
2017-12-26,1610.768
2017-12-27,1613.591
2017-12-28,1616.243
2017-12-29,1613.671
2018-01-01,1613.671
2018-01-02,1623.567
2018-01-03,1631.141
2018-01-04,1644.613
2018-01-05,1655.667
2018-01-08,1656.441
2018-01-09,1659.922
2018-01-10,1660.916
2018-01-11,1668.099
2018-01-12,1678.595
2018-01-15,1684.898
2018-01-16,1681.171
2018-01-17,1690.219
2018-01-18,1688.018
2018-01-19,1695.521
2018-01-22,1706.783
2018-01-23,1713.52
2018-01-24,1714.973
2018-01-25,1716.762
2018-01-26,1728.701
2018-01-29,1717.655
2018-01-30,1701.966
2018-01-31,1701.263
2018-02-01,1700.528
2018-02-02,1669.032
2018-02-05,1615.253
2018-02-06,1614.223
2018-02-07,1614.797
2018-02-08,1570.782
2018-02-09,1576.61
2018-02-12,1596.304
2018-02-13,1599.883
2018-02-14,1618.973
2018-02-15,1638.849
2018-02-16,1644.012
2018-02-19,1642.324
2018-02-20,1634.337
2018-02-21,1627.947
2018-02-22,1628.263
2018-02-23,1647.41
2018-02-26,1663.666
2018-02-27,1648.879
2018-02-28,1631.166
2018-03-01,1609.409
2018-03-02,1609.023
2018-03-05,1621.964
2018-03-06,1629.464
2018-03-07,1627.912
2018-03-08,1635.776
2018-03-09,1654.907
2018-03-12,1658.459
2018-03-13,1650.609
2018-03-14,1642.925
2018-03-15,1642.614
2018-03-16,1643.27
2018-03-19,1623.921
2018-03-20,1624.379
2018-03-21,1622.467
2018-03-22,1593.898
2018-03-23,1565.068
2018-03-26,1591.69
2018-03-27,1580.114
2018-03-28,1576.037
2018-03-29,1590.242
2018-03-30,1591.15
2018-04-02,1568.7
2018-04-03,1577.658
2018-04-04,1588.341
2018-04-05,1603.449
2018-04-06,1581.439
2018-04-09,1588.466
2018-04-10,1611.404
2018-04-11,1605.578
2018-04-12,1612.516
2018-04-13,1611.093
2018-04-16,1619.257
2018-04-17,1632.066
2018-04-18,1636.962
2018-04-19,1631.1
2018-04-20,1618.336
2018-04-23,1616.601
2018-04-24,1604.107
2018-04-25,1601.528
2018-04-26,1614.538
2018-04-27,1617.292
2018-04-30,1610.152
2018-05-01,1608.69
2018-05-02,1602.444
2018-05-03,1598.441
2018-05-04,1613.372
2018-05-07,1619.224
2018-05-08,1617.314
2018-05-09,1629.922
2018-05-10,1641.917
2018-05-11,1648.8
2018-05-14,1652.915
2018-05-15,1640.391
2018-05-16,1642.989
2018-05-17,1645.075
2018-05-18,1641.018
2018-05-21,1649.159
2018-05-22,1648.21
2018-05-23,1643.956
2018-05-24,1639.409
2018-05-25,1633.567
2018-05-28,1630.791
2018-05-29,1612.128
2018-05-30,1626.196
2018-05-31,1620.209
2018-06-01,1633.504
2018-06-04,1643.294
2018-06-05,1640.989
2018-06-06,1654.418
2018-06-07,1655.753
2018-06-08,1655.679
2018-06-11,1660.855
2018-06-12,1661.121
2018-06-13,1657.14
2018-06-14,1658.997
2018-06-15,1652.933
2018-06-18,1646.126
2018-06-19,1635.901
2018-06-20,1640.3
2018-06-21,1631.378
2018-06-22,1638.87
2018-06-25,1615.793
2018-06-26,1618.201
2018-06-27,1609.288
2018-06-28,1613.454
2018-06-29,1620.781
2018-07-02,1616.311
2018-07-03,1615.381
2018-07-04,1615.755
2018-07-05,1627.248
2018-07-06,1640.975
2018-07-09,1654.875
2018-07-10,1658.875
2018-07-11,1644.168
2018-07-12,1655.612
2018-07-13,1658.649
2018-07-16,1657.572
2018-07-17,1661.437
2018-07-18,1664.584
2018-07-19,1658.279
2018-07-20,1661.918
2018-07-23,1662.839
2018-07-24,1673.697
2018-07-25,1682.345
2018-07-26,1681.314
2018-07-27,1677.034
2018-07-30,1671.276
2018-07-31,1675.077
2018-08-01,1673.139
2018-08-02,1671.744
2018-08-03,1678.33
2018-08-06,1680.144
2018-08-07,1688.137
2018-08-08,1687.772
2018-08-09,1686.232
2018-08-10,1667.92
2018-08-13,1658.833
2018-08-14,1666.657
2018-08-15,1650.893
2018-08-16,1663.474
2018-08-17,1668.585
2018-08-20,1673.758
2018-08-21,1678.035
2018-08-22,1681.224
2018-08-23,1676.039
2018-08-24,1685.704
2018-08-27,1700.224
2018-08-28,1701.907
2018-08-29,1708.912
2018-08-30,1701.936
2018-08-31,1697.007
2018-09-03,1695.627
2018-09-04,1687.436
2018-09-05,1679.755
2018-09-06,1673.585
2018-09-07,1668.866
2018-09-10,1672.446
2018-09-11,1676.583
2018-09-12,1680.42
2018-09-13,1689.451
2018-09-14,1691.888
2018-09-17,1687.234
2018-09-18,1696.086
2018-09-19,1701.157
2018-09-20,1715.9
2018-09-21,1719.661
2018-09-24,1714.693
2018-09-25,1715.689
2018-09-26,1713.13
2018-09-27,1713.977
2018-09-28,1709.818
2018-10-01,1714.421
2018-10-02,1711.892
2018-10-03,1711.732
2018-10-04,1698.754
2018-10-05,1688.171
2018-10-08,1683.02
2018-10-09,1680.329
2018-10-10,1641.174
2018-10-11,1606.158
2018-10-12,1621.403
2018-10-15,1613.98
2018-10-16,1642.349
2018-10-17,1641.605
2018-10-18,1621.714
2018-10-19,1621.856
2018-10-22,1614.927
2018-10-23,1601.038
2018-10-24,1564.642
2018-10-25,1580.061
2018-10-26,1560.382
2018-10-29,1554.745
2018-10-30,1570.926
2018-10-31,1590.828
2018-11-01,1604.018
2018-11-02,1599.466
2018-11-05,1603.997
2018-11-06,1611.993
2018-11-07,1640.092
2018-11-08,1639.34
2018-11-09,1624.587
2018-11-12,1597.127
2018-11-13,1595.2
2018-11-14,1585.96
2018-11-15,1596.339
2018-11-16,1600.566
2018-11-19,1583.149
2018-11-20,1557.317
2018-11-21,1562.608
2018-11-22,1561.986
2018-11-23,1553.935
2018-11-26,1573.097
2018-11-27,1575.381
2018-11-28,1599.999
2018-11-29,1603.977
2018-11-30,1610.936
2018-12-03,1630.128
2018-12-04,1590.817
2018-12-05,1584.493
2018-12-06,1571.202
2018-12-07,1550.366
2018-12-10,1542.335
2018-12-11,1544.012
2018-12-12,1559.956
2018-12-13,1560.342
2018-12-14,1534.138
2018-12-17,1511.895
2018-12-18,1507.039
2018-12-19,1494.428
2018-12-20,1471.286
2018-12-21,1448.824
2018-12-24,1422.404
2018-12-25,1416.57
2018-12-26,1462.254
2018-12-27,1471.496
2018-12-28,1478.377
2018-12-31,1488.692
2019-01-01,1488.708
2019-01-02,1487.296
2019-01-03,1464.217
2019-01-04,1505.376
2019-01-07,1515.96
2019-01-08,1528.081
2019-01-09,1538.818
2019-01-10,1544.355
2019-01-11,1543.717
2019-01-14,1536.905
2019-01-15,1550.04
2019-01-16,1551.569
2019-01-17,1558.671
2019-01-18,1578.194
2019-01-21,1578.115
2019-01-22,1560.444
2019-01-23,1562.131
2019-01-24,1563.349
2019-01-25,1577.498
2019-01-28,1566.635
2019-01-29,1566.474
2019-01-30,1584.672
2019-01-31,1599.837
2019-02-01,1600.287
2019-02-04,1607.086
2019-02-05,1617.861
2019-02-06,1614.361
2019-02-07,1598.079
2019-02-08,1594.056
2019-02-11,1594.213
2019-02-12,1613.109
2019-02-13,1618.974
2019-02-14,1615.405
2019-02-15,1631.213
2019-02-18,1635.554
2019-02-19,1638.104
2019-02-20,1644.298
2019-02-21,1639.589
2019-02-22,1647.046
2019-02-25,1651.026
2019-02-26,1651.463
2019-02-27,1651.704
2019-02-28,1646.92
2019-03-01,1654.901
2019-03-04,1650.248
2019-03-05,1648.843
2019-03-06,1642.344
2019-03-07,1629.932
2019-03-08,1622.277
2019-03-11,1641.344
2019-03-12,1647.863
2019-03-13,1658.176
2019-03-14,1659.285
2019-03-15,1669.181
2019-03-18,1676.485
2019-03-19,1678.82
2019-03-20,1673.19
2019-03-21,1685.493
2019-03-22,1659.21
2019-03-25,1653.412
2019-03-26,1665.446
2019-03-27,1659.686
2019-03-28,1660.727
2019-03-29,1670.798
2019-04-01,1689.465
2019-04-02,1689.427
2019-04-03,1697.382
2019-04-04,1697.957
2019-04-05,1703.229
2019-04-08,1706.065
2019-04-09,1699.38
2019-04-10,1702.559
2019-04-11,1701.63
2019-04-12,1710.927
2019-04-15,1712.56
2019-04-16,1714.628
2019-04-17,1714.019
2019-04-18,1713.551
2019-04-19,1713.564
2019-04-22,1715.278
2019-04-23,1725.352
2019-04-24,1720.215
2019-04-25,1719.412
2019-04-26,1725.891
2019-04-29,1728.103
2019-04-30,1730.737
2019-05-01,1723.836
2019-05-02,1716.297
2019-05-03,1729.935
2019-05-06,1722.024
2019-05-07,1697.068
2019-05-08,1694.432
2019-05-09,1685.192
2019-05-10,1690.877
2019-05-13,1659.645
2019-05-14,1669.204
2019-05-15,1679.25
2019-05-16,1692.84
2019-05-17,1685.658
2019-05-20,1677.024
2019-05-21,1687.321
2019-05-22,1682.936
2019-05-23,1664.292
2019-05-24,1670.315
2019-05-27,1671.742
2019-05-28,1661.683
2019-05-29,1646.605
2019-05-30,1648.133
2019-05-31,1630.423
2019-06-03,1628.494
2019-06-04,1655.123
2019-06-05,1668.904
2019-06-06,1676.77
2019-06-07,1695.725
2019-06-10,1702.549
2019-06-11,1705.906
2019-06-12,1701.144
2019-06-13,1703.416
2019-06-14,1699.354
2019-06-17,1700.061
2019-06-18,1716.349
2019-06-19,1724.325
2019-06-20,1742.105
2019-06-21,1738.835
2019-06-24,1739.274
2019-06-25,1726.866
2019-06-26,1723.611
2019-06-27,1729.64
2019-06-28,1738.15
2019-07-01,1749.334
2019-07-02,1755.189
2019-07-03,1766.883
2019-07-04,1768.27
2019-07-05,1760.906
2019-07-08,1752.665
2019-07-09,1752.624
2019-07-10,1759.543
2019-07-11,1763.024
2019-07-12,1768.273
2019-07-15,1769.508
2019-07-16,1763.998
2019-07-17,1755.555
2019-07-18,1756.616
2019-07-19,1752.945
2019-07-22,1756.363
2019-07-23,1765.551
2019-07-24,1771.036
2019-07-25,1762.656
2019-07-26,1770.483
2019-07-29,1768.368
2019-07-30,1760.959
2019-07-31,1747.87
2019-08-01,1736.92
2019-08-02,1718.921
2019-08-05,1676.616
2019-08-06,1686.279
2019-08-07,1689.547
2019-08-08,1716.868
2019-08-09,1708.05
2019-08-12,1694.2
2019-08-13,1709.04
2019-08-14,1670.199
2019-08-15,1668.7
2019-08-16,1689.426
2019-08-19,1708.417
2019-08-20,1697.987
2019-08-21,1710.471
2019-08-22,1707.411
2019-08-23,1676.63
2019-08-26,1686.594
2019-08-27,1685.859
2019-08-28,1692.359
2019-08-29,1709.948
2019-08-30,1713.956
2019-09-02,1712.746
2019-09-03,1704.869
2019-09-04,1723.24
2019-09-05,1743.147
2019-09-06,1746.659
2019-09-09,1746.444
2019-09-10,1747.349
2019-09-11,1759.091
2019-09-12,1765.408
2019-09-13,1768.4
2019-09-16,1759.551
2019-09-17,1764.387
2019-09-18,1764.392
2019-09-19,1767.895
2019-09-20,1762.017
2019-09-23,1759.012
2019-09-24,1749.016
2019-09-25,1751.561
2019-09-26,1750.535
2019-09-27,1745.568
2019-09-30,1749.567
2019-10-01,1731.982
2019-10-02,1701.788
2019-10-03,1710.407
2019-10-04,1729.115
2019-10-07,1727.186
2019-10-08,1705.433
2019-10-09,1717.144
2019-10-10,1727.655
2019-10-11,1750.01
2019-10-14,1747.067
2019-10-15,1764.112
2019-10-16,1763.133
2019-10-17,1767.935
2019-10-18,1762.046
2019-10-21,1773.485
2019-10-22,1769.596
2019-10-23,1772.889
2019-10-24,1778.409
2019-10-25,1784.479
2019-10-28,1791.423
2019-10-29,1791.886
2019-10-30,1796.464
2019-10-31,1793.952
2019-11-01,1808.575
2019-11-04,1816.34
2019-11-05,1814.531
2019-11-06,1817.013
2019-11-07,1821.943
2019-11-08,1824.246
2019-11-11,1821.916
2019-11-12,1825.294
2019-11-13,1824.052
2019-11-14,1822.042
2019-11-15,1836.408
2019-11-18,1838.737
2019-11-19,1837.702
2019-11-20,1829.26
2019-11-21,1826.687
2019-11-22,1829.272
2019-11-25,1842.509
2019-11-26,1844.68
2019-11-27,1851.275
2019-11-28,1850.846
2019-11-29,1843.914
2019-12-02,1831.067
2019-12-03,1820.229
2019-12-04,1830.591
2019-12-05,1832.694
2019-12-06,1847.625
2019-12-09,1844.468
2019-12-10,1842.794
2019-12-11,1847.668
2019-12-12,1859.997
2019-12-13,1868.217
2019-12-16,1882.868
2019-12-17,1882.507
2019-12-18,1880.116
2019-12-19,1886.463
2019-12-20,1894.126
2019-12-23,1894.888
2019-12-24,1895.43
2019-12-25,1895.03
2019-12-26,1902.979
2019-12-27,1907.018
2019-12-30,1897.356
2019-12-31,1901.551
2020-01-01,1901.552
2020-01-02,1916.953
2020-01-03,1906.29
2020-01-06,1908.465
2020-01-07,1906.071
2020-01-08,1910.843
2020-01-09,1922.038
2020-01-10,1919.806
2020-01-13,1928.531
2020-01-14,1928.042
2020-01-15,1931.065
2020-01-16,1942.207
2020-01-17,1950.519
2020-01-20,1949.96
2020-01-21,1945.451
2020-01-22,1945.748
2020-01-23,1942.714
2020-01-24,1933.678
2020-01-27,1901.814
2020-01-28,1915.767
2020-01-29,1916.847
2020-01-30,1916.474
2020-01-31,1892.132
2020-02-03,1899.66
2020-02-04,1925.832
2020-02-05,1943.652
2020-02-06,1954.419
2020-02-07,1946.114
2020-02-10,1953.805
2020-02-11,1959.014
2020-02-12,1970.599
2020-02-13,1966.734
2020-02-14,1967.754
2020-02-17,1967.456
2020-02-18,1960.178
2020-02-19,1968.978
2020-02-20,1959.328
2020-02-21,1945.189
2020-02-24,1885.728
2020-02-25,1836.269
2020-02-26,1829.308
2020-02-27,1762.208
2020-02-28,1734.575
2020-03-02,1795.609
2020-03-03,1766.263
2020-03-04,1820.69
2020-03-05,1779.045
2020-03-06,1745.051
2020-03-09,1620.387
2020-03-10,1669.815
2020-03-11,1605.882
2020-03-12,1447.752
2020-03-13,1540.568
2020-03-16,1394.523
2020-03-17,1455.291
2020-03-18,1383.63
2020-03-19,1392.521
2020-03-20,1355.31
2020-03-23,1316.016
2020-03-24,1430.13
2020-03-25,1463.001
2020-03-26,1536.742
2020-03-27,1495.484
2020-03-30,1535.286
2020-03-31,1521.03
2020-04-01,1462.727
2020-04-02,1483.873
2020-04-03,1463.663
2020-04-06,1549.394
2020-04-07,1557.09
2020-04-08,1593.153
2020-04-09,1615.963
2020-04-10,1616.968
2020-04-13,1606.479
2020-04-14,1649.001
2020-04-15,1612.286
2020-04-16,1617.511
2020-04-17,1659.165
2020-04-20,1639.48
2020-04-21,1587.947
2020-04-22,1618.522
2020-04-23,1622.367
2020-04-24,1633.8
2020-04-27,1660.266
2020-04-28,1658.225
2020-04-29,1696.544
2020-04-30,1683.85
2020-05-01,1644.506
2020-05-04,1639.945
2020-05-05,1656.007
2020-05-06,1647.233
2020-05-07,1661.598
2020-05-08,1689.739
2020-05-11,1689.787
2020-05-12,1668.326
2020-05-13,1640.711
2020-05-14,1643.764
2020-05-15,1650.546
2020-05-18,1698.525
2020-05-19,1691.627
2020-05-20,1716.833
2020-05-21,1701.419
2020-05-22,1699.172
2020-05-25,1706.646
2020-05-26,1730.166
2020-05-27,1749.564
2020-05-28,1758.811
2020-05-29,1758.574
2020-06-01,1770.251
2020-06-02,1788.212
2020-06-03,1815.455
2020-06-04,1811.753
2020-06-05,1851.525
2020-06-08,1867.713
2020-06-09,1860.384
2020-06-10,1856.5
2020-06-11,1764.626
2020-06-12,1772.896
2020-06-15,1778.143
2020-06-16,1816.515
2020-06-17,1815.967
2020-06-18,1814.227
2020-06-19,1809.64
2020-06-22,1817.637
2020-06-23,1833.348
2020-06-24,1788.447
2020-06-25,1800.3
2020-06-26,1768.483
2020-06-29,1785.641
2020-06-30,1806.369
2020-07-01,1814.848
2020-07-02,1828.548
2020-07-03,1827.475
2020-07-06,1859.462
2020-07-07,1842.325
2020-07-08,1850.786
2020-07-09,1842.187
2020-07-10,1858.515
2020-07-13,1852.994
2020-07-14,1867.345
2020-07-15,1887.555
2020-07-16,1879.257
2020-07-17,1883.1
2020-07-20,1900.313
2020-07-21,1906.251
2020-07-22,1910.858
2020-07-23,1892.84
2020-07-24,1879.733
2020-07-27,1896.202
2020-07-28,1886.867
2020-07-29,1902.578
2020-07-30,1890.116
2020-07-31,1892.456
2020-08-03,1908.052
2020-08-04,1918.298
2020-08-05,1932.982
2020-08-06,1938.525
2020-08-07,1934.729
2020-08-10,1938.267
2020-08-11,1935.246
2020-08-12,1964.223
2020-08-13,1962.688
2020-08-14,1958.294
2020-08-17,1966.551
2020-08-18,1972.094
2020-08-19,1968.876
2020-08-20,1966.504
2020-08-21,1970.078
2020-08-24,1990.712
2020-08-25,1996.094
2020-08-26,2016.973
2020-08-27,2014.874
2020-08-28,2026.457
2020-08-31,2026.114
2020-09-01,2035.996
2020-09-02,2058.374
2020-09-03,2000.181
2020-09-04,1979.233
2020-09-07,1985.68
2020-09-08,1938.722
2020-09-09,1973.163
2020-09-10,1950.2
2020-09-11,1950.598
2020-09-14,1973.274
2020-09-15,1983.611
2020-09-16,1977.328
2020-09-17,1960.049
2020-09-18,1946.388
2020-09-21,1917.027
2020-09-22,1929.363
2020-09-23,1896.879
2020-09-24,1893.888
2020-09-25,1916.072
2020-09-28,1947.737
2020-09-29,1943.066
2020-09-30,1950.563
2020-10-01,1960.62
2020-10-02,1943.099
2020-10-05,1976.52
2020-10-06,1957.389
2020-10-07,1980.106
2020-10-08,1994.113
2020-10-09,2011.974
2020-10-12,2039.254
2020-10-13,2028.089
2020-10-14,2018.303
2020-10-15,2003.079
2020-10-16,2007.209
2020-10-19,1986.894
2020-10-20,1990.888
2020-10-21,1986.674
2020-10-22,1988.989
2020-10-23,1996.002
2020-10-26,1963.667
2020-10-27,1957.616
2020-10-28,1894.017
