Date,WORLD LARGE CAP Large Cap
2005-11-11,734.368
2005-11-14,732.552
2005-11-15,729.171
2005-11-16,729.006
2005-11-17,736.512
2005-11-18,740.273
2005-11-21,744.353
2005-11-22,745.544
2005-11-23,750.112
2005-11-24,749.704
2005-11-25,749.998
2005-11-28,747.376
2005-11-29,746.51
2005-11-30,742.069
2005-12-01,749.721
2005-12-02,752.833
2005-12-05,752.765
2005-12-06,754.649
2005-12-07,752.032
2005-12-08,752.168
2005-12-09,754.068
2005-12-12,758.445
2005-12-13,761.133
2005-12-14,764.61
2005-12-15,760.924
2005-12-16,762.9
2005-12-19,760.797
2005-12-20,759.799
2005-12-21,761.374
2005-12-22,764.272
2005-12-23,764.772
2005-12-26,765.25
2005-12-27,760.521
2005-12-28,762.765
2005-12-29,761.693
2005-12-30,756.26
2006-01-02,757.08
2006-01-03,770.444
2006-01-04,778.306
2006-01-05,778.485
2006-01-06,785.963
2006-01-09,786.476
2006-01-10,782.815
2006-01-11,787.393
2006-01-12,784.973
2006-01-13,784.421
2006-01-16,784.755
2006-01-17,777.816
2006-01-18,771.79
2006-01-19,777.794
2006-01-20,768.403
2006-01-23,771.536
2006-01-24,772.041
2006-01-25,773.218
2006-01-26,779.342
2006-01-27,785.729
2006-01-30,785.759
2006-01-31,786.509
2006-02-01,787.281
2006-02-02,781.201
2006-02-03,776.28
2006-02-06,776.606
2006-02-07,771.892
2006-02-08,771.949
2006-02-09,775.392
2006-02-10,774.157
2006-02-13,771.921
2006-02-14,776.771
2006-02-15,778.061
2006-02-16,782.676
2006-02-17,781.949
2006-02-20,782.389
2006-02-21,782.104
2006-02-22,785.78
2006-02-23,787.357
2006-02-24,788.352
2006-02-27,792.301
2006-02-28,786.321
2006-03-01,790.598
2006-03-02,789.261
2006-03-03,788.153
2006-03-06,786.539
2006-03-07,781.27
2006-03-08,780.678
2006-03-09,782.286
2006-03-10,785.144
2006-03-13,790.525
2006-03-14,797.669
2006-03-15,800.331
2006-03-16,802.611
2006-03-17,804.739
2006-03-20,805.921
2006-03-21,801.343
2006-03-22,804.426
2006-03-23,799.663
2006-03-24,802.756
2006-03-27,801.516
2006-03-28,798.618
2006-03-29,800.507
2006-03-30,806.98
2006-03-31,802.058
2006-04-03,807.345
2006-04-04,811.683
2006-04-05,815.06
2006-04-06,816.378
2006-04-07,808.936
2006-04-10,810.002
2006-04-11,804.492
2006-04-12,802.439
2006-04-13,803.287
2006-04-14,803.366
2006-04-17,805.679
2006-04-18,814.298
2006-04-19,819.365
2006-04-20,819.881
2006-04-21,824.059
2006-04-24,821.256
2006-04-25,820.412
2006-04-26,823.586
2006-04-27,827.232
2006-04-28,826.623
2006-05-01,827.528
2006-05-02,833.931
2006-05-03,828.521
2006-05-04,831.989
2006-05-05,841.62
2006-05-08,842.818
2006-05-09,845.634
2006-05-10,843.684
2006-05-11,836.996
2006-05-12,826.883
2006-05-15,822.908
2006-05-16,821.848
2006-05-17,807.512
2006-05-18,801.468
2006-05-19,799.487
2006-05-22,792.912
2006-05-23,795.731
2006-05-24,791.88
2006-05-25,799.715
2006-05-26,806.955
2006-05-29,808.191
2006-05-30,799.433
2006-05-31,801.065
2006-06-01,807.114
2006-06-02,813.32
2006-06-05,803.715
2006-06-06,792.603
2006-06-07,788.941
2006-06-08,776.157
2006-06-09,780.602
2006-06-12,772.668
2006-06-13,758.162
2006-06-14,762.007
2006-06-15,776.416
2006-06-16,777.005
2006-06-19,772.261
2006-06-20,773.678
2006-06-21,779.045
2006-06-22,778.676
2006-06-23,776.669
2006-06-26,778.766
2006-06-27,774.65
2006-06-28,774.644
2006-06-29,790.09
2006-06-30,802.156
2006-07-03,807.179
2006-07-04,808.746
2006-07-05,799.179
2006-07-06,803.37
2006-07-07,803.425
2006-07-10,804.483
2006-07-11,803.472
2006-07-12,796.063
2006-07-13,786.878
2006-07-14,778.114
2006-07-17,773.586
2006-07-18,771.037
2006-07-19,785.416
2006-07-20,787.976
2006-07-21,783.902
2006-07-24,793.736
2006-07-25,798.082
2006-07-26,798.293
2006-07-27,804.495
2006-07-28,813.244
2006-07-31,811.877
2006-08-01,806.525
2006-08-02,814.034
2006-08-03,811.568
2006-08-04,817.29
2006-08-07,810.416
2006-08-08,810.757
2006-08-09,813.454
2006-08-10,810.732
2006-08-11,808.621
2006-08-14,811.719
2006-08-15,821.021
2006-08-16,828.43
2006-08-17,830.186
2006-08-18,830.467
2006-08-21,830.443
2006-08-22,830.213
2006-08-23,827.028
2006-08-24,827.45
2006-08-25,825.411
2006-08-28,828.803
2006-08-29,830.398
2006-08-30,833.502
2006-08-31,832.944
2006-09-01,836.622
2006-09-04,841.292
2006-09-05,839.756
2006-09-06,830.972
2006-09-07,823.267
2006-09-08,824.045
2006-09-11,820.417
2006-09-12,827.264
2006-09-13,829.577
2006-09-14,831.504
2006-09-15,830.554
2006-09-18,832.076
2006-09-19,830.416
2006-09-20,833.663
2006-09-21,834.222
2006-09-22,831.023
2006-09-25,832.724
2006-09-26,837.717
2006-09-27,843.185
2006-09-28,844.386
2006-09-29,842.862
2006-10-02,844.293
2006-10-03,843.719
2006-10-04,848.895
2006-10-05,853.921
2006-10-06,850.199
2006-10-09,850.973
2006-10-10,852.188
2006-10-11,850.908
2006-10-12,856.619
2006-10-13,858.235
2006-10-16,861.868
2006-10-17,857.744
2006-10-18,860.2
2006-10-19,862.705
2006-10-20,865.189
2006-10-23,868.618
2006-10-24,868.517
2006-10-25,872.449
2006-10-26,877.386
2006-10-27,874.442
2006-10-30,871.974
2006-10-31,872.966
2006-11-01,871.564
2006-11-02,870.299
2006-11-03,868.654
2006-11-06,876.876
2006-11-07,882.338
2006-11-08,880.961
2006-11-09,877.786
2006-11-10,879.332
2006-11-13,878.342
2006-11-14,882.167
2006-11-15,884.579
2006-11-16,885.26
2006-11-17,884.181
2006-11-20,881.722
2006-11-21,883.409
2006-11-22,888.786
2006-11-23,889.108
2006-11-24,887.622
2006-11-27,878.743
2006-11-28,879.768
2006-11-29,889.436
2006-11-30,891.82
2006-12-01,889.969
2006-12-04,895.291
2006-12-05,899.057
2006-12-06,900.13
2006-12-07,899.792
2006-12-08,900.415
2006-12-11,900.388
2006-12-12,902.313
2006-12-13,904.371
2006-12-14,910.209
2006-12-15,910.754
2006-12-18,908.775
2006-12-19,909.012
2006-12-20,910.938
2006-12-21,908.488
2006-12-22,904.41
2006-12-25,904.096
2006-12-26,905.678
2006-12-27,912.954
2006-12-28,913.292
2006-12-29,911.221
2007-01-01,911.221
2007-01-02,917.841
2007-01-03,914.556
2007-01-04,912.317
2007-01-05,903.362
2007-01-08,904.329
2007-01-09,904.707
2007-01-10,899.907
2007-01-11,906.023
2007-01-12,913.453
2007-01-15,916.758
2007-01-16,914.537
2007-01-17,914.521
2007-01-18,913.082
2007-01-19,916.527
2007-01-22,914.227
2007-01-23,917.978
2007-01-24,923.839
2007-01-25,917.352
2007-01-26,912.177
2007-01-29,913.075
2007-01-30,917.967
2007-01-31,919.978
2007-02-01,928.356
2007-02-02,928.822
2007-02-05,926.477
2007-02-06,929.284
2007-02-07,932.217
2007-02-08,928.755
2007-02-09,927.212
2007-02-12,922.952
2007-02-13,929.726
2007-02-14,939.452
2007-02-15,942.029
2007-02-16,940.689
2007-02-19,942.161
2007-02-20,942.595
2007-02-21,938.556
2007-02-22,939.196
2007-02-23,940.935
2007-02-26,942.839
2007-02-27,919.893
2007-02-28,912.279
2007-03-01,906.942
2007-03-02,899.969
2007-03-05,887.747
2007-03-06,899.802
2007-03-07,901.396
2007-03-08,909.28
2007-03-09,910.233
2007-03-12,912.994
2007-03-13,900.343
2007-03-14,892.8
2007-03-15,901.576
2007-03-16,900.333
2007-03-19,910.589
2007-03-20,916.987
2007-03-21,926.457
2007-03-22,934.386
2007-03-23,935.781
2007-03-26,934.585
2007-03-27,931.173
2007-03-28,926.342
2007-03-29,930.071
2007-03-30,928.656
2007-04-02,930.573
2007-04-03,939.438
2007-04-04,943.038
2007-04-05,945.998
2007-04-06,945.743
2007-04-09,944.872
2007-04-10,950.541
2007-04-11,947.567
2007-04-12,950.597
2007-04-13,953.827
2007-04-16,965.13
2007-04-17,967.117
2007-04-18,968.065
2007-04-19,964.793
2007-04-20,973.546
2007-04-23,970.813
2007-04-24,969.122
2007-04-25,976.557
2007-04-26,975.343
2007-04-27,974.477
2007-04-30,971.369
2007-05-01,970.109
2007-05-02,976.017
2007-05-03,979.129
2007-05-04,984.011
2007-05-07,989.153
2007-05-08,983.686
2007-05-09,987.745
2007-05-10,976.521
2007-05-11,982.774
2007-05-14,982.757
2007-05-15,984.171
2007-05-16,987.431
2007-05-17,985.945
2007-05-18,992.225
2007-05-21,992.925
2007-05-22,993.501
2007-05-23,997.312
2007-05-24,988.439
2007-05-25,990.307
2007-05-28,991.333
2007-05-29,993.833
2007-05-30,995.776
2007-05-31,1000.0
2007-06-01,1005.421
2007-06-04,1008.192
2007-06-05,1004.884
2007-06-06,995.113
2007-06-07,981.455
2007-06-08,982.334
2007-06-11,985.792
2007-06-12,977.438
2007-06-13,984.914
2007-06-14,993.386
2007-06-15,1003.535
2007-06-18,1003.723
2007-06-19,1003.983
2007-06-20,998.254
2007-06-21,997.868
2007-06-22,989.947
2007-06-25,987.847
2007-06-26,984.458
2007-06-27,984.705
2007-06-28,989.708
2007-06-29,993.73
2007-07-02,1002.569
2007-07-03,1007.459
2007-07-04,1009.313
2007-07-05,1006.997
2007-07-06,1011.539
2007-07-09,1014.438
2007-07-10,1006.386
2007-07-11,1008.054
2007-07-12,1021.81
2007-07-13,1027.229
2007-07-16,1026.93
2007-07-17,1025.411
2007-07-18,1020.494
2007-07-19,1027.25
2007-07-20,1019.104
2007-07-23,1022.087
2007-07-24,1007.884
2007-07-25,1003.61
2007-07-26,981.543
2007-07-27,966.934
2007-07-30,972.313
2007-07-31,973.551
2007-08-01,968.251
2007-08-02,973.588
2007-08-03,959.422
2007-08-06,967.92
2007-08-07,974.044
2007-08-08,990.584
2007-08-09,968.216
2007-08-10,953.49
2007-08-13,958.939
2007-08-14,945.384
2007-08-15,932.53
2007-08-16,920.4
2007-08-17,936.719
2007-08-20,941.915
2007-08-21,945.351
2007-08-22,956.354
2007-08-23,961.749
2007-08-24,969.808
2007-08-27,967.301
2007-08-28,950.236
2007-08-29,960.387
2007-08-30,962.465
2007-08-31,975.277
2007-09-03,975.86
2007-09-04,982.132
2007-09-05,971.845
2007-09-06,976.651
2007-09-07,963.956
2007-09-10,959.217
2007-09-11,972.971
2007-09-12,976.181
2007-09-13,982.687
2007-09-14,981.286
2007-09-17,973.824
2007-09-18,990.085
2007-09-19,1009.178
2007-09-20,1009.516
2007-09-21,1012.161
2007-09-24,1010.924
2007-09-25,1010.409
2007-09-26,1014.621
2007-09-27,1023.348
2007-09-28,1024.902
2007-10-01,1034.584
2007-10-02,1034.713
2007-10-03,1033.154
2007-10-04,1033.919
2007-10-05,1043.161
2007-10-08,1037.724
2007-10-09,1045.423
2007-10-10,1047.233
2007-10-11,1050.891
2007-10-12,1051.042
2007-10-15,1044.368
2007-10-16,1034.223
2007-10-17,1037.195
2007-10-18,1038.906
2007-10-19,1021.295
2007-10-22,1013.014
2007-10-23,1024.737
2007-10-24,1021.47
2007-10-25,1026.391
2007-10-26,1042.048
2007-10-29,1050.88
2007-10-30,1045.44
2007-10-31,1057.31
2007-11-01,1038.717
2007-11-02,1035.107
2007-11-05,1027.658
2007-11-06,1038.277
2007-11-07,1025.524
2007-11-08,1019.807
2007-11-09,1005.158
2007-11-12,992.397
2007-11-13,1008.963
2007-11-14,1013.092
2007-11-15,999.059
2007-11-16,997.409
2007-11-19,982.262
2007-11-20,992.476
2007-11-21,974.811
2007-11-22,977.921
2007-11-23,990.498
2007-11-26,981.404
2007-11-27,987.54
2007-11-28,1007.008
2007-11-29,1013.103
2007-11-30,1019.556
2007-12-03,1014.814
2007-12-04,1008.332
2007-12-05,1019.189
2007-12-06,1027.967
2007-12-07,1030.911
2007-12-10,1038.154
2007-12-11,1024.771
2007-12-12,1026.961
2007-12-13,1013.569
2007-12-14,1001.448
2007-12-17,983.601
2007-12-18,986.189
2007-12-19,983.067
2007-12-20,985.94
2007-12-21,1001.266
2007-12-24,1006.842
2007-12-25,1008.783
2007-12-26,1012.458
2007-12-27,1007.718
2007-12-28,1010.722
2007-12-31,1006.372
2008-01-01,1006.372
2008-01-02,999.724
2008-01-03,999.562
2008-01-04,979.226
2008-01-07,976.826
2008-01-08,970.789
2008-01-09,973.814
2008-01-10,974.345
2008-01-11,965.613
2008-01-14,974.174
2008-01-15,951.697
2008-01-16,936.164
2008-01-17,922.52
2008-01-18,914.738
2008-01-21,886.946
2008-01-22,884.034
2008-01-23,886.608
2008-01-24,914.177
2008-01-25,912.789
2008-01-28,915.468
2008-01-29,924.434
2008-01-30,918.92
2008-01-31,929.774
2008-02-01,942.245
2008-02-04,939.667
2008-02-05,909.225
2008-02-06,902.913
2008-02-07,897.588
2008-02-08,896.157
2008-02-11,895.863
2008-02-12,911.81
2008-02-13,916.18
2008-02-14,916.426
2008-02-15,912.236
2008-02-18,916.441
2008-02-19,921.071
2008-02-20,914.282
2008-02-21,917.14
2008-02-22,918.272
2008-02-25,932.612
2008-02-26,942.857
2008-02-27,950.109
2008-02-28,942.121
2008-02-29,923.37
2008-03-03,914.728
2008-03-04,909.186
2008-03-05,917.411
2008-03-06,907.663
2008-03-07,896.136
2008-03-10,884.012
2008-03-11,903.235
2008-03-12,909.962
2008-03-13,908.165
2008-03-14,894.632
2008-03-17,876.811
2008-03-18,906.71
2008-03-19,891.72
2008-03-20,894.704
2008-03-21,896.189
2008-03-24,901.98
2008-03-25,921.396
2008-03-26,920.903
2008-03-27,918.947
2008-03-28,913.882
2008-03-31,914.496
2008-04-01,934.285
2008-04-02,942.899
2008-04-03,945.682
2008-04-04,949.973
2008-04-07,953.766
2008-04-08,946.854
2008-04-09,941.044
2008-04-10,942.949
2008-04-11,930.99
2008-04-14,924.277
2008-04-15,928.162
2008-04-16,949.812
2008-04-17,947.766
2008-04-18,958.94
2008-04-21,964.395
2008-04-22,958.724
2008-04-23,959.667
2008-04-24,958.031
2008-04-25,966.907
2008-04-28,969.094
2008-04-29,964.525
2008-04-30,963.801
2008-05-01,968.618
2008-05-02,978.09
2008-05-05,977.435
2008-05-06,981.976
2008-05-07,972.987
2008-05-08,975.113
2008-05-09,966.57
2008-05-12,974.89
2008-05-13,974.548
2008-05-14,977.953
2008-05-15,987.261
2008-05-16,993.841
2008-05-19,998.382
2008-05-20,990.514
2008-05-21,980.981
2008-05-22,982.315
2008-05-23,971.366
2008-05-26,968.137
2008-05-27,969.144
2008-05-28,970.405
2008-05-29,974.32
2008-05-30,977.422
2008-06-02,971.057
2008-06-03,966.568
2008-06-04,963.444
2008-06-05,972.435
2008-06-06,958.029
2008-06-09,953.742
2008-06-10,941.455
2008-06-11,931.744
2008-06-12,928.153
2008-06-13,936.255
2008-06-16,940.58
2008-06-17,941.206
2008-06-18,933.975
2008-06-19,929.799
2008-06-20,917.007
2008-06-23,913.479
2008-06-24,912.091
2008-06-25,916.904
2008-06-26,900.927
2008-06-27,896.982
2008-06-30,900.625
2008-07-01,895.043
2008-07-02,885.388
2008-07-03,885.159
2008-07-04,881.248
2008-07-07,880.141
2008-07-08,881.192
2008-07-09,878.412
2008-07-10,877.158
2008-07-11,867.629
2008-07-14,864.931
2008-07-15,853.593
2008-07-16,862.129
2008-07-17,876.64
2008-07-18,878.461
2008-07-21,882.051
2008-07-22,888.121
2008-07-23,893.449
2008-07-24,880.92
2008-07-25,878.475
2008-07-28,868.594
2008-07-29,873.83
2008-07-30,887.976
2008-07-31,883.034
2008-08-01,873.669
2008-08-04,865.859
2008-08-05,880.426
2008-08-06,885.617
2008-08-07,874.651
2008-08-08,878.214
2008-08-11,885.735
2008-08-12,877.676
2008-08-13,867.488
2008-08-14,871.005
2008-08-15,868.083
2008-08-18,863.457
2008-08-19,849.889
2008-08-20,855.461
2008-08-21,858.653
2008-08-22,865.342
2008-08-25,856.578
2008-08-26,855.005
2008-08-27,860.618
2008-08-28,871.608
2008-08-29,869.671
2008-09-01,863.767
2008-09-02,859.764
2008-09-03,853.803
2008-09-04,830.379
2008-09-05,821.664
2008-09-08,841.015
2008-09-09,820.708
2008-09-10,820.043
2008-09-11,819.612
2008-09-12,832.004
2008-09-15,801.92
2008-09-16,795.88
2008-09-17,772.109
2008-09-18,788.045
2008-09-19,833.965
2008-09-22,820.586
2008-09-23,811.034
2008-09-24,807.739
2008-09-25,820.646
2008-09-26,814.56
2008-09-29,758.175
2008-09-30,770.523
2008-10-01,772.858
2008-10-02,746.075
2008-10-03,745.585
2008-10-06,702.719
2008-10-07,681.383
2008-10-08,657.69
2008-10-09,627.182
2008-10-10,595.552
2008-10-13,653.122
2008-10-14,670.397
2008-10-15,623.263
2008-10-16,614.705
2008-10-17,624.093
2008-10-20,650.147
2008-10-21,638.414
2008-10-22,597.807
2008-10-23,600.346
2008-10-24,574.612
2008-10-27,550.273
2008-10-28,589.456
2008-10-29,610.007
2008-10-30,627.454
2008-10-31,630.687
2008-11-03,633.217
2008-11-04,663.136
2008-11-05,647.05
2008-11-06,609.047
2008-11-07,618.774
2008-11-10,620.005
2008-11-11,597.327
2008-11-12,573.669
2008-11-13,589.527
2008-11-14,580.734
2008-11-17,566.793
2008-11-18,569.309
2008-11-19,543.101
2008-11-20,510.05
2008-11-21,525.438
2008-11-24,561.919
2008-11-25,570.679
2008-11-26,579.16
2008-11-27,584.236
2008-11-28,589.784
2008-12-01,548.562
2008-12-02,559.759
2008-12-03,568.913
2008-12-04,558.974
2008-12-05,561.255
2008-12-08,592.407
2008-12-09,587.018
2008-12-10,593.652
2008-12-11,589.682
2008-12-12,584.511
2008-12-15,588.441
2008-12-16,605.51
2008-12-17,612.039
2008-12-18,606.342
2008-12-19,597.704
2008-12-22,588.828
2008-12-23,585.82
2008-12-24,585.845
2008-12-25,586.679
2008-12-26,589.298
2008-12-29,594.583
2008-12-30,604.454
2008-12-31,606.999
2009-01-01,606.999
2009-01-02,623.979
2009-01-05,623.091
2009-01-06,625.273
2009-01-07,619.034
2009-01-08,618.445
2009-01-09,608.023
2009-01-12,595.133
2009-01-13,586.38
2009-01-14,568.49
2009-01-15,562.116
2009-01-16,570.003
2009-01-19,565.926
2009-01-20,541.778
2009-01-21,552.005
2009-01-22,546.87
2009-01-23,543.452
2009-01-26,554.645
2009-01-27,562.709
2009-01-28,578.985
2009-01-29,565.376
2009-01-30,552.657
2009-02-02,546.538
2009-02-03,556.686
2009-02-04,559.427
2009-02-05,562.524
2009-02-06,574.095
2009-02-09,578.389
2009-02-10,558.031
2009-02-11,557.439
2009-02-12,552.458
2009-02-13,551.839
2009-02-16,547.88
2009-02-17,525.395
2009-02-18,522.508
2009-02-19,522.199
2009-02-20,510.514
2009-02-23,500.713
2009-02-24,507.824
2009-02-25,505.312
2009-02-26,505.524
2009-02-27,496.491
2009-03-02,472.176
2009-03-03,466.498
2009-03-04,477.571
2009-03-05,462.894
2009-03-06,461.331
2009-03-09,455.51
2009-03-10,479.973
2009-03-11,483.851
2009-03-12,493.754
2009-03-13,501.024
2009-03-16,507.193
2009-03-17,516.109
2009-03-18,522.522
2009-03-19,531.352
2009-03-20,522.987
2009-03-23,550.237
2009-03-24,546.105
2009-03-25,549.899
2009-03-26,558.26
2009-03-27,547.031
2009-03-30,525.64
2009-03-31,534.12
2009-04-01,542.521
2009-04-02,565.43
2009-04-03,566.328
2009-04-06,562.23
2009-04-07,552.48
2009-04-08,554.138
2009-04-09,570.697
2009-04-10,571.057
2009-04-13,574.199
2009-04-14,570.997
2009-04-15,572.108
2009-04-16,579.747
2009-04-17,583.209
2009-04-20,562.276
2009-04-21,566.919
2009-04-22,566.962
2009-04-23,571.555
2009-04-24,583.738
2009-04-27,580.349
2009-04-28,573.802
2009-04-29,587.058
2009-04-30,591.732
2009-05-01,593.985
2009-05-04,610.691
2009-05-05,611.372
2009-05-06,620.319
2009-05-07,620.639
2009-05-08,633.616
2009-05-11,627.216
2009-05-12,626.638
2009-05-13,613.325
2009-05-14,613.975
2009-05-15,613.632
2009-05-18,624.061
2009-05-19,631.477
2009-05-20,635.409
2009-05-21,625.068
2009-05-22,627.545
2009-05-25,628.502
2009-05-26,638.996
2009-05-27,634.669
2009-05-28,636.994
2009-05-29,646.78
2009-06-01,662.441
2009-06-02,666.296
2009-06-03,655.552
2009-06-04,657.711
2009-06-05,655.393
2009-06-08,651.039
2009-06-09,655.529
2009-06-10,658.703
2009-06-11,665.006
2009-06-12,663.548
2009-06-15,646.378
2009-06-16,641.057
2009-06-17,636.306
2009-06-18,640.814
2009-06-19,644.968
2009-06-22,628.264
2009-06-23,627.779
2009-06-24,636.005
2009-06-25,640.152
2009-06-26,644.047
2009-06-29,649.055
2009-06-30,644.059
2009-07-01,650.042
2009-07-02,633.108
2009-07-03,632.68
2009-07-06,629.108
2009-07-07,621.898
2009-07-08,616.641
2009-07-09,620.085
2009-07-10,616.512
2009-07-13,626.122
2009-07-14,633.193
2009-07-15,650.954
2009-07-16,656.388
2009-07-17,657.703
2009-07-20,666.177
2009-07-21,672.121
2009-07-22,672.132
2009-07-23,685.05
2009-07-24,686.639
2009-07-27,689.943
2009-07-28,687.326
2009-07-29,684.561
2009-07-30,694.825
2009-07-31,698.46
2009-08-03,712.089
2009-08-04,712.583
2009-08-05,709.172
2009-08-06,707.79
2009-08-07,710.115
2009-08-10,707.935
2009-08-11,700.821
2009-08-12,707.088
2009-08-13,715.048
2009-08-14,710.276
2009-08-17,690.971
2009-08-18,698.182
2009-08-19,702.13
2009-08-20,710.368
2009-08-21,722.087
2009-08-24,727.0
2009-08-25,728.842
2009-08-26,726.294
2009-08-27,725.749
2009-08-28,731.003
2009-08-31,725.878
2009-09-01,713.323
2009-09-02,708.738
2009-09-03,711.817
2009-09-04,719.315
2009-09-07,725.696
2009-09-08,734.175
2009-09-09,739.031
2009-09-10,744.473
2009-09-11,747.414
2009-09-14,746.868
2009-09-15,747.346
2009-09-16,759.353
2009-09-17,762.411
2009-09-18,760.83
2009-09-21,755.298
2009-09-22,763.477
2009-09-23,760.026
2009-09-24,750.398
2009-09-25,745.843
2009-09-28,753.97
2009-09-29,752.516
2009-09-30,753.163
2009-10-01,736.948
2009-10-02,728.555
2009-10-05,735.25
2009-10-06,750.034
2009-10-07,751.095
2009-10-08,760.303
2009-10-09,761.774
2009-10-12,765.777
2009-10-13,763.224
2009-10-14,777.103
2009-10-15,779.789
2009-10-16,772.828
2009-10-19,782.567
2009-10-20,779.584
2009-10-21,778.346
2009-10-22,778.501
2009-10-23,771.94
2009-10-26,763.001
2009-10-27,758.404
2009-10-28,744.68
2009-10-29,757.022
2009-10-30,742.341
2009-11-02,744.562
2009-11-03,740.368
2009-11-04,748.133
2009-11-05,757.029
2009-11-06,759.692
2009-11-09,776.926
2009-11-10,776.744
2009-11-11,780.53
2009-11-12,774.336
2009-11-13,778.249
2009-11-16,789.751
2009-11-17,786.243
2009-11-18,788.064
2009-11-19,775.323
2009-11-20,771.24
2009-11-23,785.217
2009-11-24,781.59
2009-11-25,788.784
2009-11-26,778.04
2009-11-27,771.344
2009-11-30,774.259
2009-12-01,789.428
2009-12-02,790.582
2009-12-03,788.445
2009-12-04,787.142
2009-12-07,784.379
2009-12-08,774.91
2009-12-09,773.65
2009-12-10,777.172
2009-12-11,777.987
2009-12-14,783.673
2009-12-15,778.866
2009-12-16,783.843
2009-12-17,770.018
2009-12-18,769.141
2009-12-21,777.056
2009-12-22,779.208
2009-12-23,783.825
2009-12-24,787.843
2009-12-25,787.425
2009-12-28,790.929
2009-12-29,792.043
2009-12-30,787.623
2009-12-31,785.676
2010-01-01,785.676
2010-01-04,799.605
2010-01-05,801.518
2010-01-06,801.784
2010-01-07,801.187
2010-01-08,804.681
2010-01-11,810.565
2010-01-12,805.816
2010-01-13,807.04
2010-01-14,811.347
2010-01-15,803.186
2010-01-18,805.007
2010-01-19,808.579
2010-01-20,795.753
2010-01-21,783.731
2010-01-22,772.269
2010-01-25,771.49
2010-01-26,768.03
2010-01-27,766.179
2010-01-28,758.052
2010-01-29,752.527
2010-02-01,758.738
2010-02-02,768.944
2010-02-03,765.137
2010-02-04,743.401
2010-02-05,736.147
2010-02-08,734.561
2010-02-09,740.147
2010-02-10,740.512
2010-02-11,744.917
2010-02-12,744.29
2010-02-15,744.463
2010-02-16,756.328
2010-02-17,762.453
2010-02-18,765.971
2010-02-19,762.926
2010-02-22,766.303
2010-02-23,758.848
2010-02-24,762.212
2010-02-25,755.854
2010-02-26,762.076
2010-03-01,766.475
2010-03-02,772.427
2010-03-03,777.967
2010-03-04,776.962
2010-03-05,786.965
2010-03-08,789.904
2010-03-09,789.709
2010-03-10,793.81
2010-03-11,795.559
2010-03-12,798.463
2010-03-15,795.195
2010-03-16,802.819
2010-03-17,808.685
2010-03-18,805.236
2010-03-19,801.528
2010-03-22,803.018
2010-03-23,807.916
2010-03-24,800.863
2010-03-25,802.236
2010-03-26,803.148
2010-03-29,808.592
2010-03-30,809.053
2010-03-31,808.618
2010-04-01,816.409
2010-04-02,816.861
2010-04-05,819.333
2010-04-06,819.634
2010-04-07,816.701
2010-04-08,815.538
2010-04-09,823.521
2010-04-12,827.739
2010-04-13,825.492
2010-04-14,834.462
2010-04-15,836.348
2010-04-16,823.156
2010-04-19,820.833
2010-04-20,827.377
2010-04-21,825.029
2010-04-22,819.626
2010-04-23,823.677
2010-04-26,825.853
2010-04-27,808.624
2010-04-28,803.619
2010-04-29,812.579
2010-04-30,806.243
2010-05-03,808.805
2010-05-04,788.604
2010-05-05,780.609
2010-05-06,758.711
2010-05-07,742.293
2010-05-10,778.257
2010-05-11,772.738
2010-05-12,781.353
2010-05-13,777.216
2010-05-14,757.941
2010-05-17,753.112
2010-05-18,750.836
2010-05-19,740.391
2010-05-20,719.399
2010-05-21,725.816
2010-05-24,719.59
2010-05-25,709.35
2010-05-26,711.926
2010-05-27,732.89
2010-05-28,729.866
2010-05-31,729.429
2010-06-01,723.088
2010-06-02,729.58
2010-06-03,737.199
2010-06-04,716.881
2010-06-07,704.706
2010-06-08,707.693
2010-06-09,710.363
2010-06-10,726.532
2010-06-11,730.129
2010-06-14,736.844
2010-06-15,748.219
2010-06-16,750.44
2010-06-17,751.854
2010-06-18,753.467
2010-06-21,757.251
2010-06-22,747.259
2010-06-23,740.798
2010-06-24,731.867
2010-06-25,729.333
2010-06-28,731.775
2010-06-29,708.898
2010-06-30,704.59
2010-07-01,700.982
2010-07-02,701.542
2010-07-05,699.547
2010-07-06,711.963
2010-07-07,725.774
2010-07-08,734.73
2010-07-09,739.055
2010-07-12,739.575
2010-07-13,751.098
2010-07-14,753.96
2010-07-15,753.984
2010-07-16,738.321
2010-07-19,737.755
2010-07-20,740.282
2010-07-21,736.691
2010-07-22,751.177
2010-07-23,755.728
2010-07-26,763.822
2010-07-27,765.384
2010-07-28,764.788
2010-07-29,764.245
2010-07-30,761.901
2010-08-02,780.595
2010-08-03,781.33
2010-08-04,781.182
2010-08-05,781.507
2010-08-06,781.056
2010-08-09,785.11
2010-08-10,777.061
2010-08-11,755.722
2010-08-12,751.404
2010-08-13,749.497
2010-08-16,751.288
2010-08-17,759.56
2010-08-18,760.002
2010-08-19,751.016
2010-08-20,742.206
2010-08-23,742.177
2010-08-24,732.6
2010-08-25,729.044
2010-08-26,731.237
2010-08-27,739.162
2010-08-30,735.625
2010-08-31,733.724
2010-09-01,754.392
2010-09-02,759.139
2010-09-03,767.486
2010-09-06,770.693
2010-09-07,762.626
2010-09-08,766.07
2010-09-09,771.766
2010-09-10,773.373
2010-09-13,783.881
2010-09-14,786.295
