Date,AUSTRIA IMI GROWTH IMI (Large+Mid+Small Cap)
2010-09-16,481.406
2010-09-17,480.132
2010-09-20,483.728
2010-09-21,486.209
2010-09-22,492.173
2010-09-23,486.508
2010-09-24,498.972
2010-09-27,500.551
2010-09-28,502.069
2010-09-29,503.291
2010-09-30,504.841
2010-10-01,512.538
2010-10-04,507.756
2010-10-05,518.838
2010-10-06,528.178
2010-10-07,532.535
2010-10-08,533.637
2010-10-11,535.118
2010-10-12,528.325
2010-10-13,539.212
2010-10-14,544.8
2010-10-15,542.733
2010-10-18,543.679
2010-10-19,534.711
2010-10-20,544.235
2010-10-21,550.414
2010-10-22,547.136
2010-10-25,554.755
2010-10-26,550.389
2010-10-27,541.462
2010-10-28,545.234
2010-10-29,538.625
2010-11-01,538.199
2010-11-02,546.744
2010-11-03,540.855
2010-11-04,559.786
2010-11-05,554.003
2010-11-08,550.658
2010-11-09,556.179
2010-11-10,543.95
2010-11-11,533.68
2010-11-12,536.73
2010-11-15,538.701
2010-11-16,527.876
2010-11-17,531.86
2010-11-18,540.716
2010-11-19,544.055
2010-11-22,541.531
2010-11-23,522.667
2010-11-24,524.879
2010-11-25,526.381
2010-11-26,521.397
2010-11-29,510.566
2010-11-30,500.75
2010-12-01,521.069
2010-12-02,538.042
2010-12-03,548.23
2010-12-06,552.476
2010-12-07,558.316
2010-12-08,552.877
2010-12-09,555.432
2010-12-10,554.932
2010-12-13,560.858
2010-12-14,557.926
2010-12-15,551.327
2010-12-16,541.143
2010-12-17,543.413
2010-12-20,549.164
2010-12-21,559.058
2010-12-22,559.983
2010-12-23,552.203
2010-12-24,554.379
2010-12-27,556.778
2010-12-28,560.559
2010-12-29,567.459
2010-12-30,566.941
2010-12-31,572.639
2011-01-03,581.189
2011-01-04,576.328
2011-01-05,555.266
2011-01-06,550.661
2011-01-07,555.125
2011-01-10,544.796
2011-01-11,550.72
2011-01-12,561.743
2011-01-13,566.42
2011-01-14,559.452
2011-01-17,554.298
2011-01-18,567.037
2011-01-19,568.405
2011-01-20,548.91
2011-01-21,561.477
2011-01-24,563.411
2011-01-25,558.815
2011-01-26,565.415
2011-01-27,575.459
2011-01-28,568.765
2011-01-31,566.665
2011-02-01,578.542
2011-02-02,573.399
2011-02-03,564.776
2011-02-04,566.84
2011-02-07,571.78
2011-02-08,575.507
2011-02-09,574.436
2011-02-10,567.088
2011-02-11,566.392
2011-02-14,569.519
2011-02-15,562.476
2011-02-16,564.099
2011-02-17,562.212
2011-02-18,565.842
2011-02-21,561.365
2011-02-22,561.438
2011-02-23,551.313
2011-02-24,552.34
2011-02-25,558.668
2011-02-28,564.151
2011-03-01,563.248
2011-03-02,560.561
2011-03-03,563.759
2011-03-04,562.075
2011-03-07,560.271
2011-03-08,555.413
2011-03-09,556.083
2011-03-10,546.454
2011-03-11,540.81
2011-03-14,537.091
2011-03-15,528.804
2011-03-16,533.098
2011-03-17,549.148
2011-03-18,563.184
2011-03-21,573.194
2011-03-22,573.742
2011-03-23,573.252
2011-03-24,587.726
2011-03-25,590.802
2011-03-28,589.242
2011-03-29,590.431
2011-03-30,593.598
2011-03-31,589.549
2011-04-01,594.738
2011-04-04,597.924
2011-04-05,593.507
2011-04-06,603.074
2011-04-07,592.439
2011-04-08,604.293
2011-04-11,599.406
2011-04-12,590.714
2011-04-13,595.869
2011-04-14,589.132
2011-04-15,588.166
2011-04-18,565.952
2011-04-19,576.504
2011-04-20,599.548
2011-04-21,607.046
2011-04-22,607.046
2011-04-25,606.609
2011-04-26,607.698
2011-04-27,610.739
2011-04-28,616.748
2011-04-29,614.505
2011-05-02,621.256
2011-05-03,620.532
2011-05-04,615.436
2011-05-05,595.735
2011-05-06,595.672
2011-05-09,589.744
2011-05-10,602.971
2011-05-11,603.118
2011-05-12,593.043
2011-05-13,587.118
2011-05-16,586.531
2011-05-17,577.288
2011-05-18,585.982
2011-05-19,586.88
2011-05-20,579.011
2011-05-23,565.355
2011-05-24,573.487
2011-05-25,570.451
2011-05-26,573.415
2011-05-27,586.253
2011-05-30,589.415
2011-05-31,602.547
2011-06-01,603.481
2011-06-02,604.088
2011-06-03,609.435
2011-06-06,608.04
2011-06-07,607.735
2011-06-08,597.067
2011-06-09,597.967
2011-06-10,589.844
2011-06-13,590.542
2011-06-14,604.026
2011-06-15,591.548
2011-06-16,577.271
2011-06-17,588.62
2011-06-20,578.43
2011-06-21,595.936
2011-06-22,594.567
2011-06-23,582.807
2011-06-24,567.449
2011-06-27,572.446
2011-06-28,584.235
2011-06-29,599.761
2011-06-30,612.654
2011-07-01,621.087
2011-07-04,622.166
2011-07-05,617.519
2011-07-06,604.519
2011-07-07,613.677
2011-07-08,600.909
2011-07-11,571.623
2011-07-12,572.556
2011-07-13,589.042
2011-07-14,580.775
2011-07-15,577.131
2011-07-18,558.99
2011-07-19,571.625
2011-07-20,578.262
2011-07-21,594.624
2011-07-22,593.879
2011-07-25,588.94
2011-07-26,596.107
2011-07-27,582.929
2011-07-28,572.539
2011-07-29,574.824
2011-08-01,558.367
2011-08-02,534.872
2011-08-03,521.104
2011-08-04,497.375
2011-08-05,483.796
2011-08-08,449.277
2011-08-09,458.407
2011-08-10,445.968
2011-08-11,459.054
2011-08-12,476.026
2011-08-15,483.728
2011-08-16,481.61
2011-08-17,484.079
2011-08-18,449.26
2011-08-19,439.031
2011-08-22,438.476
2011-08-23,431.746
2011-08-24,443.735
2011-08-25,444.679
2011-08-26,445.128
2011-08-29,461.816
2011-08-30,460.313
2011-08-31,476.082
2011-09-01,468.285
2011-09-02,451.492
2011-09-05,426.546
2011-09-06,421.354
2011-09-07,434.507
2011-09-08,438.05
2011-09-09,404.058
2011-09-12,384.679
2011-09-13,390.414
2011-09-14,390.333
2011-09-15,408.268
2011-09-16,412.486
2011-09-19,390.131
2011-09-20,398.925
2011-09-21,392.536
2011-09-22,364.143
2011-09-23,359.019
2011-09-26,368.83
2011-09-27,398.005
2011-09-28,390.879
2011-09-29,395.492
2011-09-30,377.166
2011-10-03,357.017
2011-10-04,341.615
2011-10-05,366.913
2011-10-06,377.855
2011-10-07,388.535
2011-10-10,386.034
2011-10-11,374.943
2011-10-12,393.515
2011-10-13,381.923
2011-10-14,389.737
2011-10-17,379.523
2011-10-18,374.855
2011-10-19,373.628
2011-10-20,359.66
2011-10-21,377.709
2011-10-24,385.64
2011-10-25,385.788
2011-10-26,383.429
2011-10-27,417.539
2011-10-28,413.145
2011-10-31,389.24
2011-11-01,381.65
2011-11-02,373.279
2011-11-03,381.839
2011-11-04,387.851
2011-11-07,378.508
2011-11-08,388.896
2011-11-09,371.293
2011-11-10,361.433
2011-11-11,378.53
2011-11-14,371.78
2011-11-15,361.411
2011-11-16,359.034
2011-11-17,343.098
2011-11-18,338.97
2011-11-21,318.847
2011-11-22,308.615
2011-11-23,303.545
2011-11-24,307.427
2011-11-25,307.108
2011-11-28,325.979
2011-11-29,329.048
2011-11-30,346.223
2011-12-01,340.593
2011-12-02,342.798
2011-12-05,344.141
2011-12-06,339.574
2011-12-07,344.694
2011-12-08,342.673
2011-12-09,340.432
2011-12-12,323.668
2011-12-13,321.685
2011-12-14,312.867
2011-12-15,317.04
2011-12-16,320.33
2011-12-19,319.577
2011-12-20,330.499
2011-12-21,332.623
2011-12-22,336.697
2011-12-23,336.22
2011-12-26,336.22
2011-12-27,338.207
2011-12-28,335.01
2011-12-29,337.888
2011-12-30,339.641
2012-01-02,347.318
2012-01-03,352.885
2012-01-04,346.981
2012-01-05,338.032
2012-01-06,335.945
2012-01-09,332.345
2012-01-10,336.451
2012-01-11,333.498
2012-01-12,340.276
2012-01-13,339.916
2012-01-16,338.457
2012-01-17,344.201
2012-01-18,348.739
2012-01-19,354.36
2012-01-20,360.03
2012-01-23,367.679
2012-01-24,359.95
2012-01-25,360.106
2012-01-26,375.684
2012-01-27,376.324
2012-01-30,366.555
2012-01-31,370.203
2012-02-01,381.278
2012-02-02,385.961
2012-02-03,391.94
2012-02-06,394.377
2012-02-07,398.658
2012-02-08,400.078
2012-02-09,402.364
2012-02-10,391.704
2012-02-13,398.202
2012-02-14,390.444
2012-02-15,391.433
2012-02-16,386.192
2012-02-17,392.445
2012-02-20,400.663
2012-02-21,397.737
2012-02-22,393.243
2012-02-23,396.629
2012-02-24,406.99
2012-02-27,403.186
2012-02-28,403.411
2012-02-29,399.936
2012-03-01,401.318
2012-03-02,398.254
2012-03-05,398.254
2012-03-06,381.561
2012-03-07,385.244
2012-03-08,393.143
2012-03-09,389.734
2012-03-12,387.15
2012-03-13,389.646
2012-03-14,392.267
2012-03-15,396.505
2012-03-16,401.657
2012-03-19,407.269
2012-03-20,400.849
2012-03-21,397.121
2012-03-22,392.597
2012-03-23,396.473
2012-03-26,404.99
2012-03-27,403.436
2012-03-28,400.524
2012-03-29,401.716
2012-03-30,404.221
2012-04-02,404.0
2012-04-03,407.684
2012-04-04,391.45
2012-04-05,384.648
2012-04-06,384.648
2012-04-09,384.869
2012-04-10,378.448
2012-04-11,384.0
2012-04-12,393.482
2012-04-13,383.812
2012-04-16,385.753
2012-04-17,393.575
2012-04-18,393.409
2012-04-19,393.045
2012-04-20,400.419
2012-04-23,390.336
2012-04-24,399.149
2012-04-25,404.472
2012-04-26,406.69
2012-04-27,409.91
2012-04-30,409.941
2012-05-01,409.615
2012-05-02,406.375
2012-05-03,402.362
2012-05-04,403.833
2012-05-07,404.767
2012-05-08,396.488
2012-05-09,387.264
2012-05-10,386.921
2012-05-11,387.893
2012-05-14,373.265
2012-05-15,365.025
2012-05-16,369.727
2012-05-17,368.769
2012-05-18,363.746
2012-05-21,368.336
2012-05-22,379.356
2012-05-23,366.557
2012-05-24,368.857
2012-05-25,367.239
2012-05-28,368.002
2012-05-29,373.99
2012-05-30,364.371
2012-05-31,370.214
2012-06-01,359.982
2012-06-04,355.173
2012-06-05,354.517
2012-06-06,362.818
2012-06-07,364.705
2012-06-08,363.236
2012-06-11,364.9
2012-06-12,362.433
2012-06-13,362.013
2012-06-14,362.956
2012-06-15,362.929
2012-06-18,361.308
2012-06-19,371.341
2012-06-20,374.767
2012-06-21,364.354
2012-06-22,355.368
2012-06-25,349.075
2012-06-26,345.432
2012-06-27,346.172
2012-06-28,346.621
2012-06-29,364.466
2012-07-02,368.267
2012-07-03,370.803
2012-07-04,366.395
2012-07-05,361.297
2012-07-06,354.572
2012-07-09,354.389
2012-07-10,355.712
2012-07-11,352.97
2012-07-12,349.789
2012-07-13,355.866
2012-07-16,359.119
2012-07-17,359.951
2012-07-18,362.363
2012-07-19,367.457
2012-07-20,357.698
2012-07-23,346.659
2012-07-24,343.423
2012-07-25,346.718
2012-07-26,358.067
2012-07-27,360.813
2012-07-30,363.107
2012-07-31,364.429
2012-08-01,365.377
2012-08-02,353.694
2012-08-03,368.353
2012-08-06,374.033
2012-08-07,373.722
2012-08-08,369.593
2012-08-09,372.15
2012-08-10,369.71
2012-08-13,370.656
2012-08-14,369.867
2012-08-15,368.681
2012-08-16,373.227
2012-08-17,374.911
2012-08-20,375.035
2012-08-21,380.05
2012-08-22,375.663
2012-08-23,374.498
2012-08-24,371.222
2012-08-27,372.26
2012-08-28,368.422
2012-08-29,367.797
2012-08-30,361.271
2012-08-31,366.7
2012-09-03,372.8
2012-09-04,370.955
2012-09-05,376.933
2012-09-06,389.65
2012-09-07,393.05
2012-09-10,392.062
2012-09-11,392.19
2012-09-12,394.957
2012-09-13,394.663
2012-09-14,411.96
2012-09-17,410.285
2012-09-18,400.814
2012-09-19,399.509
2012-09-20,393.454
2012-09-21,396.107
2012-09-24,390.114
2012-09-25,391.511
2012-09-26,384.188
2012-09-27,386.31
2012-09-28,388.089
2012-10-01,394.62
2012-10-02,398.023
2012-10-03,394.054
2012-10-04,395.788
2012-10-05,404.664
2012-10-08,401.342
2012-10-09,395.568
2012-10-10,394.378
2012-10-11,399.079
2012-10-12,398.159
2012-10-15,400.704
2012-10-16,408.741
2012-10-17,415.838
2012-10-18,414.639
2012-10-19,407.361
2012-10-22,410.846
2012-10-23,395.108
2012-10-24,397.803
2012-10-25,400.208
2012-10-26,399.344
2012-10-29,403.259
2012-10-30,406.445
2012-10-31,404.816
2012-11-01,404.16
2012-11-02,409.192
2012-11-05,405.593
2012-11-06,403.196
2012-11-07,401.167
2012-11-08,394.756
2012-11-09,394.128
2012-11-12,392.886
2012-11-13,391.656
2012-11-14,394.024
2012-11-15,391.352
2012-11-16,387.616
2012-11-19,392.758
2012-11-20,394.97
2012-11-21,389.827
2012-11-22,396.271
2012-11-23,406.172
2012-11-26,406.398
2012-11-27,408.68
2012-11-28,412.557
2012-11-29,419.059
2012-11-30,417.105
2012-12-03,418.41
2012-12-04,416.221
2012-12-05,418.646
2012-12-06,418.895
2012-12-07,414.494
2012-12-10,414.707
2012-12-11,420.658
2012-12-12,422.65
2012-12-13,426.721
2012-12-14,427.942
2012-12-17,428.779
2012-12-18,438.554
2012-12-19,443.528
2012-12-20,440.284
2012-12-21,435.224
2012-12-24,435.901
2012-12-25,435.901
2012-12-26,436.793
2012-12-27,440.67
2012-12-28,437.681
2012-12-31,436.456
2013-01-01,436.456
2013-01-02,453.87
2013-01-03,450.589
2013-01-04,446.953
2013-01-07,448.818
2013-01-08,451.71
2013-01-09,456.053
2013-01-10,458.631
2013-01-11,462.593
2013-01-14,461.549
2013-01-15,456.402
2013-01-16,452.895
2013-01-17,456.839
2013-01-18,450.261
2013-01-21,444.925
2013-01-22,440.635
2013-01-23,439.115
2013-01-24,443.883
2013-01-25,452.942
2013-01-28,453.483
2013-01-29,454.572
2013-01-30,453.825
2013-01-31,455.539
2013-02-01,459.68
2013-02-04,443.588
2013-02-05,441.397
2013-02-06,438.855
2013-02-07,429.214
2013-02-08,440.725
2013-02-11,442.708
2013-02-12,449.705
2013-02-13,450.994
2013-02-14,442.46
2013-02-15,440.1
2013-02-18,439.165
2013-02-19,442.913
2013-02-20,447.336
2013-02-21,433.478
2013-02-22,439.621
2013-02-25,444.341
2013-02-26,432.919
2013-02-27,445.564
2013-02-28,451.485
2013-03-01,450.192
2013-03-04,448.943
2013-03-05,456.976
2013-03-06,453.143
2013-03-07,455.969
2013-03-08,459.888
2013-03-11,456.925
2013-03-12,451.833
2013-03-13,445.025
2013-03-14,449.066
2013-03-15,449.897
2013-03-18,438.794
2013-03-19,432.188
2013-03-20,440.512
2013-03-21,433.134
2013-03-22,430.754
2013-03-25,420.364
2013-03-26,423.334
2013-03-27,414.728
2013-03-28,419.445
2013-03-29,419.445
2013-04-01,419.641
2013-04-02,427.985
2013-04-03,425.548
2013-04-04,421.126
2013-04-05,418.798
2013-04-08,420.834
2013-04-09,432.468
2013-04-10,446.125
2013-04-11,454.219
2013-04-12,442.903
2013-04-15,432.833
2013-04-16,433.765
2013-04-17,425.678
2013-04-18,422.914
2013-04-19,427.274
2013-04-22,424.934
2013-04-23,434.43
2013-04-24,432.744
2013-04-25,437.047
2013-04-26,432.265
2013-04-29,438.421
2013-04-30,437.837
2013-05-01,438.136
2013-05-02,410.913
2013-05-03,421.202
2013-05-06,422.779
2013-05-07,421.821
2013-05-08,424.524
2013-05-09,421.994
2013-05-10,424.414
2013-05-13,426.853
2013-05-14,429.274
2013-05-15,429.066
2013-05-16,429.279
2013-05-17,428.297
2013-05-20,429.382
2013-05-21,432.317
2013-05-22,433.271
2013-05-23,422.344
2013-05-24,424.766
2013-05-27,428.732
2013-05-28,432.057
2013-05-29,430.783
2013-05-30,433.69
2013-05-31,427.191
2013-06-03,428.691
2013-06-04,430.383
2013-06-05,424.16
2013-06-06,416.968
2013-06-07,425.64
2013-06-10,422.122
2013-06-11,422.13
2013-06-12,421.315
2013-06-13,416.181
2013-06-14,420.967
2013-06-17,422.148
2013-06-18,427.633
2013-06-19,429.211
2013-06-20,404.84
2013-06-21,396.009
2013-06-24,373.587
2013-06-25,377.049
2013-06-26,382.504
2013-06-27,387.044
2013-06-28,383.693
2013-07-01,387.71
2013-07-02,387.331
2013-07-03,377.787
2013-07-04,382.703
2013-07-05,380.528
2013-07-08,388.08
2013-07-09,381.976
2013-07-10,379.793
2013-07-11,394.464
2013-07-12,402.3
2013-07-15,402.746
2013-07-16,401.13
2013-07-17,401.878
2013-07-18,407.705
2013-07-19,400.372
2013-07-22,400.221
2013-07-23,399.924
2013-07-24,410.158
2013-07-25,409.774
2013-07-26,415.306
2013-07-29,417.771
2013-07-30,412.269
2013-07-31,413.37
2013-08-01,427.6
2013-08-02,429.505
2013-08-05,427.687
2013-08-06,431.512
2013-08-07,425.8
2013-08-08,436.855
2013-08-09,437.319
2013-08-12,438.059
2013-08-13,439.02
2013-08-14,441.692
2013-08-15,441.193
2013-08-16,451.469
2013-08-19,442.279
2013-08-20,438.254
2013-08-21,436.021
2013-08-22,439.717
2013-08-23,445.027
2013-08-26,442.683
2013-08-27,431.186
2013-08-28,431.029
2013-08-29,431.617
2013-08-30,423.637
2013-09-02,428.245
2013-09-03,429.256
2013-09-04,434.148
2013-09-05,433.701
2013-09-06,432.345
2013-09-09,437.819
2013-09-10,442.695
2013-09-11,443.616
2013-09-12,433.363
2013-09-13,424.162
2013-09-16,433.405
2013-09-17,429.073
2013-09-18,433.041
2013-09-19,443.837
2013-09-20,444.256
2013-09-23,437.425
2013-09-24,439.079
2013-09-25,441.33
2013-09-26,438.323
2013-09-27,441.791
2013-09-30,439.159
2013-10-01,444.99
2013-10-02,445.389
2013-10-03,446.261
2013-10-04,446.603
2013-10-07,441.504
2013-10-08,436.908
2013-10-09,430.422
2013-10-10,439.804
2013-10-11,442.646
2013-10-14,442.796
2013-10-15,445.325
2013-10-16,443.424
2013-10-17,446.011
2013-10-18,450.849
2013-10-21,451.449
2013-10-22,455.617
2013-10-23,450.07
2013-10-24,453.445
2013-10-25,452.061
2013-10-28,450.12
2013-10-29,457.518
2013-10-30,473.262
2013-10-31,465.219
2013-11-01,461.541
2013-11-04,474.431
2013-11-05,467.553
2013-11-06,476.044
2013-11-07,467.337
2013-11-08,460.138
2013-11-11,465.42
2013-11-12,466.722
2013-11-13,460.824
2013-11-14,460.47
2013-11-15,462.303
2013-11-18,467.272
2013-11-19,463.108
2013-11-20,457.576
2013-11-21,462.111
2013-11-22,466.129
2013-11-25,465.336
2013-11-26,468.003
2013-11-27,470.31
2013-11-28,470.938
2013-11-29,468.024
2013-12-02,461.962
2013-12-03,453.177
2013-12-04,447.733
2013-12-05,449.477
2013-12-06,448.883
2013-12-09,454.056
2013-12-10,455.061
2013-12-11,451.821
2013-12-12,443.444
2013-12-13,438.992
2013-12-16,442.674
2013-12-17,438.916
2013-12-18,446.818
2013-12-19,446.05
2013-12-20,448.954
2013-12-23,455.837
2013-12-24,454.524
2013-12-25,454.524
2013-12-26,455.372
2013-12-27,460.713
2013-12-30,461.357
2013-12-31,460.188
2014-01-01,460.188
2014-01-02,456.426
2014-01-03,459.153
2014-01-06,460.131
2014-01-07,478.043
2014-01-08,487.086
2014-01-09,486.771
2014-01-10,493.312
2014-01-13,490.91
2014-01-14,489.505
2014-01-15,492.479
2014-01-16,485.811
2014-01-17,488.019
2014-01-20,484.361
2014-01-21,482.27
2014-01-22,488.116
2014-01-23,484.021
2014-01-24,474.954
2014-01-27,473.273
2014-01-28,483.578
2014-01-29,475.088
2014-01-30,468.974
2014-01-31,461.641
2014-02-03,456.502
2014-02-04,455.348
2014-02-05,463.02
2014-02-06,470.533
2014-02-07,476.691
2014-02-10,478.335
2014-02-11,490.642
2014-02-12,489.368
2014-02-13,487.826
2014-02-14,495.035
2014-02-17,499.597
2014-02-18,506.817
2014-02-19,504.493
2014-02-20,500.266
2014-02-21,506.796
2014-02-24,508.261
2014-02-25,508.669
2014-02-26,505.491
2014-02-27,498.98
2014-02-28,491.526
2014-03-03,474.563
2014-03-04,481.915
2014-03-05,486.264
2014-03-06,500.38
2014-03-07,495.939
2014-03-10,488.008
2014-03-11,483.319
2014-03-12,479.975
2014-03-13,471.338
2014-03-14,466.424
2014-03-17,474.914
2014-03-18,479.393
2014-03-19,480.437
2014-03-20,474.711
2014-03-21,473.119
2014-03-24,465.341
2014-03-25,469.102
2014-03-26,478.418
2014-03-27,472.54
2014-03-28,474.879
2014-03-31,484.904
2014-04-01,490.741
2014-04-02,489.12
2014-04-03,490.068
2014-04-04,491.275
2014-04-07,482.769
2014-04-08,478.127
2014-04-09,483.981
2014-04-10,486.858
2014-04-11,485.523
2014-04-14,473.975
2014-04-15,471.614
2014-04-16,474.287
2014-04-17,477.595
2014-04-18,477.595
2014-04-21,476.508
2014-04-22,481.599
2014-04-23,483.025
2014-04-24,483.147
2014-04-25,474.876
2014-04-28,474.789
2014-04-29,481.36
2014-04-30,482.079
2014-05-01,482.079
2014-05-02,484.17
2014-05-05,479.063
2014-05-06,474.7
2014-05-07,472.238
2014-05-08,474.055
2014-05-09,470.537
2014-05-12,473.932
2014-05-13,469.981
2014-05-14,468.177
2014-05-15,456.916
2014-05-16,453.246
2014-05-19,455.879
2014-05-20,454.228
2014-05-21,454.959
2014-05-22,461.699
2014-05-23,463.99
2014-05-26,470.821
2014-05-27,475.734
2014-05-28,476.131
2014-05-29,476.761
2014-05-30,479.808
2014-06-02,479.49
2014-06-03,477.456
2014-06-04,478.967
2014-06-05,485.67
2014-06-06,487.34
2014-06-09,485.696
2014-06-10,486.227
2014-06-11,482.41
2014-06-12,483.324
2014-06-13,480.979
2014-06-16,481.687
2014-06-17,479.749
2014-06-18,476.794
2014-06-19,478.902
2014-06-20,470.1
2014-06-23,465.153
2014-06-24,462.039
2014-06-25,460.185
2014-06-26,457.695
2014-06-27,458.993
2014-06-30,461.745
2014-07-01,462.252
2014-07-02,462.75
2014-07-03,459.459
2014-07-04,427.271
2014-07-07,422.278
2014-07-08,414.512
2014-07-09,413.784
2014-07-10,406.713
2014-07-11,413.839
2014-07-14,421.502
2014-07-15,412.641
2014-07-16,413.414
2014-07-17,411.166
2014-07-18,408.476
2014-07-21,407.692
2014-07-22,407.288
2014-07-23,411.362
2014-07-24,412.773
2014-07-25,411.641
2014-07-28,407.481
2014-07-29,406.994
2014-07-30,406.772
2014-07-31,402.192
2014-08-01,398.874
2014-08-04,398.314
2014-08-05,396.265
2014-08-06,394.901
2014-08-07,396.298
2014-08-08,400.839
2014-08-11,403.636
2014-08-12,395.61
2014-08-13,403.731
2014-08-14,402.188
2014-08-15,402.263
2014-08-18,400.365
2014-08-19,401.298
2014-08-20,398.284
2014-08-21,400.283
2014-08-22,400.084
2014-08-25,403.188
2014-08-26,402.909
2014-08-27,401.729
2014-08-28,392.876
2014-08-29,395.623
2014-09-01,394.796
2014-09-02,394.35
2014-09-03,400.187
2014-09-04,400.714
2014-09-05,402.662
2014-09-08,401.391
2014-09-09,397.393
2014-09-10,393.416
2014-09-11,391.945
2014-09-12,390.936
2014-09-15,389.267
2014-09-16,382.927
2014-09-17,386.695
2014-09-18,388.466
2014-09-19,386.674
2014-09-22,384.162
2014-09-23,377.153
2014-09-24,375.694
2014-09-25,374.273
2014-09-26,368.888
2014-09-29,367.177
2014-09-30,366.189
2014-10-01,364.113
2014-10-02,360.638
2014-10-03,358.383
2014-10-06,359.54
2014-10-07,355.899
2014-10-08,353.256
2014-10-09,351.029
2014-10-10,343.131
2014-10-13,346.902
2014-10-14,343.576
2014-10-15,337.046
2014-10-16,337.504
2014-10-17,343.139
2014-10-20,344.351
2014-10-21,349.11
2014-10-22,347.23
2014-10-23,350.797
2014-10-24,355.565
2014-10-27,361.557
2014-10-28,365.019
2014-10-29,360.656
2014-10-30,363.923
2014-10-31,364.189
2014-11-03,365.099
2014-11-04,365.155
2014-11-05,358.36
2014-11-06,362.667
2014-11-07,363.487
2014-11-10,367.253
2014-11-11,368.806
2014-11-12,366.361
2014-11-13,365.166
2014-11-14,366.617
2014-11-17,368.886
2014-11-18,376.387
2014-11-19,379.015
2014-11-20,377.469
2014-11-21,385.31
2014-11-24,387.44
2014-11-25,390.107
2014-11-26,392.965
2014-11-27,390.131
2014-11-28,390.875
2014-12-01,385.873
2014-12-02,386.356
2014-12-03,387.428
2014-12-04,387.168
2014-12-05,390.594
2014-12-08,390.419
2014-12-09,387.26
2014-12-10,387.382
2014-12-11,384.269
2014-12-12,373.693
2014-12-15,358.32
2014-12-16,368.111
2014-12-17,362.367
2014-12-18,366.937
2014-12-19,366.049
2014-12-22,371.865
2014-12-23,372.784
2014-12-24,373.182
2014-12-25,373.182
2014-12-26,372.6
2014-12-29,372.602
2014-12-30,369.356
2014-12-31,367.413
2015-01-01,367.413
2015-01-02,372.374
2015-01-05,362.448
2015-01-06,361.917
2015-01-07,358.621
2015-01-08,362.717
2015-01-09,362.207
2015-01-12,365.866
2015-01-13,367.918
2015-01-14,364.34
2015-01-15,356.697
2015-01-16,352.212
2015-01-19,356.579
2015-01-20,358.951
2015-01-21,362.342
2015-01-22,362.336
2015-01-23,358.431
2015-01-26,367.297
2015-01-27,367.789
2015-01-28,356.034
2015-01-29,353.798
2015-01-30,353.692
2015-02-02,358.983
2015-02-03,370.367
2015-02-04,369.692
2015-02-05,370.002
2015-02-06,369.905
2015-02-09,374.179
2015-02-10,381.304
2015-02-11,381.239
2015-02-12,391.012
2015-02-13,395.818
2015-02-16,395.303
2015-02-17,396.858
2015-02-18,399.631
2015-02-19,402.206
2015-02-20,406.333
2015-02-23,407.208
2015-02-24,405.05
2015-02-25,405.019
2015-02-26,400.471
2015-02-27,400.692
2015-03-02,398.518
2015-03-03,396.491
2015-03-04,394.255
2015-03-05,400.636
2015-03-06,401.361
2015-03-09,398.987
2015-03-10,385.354
2015-03-11,386.894
2015-03-12,385.952
2015-03-13,386.572
2015-03-16,390.538
2015-03-17,386.236
2015-03-18,383.356
2015-03-19,387.582
2015-03-20,394.259
2015-03-23,400.907
2015-03-24,402.708
2015-03-25,403.4
2015-03-26,392.596
2015-03-27,388.408
2015-03-30,395.288
2015-03-31,391.997
2015-04-01,397.266
2015-04-02,404.045
2015-04-03,404.045
2015-04-06,409.651
2015-04-07,406.702
2015-04-08,404.7
2015-04-09,402.959
2015-04-10,399.97
2015-04-13,401.101
2015-04-14,401.924
2015-04-15,401.694
2015-04-16,403.199
2015-04-17,399.489
2015-04-20,401.919
2015-04-21,406.017
2015-04-22,403.754
2015-04-23,405.162
2015-04-24,414.504
2015-04-27,418.037
2015-04-28,419.023
2015-04-29,416.787
2015-04-30,418.577
2015-05-01,419.212
2015-05-04,421.692
2015-05-05,417.776
2015-05-06,422.457
2015-05-07,434.8
2015-05-08,434.784
2015-05-11,432.183
2015-05-12,433.276
2015-05-13,443.299
2015-05-14,444.372
2015-05-15,449.897
2015-05-18,442.147
2015-05-19,436.42
2015-05-20,435.262
2015-05-21,433.775
2015-05-22,433.355
2015-05-25,433.355
2015-05-26,420.291
2015-05-27,427.217
2015-05-28,424.879
2015-05-29,425.521
2015-06-01,421.209
2015-06-02,433.5
2015-06-03,443.254
2015-06-04,443.903
2015-06-05,421.876
2015-06-08,420.344
2015-06-09,423.278
2015-06-10,431.439
2015-06-11,428.321
2015-06-12,422.941
2015-06-15,413.807
2015-06-16,415.979
2015-06-17,410.454
2015-06-18,419.983
2015-06-19,417.656
2015-06-22,435.127
2015-06-23,429.975
2015-06-24,428.819
2015-06-25,426.711
2015-06-26,427.112
2015-06-29,413.295
2015-06-30,410.283
2015-07-01,422.376
2015-07-02,417.977
2015-07-03,416.086
2015-07-06,405.995
2015-07-07,393.786
2015-07-08,402.788
2015-07-09,410.04
2015-07-10,423.458
2015-07-13,427.33
2015-07-14,426.118
2015-07-15,423.618
2015-07-16,425.401
2015-07-17,424.167
2015-07-20,429.395
2015-07-21,429.706
2015-07-22,426.509
2015-07-23,430.371
2015-07-24,427.722
2015-07-27,423.03
2015-07-28,423.787
