Date,AUSTRIA IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,617.65
2005-11-09,615.503
2005-11-10,619.632
2005-11-11,620.063
2005-11-14,615.776
2005-11-15,612.657
2005-11-16,614.268
2005-11-17,627.451
2005-11-18,629.2
2005-11-21,625.299
2005-11-22,626.596
2005-11-23,639.428
2005-11-24,642.809
2005-11-25,641.003
2005-11-28,648.058
2005-11-29,647.668
2005-11-30,647.922
2005-12-01,653.931
2005-12-02,655.551
2005-12-05,658.351
2005-12-06,663.018
2005-12-07,667.66
2005-12-08,673.526
2005-12-09,667.711
2005-12-12,666.383
2005-12-13,671.446
2005-12-14,677.714
2005-12-15,673.075
2005-12-16,678.8
2005-12-19,674.859
2005-12-20,670.653
2005-12-21,667.085
2005-12-22,676.076
2005-12-23,674.313
2005-12-26,674.313
2005-12-27,677.893
2005-12-28,682.611
2005-12-29,680.001
2005-12-30,677.217
2006-01-02,680.47
2006-01-03,696.868
2006-01-04,711.187
2006-01-05,712.859
2006-01-06,716.043
2006-01-09,719.019
2006-01-10,712.141
2006-01-11,717.429
2006-01-12,722.853
2006-01-13,717.527
2006-01-16,726.708
2006-01-17,719.366
2006-01-18,716.121
2006-01-19,728.208
2006-01-20,729.894
2006-01-23,749.025
2006-01-24,751.505
2006-01-25,749.937
2006-01-26,747.649
2006-01-27,749.672
2006-01-30,756.523
2006-01-31,753.389
2006-02-01,761.414
2006-02-02,749.012
2006-02-03,736.788
2006-02-06,750.714
2006-02-07,748.707
2006-02-08,742.344
2006-02-09,752.786
2006-02-10,747.448
2006-02-13,740.051
2006-02-14,729.716
2006-02-15,733.035
2006-02-16,746.152
2006-02-17,753.537
2006-02-20,764.332
2006-02-21,764.701
2006-02-22,756.407
2006-02-23,763.015
2006-02-24,758.0
2006-02-27,758.526
2006-02-28,746.151
2006-03-01,745.114
2006-03-02,743.62
2006-03-03,748.893
2006-03-06,757.56
2006-03-07,733.909
2006-03-08,719.083
2006-03-09,724.338
2006-03-10,721.985
2006-03-13,734.045
2006-03-14,734.232
2006-03-15,747.473
2006-03-16,756.356
2006-03-17,763.224
2006-03-20,754.721
2006-03-21,748.339
2006-03-22,749.623
2006-03-23,747.46
2006-03-24,745.022
2006-03-27,743.01
2006-03-28,743.56
2006-03-29,739.593
2006-03-30,758.639
2006-03-31,761.28
2006-04-03,757.666
2006-04-04,765.93
2006-04-05,764.049
2006-04-06,768.954
2006-04-07,755.528
2006-04-10,759.155
2006-04-11,762.068
2006-04-12,757.496
2006-04-13,757.439
2006-04-14,757.439
2006-04-17,769.47
2006-04-18,776.051
2006-04-19,791.604
2006-04-20,792.801
2006-04-21,794.591
2006-04-24,795.346
2006-04-25,807.973
2006-04-26,812.25
2006-04-27,803.101
2006-04-28,799.751
2006-05-01,801.148
2006-05-02,807.501
2006-05-03,811.047
2006-05-04,816.063
2006-05-05,831.272
2006-05-08,828.112
2006-05-09,814.508
2006-05-10,823.412
2006-05-11,827.74
2006-05-12,815.753
2006-05-15,790.472
2006-05-16,780.162
2006-05-17,755.807
2006-05-18,747.836
2006-05-19,744.642
2006-05-22,702.605
2006-05-23,733.739
2006-05-24,715.547
2006-05-25,716.556
2006-05-26,740.5
2006-05-29,746.112
2006-05-30,741.742
2006-05-31,737.42
2006-06-01,746.886
2006-06-02,769.181
2006-06-05,769.835
2006-06-06,728.402
2006-06-07,726.618
2006-06-08,693.808
2006-06-09,690.473
2006-06-12,686.279
2006-06-13,655.818
2006-06-14,670.045
2006-06-15,670.311
2006-06-16,679.925
2006-06-19,685.813
2006-06-20,688.988
2006-06-21,694.45
2006-06-22,694.177
2006-06-23,699.679
2006-06-26,704.745
2006-06-27,706.473
2006-06-28,695.227
2006-06-29,701.616
2006-06-30,737.819
2006-07-03,751.18
2006-07-04,750.716
2006-07-05,741.879
2006-07-06,756.789
2006-07-07,753.616
2006-07-10,747.278
2006-07-11,738.554
2006-07-12,741.253
2006-07-13,728.693
2006-07-14,713.255
2006-07-17,700.469
2006-07-18,691.363
2006-07-19,706.222
2006-07-20,715.279
2006-07-21,706.223
2006-07-24,710.855
2006-07-25,716.743
2006-07-26,724.393
2006-07-27,731.668
2006-07-28,734.403
2006-07-31,735.037
2006-08-01,734.834
2006-08-02,744.977
2006-08-03,738.418
2006-08-04,753.142
2006-08-07,746.768
2006-08-08,745.015
2006-08-09,745.482
2006-08-10,737.137
2006-08-11,731.269
2006-08-14,737.952
2006-08-15,740.384
2006-08-16,755.246
2006-08-17,752.863
2006-08-18,749.315
2006-08-21,752.119
2006-08-22,744.013
2006-08-23,745.098
2006-08-24,741.461
2006-08-25,745.71
2006-08-28,752.453
2006-08-29,746.943
2006-08-30,754.604
2006-08-31,750.342
2006-09-01,759.754
2006-09-04,763.062
2006-09-05,758.741
2006-09-06,749.069
2006-09-07,737.549
2006-09-08,738.65
2006-09-11,733.509
2006-09-12,735.24
2006-09-13,737.332
2006-09-14,747.929
2006-09-15,742.126
2006-09-18,749.438
2006-09-19,744.341
2006-09-20,745.278
2006-09-21,744.543
2006-09-22,740.853
2006-09-25,733.689
2006-09-26,743.281
2006-09-27,762.773
2006-09-28,768.85
2006-09-29,768.662
2006-10-02,752.322
2006-10-03,748.395
2006-10-04,750.498
2006-10-05,761.367
2006-10-06,752.296
2006-10-09,754.876
2006-10-10,764.014
2006-10-11,766.743
2006-10-12,769.981
2006-10-13,778.526
2006-10-16,787.323
2006-10-17,785.294
2006-10-18,787.486
2006-10-19,789.232
2006-10-20,793.569
2006-10-23,789.116
2006-10-24,792.289
2006-10-25,802.095
2006-10-26,807.321
2006-10-27,810.339
2006-10-30,806.369
2006-10-31,808.994
2006-11-01,809.564
2006-11-02,804.371
2006-11-03,799.893
2006-11-06,810.617
2006-11-07,806.378
2006-11-08,810.716
2006-11-09,813.347
2006-11-10,815.436
2006-11-13,814.934
2006-11-14,814.96
2006-11-15,818.344
2006-11-16,827.12
2006-11-17,828.96
2006-11-20,824.398
2006-11-21,827.612
2006-11-22,839.154
2006-11-23,835.283
2006-11-24,840.422
2006-11-27,832.735
2006-11-28,825.014
2006-11-29,844.614
2006-11-30,850.983
2006-12-01,863.652
2006-12-04,874.357
2006-12-05,876.024
2006-12-06,886.733
2006-12-07,891.959
2006-12-08,893.367
2006-12-11,885.627
2006-12-12,885.704
2006-12-13,893.487
2006-12-14,895.804
2006-12-15,904.072
2006-12-18,905.332
2006-12-19,904.867
2006-12-20,913.205
2006-12-21,910.37
2006-12-22,906.14
2006-12-25,906.14
2006-12-26,904.728
2006-12-27,911.671
2006-12-28,914.175
2006-12-29,917.166
2007-01-01,917.166
2007-01-02,940.465
2007-01-03,939.13
2007-01-04,929.978
2007-01-05,910.763
2007-01-08,907.903
2007-01-09,913.515
2007-01-10,895.471
2007-01-11,904.035
2007-01-12,912.72
2007-01-15,916.617
2007-01-16,908.097
2007-01-17,904.964
2007-01-18,900.329
2007-01-19,907.254
2007-01-22,915.277
2007-01-23,924.942
2007-01-24,925.407
2007-01-25,929.389
2007-01-26,912.107
2007-01-29,917.265
2007-01-30,922.011
2007-01-31,928.489
2007-02-01,936.664
2007-02-02,936.046
2007-02-05,932.921
2007-02-06,933.241
2007-02-07,941.851
2007-02-08,937.106
2007-02-09,935.08
2007-02-12,928.269
2007-02-13,933.328
2007-02-14,944.51
2007-02-15,948.582
2007-02-16,937.258
2007-02-19,953.091
2007-02-20,948.864
2007-02-21,939.379
2007-02-22,942.201
2007-02-23,948.825
2007-02-26,949.878
2007-02-27,915.315
2007-02-28,904.82
2007-03-01,896.993
2007-03-02,905.551
2007-03-05,892.237
2007-03-06,896.327
2007-03-07,908.565
2007-03-08,929.284
2007-03-09,936.381
2007-03-12,934.549
2007-03-13,930.555
2007-03-14,905.639
2007-03-15,918.142
2007-03-16,921.352
2007-03-19,943.398
2007-03-20,942.863
2007-03-21,950.813
2007-03-22,967.37
2007-03-23,963.119
2007-03-26,966.18
2007-03-27,953.84
2007-03-28,950.11
2007-03-29,957.241
2007-03-30,956.149
2007-04-02,967.01
2007-04-03,970.575
2007-04-04,975.781
2007-04-05,979.924
2007-04-06,979.924
2007-04-09,974.819
2007-04-10,987.533
2007-04-11,986.643
2007-04-12,981.301
2007-04-13,988.726
2007-04-16,994.322
2007-04-17,991.967
2007-04-18,985.223
2007-04-19,987.834
2007-04-20,996.965
2007-04-23,997.985
2007-04-24,996.776
2007-04-25,1003.403
2007-04-26,1008.088
2007-04-27,1008.1
2007-04-30,994.528
2007-05-01,990.812
2007-05-02,986.974
2007-05-03,979.877
2007-05-04,977.852
2007-05-07,981.34
2007-05-08,967.427
2007-05-09,976.123
2007-05-10,966.155
2007-05-11,962.968
2007-05-14,966.07
2007-05-15,971.259
2007-05-16,977.721
2007-05-17,971.814
2007-05-18,979.41
2007-05-21,972.426
2007-05-22,975.179
2007-05-23,988.465
2007-05-24,989.08
2007-05-25,986.071
2007-05-28,986.071
2007-05-29,993.121
2007-05-30,985.286
2007-05-31,1000.0
2007-06-01,1006.319
2007-06-04,1013.076
2007-06-05,1005.932
2007-06-06,989.766
2007-06-07,987.272
2007-06-08,969.846
2007-06-11,983.702
2007-06-12,975.656
2007-06-13,970.338
2007-06-14,988.061
2007-06-15,1000.39
2007-06-18,998.312
2007-06-19,991.844
2007-06-20,995.004
2007-06-21,978.073
2007-06-22,987.584
2007-06-25,977.216
2007-06-26,975.707
2007-06-27,968.297
2007-06-28,975.554
2007-06-29,987.644
2007-07-02,996.28
2007-07-03,1000.828
2007-07-04,1006.153
2007-07-05,997.828
2007-07-06,1004.811
2007-07-09,1008.817
2007-07-10,1007.977
2007-07-11,1001.456
2007-07-12,1007.286
2007-07-13,1014.313
2007-07-16,1013.058
2007-07-17,1002.435
2007-07-18,994.607
2007-07-19,1003.298
2007-07-20,996.449
2007-07-23,1000.752
2007-07-24,988.503
2007-07-25,975.96
2007-07-26,944.599
2007-07-27,923.333
2007-07-30,900.143
2007-07-31,942.588
2007-08-01,919.179
2007-08-02,934.593
2007-08-03,931.795
2007-08-06,917.931
2007-08-07,930.413
2007-08-08,952.969
2007-08-09,926.443
2007-08-10,893.47
2007-08-13,903.208
2007-08-14,891.293
2007-08-15,884.594
2007-08-16,829.277
2007-08-17,830.592
2007-08-20,847.532
2007-08-21,846.71
2007-08-22,881.589
2007-08-23,873.36
2007-08-24,880.988
2007-08-27,891.135
2007-08-28,875.595
2007-08-29,874.592
2007-08-30,878.384
2007-08-31,897.483
2007-09-03,904.372
2007-09-04,918.329
2007-09-05,891.85
2007-09-06,884.901
2007-09-07,865.156
2007-09-10,848.607
2007-09-11,873.58
2007-09-12,867.8
2007-09-13,880.496
2007-09-14,871.178
2007-09-17,852.897
2007-09-18,865.746
2007-09-19,899.481
2007-09-20,899.531
2007-09-21,901.18
2007-09-24,897.471
2007-09-25,890.788
2007-09-26,894.237
2007-09-27,899.961
2007-09-28,896.367
2007-10-01,905.711
2007-10-02,914.333
2007-10-03,917.651
2007-10-04,933.015
2007-10-05,948.449
2007-10-08,934.258
2007-10-09,937.504
2007-10-10,940.0
2007-10-11,953.108
2007-10-12,951.624
2007-10-15,950.823
2007-10-16,937.234
2007-10-17,952.535
2007-10-18,946.439
2007-10-19,942.62
2007-10-22,913.876
2007-10-23,932.745
2007-10-24,927.18
2007-10-25,945.093
2007-10-26,950.378
2007-10-29,967.855
2007-10-30,958.735
2007-10-31,964.425
2007-11-01,962.225
2007-11-02,942.112
2007-11-05,929.809
2007-11-06,932.229
2007-11-07,920.69
2007-11-08,913.516
2007-11-09,902.687
2007-11-12,891.558
2007-11-13,887.7
2007-11-14,876.85
2007-11-15,857.602
2007-11-16,854.412
2007-11-19,827.649
2007-11-20,847.251
2007-11-21,821.277
2007-11-22,831.63
2007-11-23,841.114
2007-11-26,852.636
2007-11-27,842.657
2007-11-28,874.695
2007-11-29,880.905
2007-11-30,891.408
2007-12-03,885.678
2007-12-04,873.785
2007-12-05,882.398
2007-12-06,884.592
2007-12-07,897.0
2007-12-10,903.038
2007-12-11,897.665
2007-12-12,891.575
2007-12-13,861.117
2007-12-14,858.872
2007-12-17,833.282
2007-12-18,848.696
2007-12-19,841.355
2007-12-20,835.486
2007-12-21,847.455
2007-12-24,849.342
2007-12-25,849.342
2007-12-26,855.18
2007-12-27,871.634
2007-12-28,875.974
2007-12-31,870.97
2008-01-01,870.97
2008-01-02,873.023
2008-01-03,864.716
2008-01-04,846.824
2008-01-07,830.509
2008-01-08,836.832
2008-01-09,813.546
2008-01-10,803.766
2008-01-11,802.671
2008-01-14,810.96
2008-01-15,782.266
2008-01-16,753.093
2008-01-17,753.754
2008-01-18,754.658
2008-01-21,711.442
2008-01-22,735.761
2008-01-23,717.351
2008-01-24,758.607
2008-01-25,761.205
2008-01-28,744.516
2008-01-29,756.504
2008-01-30,750.312
2008-01-31,748.729
2008-02-01,762.016
2008-02-04,768.117
2008-02-05,736.275
2008-02-06,746.708
2008-02-07,719.32
2008-02-08,716.875
2008-02-11,714.114
2008-02-12,743.947
2008-02-13,751.699
2008-02-14,756.349
2008-02-15,748.025
2008-02-18,752.849
2008-02-19,770.56
2008-02-20,759.033
2008-02-21,763.465
2008-02-22,767.013
2008-02-25,778.454
2008-02-26,792.211
2008-02-27,785.883
2008-02-28,773.47
2008-02-29,771.453
2008-03-03,747.444
2008-03-04,737.705
2008-03-05,759.818
2008-03-06,760.153
2008-03-07,750.279
2008-03-10,745.463
2008-03-11,759.194
2008-03-12,778.663
2008-03-13,771.776
2008-03-14,773.484
2008-03-17,741.139
2008-03-18,759.47
2008-03-19,749.583
2008-03-20,731.017
2008-03-21,731.017
2008-03-24,729.974
2008-03-25,768.048
2008-03-26,769.795
2008-03-27,791.33
2008-03-28,804.086
2008-03-31,797.096
2008-04-01,810.105
2008-04-02,823.417
2008-04-03,816.048
2008-04-04,824.603
2008-04-07,840.159
2008-04-08,827.79
2008-04-09,827.273
2008-04-10,813.011
2008-04-11,812.431
2008-04-14,807.104
2008-04-15,816.17
2008-04-16,840.476
2008-04-17,837.147
2008-04-18,846.984
2008-04-21,845.819
2008-04-22,843.112
2008-04-23,850.592
2008-04-24,846.077
2008-04-25,854.397
2008-04-28,866.08
2008-04-29,868.021
2008-04-30,884.743
2008-05-01,878.009
2008-05-02,892.594
2008-05-05,892.28
2008-05-06,887.474
2008-05-07,893.004
2008-05-08,875.494
2008-05-09,869.457
2008-05-12,873.344
2008-05-13,890.609
2008-05-14,904.516
2008-05-15,908.639
2008-05-16,924.174
2008-05-19,932.293
2008-05-20,915.764
2008-05-21,916.145
2008-05-22,913.124
2008-05-23,908.798
2008-05-26,908.347
2008-05-27,901.884
2008-05-28,911.916
2008-05-29,908.499
2008-05-30,910.708
2008-06-02,907.431
2008-06-03,904.822
2008-06-04,891.905
2008-06-05,903.736
2008-06-06,901.398
2008-06-09,892.726
2008-06-10,868.6
2008-06-11,855.93
2008-06-12,862.547
2008-06-13,865.75
2008-06-16,877.748
2008-06-17,892.938
2008-06-18,886.062
2008-06-19,878.974
2008-06-20,871.176
2008-06-23,864.859
2008-06-24,860.344
2008-06-25,868.576
2008-06-26,852.905
2008-06-27,852.066
2008-06-30,857.054
2008-07-01,833.692
2008-07-02,831.816
2008-07-03,830.336
2008-07-04,807.386
2008-07-07,822.378
2008-07-08,811.519
2008-07-09,825.281
2008-07-10,799.009
2008-07-11,780.228
2008-07-14,782.87
2008-07-15,754.397
2008-07-16,755.041
2008-07-17,767.696
2008-07-18,782.946
2008-07-21,798.592
2008-07-22,800.493
2008-07-23,799.874
2008-07-24,772.883
2008-07-25,765.659
2008-07-28,761.896
2008-07-29,763.968
2008-07-30,774.623
2008-07-31,779.61
2008-08-01,767.071
2008-08-04,765.871
2008-08-05,761.312
2008-08-06,765.199
2008-08-07,771.617
2008-08-08,746.262
2008-08-11,740.147
2008-08-12,730.231
2008-08-13,718.822
2008-08-14,723.007
2008-08-15,712.912
2008-08-18,716.255
2008-08-19,695.169
2008-08-20,707.544
2008-08-21,712.942
2008-08-22,719.055
2008-08-25,718.815
2008-08-26,719.632
2008-08-27,720.109
2008-08-28,718.774
2008-08-29,730.97
2008-09-01,717.464
2008-09-02,715.188
2008-09-03,710.754
2008-09-04,686.212
2008-09-05,662.344
2008-09-08,676.243
2008-09-09,659.189
2008-09-10,640.184
2008-09-11,620.609
2008-09-12,645.361
2008-09-15,628.513
2008-09-16,602.721
2008-09-17,579.737
2008-09-18,561.076
2008-09-19,619.305
2008-09-22,629.309
2008-09-23,607.693
2008-09-24,607.751
2008-09-25,612.479
2008-09-26,590.427
2008-09-29,540.019
2008-09-30,530.506
2008-10-01,521.881
2008-10-02,494.974
2008-10-03,521.927
2008-10-06,467.489
2008-10-07,454.431
2008-10-08,417.806
2008-10-09,402.779
2008-10-10,365.108
2008-10-13,413.579
2008-10-14,422.645
2008-10-15,396.0
2008-10-16,373.294
2008-10-17,369.096
2008-10-20,385.411
2008-10-21,383.672
2008-10-22,359.978
2008-10-23,347.684
2008-10-24,329.102
2008-10-27,286.82
2008-10-28,296.438
2008-10-29,320.31
2008-10-30,330.426
2008-10-31,339.44
2008-11-03,354.547
2008-11-04,391.448
2008-11-05,375.399
2008-11-06,353.194
2008-11-07,374.014
2008-11-10,361.242
2008-11-11,349.933
2008-11-12,329.38
2008-11-13,320.857
2008-11-14,328.816
2008-11-17,322.088
2008-11-18,313.107
2008-11-19,303.864
2008-11-20,283.381
2008-11-21,272.592
2008-11-24,305.035
2008-11-25,332.386
2008-11-26,323.572
2008-11-27,332.376
2008-11-28,326.084
2008-12-01,307.512
2008-12-02,319.162
2008-12-03,318.262
2008-12-04,325.665
2008-12-05,307.9
2008-12-08,314.033
2008-12-09,324.155
2008-12-10,325.636
2008-12-11,328.592
2008-12-12,329.538
2008-12-15,349.648
2008-12-16,350.774
2008-12-17,371.478
2008-12-18,369.252
2008-12-19,342.37
2008-12-22,351.268
2008-12-23,352.596
2008-12-24,353.722
2008-12-25,353.722
2008-12-26,355.429
2008-12-29,361.677
2008-12-30,363.262
2008-12-31,356.995
2009-01-01,356.995
2009-01-02,378.32
2009-01-05,375.88
2009-01-06,368.96
2009-01-07,391.952
2009-01-08,388.923
2009-01-09,376.287
2009-01-12,361.704
2009-01-13,349.622
2009-01-14,337.475
2009-01-15,333.165
2009-01-16,344.937
2009-01-19,335.122
2009-01-20,325.921
2009-01-21,317.224
2009-01-22,322.891
2009-01-23,315.941
2009-01-26,333.044
2009-01-27,339.164
2009-01-28,343.705
2009-01-29,339.615
2009-01-30,336.954
2009-02-02,324.596
2009-02-03,333.409
2009-02-04,337.591
2009-02-05,336.199
2009-02-06,341.055
2009-02-09,346.676
2009-02-10,343.447
2009-02-11,336.288
2009-02-12,323.007
2009-02-13,328.687
2009-02-16,317.841
2009-02-17,296.169
2009-02-18,292.741
2009-02-19,306.132
2009-02-20,299.814
2009-02-23,303.04
2009-02-24,296.412
2009-02-25,296.098
2009-02-26,299.416
2009-02-27,294.928
2009-03-02,282.475
2009-03-03,281.735
2009-03-04,292.434
2009-03-05,282.569
2009-03-06,276.959
2009-03-09,273.244
2009-03-10,287.711
2009-03-11,285.596
2009-03-12,289.06
2009-03-13,297.856
2009-03-16,306.417
2009-03-17,304.924
2009-03-18,312.075
2009-03-19,333.924
2009-03-20,342.328
2009-03-23,348.417
2009-03-24,334.277
2009-03-25,341.618
2009-03-26,342.427
2009-03-27,336.861
2009-03-30,322.778
2009-03-31,345.16
2009-04-01,344.232
2009-04-02,359.438
2009-04-03,364.608
2009-04-06,360.893
2009-04-07,348.547
2009-04-08,341.497
2009-04-09,350.728
2009-04-10,350.728
2009-04-13,353.702
2009-04-14,358.903
2009-04-15,353.647
2009-04-16,354.469
2009-04-17,360.829
2009-04-20,348.826
2009-04-21,342.997
2009-04-22,343.89
2009-04-23,344.807
2009-04-24,363.544
2009-04-27,351.648
2009-04-28,347.839
2009-04-29,365.21
2009-04-30,378.068
2009-05-01,378.125
2009-05-04,391.916
2009-05-05,390.579
2009-05-06,396.864
2009-05-07,408.68
2009-05-08,422.971
2009-05-11,420.705
2009-05-12,420.218
2009-05-13,414.18
2009-05-14,404.379
2009-05-15,412.531
2009-05-18,413.636
2009-05-19,421.931
2009-05-20,436.465
2009-05-21,436.022
2009-05-22,435.726
2009-05-25,439.226
2009-05-26,433.628
2009-05-27,437.292
2009-05-28,426.742
2009-05-29,451.093
2009-06-01,451.172
2009-06-02,466.284
2009-06-03,458.031
2009-06-04,453.405
2009-06-05,443.38
2009-06-08,439.176
2009-06-09,448.315
2009-06-10,451.264
2009-06-11,453.358
2009-06-12,451.113
2009-06-15,435.705
2009-06-16,439.625
2009-06-17,427.42
2009-06-18,430.928
2009-06-19,439.175
2009-06-22,420.651
2009-06-23,424.636
2009-06-24,438.483
2009-06-25,438.789
2009-06-26,446.142
2009-06-29,455.508
2009-06-30,454.766
2009-07-01,465.952
2009-07-02,457.414
2009-07-03,448.735
2009-07-06,434.824
2009-07-07,438.637
2009-07-08,431.06
2009-07-09,429.134
2009-07-10,423.859
2009-07-13,430.442
2009-07-14,434.463
2009-07-15,447.711
2009-07-16,450.266
2009-07-17,447.058
2009-07-20,457.225
2009-07-21,455.066
2009-07-22,455.991
2009-07-23,461.677
2009-07-24,462.172
2009-07-27,464.059
2009-07-28,457.442
2009-07-29,452.962
2009-07-30,453.32
2009-07-31,454.462
2009-08-03,463.84
2009-08-04,464.778
2009-08-05,468.778
2009-08-06,467.844
2009-08-07,470.309
2009-08-10,464.85
2009-08-11,459.52
2009-08-12,468.335
2009-08-13,480.387
2009-08-14,473.801
2009-08-17,454.951
2009-08-18,459.163
2009-08-19,464.268
2009-08-20,473.082
2009-08-21,481.934
2009-08-24,494.211
2009-08-25,493.962
2009-08-26,480.77
2009-08-27,477.597
2009-08-28,489.089
2009-08-31,481.119
2009-09-01,476.474
2009-09-02,468.072
2009-09-03,472.927
2009-09-04,474.894
2009-09-07,486.546
2009-09-08,489.284
2009-09-09,494.184
2009-09-10,497.037
2009-09-11,502.826
2009-09-14,501.137
2009-09-15,498.506
2009-09-16,513.663
2009-09-17,524.215
2009-09-18,518.668
2009-09-21,512.674
2009-09-22,530.496
2009-09-23,529.63
2009-09-24,519.523
2009-09-25,516.939
2009-09-28,518.065
2009-09-29,511.608
2009-09-30,515.637
2009-10-01,508.291
2009-10-02,495.052
2009-10-05,497.143
2009-10-06,512.842
2009-10-07,511.933
2009-10-08,524.781
2009-10-09,526.988
2009-10-12,531.782
2009-10-13,530.533
2009-10-14,539.775
2009-10-15,542.026
2009-10-16,536.931
2009-10-19,543.242
2009-10-20,544.591
2009-10-21,540.754
2009-10-22,535.4
2009-10-23,540.521
2009-10-26,537.768
2009-10-27,522.306
2009-10-28,499.807
2009-10-29,510.375
2009-10-30,501.635
2009-11-02,505.241
2009-11-03,493.141
2009-11-04,507.673
2009-11-05,517.18
2009-11-06,516.321
2009-11-09,518.851
2009-11-10,513.585
2009-11-11,513.422
2009-11-12,515.837
2009-11-13,517.394
2009-11-16,528.197
2009-11-17,520.344
2009-11-18,527.888
2009-11-19,517.666
2009-11-20,518.814
2009-11-23,528.089
2009-11-24,525.15
2009-11-25,528.397
2009-11-26,511.555
2009-11-27,514.833
2009-11-30,508.711
2009-12-01,521.695
2009-12-02,527.552
2009-12-03,527.775
2009-12-04,525.55
2009-12-07,519.698
2009-12-08,516.421
2009-12-09,503.176
2009-12-10,504.799
2009-12-11,504.452
2009-12-14,512.228
2009-12-15,502.47
2009-12-16,500.045
2009-12-17,484.528
2009-12-18,478.387
2009-12-21,483.107
2009-12-22,475.974
2009-12-23,480.649
2009-12-24,481.471
2009-12-25,481.471
2009-12-28,485.629
2009-12-29,489.158
2009-12-30,486.348
2009-12-31,487.929
2010-01-01,487.929
2010-01-04,502.122
2010-01-05,509.031
2010-01-06,508.007
2010-01-07,511.586
2010-01-08,509.665
2010-01-11,526.371
2010-01-12,522.835
2010-01-13,519.117
2010-01-14,519.971
2010-01-15,513.207
2010-01-18,516.11
2010-01-19,513.188
2010-01-20,496.579
2010-01-21,487.778
2010-01-22,489.153
2010-01-25,485.506
2010-01-26,477.732
2010-01-27,471.84
2010-01-28,465.74
2010-01-29,464.676
2010-02-01,468.728
2010-02-02,477.286
2010-02-03,473.882
2010-02-04,459.27
2010-02-05,440.603
2010-02-08,442.362
2010-02-09,446.407
2010-02-10,453.168
2010-02-11,453.385
2010-02-12,449.382
2010-02-15,450.263
2010-02-16,459.026
2010-02-17,466.181
2010-02-18,466.36
2010-02-19,461.477
2010-02-22,463.45
2010-02-23,448.919
2010-02-24,449.638
2010-02-25,437.906
2010-02-26,444.658
2010-03-01,442.33
2010-03-02,442.166
2010-03-03,445.852
2010-03-04,434.464
2010-03-05,440.152
2010-03-08,443.785
2010-03-09,441.865
2010-03-10,447.355
2010-03-11,449.155
2010-03-12,457.535
2010-03-15,456.528
2010-03-16,465.666
2010-03-17,474.333
2010-03-18,469.396
2010-03-19,466.504
2010-03-22,464.355
2010-03-23,467.464
2010-03-24,463.263
2010-03-25,471.405
2010-03-26,473.271
2010-03-29,479.159
2010-03-30,470.708
2010-03-31,472.859
2010-04-01,479.48
2010-04-02,479.48
2010-04-05,478.382
2010-04-06,480.522
2010-04-07,482.237
2010-04-08,482.226
2010-04-09,492.914
2010-04-12,499.374
2010-04-13,493.463
2010-04-14,500.376
2010-04-15,499.62
2010-04-16,494.553
2010-04-19,484.01
2010-04-20,494.819
2010-04-21,489.132
2010-04-22,485.66
2010-04-23,497.841
2010-04-26,501.599
2010-04-27,494.463
2010-04-28,475.397
2010-04-29,477.621
2010-04-30,481.532
2010-05-03,482.476
2010-05-04,462.506
2010-05-05,442.8
2010-05-06,426.265
2010-05-07,407.651
2010-05-10,445.46
2010-05-11,436.503
2010-05-12,444.355
2010-05-13,440.343
2010-05-14,425.461
2010-05-17,420.089
2010-05-18,425.053
2010-05-19,418.78
2010-05-20,408.565
2010-05-21,410.073
2010-05-24,404.228
2010-05-25,385.233
2010-05-26,389.68
2010-05-27,406.087
2010-05-28,410.264
2010-05-31,408.094
2010-06-01,404.853
2010-06-02,398.364
2010-06-03,398.462
2010-06-04,381.81
2010-06-07,373.023
2010-06-08,367.855
2010-06-09,380.852
2010-06-10,390.799
2010-06-11,395.374
2010-06-14,409.564
2010-06-15,411.472
2010-06-16,408.16
2010-06-17,409.469
2010-06-18,411.774
2010-06-21,417.766
2010-06-22,414.827
2010-06-23,411.185
2010-06-24,405.429
2010-06-25,402.398
2010-06-28,407.191
2010-06-29,389.84
2010-06-30,382.729
2010-07-01,379.534
2010-07-02,383.638
2010-07-05,380.495
2010-07-06,390.837
2010-07-07,397.249
2010-07-08,405.58
2010-07-09,403.486
2010-07-12,400.376
2010-07-13,411.242
2010-07-14,415.432
2010-07-15,415.476
2010-07-16,412.295
2010-07-19,409.726
2010-07-20,407.133
2010-07-21,411.848
2010-07-22,426.099
2010-07-23,420.274
2010-07-26,431.312
2010-07-27,436.426
2010-07-28,435.909
2010-07-29,447.039
2010-07-30,446.343
2010-08-02,461.492
2010-08-03,464.27
2010-08-04,462.981
2010-08-05,460.205
2010-08-06,460.691
2010-08-09,464.946
2010-08-10,453.744
2010-08-11,436.187
2010-08-12,426.594
2010-08-13,427.016
2010-08-16,432.332
2010-08-17,444.823
2010-08-18,445.183
2010-08-19,442.246
2010-08-20,433.005
2010-08-23,433.487
2010-08-24,427.817
2010-08-25,420.68
2010-08-26,426.843
2010-08-27,427.625
2010-08-30,426.942
2010-08-31,427.389
2010-09-01,439.989
2010-09-02,443.267
2010-09-03,448.246
2010-09-06,453.909
2010-09-07,442.573
2010-09-08,447.661
2010-09-09,450.72
2010-09-10,448.301
2010-09-13,459.608
2010-09-14,463.823
2010-09-15,467.362
