Date,UNITED KINGDOM Standard (Large+Mid Cap)
2009-12-01,5680.503
2009-12-02,5708.828
2009-12-03,5667.906
2009-12-04,5663.216
2009-12-07,5614.12
2009-12-08,5478.804
2009-12-09,5430.897
2009-12-10,5485.22
2009-12-11,5495.508
2009-12-14,5562.506
2009-12-15,5531.263
2009-12-16,5613.575
2009-12-17,5414.329
2009-12-18,5376.879
2009-12-21,5474.205
2009-12-22,5464.063
2009-12-23,5521.22
2009-12-24,5537.441
2009-12-25,5537.441
2009-12-28,5562.817
2009-12-29,5585.175
2009-12-30,5560.147
2009-12-31,5623.493
2010-01-01,5623.493
2010-01-04,5704.415
2010-01-05,5697.462
2010-01-06,5692.656
2010-01-07,5667.371
2010-01-08,5684.042
2010-01-11,5763.382
2010-01-12,5730.121
2010-01-13,5729.396
2010-01-14,5772.3
2010-01-15,5705.098
2010-01-18,5774.592
2010-01-19,5807.129
2010-01-20,5680.037
2010-01-21,5555.441
2010-01-22,5504.803
2010-01-25,5488.737
2010-01-26,5486.263
2010-01-27,5438.917
2010-01-28,5346.243
2010-01-29,5352.885
2010-02-01,5372.907
2010-02-02,5431.176
2010-02-03,5394.63
2010-02-04,5229.037
2010-02-05,5103.848
2010-02-08,5133.817
2010-02-09,5140.898
2010-02-10,5167.187
2010-02-11,5202.556
2010-02-12,5194.284
2010-02-15,5223.672
2010-02-16,5309.291
2010-02-17,5364.794
2010-02-18,5385.228
2010-02-19,5341.247
2010-02-22,5361.176
2010-02-23,5309.246
2010-02-24,5341.203
2010-02-25,5210.445
2010-02-26,5275.539
2010-03-01,5224.439
2010-03-02,5294.775
2010-03-03,5396.399
2010-03-04,5386.494
2010-03-05,5473.154
2010-03-08,5469.142
2010-03-09,5434.205
2010-03-10,5474.044
2010-03-11,5477.81
2010-03-12,5534.008
2010-03-15,5454.126
2010-03-16,5534.393
2010-03-17,5601.8
2010-03-18,5581.551
2010-03-19,5504.27
2010-03-22,5518.122
2010-03-23,5544.798
2010-03-24,5493.994
2010-03-25,5531.59
2010-03-26,5514.836
2010-03-29,5551.367
2010-03-30,5559.899
2010-03-31,5590.273
2010-04-01,5695.399
2010-04-02,5695.399
2010-04-05,5699.499
2010-04-06,5699.273
2010-04-07,5686.258
2010-04-08,5654.156
2010-04-09,5751.512
2010-04-12,5773.328
2010-04-13,5749.094
2010-04-14,5820.582
2010-04-15,5864.142
2010-04-16,5749.006
2010-04-19,5694.274
2010-04-20,5768.565
2010-04-21,5727.773
2010-04-22,5662.523
2010-04-23,5707.854
2010-04-26,5778.06
2010-04-27,5583.943
2010-04-28,5523.724
2010-04-29,5578.975
2010-04-30,5527.43
2010-05-03,5498.721
2010-05-04,5318.333
2010-05-05,5269.874
2010-05-06,5140.804
2010-05-07,4910.78
2010-05-10,5268.126
2010-05-11,5175.437
2010-05-12,5221.037
2010-05-13,5204.051
2010-05-14,4999.976
2010-05-17,4957.716
2010-05-18,5001.273
2010-05-19,4843.294
2010-05-20,4744.668
2010-05-21,4778.448
2010-05-24,4773.499
2010-05-25,4629.45
2010-05-26,4748.751
2010-05-27,4914.067
2010-05-28,4902.207
2010-05-31,4926.28
2010-06-01,4959.944
2010-06-02,4919.047
2010-06-03,4994.039
2010-06-04,4891.409
2010-06-07,4816.473
2010-06-08,4735.512
2010-06-09,4864.28
2010-06-10,4932.837
2010-06-11,4925.238
2010-06-14,5040.919
2010-06-15,5064.689
2010-06-16,5092.912
2010-06-17,5092.484
2010-06-18,5086.775
2010-06-21,5139.006
2010-06-22,5079.42
2010-06-23,5050.134
2010-06-24,4997.353
2010-06-25,4947.18
2010-06-28,5015.137
2010-06-29,4842.845
2010-06-30,4816.459
2010-07-01,4757.019
2010-07-02,4812.602
2010-07-05,4773.482
2010-07-06,4948.303
2010-07-07,4992.622
2010-07-08,5068.694
2010-07-09,5079.497
2010-07-12,5102.153
2010-07-13,5237.855
2010-07-14,5253.719
2010-07-15,5248.309
2010-07-16,5185.053
2010-07-19,5131.461
2010-07-20,5132.044
2010-07-21,5197.369
2010-07-22,5312.676
2010-07-23,5361.569
2010-07-26,5424.233
2010-07-27,5468.591
2010-07-28,5449.884
2010-07-29,5441.834
2010-07-30,5400.988
2010-08-02,5626.26
2010-08-03,5645.761
2010-08-04,5621.813
2010-08-05,5586.284
2010-08-06,5600.276
2010-08-09,5677.402
2010-08-10,5564.196
2010-08-11,5408.637
2010-08-12,5402.323
2010-08-13,5412.571
2010-08-16,5443.168
2010-08-17,5485.997
2010-08-18,5450.682
2010-08-19,5370.428
2010-08-20,5311.357
2010-08-23,5350.718
2010-08-24,5252.521
2010-08-25,5197.058
2010-08-26,5296.177
2010-08-27,5306.487
2010-08-30,5307.002
2010-08-31,5294.325
2010-09-01,5469.356
2010-09-02,5453.776
2010-09-03,5524.567
2010-09-06,5526.226
2010-09-07,5456.335
2010-09-08,5547.685
2010-09-09,5609.95
2010-09-10,5584.684
2010-09-13,5667.404
2010-09-14,5692.516
2010-09-15,5731.55
2010-09-16,5716.614
2010-09-17,5682.288
2010-09-20,5756.8
2010-09-21,5717.894
2010-09-22,5738.164
2010-09-23,5752.481
2010-09-24,5841.197
2010-09-27,5822.798
2010-09-28,5815.864
2010-09-29,5805.813
2010-09-30,5769.21
2010-10-01,5834.982
2010-10-04,5807.206
2010-10-05,5921.321
2010-10-06,5958.226
2010-10-07,5957.732
2010-10-08,5949.041
2010-10-11,5954.609
2010-10-12,5898.099
2010-10-13,6008.652
2010-10-14,6054.396
2010-10-15,6028.639
2010-10-18,6028.104
2010-10-19,5922.141
2010-10-20,5998.264
2010-10-21,5994.66
2010-10-22,5940.957
2010-10-25,5971.594
2010-10-26,5979.9
2010-10-27,5888.459
2010-10-28,5981.776
2010-10-29,5996.792
2010-11-01,6038.95
2010-11-02,6091.65
2010-11-03,6115.821
2010-11-04,6314.084
2010-11-05,6298.97
2010-11-08,6245.849
2010-11-09,6262.082
2010-11-10,6167.425
2010-11-11,6214.336
2010-11-12,6194.764
2010-11-15,6187.448
2010-11-16,5981.168
2010-11-17,6006.084
2010-11-18,6110.998
2010-11-19,6057.709
2010-11-22,6000.084
2010-11-23,5870.108
2010-11-24,5914.269
2010-11-25,5949.909
2010-11-26,5861.965
2010-11-29,5710.718
2010-11-30,5702.253
2010-12-01,5820.711
2010-12-02,5942.553
2010-12-03,5982.719
2010-12-06,5995.796
2010-12-07,6086.283
2010-12-08,6056.347
2010-12-09,6053.239
2010-12-10,6083.083
2010-12-13,6157.937
2010-12-14,6161.789
2010-12-15,6087.903
2010-12-16,6075.011
2010-12-17,6017.88
2010-12-20,6049.737
2010-12-21,6102.162
2010-12-22,6102.181
2010-12-23,6118.585
2010-12-24,6148.984
2010-12-27,6124.305
2010-12-28,6121.32
2010-12-29,6127.317
2010-12-30,6087.852
2010-12-31,6118.445
2011-01-03,6043.999
2011-01-04,6214.81
2011-01-05,6194.225
2011-01-06,6176.567
2011-01-07,6175.455
2011-01-10,6146.188
2011-01-11,6205.261
2011-01-12,6296.536
2011-01-13,6332.126
2011-01-14,6321.26
2011-01-17,6314.677
2011-01-18,6420.517
2011-01-19,6339.353
2011-01-20,6170.135
2011-01-21,6257.794
2011-01-24,6314.896
2011-01-25,6217.641
2011-01-26,6296.611
2011-01-27,6314.981
2011-01-28,6190.826
2011-01-31,6239.193
2011-02-01,6393.126
2011-02-02,6459.305
2011-02-03,6423.853
2011-02-04,6406.0
2011-02-07,6484.693
2011-02-08,6520.61
2011-02-09,6503.436
2011-02-10,6455.994
2011-02-11,6470.8
2011-02-14,6465.645
2011-02-15,6507.358
2011-02-16,6510.488
2011-02-17,6559.771
2011-02-18,6577.939
2011-02-21,6509.065
2011-02-22,6473.189
2011-02-23,6421.533
2011-02-24,6369.184
2011-02-25,6440.191
2011-02-28,6508.574
2011-03-01,6462.388
2011-03-02,6450.355
2011-03-03,6529.119
2011-03-04,6509.482
2011-03-07,6477.951
2011-03-08,6450.551
2011-03-09,6445.1
2011-03-10,6278.895
2011-03-11,6248.134
2011-03-14,6254.015
2011-03-15,6123.71
2011-03-16,6013.173
2011-03-17,6161.87
2011-03-18,6201.784
2011-03-21,6310.924
2011-03-22,6328.306
2011-03-23,6312.886
2011-03-24,6369.799
2011-03-25,6360.078
2011-03-28,6335.219
2011-03-29,6349.665
2011-03-30,6405.935
2011-03-31,6350.08
2011-04-01,6458.375
2011-04-04,6510.695
2011-04-05,6553.97
2011-04-06,6609.21
2011-04-07,6570.11
2011-04-08,6652.452
2011-04-11,6662.38
2011-04-12,6503.816
2011-04-13,6566.236
2011-04-14,6544.972
2011-04-15,6558.151
2011-04-18,6379.743
2011-04-19,6453.168
2011-04-20,6632.764
2011-04-21,6692.457
2011-04-22,6692.457
2011-04-25,6652.27
2011-04-26,6699.632
2011-04-27,6733.028
2011-04-28,6786.374
2011-04-29,6799.623
2011-05-02,6809.611
2011-05-03,6735.618
2011-05-04,6653.486
2011-05-05,6532.839
2011-05-06,6598.089
2011-05-09,6511.796
2011-05-10,6613.478
2011-05-11,6624.959
2011-05-12,6516.192
2011-05-13,6472.587
2011-05-16,6480.014
2011-05-17,6404.258
2011-05-18,6450.841
2011-05-19,6494.005
2011-05-20,6497.154
2011-05-23,6346.419
2011-05-24,6395.05
2011-05-25,6443.763
2011-05-26,6486.244
2011-05-27,6596.668
2011-05-30,6594.264
2011-05-31,6651.9
2011-06-01,6578.815
2011-06-02,6462.443
2011-06-03,6482.685
2011-06-06,6485.768
2011-06-07,6527.733
2011-06-08,6435.352
2011-06-09,6485.55
2011-06-10,6330.486
2011-06-13,6369.744
2011-06-14,6434.659
2011-06-15,6315.866
2011-06-16,6217.247
2011-06-17,6251.223
2011-06-20,6245.246
2011-06-21,6337.138
2011-06-22,6305.331
2011-06-23,6137.916
2011-06-24,6158.559
2011-06-27,6198.03
2011-06-28,6244.677
2011-06-29,6350.637
2011-06-30,6460.386
2011-07-01,6504.59
2011-07-04,6541.647
2011-07-05,6561.48
2011-07-06,6490.655
2011-07-07,6548.429
2011-07-08,6508.606
2011-07-11,6376.587
2011-07-12,6320.016
2011-07-13,6429.661
2011-07-14,6378.811
2011-07-15,6373.379
2011-07-18,6235.057
2011-07-19,6333.004
2011-07-20,6393.565
2011-07-21,6508.553
2011-07-22,6551.411
2011-07-25,6529.273
2011-07-26,6577.507
2011-07-27,6479.321
2011-07-28,6495.042
2011-07-29,6464.751
2011-08-01,6357.461
2011-08-02,6311.517
2011-08-03,6229.953
2011-08-04,5985.082
2011-08-05,5845.615
2011-08-08,5623.542
2011-08-09,5697.126
2011-08-10,5504.33
2011-08-11,5701.706
2011-08-12,5895.048
2011-08-15,5975.328
2011-08-16,5989.785
2011-08-17,6022.248
2011-08-18,5717.759
2011-08-19,5696.86
2011-08-22,5714.542
2011-08-23,5772.699
2011-08-24,5825.425
2011-08-25,5694.504
2011-08-26,5678.757
2011-08-29,5740.878
2011-08-30,5849.903
2011-08-31,5992.636
2011-09-01,5973.125
2011-09-02,5849.994
2011-09-05,5605.181
2011-09-06,5629.595
2011-09-07,5792.642
2011-09-08,5861.809
2011-09-09,5661.404
2011-09-12,5537.105
2011-09-13,5580.728
2011-09-14,5619.742
2011-09-15,5764.228
2011-09-16,5794.403
2011-09-19,5622.601
2011-09-20,5764.804
2011-09-21,5643.79
2011-09-22,5290.811
2011-09-23,5351.479
2011-09-26,5413.223
2011-09-27,5684.84
2011-09-28,5588.849
2011-09-29,5575.349
2011-09-30,5466.267
2011-10-03,5374.516
2011-10-04,5212.977
2011-10-05,5384.579
2011-10-06,5566.48
2011-10-07,5665.073
2011-10-10,5787.114
2011-10-11,5764.493
2011-10-12,5873.719
2011-10-13,5815.321
2011-10-14,5909.164
2011-10-17,5870.001
2011-10-18,5790.47
2011-10-19,5906.23
2011-10-20,5781.082
2011-10-21,5990.948
2011-10-24,6058.874
2011-10-25,6040.824
2011-10-26,6049.424
2011-10-27,6279.357
2011-10-28,6300.138
2011-10-31,6125.252
2011-11-01,5917.464
2011-11-02,6009.058
2011-11-03,6069.25
2011-11-04,6076.078
2011-11-07,6060.609
2011-11-08,6144.492
2011-11-09,5977.451
2011-11-10,5935.294
2011-11-11,6119.054
2011-11-14,6023.639
2011-11-15,5989.523
2011-11-16,5977.545
2011-11-17,5885.581
2011-11-18,5818.956
2011-11-21,5608.111
2011-11-22,5598.807
2011-11-23,5486.048
2011-11-24,5468.354
2011-11-25,5500.268
2011-11-28,5679.826
2011-11-29,5730.631
2011-11-30,5959.914
2011-12-01,5925.289
2011-12-02,5971.764
2011-12-05,6019.459
2011-12-06,5979.652
2011-12-07,5985.338
2011-12-08,5900.911
2011-12-09,5946.131
2011-12-12,5837.437
2011-12-13,5873.22
2011-12-14,5696.239
2011-12-15,5756.018
2011-12-16,5760.551
2011-12-19,5738.449
2011-12-20,5857.371
2011-12-21,5812.424
2011-12-22,5892.203
2011-12-23,5934.596
2011-12-26,5934.596
2011-12-27,5945.22
2011-12-28,5867.427
2011-12-29,5901.003
2011-12-30,5964.3
2012-01-02,5964.3
2012-01-03,6136.539
2012-01-04,6093.551
2012-01-05,5995.522
2012-01-06,5996.372
2012-01-09,5970.911
2012-01-10,6075.337
2012-01-11,5995.888
2012-01-12,5973.617
2012-01-13,5931.331
2012-01-16,5970.331
2012-01-17,6019.468
2012-01-18,6051.588
2012-01-19,6116.724
2012-01-20,6125.381
2012-01-23,6210.243
2012-01-24,6174.616
2012-01-25,6144.913
2012-01-26,6264.984
2012-01-27,6185.736
2012-01-30,6123.848
2012-01-31,6174.878
2012-02-01,6323.643
2012-02-02,6312.533
2012-02-03,6418.446
2012-02-06,6408.862
2012-02-07,6438.381
2012-02-08,6402.11
2012-02-09,6433.582
2012-02-10,6350.522
2012-02-13,6426.819
2012-02-14,6369.662
2012-02-15,6395.024
2012-02-16,6409.836
2012-02-17,6456.573
2012-02-20,6522.17
2012-02-21,6483.263
2012-02-22,6412.971
2012-02-23,6450.508
2012-02-24,6511.139
2012-02-27,6483.039
2012-02-28,6495.965
2012-02-29,6497.274
2012-03-01,6557.712
2012-03-02,6493.002
2012-03-05,6459.925
2012-03-06,6288.063
2012-03-07,6315.823
2012-03-08,6434.362
2012-03-09,6415.227
2012-03-12,6388.45
2012-03-13,6506.893
2012-03-14,6482.247
2012-03-15,6469.431
2012-03-16,6569.372
2012-03-19,6586.423
2012-03-20,6495.239
2012-03-21,6496.072
2012-03-22,6429.063
2012-03-23,6462.357
2012-03-26,6544.646
2012-03-27,6521.107
2012-03-28,6413.587
2012-03-29,6363.588
2012-03-30,6419.802
2012-04-02,6553.011
2012-04-03,6494.894
2012-04-04,6309.404
2012-04-05,6313.399
2012-04-06,6313.399
2012-04-09,6324.965
2012-04-10,6174.591
2012-04-11,6245.011
2012-04-12,6346.178
2012-04-13,6253.667
2012-04-16,6251.586
2012-04-17,6396.304
2012-04-18,6419.564
2012-04-19,6430.962
2012-04-20,6482.864
2012-04-23,6356.272
2012-04-24,6426.487
2012-04-25,6429.325
2012-04-26,6494.573
2012-04-27,6545.853
2012-04-30,6502.209
2012-05-01,6579.096
2012-05-02,6514.827
2012-05-03,6526.039
2012-05-04,6383.191
2012-05-07,6392.276
2012-05-08,6265.103
2012-05-09,6240.304
2012-05-10,6279.199
2012-05-11,6290.142
2012-05-14,6170.249
2012-05-15,6115.114
2012-05-16,6038.035
2012-05-17,5925.662
2012-05-18,5844.495
2012-05-21,5882.533
2012-05-22,5990.593
2012-05-23,5808.988
2012-05-24,5889.816
2012-05-25,5875.282
2012-05-28,5905.995
2012-05-29,5933.845
2012-05-30,5783.281
2012-05-31,5756.929
2012-06-01,5671.53
2012-06-04,5688.542
2012-06-05,5684.474
2012-06-06,5865.382
2012-06-07,5981.471
2012-06-08,5906.471
2012-06-11,5939.245
2012-06-12,5999.118
2012-06-13,6023.85
2012-06-14,5990.481
2012-06-15,6039.881
2012-06-18,6064.578
2012-06-19,6187.741
2012-06-20,6241.259
2012-06-21,6147.069
2012-06-22,6051.657
2012-06-25,5981.781
2012-06-26,5992.022
2012-06-27,6061.903
2012-06-28,6010.628
2012-06-29,6165.557
2012-07-02,6244.628
2012-07-03,6293.275
2012-07-04,6249.063
2012-07-05,6235.925
2012-07-06,6198.866
2012-07-09,6165.441
2012-07-10,6194.679
2012-07-11,6220.645
2012-07-12,6097.201
2012-07-13,6217.851
2012-07-16,6242.149
2012-07-17,6186.13
2012-07-18,6270.577
2012-07-19,6338.22
2012-07-20,6238.541
2012-07-23,6060.88
2012-07-24,6029.882
2012-07-25,6010.465
2012-07-26,6181.829
2012-07-27,6247.851
2012-07-30,6311.694
2012-07-31,6237.719
2012-08-01,6293.259
2012-08-02,6209.497
2012-08-03,6382.37
2012-08-06,6410.796
2012-08-07,6454.96
2012-08-08,6494.201
2012-08-09,6489.499
2012-08-10,6507.834
2012-08-13,6496.73
2012-08-14,6527.848
2012-08-15,6511.747
2012-08-16,6531.906
2012-08-17,6524.262
2012-08-20,6503.766
2012-08-21,6573.33
2012-08-22,6489.425
2012-08-23,6525.82
2012-08-24,6495.572
2012-08-27,6489.205
2012-08-28,6497.739
2012-08-29,6464.2
2012-08-30,6430.919
2012-08-31,6448.75
2012-09-03,6506.088
2012-09-04,6404.835
2012-09-05,6408.156
2012-09-06,6553.172
2012-09-07,6612.512
2012-09-10,6603.071
2012-09-11,6622.895
2012-09-12,6626.835
2012-09-13,6676.717
2012-09-14,6843.177
2012-09-17,6828.024
2012-09-18,6791.262
2012-09-19,6803.492
2012-09-20,6753.224
2012-09-21,6773.152
2012-09-24,6732.215
2012-09-25,6780.304
2012-09-26,6631.096
2012-09-27,6663.202
2012-09-28,6600.807
2012-10-01,6692.175
2012-10-02,6673.799
2012-10-03,6664.968
2012-10-04,6705.477
2012-10-05,6766.339
2012-10-08,6662.376
2012-10-09,6616.468
2012-10-10,6591.128
2012-10-11,6658.44
2012-10-12,6637.693
2012-10-15,6636.539
2012-10-16,6732.295
2012-10-17,6808.753
2012-10-18,6799.747
2012-10-19,6729.757
2012-10-22,6719.619
2012-10-23,6584.679
2012-10-24,6635.718
2012-10-25,6682.15
2012-10-26,6666.559
2012-10-29,6622.301
2012-10-30,6708.804
2012-10-31,6642.806
2012-11-01,6746.491
2012-11-02,6710.912
2012-11-05,6648.984
2012-11-06,6704.185
2012-11-07,6607.455
2012-11-08,6581.831
2012-11-09,6548.265
2012-11-12,6526.535
2012-11-13,6557.623
2012-11-14,6479.145
2012-11-15,6441.426
2012-11-16,6349.676
2012-11-19,6526.418
2012-11-20,6540.086
2012-11-21,6560.22
2012-11-22,6610.923
2012-11-23,6669.378
2012-11-26,6638.161
2012-11-27,6653.893
2012-11-28,6643.849
2012-11-29,6746.58
2012-11-30,6737.711
2012-12-03,6772.514
2012-12-04,6774.296
2012-12-05,6797.751
2012-12-06,6804.746
2012-12-07,6793.537
2012-12-10,6825.044
2012-12-11,6840.914
2012-12-12,6870.613
2012-12-13,6861.29
2012-12-14,6845.542
2012-12-17,6868.079
2012-12-18,6916.574
2012-12-19,6955.724
2012-12-20,6948.07
2012-12-21,6892.453
2012-12-24,6885.788
2012-12-25,6885.788
2012-12-26,6886.642
2012-12-27,6888.56
2012-12-28,6866.329
2012-12-31,6876.91
2013-01-01,6876.91
2013-01-02,7042.15
2013-01-03,7011.42
2013-01-04,7008.233
2013-01-07,7000.471
2013-01-08,6967.559
2013-01-09,7008.018
2013-01-10,7054.395
2013-01-11,7084.657
2013-01-14,7043.756
2013-01-15,7065.706
2013-01-16,7010.087
2013-01-17,7030.479
2013-01-18,7008.58
2013-01-21,7025.734
2013-01-22,7037.92
2013-01-23,7049.349
2013-01-24,7097.452
2013-01-25,7128.765
2013-01-28,7095.019
2013-01-29,7165.58
2013-01-30,7167.725
2013-01-31,7143.172
2013-02-01,7174.104
2013-02-04,7059.466
2013-02-05,7068.307
2013-02-06,7078.046
2013-02-07,7025.907
2013-02-08,7125.871
2013-02-11,7062.777
2013-02-12,7129.699
2013-02-13,7119.039
2013-02-14,7076.196
2013-02-15,7076.692
2013-02-18,7045.573
2013-02-19,7097.153
2013-02-20,7058.699
2013-02-21,6923.77
2013-02-22,6976.021
2013-02-25,6926.214
2013-02-26,6843.568
2013-02-27,6907.44
2013-02-28,6965.409
2013-03-01,6905.728
2013-03-04,6896.264
2013-03-05,7012.989
2013-03-06,6985.463
2013-03-07,6994.391
2013-03-08,6985.697
2013-03-11,6994.733
2013-03-12,6993.74
2013-03-13,6991.934
2013-03-14,7102.458
2013-03-15,7095.99
2013-03-18,7050.519
2013-03-19,7035.478
2013-03-20,7045.86
2013-03-21,7019.841
2013-03-22,7051.721
2013-03-25,7010.35
2013-03-26,7018.718
2013-03-27,6989.643
2013-03-28,7048.242
2013-03-29,7048.242
2013-04-01,7070.522
2013-04-02,7107.516
2013-04-03,7036.514
2013-04-04,6975.732
2013-04-05,6950.741
2013-04-08,6949.017
2013-04-09,6997.576
2013-04-10,7091.62
2013-04-11,7154.417
2013-04-12,7108.031
2013-04-15,7034.213
2013-04-16,6982.808
2013-04-17,6896.466
2013-04-18,6922.38
2013-04-19,6955.126
2013-04-22,6941.479
2013-04-23,7096.729
2013-04-24,7126.248
2013-04-25,7220.322
2013-04-26,7227.076
2013-04-29,7262.498
2013-04-30,7265.402
2013-05-01,7286.461
2013-05-02,7278.032
2013-05-03,7373.278
2013-05-06,7355.518
2013-05-07,7366.832
2013-05-08,7454.811
2013-05-09,7433.164
2013-05-10,7400.538
2013-05-13,7401.911
2013-05-14,7421.272
2013-05-15,7424.182
2013-05-16,7457.366
2013-05-17,7439.15
2013-05-20,7488.069
2013-05-21,7504.037
2013-05-22,7503.351
2013-05-23,7354.585
2013-05-24,7344.445
2013-05-27,7326.253
2013-05-28,7408.763
2013-05-29,7302.983
2013-05-30,7383.431
2013-05-31,7275.003
2013-06-03,7275.001
2013-06-04,7309.741
2013-06-05,7207.339
2013-06-06,7176.029
2013-06-07,7268.479
2013-06-10,7250.542
2013-06-11,7214.667
2013-06-12,7226.641
2013-06-13,7228.212
2013-06-14,7231.742
2013-06-17,7273.682
2013-06-18,7275.617
2013-06-19,7273.931
2013-06-20,6968.747
2013-06-21,6884.979
2013-06-24,6790.558
2013-06-25,6875.553
2013-06-26,6917.641
2013-06-27,6944.596
2013-06-28,6896.873
2013-07-01,7026.579
2013-07-02,6996.573
2013-07-03,6957.168
2013-07-04,7079.782
2013-07-05,6943.135
2013-07-08,7050.113
2013-07-09,7068.365
2013-07-10,7113.933
2013-07-11,7239.632
2013-07-12,7242.854
2013-07-15,7282.834
2013-07-16,7258.1
2013-07-17,7301.944
2013-07-18,7381.843
2013-07-19,7406.198
2013-07-22,7451.576
2013-07-23,7422.744
2013-07-24,7442.63
2013-07-25,7384.82
2013-07-26,7375.633
2013-07-29,7371.955
2013-07-30,7341.012
2013-07-31,7351.318
2013-08-01,7420.285
2013-08-02,7436.309
2013-08-05,7432.292
2013-08-06,7440.01
2013-08-07,7415.426
2013-08-08,7454.659
2013-08-09,7503.726
2013-08-12,7471.921
2013-08-13,7504.553
2013-08-14,7538.437
2013-08-15,7426.789
2013-08-16,7473.823
2013-08-19,7460.681
2013-08-20,7451.613
2013-08-21,7395.976
2013-08-22,7406.045
2013-08-23,7467.768
2013-08-26,7460.585
2013-08-27,7383.509
2013-08-28,7373.257
2013-08-29,7410.41
2013-08-30,7320.357
2013-09-02,7473.066
2013-09-03,7414.391
2013-09-04,7473.254
2013-09-05,7520.841
2013-09-06,7557.1
2013-09-09,7582.211
2013-09-10,7644.342
2013-09-11,7696.671
2013-09-12,7703.449
2013-09-13,7717.401
2013-09-16,7795.589
2013-09-17,7716.363
2013-09-18,7736.145
2013-09-19,7859.465
2013-09-20,7793.176
2013-09-23,7763.654
2013-09-24,7756.649
2013-09-25,7774.604
2013-09-26,7759.696
2013-09-27,7754.152
2013-09-30,7728.187
2013-10-01,7728.029
2013-10-02,7712.853
2013-10-03,7699.651
2013-10-04,7657.602
2013-10-07,7641.506
2013-10-08,7570.49
2013-10-09,7460.72
2013-10-10,7578.75
2013-10-11,7642.951
2013-10-14,7697.835
2013-10-15,7723.641
2013-10-16,7730.394
2013-10-17,7842.889
2013-10-18,7918.481
2013-10-21,7941.879
2013-10-22,8019.188
2013-10-23,7978.659
2013-10-24,8025.429
2013-10-25,8036.316
2013-10-28,8024.699
2013-10-29,8045.677
2013-10-30,8058.973
2013-10-31,7998.861
2013-11-01,7930.686
2013-11-04,7979.284
2013-11-05,8006.378
2013-11-06,8023.989
2013-11-07,7954.78
2013-11-08,7940.489
2013-11-11,7949.922
2013-11-12,7923.561
2013-11-13,7854.89
2013-11-14,7944.496
2013-11-15,7978.199
2013-11-18,8026.453
2013-11-19,7991.816
2013-11-20,8011.796
2013-11-21,8000.184
2013-11-22,8011.869
2013-11-25,8018.785
2013-11-26,7962.763
2013-11-27,8025.778
2013-11-28,8067.476
2013-11-29,8080.289
2013-12-02,8005.465
2013-12-03,7954.975
2013-12-04,7896.112
2013-12-05,7872.238
2013-12-06,7953.081
2013-12-09,7978.914
2013-12-10,7954.317
2013-12-11,7907.961
2013-12-12,7813.373
2013-12-13,7783.937
2013-12-16,7890.036
2013-12-17,7820.157
2013-12-18,7900.569
2013-12-19,7999.741
2013-12-20,8020.684
2013-12-23,8111.779
2013-12-24,8140.014
2013-12-25,8140.014
2013-12-26,8165.116
2013-12-27,8267.098
2013-12-30,8260.894
2013-12-31,8301.306
2014-01-01,8301.306
2014-01-02,8197.183
2014-01-03,8213.309
2014-01-06,8197.474
2014-01-07,8219.381
2014-01-08,8213.426
2014-01-09,8171.649
2014-01-10,8242.198
2014-01-13,8211.435
2014-01-14,8262.353
2014-01-15,8275.364
2014-01-16,8267.97
2014-01-17,8337.507
2014-01-20,8335.038
2014-01-21,8353.785
2014-01-22,8406.618
2014-01-23,8365.517
2014-01-24,8169.84
2014-01-27,8067.396
2014-01-28,8097.655
2014-01-29,8047.511
2014-01-30,8008.708
2014-01-31,7944.727
2014-02-03,7840.489
2014-02-04,7803.107
2014-02-05,7820.512
2014-02-06,7951.188
2014-02-07,7998.161
2014-02-10,8025.975
2014-02-11,8167.932
2014-02-12,8234.877
2014-02-13,8239.82
2014-02-14,8291.662
2014-02-17,8373.203
2014-02-18,8440.376
2014-02-19,8464.779
2014-02-20,8456.555
2014-02-21,8501.861
2014-02-24,8503.341
2014-02-25,8484.525
2014-02-26,8426.305
2014-02-27,8457.021
2014-02-28,8503.006
2014-03-03,8357.6
2014-03-04,8473.758
2014-03-05,8452.172
2014-03-06,8462.117
2014-03-07,8370.606
2014-03-10,8296.489
2014-03-11,8287.103
2014-03-12,8218.432
2014-03-13,8171.652
2014-03-14,8116.568
2014-03-17,8174.542
2014-03-18,8183.57
2014-03-19,8173.702
2014-03-20,8078.579
2014-03-21,8090.752
2014-03-24,8043.457
2014-03-25,8153.557
2014-03-26,8186.782
2014-03-27,8191.231
2014-03-28,8237.605
2014-03-31,8233.285
2014-04-01,8280.807
2014-04-02,8290.858
2014-04-03,8255.493
2014-04-04,8312.49
2014-04-07,8235.965
2014-04-08,8272.223
2014-04-09,8328.515
2014-04-10,8349.39
2014-04-11,8225.838
2014-04-14,8264.583
2014-04-15,8209.755
2014-04-16,8294.151
2014-04-17,8352.234
2014-04-18,8352.234
2014-04-21,8349.501
2014-04-22,8430.923
2014-04-23,8411.27
2014-04-24,8458.607
2014-04-25,8445.998
2014-04-28,8462.875
2014-04-29,8567.681
2014-04-30,8606.558
2014-05-01,8644.819
2014-05-02,8652.069
2014-05-05,8649.505
2014-05-06,8680.705
2014-05-07,8676.476
2014-05-08,8723.657
2014-05-09,8637.276
2014-05-12,8698.719
2014-05-13,8709.78
2014-05-14,8708.372
2014-05-15,8677.776
2014-05-16,8714.968
