Date,UNITED KINGDOM Standard (Large+Mid Cap)
2005-06-15,3752.473
2005-06-16,3772.678
2005-06-17,3805.54
2005-06-20,3801.305
2005-06-21,3811.869
2005-06-22,3820.043
2005-06-23,3823.931
2005-06-24,3801.061
2005-06-27,3784.717
2005-06-28,3799.604
2005-06-29,3786.99
2005-06-30,3764.448
2005-07-01,3756.27
2005-07-04,3750.464
2005-07-05,3738.706
2005-07-06,3777.622
2005-07-07,3690.652
2005-07-08,3733.124
2005-07-11,3782.319
2005-07-12,3800.284
2005-07-13,3780.263
2005-07-14,3801.521
2005-07-15,3765.209
2005-07-18,3745.167
2005-07-19,3705.89
2005-07-20,3698.3
2005-07-21,3738.347
2005-07-22,3745.67
2005-07-25,3767.364
2005-07-26,3752.108
2005-07-27,3762.157
2005-07-28,3786.752
2005-07-29,3813.908
2005-08-01,3841.307
2005-08-02,3867.511
2005-08-03,3899.497
2005-08-04,3884.5
2005-08-05,3875.311
2005-08-08,3920.836
2005-08-09,3927.34
2005-08-10,3973.795
2005-08-11,3984.467
2005-08-12,3988.452
2005-08-15,3974.145
2005-08-16,3962.278
2005-08-17,3947.242
2005-08-18,3894.868
2005-08-19,3920.663
2005-08-22,3948.658
2005-08-23,3927.12
2005-08-24,3909.873
2005-08-25,3903.147
2005-08-26,3896.904
2005-08-29,3884.298
2005-08-30,3866.508
2005-08-31,3927.661
2005-09-01,4017.767
2005-09-02,4042.526
2005-09-05,4054.96
2005-09-06,4069.094
2005-09-07,4070.542
2005-09-08,4054.842
2005-09-09,4067.85
2005-09-12,4041.492
2005-09-13,4014.239
2005-09-14,4034.337
2005-09-15,4010.059
2005-09-16,4027.182
2005-09-19,4044.325
2005-09-20,4032.494
2005-09-21,4016.727
2005-09-22,3978.553
2005-09-23,3969.113
2005-09-26,3989.949
2005-09-27,3967.582
2005-09-28,3991.407
2005-09-29,3979.517
2005-09-30,3997.068
2005-10-03,3980.469
2005-10-04,3989.331
2005-10-05,3942.111
2005-10-06,3928.029
2005-10-07,3890.975
2005-10-10,3882.879
2005-10-11,3875.43
2005-10-12,3860.164
2005-10-13,3798.384
2005-10-14,3843.89
2005-10-17,3823.843
2005-10-18,3795.143
2005-10-19,3756.771
2005-10-20,3774.418
2005-10-21,3766.276
2005-10-24,3800.778
2005-10-25,3817.568
2005-10-26,3830.691
2005-10-27,3814.284
2005-10-28,3819.782
2005-10-31,3875.347
2005-11-01,3875.785
2005-11-02,3925.573
2005-11-03,3980.615
2005-11-04,3914.952
2005-11-07,3927.924
2005-11-08,3921.978
2005-11-09,3912.46
2005-11-10,3915.469
2005-11-11,3929.384
2005-11-14,3929.235
2005-11-15,3895.392
2005-11-16,3848.768
2005-11-17,3882.014
2005-11-18,3893.242
2005-11-21,3905.828
2005-11-22,3902.074
2005-11-23,3942.872
2005-11-24,3935.199
2005-11-25,3926.117
2005-11-28,3902.801
2005-11-29,3906.987
2005-11-30,3892.363
2005-12-01,3936.589
2005-12-02,3967.038
2005-12-05,3970.419
2005-12-06,3993.919
2005-12-07,3976.354
2005-12-08,4014.035
2005-12-09,4018.114
2005-12-12,4045.703
2005-12-13,4044.029
2005-12-14,4062.508
2005-12-15,4020.722
2005-12-16,4066.602
2005-12-19,4050.182
2005-12-20,4049.164
2005-12-21,4031.573
2005-12-22,4033.361
2005-12-23,4023.314
2005-12-26,4023.314
2005-12-27,4022.153
2005-12-28,4029.914
2005-12-29,4040.269
2005-12-30,4004.482
2006-01-02,4004.482
2006-01-03,4100.554
2006-01-04,4172.378
2006-01-05,4145.326
2006-01-06,4212.069
2006-01-09,4193.334
2006-01-10,4166.84
2006-01-11,4187.331
2006-01-12,4191.336
2006-01-13,4193.249
2006-01-16,4202.657
2006-01-17,4154.355
2006-01-18,4137.067
2006-01-19,4156.095
2006-01-20,4141.646
2006-01-23,4186.153
2006-01-24,4166.179
2006-01-25,4224.669
2006-01-26,4237.494
2006-01-27,4252.968
2006-01-30,4236.14
2006-01-31,4243.158
2006-02-01,4279.664
2006-02-02,4238.918
2006-02-03,4202.773
2006-02-06,4189.373
2006-02-07,4146.365
2006-02-08,4141.253
2006-02-09,4196.501
2006-02-10,4177.632
2006-02-13,4192.246
2006-02-14,4157.559
2006-02-15,4194.967
2006-02-16,4200.836
2006-02-17,4224.457
2006-02-20,4245.461
2006-02-21,4236.414
2006-02-22,4244.165
2006-02-23,4245.759
2006-02-24,4246.522
2006-02-27,4246.355
2006-02-28,4215.27
2006-03-01,4260.379
2006-03-02,4234.507
2006-03-03,4266.75
2006-03-06,4294.342
2006-03-07,4229.754
2006-03-08,4212.69
2006-03-09,4249.4
2006-03-10,4256.677
2006-03-13,4302.894
2006-03-14,4342.039
2006-03-15,4354.787
2006-03-16,4400.906
2006-03-17,4400.224
2006-03-20,4398.246
2006-03-21,4377.779
2006-03-22,4397.265
2006-03-23,4354.633
2006-03-24,4402.532
2006-03-27,4374.776
2006-03-28,4353.094
2006-03-29,4332.786
2006-03-30,4399.88
2006-03-31,4336.152
2006-04-03,4382.073
2006-04-04,4412.792
2006-04-05,4427.133
2006-04-06,4434.078
2006-04-07,4395.765
2006-04-10,4428.331
2006-04-11,4399.402
2006-04-12,4398.317
2006-04-13,4421.399
2006-04-14,4421.399
2006-04-17,4474.903
2006-04-18,4496.136
2006-04-19,4563.348
2006-04-20,4529.738
2006-04-21,4579.67
2006-04-24,4555.46
2006-04-25,4562.13
2006-04-26,4577.799
2006-04-27,4586.198
2006-04-28,4593.41
2006-05-01,4629.295
2006-05-02,4689.97
2006-05-03,4640.959
2006-05-04,4682.882
2006-05-05,4750.947
2006-05-08,4730.246
2006-05-09,4776.247
2006-05-10,4762.629
2006-05-11,4768.61
2006-05-12,4693.612
2006-05-15,4618.892
2006-05-16,4633.346
2006-05-17,4502.283
2006-05-18,4507.446
2006-05-19,4452.915
2006-05-22,4375.457
2006-05-23,4497.704
2006-05-24,4389.92
2006-05-25,4468.85
2006-05-26,4520.594
2006-05-29,4529.977
2006-05-30,4484.826
2006-05-31,4504.618
2006-06-01,4516.735
2006-06-02,4575.363
2006-06-05,4549.61
2006-06-06,4433.01
2006-06-07,4457.119
2006-06-08,4307.213
2006-06-09,4390.4
2006-06-12,4362.812
2006-06-13,4271.485
2006-06-14,4286.723
2006-06-15,4382.639
2006-06-16,4365.316
2006-06-19,4357.025
2006-06-20,4390.055
2006-06-21,4398.21
2006-06-22,4380.104
2006-06-23,4365.148
2006-06-26,4353.789
2006-06-27,4346.983
2006-06-28,4350.942
2006-06-29,4425.747
2006-06-30,4549.639
2006-07-03,4574.903
2006-07-04,4580.874
2006-07-05,4507.63
2006-07-06,4560.902
2006-07-07,4593.089
2006-07-10,4574.082
2006-07-11,4547.91
2006-07-12,4524.323
2006-07-13,4474.801
2006-07-14,4410.066
2006-07-17,4365.924
2006-07-18,4363.465
2006-07-19,4471.837
2006-07-20,4496.483
2006-07-21,4476.186
2006-07-24,4541.338
2006-07-25,4545.795
2006-07-26,4564.106
2006-07-27,4648.003
2006-07-28,4683.204
2006-07-31,4653.855
2006-08-01,4620.141
2006-08-02,4693.06
2006-08-03,4646.424
2006-08-04,4741.471
2006-08-07,4691.415
2006-08-08,4678.568
2006-08-09,4724.528
2006-08-10,4651.681
2006-08-11,4659.128
2006-08-14,4686.905
2006-08-15,4718.606
2006-08-16,4743.135
2006-08-17,4731.644
2006-08-18,4702.143
2006-08-21,4754.696
2006-08-22,4723.802
2006-08-23,4707.203
2006-08-24,4708.733
2006-08-25,4702.235
2006-08-28,4729.66
2006-08-29,4727.765
2006-08-30,4793.064
2006-08-31,4766.552
2006-09-01,4803.958
2006-09-04,4836.777
2006-09-05,4801.999
2006-09-06,4732.783
2006-09-07,4658.082
2006-09-08,4653.897
2006-09-11,4625.74
2006-09-12,4693.705
2006-09-13,4694.076
2006-09-14,4724.967
2006-09-15,4694.955
2006-09-18,4699.453
2006-09-19,4680.968
2006-09-20,4714.804
2006-09-21,4757.634
2006-09-22,4715.039
2006-09-25,4688.34
2006-09-26,4737.317
2006-09-27,4766.624
2006-09-28,4761.976
2006-09-29,4742.646
2006-10-02,4782.637
2006-10-03,4776.35
2006-10-04,4790.212
2006-10-05,4802.633
2006-10-06,4783.255
2006-10-09,4789.619
2006-10-10,4797.369
2006-10-11,4803.356
2006-10-12,4841.836
2006-10-13,4865.962
2006-10-16,4890.737
2006-10-17,4862.316
2006-10-18,4891.432
2006-10-19,4917.733
2006-10-20,4930.807
2006-10-23,4915.223
2006-10-24,4929.79
2006-10-25,4968.687
2006-10-26,4974.498
2006-10-27,4976.442
2006-10-30,4963.588
2006-10-31,4979.435
2006-11-01,4997.973
2006-11-02,4996.943
2006-11-03,4978.409
2006-11-06,5028.683
2006-11-07,5080.314
2006-11-08,5063.864
2006-11-09,5046.873
2006-11-10,5066.457
2006-11-13,5035.074
2006-11-14,5005.387
2006-11-15,5025.892
2006-11-16,5049.42
2006-11-17,5013.516
2006-11-20,5029.74
2006-11-21,5035.242
2006-11-22,5045.247
2006-11-23,5032.502
2006-11-24,5060.194
2006-11-27,5015.888
2006-11-28,5024.594
2006-11-29,5082.812
2006-11-30,5100.63
2006-12-01,5112.976
2006-12-04,5131.55
2006-12-05,5143.345
2006-12-06,5145.894
2006-12-07,5165.433
2006-12-08,5190.524
2006-12-11,5164.247
2006-12-12,5192.976
2006-12-13,5225.943
2006-12-14,5242.69
2006-12-15,5238.862
2006-12-18,5213.224
2006-12-19,5225.113
2006-12-20,5228.754
2006-12-21,5208.596
2006-12-22,5210.233
2006-12-25,5210.233
2006-12-26,5201.726
2006-12-27,5243.481
2006-12-28,5253.948
2006-12-29,5230.163
2007-01-01,5230.163
2007-01-02,5347.95
2007-01-03,5301.94
2007-01-04,5255.278
2007-01-05,5155.214
2007-01-08,5153.238
2007-01-09,5170.645
2007-01-10,5125.371
2007-01-11,5197.474
2007-01-12,5255.108
2007-01-15,5294.032
2007-01-16,5241.247
2007-01-17,5260.672
2007-01-18,5268.008
2007-01-19,5295.899
2007-01-22,5285.958
2007-01-23,5318.522
2007-01-24,5331.653
2007-01-25,5310.282
2007-01-26,5246.497
2007-01-29,5251.884
2007-01-30,5263.469
2007-01-31,5222.0
2007-02-01,5324.124
2007-02-02,5342.394
2007-02-05,5327.324
2007-02-06,5374.051
2007-02-07,5403.419
2007-02-08,5352.258
2007-02-09,5355.251
2007-02-12,5327.786
2007-02-13,5339.171
2007-02-14,5423.502
2007-02-15,5415.845
2007-02-16,5393.408
2007-02-19,5409.36
2007-02-20,5407.853
2007-02-21,5351.962
2007-02-22,5371.517
2007-02-23,5415.51
2007-02-26,5443.326
2007-02-27,5322.787
2007-02-28,5214.602
2007-03-01,5163.367
2007-03-02,5129.733
2007-03-05,5032.172
2007-03-06,5098.406
2007-03-07,5151.927
2007-03-08,5210.892
2007-03-09,5230.37
2007-03-12,5213.475
2007-03-13,5162.386
2007-03-14,5037.628
2007-03-15,5156.124
2007-03-16,5169.989
2007-03-19,5230.741
2007-03-20,5290.207
2007-03-21,5335.735
2007-03-22,5407.785
2007-03-23,5413.588
2007-03-26,5390.414
2007-03-27,5382.791
2007-03-28,5363.774
2007-03-29,5404.177
2007-03-30,5387.61
2007-04-02,5443.226
2007-04-03,5488.984
2007-04-04,5485.567
2007-04-05,5498.229
2007-04-06,5498.229
2007-04-09,5470.485
2007-04-10,5518.507
2007-04-11,5532.954
2007-04-12,5535.137
2007-04-13,5583.393
2007-04-16,5649.101
2007-04-17,5676.188
2007-04-18,5639.4
2007-04-19,5623.03
2007-04-20,5662.698
2007-04-23,5649.603
2007-04-24,5610.141
2007-04-25,5652.898
2007-04-26,5619.757
2007-04-27,5605.906
2007-04-30,5626.368
2007-05-01,5600.65
2007-05-02,5632.774
2007-05-03,5672.269
2007-05-04,5743.623
2007-05-07,5754.724
2007-05-08,5691.064
2007-05-09,5716.5
2007-05-10,5655.824
2007-05-11,5684.073
2007-05-14,5671.232
2007-05-15,5693.784
2007-05-16,5685.455
2007-05-17,5683.695
2007-05-18,5732.458
2007-05-21,5714.538
2007-05-22,5700.827
2007-05-23,5754.458
2007-05-24,5701.494
2007-05-25,5700.932
2007-05-28,5700.932
2007-05-29,5721.139
2007-05-30,5696.835
2007-05-31,5722.075
2007-06-01,5772.539
2007-06-04,5795.444
2007-06-05,5773.436
2007-06-06,5684.303
2007-06-07,5635.851
2007-06-08,5597.295
2007-06-11,5646.405
2007-06-12,5626.308
2007-06-13,5657.934
2007-06-14,5727.145
2007-06-15,5818.23
2007-06-18,5804.518
2007-06-19,5776.106
2007-06-20,5790.851
2007-06-21,5739.912
2007-06-22,5726.617
2007-06-25,5746.503
2007-06-26,5729.506
2007-06-27,5699.869
2007-06-28,5755.807
2007-06-29,5796.345
2007-07-02,5803.897
2007-07-03,5858.339
2007-07-04,5885.638
2007-07-05,5838.319
2007-07-06,5892.385
2007-07-09,5915.748
2007-07-10,5869.884
2007-07-11,5884.947
2007-07-12,5939.1
2007-07-13,5966.342
2007-07-16,5962.152
2007-07-17,5950.602
2007-07-18,5893.975
2007-07-19,5952.796
2007-07-20,5921.985
2007-07-23,5960.365
2007-07-24,5856.91
2007-07-25,5780.879
2007-07-26,5590.391
2007-07-27,5519.994
2007-07-30,5495.751
2007-07-31,5651.186
2007-08-01,5557.157
2007-08-02,5609.019
2007-08-03,5562.79
2007-08-06,5509.468
2007-08-07,5586.49
2007-08-08,5722.088
2007-08-09,5586.181
2007-08-10,5357.145
2007-08-13,5493.713
2007-08-14,5395.088
2007-08-15,5353.284
2007-08-16,5111.649
2007-08-17,5296.673
2007-08-20,5308.137
2007-08-21,5305.669
2007-08-22,5429.436
2007-08-23,5468.776
2007-08-24,5504.846
2007-08-27,5517.995
2007-08-28,5400.639
2007-08-29,5442.833
2007-08-30,5516.492
2007-08-31,5603.642
2007-09-03,5615.792
2007-09-04,5651.557
2007-09-05,5585.039
2007-09-06,5629.33
2007-09-07,5530.449
2007-09-10,5488.332
2007-09-11,5620.213
2007-09-12,5649.187
2007-09-13,5688.506
2007-09-14,5580.219
2007-09-17,5459.515
2007-09-18,5530.698
2007-09-19,5692.635
2007-09-20,5708.338
2007-09-21,5753.051
2007-09-24,5759.953
2007-09-25,5680.407
2007-09-26,5710.422
2007-09-27,5785.914
2007-09-28,5806.04
2007-10-01,5859.631
2007-10-02,5851.99
2007-10-03,5873.265
2007-10-04,5897.277
2007-10-05,5938.384
2007-10-08,5877.957
2007-10-09,5930.641
2007-10-10,5976.074
2007-10-11,6040.179
2007-10-12,6033.574
2007-10-15,5981.11
2007-10-16,5924.355
2007-10-17,5997.825
2007-10-18,5960.175
2007-10-19,5887.945
2007-10-22,5776.269
2007-10-23,5885.183
2007-10-24,5851.355
2007-10-25,5942.542
2007-10-26,6020.382
2007-10-29,6084.993
2007-10-30,6059.895
2007-10-31,6155.391
2007-11-01,6048.551
2007-11-02,5997.339
2007-11-05,5935.401
2007-11-06,5965.114
2007-11-07,5933.763
2007-11-08,5940.472
2007-11-09,5831.358
2007-11-12,5761.581
2007-11-13,5822.885
2007-11-14,5865.876
2007-11-15,5740.731
2007-11-16,5680.433
2007-11-19,5540.296
2007-11-20,5669.4
2007-11-21,5513.615
2007-11-22,5605.771
2007-11-23,5683.494
2007-11-26,5645.604
2007-11-27,5607.368
2007-11-28,5764.426
2007-11-29,5777.37
2007-11-30,5824.423
2007-12-03,5812.479
2007-12-04,5717.908
2007-12-05,5792.553
2007-12-06,5778.687
2007-12-07,5853.56
2007-12-10,5909.556
2007-12-11,5866.077
2007-12-12,5904.978
2007-12-13,5706.421
2007-12-14,5686.314
2007-12-17,5567.986
2007-12-18,5579.112
2007-12-19,5544.442
2007-12-20,5539.695
2007-12-21,5625.314
2007-12-24,5646.127
2007-12-25,5646.127
2007-12-26,5664.837
2007-12-27,5695.271
2007-12-28,5691.266
2007-12-31,5667.498
2008-01-01,5667.498
2008-01-02,5602.117
2008-01-03,5626.824
2008-01-04,5518.083
2008-01-07,5506.078
2008-01-08,5517.78
2008-01-09,5400.814
2008-01-10,5354.203
2008-01-11,5340.543
2008-01-14,5359.294
2008-01-15,5229.012
2008-01-16,5144.011
2008-01-17,5144.211
2008-01-18,5084.38
2008-01-21,4787.042
2008-01-22,4969.49
2008-01-23,4828.849
2008-01-24,5113.592
2008-01-25,5133.362
2008-01-28,5075.863
2008-01-29,5162.658
2008-01-30,5127.459
2008-01-31,5161.359
2008-02-01,5242.651
2008-02-04,5259.724
2008-02-05,5089.752
2008-02-06,5091.471
2008-02-07,4915.094
2008-02-08,4976.596
2008-02-11,4915.893
2008-02-12,5122.278
2008-02-13,5107.04
2008-02-14,5129.778
2008-02-15,5025.373
2008-02-18,5132.119
2008-02-19,5152.133
2008-02-20,5066.176
2008-02-21,5149.708
2008-02-22,5127.331
2008-02-25,5232.234
2008-02-26,5318.631
2008-02-27,5355.493
2008-02-28,5258.951
2008-02-29,5182.518
2008-03-03,5110.928
2008-03-04,5076.716
2008-03-05,5185.556
2008-03-06,5157.197
2008-03-07,5110.704
2008-03-10,5053.428
2008-03-11,5075.297
2008-03-12,5203.11
2008-03-13,5150.051
2008-03-14,5089.401
2008-03-17,4825.566
2008-03-18,5046.114
2008-03-19,4914.73
2008-03-20,4862.542
2008-03-21,4862.542
2008-03-24,4869.901
2008-03-25,5081.354
2008-03-26,5063.805
2008-03-27,5137.822
2008-03-28,5065.001
2008-03-31,5071.121
2008-04-01,5177.115
2008-04-02,5248.534
2008-04-03,5259.072
2008-04-04,5304.312
2008-04-07,5349.999
2008-04-08,5268.025
2008-04-09,5281.315
2008-04-10,5276.668
2008-04-11,5194.556
2008-04-14,5171.275
2008-04-15,5180.302
2008-04-16,5342.297
2008-04-17,5313.365
2008-04-18,5414.09
2008-04-21,5365.125
2008-04-22,5380.991
2008-04-23,5387.732
2008-04-24,5335.809
2008-04-25,5417.881
2008-04-28,5437.098
2008-04-29,5371.337
2008-04-30,5399.322
2008-05-01,5381.68
2008-05-02,5494.487
2008-05-05,5478.212
2008-05-06,5497.226
2008-05-07,5473.478
2008-05-08,5500.905
2008-05-09,5414.375
2008-05-12,5471.624
2008-05-13,5420.247
2008-05-14,5417.147
2008-05-15,5459.974
2008-05-16,5527.133
2008-05-19,5574.695
2008-05-20,5464.417
2008-05-21,5463.729
2008-05-22,5497.766
2008-05-23,5416.349
2008-05-26,5416.759
2008-05-27,5368.189
2008-05-28,5396.262
2008-05-29,5382.886
2008-05-30,5366.99
2008-06-02,5290.486
2008-06-03,5341.121
2008-06-04,5243.908
2008-06-05,5269.875
2008-06-06,5230.637
2008-06-09,5219.984
2008-06-10,5112.211
2008-06-11,5047.195
2008-06-12,5062.054
2008-06-13,5071.667
2008-06-16,5114.496
2008-06-17,5143.918
2008-06-18,5066.785
2008-06-19,5055.426
2008-06-20,4988.583
2008-06-23,4987.17
2008-06-24,4987.213
2008-06-25,5010.368
2008-06-26,4933.244
2008-06-27,4950.44
2008-06-30,5030.666
2008-07-01,4902.708
2008-07-02,4853.84
2008-07-03,4875.959
2008-07-04,4817.151
2008-07-07,4873.643
2008-07-08,4815.628
2008-07-09,4914.095
2008-07-10,4804.209
2008-07-11,4697.366
2008-07-14,4741.416
2008-07-15,4655.098
2008-07-16,4622.028
2008-07-17,4775.42
2008-07-18,4837.365
2008-07-21,4861.72
2008-07-22,4823.935
2008-07-23,4905.474
2008-07-24,4793.514
2008-07-25,4793.215
2008-07-28,4762.89
2008-07-29,4741.522
2008-07-30,4829.243
2008-07-31,4824.406
2008-08-01,4757.99
2008-08-04,4710.313
2008-08-05,4808.528
2008-08-06,4836.432
2008-08-07,4813.389
2008-08-08,4755.57
2008-08-11,4810.464
2008-08-12,4762.61
2008-08-13,4604.154
2008-08-14,4670.088
2008-08-15,4607.317
2008-08-18,4607.868
2008-08-19,4486.626
2008-08-20,4533.097
2008-08-21,4573.12
2008-08-22,4645.699
2008-08-25,4632.075
2008-08-26,4568.169
2008-08-27,4613.278
2008-08-28,4653.095
2008-08-29,4668.828
2008-09-01,4578.731
2008-09-02,4564.062
2008-09-03,4446.112
2008-09-04,4324.39
2008-09-05,4213.471
2008-09-08,4371.744
2008-09-09,4348.106
2008-09-10,4286.922
2008-09-11,4235.588
2008-09-12,4398.552
2008-09-15,4244.373
2008-09-16,4056.44
2008-09-17,4012.849
2008-09-18,4040.368
2008-09-19,4430.842
2008-09-22,4393.223
2008-09-23,4331.929
2008-09-24,4293.917
2008-09-25,4367.538
2008-09-26,4268.527
2008-09-29,3967.306
2008-09-30,3975.626
2008-10-01,3996.086
2008-10-02,3900.676
2008-10-03,4028.412
2008-10-06,3629.377
2008-10-07,3693.953
2008-10-08,3455.887
2008-10-09,3393.919
2008-10-10,3057.748
2008-10-13,3382.849
2008-10-14,3514.154
2008-10-15,3249.792
2008-10-16,3033.41
2008-10-17,3190.975
2008-10-20,3337.074
2008-10-21,3263.171
2008-10-22,3006.899
2008-10-23,3014.35
2008-10-24,2797.151
2008-10-27,2714.06
2008-10-28,2786.043
2008-10-29,3148.977
2008-10-30,3181.116
2008-10-31,3221.824
2008-11-03,3209.768
2008-11-04,3400.288
2008-11-05,3346.406
2008-11-06,3104.204
2008-11-07,3145.134
2008-11-10,3158.339
2008-11-11,2991.534
2008-11-12,2879.208
2008-11-13,2823.058
2008-11-14,2868.34
2008-11-17,2827.734
2008-11-18,2885.111
2008-11-19,2768.126
2008-11-20,2623.356
2008-11-21,2561.476
2008-11-24,2866.288
2008-11-25,2919.687
2008-11-26,2928.828
2008-11-27,2983.787
2008-11-28,3014.391
2008-12-01,2765.521
2008-12-02,2822.314
2008-12-03,2832.94
2008-12-04,2802.516
2008-12-05,2705.7
2008-12-08,2931.238
2008-12-09,2975.941
2008-12-10,2970.639
2008-12-11,3008.818
2008-12-12,2931.076
2008-12-15,3015.032
2008-12-16,3022.05
2008-12-17,3061.135
2008-12-18,3048.361
2008-12-19,2935.29
2008-12-22,2873.55
2008-12-23,2870.391
2008-12-24,2849.945
2008-12-25,2849.945
2008-12-26,2847.525
2008-12-29,2887.85
2008-12-30,2910.793
2008-12-31,2927.747
2009-01-01,2927.747
2009-01-02,3039.445
2009-01-05,3067.445
2009-01-06,3134.138
2009-01-07,3142.574
2009-01-08,3146.742
2009-01-09,3113.32
2009-01-12,3020.328
2009-01-13,2944.533
2009-01-14,2794.934
2009-01-15,2755.351
2009-01-16,2822.316
2009-01-19,2737.816
2009-01-20,2620.363
2009-01-21,2558.673
2009-01-22,2556.111
2009-01-23,2540.657
2009-01-26,2692.49
2009-01-27,2727.863
2009-01-28,2822.287
2009-01-29,2754.428
2009-01-30,2745.646
2009-02-02,2649.785
2009-02-03,2742.447
2009-02-04,2831.872
2009-02-05,2849.78
2009-02-06,2913.796
2009-02-09,2959.655
2009-02-10,2850.615
2009-02-11,2800.595
2009-02-12,2760.316
2009-02-13,2785.576
2009-02-16,2712.713
2009-02-17,2647.114
2009-02-18,2624.443
2009-02-19,2653.647
2009-02-20,2569.506
2009-02-23,2585.071
2009-02-24,2538.698
2009-02-25,2530.851
2009-02-26,2598.381
2009-02-27,2520.861
2009-03-02,2343.219
2009-03-03,2276.585
2009-03-04,2376.28
2009-03-05,2301.471
2009-03-06,2306.279
2009-03-09,2250.342
2009-03-10,2376.234
2009-03-11,2355.374
2009-03-12,2372.982
2009-03-13,2427.985
2009-03-16,2520.467
2009-03-17,2503.824
2009-03-18,2464.627
2009-03-19,2583.151
2009-03-20,2574.685
2009-03-23,2660.787
2009-03-24,2674.493
2009-03-25,2642.265
2009-03-26,2643.314
2009-03-27,2595.053
2009-03-30,2480.677
2009-03-31,2614.698
2009-04-01,2643.703
2009-04-02,2828.418
2009-04-03,2778.919
2009-04-06,2753.057
2009-04-07,2697.915
2009-04-08,2676.186
2009-04-09,2721.583
2009-04-10,2721.583
2009-04-13,2747.11
2009-04-14,2772.704
2009-04-15,2774.226
2009-04-16,2820.765
2009-04-17,2830.137
2009-04-20,2708.81
2009-04-21,2720.985
2009-04-22,2739.244
2009-04-23,2743.789
2009-04-24,2857.986
2009-04-27,2854.023
2009-04-28,2804.152
2009-04-29,2894.074
2009-04-30,2944.324
2009-05-01,2951.372
2009-05-04,2973.623
2009-05-05,3063.714
2009-05-06,3105.93
2009-05-07,3103.143
2009-05-08,3150.753
2009-05-11,3140.543
2009-05-12,3165.015
2009-05-13,3079.678
2009-05-14,3097.955
2009-05-15,3111.641
2009-05-18,3193.307
2009-05-19,3260.523
2009-05-20,3291.208
2009-05-21,3213.693
2009-05-22,3261.552
2009-05-25,3265.968
2009-05-26,3308.185
2009-05-27,3332.108
2009-05-28,3295.031
2009-05-29,3352.266
2009-06-01,3484.023
2009-06-02,3488.136
2009-06-03,3390.274
2009-06-04,3357.193
2009-06-05,3355.544
2009-06-08,3324.148
2009-06-09,3383.877
2009-06-10,3427.332
2009-06-11,3481.461
2009-06-12,3452.775
2009-06-15,3338.677
2009-06-16,3361.425
2009-06-17,3295.36
2009-06-18,3309.01
2009-06-19,3377.653
2009-06-22,3283.165
2009-06-23,3262.776
2009-06-24,3337.765
2009-06-25,3276.978
2009-06-26,3312.403
2009-06-29,3360.674
2009-06-30,3309.59
2009-07-01,3383.908
2009-07-02,3278.676
2009-07-03,3275.532
2009-07-06,3214.959
2009-07-07,3206.438
2009-07-08,3151.603
2009-07-09,3193.927
2009-07-10,3164.194
2009-07-13,3203.057
2009-07-14,3263.223
2009-07-15,3376.432
2009-07-16,3391.041
2009-07-17,3388.779
2009-07-20,3462.615
2009-07-21,3488.22
2009-07-22,3493.441
2009-07-23,3564.787
2009-07-24,3553.522
2009-07-27,3578.518
2009-07-28,3528.348
2009-07-29,3532.275
2009-07-30,3615.099
2009-07-31,3616.296
2009-08-03,3751.178
2009-08-04,3738.259
2009-08-05,3741.215
2009-08-06,3741.563
2009-08-07,3747.636
2009-08-10,3708.327
2009-08-11,3660.377
2009-08-12,3711.232
2009-08-13,3754.704
2009-08-14,3709.063
2009-08-17,3605.571
2009-08-18,3686.051
2009-08-19,3690.634
2009-08-20,3739.675
2009-08-21,3818.579
2009-08-24,3831.405
2009-08-25,3838.982
2009-08-26,3781.682
2009-08-27,3756.149
2009-08-28,3819.043
2009-08-31,3815.999
2009-09-01,3729.673
2009-09-02,3735.17
2009-09-03,3738.676
2009-09-04,3783.114
2009-09-07,3854.736
2009-09-08,3910.021
2009-09-09,3957.165
2009-09-10,3969.228
2009-09-11,3995.787
2009-09-14,3979.5
2009-09-15,3953.507
2009-09-16,4035.66
2009-09-17,4075.797
2009-09-18,4023.762
2009-09-21,3966.95
2009-09-22,4020.333
2009-09-23,4030.774
2009-09-24,3898.28
2009-09-25,3870.962
2009-09-28,3918.635
2009-09-29,3927.574
2009-09-30,3922.353
2009-10-01,3856.086
2009-10-02,3787.61
2009-10-05,3826.375
2009-10-06,3908.883
2009-10-07,3882.348
2009-10-08,3962.08
2009-10-09,3926.81
2009-10-12,3927.089
2009-10-13,3899.931
2009-10-14,4004.019
2009-10-15,4056.084
2009-10-16,4051.019
2009-10-19,4132.94
2009-10-20,4116.859
2009-10-21,4173.973
2009-10-22,4122.49
2009-10-23,4091.294
2009-10-26,4054.197
2009-10-27,4058.618
2009-10-28,3974.107
2009-10-29,4063.57
2009-10-30,3972.827
2009-11-02,3994.032
2009-11-03,3945.026
2009-11-04,4051.793
2009-11-05,4070.85
2009-11-06,4085.966
2009-11-09,4193.327
2009-11-10,4184.566
2009-11-11,4181.821
2009-11-12,4180.55
2009-11-13,4229.633
2009-11-16,4322.97
2009-11-17,4299.365
2009-11-18,4296.024
2009-11-19,4201.252
2009-11-20,4161.139
2009-11-23,4269.94
2009-11-24,4236.18
2009-11-25,4287.031
2009-11-26,4110.81
2009-11-27,4151.542
2009-11-30,4087.917
