Date,UNITED KINGDOM LARGE CAP Large Cap
2005-11-10,707.228
2005-11-11,709.965
2005-11-14,710.174
2005-11-15,703.013
2005-11-16,694.725
2005-11-17,700.786
2005-11-18,703.017
2005-11-21,704.637
2005-11-22,704.112
2005-11-23,711.066
2005-11-24,709.26
2005-11-25,707.45
2005-11-28,702.466
2005-11-29,702.896
2005-11-30,699.29
2005-12-01,707.453
2005-12-02,712.117
2005-12-05,712.866
2005-12-06,717.1
2005-12-07,713.341
2005-12-08,720.948
2005-12-09,721.09
2005-12-12,725.261
2005-12-13,724.97
2005-12-14,728.66
2005-12-15,720.249
2005-12-16,728.398
2005-12-19,725.596
2005-12-20,725.301
2005-12-21,722.157
2005-12-22,722.223
2005-12-23,720.045
2005-12-26,720.045
2005-12-27,719.837
2005-12-28,721.588
2005-12-29,723.149
2005-12-30,716.776
2006-01-02,716.776
2006-01-03,734.466
2006-01-04,746.803
2006-01-05,742.191
2006-01-06,755.0
2006-01-09,752.223
2006-01-10,747.009
2006-01-11,750.122
2006-01-12,751.03
2006-01-13,751.531
2006-01-16,754.157
2006-01-17,745.241
2006-01-18,742.138
2006-01-19,745.049
2006-01-20,741.559
2006-01-23,749.9
2006-01-24,744.757
2006-01-25,754.102
2006-01-26,756.079
2006-01-27,758.804
2006-01-30,756.615
2006-01-31,757.674
2006-02-01,763.901
2006-02-02,755.218
2006-02-03,748.855
2006-02-06,746.412
2006-02-07,738.377
2006-02-08,737.347
2006-02-09,748.288
2006-02-10,744.302
2006-02-13,747.657
2006-02-14,741.758
2006-02-15,748.172
2006-02-16,749.38
2006-02-17,753.848
2006-02-20,757.851
2006-02-21,755.63
2006-02-22,756.654
2006-02-23,756.914
2006-02-24,757.765
2006-02-27,757.007
2006-02-28,751.465
2006-03-01,759.931
2006-03-02,755.677
2006-03-03,762.294
2006-03-06,767.055
2006-03-07,755.58
2006-03-08,754.078
2006-03-09,759.743
2006-03-10,761.132
2006-03-13,768.304
2006-03-14,774.218
2006-03-15,776.165
2006-03-16,783.691
2006-03-17,783.613
2006-03-20,783.414
2006-03-21,779.362
2006-03-22,781.713
2006-03-23,774.274
2006-03-24,782.773
2006-03-27,777.792
2006-03-28,773.988
2006-03-29,770.727
2006-03-30,783.367
2006-03-31,771.231
2006-04-03,780.653
2006-04-04,785.796
2006-04-05,788.785
2006-04-06,789.917
2006-04-07,783.743
2006-04-10,790.848
2006-04-11,786.736
2006-04-12,786.707
2006-04-13,790.111
2006-04-14,790.111
2006-04-17,799.672
2006-04-18,803.756
2006-04-19,814.995
2006-04-20,808.331
2006-04-21,817.644
2006-04-24,813.054
2006-04-25,813.408
2006-04-26,815.713
2006-04-27,817.905
2006-04-28,820.208
2006-05-01,826.615
2006-05-02,838.554
2006-05-03,828.333
2006-05-04,834.971
2006-05-05,846.738
2006-05-08,841.938
2006-05-09,851.548
2006-05-10,848.542
2006-05-11,849.662
2006-05-12,836.329
2006-05-15,824.183
2006-05-16,827.904
2006-05-17,804.617
2006-05-18,807.085
2006-05-19,796.186
2006-05-22,783.552
2006-05-23,803.75
2006-05-24,784.868
2006-05-25,799.0
2006-05-26,807.661
2006-05-29,809.337
2006-05-30,801.568
2006-05-31,805.455
2006-06-01,807.877
2006-06-02,816.994
2006-06-05,813.35
2006-06-06,793.857
2006-06-07,799.139
2006-06-08,772.442
2006-06-09,786.936
2006-06-12,781.729
2006-06-13,765.766
2006-06-14,767.762
2006-06-15,783.782
2006-06-16,781.248
2006-06-19,779.263
2006-06-20,786.138
2006-06-21,787.68
2006-06-22,783.432
2006-06-23,780.94
2006-06-26,778.512
2006-06-27,777.238
2006-06-28,777.972
2006-06-29,791.852
2006-06-30,813.355
2006-07-03,817.886
2006-07-04,818.518
2006-07-05,805.828
2006-07-06,816.369
2006-07-07,822.524
2006-07-10,819.407
2006-07-11,815.094
2006-07-12,809.862
2006-07-13,801.941
2006-07-14,791.101
2006-07-17,784.331
2006-07-18,784.491
2006-07-19,802.366
2006-07-20,805.528
2006-07-21,802.296
2006-07-24,814.199
2006-07-25,814.529
2006-07-26,817.704
2006-07-27,832.273
2006-07-28,839.289
2006-07-31,833.202
2006-08-01,826.659
2006-08-02,839.921
2006-08-03,831.62
2006-08-04,848.785
2006-08-07,839.741
2006-08-08,836.77
2006-08-09,845.903
2006-08-10,833.104
2006-08-11,834.063
2006-08-14,839.44
2006-08-15,844.648
2006-08-16,848.195
2006-08-17,844.744
2006-08-18,839.68
2006-08-21,849.521
2006-08-22,843.957
2006-08-23,840.713
2006-08-24,840.736
2006-08-25,839.646
2006-08-28,844.543
2006-08-29,843.0
2006-08-30,854.674
2006-08-31,849.207
2006-09-01,855.331
2006-09-04,860.954
2006-09-05,855.252
2006-09-06,842.783
2006-09-07,829.674
2006-09-08,828.735
2006-09-11,823.475
2006-09-12,835.583
2006-09-13,834.44
2006-09-14,839.005
2006-09-15,832.957
2006-09-18,834.387
2006-09-19,830.841
2006-09-20,836.523
2006-09-21,843.873
2006-09-22,835.849
2006-09-25,830.452
2006-09-26,839.281
2006-09-27,844.479
2006-09-28,844.057
2006-09-29,839.969
2006-10-02,847.455
2006-10-03,846.632
2006-10-04,848.656
2006-10-05,850.37
2006-10-06,846.533
2006-10-09,848.751
2006-10-10,849.91
2006-10-11,850.738
2006-10-12,857.163
2006-10-13,862.586
2006-10-16,867.578
2006-10-17,863.448
2006-10-18,867.621
2006-10-19,872.541
2006-10-20,874.365
2006-10-23,872.273
2006-10-24,874.833
2006-10-25,882.391
2006-10-26,882.176
2006-10-27,882.962
2006-10-30,880.424
2006-10-31,881.977
2006-11-01,886.461
2006-11-02,886.728
2006-11-03,883.789
2006-11-06,892.841
2006-11-07,901.461
2006-11-08,898.522
2006-11-09,895.035
2006-11-10,897.31
2006-11-13,890.014
2006-11-14,884.651
2006-11-15,887.989
2006-11-16,892.097
2006-11-17,885.206
2006-11-20,887.554
2006-11-21,887.723
2006-11-22,889.828
2006-11-23,887.485
2006-11-24,892.85
2006-11-27,885.314
2006-11-28,886.642
2006-11-29,896.312
2006-11-30,898.639
2006-12-01,899.883
2006-12-04,903.277
2006-12-05,904.926
2006-12-06,905.75
2006-12-07,908.695
2006-12-08,913.125
2006-12-11,907.116
2006-12-12,912.791
2006-12-13,918.004
2006-12-14,921.08
2006-12-15,921.257
2006-12-18,916.015
2006-12-19,917.903
2006-12-20,918.052
2006-12-21,913.4
2006-12-22,913.934
2006-12-25,913.934
2006-12-26,912.442
2006-12-27,919.865
2006-12-28,921.095
2006-12-29,916.535
2007-01-01,916.535
2007-01-02,937.605
2007-01-03,929.872
2007-01-04,921.922
2007-01-05,903.79
2007-01-08,903.082
2007-01-09,905.609
2007-01-10,897.712
2007-01-11,911.04
2007-01-12,921.257
2007-01-15,927.26
2007-01-16,917.506
2007-01-17,921.014
2007-01-18,921.896
2007-01-19,927.052
2007-01-22,925.092
2007-01-23,932.279
2007-01-24,935.28
2007-01-25,930.753
2007-01-26,919.666
2007-01-29,920.567
2007-01-30,922.592
2007-01-31,914.869
2007-02-01,932.546
2007-02-02,934.849
2007-02-05,932.197
2007-02-06,940.015
2007-02-07,945.26
2007-02-08,936.596
2007-02-09,937.061
2007-02-12,932.602
2007-02-13,935.498
2007-02-14,950.226
2007-02-15,948.753
2007-02-16,944.487
2007-02-19,947.262
2007-02-20,947.318
2007-02-21,936.531
2007-02-22,940.478
2007-02-23,948.691
2007-02-26,954.202
2007-02-27,934.9
2007-02-28,914.108
2007-03-01,904.885
2007-03-02,898.706
2007-03-05,882.77
2007-03-06,893.704
2007-03-07,902.289
2007-03-08,912.399
2007-03-09,915.605
2007-03-12,912.485
2007-03-13,903.472
2007-03-14,881.711
2007-03-15,902.164
2007-03-16,903.953
2007-03-19,914.096
2007-03-20,924.228
2007-03-21,931.324
2007-03-22,944.616
2007-03-23,945.998
2007-03-26,941.282
2007-03-27,940.272
2007-03-28,937.138
2007-03-29,944.227
2007-03-30,940.434
2007-04-02,948.664
2007-04-03,956.327
2007-04-04,955.623
2007-04-05,958.213
2007-04-06,958.213
2007-04-09,953.378
2007-04-10,961.226
2007-04-11,964.977
2007-04-12,966.689
2007-04-13,976.615
2007-04-16,988.335
2007-04-17,993.581
2007-04-18,987.063
2007-04-19,984.971
2007-04-20,992.715
2007-04-23,989.417
2007-04-24,983.294
2007-04-25,990.42
2007-04-26,984.399
2007-04-27,980.903
2007-04-30,984.076
2007-05-01,978.679
2007-05-02,984.7
2007-05-03,991.778
2007-05-04,1001.622
2007-05-07,1003.558
2007-05-08,992.489
2007-05-09,997.752
2007-05-10,985.854
2007-05-11,992.013
2007-05-14,989.378
2007-05-15,992.346
2007-05-16,990.86
2007-05-17,990.451
2007-05-18,1000.178
2007-05-21,997.156
2007-05-22,994.756
2007-05-23,1003.862
2007-05-24,995.084
2007-05-25,995.923
2007-05-28,995.923
2007-05-29,999.996
2007-05-30,996.347
2007-05-31,1000.0
2007-06-01,1009.112
2007-06-04,1013.874
2007-06-05,1010.726
2007-06-06,996.515
2007-06-07,990.075
2007-06-08,983.882
2007-06-11,992.915
2007-06-12,988.586
2007-06-13,994.286
2007-06-14,1006.191
2007-06-15,1022.355
2007-06-18,1019.918
2007-06-19,1014.876
2007-06-20,1017.522
2007-06-21,1010.043
2007-06-22,1007.496
2007-06-25,1011.73
2007-06-26,1008.505
2007-06-27,1003.68
2007-06-28,1013.203
2007-06-29,1021.364
2007-07-02,1022.696
2007-07-03,1031.312
2007-07-04,1035.8
2007-07-05,1026.996
2007-07-06,1037.701
2007-07-09,1042.542
2007-07-10,1034.295
2007-07-11,1037.479
2007-07-12,1047.123
2007-07-13,1051.811
2007-07-16,1050.705
2007-07-17,1049.814
2007-07-18,1038.761
2007-07-19,1049.273
2007-07-20,1043.082
2007-07-23,1051.108
2007-07-24,1033.067
2007-07-25,1020.647
2007-07-26,987.117
2007-07-27,973.836
2007-07-30,968.899
2007-07-31,996.973
2007-08-01,980.253
2007-08-02,989.706
2007-08-03,980.335
2007-08-06,970.963
2007-08-07,984.881
2007-08-08,1008.144
2007-08-09,983.682
2007-08-10,942.435
2007-08-13,967.382
2007-08-14,950.07
2007-08-15,942.832
2007-08-16,900.426
2007-08-17,935.365
2007-08-20,936.616
2007-08-21,937.23
2007-08-22,957.503
2007-08-23,964.433
2007-08-24,970.592
2007-08-27,972.911
2007-08-28,952.116
2007-08-29,958.444
2007-08-30,971.736
2007-08-31,987.511
2007-09-03,989.419
2007-09-04,995.827
2007-09-05,984.269
2007-09-06,992.536
2007-09-07,975.689
2007-09-10,968.417
2007-09-11,992.655
2007-09-12,997.798
2007-09-13,1006.468
2007-09-14,988.915
2007-09-17,968.419
2007-09-18,981.96
2007-09-19,1010.927
2007-09-20,1014.294
2007-09-21,1021.835
2007-09-24,1024.556
2007-09-25,1011.487
2007-09-26,1016.34
2007-09-27,1028.67
2007-09-28,1032.421
2007-10-01,1041.444
2007-10-02,1037.994
2007-10-03,1041.009
2007-10-04,1045.039
2007-10-05,1053.52
2007-10-08,1042.287
2007-10-09,1052.187
2007-10-10,1059.714
2007-10-11,1073.175
2007-10-12,1073.472
2007-10-15,1064.493
2007-10-16,1054.914
2007-10-17,1066.465
2007-10-18,1060.215
2007-10-19,1046.747
2007-10-22,1026.91
2007-10-23,1045.159
2007-10-24,1039.987
2007-10-25,1056.547
2007-10-26,1072.578
2007-10-29,1084.674
2007-10-30,1079.012
2007-10-31,1094.787
2007-11-01,1074.916
2007-11-02,1066.205
2007-11-05,1054.725
2007-11-06,1060.854
2007-11-07,1056.372
2007-11-08,1058.367
2007-11-09,1039.679
2007-11-12,1027.936
2007-11-13,1039.327
2007-11-14,1047.668
2007-11-15,1026.079
2007-11-16,1015.466
2007-11-19,991.841
2007-11-20,1014.954
2007-11-21,988.181
2007-11-22,1005.144
2007-11-23,1018.716
2007-11-26,1011.1
2007-11-27,1006.504
2007-11-28,1033.713
2007-11-29,1036.493
2007-11-30,1047.464
2007-12-03,1045.578
2007-12-04,1030.965
2007-12-05,1045.376
2007-12-06,1043.644
2007-12-07,1055.913
2007-12-10,1065.882
2007-12-11,1057.324
2007-12-12,1065.207
2007-12-13,1029.997
2007-12-14,1026.593
2007-12-17,1005.907
2007-12-18,1007.624
2007-12-19,1000.736
2007-12-20,1000.046
2007-12-21,1015.678
2007-12-24,1019.062
2007-12-25,1019.062
2007-12-26,1022.439
2007-12-27,1028.617
2007-12-28,1027.056
2007-12-31,1021.894
2008-01-01,1021.894
2008-01-02,1009.849
2008-01-03,1017.829
2008-01-04,999.602
2008-01-07,1000.126
2008-01-08,1002.074
2008-01-09,982.434
2008-01-10,974.17
2008-01-11,969.831
2008-01-14,971.102
2008-01-15,947.357
2008-01-16,930.523
2008-01-17,928.824
2008-01-18,916.863
2008-01-21,860.332
2008-01-22,891.273
2008-01-23,864.913
2008-01-24,917.126
2008-01-25,922.339
2008-01-28,911.286
2008-01-29,926.127
2008-01-30,919.498
2008-01-31,925.618
2008-02-01,940.675
2008-02-04,943.347
2008-02-05,914.65
2008-02-06,914.642
2008-02-07,881.709
2008-02-08,893.512
2008-02-11,882.339
2008-02-12,920.301
2008-02-13,916.445
2008-02-14,920.87
2008-02-15,902.04
2008-02-18,922.64
2008-02-19,925.646
2008-02-20,909.892
2008-02-21,925.501
2008-02-22,922.502
2008-02-25,940.744
2008-02-26,957.115
2008-02-27,963.046
2008-02-28,946.695
2008-02-29,933.904
2008-03-03,920.733
2008-03-04,914.185
2008-03-05,933.522
2008-03-06,928.027
2008-03-07,919.436
2008-03-10,909.924
2008-03-11,914.406
2008-03-12,937.308
2008-03-13,928.537
2008-03-14,917.018
2008-03-17,869.327
2008-03-18,909.488
2008-03-19,886.471
2008-03-20,876.476
2008-03-21,876.476
2008-03-24,877.802
2008-03-25,914.508
2008-03-26,911.173
2008-03-27,923.995
2008-03-28,911.219
2008-03-31,912.567
2008-04-01,930.973
2008-04-02,944.595
2008-04-03,948.517
2008-04-04,957.25
2008-04-07,965.887
2008-04-08,952.595
2008-04-09,955.957
2008-04-10,955.26
2008-04-11,939.484
2008-04-14,935.343
2008-04-15,938.554
2008-04-16,967.683
2008-04-17,961.479
2008-04-18,979.285
2008-04-21,971.442
2008-04-22,975.623
2008-04-23,977.437
2008-04-24,968.848
2008-04-25,983.093
2008-04-28,985.621
2008-04-29,975.16
2008-04-30,979.608
2008-05-01,977.268
2008-05-02,997.605
2008-05-05,994.65
2008-05-06,998.399
2008-05-07,992.689
2008-05-08,996.445
2008-05-09,981.103
2008-05-12,991.218
2008-05-13,983.869
2008-05-14,984.514
2008-05-15,992.444
2008-05-16,1003.807
2008-05-19,1012.761
2008-05-20,993.452
2008-05-21,994.8
2008-05-22,1000.583
2008-05-23,985.307
2008-05-26,985.381
2008-05-27,975.778
2008-05-28,980.201
2008-05-29,978.524
2008-05-30,974.557
2008-06-02,961.33
2008-06-03,970.517
2008-06-04,950.982
2008-06-05,956.378
2008-06-06,949.83
2008-06-09,948.65
2008-06-10,928.523
2008-06-11,917.211
2008-06-12,919.815
2008-06-13,921.406
2008-06-16,929.037
2008-06-17,934.714
2008-06-18,921.429
2008-06-19,919.608
2008-06-20,906.1
2008-06-23,906.933
2008-06-24,908.056
2008-06-25,910.991
2008-06-26,897.92
2008-06-27,900.846
2008-06-30,917.177
2008-07-01,894.552
2008-07-02,887.683
2008-07-03,891.957
2008-07-04,882.108
2008-07-07,892.347
2008-07-08,881.627
2008-07-09,899.199
2008-07-10,879.011
2008-07-11,859.75
2008-07-14,866.538
2008-07-15,850.933
2008-07-16,842.118
2008-07-17,869.313
2008-07-18,879.603
2008-07-21,884.048
2008-07-22,876.138
2008-07-23,890.451
2008-07-24,870.542
2008-07-25,871.913
2008-07-28,867.187
2008-07-29,863.012
2008-07-30,879.102
2008-07-31,878.136
2008-08-01,865.321
2008-08-04,855.787
2008-08-05,872.02
2008-08-06,876.688
2008-08-07,872.713
2008-08-08,860.507
2008-08-11,869.124
2008-08-12,861.339
2008-08-13,834.486
2008-08-14,846.876
2008-08-15,833.57
2008-08-18,834.516
2008-08-19,813.074
2008-08-20,821.887
2008-08-21,828.672
2008-08-22,841.568
2008-08-25,839.1
2008-08-26,827.378
2008-08-27,836.693
2008-08-28,843.108
2008-08-29,845.577
2008-09-01,828.589
2008-09-02,824.609
2008-09-03,803.208
2008-09-04,780.755
2008-09-05,760.562
2008-09-08,789.02
2008-09-09,785.433
2008-09-10,775.025
2008-09-11,765.621
2008-09-12,795.335
2008-09-15,767.079
2008-09-16,732.464
2008-09-17,724.064
2008-09-18,727.83
2008-09-19,799.957
2008-09-22,794.013
2008-09-23,784.401
2008-09-24,777.38
2008-09-25,791.62
2008-09-26,773.867
2008-09-29,719.151
2008-09-30,719.79
2008-10-01,725.15
2008-10-02,707.803
2008-10-03,733.463
2008-10-06,659.796
2008-10-07,670.986
2008-10-08,626.807
2008-10-09,614.537
2008-10-10,552.041
2008-10-13,611.325
2008-10-14,635.971
2008-10-15,587.712
2008-10-16,549.333
2008-10-17,581.191
2008-10-20,610.646
2008-10-21,595.306
2008-10-22,547.69
2008-10-23,550.965
2008-10-24,510.835
2008-10-27,496.418
2008-10-28,510.357
2008-10-29,578.982
2008-10-30,582.996
2008-10-31,590.323
2008-11-03,586.858
2008-11-04,621.233
2008-11-05,610.754
2008-11-06,565.397
2008-11-07,573.281
2008-11-10,576.019
2008-11-11,546.236
2008-11-12,526.438
2008-11-13,516.753
2008-11-14,526.025
2008-11-17,518.671
2008-11-18,529.89
2008-11-19,507.058
2008-11-20,479.834
2008-11-21,467.634
2008-11-24,524.855
2008-11-25,534.209
2008-11-26,535.807
2008-11-27,545.435
2008-11-28,550.328
2008-12-01,504.83
2008-12-02,515.087
2008-12-03,517.287
2008-12-04,512.339
2008-12-05,494.566
2008-12-08,535.943
2008-12-09,543.54
2008-12-10,542.313
2008-12-11,549.859
2008-12-12,534.963
2008-12-15,550.289
2008-12-16,551.503
2008-12-17,558.266
2008-12-18,555.686
2008-12-19,534.069
2008-12-22,523.55
2008-12-23,522.82
2008-12-24,519.068
2008-12-25,519.068
2008-12-26,518.627
2008-12-29,526.766
2008-12-30,531.335
2008-12-31,535.148
2009-01-01,535.148
2009-01-02,555.469
2009-01-05,559.969
2009-01-06,570.281
2009-01-07,570.877
2009-01-08,572.51
2009-01-09,566.197
2009-01-12,549.764
2009-01-13,536.88
2009-01-14,508.855
2009-01-15,501.418
2009-01-16,513.782
2009-01-19,497.95
2009-01-20,477.724
2009-01-21,465.627
2009-01-22,464.913
2009-01-23,463.038
2009-01-26,492.121
2009-01-27,498.014
2009-01-28,514.714
2009-01-29,502.664
2009-01-30,500.213
2009-02-02,483.761
2009-02-03,500.953
2009-02-04,516.24
2009-02-05,519.154
2009-02-06,530.337
2009-02-09,538.067
2009-02-10,519.05
2009-02-11,509.834
2009-02-12,502.325
2009-02-13,506.085
2009-02-16,492.807
2009-02-17,481.083
2009-02-18,476.745
2009-02-19,483.179
2009-02-20,467.92
2009-02-23,470.637
2009-02-24,461.532
2009-02-25,459.696
2009-02-26,471.374
2009-02-27,456.944
2009-03-02,423.483
2009-03-03,410.915
2009-03-04,429.22
2009-03-05,415.366
2009-03-06,417.219
2009-03-09,407.574
2009-03-10,430.388
2009-03-11,426.087
2009-03-12,429.517
2009-03-13,439.094
2009-03-16,456.064
2009-03-17,453.0
2009-03-18,445.053
2009-03-19,465.722
2009-03-20,463.948
2009-03-23,480.266
2009-03-24,481.781
2009-03-25,477.021
2009-03-26,478.225
2009-03-27,469.608
2009-03-30,448.618
2009-03-31,472.814
2009-04-01,477.223
2009-04-02,510.418
2009-04-03,499.212
2009-04-06,494.692
2009-04-07,485.695
2009-04-08,481.192
2009-04-09,488.21
2009-04-10,488.21
2009-04-13,492.789
2009-04-14,496.703
2009-04-15,497.743
2009-04-16,506.623
2009-04-17,507.675
2009-04-20,487.084
2009-04-21,489.406
2009-04-22,491.846
2009-04-23,491.487
2009-04-24,512.55
2009-04-27,512.97
2009-04-28,504.495
2009-04-29,520.33
2009-04-30,529.528
2009-05-01,530.665
2009-05-04,534.666
2009-05-05,550.354
2009-05-06,558.264
2009-05-07,558.915
2009-05-08,568.519
2009-05-11,567.306
2009-05-12,571.502
2009-05-13,557.265
2009-05-14,560.097
2009-05-15,561.938
2009-05-18,576.77
2009-05-19,588.723
2009-05-20,594.051
2009-05-21,580.295
2009-05-22,589.452
2009-05-25,590.25
2009-05-26,598.422
2009-05-27,601.973
2009-05-28,595.925
2009-05-29,606.722
2009-06-01,629.333
2009-06-02,629.654
2009-06-03,611.84
2009-06-04,606.072
2009-06-05,605.94
2009-06-08,600.519
2009-06-09,610.681
2009-06-10,618.781
2009-06-11,628.861
2009-06-12,623.986
2009-06-15,603.645
2009-06-16,607.705
2009-06-17,596.627
2009-06-18,599.337
2009-06-19,611.354
2009-06-22,594.683
2009-06-23,590.814
2009-06-24,604.167
2009-06-25,592.143
2009-06-26,598.138
2009-06-29,607.037
2009-06-30,597.244
2009-07-01,611.116
2009-07-02,591.634
2009-07-03,591.32
2009-07-06,580.406
2009-07-07,579.172
2009-07-08,570.054
2009-07-09,577.593
2009-07-10,571.791
2009-07-13,578.597
2009-07-14,588.932
2009-07-15,609.535
2009-07-16,612.421
2009-07-17,612.054
2009-07-20,625.429
2009-07-21,629.995
2009-07-22,630.348
2009-07-23,643.832
2009-07-24,641.999
2009-07-27,646.722
2009-07-28,637.735
2009-07-29,638.088
2009-07-30,653.029
2009-07-31,652.883
2009-08-03,677.902
2009-08-04,675.243
2009-08-05,674.688
2009-08-06,674.892
2009-08-07,676.804
2009-08-10,669.037
2009-08-11,661.198
2009-08-12,670.513
2009-08-13,677.695
2009-08-14,668.51
2009-08-17,650.51
2009-08-18,665.138
2009-08-19,666.301
2009-08-20,674.667
2009-08-21,689.119
2009-08-24,690.88
2009-08-25,692.34
2009-08-26,682.411
2009-08-27,677.902
2009-08-28,689.417
2009-08-31,688.867
2009-09-01,673.469
2009-09-02,675.477
2009-09-03,675.354
2009-09-04,682.673
2009-09-07,695.041
2009-09-08,704.575
2009-09-09,713.129
2009-09-10,715.212
2009-09-11,719.539
2009-09-14,717.425
2009-09-15,713.011
2009-09-16,726.667
2009-09-17,734.041
2009-09-18,725.471
2009-09-21,715.338
2009-09-22,724.722
2009-09-23,726.948
2009-09-24,703.463
2009-09-25,699.1
2009-09-28,707.975
2009-09-29,709.305
2009-09-30,707.549
2009-10-01,695.133
2009-10-02,683.365
2009-10-05,689.935
2009-10-06,704.524
2009-10-07,699.274
2009-10-08,712.945
2009-10-09,706.618
2009-10-12,706.365
2009-10-13,701.258
2009-10-14,720.345
2009-10-15,728.974
2009-10-16,727.916
2009-10-19,743.238
2009-10-20,739.984
2009-10-21,750.331
2009-10-22,741.624
2009-10-23,736.08
2009-10-26,729.694
2009-10-27,731.867
2009-10-28,718.188
2009-10-29,733.493
2009-10-30,716.706
2009-11-02,721.15
2009-11-03,711.988
2009-11-04,729.538
2009-11-05,733.131
2009-11-06,735.551
2009-11-09,754.676
2009-11-10,753.949
2009-11-11,752.633
2009-11-12,752.19
2009-11-13,761.034
2009-11-16,778.144
2009-11-17,774.131
2009-11-18,773.01
2009-11-19,756.656
2009-11-20,749.683
2009-11-23,770.142
2009-11-24,763.854
2009-11-25,773.464
2009-11-26,741.442
2009-11-27,748.258
2009-11-30,736.716
2009-12-01,763.745
2009-12-02,767.533
2009-12-03,761.703
2009-12-04,761.467
2009-12-07,754.549
2009-12-08,736.051
2009-12-09,730.505
2009-12-10,737.604
2009-12-11,738.329
2009-12-14,747.904
2009-12-15,743.216
2009-12-16,753.877
2009-12-17,726.688
2009-12-18,721.806
2009-12-21,735.318
2009-12-22,734.203
2009-12-23,742.686
2009-12-24,745.256
2009-12-25,745.256
2009-12-28,748.672
2009-12-29,750.909
2009-12-30,747.271
2009-12-31,755.041
2010-01-01,755.041
2010-01-04,766.434
2010-01-05,766.116
2010-01-06,765.689
2010-01-07,762.265
2010-01-08,764.378
2010-01-11,774.637
2010-01-12,770.461
2010-01-13,769.925
2010-01-14,775.932
2010-01-15,767.021
2010-01-18,776.546
2010-01-19,781.217
2010-01-20,763.456
2010-01-21,746.196
2010-01-22,739.908
2010-01-25,737.039
2010-01-26,736.71
2010-01-27,730.136
2010-01-28,717.141
2010-01-29,718.248
2010-02-01,720.944
2010-02-02,727.988
2010-02-03,723.436
2010-02-04,701.09
2010-02-05,684.916
2010-02-08,689.436
2010-02-09,690.383
2010-02-10,693.7
2010-02-11,698.802
2010-02-12,697.702
2010-02-15,701.984
2010-02-16,713.911
2010-02-17,720.443
2010-02-18,723.813
2010-02-19,718.001
2010-02-22,720.568
2010-02-23,713.356
2010-02-24,718.432
2010-02-25,700.823
2010-02-26,709.507
2010-03-01,701.781
2010-03-02,711.418
2010-03-03,725.261
2010-03-04,723.895
2010-03-05,735.666
2010-03-08,735.056
2010-03-09,730.313
2010-03-10,735.724
2010-03-11,735.634
2010-03-12,742.606
2010-03-15,731.865
2010-03-16,742.463
2010-03-17,751.837
2010-03-18,748.896
2010-03-19,738.542
2010-03-22,740.532
2010-03-23,743.65
2010-03-24,736.988
2010-03-25,741.384
2010-03-26,738.671
2010-03-29,743.549
2010-03-30,744.992
2010-03-31,749.426
2010-04-01,763.261
2010-04-02,763.261
2010-04-05,763.81
2010-04-06,763.25
2010-04-07,761.406
2010-04-08,757.116
2010-04-09,770.155
2010-04-12,773.391
2010-04-13,770.099
2010-04-14,779.907
2010-04-15,786.076
2010-04-16,770.392
2010-04-19,763.546
2010-04-20,773.448
2010-04-21,767.369
2010-04-22,758.319
2010-04-23,763.638
2010-04-26,772.38
2010-04-27,746.461
2010-04-28,739.972
2010-04-29,745.649
2010-04-30,737.745
2010-05-03,733.913
2010-05-04,709.098
2010-05-05,703.8
2010-05-06,685.414
2010-05-07,656.172
2010-05-10,703.767
2010-05-11,691.299
2010-05-12,695.073
2010-05-13,693.111
2010-05-14,665.62
2010-05-17,660.445
2010-05-18,665.707
2010-05-19,645.202
2010-05-20,632.66
2010-05-21,636.922
2010-05-24,636.341
2010-05-25,617.673
2010-05-26,633.097
2010-05-27,655.179
2010-05-28,652.603
2010-05-31,655.808
2010-06-01,658.85
2010-06-02,653.358
2010-06-03,663.066
2010-06-04,649.926
2010-06-07,639.903
2010-06-08,629.093
2010-06-09,645.372
2010-06-10,653.23
2010-06-11,652.916
2010-06-14,667.242
2010-06-15,669.961
2010-06-16,674.112
2010-06-17,674.89
2010-06-18,673.265
2010-06-21,680.598
2010-06-22,672.463
2010-06-23,668.473
2010-06-24,661.154
2010-06-25,654.174
2010-06-28,663.152
2010-06-29,640.441
2010-06-30,637.784
2010-07-01,629.88
2010-07-02,637.233
2010-07-05,631.757
2010-07-06,655.562
2010-07-07,661.748
2010-07-08,671.65
2010-07-09,673.168
2010-07-12,676.85
2010-07-13,694.627
2010-07-14,697.076
2010-07-15,696.151
2010-07-16,687.798
2010-07-19,680.331
2010-07-20,680.959
2010-07-21,689.449
2010-07-22,704.729
2010-07-23,710.232
2010-07-26,718.874
2010-07-27,725.581
2010-07-28,723.278
2010-07-29,721.902
2010-07-30,716.344
2010-08-02,746.785
2010-08-03,749.874
2010-08-04,747.385
2010-08-05,742.389
2010-08-06,744.517
2010-08-09,755.143
2010-08-10,740.599
2010-08-11,719.729
2010-08-12,720.092
2010-08-13,721.901
2010-08-16,725.63
2010-08-17,730.824
2010-08-18,725.208
2010-08-19,713.677
2010-08-20,706.616
2010-08-23,711.963
2010-08-24,698.688
2010-08-25,691.439
2010-08-26,704.411
2010-08-27,705.366
2010-08-30,705.434
2010-08-31,703.92
2010-09-01,726.882
2010-09-02,724.261
2010-09-03,733.84
2010-09-06,734.254
2010-09-07,725.48
