Date,UNITED KINGDOM LARGE CAP Large Cap
2010-09-08,738.205
2010-09-09,746.805
2010-09-10,743.327
2010-09-13,754.472
2010-09-14,757.748
2010-09-15,762.183
2010-09-16,760.265
2010-09-17,755.378
2010-09-20,765.652
2010-09-21,759.912
2010-09-22,763.04
2010-09-23,764.985
2010-09-24,776.195
2010-09-27,773.571
2010-09-28,772.342
2010-09-29,770.279
2010-09-30,765.194
2010-10-01,774.686
2010-10-04,770.857
2010-10-05,786.447
2010-10-06,791.396
2010-10-07,791.223
2010-10-08,790.52
2010-10-11,790.839
2010-10-12,783.484
2010-10-13,797.714
2010-10-14,803.578
2010-10-15,800.374
2010-10-18,800.789
2010-10-19,786.893
2010-10-20,797.302
2010-10-21,796.88
2010-10-22,789.659
2010-10-25,793.408
2010-10-26,794.494
2010-10-27,782.547
2010-10-28,795.018
2010-10-29,797.0
2010-11-01,803.099
2010-11-02,811.016
2010-11-03,815.365
2010-11-04,842.248
2010-11-05,839.868
2010-11-08,832.147
2010-11-09,834.246
2010-11-10,822.147
2010-11-11,829.099
2010-11-12,826.448
2010-11-15,824.964
2010-11-16,797.247
2010-11-17,800.611
2010-11-18,815.192
2010-11-19,807.471
2010-11-22,799.72
2010-11-23,782.12
2010-11-24,788.07
2010-11-25,792.404
2010-11-26,780.267
2010-11-29,760.385
2010-11-30,759.626
2010-12-01,775.408
2010-12-02,791.038
2010-12-03,796.183
2010-12-06,798.647
2010-12-07,810.444
2010-12-08,806.199
2010-12-09,806.521
2010-12-10,810.416
2010-12-13,820.63
2010-12-14,821.862
2010-12-15,811.515
2010-12-16,809.262
2010-12-17,800.837
2010-12-20,805.098
2010-12-21,812.789
2010-12-22,812.49
2010-12-23,814.858
2010-12-24,818.834
2010-12-27,815.548
2010-12-28,815.15
2010-12-29,815.688
2010-12-30,810.287
2010-12-31,813.691
2011-01-03,803.79
2011-01-04,827.21
2011-01-05,824.819
2011-01-06,821.978
2011-01-07,821.235
2011-01-10,817.199
2011-01-11,824.372
2011-01-12,837.132
2011-01-13,841.188
2011-01-14,839.174
2011-01-17,837.982
2011-01-18,851.902
2011-01-19,840.972
2011-01-20,818.838
2011-01-21,831.01
2011-01-24,839.166
2011-01-25,826.092
2011-01-26,835.971
2011-01-27,837.881
2011-01-28,821.179
2011-01-31,828.445
2011-02-01,848.569
2011-02-02,858.92
2011-02-03,853.809
2011-02-04,850.561
2011-02-07,860.603
2011-02-08,865.765
2011-02-09,862.953
2011-02-10,856.325
2011-02-11,858.171
2011-02-14,856.872
2011-02-15,863.338
2011-02-16,863.659
2011-02-17,870.404
2011-02-18,872.627
2011-02-21,863.532
2011-02-22,859.498
2011-02-23,853.28
2011-02-24,846.592
2011-02-25,854.796
2011-02-28,862.988
2011-03-01,856.635
2011-03-02,855.211
2011-03-03,866.138
2011-03-04,862.465
2011-03-07,858.036
2011-03-08,854.835
2011-03-09,853.112
2011-03-10,832.187
2011-03-11,829.243
2011-03-14,829.966
2011-03-15,812.918
2011-03-16,798.318
2011-03-17,818.011
2011-03-18,823.014
2011-03-21,837.419
2011-03-22,839.961
2011-03-23,837.729
2011-03-24,845.737
2011-03-25,845.099
2011-03-28,842.081
2011-03-29,843.983
2011-03-30,851.433
2011-03-31,843.44
2011-04-01,858.461
2011-04-04,865.294
2011-04-05,870.318
2011-04-06,877.998
2011-04-07,873.624
2011-04-08,885.22
2011-04-11,886.679
2011-04-12,864.893
2011-04-13,873.229
2011-04-14,869.616
2011-04-15,871.255
2011-04-18,847.286
2011-04-19,856.723
2011-04-20,880.734
2011-04-21,887.781
2011-04-22,887.781
2011-04-25,882.45
2011-04-26,888.855
2011-04-27,892.453
2011-04-28,899.029
2011-04-29,900.785
2011-05-02,902.108
2011-05-03,892.733
2011-05-04,881.348
2011-05-05,864.904
2011-05-06,873.718
2011-05-09,861.994
2011-05-10,875.305
2011-05-11,875.869
2011-05-12,861.615
2011-05-13,855.159
2011-05-16,857.114
2011-05-17,847.503
2011-05-18,853.693
2011-05-19,859.046
2011-05-20,860.007
2011-05-23,840.277
2011-05-24,846.709
2011-05-25,852.943
2011-05-26,858.857
2011-05-27,872.834
2011-05-30,872.516
2011-05-31,879.565
2011-06-01,869.874
2011-06-02,853.977
2011-06-03,856.674
2011-06-06,857.155
2011-06-07,862.935
2011-06-08,851.281
2011-06-09,857.965
2011-06-10,837.308
2011-06-13,842.641
2011-06-14,850.465
2011-06-15,834.783
2011-06-16,822.455
2011-06-17,826.833
2011-06-20,826.991
2011-06-21,838.552
2011-06-22,834.332
2011-06-23,812.081
2011-06-24,815.205
2011-06-27,820.905
2011-06-28,826.607
2011-06-29,840.166
2011-06-30,855.447
2011-07-01,860.952
2011-07-04,865.837
2011-07-05,868.296
2011-07-06,858.765
2011-07-07,866.628
2011-07-08,861.175
2011-07-11,844.796
2011-07-12,836.918
2011-07-13,851.015
2011-07-14,844.566
2011-07-15,843.982
2011-07-18,826.44
2011-07-19,838.825
2011-07-20,846.869
2011-07-21,862.286
2011-07-22,867.93
2011-07-25,864.94
2011-07-26,872.449
2011-07-27,859.246
2011-07-28,862.439
2011-07-29,858.03
2011-08-01,844.557
2011-08-02,839.581
2011-08-03,828.593
2011-08-04,797.004
2011-08-05,777.649
2011-08-08,749.467
2011-08-09,757.788
2011-08-10,730.684
2011-08-11,756.995
2011-08-12,782.585
2011-08-15,793.217
2011-08-16,795.62
2011-08-17,800.288
2011-08-18,760.591
2011-08-19,756.089
2011-08-22,758.236
2011-08-23,765.944
2011-08-24,772.988
2011-08-25,755.584
2011-08-26,753.285
2011-08-29,761.525
2011-08-30,775.166
2011-08-31,793.82
2011-09-01,791.482
2011-09-02,774.886
2011-09-05,741.882
2011-09-06,746.279
2011-09-07,767.721
2011-09-08,776.483
2011-09-09,750.009
2011-09-12,733.467
2011-09-13,740.095
2011-09-14,744.713
2011-09-15,763.554
2011-09-16,767.627
2011-09-19,744.802
2011-09-20,763.656
2011-09-21,746.79
2011-09-22,700.22
2011-09-23,709.135
2011-09-26,717.097
2011-09-27,753.247
2011-09-28,741.268
2011-09-29,739.474
2011-09-30,725.651
2011-10-03,714.278
2011-10-04,693.2
2011-10-05,716.553
2011-10-06,740.828
2011-10-07,753.393
2011-10-10,769.398
2011-10-11,766.88
2011-10-12,780.67
2011-10-13,773.684
2011-10-14,786.098
2011-10-17,781.891
2011-10-18,771.267
2011-10-19,787.251
2011-10-20,770.918
2011-10-21,798.537
2011-10-24,806.936
2011-10-25,804.605
2011-10-26,806.355
2011-10-27,836.182
2011-10-28,838.34
2011-10-31,815.391
2011-11-01,789.628
2011-11-02,800.903
2011-11-03,808.059
2011-11-04,808.96
2011-11-07,807.532
2011-11-08,819.074
2011-11-09,796.86
2011-11-10,791.07
2011-11-11,814.852
2011-11-14,802.474
2011-11-15,798.342
2011-11-16,796.986
2011-11-17,785.209
2011-11-18,776.387
2011-11-21,748.602
2011-11-22,747.339
2011-11-23,732.939
2011-11-24,729.734
2011-11-25,734.51
2011-11-28,758.274
2011-11-29,764.086
2011-11-30,794.924
2011-12-01,790.134
2011-12-02,796.348
2011-12-05,803.158
2011-12-06,798.631
2011-12-07,799.735
2011-12-08,789.223
2011-12-09,795.533
2011-12-12,781.567
2011-12-13,786.778
2011-12-14,763.67
2011-12-15,770.952
2011-12-16,771.432
2011-12-19,768.359
2011-12-20,782.712
2011-12-21,777.074
2011-12-22,788.106
2011-12-23,793.965
2011-12-26,793.965
2011-12-27,795.387
2011-12-28,784.785
2011-12-29,789.373
2011-12-30,797.38
2012-01-02,797.38
2012-01-03,820.61
2012-01-04,815.215
2012-01-05,802.084
2012-01-06,802.317
2012-01-09,798.385
2012-01-10,812.054
2012-01-11,801.025
2012-01-12,796.911
2012-01-13,791.279
2012-01-16,797.19
2012-01-17,803.992
2012-01-18,807.793
2012-01-19,815.66
2012-01-20,816.288
2012-01-23,828.447
2012-01-24,824.36
2012-01-25,819.719
2012-01-26,835.346
2012-01-27,824.319
2012-01-30,816.693
2012-01-31,823.084
2012-02-01,842.8
2012-02-02,840.765
2012-02-03,854.281
2012-02-06,853.454
2012-02-07,857.938
2012-02-08,852.992
2012-02-09,857.048
2012-02-10,845.723
2012-02-13,856.299
2012-02-14,848.352
2012-02-15,851.295
2012-02-16,853.493
2012-02-17,858.981
2012-02-20,867.319
2012-02-21,862.901
2012-02-22,853.389
2012-02-23,858.037
2012-02-24,865.109
2012-02-27,861.24
2012-02-28,862.951
2012-02-29,862.589
2012-03-01,870.719
2012-03-02,862.366
2012-03-05,858.474
2012-03-06,836.748
2012-03-07,839.038
2012-03-08,853.646
2012-03-09,850.395
2012-03-12,846.69
2012-03-13,862.201
2012-03-14,858.602
2012-03-15,856.31
2012-03-16,869.478
2012-03-19,872.006
2012-03-20,859.536
2012-03-21,859.333
2012-03-22,850.878
2012-03-23,855.41
2012-03-26,865.999
2012-03-27,862.509
2012-03-28,848.276
2012-03-29,841.874
2012-03-30,848.398
2012-04-02,866.464
2012-04-03,858.721
2012-04-04,835.075
2012-04-05,835.321
2012-04-06,835.321
2012-04-09,836.851
2012-04-10,816.415
2012-04-11,825.529
2012-04-12,838.235
2012-04-13,826.632
2012-04-16,826.807
2012-04-17,846.512
2012-04-18,849.567
2012-04-19,850.686
2012-04-20,857.912
2012-04-23,842.33
2012-04-24,852.365
2012-04-25,851.87
2012-04-26,861.069
2012-04-27,867.0
2012-04-30,861.929
2012-05-01,872.578
2012-05-02,862.917
2012-05-03,864.444
2012-05-04,846.116
2012-05-07,847.32
2012-05-08,830.746
2012-05-09,827.507
2012-05-10,832.341
2012-05-11,833.267
2012-05-14,817.155
2012-05-15,809.79
2012-05-16,799.257
2012-05-17,784.34
2012-05-18,774.035
2012-05-21,778.638
2012-05-22,792.484
2012-05-23,768.211
2012-05-24,779.073
2012-05-25,776.899
2012-05-28,780.097
2012-05-29,783.369
2012-05-30,763.331
2012-05-31,760.426
2012-06-01,750.231
2012-06-04,752.481
2012-06-05,751.943
2012-06-06,776.064
2012-06-07,791.261
2012-06-08,781.131
2012-06-11,785.797
2012-06-12,794.817
2012-06-13,798.956
2012-06-14,794.518
2012-06-15,801.265
2012-06-18,804.141
2012-06-19,820.092
2012-06-20,826.04
2012-06-21,813.418
2012-06-22,801.808
2012-06-25,792.37
2012-06-26,794.087
2012-06-27,803.906
2012-06-28,796.599
2012-06-29,815.927
2012-07-02,826.843
2012-07-03,833.354
2012-07-04,827.415
2012-07-05,825.943
2012-07-06,821.656
2012-07-09,817.018
2012-07-10,820.49
2012-07-11,825.249
2012-07-12,808.679
2012-07-13,824.229
2012-07-16,827.078
2012-07-17,819.948
2012-07-18,831.129
2012-07-19,839.206
2012-07-20,826.043
2012-07-23,802.913
2012-07-24,798.148
2012-07-25,794.354
2012-07-26,816.223
2012-07-27,824.874
2012-07-30,833.582
2012-07-31,824.245
2012-08-01,831.909
2012-08-02,821.046
2012-08-03,843.183
2012-08-06,846.193
2012-08-07,851.612
2012-08-08,857.688
2012-08-09,856.972
2012-08-10,859.435
2012-08-13,858.398
2012-08-14,861.851
2012-08-15,859.139
2012-08-16,861.651
2012-08-17,859.877
2012-08-20,857.306
2012-08-21,866.214
2012-08-22,855.345
2012-08-23,860.459
2012-08-24,856.599
2012-08-27,855.76
2012-08-28,857.483
2012-08-29,852.241
2012-08-30,847.864
2012-08-31,849.135
2012-09-03,857.301
2012-09-04,843.805
2012-09-05,842.912
2012-09-06,862.236
2012-09-07,869.138
2012-09-10,867.566
2012-09-11,871.842
2012-09-12,871.571
2012-09-13,879.475
2012-09-14,900.237
2012-09-17,897.858
2012-09-18,893.471
2012-09-19,894.943
2012-09-20,887.998
2012-09-21,890.376
2012-09-24,885.585
2012-09-25,891.574
2012-09-26,872.107
2012-09-27,876.433
2012-09-28,867.742
2012-10-01,879.981
2012-10-02,877.415
2012-10-03,876.418
2012-10-04,880.977
2012-10-05,888.999
2012-10-08,876.086
2012-10-09,870.152
2012-10-10,867.148
2012-10-11,875.621
2012-10-12,873.04
2012-10-15,872.379
2012-10-16,884.74
2012-10-17,895.337
2012-10-18,893.988
2012-10-19,885.289
2012-10-22,884.237
2012-10-23,866.343
2012-10-24,872.95
2012-10-25,878.407
2012-10-26,876.708
2012-10-29,870.638
2012-10-30,882.344
2012-10-31,872.107
2012-11-01,885.605
2012-11-02,881.01
2012-11-05,872.952
2012-11-06,879.552
2012-11-07,866.862
2012-11-08,863.847
2012-11-09,859.597
2012-11-12,856.613
2012-11-13,860.481
2012-11-14,849.783
2012-11-15,845.308
2012-11-16,832.896
2012-11-19,856.59
2012-11-20,857.909
2012-11-21,861.013
2012-11-22,867.344
2012-11-23,874.724
2012-11-26,870.801
2012-11-27,872.327
2012-11-28,870.288
2012-11-29,883.588
2012-11-30,882.069
2012-12-03,886.393
2012-12-04,886.734
2012-12-05,890.036
2012-12-06,891.02
2012-12-07,889.437
2012-12-10,893.742
2012-12-11,895.83
2012-12-12,899.913
2012-12-13,898.879
2012-12-14,896.623
2012-12-17,900.465
2012-12-18,906.445
2012-12-19,910.766
2012-12-20,909.434
2012-12-21,902.255
2012-12-24,901.332
2012-12-25,901.332
2012-12-26,901.444
2012-12-27,901.661
2012-12-28,899.114
2012-12-31,900.319
2013-01-01,900.319
2013-01-02,921.531
2013-01-03,917.762
2013-01-04,918.139
2013-01-07,917.088
2013-01-08,913.218
2013-01-09,919.045
2013-01-10,924.755
2013-01-11,928.309
2013-01-14,922.842
2013-01-15,925.663
2013-01-16,918.08
2013-01-17,920.707
2013-01-18,918.184
2013-01-21,920.566
2013-01-22,921.935
2013-01-23,924.067
2013-01-24,930.769
2013-01-25,934.645
2013-01-28,930.797
2013-01-29,941.151
2013-01-30,941.67
2013-01-31,938.337
2013-02-01,942.086
2013-02-04,926.372
2013-02-05,927.936
2013-02-06,928.491
2013-02-07,920.969
2013-02-08,933.829
2013-02-11,926.144
2013-02-12,935.347
2013-02-13,933.418
2013-02-14,927.909
2013-02-15,927.655
2013-02-18,923.536
2013-02-19,929.814
2013-02-20,924.703
2013-02-21,906.763
2013-02-22,913.333
2013-02-25,907.988
2013-02-26,896.773
2013-02-27,905.275
2013-02-28,912.659
2013-03-01,903.978
2013-03-04,901.979
2013-03-05,916.945
2013-03-06,913.168
2013-03-07,913.917
2013-03-08,913.778
2013-03-11,915.408
2013-03-12,915.165
2013-03-13,914.809
2013-03-14,929.293
2013-03-15,928.305
2013-03-18,921.485
2013-03-19,920.086
2013-03-20,921.067
2013-03-21,917.898
2013-03-22,922.704
2013-03-25,917.831
2013-03-26,918.734
2013-03-27,915.226
2013-03-28,922.154
2013-03-29,922.154
2013-04-01,925.069
2013-04-02,930.488
2013-04-03,920.871
2013-04-04,913.504
2013-04-05,910.917
2013-04-08,910.287
2013-04-09,917.389
2013-04-10,928.613
2013-04-11,935.951
2013-04-12,929.687
2013-04-15,920.324
2013-04-16,913.664
2013-04-17,902.043
2013-04-18,905.696
2013-04-19,909.998
2013-04-22,908.554
2013-04-23,928.143
2013-04-24,931.859
2013-04-25,943.226
2013-04-26,944.041
2013-04-29,948.837
2013-04-30,949.686
2013-05-01,952.504
2013-05-02,951.773
2013-05-03,963.411
2013-05-06,961.091
2013-05-07,963.844
2013-05-08,974.596
2013-05-09,970.506
2013-05-10,966.363
2013-05-13,966.27
2013-05-14,968.538
2013-05-15,967.978
2013-05-16,971.68
2013-05-17,970.034
2013-05-20,976.536
2013-05-21,978.446
2013-05-22,978.915
2013-05-23,959.046
2013-05-24,957.61
2013-05-27,955.238
2013-05-28,965.997
2013-05-29,951.917
2013-05-30,961.73
2013-05-31,947.557
2013-06-03,947.6
2013-06-04,952.692
2013-06-05,938.854
2013-06-06,934.653
2013-06-07,946.91
2013-06-10,944.012
2013-06-11,940.506
2013-06-12,941.627
2013-06-13,942.15
2013-06-14,941.52
2013-06-17,946.707
2013-06-18,947.178
2013-06-19,946.775
2013-06-20,907.025
2013-06-21,896.665
2013-06-24,884.686
2013-06-25,895.204
2013-06-26,900.745
2013-06-27,904.119
2013-06-28,897.343
2013-07-01,912.984
2013-07-02,909.134
2013-07-03,902.733
2013-07-04,918.888
2013-07-05,900.605
2013-07-08,914.177
2013-07-09,916.662
2013-07-10,922.461
2013-07-11,938.834
2013-07-12,938.828
2013-07-15,944.281
2013-07-16,941.547
2013-07-17,947.54
2013-07-18,957.262
2013-07-19,960.416
2013-07-22,966.473
2013-07-23,963.187
2013-07-24,965.545
2013-07-25,958.392
2013-07-26,957.159
2013-07-29,956.449
2013-07-30,950.811
2013-07-31,952.928
2013-08-01,961.76
2013-08-02,963.697
2013-08-05,962.025
2013-08-06,963.088
2013-08-07,959.602
2013-08-08,965.021
2013-08-09,972.942
2013-08-12,969.583
2013-08-13,974.185
2013-08-14,978.379
2013-08-15,965.052
2013-08-16,970.597
2013-08-19,968.078
2013-08-20,966.698
2013-08-21,958.801
2013-08-22,960.129
2013-08-23,968.174
2013-08-26,967.243
2013-08-27,958.359
2013-08-28,958.193
2013-08-29,962.973
2013-08-30,951.078
2013-09-02,970.036
2013-09-03,962.284
2013-09-04,970.453
2013-09-05,976.349
2013-09-06,980.911
2013-09-09,983.116
2013-09-10,990.121
2013-09-11,997.561
2013-09-12,998.917
2013-09-13,1000.247
2013-09-16,1010.219
2013-09-17,999.666
2013-09-18,1003.176
2013-09-19,1019.109
2013-09-20,1010.389
2013-09-23,1006.622
2013-09-24,1005.589
2013-09-25,1008.538
2013-09-26,1006.645
2013-09-27,1005.184
2013-09-30,1001.588
2013-10-01,1000.118
2013-10-02,999.187
2013-10-03,998.311
2013-10-04,993.14
2013-10-07,991.387
2013-10-08,982.348
2013-10-09,968.195
2013-10-10,982.414
2013-10-11,990.849
2013-10-14,997.403
2013-10-15,1000.948
2013-10-16,1002.032
2013-10-17,1016.955
2013-10-18,1026.023
2013-10-21,1028.781
2013-10-22,1039.561
2013-10-23,1033.23
2013-10-24,1039.764
2013-10-25,1041.596
2013-10-28,1040.34
2013-10-29,1043.494
2013-10-30,1044.843
2013-10-31,1035.91
2013-11-01,1028.42
2013-11-04,1035.52
2013-11-05,1039.91
2013-11-06,1041.484
2013-11-07,1031.69
2013-11-08,1030.358
2013-11-11,1032.172
2013-11-12,1028.814
2013-11-13,1019.828
2013-11-14,1031.496
2013-11-15,1036.555
2013-11-18,1043.386
2013-11-19,1038.702
2013-11-20,1042.005
2013-11-21,1040.522
2013-11-22,1041.49
2013-11-25,1041.872
2013-11-26,1033.124
2013-11-27,1040.796
2013-11-28,1046.748
2013-11-29,1048.405
2013-12-02,1038.634
2013-12-03,1032.858
2013-12-04,1025.081
2013-12-05,1021.781
2013-12-06,1033.06
2013-12-09,1036.055
2013-12-10,1032.023
2013-12-11,1025.592
2013-12-12,1013.773
2013-12-13,1009.609
2013-12-16,1023.581
2013-12-17,1014.122
2013-12-18,1024.758
2013-12-19,1037.193
2013-12-20,1039.382
2013-12-23,1051.065
2013-12-24,1054.391
2013-12-25,1054.391
2013-12-26,1057.642
2013-12-27,1071.396
2013-12-30,1070.282
2013-12-31,1075.207
2014-01-01,1075.207
2014-01-02,1061.455
2014-01-03,1062.25
2014-01-06,1059.592
2014-01-07,1063.057
2014-01-08,1061.933
2014-01-09,1056.409
2014-01-10,1064.327
2014-01-13,1059.938
2014-01-14,1066.575
2014-01-15,1068.509
2014-01-16,1068.53
2014-01-17,1077.077
2014-01-20,1076.594
2014-01-21,1078.354
2014-01-22,1085.056
2014-01-23,1079.889
2014-01-24,1054.69
2014-01-27,1040.216
2014-01-28,1042.535
2014-01-29,1036.065
2014-01-30,1031.437
2014-01-31,1023.673
2014-02-03,1009.63
2014-02-04,1004.598
2014-02-05,1007.175
2014-02-06,1024.397
2014-02-07,1029.44
2014-02-10,1033.149
2014-02-11,1050.784
2014-02-12,1059.737
2014-02-13,1060.847
2014-02-14,1067.058
2014-02-17,1077.873
2014-02-18,1087.324
2014-02-19,1090.793
2014-02-20,1090.138
2014-02-21,1096.818
2014-02-24,1096.084
2014-02-25,1092.165
2014-02-26,1085.009
2014-02-27,1088.577
2014-02-28,1093.07
2014-03-03,1075.184
2014-03-04,1089.485
2014-03-05,1086.201
2014-03-06,1087.815
2014-03-07,1075.559
2014-03-10,1066.797
2014-03-11,1065.419
2014-03-12,1057.397
2014-03-13,1051.105
2014-03-14,1044.063
2014-03-17,1050.024
2014-03-18,1051.665
2014-03-19,1049.437
2014-03-20,1037.805
2014-03-21,1039.89
2014-03-24,1034.872
2014-03-25,1048.783
2014-03-26,1051.07
2014-03-27,1053.293
2014-03-28,1060.264
2014-03-31,1059.491
2014-04-01,1065.047
2014-04-02,1065.924
2014-04-03,1060.957
2014-04-04,1068.358
2014-04-07,1059.445
2014-04-08,1066.087
2014-04-09,1072.605
2014-04-10,1075.836
2014-04-11,1061.093
2014-04-14,1068.711
2014-04-15,1061.631
2014-04-16,1071.646
2014-04-17,1077.976
2014-04-18,1077.976
2014-04-21,1077.623
2014-04-22,1087.684
2014-04-23,1085.282
2014-04-24,1091.945
2014-04-25,1090.134
2014-04-28,1093.263
2014-04-29,1107.836
2014-04-30,1112.436
2014-05-01,1117.22
2014-05-02,1118.16
2014-05-05,1117.829
2014-05-06,1120.88
2014-05-07,1120.778
2014-05-08,1127.444
2014-05-09,1116.16
2014-05-12,1124.119
2014-05-13,1125.023
2014-05-14,1125.725
2014-05-15,1124.48
2014-05-16,1131.98
2014-05-19,1128.438
2014-05-20,1120.797
2014-05-21,1125.928
2014-05-22,1123.784
2014-05-23,1121.801
2014-05-26,1122.101
2014-05-27,1121.97
2014-05-28,1115.896
2014-05-29,1121.04
2014-05-30,1119.69
2014-06-02,1121.816
2014-06-03,1116.553
2014-06-04,1113.878
2014-06-05,1115.039
2014-06-06,1120.957
2014-06-09,1124.496
2014-06-10,1122.338
2014-06-11,1120.825
2014-06-12,1125.582
2014-06-13,1125.15
2014-06-16,1123.562
2014-06-17,1125.185
2014-06-18,1126.532
2014-06-19,1138.188
2014-06-20,1139.079
2014-06-23,1135.19
2014-06-24,1131.207
2014-06-25,1122.738
2014-06-26,1122.122
2014-06-27,1126.244
2014-06-30,1129.54
2014-07-01,1142.228
2014-07-02,1147.69
2014-07-03,1153.797
2014-07-04,1154.692
2014-07-07,1146.684
2014-07-08,1132.673
2014-07-09,1130.515
2014-07-10,1121.147
2014-07-11,1123.745
2014-07-14,1132.214
2014-07-15,1129.87
2014-07-16,1141.8
2014-07-17,1130.658
2014-07-18,1130.313
2014-07-21,1127.483
2014-07-22,1137.948
2014-07-23,1137.492
2014-07-24,1137.716
2014-07-25,1133.862
2014-07-28,1135.851
2014-07-29,1134.838
2014-07-30,1126.761
2014-07-31,1119.07
2014-08-01,1107.164
2014-08-04,1107.899
2014-08-05,1111.154
2014-08-06,1103.974
2014-08-07,1097.636
2014-08-08,1089.398
2014-08-11,1098.811
2014-08-12,1099.972
2014-08-13,1099.664
2014-08-14,1103.759
2014-08-15,1104.247
2014-08-18,1115.152
2014-08-19,1114.003
2014-08-20,1114.316
2014-08-21,1114.354
2014-08-22,1112.131
2014-08-25,1112.936
2014-08-26,1119.656
2014-08-27,1121.877
2014-08-28,1117.486
2014-08-29,1122.501
2014-09-01,1123.334
2014-09-02,1116.671
2014-09-03,1121.096
2014-09-04,1117.189
2014-09-05,1108.601
2014-09-08,1095.379
2014-09-09,1090.273
2014-09-10,1093.632
2014-09-11,1094.393
2014-09-12,1095.212
2014-09-15,1095.997
2014-09-16,1094.492
2014-09-17,1099.096
2014-09-18,1108.903
2014-09-19,1106.032
2014-09-22,1095.816
2014-09-23,1083.112
2014-09-24,1088.22
2014-09-25,1075.549
2014-09-26,1071.512
2014-09-29,1070.366
2014-09-30,1064.828
2014-10-01,1054.45
2014-10-02,1031.628
2014-10-03,1033.483
2014-10-06,1042.515
2014-10-07,1038.042
2014-10-08,1035.916
2014-10-09,1033.821
2014-10-10,1010.174
2014-10-13,1017.312
2014-10-14,1011.493
2014-10-15,982.848
2014-10-16,982.682
2014-10-17,1005.343
2014-10-20,999.753
2014-10-21,1015.817
2014-10-22,1014.365
2014-10-23,1017.359
2014-10-24,1015.829
2014-10-27,1014.813
2014-10-28,1021.668
2014-10-29,1030.388
2014-10-30,1022.737
2014-10-31,1034.339
2014-11-03,1023.009
2014-11-04,1019.083
2014-11-05,1030.169
2014-11-06,1028.816
2014-11-07,1028.616
2014-11-10,1036.698
2014-11-11,1038.543
2014-11-12,1034.503
2014-11-13,1033.015
2014-11-14,1029.7
2014-11-17,1032.761
2014-11-18,1037.716
2014-11-19,1037.166
2014-11-20,1036.738
2014-11-21,1047.002
2014-11-24,1044.337
2014-11-25,1045.94
2014-11-26,1050.667
2014-11-27,1043.545
2014-11-28,1038.962
2014-12-01,1032.318
2014-12-02,1042.218
2014-12-03,1041.516
2014-12-04,1033.471
2014-12-05,1035.483
2014-12-08,1026.145
2014-12-09,1008.97
2014-12-10,1003.438
2014-12-11,997.498
2014-12-12,972.047
2014-12-15,947.332
2014-12-16,977.648
2014-12-17,974.146
2014-12-18,992.073
2014-12-19,1005.25
2014-12-22,1009.282
2014-12-23,1005.242
2014-12-24,1008.836
2014-12-25,1008.836
2014-12-26,1009.614
2014-12-29,1011.828
2014-12-30,999.767
2014-12-31,1004.163
2015-01-01,1004.163
2015-01-02,988.421
2015-01-05,957.531
2015-01-06,946.516
2015-01-07,947.515
2015-01-08,972.223
2015-01-09,966.038
2015-01-12,964.823
2015-01-13,972.316
2015-01-14,950.931
2015-01-15,965.797
2015-01-16,971.231
2015-01-19,977.735
2015-01-20,984.971
2015-01-21,997.232
2015-01-22,1005.012
2015-01-23,1006.107
2015-01-26,1010.523
2015-01-27,1014.98
2015-01-28,1015.245
2015-01-29,1004.896
2015-01-30,991.982
2015-02-02,999.205
2015-02-03,1018.868
2015-02-04,1023.058
2015-02-05,1028.891
2015-02-06,1025.444
2015-02-09,1022.823
2015-02-10,1020.089
2015-02-11,1018.487
2015-02-12,1027.475
2015-02-13,1038.383
2015-02-16,1034.599
2015-02-17,1039.135
2015-02-18,1045.763
2015-02-19,1044.431
2015-02-20,1044.382
2015-02-23,1047.891
2015-02-24,1055.514
2015-02-25,1054.987
2015-02-26,1051.721
2015-02-27,1054.125
2015-03-02,1046.12
2015-03-03,1040.366
2015-03-04,1038.152
2015-03-05,1043.022
2015-03-06,1023.372
2015-03-09,1021.111
2015-03-10,993.454
2015-03-11,985.713
2015-03-12,989.999
2015-03-13,975.76
2015-03-16,988.268
2015-03-17,991.126
2015-03-18,1002.934
2015-03-19,1009.593
2015-03-20,1032.543
2015-03-23,1036.944
2015-03-24,1028.101
2015-03-25,1027.802
2015-03-26,1009.786
2015-03-27,1005.864
2015-03-30,1006.421
2015-03-31,989.303
2015-04-01,993.81
2015-04-02,998.261
2015-04-03,998.261
2015-04-06,1008.191
2015-04-07,1021.442
2015-04-08,1021.082
2015-04-09,1019.449
2015-04-10,1024.481
2015-04-13,1020.271
2015-04-14,1032.815
2015-04-15,1034.416
2015-04-16,1039.675
2015-04-17,1034.256
2015-04-20,1040.672
2015-04-21,1041.598
2015-04-22,1044.314
2015-04-23,1051.737
2015-04-24,1062.438
2015-04-27,1071.081
2015-04-28,1068.137
2015-04-29,1063.868
2015-04-30,1059.978
2015-05-01,1052.368
2015-05-04,1048.173
2015-05-05,1044.541
2015-05-06,1049.711
2015-05-07,1038.212
2015-05-08,1075.704
2015-05-11,1082.137
2015-05-12,1074.78
2015-05-13,1080.484
2015-05-14,1087.739
2015-05-15,1086.731
2015-05-18,1079.784
2015-05-19,1068.829
2015-05-20,1075.806
2015-05-21,1086.151
2015-05-22,1078.051
2015-05-25,1078.051
2015-05-26,1056.103
2015-05-27,1064.874
2015-05-28,1063.609
2015-05-29,1053.687
