Date,JAPAN SMALL VALUE Small Cap
2005-11-10,921.593
2005-11-11,927.446
2005-11-14,912.983
2005-11-15,902.354
2005-11-16,907.153
2005-11-17,924.173
2005-11-18,926.448
2005-11-21,928.272
2005-11-22,928.388
2005-11-23,932.534
2005-11-24,923.651
2005-11-25,919.891
2005-11-28,931.253
2005-11-29,936.179
2005-11-30,936.546
2005-12-01,947.103
2005-12-02,956.579
2005-12-05,967.684
2005-12-06,961.797
2005-12-07,965.036
2005-12-08,953.146
2005-12-09,961.521
2005-12-12,983.29
2005-12-13,985.848
2005-12-14,1001.11
2005-12-15,998.83
2005-12-16,1004.515
2005-12-19,1003.796
2005-12-20,1009.813
2005-12-21,1017.525
2005-12-22,1024.599
2005-12-23,1027.378
2005-12-26,1035.013
2005-12-27,1023.752
2005-12-28,1032.259
2005-12-29,1034.69
2005-12-30,1025.549
2006-01-02,1025.549
2006-01-03,1037.726
2006-01-04,1053.888
2006-01-05,1066.96
2006-01-06,1086.055
2006-01-09,1089.096
2006-01-10,1080.94
2006-01-11,1086.265
2006-01-12,1097.368
2006-01-13,1097.558
2006-01-16,1095.152
2006-01-17,1058.287
2006-01-18,1012.378
2006-01-19,1050.849
2006-01-20,1044.088
2006-01-23,1024.156
2006-01-24,1044.076
2006-01-25,1043.02
2006-01-26,1054.137
2006-01-27,1068.829
2006-01-30,1071.314
2006-01-31,1077.603
2006-02-01,1064.185
2006-02-02,1067.769
2006-02-03,1059.775
2006-02-06,1070.956
2006-02-07,1081.894
2006-02-08,1053.647
2006-02-09,1058.406
2006-02-10,1049.999
2006-02-13,1013.859
2006-02-14,1021.127
2006-02-15,1015.667
2006-02-16,1009.22
2006-02-17,984.593
2006-02-20,959.172
2006-02-21,978.432
2006-02-22,984.467
2006-02-23,1020.112
2006-02-24,1027.202
2006-02-27,1034.343
2006-02-28,1037.636
2006-03-01,1019.579
2006-03-02,1011.766
2006-03-03,996.676
2006-03-06,996.697
2006-03-07,990.292
2006-03-08,980.461
2006-03-09,1006.067
2006-03-10,998.78
2006-03-13,1016.652
2006-03-14,1029.086
2006-03-15,1028.362
2006-03-16,1022.125
2006-03-17,1042.426
2006-03-20,1056.23
2006-03-21,1049.372
2006-03-22,1057.684
2006-03-23,1047.596
2006-03-24,1048.624
2006-03-27,1065.581
2006-03-28,1069.566
2006-03-29,1068.278
2006-03-30,1079.305
2006-03-31,1072.486
2006-04-03,1086.382
2006-04-04,1088.628
2006-04-05,1078.657
2006-04-06,1090.204
2006-04-07,1092.803
2006-04-10,1090.454
2006-04-11,1083.432
2006-04-12,1071.323
2006-04-13,1072.319
2006-04-14,1070.533
2006-04-17,1060.764
2006-04-18,1072.499
2006-04-19,1071.609
2006-04-20,1069.611
2006-04-21,1076.617
2006-04-24,1068.19
2006-04-25,1080.693
2006-04-26,1086.3
2006-04-27,1097.602
2006-04-28,1091.107
2006-05-01,1103.758
2006-05-02,1110.564
2006-05-03,1106.459
2006-05-04,1107.287
2006-05-05,1119.065
2006-05-08,1135.604
2006-05-09,1131.354
2006-05-10,1121.213
2006-05-11,1110.282
2006-05-12,1098.735
2006-05-15,1095.585
2006-05-16,1074.835
2006-05-17,1084.326
2006-05-18,1065.97
2006-05-19,1057.317
2006-05-22,1047.205
2006-05-23,1035.12
2006-05-24,1031.832
2006-05-25,1034.645
2006-05-26,1045.047
2006-05-29,1045.025
2006-05-30,1046.155
2006-05-31,1027.537
2006-06-01,1025.003
2006-06-02,1038.835
2006-06-05,1030.488
2006-06-06,998.042
2006-06-07,979.158
2006-06-08,936.718
2006-06-09,951.637
2006-06-12,963.452
2006-06-13,930.989
2006-06-14,940.18
2006-06-15,953.166
2006-06-16,978.407
2006-06-19,972.184
2006-06-20,965.049
2006-06-21,960.178
2006-06-22,977.736
2006-06-23,967.123
2006-06-26,966.839
2006-06-27,968.902
2006-06-28,955.099
2006-06-29,961.735
2006-06-30,996.154
2006-07-03,997.422
2006-07-04,1003.556
2006-07-05,988.701
2006-07-06,984.411
2006-07-07,991.716
2006-07-10,995.432
2006-07-11,987.93
2006-07-12,963.391
2006-07-13,957.945
2006-07-14,935.071
2006-07-17,928.685
2006-07-18,896.255
2006-07-19,894.593
2006-07-20,927.085
2006-07-21,921.92
2006-07-24,913.659
2006-07-25,920.913
2006-07-26,911.752
2006-07-27,931.712
2006-07-28,945.995
2006-07-31,961.805
2006-08-01,956.671
2006-08-02,968.24
2006-08-03,961.801
2006-08-04,969.275
2006-08-07,944.488
2006-08-08,954.245
2006-08-09,961.482
2006-08-10,963.216
2006-08-11,958.109
2006-08-14,966.73
2006-08-15,974.331
2006-08-16,988.729
2006-08-17,990.489
2006-08-18,996.084
2006-08-21,988.513
2006-08-22,990.337
2006-08-23,988.905
2006-08-24,982.479
2006-08-25,973.537
2006-08-28,961.151
2006-08-29,969.006
2006-08-30,967.011
2006-08-31,976.462
2006-09-01,977.341
2006-09-04,996.869
2006-09-05,997.277
2006-09-06,989.833
2006-09-07,977.529
2006-09-08,979.065
2006-09-11,958.876
2006-09-12,950.684
2006-09-13,944.458
2006-09-14,952.461
2006-09-15,950.032
2006-09-18,946.651
2006-09-19,954.367
2006-09-20,944.982
2006-09-21,953.506
2006-09-22,947.924
2006-09-25,947.885
2006-09-26,942.645
2006-09-27,959.375
2006-09-28,961.453
2006-09-29,963.187
2006-10-02,972.065
2006-10-03,964.884
2006-10-04,948.58
2006-10-05,963.559
2006-10-06,946.676
2006-10-09,945.404
2006-10-10,934.999
2006-10-11,919.219
2006-10-12,916.33
2006-10-13,926.272
2006-10-16,942.909
2006-10-17,944.196
2006-10-18,942.122
2006-10-19,952.565
2006-10-20,951.593
2006-10-23,952.733
2006-10-24,951.259
2006-10-25,948.249
2006-10-26,955.348
2006-10-27,957.073
2006-10-30,942.841
2006-10-31,949.465
2006-11-01,954.495
2006-11-02,953.849
2006-11-03,946.093
2006-11-06,941.748
2006-11-07,947.061
2006-11-08,929.196
2006-11-09,921.66
2006-11-10,921.836
2006-11-13,906.46
2006-11-14,927.202
2006-11-15,920.96
2006-11-16,916.281
2006-11-17,914.802
2006-11-20,885.552
2006-11-21,883.557
2006-11-22,909.487
2006-11-23,913.167
2006-11-24,911.946
2006-11-27,921.753
2006-11-28,924.788
2006-11-29,937.175
2006-11-30,952.087
2006-12-01,959.025
2006-12-04,962.467
2006-12-05,960.714
2006-12-06,972.426
2006-12-07,973.677
2006-12-08,970.232
2006-12-11,966.029
2006-12-12,966.717
2006-12-13,970.382
2006-12-14,970.747
2006-12-15,971.993
2006-12-18,968.97
2006-12-19,957.932
2006-12-20,968.067
2006-12-21,966.218
2006-12-22,961.506
2006-12-25,954.335
2006-12-26,959.856
2006-12-27,965.93
2006-12-28,964.586
2006-12-29,963.601
2007-01-01,963.601
2007-01-02,966.277
2007-01-03,961.905
2007-01-04,974.026
2007-01-05,969.213
2007-01-08,970.357
2007-01-09,972.471
2007-01-10,956.2
2007-01-11,950.753
2007-01-12,964.223
2007-01-15,975.269
2007-01-16,975.958
2007-01-17,980.618
2007-01-18,978.397
2007-01-19,981.955
2007-01-22,988.597
2007-01-23,990.149
2007-01-24,995.384
2007-01-25,987.295
2007-01-26,982.599
2007-01-29,985.513
2007-01-30,986.918
2007-01-31,985.207
2007-02-01,1002.003
2007-02-02,998.765
2007-02-05,996.926
2007-02-06,1001.175
2007-02-07,994.602
2007-02-08,986.708
2007-02-09,993.306
2007-02-12,992.409
2007-02-13,1000.118
2007-02-14,1008.596
2007-02-15,1025.751
2007-02-16,1027.045
2007-02-19,1027.785
2007-02-20,1025.222
2007-02-21,1024.278
2007-02-22,1032.333
2007-02-23,1046.233
2007-02-26,1055.027
2007-02-27,1064.089
2007-02-28,1034.663
2007-03-01,1036.715
2007-03-02,1033.281
2007-03-05,1004.198
2007-03-06,1020.323
2007-03-07,1017.068
2007-03-08,1025.67
2007-03-09,1024.107
2007-03-12,1040.047
2007-03-13,1037.372
2007-03-14,1013.853
2007-03-15,1014.31
2007-03-16,1009.223
2007-03-19,1007.513
2007-03-20,1017.243
2007-03-21,1012.883
2007-03-22,1024.336
2007-03-23,1025.092
2007-03-26,1026.522
2007-03-27,1020.538
2007-03-28,1032.558
2007-03-29,1020.186
2007-03-30,1026.114
2007-04-02,1011.592
2007-04-03,1007.138
2007-04-04,1021.868
2007-04-05,1021.712
2007-04-06,1020.833
2007-04-09,1027.476
2007-04-10,1027.251
2007-04-11,1023.947
2007-04-12,1022.89
2007-04-13,1007.477
2007-04-16,1013.719
2007-04-17,1011.226
2007-04-18,1032.103
2007-04-19,1019.719
2007-04-20,1012.635
2007-04-23,1010.72
2007-04-24,1018.047
2007-04-25,1012.01
2007-04-26,1015.878
2007-04-27,1019.413
2007-04-30,1019.203
2007-05-01,1014.722
2007-05-02,1018.245
2007-05-03,1016.388
2007-05-04,1017.318
2007-05-07,1030.416
2007-05-08,1026.495
2007-05-09,1032.605
2007-05-10,1023.794
2007-05-11,1020.274
2007-05-14,1016.708
2007-05-15,1004.732
2007-05-16,996.762
2007-05-17,989.683
2007-05-18,980.885
2007-05-21,981.779
2007-05-22,994.553
2007-05-23,997.326
2007-05-24,993.897
2007-05-25,979.104
2007-05-28,986.047
2007-05-29,990.222
2007-05-30,991.574
2007-05-31,1000.0
2007-06-01,1000.634
2007-06-04,1004.201
2007-06-05,1005.868
2007-06-06,1009.64
2007-06-07,1005.753
2007-06-08,993.142
2007-06-11,993.249
2007-06-12,989.359
2007-06-13,979.843
2007-06-14,983.841
2007-06-15,989.038
2007-06-18,995.596
2007-06-19,990.348
2007-06-20,991.939
2007-06-21,992.401
2007-06-22,983.616
2007-06-25,976.657
2007-06-26,983.748
2007-06-27,977.542
2007-06-28,988.437
2007-06-29,994.412
2007-07-02,1007.236
2007-07-03,1005.707
2007-07-04,1000.782
2007-07-05,1001.151
2007-07-06,993.356
2007-07-09,998.343
2007-07-10,1007.73
2007-07-11,999.805
2007-07-12,990.649
2007-07-13,997.701
2007-07-16,999.091
2007-07-17,995.384
2007-07-18,987.6
2007-07-19,991.984
2007-07-20,1000.41
2007-07-23,986.461
2007-07-24,995.637
2007-07-25,993.245
2007-07-26,989.536
2007-07-27,975.191
2007-07-30,987.038
2007-07-31,987.835
2007-08-01,976.94
2007-08-02,972.922
2007-08-03,975.488
2007-08-06,981.744
2007-08-07,972.217
2007-08-08,960.627
2007-08-09,970.681
2007-08-10,946.491
2007-08-13,947.826
2007-08-14,954.421
2007-08-15,939.922
2007-08-16,945.644
2007-08-17,903.127
2007-08-20,907.616
2007-08-21,929.545
2007-08-22,924.823
2007-08-23,938.98
2007-08-24,938.781
2007-08-27,941.906
2007-08-28,950.147
2007-08-29,931.563
2007-08-30,934.673
2007-08-31,956.699
2007-09-03,957.519
2007-09-04,952.383
2007-09-05,937.844
2007-09-06,930.682
2007-09-07,947.494
2007-09-10,933.206
2007-09-11,928.128
2007-09-12,929.258
2007-09-13,915.322
2007-09-14,921.456
2007-09-17,921.857
2007-09-18,897.924
2007-09-19,919.832
2007-09-20,929.108
2007-09-21,911.294
2007-09-24,914.782
2007-09-25,924.967
2007-09-26,929.481
2007-09-27,951.702
2007-09-28,958.37
2007-10-01,951.11
2007-10-02,961.397
2007-10-03,966.087
2007-10-04,958.77
2007-10-05,958.05
2007-10-08,950.88
2007-10-09,960.164
2007-10-10,956.677
2007-10-11,962.852
2007-10-12,953.127
2007-10-15,953.249
2007-10-16,942.03
2007-10-17,929.187
2007-10-18,948.317
2007-10-19,939.235
2007-10-22,931.192
2007-10-23,931.21
2007-10-24,931.852
2007-10-25,925.228
2007-10-26,930.583
2007-10-29,937.468
2007-10-30,942.369
2007-10-31,956.032
2007-11-01,963.241
2007-11-02,947.579
2007-11-05,931.659
2007-11-06,939.746
2007-11-07,931.57
2007-11-08,912.746
2007-11-09,923.149
2007-11-12,912.017
2007-11-13,902.865
2007-11-14,916.767
2007-11-15,927.126
2007-11-16,915.744
2007-11-19,908.155
2007-11-20,907.666
2007-11-21,910.994
2007-11-22,908.335
2007-11-23,913.004
2007-11-26,925.687
2007-11-27,933.303
2007-11-28,921.234
2007-11-29,939.954
2007-11-30,938.01
2007-12-03,947.944
2007-12-04,945.977
2007-12-05,943.981
2007-12-06,948.603
2007-12-07,953.351
2007-12-10,949.478
2007-12-11,955.16
2007-12-12,949.685
2007-12-13,930.483
2007-12-14,912.519
2007-12-17,892.646
2007-12-18,895.506
2007-12-19,885.501
2007-12-20,881.392
2007-12-21,878.996
2007-12-24,875.384
2007-12-25,882.454
2007-12-26,897.705
2007-12-27,894.128
2007-12-28,886.71
2007-12-31,897.822
2008-01-01,897.822
2008-01-02,913.855
2008-01-03,915.858
2008-01-04,884.292
2008-01-07,875.38
2008-01-08,867.466
2008-01-09,878.993
2008-01-10,866.963
2008-01-11,854.195
2008-01-14,862.183
2008-01-15,843.267
2008-01-16,812.64
2008-01-17,830.972
2008-01-18,846.947
2008-01-21,829.31
2008-01-22,778.43
2008-01-23,803.239
2008-01-24,822.186
2008-01-25,847.873
2008-01-28,828.702
2008-01-29,847.696
2008-01-30,838.216
2008-01-31,871.745
2008-02-01,867.77
2008-02-04,878.158
2008-02-05,872.504
2008-02-06,839.153
2008-02-07,841.983
2008-02-08,830.665
2008-02-11,836.073
2008-02-12,822.661
2008-02-13,811.258
2008-02-14,836.511
2008-02-15,843.52
2008-02-18,839.316
2008-02-19,849.904
2008-02-20,824.239
2008-02-21,847.945
2008-02-22,847.299
2008-02-25,854.889
2008-02-26,841.292
2008-02-27,864.391
2008-02-28,866.624
2008-02-29,869.753
2008-03-03,846.732
2008-03-04,841.547
2008-03-05,824.402
2008-03-06,849.129
2008-03-07,831.396
2008-03-10,829.275
2008-03-11,824.737
2008-03-12,838.893
2008-03-13,833.926
2008-03-14,818.945
2008-03-17,823.393
2008-03-18,826.635
2008-03-19,837.795
2008-03-20,842.587
2008-03-21,868.968
2008-03-24,849.905
2008-03-25,866.246
2008-03-26,879.167
2008-03-27,870.796
2008-03-28,882.765
2008-03-31,873.61
2008-04-01,863.944
2008-04-02,879.343
2008-04-03,887.775
2008-04-04,884.734
2008-04-07,885.764
2008-04-08,872.141
2008-04-09,860.288
2008-04-10,853.177
2008-04-11,875.91
2008-04-14,862.481
2008-04-15,862.859
2008-04-16,872.768
2008-04-17,874.005
2008-04-18,859.625
2008-04-21,875.634
2008-04-22,870.056
2008-04-23,868.542
2008-04-24,858.625
2008-04-25,871.733
2008-04-28,879.641
2008-04-29,889.172
2008-04-30,883.664
2008-05-01,878.917
2008-05-02,885.066
2008-05-05,886.244
2008-05-06,892.524
2008-05-07,895.743
2008-05-08,912.216
2008-05-09,897.073
2008-05-12,894.945
2008-05-13,895.71
2008-05-14,905.083
2008-05-15,924.631
2008-05-16,927.434
2008-05-19,922.058
2008-05-20,927.388
2008-05-21,917.313
2008-05-22,915.966
2008-05-23,921.718
2008-05-26,901.602
2008-05-27,908.405
2008-05-28,889.807
2008-05-29,903.68
2008-05-30,913.217
2008-06-02,927.56
2008-06-03,905.47
2008-06-04,920.149
2008-06-05,916.657
2008-06-06,917.519
2008-06-09,893.523
2008-06-10,877.808
2008-06-11,879.543
2008-06-12,860.638
2008-06-13,858.319
2008-06-16,866.873
2008-06-17,869.211
2008-06-18,873.889
2008-06-19,856.838
2008-06-20,853.317
2008-06-23,845.861
2008-06-24,851.203
2008-06-25,851.628
2008-06-26,856.804
2008-06-27,854.03
2008-06-30,858.503
2008-07-01,859.024
2008-07-02,838.38
2008-07-03,827.734
2008-07-04,827.403
2008-07-07,828.044
2008-07-08,812.155
2008-07-09,812.767
2008-07-10,817.131
2008-07-11,820.774
2008-07-14,814.394
2008-07-15,823.045
2008-07-16,813.973
2008-07-17,814.323
2008-07-18,798.462
2008-07-21,797.565
2008-07-22,814.445
2008-07-23,817.603
2008-07-24,837.767
2008-07-25,823.795
2008-07-28,824.086
2008-07-29,808.659
2008-07-30,826.174
2008-07-31,830.606
2008-08-01,816.88
2008-08-04,794.093
2008-08-05,790.685
2008-08-06,805.971
2008-08-07,789.001
2008-08-08,785.261
2008-08-11,795.527
2008-08-12,785.646
2008-08-13,779.944
2008-08-14,766.185
2008-08-15,770.05
2008-08-18,780.543
2008-08-19,767.977
2008-08-20,770.636
2008-08-21,775.936
2008-08-22,758.761
2008-08-25,774.403
2008-08-26,769.16
2008-08-27,764.399
2008-08-28,763.938
2008-08-29,794.939
2008-09-01,781.433
2008-09-02,758.776
2008-09-03,768.095
2008-09-04,759.922
2008-09-05,756.898
2008-09-08,772.981
2008-09-09,766.373
2008-09-10,768.592
2008-09-11,761.961
2008-09-12,769.588
2008-09-15,776.907
2008-09-16,760.125
2008-09-17,762.697
2008-09-18,762.036
2008-09-19,759.449
2008-09-22,758.861
2008-09-23,766.397
2008-09-24,763.734
2008-09-25,760.184
2008-09-26,752.427
2008-09-29,750.328
2008-09-30,727.121
2008-10-01,733.021
2008-10-02,711.253
2008-10-03,688.096
2008-10-06,679.455
2008-10-07,655.128
2008-10-08,618.261
2008-10-09,619.241
2008-10-10,585.63
2008-10-13,579.617
2008-10-14,639.703
2008-10-15,652.483
2008-10-16,606.769
2008-10-17,633.224
2008-10-20,652.956
2008-10-21,667.417
2008-10-22,639.163
2008-10-23,645.016
2008-10-24,633.824
2008-10-27,585.872
2008-10-28,609.06
2008-10-29,628.421
2008-10-30,669.208
2008-10-31,658.452
2008-11-03,654.503
2008-11-04,676.271
2008-11-05,707.627
2008-11-06,691.166
2008-11-07,667.958
2008-11-10,689.513
2008-11-11,681.622
2008-11-12,689.447
2008-11-13,668.15
2008-11-14,664.138
2008-11-17,668.714
2008-11-18,662.149
2008-11-19,663.726
2008-11-20,654.04
2008-11-21,670.004
2008-11-24,659.96
2008-11-25,677.202
2008-11-26,668.52
2008-11-27,672.521
2008-11-28,686.042
2008-12-01,686.133
2008-12-02,658.787
2008-12-03,671.653
2008-12-04,670.632
2008-12-05,672.893
2008-12-08,685.283
2008-12-09,692.261
2008-12-10,703.239
2008-12-11,723.65
2008-12-12,706.022
2008-12-15,740.671
2008-12-16,730.63
2008-12-17,746.712
2008-12-18,733.236
2008-12-19,720.487
2008-12-22,722.386
2008-12-23,720.91
2008-12-24,706.764
2008-12-25,714.243
2008-12-26,723.726
2008-12-29,737.394
2008-12-30,743.764
2008-12-31,739.908
2009-01-01,739.908
2009-01-02,737.265
2009-01-05,723.049
2009-01-06,711.692
2009-01-07,731.803
2009-01-08,723.235
2009-01-09,725.787
2009-01-12,733.958
2009-01-13,699.64
2009-01-14,713.592
2009-01-15,698.599
2009-01-16,708.647
2009-01-19,712.397
2009-01-20,702.695
2009-01-21,711.909
2009-01-22,714.396
2009-01-23,694.254
2009-01-26,687.391
2009-01-27,719.908
2009-01-28,712.194
2009-01-29,716.146
2009-01-30,704.87
2009-02-02,695.442
2009-02-03,691.602
2009-02-04,700.773
2009-02-05,691.231
2009-02-06,681.283
2009-02-09,666.344
2009-02-10,671.003
2009-02-11,677.617
2009-02-12,664.039
2009-02-13,660.603
2009-02-16,667.59
2009-02-17,655.125
2009-02-18,643.876
2009-02-19,638.387
2009-02-20,627.378
2009-02-23,622.086
2009-02-24,604.973
2009-02-25,608.167
2009-02-26,600.356
2009-02-27,609.814
2009-03-02,602.261
2009-03-03,592.039
2009-03-04,597.334
2009-03-05,614.234
2009-03-06,604.728
2009-03-09,590.877
2009-03-10,586.324
2009-03-11,599.162
2009-03-12,588.385
2009-03-13,597.442
2009-03-16,614.352
2009-03-17,619.274
2009-03-18,623.754
2009-03-19,652.194
2009-03-20,636.362
2009-03-23,648.368
2009-03-24,659.984
2009-03-25,666.043
2009-03-26,676.712
2009-03-27,683.403
2009-03-30,664.101
2009-03-31,641.58
2009-04-01,653.183
2009-04-02,668.578
2009-04-03,666.038
2009-04-06,658.447
2009-04-07,664.616
2009-04-08,655.22
2009-04-09,673.682
2009-04-10,676.229
2009-04-13,684.852
2009-04-14,691.064
2009-04-15,684.753
2009-04-16,682.461
2009-04-17,691.417
2009-04-20,701.94
2009-04-21,689.397
2009-04-22,688.616
2009-04-23,700.33
2009-04-24,694.694
2009-04-27,700.817
2009-04-28,683.872
2009-04-29,681.086
2009-04-30,687.543
2009-05-01,684.3
2009-05-04,683.887
2009-05-05,687.518
2009-05-06,688.563
2009-05-07,710.43
2009-05-08,717.722
2009-05-11,733.471
2009-05-12,734.126
2009-05-13,739.1
2009-05-14,725.234
2009-05-15,741.282
2009-05-18,726.688
2009-05-19,735.472
2009-05-20,751.991
2009-05-21,756.11
2009-05-22,753.208
2009-05-25,759.843
2009-05-26,767.66
2009-05-27,767.199
2009-05-28,760.217
2009-05-29,771.582
2009-06-01,772.061
2009-06-02,779.882
2009-06-03,787.533
2009-06-04,784.39
2009-06-05,771.781
2009-06-08,772.997
2009-06-09,779.073
2009-06-10,787.759
2009-06-11,791.979
2009-06-12,796.185
2009-06-15,807.553
2009-06-16,788.803
2009-06-17,809.978
2009-06-18,799.816
2009-06-19,793.117
2009-06-22,809.876
2009-06-23,800.581
2009-06-24,800.229
2009-06-25,810.446
2009-06-26,829.598
2009-06-29,820.915
2009-06-30,824.732
2009-07-01,824.711
2009-07-02,831.192
2009-07-03,826.367
2009-07-06,831.363
2009-07-07,828.462
2009-07-08,825.32
2009-07-09,818.972
2009-07-10,826.2
2009-07-13,794.898
2009-07-14,804.854
2009-07-15,796.134
2009-07-16,802.975
2009-07-17,803.042
2009-07-20,799.092
2009-07-21,827.568
2009-07-22,834.037
2009-07-23,822.19
2009-07-24,833.552
2009-07-27,833.952
2009-07-28,839.376
2009-07-29,836.461
2009-07-30,830.221
2009-07-31,840.578
2009-08-03,847.921
2009-08-04,846.412
2009-08-05,842.142
2009-08-06,839.219
2009-08-07,821.878
2009-08-10,831.688
2009-08-11,852.966
2009-08-12,840.39
2009-08-13,855.111
2009-08-14,869.557
2009-08-17,855.758
2009-08-18,853.836
2009-08-19,858.286
2009-08-20,864.427
2009-08-21,855.262
2009-08-24,870.038
2009-08-25,870.901
2009-08-26,881.038
2009-08-27,882.319
2009-08-28,887.328
2009-08-31,889.794
2009-09-01,891.838
2009-09-02,881.911
2009-09-03,875.173
2009-09-04,863.015
2009-09-07,862.847
2009-09-08,875.19
2009-09-09,876.84
2009-09-10,889.907
2009-09-11,894.689
2009-09-14,881.345
2009-09-15,874.68
2009-09-16,868.802
2009-09-17,872.976
2009-09-18,865.386
2009-09-21,856.801
2009-09-22,867.047
2009-09-23,864.77
2009-09-24,881.696
2009-09-25,882.822
2009-09-28,874.986
2009-09-29,866.251
2009-09-30,880.724
2009-10-01,867.131
2009-10-02,852.102
2009-10-05,841.44
2009-10-06,848.188
2009-10-07,859.15
2009-10-08,861.224
2009-10-09,859.459
2009-10-12,856.657
2009-10-13,862.247
2009-10-14,856.503
2009-10-15,853.757
2009-10-16,845.865
2009-10-19,853.707
2009-10-20,857.58
2009-10-21,854.709
2009-10-22,846.297
2009-10-23,838.777
2009-10-26,844.999
2009-10-27,831.977
2009-10-28,837.417
2009-10-29,824.506
2009-10-30,844.181
2009-11-02,843.895
2009-11-03,845.38
2009-11-04,838.914
2009-11-05,833.336
2009-11-06,833.357
2009-11-09,830.794
2009-11-10,831.491
2009-11-11,827.218
2009-11-12,807.824
2009-11-13,814.767
2009-11-16,809.451
2009-11-17,796.745
2009-11-18,792.249
2009-11-19,790.301
2009-11-20,796.168
2009-11-23,796.123
2009-11-24,785.502
2009-11-25,792.384
2009-11-26,800.945
2009-11-27,786.717
2009-11-30,809.975
2009-12-01,826.854
2009-12-02,819.776
2009-12-03,834.269
2009-12-04,811.717
2009-12-07,820.217
2009-12-08,825.76
2009-12-09,824.151
2009-12-10,813.272
2009-12-11,809.718
2009-12-14,817.109
2009-12-15,806.996
2009-12-16,816.986
2009-12-17,811.105
2009-12-18,806.247
2009-12-21,802.169
2009-12-22,799.07
2009-12-23,802.216
2009-12-24,805.219
2009-12-25,805.07
2009-12-28,811.987
2009-12-29,811.928
2009-12-30,797.0
2009-12-31,793.447
2010-01-01,793.447
2010-01-04,807.424
2010-01-05,816.386
2010-01-06,813.182
2010-01-07,810.483
2010-01-08,819.167
2010-01-11,828.256
2010-01-12,844.998
2010-01-13,838.296
2010-01-14,847.067
2010-01-15,851.699
2010-01-18,847.119
2010-01-19,843.954
2010-01-20,840.072
2010-01-21,846.153
2010-01-22,845.102
2010-01-25,840.569
2010-01-26,833.574
2010-01-27,825.336
2010-01-28,826.38
2010-01-29,810.183
2010-02-01,803.55
2010-02-02,815.852
2010-02-03,816.688
2010-02-04,824.006
2010-02-05,817.607
2010-02-08,811.909
2010-02-09,806.993
2010-02-10,802.648
2010-02-11,803.184
2010-02-12,807.567
2010-02-15,802.632
2010-02-16,800.367
2010-02-17,807.645
2010-02-18,808.859
2010-02-19,789.216
2010-02-22,811.462
2010-02-23,819.447
2010-02-24,814.133
2010-02-25,824.05
2010-02-26,828.733
2010-03-01,828.574
2010-03-02,834.197
2010-03-03,842.147
2010-03-04,830.754
2010-03-05,827.216
2010-03-08,835.587
2010-03-09,839.307
2010-03-10,832.304
2010-03-11,840.201
2010-03-12,842.565
2010-03-15,849.507
2010-03-16,850.148
2010-03-17,858.179
2010-03-18,855.112
2010-03-19,859.93
2010-03-22,864.466
2010-03-23,860.52
2010-03-24,848.191
2010-03-25,838.93
2010-03-26,852.06
2010-03-29,857.42
2010-03-30,870.352
2010-03-31,867.319
2010-04-01,866.976
2010-04-02,868.971
2010-04-05,874.059
2010-04-06,875.471
2010-04-07,883.829
2010-04-08,884.551
2010-04-09,886.515
2010-04-12,894.36
2010-04-13,890.645
2010-04-14,889.678
2010-04-15,899.19
2010-04-16,899.981
2010-04-19,887.038
2010-04-20,879.956
2010-04-21,894.454
2010-04-22,895.143
2010-04-23,890.389
2010-04-26,906.04
2010-04-27,908.833
2010-04-28,885.974
2010-04-29,884.517
2010-04-30,896.729
2010-05-03,891.985
2010-05-04,891.938
2010-05-05,893.261
2010-05-06,882.049
2010-05-07,878.57
2010-05-10,870.608
2010-05-11,870.544
2010-05-12,865.333
2010-05-13,881.062
2010-05-14,884.645
2010-05-17,860.9
2010-05-18,849.828
2010-05-19,855.648
2010-05-20,866.573
2010-05-21,842.335
2010-05-24,836.034
2010-05-25,826.903
2010-05-26,814.004
2010-05-27,815.054
2010-05-28,821.253
2010-05-31,829.257
2010-06-01,829.298
2010-06-02,813.311
2010-06-03,826.878
2010-06-04,831.204
2010-06-07,808.116
2010-06-08,815.035
2010-06-09,806.696
2010-06-10,814.072
2010-06-11,818.957
2010-06-14,827.403
2010-06-15,829.822
2010-06-16,838.819
2010-06-17,841.481
2010-06-18,844.455
2010-06-21,853.103
2010-06-22,859.109
2010-06-23,852.231
2010-06-24,858.754
2010-06-25,847.957
2010-06-28,844.758
2010-06-29,846.251
2010-06-30,837.785
2010-07-01,839.072
2010-07-02,837.858
2010-07-05,844.266
2010-07-06,852.046
2010-07-07,846.244
2010-07-08,847.602
2010-07-09,848.746
2010-07-12,843.954
2010-07-13,841.162
2010-07-14,848.426
2010-07-15,847.167
2010-07-16,845.46
2010-07-19,842.924
2010-07-20,836.481
2010-07-21,833.185
2010-07-22,831.638
2010-07-23,837.735
2010-07-26,845.377
2010-07-27,843.317
2010-07-28,858.253
2010-07-29,855.81
2010-07-30,847.804
2010-08-02,848.387
2010-08-03,859.547
2010-08-04,841.665
2010-08-05,855.035
2010-08-06,867.65
2010-08-09,860.269
2010-08-10,852.133
2010-08-11,838.576
2010-08-12,824.584
2010-08-13,825.994
2010-08-16,832.892
2010-08-17,829.721
2010-08-18,838.585
2010-08-19,845.834
2010-08-20,824.896
2010-08-23,825.45
2010-08-24,832.805
2010-08-25,821.425
2010-08-26,823.779
2010-08-27,832.164
2010-08-30,845.732
