Date,JAPAN SMALL VALUE Small Cap
2010-10-11,867.758
2010-10-12,846.495
2010-10-13,847.053
2010-10-14,861.411
2010-10-15,847.115
2010-10-18,855.162
2010-10-19,849.708
2010-10-20,849.099
2010-10-21,843.348
2010-10-22,846.676
2010-10-25,849.773
2010-10-26,839.735
2010-10-27,835.634
2010-10-28,835.973
2010-10-29,842.233
2010-11-01,836.966
2010-11-02,832.421
2010-11-03,826.235
2010-11-04,844.574
2010-11-05,853.696
2010-11-08,860.501
2010-11-09,863.79
2010-11-10,851.349
2010-11-11,857.38
2010-11-12,852.905
2010-11-15,849.892
2010-11-16,844.202
2010-11-17,850.232
2010-11-18,863.416
2010-11-19,864.594
2010-11-22,871.638
2010-11-23,877.049
2010-11-24,866.614
2010-11-25,868.059
2010-11-26,862.388
2010-11-29,864.045
2010-11-30,857.516
2010-12-01,858.428
2010-12-02,873.473
2010-12-03,889.145
2010-12-06,898.279
2010-12-07,895.038
2010-12-08,891.818
2010-12-09,897.238
2010-12-10,896.338
2010-12-13,913.244
2010-12-14,922.882
2010-12-15,925.471
2010-12-16,919.58
2010-12-17,922.17
2010-12-20,919.56
2010-12-21,924.135
2010-12-22,923.815
2010-12-23,928.376
2010-12-24,924.57
2010-12-27,926.269
2010-12-28,934.808
2010-12-29,944.804
2010-12-30,943.292
2010-12-31,950.735
2011-01-03,943.869
2011-01-04,957.728
2011-01-05,946.28
2011-01-06,956.816
2011-01-07,958.973
2011-01-10,961.93
2011-01-11,960.099
2011-01-12,962.061
2011-01-13,974.617
2011-01-14,970.887
2011-01-17,971.511
2011-01-18,973.53
2011-01-19,986.577
2011-01-20,966.78
2011-01-21,951.566
2011-01-24,960.137
2011-01-25,973.878
2011-01-26,970.762
2011-01-27,967.463
2011-01-28,966.088
2011-01-31,963.162
2011-02-01,973.671
2011-02-02,984.534
2011-02-03,980.115
2011-02-04,987.358
2011-02-07,988.347
2011-02-08,993.27
2011-02-09,985.843
2011-02-10,978.624
2011-02-11,976.276
2011-02-14,986.307
2011-02-15,984.206
2011-02-16,985.871
2011-02-17,998.818
2011-02-18,1000.258
2011-02-21,1003.122
2011-02-22,990.783
2011-02-23,988.136
2011-02-24,979.872
2011-02-25,989.304
2011-02-28,1000.856
2011-03-01,1010.319
2011-03-02,992.181
2011-03-03,992.021
2011-03-04,995.619
2011-03-07,988.02
2011-03-08,976.211
2011-03-09,980.019
2011-03-10,960.91
2011-03-11,959.017
2011-03-14,882.461
2011-03-15,791.707
2011-03-16,850.095
2011-03-17,871.955
2011-03-18,883.882
2011-03-21,883.991
2011-03-22,934.667
2011-03-23,931.231
2011-03-24,929.734
2011-03-25,927.699
2011-03-28,924.269
2011-03-29,926.262
2011-03-30,937.802
2011-03-31,946.032
2011-04-01,919.307
2011-04-04,918.534
2011-04-05,892.739
2011-04-06,872.89
2011-04-07,870.556
2011-04-08,883.56
2011-04-11,889.949
2011-04-12,885.905
2011-04-13,886.966
2011-04-14,905.561
2011-04-15,900.799
2011-04-18,910.73
2011-04-19,900.191
2011-04-20,905.154
2011-04-21,914.507
2011-04-22,916.637
2011-04-25,913.591
2011-04-26,910.055
2011-04-27,902.14
2011-04-28,932.179
2011-04-29,935.855
2011-05-02,948.455
2011-05-03,951.154
2011-05-04,953.336
2011-05-05,961.381
2011-05-06,950.29
2011-05-09,944.108
2011-05-10,948.097
2011-05-11,942.992
2011-05-12,938.785
2011-05-13,925.713
2011-05-16,914.287
2011-05-17,904.758
2011-05-18,914.754
2011-05-19,901.503
2011-05-20,902.872
2011-05-23,892.215
2011-05-24,889.281
2011-05-25,887.926
2011-05-26,902.256
2011-05-27,906.367
2011-05-30,909.336
2011-05-31,914.539
2011-06-01,924.889
2011-06-02,911.916
2011-06-03,903.135
2011-06-06,901.405
2011-06-07,907.948
2011-06-08,911.882
2011-06-09,908.093
2011-06-10,911.036
2011-06-13,909.277
2011-06-14,914.905
2011-06-15,915.721
2011-06-16,906.11
2011-06-17,901.786
2011-06-20,904.882
2011-06-21,915.948
2011-06-22,932.105
2011-06-23,925.132
2011-06-24,933.175
2011-06-27,920.539
2011-06-28,929.173
2011-06-29,939.826
2011-06-30,951.792
2011-07-01,953.167
2011-07-04,964.491
2011-07-05,961.811
2011-07-06,968.813
2011-07-07,965.172
2011-07-08,975.609
2011-07-11,979.37
2011-07-12,979.059
2011-07-13,989.337
2011-07-14,983.989
2011-07-15,989.212
2011-07-18,988.524
2011-07-19,989.909
2011-07-20,994.981
2011-07-21,996.967
2011-07-22,1005.101
2011-07-25,1000.609
2011-07-26,1006.859
2011-07-27,999.541
2011-07-28,988.6
2011-07-29,989.285
2011-08-01,1010.619
2011-08-02,993.179
2011-08-03,978.109
2011-08-04,952.815
2011-08-05,931.666
2011-08-08,918.827
2011-08-09,915.853
2011-08-10,934.912
2011-08-11,932.162
2011-08-12,929.563
2011-08-15,937.71
2011-08-16,941.691
2011-08-17,946.616
2011-08-18,937.156
2011-08-19,926.204
2011-08-22,908.477
2011-08-23,922.323
2011-08-24,912.631
2011-08-25,912.713
2011-08-26,926.145
2011-08-29,931.402
2011-08-30,946.506
2011-08-31,950.745
2011-09-01,949.668
2011-09-02,946.324
2011-09-05,929.992
2011-09-06,913.231
2011-09-07,921.355
2011-09-08,923.984
2011-09-09,918.229
2011-09-12,911.404
2011-09-13,923.126
2011-09-14,911.054
2011-09-15,923.62
2011-09-16,942.235
2011-09-19,948.031
2011-09-20,929.244
2011-09-21,927.17
2011-09-22,918.678
2011-09-23,919.28
2011-09-26,896.632
2011-09-27,917.962
2011-09-28,946.7
2011-09-29,956.77
2011-09-30,957.061
2011-10-03,942.351
2011-10-04,926.892
2011-10-05,901.306
2011-10-06,917.42
2011-10-07,921.339
2011-10-10,921.7
2011-10-11,935.596
2011-10-12,926.352
2011-10-13,938.404
2011-10-14,915.64
2011-10-17,936.121
2011-10-18,926.003
2011-10-19,925.55
2011-10-20,916.871
2011-10-21,922.609
2011-10-24,934.115
2011-10-25,928.165
2011-10-26,925.05
2011-10-27,941.852
2011-10-28,948.742
2011-10-31,915.943
2011-11-01,905.224
2011-11-02,894.536
2011-11-03,895.282
2011-11-04,905.466
2011-11-07,903.173
2011-11-08,890.787
2011-11-09,904.96
2011-11-10,889.678
2011-11-11,891.607
2011-11-14,901.024
2011-11-15,895.246
2011-11-16,885.022
2011-11-17,890.994
2011-11-18,887.206
2011-11-21,886.384
2011-11-22,888.906
2011-11-23,884.144
2011-11-24,872.676
2011-11-25,863.424
2011-11-28,865.12
2011-11-29,889.532
2011-11-30,892.587
2011-12-01,897.783
2011-12-02,899.065
2011-12-05,909.216
2011-12-06,893.152
2011-12-07,910.189
2011-12-08,909.029
2011-12-09,903.962
2011-12-12,911.048
2011-12-13,907.329
2011-12-14,901.235
2011-12-15,889.221
2011-12-16,886.046
2011-12-19,877.483
2011-12-20,884.048
2011-12-21,888.969
2011-12-22,881.855
2011-12-23,881.743
2011-12-26,882.253
2011-12-27,885.462
2011-12-28,883.311
2011-12-29,887.437
2011-12-30,907.221
2012-01-02,907.221
2012-01-03,909.467
2012-01-04,927.1
2012-01-05,915.978
2012-01-06,908.971
2012-01-09,912.106
2012-01-10,914.536
2012-01-11,915.414
2012-01-12,908.468
2012-01-13,914.088
2012-01-16,910.475
2012-01-17,916.015
2012-01-18,920.523
2012-01-19,925.612
2012-01-20,941.043
2012-01-23,947.629
2012-01-24,936.188
2012-01-25,940.944
2012-01-26,948.915
2012-01-27,952.81
2012-01-30,953.651
2012-01-31,956.572
2012-02-01,962.57
2012-02-02,966.261
2012-02-03,957.208
2012-02-06,964.958
2012-02-07,963.458
2012-02-08,974.781
2012-02-09,969.723
2012-02-10,959.412
2012-02-13,963.982
2012-02-14,959.56
2012-02-15,973.164
2012-02-16,962.436
2012-02-17,966.624
2012-02-20,969.656
2012-02-21,967.766
2012-02-22,975.371
2012-02-23,989.763
2012-02-24,989.383
2012-02-27,996.281
2012-02-28,998.655
2012-02-29,984.483
2012-03-01,976.288
2012-03-02,980.822
2012-03-05,977.841
2012-03-06,982.472
2012-03-07,983.92
2012-03-08,988.283
2012-03-09,988.781
2012-03-12,986.211
2012-03-13,978.715
2012-03-14,976.269
2012-03-15,986.005
2012-03-16,989.751
2012-03-19,993.089
2012-03-20,989.23
2012-03-21,977.413
2012-03-22,989.918
2012-03-23,986.013
2012-03-26,976.602
2012-03-27,996.116
2012-03-28,998.203
2012-03-29,1004.47
2012-03-30,1005.727
2012-04-02,1003.678
2012-04-03,993.07
2012-04-04,975.458
2012-04-05,969.331
2012-04-06,963.909
2012-04-09,964.116
2012-04-10,967.567
2012-04-11,960.47
2012-04-12,968.206
2012-04-13,972.671
2012-04-16,969.171
2012-04-17,965.72
2012-04-18,980.346
2012-04-19,967.564
2012-04-20,969.46
2012-04-23,970.622
2012-04-24,963.93
2012-04-25,968.261
2012-04-26,974.701
2012-04-27,972.109
2012-04-30,979.475
2012-05-01,963.598
2012-05-02,974.427
2012-05-03,972.002
2012-05-04,978.086
2012-05-07,950.683
2012-05-08,958.242
2012-05-09,945.18
2012-05-10,941.818
2012-05-11,926.313
2012-05-14,918.986
2012-05-15,905.482
2012-05-16,888.299
2012-05-17,910.538
2012-05-18,889.241
2012-05-21,893.037
2012-05-22,894.907
2012-05-23,887.5
2012-05-24,885.506
2012-05-25,880.354
2012-05-28,875.628
2012-05-29,887.608
2012-05-30,889.773
2012-05-31,895.037
2012-06-01,879.943
2012-06-04,859.056
2012-06-05,870.214
2012-06-06,878.226
2012-06-07,885.393
2012-06-08,870.972
2012-06-11,885.35
2012-06-12,881.752
2012-06-13,884.482
2012-06-14,883.369
2012-06-15,891.163
2012-06-18,906.019
2012-06-19,898.837
2012-06-20,909.227
2012-06-21,906.204
2012-06-22,902.379
2012-06-25,907.873
2012-06-26,901.298
2012-06-27,909.33
2012-06-28,925.786
2012-06-29,931.135
2012-07-02,937.564
2012-07-03,937.589
2012-07-04,939.169
2012-07-05,935.986
2012-07-06,937.74
2012-07-09,927.485
2012-07-10,921.831
2012-07-11,915.072
2012-07-12,908.224
2012-07-13,913.557
2012-07-16,919.01
2012-07-17,908.871
2012-07-18,899.752
2012-07-19,911.096
2012-07-20,896.741
2012-07-23,880.392
2012-07-24,881.032
2012-07-25,868.706
2012-07-26,884.411
2012-07-27,891.865
2012-07-30,904.681
2012-07-31,908.368
2012-08-01,900.654
2012-08-02,903.81
2012-08-03,882.602
2012-08-06,895.278
2012-08-07,896.807
2012-08-08,907.292
2012-08-09,907.478
2012-08-10,911.473
2012-08-13,909.625
2012-08-14,914.13
2012-08-15,907.627
2012-08-16,912.821
2012-08-17,919.037
2012-08-20,918.741
2012-08-21,921.841
2012-08-22,919.569
2012-08-23,930.222
2012-08-24,919.96
2012-08-27,917.749
2012-08-28,906.929
2012-08-29,907.905
2012-08-30,901.781
2012-08-31,893.954
2012-09-03,892.87
2012-09-04,887.904
2012-09-05,878.592
2012-09-06,868.524
2012-09-07,892.11
2012-09-10,893.598
2012-09-11,893.594
2012-09-12,902.544
2012-09-13,911.692
2012-09-14,913.073
2012-09-17,907.396
2012-09-18,915.551
2012-09-19,925.419
2012-09-20,913.513
2012-09-21,917.219
2012-09-24,919.54
2012-09-25,929.424
2012-09-26,924.821
2012-09-27,928.249
2012-09-28,921.066
2012-10-01,909.706
2012-10-02,901.767
2012-10-03,887.734
2012-10-04,898.5
2012-10-05,901.804
2012-10-08,907.977
2012-10-09,898.206
2012-10-10,883.355
2012-10-11,875.828
2012-10-12,883.103
2012-10-15,884.872
2012-10-16,892.167
2012-10-17,905.286
2012-10-18,911.419
2012-10-19,911.784
2012-10-22,909.13
2012-10-23,905.952
2012-10-24,902.085
2012-10-25,906.354
2012-10-26,906.582
2012-10-29,905.399
2012-10-30,898.003
2012-10-31,901.786
2012-11-01,906.564
2012-11-02,913.008
2012-11-05,912.175
2012-11-06,905.559
2012-11-07,908.724
2012-11-08,898.3
2012-11-09,895.87
2012-11-12,885.413
2012-11-13,885.305
2012-11-14,881.943
2012-11-15,888.595
2012-11-16,897.089
2012-11-19,909.743
2012-11-20,905.559
2012-11-21,903.853
2012-11-22,914.677
2012-11-23,916.621
2012-11-26,923.452
2012-11-27,926.67
2012-11-28,919.018
2012-11-29,925.519
2012-11-30,917.925
2012-12-03,924.044
2012-12-04,930.458
2012-12-05,924.08
2012-12-06,932.999
2012-12-07,934.709
2012-12-10,932.839
2012-12-11,930.343
2012-12-12,928.262
2012-12-13,928.967
2012-12-14,932.08
2012-12-17,934.754
2012-12-18,941.463
2012-12-19,959.588
2012-12-20,958.12
2012-12-21,958.524
2012-12-24,950.893
2012-12-25,955.699
2012-12-26,962.21
2012-12-27,965.979
2012-12-28,969.939
2012-12-31,965.789
2013-01-01,965.789
2013-01-02,957.978
2013-01-03,961.618
2013-01-04,978.356
2013-01-07,976.368
2013-01-08,969.616
2013-01-09,972.21
2013-01-10,979.471
2013-01-11,976.784
2013-01-14,974.923
2013-01-15,986.095
2013-01-16,971.267
2013-01-17,957.7
2013-01-18,975.482
2013-01-21,978.024
2013-01-22,986.9
2013-01-23,972.558
2013-01-24,968.002
2013-01-25,974.791
2013-01-28,978.065
2013-01-29,982.679
2013-01-30,993.454
2013-01-31,1003.334
2013-02-01,994.349
2013-02-04,1004.524
2013-02-05,981.309
2013-02-06,1003.357
2013-02-07,1008.174
2013-02-08,1002.726
2013-02-11,995.267
2013-02-12,1003.035
2013-02-13,982.495
2013-02-14,987.126
2013-02-15,963.668
2013-02-18,989.085
2013-02-19,998.481
2013-02-20,1005.176
2013-02-21,1008.775
2013-02-22,1002.845
2013-02-25,1013.759
2013-02-26,1027.084
2013-02-27,1025.461
2013-02-28,1040.743
2013-03-01,1036.392
2013-03-04,1047.285
2013-03-05,1043.261
2013-03-06,1054.31
2013-03-07,1040.499
2013-03-08,1035.954
2013-03-11,1058.135
2013-03-12,1050.328
2013-03-13,1051.542
2013-03-14,1063.68
2013-03-15,1095.233
2013-03-18,1083.229
2013-03-19,1095.833
2013-03-20,1088.317
2013-03-21,1110.817
2013-03-22,1101.168
2013-03-25,1113.59
2013-03-26,1117.463
2013-03-27,1135.829
2013-03-28,1128.54
2013-03-29,1121.182
2013-04-01,1077.055
2013-04-02,1063.292
2013-04-03,1087.035
2013-04-04,1075.764
2013-04-05,1092.766
2013-04-08,1109.105
2013-04-09,1103.958
2013-04-10,1103.044
2013-04-11,1110.327
2013-04-12,1118.852
2013-04-15,1112.087
2013-04-16,1101.469
2013-04-17,1121.855
2013-04-18,1108.076
2013-04-19,1105.935
2013-04-22,1129.799
2013-04-23,1130.051
2013-04-24,1151.529
2013-04-25,1159.461
2013-04-26,1163.735
2013-04-29,1158.162
2013-04-30,1174.55
2013-05-01,1173.578
2013-05-02,1160.304
2013-05-03,1149.515
2013-05-06,1145.232
2013-05-07,1182.079
2013-05-08,1184.67
2013-05-09,1166.17
2013-05-10,1153.987
2013-05-13,1161.104
2013-05-14,1155.59
2013-05-15,1143.939
2013-05-16,1141.289
2013-05-17,1152.602
2013-05-20,1177.66
2013-05-21,1175.623
2013-05-22,1165.036
2013-05-23,1101.664
2013-05-24,1116.63
2013-05-27,1083.254
2013-05-28,1080.09
2013-05-29,1108.136
2013-05-30,1064.022
2013-05-31,1074.8
2013-06-03,1057.415
2013-06-04,1063.741
2013-06-05,1049.267
2013-06-06,1024.705
2013-06-07,1016.304
2013-06-10,1043.937
2013-06-11,1059.763
2013-06-12,1066.757
2013-06-13,1043.121
2013-06-14,1048.982
2013-06-17,1078.783
2013-06-18,1065.509
2013-06-19,1089.656
2013-06-20,1044.585
2013-06-21,1058.0
2013-06-24,1051.445
2013-06-25,1040.49
2013-06-26,1028.541
2013-06-27,1042.224
2013-06-28,1072.487
2013-07-01,1079.865
2013-07-02,1088.806
2013-07-03,1100.0
2013-07-04,1092.846
2013-07-05,1097.534
2013-07-08,1083.173
2013-07-09,1101.026
2013-07-10,1109.678
2013-07-11,1125.185
2013-07-12,1128.28
2013-07-15,1123.196
2013-07-16,1133.96
2013-07-17,1132.028
2013-07-18,1130.682
2013-07-19,1118.38
2013-07-22,1136.936
2013-07-23,1139.066
2013-07-24,1132.286
2013-07-25,1126.589
2013-07-26,1117.264
2013-07-29,1081.258
2013-07-30,1101.787
2013-07-31,1086.498
2013-08-01,1100.122
2013-08-02,1132.12
2013-08-05,1128.347
2013-08-06,1147.559
2013-08-07,1132.867
2013-08-08,1128.669
2013-08-09,1125.72
2013-08-12,1117.477
2013-08-13,1118.433
2013-08-14,1132.046
2013-08-15,1121.034
2013-08-16,1116.888
2013-08-19,1118.761
2013-08-20,1111.852
2013-08-21,1101.906
2013-08-22,1092.692
2013-08-23,1107.496
2013-08-26,1103.006
2013-08-27,1112.862
2013-08-28,1087.869
2013-08-29,1080.75
2013-08-30,1071.749
2013-09-02,1069.851
2013-09-03,1088.349
2013-09-04,1096.007
2013-09-05,1089.935
2013-09-06,1095.393
2013-09-09,1116.57
2013-09-10,1126.372
2013-09-11,1130.517
2013-09-12,1139.44
2013-09-13,1141.74
2013-09-16,1148.038
2013-09-17,1144.285
2013-09-18,1155.944
2013-09-19,1176.018
2013-09-20,1175.953
2013-09-23,1187.034
2013-09-24,1187.918
2013-09-25,1183.636
2013-09-26,1198.057
2013-09-27,1205.358
2013-09-30,1193.459
2013-10-01,1188.643
2013-10-02,1175.864
2013-10-03,1171.504
2013-10-04,1165.635
2013-10-07,1148.542
2013-10-08,1155.271
2013-10-09,1174.169
2013-10-10,1169.475
2013-10-11,1188.143
2013-10-14,1190.444
2013-10-15,1183.82
2013-10-16,1178.898
2013-10-17,1201.131
2013-10-18,1201.298
2013-10-21,1205.912
2013-10-22,1208.076
2013-10-23,1202.301
2013-10-24,1211.11
2013-10-25,1192.122
2013-10-28,1201.52
2013-10-29,1191.753
2013-10-30,1198.716
2013-10-31,1191.322
2013-11-01,1172.961
2013-11-04,1175.042
2013-11-05,1178.141
2013-11-06,1187.536
2013-11-07,1172.569
2013-11-08,1168.823
2013-11-11,1172.407
2013-11-12,1185.602
2013-11-13,1187.263
2013-11-14,1195.797
2013-11-15,1209.191
2013-11-18,1212.14
2013-11-19,1204.117
2013-11-20,1207.677
2013-11-21,1202.694
2013-11-22,1199.506
2013-11-25,1202.283
2013-11-26,1202.9
2013-11-27,1189.323
2013-11-28,1194.916
2013-11-29,1193.721
2013-12-02,1190.754
2013-12-03,1199.299
2013-12-04,1181.78
2013-12-05,1177.658
2013-12-06,1174.078
2013-12-09,1184.416
2013-12-10,1187.696
2013-12-11,1187.254
2013-12-12,1174.848
2013-12-13,1169.694
2013-12-16,1157.207
2013-12-17,1171.436
2013-12-18,1174.017
2013-12-19,1164.649
2013-12-20,1166.289
2013-12-23,1167.411
2013-12-24,1155.8
2013-12-25,1155.195
2013-12-26,1177.389
2013-12-27,1189.469
2013-12-30,1207.492
2013-12-31,1206.688
2014-01-01,1206.688
2014-01-02,1207.607
2014-01-03,1213.965
2014-01-06,1213.008
2014-01-07,1201.875
2014-01-08,1217.191
2014-01-09,1212.737
2014-01-10,1227.096
2014-01-13,1236.356
2014-01-14,1211.693
2014-01-15,1220.412
2014-01-16,1224.58
2014-01-17,1236.288
2014-01-20,1240.527
2014-01-21,1236.57
2014-01-22,1239.653
2014-01-23,1231.553
2014-01-24,1228.75
2014-01-27,1195.099
2014-01-28,1190.19
2014-01-29,1233.01
2014-01-30,1200.132
2014-01-31,1206.015
2014-02-03,1187.609
2014-02-04,1126.629
2014-02-05,1142.972
2014-02-06,1144.958
2014-02-07,1165.207
2014-02-10,1175.134
2014-02-11,1171.059
2014-02-12,1181.617
2014-02-13,1170.263
2014-02-14,1160.955
2014-02-17,1175.067
2014-02-18,1189.393
2014-02-19,1185.746
2014-02-20,1165.446
2014-02-21,1186.188
2014-02-24,1185.544
2014-02-25,1201.926
2014-02-26,1190.099
2014-02-27,1186.172
2014-02-28,1184.154
2014-03-03,1179.164
2014-03-04,1179.231
2014-03-05,1185.794
2014-03-06,1187.593
2014-03-07,1193.583
2014-03-10,1191.346
2014-03-11,1195.61
2014-03-12,1178.41
2014-03-13,1186.089
2014-03-14,1163.085
2014-03-17,1148.683
2014-03-18,1171.119
2014-03-19,1164.74
2014-03-20,1137.277
2014-03-21,1137.444
2014-03-24,1162.745
2014-03-25,1165.277
2014-03-26,1170.098
2014-03-27,1187.978
2014-03-28,1188.276
2014-03-31,1195.528
2014-04-01,1193.318
2014-04-02,1194.669
2014-04-03,1194.894
2014-04-04,1194.065
2014-04-07,1186.305
2014-04-08,1178.973
2014-04-09,1157.691
2014-04-10,1162.478
2014-04-11,1147.835
2014-04-14,1144.433
2014-04-15,1148.961
2014-04-16,1168.979
2014-04-17,1172.724
2014-04-18,1180.705
2014-04-21,1175.082
2014-04-22,1164.825
2014-04-23,1175.302
2014-04-24,1177.909
2014-04-25,1187.474
2014-04-28,1174.042
2014-04-29,1174.5
2014-04-30,1176.959
2014-05-01,1193.939
2014-05-02,1191.945
2014-05-05,1193.462
2014-05-06,1200.043
2014-05-07,1167.489
2014-05-08,1174.151
2014-05-09,1178.026
2014-05-12,1167.022
2014-05-13,1178.691
2014-05-14,1189.597
2014-05-15,1189.408
2014-05-16,1175.831
2014-05-19,1171.962
2014-05-20,1173.307
2014-05-21,1170.984
2014-05-22,1185.532
2014-05-23,1192.377
2014-05-26,1205.02
2014-05-27,1203.762
2014-05-28,1210.231
2014-05-29,1213.972
2014-05-30,1212.23
2014-06-02,1222.792
2014-06-03,1225.238
2014-06-04,1222.123
2014-06-05,1223.585
2014-06-06,1228.052
2014-06-09,1230.528
2014-06-10,1227.568
2014-06-11,1245.588
2014-06-12,1244.341
2014-06-13,1248.635
2014-06-16,1245.66
2014-06-17,1248.007
2014-06-18,1259.293
2014-06-19,1274.049
2014-06-20,1272.121
2014-06-23,1275.078
2014-06-24,1276.205
2014-06-25,1275.614
2014-06-26,1278.825
2014-06-27,1272.963
2014-06-30,1292.774
2014-07-01,1297.711
2014-07-02,1295.547
2014-07-03,1289.981
2014-07-04,1296.81
2014-07-07,1297.032
2014-07-08,1298.697
2014-07-09,1290.311
2014-07-10,1283.974
2014-07-11,1277.996
2014-07-14,1282.789
2014-07-15,1286.568
2014-07-16,1286.889
2014-07-17,1287.471
2014-07-18,1280.262
2014-07-21,1281.147
2014-07-22,1292.391
2014-07-23,1291.447
2014-07-24,1287.533
2014-07-25,1296.847
2014-07-28,1301.139
2014-07-29,1301.985
2014-07-30,1293.454
2014-07-31,1290.736
2014-08-01,1283.757
2014-08-04,1281.909
2014-08-05,1267.448
2014-08-06,1262.259
2014-08-07,1271.588
2014-08-08,1255.028
2014-08-11,1274.673
2014-08-12,1276.711
2014-08-13,1279.539
2014-08-14,1286.125
2014-08-15,1290.295
2014-08-18,1289.851
2014-08-19,1293.467
2014-08-20,1286.967
2014-08-21,1291.315
2014-08-22,1282.606
2014-08-25,1287.838
2014-08-26,1282.488
2014-08-27,1287.55
2014-08-28,1287.747
2014-08-29,1285.089
2014-09-01,1285.578
2014-09-02,1282.88
2014-09-03,1286.859
2014-09-04,1279.255
2014-09-05,1279.645
2014-09-08,1279.517
2014-09-09,1267.965
2014-09-10,1271.343
2014-09-11,1269.77
2014-09-12,1262.499
2014-09-15,1264.03
2014-09-16,1264.224
2014-09-17,1253.968
2014-09-18,1246.879
2014-09-19,1253.208
2014-09-22,1252.387
2014-09-23,1253.882
2014-09-24,1250.512
2014-09-25,1266.876
2014-09-26,1255.326
2014-09-29,1259.104
2014-09-30,1244.662
2014-10-01,1242.503
2014-10-02,1220.763
2014-10-03,1211.288
2014-10-06,1232.034
2014-10-07,1231.104
2014-10-08,1221.352
2014-10-09,1209.354
2014-10-10,1193.856
2014-10-13,1200.083
2014-10-14,1182.824
2014-10-15,1201.843
2014-10-16,1178.814
2014-10-17,1157.098
2014-10-20,1192.634
2014-10-21,1175.508
2014-10-22,1198.948
2014-10-23,1185.47
2014-10-24,1188.569
2014-10-27,1203.678
2014-10-28,1197.548
2014-10-29,1214.257
2014-10-30,1209.345
2014-10-31,1215.746
2014-11-03,1193.548
2014-11-04,1219.746
2014-11-05,1208.35
2014-11-06,1187.079
2014-11-07,1194.357
2014-11-10,1204.775
2014-11-11,1198.5
2014-11-12,1203.508
2014-11-13,1204.962
2014-11-14,1208.703
2014-11-17,1184.333
2014-11-18,1202.179
2014-11-19,1192.043
2014-11-20,1189.546
2014-11-21,1201.115
2014-11-24,1192.695
2014-11-25,1204.159
2014-11-26,1211.947
2014-11-27,1199.437
2014-11-28,1204.808
2014-12-01,1217.691
2014-12-02,1219.687
2014-12-03,1217.886
2014-12-04,1223.899
2014-12-05,1209.33
2014-12-08,1218.405
2014-12-09,1235.316
2014-12-10,1219.28
2014-12-11,1208.292
2014-12-12,1212.956
2014-12-15,1202.113
2014-12-16,1195.698
2014-12-17,1198.168
2014-12-18,1200.914
2014-12-19,1217.494
2014-12-22,1214.229
2014-12-23,1206.331
2014-12-24,1219.519
2014-12-25,1213.682
2014-12-26,1223.069
2014-12-29,1223.62
2014-12-30,1231.471
2014-12-31,1226.13
2015-01-01,1226.13
2015-01-02,1222.967
2015-01-05,1228.066
2015-01-06,1210.07
2015-01-07,1201.417
2015-01-08,1210.994
2015-01-09,1221.095
2015-01-12,1223.359
2015-01-13,1219.708
2015-01-14,1227.455
2015-01-15,1244.554
2015-01-16,1219.262
2015-01-19,1225.552
2015-01-20,1236.03
2015-01-21,1234.536
2015-01-22,1227.223
2015-01-23,1240.736
2015-01-26,1233.471
2015-01-27,1258.188
2015-01-28,1263.109
2015-01-29,1248.62
2015-01-30,1261.103
2015-02-02,1255.308
2015-02-03,1233.161
2015-02-04,1248.869
2015-02-05,1246.81
2015-02-06,1241.737
2015-02-09,1247.348
2015-02-10,1236.037
2015-02-11,1224.691
2015-02-12,1256.663
2015-02-13,1257.574
2015-02-16,1272.281
2015-02-17,1272.792
2015-02-18,1283.59
2015-02-19,1292.925
2015-02-20,1297.712
2015-02-23,1294.775
2015-02-24,1296.595
2015-02-25,1304.983
2015-02-26,1308.86
2015-02-27,1307.173
2015-03-02,1302.288
2015-03-03,1305.963
2015-03-04,1298.634
2015-03-05,1296.065
2015-03-06,1292.035
2015-03-09,1283.428
2015-03-10,1279.607
2015-03-11,1277.18
2015-03-12,1289.916
2015-03-13,1298.208
2015-03-16,1297.951
2015-03-17,1300.956
2015-03-18,1313.182
2015-03-19,1306.56
2015-03-20,1318.616
2015-03-23,1332.719
2015-03-24,1331.169
2015-03-25,1342.307
2015-03-26,1328.389
2015-03-27,1318.48
2015-03-30,1311.011
2015-03-31,1310.737
2015-04-01,1299.909
2015-04-02,1316.184
2015-04-03,1321.816
2015-04-06,1327.222
2015-04-07,1323.742
2015-04-08,1336.768
2015-04-09,1335.906
2015-04-10,1338.643
2015-04-13,1331.292
2015-04-14,1356.566
2015-04-15,1347.812
2015-04-16,1364.367
2015-04-17,1359.864
2015-04-20,1346.263
2015-04-21,1353.301
2015-04-22,1358.836
2015-04-23,1361.494
2015-04-24,1365.892
2015-04-27,1364.86
2015-04-28,1368.613
2015-04-29,1367.06
2015-04-30,1347.903
2015-05-01,1330.856
2015-05-04,1330.413
2015-05-05,1332.076
2015-05-06,1339.106
2015-05-07,1335.499
2015-05-08,1341.746
2015-05-11,1360.003
2015-05-12,1365.987
2015-05-13,1373.639
2015-05-14,1365.915
2015-05-15,1372.302
2015-05-18,1376.24
2015-05-19,1372.771
2015-05-20,1369.956
2015-05-21,1370.111
2015-05-22,1372.994
2015-05-25,1380.993
2015-05-26,1363.531
2015-05-27,1357.86
2015-05-28,1355.304
2015-05-29,1357.984
2015-06-01,1359.662
2015-06-02,1361.635
2015-06-03,1360.856
2015-06-04,1359.733
