Date,FINLAND SMALL GROWTH Small Cap
2005-11-10,531.095
2005-11-11,530.389
2005-11-14,521.271
2005-11-15,502.293
2005-11-16,494.914
2005-11-17,506.461
2005-11-18,507.961
2005-11-21,505.778
2005-11-22,504.288
2005-11-23,517.057
2005-11-24,523.805
2005-11-25,519.0
2005-11-28,520.783
2005-11-29,516.531
2005-11-30,519.237
2005-12-01,523.079
2005-12-02,523.815
2005-12-05,527.139
2005-12-06,527.878
2005-12-07,531.005
2005-12-08,533.065
2005-12-09,536.461
2005-12-12,546.364
2005-12-13,540.567
2005-12-14,548.883
2005-12-15,542.75
2005-12-16,547.42
2005-12-19,542.019
2005-12-20,538.07
2005-12-21,536.26
2005-12-22,538.029
2005-12-23,545.612
2005-12-26,545.612
2005-12-27,545.726
2005-12-28,545.811
2005-12-29,546.425
2005-12-30,543.022
2006-01-02,547.778
2006-01-03,562.118
2006-01-04,579.966
2006-01-05,580.939
2006-01-06,583.534
2006-01-09,582.927
2006-01-10,579.906
2006-01-11,580.365
2006-01-12,577.574
2006-01-13,578.314
2006-01-16,582.938
2006-01-17,576.149
2006-01-18,574.663
2006-01-19,576.641
2006-01-20,574.831
2006-01-23,583.536
2006-01-24,585.826
2006-01-25,594.351
2006-01-26,600.362
2006-01-27,600.829
2006-01-30,598.56
2006-01-31,599.787
2006-02-01,600.845
2006-02-02,597.916
2006-02-03,596.207
2006-02-06,596.624
2006-02-07,591.984
2006-02-08,586.438
2006-02-09,593.019
2006-02-10,589.092
2006-02-13,585.373
2006-02-14,588.945
2006-02-15,592.133
2006-02-16,596.305
2006-02-17,604.871
2006-02-20,609.152
2006-02-21,614.768
2006-02-22,615.311
2006-02-23,617.659
2006-02-24,614.087
2006-02-27,619.05
2006-02-28,615.386
2006-03-01,621.508
2006-03-02,619.483
2006-03-03,617.584
2006-03-06,620.965
2006-03-07,618.078
2006-03-08,614.464
2006-03-09,622.618
2006-03-10,620.602
2006-03-13,624.846
2006-03-14,632.286
2006-03-15,635.614
2006-03-16,644.958
2006-03-17,648.671
2006-03-20,658.769
2006-03-21,659.819
2006-03-22,657.053
2006-03-23,651.195
2006-03-24,658.769
2006-03-27,662.197
2006-03-28,659.69
2006-03-29,661.551
2006-03-30,674.856
2006-03-31,672.024
2006-04-03,675.598
2006-04-04,683.673
2006-04-05,689.704
2006-04-06,690.071
2006-04-07,678.804
2006-04-10,676.006
2006-04-11,671.003
2006-04-12,660.672
2006-04-13,654.812
2006-04-14,654.812
2006-04-17,665.212
2006-04-18,660.529
2006-04-19,668.423
2006-04-20,670.994
2006-04-21,675.072
2006-04-24,678.658
2006-04-25,680.338
2006-04-26,677.018
2006-04-27,679.621
2006-04-28,674.278
2006-05-01,675.455
2006-05-02,679.47
2006-05-03,682.048
2006-05-04,690.324
2006-05-05,699.08
2006-05-08,702.139
2006-05-09,703.978
2006-05-10,711.597
2006-05-11,705.802
2006-05-12,693.057
2006-05-15,671.801
2006-05-16,668.461
2006-05-17,648.209
2006-05-18,624.661
2006-05-19,621.133
2006-05-22,593.74
2006-05-23,620.909
2006-05-24,608.569
2006-05-25,609.427
2006-05-26,629.64
2006-05-29,634.015
2006-05-30,624.582
2006-05-31,625.31
2006-06-01,624.48
2006-06-02,635.773
2006-06-05,630.786
2006-06-06,601.664
2006-06-07,592.962
2006-06-08,569.448
2006-06-09,580.949
2006-06-12,569.132
2006-06-13,550.99
2006-06-14,552.46
2006-06-15,576.867
2006-06-16,573.288
2006-06-19,574.245
2006-06-20,578.431
2006-06-21,585.509
2006-06-22,591.338
2006-06-23,588.61
2006-06-26,589.023
2006-06-27,585.324
2006-06-28,579.367
2006-06-29,585.655
2006-06-30,606.312
2006-07-03,617.946
2006-07-04,616.843
2006-07-05,611.947
2006-07-06,611.568
2006-07-07,611.898
2006-07-10,604.674
2006-07-11,598.86
2006-07-12,597.441
2006-07-13,582.758
2006-07-14,568.332
2006-07-17,551.241
2006-07-18,547.064
2006-07-19,562.785
2006-07-20,568.968
2006-07-21,552.532
2006-07-24,550.587
2006-07-25,552.078
2006-07-26,554.504
2006-07-27,568.509
2006-07-28,561.768
2006-07-31,563.087
2006-08-01,559.162
2006-08-02,561.518
2006-08-03,556.174
2006-08-04,562.081
2006-08-07,553.358
2006-08-08,570.637
2006-08-09,578.375
2006-08-10,567.992
2006-08-11,572.585
2006-08-14,579.462
2006-08-15,586.113
2006-08-16,606.9
2006-08-17,611.408
2006-08-18,608.472
2006-08-21,613.783
2006-08-22,608.234
2006-08-23,606.191
2006-08-24,601.842
2006-08-25,598.771
2006-08-28,601.358
2006-08-29,607.777
2006-08-30,614.879
2006-08-31,610.82
2006-09-01,614.257
2006-09-04,619.063
2006-09-05,613.947
2006-09-06,607.912
2006-09-07,598.181
2006-09-08,595.197
2006-09-11,590.471
2006-09-12,596.327
2006-09-13,606.858
2006-09-14,611.479
2006-09-15,609.148
2006-09-18,606.395
2006-09-19,610.783
2006-09-20,613.626
2006-09-21,616.618
2006-09-22,614.053
2006-09-25,603.619
2006-09-26,604.49
2006-09-27,614.401
2006-09-28,616.9
2006-09-29,618.055
2006-10-02,616.701
2006-10-03,612.715
2006-10-04,614.017
2006-10-05,623.615
2006-10-06,624.695
2006-10-09,625.621
2006-10-10,638.563
2006-10-11,636.733
2006-10-12,643.175
2006-10-13,643.233
2006-10-16,652.724
2006-10-17,643.504
2006-10-18,648.701
2006-10-19,653.74
2006-10-20,648.432
2006-10-23,649.774
2006-10-24,649.695
2006-10-25,655.273
2006-10-26,659.736
2006-10-27,659.775
2006-10-30,651.405
2006-10-31,649.075
2006-11-01,651.953
2006-11-02,646.131
2006-11-03,648.241
2006-11-06,654.646
2006-11-07,673.371
2006-11-08,669.085
2006-11-09,672.925
2006-11-10,674.009
2006-11-13,676.482
2006-11-14,682.645
2006-11-15,690.784
2006-11-16,693.926
2006-11-17,683.996
2006-11-20,678.585
2006-11-21,685.623
2006-11-22,694.58
2006-11-23,691.803
2006-11-24,694.359
2006-11-27,678.917
2006-11-28,679.823
2006-11-29,693.455
2006-11-30,695.722
2006-12-01,697.692
2006-12-04,695.733
2006-12-05,700.878
2006-12-06,701.353
2006-12-07,709.803
2006-12-08,714.026
2006-12-11,714.643
2006-12-12,719.451
2006-12-13,721.452
2006-12-14,723.494
2006-12-15,732.643
2006-12-18,733.998
2006-12-19,731.043
2006-12-20,740.608
2006-12-21,738.201
2006-12-22,738.087
2006-12-25,738.087
2006-12-26,736.937
2006-12-27,739.232
2006-12-28,740.812
2006-12-29,748.634
2007-01-01,748.634
2007-01-02,762.366
2007-01-03,748.924
2007-01-04,733.905
2007-01-05,729.311
2007-01-08,736.404
2007-01-09,742.692
2007-01-10,739.26
2007-01-11,743.731
2007-01-12,745.132
2007-01-15,754.328
2007-01-16,750.936
2007-01-17,770.129
2007-01-18,766.773
2007-01-19,772.242
2007-01-22,779.379
2007-01-23,781.631
2007-01-24,784.163
2007-01-25,782.914
2007-01-26,772.603
2007-01-29,777.908
2007-01-30,773.647
2007-01-31,769.522
2007-02-01,776.529
2007-02-02,777.257
2007-02-05,778.346
2007-02-06,783.463
2007-02-07,784.35
2007-02-08,781.16
2007-02-09,790.489
2007-02-12,789.217
2007-02-13,797.516
2007-02-14,811.22
2007-02-15,834.326
2007-02-16,832.242
2007-02-19,842.001
2007-02-20,869.806
2007-02-21,861.902
2007-02-22,869.459
2007-02-23,869.873
2007-02-26,869.836
2007-02-27,840.548
2007-02-28,822.356
2007-03-01,809.964
2007-03-02,815.176
2007-03-05,799.451
2007-03-06,806.804
2007-03-07,824.715
2007-03-08,834.221
2007-03-09,829.343
2007-03-12,832.16
2007-03-13,827.86
2007-03-14,804.816
2007-03-15,825.945
2007-03-16,836.286
2007-03-19,840.21
2007-03-20,841.745
2007-03-21,852.84
2007-03-22,865.54
2007-03-23,864.772
2007-03-26,867.958
2007-03-27,870.979
2007-03-28,872.101
2007-03-29,873.418
2007-03-30,876.618
2007-04-02,880.551
2007-04-03,895.237
2007-04-04,895.263
2007-04-05,900.086
2007-04-06,900.086
2007-04-09,895.397
2007-04-10,910.407
2007-04-11,915.049
2007-04-12,908.49
2007-04-13,911.301
2007-04-16,917.56
2007-04-17,924.674
2007-04-18,925.889
2007-04-19,922.355
2007-04-20,947.499
2007-04-23,961.567
2007-04-24,955.521
2007-04-25,964.133
2007-04-26,961.293
2007-04-27,955.865
2007-04-30,955.48
2007-05-01,951.91
2007-05-02,969.564
2007-05-03,967.505
2007-05-04,978.337
2007-05-07,984.857
2007-05-08,954.715
2007-05-09,952.539
2007-05-10,947.131
2007-05-11,961.288
2007-05-14,979.969
2007-05-15,989.646
2007-05-16,989.3
2007-05-17,983.324
2007-05-18,979.526
2007-05-21,979.042
2007-05-22,982.253
2007-05-23,986.647
2007-05-24,979.37
2007-05-25,983.83
2007-05-28,992.491
2007-05-29,989.707
2007-05-30,980.839
2007-05-31,1000.0
2007-06-01,1007.787
2007-06-04,1002.901
2007-06-05,1007.234
2007-06-06,980.306
2007-06-07,961.854
2007-06-08,961.634
2007-06-11,973.083
2007-06-12,959.651
2007-06-13,958.081
2007-06-14,984.638
2007-06-15,1004.908
2007-06-18,1008.83
2007-06-19,1016.449
2007-06-20,1026.337
2007-06-21,1015.145
2007-06-22,1017.418
2007-06-25,1020.005
2007-06-26,1013.149
2007-06-27,996.349
2007-06-28,1011.953
2007-06-29,1018.276
2007-07-02,1051.435
2007-07-03,1058.516
2007-07-04,1065.463
2007-07-05,1056.771
2007-07-06,1059.775
2007-07-09,1063.475
2007-07-10,1074.785
2007-07-11,1085.049
2007-07-12,1101.646
2007-07-13,1098.204
2007-07-16,1090.225
2007-07-17,1089.531
2007-07-18,1089.3
2007-07-19,1079.811
2007-07-20,1091.749
2007-07-23,1072.732
2007-07-24,1063.383
2007-07-25,1038.844
2007-07-26,1010.32
2007-07-27,994.951
2007-07-30,1001.152
2007-07-31,1025.505
2007-08-01,1007.181
2007-08-02,1017.049
2007-08-03,1002.925
2007-08-06,981.627
2007-08-07,986.034
2007-08-08,999.057
2007-08-09,942.543
2007-08-10,906.025
2007-08-13,944.263
2007-08-14,952.438
2007-08-15,917.099
2007-08-16,867.974
2007-08-17,881.746
2007-08-20,892.339
2007-08-21,894.435
2007-08-22,935.566
2007-08-23,941.285
2007-08-24,960.029
2007-08-27,961.531
2007-08-28,940.677
2007-08-29,946.204
2007-08-30,954.268
2007-08-31,966.356
2007-09-03,978.426
2007-09-04,1004.277
2007-09-05,1007.731
2007-09-06,1012.901
2007-09-07,996.183
2007-09-10,974.931
2007-09-11,1012.659
2007-09-12,1013.194
2007-09-13,1003.485
2007-09-14,1005.775
2007-09-17,967.915
2007-09-18,961.473
2007-09-19,1012.13
2007-09-20,1017.18
2007-09-21,1009.598
2007-09-24,1022.469
2007-09-25,1003.314
2007-09-26,1007.787
2007-09-27,1021.631
2007-09-28,1024.811
2007-10-01,1038.107
2007-10-02,1045.796
2007-10-03,1050.096
2007-10-04,1042.726
2007-10-05,1055.854
2007-10-08,1061.31
2007-10-09,1058.233
2007-10-10,1069.406
2007-10-11,1080.468
2007-10-12,1072.821
2007-10-15,1061.613
2007-10-16,1047.589
2007-10-17,1052.933
2007-10-18,1074.226
2007-10-19,1073.32
2007-10-22,1037.012
2007-10-23,1055.105
2007-10-24,1046.906
2007-10-25,1033.4
2007-10-26,1033.479
2007-10-29,1042.26
2007-10-30,1047.815
2007-10-31,1099.557
2007-11-01,1101.419
2007-11-02,1089.222
2007-11-05,1086.26
2007-11-06,1098.767
2007-11-07,1090.928
2007-11-08,1083.913
2007-11-09,1050.831
2007-11-12,1026.422
2007-11-13,1017.446
2007-11-14,1034.088
2007-11-15,1001.396
2007-11-16,974.786
2007-11-19,911.699
2007-11-20,944.182
2007-11-21,902.471
2007-11-22,891.337
2007-11-23,906.809
2007-11-26,916.712
2007-11-27,895.484
2007-11-28,913.565
2007-11-29,926.389
2007-11-30,927.263
2007-12-03,918.643
2007-12-04,885.683
2007-12-05,888.352
2007-12-06,886.201
2007-12-07,909.152
2007-12-10,925.734
2007-12-11,935.553
2007-12-12,922.598
2007-12-13,887.852
2007-12-14,867.881
2007-12-17,838.469
2007-12-18,838.695
2007-12-19,828.657
2007-12-20,829.071
2007-12-21,855.127
2007-12-24,857.031
2007-12-25,857.031
2007-12-26,862.921
2007-12-27,862.946
2007-12-28,874.133
2007-12-31,869.139
2008-01-01,869.139
2008-01-02,870.082
2008-01-03,847.235
2008-01-04,829.825
2008-01-07,792.847
2008-01-08,803.391
2008-01-09,778.513
2008-01-10,762.702
2008-01-11,765.043
2008-01-14,786.071
2008-01-15,751.418
2008-01-16,712.421
2008-01-17,721.078
2008-01-18,719.62
2008-01-21,682.649
2008-01-22,723.341
2008-01-23,710.628
2008-01-24,749.849
2008-01-25,774.796
2008-01-28,769.906
2008-01-29,791.086
2008-01-30,784.433
2008-01-31,780.277
2008-02-01,796.89
2008-02-04,823.259
2008-02-05,775.604
2008-02-06,778.378
2008-02-07,757.679
2008-02-08,757.926
2008-02-11,755.561
2008-02-12,795.749
2008-02-13,800.394
2008-02-14,813.361
2008-02-15,807.505
2008-02-18,836.306
2008-02-19,846.536
2008-02-20,846.179
2008-02-21,864.858
2008-02-22,864.874
2008-02-25,879.427
2008-02-26,888.514
2008-02-27,899.938
2008-02-28,887.058
2008-02-29,872.124
2008-03-03,870.246
2008-03-04,860.326
2008-03-05,876.837
2008-03-06,886.298
2008-03-07,878.52
2008-03-10,849.295
2008-03-11,864.867
2008-03-12,885.13
2008-03-13,879.336
2008-03-14,868.354
2008-03-17,858.216
2008-03-18,877.343
2008-03-19,852.416
2008-03-20,847.519
2008-03-21,847.519
2008-03-24,846.31
2008-03-25,880.959
2008-03-26,888.42
2008-03-27,902.122
2008-03-28,905.503
2008-03-31,912.0
2008-04-01,909.498
2008-04-02,912.533
2008-04-03,905.249
2008-04-04,921.74
2008-04-07,930.345
2008-04-08,912.051
2008-04-09,914.707
2008-04-10,913.555
2008-04-11,909.993
2008-04-14,890.131
2008-04-15,899.185
2008-04-16,929.814
2008-04-17,926.654
2008-04-18,929.407
2008-04-21,934.359
2008-04-22,940.283
2008-04-23,960.763
2008-04-24,937.182
2008-04-25,947.004
2008-04-28,957.945
2008-04-29,946.631
2008-04-30,951.247
2008-05-01,944.007
2008-05-02,965.124
2008-05-05,982.724
2008-05-06,979.148
2008-05-07,976.496
2008-05-08,976.199
2008-05-09,934.258
2008-05-12,945.159
2008-05-13,958.171
2008-05-14,976.139
2008-05-15,965.486
2008-05-16,985.397
2008-05-19,994.226
2008-05-20,974.048
2008-05-21,981.182
2008-05-22,956.08
2008-05-23,956.148
2008-05-26,937.944
2008-05-27,925.03
2008-05-28,929.28
2008-05-29,939.919
2008-05-30,952.969
2008-06-02,941.305
2008-06-03,953.774
2008-06-04,946.137
2008-06-05,939.565
2008-06-06,936.199
2008-06-09,929.258
2008-06-10,887.029
2008-06-11,878.869
2008-06-12,868.067
2008-06-13,859.012
2008-06-16,891.073
2008-06-17,904.458
2008-06-18,877.878
2008-06-19,873.409
2008-06-20,881.529
2008-06-23,839.49
2008-06-24,845.609
2008-06-25,878.7
2008-06-26,869.031
2008-06-27,866.905
2008-06-30,876.911
2008-07-01,848.309
2008-07-02,843.353
2008-07-03,819.436
2008-07-04,808.713
2008-07-07,823.961
2008-07-08,807.735
2008-07-09,836.662
2008-07-10,825.626
2008-07-11,815.294
2008-07-14,816.1
2008-07-15,794.595
2008-07-16,801.007
2008-07-17,838.897
2008-07-18,826.652
2008-07-21,857.207
2008-07-22,852.21
2008-07-23,821.055
2008-07-24,784.887
2008-07-25,777.816
2008-07-28,770.555
2008-07-29,750.05
2008-07-30,794.669
2008-07-31,779.548
2008-08-01,749.961
2008-08-04,732.537
2008-08-05,741.809
2008-08-06,748.993
2008-08-07,741.821
2008-08-08,729.022
2008-08-11,732.41
2008-08-12,735.194
2008-08-13,705.92
2008-08-14,717.441
2008-08-15,712.636
2008-08-18,710.856
2008-08-19,693.121
2008-08-20,703.362
2008-08-21,700.533
2008-08-22,715.667
2008-08-25,713.177
2008-08-26,692.568
2008-08-27,692.671
2008-08-28,694.689
2008-08-29,705.791
2008-09-01,701.205
2008-09-02,704.608
2008-09-03,687.817
2008-09-04,658.341
2008-09-05,627.118
2008-09-08,632.102
2008-09-09,619.662
2008-09-10,600.992
2008-09-11,601.81
2008-09-12,616.557
2008-09-15,592.515
2008-09-16,579.97
2008-09-17,566.956
2008-09-18,563.174
2008-09-19,618.132
2008-09-22,601.7
2008-09-23,589.804
2008-09-24,587.441
2008-09-25,581.739
2008-09-26,563.71
2008-09-29,530.634
2008-09-30,518.68
2008-10-01,509.053
2008-10-02,484.921
2008-10-03,487.169
2008-10-06,440.129
2008-10-07,441.221
2008-10-08,421.78
2008-10-09,435.335
2008-10-10,404.721
2008-10-13,457.629
2008-10-14,457.706
2008-10-15,432.01
2008-10-16,411.905
2008-10-17,409.381
2008-10-20,410.606
2008-10-21,407.514
2008-10-22,390.52
2008-10-23,365.029
2008-10-24,342.799
2008-10-27,322.615
2008-10-28,317.717
2008-10-29,351.683
2008-10-30,365.64
2008-10-31,366.717
2008-11-03,383.706
2008-11-04,409.722
2008-11-05,409.632
2008-11-06,376.173
2008-11-07,367.976
2008-11-10,379.91
2008-11-11,359.311
2008-11-12,348.946
2008-11-13,347.007
2008-11-14,353.002
2008-11-17,343.829
2008-11-18,339.28
2008-11-19,329.201
2008-11-20,308.97
2008-11-21,302.522
2008-11-24,330.032
2008-11-25,335.576
2008-11-26,332.149
2008-11-27,345.321
2008-11-28,330.408
2008-12-01,314.109
2008-12-02,327.498
2008-12-03,329.091
2008-12-04,331.827
2008-12-05,316.053
2008-12-08,336.461
2008-12-09,336.844
2008-12-10,345.123
2008-12-11,347.494
2008-12-12,336.791
2008-12-15,341.233
2008-12-16,337.5
2008-12-17,357.472
2008-12-18,355.638
2008-12-19,339.03
2008-12-22,338.862
2008-12-23,338.016
2008-12-24,339.095
2008-12-25,339.095
2008-12-26,340.732
2008-12-29,347.846
2008-12-30,352.287
2008-12-31,346.21
2009-01-01,346.21
2009-01-02,364.746
2009-01-05,377.429
2009-01-06,370.48
2009-01-07,369.707
2009-01-08,362.222
2009-01-09,353.634
2009-01-12,346.953
2009-01-13,335.286
2009-01-14,318.681
2009-01-15,320.581
2009-01-16,325.221
2009-01-19,321.299
2009-01-20,310.504
2009-01-21,307.855
2009-01-22,310.759
2009-01-23,306.681
2009-01-26,320.148
2009-01-27,319.941
2009-01-28,330.853
2009-01-29,324.472
2009-01-30,325.5
2009-02-02,319.65
2009-02-03,329.649
2009-02-04,352.895
2009-02-05,356.311
2009-02-06,366.461
2009-02-09,383.079
2009-02-10,372.567
2009-02-11,371.464
2009-02-12,354.856
2009-02-13,363.283
2009-02-16,362.733
2009-02-17,344.686
2009-02-18,338.78
2009-02-19,340.715
2009-02-20,330.731
2009-02-23,328.514
2009-02-24,332.061
2009-02-25,327.088
2009-02-26,339.759
2009-02-27,340.661
2009-03-02,326.689
2009-03-03,320.544
2009-03-04,339.086
2009-03-05,330.263
2009-03-06,330.283
2009-03-09,322.486
2009-03-10,341.422
2009-03-11,352.155
2009-03-12,344.28
2009-03-13,355.891
2009-03-16,365.702
2009-03-17,362.107
2009-03-18,354.814
2009-03-19,383.931
2009-03-20,378.845
2009-03-23,391.091
2009-03-24,386.426
2009-03-25,391.987
2009-03-26,392.811
2009-03-27,385.124
2009-03-30,369.312
2009-03-31,375.341
2009-04-01,378.302
2009-04-02,412.593
2009-04-03,416.504
2009-04-06,413.556
2009-04-07,400.398
2009-04-08,402.221
2009-04-09,417.303
2009-04-10,417.303
2009-04-13,420.842
2009-04-14,433.62
2009-04-15,421.212
2009-04-16,418.623
2009-04-17,421.744
2009-04-20,399.291
2009-04-21,399.965
2009-04-22,415.712
2009-04-23,415.273
2009-04-24,429.903
2009-04-27,420.927
2009-04-28,408.134
2009-04-29,433.402
2009-04-30,446.437
2009-05-01,446.505
2009-05-04,482.875
2009-05-05,485.377
2009-05-06,491.135
2009-05-07,486.499
2009-05-08,494.813
2009-05-11,475.071
2009-05-12,472.786
2009-05-13,449.918
2009-05-14,455.175
2009-05-15,462.912
2009-05-18,472.864
2009-05-19,483.395
2009-05-20,496.275
2009-05-21,495.771
2009-05-22,498.215
2009-05-25,501.884
2009-05-26,498.741
2009-05-27,496.641
2009-05-28,503.444
2009-05-29,504.777
2009-06-01,521.748
2009-06-02,536.738
2009-06-03,517.931
2009-06-04,510.223
2009-06-05,510.978
2009-06-08,495.453
2009-06-09,505.272
2009-06-10,512.623
2009-06-11,523.926
2009-06-12,518.292
2009-06-15,500.626
2009-06-16,506.266
2009-06-17,485.719
2009-06-18,497.543
2009-06-19,496.296
2009-06-22,481.232
2009-06-23,481.783
2009-06-24,500.958
2009-06-25,501.337
2009-06-26,512.1
2009-06-29,519.918
2009-06-30,510.041
2009-07-01,523.397
2009-07-02,515.755
2009-07-03,506.136
2009-07-06,492.36
2009-07-07,495.286
2009-07-08,480.84
2009-07-09,480.846
2009-07-10,475.532
2009-07-13,478.562
2009-07-14,486.709
2009-07-15,506.119
2009-07-16,506.174
2009-07-17,512.365
2009-07-20,518.714
2009-07-21,528.361
2009-07-22,529.991
2009-07-23,532.609
2009-07-24,529.739
2009-07-27,545.048
2009-07-28,541.832
2009-07-29,526.658
2009-07-30,538.717
2009-07-31,554.271
2009-08-03,587.719
2009-08-04,587.302
2009-08-05,593.194
2009-08-06,593.095
2009-08-07,580.261
2009-08-10,572.62
2009-08-11,563.126
2009-08-12,579.357
2009-08-13,601.05
2009-08-14,604.971
2009-08-17,579.945
2009-08-18,586.008
2009-08-19,579.685
2009-08-20,600.74
2009-08-21,615.367
2009-08-24,627.82
2009-08-25,628.298
2009-08-26,610.088
2009-08-27,609.192
2009-08-28,624.238
2009-08-31,610.74
2009-09-01,596.817
2009-09-02,579.27
2009-09-03,591.96
2009-09-04,601.105
2009-09-07,618.031
2009-09-08,634.636
2009-09-09,645.164
2009-09-10,642.991
2009-09-11,658.207
2009-09-14,657.83
2009-09-15,667.524
2009-09-16,678.716
2009-09-17,683.865
2009-09-18,678.638
2009-09-21,668.871
2009-09-22,679.763
2009-09-23,679.072
2009-09-24,661.644
2009-09-25,657.9
2009-09-28,659.816
2009-09-29,652.572
2009-09-30,652.217
2009-10-01,636.969
2009-10-02,618.073
2009-10-05,631.756
2009-10-06,657.115
2009-10-07,653.493
2009-10-08,669.392
2009-10-09,674.668
2009-10-12,681.024
2009-10-13,677.394
2009-10-14,690.212
2009-10-15,690.798
2009-10-16,687.193
2009-10-19,697.314
2009-10-20,697.599
2009-10-21,688.316
2009-10-22,670.557
2009-10-23,665.391
2009-10-26,655.533
2009-10-27,642.476
2009-10-28,609.268
2009-10-29,620.186
2009-10-30,627.285
2009-11-02,632.17
2009-11-03,620.259
2009-11-04,644.313
2009-11-05,652.355
2009-11-06,652.373
2009-11-09,668.761
2009-11-10,674.198
2009-11-11,678.743
2009-11-12,678.917
2009-11-13,673.002
2009-11-16,691.139
2009-11-17,677.204
2009-11-18,687.326
2009-11-19,670.442
2009-11-20,669.634
2009-11-23,687.899
2009-11-24,680.168
2009-11-25,683.195
2009-11-26,661.491
2009-11-27,664.334
2009-11-30,656.812
2009-12-01,675.955
2009-12-02,677.596
2009-12-03,680.629
2009-12-04,674.352
2009-12-07,662.856
2009-12-08,653.082
2009-12-09,654.533
2009-12-10,654.412
2009-12-11,644.864
2009-12-14,645.728
2009-12-15,636.416
2009-12-16,633.726
2009-12-17,622.518
2009-12-18,620.251
2009-12-21,630.4
2009-12-22,633.199
2009-12-23,638.083
2009-12-24,639.173
2009-12-25,639.173
2009-12-28,638.995
2009-12-29,649.074
2009-12-30,650.674
2009-12-31,652.789
2010-01-01,652.789
2010-01-04,669.459
2010-01-05,670.832
2010-01-06,669.483
2010-01-07,672.672
2010-01-08,694.078
2010-01-11,698.923
2010-01-12,686.863
2010-01-13,697.121
2010-01-14,696.774
2010-01-15,692.314
2010-01-18,697.282
2010-01-19,691.753
2010-01-20,679.757
2010-01-21,672.274
2010-01-22,664.157
2010-01-25,673.006
2010-01-26,657.664
2010-01-27,656.0
2010-01-28,649.653
2010-01-29,652.352
2010-02-01,657.963
2010-02-02,659.455
2010-02-03,656.403
2010-02-04,629.363
2010-02-05,607.65
2010-02-08,595.611
2010-02-09,590.21
2010-02-10,591.124
2010-02-11,596.235
2010-02-12,588.025
2010-02-15,589.519
2010-02-16,596.035
2010-02-17,601.486
2010-02-18,608.667
2010-02-19,605.743
2010-02-22,609.084
2010-02-23,605.079
2010-02-24,598.635
2010-02-25,588.512
2010-02-26,598.054
2010-03-01,604.687
2010-03-02,614.193
2010-03-03,631.315
2010-03-04,629.045
2010-03-05,638.72
2010-03-08,653.473
2010-03-09,661.578
2010-03-10,671.288
2010-03-11,671.466
2010-03-12,687.536
2010-03-15,678.568
2010-03-16,688.39
2010-03-17,692.229
2010-03-18,679.704
2010-03-19,664.041
2010-03-22,671.255
2010-03-23,679.306
2010-03-24,669.171
2010-03-25,680.679
2010-03-26,686.196
2010-03-29,683.97
2010-03-30,677.988
2010-03-31,681.809
2010-04-01,696.93
2010-04-02,696.93
2010-04-05,695.334
2010-04-06,697.273
2010-04-07,699.142
2010-04-08,699.941
2010-04-09,712.108
2010-04-12,726.062
2010-04-13,721.196
2010-04-14,729.313
2010-04-15,723.1
2010-04-16,705.701
2010-04-19,701.206
2010-04-20,720.008
2010-04-21,714.889
2010-04-22,708.84
2010-04-23,722.423
2010-04-26,736.779
2010-04-27,720.339
2010-04-28,692.455
2010-04-29,708.851
2010-04-30,712.093
2010-05-03,702.791
2010-05-04,661.144
2010-05-05,641.766
2010-05-06,626.24
2010-05-07,601.403
2010-05-10,661.511
2010-05-11,640.114
2010-05-12,656.16
2010-05-13,650.235
2010-05-14,625.771
2010-05-17,611.455
2010-05-18,619.337
2010-05-19,596.789
2010-05-20,581.559
2010-05-21,594.977
2010-05-24,583.86
2010-05-25,554.93
2010-05-26,563.929
2010-05-27,586.722
2010-05-28,587.322
2010-05-31,587.91
2010-06-01,585.848
2010-06-02,582.942
2010-06-03,593.287
2010-06-04,575.554
2010-06-07,560.7
2010-06-08,563.286
2010-06-09,579.765
2010-06-10,600.388
2010-06-11,600.665
2010-06-14,620.272
2010-06-15,624.893
2010-06-16,623.825
2010-06-17,628.476
2010-06-18,639.727
2010-06-21,643.286
2010-06-22,636.347
2010-06-23,627.924
2010-06-24,619.662
2010-06-25,618.455
2010-06-28,621.573
2010-06-29,586.99
2010-06-30,588.061
2010-07-01,584.579
2010-07-02,595.566
2010-07-05,590.323
2010-07-06,611.513
2010-07-07,611.915
2010-07-08,617.399
2010-07-09,623.322
2010-07-12,621.717
2010-07-13,638.374
2010-07-14,642.015
2010-07-15,640.809
2010-07-16,633.225
2010-07-19,634.157
2010-07-20,624.356
2010-07-21,638.639
2010-07-22,655.758
2010-07-23,670.758
2010-07-26,690.032
2010-07-27,684.61
2010-07-28,682.831
2010-07-29,687.772
2010-07-30,676.046
2010-08-02,702.123
2010-08-03,701.199
2010-08-04,696.928
2010-08-05,707.617
2010-08-06,715.121
2010-08-09,718.274
2010-08-10,699.899
2010-08-11,669.377
2010-08-12,660.84
2010-08-13,661.367
2010-08-16,668.224
2010-08-17,684.5
2010-08-18,681.62
2010-08-19,667.793
2010-08-20,643.994
2010-08-23,640.361
2010-08-24,630.067
2010-08-25,624.598
2010-08-26,633.46
2010-08-27,636.493
2010-08-30,634.016
2010-08-31,644.533
2010-09-01,671.463
2010-09-02,671.892
2010-09-03,681.057
2010-09-06,679.314
2010-09-07,666.061
2010-09-08,670.585
2010-09-09,674.782
2010-09-10,671.961
