Date,FINLAND SMALL GROWTH Small Cap
2010-09-13,662.7
2010-09-14,663.261
2010-09-15,667.885
2010-09-16,666.515
2010-09-17,668.951
2010-09-20,675.528
2010-09-21,681.444
2010-09-22,692.998
2010-09-23,686.06
2010-09-24,705.978
2010-09-27,711.932
2010-09-28,719.545
2010-09-29,728.216
2010-09-30,734.661
2010-10-01,737.335
2010-10-04,729.315
2010-10-05,746.774
2010-10-06,751.64
2010-10-07,754.324
2010-10-08,750.247
2010-10-11,763.513
2010-10-12,767.573
2010-10-13,796.035
2010-10-14,790.719
2010-10-15,777.074
2010-10-18,771.873
2010-10-19,759.123
2010-10-20,778.453
2010-10-21,804.934
2010-10-22,794.215
2010-10-25,805.78
2010-10-26,791.841
2010-10-27,776.078
2010-10-28,767.193
2010-10-29,770.186
2010-11-01,782.491
2010-11-02,797.791
2010-11-03,793.724
2010-11-04,820.411
2010-11-05,809.104
2010-11-08,804.466
2010-11-09,825.178
2010-11-10,802.24
2010-11-11,793.014
2010-11-12,793.367
2010-11-15,796.854
2010-11-16,769.286
2010-11-17,771.526
2010-11-18,793.027
2010-11-19,802.663
2010-11-22,791.692
2010-11-23,769.712
2010-11-24,788.108
2010-11-25,791.351
2010-11-26,782.756
2010-11-29,764.162
2010-11-30,761.982
2010-12-01,784.998
2010-12-02,807.807
2010-12-03,824.117
2010-12-06,818.206
2010-12-07,832.085
2010-12-08,820.243
2010-12-09,805.058
2010-12-10,810.736
2010-12-13,830.809
2010-12-14,830.493
2010-12-15,836.409
2010-12-16,827.409
2010-12-17,829.282
2010-12-20,833.463
2010-12-21,842.144
2010-12-22,838.539
2010-12-23,833.663
2010-12-24,836.949
2010-12-27,834.987
2010-12-28,834.202
2010-12-29,838.611
2010-12-30,850.037
2010-12-31,858.581
2011-01-03,869.576
2011-01-04,858.504
2011-01-05,835.059
2011-01-06,828.135
2011-01-07,824.762
2011-01-10,807.155
2011-01-11,830.298
2011-01-12,843.425
2011-01-13,851.636
2011-01-14,846.719
2011-01-17,833.091
2011-01-18,842.048
2011-01-19,833.269
2011-01-20,818.055
2011-01-21,830.604
2011-01-24,829.627
2011-01-25,830.881
2011-01-26,844.006
2011-01-27,845.243
2011-01-28,833.717
2011-01-31,833.374
2011-02-01,843.937
2011-02-02,831.487
2011-02-03,829.362
2011-02-04,840.786
2011-02-07,856.736
2011-02-08,859.536
2011-02-09,857.525
2011-02-10,851.222
2011-02-11,859.084
2011-02-14,863.563
2011-02-15,858.102
2011-02-16,863.656
2011-02-17,858.154
2011-02-18,875.616
2011-02-21,865.508
2011-02-22,863.012
2011-02-23,848.741
2011-02-24,848.503
2011-02-25,859.285
2011-02-28,875.688
2011-03-01,883.731
2011-03-02,874.03
2011-03-03,893.548
2011-03-04,890.839
2011-03-07,893.36
2011-03-08,882.733
2011-03-09,890.283
2011-03-10,868.627
2011-03-11,853.933
2011-03-14,853.527
2011-03-15,845.907
2011-03-16,835.405
2011-03-17,855.765
2011-03-18,877.144
2011-03-21,896.746
2011-03-22,896.724
2011-03-23,892.485
2011-03-24,912.471
2011-03-25,908.098
2011-03-28,916.68
2011-03-29,911.979
2011-03-30,922.19
2011-03-31,916.549
2011-04-01,916.8
2011-04-04,927.941
2011-04-05,923.633
2011-04-06,935.559
2011-04-07,916.736
2011-04-08,930.646
2011-04-11,936.257
2011-04-12,920.092
2011-04-13,929.967
2011-04-14,921.422
2011-04-15,913.646
2011-04-18,886.42
2011-04-19,907.479
2011-04-20,940.349
2011-04-21,948.422
2011-04-22,948.422
2011-04-25,947.739
2011-04-26,953.199
2011-04-27,951.522
2011-04-28,975.919
2011-04-29,969.442
2011-05-02,975.141
2011-05-03,963.068
2011-05-04,949.121
2011-05-05,920.857
2011-05-06,923.426
2011-05-09,909.865
2011-05-10,926.173
2011-05-11,921.996
2011-05-12,904.402
2011-05-13,901.28
2011-05-16,898.494
2011-05-17,886.544
2011-05-18,891.138
2011-05-19,900.166
2011-05-20,894.33
2011-05-23,863.795
2011-05-24,861.565
2011-05-25,853.856
2011-05-26,851.457
2011-05-27,867.078
2011-05-30,866.081
2011-05-31,882.658
2011-06-01,881.73
2011-06-02,882.616
2011-06-03,881.032
2011-06-06,874.069
2011-06-07,876.175
2011-06-08,847.084
2011-06-09,848.603
2011-06-10,825.961
2011-06-13,821.025
2011-06-14,825.228
2011-06-15,797.883
2011-06-16,784.63
2011-06-17,796.092
2011-06-20,773.722
2011-06-21,793.187
2011-06-22,791.666
2011-06-23,759.726
2011-06-24,760.612
2011-06-27,757.822
2011-06-28,773.679
2011-06-29,812.057
2011-06-30,838.118
2011-07-01,842.443
2011-07-04,852.9
2011-07-05,841.507
2011-07-06,827.328
2011-07-07,844.964
2011-07-08,828.243
2011-07-11,787.794
2011-07-12,776.011
2011-07-13,797.311
2011-07-14,783.29
2011-07-15,773.206
2011-07-18,744.747
2011-07-19,762.153
2011-07-20,775.652
2011-07-21,776.819
2011-07-22,789.805
2011-07-25,779.984
2011-07-26,779.818
2011-07-27,758.914
2011-07-28,739.97
2011-07-29,739.972
2011-08-01,693.014
2011-08-02,669.736
2011-08-03,660.562
2011-08-04,613.434
2011-08-05,606.6
2011-08-08,576.353
2011-08-09,600.818
2011-08-10,590.969
2011-08-11,615.67
2011-08-12,633.992
2011-08-15,663.437
2011-08-16,645.323
2011-08-17,643.82
2011-08-18,596.248
2011-08-19,583.513
2011-08-22,582.308
2011-08-23,586.593
2011-08-24,595.345
2011-08-25,592.802
2011-08-26,589.982
2011-08-29,616.248
2011-08-30,615.885
2011-08-31,641.134
2011-09-01,630.119
2011-09-02,610.541
2011-09-05,576.938
2011-09-06,560.891
2011-09-07,579.698
2011-09-08,571.488
2011-09-09,543.682
2011-09-12,523.913
2011-09-13,526.81
2011-09-14,539.383
2011-09-15,568.428
2011-09-16,578.96
2011-09-19,553.061
2011-09-20,563.651
2011-09-21,565.118
2011-09-22,521.808
2011-09-23,511.506
2011-09-26,509.548
2011-09-27,537.877
2011-09-28,530.285
2011-09-29,532.775
2011-09-30,511.737
2011-10-03,499.271
2011-10-04,475.034
2011-10-05,491.268
2011-10-06,509.915
2011-10-07,504.211
2011-10-10,525.083
2011-10-11,533.068
2011-10-12,553.261
2011-10-13,549.651
2011-10-14,572.106
2011-10-17,548.054
2011-10-18,554.892
2011-10-19,556.401
2011-10-20,537.046
2011-10-21,563.073
2011-10-24,592.54
2011-10-25,583.179
2011-10-26,588.601
2011-10-27,644.578
2011-10-28,631.925
2011-10-31,590.853
2011-11-01,557.92
2011-11-02,574.593
2011-11-03,594.169
2011-11-04,583.272
2011-11-07,579.608
2011-11-08,589.312
2011-11-09,567.881
2011-11-10,558.151
2011-11-11,580.163
2011-11-14,571.127
2011-11-15,556.673
2011-11-16,554.523
2011-11-17,548.289
2011-11-18,542.269
2011-11-21,519.872
2011-11-22,519.297
2011-11-23,503.142
2011-11-24,505.844
2011-11-25,503.665
2011-11-28,537.136
2011-11-29,541.89
2011-11-30,575.244
2011-12-01,563.619
2011-12-02,564.335
2011-12-05,580.738
2011-12-06,577.051
2011-12-07,567.055
2011-12-08,546.779
2011-12-09,551.037
2011-12-12,526.928
2011-12-13,525.709
2011-12-14,499.398
2011-12-15,506.167
2011-12-16,511.974
2011-12-19,505.682
2011-12-20,530.909
2011-12-21,536.479
2011-12-22,548.68
2011-12-23,546.544
2011-12-26,546.544
2011-12-27,545.559
2011-12-28,535.958
2011-12-29,538.079
2011-12-30,547.07
2012-01-02,561.75
2012-01-03,583.747
2012-01-04,572.008
2012-01-05,567.404
2012-01-06,563.9
2012-01-09,568.623
2012-01-10,585.383
2012-01-11,576.394
2012-01-12,578.22
2012-01-13,570.199
2012-01-16,576.942
2012-01-17,592.1
2012-01-18,613.064
2012-01-19,628.314
2012-01-20,631.8
2012-01-23,636.799
2012-01-24,621.963
2012-01-25,622.665
2012-01-26,639.727
2012-01-27,635.319
2012-01-30,616.339
2012-01-31,623.815
2012-02-01,641.024
2012-02-02,648.835
2012-02-03,651.795
2012-02-06,655.716
2012-02-07,652.086
2012-02-08,655.738
2012-02-09,652.25
2012-02-10,649.103
2012-02-13,659.57
2012-02-14,659.318
2012-02-15,659.772
2012-02-16,645.008
2012-02-17,660.973
2012-02-20,672.686
2012-02-21,662.934
2012-02-22,658.25
2012-02-23,656.997
2012-02-24,667.174
2012-02-27,670.38
2012-02-28,671.956
2012-02-29,674.789
2012-03-01,674.173
2012-03-02,668.08
2012-03-05,660.087
2012-03-06,623.776
2012-03-07,632.729
2012-03-08,661.193
2012-03-09,647.858
2012-03-12,652.4
2012-03-13,648.947
2012-03-14,647.104
2012-03-15,647.846
2012-03-16,648.238
2012-03-19,646.727
2012-03-20,627.045
2012-03-21,621.401
2012-03-22,609.757
2012-03-23,618.727
2012-03-26,618.245
2012-03-27,622.648
2012-03-28,612.236
2012-03-29,600.794
2012-03-30,609.99
2012-04-02,614.708
2012-04-03,621.616
2012-04-04,588.766
2012-04-05,592.59
2012-04-06,592.59
2012-04-09,592.931
2012-04-10,572.845
2012-04-11,582.767
2012-04-12,600.192
2012-04-13,584.801
2012-04-16,581.559
2012-04-17,599.369
2012-04-18,594.615
2012-04-19,587.714
2012-04-20,598.019
2012-04-23,574.912
2012-04-24,592.282
2012-04-25,600.216
2012-04-26,596.718
2012-04-27,619.772
2012-04-30,606.599
2012-05-01,606.117
2012-05-02,593.878
2012-05-03,591.426
2012-05-04,571.033
2012-05-07,576.477
2012-05-08,553.144
2012-05-09,546.999
2012-05-10,552.815
2012-05-11,558.399
2012-05-14,533.319
2012-05-15,517.933
2012-05-16,511.269
2012-05-17,509.944
2012-05-18,493.498
2012-05-21,503.859
2012-05-22,518.707
2012-05-23,493.053
2012-05-24,490.812
2012-05-25,488.571
2012-05-28,489.963
2012-05-29,502.151
2012-05-30,477.494
2012-05-31,466.111
2012-06-01,452.806
2012-06-04,451.488
2012-06-05,459.139
2012-06-06,477.963
2012-06-07,492.113
2012-06-08,482.976
2012-06-11,486.32
2012-06-12,475.878
2012-06-13,464.832
2012-06-14,465.967
2012-06-15,483.717
2012-06-18,484.753
2012-06-19,497.02
2012-06-20,506.748
2012-06-21,506.126
2012-06-22,503.295
2012-06-25,478.472
2012-06-26,470.231
2012-06-27,475.096
2012-06-28,473.1
2012-06-29,514.048
2012-07-02,517.283
2012-07-03,516.932
2012-07-04,513.207
2012-07-05,506.663
2012-07-06,486.872
2012-07-09,486.077
2012-07-10,494.467
2012-07-11,491.945
2012-07-12,484.99
2012-07-13,497.883
2012-07-16,500.236
2012-07-17,496.329
2012-07-18,496.683
2012-07-19,511.565
2012-07-20,501.117
2012-07-23,484.792
2012-07-24,482.244
2012-07-25,488.972
2012-07-26,521.016
2012-07-27,527.445
2012-07-30,528.602
2012-07-31,515.368
2012-08-01,516.66
2012-08-02,498.291
2012-08-03,517.162
2012-08-06,531.854
2012-08-07,538.146
2012-08-08,529.966
2012-08-09,537.489
2012-08-10,531.938
2012-08-13,530.134
2012-08-14,529.868
2012-08-15,520.875
2012-08-16,534.312
2012-08-17,545.338
2012-08-20,540.69
2012-08-21,556.167
2012-08-22,542.735
2012-08-23,541.226
2012-08-24,527.707
2012-08-27,525.119
2012-08-28,519.39
2012-08-29,515.243
2012-08-30,502.416
2012-08-31,515.675
2012-09-03,524.622
2012-09-04,506.457
2012-09-05,511.566
2012-09-06,520.421
2012-09-07,537.135
2012-09-10,539.915
2012-09-11,549.21
2012-09-12,556.282
2012-09-13,560.094
2012-09-14,597.35
2012-09-17,595.587
2012-09-18,587.626
2012-09-19,588.776
2012-09-20,580.658
2012-09-21,580.741
2012-09-24,562.936
2012-09-25,567.307
2012-09-26,547.747
2012-09-27,554.707
2012-09-28,551.221
2012-10-01,563.191
2012-10-02,565.162
2012-10-03,560.069
2012-10-04,563.129
2012-10-05,580.533
2012-10-08,570.713
2012-10-09,563.637
2012-10-10,560.94
2012-10-11,564.785
2012-10-12,566.222
2012-10-15,557.447
2012-10-16,566.572
2012-10-17,574.712
2012-10-18,575.89
2012-10-19,567.478
2012-10-22,565.502
2012-10-23,545.766
2012-10-24,546.663
2012-10-25,538.313
2012-10-26,543.984
2012-10-29,542.798
2012-10-30,556.315
2012-10-31,553.723
2012-11-01,555.186
2012-11-02,559.156
2012-11-05,550.792
2012-11-06,545.681
2012-11-07,535.769
2012-11-08,530.429
2012-11-09,520.29
2012-11-12,515.777
2012-11-13,508.583
2012-11-14,509.645
2012-11-15,506.689
2012-11-16,503.33
2012-11-19,522.979
2012-11-20,520.08
2012-11-21,525.577
2012-11-22,531.206
2012-11-23,552.94
2012-11-26,554.799
2012-11-27,556.542
2012-11-28,547.798
2012-11-29,564.412
2012-11-30,569.534
2012-12-03,579.257
2012-12-04,578.062
2012-12-05,577.81
2012-12-06,574.206
2012-12-07,577.821
2012-12-10,568.498
2012-12-11,584.122
2012-12-12,586.239
2012-12-13,586.75
2012-12-14,590.618
2012-12-17,594.799
2012-12-18,610.264
2012-12-19,612.05
2012-12-20,612.391
2012-12-21,604.335
2012-12-24,605.276
2012-12-25,605.276
2012-12-26,606.514
2012-12-27,603.378
2012-12-28,597.457
2012-12-31,595.785
2013-01-01,595.785
2013-01-02,615.797
2013-01-03,612.478
2013-01-04,623.369
2013-01-07,625.021
2013-01-08,616.654
2013-01-09,615.921
2013-01-10,625.24
2013-01-11,636.495
2013-01-14,640.431
2013-01-15,646.879
2013-01-16,644.404
2013-01-17,648.137
2013-01-18,649.562
2013-01-21,652.704
2013-01-22,651.133
2013-01-23,658.003
2013-01-24,657.598
2013-01-25,659.418
2013-01-28,660.671
2013-01-29,655.74
2013-01-30,664.244
2013-01-31,654.083
2013-02-01,671.013
2013-02-04,651.234
2013-02-05,658.823
2013-02-06,659.5
2013-02-07,674.224
2013-02-08,674.042
2013-02-11,669.403
2013-02-12,683.875
2013-02-13,684.052
2013-02-14,680.919
2013-02-15,689.737
2013-02-18,683.882
2013-02-19,698.654
2013-02-20,706.378
2013-02-21,680.954
2013-02-22,688.005
2013-02-25,690.948
2013-02-26,670.688
2013-02-27,679.222
2013-02-28,671.085
2013-03-01,670.707
2013-03-04,661.147
2013-03-05,670.665
2013-03-06,667.188
2013-03-07,672.52
2013-03-08,671.162
2013-03-11,679.101
2013-03-12,691.51
2013-03-13,689.79
2013-03-14,689.779
2013-03-15,690.639
2013-03-18,670.858
2013-03-19,657.499
2013-03-20,661.444
2013-03-21,637.965
2013-03-22,633.917
2013-03-25,633.352
2013-03-26,628.658
2013-03-27,614.474
2013-03-28,619.294
2013-03-29,619.294
2013-04-01,619.583
2013-04-02,624.882
2013-04-03,617.11
2013-04-04,604.882
2013-04-05,596.094
2013-04-08,580.631
2013-04-09,587.965
2013-04-10,601.365
2013-04-11,614.926
2013-04-12,606.194
2013-04-15,590.521
2013-04-16,588.05
2013-04-17,579.596
2013-04-18,583.771
2013-04-19,579.676
2013-04-22,571.687
2013-04-23,592.259
2013-04-24,598.398
2013-04-25,611.022
2013-04-26,616.7
2013-04-29,613.856
2013-04-30,607.917
2013-05-01,608.332
2013-05-02,596.618
2013-05-03,609.524
2013-05-06,611.866
2013-05-07,614.73
2013-05-08,630.982
2013-05-09,627.222
2013-05-10,625.966
2013-05-13,628.201
2013-05-14,633.274
2013-05-15,620.138
2013-05-16,619.804
2013-05-17,603.255
2013-05-20,610.389
2013-05-21,614.631
2013-05-22,606.586
2013-05-23,590.64
2013-05-24,587.437
2013-05-27,589.264
2013-05-28,594.263
2013-05-29,588.521
2013-05-30,596.011
2013-05-31,591.569
2013-06-03,584.563
2013-06-04,588.239
2013-06-05,577.438
2013-06-06,577.617
2013-06-07,580.44
2013-06-10,576.862
2013-06-11,569.415
2013-06-12,572.877
2013-06-13,575.94
2013-06-14,581.064
2013-06-17,582.776
2013-06-18,577.769
2013-06-19,575.774
2013-06-20,554.97
2013-06-21,553.349
2013-06-24,540.418
2013-06-25,550.024
2013-06-26,555.314
2013-06-27,559.633
2013-06-28,552.464
2013-07-01,560.271
2013-07-02,552.351
2013-07-03,546.407
2013-07-04,551.707
2013-07-05,544.971
2013-07-08,551.976
2013-07-09,562.002
2013-07-10,560.605
2013-07-11,574.572
2013-07-12,579.467
2013-07-15,573.946
2013-07-16,572.073
2013-07-17,574.537
2013-07-18,576.87
2013-07-19,568.57
2013-07-22,562.198
2013-07-23,563.3
2013-07-24,563.989
2013-07-25,555.223
2013-07-26,558.562
2013-07-29,558.851
2013-07-30,566.499
2013-07-31,571.647
2013-08-01,578.627
2013-08-02,580.765
2013-08-05,578.445
2013-08-06,572.72
2013-08-07,570.47
2013-08-08,580.671
2013-08-09,589.765
2013-08-12,601.367
2013-08-13,596.362
2013-08-14,601.517
2013-08-15,593.31
2013-08-16,599.369
2013-08-19,602.937
2013-08-20,598.683
2013-08-21,591.049
2013-08-22,593.846
2013-08-23,601.745
2013-08-26,605.111
2013-08-27,596.15
2013-08-28,593.863
2013-08-29,586.481
2013-08-30,582.403
2013-09-02,589.052
2013-09-03,591.029
2013-09-04,596.042
2013-09-05,594.805
2013-09-06,598.65
2013-09-09,609.206
2013-09-10,627.085
2013-09-11,635.402
2013-09-12,632.819
2013-09-13,630.369
2013-09-16,627.655
2013-09-17,620.936
2013-09-18,618.464
2013-09-19,636.398
2013-09-20,635.834
2013-09-23,626.978
2013-09-24,626.718
2013-09-25,622.364
2013-09-26,621.875
2013-09-27,627.786
2013-09-30,622.699
2013-10-01,622.851
2013-10-02,625.85
2013-10-03,624.808
2013-10-04,618.242
2013-10-07,610.132
2013-10-08,611.137
2013-10-09,601.344
2013-10-10,602.129
2013-10-11,605.676
2013-10-14,601.745
2013-10-15,602.81
2013-10-16,599.448
2013-10-17,573.604
2013-10-18,573.571
2013-10-21,580.582
2013-10-22,575.509
2013-10-23,575.947
2013-10-24,577.485
2013-10-25,578.028
2013-10-28,581.84
2013-10-29,585.956
2013-10-30,575.404
2013-10-31,556.12
2013-11-01,548.828
2013-11-04,564.639
2013-11-05,559.9
2013-11-06,570.798
2013-11-07,568.616
2013-11-08,563.366
2013-11-11,569.753
2013-11-12,565.667
2013-11-13,556.598
2013-11-14,557.934
2013-11-15,551.702
2013-11-18,554.093
2013-11-19,552.563
2013-11-20,550.644
2013-11-21,553.446
2013-11-22,550.645
2013-11-25,551.094
2013-11-26,553.329
2013-11-27,555.933
2013-11-28,559.322
2013-11-29,563.612
2013-12-02,560.125
2013-12-03,547.237
2013-12-04,540.919
2013-12-05,544.572
2013-12-06,545.669
2013-12-09,547.917
2013-12-10,546.061
2013-12-11,545.825
2013-12-12,538.267
2013-12-13,535.805
2013-12-16,541.193
2013-12-17,542.463
2013-12-18,548.0
2013-12-19,552.656
2013-12-20,551.512
2013-12-23,555.619
2013-12-24,554.018
2013-12-25,554.018
2013-12-26,555.052
2013-12-27,567.968
2013-12-30,574.225
2013-12-31,572.77
2014-01-01,572.77
2014-01-02,560.131
2014-01-03,561.832
2014-01-06,563.029
2014-01-07,562.001
2014-01-08,563.705
2014-01-09,557.465
2014-01-10,561.625
2014-01-13,566.399
2014-01-14,570.044
2014-01-15,572.334
2014-01-16,568.595
2014-01-17,566.44
2014-01-20,568.947
2014-01-21,554.721
2014-01-22,553.921
2014-01-23,552.906
2014-01-24,541.327
2014-01-27,529.368
2014-01-28,539.625
2014-01-29,534.229
2014-01-30,530.872
2014-01-31,525.744
2014-02-03,522.846
2014-02-04,519.333
2014-02-05,527.067
2014-02-06,539.424
2014-02-07,532.829
2014-02-10,541.643
2014-02-11,542.738
2014-02-12,537.769
2014-02-13,543.672
2014-02-14,534.715
2014-02-17,537.67
2014-02-18,540.016
2014-02-19,539.897
2014-02-20,540.013
2014-02-21,546.551
2014-02-24,548.084
2014-02-25,554.99
2014-02-26,556.156
2014-02-27,553.348
2014-02-28,564.208
2014-03-03,550.335
2014-03-04,565.009
2014-03-05,565.068
2014-03-06,575.208
2014-03-07,571.771
2014-03-10,568.297
2014-03-11,566.282
2014-03-12,555.181
2014-03-13,554.439
2014-03-14,548.8
2014-03-17,563.264
2014-03-18,570.17
2014-03-19,562.524
2014-03-20,552.901
2014-03-21,553.488
2014-03-24,543.142
2014-03-25,554.217
2014-03-26,563.813
2014-03-27,561.286
2014-03-28,568.907
2014-03-31,575.276
2014-04-01,586.278
2014-04-02,588.897
2014-04-03,583.471
2014-04-04,585.975
2014-04-07,582.685
2014-04-08,580.801
2014-04-09,591.68
2014-04-10,593.164
2014-04-11,583.931
2014-04-14,571.579
2014-04-15,566.784
2014-04-16,574.295
2014-04-17,576.54
2014-04-18,576.54
2014-04-21,575.227
2014-04-22,585.02
2014-04-23,587.311
2014-04-24,584.969
2014-04-25,581.497
2014-04-28,582.081
2014-04-29,585.302
2014-04-30,589.052
2014-05-01,589.052
2014-05-02,589.687
2014-05-05,589.668
2014-05-06,592.291
2014-05-07,590.437
2014-05-08,588.031
2014-05-09,585.764
2014-05-12,588.732
2014-05-13,591.545
2014-05-14,591.396
2014-05-15,582.103
2014-05-16,573.858
2014-05-19,577.849
2014-05-20,581.509
2014-05-21,583.629
2014-05-22,583.57
2014-05-23,583.968
2014-05-26,587.03
2014-05-27,584.055
2014-05-28,581.078
2014-05-29,581.848
2014-05-30,579.114
2014-06-02,582.866
2014-06-03,576.49
2014-06-04,579.649
2014-06-05,581.308
2014-06-06,584.206
2014-06-09,581.762
2014-06-10,581.536
2014-06-11,574.473
2014-06-12,576.909
2014-06-13,573.079
2014-06-16,569.547
2014-06-17,568.132
2014-06-18,569.678
2014-06-19,569.457
2014-06-20,567.097
2014-06-23,570.49
2014-06-24,563.715
2014-06-25,557.374
2014-06-26,554.989
2014-06-27,557.445
2014-06-30,561.908
2014-07-01,567.523
2014-07-02,568.471
2014-07-03,571.581
2014-07-04,568.137
2014-07-07,566.401
2014-07-08,557.86
2014-07-09,563.213
2014-07-10,551.629
2014-07-11,550.323
2014-07-14,560.342
2014-07-15,554.436
2014-07-16,561.628
2014-07-17,561.323
2014-07-18,556.35
2014-07-21,560.324
2014-07-22,559.801
2014-07-23,573.323
2014-07-24,578.811
2014-07-25,574.892
2014-07-28,564.028
2014-07-29,559.597
2014-07-30,554.917
2014-07-31,543.167
2014-08-01,537.463
2014-08-04,532.497
2014-08-05,529.576
2014-08-06,520.794
2014-08-07,515.39
2014-08-08,504.897
2014-08-11,516.849
2014-08-12,511.362
2014-08-13,508.56
2014-08-14,508.208
2014-08-15,508.771
2014-08-18,511.624
2014-08-19,516.145
2014-08-20,511.391
2014-08-21,515.211
2014-08-22,511.74
2014-08-25,516.031
2014-08-26,521.614
2014-08-27,522.956
2014-08-28,516.785
2014-08-29,515.371
2014-09-01,511.29
2014-09-02,509.174
2014-09-03,518.349
2014-09-04,517.033
2014-09-05,515.975
2014-09-08,514.604
2014-09-09,512.324
2014-09-10,507.1
2014-09-11,505.524
2014-09-12,502.755
2014-09-15,500.069
2014-09-16,498.912
2014-09-17,501.31
2014-09-18,501.849
2014-09-19,505.252
2014-09-22,500.24
2014-09-23,492.325
2014-09-24,487.21
2014-09-25,482.921
2014-09-26,477.785
2014-09-29,471.195
2014-09-30,469.859
2014-10-01,457.286
2014-10-02,448.945
2014-10-03,447.98
2014-10-06,452.756
2014-10-07,447.0
2014-10-08,436.714
2014-10-09,433.459
2014-10-10,423.419
2014-10-13,420.871
2014-10-14,426.394
2014-10-15,424.765
2014-10-16,419.03
2014-10-17,432.002
2014-10-20,432.931
2014-10-21,436.315
2014-10-22,439.425
2014-10-23,437.23
2014-10-24,435.613
2014-10-27,431.527
2014-10-28,435.68
2014-10-29,439.113
2014-10-30,434.093
2014-10-31,438.432
2014-11-03,432.85
2014-11-04,429.774
2014-11-05,430.422
2014-11-06,428.118
2014-11-07,422.835
2014-11-10,424.358
2014-11-11,421.139
2014-11-12,420.932
2014-11-13,420.801
2014-11-14,421.679
2014-11-17,419.474
2014-11-18,425.635
2014-11-19,427.116
2014-11-20,425.823
2014-11-21,432.137
2014-11-24,443.129
2014-11-25,447.121
2014-11-26,445.797
2014-11-27,441.901
2014-11-28,435.746
2014-12-01,435.009
2014-12-02,431.23
2014-12-03,427.778
2014-12-04,428.527
2014-12-05,429.707
2014-12-08,427.103
2014-12-09,429.745
2014-12-10,426.319
2014-12-11,426.147
2014-12-12,419.032
2014-12-15,414.125
2014-12-16,422.233
2014-12-17,422.238
2014-12-18,428.799
2014-12-19,426.931
2014-12-22,426.479
2014-12-23,432.225
2014-12-24,432.686
2014-12-25,432.686
2014-12-26,432.012
2014-12-29,432.854
2014-12-30,426.973
2014-12-31,424.727
2015-01-01,424.727
2015-01-02,430.272
2015-01-05,418.746
2015-01-06,418.132
2015-01-07,409.262
2015-01-08,419.645
2015-01-09,419.332
2015-01-12,416.834
2015-01-13,422.232
2015-01-14,411.913
2015-01-15,409.728
2015-01-16,415.996
2015-01-19,430.133
2015-01-20,431.075
2015-01-21,439.023
2015-01-22,437.669
2015-01-23,440.78
2015-01-26,448.478
2015-01-27,437.471
2015-01-28,439.581
2015-01-29,434.158
2015-01-30,440.117
2015-02-02,444.865
2015-02-03,451.869
2015-02-04,452.931
2015-02-05,468.856
2015-02-06,468.289
2015-02-09,460.523
2015-02-10,464.553
2015-02-11,462.244
2015-02-12,479.516
2015-02-13,498.252
2015-02-16,494.28
2015-02-17,493.903
2015-02-18,498.822
2015-02-19,503.763
2015-02-20,503.889
2015-02-23,506.352
2015-02-24,506.546
2015-02-25,505.572
2015-02-26,499.631
2015-02-27,498.634
2015-03-02,497.364
2015-03-03,492.658
2015-03-04,484.29
2015-03-05,490.227
2015-03-06,499.199
2015-03-09,497.308
2015-03-10,492.138
2015-03-11,493.31
2015-03-12,499.385
2015-03-13,494.728
2015-03-16,499.634
2015-03-17,498.272
2015-03-18,496.409
2015-03-19,499.527
2015-03-20,512.642
2015-03-23,517.034
2015-03-24,521.546
2015-03-25,523.648
2015-03-26,516.664
2015-03-27,508.822
2015-03-30,508.403
2015-03-31,500.014
2015-04-01,504.917
2015-04-02,513.919
2015-04-03,513.919
2015-04-06,521.049
2015-04-07,515.594
2015-04-08,515.082
2015-04-09,513.885
2015-04-10,518.7
2015-04-13,520.415
2015-04-14,532.835
2015-04-15,531.604
2015-04-16,527.381
2015-04-17,520.413
2015-04-20,518.196
2015-04-21,524.963
2015-04-22,517.21
2015-04-23,518.367
2015-04-24,524.74
2015-04-27,532.009
2015-04-28,528.049
2015-04-29,516.15
2015-04-30,516.213
2015-05-01,516.996
2015-05-04,517.592
2015-05-05,511.657
2015-05-06,520.27
2015-05-07,515.161
2015-05-08,522.981
2015-05-11,519.537
2015-05-12,516.39
2015-05-13,527.529
2015-05-14,528.807
2015-05-15,538.286
2015-05-18,529.345
2015-05-19,527.251
2015-05-20,531.193
2015-05-21,535.118
2015-05-22,530.809
2015-05-25,527.772
2015-05-26,515.528
2015-05-27,518.183
2015-05-28,516.417
2015-05-29,513.249
2015-06-01,510.564
2015-06-02,525.295
2015-06-03,535.917
2015-06-04,527.441
2015-06-05,512.257
2015-06-08,510.867
2015-06-09,512.574
2015-06-10,521.293
2015-06-11,521.751
2015-06-12,514.214
2015-06-15,504.082
2015-06-16,510.018
2015-06-17,504.668
2015-06-18,513.573
2015-06-19,510.24
2015-06-22,527.072
2015-06-23,524.003
2015-06-24,521.718
2015-06-25,520.447
2015-06-26,518.587
2015-06-29,503.9
2015-06-30,501.552
2015-07-01,502.444
2015-07-02,498.567
2015-07-03,494.856
2015-07-06,484.485
2015-07-07,465.357
2015-07-08,471.68
2015-07-09,480.339
2015-07-10,502.044
2015-07-13,508.641
2015-07-14,512.793
2015-07-15,512.134
2015-07-16,513.893
2015-07-17,510.43
2015-07-20,518.425
2015-07-21,514.135
2015-07-22,505.605
2015-07-23,506.513
2015-07-24,512.919
