Date,SWEDEN MID GROWTH Mid Cap
2010-09-08,899.937
2010-09-09,904.572
2010-09-10,912.816
2010-09-13,928.99
2010-09-14,936.97
2010-09-15,936.606
2010-09-16,935.307
2010-09-17,942.289
2010-09-20,960.004
2010-09-21,968.259
2010-09-22,977.996
2010-09-23,961.9
2010-09-24,992.367
2010-09-27,981.011
2010-09-28,990.239
2010-09-29,996.126
2010-09-30,997.682
2010-10-01,991.425
2010-10-04,973.591
2010-10-05,1002.49
2010-10-06,1001.007
2010-10-07,1005.644
2010-10-08,999.262
2010-10-11,1008.472
2010-10-12,1000.164
2010-10-13,1024.334
2010-10-14,1034.71
2010-10-15,1017.482
2010-10-18,1009.824
2010-10-19,990.731
2010-10-20,1020.466
2010-10-21,1039.514
2010-10-22,1021.124
2010-10-25,1031.119
2010-10-26,1012.399
2010-10-27,993.67
2010-10-28,990.429
2010-10-29,995.861
2010-11-01,1008.34
2010-11-02,1020.552
2010-11-03,1018.284
2010-11-04,1058.693
2010-11-05,1039.37
2010-11-08,1029.691
2010-11-09,1043.305
2010-11-10,1023.449
2010-11-11,1014.944
2010-11-12,1006.319
2010-11-15,1007.669
2010-11-16,978.826
2010-11-17,983.998
2010-11-18,1005.481
2010-11-19,1007.294
2010-11-22,1002.967
2010-11-23,978.938
2010-11-24,993.619
2010-11-25,997.086
2010-11-26,990.174
2010-11-29,982.3
2010-11-30,986.222
2010-12-01,1012.336
2010-12-02,1036.267
2010-12-03,1053.612
2010-12-06,1046.98
2010-12-07,1051.305
2010-12-08,1032.451
2010-12-09,1021.242
2010-12-10,1029.66
2010-12-13,1045.23
2010-12-14,1050.601
2010-12-15,1057.74
2010-12-16,1053.725
2010-12-17,1053.702
2010-12-20,1053.761
2010-12-21,1070.733
2010-12-22,1063.362
2010-12-23,1061.884
2010-12-24,1063.58
2010-12-27,1061.354
2010-12-28,1061.183
2010-12-29,1066.973
2010-12-30,1073.622
2010-12-31,1080.17
2011-01-03,1106.203
2011-01-04,1095.4
2011-01-05,1073.779
2011-01-06,1060.505
2011-01-07,1064.411
2011-01-10,1057.096
2011-01-11,1084.881
2011-01-12,1098.037
2011-01-13,1097.465
2011-01-14,1097.539
2011-01-17,1087.957
2011-01-18,1099.353
2011-01-19,1086.056
2011-01-20,1055.59
2011-01-21,1083.765
2011-01-24,1086.823
2011-01-25,1092.134
2011-01-26,1121.281
2011-01-27,1130.829
2011-01-28,1102.843
2011-01-31,1105.958
2011-02-01,1104.952
2011-02-02,1075.638
2011-02-03,1068.425
2011-02-04,1075.175
2011-02-07,1083.725
2011-02-08,1094.85
2011-02-09,1090.406
2011-02-10,1072.433
2011-02-11,1089.814
2011-02-14,1078.76
2011-02-15,1072.284
2011-02-16,1074.315
2011-02-17,1064.201
2011-02-18,1073.815
2011-02-21,1070.878
2011-02-22,1067.508
2011-02-23,1056.146
2011-02-24,1065.28
2011-02-25,1069.169
2011-02-28,1103.626
2011-03-01,1100.074
2011-03-02,1087.856
2011-03-03,1094.055
2011-03-04,1092.542
2011-03-07,1095.011
2011-03-08,1097.624
2011-03-09,1113.15
2011-03-10,1090.635
2011-03-11,1078.48
2011-03-14,1072.54
2011-03-15,1039.458
2011-03-16,1025.637
2011-03-17,1048.488
2011-03-18,1082.187
2011-03-21,1108.16
2011-03-22,1099.801
2011-03-23,1100.417
2011-03-24,1124.68
2011-03-25,1120.911
2011-03-28,1123.735
2011-03-29,1126.496
2011-03-30,1141.869
2011-03-31,1150.14
2011-04-01,1157.799
2011-04-04,1168.388
2011-04-05,1156.346
2011-04-06,1173.725
2011-04-07,1157.977
2011-04-08,1177.96
2011-04-11,1167.088
2011-04-12,1146.231
2011-04-13,1168.887
2011-04-14,1164.515
2011-04-15,1168.783
2011-04-18,1125.564
2011-04-19,1161.02
2011-04-20,1201.17
2011-04-21,1214.336
2011-04-22,1214.336
2011-04-25,1214.635
2011-04-26,1225.757
2011-04-27,1218.829
2011-04-28,1226.544
2011-04-29,1236.416
2011-05-02,1247.381
2011-05-03,1230.52
2011-05-04,1211.562
2011-05-05,1186.381
2011-05-06,1195.559
2011-05-09,1182.667
2011-05-10,1206.841
2011-05-11,1207.204
2011-05-12,1192.764
2011-05-13,1193.361
2011-05-16,1197.61
2011-05-17,1173.515
2011-05-18,1183.273
2011-05-19,1196.21
2011-05-20,1191.597
2011-05-23,1155.211
2011-05-24,1160.141
2011-05-25,1163.588
2011-05-26,1158.171
2011-05-27,1186.618
2011-05-30,1193.543
2011-05-31,1211.104
2011-06-01,1215.886
2011-06-02,1207.08
2011-06-03,1191.879
2011-06-06,1187.806
2011-06-07,1198.488
2011-06-08,1161.281
2011-06-09,1161.205
2011-06-10,1119.348
2011-06-13,1113.119
2011-06-14,1128.154
2011-06-15,1095.594
2011-06-16,1074.425
2011-06-17,1091.798
2011-06-20,1080.454
2011-06-21,1111.651
2011-06-22,1100.43
2011-06-23,1053.117
2011-06-24,1056.26
2011-06-27,1082.72
2011-06-28,1085.536
2011-06-29,1121.583
2011-06-30,1148.563
2011-07-01,1154.843
2011-07-04,1167.425
2011-07-05,1170.335
2011-07-06,1146.353
2011-07-07,1171.295
2011-07-08,1149.455
2011-07-11,1102.953
2011-07-12,1102.738
2011-07-13,1132.389
2011-07-14,1111.649
2011-07-15,1094.867
2011-07-18,1055.828
2011-07-19,1077.96
2011-07-20,1100.519
2011-07-21,1129.705
2011-07-22,1131.156
2011-07-25,1129.906
2011-07-26,1133.498
2011-07-27,1123.931
2011-07-28,1112.568
2011-07-29,1119.4
2011-08-01,1085.894
2011-08-02,1063.258
2011-08-03,1034.826
2011-08-04,968.521
2011-08-05,978.07
2011-08-08,922.194
2011-08-09,959.857
2011-08-10,925.695
2011-08-11,966.805
2011-08-12,989.583
2011-08-15,1018.255
2011-08-16,1005.088
2011-08-17,1018.168
2011-08-18,945.259
2011-08-19,942.792
2011-08-22,950.404
2011-08-23,971.695
2011-08-24,987.186
2011-08-25,970.797
2011-08-26,967.148
2011-08-29,1001.096
2011-08-30,991.791
2011-08-31,1025.575
2011-09-01,1022.655
2011-09-02,994.533
2011-09-05,950.62
2011-09-06,958.848
2011-09-07,990.597
2011-09-08,987.538
2011-09-09,946.798
2011-09-12,906.039
2011-09-13,908.211
2011-09-14,918.991
2011-09-15,949.704
2011-09-16,944.269
2011-09-19,912.154
2011-09-20,944.722
2011-09-21,925.874
2011-09-22,855.541
2011-09-23,851.22
2011-09-26,852.304
2011-09-27,910.51
2011-09-28,888.37
2011-09-29,908.104
2011-09-30,870.399
2011-10-03,864.313
2011-10-04,828.785
2011-10-05,853.334
2011-10-06,871.691
2011-10-07,879.179
2011-10-10,914.264
2011-10-11,908.697
2011-10-12,933.7
2011-10-13,913.502
2011-10-14,942.891
2011-10-17,932.491
2011-10-18,934.959
2011-10-19,941.861
2011-10-20,930.396
2011-10-21,969.814
2011-10-24,983.219
2011-10-25,976.408
2011-10-26,978.598
2011-10-27,1049.559
2011-10-28,1059.334
2011-10-31,1014.945
2011-11-01,952.652
2011-11-02,979.037
2011-11-03,994.368
2011-11-04,989.866
2011-11-07,982.533
2011-11-08,987.723
2011-11-09,954.42
2011-11-10,950.341
2011-11-11,987.122
2011-11-14,962.485
2011-11-15,943.281
2011-11-16,935.281
2011-11-17,918.993
2011-11-18,913.494
2011-11-21,876.915
2011-11-22,886.413
2011-11-23,862.423
2011-11-24,856.95
2011-11-25,856.213
2011-11-28,891.658
2011-11-29,912.514
2011-11-30,975.632
2011-12-01,967.973
2011-12-02,971.233
2011-12-05,983.378
2011-12-06,967.652
2011-12-07,976.066
2011-12-08,947.763
2011-12-09,957.927
2011-12-12,927.635
2011-12-13,929.616
2011-12-14,898.043
2011-12-15,911.612
2011-12-16,918.297
2011-12-19,918.645
2011-12-20,947.873
2011-12-21,941.275
2011-12-22,949.827
2011-12-23,953.569
2011-12-26,953.569
2011-12-27,956.903
2011-12-28,942.232
2011-12-29,953.377
2011-12-30,972.056
2012-01-02,980.34
2012-01-03,1001.158
2012-01-04,985.001
2012-01-05,976.706
2012-01-06,973.912
2012-01-09,974.806
2012-01-10,994.362
2012-01-11,983.586
2012-01-12,989.891
2012-01-13,975.793
2012-01-16,970.094
2012-01-17,989.836
2012-01-18,998.11
2012-01-19,1004.8
2012-01-20,996.564
2012-01-23,1013.464
2012-01-24,1002.256
2012-01-25,1002.976
2012-01-26,1023.101
2012-01-27,1018.359
2012-01-30,1006.708
2012-01-31,1010.246
2012-02-01,1047.706
2012-02-02,1048.012
2012-02-03,1057.303
2012-02-06,1050.448
2012-02-07,1048.743
2012-02-08,1049.882
2012-02-09,1055.503
2012-02-10,1048.818
2012-02-13,1059.938
2012-02-14,1050.999
2012-02-15,1061.222
2012-02-16,1054.794
2012-02-17,1068.061
2012-02-20,1092.878
2012-02-21,1083.394
2012-02-22,1072.513
2012-02-23,1078.343
2012-02-24,1093.27
2012-02-27,1084.074
2012-02-28,1091.454
2012-02-29,1094.139
2012-03-01,1087.181
2012-03-02,1072.789
2012-03-05,1065.014
2012-03-06,1012.228
2012-03-07,1018.802
2012-03-08,1064.479
2012-03-09,1047.862
2012-03-12,1040.104
2012-03-13,1057.485
2012-03-14,1051.106
2012-03-15,1060.819
2012-03-16,1072.754
2012-03-19,1077.084
2012-03-20,1055.998
2012-03-21,1053.477
2012-03-22,1032.271
2012-03-23,1044.973
2012-03-26,1083.332
2012-03-27,1074.02
2012-03-28,1067.252
2012-03-29,1061.043
2012-03-30,1087.758
2012-04-02,1107.685
2012-04-03,1105.097
2012-04-04,1057.378
2012-04-05,1052.6
2012-04-06,1052.6
2012-04-09,1044.803
2012-04-10,1022.529
2012-04-11,1032.149
2012-04-12,1058.773
2012-04-13,1036.593
2012-04-16,1046.039
2012-04-17,1067.706
2012-04-18,1050.797
2012-04-19,1056.328
2012-04-20,1073.019
2012-04-23,1017.728
2012-04-24,1027.73
2012-04-25,1037.113
2012-04-26,1037.415
2012-04-27,1052.747
2012-04-30,1052.084
2012-05-01,1051.38
2012-05-02,1044.23
2012-05-03,1057.466
2012-05-04,1032.104
2012-05-07,1027.362
2012-05-08,1000.785
2012-05-09,992.866
2012-05-10,999.378
2012-05-11,1001.428
2012-05-14,967.617
2012-05-15,950.482
2012-05-16,935.264
2012-05-17,927.992
2012-05-18,905.13
2012-05-21,930.782
2012-05-22,952.647
2012-05-23,917.134
2012-05-24,931.417
2012-05-25,926.699
2012-05-28,934.235
2012-05-29,946.562
2012-05-30,924.617
2012-05-31,912.065
2012-06-01,887.308
2012-06-04,890.467
2012-06-05,887.117
2012-06-06,886.908
2012-06-07,918.234
2012-06-08,907.823
2012-06-11,925.865
2012-06-12,927.089
2012-06-13,919.828
2012-06-14,915.856
2012-06-15,922.336
2012-06-18,923.492
2012-06-19,943.54
2012-06-20,952.943
2012-06-21,938.126
2012-06-22,934.878
2012-06-25,907.027
2012-06-26,898.601
2012-06-27,907.854
2012-06-28,895.546
2012-06-29,950.801
2012-07-02,956.976
2012-07-03,973.082
2012-07-04,976.08
2012-07-05,974.159
2012-07-06,950.554
2012-07-09,945.25
2012-07-10,962.055
2012-07-11,956.284
2012-07-12,939.138
2012-07-13,959.998
2012-07-16,960.187
2012-07-17,962.204
2012-07-18,968.853
2012-07-19,988.822
2012-07-20,982.132
2012-07-23,952.421
2012-07-24,957.188
2012-07-25,958.077
2012-07-26,987.049
2012-07-27,998.883
2012-07-30,1011.691
2012-07-31,1009.062
2012-08-01,1009.089
2012-08-02,997.038
2012-08-03,1028.368
2012-08-06,1034.237
2012-08-07,1032.876
2012-08-08,1035.111
2012-08-09,1043.873
2012-08-10,1047.138
2012-08-13,1037.617
2012-08-14,1035.922
2012-08-15,1031.711
2012-08-16,1032.939
2012-08-17,1042.117
2012-08-20,1041.226
2012-08-21,1045.505
2012-08-22,1019.41
2012-08-23,1019.431
2012-08-24,1021.14
2012-08-27,1030.353
2012-08-28,1013.824
2012-08-29,1005.404
2012-08-30,999.563
2012-08-31,1018.669
2012-09-03,1014.413
2012-09-04,996.681
2012-09-05,997.786
2012-09-06,1012.2
2012-09-07,1048.801
2012-09-10,1042.152
2012-09-11,1050.148
2012-09-12,1063.82
2012-09-13,1053.408
2012-09-14,1093.404
2012-09-17,1080.296
2012-09-18,1078.111
2012-09-19,1093.497
2012-09-20,1081.856
2012-09-21,1079.562
2012-09-24,1073.536
2012-09-25,1077.322
2012-09-26,1050.521
2012-09-27,1067.421
2012-09-28,1062.788
2012-10-01,1079.458
2012-10-02,1070.205
2012-10-03,1053.928
2012-10-04,1063.864
2012-10-05,1081.809
2012-10-08,1061.858
2012-10-09,1048.114
2012-10-10,1038.739
2012-10-11,1041.072
2012-10-12,1037.384
2012-10-15,1046.135
2012-10-16,1061.259
2012-10-17,1080.557
2012-10-18,1078.59
2012-10-19,1062.257
2012-10-22,1062.266
2012-10-23,1028.297
2012-10-24,1031.89
2012-10-25,1034.879
2012-10-26,1041.894
2012-10-29,1047.359
2012-10-30,1049.401
2012-10-31,1039.983
2012-11-01,1054.707
2012-11-02,1052.94
2012-11-05,1051.007
2012-11-06,1057.675
2012-11-07,1040.15
2012-11-08,1033.363
2012-11-09,1027.077
2012-11-12,1026.976
2012-11-13,1021.757
2012-11-14,1019.554
2012-11-15,1011.779
2012-11-16,995.49
2012-11-19,1027.667
2012-11-20,1034.715
2012-11-21,1043.909
2012-11-22,1063.543
2012-11-23,1080.473
2012-11-26,1080.566
2012-11-27,1079.845
2012-11-28,1075.574
2012-11-29,1089.723
2012-11-30,1093.845
2012-12-03,1101.029
2012-12-04,1108.201
2012-12-05,1104.745
2012-12-06,1105.258
2012-12-07,1098.282
2012-12-10,1096.221
2012-12-11,1113.119
2012-12-12,1106.12
2012-12-13,1092.085
2012-12-14,1091.97
2012-12-17,1100.0
2012-12-18,1114.669
2012-12-19,1127.994
2012-12-20,1128.524
2012-12-21,1121.952
2012-12-24,1120.485
2012-12-25,1120.485
2012-12-26,1124.526
2012-12-27,1131.023
2012-12-28,1125.986
2012-12-31,1126.912
2013-01-01,1126.912
2013-01-02,1160.285
2013-01-03,1145.533
2013-01-04,1138.68
2013-01-07,1133.722
2013-01-08,1124.029
2013-01-09,1124.057
2013-01-10,1133.65
2013-01-11,1131.852
2013-01-14,1137.544
2013-01-15,1128.162
2013-01-16,1127.12
2013-01-17,1135.513
2013-01-18,1129.383
2013-01-21,1129.848
2013-01-22,1123.611
2013-01-23,1126.01
2013-01-24,1136.331
2013-01-25,1156.242
2013-01-28,1162.442
2013-01-29,1168.134
2013-01-30,1172.787
2013-01-31,1153.292
2013-02-01,1176.394
2013-02-04,1162.915
2013-02-05,1160.018
2013-02-06,1163.114
2013-02-07,1130.886
2013-02-08,1133.419
2013-02-11,1130.37
2013-02-12,1142.112
2013-02-13,1167.475
2013-02-14,1154.577
2013-02-15,1155.551
2013-02-18,1147.099
2013-02-19,1160.467
2013-02-20,1168.046
2013-02-21,1133.492
2013-02-22,1142.579
2013-02-25,1140.845
2013-02-26,1114.74
2013-02-27,1130.197
2013-02-28,1133.999
2013-03-01,1131.725
2013-03-04,1137.934
2013-03-05,1153.476
2013-03-06,1148.996
2013-03-07,1154.749
2013-03-08,1145.845
2013-03-11,1146.942
2013-03-12,1141.155
2013-03-13,1133.677
2013-03-14,1135.181
2013-03-15,1144.757
2013-03-18,1128.163
2013-03-19,1114.885
2013-03-20,1119.459
2013-03-21,1108.28
2013-03-22,1114.136
2013-03-25,1111.867
2013-03-26,1121.467
2013-03-27,1121.484
2013-03-28,1139.309
2013-03-29,1139.309
2013-04-01,1138.346
2013-04-02,1145.481
2013-04-03,1138.951
2013-04-04,1124.25
2013-04-05,1127.187
2013-04-08,1139.995
2013-04-09,1144.715
2013-04-10,1168.246
2013-04-11,1175.786
2013-04-12,1160.443
2013-04-15,1151.699
2013-04-16,1140.321
2013-04-17,1103.97
2013-04-18,1103.801
2013-04-19,1102.451
2013-04-22,1101.702
2013-04-23,1111.303
2013-04-24,1112.261
2013-04-25,1128.562
2013-04-26,1127.722
2013-04-29,1141.222
2013-04-30,1163.275
2013-05-01,1164.256
2013-05-02,1144.38
2013-05-03,1162.98
2013-05-06,1160.83
2013-05-07,1158.981
2013-05-08,1174.519
2013-05-09,1169.286
2013-05-10,1170.883
2013-05-13,1177.531
2013-05-14,1173.387
2013-05-15,1170.783
2013-05-16,1173.884
2013-05-17,1162.913
2013-05-20,1166.708
2013-05-21,1171.205
2013-05-22,1179.456
2013-05-23,1149.571
2013-05-24,1150.697
2013-05-27,1162.282
2013-05-28,1160.753
2013-05-29,1153.807
2013-05-30,1170.878
2013-05-31,1147.132
2013-06-03,1164.846
2013-06-04,1160.187
2013-06-05,1140.074
2013-06-06,1144.382
2013-06-07,1148.962
2013-06-10,1147.097
2013-06-11,1146.899
2013-06-12,1158.266
2013-06-13,1150.5
2013-06-14,1171.647
2013-06-17,1180.022
2013-06-18,1184.805
2013-06-19,1196.613
2013-06-20,1123.258
2013-06-21,1109.832
2013-06-24,1066.358
2013-06-25,1093.009
2013-06-26,1101.621
2013-06-27,1107.489
2013-06-28,1097.237
2013-07-01,1117.695
2013-07-02,1123.21
2013-07-03,1109.193
2013-07-04,1136.233
2013-07-05,1110.488
2013-07-08,1122.619
2013-07-09,1130.589
2013-07-10,1144.295
2013-07-11,1179.616
2013-07-12,1181.777
2013-07-15,1186.044
2013-07-16,1212.688
2013-07-17,1212.219
2013-07-18,1221.557
2013-07-19,1237.739
2013-07-22,1246.539
2013-07-23,1248.963
2013-07-24,1252.176
2013-07-25,1250.24
2013-07-26,1251.006
2013-07-29,1251.837
2013-07-30,1242.016
2013-07-31,1247.756
2013-08-01,1245.598
2013-08-02,1243.517
2013-08-05,1251.515
2013-08-06,1255.214
2013-08-07,1251.122
2013-08-08,1257.505
2013-08-09,1256.825
2013-08-12,1248.886
2013-08-13,1248.762
2013-08-14,1260.866
2013-08-15,1237.177
2013-08-16,1252.667
2013-08-19,1248.85
2013-08-20,1246.92
2013-08-21,1213.893
2013-08-22,1229.057
2013-08-23,1239.968
2013-08-26,1236.664
2013-08-27,1224.402
2013-08-28,1210.53
2013-08-29,1200.542
2013-08-30,1185.322
2013-09-02,1212.321
2013-09-03,1209.282
2013-09-04,1220.735
2013-09-05,1206.422
2013-09-06,1220.056
2013-09-09,1230.165
2013-09-10,1250.605
2013-09-11,1251.749
2013-09-12,1251.93
2013-09-13,1243.943
2013-09-16,1268.623
2013-09-17,1262.895
2013-09-18,1260.468
2013-09-19,1301.664
2013-09-20,1295.759
2013-09-23,1286.135
2013-09-24,1285.165
2013-09-25,1270.112
2013-09-26,1265.674
2013-09-27,1259.347
2013-09-30,1247.673
2013-10-01,1267.372
2013-10-02,1259.865
2013-10-03,1256.116
2013-10-04,1232.979
2013-10-07,1223.908
2013-10-08,1213.915
2013-10-09,1194.692
2013-10-10,1207.7
2013-10-11,1217.506
2013-10-14,1216.812
2013-10-15,1201.382
2013-10-16,1203.007
2013-10-17,1209.014
2013-10-18,1220.086
2013-10-21,1240.833
2013-10-22,1251.66
2013-10-23,1249.477
2013-10-24,1263.024
2013-10-25,1259.153
2013-10-28,1260.711
2013-10-29,1243.473
2013-10-30,1238.796
2013-10-31,1220.721
2013-11-01,1200.851
2013-11-04,1213.646
2013-11-05,1202.801
2013-11-06,1219.819
2013-11-07,1223.75
2013-11-08,1211.223
2013-11-11,1223.452
2013-11-12,1204.597
2013-11-13,1186.149
2013-11-14,1202.631
2013-11-15,1204.13
2013-11-18,1220.672
2013-11-19,1208.943
2013-11-20,1208.996
2013-11-21,1199.356
2013-11-22,1214.519
2013-11-25,1222.277
2013-11-26,1220.101
2013-11-27,1232.58
2013-11-28,1233.476
2013-11-29,1231.98
2013-12-02,1226.789
2013-12-03,1213.577
2013-12-04,1204.741
2013-12-05,1201.697
2013-12-06,1205.068
2013-12-09,1204.594
2013-12-10,1197.828
2013-12-11,1197.269
2013-12-12,1173.229
2013-12-13,1172.129
2013-12-16,1188.778
2013-12-17,1176.051
2013-12-18,1198.483
2013-12-19,1222.877
2013-12-20,1221.923
2013-12-23,1231.714
2013-12-24,1227.076
2013-12-25,1227.076
2013-12-26,1231.912
2013-12-27,1252.443
2013-12-30,1267.616
2013-12-31,1268.307
2014-01-01,1268.307
2014-01-02,1250.232
2014-01-03,1251.357
2014-01-06,1250.435
2014-01-07,1242.364
2014-01-08,1233.849
2014-01-09,1227.764
2014-01-10,1246.065
2014-01-13,1244.477
2014-01-14,1261.929
2014-01-15,1259.905
2014-01-16,1267.047
2014-01-17,1273.986
2014-01-20,1264.477
2014-01-21,1262.072
2014-01-22,1269.865
2014-01-23,1264.226
2014-01-24,1237.801
2014-01-27,1234.968
2014-01-28,1257.241
2014-01-29,1239.459
2014-01-30,1220.283
2014-01-31,1202.69
2014-02-03,1192.175
2014-02-04,1190.0
2014-02-05,1195.768
2014-02-06,1221.1
2014-02-07,1231.529
2014-02-10,1230.436
2014-02-11,1264.985
2014-02-12,1255.562
2014-02-13,1253.277
2014-02-14,1264.038
2014-02-17,1269.899
2014-02-18,1252.935
2014-02-19,1265.049
2014-02-20,1254.243
2014-02-21,1247.427
2014-02-24,1258.976
2014-02-25,1259.288
2014-02-26,1251.764
2014-02-27,1243.986
2014-02-28,1268.247
2014-03-03,1229.097
2014-03-04,1257.188
2014-03-05,1254.306
2014-03-06,1273.837
2014-03-07,1238.055
2014-03-10,1232.482
2014-03-11,1231.605
2014-03-12,1221.118
2014-03-13,1213.682
2014-03-14,1214.898
2014-03-17,1244.929
2014-03-18,1251.891
2014-03-19,1245.796
2014-03-20,1226.023
2014-03-21,1216.65
2014-03-24,1203.158
2014-03-25,1219.252
2014-03-26,1225.782
2014-03-27,1219.129
2014-03-28,1226.303
2014-03-31,1242.708
2014-04-01,1255.277
2014-04-02,1253.11
2014-04-03,1237.077
2014-04-04,1244.566
2014-04-07,1237.829
2014-04-08,1242.932
2014-04-09,1245.664
2014-04-10,1238.878
2014-04-11,1227.684
2014-04-14,1226.901
2014-04-15,1207.788
2014-04-16,1211.986
2014-04-17,1208.33
2014-04-18,1208.33
2014-04-21,1203.862
2014-04-22,1238.076
2014-04-23,1234.351
2014-04-24,1235.751
2014-04-25,1243.16
2014-04-28,1246.997
2014-04-29,1263.787
2014-04-30,1275.77
2014-05-01,1278.654
2014-05-02,1279.591
2014-05-05,1268.424
2014-05-06,1265.616
2014-05-07,1256.219
2014-05-08,1259.634
2014-05-09,1258.068
2014-05-12,1270.529
2014-05-13,1281.457
2014-05-14,1275.244
2014-05-15,1265.107
2014-05-16,1254.308
2014-05-19,1252.6
2014-05-20,1253.736
2014-05-21,1256.988
2014-05-22,1259.855
2014-05-23,1250.797
2014-05-26,1246.67
2014-05-27,1242.933
2014-05-28,1233.907
2014-05-29,1235.971
2014-05-30,1233.972
2014-06-02,1231.478
2014-06-03,1231.476
2014-06-04,1242.201
2014-06-05,1231.462
2014-06-06,1241.764
2014-06-09,1243.023
2014-06-10,1236.841
2014-06-11,1233.466
2014-06-12,1240.3
2014-06-13,1244.268
2014-06-16,1243.251
2014-06-17,1235.919
2014-06-18,1230.399
2014-06-19,1231.717
2014-06-20,1222.315
2014-06-23,1235.845
2014-06-24,1234.581
2014-06-25,1217.696
2014-06-26,1211.645
2014-06-27,1223.862
2014-06-30,1236.955
2014-07-01,1238.847
2014-07-02,1236.152
2014-07-03,1242.897
2014-07-04,1241.684
2014-07-07,1239.343
2014-07-08,1224.536
2014-07-09,1226.467
2014-07-10,1204.6
2014-07-11,1200.836
2014-07-14,1218.25
2014-07-15,1197.601
2014-07-16,1207.535
2014-07-17,1188.427
2014-07-18,1176.861
2014-07-21,1173.86
2014-07-22,1186.573
2014-07-23,1186.341
2014-07-24,1190.492
2014-07-25,1189.094
2014-07-28,1184.087
2014-07-29,1186.639
2014-07-30,1173.595
2014-07-31,1157.759
2014-08-01,1155.466
2014-08-04,1150.387
2014-08-05,1158.063
2014-08-06,1142.304
2014-08-07,1144.235
2014-08-08,1146.634
2014-08-11,1172.767
2014-08-12,1163.446
2014-08-13,1174.75
2014-08-14,1177.267
2014-08-15,1174.855
2014-08-18,1188.42
2014-08-19,1190.093
2014-08-20,1181.957
2014-08-21,1191.196
2014-08-22,1185.057
2014-08-25,1196.799
2014-08-26,1197.853
2014-08-27,1198.278
2014-08-28,1170.563
2014-08-29,1171.585
2014-09-01,1164.431
2014-09-02,1167.575
2014-09-03,1176.232
2014-09-04,1171.384
2014-09-05,1159.856
2014-09-08,1161.162
2014-09-09,1147.993
2014-09-10,1144.08
2014-09-11,1136.336
2014-09-12,1134.532
2014-09-15,1136.478
2014-09-16,1135.195
2014-09-17,1138.923
2014-09-18,1142.078
2014-09-19,1131.42
2014-09-22,1125.66
2014-09-23,1117.111
2014-09-24,1109.15
2014-09-25,1090.305
2014-09-26,1085.433
2014-09-29,1086.846
2014-09-30,1099.693
2014-10-01,1082.775
2014-10-02,1071.451
2014-10-03,1066.736
2014-10-06,1068.46
2014-10-07,1050.006
2014-10-08,1044.907
2014-10-09,1047.773
2014-10-10,1012.977
2014-10-13,1015.071
2014-10-14,1030.616
2014-10-15,1008.571
2014-10-16,989.908
2014-10-17,1017.786
2014-10-20,1013.355
2014-10-21,1029.115
2014-10-22,1051.714
2014-10-23,1059.989
2014-10-24,1060.616
2014-10-27,1055.733
2014-10-28,1060.623
2014-10-29,1074.652
2014-10-30,1071.32
2014-10-31,1072.992
2014-11-03,1063.57
2014-11-04,1063.515
2014-11-05,1075.011
2014-11-06,1081.658
2014-11-07,1081.013
2014-11-10,1096.988
2014-11-11,1096.891
2014-11-12,1094.393
2014-11-13,1090.689
2014-11-14,1090.292
2014-11-17,1086.537
2014-11-18,1102.862
2014-11-19,1092.967
2014-11-20,1085.037
2014-11-21,1096.788
2014-11-24,1102.442
2014-11-25,1099.747
2014-11-26,1100.121
2014-11-27,1084.79
2014-11-28,1075.91
2014-12-01,1077.239
2014-12-02,1063.409
2014-12-03,1068.55
2014-12-04,1068.228
2014-12-05,1070.868
2014-12-08,1066.199
2014-12-09,1061.098
2014-12-10,1058.538
2014-12-11,1048.398
2014-12-12,1034.916
2014-12-15,1013.04
2014-12-16,1027.343
2014-12-17,1021.978
2014-12-18,1047.101
2014-12-19,1056.154
2014-12-22,1051.415
2014-12-23,1058.193
2014-12-24,1054.303
2014-12-25,1054.303
2014-12-26,1049.665
2014-12-29,1054.866
2014-12-30,1054.286
2014-12-31,1043.821
2015-01-01,1043.821
2015-01-02,1033.111
2015-01-05,1026.575
2015-01-06,1027.88
2015-01-07,997.221
2015-01-08,1019.595
2015-01-09,1014.801
2015-01-12,1008.667
2015-01-13,1019.732
2015-01-14,987.127
2015-01-15,988.303
2015-01-16,987.277
2015-01-19,1000.428
2015-01-20,993.913
2015-01-21,1006.642
2015-01-22,1022.987
2015-01-23,1022.172
2015-01-26,1033.753
2015-01-27,1035.45
2015-01-28,1058.087
2015-01-29,1055.551
2015-01-30,1059.205
2015-02-02,1059.464
2015-02-03,1077.419
2015-02-04,1074.112
2015-02-05,1088.03
2015-02-06,1092.179
2015-02-09,1093.516
2015-02-10,1101.92
2015-02-11,1081.027
2015-02-12,1105.154
2015-02-13,1123.672
2015-02-16,1124.944
2015-02-17,1117.582
2015-02-18,1120.169
2015-02-19,1125.856
2015-02-20,1130.395
2015-02-23,1126.925
2015-02-24,1132.29
2015-02-25,1144.595
2015-02-26,1142.704
2015-02-27,1148.847
2015-03-02,1142.032
2015-03-03,1131.619
2015-03-04,1111.268
2015-03-05,1116.465
2015-03-06,1093.643
2015-03-09,1091.536
2015-03-10,1073.029
2015-03-11,1082.152
2015-03-12,1088.578
2015-03-13,1080.63
2015-03-16,1095.093
2015-03-17,1078.171
2015-03-18,1086.464
2015-03-19,1092.943
