Date,SWEDEN MID GROWTH Mid Cap
2005-11-10,524.143
2005-11-11,535.002
2005-11-14,534.074
2005-11-15,531.6
2005-11-16,536.016
2005-11-17,538.261
2005-11-18,541.299
2005-11-21,543.911
2005-11-22,543.299
2005-11-23,551.495
2005-11-24,552.479
2005-11-25,555.922
2005-11-28,562.572
2005-11-29,556.688
2005-11-30,552.743
2005-12-01,563.488
2005-12-02,572.708
2005-12-05,574.898
2005-12-06,577.435
2005-12-07,570.839
2005-12-08,577.147
2005-12-09,582.222
2005-12-12,581.054
2005-12-13,585.947
2005-12-14,584.064
2005-12-15,572.835
2005-12-16,582.293
2005-12-19,586.097
2005-12-20,581.366
2005-12-21,581.6
2005-12-22,585.666
2005-12-23,590.026
2005-12-26,590.026
2005-12-27,592.906
2005-12-28,598.19
2005-12-29,597.926
2005-12-30,595.784
2006-01-02,593.293
2006-01-03,602.76
2006-01-04,612.458
2006-01-05,615.696
2006-01-06,619.141
2006-01-09,622.35
2006-01-10,615.351
2006-01-11,623.317
2006-01-12,632.002
2006-01-13,630.809
2006-01-16,632.779
2006-01-17,625.034
2006-01-18,613.221
2006-01-19,615.2
2006-01-20,609.586
2006-01-23,621.771
2006-01-24,617.568
2006-01-25,626.849
2006-01-26,630.239
2006-01-27,639.585
2006-01-30,637.158
2006-01-31,637.729
2006-02-01,641.418
2006-02-02,651.162
2006-02-03,645.861
2006-02-06,643.549
2006-02-07,633.626
2006-02-08,638.156
2006-02-09,658.035
2006-02-10,644.637
2006-02-13,640.447
2006-02-14,643.616
2006-02-15,656.992
2006-02-16,654.291
2006-02-17,661.583
2006-02-20,661.976
2006-02-21,656.903
2006-02-22,658.703
2006-02-23,663.929
2006-02-24,670.154
2006-02-27,668.569
2006-02-28,655.498
2006-03-01,663.823
2006-03-02,677.95
2006-03-03,689.434
2006-03-06,692.686
2006-03-07,670.218
2006-03-08,660.147
2006-03-09,671.35
2006-03-10,673.724
2006-03-13,680.368
2006-03-14,683.024
2006-03-15,682.555
2006-03-16,694.486
2006-03-17,697.371
2006-03-20,701.6
2006-03-21,690.957
2006-03-22,698.089
2006-03-23,700.41
2006-03-24,704.892
2006-03-27,702.08
2006-03-28,701.963
2006-03-29,701.503
2006-03-30,726.801
2006-03-31,726.252
2006-04-03,749.837
2006-04-04,757.909
2006-04-05,758.877
2006-04-06,753.645
2006-04-07,740.191
2006-04-10,741.908
2006-04-11,744.092
2006-04-12,734.901
2006-04-13,739.003
2006-04-14,739.003
2006-04-17,752.23
2006-04-18,750.969
2006-04-19,772.677
2006-04-20,774.344
2006-04-21,792.385
2006-04-24,786.335
2006-04-25,771.063
2006-04-26,784.229
2006-04-27,793.932
2006-04-28,788.412
2006-05-01,791.472
2006-05-02,795.175
2006-05-03,809.461
2006-05-04,824.197
2006-05-05,834.892
2006-05-08,826.884
2006-05-09,819.896
2006-05-10,825.823
2006-05-11,814.693
2006-05-12,789.318
2006-05-15,761.363
2006-05-16,759.983
2006-05-17,719.88
2006-05-18,719.943
2006-05-19,718.819
2006-05-22,677.66
2006-05-23,741.028
2006-05-24,709.832
2006-05-25,710.778
2006-05-26,743.722
2006-05-29,745.584
2006-05-30,721.937
2006-05-31,729.555
2006-06-01,730.22
2006-06-02,735.461
2006-06-05,737.192
2006-06-06,728.554
2006-06-07,704.529
2006-06-08,655.509
2006-06-09,678.106
2006-06-12,662.102
2006-06-13,628.63
2006-06-14,636.671
2006-06-15,670.055
2006-06-16,660.569
2006-06-19,664.317
2006-06-20,668.806
2006-06-21,679.842
2006-06-22,672.436
2006-06-23,669.963
2006-06-26,674.857
2006-06-27,668.724
2006-06-28,664.561
2006-06-29,690.93
2006-06-30,722.419
2006-07-03,729.591
2006-07-04,734.519
2006-07-05,716.078
2006-07-06,733.367
2006-07-07,732.796
2006-07-10,726.056
2006-07-11,724.692
2006-07-12,729.632
2006-07-13,712.769
2006-07-14,697.638
2006-07-17,680.586
2006-07-18,657.635
2006-07-19,691.42
2006-07-20,688.662
2006-07-21,674.848
2006-07-24,680.08
2006-07-25,693.532
2006-07-26,707.042
2006-07-27,728.081
2006-07-28,723.782
2006-07-31,720.466
2006-08-01,712.206
2006-08-02,724.258
2006-08-03,718.762
2006-08-04,732.266
2006-08-07,717.554
2006-08-08,723.039
2006-08-09,728.245
2006-08-10,704.512
2006-08-11,710.295
2006-08-14,717.253
2006-08-15,721.565
2006-08-16,727.669
2006-08-17,735.951
2006-08-18,730.471
2006-08-21,747.314
2006-08-22,742.395
2006-08-23,733.634
2006-08-24,730.132
2006-08-25,721.16
2006-08-28,729.604
2006-08-29,735.361
2006-08-30,741.724
2006-08-31,733.334
2006-09-01,730.091
2006-09-04,746.543
2006-09-05,747.764
2006-09-06,742.896
2006-09-07,729.201
2006-09-08,728.65
2006-09-11,715.961
2006-09-12,739.104
2006-09-13,735.321
2006-09-14,749.492
2006-09-15,740.163
2006-09-18,748.183
2006-09-19,744.274
2006-09-20,743.962
2006-09-21,745.589
2006-09-22,736.875
2006-09-25,715.074
2006-09-26,720.579
2006-09-27,737.1
2006-09-28,739.579
2006-09-29,734.039
2006-10-02,741.29
2006-10-03,726.731
2006-10-04,729.224
2006-10-05,738.33
2006-10-06,738.62
2006-10-09,756.601
2006-10-10,765.463
2006-10-11,763.181
2006-10-12,776.341
2006-10-13,769.383
2006-10-16,782.904
2006-10-17,761.912
2006-10-18,782.748
2006-10-19,779.709
2006-10-20,786.883
2006-10-23,788.579
2006-10-24,792.024
2006-10-25,810.479
2006-10-26,812.584
2006-10-27,806.698
2006-10-30,798.973
2006-10-31,794.223
2006-11-01,812.338
2006-11-02,807.908
2006-11-03,809.254
2006-11-06,827.918
2006-11-07,835.017
2006-11-08,838.275
2006-11-09,842.629
2006-11-10,844.738
2006-11-13,831.863
2006-11-14,831.549
2006-11-15,833.84
2006-11-16,831.891
2006-11-17,809.895
2006-11-20,824.052
2006-11-21,827.735
2006-11-22,844.325
2006-11-23,846.493
2006-11-24,847.226
2006-11-27,822.389
2006-11-28,815.551
2006-11-29,848.552
2006-11-30,851.161
2006-12-01,851.067
2006-12-04,860.98
2006-12-05,873.575
2006-12-06,867.243
2006-12-07,870.157
2006-12-08,870.186
2006-12-11,876.247
2006-12-12,888.288
2006-12-13,887.672
2006-12-14,884.745
2006-12-15,892.015
2006-12-18,886.701
2006-12-19,889.96
2006-12-20,904.056
2006-12-21,901.191
2006-12-22,895.72
2006-12-25,895.72
2006-12-26,891.776
2006-12-27,901.686
2006-12-28,905.693
2006-12-29,915.72
2007-01-01,915.72
2007-01-02,926.256
2007-01-03,903.572
2007-01-04,870.851
2007-01-05,868.128
2007-01-08,869.329
2007-01-09,859.215
2007-01-10,846.793
2007-01-11,855.514
2007-01-12,861.5
2007-01-15,861.948
2007-01-16,858.695
2007-01-17,852.159
2007-01-18,849.329
2007-01-19,856.376
2007-01-22,860.297
2007-01-23,877.698
2007-01-24,881.72
2007-01-25,880.868
2007-01-26,866.15
2007-01-29,872.816
2007-01-30,882.96
2007-01-31,885.978
2007-02-01,905.493
2007-02-02,891.342
2007-02-05,888.263
2007-02-06,894.775
2007-02-07,912.033
2007-02-08,899.092
2007-02-09,899.228
2007-02-12,880.483
2007-02-13,884.583
2007-02-14,898.809
2007-02-15,891.748
2007-02-16,890.409
2007-02-19,899.574
2007-02-20,892.976
2007-02-21,887.337
2007-02-22,899.468
2007-02-23,907.103
2007-02-26,925.755
2007-02-27,889.003
2007-02-28,875.959
2007-03-01,866.307
2007-03-02,866.176
2007-03-05,846.346
2007-03-06,854.986
2007-03-07,861.847
2007-03-08,876.234
2007-03-09,872.42
2007-03-12,882.549
2007-03-13,878.509
2007-03-14,843.059
2007-03-15,885.266
2007-03-16,886.133
2007-03-19,893.898
2007-03-20,897.303
2007-03-21,901.462
2007-03-22,914.791
2007-03-23,914.292
2007-03-26,910.81
2007-03-27,920.331
2007-03-28,917.807
2007-03-29,933.391
2007-03-30,934.702
2007-04-02,949.727
2007-04-03,959.849
2007-04-04,958.657
2007-04-05,955.983
2007-04-06,955.983
2007-04-09,949.622
2007-04-10,976.15
2007-04-11,970.722
2007-04-12,981.262
2007-04-13,981.25
2007-04-16,997.618
2007-04-17,1001.478
2007-04-18,991.458
2007-04-19,984.753
2007-04-20,1007.337
2007-04-23,1000.689
2007-04-24,993.9
2007-04-25,996.379
2007-04-26,1004.068
2007-04-27,1013.407
2007-04-30,1017.641
2007-05-01,1016.731
2007-05-02,1015.582
2007-05-03,975.738
2007-05-04,1003.665
2007-05-07,1017.629
2007-05-08,986.453
2007-05-09,991.42
2007-05-10,971.188
2007-05-11,981.641
2007-05-14,977.872
2007-05-15,984.32
2007-05-16,987.233
2007-05-17,977.705
2007-05-18,984.202
2007-05-21,986.68
2007-05-22,1001.074
2007-05-23,1015.549
2007-05-24,1009.132
2007-05-25,1008.025
2007-05-28,1013.987
2007-05-29,1004.611
2007-05-30,989.591
2007-05-31,1000.0
2007-06-01,1001.691
2007-06-04,1001.198
2007-06-05,1010.242
2007-06-06,1005.951
2007-06-07,969.394
2007-06-08,963.701
2007-06-11,972.364
2007-06-12,951.406
2007-06-13,955.339
2007-06-14,967.477
2007-06-15,981.796
2007-06-18,985.392
2007-06-19,985.944
2007-06-20,1008.258
2007-06-21,991.318
2007-06-22,996.101
2007-06-25,996.619
2007-06-26,988.886
2007-06-27,985.413
2007-06-28,1008.028
2007-06-29,1011.824
2007-07-02,1026.205
2007-07-03,1040.262
2007-07-04,1051.825
2007-07-05,1040.681
2007-07-06,1051.868
2007-07-09,1060.212
2007-07-10,1061.274
2007-07-11,1071.866
2007-07-12,1083.425
2007-07-13,1086.393
2007-07-16,1090.392
2007-07-17,1060.696
2007-07-18,1060.18
2007-07-19,1069.969
2007-07-20,1072.888
2007-07-23,1083.378
2007-07-24,1058.581
2007-07-25,1040.615
2007-07-26,998.946
2007-07-27,991.765
2007-07-30,1010.184
2007-07-31,1024.231
2007-08-01,998.495
2007-08-02,1009.662
2007-08-03,1000.952
2007-08-06,981.132
2007-08-07,984.59
2007-08-08,1007.124
2007-08-09,970.979
2007-08-10,933.557
2007-08-13,948.614
2007-08-14,936.03
2007-08-15,914.767
2007-08-16,865.216
2007-08-17,887.916
2007-08-20,899.374
2007-08-21,902.669
2007-08-22,925.653
2007-08-23,931.93
2007-08-24,952.232
2007-08-27,948.811
2007-08-28,931.348
2007-08-29,945.123
2007-08-30,953.43
2007-08-31,967.214
2007-09-03,964.138
2007-09-04,967.241
2007-09-05,944.987
2007-09-06,954.952
2007-09-07,935.452
2007-09-10,919.262
2007-09-11,939.3
2007-09-12,952.203
2007-09-13,970.483
2007-09-14,959.576
2007-09-17,936.841
2007-09-18,955.397
2007-09-19,995.932
2007-09-20,1003.026
2007-09-21,1013.526
2007-09-24,1011.629
2007-09-25,991.498
2007-09-26,1004.644
2007-09-27,1018.313
2007-09-28,1026.988
2007-10-01,1038.738
2007-10-02,1028.022
2007-10-03,1030.383
2007-10-04,1034.76
2007-10-05,1050.698
2007-10-08,1050.226
2007-10-09,1050.579
2007-10-10,1067.061
2007-10-11,1081.978
2007-10-12,1071.535
2007-10-15,1071.914
2007-10-16,1046.851
2007-10-17,1049.239
2007-10-18,1038.032
2007-10-19,1014.259
2007-10-22,976.155
2007-10-23,1038.445
2007-10-24,1021.16
2007-10-25,1053.409
2007-10-26,1059.792
2007-10-29,1064.879
2007-10-30,1049.657
2007-10-31,1060.527
2007-11-01,1046.754
2007-11-02,1038.393
2007-11-05,1039.317
2007-11-06,1056.201
2007-11-07,1052.306
2007-11-08,1056.382
2007-11-09,1022.768
2007-11-12,1007.719
2007-11-13,987.589
2007-11-14,1007.797
2007-11-15,979.124
2007-11-16,973.073
2007-11-19,943.486
2007-11-20,974.863
2007-11-21,945.429
2007-11-22,949.177
2007-11-23,964.47
2007-11-26,981.005
2007-11-27,967.051
2007-11-28,993.156
2007-11-29,997.472
2007-11-30,993.347
2007-12-03,987.797
2007-12-04,973.424
2007-12-05,988.595
2007-12-06,994.149
2007-12-07,1014.025
2007-12-10,1018.514
2007-12-11,1017.224
2007-12-12,1017.489
2007-12-13,970.046
2007-12-14,967.668
2007-12-17,935.769
2007-12-18,931.247
2007-12-19,929.544
2007-12-20,926.198
2007-12-21,946.279
2007-12-24,945.281
2007-12-25,945.281
2007-12-26,956.219
2007-12-27,958.668
2007-12-28,974.25
2007-12-31,968.981
2008-01-01,968.981
2008-01-02,958.208
2008-01-03,954.77
2008-01-04,931.777
2008-01-07,922.338
2008-01-08,929.388
2008-01-09,908.034
2008-01-10,905.844
2008-01-11,897.645
2008-01-14,916.198
2008-01-15,876.848
2008-01-16,857.14
2008-01-17,856.404
2008-01-18,840.286
2008-01-21,804.424
2008-01-22,843.671
2008-01-23,816.819
2008-01-24,874.79
2008-01-25,876.657
2008-01-28,865.298
2008-01-29,888.17
2008-01-30,887.998
2008-01-31,887.427
2008-02-01,922.68
2008-02-04,935.66
2008-02-05,893.005
2008-02-06,903.849
2008-02-07,858.461
2008-02-08,860.608
2008-02-11,858.171
2008-02-12,892.084
2008-02-13,888.52
2008-02-14,897.811
2008-02-15,892.792
2008-02-18,910.858
2008-02-19,916.636
2008-02-20,896.918
2008-02-21,925.631
2008-02-22,918.691
2008-02-25,934.758
2008-02-26,951.901
2008-02-27,968.152
2008-02-28,946.784
2008-02-29,941.449
2008-03-03,935.381
2008-03-04,916.033
2008-03-05,944.71
2008-03-06,947.734
2008-03-07,932.362
2008-03-10,914.018
2008-03-11,926.614
2008-03-12,948.533
2008-03-13,941.621
2008-03-14,945.303
2008-03-17,908.608
2008-03-18,936.224
2008-03-19,919.954
2008-03-20,890.515
2008-03-21,890.515
2008-03-24,888.715
2008-03-25,927.135
2008-03-26,939.432
2008-03-27,958.699
2008-03-28,953.521
2008-03-31,957.508
2008-04-01,972.863
2008-04-02,976.878
2008-04-03,973.201
2008-04-04,974.283
2008-04-07,991.448
2008-04-08,972.665
2008-04-09,975.839
2008-04-10,974.629
2008-04-11,956.799
2008-04-14,951.938
2008-04-15,954.182
2008-04-16,985.058
2008-04-17,974.35
2008-04-18,974.012
2008-04-21,980.068
2008-04-22,1005.599
2008-04-23,1019.357
2008-04-24,1013.591
2008-04-25,1018.498
2008-04-28,1027.633
2008-04-29,1008.532
2008-04-30,1006.571
2008-05-01,997.287
2008-05-02,1020.102
2008-05-05,1029.995
2008-05-06,1048.8
2008-05-07,1052.621
2008-05-08,1050.982
2008-05-09,1036.804
2008-05-12,1054.614
2008-05-13,1050.859
2008-05-14,1055.921
2008-05-15,1050.158
2008-05-16,1067.748
2008-05-19,1080.678
2008-05-20,1061.405
2008-05-21,1069.089
2008-05-22,1071.058
2008-05-23,1055.456
2008-05-26,1064.99
2008-05-27,1052.221
2008-05-28,1052.764
2008-05-29,1050.412
2008-05-30,1052.823
2008-06-02,1036.941
2008-06-03,1045.3
2008-06-04,1031.475
2008-06-05,1038.237
2008-06-06,1051.519
2008-06-09,1030.557
2008-06-10,999.803
2008-06-11,989.137
2008-06-12,991.013
2008-06-13,990.15
2008-06-16,1015.776
2008-06-17,1026.12
2008-06-18,994.92
2008-06-19,991.443
2008-06-20,998.935
2008-06-23,984.17
2008-06-24,973.609
2008-06-25,971.992
2008-06-26,957.812
2008-06-27,955.936
2008-06-30,947.854
2008-07-01,919.79
2008-07-02,912.902
2008-07-03,903.43
2008-07-04,891.987
2008-07-07,910.126
2008-07-08,885.602
2008-07-09,904.819
2008-07-10,887.227
2008-07-11,876.786
2008-07-14,881.325
2008-07-15,867.133
2008-07-16,864.384
2008-07-17,896.711
2008-07-18,908.685
2008-07-21,919.919
2008-07-22,884.414
2008-07-23,892.239
2008-07-24,857.01
2008-07-25,857.489
2008-07-28,864.015
2008-07-29,854.207
2008-07-30,875.377
2008-07-31,867.075
2008-08-01,851.006
2008-08-04,842.924
2008-08-05,855.419
2008-08-06,866.556
2008-08-07,868.176
2008-08-08,852.125
2008-08-11,858.064
2008-08-12,848.352
2008-08-13,839.137
2008-08-14,846.442
2008-08-15,833.452
2008-08-18,837.384
2008-08-19,807.125
2008-08-20,810.576
2008-08-21,814.653
2008-08-22,837.949
2008-08-25,824.408
2008-08-26,822.555
2008-08-27,824.984
2008-08-28,838.178
2008-08-29,829.264
2008-09-01,827.132
2008-09-02,823.001
2008-09-03,808.112
2008-09-04,777.911
2008-09-05,751.599
2008-09-08,775.158
2008-09-09,747.43
2008-09-10,739.29
2008-09-11,719.6
2008-09-12,739.823
2008-09-15,715.437
2008-09-16,689.449
2008-09-17,673.372
2008-09-18,677.646
2008-09-19,732.922
2008-09-22,741.866
2008-09-23,734.206
2008-09-24,721.827
2008-09-25,733.911
2008-09-26,718.025
2008-09-29,669.326
2008-09-30,647.378
2008-10-01,649.619
2008-10-02,628.426
2008-10-03,640.776
2008-10-06,569.878
2008-10-07,580.019
2008-10-08,547.748
2008-10-09,546.917
2008-10-10,521.629
2008-10-13,563.041
2008-10-14,575.795
2008-10-15,525.215
2008-10-16,490.059
2008-10-17,494.062
2008-10-20,509.447
2008-10-21,496.535
2008-10-22,460.995
2008-10-23,449.652
2008-10-24,417.411
2008-10-27,393.894
2008-10-28,408.056
2008-10-29,460.713
2008-10-30,480.758
2008-10-31,467.935
2008-11-03,504.859
2008-11-04,549.15
2008-11-05,534.086
2008-11-06,494.11
2008-11-07,508.921
2008-11-10,522.023
2008-11-11,473.802
2008-11-12,456.435
2008-11-13,458.634
2008-11-14,460.736
2008-11-17,446.867
2008-11-18,440.939
2008-11-19,415.367
2008-11-20,399.552
2008-11-21,385.459
2008-11-24,435.15
2008-11-25,453.431
2008-11-26,439.424
2008-11-27,454.514
2008-11-28,447.945
2008-12-01,416.21
2008-12-02,435.641
2008-12-03,438.646
2008-12-04,431.397
2008-12-05,407.225
2008-12-08,460.659
2008-12-09,469.416
2008-12-10,480.357
2008-12-11,478.791
2008-12-12,468.288
2008-12-15,460.902
2008-12-16,467.461
2008-12-17,486.625
2008-12-18,499.854
2008-12-19,476.684
2008-12-22,466.247
2008-12-23,462.03
2008-12-24,458.156
2008-12-25,458.156
2008-12-26,460.237
2008-12-29,477.537
2008-12-30,485.443
2008-12-31,475.339
2009-01-01,475.339
2009-01-02,505.674
2009-01-05,495.876
2009-01-06,495.121
2009-01-07,504.966
2009-01-08,499.592
2009-01-09,484.8
2009-01-12,467.442
2009-01-13,454.936
2009-01-14,424.845
2009-01-15,432.115
2009-01-16,447.791
2009-01-19,437.777
2009-01-20,424.35
2009-01-21,433.287
2009-01-22,434.191
2009-01-23,431.743
2009-01-26,460.606
2009-01-27,459.698
2009-01-28,475.041
2009-01-29,458.716
2009-01-30,445.507
2009-02-02,433.472
2009-02-03,449.047
2009-02-04,458.842
2009-02-05,458.431
2009-02-06,477.492
2009-02-09,496.78
2009-02-10,485.809
2009-02-11,476.5
2009-02-12,466.689
2009-02-13,475.145
2009-02-16,457.414
2009-02-17,429.01
2009-02-18,434.831
2009-02-19,441.74
2009-02-20,421.225
2009-02-23,411.792
2009-02-24,405.996
2009-02-25,402.313
2009-02-26,414.959
2009-02-27,410.985
2009-03-02,383.417
2009-03-03,376.138
2009-03-04,401.172
2009-03-05,381.308
2009-03-06,385.802
2009-03-09,392.595
2009-03-10,418.651
2009-03-11,420.866
2009-03-12,424.938
2009-03-13,431.498
2009-03-16,450.376
2009-03-17,440.13
2009-03-18,441.647
2009-03-19,467.182
2009-03-20,452.281
2009-03-23,466.918
2009-03-24,444.952
2009-03-25,450.12
2009-03-26,452.617
2009-03-27,434.965
2009-03-30,417.416
2009-03-31,428.797
2009-04-01,440.614
2009-04-02,471.306
2009-04-03,472.182
2009-04-06,465.812
2009-04-07,454.168
2009-04-08,451.676
2009-04-09,459.991
2009-04-10,459.991
2009-04-13,464.06
2009-04-14,471.941
2009-04-15,468.899
2009-04-16,474.254
2009-04-17,476.604
2009-04-20,447.476
2009-04-21,458.233
2009-04-22,481.116
2009-04-23,490.188
2009-04-24,515.426
2009-04-27,509.534
2009-04-28,500.162
2009-04-29,516.582
2009-04-30,517.029
2009-05-01,516.721
2009-05-04,534.939
2009-05-05,536.603
2009-05-06,549.872
2009-05-07,546.351
2009-05-08,562.164
2009-05-11,554.245
2009-05-12,546.089
2009-05-13,528.612
2009-05-14,536.524
2009-05-15,551.888
2009-05-18,559.788
2009-05-19,579.503
2009-05-20,595.309
2009-05-21,589.802
2009-05-22,584.206
2009-05-25,585.154
2009-05-26,580.65
2009-05-27,576.982
2009-05-28,574.207
2009-05-29,586.455
2009-06-01,620.04
2009-06-02,613.15
2009-06-03,582.268
2009-06-04,583.629
2009-06-05,578.411
2009-06-08,570.61
2009-06-09,579.415
2009-06-10,595.128
2009-06-11,604.89
2009-06-12,600.945
2009-06-15,571.999
2009-06-16,576.1
2009-06-17,552.959
2009-06-18,562.566
2009-06-19,560.361
2009-06-22,537.128
2009-06-23,541.682
2009-06-24,569.769
2009-06-25,557.497
2009-06-26,577.129
2009-06-29,595.85
2009-06-30,585.128
2009-07-01,605.513
2009-07-02,583.222
2009-07-03,582.84
2009-07-06,570.358
2009-07-07,567.957
2009-07-08,561.59
2009-07-09,568.236
2009-07-10,561.713
2009-07-13,570.096
2009-07-14,573.071
2009-07-15,606.899
2009-07-16,610.555
2009-07-17,617.814
2009-07-20,621.664
2009-07-21,645.645
2009-07-22,653.427
2009-07-23,678.047
2009-07-24,683.742
2009-07-27,676.308
2009-07-28,672.693
2009-07-29,671.56
2009-07-30,691.152
2009-07-31,706.02
2009-08-03,733.698
2009-08-04,718.961
2009-08-05,715.558
2009-08-06,715.712
2009-08-07,730.326
2009-08-10,723.202
2009-08-11,696.985
2009-08-12,715.555
2009-08-13,734.527
2009-08-14,722.645
2009-08-17,697.408
2009-08-18,712.683
2009-08-19,716.053
2009-08-20,735.753
2009-08-21,766.64
2009-08-24,773.656
2009-08-25,772.039
2009-08-26,750.989
2009-08-27,745.187
2009-08-28,770.405
2009-08-31,751.983
2009-09-01,730.781
2009-09-02,715.077
2009-09-03,715.458
2009-09-04,727.663
2009-09-07,751.314
2009-09-08,764.205
2009-09-09,776.771
2009-09-10,776.667
2009-09-11,779.628
2009-09-14,772.045
2009-09-15,776.631
2009-09-16,795.19
2009-09-17,803.116
2009-09-18,798.832
2009-09-21,786.049
2009-09-22,806.75
2009-09-23,798.188
2009-09-24,773.396
2009-09-25,767.425
2009-09-28,777.923
2009-09-29,763.243
2009-09-30,760.66
2009-10-01,744.208
2009-10-02,733.505
2009-10-05,734.884
2009-10-06,761.34
2009-10-07,747.885
2009-10-08,766.414
2009-10-09,766.918
2009-10-12,781.816
2009-10-13,773.491
2009-10-14,797.62
2009-10-15,794.791
2009-10-16,797.103
2009-10-19,816.137
2009-10-20,804.889
2009-10-21,807.46
2009-10-22,796.926
2009-10-23,797.097
2009-10-26,789.554
2009-10-27,773.837
2009-10-28,752.911
2009-10-29,778.567
2009-10-30,777.544
2009-11-02,775.036
2009-11-03,755.848
2009-11-04,782.771
2009-11-05,796.373
2009-11-06,791.982
2009-11-09,824.199
2009-11-10,825.035
2009-11-11,834.529
2009-11-12,831.114
2009-11-13,833.649
2009-11-16,850.644
2009-11-17,827.73
2009-11-18,838.238
2009-11-19,816.16
2009-11-20,814.843
2009-11-23,852.402
2009-11-24,833.897
2009-11-25,838.342
2009-11-26,800.155
2009-11-27,819.135
2009-11-30,805.372
2009-12-01,832.65
2009-12-02,845.226
2009-12-03,842.494
2009-12-04,839.224
2009-12-07,832.644
2009-12-08,813.594
2009-12-09,809.161
2009-12-10,809.33
2009-12-11,817.653
2009-12-14,823.82
2009-12-15,808.246
2009-12-16,812.7
2009-12-17,793.012
2009-12-18,785.461
2009-12-21,797.047
2009-12-22,794.632
2009-12-23,803.112
2009-12-24,800.302
2009-12-25,800.302
2009-12-28,813.921
2009-12-29,819.472
2009-12-30,811.041
2009-12-31,815.165
2010-01-01,815.165
2010-01-04,842.59
2010-01-05,841.837
2010-01-06,840.449
2010-01-07,841.339
2010-01-08,846.251
2010-01-11,862.403
2010-01-12,850.365
2010-01-13,855.776
2010-01-14,863.024
2010-01-15,855.29
2010-01-18,866.562
2010-01-19,861.933
2010-01-20,833.636
2010-01-21,823.691
2010-01-22,818.361
2010-01-25,817.415
2010-01-26,803.114
2010-01-27,804.174
2010-01-28,781.908
2010-01-29,793.683
2010-02-01,808.307
2010-02-02,819.926
2010-02-03,803.153
2010-02-04,774.387
2010-02-05,759.286
2010-02-08,766.485
2010-02-09,776.067
2010-02-10,780.562
2010-02-11,790.27
2010-02-12,784.159
2010-02-15,780.228
2010-02-16,791.323
2010-02-17,803.895
2010-02-18,808.187
2010-02-19,809.488
2010-02-22,815.266
2010-02-23,805.164
2010-02-24,810.997
2010-02-25,801.338
2010-02-26,821.356
2010-03-01,827.338
2010-03-02,836.771
2010-03-03,844.499
2010-03-04,846.733
2010-03-05,854.899
2010-03-08,861.249
2010-03-09,851.111
2010-03-10,864.77
2010-03-11,867.051
2010-03-12,871.994
2010-03-15,861.135
2010-03-16,880.142
2010-03-17,884.076
2010-03-18,870.825
2010-03-19,868.428
2010-03-22,865.51
2010-03-23,879.083
2010-03-24,866.908
2010-03-25,878.409
2010-03-26,873.965
2010-03-29,871.155
2010-03-30,868.044
2010-03-31,878.872
2010-04-01,886.295
2010-04-02,886.295
2010-04-05,888.058
2010-04-06,890.992
2010-04-07,885.678
2010-04-08,877.707
2010-04-09,890.29
2010-04-12,899.052
2010-04-13,892.653
2010-04-14,903.73
2010-04-15,906.76
2010-04-16,901.154
2010-04-19,896.009
2010-04-20,916.479
2010-04-21,902.103
2010-04-22,892.834
2010-04-23,917.626
2010-04-26,918.174
2010-04-27,899.719
2010-04-28,888.95
2010-04-29,922.556
2010-04-30,922.434
2010-05-03,921.977
2010-05-04,886.756
2010-05-05,847.925
2010-05-06,817.596
2010-05-07,777.28
2010-05-10,850.481
2010-05-11,837.572
2010-05-12,865.604
2010-05-13,857.761
2010-05-14,827.53
2010-05-17,829.637
2010-05-18,843.333
2010-05-19,803.147
2010-05-20,768.578
2010-05-21,785.96
2010-05-24,782.232
2010-05-25,743.666
2010-05-26,772.729
2010-05-27,797.331
2010-05-28,801.274
2010-05-31,800.272
2010-06-01,806.734
2010-06-02,807.232
2010-06-03,821.971
2010-06-04,792.783
2010-06-07,774.855
2010-06-08,770.277
2010-06-09,801.417
2010-06-10,831.161
2010-06-11,825.406
2010-06-14,852.188
2010-06-15,863.604
2010-06-16,857.66
2010-06-17,860.074
2010-06-18,869.162
2010-06-21,877.044
2010-06-22,863.262
2010-06-23,848.229
2010-06-24,832.783
2010-06-25,833.511
2010-06-28,847.325
2010-06-29,808.738
2010-06-30,815.288
2010-07-01,798.666
2010-07-02,810.856
2010-07-05,804.479
2010-07-06,830.772
2010-07-07,836.513
2010-07-08,843.081
2010-07-09,858.07
2010-07-12,859.888
2010-07-13,891.678
2010-07-14,900.221
2010-07-15,892.867
2010-07-16,876.939
2010-07-19,866.496
2010-07-20,869.085
2010-07-21,888.17
2010-07-22,910.504
2010-07-23,901.807
2010-07-26,907.688
2010-07-27,902.347
2010-07-28,894.034
2010-07-29,898.476
2010-07-30,900.056
2010-08-02,936.768
2010-08-03,936.042
2010-08-04,933.155
2010-08-05,932.649
2010-08-06,932.88
2010-08-09,936.808
2010-08-10,912.626
2010-08-11,872.849
2010-08-12,864.516
2010-08-13,858.71
2010-08-16,874.724
2010-08-17,892.421
2010-08-18,887.659
2010-08-19,875.829
2010-08-20,855.549
2010-08-23,857.039
2010-08-24,837.366
2010-08-25,827.905
2010-08-26,850.327
2010-08-27,859.251
2010-08-30,852.205
2010-08-31,852.47
2010-09-01,899.808
2010-09-02,895.556
2010-09-03,909.97
2010-09-06,916.498
2010-09-07,902.463
