Date,SPAIN MID VALUE Mid Cap
2005-06-16,6681.637
2005-06-17,6806.178
2005-06-20,6700.832
2005-06-21,6668.93
2005-06-22,6699.671
2005-06-23,6720.834
2005-06-24,6658.021
2005-06-27,6706.569
2005-06-28,6649.043
2005-06-29,6733.381
2005-06-30,6727.116
2005-07-01,6678.311
2005-07-04,6583.376
2005-07-05,6579.526
2005-07-06,6600.344
2005-07-07,6476.27
2005-07-08,6586.128
2005-07-11,6667.503
2005-07-12,6768.321
2005-07-13,6732.957
2005-07-14,6753.563
2005-07-15,6659.988
2005-07-18,6664.714
2005-07-19,6665.398
2005-07-20,6716.583
2005-07-21,6758.934
2005-07-22,6753.704
2005-07-25,6667.199
2005-07-26,6652.885
2005-07-27,6674.176
2005-07-28,6728.961
2005-07-29,6704.056
2005-08-01,6752.728
2005-08-02,6737.155
2005-08-03,6779.192
2005-08-04,6798.487
2005-08-05,6772.621
2005-08-08,6842.879
2005-08-09,6861.564
2005-08-10,6981.738
2005-08-11,6994.256
2005-08-12,6949.256
2005-08-15,6903.285
2005-08-16,6973.179
2005-08-17,6859.784
2005-08-18,6759.606
2005-08-19,6822.133
2005-08-22,6902.182
2005-08-23,6796.41
2005-08-24,6785.776
2005-08-25,6749.985
2005-08-26,6760.172
2005-08-29,6742.268
2005-08-30,6700.777
2005-08-31,6804.045
2005-09-01,6948.797
2005-09-02,7004.124
2005-09-05,7012.205
2005-09-06,6992.183
2005-09-07,6977.233
2005-09-08,6964.582
2005-09-09,6982.089
2005-09-12,6869.698
2005-09-13,6810.377
2005-09-14,6816.219
2005-09-15,6813.53
2005-09-16,6887.582
2005-09-19,6816.422
2005-09-20,6858.368
2005-09-21,6843.471
2005-09-22,6788.217
2005-09-23,6797.434
2005-09-26,6815.756
2005-09-27,6801.748
2005-09-28,6795.162
2005-09-29,6765.328
2005-09-30,6826.136
2005-10-03,6801.574
2005-10-04,7020.074
2005-10-05,7042.451
2005-10-06,7090.79
2005-10-07,7052.702
2005-10-10,7104.409
2005-10-11,6999.833
2005-10-12,6905.002
2005-10-13,6722.444
2005-10-14,6788.112
2005-10-17,6758.667
2005-10-18,6657.219
2005-10-19,6569.88
2005-10-20,6551.886
2005-10-21,6582.244
2005-10-24,6708.262
2005-10-25,6776.881
2005-10-26,6768.137
2005-10-27,6722.705
2005-10-28,6692.336
2005-10-31,6799.235
2005-11-01,6880.789
2005-11-02,6836.905
2005-11-03,6855.492
2005-11-04,6692.895
2005-11-07,6673.56
2005-11-08,6652.645
2005-11-09,6708.316
2005-11-10,6689.596
2005-11-11,6680.181
2005-11-14,6731.117
2005-11-15,6679.576
2005-11-16,6563.353
2005-11-17,6661.981
2005-11-18,6734.147
2005-11-21,6737.612
2005-11-22,6673.414
2005-11-23,6766.06
2005-11-24,6766.862
2005-11-25,6748.137
2005-11-28,6807.748
2005-11-29,6787.305
2005-11-30,6746.106
2005-12-01,6877.696
2005-12-02,6758.916
2005-12-05,6813.971
2005-12-06,6810.629
2005-12-07,6719.183
2005-12-08,6753.751
2005-12-09,6859.147
2005-12-12,6991.269
2005-12-13,6872.958
2005-12-14,6847.115
2005-12-15,6841.451
2005-12-16,6925.234
2005-12-19,6853.19
2005-12-20,6701.459
2005-12-21,6765.304
2005-12-22,6827.146
2005-12-23,6850.541
2005-12-26,6850.541
2005-12-27,6868.737
2005-12-28,6919.731
2005-12-29,6941.642
2005-12-30,6877.322
2006-01-02,6963.468
2006-01-03,7100.07
2006-01-04,7239.441
2006-01-05,7296.297
2006-01-06,7328.88
2006-01-09,7332.487
2006-01-10,7269.163
2006-01-11,7425.721
2006-01-12,7440.981
2006-01-13,7381.749
2006-01-16,7470.689
2006-01-17,7338.347
2006-01-18,7266.891
2006-01-19,7555.972
2006-01-20,7609.841
2006-01-23,7515.88
2006-01-24,7552.568
2006-01-25,7507.285
2006-01-26,7752.797
2006-01-27,7704.097
2006-01-30,7864.642
2006-01-31,7963.413
2006-02-01,8151.767
2006-02-02,7919.544
2006-02-03,8003.476
2006-02-06,7870.669
2006-02-07,7919.748
2006-02-08,7940.583
2006-02-09,8111.153
2006-02-10,8157.631
2006-02-13,8279.316
2006-02-14,8447.183
2006-02-15,8384.07
2006-02-16,8410.934
2006-02-17,8422.383
2006-02-20,8454.813
2006-02-21,8414.195
2006-02-22,8413.322
2006-02-23,8415.014
2006-02-24,8472.97
2006-02-27,8648.345
2006-02-28,8408.351
2006-03-01,8680.192
2006-03-02,8421.743
2006-03-03,8352.329
2006-03-06,8350.939
2006-03-07,8103.093
2006-03-08,8406.235
2006-03-09,8459.226
2006-03-10,8459.863
2006-03-13,8617.581
2006-03-14,8788.057
2006-03-15,8799.756
2006-03-16,8879.989
2006-03-17,8960.118
2006-03-20,9036.834
2006-03-21,8953.541
2006-03-22,8823.568
2006-03-23,8880.976
2006-03-24,8866.082
2006-03-27,8804.267
2006-03-28,8806.439
2006-03-29,9033.754
2006-03-30,9163.172
2006-03-31,9140.464
2006-04-03,9285.067
2006-04-04,9253.736
2006-04-05,9320.444
2006-04-06,9403.828
2006-04-07,9261.838
2006-04-10,9307.329
2006-04-11,9212.574
2006-04-12,9132.291
2006-04-13,9190.42
2006-04-14,9190.42
2006-04-17,9336.39
2006-04-18,9246.809
2006-04-19,9490.649
2006-04-20,9622.389
2006-04-21,9815.191
2006-04-24,9791.603
2006-04-25,9875.361
2006-04-26,9897.127
2006-04-27,9944.083
2006-04-28,10012.642
2006-05-01,10030.13
2006-05-02,10167.225
2006-05-03,10257.607
2006-05-04,10382.977
2006-05-05,10582.186
2006-05-08,10674.791
2006-05-09,10853.705
2006-05-10,10843.925
2006-05-11,10927.657
2006-05-12,10590.334
2006-05-15,10191.507
2006-05-16,10133.534
2006-05-17,9452.37
2006-05-18,9557.211
2006-05-19,9549.556
2006-05-22,8981.99
2006-05-23,9387.751
2006-05-24,9220.916
2006-05-25,9273.417
2006-05-26,9521.518
2006-05-29,9563.484
2006-05-30,9448.109
2006-05-31,9519.064
2006-06-01,9511.899
2006-06-02,9573.36
2006-06-05,9499.638
2006-06-06,9403.297
2006-06-07,9446.17
2006-06-08,9248.816
2006-06-09,9266.977
2006-06-12,9216.151
2006-06-13,9169.475
2006-06-14,9077.615
2006-06-15,9170.274
2006-06-16,9167.248
2006-06-19,9123.2
2006-06-20,9266.22
2006-06-21,9377.847
2006-06-22,9254.719
2006-06-23,9279.028
2006-06-26,9283.598
2006-06-27,9251.788
2006-06-28,9143.928
2006-06-29,9206.869
2006-06-30,9413.86
2006-07-03,9478.593
2006-07-04,9586.217
2006-07-05,9503.57
2006-07-06,9570.652
2006-07-07,9559.876
2006-07-10,9604.172
2006-07-11,9547.117
2006-07-12,9553.192
2006-07-13,9557.71
2006-07-14,9454.022
2006-07-17,9413.58
2006-07-18,9427.953
2006-07-19,9569.904
2006-07-20,9625.349
2006-07-21,9615.078
2006-07-24,9721.574
2006-07-25,9707.142
2006-07-26,9670.272
2006-07-27,9902.183
2006-07-28,10194.941
2006-07-31,10097.233
2006-08-01,10012.993
2006-08-02,10344.732
2006-08-03,10190.841
2006-08-04,10463.496
2006-08-07,10279.537
2006-08-08,10338.012
2006-08-09,10426.754
2006-08-10,10347.198
2006-08-11,10339.908
2006-08-14,10442.456
2006-08-15,10584.195
2006-08-16,10638.828
2006-08-17,10653.042
2006-08-18,10580.689
2006-08-21,10678.341
2006-08-22,10600.218
2006-08-23,10566.375
2006-08-24,10616.086
2006-08-25,10541.645
2006-08-28,10698.023
2006-08-29,10719.133
2006-08-30,10840.019
2006-08-31,10779.069
2006-09-01,10794.239
2006-09-04,10979.054
2006-09-05,10901.1
2006-09-06,10917.349
2006-09-07,10937.837
2006-09-08,11030.705
2006-09-11,11101.737
2006-09-12,11390.453
2006-09-13,11376.552
2006-09-14,11633.161
2006-09-15,11867.627
2006-09-18,11900.461
2006-09-19,12074.63
2006-09-20,12277.038
2006-09-21,12436.239
2006-09-22,12696.068
2006-09-25,12746.813
2006-09-26,12797.548
2006-09-27,13016.983
2006-09-28,12686.386
2006-09-29,12596.59
2006-10-02,12578.771
2006-10-03,12548.183
2006-10-04,12328.316
2006-10-05,12323.023
2006-10-06,12046.847
2006-10-09,11984.381
2006-10-10,11960.665
2006-10-11,12010.476
2006-10-12,12069.693
2006-10-13,11875.509
2006-10-16,12013.838
2006-10-17,11977.097
2006-10-18,12261.187
2006-10-19,12298.977
2006-10-20,12420.936
2006-10-23,12396.589
2006-10-24,12339.982
2006-10-25,12352.34
2006-10-26,12254.526
2006-10-27,12335.027
2006-10-30,12434.979
2006-10-31,12540.807
2006-11-01,12660.011
2006-11-02,12752.765
2006-11-03,12497.534
2006-11-06,12616.231
2006-11-07,12659.323
2006-11-08,12676.638
2006-11-09,12652.401
2006-11-10,12727.197
2006-11-13,12710.14
2006-11-14,12657.551
2006-11-15,12663.084
2006-11-16,12646.288
2006-11-17,12670.192
2006-11-20,12861.825
2006-11-21,12951.023
2006-11-22,13283.594
2006-11-23,13268.055
2006-11-24,13251.928
2006-11-27,13059.757
2006-11-28,12901.575
2006-11-29,12929.513
2006-11-30,12893.326
2007-11-30,1000.0
2007-12-03,1000.482
2007-12-04,1001.458
2007-12-05,999.846
2007-12-06,991.404
2007-12-07,998.203
2007-12-10,1020.182
2007-12-11,1014.751
2007-12-12,1016.534
2007-12-13,981.552
2007-12-14,965.461
2007-12-17,943.547
2007-12-18,932.16
2007-12-19,919.679
2007-12-20,904.262
2007-12-21,911.513
2007-12-24,913.542
2007-12-25,913.542
2007-12-26,919.822
2007-12-27,915.958
2007-12-28,923.066
2007-12-31,917.793
2008-01-01,917.793
2008-01-02,911.442
2008-01-03,887.656
2008-01-04,858.844
2008-01-07,836.511
2008-01-08,824.28
2008-01-09,804.452
2008-01-10,808.19
2008-01-11,819.424
2008-01-14,830.319
2008-01-15,791.593
2008-01-16,769.829
2008-01-17,769.058
2008-01-18,757.033
2008-01-21,718.135
2008-01-22,752.897
2008-01-23,737.159
2008-01-24,776.919
2008-01-25,774.928
2008-01-28,783.531
2008-01-29,806.542
2008-01-30,804.441
2008-01-31,797.29
2008-02-01,807.536
2008-02-04,813.824
2008-02-05,761.026
2008-02-06,764.422
2008-02-07,753.123
2008-02-08,744.746
2008-02-11,732.074
2008-02-12,750.936
2008-02-13,756.747
2008-02-14,762.873
2008-02-15,757.667
2008-02-18,762.454
2008-02-19,767.491
2008-02-20,753.396
2008-02-21,764.179
2008-02-22,755.825
2008-02-25,757.456
2008-02-26,775.013
2008-02-27,790.201
2008-02-28,782.845
2008-02-29,778.895
2008-03-03,765.888
2008-03-04,745.564
2008-03-05,765.064
2008-03-06,756.569
2008-03-07,757.812
2008-03-10,745.067
2008-03-11,773.545
2008-03-12,789.62
2008-03-13,797.163
2008-03-14,816.092
2008-03-17,804.936
2008-03-18,830.641
2008-03-19,825.626
2008-03-20,834.233
2008-03-21,834.233
2008-03-24,833.042
2008-03-25,888.75
2008-03-26,894.448
2008-03-27,911.082
2008-03-28,906.063
2008-03-31,907.4
2008-04-01,917.981
2008-04-02,927.195
2008-04-03,922.303
2008-04-04,931.92
2008-04-07,931.899
2008-04-08,912.924
2008-04-09,904.313
2008-04-10,882.416
2008-04-11,875.142
2008-04-14,874.687
2008-04-15,879.393
2008-04-16,899.103
2008-04-17,894.033
2008-04-18,907.594
2008-04-21,899.653
2008-04-22,891.264
2008-04-23,882.652
2008-04-24,877.511
2008-04-25,883.048
2008-04-28,885.031
2008-04-29,873.894
2008-04-30,871.948
2008-05-01,865.311
2008-05-02,881.934
2008-05-05,888.902
2008-05-06,890.196
2008-05-07,888.648
2008-05-08,892.342
2008-05-09,883.187
2008-05-12,888.434
2008-05-13,884.253
2008-05-14,890.673
2008-05-15,891.751
2008-05-16,896.586
2008-05-19,913.943
2008-05-20,903.753
2008-05-21,897.152
2008-05-22,883.32
2008-05-23,874.164
2008-05-26,870.038
2008-05-27,866.956
2008-05-28,867.131
2008-05-29,861.86
2008-05-30,871.741
2008-06-02,850.704
2008-06-03,853.229
2008-06-04,849.222
2008-06-05,842.997
2008-06-06,826.903
2008-06-09,807.564
2008-06-10,780.383
2008-06-11,767.2
2008-06-12,773.589
2008-06-13,776.612
2008-06-16,772.363
2008-06-17,777.455
2008-06-18,760.36
2008-06-19,755.836
2008-06-20,755.007
2008-06-23,738.358
2008-06-24,740.986
2008-06-25,758.93
2008-06-26,745.167
2008-06-27,749.981
2008-06-30,738.842
2008-07-01,712.154
2008-07-02,714.284
2008-07-03,716.144
2008-07-04,698.252
2008-07-07,709.549
2008-07-08,706.579
2008-07-09,719.627
2008-07-10,712.193
2008-07-11,697.479
2008-07-14,695.915
2008-07-15,682.868
2008-07-16,695.725
2008-07-17,725.476
2008-07-18,749.861
2008-07-21,752.966
2008-07-22,744.087
2008-07-23,763.103
2008-07-24,736.258
2008-07-25,721.291
2008-07-28,715.058
2008-07-29,732.413
2008-07-30,743.649
2008-07-31,736.894
2008-08-01,725.782
2008-08-04,721.913
2008-08-05,743.835
2008-08-06,747.834
2008-08-07,741.918
2008-08-08,738.508
2008-08-11,757.86
2008-08-12,747.017
2008-08-13,725.019
2008-08-14,725.626
2008-08-15,725.295
2008-08-18,722.38
2008-08-19,688.729
2008-08-20,692.71
2008-08-21,694.282
2008-08-22,709.425
2008-08-25,702.451
2008-08-26,699.009
2008-08-27,698.088
2008-08-28,714.108
2008-08-29,712.996
2008-09-01,704.11
2008-09-02,716.852
2008-09-03,708.948
2008-09-04,681.201
2008-09-05,659.236
2008-09-08,679.695
2008-09-09,676.053
2008-09-10,665.036
2008-09-11,656.964
2008-09-12,673.08
2008-09-15,659.478
2008-09-16,663.466
2008-09-17,649.253
2008-09-18,657.748
2008-09-19,735.575
2008-09-22,711.293
2008-09-23,708.715
2008-09-24,705.092
2008-09-25,713.47
2008-09-26,701.781
2008-09-29,658.897
2008-09-30,640.657
2008-10-01,644.323
2008-10-02,627.415
2008-10-03,638.015
2008-10-06,585.758
2008-10-07,585.439
2008-10-08,569.806
2008-10-09,557.968
2008-10-10,526.078
2008-10-13,565.088
2008-10-14,575.536
2008-10-15,556.402
2008-10-16,551.449
2008-10-17,555.209
2008-10-20,566.529
2008-10-21,561.276
2008-10-22,533.457
2008-10-23,529.694
2008-10-24,507.385
2008-10-27,480.773
2008-10-28,485.56
2008-10-29,525.985
2008-10-30,534.312
2008-10-31,538.135
2008-11-03,546.721
2008-11-04,575.661
2008-11-05,574.779
2008-11-06,530.486
2008-11-07,544.05
2008-11-10,544.825
2008-11-11,514.892
2008-11-12,509.241
2008-11-13,511.689
2008-11-14,519.561
2008-11-17,505.312
2008-11-18,503.672
2008-11-19,494.909
2008-11-20,484.214
2008-11-21,492.06
2008-11-24,533.099
2008-11-25,543.055
2008-11-26,541.637
2008-11-27,548.835
2008-11-28,540.409
2008-12-01,521.75
2008-12-02,555.562
2008-12-03,556.948
2008-12-04,558.523
2008-12-05,531.05
2008-12-08,569.563
2008-12-09,571.99
2008-12-10,584.272
2008-12-11,588.141
2008-12-12,576.742
2008-12-15,592.428
2008-12-16,604.185
2008-12-17,622.579
2008-12-18,631.638
2008-12-19,602.703
2008-12-22,588.374
2008-12-23,586.166
2008-12-24,588.037
2008-12-25,588.037
2008-12-26,590.875
2008-12-29,588.574
2008-12-30,586.287
2008-12-31,576.173
2009-01-01,576.173
2009-01-02,595.366
2009-01-05,601.171
2009-01-06,601.282
2009-01-07,609.242
2009-01-08,616.201
2009-01-09,601.312
2009-01-12,585.252
2009-01-13,565.438
2009-01-14,546.191
2009-01-15,537.942
2009-01-16,545.169
2009-01-19,527.712
2009-01-20,496.386
2009-01-21,490.668
2009-01-22,488.389
2009-01-23,470.906
2009-01-26,492.354
2009-01-27,494.363
2009-01-28,509.963
2009-01-29,484.108
2009-01-30,472.546
2009-02-02,461.189
2009-02-03,468.479
2009-02-04,475.395
2009-02-05,468.647
2009-02-06,482.731
2009-02-09,493.817
2009-02-10,489.936
2009-02-11,483.928
2009-02-12,471.178
2009-02-13,478.341
2009-02-16,459.345
2009-02-17,436.665
2009-02-18,434.161
2009-02-19,438.32
2009-02-20,415.515
2009-02-23,412.28
2009-02-24,411.811
2009-02-25,410.444
2009-02-26,424.292
2009-02-27,418.762
2009-03-02,390.744
2009-03-03,384.441
2009-03-04,390.694
2009-03-05,373.577
2009-03-06,376.286
2009-03-09,374.609
2009-03-10,399.217
2009-03-11,405.328
2009-03-12,409.346
2009-03-13,411.413
2009-03-16,420.918
2009-03-17,416.724
2009-03-18,425.911
2009-03-19,450.485
2009-03-20,450.376
2009-03-23,466.577
2009-03-24,468.34
2009-03-25,468.684
2009-03-26,469.466
2009-03-27,454.299
2009-03-30,429.533
2009-03-31,439.232
2009-04-01,446.507
2009-04-02,474.294
2009-04-03,481.503
2009-04-06,483.771
2009-04-07,479.345
2009-04-08,488.411
2009-04-09,510.854
2009-04-10,510.854
2009-04-13,515.186
2009-04-14,533.227
2009-04-15,530.8
2009-04-16,535.899
2009-04-17,536.143
2009-04-20,514.411
2009-04-21,509.17
2009-04-22,527.772
2009-04-23,525.488
2009-04-24,535.155
2009-04-27,524.875
2009-04-28,511.495
2009-04-29,532.45
2009-04-30,539.241
2009-05-01,539.322
2009-05-04,551.062
2009-05-05,563.492
2009-05-06,564.211
2009-05-07,574.092
2009-05-08,589.836
2009-05-11,596.309
2009-05-12,597.985
2009-05-13,577.714
2009-05-14,581.166
2009-05-15,581.078
2009-05-18,585.343
2009-05-19,607.073
2009-05-20,618.457
2009-05-21,603.402
2009-05-22,620.573
2009-05-25,618.887
2009-05-26,621.55
2009-05-27,625.424
2009-05-28,618.965
2009-05-29,625.675
2009-06-01,638.946
2009-06-02,648.716
2009-06-03,628.226
2009-06-04,625.705
2009-06-05,619.973
2009-06-08,599.706
2009-06-09,607.673
2009-06-10,613.504
2009-06-11,624.913
2009-06-12,620.828
2009-06-15,599.01
2009-06-16,598.655
2009-06-17,576.315
2009-06-18,581.22
2009-06-19,584.678
2009-06-22,565.287
2009-06-23,570.35
2009-06-24,589.719
2009-06-25,585.602
2009-06-26,593.49
2009-06-29,603.235
2009-06-30,601.673
2009-07-01,614.174
2009-07-02,601.019
2009-07-03,601.841
2009-07-06,586.009
2009-07-07,583.709
2009-07-08,567.741
2009-07-09,580.602
2009-07-10,570.281
2009-07-13,583.429
2009-07-14,586.51
2009-07-15,605.062
2009-07-16,613.556
2009-07-17,617.234
2009-07-20,621.535
2009-07-21,627.542
2009-07-22,628.309
2009-07-23,639.839
2009-07-24,640.335
2009-07-27,644.341
2009-07-28,637.425
2009-07-29,632.239
2009-07-30,643.863
2009-07-31,644.974
2009-08-03,660.239
2009-08-04,660.337
2009-08-05,661.272
2009-08-06,668.714
2009-08-07,667.429
2009-08-10,669.528
2009-08-11,662.542
2009-08-12,670.091
2009-08-13,684.622
2009-08-14,678.989
2009-08-17,650.199
2009-08-18,657.417
2009-08-19,662.69
2009-08-20,671.086
2009-08-21,689.058
2009-08-24,696.796
2009-08-25,699.744
2009-08-26,695.318
2009-08-27,693.985
2009-08-28,711.136
2009-08-31,706.012
2009-09-01,687.129
2009-09-02,665.255
2009-09-03,669.226
2009-09-04,676.885
2009-09-07,694.743
2009-09-08,704.781
2009-09-09,713.232
2009-09-10,700.313
2009-09-11,711.121
2009-09-14,709.93
2009-09-15,712.931
2009-09-16,733.879
2009-09-17,741.391
2009-09-18,743.313
2009-09-21,735.361
2009-09-22,758.719
2009-09-23,758.609
2009-09-24,746.353
2009-09-25,739.08
2009-09-28,754.911
2009-09-29,752.31
2009-09-30,761.267
2009-10-01,751.565
2009-10-02,737.458
2009-10-05,742.367
2009-10-06,762.122
2009-10-07,751.98
2009-10-08,761.408
2009-10-09,758.714
2009-10-12,770.671
2009-10-13,764.044
2009-10-14,779.223
2009-10-15,776.736
2009-10-16,767.006
2009-10-19,778.344
2009-10-20,771.363
2009-10-21,765.401
2009-10-22,759.008
2009-10-23,754.683
2009-10-26,731.548
2009-10-27,716.569
2009-10-28,689.034
2009-10-29,708.441
2009-10-30,683.094
2009-11-02,686.422
2009-11-03,675.045
2009-11-04,694.808
2009-11-05,701.062
2009-11-06,705.359
2009-11-09,721.76
2009-11-10,715.767
2009-11-11,703.213
2009-11-12,699.729
2009-11-13,701.549
2009-11-16,716.407
2009-11-17,706.259
2009-11-18,712.714
2009-11-19,691.913
2009-11-20,689.581
2009-11-23,702.344
2009-11-24,697.849
2009-11-25,701.354
2009-11-26,675.097
2009-11-27,680.703
2009-11-30,673.043
2009-12-01,688.235
2009-12-02,684.959
2009-12-03,685.849
2009-12-04,677.414
2009-12-07,674.715
2009-12-08,658.389
2009-12-09,647.496
2009-12-10,646.437
2009-12-11,645.454
2009-12-14,647.671
2009-12-15,646.593
2009-12-16,650.557
2009-12-17,635.824
2009-12-18,632.845
2009-12-21,634.474
2009-12-22,633.462
2009-12-23,643.449
2009-12-24,644.549
2009-12-25,644.549
2009-12-28,649.76
2009-12-29,650.042
2009-12-30,642.867
2009-12-31,644.958
2010-01-01,644.958
2010-01-04,662.283
2010-01-05,669.363
2010-01-06,676.156
2010-01-07,674.774
2010-01-08,683.373
2010-01-11,692.511
2010-01-12,689.781
2010-01-13,690.391
2010-01-14,688.3
2010-01-15,669.952
2010-01-18,673.051
2010-01-19,668.941
2010-01-20,649.024
2010-01-21,632.075
2010-01-22,635.615
2010-01-25,634.906
2010-01-26,635.86
2010-01-27,629.185
2010-01-28,615.694
2010-01-29,618.645
2010-02-01,618.836
2010-02-02,625.047
2010-02-03,612.618
2010-02-04,566.362
2010-02-05,552.018
2010-02-08,552.311
2010-02-09,557.211
2010-02-10,567.292
2010-02-11,552.824
2010-02-12,547.057
2010-02-15,548.206
2010-02-16,556.312
2010-02-17,557.41
2010-02-18,557.587
2010-02-19,558.457
2010-02-22,561.306
2010-02-23,550.078
2010-02-24,548.167
2010-02-25,540.696
2010-02-26,548.68
2010-03-01,545.204
2010-03-02,555.231
2010-03-03,577.281
2010-03-04,583.307
2010-03-05,593.591
2010-03-08,606.75
2010-03-09,601.881
2010-03-10,615.788
2010-03-11,614.336
2010-03-12,628.293
2010-03-15,623.98
2010-03-16,638.985
2010-03-17,646.674
2010-03-18,637.62
2010-03-19,635.561
2010-03-22,620.837
2010-03-23,625.653
2010-03-24,610.78
2010-03-25,618.635
2010-03-26,625.268
2010-03-29,629.198
2010-03-30,621.817
2010-03-31,618.896
2010-04-01,627.713
2010-04-02,627.713
2010-04-05,626.276
2010-04-06,626.023
2010-04-07,623.283
2010-04-08,615.908
2010-04-09,637.268
2010-04-12,646.091
2010-04-13,644.543
2010-04-14,651.15
2010-04-15,647.134
2010-04-16,630.727
2010-04-19,621.815
2010-04-20,627.249
2010-04-21,613.497
2010-04-22,594.551
2010-04-23,604.343
2010-04-26,601.787
2010-04-27,577.373
2010-04-28,562.002
2010-04-29,573.368
2010-04-30,574.798
2010-05-03,566.272
2010-05-04,528.598
2010-05-05,513.783
2010-05-06,493.369
2010-05-07,484.39
2010-05-10,533.044
2010-05-11,510.897
2010-05-12,518.878
2010-05-13,507.646
2010-05-14,476.733
2010-05-17,467.625
2010-05-18,478.48
2010-05-19,464.174
2010-05-20,459.956
2010-05-21,479.325
2010-05-24,466.03
2010-05-25,446.004
2010-05-26,445.986
2010-05-27,460.268
2010-05-28,461.166
2010-05-31,459.059
2010-06-01,456.842
2010-06-02,449.305
2010-06-03,448.168
2010-06-04,425.247
2010-06-07,416.937
2010-06-08,410.287
2010-06-09,420.775
2010-06-10,438.972
2010-06-11,464.709
2010-06-14,473.57
2010-06-15,479.917
2010-06-16,475.692
2010-06-17,475.38
2010-06-18,496.799
2010-06-21,500.31
2010-06-22,495.135
2010-06-23,487.171
2010-06-24,479.194
2010-06-25,480.444
2010-06-28,493.199
2010-06-29,466.76
2010-06-30,473.311
2010-07-01,479.753
2010-07-02,492.699
2010-07-05,489.835
2010-07-06,508.257
2010-07-07,534.901
2010-07-08,538.347
2010-07-09,536.964
2010-07-12,530.047
2010-07-13,543.418
2010-07-14,542.932
2010-07-15,547.783
2010-07-16,542.193
2010-07-19,534.627
2010-07-20,537.185
2010-07-21,540.85
2010-07-22,557.158
2010-07-23,555.426
2010-07-26,568.17
2010-07-27,587.307
2010-07-28,586.408
2010-07-29,590.66
2010-07-30,579.318
2010-08-02,604.132
2010-08-03,615.264
2010-08-04,607.132
2010-08-05,607.276
2010-08-06,605.466
2010-08-09,609.677
2010-08-10,592.028
2010-08-11,556.373
2010-08-12,544.865
2010-08-13,536.566
2010-08-16,538.501
2010-08-17,548.449
2010-08-18,546.189
2010-08-19,538.034
2010-08-20,518.655
2010-08-23,520.273
2010-08-24,507.895
2010-08-25,493.828
2010-08-26,503.123
2010-08-27,507.376
2010-08-30,505.569
2010-08-31,507.274
2010-09-01,531.488
2010-09-02,532.373
2010-09-03,536.506
2010-09-06,539.597
2010-09-07,522.935
2010-09-08,525.803
2010-09-09,538.108
2010-09-10,534.047
2010-09-13,546.204
2010-09-14,550.774
2010-09-15,550.042
2010-09-16,550.4
2010-09-17,534.826
2010-09-20,539.046
2010-09-21,539.593
2010-09-22,540.942
2010-09-23,532.334
2010-09-24,547.713
2010-09-27,544.434
2010-09-28,544.047
2010-09-29,542.323
2010-09-30,544.622
2010-10-01,540.117
2010-10-04,534.794
2010-10-05,555.271
2010-10-06,561.742
2010-10-07,562.279
2010-10-08,559.437
2010-10-11,553.653
2010-10-12,546.387
2010-10-13,557.289
2010-10-14,562.384
2010-10-15,562.335
2010-10-18,562.495
2010-10-19,557.715
2010-10-20,561.303
2010-10-21,563.049
2010-10-22,560.029
2010-10-25,556.528
2010-10-26,548.367
2010-10-27,540.722
2010-10-28,546.582
2010-10-29,547.435
2010-11-01,536.6
2010-11-02,547.663
2010-11-03,537.838
2010-11-04,548.944
2010-11-05,527.964
2010-11-08,519.761
2010-11-09,528.054
2010-11-10,511.992
2010-11-11,504.403
2010-11-12,515.452
2010-11-15,517.707
2010-11-16,503.239
2010-11-17,507.948
2010-11-18,515.003
2010-11-19,508.769
2010-11-22,489.892
2010-11-23,475.536
2010-11-24,477.574
2010-11-25,475.921
2010-11-26,463.492
2010-11-29,449.032
2010-11-30,441.252
2010-12-01,460.209
2010-12-02,473.823
2010-12-03,485.289
2010-12-06,479.901
2010-12-07,483.435
2010-12-08,487.456
2010-12-09,491.656
2010-12-10,490.215
2010-12-13,498.008
2010-12-14,496.008
2010-12-15,492.121
2010-12-16,486.476
2010-12-17,476.216
2010-12-20,483.518
2010-12-21,492.862
2010-12-22,490.08
2010-12-23,488.283
2010-12-24,490.207
2010-12-27,480.847
2010-12-28,480.708
2010-12-29,484.701
2010-12-30,482.907
2010-12-31,487.761
2011-01-03,487.67
2011-01-04,486.991
2011-01-05,478.598
2011-01-06,472.206
2011-01-07,461.074
2011-01-10,453.261
2011-01-11,464.71
2011-01-12,494.705
2011-01-13,516.866
2011-01-14,523.277
2011-01-17,517.02
2011-01-18,534.387
2011-01-19,538.973
2011-01-20,548.03
2011-01-21,564.045
2011-01-24,566.431
2011-01-25,558.292
2011-01-26,556.225
2011-01-27,559.86
2011-01-28,554.952
2011-01-31,560.887
2011-02-01,562.367
2011-02-02,566.633
2011-02-03,550.034
2011-02-04,548.532
2011-02-07,558.184
2011-02-08,563.158
2011-02-09,562.383
2011-02-10,549.184
2011-02-11,544.659
2011-02-14,538.009
2011-02-15,543.876
2011-02-16,561.069
2011-02-17,567.146
2011-02-18,566.867
2011-02-21,552.649
2011-02-22,551.688
2011-02-23,548.64
2011-02-24,547.381
2011-02-25,556.118
2011-02-28,561.912
2011-03-01,556.622
2011-03-02,553.448
2011-03-03,555.692
2011-03-04,555.3
2011-03-07,559.92
2011-03-08,556.232
2011-03-09,562.019
