Date,SPAIN MID VALUE Mid Cap
2005-06-16,6209.372
2005-06-17,6325.111
2005-06-20,6227.211
2005-06-21,6197.563
2005-06-22,6226.131
2005-06-23,6245.799
2005-06-24,6187.426
2005-06-27,6232.542
2005-06-28,6179.082
2005-06-29,6257.459
2005-06-30,6251.637
2005-07-01,6206.281
2005-07-04,6114.329
2005-07-05,6110.752
2005-07-06,6130.088
2005-07-07,6014.854
2005-07-08,6116.884
2005-07-11,6192.461
2005-07-12,6286.096
2005-07-13,6253.252
2005-07-14,6272.39
2005-07-15,6185.482
2005-07-18,6189.871
2005-07-19,6190.506
2005-07-20,6238.045
2005-07-21,6277.378
2005-07-22,6272.521
2005-07-25,6192.179
2005-07-26,6178.885
2005-07-27,6198.659
2005-07-28,6249.541
2005-07-29,6226.41
2005-08-01,6271.614
2005-08-02,6257.151
2005-08-03,6296.193
2005-08-04,6314.114
2005-08-05,6290.09
2005-08-08,6355.342
2005-08-09,6372.696
2005-08-10,6484.308
2005-08-11,6495.934
2005-08-12,6454.141
2005-08-15,6411.444
2005-08-16,6476.359
2005-08-17,6371.043
2005-08-18,6278.002
2005-08-19,6336.074
2005-08-22,6410.42
2005-08-23,6312.184
2005-08-24,6302.308
2005-08-25,6269.067
2005-08-26,6278.528
2005-08-29,6261.9
2005-08-30,6223.365
2005-08-31,6319.275
2005-09-01,6453.714
2005-09-02,6505.1
2005-09-05,6512.604
2005-09-06,6494.009
2005-09-07,6480.124
2005-09-08,6468.375
2005-09-09,6484.634
2005-09-12,6380.251
2005-09-13,6325.156
2005-09-14,6330.582
2005-09-15,6328.085
2005-09-16,6396.861
2005-09-19,6330.771
2005-09-20,6369.728
2005-09-21,6355.892
2005-09-22,6304.575
2005-09-23,6313.136
2005-09-26,6330.152
2005-09-27,6317.142
2005-09-28,6311.025
2005-09-29,6283.317
2005-09-30,6339.792
2005-10-03,6316.981
2005-10-04,6519.913
2005-10-05,6540.696
2005-10-06,6585.591
2005-10-07,6550.217
2005-10-10,6598.239
2005-10-11,6501.114
2005-10-12,6413.039
2005-10-13,6243.488
2005-10-14,6304.478
2005-10-17,6277.13
2005-10-18,6182.91
2005-10-19,6101.794
2005-10-20,6085.082
2005-10-21,6113.277
2005-10-24,6230.317
2005-10-25,6294.047
2005-10-26,6285.926
2005-10-27,6243.731
2005-10-28,6215.525
2005-10-31,6314.808
2005-11-01,6390.552
2005-11-02,6340.275
2005-11-03,6357.512
2005-11-04,6206.726
2005-11-07,6188.795
2005-11-08,6169.4
2005-11-09,6221.027
2005-11-10,6203.667
2005-11-11,6194.935
2005-11-14,6242.172
2005-11-15,6194.375
2005-11-16,6086.594
2005-11-17,6178.058
2005-11-18,6244.982
2005-11-21,6248.195
2005-11-22,6188.66
2005-11-23,6274.576
2005-11-24,6275.32
2005-11-25,6257.955
2005-11-28,6313.236
2005-11-29,6294.278
2005-11-30,6256.072
2005-12-01,6378.103
2005-12-02,6267.951
2005-12-05,6319.007
2005-12-06,6315.908
2005-12-07,6231.104
2005-12-08,6263.161
2005-12-09,6360.902
2005-12-12,6483.426
2005-12-13,6373.709
2005-12-14,6349.744
2005-12-15,6344.491
2005-12-16,6422.188
2005-12-19,6355.377
2005-12-20,6214.668
2005-12-21,6273.876
2005-12-22,6331.225
2005-12-23,6352.921
2005-12-26,6352.921
2005-12-27,6369.795
2005-12-28,6417.085
2005-12-29,6437.404
2005-12-30,6377.757
2006-01-02,6457.645
2006-01-03,6584.324
2006-01-04,6713.571
2006-01-05,6766.297
2006-01-06,6796.513
2006-01-09,6784.197
2006-01-10,6725.607
2006-01-11,6870.459
2006-01-12,6884.578
2006-01-13,6829.775
2006-01-16,6912.064
2006-01-17,6789.619
2006-01-18,6723.506
2006-01-19,6990.97
2006-01-20,7040.811
2006-01-23,6953.876
2006-01-24,6987.821
2006-01-25,6945.924
2006-01-26,7173.078
2006-01-27,7128.019
2006-01-30,7276.559
2006-01-31,7367.944
2006-02-01,7542.214
2006-02-02,7327.356
2006-02-03,7405.012
2006-02-06,7282.136
2006-02-07,7327.545
2006-02-08,7346.822
2006-02-09,7504.637
2006-02-10,7547.64
2006-02-13,7660.226
2006-02-14,7815.541
2006-02-15,7757.147
2006-02-16,7782.002
2006-02-17,7792.595
2006-02-20,7822.6
2006-02-21,7785.019
2006-02-22,7784.211
2006-02-23,7785.777
2006-02-24,7839.399
2006-02-27,8001.66
2006-02-28,7779.612
2006-03-01,8031.126
2006-03-02,7792.003
2006-03-03,7727.78
2006-03-06,7726.493
2006-03-07,7497.18
2006-03-08,7777.654
2006-03-09,7826.683
2006-03-10,7827.272
2006-03-13,7973.197
2006-03-14,8130.925
2006-03-15,8141.75
2006-03-16,8215.983
2006-03-17,8290.12
2006-03-20,8361.1
2006-03-21,8284.036
2006-03-22,8163.781
2006-03-23,8216.897
2006-03-24,8203.116
2006-03-27,8145.924
2006-03-28,8147.933
2006-03-29,8358.251
2006-03-30,8477.991
2006-03-31,8456.981
2006-04-03,8590.771
2006-04-04,8561.783
2006-04-05,8623.503
2006-04-06,8700.652
2006-04-07,8569.279
2006-04-10,8611.369
2006-04-11,8523.699
2006-04-12,8449.419
2006-04-13,8503.202
2006-04-14,8503.202
2006-04-17,8638.257
2006-04-18,8555.374
2006-04-19,8780.981
2006-04-20,8902.87
2006-04-21,9081.255
2006-04-24,9059.43
2006-04-25,9136.925
2006-04-26,9157.064
2006-04-27,9200.509
2006-04-28,9263.942
2006-05-01,9280.121
2006-05-02,9406.966
2006-05-03,9490.589
2006-05-04,9606.584
2006-05-05,9790.898
2006-05-08,9876.577
2006-05-09,10042.113
2006-05-10,10033.065
2006-05-11,10110.536
2006-05-12,9798.436
2006-05-15,9429.432
2006-05-16,9375.794
2006-05-17,8745.564
2006-05-18,8842.566
2006-05-19,8835.483
2006-05-22,8310.357
2006-05-23,8685.777
2006-05-24,8531.417
2006-05-25,8579.993
2006-05-26,8809.541
2006-05-29,8848.369
2006-05-30,8741.622
2006-05-31,8807.271
2006-06-01,8800.642
2006-06-02,8857.507
2006-06-05,8789.298
2006-06-06,8700.16
2006-06-07,8739.827
2006-06-08,8557.231
2006-06-09,8574.034
2006-06-12,8527.009
2006-06-13,8483.822
2006-06-14,8398.832
2006-06-15,8484.562
2006-06-16,8481.763
2006-06-19,8441.008
2006-06-20,8573.333
2006-06-21,8676.614
2006-06-22,8562.692
2006-06-23,8585.184
2006-06-26,8589.412
2006-06-27,8559.98
2006-06-28,8460.186
2006-06-29,8518.42
2006-06-30,8709.934
2006-07-03,8750.805
2006-07-04,8850.166
2006-07-05,8773.865
2006-07-06,8835.796
2006-07-07,8825.847
2006-07-10,8866.742
2006-07-11,8814.068
2006-07-12,8819.676
2006-07-13,8823.847
2006-07-14,8728.121
2006-07-17,8690.784
2006-07-18,8704.054
2006-07-19,8835.105
2006-07-20,8886.293
2006-07-21,8876.811
2006-07-24,8975.129
2006-07-25,8961.806
2006-07-26,8927.767
2006-07-27,9141.871
2006-07-28,9412.151
2006-07-31,9321.945
2006-08-01,9244.172
2006-08-02,9550.44
2006-08-03,9408.365
2006-08-04,9660.085
2006-08-07,9490.251
2006-08-08,9544.236
2006-08-09,9626.164
2006-08-10,9552.717
2006-08-11,9545.987
2006-08-14,9640.661
2006-08-15,9771.517
2006-08-16,9821.955
2006-08-17,9835.078
2006-08-18,9768.28
2006-08-21,9858.434
2006-08-22,9786.31
2006-08-23,9755.064
2006-08-24,9800.959
2006-08-25,9732.233
2006-08-28,9876.605
2006-08-29,9896.094
2006-08-30,10007.698
2006-08-31,9951.428
2006-09-01,9965.433
2006-09-04,10136.057
2006-09-05,10064.089
2006-09-06,10079.091
2006-09-07,10098.005
2006-09-08,10183.743
2006-09-11,10249.321
2006-09-12,10515.868
2006-09-13,10503.035
2006-09-14,10739.94
2006-09-15,10956.404
2006-09-18,10986.717
2006-09-19,11147.513
2006-09-20,11334.379
2006-09-21,11481.356
2006-09-22,11721.235
2006-09-25,11768.084
2006-09-26,11814.923
2006-09-27,12017.51
2006-09-28,11712.297
2006-09-29,11629.395
2006-10-02,11612.944
2006-10-03,11584.705
2006-10-04,11381.72
2006-10-05,11376.833
2006-10-06,11121.863
2006-10-09,11064.193
2006-10-10,11042.298
2006-10-11,11088.285
2006-10-12,11142.954
2006-10-13,10963.68
2006-10-16,11091.388
2006-10-17,11057.468
2006-10-18,11319.745
2006-10-19,11354.634
2006-10-20,11467.228
2006-10-23,11444.751
2006-10-24,11392.491
2006-10-25,11403.899
2006-10-26,11313.596
2006-10-27,11387.916
2006-10-30,11480.193
2006-10-31,11577.895
2006-11-01,11687.947
2006-11-02,11773.579
2006-11-03,11537.945
2006-11-06,11647.528
2006-11-07,11687.312
2006-11-08,11703.297
2006-11-09,11680.921
2006-11-10,11749.974
2006-11-13,11734.226
2006-11-14,11685.676
2006-11-15,11690.784
2006-11-16,11675.277
2006-11-17,11697.346
2006-11-20,11874.265
2006-11-21,11956.615
2006-11-22,12263.65
2006-11-23,12249.303
2006-11-24,12234.415
2006-11-27,12056.999
2006-11-28,11910.963
2006-11-29,11936.756
2006-11-30,11903.347
2007-11-30,1000.0
2007-12-03,1000.482
2007-12-04,1001.458
2007-12-05,999.846
2007-12-06,991.404
2007-12-07,998.203
2007-12-10,1020.182
2007-12-11,1014.751
2007-12-12,1016.534
2007-12-13,981.552
2007-12-14,965.461
2007-12-17,943.547
2007-12-18,932.16
2007-12-19,919.679
2007-12-20,904.262
2007-12-21,911.513
2007-12-24,913.542
2007-12-25,913.542
2007-12-26,919.822
2007-12-27,915.958
2007-12-28,923.066
2007-12-31,917.793
2008-01-01,917.793
2008-01-02,911.442
2008-01-03,887.656
2008-01-04,858.844
2008-01-07,836.511
2008-01-08,824.28
2008-01-09,803.612
2008-01-10,807.346
2008-01-11,818.569
2008-01-14,829.453
2008-01-15,790.766
2008-01-16,769.026
2008-01-17,768.255
2008-01-18,756.243
2008-01-21,717.386
2008-01-22,752.111
2008-01-23,736.389
2008-01-24,776.108
2008-01-25,774.119
2008-01-28,782.713
2008-01-29,805.7
2008-01-30,803.602
2008-01-31,796.458
2008-02-01,806.693
2008-02-04,812.975
2008-02-05,760.231
2008-02-06,763.624
2008-02-07,752.336
2008-02-08,743.969
2008-02-11,731.309
2008-02-12,750.152
2008-02-13,755.956
2008-02-14,762.076
2008-02-15,756.876
2008-02-18,761.658
2008-02-19,766.69
2008-02-20,752.61
2008-02-21,763.381
2008-02-22,755.036
2008-02-25,756.665
2008-02-26,774.203
2008-02-27,789.376
2008-02-28,782.027
2008-02-29,778.082
2008-03-03,765.089
2008-03-04,744.786
2008-03-05,764.265
2008-03-06,755.78
2008-03-07,757.021
2008-03-10,744.289
2008-03-11,772.738
2008-03-12,788.796
2008-03-13,796.331
2008-03-14,815.24
2008-03-17,804.096
2008-03-18,829.774
2008-03-19,824.764
2008-03-20,833.362
2008-03-21,833.362
2008-03-24,832.173
2008-03-25,887.822
2008-03-26,893.514
2008-03-27,910.131
2008-03-28,905.118
2008-03-31,906.453
2008-04-01,917.023
2008-04-02,923.517
2008-04-03,918.644
2008-04-04,928.223
2008-04-07,928.202
2008-04-08,909.302
2008-04-09,900.726
2008-04-10,878.915
2008-04-11,871.67
2008-04-14,871.217
2008-04-15,875.905
2008-04-16,895.536
2008-04-17,890.486
2008-04-18,903.993
2008-04-21,896.084
2008-04-22,887.728
2008-04-23,879.151
2008-04-24,874.03
2008-04-25,879.545
2008-04-28,881.52
2008-04-29,870.427
2008-04-30,868.489
2008-05-01,861.878
2008-05-02,878.435
2008-05-05,885.376
2008-05-06,886.664
2008-05-07,885.123
2008-05-08,888.802
2008-05-09,879.683
2008-05-12,884.91
2008-05-13,880.745
2008-05-14,887.14
2008-05-15,888.213
2008-05-16,893.029
2008-05-19,910.318
2008-05-20,900.168
2008-05-21,893.593
2008-05-22,879.815
2008-05-23,870.696
2008-05-26,866.586
2008-05-27,863.517
2008-05-28,863.692
2008-05-29,858.441
2008-05-30,868.283
2008-06-02,847.329
2008-06-03,849.844
2008-06-04,845.53
2008-06-05,839.332
2008-06-06,823.308
2008-06-09,804.053
2008-06-10,776.99
2008-06-11,763.864
2008-06-12,770.226
2008-06-13,773.235
2008-06-16,769.005
2008-06-17,774.075
2008-06-18,757.054
2008-06-19,752.549
2008-06-20,751.724
2008-06-23,735.148
2008-06-24,737.764
2008-06-25,755.63
2008-06-26,741.927
2008-06-27,746.72
2008-06-30,734.03
2008-07-01,707.516
2008-07-02,709.632
2008-07-03,711.48
2008-07-04,693.491
2008-07-07,704.228
2008-07-08,701.281
2008-07-09,714.231
2008-07-10,706.853
2008-07-11,692.248
2008-07-14,690.696
2008-07-15,677.748
2008-07-16,690.508
2008-07-17,720.036
2008-07-18,744.238
2008-07-21,747.32
2008-07-22,738.507
2008-07-23,757.381
2008-07-24,730.737
2008-07-25,715.882
2008-07-28,709.696
2008-07-29,726.921
2008-07-30,738.073
2008-07-31,731.368
2008-08-01,720.34
2008-08-04,716.499
2008-08-05,738.257
2008-08-06,742.226
2008-08-07,736.355
2008-08-08,732.97
2008-08-11,752.177
2008-08-12,741.415
2008-08-13,719.582
2008-08-14,720.185
2008-08-15,719.856
2008-08-18,716.963
2008-08-19,683.564
2008-08-20,687.515
2008-08-21,689.076
2008-08-22,704.106
2008-08-25,697.183
2008-08-26,693.767
2008-08-27,692.854
2008-08-28,708.753
2008-08-29,706.962
2008-09-01,698.151
2008-09-02,710.785
2008-09-03,702.948
2008-09-04,675.436
2008-09-05,653.657
2008-09-08,673.943
2008-09-09,670.332
2008-09-10,659.408
2008-09-11,651.404
2008-09-12,667.384
2008-09-15,653.896
2008-09-16,657.851
2008-09-17,643.758
2008-09-18,652.181
2008-09-19,729.35
2008-09-22,705.273
2008-09-23,702.717
2008-09-24,699.125
2008-09-25,707.431
2008-09-26,695.841
2008-09-29,653.32
2008-09-30,635.235
2008-10-01,638.87
2008-10-02,622.105
2008-10-03,632.616
2008-10-06,580.8
2008-10-07,580.485
2008-10-08,564.984
2008-10-09,553.246
2008-10-10,521.626
2008-10-13,560.306
2008-10-14,570.666
2008-10-15,551.693
2008-10-16,546.782
2008-10-17,550.51
2008-10-20,561.734
2008-10-21,556.526
2008-10-22,528.942
2008-10-23,525.211
2008-10-24,503.091
2008-10-27,476.704
2008-10-28,481.45
2008-10-29,521.533
2008-10-30,529.79
2008-10-31,533.581
2008-11-03,542.094
2008-11-04,570.789
2008-11-05,569.915
2008-11-06,525.996
2008-11-07,539.446
2008-11-10,540.214
2008-11-11,510.534
2008-11-12,504.931
2008-11-13,507.358
2008-11-14,515.164
2008-11-17,501.036
2008-11-18,499.409
2008-11-19,490.72
2008-11-20,480.116
2008-11-21,487.896
2008-11-24,528.587
2008-11-25,538.459
2008-11-26,537.053
2008-11-27,544.19
2008-11-28,535.836
2008-12-01,517.334
2008-12-02,550.86
2008-12-03,552.234
2008-12-04,553.796
2008-12-05,526.555
2008-12-08,564.743
2008-12-09,567.149
2008-12-10,579.327
2008-12-11,583.163
2008-12-12,571.86
2008-12-15,586.776
2008-12-16,598.42
2008-12-17,616.639
2008-12-18,625.612
2008-12-19,596.953
2008-12-22,582.76
2008-12-23,580.574
2008-12-24,582.427
2008-12-25,582.427
2008-12-26,585.237
2008-12-29,582.959
2008-12-30,580.693
2008-12-31,570.676
2009-01-01,570.676
2009-01-02,589.685
2009-01-05,595.313
2009-01-06,595.423
2009-01-07,603.306
2009-01-08,610.197
2009-01-09,595.15
2009-01-12,579.115
2009-01-13,559.509
2009-01-14,540.464
2009-01-15,532.301
2009-01-16,539.453
2009-01-19,522.178
2009-01-20,491.182
2009-01-21,485.523
2009-01-22,483.268
2009-01-23,465.969
2009-01-26,487.192
2009-01-27,489.179
2009-01-28,504.616
2009-01-29,479.032
2009-01-30,467.592
2009-02-02,456.353
2009-02-03,463.567
2009-02-04,470.411
2009-02-05,463.733
2009-02-06,477.669
2009-02-09,488.64
2009-02-10,484.799
2009-02-11,478.854
2009-02-12,466.237
2009-02-13,473.326
2009-02-16,454.529
2009-02-17,432.087
2009-02-18,429.609
2009-02-19,433.724
2009-02-20,411.158
2009-02-23,407.957
2009-02-24,407.493
2009-02-25,406.14
2009-02-26,419.843
2009-02-27,414.371
2009-03-02,386.647
2009-03-03,380.41
2009-03-04,386.598
2009-03-05,369.66
2009-03-06,372.34
2009-03-09,370.681
2009-03-10,395.031
2009-03-11,401.079
2009-03-12,405.054
2009-03-13,407.099
2009-03-16,416.504
2009-03-17,412.354
2009-03-18,421.445
2009-03-19,445.761
2009-03-20,445.653
2009-03-23,461.685
2009-03-24,463.429
2009-03-25,463.77
2009-03-26,464.544
2009-03-27,449.536
2009-03-30,425.03
2009-03-31,434.627
2009-04-01,441.825
2009-04-02,468.371
2009-04-03,475.368
2009-04-06,477.607
2009-04-07,473.237
2009-04-08,482.188
2009-04-09,504.344
2009-04-10,504.344
2009-04-13,508.621
2009-04-14,526.433
2009-04-15,524.036
2009-04-16,529.07
2009-04-17,529.311
2009-04-20,507.856
2009-04-21,502.682
2009-04-22,521.047
2009-04-23,518.792
2009-04-24,528.336
2009-04-27,518.186
2009-04-28,504.977
2009-04-29,525.665
2009-04-30,532.37
2009-05-01,532.45
2009-05-04,544.04
2009-05-05,556.312
2009-05-06,557.022
2009-05-07,566.777
2009-05-08,582.32
2009-05-11,588.71
2009-05-12,590.365
2009-05-13,570.353
2009-05-14,572.914
2009-05-15,572.827
2009-05-18,577.032
2009-05-19,598.454
2009-05-20,608.823
2009-05-21,594.003
2009-05-22,610.907
2009-05-25,609.246
2009-05-26,611.868
2009-05-27,615.682
2009-05-28,609.323
2009-05-29,615.928
2009-06-01,628.993
2009-06-02,638.611
2009-06-03,618.44
2009-06-04,615.958
2009-06-05,610.316
2009-06-08,590.365
2009-06-09,598.208
2009-06-10,603.947
2009-06-11,615.179
2009-06-12,611.158
2009-06-15,589.68
2009-06-16,589.329
2009-06-17,567.338
2009-06-18,572.167
2009-06-19,575.57
2009-06-22,556.482
2009-06-23,561.466
2009-06-24,580.533
2009-06-25,576.48
2009-06-26,584.246
2009-06-29,593.839
2009-06-30,592.301
2009-07-01,604.607
2009-07-02,591.657
2009-07-03,592.354
2009-07-06,576.612
2009-07-07,574.348
2009-07-08,558.637
2009-07-09,571.292
2009-07-10,561.136
2009-07-13,574.073
2009-07-14,577.104
2009-07-15,595.359
2009-07-16,603.717
2009-07-17,607.336
2009-07-20,611.568
2009-07-21,617.479
2009-07-22,618.234
2009-07-23,629.578
2009-07-24,630.067
2009-07-27,634.009
2009-07-28,627.204
2009-07-29,622.101
2009-07-30,633.538
2009-07-31,634.602
2009-08-03,649.622
2009-08-04,649.718
2009-08-05,650.638
2009-08-06,657.96
2009-08-07,656.697
2009-08-10,658.761
2009-08-11,651.888
2009-08-12,659.315
2009-08-13,673.613
2009-08-14,668.07
2009-08-17,639.743
2009-08-18,646.845
2009-08-19,652.033
2009-08-20,660.294
2009-08-21,677.977
2009-08-24,685.591
2009-08-25,688.492
2009-08-26,684.137
2009-08-27,682.825
2009-08-28,699.7
2009-08-31,694.659
2009-09-01,675.389
2009-09-02,653.889
2009-09-03,657.792
2009-09-04,665.32
2009-09-07,682.873
2009-09-08,692.739
2009-09-09,701.045
2009-09-10,688.347
2009-09-11,698.971
2009-09-14,697.8
2009-09-15,700.75
2009-09-16,721.34
2009-09-17,728.723
2009-09-18,730.612
2009-09-21,722.796
2009-09-22,745.755
2009-09-23,745.648
2009-09-24,733.601
2009-09-25,726.452
2009-09-28,742.013
2009-09-29,739.456
2009-09-30,748.26
2009-10-01,738.724
2009-10-02,724.857
2009-10-05,729.683
2009-10-06,749.1
2009-10-07,739.132
2009-10-08,748.399
2009-10-09,745.75
2009-10-12,757.503
2009-10-13,750.989
2009-10-14,765.909
2009-10-15,763.464
2009-10-16,753.901
2009-10-19,765.045
2009-10-20,758.183
2009-10-21,752.324
2009-10-22,746.04
2009-10-23,741.788
2009-10-26,719.049
2009-10-27,704.326
2009-10-28,677.262
2009-10-29,696.336
2009-10-30,671.392
2009-11-02,674.663
2009-11-03,663.481
2009-11-04,682.906
2009-11-05,689.053
2009-11-06,693.276
2009-11-09,709.396
2009-11-10,703.506
2009-11-11,691.167
2009-11-12,687.742
2009-11-13,689.531
2009-11-16,704.135
2009-11-17,694.16
2009-11-18,700.505
2009-11-19,680.061
2009-11-20,677.768
2009-11-23,690.313
2009-11-24,685.895
2009-11-25,689.34
2009-11-26,663.532
2009-11-27,669.042
2009-11-30,661.514
2009-12-01,676.445
2009-12-02,673.226
2009-12-03,674.1
2009-12-04,665.81
2009-12-07,663.157
2009-12-08,647.111
2009-12-09,636.404
2009-12-10,635.363
2009-12-11,634.397
2009-12-14,636.576
2009-12-15,634.558
2009-12-16,638.447
2009-12-17,623.988
2009-12-18,621.065
2009-12-21,622.664
2009-12-22,621.671
2009-12-23,631.472
2009-12-24,632.551
2009-12-25,632.551
2009-12-28,637.666
2009-12-29,637.942
2009-12-30,630.901
2009-12-31,632.952
2010-01-01,632.952
2010-01-04,649.955
2010-01-05,656.903
2010-01-06,663.57
2010-01-07,662.213
2010-01-08,670.652
2010-01-11,679.62
2010-01-12,676.5
2010-01-13,677.098
2010-01-14,675.047
2010-01-15,657.053
2010-01-18,660.092
2010-01-19,656.061
2010-01-20,636.527
2010-01-21,619.905
2010-01-22,623.376
2010-01-25,622.682
2010-01-26,623.617
2010-01-27,617.07
2010-01-28,603.839
2010-01-29,606.733
2010-02-01,606.921
2010-02-02,613.012
2010-02-03,600.822
2010-02-04,555.457
2010-02-05,541.389
2010-02-08,541.676
2010-02-09,546.482
2010-02-10,556.369
2010-02-11,542.179
2010-02-12,536.524
2010-02-15,537.65
2010-02-16,545.6
2010-02-17,546.678
2010-02-18,546.851
2010-02-19,547.704
2010-02-22,550.498
2010-02-23,539.487
2010-02-24,537.613
2010-02-25,530.285
2010-02-26,538.116
2010-03-01,534.706
2010-03-02,544.54
2010-03-03,566.166
2010-03-04,572.076
2010-03-05,582.161
2010-03-08,595.067
2010-03-09,590.293
2010-03-10,603.632
2010-03-11,602.208
2010-03-12,615.89
2010-03-15,611.662
2010-03-16,626.254
2010-03-17,633.789
2010-03-18,624.916
2010-03-19,622.897
2010-03-22,608.467
2010-03-23,613.187
2010-03-24,598.61
2010-03-25,606.309
2010-03-26,612.81
2010-03-29,616.661
2010-03-30,609.427
2010-03-31,606.565
2010-04-01,615.206
2010-04-02,615.206
2010-04-05,613.797
2010-04-06,613.549
2010-04-07,610.864
2010-04-08,603.636
2010-04-09,624.571
2010-04-12,633.218
2010-04-13,631.7
2010-04-14,638.175
2010-04-15,634.24
2010-04-16,618.16
2010-04-19,609.426
2010-04-20,614.751
2010-04-21,601.273
2010-04-22,582.705
2010-04-23,592.301
2010-04-26,589.796
2010-04-27,565.869
2010-04-28,550.804
2010-04-29,561.944
2010-04-30,563.345
2010-05-03,554.988
2010-05-04,518.065
2010-05-05,503.546
2010-05-06,483.539
2010-05-07,474.738
2010-05-10,522.423
2010-05-11,500.718
2010-05-12,508.539
2010-05-13,497.531
2010-05-14,467.234
2010-05-17,458.307
2010-05-18,468.946
2010-05-19,454.926
2010-05-20,450.791
2010-05-21,469.774
2010-05-24,456.744
2010-05-25,437.117
2010-05-26,437.1
2010-05-27,451.097
2010-05-28,451.978
2010-05-31,449.912
2010-06-01,447.739
2010-06-02,440.353
2010-06-03,439.238
2010-06-04,416.774
2010-06-07,408.374
2010-06-08,401.861
2010-06-09,412.134
2010-06-10,429.957
2010-06-11,455.165
2010-06-14,463.844
2010-06-15,470.061
2010-06-16,465.339
2010-06-17,465.034
2010-06-18,485.987
2010-06-21,489.421
2010-06-22,484.359
2010-06-23,476.568
2010-06-24,468.765
2010-06-25,469.988
2010-06-28,482.465
2010-06-29,456.602
2010-06-30,463.01
2010-07-01,469.312
2010-07-02,481.976
2010-07-05,478.841
2010-07-06,496.85
2010-07-07,522.895
2010-07-08,526.264
2010-07-09,524.912
2010-07-12,518.15
2010-07-13,531.222
2010-07-14,530.746
2010-07-15,535.488
2010-07-16,530.024
2010-07-19,522.628
2010-07-20,525.128
2010-07-21,528.711
2010-07-22,544.653
2010-07-23,542.96
2010-07-26,555.418
2010-07-27,574.125
2010-07-28,573.247
2010-07-29,577.403
2010-07-30,566.316
2010-08-02,590.573
2010-08-03,601.455
2010-08-04,593.506
2010-08-05,593.647
2010-08-06,591.877
2010-08-09,595.993
2010-08-10,578.74
2010-08-11,543.885
2010-08-12,532.636
2010-08-13,524.523
2010-08-16,526.415
2010-08-17,536.14
2010-08-18,533.93
2010-08-19,525.959
2010-08-20,507.014
2010-08-23,508.596
2010-08-24,496.496
2010-08-25,482.744
2010-08-26,491.83
2010-08-27,495.989
2010-08-30,494.222
2010-08-31,495.888
2010-09-01,519.559
2010-09-02,520.424
2010-09-03,524.464
2010-09-06,527.487
2010-09-07,511.198
2010-09-08,514.002
2010-09-09,526.031
2010-09-10,522.06
2010-09-13,533.945
2010-09-14,538.412
2010-09-15,537.697
2010-09-16,538.046
2010-09-17,522.823
2010-09-20,526.948
2010-09-21,527.482
2010-09-22,528.801
2010-09-23,520.386
2010-09-24,535.421
2010-09-27,532.215
2010-09-28,531.836
2010-09-29,530.151
2010-09-30,532.398
2010-10-01,527.995
2010-10-04,522.631
2010-10-05,542.642
2010-10-06,548.966
2010-10-07,549.491
2010-10-08,546.713
2010-10-11,541.061
2010-10-12,533.961
2010-10-13,544.614
2010-10-14,549.594
2010-10-15,549.546
2010-10-18,549.702
2010-10-19,545.031
2010-10-20,548.537
2010-10-21,550.243
2010-10-22,547.292
2010-10-25,543.871
2010-10-26,535.895
2010-10-27,528.424
2010-10-28,534.151
2010-10-29,534.984
2010-11-01,524.396
2010-11-02,535.208
2010-11-03,525.606
2010-11-04,536.459
2010-11-05,515.956
2010-11-08,507.94
2010-11-09,516.044
2010-11-10,500.347
2010-11-11,492.931
2010-11-12,503.729
2010-11-15,505.932
2010-11-16,491.793
2010-11-17,496.395
2010-11-18,503.29
2010-11-19,497.198
2010-11-22,478.75
2010-11-23,464.721
2010-11-24,466.712
2010-11-25,465.097
2010-11-26,452.95
2010-11-29,438.82
2010-11-30,431.216
2010-12-01,449.324
2010-12-02,462.616
2010-12-03,473.811
2010-12-06,468.549
2010-12-07,472.0
2010-12-08,475.926
2010-12-09,480.026
2010-12-10,478.619
2010-12-13,486.228
2010-12-14,484.276
2010-12-15,480.481
2010-12-16,474.969
2010-12-17,464.951
2010-12-20,471.336
2010-12-21,480.445
2010-12-22,477.733
2010-12-23,475.981
2010-12-24,477.857
2010-12-27,468.733
2010-12-28,468.597
2010-12-29,472.489
2010-12-30,470.74
2010-12-31,475.472
2011-01-03,475.271
2011-01-04,474.311
2011-01-05,466.056
2011-01-06,459.831
2011-01-07,448.99
2011-01-10,441.383
2011-01-11,452.532
2011-01-12,481.74
2011-01-13,503.321
2011-01-14,509.564
2011-01-17,503.471
2011-01-18,520.383
2011-01-19,524.848
2011-01-20,533.668
2011-01-21,549.187
2011-01-24,551.51
2011-01-25,543.586
2011-01-26,541.572
2011-01-27,545.112
2011-01-28,540.333
2011-01-31,546.112
2011-02-01,547.553
2011-02-02,551.706
2011-02-03,535.545
2011-02-04,534.082
2011-02-07,543.48
2011-02-08,548.323
2011-02-09,547.569
2011-02-10,534.717
2011-02-11,530.312
2011-02-14,523.836
2011-02-15,529.549
2011-02-16,546.289
2011-02-17,552.206
2011-02-18,551.934
2011-02-21,538.091
2011-02-22,537.155
2011-02-23,534.188
2011-02-24,532.962
2011-02-25,541.469
2011-02-28,547.11
2011-03-01,541.96
2011-03-02,538.868
2011-03-03,541.054
2011-03-04,540.672
2011-03-07,545.17
2011-03-08,541.579
2011-03-09,547.214
