Date,HONG KONG LARGE GROWTH Large Cap
2010-07-21,1009.374
2010-07-22,1019.732
2010-07-23,1034.567
2010-07-26,1038.85
2010-07-27,1041.412
2010-07-28,1039.511
2010-07-29,1048.213
2010-07-30,1042.8
2010-08-02,1061.56
2010-08-03,1066.168
2010-08-04,1070.625
2010-08-05,1064.906
2010-08-06,1073.373
2010-08-09,1079.826
2010-08-10,1068.797
2010-08-11,1061.313
2010-08-12,1050.837
2010-08-13,1051.329
2010-08-16,1041.38
2010-08-17,1038.461
2010-08-18,1043.421
2010-08-19,1047.884
2010-08-20,1042.34
2010-08-23,1042.378
2010-08-24,1035.896
2010-08-25,1036.959
2010-08-26,1038.282
2010-08-27,1037.116
2010-08-30,1040.32
2010-08-31,1036.531
2010-09-01,1046.111
2010-09-02,1057.161
2010-09-03,1055.985
2010-09-06,1083.731
2010-09-07,1090.03
2010-09-08,1080.4
2010-09-09,1089.168
2010-09-10,1100.579
2010-09-13,1119.142
2010-09-14,1115.632
2010-09-15,1124.098
2010-09-16,1127.043
2010-09-17,1138.102
2010-09-20,1144.752
2010-09-21,1142.205
2010-09-22,1154.702
2010-09-23,1154.553
2010-09-24,1159.373
2010-09-27,1176.953
2010-09-28,1165.458
2010-09-29,1182.317
2010-09-30,1192.921
2010-10-01,1193.659
2010-10-04,1202.894
2010-10-05,1198.061
2010-10-06,1204.786
2010-10-07,1209.471
2010-10-08,1217.205
2010-10-11,1239.06
2010-10-12,1233.065
2010-10-13,1242.129
2010-10-14,1254.372
2010-10-15,1251.589
2010-10-18,1240.597
2010-10-19,1253.837
2010-10-20,1237.04
2010-10-21,1242.09
2010-10-22,1238.716
2010-10-25,1248.917
2010-10-26,1242.024
2010-10-27,1221.973
2010-10-28,1223.476
2010-10-29,1221.503
2010-11-01,1255.112
2010-11-02,1252.175
2010-11-03,1282.853
2010-11-04,1302.642
2010-11-05,1314.443
2010-11-08,1326.861
2010-11-09,1313.133
2010-11-10,1306.201
2010-11-11,1299.768
2010-11-12,1278.947
2010-11-15,1278.215
2010-11-16,1271.385
2010-11-17,1245.299
2010-11-18,1264.149
2010-11-19,1258.238
2010-11-22,1248.153
2010-11-23,1218.395
2010-11-24,1229.644
2010-11-25,1230.294
2010-11-26,1222.478
2010-11-29,1243.879
2010-11-30,1242.409
2010-12-01,1262.387
2010-12-02,1264.955
2010-12-03,1259.835
2010-12-06,1244.824
2010-12-07,1251.925
2010-12-08,1243.361
2010-12-09,1242.882
2010-12-10,1237.25
2010-12-13,1244.532
2010-12-14,1247.909
2010-12-15,1226.207
2010-12-16,1209.053
2010-12-17,1222.53
2010-12-20,1214.866
2010-12-21,1231.176
2010-12-22,1230.964
2010-12-23,1224.672
2010-12-24,1226.58
2010-12-27,1226.273
2010-12-28,1218.06
2010-12-29,1234.62
2010-12-30,1236.249
2010-12-31,1229.885
2011-01-03,1259.365
2011-01-04,1286.631
2011-01-05,1292.711
2011-01-06,1294.072
2011-01-07,1288.395
2011-01-10,1277.1
2011-01-11,1290.31
2011-01-12,1290.24
2011-01-13,1292.17
2011-01-14,1292.75
2011-01-17,1287.006
2011-01-18,1286.897
2011-01-19,1303.639
2011-01-20,1289.776
2011-01-21,1281.821
2011-01-24,1281.929
2011-01-25,1281.06
2011-01-26,1281.524
2011-01-27,1279.656
2011-01-28,1270.542
2011-01-31,1256.953
2011-02-01,1251.418
2011-02-02,1277.564
2011-02-03,1277.753
2011-02-04,1277.581
2011-02-07,1257.144
2011-02-08,1248.407
2011-02-09,1229.693
2011-02-10,1198.23
2011-02-11,1212.784
2011-02-14,1220.301
2011-02-15,1220.696
2011-02-16,1226.244
2011-02-17,1224.454
2011-02-18,1234.905
2011-02-21,1230.779
2011-02-22,1209.261
2011-02-23,1204.837
2011-02-24,1187.342
2011-02-25,1219.093
2011-02-28,1235.628
2011-03-01,1244.786
2011-03-02,1222.379
2011-03-03,1221.016
2011-03-04,1238.186
2011-03-07,1228.722
2011-03-08,1253.598
2011-03-09,1256.362
2011-03-10,1249.371
2011-03-11,1227.714
2011-03-14,1222.131
2011-03-15,1189.297
2011-03-16,1198.587
2011-03-17,1174.559
2011-03-18,1177.379
2011-03-21,1198.963
2011-03-22,1204.895
2011-03-23,1207.483
2011-03-24,1210.899
2011-03-25,1210.759
2011-03-28,1208.748
2011-03-29,1207.977
2011-03-30,1231.925
2011-03-31,1233.899
2011-04-01,1240.693
2011-04-04,1274.683
2011-04-05,1274.888
2011-04-06,1284.391
2011-04-07,1276.17
2011-04-08,1280.859
2011-04-11,1275.948
2011-04-12,1261.445
2011-04-13,1271.129
2011-04-14,1273.818
2011-04-15,1278.367
2011-04-18,1281.574
2011-04-19,1269.724
2011-04-20,1274.728
2011-04-21,1288.387
2011-04-22,1288.387
2011-04-25,1287.608
2011-04-26,1275.318
2011-04-27,1271.87
2011-04-28,1272.077
2011-04-29,1273.543
2011-05-02,1273.862
2011-05-03,1267.464
2011-05-04,1255.597
2011-05-05,1258.014
2011-05-06,1254.079
2011-05-09,1266.717
2011-05-10,1266.92
2011-05-11,1268.282
2011-05-12,1249.296
2011-05-13,1262.215
2011-05-16,1247.369
2011-05-17,1240.695
2011-05-18,1250.086
2011-05-19,1264.661
2011-05-20,1253.838
2011-05-23,1223.512
2011-05-24,1224.51
2011-05-25,1224.488
2011-05-26,1225.101
2011-05-27,1231.169
2011-05-30,1242.512
2011-05-31,1264.445
2011-06-01,1265.401
2011-06-02,1255.812
2011-06-03,1241.607
2011-06-06,1241.408
2011-06-07,1233.664
2011-06-08,1221.54
2011-06-09,1226.398
2011-06-10,1208.77
2011-06-13,1206.191
2011-06-14,1204.926
2011-06-15,1190.483
2011-06-16,1162.834
2011-06-17,1153.112
2011-06-20,1140.434
2011-06-21,1157.888
2011-06-22,1168.77
2011-06-23,1170.874
2011-06-24,1188.441
2011-06-27,1186.098
2011-06-28,1185.208
2011-06-29,1191.866
2011-06-30,1205.6
2011-07-01,1205.546
2011-07-04,1232.647
2011-07-05,1235.677
2011-07-06,1224.865
2011-07-07,1225.883
2011-07-08,1236.788
2011-07-11,1212.79
2011-07-12,1177.884
2011-07-13,1184.766
2011-07-14,1188.259
2011-07-15,1180.045
2011-07-18,1180.03
2011-07-19,1180.464
2011-07-20,1192.456
2011-07-21,1194.025
2011-07-22,1214.952
2011-07-25,1216.886
2011-07-26,1224.692
2011-07-27,1228.922
2011-07-28,1236.275
2011-07-29,1232.89
2011-08-01,1256.706
2011-08-02,1243.865
2011-08-03,1218.101
2011-08-04,1211.54
2011-08-05,1145.204
2011-08-08,1137.51
2011-08-09,1084.068
2011-08-10,1098.551
2011-08-11,1092.353
2011-08-12,1100.771
2011-08-15,1127.958
2011-08-16,1129.475
2011-08-17,1143.689
2011-08-18,1133.386
2011-08-19,1089.339
2011-08-22,1084.631
2011-08-23,1106.519
2011-08-24,1093.424
2011-08-25,1105.444
2011-08-26,1095.331
2011-08-29,1111.547
2011-08-30,1136.443
2011-08-31,1161.785
2011-09-01,1162.483
2011-09-02,1130.957
2011-09-05,1107.618
2011-09-06,1116.689
2011-09-07,1136.947
2011-09-08,1136.29
2011-09-09,1127.417
2011-09-12,1077.058
2011-09-13,1076.644
2011-09-14,1060.965
2011-09-15,1074.767
2011-09-16,1087.446
2011-09-19,1055.929
2011-09-20,1060.297
2011-09-21,1053.265
2011-09-22,991.077
2011-09-23,995.649
2011-09-26,972.067
2011-09-27,1008.64
2011-09-28,991.486
2011-09-29,991.983
2011-09-30,959.415
2011-10-03,910.455
2011-10-04,863.681
2011-10-05,863.969
2011-10-06,927.086
2011-10-07,972.468
2011-10-10,976.471
2011-10-11,1006.573
2011-10-12,1027.499
2011-10-13,1051.951
2011-10-14,1037.394
2011-10-17,1050.218
2011-10-18,998.21
2011-10-19,1005.146
2011-10-20,990.021
2011-10-21,990.981
2011-10-24,1038.487
2011-10-25,1043.559
2011-10-26,1044.813
2011-10-27,1085.005
2011-10-28,1118.846
2011-10-31,1102.231
2011-11-01,1085.169
2011-11-02,1101.672
2011-11-03,1069.818
2011-11-04,1109.613
2011-11-07,1104.874
2011-11-08,1100.605
2011-11-09,1108.346
2011-11-10,1057.214
2011-11-11,1059.734
2011-11-14,1072.455
2011-11-15,1064.631
2011-11-16,1042.594
2011-11-17,1039.555
2011-11-18,1027.072
2011-11-21,1000.292
2011-11-22,1015.567
2011-11-23,996.717
2011-11-24,1000.255
2011-11-25,986.013
2011-11-28,1013.305
2011-11-29,1027.609
2011-11-30,1019.256
2011-12-01,1061.568
2011-12-02,1061.602
2011-12-05,1067.992
2011-12-06,1057.529
2011-12-07,1071.005
2011-12-08,1060.655
2011-12-09,1035.912
2011-12-12,1037.697
2011-12-13,1029.98
2011-12-14,1024.623
2011-12-15,998.638
2011-12-16,1011.175
2011-12-19,999.331
2011-12-20,1005.302
2011-12-21,1023.638
2011-12-22,1023.214
2011-12-23,1035.775
2011-12-26,1035.775
2011-12-27,1035.782
2011-12-28,1036.684
2011-12-29,1032.277
2011-12-30,1036.199
2012-01-02,1036.199
2012-01-03,1055.619
2012-01-04,1052.923
2012-01-05,1051.195
2012-01-06,1036.451
2012-01-09,1040.222
2012-01-10,1047.405
2012-01-11,1047.683
2012-01-12,1048.477
2012-01-13,1052.152
2012-01-16,1049.617
2012-01-17,1071.253
2012-01-18,1077.892
2012-01-19,1104.921
2012-01-20,1116.621
2012-01-23,1116.78
2012-01-24,1116.83
2012-01-25,1116.521
2012-01-26,1148.17
2012-01-27,1152.9
2012-01-30,1130.044
2012-01-31,1131.72
2012-02-01,1130.672
2012-02-02,1142.87
2012-02-03,1146.41
2012-02-06,1144.963
2012-02-07,1141.467
2012-02-08,1158.168
2012-02-09,1167.548
2012-02-10,1157.765
2012-02-13,1163.276
2012-02-14,1170.473
2012-02-15,1195.357
2012-02-16,1182.876
2012-02-17,1199.281
2012-02-20,1204.876
2012-02-21,1205.584
2012-02-22,1203.478
2012-02-23,1196.664
2012-02-24,1208.819
2012-02-27,1210.571
2012-02-28,1228.649
2012-02-29,1231.542
2012-03-01,1219.273
2012-03-02,1223.773
2012-03-05,1216.125
2012-03-06,1172.061
2012-03-07,1180.487
2012-03-08,1192.608
2012-03-09,1192.65
2012-03-12,1192.266
2012-03-13,1211.751
2012-03-14,1218.697
2012-03-15,1223.407
2012-03-16,1232.824
2012-03-19,1225.319
2012-03-20,1210.229
2012-03-21,1202.081
2012-03-22,1206.668
2012-03-23,1197.588
2012-03-26,1201.443
2012-03-27,1220.738
2012-03-28,1211.014
2012-03-29,1203.051
2012-03-30,1182.924
2012-04-02,1177.027
2012-04-03,1187.511
2012-04-04,1187.396
2012-04-05,1180.537
2012-04-06,1180.537
2012-04-09,1180.37
2012-04-10,1164.367
2012-04-11,1154.234
2012-04-12,1160.145
2012-04-13,1170.483
2012-04-16,1165.859
2012-04-17,1165.043
2012-04-18,1177.605
2012-04-19,1187.186
2012-04-20,1184.168
2012-04-23,1165.638
2012-04-24,1163.424
2012-04-25,1166.905
2012-04-26,1166.637
2012-04-27,1153.326
2012-04-30,1169.742
2012-05-01,1169.712
2012-05-02,1184.176
2012-05-03,1183.288
2012-05-04,1177.994
2012-05-07,1141.324
2012-05-08,1142.545
2012-05-09,1130.111
2012-05-10,1121.592
2012-05-11,1106.708
2012-05-14,1089.85
2012-05-15,1094.425
2012-05-16,1064.247
2012-05-17,1064.797
2012-05-18,1055.249
2012-05-21,1067.94
2012-05-22,1069.988
2012-05-23,1048.539
2012-05-24,1043.348
2012-05-25,1048.474
2012-05-28,1048.058
2012-05-29,1068.626
2012-05-30,1059.617
2012-05-31,1049.113
2012-06-01,1046.813
2012-06-04,1023.411
2012-06-05,1038.834
2012-06-06,1052.584
2012-06-07,1063.918
2012-06-08,1050.313
2012-06-11,1073.885
2012-06-12,1069.001
2012-06-13,1072.46
2012-06-14,1061.332
2012-06-15,1070.212
2012-06-18,1074.905
2012-06-19,1080.696
2012-06-20,1087.199
2012-06-21,1072.549
2012-06-22,1059.068
2012-06-25,1053.827
2012-06-26,1052.712
2012-06-27,1062.925
2012-06-28,1053.137
2012-06-29,1083.1
2012-07-02,1082.982
2012-07-03,1102.104
2012-07-04,1102.42
2012-07-05,1106.322
2012-07-06,1117.203
2012-07-09,1089.455
2012-07-10,1086.395
2012-07-11,1094.168
2012-07-12,1073.569
2012-07-13,1074.97
2012-07-16,1072.723
2012-07-17,1090.715
2012-07-18,1087.775
2012-07-19,1096.389
2012-07-20,1096.679
2012-07-23,1067.301
2012-07-24,1066.028
2012-07-25,1061.103
2012-07-26,1058.373
2012-07-27,1071.424
2012-07-30,1096.917
2012-07-31,1102.152
2012-08-01,1100.942
2012-08-02,1096.665
2012-08-03,1092.86
2012-08-06,1106.737
2012-08-07,1114.803
2012-08-08,1116.159
2012-08-09,1127.78
2012-08-10,1100.207
2012-08-13,1099.884
2012-08-14,1106.401
2012-08-15,1103.729
2012-08-16,1102.658
2012-08-17,1115.971
2012-08-20,1121.715
2012-08-21,1121.324
2012-08-22,1111.886
2012-08-23,1123.843
2012-08-24,1114.287
2012-08-27,1114.273
2012-08-28,1113.821
2012-08-29,1113.367
2012-08-30,1100.877
2012-08-31,1102.104
2012-09-03,1098.765
2012-09-04,1092.135
2012-09-05,1079.76
2012-09-06,1076.849
2012-09-07,1121.595
2012-09-10,1130.432
2012-09-11,1127.202
2012-09-12,1140.038
2012-09-13,1137.065
2012-09-14,1173.347
2012-09-17,1174.549
2012-09-18,1174.414
2012-09-19,1178.135
2012-09-20,1162.602
2012-09-21,1161.507
2012-09-24,1161.287
2012-09-25,1158.818
2012-09-26,1148.168
2012-09-27,1163.851
2012-09-28,1172.207
2012-10-01,1172.071
2012-10-02,1171.95
2012-10-03,1181.569
2012-10-04,1170.47
2012-10-05,1180.385
2012-10-08,1174.447
2012-10-09,1177.3
2012-10-10,1172.048
2012-10-11,1162.851
2012-10-12,1164.891
2012-10-15,1166.5
2012-10-16,1170.089
2012-10-17,1181.9
2012-10-18,1190.895
2012-10-19,1192.36
2012-10-22,1200.739
2012-10-23,1200.739
2012-10-24,1225.16
2012-10-25,1227.367
2012-10-26,1219.928
2012-10-29,1212.908
2012-10-30,1213.024
2012-10-31,1217.626
2012-11-01,1227.945
2012-11-02,1253.604
2012-11-05,1247.439
2012-11-06,1244.362
2012-11-07,1247.599
2012-11-08,1222.822
2012-11-09,1205.513
2012-11-12,1212.567
2012-11-13,1203.194
2012-11-14,1213.535
2012-11-15,1202.053
2012-11-16,1200.792
2012-11-19,1204.332
2012-11-20,1201.483
2012-11-21,1211.924
2012-11-22,1223.189
2012-11-23,1233.947
2012-11-26,1230.942
2012-11-27,1236.857
2012-11-28,1232.23
2012-11-29,1244.596
2012-11-30,1240.363
2012-12-03,1230.468
2012-12-04,1218.2
2012-12-05,1242.227
2012-12-06,1241.664
2012-12-07,1237.224
2012-12-10,1240.406
2012-12-11,1249.942
2012-12-12,1256.091
2012-12-13,1256.463
2012-12-14,1273.047
2012-12-17,1266.103
2012-12-18,1250.905
2012-12-19,1255.869
2012-12-20,1254.171
2012-12-21,1250.718
2012-12-24,1250.551
2012-12-25,1250.551
2012-12-26,1250.575
2012-12-27,1252.761
2012-12-28,1255.663
2012-12-31,1257.186
2013-01-01,1257.186
2013-01-02,1294.358
2013-01-03,1290.015
2013-01-04,1295.474
2013-01-07,1297.097
2013-01-08,1289.799
2013-01-09,1298.768
2013-01-10,1300.733
2013-01-11,1288.138
2013-01-14,1281.236
2013-01-15,1283.633
2013-01-16,1280.998
2013-01-17,1276.714
2013-01-18,1279.866
2013-01-21,1282.281
2013-01-22,1287.469
2013-01-23,1293.11
2013-01-24,1297.841
2013-01-25,1296.046
2013-01-28,1294.983
2013-01-29,1297.439
2013-01-30,1309.65
2013-01-31,1302.207
2013-02-01,1302.737
2013-02-04,1301.373
2013-02-05,1278.502
2013-02-06,1281.767
2013-02-07,1279.121
2013-02-08,1293.372
2013-02-11,1293.246
2013-02-12,1293.33
2013-02-13,1293.221
2013-02-14,1296.436
2013-02-15,1298.289
2013-02-18,1300.291
2013-02-19,1292.913
2013-02-20,1306.332
2013-02-21,1287.588
2013-02-22,1289.625
2013-02-25,1292.995
2013-02-26,1278.068
2013-02-27,1302.205
2013-02-28,1318.887
2013-03-01,1316.527
2013-03-04,1303.821
2013-03-05,1301.84
2013-03-06,1306.044
2013-03-07,1317.787
2013-03-08,1325.377
2013-03-11,1334.674
2013-03-12,1326.884
2013-03-13,1316.752
2013-03-14,1317.499
2013-03-15,1317.464
2013-03-18,1285.265
2013-03-19,1299.176
2013-03-20,1304.871
2013-03-21,1313.895
2013-03-22,1311.489
2013-03-25,1317.089
2013-03-26,1323.073
2013-03-27,1338.946
2013-03-28,1336.448
2013-03-29,1336.448
2013-04-01,1336.276
2013-04-02,1344.413
2013-04-03,1348.07
2013-04-04,1347.853
2013-04-05,1297.547
2013-04-08,1299.153
2013-04-09,1303.161
2013-04-10,1310.436
2013-04-11,1320.54
2013-04-12,1322.895
2013-04-15,1305.158
2013-04-16,1291.813
2013-04-17,1296.072
2013-04-18,1299.649
2013-04-19,1319.202
2013-04-22,1324.031
2013-04-23,1317.866
2013-04-24,1330.753
2013-04-25,1349.696
2013-04-26,1359.465
2013-04-29,1357.169
2013-04-30,1357.301
2013-05-01,1357.415
2013-05-02,1353.465
2013-05-03,1355.626
2013-05-06,1372.528
2013-05-07,1383.113
2013-05-08,1389.004
2013-05-09,1385.848
2013-05-10,1396.053
2013-05-13,1381.867
2013-05-14,1383.396
2013-05-15,1395.672
2013-05-16,1390.433
2013-05-17,1390.603
2013-05-20,1423.061
2013-05-21,1417.382
2013-05-22,1416.663
2013-05-23,1371.985
2013-05-24,1380.274
2013-05-27,1382.324
2013-05-28,1392.49
2013-05-29,1365.982
2013-05-30,1350.819
2013-05-31,1350.651
2013-06-03,1351.375
2013-06-04,1357.6
2013-06-05,1329.53
2013-06-06,1313.672
2013-06-07,1306.095
2013-06-10,1319.615
2013-06-11,1306.235
2013-06-12,1306.134
2013-06-13,1288.074
2013-06-14,1307.453
2013-06-17,1322.968
2013-06-18,1329.738
2013-06-19,1322.541
2013-06-20,1293.488
2013-06-21,1269.074
2013-06-24,1233.848
2013-06-25,1241.107
2013-06-26,1262.123
2013-06-27,1268.364
2013-06-28,1276.57
2013-07-01,1276.726
2013-07-02,1284.435
2013-07-03,1253.336
2013-07-04,1265.597
2013-07-05,1288.747
2013-07-08,1266.017
2013-07-09,1272.896
2013-07-10,1293.947
2013-07-11,1328.178
2013-07-12,1315.716
2013-07-15,1306.166
2013-07-16,1310.769
2013-07-17,1308.128
2013-07-18,1305.861
2013-07-19,1309.31
2013-07-22,1324.248
2013-07-23,1347.179
2013-07-24,1361.994
2013-07-25,1348.344
2013-07-26,1344.336
2013-07-29,1340.104
2013-07-30,1353.464
2013-07-31,1356.33
2013-08-01,1370.675
2013-08-02,1375.941
2013-08-05,1367.915
2013-08-06,1356.285
2013-08-07,1338.944
2013-08-08,1342.987
2013-08-09,1348.937
2013-08-12,1369.629
2013-08-13,1380.661
2013-08-14,1380.679
2013-08-15,1385.455
2013-08-16,1387.572
2013-08-19,1373.429
2013-08-20,1338.332
2013-08-21,1334.042
2013-08-22,1329.641
2013-08-23,1334.858
2013-08-26,1339.289
2013-08-27,1329.952
2013-08-28,1311.057
2013-08-29,1321.941
2013-08-30,1331.562
2013-09-02,1356.113
2013-09-03,1367.586
2013-09-04,1367.32
2013-09-05,1383.599
2013-09-06,1372.617
2013-09-09,1377.542
2013-09-10,1389.508
2013-09-11,1394.932
2013-09-12,1388.65
2013-09-13,1388.415
2013-09-16,1418.398
2013-09-17,1409.704
2013-09-18,1419.295
2013-09-19,1446.839
2013-09-20,1446.961
2013-09-23,1440.074
2013-09-24,1432.888
2013-09-25,1437.512
2013-09-26,1435.06
2013-09-27,1439.905
2013-09-30,1421.022
2013-10-01,1421.288
2013-10-02,1438.636
2013-10-03,1453.818
2013-10-04,1445.717
2013-10-07,1433.859
2013-10-08,1443.967
2013-10-09,1442.593
2013-10-10,1442.468
2013-10-11,1460.321
2013-10-14,1460.274
2013-10-15,1481.012
2013-10-16,1470.772
2013-10-17,1471.591
2013-10-18,1518.281
2013-10-21,1525.1
2013-10-22,1508.454
2013-10-23,1498.828
2013-10-24,1491.626
2013-10-25,1481.179
2013-10-28,1473.151
2013-10-29,1456.167
2013-10-30,1495.523
2013-10-31,1484.326
2013-11-01,1497.777
2013-11-04,1490.396
2013-11-05,1472.736
2013-11-06,1471.95
2013-11-07,1464.806
2013-11-08,1459.215
2013-11-11,1475.017
2013-11-12,1459.75
2013-11-13,1441.777
2013-11-14,1451.995
2013-11-15,1472.774
2013-11-18,1503.839
2013-11-19,1496.349
2013-11-20,1490.959
2013-11-21,1488.792
2013-11-22,1495.081
2013-11-25,1493.886
2013-11-26,1498.131
2013-11-27,1508.161
2013-11-28,1507.624
2013-11-29,1507.419
2013-12-02,1520.416
2013-12-03,1523.762
2013-12-04,1509.35
2013-12-05,1515.401
2013-12-06,1509.351
2013-12-09,1522.218
2013-12-10,1512.403
2013-12-11,1487.565
2013-12-12,1498.529
2013-12-13,1501.054
2013-12-16,1504.982
2013-12-17,1516.684
2013-12-18,1516.505
2013-12-19,1496.625
2013-12-20,1486.164
2013-12-23,1500.954
2013-12-24,1515.979
2013-12-25,1515.979
2013-12-26,1515.843
2013-12-27,1511.768
2013-12-30,1517.516
2013-12-31,1529.14
2014-01-01,1529.14
2014-01-02,1539.731
2014-01-03,1512.074
2014-01-06,1506.469
2014-01-07,1527.163
2014-01-08,1541.582
2014-01-09,1531.423
2014-01-10,1524.284
2014-01-13,1523.328
2014-01-14,1518.191
2014-01-15,1522.189
2014-01-16,1533.164
2014-01-17,1565.066
2014-01-20,1553.017
2014-01-21,1549.514
2014-01-22,1529.046
2014-01-23,1499.903
2014-01-24,1476.832
2014-01-27,1455.111
2014-01-28,1453.178
2014-01-29,1446.608
2014-01-30,1442.579
2014-01-31,1442.616
2014-02-03,1442.7
2014-02-04,1410.891
2014-02-05,1386.78
2014-02-06,1421.803
2014-02-07,1427.649
2014-02-10,1417.043
2014-02-11,1454.874
2014-02-12,1482.609
2014-02-13,1469.91
2014-02-14,1469.038
2014-02-17,1461.045
2014-02-18,1475.056
2014-02-19,1473.506
2014-02-20,1462.504
2014-02-21,1473.185
2014-02-24,1460.607
2014-02-25,1475.152
2014-02-26,1490.446
2014-02-27,1510.43
2014-02-28,1513.557
2014-03-03,1495.573
2014-03-04,1509.187
2014-03-05,1513.971
2014-03-06,1521.172
2014-03-07,1502.868
2014-03-10,1480.964
2014-03-11,1485.273
2014-03-12,1468.482
2014-03-13,1454.25
2014-03-14,1437.946
2014-03-17,1449.48
2014-03-18,1447.857
2014-03-19,1449.977
2014-03-20,1416.356
2014-03-21,1428.538
2014-03-24,1443.278
2014-03-25,1435.121
2014-03-26,1437.015
2014-03-27,1428.66
2014-03-28,1440.717
2014-03-31,1443.104
2014-04-01,1496.092
2014-04-02,1509.516
2014-04-03,1518.564
2014-04-04,1522.304
2014-04-07,1487.824
2014-04-08,1491.259
2014-04-09,1503.681
2014-04-10,1546.431
2014-04-11,1562.946
2014-04-14,1564.609
2014-04-15,1532.619
2014-04-16,1535.918
2014-04-17,1538.148
2014-04-18,1538.148
2014-04-21,1538.228
2014-04-22,1539.128
2014-04-23,1528.549
2014-04-24,1538.107
2014-04-25,1507.239
2014-04-28,1487.873
2014-04-29,1503.406
2014-04-30,1472.564
2014-05-01,1472.526
2014-05-02,1495.397
2014-05-05,1476.446
2014-05-06,1476.484
2014-05-07,1444.892
2014-05-08,1427.342
2014-05-09,1447.233
2014-05-12,1470.76
2014-05-13,1477.988
2014-05-14,1483.179
2014-05-15,1488.296
2014-05-16,1492.417
2014-05-19,1488.05
2014-05-20,1499.411
2014-05-21,1498.774
2014-05-22,1509.692
2014-05-23,1519.736
2014-05-26,1517.666
2014-05-27,1514.297
2014-05-28,1518.332
2014-05-29,1516.533
2014-05-30,1530.39
2014-06-02,1530.212
2014-06-03,1532.418
2014-06-04,1529.479
2014-06-05,1529.807
2014-06-06,1509.656
2014-06-09,1511.69
2014-06-10,1510.786
2014-06-11,1514.14
2014-06-12,1514.822
2014-06-13,1520.598
2014-06-16,1518.764
2014-06-17,1502.68
2014-06-18,1491.263
2014-06-19,1503.386
2014-06-20,1511.031
2014-06-23,1490.029
2014-06-24,1502.317
2014-06-25,1504.862
2014-06-26,1528.51
2014-06-27,1540.043
2014-06-30,1541.145
2014-07-01,1541.204
2014-07-02,1578.628
2014-07-03,1573.635
2014-07-04,1581.665
2014-07-07,1576.503
2014-07-08,1567.849
2014-07-09,1548.166
2014-07-10,1549.516
2014-07-11,1552.799
2014-07-14,1547.301
2014-07-15,1550.895
2014-07-16,1556.606
2014-07-17,1554.356
2014-07-18,1546.728
2014-07-21,1557.149
2014-07-22,1581.82
2014-07-23,1589.034
2014-07-24,1594.423
2014-07-25,1599.672
2014-07-28,1616.336
2014-07-29,1632.264
2014-07-30,1626.378
2014-07-31,1635.372
2014-08-01,1627.644
2014-08-04,1631.999
2014-08-05,1623.918
2014-08-06,1621.518
2014-08-07,1595.97
2014-08-08,1590.22
2014-08-11,1609.699
2014-08-12,1613.315
2014-08-13,1624.187
2014-08-14,1635.758
2014-08-15,1630.368
2014-08-18,1623.401
2014-08-19,1646.836
2014-08-20,1666.529
2014-08-21,1646.233
2014-08-22,1647.374
2014-08-25,1648.25
2014-08-26,1632.842
2014-08-27,1615.852
2014-08-28,1599.793
2014-08-29,1593.638
2014-09-01,1594.742
2014-09-02,1594.172
2014-09-03,1623.03
2014-09-04,1619.192
2014-09-05,1608.262
2014-09-08,1599.188
2014-09-09,1599.167
2014-09-10,1577.43
2014-09-11,1581.039
2014-09-12,1575.926
2014-09-15,1555.073
2014-09-16,1538.743
2014-09-17,1532.569
2014-09-18,1524.574
2014-09-19,1549.317
2014-09-22,1523.703
2014-09-23,1514.251
2014-09-24,1515.09
2014-09-25,1493.333
2014-09-26,1503.309
2014-09-29,1462.041
2014-09-30,1446.825
2014-10-01,1446.797
2014-10-02,1447.366
2014-10-03,1469.23
2014-10-06,1500.582
2014-10-07,1504.583
2014-10-08,1492.288
2014-10-09,1519.677
2014-10-10,1489.199
2014-10-13,1501.738
2014-10-14,1490.243
2014-10-15,1503.521
2014-10-16,1495.811
2014-10-17,1506.403
2014-10-20,1505.733
2014-10-21,1512.587
2014-10-22,1535.441
2014-10-23,1533.702
2014-10-24,1528.093
2014-10-27,1507.522
2014-10-28,1525.963
2014-10-29,1551.786
2014-10-30,1544.92
2014-10-31,1569.452
2014-11-03,1570.691
2014-11-04,1557.812
2014-11-05,1545.669
2014-11-06,1536.16
2014-11-07,1539.072
2014-11-10,1567.501
2014-11-11,1576.893
2014-11-12,1591.526
2014-11-13,1612.047
2014-11-14,1618.625
2014-11-17,1594.247
2014-11-18,1564.892
2014-11-19,1556.229
2014-11-20,1545.379
2014-11-21,1558.069
2014-11-24,1575.396
2014-11-25,1573.341
2014-11-26,1586.882
2014-11-27,1580.367
2014-11-28,1567.694
2014-12-01,1522.368
2014-12-02,1533.22
2014-12-03,1508.947
2014-12-04,1517.982
2014-12-05,1535.075
2014-12-08,1514.457
2014-12-09,1500.389
2014-12-10,1510.121
2014-12-11,1491.061
2014-12-12,1495.121
2014-12-15,1478.044
2014-12-16,1451.532
2014-12-17,1415.523
2014-12-18,1428.796
2014-12-19,1454.348
2014-12-22,1444.736
2014-12-23,1451.612
2014-12-24,1465.369
2014-12-25,1465.369
2014-12-26,1465.473
2014-12-29,1486.397
2014-12-30,1468.099
2014-12-31,1469.757
2015-01-01,1469.757
2015-01-02,1478.266
2015-01-05,1465.164
2015-01-06,1435.03
2015-01-07,1447.062
