Date,SWITZERLAND LARGE VALUE Large Cap
2011-11-11,569.933
2011-11-14,564.642
2011-11-15,558.776
2011-11-16,561.43
2011-11-17,557.825
2011-11-18,555.023
2011-11-21,543.292
2011-11-22,542.102
2011-11-23,533.121
2011-11-24,526.642
2011-11-25,522.733
2011-11-28,540.242
2011-11-29,540.214
2011-11-30,554.527
2011-12-01,558.478
2011-12-02,556.61
2011-12-05,559.995
2011-12-06,557.858
2011-12-07,558.608
2011-12-08,554.912
2011-12-09,562.644
2011-12-12,551.431
2011-12-13,548.311
2011-12-14,538.037
2011-12-15,554.325
2011-12-16,551.579
2011-12-19,556.676
2011-12-20,563.464
2011-12-21,560.482
2011-12-22,562.794
2011-12-23,566.414
2011-12-26,566.414
2011-12-27,568.583
2011-12-28,563.744
2011-12-29,562.517
2011-12-30,572.946
2012-01-02,572.946
2012-01-03,583.644
2012-01-04,576.808
2012-01-05,567.656
2012-01-06,563.975
2012-01-09,561.466
2012-01-10,569.14
2012-01-11,561.571
2012-01-12,565.919
2012-01-13,557.419
2012-01-16,559.492
2012-01-17,566.648
2012-01-18,575.131
2012-01-19,586.403
2012-01-20,577.337
2012-01-23,582.412
2012-01-24,581.317
2012-01-25,573.467
2012-01-26,583.471
2012-01-27,575.535
2012-01-30,572.038
2012-01-31,569.413
2012-02-01,585.701
2012-02-02,584.622
2012-02-03,588.319
2012-02-06,586.78
2012-02-07,594.4
2012-02-08,593.354
2012-02-09,594.102
2012-02-10,584.751
2012-02-13,592.796
2012-02-14,588.981
2012-02-15,588.775
2012-02-16,589.755
2012-02-17,599.037
2012-02-20,604.158
2012-02-21,605.467
2012-02-22,601.036
2012-02-23,604.499
2012-02-24,609.573
2012-02-27,609.045
2012-02-28,607.5
2012-02-29,604.48
2012-03-01,604.588
2012-03-02,600.146
2012-03-05,603.134
2012-03-06,588.291
2012-03-07,590.61
2012-03-08,603.431
2012-03-09,601.651
2012-03-12,602.876
2012-03-13,608.491
2012-03-14,606.482
2012-03-15,613.464
2012-03-16,619.952
2012-03-19,623.835
2012-03-20,620.926
2012-03-21,618.253
2012-03-22,616.142
2012-03-23,618.317
2012-03-26,624.616
2012-03-27,622.368
2012-03-28,619.453
2012-03-29,612.24
2012-03-30,619.86
2012-04-02,626.014
2012-04-03,623.603
2012-04-04,605.297
2012-04-05,603.383
2012-04-06,603.383
2012-04-09,604.204
2012-04-10,596.851
2012-04-11,598.164
2012-04-12,605.468
2012-04-13,595.169
2012-04-16,599.378
2012-04-17,611.427
2012-04-18,607.874
2012-04-19,611.528
2012-04-20,616.244
2012-04-23,607.42
2012-04-24,609.109
2012-04-25,608.311
2012-04-26,608.985
2012-04-27,610.383
2012-04-30,608.017
2012-05-01,607.381
2012-05-02,601.941
2012-05-03,599.756
2012-05-04,597.415
2012-05-07,597.338
2012-05-08,591.789
2012-05-09,583.63
2012-05-10,582.638
2012-05-11,584.9
2012-05-14,573.662
2012-05-15,569.216
2012-05-16,565.847
2012-05-17,564.35
2012-05-18,561.427
2012-05-21,563.269
2012-05-22,572.306
2012-05-23,557.405
2012-05-24,560.703
2012-05-25,559.702
2012-05-28,560.344
2012-05-29,562.829
2012-05-30,557.857
2012-05-31,553.019
2012-06-01,548.031
2012-06-04,547.371
2012-06-05,545.135
2012-06-06,557.103
2012-06-07,563.524
2012-06-08,560.056
2012-06-11,561.234
2012-06-12,562.262
2012-06-13,571.601
2012-06-14,567.826
2012-06-15,571.454
2012-06-18,571.663
2012-06-19,584.369
2012-06-20,584.643
2012-06-21,580.426
2012-06-22,575.854
2012-06-25,567.638
2012-06-26,566.198
2012-06-27,571.447
2012-06-28,567.247
2012-06-29,587.327
2012-07-02,586.972
2012-07-03,595.495
2012-07-04,590.51
2012-07-05,584.604
2012-07-06,578.453
2012-07-09,576.531
2012-07-10,575.536
2012-07-11,575.24
2012-07-12,570.639
2012-07-13,575.228
2012-07-16,575.891
2012-07-17,574.036
2012-07-18,582.122
2012-07-19,587.226
2012-07-20,577.905
2012-07-23,567.42
2012-07-24,564.835
2012-07-25,566.903
2012-07-26,584.203
2012-07-27,594.926
2012-07-30,593.625
2012-07-31,593.848
2012-08-01,592.845
2012-08-02,586.401
2012-08-03,601.048
2012-08-06,605.161
2012-08-07,604.962
2012-08-08,602.038
2012-08-09,602.124
2012-08-10,600.303
2012-08-13,601.415
2012-08-14,603.649
2012-08-15,603.665
2012-08-16,609.409
2012-08-17,607.944
2012-08-20,607.398
2012-08-21,617.591
2012-08-22,615.381
2012-08-23,617.676
2012-08-24,615.358
2012-08-27,615.633
2012-08-28,611.525
2012-08-29,609.573
2012-08-30,604.389
2012-08-31,610.796
2012-09-03,612.705
2012-09-04,604.998
2012-09-05,612.971
2012-09-06,623.975
2012-09-07,631.606
2012-09-10,627.94
2012-09-11,633.717
2012-09-12,636.961
2012-09-13,637.271
2012-09-14,651.678
2012-09-17,650.59
2012-09-18,645.81
2012-09-19,648.757
2012-09-20,643.408
2012-09-21,651.869
2012-09-24,647.948
2012-09-25,651.734
2012-09-26,636.938
2012-09-27,639.101
2012-09-28,635.015
2012-10-01,647.107
2012-10-02,649.218
2012-10-03,648.819
2012-10-04,656.24
2012-10-05,661.973
2012-10-08,655.923
2012-10-09,650.403
2012-10-10,649.184
2012-10-11,653.239
2012-10-12,655.364
2012-10-15,659.584
2012-10-16,672.468
2012-10-17,676.952
2012-10-18,677.711
2012-10-19,669.307
2012-10-22,670.659
2012-10-23,653.83
2012-10-24,653.662
2012-10-25,651.446
2012-10-26,648.369
2012-10-29,650.816
2012-10-30,660.618
2012-10-31,657.978
2012-11-01,664.772
2012-11-02,663.383
2012-11-05,659.442
2012-11-06,663.888
2012-11-07,657.819
2012-11-08,659.278
2012-11-09,658.041
2012-11-12,655.929
2012-11-13,659.341
2012-11-14,654.802
2012-11-15,648.416
2012-11-16,636.755
2012-11-19,654.336
2012-11-20,649.815
2012-11-21,653.63
2012-11-22,660.588
2012-11-23,668.421
2012-11-26,664.813
2012-11-27,666.014
2012-11-28,668.233
2012-11-29,679.426
2012-11-30,678.399
2012-12-03,682.678
2012-12-04,685.07
2012-12-05,683.077
2012-12-06,684.717
2012-12-07,682.691
2012-12-10,684.252
2012-12-11,688.274
2012-12-12,689.591
2012-12-13,690.239
2012-12-14,687.054
2012-12-17,691.784
2012-12-18,696.783
2012-12-19,702.566
2012-12-20,698.194
2012-12-21,694.031
2012-12-24,695.093
2012-12-25,695.093
2012-12-26,696.234
2012-12-27,692.553
2012-12-28,689.485
2012-12-31,687.866
2013-01-01,687.866
2013-01-02,689.033
2013-01-03,701.662
2013-01-04,708.125
2013-01-07,710.492
2013-01-08,712.58
2013-01-09,715.897
2013-01-10,724.741
2013-01-11,730.267
2013-01-14,729.215
2013-01-15,723.156
2013-01-16,726.012
2013-01-17,734.54
2013-01-18,726.983
2013-01-21,727.179
2013-01-22,722.739
2013-01-23,741.622
2013-01-24,744.735
2013-01-25,746.869
2013-01-28,750.559
2013-01-29,750.169
2013-01-30,753.554
2013-01-31,753.57
2013-02-01,758.924
2013-02-04,752.648
2013-02-05,757.849
2013-02-06,760.429
2013-02-07,747.593
2013-02-08,750.808
2013-02-11,753.331
2013-02-12,757.844
2013-02-13,758.722
2013-02-14,760.844
2013-02-15,761.001
2013-02-18,761.447
2013-02-19,764.905
2013-02-20,768.271
2013-02-21,752.863
2013-02-22,754.423
2013-02-25,760.038
2013-02-26,748.683
2013-02-27,754.939
2013-02-28,764.896
2013-03-01,759.604
2013-03-04,764.03
2013-03-05,773.577
2013-03-06,769.97
2013-03-07,771.279
2013-03-08,771.651
2013-03-11,773.209
2013-03-12,779.473
2013-03-13,770.876
2013-03-14,775.671
2013-03-15,786.648
2013-03-18,780.435
2013-03-19,781.038
2013-03-20,791.615
2013-03-21,785.18
2013-03-22,785.467
2013-03-25,779.446
2013-03-26,785.009
2013-03-27,779.823
2013-03-28,786.586
2013-03-29,786.586
2013-04-01,785.839
2013-04-02,792.68
2013-04-03,792.081
2013-04-04,782.711
2013-04-05,784.052
2013-04-08,790.865
2013-04-09,790.356
2013-04-10,801.768
2013-04-11,810.9
2013-04-12,808.077
2013-04-15,814.27
2013-04-16,805.798
2013-04-17,784.596
2013-04-18,790.894
2013-04-19,792.378
2013-04-22,792.79
2013-04-23,807.275
2013-04-24,806.272
2013-04-25,811.919
2013-04-26,813.229
2013-04-29,819.986
2013-04-30,825.633
2013-05-01,826.612
2013-05-02,820.328
2013-05-03,821.009
2013-05-06,817.797
2013-05-07,821.587
2013-05-08,838.798
2013-05-09,834.161
2013-05-10,832.55
2013-05-13,826.37
2013-05-14,830.882
2013-05-15,835.49
2013-05-16,830.957
2013-05-17,816.157
2013-05-20,820.204
2013-05-21,819.552
2013-05-22,820.783
2013-05-23,806.563
2013-05-24,810.964
2013-05-27,810.45
2013-05-28,804.767
2013-05-29,798.719
2013-05-30,805.569
2013-05-31,797.035
2013-06-03,787.557
2013-06-04,797.542
2013-06-05,788.123
2013-06-06,782.648
2013-06-07,796.962
2013-06-10,794.14
2013-06-11,796.125
2013-06-12,798.89
2013-06-13,794.162
2013-06-14,798.007
2013-06-17,804.335
2013-06-18,803.922
2013-06-19,806.886
2013-06-20,777.009
2013-06-21,768.517
2013-06-24,753.39
2013-06-25,764.04
2013-06-26,775.513
2013-06-27,779.753
2013-06-28,785.53
2013-07-01,789.853
2013-07-02,787.204
2013-07-03,782.186
2013-07-04,788.068
2013-07-05,778.807
2013-07-08,787.614
2013-07-09,786.111
2013-07-10,796.556
2013-07-11,808.066
2013-07-12,809.05
2013-07-15,810.777
2013-07-16,811.167
2013-07-17,807.854
2013-07-18,806.711
2013-07-19,809.691
2013-07-22,814.586
2013-07-23,811.586
2013-07-24,814.748
2013-07-25,807.163
2013-07-26,798.277
2013-07-29,800.4
2013-07-30,799.11
2013-07-31,802.924
2013-08-01,798.926
2013-08-02,816.011
2013-08-05,813.422
2013-08-06,817.211
2013-08-07,818.54
2013-08-08,822.233
2013-08-09,822.156
2013-08-12,816.978
2013-08-13,813.628
2013-08-14,814.938
2013-08-15,802.903
2013-08-16,805.726
2013-08-19,805.164
2013-08-20,815.729
2013-08-21,810.126
2013-08-22,815.508
2013-08-23,825.343
2013-08-26,822.701
2013-08-27,813.638
2013-08-28,802.176
2013-08-29,788.617
2013-08-30,789.763
2013-09-02,805.355
2013-09-03,801.704
2013-09-04,801.021
2013-09-05,803.717
2013-09-06,810.686
2013-09-09,813.525
2013-09-10,819.347
2013-09-11,823.081
2013-09-12,824.345
2013-09-13,818.393
2013-09-16,820.55
2013-09-17,817.389
2013-09-18,820.075
2013-09-19,828.151
2013-09-20,828.396
2013-09-23,827.174
2013-09-24,826.599
2013-09-25,829.819
2013-09-26,829.448
2013-09-27,832.958
2013-09-30,828.544
2013-10-01,829.806
2013-10-02,826.242
2013-10-03,824.538
2013-10-04,826.012
2013-10-07,818.415
2013-10-08,814.61
2013-10-09,807.444
2013-10-10,813.554
2013-10-11,821.324
2013-10-14,823.284
2013-10-15,820.109
2013-10-16,818.938
2013-10-17,834.853
2013-10-18,838.478
2013-10-21,842.311
2013-10-22,861.076
2013-10-23,866.973
2013-10-24,867.66
2013-10-25,871.738
2013-10-28,876.599
2013-10-29,873.669
2013-10-30,873.609
2013-10-31,863.027
2013-11-01,855.179
2013-11-04,857.421
2013-11-05,855.041
2013-11-06,863.367
2013-11-07,861.865
2013-11-08,865.352
2013-11-11,879.169
2013-11-12,880.45
2013-11-13,877.586
2013-11-14,886.267
2013-11-15,888.272
2013-11-18,890.486
2013-11-19,884.247
2013-11-20,880.785
2013-11-21,877.404
2013-11-22,881.468
2013-11-25,882.412
2013-11-26,877.601
2013-11-27,875.735
2013-11-28,876.668
2013-11-29,880.932
2013-12-02,875.484
2013-12-03,866.419
2013-12-04,860.12
2013-12-05,865.033
2013-12-06,872.143
2013-12-09,875.762
2013-12-10,870.965
2013-12-11,869.933
2013-12-12,856.993
2013-12-13,853.098
2013-12-16,857.916
2013-12-17,858.353
2013-12-18,864.218
2013-12-19,869.571
2013-12-20,874.83
2013-12-23,879.163
2013-12-24,875.829
2013-12-25,875.829
2013-12-26,876.807
2013-12-27,896.534
2013-12-30,895.649
2013-12-31,892.678
2014-01-01,892.678
2014-01-02,881.381
2014-01-03,881.95
2014-01-06,881.728
2014-01-07,880.492
2014-01-08,881.41
2014-01-09,878.647
2014-01-10,890.814
2014-01-13,893.157
2014-01-14,894.119
2014-01-15,892.915
2014-01-16,900.639
2014-01-17,899.734
2014-01-20,900.045
2014-01-21,900.509
2014-01-22,899.59
2014-01-23,904.998
2014-01-24,890.706
2014-01-27,883.762
2014-01-28,885.532
2014-01-29,884.885
2014-01-30,881.868
2014-01-31,876.323
2014-02-03,873.126
2014-02-04,865.247
2014-02-05,868.825
2014-02-06,883.277
2014-02-07,894.863
2014-02-10,896.604
2014-02-11,900.918
2014-02-12,900.279
2014-02-13,903.85
2014-02-14,906.77
2014-02-17,906.971
2014-02-18,908.039
2014-02-19,908.232
2014-02-20,903.387
2014-02-21,911.482
2014-02-24,915.876
2014-02-25,919.053
2014-02-26,918.652
2014-02-27,917.816
2014-02-28,928.75
2014-03-03,914.257
2014-03-04,922.565
2014-03-05,924.738
2014-03-06,933.669
2014-03-07,924.966
2014-03-10,925.016
2014-03-11,925.185
2014-03-12,923.482
2014-03-13,914.053
2014-03-14,907.09
2014-03-17,910.274
2014-03-18,914.365
2014-03-19,911.91
2014-03-20,904.91
2014-03-21,909.733
2014-03-24,903.909
2014-03-25,911.725
2014-03-26,916.473
2014-03-27,914.882
2014-03-28,916.454
2014-03-31,933.854
2014-04-01,931.123
2014-04-02,935.387
2014-04-03,928.693
2014-04-04,926.319
2014-04-07,925.174
2014-04-08,935.144
2014-04-09,939.192
2014-04-10,943.55
2014-04-11,931.918
2014-04-14,938.424
2014-04-15,937.693
2014-04-16,938.163
2014-04-17,942.857
2014-04-18,942.857
2014-04-21,939.816
2014-04-22,948.543
2014-04-23,952.609
2014-04-24,948.105
2014-04-25,947.457
2014-04-28,950.613
2014-04-29,956.477
2014-04-30,963.135
2014-05-01,964.23
2014-05-02,964.822
2014-05-05,967.976
2014-05-06,973.381
2014-05-07,976.685
2014-05-08,977.717
2014-05-09,975.086
2014-05-12,977.732
2014-05-13,975.465
2014-05-14,982.034
2014-05-15,986.536
2014-05-16,990.569
2014-05-19,986.081
2014-05-20,983.561
2014-05-21,985.107
2014-05-22,987.281
2014-05-23,985.676
2014-05-26,988.232
2014-05-27,984.955
2014-05-28,983.619
2014-05-29,985.539
2014-05-30,989.002
2014-06-02,981.739
2014-06-03,979.248
2014-06-04,980.01
2014-06-05,978.618
2014-06-06,984.691
2014-06-09,980.632
2014-06-10,989.495
2014-06-11,986.115
2014-06-12,984.095
2014-06-13,982.929
2014-06-16,988.481
2014-06-17,985.368
2014-06-18,988.171
2014-06-19,995.263
2014-06-20,990.845
2014-06-23,988.949
2014-06-24,991.043
2014-06-25,984.552
2014-06-26,976.556
2014-06-27,983.198
2014-06-30,985.635
2014-07-01,994.287
2014-07-02,992.075
2014-07-03,995.693
2014-07-04,993.059
2014-07-07,985.43
2014-07-08,979.594
2014-07-09,979.417
2014-07-10,971.228
2014-07-11,970.839
2014-07-14,982.832
2014-07-15,979.851
2014-07-16,984.558
2014-07-17,975.41
2014-07-18,971.586
2014-07-21,972.551
2014-07-22,976.087
2014-07-23,975.704
2014-07-24,977.199
2014-07-25,969.04
2014-07-28,962.364
2014-07-29,961.88
2014-07-30,954.742
2014-07-31,944.823
2014-08-01,949.05
2014-08-04,936.4
2014-08-05,936.108
2014-08-06,930.104
2014-08-07,934.912
2014-08-08,934.062
2014-08-11,937.405
2014-08-12,937.477
2014-08-13,946.301
2014-08-14,953.045
2014-08-15,947.838
2014-08-18,955.067
2014-08-19,960.533
2014-08-20,959.32
2014-08-21,964.804
2014-08-22,959.641
2014-08-25,964.237
2014-08-26,970.885
2014-08-27,972.874
2014-08-28,966.547
2014-08-29,971.464
2014-09-01,982.895
2014-09-02,983.681
2014-09-03,989.807
2014-09-04,982.611
2014-09-05,974.718
2014-09-08,977.913
2014-09-09,976.196
2014-09-10,972.423
2014-09-11,976.089
2014-09-12,970.233
2014-09-15,970.583
2014-09-16,971.393
2014-09-17,975.156
2014-09-18,975.494
2014-09-19,971.554
2014-09-22,968.377
2014-09-23,965.31
2014-09-24,962.86
2014-09-25,958.973
2014-09-26,958.368
2014-09-29,960.222
2014-09-30,963.111
2014-10-01,957.064
2014-10-02,947.0
2014-10-03,939.161
2014-10-06,945.118
2014-10-07,934.395
2014-10-08,935.501
2014-10-09,938.073
2014-10-10,919.133
2014-10-13,919.968
2014-10-14,915.529
2014-10-15,899.881
2014-10-16,885.816
2014-10-17,903.833
2014-10-20,909.49
2014-10-21,915.377
2014-10-22,922.807
2014-10-23,924.78
2014-10-24,927.85
2014-10-27,930.742
2014-10-28,945.025
2014-10-29,948.191
2014-10-30,944.119
2014-10-31,952.368
2014-11-03,939.828
2014-11-04,941.283
2014-11-05,949.864
2014-11-06,945.102
2014-11-07,938.712
2014-11-10,949.081
2014-11-11,947.847
2014-11-12,951.284
2014-11-13,961.714
2014-11-14,959.397
2014-11-17,959.734
2014-11-18,970.857
2014-11-19,970.363
2014-11-20,970.076
2014-11-21,968.244
2014-11-24,967.958
2014-11-25,970.486
2014-11-26,973.199
2014-11-27,969.947
2014-11-28,970.479
2014-12-01,967.757
2014-12-02,964.136
2014-12-03,959.352
2014-12-04,962.75
2014-12-05,960.837
2014-12-08,955.905
2014-12-09,956.972
2014-12-10,950.598
2014-12-11,954.958
2014-12-12,941.482
2014-12-15,919.941
2014-12-16,937.633
2014-12-17,929.93
2014-12-18,936.359
2014-12-19,946.839
2014-12-22,952.736
2014-12-23,952.022
2014-12-24,952.938
2014-12-25,952.938
2014-12-26,951.299
2014-12-29,951.59
2014-12-30,942.723
2014-12-31,937.885
2015-01-01,937.885
2015-01-02,932.722
2015-01-05,909.25
2015-01-06,900.375
2015-01-07,895.74
2015-01-08,909.447
2015-01-09,905.064
2015-01-12,907.483
2015-01-13,920.144
2015-01-14,910.581
2015-01-15,948.953
2015-01-16,949.341
2015-01-19,950.433
2015-01-20,950.703
2015-01-21,960.102
2015-01-22,959.102
2015-01-23,967.876
2015-01-26,956.464
2015-01-27,964.775
2015-01-28,953.774
2015-01-29,952.555
2015-01-30,947.215
2015-02-02,950.141
2015-02-03,958.276
2015-02-04,967.689
2015-02-05,961.944
2015-02-06,961.73
2015-02-09,962.355
2015-02-10,962.444
2015-02-11,957.163
2015-02-12,960.82
2015-02-13,961.716
2015-02-16,966.5
2015-02-17,963.58
2015-02-18,961.686
2015-02-19,964.503
2015-02-20,967.153
2015-02-23,970.047
2015-02-24,972.434
2015-02-25,974.929
2015-02-26,973.964
2015-02-27,977.262
2015-03-02,970.539
2015-03-03,963.002
2015-03-04,968.904
2015-03-05,965.112
2015-03-06,957.89
2015-03-09,951.276
2015-03-10,947.841
2015-03-11,948.804
2015-03-12,951.465
2015-03-13,955.409
2015-03-16,960.363
2015-03-17,961.048
2015-03-18,976.215
2015-03-19,982.601
2015-03-20,1009.882
2015-03-23,1017.507
2015-03-24,1023.801
2015-03-25,1016.198
2015-03-26,1001.474
2015-03-27,1004.466
2015-03-30,1008.884
2015-03-31,998.29
2015-04-01,1002.719
2015-04-02,1014.565
2015-04-03,1014.565
2015-04-06,1022.036
2015-04-07,1021.155
2015-04-08,1015.3
2015-04-09,1013.674
2015-04-10,1016.042
2015-04-13,1011.914
2015-04-14,1020.838
2015-04-15,1019.759
2015-04-16,1030.918
2015-04-17,1026.198
2015-04-20,1031.637
2015-04-21,1029.337
2015-04-22,1019.165
2015-04-23,1023.77
2015-04-24,1016.337
2015-04-27,1015.922
2015-04-28,1009.321
2015-04-29,1012.623
2015-04-30,1010.899
2015-05-01,1016.759
2015-05-04,1014.678
2015-05-05,1021.028
2015-05-06,1022.529
2015-05-07,1018.05
2015-05-08,1023.457
2015-05-11,1020.956
2015-05-12,1023.02
2015-05-13,1029.665
2015-05-14,1032.309
2015-05-15,1035.358
2015-05-18,1030.738
2015-05-19,1028.259
2015-05-20,1031.453
2015-05-21,1038.42
2015-05-22,1034.779
2015-05-25,1034.779
2015-05-26,1015.277
2015-05-27,1024.32
2015-05-28,1027.619
2015-05-29,1019.263
2015-06-01,1015.616
2015-06-02,1023.365
2015-06-03,1028.219
2015-06-04,1026.68
2015-06-05,999.651
2015-06-08,1007.089
2015-06-09,1003.162
2015-06-10,1014.306
2015-06-11,1014.814
2015-06-12,1014.837
2015-06-15,995.376
2015-06-16,1003.369
2015-06-17,999.604
2015-06-18,1011.22
2015-06-19,1002.459
2015-06-22,1027.728
2015-06-23,1021.104
2015-06-24,1013.978
2015-06-25,1008.177
2015-06-26,1007.442
2015-06-29,998.798
2015-06-30,982.718
2015-07-01,986.949
2015-07-02,996.521
2015-07-03,993.049
2015-07-06,986.136
2015-07-07,973.003
2015-07-08,981.759
2015-07-09,997.832
2015-07-10,1023.881
2015-07-13,1023.91
2015-07-14,1036.066
2015-07-15,1029.34
2015-07-16,1038.872
2015-07-17,1033.438
2015-07-20,1034.388
2015-07-21,1031.626
2015-07-22,1014.542
2015-07-23,1029.764
2015-07-24,1024.025
2015-07-27,1012.514
2015-07-28,1009.727
2015-07-29,1025.2
2015-07-30,1019.173
2015-07-31,1030.248
2015-08-03,1029.68
2015-08-04,1025.213
2015-08-05,1018.58
2015-08-06,1007.467
2015-08-07,1004.131
2015-08-10,1011.242
2015-08-11,1007.498
2015-08-12,998.955
2015-08-13,1008.854
2015-08-14,1012.549
2015-08-17,1013.918
2015-08-18,1016.119
2015-08-19,1010.192
2015-08-20,1003.247
2015-08-21,980.455
2015-08-24,957.406
2015-08-25,977.278
2015-08-26,962.615
2015-08-27,971.746
2015-08-28,971.051
2015-08-31,967.924
2015-09-01,950.359
2015-09-02,944.183
2015-09-03,952.022
2015-09-04,942.062
2015-09-07,948.718
2015-09-08,952.547
2015-09-09,966.581
2015-09-10,959.785
2015-09-11,958.767
2015-09-14,956.679
2015-09-15,965.733
2015-09-16,978.838
2015-09-17,978.983
2015-09-18,974.758
2015-09-21,966.04
2015-09-22,930.274
2015-09-23,923.379
2015-09-24,916.017
2015-09-25,933.983
2015-09-28,918.577
2015-09-29,912.214
2015-09-30,928.755
2015-10-01,929.273
2015-10-02,936.626
2015-10-05,954.637
2015-10-06,962.748
2015-10-07,948.668
2015-10-08,955.313
2015-10-09,960.307
2015-10-12,967.63
2015-10-13,962.764
2015-10-14,960.976
2015-10-15,972.467
2015-10-16,975.17
2015-10-19,967.698
2015-10-20,968.169
2015-10-21,958.3
2015-10-22,959.261
2015-10-23,964.766
2015-10-26,960.938
2015-10-27,953.196
2015-10-28,961.006
2015-10-29,957.589
2015-10-30,959.83
2015-11-02,961.289
2015-11-03,954.209
2015-11-04,952.76
2015-11-05,952.063
2015-11-06,943.176
2015-11-09,936.367
2015-11-10,932.585
2015-11-11,938.819
2015-11-12,933.217
2015-11-13,918.713
2015-11-16,918.97
2015-11-17,932.396
2015-11-18,932.504
2015-11-19,940.088
2015-11-20,935.247
2015-11-23,922.342
2015-11-24,913.177
2015-11-25,921.455
2015-11-26,923.283
2015-11-27,922.141
2015-11-30,921.101
2015-12-01,917.582
2015-12-02,917.827
2015-12-03,926.831
2015-12-04,924.56
2015-12-07,923.22
2015-12-08,916.891
2015-12-09,917.753
2015-12-10,918.391
2015-12-11,908.735
2015-12-14,897.391
2015-12-15,910.684
2015-12-16,913.543
2015-12-17,912.117
2015-12-18,910.066
2015-12-21,905.919
2015-12-22,907.545
2015-12-23,923.95
2015-12-24,929.612
2015-12-25,929.612
2015-12-28,930.34
2015-12-29,940.725
2015-12-30,935.419
2015-12-31,925.373
2016-01-01,925.373
2016-01-04,902.74
2016-01-05,901.092
2016-01-06,896.428
2016-01-07,882.241
2016-01-08,871.742
2016-01-11,865.32
2016-01-12,877.208
2016-01-13,881.253
2016-01-14,869.51
2016-01-15,859.806
2016-01-18,850.073
2016-01-19,864.476
2016-01-20,830.633
2016-01-21,826.071
2016-01-22,847.757
2016-01-25,843.384
2016-01-26,848.707
2016-01-27,851.131
2016-01-28,841.347
2016-01-29,850.698
2016-02-01,854.762
2016-02-02,846.446
2016-02-03,850.562
2016-02-04,843.238
2016-02-05,842.435
2016-02-08,826.744
2016-02-09,821.241
2016-02-10,829.392
2016-02-11,807.779
2016-02-12,821.792
2016-02-15,833.03
2016-02-16,829.406
2016-02-17,840.067
2016-02-18,834.424
2016-02-19,829.518
2016-02-22,833.44
2016-02-23,821.752
2016-02-24,811.125
2016-02-25,825.906
2016-02-26,826.523
2016-02-29,826.217
2016-03-01,837.268
2016-03-02,843.422
2016-03-03,849.063
2016-03-04,851.97
2016-03-07,849.937
2016-03-08,850.217
2016-03-09,848.6
2016-03-10,847.247
2016-03-11,865.938
2016-03-14,863.275
2016-03-15,858.0
2016-03-16,855.984
2016-03-17,872.348
2016-03-18,869.617
2016-03-21,872.211
2016-03-22,868.263
2016-03-23,870.375
2016-03-24,853.129
2016-03-25,853.129
2016-03-28,856.33
2016-03-29,855.344
2016-03-30,872.302
2016-03-31,872.794
2016-04-01,858.02
2016-04-04,865.288
2016-04-05,857.736
2016-04-06,864.538
2016-04-07,864.649
2016-04-08,875.63
2016-04-11,879.388
2016-04-12,879.547
2016-04-13,889.603
2016-04-14,897.098
2016-04-15,895.808
2016-04-18,900.983
2016-04-19,915.593
2016-04-20,918.267
2016-04-21,909.251
2016-04-22,900.135
2016-04-25,898.527
2016-04-26,903.493
2016-04-27,903.838
2016-04-28,908.599
2016-04-29,902.054
2016-05-02,908.146
2016-05-03,901.038
2016-05-04,886.91
2016-05-05,877.106
2016-05-06,876.294
2016-05-09,882.132
2016-05-10,891.365
2016-05-11,894.117
2016-05-12,898.493
2016-05-13,892.708
2016-05-16,892.022
2016-05-17,893.575
2016-05-18,895.516
2016-05-19,882.455
2016-05-20,890.881
2016-05-23,895.844
2016-05-24,903.921
2016-05-25,909.601
2016-05-26,917.618
2016-05-27,916.991
2016-05-30,916.172
2016-05-31,904.396
2016-06-01,902.224
2016-06-02,899.83
2016-06-03,898.335
2016-06-06,906.023
2016-06-07,915.527
2016-06-08,913.313
2016-06-09,896.397
2016-06-10,880.08
2016-06-13,859.648
2016-06-14,845.488
2016-06-15,855.863
2016-06-16,845.931
2016-06-17,870.018
2016-06-20,897.293
2016-06-21,903.174
2016-06-22,912.451
2016-06-23,924.238
2016-06-24,859.319
2016-06-27,816.581
2016-06-28,828.4
2016-06-29,854.961
2016-06-30,862.882
2016-07-01,872.407
2016-07-04,866.894
2016-07-05,844.848
2016-07-06,830.255
2016-07-07,836.322
2016-07-08,837.615
2016-07-11,851.75
2016-07-12,855.785
2016-07-13,858.712
2016-07-14,868.367
2016-07-15,862.065
2016-07-18,863.314
2016-07-19,858.903
2016-07-20,868.667
2016-07-21,867.417
2016-07-22,867.57
2016-07-25,869.996
2016-07-26,867.911
2016-07-27,871.802
2016-07-28,866.582
2016-07-29,880.691
2016-08-01,880.372
2016-08-02,862.438
2016-08-03,858.385
2016-08-04,864.788
2016-08-05,872.895
2016-08-08,874.437
2016-08-09,883.939
2016-08-10,888.229
2016-08-11,901.947
2016-08-12,899.954
2016-08-15,901.413
2016-08-16,897.435
2016-08-17,890.066
2016-08-18,894.29
2016-08-19,882.395
2016-08-22,882.258
2016-08-23,895.549
2016-08-24,893.892
2016-08-25,887.122
2016-08-26,889.947
2016-08-29,880.127
2016-08-30,887.186
2016-08-31,890.164
2016-09-01,886.113
2016-09-02,903.265
2016-09-05,905.082
2016-09-06,909.929
2016-09-07,916.32
2016-09-08,920.907
2016-09-09,914.405
