Date,SWITZERLAND LARGE VALUE Large Cap
2005-11-10,619.955
2005-11-11,628.345
2005-11-14,625.792
2005-11-15,623.744
2005-11-16,616.557
2005-11-17,632.914
2005-11-18,640.805
2005-11-21,643.249
2005-11-22,639.437
2005-11-23,647.042
2005-11-24,650.373
2005-11-25,651.299
2005-11-28,653.465
2005-11-29,654.237
2005-11-30,651.858
2005-12-01,665.607
2005-12-02,676.306
2005-12-05,691.477
2005-12-06,692.646
2005-12-07,680.22
2005-12-08,677.843
2005-12-09,677.475
2005-12-12,688.513
2005-12-13,688.263
2005-12-14,691.695
2005-12-15,679.892
2005-12-16,684.968
2005-12-19,681.466
2005-12-20,674.551
2005-12-21,676.019
2005-12-22,672.87
2005-12-23,673.057
2005-12-26,673.057
2005-12-27,674.512
2005-12-28,676.1
2005-12-29,676.139
2005-12-30,668.735
2006-01-02,668.735
2006-01-03,690.711
2006-01-04,710.927
2006-01-05,709.323
2006-01-06,722.294
2006-01-09,721.567
2006-01-10,714.162
2006-01-11,728.84
2006-01-12,730.744
2006-01-13,726.121
2006-01-16,727.646
2006-01-17,720.896
2006-01-18,712.073
2006-01-19,728.379
2006-01-20,716.831
2006-01-23,729.85
2006-01-24,724.35
2006-01-25,728.501
2006-01-26,738.53
2006-01-27,736.089
2006-01-30,736.093
2006-01-31,735.878
2006-02-01,745.023
2006-02-02,740.821
2006-02-03,734.313
2006-02-06,745.757
2006-02-07,741.135
2006-02-08,742.51
2006-02-09,745.109
2006-02-10,743.673
2006-02-13,748.326
2006-02-14,741.867
2006-02-15,704.283
2006-02-16,711.856
2006-02-17,707.605
2006-02-20,712.978
2006-02-21,719.723
2006-02-22,717.714
2006-02-23,717.915
2006-02-24,709.021
2006-02-27,707.504
2006-02-28,702.942
2006-03-01,711.734
2006-03-02,702.645
2006-03-03,709.37
2006-03-06,712.246
2006-03-07,698.951
2006-03-08,689.968
2006-03-09,684.533
2006-03-10,689.928
2006-03-13,699.942
2006-03-14,715.109
2006-03-15,712.605
2006-03-16,718.223
2006-03-17,716.569
2006-03-20,722.136
2006-03-21,713.021
2006-03-22,709.002
2006-03-23,696.488
2006-03-24,695.805
2006-03-27,695.348
2006-03-28,699.08
2006-03-29,697.141
2006-03-30,710.796
2006-03-31,707.268
2006-04-03,714.651
2006-04-04,724.859
2006-04-05,739.89
2006-04-06,741.951
2006-04-07,732.486
2006-04-10,729.583
2006-04-11,717.54
2006-04-12,716.183
2006-04-13,712.895
2006-04-14,712.895
2006-04-17,725.847
2006-04-18,729.907
2006-04-19,744.588
2006-04-20,748.449
2006-04-21,753.811
2006-04-24,750.999
2006-04-25,750.636
2006-04-26,754.447
2006-04-27,765.279
2006-04-28,779.343
2006-05-01,783.975
2006-05-02,790.616
2006-05-03,772.423
2006-05-04,783.045
2006-05-05,802.448
2006-05-08,804.134
2006-05-09,806.587
2006-05-10,808.006
2006-05-11,810.498
2006-05-12,794.844
2006-05-15,783.838
2006-05-16,780.209
2006-05-17,747.321
2006-05-18,743.169
2006-05-19,736.67
2006-05-22,722.086
2006-05-23,728.314
2006-05-24,719.4
2006-05-25,719.4
2006-05-26,728.948
2006-05-29,734.332
2006-05-30,727.338
2006-05-31,739.191
2006-06-01,739.981
2006-06-02,751.005
2006-06-05,752.408
2006-06-06,728.866
2006-06-07,726.334
2006-06-08,704.226
2006-06-09,711.435
2006-06-12,701.091
2006-06-13,679.421
2006-06-14,687.892
2006-06-15,705.749
2006-06-16,702.988
2006-06-19,704.918
2006-06-20,708.096
2006-06-21,712.547
2006-06-22,710.508
2006-06-23,706.802
2006-06-26,704.966
2006-06-27,698.672
2006-06-28,699.812
2006-06-29,711.357
2006-06-30,736.205
2006-07-03,741.969
2006-07-04,740.394
2006-07-05,729.621
2006-07-06,733.435
2006-07-07,737.228
2006-07-10,733.811
2006-07-11,729.267
2006-07-12,724.579
2006-07-13,716.717
2006-07-14,704.831
2006-07-17,700.703
2006-07-18,689.799
2006-07-19,707.178
2006-07-20,711.86
2006-07-21,708.999
2006-07-24,718.984
2006-07-25,720.006
2006-07-26,724.44
2006-07-27,739.699
2006-07-28,752.688
2006-07-31,751.465
2006-08-01,748.759
2006-08-02,744.716
2006-08-03,737.331
2006-08-04,751.794
2006-08-07,743.265
2006-08-08,741.955
2006-08-09,752.19
2006-08-10,743.279
2006-08-11,742.347
2006-08-14,745.357
2006-08-15,754.733
2006-08-16,764.945
2006-08-17,766.55
2006-08-18,761.918
2006-08-21,764.232
2006-08-22,760.378
2006-08-23,760.576
2006-08-24,760.377
2006-08-25,758.122
2006-08-28,764.85
2006-08-29,767.967
2006-08-30,772.41
2006-08-31,769.546
2006-09-01,770.604
2006-09-04,780.553
2006-09-05,777.341
2006-09-06,769.006
2006-09-07,762.836
2006-09-08,762.896
2006-09-11,761.08
2006-09-12,768.532
2006-09-13,768.692
2006-09-14,772.795
2006-09-15,778.494
2006-09-18,781.199
2006-09-19,781.316
2006-09-20,790.6
2006-09-21,795.331
2006-09-22,796.758
2006-09-25,792.127
2006-09-26,799.643
2006-09-27,793.517
2006-09-28,791.033
2006-09-29,785.421
2006-10-02,791.498
2006-10-03,790.249
2006-10-04,795.844
2006-10-05,802.918
2006-10-06,800.555
2006-10-09,802.389
2006-10-10,804.593
2006-10-11,806.7
2006-10-12,810.27
2006-10-13,802.531
2006-10-16,801.522
2006-10-17,792.99
2006-10-18,798.675
2006-10-19,799.795
2006-10-20,799.075
2006-10-23,801.667
2006-10-24,797.89
2006-10-25,799.851
2006-10-26,807.129
2006-10-27,813.192
2006-10-30,811.569
2006-10-31,808.911
2006-11-01,812.963
2006-11-02,824.053
2006-11-03,821.659
2006-11-06,832.986
2006-11-07,847.664
2006-11-08,845.596
2006-11-09,848.663
2006-11-10,854.241
2006-11-13,854.583
2006-11-14,855.47
2006-11-15,856.155
2006-11-16,854.018
2006-11-17,850.006
2006-11-20,853.667
2006-11-21,858.312
2006-11-22,863.904
2006-11-23,863.746
2006-11-24,862.898
2006-11-27,850.224
2006-11-28,850.84
2006-11-29,860.364
2006-11-30,861.518
2006-12-01,865.899
2006-12-04,871.356
2006-12-05,874.106
2006-12-06,880.543
2006-12-07,886.632
2006-12-08,883.135
2006-12-11,887.487
2006-12-12,889.187
2006-12-13,886.076
2006-12-14,886.194
2006-12-15,882.831
2006-12-18,887.513
2006-12-19,887.771
2006-12-20,890.845
2006-12-21,892.559
2006-12-22,887.39
2006-12-25,887.39
2006-12-26,886.081
2006-12-27,892.824
2006-12-28,895.046
2006-12-29,893.49
2007-01-01,893.49
2007-01-02,898.755
2007-01-03,902.165
2007-01-04,897.47
2007-01-05,886.46
2007-01-08,881.588
2007-01-09,881.963
2007-01-10,875.292
2007-01-11,879.826
2007-01-12,886.26
2007-01-15,893.356
2007-01-16,887.34
2007-01-17,891.242
2007-01-18,890.308
2007-01-19,893.561
2007-01-22,897.001
2007-01-23,906.047
2007-01-24,903.527
2007-01-25,904.345
2007-01-26,885.846
2007-01-29,891.972
2007-01-30,892.949
2007-01-31,892.248
2007-02-01,900.883
2007-02-02,901.366
2007-02-05,894.899
2007-02-06,898.335
2007-02-07,911.064
2007-02-08,906.286
2007-02-09,908.589
2007-02-12,899.734
2007-02-13,902.8
2007-02-14,912.783
2007-02-15,934.899
2007-02-16,945.003
2007-02-19,953.908
2007-02-20,951.137
2007-02-21,938.419
2007-02-22,942.744
2007-02-23,949.471
2007-02-26,952.249
2007-02-27,923.34
2007-02-28,903.766
2007-03-01,906.152
2007-03-02,904.727
2007-03-05,893.113
2007-03-06,899.387
2007-03-07,910.419
2007-03-08,919.269
2007-03-09,919.32
2007-03-12,918.112
2007-03-13,908.313
2007-03-14,880.254
2007-03-15,896.75
2007-03-16,899.025
2007-03-19,912.329
2007-03-20,921.996
2007-03-21,924.237
2007-03-22,950.725
2007-03-23,953.411
2007-03-26,943.242
2007-03-27,936.917
2007-03-28,930.796
2007-03-29,934.837
2007-03-30,929.261
2007-04-02,942.848
2007-04-03,946.113
2007-04-04,941.693
2007-04-05,942.726
2007-04-06,942.726
2007-04-09,933.987
2007-04-10,946.935
2007-04-11,946.497
2007-04-12,953.933
2007-04-13,954.833
2007-04-16,973.592
2007-04-17,972.496
2007-04-18,973.906
2007-04-19,971.824
2007-04-20,987.797
2007-04-23,991.221
2007-04-24,990.008
2007-04-25,1004.876
2007-04-26,1003.632
2007-04-27,998.383
2007-04-30,1000.666
2007-05-01,994.403
2007-05-02,995.845
2007-05-03,991.202
2007-05-04,1003.816
2007-05-07,1002.923
2007-05-08,988.356
2007-05-09,997.909
2007-05-10,994.037
2007-05-11,1006.587
2007-05-14,1002.716
2007-05-15,1006.483
2007-05-16,1004.361
2007-05-17,997.81
2007-05-18,999.351
2007-05-21,996.448
2007-05-22,997.511
2007-05-23,1007.104
2007-05-24,990.769
2007-05-25,987.287
2007-05-28,987.287
2007-05-29,990.325
2007-05-30,985.755
2007-05-31,1000.0
2007-06-01,1001.102
2007-06-04,1004.053
2007-06-05,994.893
2007-06-06,979.382
2007-06-07,958.445
2007-06-08,947.178
2007-06-11,953.299
2007-06-12,946.708
2007-06-13,946.354
2007-06-14,962.619
2007-06-15,977.394
2007-06-18,975.099
2007-06-19,974.889
2007-06-20,980.265
2007-06-21,962.38
2007-06-22,959.122
2007-06-25,957.431
2007-06-26,945.77
2007-06-27,935.15
2007-06-28,939.333
2007-06-29,945.883
2007-07-02,954.496
2007-07-03,958.734
2007-07-04,960.672
2007-07-05,952.63
2007-07-06,958.578
2007-07-09,965.083
2007-07-10,958.691
2007-07-11,956.517
2007-07-12,957.044
2007-07-13,964.243
2007-07-16,975.612
2007-07-17,966.728
2007-07-18,952.919
2007-07-19,948.531
2007-07-20,931.6
2007-07-23,925.61
2007-07-24,921.071
2007-07-25,893.892
2007-07-26,869.712
2007-07-27,868.48
2007-07-30,869.852
2007-07-31,890.839
2007-08-01,892.62
2007-08-02,877.119
2007-08-03,874.372
2007-08-06,875.659
2007-08-07,890.014
2007-08-08,914.571
2007-08-09,893.413
2007-08-10,869.028
2007-08-13,873.997
2007-08-14,844.698
2007-08-15,832.953
2007-08-16,815.301
2007-08-17,844.867
2007-08-20,845.111
2007-08-21,842.665
2007-08-22,854.92
2007-08-23,853.51
2007-08-24,858.387
2007-08-27,859.764
2007-08-28,848.731
2007-08-29,849.061
2007-08-30,848.054
2007-08-31,850.658
2007-09-03,854.165
2007-09-04,864.931
2007-09-05,858.034
2007-09-06,856.917
2007-09-07,846.152
2007-09-10,839.503
2007-09-11,848.765
2007-09-12,853.139
2007-09-13,858.741
2007-09-14,848.134
2007-09-17,839.492
2007-09-18,851.625
2007-09-19,884.337
2007-09-20,887.699
2007-09-21,879.911
2007-09-24,873.862
2007-09-25,868.594
2007-09-26,868.133
2007-09-27,871.734
2007-09-28,879.63
2007-10-01,898.866
2007-10-02,912.396
2007-10-03,919.759
2007-10-04,922.083
2007-10-05,923.926
2007-10-08,918.738
2007-10-09,922.876
2007-10-10,929.878
2007-10-11,930.681
2007-10-12,926.209
2007-10-15,919.905
2007-10-16,907.27
2007-10-17,906.902
2007-10-18,906.742
2007-10-19,894.121
2007-10-22,877.53
2007-10-23,882.355
2007-10-24,870.389
2007-10-25,874.623
2007-10-26,877.55
2007-10-29,880.177
2007-10-30,875.863
2007-10-31,887.929
2007-11-01,858.605
2007-11-02,833.468
2007-11-05,812.741
2007-11-06,823.242
2007-11-07,819.147
2007-11-08,811.114
2007-11-09,788.949
2007-11-12,803.635
2007-11-13,812.809
2007-11-14,832.071
2007-11-15,820.725
2007-11-16,805.728
2007-11-19,769.413
2007-11-20,768.863
2007-11-21,742.08
2007-11-22,745.832
2007-11-23,763.218
2007-11-26,761.33
2007-11-27,775.576
2007-11-28,802.595
2007-11-29,812.404
2007-11-30,820.797
2007-12-03,813.192
2007-12-04,807.363
2007-12-05,813.242
2007-12-06,818.169
2007-12-07,830.412
2007-12-10,848.619
2007-12-11,837.628
2007-12-12,830.283
2007-12-13,803.179
2007-12-14,801.067
2007-12-17,782.88
2007-12-18,779.397
2007-12-19,768.853
2007-12-20,766.155
2007-12-21,768.64
2007-12-24,767.612
2007-12-25,767.612
2007-12-26,772.65
2007-12-27,783.067
2007-12-28,789.763
2007-12-31,787.566
2008-01-01,787.566
2008-01-02,797.57
2008-01-03,782.66
2008-01-04,769.523
2008-01-07,749.521
2008-01-08,753.297
2008-01-09,750.42
2008-01-10,757.614
2008-01-11,765.151
2008-01-14,781.416
2008-01-15,767.562
2008-01-16,742.017
2008-01-17,724.805
2008-01-18,692.356
2008-01-21,639.478
2008-01-22,684.78
2008-01-23,690.724
2008-01-24,749.823
2008-01-25,733.166
2008-01-28,728.965
2008-01-29,746.025
2008-01-30,742.231
2008-01-31,734.062
2008-02-01,746.581
2008-02-04,735.639
2008-02-05,699.575
2008-02-06,699.043
2008-02-07,678.619
2008-02-08,677.444
2008-02-11,661.559
2008-02-12,682.537
2008-02-13,678.669
2008-02-14,665.169
2008-02-15,651.685
2008-02-18,656.909
2008-02-19,649.504
2008-02-20,647.073
2008-02-21,654.642
2008-02-22,648.306
2008-02-25,664.939
2008-02-26,680.221
2008-02-27,695.992
2008-02-28,684.382
2008-02-29,679.367
2008-03-03,662.428
2008-03-04,653.027
2008-03-05,657.874
2008-03-06,639.226
2008-03-07,634.033
2008-03-10,620.757
2008-03-11,635.069
2008-03-12,669.853
2008-03-13,657.69
2008-03-14,639.318
2008-03-17,595.033
2008-03-18,643.156
2008-03-19,646.559
2008-03-20,628.667
2008-03-21,628.667
2008-03-24,621.26
2008-03-25,667.668
2008-03-26,664.989
2008-03-27,671.036
2008-03-28,660.337
2008-03-31,664.345
2008-04-01,702.583
2008-04-02,725.586
2008-04-03,706.063
2008-04-04,724.036
2008-04-07,736.105
2008-04-08,733.518
2008-04-09,720.079
2008-04-10,716.784
2008-04-11,712.05
2008-04-14,698.57
2008-04-15,696.79
2008-04-16,709.176
2008-04-17,703.7
2008-04-18,718.647
2008-04-21,724.816
2008-04-22,720.353
2008-04-23,701.705
2008-04-24,702.65
2008-04-25,719.924
2008-04-28,734.685
2008-04-29,725.294
2008-04-30,719.931
2008-05-01,715.397
2008-05-02,734.718
2008-05-05,736.386
2008-05-06,716.817
2008-05-07,712.001
2008-05-08,699.42
2008-05-09,693.579
2008-05-12,692.584
2008-05-13,690.888
2008-05-14,688.489
2008-05-15,695.801
2008-05-16,691.442
2008-05-19,692.542
2008-05-20,689.318
2008-05-21,680.35
2008-05-22,676.719
2008-05-23,669.765
2008-05-26,651.085
2008-05-27,647.051
2008-05-28,642.526
2008-05-29,638.384
2008-05-30,635.405
2008-06-02,627.589
2008-06-03,629.301
2008-06-04,629.95
2008-06-05,640.229
2008-06-06,627.691
2008-06-09,614.409
2008-06-10,606.245
2008-06-11,598.75
2008-06-12,598.838
2008-06-13,609.967
2008-06-16,613.324
2008-06-17,615.622
2008-06-18,602.963
2008-06-19,584.757
2008-06-20,579.128
2008-06-23,558.697
2008-06-24,567.681
2008-06-25,583.632
2008-06-26,571.034
2008-06-27,568.254
2008-06-30,561.881
2008-07-01,541.757
2008-07-02,542.569
2008-07-03,544.401
2008-07-04,534.277
2008-07-07,524.489
2008-07-08,517.5
2008-07-09,535.513
2008-07-10,529.432
2008-07-11,520.383
2008-07-14,521.031
2008-07-15,506.974
2008-07-16,506.438
2008-07-17,533.296
2008-07-18,555.714
2008-07-21,563.899
2008-07-22,559.8
2008-07-23,580.732
2008-07-24,586.554
2008-07-25,561.032
2008-07-28,546.834
2008-07-29,538.745
2008-07-30,549.712
2008-07-31,553.545
2008-08-01,553.228
2008-08-04,541.399
2008-08-05,563.468
2008-08-06,574.93
2008-08-07,572.122
2008-08-08,561.853
2008-08-11,578.804
2008-08-12,569.99
2008-08-13,543.105
2008-08-14,548.653
2008-08-15,547.942
2008-08-18,548.062
2008-08-19,528.383
2008-08-20,533.644
2008-08-21,534.648
2008-08-22,545.16
2008-08-25,544.452
2008-08-26,542.625
2008-08-27,538.514
2008-08-28,557.659
2008-08-29,562.549
2008-09-01,558.152
2008-09-02,565.671
2008-09-03,564.541
2008-09-04,545.601
2008-09-05,531.384
2008-09-08,558.383
2008-09-09,559.171
2008-09-10,542.587
2008-09-11,529.902
2008-09-12,544.969
2008-09-15,506.774
2008-09-16,467.323
2008-09-17,461.504
2008-09-18,476.443
2008-09-19,562.118
2008-09-22,553.549
2008-09-23,536.859
2008-09-24,546.534
2008-09-25,569.28
2008-09-26,553.677
2008-09-29,505.882
2008-09-30,504.534
2008-10-01,516.373
2008-10-02,521.049
2008-10-03,558.312
2008-10-06,500.586
2008-10-07,480.482
2008-10-08,441.509
2008-10-09,429.951
2008-10-10,384.936
2008-10-13,439.555
2008-10-14,489.416
2008-10-15,451.052
2008-10-16,431.471
2008-10-17,436.039
2008-10-20,431.797
2008-10-21,435.367
2008-10-22,412.806
2008-10-23,397.675
2008-10-24,383.738
2008-10-27,350.554
2008-10-28,348.16
2008-10-29,402.127
2008-10-30,414.276
2008-10-31,430.05
2008-11-03,431.343
2008-11-04,452.481
2008-11-05,436.951
2008-11-06,398.833
2008-11-07,397.413
2008-11-10,402.153
2008-11-11,372.448
2008-11-12,353.492
2008-11-13,344.511
2008-11-14,348.741
2008-11-17,332.033
2008-11-18,324.655
2008-11-19,296.9
2008-11-20,277.588
2008-11-21,277.98
2008-11-24,321.257
2008-11-25,340.284
2008-11-26,338.546
2008-11-27,359.281
2008-11-28,367.179
2008-12-01,332.669
2008-12-02,338.485
2008-12-03,328.162
2008-12-04,348.835
2008-12-05,333.356
2008-12-08,371.369
2008-12-09,373.224
2008-12-10,376.027
2008-12-11,371.017
2008-12-12,358.625
2008-12-15,359.57
2008-12-16,365.082
2008-12-17,389.056
2008-12-18,399.465
2008-12-19,371.841
2008-12-22,364.473
2008-12-23,369.918
2008-12-24,373.566
2008-12-25,373.566
2008-12-26,375.137
2008-12-29,387.537
2008-12-30,393.062
2008-12-31,388.612
2009-01-01,388.612
2009-01-02,386.199
2009-01-05,401.489
2009-01-06,396.588
2009-01-07,399.495
2009-01-08,394.958
2009-01-09,390.128
2009-01-12,380.021
2009-01-13,364.368
2009-01-14,348.653
2009-01-15,345.243
2009-01-16,352.852
2009-01-19,327.599
2009-01-20,304.26
2009-01-21,300.937
2009-01-22,304.207
2009-01-23,295.795
2009-01-26,319.76
2009-01-27,318.349
2009-01-28,344.562
2009-01-29,334.07
2009-01-30,320.616
2009-02-02,312.432
2009-02-03,317.483
2009-02-04,336.339
2009-02-05,315.206
2009-02-06,308.761
2009-02-09,312.531
2009-02-10,310.45
2009-02-11,308.382
2009-02-12,305.43
2009-02-13,314.076
2009-02-16,300.575
2009-02-17,279.039
2009-02-18,278.188
2009-02-19,276.969
2009-02-20,258.066
2009-02-23,250.793
2009-02-24,246.366
2009-02-25,247.474
2009-02-26,269.126
2009-02-27,266.581
2009-03-02,246.154
2009-03-03,239.709
2009-03-04,247.751
2009-03-05,229.545
2009-03-06,221.862
2009-03-09,211.006
2009-03-10,234.469
2009-03-11,246.867
2009-03-12,247.46
2009-03-13,256.019
2009-03-16,267.357
2009-03-17,267.649
2009-03-18,277.633
2009-03-19,299.565
2009-03-20,305.48
2009-03-23,323.595
2009-03-24,313.119
2009-03-25,322.702
2009-03-26,322.579
2009-03-27,304.431
2009-03-30,285.599
2009-03-31,307.827
2009-04-01,316.736
2009-04-02,345.882
2009-04-03,338.717
2009-04-06,328.09
2009-04-07,319.55
2009-04-08,323.384
2009-04-09,338.529
2009-04-10,338.529
2009-04-13,342.557
2009-04-14,348.84
2009-04-15,339.905
2009-04-16,358.947
2009-04-17,352.178
2009-04-20,333.179
2009-04-21,336.869
2009-04-22,350.205
2009-04-23,361.121
2009-04-24,373.685
2009-04-27,376.068
2009-04-28,364.999
2009-04-29,385.835
2009-04-30,394.218
2009-05-01,394.877
2009-05-04,401.401
2009-05-05,395.577
2009-05-06,394.263
2009-05-07,393.191
2009-05-08,417.705
2009-05-11,421.217
2009-05-12,417.037
2009-05-13,389.685
2009-05-14,401.591
2009-05-15,403.994
2009-05-18,412.385
2009-05-19,427.293
2009-05-20,431.035
2009-05-21,429.082
2009-05-22,423.755
2009-05-25,424.222
2009-05-26,428.52
2009-05-27,433.764
2009-05-28,425.583
2009-05-29,435.915
2009-06-01,433.739
2009-06-02,451.609
2009-06-03,440.709
2009-06-04,448.403
2009-06-05,448.157
2009-06-08,439.035
2009-06-09,439.726
2009-06-10,447.156
2009-06-11,456.259
2009-06-12,451.159
2009-06-15,436.075
2009-06-16,433.507
2009-06-17,424.409
2009-06-18,431.574
2009-06-19,431.323
2009-06-22,419.664
2009-06-23,419.346
2009-06-24,426.515
2009-06-25,418.599
2009-06-26,423.567
2009-06-29,434.476
2009-06-30,426.451
2009-07-01,436.002
2009-07-02,420.853
2009-07-03,420.068
2009-07-06,413.89
2009-07-07,408.047
2009-07-08,398.036
2009-07-09,400.971
2009-07-10,397.822
2009-07-13,407.718
2009-07-14,412.932
2009-07-15,428.742
2009-07-16,433.721
2009-07-17,434.168
2009-07-20,445.177
2009-07-21,451.883
2009-07-22,447.494
2009-07-23,455.837
2009-07-24,458.933
2009-07-27,459.97
2009-07-28,448.772
2009-07-29,454.555
2009-07-30,465.531
2009-07-31,474.379
2009-08-03,493.278
2009-08-04,493.349
2009-08-05,492.121
2009-08-06,498.475
2009-08-07,499.821
2009-08-10,502.062
2009-08-11,491.058
2009-08-12,504.665
2009-08-13,510.043
2009-08-14,505.588
2009-08-17,491.876
2009-08-18,501.527
2009-08-19,511.095
2009-08-20,510.881
2009-08-21,524.478
2009-08-24,534.523
2009-08-25,540.851
2009-08-26,537.05
2009-08-27,528.412
2009-08-28,546.019
2009-08-31,540.973
2009-09-01,533.455
2009-09-02,523.093
2009-09-03,521.175
2009-09-04,521.797
2009-09-07,533.083
2009-09-08,543.439
2009-09-09,549.644
2009-09-10,553.728
2009-09-11,554.282
2009-09-14,551.514
2009-09-15,547.141
2009-09-16,556.512
2009-09-17,562.82
2009-09-18,567.793
2009-09-21,558.595
2009-09-22,567.108
2009-09-23,570.541
2009-09-24,560.289
2009-09-25,555.25
2009-09-28,560.818
2009-09-29,558.893
2009-09-30,564.214
2009-10-01,559.999
2009-10-02,554.528
2009-10-05,559.48
2009-10-06,578.698
2009-10-07,573.07
2009-10-08,578.335
2009-10-09,583.554
2009-10-12,597.328
2009-10-13,588.141
2009-10-14,594.092
2009-10-15,590.875
2009-10-16,582.364
2009-10-19,585.283
2009-10-20,583.46
2009-10-21,588.282
2009-10-22,592.332
2009-10-23,593.944
2009-10-26,572.338
2009-10-27,563.05
2009-10-28,542.913
2009-10-29,555.244
2009-10-30,541.852
2009-11-02,542.263
2009-11-03,541.26
2009-11-04,562.044
2009-11-05,553.457
2009-11-06,549.217
2009-11-09,563.901
2009-11-10,557.185
2009-11-11,566.617
2009-11-12,564.462
2009-11-13,564.489
2009-11-16,582.819
2009-11-17,570.968
2009-11-18,570.876
2009-11-19,554.389
2009-11-20,548.079
2009-11-23,564.88
2009-11-24,564.691
2009-11-25,571.199
2009-11-26,551.358
2009-11-27,558.109
2009-11-30,548.683
2009-12-01,564.649
2009-12-02,563.241
2009-12-03,567.591
2009-12-04,563.747
2009-12-07,556.246
2009-12-08,548.528
2009-12-09,539.581
2009-12-10,545.737
2009-12-11,540.297
2009-12-14,543.26
2009-12-15,538.688
2009-12-16,545.703
2009-12-17,535.789
2009-12-18,532.374
2009-12-21,537.871
2009-12-22,541.353
2009-12-23,551.55
2009-12-24,551.895
2009-12-25,551.895
2009-12-28,559.169
2009-12-29,560.024
2009-12-30,552.182
2009-12-31,556.055
2010-01-01,556.055
2010-01-04,568.173
2010-01-05,575.332
2010-01-06,575.645
2010-01-07,568.758
2010-01-08,572.144
2010-01-11,577.555
2010-01-12,575.615
2010-01-13,575.943
2010-01-14,577.398
2010-01-15,571.753
2010-01-18,576.765
2010-01-19,571.725
2010-01-20,557.07
2010-01-21,549.979
2010-01-22,547.175
2010-01-25,544.098
2010-01-26,546.989
2010-01-27,547.594
2010-01-28,543.578
2010-01-29,543.688
2010-02-01,551.955
2010-02-02,556.312
2010-02-03,550.559
2010-02-04,557.824
2010-02-05,541.513
2010-02-08,546.826
2010-02-09,546.51
2010-02-10,551.364
2010-02-11,549.549
2010-02-12,546.255
2010-02-15,554.29
2010-02-16,563.21
2010-02-17,563.83
2010-02-18,567.133
2010-02-19,569.519
2010-02-22,573.579
2010-02-23,568.833
2010-02-24,571.828
2010-02-25,566.01
2010-02-26,577.195
2010-03-01,576.906
2010-03-02,580.247
2010-03-03,591.541
2010-03-04,589.152
2010-03-05,593.88
2010-03-08,600.286
2010-03-09,594.383
2010-03-10,600.699
2010-03-11,599.77
2010-03-12,608.978
2010-03-15,604.258
2010-03-16,612.564
2010-03-17,616.671
2010-03-18,611.131
2010-03-19,612.479
2010-03-22,608.376
2010-03-23,612.901
2010-03-24,604.268
2010-03-25,604.394
2010-03-26,608.095
2010-03-29,614.408
2010-03-30,613.573
2010-03-31,621.191
2010-04-01,624.428
2010-04-02,624.428
2010-04-05,616.333
2010-04-06,616.513
2010-04-07,614.144
2010-04-08,604.512
2010-04-09,611.695
2010-04-12,625.949
2010-04-13,624.42
2010-04-14,625.124
2010-04-15,623.599
2010-04-16,617.242
2010-04-19,604.589
2010-04-20,604.272
2010-04-21,599.404
2010-04-22,589.444
2010-04-23,593.722
2010-04-26,596.529
2010-04-27,578.727
2010-04-28,565.339
2010-04-29,575.734
2010-04-30,569.729
2010-05-03,562.379
2010-05-04,548.401
2010-05-05,536.877
2010-05-06,540.597
2010-05-07,521.374
2010-05-10,557.731
2010-05-11,560.289
2010-05-12,567.387
2010-05-13,563.926
2010-05-14,543.474
2010-05-17,535.545
2010-05-18,542.004
2010-05-19,521.189
2010-05-20,514.785
2010-05-21,515.381
2010-05-24,511.065
2010-05-25,498.468
2010-05-26,507.764
2010-05-27,519.276
2010-05-28,521.888
2010-05-31,521.324
2010-06-01,519.37
2010-06-02,517.383
2010-06-03,524.36
2010-06-04,506.916
2010-06-07,507.769
2010-06-08,505.571
2010-06-09,517.598
2010-06-10,522.418
2010-06-11,529.701
2010-06-14,543.153
2010-06-15,546.454
2010-06-16,549.149
2010-06-17,556.577
2010-06-18,562.938
2010-06-21,568.399
2010-06-22,558.608
2010-06-23,549.227
2010-06-24,539.264
2010-06-25,538.192
2010-06-28,549.688
2010-06-29,533.635
2010-06-30,533.562
2010-07-01,532.376
2010-07-02,534.738
2010-07-05,535.331
2010-07-06,552.459
2010-07-07,563.152
2010-07-08,574.628
2010-07-09,575.954
2010-07-12,575.962
2010-07-13,586.919
2010-07-14,585.638
2010-07-15,584.227
2010-07-16,567.924
2010-07-19,565.928
2010-07-20,566.32
2010-07-21,571.735
2010-07-22,578.863
2010-07-23,573.959
2010-07-26,581.793
2010-07-27,595.721
2010-07-28,600.418
2010-07-29,606.154
2010-07-30,600.284
2010-08-02,622.735
2010-08-03,622.753
2010-08-04,617.256
2010-08-05,612.277
2010-08-06,612.789
2010-08-09,612.29
2010-08-10,597.086
2010-08-11,582.676
2010-08-12,582.505
2010-08-13,579.693
2010-08-16,581.22
2010-08-17,589.551
2010-08-18,588.451
2010-08-19,585.171
2010-08-20,572.002
2010-08-23,573.431
2010-08-24,571.97
2010-08-25,567.073
2010-08-26,573.66
2010-08-27,575.22
2010-08-30,577.063
2010-08-31,580.178
2010-09-01,595.292
2010-09-02,596.082
2010-09-03,606.153
2010-09-06,603.997
2010-09-07,594.659
2010-09-08,596.071
2010-09-09,602.947
2010-09-10,595.386
2010-09-13,614.387
2010-09-14,620.988
2010-09-15,613.942
2010-09-16,607.686
2010-09-17,602.554
2010-09-20,611.854
2010-09-21,605.824
