Date,AUSTRIA SMID VALUE SMID (Small+Mid Cap)
2005-11-08,493.175
2005-11-09,488.11
2005-11-10,481.846
2005-11-11,476.205
2005-11-14,485.158
2005-11-15,484.464
2005-11-16,482.017
2005-11-17,489.079
2005-11-18,489.087
2005-11-21,493.924
2005-11-22,500.108
2005-11-23,506.649
2005-11-24,506.399
2005-11-25,509.448
2005-11-28,507.618
2005-11-29,507.234
2005-11-30,509.442
2005-12-01,507.232
2005-12-02,508.14
2005-12-05,512.736
2005-12-06,510.591
2005-12-07,510.425
2005-12-08,514.909
2005-12-09,515.233
2005-12-12,521.509
2005-12-13,520.944
2005-12-14,523.568
2005-12-15,520.052
2005-12-16,521.013
2005-12-19,520.089
2005-12-20,517.34
2005-12-21,515.037
2005-12-22,520.271
2005-12-23,522.601
2005-12-26,522.601
2005-12-27,522.548
2005-12-28,525.688
2005-12-29,526.449
2005-12-30,524.293
2006-01-02,525.377
2006-01-03,539.817
2006-01-04,549.783
2006-01-05,552.626
2006-01-06,555.093
2006-01-09,557.912
2006-01-10,556.413
2006-01-11,556.491
2006-01-12,550.712
2006-01-13,551.298
2006-01-16,556.537
2006-01-17,551.974
2006-01-18,549.622
2006-01-19,555.284
2006-01-20,556.225
2006-01-23,564.274
2006-01-24,563.675
2006-01-25,564.057
2006-01-26,571.989
2006-01-27,577.179
2006-01-30,575.098
2006-01-31,579.033
2006-02-01,583.584
2006-02-02,575.133
2006-02-03,573.482
2006-02-06,572.008
2006-02-07,568.97
2006-02-08,567.251
2006-02-09,569.301
2006-02-10,569.208
2006-02-13,569.049
2006-02-14,567.455
2006-02-15,573.43
2006-02-16,579.045
2006-02-17,575.511
2006-02-20,583.431
2006-02-21,582.596
2006-02-22,583.869
2006-02-23,587.392
2006-02-24,582.471
2006-02-27,586.01
2006-02-28,584.027
2006-03-01,583.9
2006-03-02,579.114
2006-03-03,584.061
2006-03-06,580.212
2006-03-07,573.897
2006-03-08,573.544
2006-03-09,577.357
2006-03-10,576.349
2006-03-13,578.869
2006-03-14,583.392
2006-03-15,587.891
2006-03-16,597.756
2006-03-17,606.013
2006-03-20,610.932
2006-03-21,607.158
2006-03-22,615.541
2006-03-23,608.148
2006-03-24,607.379
2006-03-27,607.622
2006-03-28,612.005
2006-03-29,614.467
2006-03-30,620.871
2006-03-31,623.94
2006-04-03,627.888
2006-04-04,639.906
2006-04-05,642.537
2006-04-06,642.49
2006-04-07,636.592
2006-04-10,633.229
2006-04-11,629.476
2006-04-12,621.509
2006-04-13,627.736
2006-04-14,627.736
2006-04-17,637.706
2006-04-18,633.917
2006-04-19,646.124
2006-04-20,651.18
2006-04-21,659.571
2006-04-24,661.047
2006-04-25,662.689
2006-04-26,666.587
2006-04-27,663.778
2006-04-28,661.9
2006-05-01,663.056
2006-05-02,676.821
2006-05-03,680.574
2006-05-04,691.665
2006-05-05,697.922
2006-05-08,708.474
2006-05-09,706.201
2006-05-10,710.715
2006-05-11,712.496
2006-05-12,708.425
2006-05-15,685.812
2006-05-16,679.776
2006-05-17,665.456
2006-05-18,653.314
2006-05-19,648.636
2006-05-22,623.591
2006-05-23,638.964
2006-05-24,627.401
2006-05-25,628.286
2006-05-26,642.096
2006-05-29,649.288
2006-05-30,646.294
2006-05-31,651.124
2006-06-01,646.338
2006-06-02,660.257
2006-06-05,660.818
2006-06-06,634.018
2006-06-07,625.89
2006-06-08,612.123
2006-06-09,610.556
2006-06-12,601.93
2006-06-13,586.212
2006-06-14,591.687
2006-06-15,591.921
2006-06-16,601.134
2006-06-19,604.667
2006-06-20,601.757
2006-06-21,608.543
2006-06-22,606.744
2006-06-23,604.559
2006-06-26,609.321
2006-06-27,612.197
2006-06-28,610.697
2006-06-29,616.992
2006-06-30,638.973
2006-07-03,645.854
2006-07-04,645.189
2006-07-05,636.75
2006-07-06,641.352
2006-07-07,644.275
2006-07-10,641.887
2006-07-11,638.444
2006-07-12,640.326
2006-07-13,633.205
2006-07-14,623.477
2006-07-17,611.942
2006-07-18,610.043
2006-07-19,621.487
2006-07-20,629.258
2006-07-21,625.541
2006-07-24,625.798
2006-07-25,628.555
2006-07-26,628.615
2006-07-27,637.561
2006-07-28,642.72
2006-07-31,648.805
2006-08-01,647.591
2006-08-02,654.306
2006-08-03,651.094
2006-08-04,657.615
2006-08-07,656.043
2006-08-08,650.758
2006-08-09,656.284
2006-08-10,648.54
2006-08-11,649.629
2006-08-14,654.764
2006-08-15,656.921
2006-08-16,660.312
2006-08-17,663.98
2006-08-18,663.453
2006-08-21,667.421
2006-08-22,659.374
2006-08-23,659.346
2006-08-24,658.995
2006-08-25,656.955
2006-08-28,660.413
2006-08-29,659.338
2006-08-30,664.672
2006-08-31,665.588
2006-09-01,671.914
2006-09-04,673.489
2006-09-05,667.492
2006-09-06,665.787
2006-09-07,660.519
2006-09-08,660.001
2006-09-11,661.471
2006-09-12,662.78
2006-09-13,660.519
2006-09-14,667.706
2006-09-15,663.37
2006-09-18,666.817
2006-09-19,665.961
2006-09-20,668.371
2006-09-21,670.221
2006-09-22,673.591
2006-09-25,668.965
2006-09-26,666.61
2006-09-27,672.923
2006-09-28,674.182
2006-09-29,675.389
2006-10-02,677.787
2006-10-03,677.265
2006-10-04,675.146
2006-10-05,679.4
2006-10-06,676.647
2006-10-09,678.596
2006-10-10,678.737
2006-10-11,682.134
2006-10-12,686.701
2006-10-13,683.053
2006-10-16,688.26
2006-10-17,687.603
2006-10-18,689.689
2006-10-19,693.63
2006-10-20,698.529
2006-10-23,696.659
2006-10-24,697.36
2006-10-25,699.506
2006-10-26,704.062
2006-10-27,709.298
2006-10-30,706.643
2006-10-31,713.668
2006-11-01,714.172
2006-11-02,715.453
2006-11-03,710.042
2006-11-06,717.512
2006-11-07,720.677
2006-11-08,721.72
2006-11-09,725.241
2006-11-10,724.799
2006-11-13,722.625
2006-11-14,719.418
2006-11-15,719.853
2006-11-16,723.096
2006-11-17,719.745
2006-11-20,715.611
2006-11-21,720.637
2006-11-22,730.888
2006-11-23,730.97
2006-11-24,737.616
2006-11-27,739.137
2006-11-28,737.695
2006-11-29,744.541
2006-11-30,749.569
2006-12-01,758.079
2006-12-04,762.918
2006-12-05,762.591
2006-12-06,768.698
2006-12-07,776.237
2006-12-08,777.463
2006-12-11,779.916
2006-12-12,781.035
2006-12-13,786.913
2006-12-14,782.988
2006-12-15,783.458
2006-12-18,788.124
2006-12-19,785.237
2006-12-20,792.896
2006-12-21,790.192
2006-12-22,789.279
2006-12-25,789.279
2006-12-26,788.05
2006-12-27,791.741
2006-12-28,793.877
2006-12-29,796.474
2007-01-01,796.474
2007-01-02,813.683
2007-01-03,803.455
2007-01-04,788.772
2007-01-05,772.832
2007-01-08,766.95
2007-01-09,772.681
2007-01-10,762.056
2007-01-11,769.169
2007-01-12,774.03
2007-01-15,781.456
2007-01-16,776.65
2007-01-17,778.748
2007-01-18,782.989
2007-01-19,788.595
2007-01-22,797.313
2007-01-23,798.94
2007-01-24,799.838
2007-01-25,800.783
2007-01-26,794.573
2007-01-29,802.358
2007-01-30,806.838
2007-01-31,819.727
2007-02-01,825.768
2007-02-02,826.658
2007-02-05,827.191
2007-02-06,830.199
2007-02-07,830.218
2007-02-08,833.455
2007-02-09,830.53
2007-02-12,821.687
2007-02-13,827.7
2007-02-14,842.54
2007-02-15,846.137
2007-02-16,841.011
2007-02-19,852.777
2007-02-20,857.777
2007-02-21,850.706
2007-02-22,855.316
2007-02-23,861.002
2007-02-26,860.593
2007-02-27,836.526
2007-02-28,824.909
2007-03-01,814.838
2007-03-02,817.164
2007-03-05,797.356
2007-03-06,797.888
2007-03-07,810.532
2007-03-08,827.069
2007-03-09,830.294
2007-03-12,832.692
2007-03-13,828.404
2007-03-14,814.917
2007-03-15,834.651
2007-03-16,891.199
2007-03-19,873.997
2007-03-20,868.986
2007-03-21,873.153
2007-03-22,888.595
2007-03-23,882.858
2007-03-26,893.364
2007-03-27,897.503
2007-03-28,893.269
2007-03-29,897.216
2007-03-30,900.416
2007-04-02,914.438
2007-04-03,920.763
2007-04-04,930.42
2007-04-05,941.568
2007-04-06,941.568
2007-04-09,936.662
2007-04-10,952.58
2007-04-11,948.281
2007-04-12,938.774
2007-04-13,941.061
2007-04-16,942.975
2007-04-17,944.761
2007-04-18,942.818
2007-04-19,940.637
2007-04-20,947.22
2007-04-23,948.483
2007-04-24,961.303
2007-04-25,964.487
2007-04-26,968.974
2007-04-27,976.143
2007-04-30,976.752
2007-05-01,973.102
2007-05-02,967.974
2007-05-03,969.432
2007-05-04,969.174
2007-05-07,972.797
2007-05-08,973.926
2007-05-09,975.393
2007-05-10,975.129
2007-05-11,977.518
2007-05-14,979.803
2007-05-15,978.794
2007-05-16,969.447
2007-05-17,963.59
2007-05-18,971.962
2007-05-21,970.429
2007-05-22,975.144
2007-05-23,983.242
2007-05-24,983.839
2007-05-25,983.193
2007-05-28,983.193
2007-05-29,997.047
2007-05-30,984.575
2007-05-31,1000.0
2007-06-01,998.248
2007-06-04,1008.78
2007-06-05,1002.093
2007-06-06,982.589
2007-06-07,980.113
2007-06-08,946.754
2007-06-11,954.7
2007-06-12,962.397
2007-06-13,951.273
2007-06-14,967.123
2007-06-15,972.544
2007-06-18,966.234
2007-06-19,958.725
2007-06-20,952.643
2007-06-21,928.498
2007-06-22,935.758
2007-06-25,939.99
2007-06-26,941.338
2007-06-27,934.922
2007-06-28,947.709
2007-06-29,949.004
2007-07-02,955.026
2007-07-03,955.933
2007-07-04,957.121
2007-07-05,943.431
2007-07-06,934.728
2007-07-09,941.468
2007-07-10,940.407
2007-07-11,927.645
2007-07-12,929.03
2007-07-13,934.375
2007-07-16,937.741
2007-07-17,937.591
2007-07-18,922.581
2007-07-19,930.495
2007-07-20,930.815
2007-07-23,927.099
2007-07-24,921.278
2007-07-25,895.862
2007-07-26,864.079
2007-07-27,857.48
2007-07-30,845.697
2007-07-31,883.38
2007-08-01,867.358
2007-08-02,884.358
2007-08-03,883.098
2007-08-06,868.131
2007-08-07,876.145
2007-08-08,892.453
2007-08-09,861.379
2007-08-10,842.878
2007-08-13,845.07
2007-08-14,838.012
2007-08-15,831.714
2007-08-16,789.454
2007-08-17,805.603
2007-08-20,806.036
2007-08-21,807.951
2007-08-22,843.839
2007-08-23,830.008
2007-08-24,853.395
2007-08-27,863.063
2007-08-28,854.002
2007-08-29,868.773
2007-08-30,879.166
2007-08-31,890.144
2007-09-03,901.889
2007-09-04,897.485
2007-09-05,884.44
2007-09-06,885.299
2007-09-07,860.385
2007-09-10,846.273
2007-09-11,871.935
2007-09-12,877.055
2007-09-13,880.832
2007-09-14,863.054
2007-09-17,842.565
2007-09-18,857.358
2007-09-19,890.632
2007-09-20,888.683
2007-09-21,892.72
2007-09-24,875.891
2007-09-25,854.875
2007-09-26,862.961
2007-09-27,874.675
2007-09-28,866.322
2007-10-01,875.173
2007-10-02,870.602
2007-10-03,875.77
2007-10-04,876.323
2007-10-05,893.94
2007-10-08,879.722
2007-10-09,891.708
2007-10-10,895.873
2007-10-11,899.664
2007-10-12,888.425
2007-10-15,896.679
2007-10-16,886.916
2007-10-17,900.439
2007-10-18,901.08
2007-10-19,890.188
2007-10-22,859.12
2007-10-23,882.232
2007-10-24,873.092
2007-10-25,874.249
2007-10-26,879.137
2007-10-29,883.439
2007-10-30,873.237
2007-10-31,897.596
2007-11-01,895.548
2007-11-02,872.283
2007-11-05,862.557
2007-11-06,859.648
2007-11-07,849.629
2007-11-08,834.764
2007-11-09,831.116
2007-11-12,826.797
2007-11-13,816.296
2007-11-14,815.61
2007-11-15,804.414
2007-11-16,794.663
2007-11-19,755.381
2007-11-20,775.495
2007-11-21,748.029
2007-11-22,763.395
2007-11-23,776.228
2007-11-26,770.255
2007-11-27,773.166
2007-11-28,800.934
2007-11-29,811.888
2007-11-30,812.822
2007-12-03,795.269
2007-12-04,778.137
2007-12-05,793.406
2007-12-06,785.599
2007-12-07,808.589
2007-12-10,822.189
2007-12-11,814.971
2007-12-12,808.366
2007-12-13,787.228
2007-12-14,781.944
2007-12-17,747.175
2007-12-18,754.398
2007-12-19,740.022
2007-12-20,743.672
2007-12-21,767.004
2007-12-24,768.712
2007-12-25,768.712
2007-12-26,773.996
2007-12-27,788.184
2007-12-28,796.877
2007-12-31,792.325
2008-01-01,792.325
2008-01-02,799.66
2008-01-03,788.284
2008-01-04,779.952
2008-01-07,754.262
2008-01-08,750.053
2008-01-09,723.663
2008-01-10,715.814
2008-01-11,714.641
2008-01-14,724.041
2008-01-15,700.711
2008-01-16,688.364
2008-01-17,676.762
2008-01-18,670.143
2008-01-21,632.088
2008-01-22,660.585
2008-01-23,642.148
2008-01-24,674.18
2008-01-25,675.671
2008-01-28,670.357
2008-01-29,691.086
2008-01-30,712.04
2008-01-31,717.921
2008-02-01,748.43
2008-02-04,742.186
2008-02-05,705.508
2008-02-06,708.935
2008-02-07,697.294
2008-02-08,704.41
2008-02-11,682.492
2008-02-12,715.09
2008-02-13,714.989
2008-02-14,719.257
2008-02-15,713.272
2008-02-18,719.688
2008-02-19,728.881
2008-02-20,725.649
2008-02-21,730.928
2008-02-22,731.699
2008-02-25,737.736
2008-02-26,756.69
2008-02-27,768.949
2008-02-28,768.649
2008-02-29,769.833
2008-03-03,753.812
2008-03-04,742.028
2008-03-05,781.765
2008-03-06,770.888
2008-03-07,753.532
2008-03-10,756.965
2008-03-11,763.452
2008-03-12,769.647
2008-03-13,755.73
2008-03-14,751.673
2008-03-17,728.86
2008-03-18,749.519
2008-03-19,742.76
2008-03-20,702.679
2008-03-21,702.679
2008-03-24,701.676
2008-03-25,745.917
2008-03-26,747.361
2008-03-27,755.866
2008-03-28,751.953
2008-03-31,762.037
2008-04-01,767.947
2008-04-02,782.827
2008-04-03,777.1
2008-04-04,782.323
2008-04-07,789.009
2008-04-08,784.969
2008-04-09,787.074
2008-04-10,781.137
2008-04-11,783.925
2008-04-14,774.699
2008-04-15,783.07
2008-04-16,807.391
2008-04-17,806.108
2008-04-18,810.331
2008-04-21,820.367
2008-04-22,815.038
2008-04-23,811.673
2008-04-24,802.088
2008-04-25,798.185
2008-04-28,809.643
2008-04-29,802.948
2008-04-30,806.746
2008-05-01,800.606
2008-05-02,806.921
2008-05-05,812.594
2008-05-06,816.128
2008-05-07,812.551
2008-05-08,805.697
2008-05-09,803.907
2008-05-12,807.502
2008-05-13,809.925
2008-05-14,804.489
2008-05-15,813.284
2008-05-16,829.303
2008-05-19,831.093
2008-05-20,826.469
2008-05-21,830.07
2008-05-22,827.332
2008-05-23,828.934
2008-05-26,818.626
2008-05-27,823.79
2008-05-28,809.94
2008-05-29,803.9
2008-05-30,823.369
2008-06-02,815.63
2008-06-03,816.157
2008-06-04,807.809
2008-06-05,819.618
2008-06-06,816.989
2008-06-09,795.129
2008-06-10,770.701
2008-06-11,760.947
2008-06-12,757.445
2008-06-13,758.313
2008-06-16,770.805
2008-06-17,781.889
2008-06-18,762.98
2008-06-19,749.692
2008-06-20,747.738
2008-06-23,735.348
2008-06-24,724.932
2008-06-25,735.755
2008-06-26,724.385
2008-06-27,719.67
2008-06-30,731.32
2008-07-01,705.129
2008-07-02,706.795
2008-07-03,699.254
2008-07-04,680.873
2008-07-07,695.466
2008-07-08,680.717
2008-07-09,684.735
2008-07-10,661.16
2008-07-11,650.392
2008-07-14,636.299
2008-07-15,606.703
2008-07-16,591.347
2008-07-17,624.6
2008-07-18,630.983
2008-07-21,641.008
2008-07-22,630.64
2008-07-23,646.113
2008-07-24,634.329
2008-07-25,630.54
2008-07-28,623.879
2008-07-29,622.668
2008-07-30,630.264
2008-07-31,627.538
2008-08-01,621.236
2008-08-04,626.181
2008-08-05,631.799
2008-08-06,637.537
2008-08-07,638.916
2008-08-08,619.257
2008-08-11,628.541
2008-08-12,625.189
2008-08-13,616.202
2008-08-14,611.282
2008-08-15,602.747
2008-08-18,600.799
2008-08-19,586.029
2008-08-20,581.035
2008-08-21,583.305
2008-08-22,580.252
2008-08-25,581.22
2008-08-26,581.069
2008-08-27,577.665
2008-08-28,578.089
2008-08-29,598.815
2008-09-01,595.177
2008-09-02,595.02
2008-09-03,587.508
2008-09-04,563.768
2008-09-05,547.935
2008-09-08,563.744
2008-09-09,559.764
2008-09-10,546.22
2008-09-11,535.742
2008-09-12,548.191
2008-09-15,533.363
2008-09-16,510.445
2008-09-17,477.834
2008-09-18,415.378
2008-09-19,461.831
2008-09-22,470.897
2008-09-23,440.494
2008-09-24,444.296
2008-09-25,450.629
2008-09-26,440.395
2008-09-29,393.337
2008-09-30,387.117
2008-10-01,382.029
2008-10-02,364.661
2008-10-03,383.9
2008-10-06,344.468
2008-10-07,318.4
2008-10-08,292.0
2008-10-09,298.666
2008-10-10,279.618
2008-10-13,317.839
2008-10-14,351.7
2008-10-15,322.164
2008-10-16,300.636
2008-10-17,298.341
2008-10-20,302.431
2008-10-21,302.821
2008-10-22,280.622
2008-10-23,278.091
2008-10-24,258.209
2008-10-27,239.16
2008-10-28,230.516
2008-10-29,247.37
2008-10-30,251.073
2008-10-31,251.444
2008-11-03,264.42
2008-11-04,278.72
2008-11-05,276.271
2008-11-06,261.583
2008-11-07,260.788
2008-11-10,253.878
2008-11-11,234.515
2008-11-12,220.872
2008-11-13,214.925
2008-11-14,212.987
2008-11-17,209.076
2008-11-18,202.371
2008-11-19,192.953
2008-11-20,180.602
2008-11-21,183.439
2008-11-24,201.672
2008-11-25,193.226
2008-11-26,188.18
2008-11-27,195.57
2008-11-28,189.788
2008-12-01,182.249
2008-12-02,187.843
2008-12-03,186.811
2008-12-04,192.799
2008-12-05,187.094
2008-12-08,190.821
2008-12-09,202.189
2008-12-10,209.982
2008-12-11,211.228
2008-12-12,204.591
2008-12-15,214.861
2008-12-16,219.67
2008-12-17,222.022
2008-12-18,222.87
2008-12-19,203.101
2008-12-22,210.217
2008-12-23,212.364
2008-12-24,213.042
2008-12-25,213.042
2008-12-26,214.07
2008-12-29,216.536
2008-12-30,212.071
2008-12-31,208.413
2009-01-01,208.413
2009-01-02,220.799
2009-01-05,220.487
2009-01-06,216.428
2009-01-07,226.867
2009-01-08,224.552
2009-01-09,219.605
2009-01-12,215.193
2009-01-13,208.321
2009-01-14,196.854
2009-01-15,197.225
2009-01-16,207.381
2009-01-19,197.877
2009-01-20,193.546
2009-01-21,191.164
2009-01-22,189.914
2009-01-23,184.628
2009-01-26,194.653
2009-01-27,196.272
2009-01-28,203.163
2009-01-29,202.08
2009-01-30,199.06
2009-02-02,194.131
2009-02-03,199.011
2009-02-04,202.364
2009-02-05,196.303
2009-02-06,200.082
2009-02-09,203.338
2009-02-10,203.551
2009-02-11,200.151
2009-02-12,195.823
2009-02-13,198.598
2009-02-16,191.332
2009-02-17,171.078
2009-02-18,169.803
2009-02-19,172.512
2009-02-20,166.789
2009-02-23,165.949
2009-02-24,162.537
2009-02-25,164.686
2009-02-26,169.405
2009-02-27,170.371
2009-03-02,163.598
2009-03-03,164.498
2009-03-04,169.463
2009-03-05,163.504
2009-03-06,161.036
2009-03-09,157.453
2009-03-10,160.219
2009-03-11,162.075
2009-03-12,164.49
2009-03-13,169.908
2009-03-16,176.313
2009-03-17,175.304
2009-03-18,176.364
2009-03-19,187.789
2009-03-20,184.901
2009-03-23,193.064
2009-03-24,189.078
2009-03-25,193.883
2009-03-26,196.609
2009-03-27,191.922
2009-03-30,183.879
2009-03-31,190.807
2009-04-01,192.516
2009-04-02,203.763
2009-04-03,208.883
2009-04-06,209.183
2009-04-07,199.975
2009-04-08,203.848
2009-04-09,208.836
2009-04-10,208.836
2009-04-13,210.606
2009-04-14,221.506
2009-04-15,214.504
2009-04-16,220.154
2009-04-17,232.369
2009-04-20,217.28
2009-04-21,218.0
2009-04-22,220.424
2009-04-23,220.177
2009-04-24,224.403
2009-04-27,221.596
2009-04-28,217.374
2009-04-29,223.287
2009-04-30,225.881
2009-05-01,225.915
2009-05-04,238.323
2009-05-05,240.048
2009-05-06,241.973
2009-05-07,246.509
2009-05-08,253.672
2009-05-11,248.8
2009-05-12,245.387
2009-05-13,233.762
2009-05-14,234.686
2009-05-15,238.071
2009-05-18,242.515
2009-05-19,250.593
2009-05-20,256.199
2009-05-21,255.939
2009-05-22,254.93
2009-05-25,258.166
2009-05-26,258.994
2009-05-27,259.936
2009-05-28,258.727
2009-05-29,272.227
2009-06-01,272.275
2009-06-02,281.399
2009-06-03,274.894
2009-06-04,271.251
2009-06-05,267.625
2009-06-08,258.029
2009-06-09,264.234
2009-06-10,270.284
2009-06-11,271.539
2009-06-12,270.843
2009-06-15,261.287
2009-06-16,262.396
2009-06-17,253.377
2009-06-18,255.936
2009-06-19,256.578
2009-06-22,248.282
2009-06-23,246.975
2009-06-24,258.296
2009-06-25,256.336
2009-06-26,261.087
2009-06-29,266.721
2009-06-30,264.111
2009-07-01,272.539
2009-07-02,264.53
2009-07-03,264.359
2009-07-06,257.725
2009-07-07,262.596
2009-07-08,255.543
2009-07-09,255.828
2009-07-10,252.928
2009-07-13,257.235
2009-07-14,264.596
2009-07-15,270.943
2009-07-16,274.602
2009-07-17,270.529
2009-07-20,275.664
2009-07-21,276.91
2009-07-22,275.446
2009-07-23,281.495
2009-07-24,281.13
2009-07-27,287.778
2009-07-28,283.656
2009-07-29,281.417
2009-07-30,285.373
2009-07-31,284.88
2009-08-03,297.32
2009-08-04,301.889
2009-08-05,306.793
2009-08-06,308.371
2009-08-07,305.579
2009-08-10,310.085
2009-08-11,303.05
2009-08-12,308.148
2009-08-13,317.681
2009-08-14,318.714
2009-08-17,308.211
2009-08-18,315.282
2009-08-19,318.453
2009-08-20,325.853
2009-08-21,340.336
2009-08-24,356.143
2009-08-25,358.45
2009-08-26,352.55
2009-08-27,348.704
2009-08-28,362.391
2009-08-31,354.501
2009-09-01,344.946
2009-09-02,335.138
2009-09-03,341.24
2009-09-04,343.499
2009-09-07,358.436
2009-09-08,362.037
2009-09-09,367.739
2009-09-10,365.928
2009-09-11,371.21
2009-09-14,373.999
2009-09-15,377.296
2009-09-16,383.897
2009-09-17,385.96
2009-09-18,383.367
2009-09-21,375.366
2009-09-22,385.715
2009-09-23,385.362
2009-09-24,382.522
2009-09-25,380.5
2009-09-28,383.789
2009-09-29,386.496
2009-09-30,394.172
2009-10-01,387.253
2009-10-02,376.959
2009-10-05,379.283
2009-10-06,400.3
2009-10-07,399.203
2009-10-08,410.956
2009-10-09,411.926
2009-10-12,418.07
2009-10-13,416.404
2009-10-14,426.185
2009-10-15,429.1
2009-10-16,424.565
2009-10-19,428.43
2009-10-20,423.155
2009-10-21,421.332
2009-10-22,412.01
2009-10-23,412.432
2009-10-26,410.331
2009-10-27,390.94
2009-10-28,366.447
2009-10-29,382.155
2009-10-30,366.596
2009-11-02,373.968
2009-11-03,357.851
2009-11-04,373.036
2009-11-05,380.619
2009-11-06,380.27
2009-11-09,393.154
2009-11-10,392.441
2009-11-11,388.861
2009-11-12,392.285
2009-11-13,395.708
2009-11-16,399.814
2009-11-17,395.362
2009-11-18,401.851
2009-11-19,389.979
2009-11-20,386.348
2009-11-23,398.907
2009-11-24,396.646
2009-11-25,397.537
2009-11-26,382.984
2009-11-27,382.717
2009-11-30,378.402
2009-12-01,393.153
2009-12-02,393.826
2009-12-03,391.84
2009-12-04,388.056
2009-12-07,382.806
2009-12-08,380.393
2009-12-09,360.993
2009-12-10,366.876
2009-12-11,367.053
2009-12-14,366.863
2009-12-15,359.671
2009-12-16,364.31
2009-12-17,356.267
2009-12-18,352.304
2009-12-21,356.129
2009-12-22,354.391
2009-12-23,355.573
2009-12-24,356.181
2009-12-25,356.181
2009-12-28,359.189
2009-12-29,363.254
2009-12-30,361.878
2009-12-31,363.055
2010-01-01,363.055
2010-01-04,370.342
2010-01-05,378.442
2010-01-06,377.681
2010-01-07,373.895
2010-01-08,374.451
2010-01-11,385.791
2010-01-12,382.963
2010-01-13,384.369
2010-01-14,386.955
2010-01-15,382.918
2010-01-18,385.424
2010-01-19,382.605
2010-01-20,371.71
2010-01-21,368.217
2010-01-22,366.253
2010-01-25,365.604
2010-01-26,360.37
2010-01-27,356.915
2010-01-28,351.39
2010-01-29,352.258
2010-02-01,355.676
2010-02-02,362.782
2010-02-03,356.122
2010-02-04,347.891
2010-02-05,334.928
2010-02-08,338.111
2010-02-09,336.244
2010-02-10,337.92
2010-02-11,341.128
2010-02-12,340.339
2010-02-15,340.616
2010-02-16,347.213
2010-02-17,348.894
2010-02-18,351.753
2010-02-19,349.331
2010-02-22,350.852
2010-02-23,344.432
2010-02-24,345.491
2010-02-25,338.22
2010-02-26,341.853
2010-03-01,340.276
2010-03-02,346.031
2010-03-03,346.93
2010-03-04,341.953
2010-03-05,348.168
2010-03-08,352.358
2010-03-09,350.885
2010-03-10,357.983
2010-03-11,357.373
2010-03-12,361.649
2010-03-15,359.82
2010-03-16,364.967
2010-03-17,365.225
2010-03-18,359.953
2010-03-19,356.877
2010-03-22,357.408
2010-03-23,360.021
2010-03-24,357.014
2010-03-25,362.204
2010-03-26,365.395
2010-03-29,371.859
2010-03-30,370.831
2010-03-31,374.364
2010-04-01,376.496
2010-04-02,376.496
2010-04-05,375.634
2010-04-06,376.465
2010-04-07,377.552
2010-04-08,376.547
2010-04-09,384.182
2010-04-12,390.632
2010-04-13,381.949
2010-04-14,391.474
2010-04-15,391.87
2010-04-16,385.488
2010-04-19,381.562
2010-04-20,384.589
2010-04-21,379.328
2010-04-22,372.933
2010-04-23,376.764
2010-04-26,377.609
2010-04-27,367.991
2010-04-28,356.322
2010-04-29,360.517
2010-04-30,364.163
2010-05-03,362.155
2010-05-04,342.132
2010-05-05,328.791
2010-05-06,316.844
2010-05-07,304.398
2010-05-10,332.18
2010-05-11,322.082
2010-05-12,327.705
2010-05-13,324.746
2010-05-14,311.396
2010-05-17,305.374
2010-05-18,310.339
2010-05-19,299.671
2010-05-20,293.05
2010-05-21,299.397
2010-05-24,295.129
2010-05-25,279.799
2010-05-26,287.527
2010-05-27,300.352
2010-05-28,302.848
2010-05-31,300.545
2010-06-01,300.636
2010-06-02,298.395
2010-06-03,298.468
2010-06-04,288.065
2010-06-07,284.337
2010-06-08,281.92
2010-06-09,284.562
2010-06-10,290.477
2010-06-11,294.108
2010-06-14,300.608
2010-06-15,301.487
2010-06-16,303.415
2010-06-17,304.191
2010-06-18,306.698
2010-06-21,309.967
2010-06-22,308.498
2010-06-23,305.916
2010-06-24,303.374
2010-06-25,302.174
2010-06-28,306.53
2010-06-29,297.539
2010-06-30,299.557
2010-07-01,299.793
2010-07-02,303.16
2010-07-05,302.766
2010-07-06,308.74
2010-07-07,311.478
2010-07-08,313.183
2010-07-09,313.007
2010-07-12,312.724
2010-07-13,316.61
2010-07-14,317.99
2010-07-15,318.701
2010-07-16,318.74
2010-07-19,317.872
2010-07-20,316.805
2010-07-21,317.044
2010-07-22,321.281
2010-07-23,320.218
2010-07-26,326.518
2010-07-27,331.086
2010-07-28,335.022
2010-07-29,336.25
2010-07-30,335.829
2010-08-02,344.388
2010-08-03,345.759
2010-08-04,348.382
2010-08-05,346.612
2010-08-06,346.67
2010-08-09,347.752
2010-08-10,341.058
2010-08-11,330.42
2010-08-12,327.526
2010-08-13,329.055
2010-08-16,329.18
2010-08-17,331.608
2010-08-18,332.267
2010-08-19,332.223
2010-08-20,325.839
2010-08-23,326.66
2010-08-24,322.44
2010-08-25,322.284
2010-08-26,324.473
2010-08-27,326.169
2010-08-30,326.84
2010-08-31,325.393
2010-09-01,330.97
2010-09-02,331.828
2010-09-03,334.25
2010-09-06,334.568
2010-09-07,328.356
2010-09-08,330.782
2010-09-09,332.98
2010-09-10,332.049
2010-09-13,334.941
2010-09-14,339.39
2010-09-15,342.111
2010-09-16,345.411
2010-09-17,343.201
