Date,AUSTRIA SMID VALUE SMID (Small+Mid Cap)
2005-11-08,497.084
2005-11-09,491.978
2005-11-10,485.665
2005-11-11,479.979
2005-11-14,489.004
2005-11-15,488.304
2005-11-16,485.838
2005-11-17,492.955
2005-11-18,492.964
2005-11-21,497.839
2005-11-22,504.072
2005-11-23,510.665
2005-11-24,510.413
2005-11-25,513.486
2005-11-28,511.641
2005-11-29,511.254
2005-11-30,513.48
2005-12-01,511.252
2005-12-02,512.167
2005-12-05,516.8
2005-12-06,514.638
2005-12-07,514.47
2005-12-08,518.991
2005-12-09,519.317
2005-12-12,525.643
2005-12-13,525.073
2005-12-14,527.717
2005-12-15,524.174
2005-12-16,525.143
2005-12-19,524.211
2005-12-20,521.44
2005-12-21,519.119
2005-12-22,524.395
2005-12-23,526.743
2005-12-26,526.743
2005-12-27,526.69
2005-12-28,529.855
2005-12-29,530.621
2005-12-30,528.448
2006-01-02,529.541
2006-01-03,544.096
2006-01-04,554.141
2006-01-05,557.006
2006-01-06,559.493
2006-01-09,562.334
2006-01-10,560.823
2006-01-11,560.902
2006-01-12,555.077
2006-01-13,555.668
2006-01-16,560.948
2006-01-17,556.232
2006-01-18,553.861
2006-01-19,559.567
2006-01-20,560.516
2006-01-23,568.627
2006-01-24,568.023
2006-01-25,568.408
2006-01-26,576.401
2006-01-27,581.631
2006-01-30,579.534
2006-01-31,583.5
2006-02-01,588.086
2006-02-02,579.57
2006-02-03,577.906
2006-02-06,576.42
2006-02-07,573.359
2006-02-08,571.627
2006-02-09,573.693
2006-02-10,573.599
2006-02-13,573.439
2006-02-14,571.832
2006-02-15,577.853
2006-02-16,583.512
2006-02-17,579.951
2006-02-20,587.932
2006-02-21,587.09
2006-02-22,588.373
2006-02-23,591.923
2006-02-24,586.964
2006-02-27,590.53
2006-02-28,588.532
2006-03-01,588.404
2006-03-02,583.582
2006-03-03,588.567
2006-03-06,584.688
2006-03-07,578.324
2006-03-08,577.968
2006-03-09,581.811
2006-03-10,580.795
2006-03-13,583.334
2006-03-14,587.892
2006-03-15,592.426
2006-03-16,602.367
2006-03-17,610.688
2006-03-20,615.645
2006-03-21,611.842
2006-03-22,620.29
2006-03-23,612.839
2006-03-24,612.065
2006-03-27,612.31
2006-03-28,616.726
2006-03-29,619.207
2006-03-30,625.661
2006-03-31,628.753
2006-04-03,632.731
2006-04-04,644.842
2006-04-05,647.494
2006-04-06,647.447
2006-04-07,641.502
2006-04-10,638.037
2006-04-11,634.255
2006-04-12,626.228
2006-04-13,632.502
2006-04-14,632.502
2006-04-17,642.548
2006-04-18,638.73
2006-04-19,651.03
2006-04-20,656.125
2006-04-21,664.58
2006-04-24,666.067
2006-04-25,667.721
2006-04-26,671.4
2006-04-27,668.572
2006-04-28,665.79
2006-05-01,666.953
2006-05-02,680.798
2006-05-03,684.574
2006-05-04,695.729
2006-05-05,702.023
2006-05-08,712.637
2006-05-09,710.351
2006-05-10,714.891
2006-05-11,716.683
2006-05-12,712.588
2006-05-15,689.842
2006-05-16,683.771
2006-05-17,669.367
2006-05-18,656.218
2006-05-19,651.52
2006-05-22,626.363
2006-05-23,641.804
2006-05-24,630.19
2006-05-25,631.079
2006-05-26,644.951
2006-05-29,652.163
2006-05-30,649.156
2006-05-31,654.008
2006-06-01,649.2
2006-06-02,663.181
2006-06-05,663.745
2006-06-06,636.826
2006-06-07,628.662
2006-06-08,614.834
2006-06-09,613.26
2006-06-12,604.596
2006-06-13,588.808
2006-06-14,594.307
2006-06-15,594.543
2006-06-16,603.796
2006-06-19,607.345
2006-06-20,604.421
2006-06-21,611.237
2006-06-22,609.431
2006-06-23,607.236
2006-06-26,612.02
2006-06-27,614.908
2006-06-28,613.402
2006-06-29,619.724
2006-06-30,641.803
2006-07-03,648.714
2006-07-04,648.046
2006-07-05,639.569
2006-07-06,644.192
2006-07-07,647.129
2006-07-10,644.729
2006-07-11,641.271
2006-07-12,643.162
2006-07-13,636.009
2006-07-14,626.238
2006-07-17,614.652
2006-07-18,612.745
2006-07-19,624.239
2006-07-20,632.044
2006-07-21,628.311
2006-07-24,628.569
2006-07-25,631.338
2006-07-26,631.399
2006-07-27,640.384
2006-07-28,645.566
2006-07-31,651.678
2006-08-01,650.459
2006-08-02,657.203
2006-08-03,653.977
2006-08-04,660.527
2006-08-07,658.948
2006-08-08,653.64
2006-08-09,659.19
2006-08-10,651.412
2006-08-11,652.506
2006-08-14,657.663
2006-08-15,659.83
2006-08-16,663.236
2006-08-17,666.921
2006-08-18,666.391
2006-08-21,670.376
2006-08-22,662.294
2006-08-23,662.266
2006-08-24,661.914
2006-08-25,659.864
2006-08-28,663.337
2006-08-29,662.258
2006-08-30,667.615
2006-08-31,668.535
2006-09-01,674.889
2006-09-04,676.471
2006-09-05,670.447
2006-09-06,668.735
2006-09-07,663.444
2006-09-08,662.923
2006-09-11,664.4
2006-09-12,665.715
2006-09-13,663.444
2006-09-14,670.663
2006-09-15,666.308
2006-09-18,669.769
2006-09-19,668.91
2006-09-20,671.331
2006-09-21,673.189
2006-09-22,676.574
2006-09-25,671.927
2006-09-26,669.562
2006-09-27,675.903
2006-09-28,677.168
2006-09-29,678.38
2006-10-02,680.788
2006-10-03,680.265
2006-10-04,678.135
2006-10-05,682.408
2006-10-06,679.644
2006-10-09,681.601
2006-10-10,681.742
2006-10-11,685.155
2006-10-12,689.742
2006-10-13,686.077
2006-10-16,691.308
2006-10-17,690.648
2006-10-18,692.743
2006-10-19,696.702
2006-10-20,701.622
2006-10-23,699.744
2006-10-24,700.448
2006-10-25,702.603
2006-10-26,707.18
2006-10-27,712.439
2006-10-30,709.772
2006-10-31,716.829
2006-11-01,717.334
2006-11-02,718.621
2006-11-03,713.186
2006-11-06,720.689
2006-11-07,723.868
2006-11-08,724.916
2006-11-09,728.453
2006-11-10,728.009
2006-11-13,725.825
2006-11-14,722.603
2006-11-15,723.041
2006-11-16,726.298
2006-11-17,722.932
2006-11-20,718.78
2006-11-21,723.828
2006-11-22,734.124
2006-11-23,734.207
2006-11-24,740.882
2006-11-27,742.41
2006-11-28,740.962
2006-11-29,747.838
2006-11-30,752.888
2006-12-01,761.436
2006-12-04,766.296
2006-12-05,765.968
2006-12-06,772.102
2006-12-07,779.674
2006-12-08,780.905
2006-12-11,783.37
2006-12-12,784.494
2006-12-13,790.398
2006-12-14,786.455
2006-12-15,786.927
2006-12-18,791.614
2006-12-19,788.714
2006-12-20,796.407
2006-12-21,793.691
2006-12-22,792.775
2006-12-25,792.775
2006-12-26,791.539
2006-12-27,795.247
2006-12-28,797.392
2006-12-29,800.001
2007-01-01,800.001
2007-01-02,817.286
2007-01-03,807.013
2007-01-04,792.265
2007-01-05,776.254
2007-01-08,770.346
2007-01-09,776.103
2007-01-10,765.43
2007-01-11,772.575
2007-01-12,777.457
2007-01-15,784.917
2007-01-16,780.089
2007-01-17,782.197
2007-01-18,786.456
2007-01-19,792.087
2007-01-22,800.844
2007-01-23,802.265
2007-01-24,803.166
2007-01-25,804.115
2007-01-26,797.879
2007-01-29,805.697
2007-01-30,810.195
2007-01-31,823.139
2007-02-01,829.204
2007-02-02,830.099
2007-02-05,830.633
2007-02-06,833.653
2007-02-07,833.673
2007-02-08,836.924
2007-02-09,833.987
2007-02-12,825.106
2007-02-13,831.145
2007-02-14,846.047
2007-02-15,849.659
2007-02-16,844.511
2007-02-19,856.326
2007-02-20,861.347
2007-02-21,854.246
2007-02-22,858.876
2007-02-23,864.585
2007-02-26,864.175
2007-02-27,840.007
2007-02-28,828.342
2007-03-01,818.228
2007-03-02,820.564
2007-03-05,800.674
2007-03-06,801.208
2007-03-07,813.905
2007-03-08,830.511
2007-03-09,833.749
2007-03-12,836.157
2007-03-13,831.851
2007-03-14,818.308
2007-03-15,838.124
2007-03-16,894.907
2007-03-19,877.634
2007-03-20,872.602
2007-03-21,876.786
2007-03-22,892.293
2007-03-23,886.532
2007-03-26,897.081
2007-03-27,901.237
2007-03-28,896.987
2007-03-29,900.95
2007-03-30,904.163
2007-04-02,918.087
2007-04-03,924.438
2007-04-04,934.133
2007-04-05,945.325
2007-04-06,945.325
2007-04-09,940.4
2007-04-10,956.381
2007-04-11,952.065
2007-04-12,942.52
2007-04-13,944.817
2007-04-16,946.738
2007-04-17,948.531
2007-04-18,946.58
2007-04-19,944.39
2007-04-20,950.999
2007-04-23,952.268
2007-04-24,965.139
2007-04-25,968.336
2007-04-26,972.841
2007-04-27,980.038
2007-04-30,980.65
2007-05-01,976.985
2007-05-02,971.215
2007-05-03,972.529
2007-05-04,972.271
2007-05-07,975.905
2007-05-08,977.039
2007-05-09,978.51
2007-05-10,976.759
2007-05-11,979.152
2007-05-14,979.803
2007-05-15,978.794
2007-05-16,969.447
2007-05-17,963.59
2007-05-18,971.962
2007-05-21,970.429
2007-05-22,975.144
2007-05-23,983.242
2007-05-24,983.839
2007-05-25,983.193
2007-05-28,983.193
2007-05-29,997.047
2007-05-30,984.575
2007-05-31,1000.0
2007-06-01,998.248
2007-06-04,1008.78
2007-06-05,1002.093
2007-06-06,982.589
2007-06-07,980.113
2007-06-08,946.754
2007-06-11,954.7
2007-06-12,962.397
2007-06-13,951.273
2007-06-14,967.123
2007-06-15,972.544
2007-06-18,966.234
2007-06-19,958.725
2007-06-20,952.643
2007-06-21,928.498
2007-06-22,935.758
2007-06-25,939.99
2007-06-26,941.338
2007-06-27,934.922
2007-06-28,947.709
2007-06-29,949.004
2007-07-02,955.026
2007-07-03,955.933
2007-07-04,957.121
2007-07-05,943.431
2007-07-06,934.728
2007-07-09,941.468
2007-07-10,940.182
2007-07-11,927.423
2007-07-12,928.808
2007-07-13,934.152
2007-07-16,937.517
2007-07-17,937.367
2007-07-18,922.36
2007-07-19,930.272
2007-07-20,930.593
2007-07-23,926.877
2007-07-24,921.058
2007-07-25,895.648
2007-07-26,863.873
2007-07-27,857.275
2007-07-30,845.495
2007-07-31,883.169
2007-08-01,867.151
2007-08-02,884.147
2007-08-03,882.887
2007-08-06,867.924
2007-08-07,875.936
2007-08-08,892.24
2007-08-09,861.173
2007-08-10,842.676
2007-08-13,844.868
2007-08-14,837.812
2007-08-15,831.515
2007-08-16,789.265
2007-08-17,805.411
2007-08-20,805.844
2007-08-21,807.758
2007-08-22,843.637
2007-08-23,829.809
2007-08-24,853.191
2007-08-27,862.857
2007-08-28,853.798
2007-08-29,868.565
2007-08-30,878.955
2007-08-31,889.932
2007-09-03,901.673
2007-09-04,897.27
2007-09-05,884.229
2007-09-06,885.087
2007-09-07,860.179
2007-09-10,846.071
2007-09-11,871.726
2007-09-12,876.846
2007-09-13,880.622
2007-09-14,862.848
2007-09-17,842.363
2007-09-18,857.153
2007-09-19,890.42
2007-09-20,888.47
2007-09-21,892.507
2007-09-24,875.681
2007-09-25,854.67
2007-09-26,862.755
2007-09-27,874.466
2007-09-28,866.115
2007-10-01,874.963
2007-10-02,870.394
2007-10-03,875.561
2007-10-04,876.114
2007-10-05,893.727
2007-10-08,879.511
2007-10-09,891.495
2007-10-10,895.658
2007-10-11,899.449
2007-10-12,888.213
2007-10-15,896.465
2007-10-16,886.704
2007-10-17,900.223
2007-10-18,900.864
2007-10-19,889.975
2007-10-22,858.914
2007-10-23,882.021
2007-10-24,872.883
2007-10-25,874.04
2007-10-26,878.927
2007-10-29,883.227
2007-10-30,873.028
2007-10-31,897.381
2007-11-01,895.334
2007-11-02,872.075
2007-11-05,862.351
2007-11-06,859.443
2007-11-07,849.426
2007-11-08,834.564
2007-11-09,830.917
2007-11-12,826.6
2007-11-13,816.101
2007-11-14,815.415
2007-11-15,804.221
2007-11-16,794.473
2007-11-19,755.201
2007-11-20,775.309
2007-11-21,747.85
2007-11-22,763.213
2007-11-23,776.042
2007-11-26,770.071
2007-11-27,772.981
2007-11-28,800.743
2007-11-29,811.694
2007-11-30,812.628
2007-12-03,795.079
2007-12-04,777.951
2007-12-05,793.216
2007-12-06,785.412
2007-12-07,808.396
2007-12-10,821.993
2007-12-11,814.776
2007-12-12,808.173
2007-12-13,787.04
2007-12-14,781.757
2007-12-17,746.996
2007-12-18,754.218
2007-12-19,739.845
2007-12-20,743.494
2007-12-21,766.821
2007-12-24,768.528
2007-12-25,768.528
2007-12-26,773.811
2007-12-27,787.996
2007-12-28,796.686
2007-12-31,792.135
2008-01-01,792.135
2008-01-02,799.469
2008-01-03,788.096
2008-01-04,779.766
2008-01-07,754.082
2008-01-08,749.874
2008-01-09,723.49
2008-01-10,715.643
2008-01-11,714.47
2008-01-14,723.868
2008-01-15,700.544
2008-01-16,688.2
2008-01-17,676.6
2008-01-18,669.982
2008-01-21,631.937
2008-01-22,660.427
2008-01-23,641.995
2008-01-24,674.018
2008-01-25,675.509
2008-01-28,670.196
2008-01-29,690.921
2008-01-30,711.869
2008-01-31,717.749
2008-02-01,748.252
2008-02-04,742.009
2008-02-05,705.339
2008-02-06,708.765
2008-02-07,697.127
2008-02-08,704.242
2008-02-11,682.329
2008-02-12,714.919
2008-02-13,714.818
2008-02-14,719.085
2008-02-15,713.102
2008-02-18,719.516
2008-02-19,728.706
2008-02-20,725.475
2008-02-21,730.754
2008-02-22,731.524
2008-02-25,737.559
2008-02-26,756.509
2008-02-27,768.765
2008-02-28,768.465
2008-02-29,769.649
2008-03-03,753.631
2008-03-04,741.85
2008-03-05,781.579
2008-03-06,770.704
2008-03-07,753.352
2008-03-10,756.784
2008-03-11,763.269
2008-03-12,769.463
2008-03-13,755.55
2008-03-14,751.494
2008-03-17,728.686
2008-03-18,749.339
2008-03-19,742.583
2008-03-20,702.511
2008-03-21,702.511
2008-03-24,701.508
2008-03-25,745.739
2008-03-26,747.183
2008-03-27,755.686
2008-03-28,751.773
2008-03-31,761.854
2008-04-01,767.763
2008-04-02,782.639
2008-04-03,776.914
2008-04-04,782.136
2008-04-07,788.821
2008-04-08,784.782
2008-04-09,786.886
2008-04-10,780.95
2008-04-11,783.737
2008-04-14,774.514
2008-04-15,782.883
2008-04-16,807.198
2008-04-17,805.915
2008-04-18,810.137
2008-04-21,820.171
2008-04-22,814.843
2008-04-23,811.479
2008-04-24,801.896
2008-04-25,797.994
2008-04-28,809.45
2008-04-29,802.756
2008-04-30,806.553
2008-05-01,800.415
2008-05-02,806.728
2008-05-05,811.968
2008-05-06,815.5
2008-05-07,811.926
2008-05-08,805.076
2008-05-09,803.207
2008-05-12,806.798
2008-05-13,809.22
2008-05-14,802.622
2008-05-15,811.397
2008-05-16,827.378
2008-05-19,829.165
2008-05-20,824.552
2008-05-21,828.144
2008-05-22,825.413
2008-05-23,827.01
2008-05-26,816.726
2008-05-27,821.879
2008-05-28,808.06
2008-05-29,802.035
2008-05-30,821.458
2008-06-02,813.737
2008-06-03,814.227
2008-06-04,805.898
2008-06-05,817.68
2008-06-06,815.057
2008-06-09,793.249
2008-06-10,768.878
2008-06-11,759.147
2008-06-12,755.653
2008-06-13,756.519
2008-06-16,768.982
2008-06-17,780.04
2008-06-18,761.176
2008-06-19,747.919
2008-06-20,745.97
2008-06-23,733.609
2008-06-24,723.218
2008-06-25,734.015
2008-06-26,722.672
2008-06-27,717.968
2008-06-30,729.59
2008-07-01,703.462
2008-07-02,705.124
2008-07-03,697.6
2008-07-04,679.262
2008-07-07,692.828
2008-07-08,678.135
2008-07-09,682.056
2008-07-10,658.573
2008-07-11,647.848
2008-07-14,633.809
2008-07-15,604.329
2008-07-16,589.034
2008-07-17,622.157
2008-07-18,628.514
2008-07-21,638.5
2008-07-22,628.172
2008-07-23,643.585
2008-07-24,631.847
2008-07-25,628.073
2008-07-28,621.438
2008-07-29,620.232
2008-07-30,627.798
2008-07-31,624.826
2008-08-01,618.551
2008-08-04,623.475
2008-08-05,629.068
2008-08-06,634.781
2008-08-07,636.155
2008-08-08,616.58
2008-08-11,625.825
2008-08-12,622.487
2008-08-13,613.538
2008-08-14,608.64
2008-08-15,600.142
2008-08-18,598.202
2008-08-19,583.496
2008-08-20,578.523
2008-08-21,580.784
2008-08-22,577.744
2008-08-25,578.708
2008-08-26,578.557
2008-08-27,575.168
2008-08-28,575.59
2008-08-29,596.226
2008-09-01,592.605
2008-09-02,592.448
2008-09-03,584.969
2008-09-04,561.331
2008-09-05,545.191
2008-09-08,560.92
2008-09-09,556.96
2008-09-10,543.484
2008-09-11,533.058
2008-09-12,545.445
2008-09-15,530.691
2008-09-16,507.888
2008-09-17,475.441
2008-09-18,413.297
2008-09-19,459.517
2008-09-22,468.538
2008-09-23,438.288
2008-09-24,442.07
2008-09-25,448.372
2008-09-26,438.189
2008-09-29,391.366
2008-09-30,385.178
2008-10-01,380.116
2008-10-02,362.834
2008-10-03,381.977
2008-10-06,342.742
2008-10-07,316.805
2008-10-08,290.537
2008-10-09,297.17
2008-10-10,278.217
2008-10-13,316.247
2008-10-14,349.938
2008-10-15,320.55
2008-10-16,299.13
2008-10-17,296.846
2008-10-20,300.916
2008-10-21,301.304
2008-10-22,279.216
2008-10-23,276.698
2008-10-24,256.915
2008-10-27,237.099
2008-10-28,228.529
2008-10-29,245.239
2008-10-30,248.91
2008-10-31,249.277
2008-11-03,262.142
2008-11-04,276.319
2008-11-05,273.89
2008-11-06,260.225
2008-11-07,259.433
2008-11-10,252.56
2008-11-11,233.297
2008-11-12,219.726
2008-11-13,213.809
2008-11-14,211.881
2008-11-17,207.99
2008-11-18,201.32
2008-11-19,191.951
2008-11-20,179.664
2008-11-21,182.487
2008-11-24,200.625
2008-11-25,192.223
2008-11-26,187.203
2008-11-27,194.555
2008-11-28,188.803
2008-12-01,181.303
2008-12-02,186.868
2008-12-03,185.841
2008-12-04,191.798
2008-12-05,186.123
2008-12-08,189.83
2008-12-09,201.139
2008-12-10,208.891
2008-12-11,210.131
2008-12-12,203.529
2008-12-15,213.746
2008-12-16,218.53
2008-12-17,220.869
2008-12-18,221.713
2008-12-19,202.046
2008-12-22,209.126
2008-12-23,211.262
2008-12-24,211.936
2008-12-25,211.936
2008-12-26,212.959
2008-12-29,215.411
2008-12-30,210.97
2008-12-31,207.33
2009-01-01,207.33
2009-01-02,219.652
2009-01-05,219.343
2009-01-06,215.304
2009-01-07,225.689
2009-01-08,223.386
2009-01-09,218.464
2009-01-12,214.075
2009-01-13,207.239
2009-01-14,195.832
2009-01-15,196.201
2009-01-16,206.304
2009-01-19,196.849
2009-01-20,192.541
2009-01-21,190.172
2009-01-22,188.928
2009-01-23,183.669
2009-01-26,193.643
2009-01-27,195.253
2009-01-28,202.108
2009-01-29,201.031
2009-01-30,198.026
2009-02-02,193.123
2009-02-03,197.978
2009-02-04,201.313
2009-02-05,195.284
2009-02-06,199.043
2009-02-09,202.282
2009-02-10,202.494
2009-02-11,199.112
2009-02-12,194.806
2009-02-13,197.567
2009-02-16,190.339
2009-02-17,170.189
2009-02-18,168.922
2009-02-19,171.616
2009-02-20,165.923
2009-02-23,165.088
2009-02-24,161.693
2009-02-25,163.831
2009-02-26,168.526
2009-02-27,169.486
2009-03-02,162.748
2009-03-03,163.644
2009-03-04,168.583
2009-03-05,162.655
2009-03-06,160.2
2009-03-09,156.635
2009-03-10,159.387
2009-03-11,161.233
2009-03-12,163.636
2009-03-13,169.026
2009-03-16,175.397
2009-03-17,174.394
2009-03-18,175.449
2009-03-19,186.814
2009-03-20,183.941
2009-03-23,192.062
2009-03-24,188.097
2009-03-25,192.876
2009-03-26,195.588
2009-03-27,190.915
2009-03-30,182.915
2009-03-31,189.806
2009-04-01,191.506
2009-04-02,202.694
2009-04-03,207.787
2009-04-06,208.086
2009-04-07,198.926
2009-04-08,202.778
2009-04-09,207.74
2009-04-10,207.74
2009-04-13,209.502
2009-04-14,220.344
2009-04-15,213.379
2009-04-16,218.999
2009-04-17,231.151
2009-04-20,216.14
2009-04-21,216.856
2009-04-22,219.268
2009-04-23,219.022
2009-04-24,223.226
2009-04-27,220.433
2009-04-28,216.121
2009-04-29,222.0
2009-04-30,224.579
2009-05-01,224.613
2009-05-04,236.771
2009-05-05,238.485
2009-05-06,240.323
2009-05-07,244.827
2009-05-08,251.941
2009-05-11,247.103
2009-05-12,243.713
2009-05-13,232.168
2009-05-14,233.085
2009-05-15,236.447
2009-05-18,240.86
2009-05-19,248.884
2009-05-20,254.301
2009-05-21,254.043
2009-05-22,253.042
2009-05-25,256.253
2009-05-26,255.912
2009-05-27,256.843
2009-05-28,255.648
2009-05-29,268.987
2009-06-01,269.035
2009-06-02,278.05
2009-06-03,271.622
2009-06-04,268.023
2009-06-05,264.441
2009-06-08,254.959
2009-06-09,261.09
2009-06-10,267.068
2009-06-11,268.307
2009-06-12,267.62
2009-06-15,258.178
2009-06-16,259.273
2009-06-17,250.125
2009-06-18,252.651
2009-06-19,253.285
2009-06-22,245.095
2009-06-23,243.805
2009-06-24,254.98
2009-06-25,253.045
2009-06-26,257.735
2009-06-29,263.297
2009-06-30,260.72
2009-07-01,269.04
2009-07-02,261.134
2009-07-03,260.965
2009-07-06,253.842
2009-07-07,258.639
2009-07-08,251.693
2009-07-09,251.973
2009-07-10,249.117
2009-07-13,253.359
2009-07-14,260.609
2009-07-15,266.861
2009-07-16,270.465
2009-07-17,266.453
2009-07-20,271.511
2009-07-21,272.738
2009-07-22,271.296
2009-07-23,277.253
2009-07-24,276.894
2009-07-27,283.442
2009-07-28,279.382
2009-07-29,277.177
2009-07-30,281.073
2009-07-31,280.587
2009-08-03,292.84
2009-08-04,297.341
2009-08-05,302.171
2009-08-06,303.725
2009-08-07,300.975
2009-08-10,305.413
2009-08-11,298.484
2009-08-12,303.505
2009-08-13,312.894
2009-08-14,313.912
2009-08-17,303.567
2009-08-18,310.532
2009-08-19,313.655
2009-08-20,320.943
2009-08-21,335.208
2009-08-24,350.777
2009-08-25,353.049
2009-08-26,347.238
2009-08-27,343.45
2009-08-28,356.93
2009-08-31,349.16
2009-09-01,339.748
2009-09-02,330.088
2009-09-03,336.098
2009-09-04,338.323
2009-09-07,353.035
2009-09-08,356.582
2009-09-09,362.198
2009-09-10,360.415
2009-09-11,365.616
2009-09-14,368.364
2009-09-15,371.611
2009-09-16,378.113
2009-09-17,380.145
2009-09-18,377.591
2009-09-21,369.711
2009-09-22,379.903
2009-09-23,379.556
2009-09-24,376.758
2009-09-25,374.767
2009-09-28,378.006
2009-09-29,380.672
2009-09-30,388.233
2009-10-01,381.418
2009-10-02,371.279
2009-10-05,373.568
2009-10-06,394.268
2009-10-07,393.188
2009-10-08,404.764
2009-10-09,405.719
2009-10-12,411.771
2009-10-13,410.13
2009-10-14,419.763
2009-10-15,422.634
2009-10-16,418.168
2009-10-19,421.975
2009-10-20,416.779
2009-10-21,414.983
2009-10-22,405.802
2009-10-23,406.217
2009-10-26,404.148
2009-10-27,384.937
2009-10-28,360.82
2009-10-29,376.288
2009-10-30,360.968
2009-11-02,368.227
2009-11-03,352.357
2009-11-04,367.309
2009-11-05,374.776
2009-11-06,374.432
2009-11-09,387.118
2009-11-10,386.415
2009-11-11,382.891
2009-11-12,386.262
2009-11-13,389.632
2009-11-16,393.675
2009-11-17,389.292
2009-11-18,395.681
2009-11-19,383.991
2009-11-20,380.416
2009-11-23,392.783
2009-11-24,390.557
2009-11-25,391.433
2009-11-26,377.104
2009-11-27,376.841
2009-11-30,372.593
2009-12-01,387.117
2009-12-02,387.779
2009-12-03,385.823
2009-12-04,382.098
2009-12-07,376.929
2009-12-08,374.552
2009-12-09,355.45
2009-12-10,361.243
2009-12-11,361.417
2009-12-14,361.23
2009-12-15,354.149
2009-12-16,358.716
2009-12-17,350.797
2009-12-18,346.895
2009-12-21,350.661
2009-12-22,348.95
2009-12-23,350.114
2009-12-24,350.712
2009-12-25,350.712
2009-12-28,353.674
2009-12-29,357.677
2009-12-30,356.322
2009-12-31,357.481
2010-01-01,357.481
2010-01-04,364.656
2010-01-05,372.632
2010-01-06,371.882
2010-01-07,368.154
2010-01-08,368.702
2010-01-11,379.868
2010-01-12,377.083
2010-01-13,378.468
2010-01-14,381.014
2010-01-15,377.039
2010-01-18,379.506
2010-01-19,376.731
2010-01-20,366.003
2010-01-21,362.564
2010-01-22,360.63
2010-01-25,359.991
2010-01-26,354.837
2010-01-27,351.435
2010-01-28,345.995
2010-01-29,346.85
2010-02-01,350.215
2010-02-02,357.212
2010-02-03,350.655
2010-02-04,342.55
2010-02-05,329.786
2010-02-08,332.92
2010-02-09,331.082
2010-02-10,332.732
2010-02-11,335.891
2010-02-12,335.114
2010-02-15,335.386
2010-02-16,341.882
2010-02-17,343.538
2010-02-18,346.353
2010-02-19,343.968
2010-02-22,345.466
2010-02-23,339.143
2010-02-24,340.186
2010-02-25,333.027
2010-02-26,336.605
2010-03-01,335.052
2010-03-02,340.718
2010-03-03,341.604
2010-03-04,336.703
2010-03-05,342.822
2010-03-08,346.948
2010-03-09,345.498
2010-03-10,352.487
2010-03-11,351.886
2010-03-12,356.096
2010-03-15,354.296
2010-03-16,359.363
2010-03-17,359.617
2010-03-18,354.426
2010-03-19,351.397
2010-03-22,351.92
2010-03-23,354.493
2010-03-24,351.533
2010-03-25,356.643
2010-03-26,359.785
2010-03-29,366.15
2010-03-30,365.137
2010-03-31,368.616
2010-04-01,370.715
2010-04-02,370.715
2010-04-05,369.866
2010-04-06,370.685
2010-04-07,371.755
2010-04-08,370.765
2010-04-09,378.283
2010-04-12,384.634
2010-04-13,376.085
2010-04-14,385.464
2010-04-15,385.854
2010-04-16,379.569
2010-04-19,375.703
2010-04-20,378.569
2010-04-21,373.39
2010-04-22,367.095
2010-04-23,370.866
2010-04-26,371.698
2010-04-27,362.23
2010-04-28,350.744
2010-04-29,354.874
2010-04-30,358.462
2010-05-03,356.485
2010-05-04,336.554
2010-05-05,323.432
2010-05-06,311.408
2010-05-07,299.175
2010-05-10,326.481
2010-05-11,316.556
2010-05-12,322.083
2010-05-13,319.174
2010-05-14,306.054
2010-05-17,300.135
2010-05-18,305.014
2010-05-19,294.53
2010-05-20,288.023
2010-05-21,294.26
2010-05-24,290.066
2010-05-25,274.999
2010-05-26,282.594
2010-05-27,295.199
2010-05-28,297.652
2010-05-31,295.344
2010-06-01,295.433
2010-06-02,293.231
2010-06-03,293.303
2010-06-04,283.079
2010-06-07,279.415
2010-06-08,277.04
2010-06-09,279.637
2010-06-10,285.45
2010-06-11,289.018
2010-06-14,295.406
2010-06-15,296.269
2010-06-16,298.164
2010-06-17,298.926
2010-06-18,301.389
2010-06-21,304.602
2010-06-22,303.158
2010-06-23,300.621
2010-06-24,298.124
2010-06-25,296.79
2010-06-28,301.068
2010-06-29,292.237
2010-06-30,294.219
2010-07-01,294.451
2010-07-02,297.758
2010-07-05,297.165
2010-07-06,303.029
2010-07-07,305.717
2010-07-08,307.39
2010-07-09,307.216
2010-07-12,306.94
2010-07-13,310.753
2010-07-14,312.107
2010-07-15,312.806
2010-07-16,312.844
2010-07-19,311.992
2010-07-20,310.944
2010-07-21,311.179
2010-07-22,315.338
2010-07-23,314.295
2010-07-26,320.478
2010-07-27,324.935
2010-07-28,328.798
2010-07-29,330.004
2010-07-30,329.59
2010-08-02,337.99
2010-08-03,339.336
2010-08-04,341.91
2010-08-05,340.173
2010-08-06,340.229
2010-08-09,341.292
2010-08-10,334.722
2010-08-11,324.282
2010-08-12,321.441
2010-08-13,322.942
2010-08-16,323.065
2010-08-17,325.448
2010-08-18,326.094
2010-08-19,326.051
2010-08-20,319.785
2010-08-23,320.591
2010-08-24,316.45
2010-08-25,316.297
2010-08-26,318.445
2010-08-27,320.109
2010-08-30,320.768
2010-08-31,319.348
2010-09-01,324.822
2010-09-02,325.664
2010-09-03,328.04
2010-09-06,328.353
2010-09-07,322.256
2010-09-08,324.637
2010-09-09,326.794
2010-09-10,325.88
2010-09-13,328.719
2010-09-14,333.085
2010-09-15,335.756
2010-09-16,338.994
2010-09-17,336.825
