Date,EUROPE SMID CAP SMID (Small+Mid Cap)
2005-11-09,556.362
2005-11-10,557.751
2005-11-11,559.588
2005-11-14,559.821
2005-11-15,557.8
2005-11-16,553.771
2005-11-17,559.672
2005-11-18,561.375
2005-11-21,564.3
2005-11-22,564.264
2005-11-23,570.655
2005-11-24,569.65
2005-11-25,569.225
2005-11-28,570.128
2005-11-29,569.652
2005-11-30,570.48
2005-12-01,573.612
2005-12-02,578.105
2005-12-05,580.291
2005-12-06,583.081
2005-12-07,581.28
2005-12-08,585.916
2005-12-09,588.116
2005-12-12,594.287
2005-12-13,593.514
2005-12-14,596.692
2005-12-15,592.64
2005-12-16,598.904
2005-12-19,598.037
2005-12-20,594.966
2005-12-21,593.399
2005-12-22,595.755
2005-12-23,597.077
2005-12-26,597.077
2005-12-27,598.406
2005-12-28,600.138
2005-12-29,600.322
2005-12-30,596.645
2006-01-02,598.6
2006-01-03,612.417
2006-01-04,624.692
2006-01-05,623.003
2006-01-06,628.797
2006-01-09,626.374
2006-01-10,623.156
2006-01-11,629.125
2006-01-12,629.588
2006-01-13,629.338
2006-01-16,632.807
2006-01-17,626.695
2006-01-18,624.223
2006-01-19,630.232
2006-01-20,629.371
2006-01-23,636.183
2006-01-24,637.494
2006-01-25,644.763
2006-01-26,648.16
2006-01-27,648.884
2006-01-30,645.769
2006-01-31,648.715
2006-02-01,654.057
2006-02-02,651.827
2006-02-03,646.503
2006-02-06,647.766
2006-02-07,644.141
2006-02-08,643.502
2006-02-09,649.779
2006-02-10,647.478
2006-02-13,648.091
2006-02-14,644.429
2006-02-15,648.75
2006-02-16,649.969
2006-02-17,655.444
2006-02-20,658.855
2006-02-21,658.343
2006-02-22,659.6
2006-02-23,662.646
2006-02-24,661.875
2006-02-27,664.293
2006-02-28,660.923
2006-03-01,666.619
2006-03-02,665.472
2006-03-03,666.886
2006-03-06,670.488
2006-03-07,657.702
2006-03-08,651.49
2006-03-09,657.678
2006-03-10,658.692
2006-03-13,666.661
2006-03-14,674.437
2006-03-15,678.556
2006-03-16,687.794
2006-03-17,690.995
2006-03-20,693.427
2006-03-21,689.31
2006-03-22,691.637
2006-03-23,686.541
2006-03-24,691.633
2006-03-27,689.916
2006-03-28,689.025
2006-03-29,685.016
2006-03-30,696.685
2006-03-31,692.639
2006-04-03,698.162
2006-04-04,705.704
2006-04-05,708.373
2006-04-06,709.69
2006-04-07,700.774
2006-04-10,700.858
2006-04-11,694.311
2006-04-12,690.634
2006-04-13,693.359
2006-04-14,693.359
2006-04-17,703.662
2006-04-18,704.733
2006-04-19,716.286
2006-04-20,716.928
2006-04-21,724.459
2006-04-24,725.511
2006-04-25,727.665
2006-04-26,731.475
2006-04-27,731.582
2006-04-28,731.795
2006-05-01,734.868
2006-05-02,742.323
2006-05-03,739.86
2006-05-04,749.946
2006-05-05,761.67
2006-05-08,763.769
2006-05-09,767.198
2006-05-10,767.62
2006-05-11,768.458
2006-05-12,755.756
2006-05-15,734.71
2006-05-16,732.469
2006-05-17,711.343
2006-05-18,702.205
2006-05-19,696.934
2006-05-22,673.826
2006-05-23,699.541
2006-05-24,684.024
2006-05-25,692.145
2006-05-26,706.563
2006-05-29,710.795
2006-05-30,702.59
2006-05-31,706.338
2006-06-01,706.806
2006-06-02,719.957
2006-06-05,715.804
2006-06-06,690.911
2006-06-07,687.453
2006-06-08,660.336
2006-06-09,671.979
2006-06-12,663.719
2006-06-13,643.499
2006-06-14,648.808
2006-06-15,671.353
2006-06-16,668.389
2006-06-19,669.194
2006-06-20,670.387
2006-06-21,673.57
2006-06-22,674.202
2006-06-23,672.318
2006-06-26,674.393
2006-06-27,674.273
2006-06-28,670.589
2006-06-29,680.061
2006-06-30,703.799
2006-07-03,709.295
2006-07-04,711.34
2006-07-05,698.851
2006-07-06,704.677
2006-07-07,706.489
2006-07-10,702.972
2006-07-11,697.894
2006-07-12,697.924
2006-07-13,687.113
2006-07-14,675.91
2006-07-17,662.115
2006-07-18,658.122
2006-07-19,677.394
2006-07-20,684.713
2006-07-21,679.507
2006-07-24,685.533
2006-07-25,688.624
2006-07-26,691.113
2006-07-27,704.786
2006-07-28,708.295
2006-07-31,708.067
2006-08-01,704.922
2006-08-02,714.776
2006-08-03,708.267
2006-08-04,720.582
2006-08-07,713.145
2006-08-08,712.394
2006-08-09,716.772
2006-08-10,704.698
2006-08-11,706.648
2006-08-14,709.773
2006-08-15,715.76
2006-08-16,724.794
2006-08-17,727.706
2006-08-18,724.727
2006-08-21,730.095
2006-08-22,725.938
2006-08-23,723.923
2006-08-24,724.282
2006-08-25,722.711
2006-08-28,727.264
2006-08-29,728.244
2006-08-30,737.171
2006-08-31,735.868
2006-09-01,741.73
2006-09-04,748.826
2006-09-05,742.999
2006-09-06,735.859
2006-09-07,724.935
2006-09-08,724.463
2006-09-11,720.732
2006-09-12,728.475
2006-09-13,731.696
2006-09-14,738.887
2006-09-15,735.894
2006-09-18,737.617
2006-09-19,736.434
2006-09-20,741.278
2006-09-21,746.187
2006-09-22,744.047
2006-09-25,739.49
2006-09-26,744.289
2006-09-27,750.609
2006-09-28,750.875
2006-09-29,750.562
2006-10-02,755.357
2006-10-03,752.042
2006-10-04,753.554
2006-10-05,759.543
2006-10-06,754.851
2006-10-09,756.076
2006-10-10,757.942
2006-10-11,758.658
2006-10-12,764.016
2006-10-13,763.871
2006-10-16,767.262
2006-10-17,759.668
2006-10-18,765.589
2006-10-19,771.669
2006-10-20,775.426
2006-10-23,773.306
2006-10-24,774.577
2006-10-25,780.185
2006-10-26,785.765
2006-10-27,786.354
2006-10-30,783.589
2006-10-31,789.692
2006-11-01,793.174
2006-11-02,790.558
2006-11-03,788.471
2006-11-06,795.995
2006-11-07,804.91
2006-11-08,802.671
2006-11-09,805.366
2006-11-10,811.282
2006-11-13,811.098
2006-11-14,809.791
2006-11-15,813.479
2006-11-16,816.209
2006-11-17,811.585
2006-11-20,812.899
2006-11-21,816.93
2006-11-22,825.101
2006-11-23,824.606
2006-11-24,828.61
2006-11-27,818.91
2006-11-28,816.141
2006-11-29,829.303
2006-11-30,833.996
2006-12-01,838.743
2006-12-04,841.934
2006-12-05,845.543
2006-12-06,847.728
2006-12-07,851.708
2006-12-08,854.722
2006-12-11,854.004
2006-12-12,856.934
2006-12-13,861.533
2006-12-14,862.324
2006-12-15,861.605
2006-12-18,860.844
2006-12-19,862.407
2006-12-20,867.686
2006-12-21,867.741
2006-12-22,865.058
2006-12-25,865.058
2006-12-26,863.582
2006-12-27,869.554
2006-12-28,872.369
2006-12-29,874.598
2007-01-01,874.598
2007-01-02,890.473
2007-01-03,883.88
2007-01-04,871.373
2007-01-05,861.529
2007-01-08,864.343
2007-01-09,866.691
2007-01-10,858.607
2007-01-11,866.182
2007-01-12,872.686
2007-01-15,880.23
2007-01-16,875.65
2007-01-17,877.668
2007-01-18,878.768
2007-01-19,882.475
2007-01-22,883.538
2007-01-23,886.152
2007-01-24,888.742
2007-01-25,887.037
2007-01-26,877.45
2007-01-29,881.244
2007-01-30,884.1
2007-01-31,884.844
2007-02-01,896.832
2007-02-02,900.706
2007-02-05,899.273
2007-02-06,905.246
2007-02-07,913.852
2007-02-08,908.083
2007-02-09,909.911
2007-02-12,902.487
2007-02-13,906.257
2007-02-14,922.363
2007-02-15,923.774
2007-02-16,921.698
2007-02-19,926.997
2007-02-20,925.512
2007-02-21,920.389
2007-02-22,922.14
2007-02-23,926.431
2007-02-26,929.042
2007-02-27,899.351
2007-02-28,888.187
2007-03-01,876.62
2007-03-02,877.157
2007-03-05,856.859
2007-03-06,866.876
2007-03-07,878.501
2007-03-08,891.48
2007-03-09,893.033
2007-03-12,895.463
2007-03-13,887.556
2007-03-14,866.736
2007-03-15,885.026
2007-03-16,891.72
2007-03-19,903.938
2007-03-20,909.512
2007-03-21,918.208
2007-03-22,931.294
2007-03-23,930.466
2007-03-26,929.297
2007-03-27,927.698
2007-03-28,924.431
2007-03-29,931.98
2007-03-30,932.445
2007-04-02,942.064
2007-04-03,950.967
2007-04-04,952.336
2007-04-05,957.068
2007-04-06,957.068
2007-04-09,951.8
2007-04-10,964.24
2007-04-11,962.696
2007-04-12,961.273
2007-04-13,966.36
2007-04-16,977.787
2007-04-17,978.794
2007-04-18,974.973
2007-04-19,971.467
2007-04-20,980.047
2007-04-23,979.88
2007-04-24,973.527
2007-04-25,983.257
2007-04-26,980.583
2007-04-27,981.057
2007-04-30,982.722
2007-05-01,979.66
2007-05-02,984.647
2007-05-03,982.15
2007-05-04,994.493
2007-05-07,998.643
2007-05-08,983.592
2007-05-09,985.134
2007-05-10,979.081
2007-05-11,981.017
2007-05-14,980.85
2007-05-15,987.573
2007-05-16,986.374
2007-05-17,983.371
2007-05-18,990.015
2007-05-21,988.366
2007-05-22,991.088
2007-05-23,1000.597
2007-05-24,991.531
2007-05-25,990.556
2007-05-28,992.124
2007-05-29,994.699
2007-05-30,987.07
2007-05-31,1000.0
2007-06-01,1003.681
2007-06-04,1005.417
2007-06-05,1003.125
2007-06-06,981.91
2007-06-07,964.149
2007-06-08,955.109
2007-06-11,964.058
2007-06-12,957.856
2007-06-13,958.44
2007-06-14,972.72
2007-06-15,986.884
2007-06-18,988.142
2007-06-19,985.629
2007-06-20,989.787
2007-06-21,977.339
2007-06-22,977.094
2007-06-25,974.544
2007-06-26,970.696
2007-06-27,963.505
2007-06-28,976.777
2007-06-29,983.539
2007-07-02,991.943
2007-07-03,1000.433
2007-07-04,1007.294
2007-07-05,1001.626
2007-07-06,1006.888
2007-07-09,1009.844
2007-07-10,1008.399
2007-07-11,1009.232
2007-07-12,1018.705
2007-07-13,1023.652
2007-07-16,1023.446
2007-07-17,1018.449
2007-07-18,1013.058
2007-07-19,1022.618
2007-07-20,1018.411
2007-07-23,1019.402
2007-07-24,1004.592
2007-07-25,985.749
2007-07-26,959.541
2007-07-27,947.002
2007-07-30,949.673
2007-07-31,969.384
2007-08-01,953.155
2007-08-02,957.987
2007-08-03,954.511
2007-08-06,941.48
2007-08-07,948.814
2007-08-08,971.258
2007-08-09,947.459
2007-08-10,917.665
2007-08-13,929.838
2007-08-14,917.904
2007-08-15,904.649
2007-08-16,861.457
2007-08-17,880.122
2007-08-20,886.727
2007-08-21,885.59
2007-08-22,909.455
2007-08-23,917.202
2007-08-24,923.795
2007-08-27,926.63
2007-08-28,911.248
2007-08-29,917.938
2007-08-30,927.736
2007-08-31,941.531
2007-09-03,944.916
2007-09-04,949.732
2007-09-05,938.105
2007-09-06,942.146
2007-09-07,927.13
2007-09-10,916.96
2007-09-11,933.905
2007-09-12,937.474
2007-09-13,937.503
2007-09-14,920.963
2007-09-17,901.914
2007-09-18,911.5
2007-09-19,940.522
2007-09-20,941.123
2007-09-21,949.261
2007-09-24,948.271
2007-09-25,935.812
2007-09-26,942.214
2007-09-27,953.183
2007-09-28,957.907
2007-10-01,966.277
2007-10-02,970.088
2007-10-03,974.49
2007-10-04,975.947
2007-10-05,982.427
2007-10-08,977.976
2007-10-09,984.148
2007-10-10,992.853
2007-10-11,1001.545
2007-10-12,994.345
2007-10-15,991.428
2007-10-16,977.427
2007-10-17,991.578
2007-10-18,986.418
2007-10-19,977.544
2007-10-22,953.956
2007-10-23,977.31
2007-10-24,969.688
2007-10-25,986.077
2007-10-26,991.45
2007-10-29,998.613
2007-10-30,994.496
2007-10-31,1010.268
2007-11-01,997.101
2007-11-02,993.153
2007-11-05,983.411
2007-11-06,994.207
2007-11-07,990.225
2007-11-08,984.214
2007-11-09,965.903
2007-11-12,951.836
2007-11-13,952.553
2007-11-14,963.532
2007-11-15,941.549
2007-11-16,929.486
2007-11-19,902.04
2007-11-20,917.218
2007-11-21,890.228
2007-11-22,896.094
2007-11-23,910.134
2007-11-26,912.811
2007-11-27,905.48
2007-11-28,925.389
2007-11-29,929.959
2007-11-30,936.231
2007-12-03,931.27
2007-12-04,916.737
2007-12-05,925.401
2007-12-06,922.169
2007-12-07,935.013
2007-12-10,943.994
2007-12-11,942.189
2007-12-12,942.232
2007-12-13,914.616
2007-12-14,907.728
2007-12-17,882.83
2007-12-18,884.197
2007-12-19,879.411
2007-12-20,877.457
2007-12-21,889.243
2007-12-24,892.395
2007-12-25,892.395
2007-12-26,897.716
2007-12-27,902.601
2007-12-28,912.708
2007-12-31,910.463
2008-01-01,910.463
2008-01-02,909.552
2008-01-03,899.815
2008-01-04,882.311
2008-01-07,864.441
2008-01-08,868.942
2008-01-09,846.063
2008-01-10,834.871
2008-01-11,835.204
2008-01-14,848.443
2008-01-15,822.155
2008-01-16,801.71
2008-01-17,803.769
2008-01-18,795.135
2008-01-21,751.624
2008-01-22,779.827
2008-01-23,763.128
2008-01-24,803.11
2008-01-25,809.212
2008-01-28,804.109
2008-01-29,823.414
2008-01-30,820.084
2008-01-31,818.585
2008-02-01,837.771
2008-02-04,845.909
2008-02-05,810.112
2008-02-06,813.112
2008-02-07,789.469
2008-02-08,792.326
2008-02-11,785.353
2008-02-12,815.208
2008-02-13,818.594
2008-02-14,826.535
2008-02-15,817.347
2008-02-18,826.962
2008-02-19,836.653
2008-02-20,824.568
2008-02-21,838.43
2008-02-22,832.922
2008-02-25,846.345
2008-02-26,859.793
2008-02-27,870.071
2008-02-28,858.035
2008-02-29,847.573
2008-03-03,836.157
2008-03-04,830.016
2008-03-05,848.28
2008-03-06,845.682
2008-03-07,833.022
2008-03-10,819.725
2008-03-11,826.28
2008-03-12,845.672
2008-03-13,835.891
2008-03-14,833.687
2008-03-17,805.358
2008-03-18,826.515
2008-03-19,809.365
2008-03-20,795.799
2008-03-21,795.799
2008-03-24,794.828
2008-03-25,831.168
2008-03-26,838.004
2008-03-27,855.427
2008-03-28,850.088
2008-03-31,856.076
2008-04-01,866.32
2008-04-02,872.3
2008-04-03,865.589
2008-04-04,873.621
2008-04-07,880.259
2008-04-08,866.158
2008-04-09,865.943
2008-04-10,862.626
2008-04-11,856.167
2008-04-14,850.898
2008-04-15,850.774
2008-04-16,875.661
2008-04-17,871.619
2008-04-18,879.431
2008-04-21,879.612
2008-04-22,882.039
2008-04-23,881.57
2008-04-24,867.913
2008-04-25,876.152
2008-04-28,882.988
2008-04-29,871.476
2008-04-30,878.463
2008-05-01,871.753
2008-05-02,883.865
2008-05-05,887.144
2008-05-06,890.108
2008-05-07,891.33
2008-05-08,897.311
2008-05-09,887.899
2008-05-12,896.79
2008-05-13,891.666
2008-05-14,892.977
2008-05-15,897.004
2008-05-16,908.509
2008-05-19,916.155
2008-05-20,902.584
2008-05-21,903.958
2008-05-22,904.387
2008-05-23,895.762
2008-05-26,893.233
2008-05-27,885.959
2008-05-28,889.005
2008-05-29,885.531
2008-05-30,890.994
2008-06-02,882.013
2008-06-03,886.715
2008-06-04,880.912
2008-06-05,886.74
2008-06-06,883.471
2008-06-09,872.725
2008-06-10,851.135
2008-06-11,841.341
2008-06-12,839.612
2008-06-13,839.898
2008-06-16,849.481
2008-06-17,856.294
2008-06-18,839.732
2008-06-19,832.984
2008-06-20,830.11
2008-06-23,816.999
2008-06-24,811.794
2008-06-25,821.818
2008-06-26,811.016
2008-06-27,808.381
2008-06-30,807.834
2008-07-01,786.488
2008-07-02,777.927
2008-07-03,769.982
2008-07-04,762.25
2008-07-07,769.571
2008-07-08,756.009
2008-07-09,772.837
2008-07-10,760.084
2008-07-11,746.502
2008-07-14,750.736
2008-07-15,736.464
2008-07-16,738.022
2008-07-17,764.978
2008-07-18,775.466
2008-07-21,786.109
2008-07-22,779.667
2008-07-23,789.176
2008-07-24,768.574
2008-07-25,763.192
2008-07-28,758.0
2008-07-29,751.973
2008-07-30,762.787
2008-07-31,763.005
2008-08-01,753.467
2008-08-04,749.329
2008-08-05,761.936
2008-08-06,769.923
2008-08-07,766.331
2008-08-08,758.142
2008-08-11,768.542
2008-08-12,760.17
2008-08-13,739.566
2008-08-14,744.169
2008-08-15,741.48
2008-08-18,740.51
2008-08-19,721.661
2008-08-20,724.156
2008-08-21,729.887
2008-08-22,740.075
2008-08-25,735.802
2008-08-26,730.721
2008-08-27,732.818
2008-08-28,742.492
2008-08-29,748.195
2008-09-01,739.344
2008-09-02,743.852
2008-09-03,729.635
2008-09-04,708.503
2008-09-05,688.557
2008-09-08,705.183
2008-09-09,692.571
2008-09-10,681.733
2008-09-11,669.721
2008-09-12,690.61
2008-09-15,672.276
2008-09-16,652.846
2008-09-17,644.483
2008-09-18,649.357
2008-09-19,694.248
2008-09-22,693.535
2008-09-23,679.559
2008-09-24,672.659
2008-09-25,676.761
2008-09-26,659.919
2008-09-29,612.789
2008-09-30,609.281
2008-10-01,604.811
2008-10-02,589.643
2008-10-03,594.716
2008-10-06,538.662
2008-10-07,536.143
2008-10-08,508.722
2008-10-09,506.807
2008-10-10,472.417
2008-10-13,514.214
2008-10-14,528.463
2008-10-15,495.378
2008-10-16,465.6
2008-10-17,470.806
2008-10-20,476.26
2008-10-21,474.496
2008-10-22,444.739
2008-10-23,435.426
2008-10-24,409.587
2008-10-27,387.751
2008-10-28,392.43
2008-10-29,429.14
2008-10-30,440.68
2008-10-31,445.031
2008-11-03,456.093
2008-11-04,486.499
2008-11-05,481.472
2008-11-06,448.383
2008-11-07,452.85
2008-11-10,458.491
2008-11-11,432.797
2008-11-12,417.205
2008-11-13,412.157
2008-11-14,415.376
2008-11-17,406.613
2008-11-18,404.374
2008-11-19,390.583
2008-11-20,373.18
2008-11-21,368.099
2008-11-24,399.168
2008-11-25,407.268
2008-11-26,405.307
2008-11-27,416.258
2008-11-28,414.215
2008-12-01,389.701
2008-12-02,397.808
2008-12-03,396.522
2008-12-04,395.333
2008-12-05,380.636
2008-12-08,406.91
2008-12-09,411.624
2008-12-10,418.572
2008-12-11,422.97
2008-12-12,417.58
2008-12-15,426.97
2008-12-16,430.674
2008-12-17,444.886
2008-12-18,450.113
2008-12-19,432.062
2008-12-22,425.415
2008-12-23,427.194
2008-12-24,427.488
2008-12-25,427.488
2008-12-26,428.705
2008-12-29,436.219
2008-12-30,439.195
2008-12-31,433.642
2009-01-01,433.642
2009-01-02,449.684
2009-01-05,452.107
2009-01-06,455.985
2009-01-07,462.569
2009-01-08,459.395
2009-01-09,452.725
2009-01-12,440.851
2009-01-13,428.281
2009-01-14,412.172
2009-01-15,407.099
2009-01-16,416.819
2009-01-19,405.986
2009-01-20,389.064
2009-01-21,388.059
2009-01-22,388.686
2009-01-23,380.212
2009-01-26,398.071
2009-01-27,402.14
2009-01-28,416.75
2009-01-29,406.208
2009-01-30,402.004
2009-02-02,389.364
2009-02-03,399.013
2009-02-04,408.765
2009-02-05,409.276
2009-02-06,420.573
2009-02-09,431.904
2009-02-10,420.015
2009-02-11,413.239
2009-02-12,405.202
2009-02-13,412.087
2009-02-16,404.086
2009-02-17,387.247
2009-02-18,383.085
2009-02-19,386.304
2009-02-20,372.732
2009-02-23,370.562
2009-02-24,366.512
2009-02-25,366.193
2009-02-26,373.909
2009-02-27,368.58
2009-03-02,351.097
2009-03-03,344.599
2009-03-04,356.32
2009-03-05,344.526
2009-03-06,342.088
2009-03-09,337.198
2009-03-10,354.879
2009-03-11,356.049
2009-03-12,358.195
2009-03-13,364.021
2009-03-16,375.311
2009-03-17,372.287
2009-03-18,374.368
2009-03-19,396.343
2009-03-20,393.735
2009-03-23,402.063
2009-03-24,402.773
2009-03-25,403.615
2009-03-26,404.347
2009-03-27,393.706
2009-03-30,378.772
2009-03-31,392.654
2009-04-01,398.758
2009-04-02,424.311
2009-04-03,427.887
2009-04-06,426.395
2009-04-07,416.206
2009-04-08,416.401
2009-04-09,427.758
2009-04-10,427.758
2009-04-13,431.622
2009-04-14,439.23
2009-04-15,437.771
2009-04-16,444.077
2009-04-17,447.66
2009-04-20,426.065
2009-04-21,428.269
2009-04-22,438.969
2009-04-23,443.675
2009-04-24,459.056
2009-04-27,453.737
2009-04-28,445.071
2009-04-29,461.162
2009-04-30,467.817
2009-05-01,469.334
2009-05-04,483.014
2009-05-05,489.797
2009-05-06,495.188
2009-05-07,496.049
2009-05-08,503.255
2009-05-11,497.277
2009-05-12,497.899
2009-05-13,479.3
2009-05-14,482.589
2009-05-15,489.965
2009-05-18,497.18
2009-05-19,511.114
2009-05-20,522.814
2009-05-21,513.159
2009-05-22,519.11
2009-05-25,519.953
2009-05-26,518.466
2009-05-27,522.702
2009-05-28,517.213
2009-05-29,525.51
2009-06-01,541.652
2009-06-02,549.457
2009-06-03,536.277
2009-06-04,532.901
2009-06-05,528.71
2009-06-08,518.949
2009-06-09,527.759
2009-06-10,535.256
2009-06-11,542.062
2009-06-12,537.703
2009-06-15,519.606
2009-06-16,520.264
2009-06-17,503.581
2009-06-18,506.388
2009-06-19,511.856
2009-06-22,494.775
2009-06-23,496.818
2009-06-24,510.655
2009-06-25,504.839
2009-06-26,512.953
2009-06-29,519.673
2009-06-30,516.291
2009-07-01,528.297
2009-07-02,514.841
2009-07-03,512.536
2009-07-06,502.232
2009-07-07,502.475
2009-07-08,491.135
2009-07-09,496.736
2009-07-10,490.698
2009-07-13,497.009
2009-07-14,504.812
2009-07-15,522.541
2009-07-16,524.7
2009-07-17,525.705
2009-07-20,536.07
2009-07-21,542.435
2009-07-22,544.204
2009-07-23,553.561
2009-07-24,552.245
2009-07-27,554.751
2009-07-28,547.242
2009-07-29,546.85
2009-07-30,558.975
2009-07-31,566.358
2009-08-03,586.879
2009-08-04,584.987
2009-08-05,587.792
2009-08-06,589.526
2009-08-07,586.938
2009-08-10,584.86
2009-08-11,574.494
2009-08-12,582.81
2009-08-13,593.392
2009-08-14,591.545
2009-08-17,571.628
2009-08-18,580.743
2009-08-19,582.87
2009-08-20,593.754
2009-08-21,607.385
2009-08-24,615.914
2009-08-25,618.443
2009-08-26,610.74
2009-08-27,606.372
2009-08-28,619.822
2009-08-31,613.33
2009-09-01,601.164
2009-09-02,590.695
2009-09-03,596.265
2009-09-04,604.693
2009-09-07,620.746
2009-09-08,633.501
2009-09-09,642.788
2009-09-10,644.379
2009-09-11,650.982
2009-09-14,646.927
2009-09-15,649.005
2009-09-16,664.107
2009-09-17,670.486
2009-09-18,664.84
2009-09-21,654.815
2009-09-22,666.08
2009-09-23,666.528
2009-09-24,650.168
2009-09-25,645.449
2009-09-28,651.779
2009-09-29,650.052
2009-09-30,652.858
2009-10-01,641.982
2009-10-02,629.18
2009-10-05,635.523
2009-10-06,656.106
2009-10-07,653.229
2009-10-08,667.429
2009-10-09,666.77
2009-10-12,674.41
2009-10-13,669.62
2009-10-14,685.349
2009-10-15,688.38
2009-10-16,682.79
2009-10-19,692.743
2009-10-20,690.3
2009-10-21,691.501
2009-10-22,681.772
2009-10-23,679.231
2009-10-26,666.448
2009-10-27,655.176
2009-10-28,632.75
2009-10-29,649.891
2009-10-30,638.211
2009-11-02,639.574
2009-11-03,627.247
2009-11-04,650.761
2009-11-05,655.905
2009-11-06,658.162
2009-11-09,675.165
2009-11-10,669.841
2009-11-11,674.323
2009-11-12,672.46
2009-11-13,676.25
2009-11-16,689.438
2009-11-17,680.722
2009-11-18,685.654
2009-11-19,667.139
2009-11-20,661.199
2009-11-23,677.023
2009-11-24,670.769
2009-11-25,675.261
2009-11-26,650.284
2009-11-27,659.324
2009-11-30,651.468
2009-12-01,672.964
2009-12-02,676.206
2009-12-03,675.636
2009-12-04,672.194
2009-12-07,668.302
2009-12-08,654.641
2009-12-09,646.063
2009-12-10,650.408
2009-12-11,650.331
2009-12-14,655.873
2009-12-15,652.078
2009-12-16,660.914
2009-12-17,644.78
2009-12-18,639.666
2009-12-21,646.352
2009-12-22,645.828
2009-12-23,650.969
2009-12-24,651.195
2009-12-25,651.195
2009-12-28,655.514
2009-12-29,660.253
2009-12-30,656.345
2009-12-31,660.892
2010-01-01,660.892
2010-01-04,676.598
2010-01-05,679.177
2010-01-06,680.027
2010-01-07,679.819
2010-01-08,682.858
2010-01-11,693.668
2010-01-12,685.028
2010-01-13,686.384
2010-01-14,690.131
2010-01-15,682.158
2010-01-18,685.678
2010-01-19,683.887
2010-01-20,669.64
2010-01-21,660.199
2010-01-22,654.486
2010-01-25,655.615
2010-01-26,651.495
2010-01-27,647.301
2010-01-28,640.551
2010-01-29,642.315
2010-02-01,646.219
2010-02-02,656.879
2010-02-03,651.68
2010-02-04,629.515
2010-02-05,611.0
2010-02-08,609.781
2010-02-09,613.446
2010-02-10,616.056
2010-02-11,615.33
2010-02-12,612.097
2010-02-15,612.051
2010-02-16,621.121
2010-02-17,629.071
2010-02-18,630.252
2010-02-19,626.936
2010-02-22,631.635
2010-02-23,624.888
2010-02-24,625.677
2010-02-25,612.499
2010-02-26,624.037
2010-03-01,624.148
2010-03-02,633.709
2010-03-03,644.275
2010-03-04,643.388
2010-03-05,651.782
2010-03-08,653.221
2010-03-09,648.991
2010-03-10,657.694
2010-03-11,658.159
2010-03-12,666.132
2010-03-15,657.098
2010-03-16,667.823
2010-03-17,673.032
2010-03-18,666.012
2010-03-19,660.287
2010-03-22,660.312
2010-03-23,666.318
2010-03-24,659.559
2010-03-25,666.374
2010-03-26,669.209
2010-03-29,672.606
2010-03-30,669.423
2010-03-31,674.196
2010-04-01,684.862
2010-04-02,684.862
2010-04-05,683.602
2010-04-06,685.286
2010-04-07,682.563
2010-04-08,678.44
2010-04-09,690.837
2010-04-12,697.132
2010-04-13,692.792
2010-04-14,701.554
2010-04-15,703.152
2010-04-16,691.825
2010-04-19,683.203
2010-04-20,693.665
2010-04-21,689.883
2010-04-22,680.233
2010-04-23,690.788
2010-04-26,694.942
2010-04-27,675.562
2010-04-28,657.524
2010-04-29,672.144
2010-04-30,673.313
2010-05-03,670.083
2010-05-04,644.671
2010-05-05,625.885
2010-05-06,612.482
2010-05-07,582.966
2010-05-10,629.904
2010-05-11,619.407
2010-05-12,633.672
2010-05-13,629.235
2010-05-14,605.151
2010-05-17,596.422
2010-05-18,604.056
2010-05-19,582.947
2010-05-20,566.676
2010-05-21,576.085
2010-05-24,571.008
2010-05-25,546.883
2010-05-26,562.378
2010-05-27,580.732
2010-05-28,582.803
2010-05-31,583.184
2010-06-01,585.431
2010-06-02,582.076
2010-06-03,591.815
2010-06-04,574.475
2010-06-07,563.247
2010-06-08,556.534
2010-06-09,573.851
2010-06-10,587.344
2010-06-11,587.804
2010-06-14,606.025
2010-06-15,611.832
2010-06-16,610.624
2010-06-17,611.44
2010-06-18,615.948
2010-06-21,621.157
2010-06-22,614.661
2010-06-23,608.195
2010-06-24,600.578
2010-06-25,596.384
2010-06-28,604.177
2010-06-29,579.806
2010-06-30,580.085
2010-07-01,575.071
2010-07-02,583.845
2010-07-05,580.749
2010-07-06,599.976
2010-07-07,603.984
2010-07-08,612.946
2010-07-09,613.922
2010-07-12,613.252
2010-07-13,628.96
2010-07-14,631.431
2010-07-15,633.28
2010-07-16,626.637
2010-07-19,621.696
2010-07-20,616.658
2010-07-21,624.165
2010-07-22,639.678
2010-07-23,641.448
2010-07-26,650.595
2010-07-27,653.691
2010-07-28,651.944
2010-07-29,654.955
2010-07-30,649.97
2010-08-02,673.383
2010-08-03,675.292
2010-08-04,671.049
2010-08-05,671.307
2010-08-06,672.32
2010-08-09,676.92
2010-08-10,660.771
2010-08-11,637.7
2010-08-12,631.514
2010-08-13,629.346
2010-08-16,634.5
2010-08-17,644.643
2010-08-18,643.395
2010-08-19,637.933
2010-08-20,623.005
2010-08-23,624.927
2010-08-24,614.939
2010-08-25,607.224
2010-08-26,618.634
2010-08-27,621.396
2010-08-30,620.591
2010-08-31,621.498
2010-09-01,642.888
2010-09-02,645.418
2010-09-03,651.672
2010-09-06,654.251
2010-09-07,642.645
2010-09-08,650.275
2010-09-09,656.524
2010-09-10,656.3
2010-09-13,667.998
2010-09-14,673.264
2010-09-15,676.031
2010-09-16,675.019
2010-09-17,673.671
