Date,EUROPE SMID CAP SMID (Small+Mid Cap)
2010-09-20,692.295
2010-09-21,694.626
2010-09-22,700.054
2010-09-23,695.813
2010-09-24,710.482
2010-09-27,709.841
2010-09-28,713.584
2010-09-29,715.974
2010-09-30,716.132
2010-10-01,720.055
2010-10-04,714.444
2010-10-05,729.922
2010-10-06,736.756
2010-10-07,738.276
2010-10-08,737.68
2010-10-11,740.452
2010-10-12,735.637
2010-10-13,752.254
2010-10-14,758.936
2010-10-15,754.438
2010-10-18,752.72
2010-10-19,739.116
2010-10-20,749.979
2010-10-21,756.24
2010-10-22,751.045
2010-10-25,757.845
2010-10-26,752.003
2010-10-27,741.309
2010-10-28,748.348
2010-10-29,749.066
2010-11-01,751.219
2010-11-02,759.03
2010-11-03,756.121
2010-11-04,776.797
2010-11-05,770.826
2010-11-08,764.418
2010-11-09,770.227
2010-11-10,753.001
2010-11-11,748.485
2010-11-12,746.976
2010-11-15,747.655
2010-11-16,728.283
2010-11-17,731.221
2010-11-18,743.546
2010-11-19,744.488
2010-11-22,738.654
2010-11-23,720.375
2010-11-24,726.204
2010-11-25,730.146
2010-11-26,720.713
2010-11-29,704.534
2010-11-30,700.39
2010-12-01,717.428
2010-12-02,736.917
2010-12-03,748.881
2010-12-06,746.873
2010-12-07,757.319
2010-12-08,751.103
2010-12-09,748.589
2010-12-10,752.084
2010-12-13,764.113
2010-12-14,764.34
2010-12-15,759.91
2010-12-16,754.757
2010-12-17,753.056
2010-12-20,755.086
2010-12-21,762.886
2010-12-22,762.834
2010-12-23,762.121
2010-12-24,763.389
2010-12-27,760.489
2010-12-28,761.406
2010-12-29,766.085
2010-12-30,768.082
2010-12-31,775.366
2011-01-03,777.779
2011-01-04,780.463
2011-01-05,768.849
2011-01-06,765.214
2011-01-07,763.18
2011-01-10,754.861
2011-01-11,766.277
2011-01-12,780.41
2011-01-13,788.587
2011-01-14,789.921
2011-01-17,787.216
2011-01-18,798.932
2011-01-19,794.674
2011-01-20,775.745
2011-01-21,788.656
2011-01-24,792.559
2011-01-25,788.512
2011-01-26,799.632
2011-01-27,804.905
2011-01-28,794.524
2011-01-31,795.999
2011-02-01,812.49
2011-02-02,811.088
2011-02-03,802.992
2011-02-04,803.112
2011-02-07,812.779
2011-02-08,817.877
2011-02-09,817.751
2011-02-10,807.973
2011-02-11,809.716
2011-02-14,810.82
2011-02-15,811.039
2011-02-16,812.743
2011-02-17,816.331
2011-02-18,820.258
2011-02-21,811.329
2011-02-22,807.886
2011-02-23,801.618
2011-02-24,796.953
2011-02-25,807.226
2011-02-28,819.049
2011-03-01,818.854
2011-03-02,816.776
2011-03-03,823.145
2011-03-04,825.433
2011-03-07,826.428
2011-03-08,821.002
2011-03-09,824.16
2011-03-10,803.917
2011-03-11,796.394
2011-03-14,798.491
2011-03-15,779.523
2011-03-16,768.906
2011-03-17,786.924
2011-03-18,799.238
2011-03-21,815.615
2011-03-22,814.412
2011-03-23,812.026
2011-03-24,823.573
2011-03-25,821.856
2011-03-28,820.735
2011-03-29,819.016
2011-03-30,826.377
2011-03-31,826.041
2011-04-01,832.953
2011-04-04,841.722
2011-04-05,842.184
2011-04-06,851.094
2011-04-07,842.525
2011-04-08,852.347
2011-04-11,850.371
2011-04-12,838.27
2011-04-13,845.614
2011-04-14,841.988
2011-04-15,841.622
2011-04-18,817.693
2011-04-19,829.712
2011-04-20,853.104
2011-04-21,862.982
2011-04-22,862.982
2011-04-25,861.006
2011-04-26,868.279
2011-04-27,871.229
2011-04-28,883.903
2011-04-29,887.864
2011-05-02,892.692
2011-05-03,883.057
2011-05-04,874.791
2011-05-05,858.525
2011-05-06,862.638
2011-05-09,851.093
2011-05-10,864.297
2011-05-11,864.032
2011-05-12,851.874
2011-05-13,851.069
2011-05-16,850.325
2011-05-17,838.107
2011-05-18,843.67
2011-05-19,849.214
2011-05-20,845.215
2011-05-23,823.489
2011-05-24,830.015
2011-05-25,832.082
2011-05-26,833.771
2011-05-27,849.181
2011-05-30,850.575
2011-05-31,862.924
2011-06-01,861.214
2011-06-02,853.69
2011-06-03,857.619
2011-06-06,855.775
2011-06-07,858.4
2011-06-08,841.338
2011-06-09,843.322
2011-06-10,824.481
2011-06-13,825.964
2011-06-14,837.69
2011-06-15,819.38
2011-06-16,801.919
2011-06-17,810.935
2011-06-20,803.033
2011-06-21,818.455
2011-06-22,817.566
2011-06-23,790.067
2011-06-24,790.438
2011-06-27,795.086
2011-06-28,802.71
2011-06-29,820.939
2011-06-30,836.166
2011-07-01,842.51
2011-07-04,849.69
2011-07-05,847.543
2011-07-06,835.893
2011-07-07,843.534
2011-07-08,832.022
2011-07-11,802.43
2011-07-12,797.334
2011-07-13,813.654
2011-07-14,804.516
2011-07-15,799.492
2011-07-18,777.013
2011-07-19,793.393
2011-07-20,802.564
2011-07-21,819.859
2011-07-22,826.537
2011-07-25,823.272
2011-07-26,825.616
2011-07-27,810.828
2011-07-28,800.756
2011-07-29,800.8
2011-08-01,782.333
2011-08-02,761.79
2011-08-03,748.619
2011-08-04,709.9
2011-08-05,700.027
2011-08-08,663.196
2011-08-09,681.165
2011-08-10,664.887
2011-08-11,685.46
2011-08-12,707.461
2011-08-15,723.127
2011-08-16,714.042
2011-08-17,717.901
2011-08-18,674.956
2011-08-19,673.158
2011-08-22,675.093
2011-08-23,678.781
2011-08-24,689.86
2011-08-25,682.307
2011-08-26,678.988
2011-08-29,698.058
2011-08-30,702.137
2011-08-31,722.388
2011-09-01,717.703
2011-09-02,700.625
2011-09-05,669.335
2011-09-06,659.755
2011-09-07,681.243
2011-09-08,685.513
2011-09-09,656.882
2011-09-12,635.597
2011-09-13,639.76
2011-09-14,649.305
2011-09-15,669.872
2011-09-16,673.368
2011-09-19,650.967
2011-09-20,664.085
2011-09-21,655.514
2011-09-22,615.029
2011-09-23,614.522
2011-09-26,618.619
2011-09-27,651.328
2011-09-28,642.725
2011-09-29,646.89
2011-09-30,627.073
2011-10-03,612.257
2011-10-04,590.665
2011-10-05,606.857
2011-10-06,627.5
2011-10-07,637.171
2011-10-10,656.311
2011-10-11,653.458
2011-10-12,674.029
2011-10-13,663.86
2011-10-14,678.49
2011-10-17,666.621
2011-10-18,661.339
2011-10-19,668.046
2011-10-20,653.396
2011-10-21,678.793
2011-10-24,689.656
2011-10-25,687.561
2011-10-26,684.379
2011-10-27,721.178
2011-10-28,722.323
2011-10-31,696.314
2011-11-01,658.195
2011-11-02,670.34
2011-11-03,683.326
2011-11-04,680.159
2011-11-07,675.644
2011-11-08,682.266
2011-11-09,660.358
2011-11-10,655.348
2011-11-11,678.806
2011-11-14,666.78
2011-11-15,655.364
2011-11-16,653.843
2011-11-17,643.095
2011-11-18,637.568
2011-11-21,613.479
2011-11-22,610.723
2011-11-23,595.718
2011-11-24,597.056
2011-11-25,596.479
2011-11-28,620.949
2011-11-29,627.204
2011-11-30,656.419
2011-12-01,650.166
2011-12-02,655.131
2011-12-05,663.847
2011-12-06,655.152
2011-12-07,654.393
2011-12-08,637.543
2011-12-09,644.256
2011-12-12,624.211
2011-12-13,621.855
2011-12-14,601.381
2011-12-15,609.32
2011-12-16,611.854
2011-12-19,609.552
2011-12-20,629.647
2011-12-21,624.059
2011-12-22,630.669
2011-12-23,634.351
2011-12-26,634.351
2011-12-27,635.821
2011-12-28,627.486
2011-12-29,629.768
2011-12-30,639.24
2012-01-02,645.504
2012-01-03,660.294
2012-01-04,649.671
2012-01-05,637.582
2012-01-06,636.148
2012-01-09,635.876
2012-01-10,647.677
2012-01-11,643.725
2012-01-12,651.92
2012-01-13,645.561
2012-01-16,648.992
2012-01-17,657.691
2012-01-18,664.838
2012-01-19,678.013
2012-01-20,679.254
2012-01-23,689.465
2012-01-24,679.79
2012-01-25,680.729
2012-01-26,699.164
2012-01-27,694.015
2012-01-30,682.647
2012-01-31,689.54
2012-02-01,710.093
2012-02-02,712.665
2012-02-03,721.143
2012-02-06,718.962
2012-02-07,723.19
2012-02-08,723.902
2012-02-09,727.802
2012-02-10,717.693
2012-02-13,723.462
2012-02-14,716.646
2012-02-15,718.962
2012-02-16,716.18
2012-02-17,729.106
2012-02-20,743.586
2012-02-21,737.529
2012-02-22,730.935
2012-02-23,732.442
2012-02-24,745.408
2012-02-27,739.184
2012-02-28,742.319
2012-02-29,742.445
2012-03-01,745.67
2012-03-02,739.903
2012-03-05,734.343
2012-03-06,705.841
2012-03-07,713.463
2012-03-08,735.005
2012-03-09,731.147
2012-03-12,729.622
2012-03-13,741.463
2012-03-14,738.068
2012-03-15,742.03
2012-03-16,752.026
2012-03-19,755.223
2012-03-20,745.644
2012-03-21,743.957
2012-03-22,734.435
2012-03-23,740.82
2012-03-26,754.752
2012-03-27,752.159
2012-03-28,742.275
2012-03-29,733.445
2012-03-30,744.689
2012-04-02,752.62
2012-04-03,750.031
2012-04-04,720.43
2012-04-05,719.421
2012-04-06,719.421
2012-04-09,719.63
2012-04-10,702.692
2012-04-11,711.1
2012-04-12,726.167
2012-04-13,712.698
2012-04-16,710.389
2012-04-17,727.635
2012-04-18,723.825
2012-04-19,723.701
2012-04-20,728.472
2012-04-23,705.484
2012-04-24,716.21
2012-04-25,725.072
2012-04-26,727.399
2012-04-27,737.43
2012-04-30,733.421
2012-05-01,735.06
2012-05-02,730.865
2012-05-03,731.189
2012-05-04,713.35
2012-05-07,714.082
2012-05-08,697.531
2012-05-09,690.093
2012-05-10,698.874
2012-05-11,700.173
2012-05-14,681.7
2012-05-15,672.096
2012-05-16,666.421
2012-05-17,657.472
2012-05-18,648.441
2012-05-21,656.391
2012-05-22,669.641
2012-05-23,647.532
2012-05-24,652.479
2012-05-25,649.772
2012-05-28,654.473
2012-05-29,661.435
2012-05-30,643.86
2012-05-31,638.854
2012-06-01,623.769
2012-06-04,625.481
2012-06-05,625.886
2012-06-06,641.959
2012-06-07,655.537
2012-06-08,647.655
2012-06-11,648.968
2012-06-12,644.694
2012-06-13,644.806
2012-06-14,644.966
2012-06-15,655.138
2012-06-18,654.983
2012-06-19,669.644
2012-06-20,678.905
2012-06-21,671.058
2012-06-22,660.618
2012-06-25,646.946
2012-06-26,643.03
2012-06-27,649.788
2012-06-28,644.942
2012-06-29,677.289
2012-07-02,681.742
2012-07-03,689.96
2012-07-04,686.103
2012-07-05,678.316
2012-07-06,667.013
2012-07-09,663.447
2012-07-10,668.087
2012-07-11,664.279
2012-07-12,653.577
2012-07-13,666.307
2012-07-16,669.259
2012-07-17,666.788
2012-07-18,674.344
2012-07-19,685.251
2012-07-20,672.732
2012-07-23,650.937
2012-07-24,648.687
2012-07-25,651.473
2012-07-26,674.781
2012-07-27,683.573
2012-07-30,685.999
2012-07-31,682.89
2012-08-01,682.795
2012-08-02,667.22
2012-08-03,690.437
2012-08-06,700.265
2012-08-07,703.772
2012-08-08,700.359
2012-08-09,701.372
2012-08-10,701.548
2012-08-13,699.106
2012-08-14,701.773
2012-08-15,700.76
2012-08-16,708.565
2012-08-17,712.217
2012-08-20,710.329
2012-08-21,721.346
2012-08-22,712.687
2012-08-23,715.052
2012-08-24,710.498
2012-08-27,712.436
2012-08-28,709.715
2012-08-29,709.259
2012-08-30,703.56
2012-08-31,714.131
2012-09-03,717.54
2012-09-04,710.621
2012-09-05,714.249
2012-09-06,729.563
2012-09-07,744.863
2012-09-10,744.599
2012-09-11,746.844
2012-09-12,754.332
2012-09-13,752.865
2012-09-14,779.234
2012-09-17,776.589
2012-09-18,767.366
2012-09-19,769.526
2012-09-20,762.841
2012-09-21,768.508
2012-09-24,760.041
2012-09-25,765.719
2012-09-26,745.353
2012-09-27,749.478
2012-09-28,746.162
2012-10-01,756.889
2012-10-02,757.842
2012-10-03,754.07
2012-10-04,761.973
2012-10-05,772.461
2012-10-08,759.311
2012-10-09,752.176
2012-10-10,746.409
2012-10-11,753.301
2012-10-12,751.808
2012-10-15,753.318
2012-10-16,765.64
2012-10-17,774.919
2012-10-18,775.301
2012-10-19,766.652
2012-10-22,766.404
2012-10-23,749.146
2012-10-24,753.309
2012-10-25,757.385
2012-10-26,755.351
2012-10-29,751.237
2012-10-30,758.737
2012-10-31,756.906
2012-11-01,765.1
2012-11-02,762.59
2012-11-05,754.971
2012-11-06,760.457
2012-11-07,750.369
2012-11-08,745.101
2012-11-09,741.412
2012-11-12,738.569
2012-11-13,739.149
2012-11-14,735.504
2012-11-15,730.893
2012-11-16,720.398
2012-11-19,738.803
2012-11-20,741.523
2012-11-21,744.085
2012-11-22,753.942
2012-11-23,762.01
2012-11-26,759.377
2012-11-27,760.877
2012-11-28,759.863
2012-11-29,772.647
2012-11-30,773.792
2012-12-03,778.353
2012-12-04,779.349
2012-12-05,781.288
2012-12-06,782.097
2012-12-07,779.902
2012-12-10,779.747
2012-12-11,786.67
2012-12-12,789.999
2012-12-13,790.111
2012-12-14,791.533
2012-12-17,794.216
2012-12-18,802.827
2012-12-19,812.148
2012-12-20,812.46
2012-12-21,805.024
2012-12-24,804.842
2012-12-25,804.842
2012-12-26,806.018
2012-12-27,807.101
2012-12-28,803.278
2012-12-31,804.24
2013-01-01,804.24
2013-01-02,823.955
2013-01-03,819.696
2013-01-04,818.315
2013-01-07,820.527
2013-01-08,816.382
2013-01-09,819.499
2013-01-10,828.664
2013-01-11,834.696
2013-01-14,831.779
2013-01-15,830.673
2013-01-16,827.516
2013-01-17,836.318
2013-01-18,833.538
2013-01-21,837.199
2013-01-22,836.434
2013-01-23,836.852
2013-01-24,843.158
2013-01-25,852.143
2013-01-28,849.817
2013-01-29,849.362
2013-01-30,849.823
2013-01-31,846.815
2013-02-01,860.678
2013-02-04,843.759
2013-02-05,844.529
2013-02-06,846.764
2013-02-07,839.563
2013-02-08,848.281
2013-02-11,843.066
2013-02-12,851.989
2013-02-13,857.732
2013-02-14,850.566
2013-02-15,852.572
2013-02-18,849.293
2013-02-19,859.265
2013-02-20,859.273
2013-02-21,839.355
2013-02-22,844.57
2013-02-25,843.678
2013-02-26,828.51
2013-02-27,836.717
2013-02-28,841.158
2013-03-01,833.722
2013-03-04,834.285
2013-03-05,849.049
2013-03-06,846.971
2013-03-07,851.279
2013-03-08,848.672
2013-03-11,848.985
2013-03-12,849.944
2013-03-13,845.914
2013-03-14,855.277
2013-03-15,859.678
2013-03-18,853.724
2013-03-19,845.551
2013-03-20,850.503
2013-03-21,845.625
2013-03-22,847.191
2013-03-25,839.246
2013-03-26,839.0
2013-03-27,829.625
2013-03-28,839.126
2013-03-29,839.126
2013-04-01,840.182
2013-04-02,845.343
2013-04-03,841.145
2013-04-04,832.055
2013-04-05,827.788
2013-04-08,828.69
2013-04-09,832.788
2013-04-10,850.227
2013-04-11,860.937
2013-04-12,854.248
2013-04-15,843.514
2013-04-16,839.451
2013-04-17,823.571
2013-04-18,825.003
2013-04-19,828.977
2013-04-22,828.021
2013-04-23,844.35
2013-04-24,848.466
2013-04-25,859.665
2013-04-26,859.62
2013-04-29,866.762
2013-04-30,870.933
2013-05-01,872.779
2013-05-02,866.573
2013-05-03,878.934
2013-05-06,876.866
2013-05-07,879.339
2013-05-08,892.446
2013-05-09,890.511
2013-05-10,885.522
2013-05-13,886.093
2013-05-14,887.866
2013-05-15,888.279
2013-05-16,894.603
2013-05-17,889.944
2013-05-20,895.779
2013-05-21,898.03
2013-05-22,897.99
2013-05-23,881.33
2013-05-24,882.089
2013-05-27,885.408
2013-05-28,891.244
2013-05-29,885.289
2013-05-30,894.864
2013-05-31,883.688
2013-06-03,883.389
2013-06-04,886.764
2013-06-05,877.297
2013-06-06,876.493
2013-06-07,885.199
2013-06-10,884.424
2013-06-11,877.561
2013-06-12,881.309
2013-06-13,877.602
2013-06-14,886.068
2013-06-17,892.3
2013-06-18,896.151
2013-06-19,897.377
2013-06-20,859.843
2013-06-21,846.403
2013-06-24,826.269
2013-06-25,837.15
2013-06-26,844.791
2013-06-27,851.509
2013-06-28,848.364
2013-07-01,862.348
2013-07-02,861.016
2013-07-03,855.677
2013-07-04,867.947
2013-07-05,856.339
2013-07-08,869.225
2013-07-09,870.897
2013-07-10,876.856
2013-07-11,894.584
2013-07-12,896.074
2013-07-15,898.912
2013-07-16,900.165
2013-07-17,901.598
2013-07-18,911.13
2013-07-19,914.468
2013-07-22,919.723
2013-07-23,918.902
2013-07-24,924.222
2013-07-25,920.703
2013-07-26,920.521
2013-07-29,920.561
2013-07-30,923.337
2013-07-31,924.242
2013-08-01,932.68
2013-08-02,938.456
2013-08-05,941.866
2013-08-06,943.098
2013-08-07,942.139
2013-08-08,953.706
2013-08-09,955.747
2013-08-12,952.1
2013-08-13,951.751
2013-08-14,958.376
2013-08-15,944.334
2013-08-16,953.788
2013-08-19,954.698
2013-08-20,950.635
2013-08-21,945.364
2013-08-22,951.409
2013-08-23,959.019
2013-08-26,954.513
2013-08-27,938.608
2013-08-28,930.103
2013-08-29,931.047
2013-08-30,921.182
2013-09-02,938.311
2013-09-03,935.522
2013-09-04,939.762
2013-09-05,942.112
2013-09-06,948.065
2013-09-09,957.325
2013-09-10,971.642
2013-09-11,976.242
2013-09-12,975.35
2013-09-13,974.721
2013-09-16,987.913
2013-09-17,982.308
2013-09-18,983.66
2013-09-19,1000.991
2013-09-20,996.184
2013-09-23,990.589
2013-09-24,992.9
2013-09-25,992.575
2013-09-26,989.812
2013-09-27,992.495
2013-09-30,988.833
2013-10-01,997.602
2013-10-02,996.507
2013-10-03,994.934
2013-10-04,992.335
2013-10-07,987.52
2013-10-08,983.462
2013-10-09,971.645
2013-10-10,987.767
2013-10-11,993.804
2013-10-14,998.252
2013-10-15,1001.126
2013-10-16,1002.156
2013-10-17,1015.112
2013-10-18,1027.608
2013-10-21,1034.251
2013-10-22,1041.533
2013-10-23,1038.044
2013-10-24,1042.065
2013-10-25,1039.266
2013-10-28,1035.138
2013-10-29,1036.953
2013-10-30,1039.169
2013-10-31,1033.074
2013-11-01,1021.559
2013-11-04,1026.271
2013-11-05,1022.501
2013-11-06,1033.267
2013-11-07,1023.882
2013-11-08,1018.358
2013-11-11,1026.265
2013-11-12,1021.489
2013-11-13,1011.302
2013-11-14,1022.358
2013-11-15,1024.297
2013-11-18,1031.467
2013-11-19,1025.966
2013-11-20,1020.134
2013-11-21,1018.113
2013-11-22,1025.348
2013-11-25,1028.627
2013-11-26,1030.983
2013-11-27,1038.931
2013-11-28,1044.124
2013-11-29,1046.367
2013-12-02,1038.783
2013-12-03,1025.666
2013-12-04,1018.245
2013-12-05,1019.635
2013-12-06,1026.51
2013-12-09,1033.004
2013-12-10,1034.847
2013-12-11,1031.658
2013-12-12,1017.519
2013-12-13,1015.619
2013-12-16,1026.588
2013-12-17,1020.903
2013-12-18,1030.747
2013-12-19,1040.25
2013-12-20,1046.811
2013-12-23,1056.972
2013-12-24,1057.874
2013-12-25,1057.874
2013-12-26,1060.349
2013-12-27,1074.888
2013-12-30,1079.015
2013-12-31,1080.306
2014-01-01,1080.306
2014-01-02,1068.747
2014-01-03,1074.475
2014-01-06,1077.075
2014-01-07,1078.816
2014-01-08,1080.604
2014-01-09,1078.543
2014-01-10,1093.334
2014-01-13,1096.005
2014-01-14,1099.816
2014-01-15,1100.778
2014-01-16,1099.09
2014-01-17,1102.432
2014-01-20,1101.096
2014-01-21,1099.633
2014-01-22,1102.91
2014-01-23,1101.976
2014-01-24,1077.036
2014-01-27,1066.868
2014-01-28,1079.259
2014-01-29,1074.997
2014-01-30,1070.442
2014-01-31,1061.079
2014-02-03,1050.45
2014-02-04,1048.427
2014-02-05,1051.726
2014-02-06,1072.041
2014-02-07,1080.361
2014-02-10,1083.853
2014-02-11,1099.943
2014-02-12,1101.184
2014-02-13,1105.776
2014-02-14,1114.342
2014-02-17,1121.887
2014-02-18,1124.395
2014-02-19,1126.705
2014-02-20,1121.619
2014-02-21,1129.046
2014-02-24,1135.035
2014-02-25,1138.373
2014-02-26,1130.866
2014-02-27,1133.582
2014-02-28,1152.036
2014-03-03,1122.333
2014-03-04,1142.478
2014-03-05,1145.014
2014-03-06,1155.985
2014-03-07,1147.2
2014-03-10,1140.399
2014-03-11,1140.709
2014-03-12,1130.798
2014-03-13,1123.071
2014-03-14,1113.271
2014-03-17,1130.268
2014-03-18,1134.411
2014-03-19,1134.66
2014-03-20,1119.497
2014-03-21,1117.068
2014-03-24,1102.793
2014-03-25,1114.665
2014-03-26,1126.273
2014-03-27,1123.11
2014-03-28,1128.885
2014-03-31,1136.802
2014-04-01,1146.972
2014-04-02,1147.056
2014-04-03,1142.097
2014-04-04,1146.961
2014-04-07,1137.285
2014-04-08,1128.763
2014-04-09,1140.456
2014-04-10,1139.127
2014-04-11,1120.044
2014-04-14,1105.982
2014-04-15,1096.097
2014-04-16,1112.308
2014-04-17,1122.919
2014-04-18,1122.919
2014-04-21,1120.917
2014-04-22,1137.433
2014-04-23,1135.822
2014-04-24,1138.243
2014-04-25,1131.902
2014-04-28,1130.08
2014-04-29,1139.2
2014-04-30,1144.104
2014-05-01,1146.299
2014-05-02,1149.639
2014-05-05,1147.652
2014-05-06,1153.723
2014-05-07,1147.865
2014-05-08,1153.313
2014-05-09,1142.28
2014-05-12,1152.748
2014-05-13,1150.817
2014-05-14,1145.447
2014-05-15,1126.537
2014-05-16,1117.158
2014-05-19,1121.366
2014-05-20,1123.669
2014-05-21,1129.477
2014-05-22,1134.16
2014-05-23,1135.069
2014-05-26,1144.06
2014-05-27,1147.566
2014-05-28,1148.15
2014-05-29,1149.917
2014-05-30,1154.261
2014-06-02,1155.674
2014-06-03,1148.063
2014-06-04,1152.183
2014-06-05,1155.985
2014-06-06,1169.974
2014-06-09,1170.139
2014-06-10,1167.467
2014-06-11,1155.784
2014-06-12,1159.151
2014-06-13,1149.24
2014-06-16,1146.738
2014-06-17,1145.952
2014-06-18,1146.977
2014-06-19,1156.669
2014-06-20,1152.538
2014-06-23,1147.96
2014-06-24,1140.92
2014-06-25,1132.219
2014-06-26,1135.902
2014-06-27,1140.812
2014-06-30,1145.927
2014-07-01,1153.693
2014-07-02,1156.314
2014-07-03,1163.077
2014-07-04,1158.88
2014-07-07,1148.552
2014-07-08,1130.647
2014-07-09,1130.516
2014-07-10,1113.758
2014-07-11,1115.143
2014-07-14,1127.053
2014-07-15,1117.503
2014-07-16,1130.708
2014-07-17,1122.557
2014-07-18,1120.334
2014-07-21,1115.597
2014-07-22,1124.295
2014-07-23,1127.017
2014-07-24,1129.929
2014-07-25,1120.771
2014-07-28,1116.135
2014-07-29,1116.829
2014-07-30,1108.209
2014-07-31,1093.154
2014-08-01,1083.246
2014-08-04,1077.6
2014-08-05,1074.65
2014-08-06,1060.884
2014-08-07,1055.179
2014-08-08,1052.381
2014-08-11,1069.715
2014-08-12,1067.681
2014-08-13,1071.718
2014-08-14,1076.39
2014-08-15,1074.465
2014-08-18,1085.217
2014-08-19,1088.693
2014-08-20,1084.205
2014-08-21,1090.524
2014-08-22,1086.714
2014-08-25,1092.601
2014-08-26,1100.416
2014-08-27,1104.229
2014-08-28,1093.102
2014-08-29,1093.184
2014-09-01,1092.144
2014-09-02,1090.605
2014-09-03,1096.156
2014-09-04,1092.309
2014-09-05,1087.513
2014-09-08,1078.712
2014-09-09,1072.116
2014-09-10,1068.772
2014-09-11,1069.814
2014-09-12,1071.595
2014-09-15,1066.452
2014-09-16,1059.122
2014-09-17,1067.021
2014-09-18,1073.821
2014-09-19,1070.468
2014-09-22,1064.412
2014-09-23,1052.11
2014-09-24,1048.502
2014-09-25,1037.866
2014-09-26,1034.608
2014-09-29,1032.848
2014-09-30,1032.949
2014-10-01,1020.685
2014-10-02,1001.544
2014-10-03,1001.813
2014-10-06,1007.425
2014-10-07,995.885
2014-10-08,988.134
2014-10-09,983.939
2014-10-10,961.745
2014-10-13,960.44
2014-10-14,962.718
2014-10-15,943.675
2014-10-16,944.912
2014-10-17,971.462
2014-10-20,970.838
2014-10-21,990.39
2014-10-22,996.558
2014-10-23,999.221
2014-10-24,997.791
2014-10-27,994.194
2014-10-28,1006.86
2014-10-29,1010.398
2014-10-30,1005.861
2014-10-31,1014.516
2014-11-03,1008.031
2014-11-04,1006.954
2014-11-05,1013.66
2014-11-06,1011.837
2014-11-07,1006.199
2014-11-10,1017.011
2014-11-11,1019.275
2014-11-12,1012.997
2014-11-13,1013.103
2014-11-14,1013.62
2014-11-17,1015.451
2014-11-18,1027.301
2014-11-19,1026.365
2014-11-20,1026.256
2014-11-21,1032.106
2014-11-24,1037.212
2014-11-25,1045.102
2014-11-26,1047.477
2014-11-27,1047.178
2014-11-28,1042.647
2014-12-01,1039.875
2014-12-02,1038.293
2014-12-03,1040.303
2014-12-04,1042.063
2014-12-05,1045.616
2014-12-08,1040.713
2014-12-09,1029.972
2014-12-10,1028.323
2014-12-11,1023.504
2014-12-12,1008.734
2014-12-15,989.925
2014-12-16,1009.17
2014-12-17,1002.459
2014-12-18,1021.357
2014-12-19,1026.482
2014-12-22,1032.559
2014-12-23,1032.899
2014-12-24,1034.109
2014-12-25,1034.109
2014-12-26,1033.162
2014-12-29,1032.338
2014-12-30,1026.69
2014-12-31,1026.687
2015-01-01,1026.687
2015-01-02,1019.982
2015-01-05,998.642
2015-01-06,988.136
2015-01-07,980.465
2015-01-08,998.52
2015-01-09,997.877
2015-01-12,998.172
2015-01-13,1007.843
2015-01-14,996.796
2015-01-15,998.313
2015-01-16,997.087
2015-01-19,1013.989
2015-01-20,1015.86
2015-01-21,1021.501
2015-01-22,1023.856
2015-01-23,1023.295
2015-01-26,1032.084
2015-01-27,1033.177
2015-01-28,1032.769
2015-01-29,1030.204
2015-01-30,1025.605
2015-02-02,1029.492
2015-02-03,1047.838
2015-02-04,1051.303
2015-02-05,1060.115
2015-02-06,1055.189
2015-02-09,1045.296
2015-02-10,1054.823
2015-02-11,1050.415
2015-02-12,1069.087
2015-02-13,1074.76
2015-02-16,1075.102
2015-02-17,1073.7
2015-02-18,1084.129
2015-02-19,1089.833
2015-02-20,1089.422
2015-02-23,1096.619
2015-02-24,1099.062
2015-02-25,1100.933
2015-02-26,1096.543
2015-02-27,1100.791
2015-03-02,1096.789
2015-03-03,1086.388
2015-03-04,1078.669
2015-03-05,1088.057
2015-03-06,1073.952
2015-03-09,1069.463
2015-03-10,1049.162
2015-03-11,1050.517
2015-03-12,1055.809
2015-03-13,1050.791
2015-03-16,1063.072
2015-03-17,1055.583
2015-03-18,1060.87
2015-03-19,1067.463
2015-03-20,1089.833
2015-03-23,1097.734
2015-03-24,1100.723
2015-03-25,1097.635
2015-03-26,1079.131
2015-03-27,1077.891
2015-03-30,1083.368
2015-03-31,1072.375
2015-04-01,1076.083
2015-04-02,1089.162
2015-04-03,1089.162
2015-04-06,1102.199
2015-04-07,1104.063
2015-04-08,1101.417
2015-04-09,1102.261
2015-04-10,1106.837
2015-04-13,1104.071
2015-04-14,1114.971
2015-04-15,1111.409
2015-04-16,1113.411
2015-04-17,1102.067
2015-04-20,1106.364
2015-04-21,1114.787
2015-04-22,1110.251
2015-04-23,1113.481
2015-04-24,1124.814
2015-04-27,1136.661
2015-04-28,1130.955
2015-04-29,1126.207
2015-04-30,1128.877
2015-05-01,1124.08
2015-05-04,1126.718
2015-05-05,1117.256
2015-05-06,1124.843
2015-05-07,1119.537
2015-05-08,1147.625
2015-05-11,1149.323
2015-05-12,1145.199
2015-05-13,1160.139
2015-05-14,1168.978
2015-05-15,1177.033
2015-05-18,1172.868
2015-05-19,1166.75
2015-05-20,1165.222
2015-05-21,1171.427
2015-05-22,1160.639
2015-05-25,1157.421
2015-05-26,1138.947
2015-05-27,1147.394
2015-05-28,1148.559
2015-05-29,1138.211
2015-06-01,1134.779
2015-06-02,1149.169
2015-06-03,1161.444
2015-06-04,1154.075
2015-06-05,1126.019
2015-06-08,1126.091
2015-06-09,1128.12
2015-06-10,1152.503
