Date,EM (EMERGING MARKETS) IMI VALUE IMI (Large+Mid+Small Cap)
2010-07-12,1118.507
2010-07-13,1123.048
2010-07-14,1128.737
2010-07-15,1124.026
2010-07-16,1114.419
2010-07-19,1110.087
2010-07-20,1119.459
2010-07-21,1131.899
2010-07-22,1142.132
2010-07-23,1151.055
2010-07-26,1156.189
2010-07-27,1163.001
2010-07-28,1163.723
2010-07-29,1166.569
2010-07-30,1164.532
2010-08-02,1189.002
2010-08-03,1185.034
2010-08-04,1187.319
2010-08-05,1188.452
2010-08-06,1188.871
2010-08-09,1194.647
2010-08-10,1177.108
2010-08-11,1155.25
2010-08-12,1149.622
2010-08-13,1154.479
2010-08-16,1158.994
2010-08-17,1168.809
2010-08-18,1168.853
2010-08-19,1168.209
2010-08-20,1162.088
2010-08-23,1160.833
2010-08-24,1146.878
2010-08-25,1134.585
2010-08-26,1138.351
2010-08-27,1143.029
2010-08-30,1145.168
2010-08-31,1141.569
2010-09-01,1165.182
2010-09-02,1172.008
2010-09-03,1183.094
2010-09-06,1193.048
2010-09-07,1187.124
2010-09-08,1184.418
2010-09-09,1190.844
2010-09-10,1195.248
2010-09-13,1218.66
2010-09-14,1219.838
2010-09-15,1222.852
2010-09-16,1215.034
2010-09-17,1221.321
2010-09-20,1231.157
2010-09-21,1229.626
2010-09-22,1233.531
2010-09-23,1232.781
2010-09-24,1240.727
2010-09-27,1251.305
2010-09-28,1249.586
2010-09-29,1260.535
2010-09-30,1265.552
2010-10-01,1278.218
2010-10-04,1284.387
2010-10-05,1291.879
2010-10-06,1304.089
2010-10-07,1299.855
2010-10-08,1296.91
2010-10-11,1304.028
2010-10-12,1293.679
2010-10-13,1314.628
2010-10-14,1327.499
2010-10-15,1322.077
2010-10-18,1310.258
2010-10-19,1295.13
2010-10-20,1297.642
2010-10-21,1300.764
2010-10-22,1300.37
2010-10-25,1313.314
2010-10-26,1317.44
2010-10-27,1298.245
2010-10-28,1301.569
2010-10-29,1304.079
2010-11-01,1320.88
2010-11-02,1324.667
2010-11-03,1335.29
2010-11-04,1356.974
2010-11-05,1362.693
2010-11-08,1362.96
2010-11-09,1363.228
2010-11-10,1356.152
2010-11-11,1346.255
2010-11-12,1323.479
2010-11-15,1314.823
2010-11-16,1298.948
2010-11-17,1291.561
2010-11-18,1309.934
2010-11-19,1309.505
2010-11-22,1309.458
2010-11-23,1283.002
2010-11-24,1290.113
2010-11-25,1292.973
2010-11-26,1272.138
2010-11-29,1271.62
2010-11-30,1267.691
2010-12-01,1293.531
2010-12-02,1312.096
2010-12-03,1320.399
2010-12-06,1325.614
2010-12-07,1330.167
2010-12-08,1312.94
2010-12-09,1314.614
2010-12-10,1314.077
2010-12-13,1326.678
2010-12-14,1332.581
2010-12-15,1322.252
2010-12-16,1313.671
2010-12-17,1319.086
2010-12-20,1315.027
2010-12-21,1331.165
2010-12-22,1333.7
2010-12-23,1335.291
2010-12-24,1334.669
2010-12-27,1333.425
2010-12-28,1334.413
2010-12-29,1346.043
2010-12-30,1357.096
2010-12-31,1364.607
2011-01-03,1379.278
2011-01-04,1380.76
2011-01-05,1375.77
2011-01-06,1368.83
2011-01-07,1358.711
2011-01-10,1347.659
2011-01-11,1356.437
2011-01-12,1380.478
2011-01-13,1380.94
2011-01-14,1377.216
2011-01-17,1369.981
2011-01-18,1375.455
2011-01-19,1379.412
2011-01-20,1358.904
2011-01-21,1352.671
2011-01-24,1351.508
2011-01-25,1350.449
2011-01-26,1356.607
2011-01-27,1356.555
2011-01-28,1339.826
2011-01-31,1332.7
2011-02-01,1347.091
2011-02-02,1354.15
2011-02-03,1352.045
2011-02-04,1348.523
2011-02-07,1347.414
2011-02-08,1346.679
2011-02-09,1329.262
2011-02-10,1306.11
2011-02-11,1305.71
2011-02-14,1320.042
2011-02-15,1317.499
2011-02-16,1324.028
2011-02-17,1325.302
2011-02-18,1335.831
2011-02-21,1334.286
2011-02-22,1313.95
2011-02-23,1309.103
2011-02-24,1298.681
2011-02-25,1312.561
2011-02-28,1321.353
2011-03-01,1326.386
2011-03-02,1327.082
2011-03-03,1342.21
2011-03-04,1354.604
2011-03-07,1347.444
2011-03-08,1352.177
2011-03-09,1352.044
2011-03-10,1329.059
2011-03-11,1321.349
2011-03-14,1330.686
2011-03-15,1302.257
2011-03-16,1306.837
2011-03-17,1302.556
2011-03-18,1311.245
2011-03-21,1324.298
2011-03-22,1335.224
2011-03-23,1341.245
2011-03-24,1352.857
2011-03-25,1362.969
2011-03-28,1357.668
2011-03-29,1362.445
2011-03-30,1381.866
2011-03-31,1394.756
2011-04-01,1411.961
2011-04-04,1422.677
2011-04-05,1424.38
2011-04-06,1433.765
2011-04-07,1431.092
2011-04-08,1436.065
2011-04-11,1428.663
2011-04-12,1402.414
2011-04-13,1409.622
2011-04-14,1404.126
2011-04-15,1405.188
2011-04-18,1380.826
2011-04-19,1386.883
2011-04-20,1419.463
2011-04-21,1431.051
2011-04-22,1431.95
2011-04-25,1428.277
2011-04-26,1428.084
2011-04-27,1427.499
2011-04-28,1426.365
2011-04-29,1431.562
2011-05-02,1434.286
2011-05-03,1412.498
2011-05-04,1397.603
2011-05-05,1384.281
2011-05-06,1386.523
2011-05-09,1385.017
2011-05-10,1391.854
2011-05-11,1390.967
2011-05-12,1369.121
2011-05-13,1365.58
2011-05-16,1355.699
2011-05-17,1352.209
2011-05-18,1361.911
2011-05-19,1359.228
2011-05-20,1359.202
2011-05-23,1327.91
2011-05-24,1340.453
2011-05-25,1333.392
2011-05-26,1349.666
2011-05-27,1367.258
2011-05-30,1367.922
2011-05-31,1390.237
2011-06-01,1388.708
2011-06-02,1379.882
2011-06-03,1376.43
2011-06-06,1368.388
2011-06-07,1374.741
2011-06-08,1367.491
2011-06-09,1362.095
2011-06-10,1348.017
2011-06-13,1343.719
2011-06-14,1353.702
2011-06-15,1345.897
2011-06-16,1323.611
2011-06-17,1321.917
2011-06-20,1313.444
2011-06-21,1330.173
2011-06-22,1333.285
2011-06-23,1320.175
2011-06-24,1333.665
2011-06-27,1330.015
2011-06-28,1339.59
2011-06-29,1352.925
2011-06-30,1368.488
2011-07-01,1378.729
2011-07-04,1392.718
2011-07-05,1388.616
2011-07-06,1381.214
2011-07-07,1389.37
2011-07-08,1386.338
2011-07-11,1361.846
2011-07-12,1337.057
2011-07-13,1354.709
2011-07-14,1350.88
2011-07-15,1351.431
2011-07-18,1336.599
2011-07-19,1344.912
2011-07-20,1355.972
2011-07-21,1365.725
2011-07-22,1377.564
2011-07-25,1373.75
2011-07-26,1384.989
2011-07-27,1376.38
2011-07-28,1371.432
2011-07-29,1363.065
2011-08-01,1373.749
2011-08-02,1350.19
2011-08-03,1321.545
2011-08-04,1291.148
2011-08-05,1252.115
2011-08-08,1192.467
2011-08-09,1159.956
2011-08-10,1176.748
2011-08-11,1187.017
2011-08-12,1188.935
2011-08-15,1216.312
2011-08-16,1223.815
2011-08-17,1229.83
2011-08-18,1197.369
2011-08-19,1170.534
2011-08-22,1169.437
2011-08-23,1190.428
2011-08-24,1182.193
2011-08-25,1176.785
2011-08-26,1177.645
2011-08-29,1211.86
2011-08-30,1220.832
2011-08-31,1241.073
2011-09-01,1245.897
2011-09-02,1227.809
2011-09-05,1193.133
2011-09-06,1191.387
2011-09-07,1216.981
2011-09-08,1222.395
2011-09-09,1197.323
2011-09-12,1173.77
2011-09-13,1166.945
2011-09-14,1152.687
2011-09-15,1165.154
2011-09-16,1180.559
2011-09-19,1148.735
2011-09-20,1149.595
2011-09-21,1138.257
2011-09-22,1069.243
2011-09-23,1044.731
2011-09-26,1033.777
2011-09-27,1081.059
2011-09-28,1076.858
2011-09-29,1081.408
2011-09-30,1067.368
2011-10-03,1036.111
2011-10-04,1014.088
2011-10-05,1019.439
2011-10-06,1048.026
2011-10-07,1067.477
2011-10-10,1083.937
2011-10-11,1097.067
2011-10-12,1111.679
2011-10-13,1119.701
2011-10-14,1125.957
2011-10-17,1132.466
2011-10-18,1114.432
2011-10-19,1126.027
2011-10-20,1099.111
2011-10-21,1112.867
2011-10-24,1144.857
2011-10-25,1151.685
2011-10-26,1155.707
2011-10-27,1193.278
2011-10-28,1214.268
2011-10-31,1199.71
2011-11-01,1170.7
2011-11-02,1178.727
2011-11-03,1173.743
2011-11-04,1191.944
2011-11-07,1192.826
2011-11-08,1193.735
2011-11-09,1181.388
2011-11-10,1150.223
2011-11-11,1170.924
2011-11-14,1176.135
2011-11-15,1167.349
2011-11-16,1158.04
2011-11-17,1150.053
2011-11-18,1130.019
2011-11-21,1102.153
2011-11-22,1099.122
2011-11-23,1071.464
2011-11-24,1073.83
2011-11-25,1062.77
2011-11-28,1091.307
2011-11-29,1098.637
2011-11-30,1119.334
2011-12-01,1156.461
2011-12-02,1160.725
2011-12-05,1167.721
2011-12-06,1151.777
2011-12-07,1159.717
2011-12-08,1144.547
2011-12-09,1129.084
2011-12-12,1117.372
2011-12-13,1108.302
2011-12-14,1093.702
2011-12-15,1085.558
2011-12-16,1091.414
2011-12-19,1070.999
2011-12-20,1085.691
2011-12-21,1105.055
2011-12-22,1110.516
2011-12-23,1120.505
2011-12-26,1119.939
2011-12-27,1115.461
2011-12-28,1102.018
2011-12-29,1103.741
2011-12-30,1106.261
2012-01-02,1106.41
2012-01-03,1134.758
2012-01-04,1134.192
2012-01-05,1131.481
2012-01-06,1125.479
2012-01-09,1130.497
2012-01-10,1152.901
2012-01-11,1154.0
2012-01-12,1161.663
2012-01-13,1161.697
2012-01-16,1161.321
2012-01-17,1186.995
2012-01-18,1197.34
2012-01-19,1210.543
2012-01-20,1215.72
2012-01-23,1222.199
2012-01-24,1220.729
2012-01-25,1223.291
2012-01-26,1241.173
2012-01-27,1245.322
2012-01-30,1234.353
2012-01-31,1251.875
2012-02-01,1267.052
2012-02-02,1286.274
2012-02-03,1292.428
2012-02-06,1292.431
2012-02-07,1293.752
2012-02-08,1310.974
2012-02-09,1313.074
2012-02-10,1288.529
2012-02-13,1301.582
2012-02-14,1293.613
2012-02-15,1306.48
2012-02-16,1292.527
2012-02-17,1307.117
2012-02-20,1312.954
2012-02-21,1310.117
2012-02-22,1308.187
2012-02-23,1303.269
2012-02-24,1313.581
2012-02-27,1298.944
2012-02-28,1315.14
2012-02-29,1326.917
2012-03-01,1324.474
2012-03-02,1330.44
2012-03-05,1311.143
2012-03-06,1279.262
2012-03-07,1273.975
2012-03-08,1291.832
2012-03-09,1299.961
2012-03-12,1289.141
2012-03-13,1309.534
2012-03-14,1308.729
2012-03-15,1305.823
2012-03-16,1304.237
2012-03-19,1298.823
2012-03-20,1285.424
2012-03-21,1282.195
2012-03-22,1271.156
2012-03-23,1272.577
2012-03-26,1274.564
2012-03-27,1285.75
2012-03-28,1271.188
2012-03-29,1256.52
2012-03-30,1269.42
2012-04-02,1275.588
2012-04-03,1282.284
2012-04-04,1260.13
2012-04-05,1257.026
2012-04-06,1256.436
2012-04-09,1242.412
2012-04-10,1232.72
2012-04-11,1231.955
2012-04-12,1245.999
2012-04-13,1251.706
2012-04-16,1242.504
2012-04-17,1242.626
2012-04-18,1245.047
2012-04-19,1242.693
2012-04-20,1240.606
2012-04-23,1224.762
2012-04-24,1226.798
2012-04-25,1227.273
2012-04-26,1229.638
2012-04-27,1232.604
2012-04-30,1239.793
2012-05-01,1239.403
2012-05-02,1247.67
2012-05-03,1240.558
2012-05-04,1228.831
2012-05-07,1215.997
2012-05-08,1206.135
2012-05-09,1188.128
2012-05-10,1190.637
2012-05-11,1177.223
2012-05-14,1153.051
2012-05-15,1146.248
2012-05-16,1122.679
2012-05-17,1118.015
2012-05-18,1101.73
2012-05-21,1110.365
2012-05-22,1118.686
2012-05-23,1092.563
2012-05-24,1096.808
2012-05-25,1096.99
2012-05-28,1105.986
2012-05-29,1122.689
2012-05-30,1105.239
2012-05-31,1103.678
2012-06-01,1089.103
2012-06-04,1076.976
2012-06-05,1082.944
2012-06-06,1102.492
2012-06-07,1113.331
2012-06-08,1103.236
2012-06-11,1113.709
2012-06-12,1112.172
2012-06-13,1119.456
2012-06-14,1113.942
2012-06-15,1130.232
2012-06-18,1139.697
2012-06-19,1151.589
2012-06-20,1158.572
2012-06-21,1141.921
2012-06-22,1125.265
2012-06-25,1110.252
2012-06-26,1112.65
2012-06-27,1118.793
2012-06-28,1110.889
2012-06-29,1148.06
2012-07-02,1154.249
2012-07-03,1173.887
2012-07-04,1173.007
2012-07-05,1172.912
2012-07-06,1161.065
2012-07-09,1149.757
2012-07-10,1147.256
2012-07-11,1144.424
2012-07-12,1123.453
2012-07-13,1136.284
2012-07-16,1135.843
2012-07-17,1143.582
2012-07-18,1141.106
2012-07-19,1151.483
2012-07-20,1145.808
2012-07-23,1116.812
2012-07-24,1112.107
2012-07-25,1107.427
2012-07-26,1119.753
2012-07-27,1148.625
2012-07-30,1156.396
2012-07-31,1161.398
2012-08-01,1164.09
2012-08-02,1153.629
2012-08-03,1163.463
2012-08-06,1180.236
2012-08-07,1181.901
2012-08-08,1186.857
2012-08-09,1197.586
2012-08-10,1197.322
2012-08-13,1190.779
2012-08-14,1196.336
2012-08-15,1192.878
2012-08-16,1194.529
2012-08-17,1190.003
2012-08-20,1186.936
2012-08-21,1193.699
2012-08-22,1187.795
2012-08-23,1192.893
2012-08-24,1181.406
2012-08-27,1179.304
2012-08-28,1173.365
2012-08-29,1167.18
2012-08-30,1155.461
2012-08-31,1157.825
2012-09-03,1164.143
2012-09-04,1158.601
2012-09-05,1149.643
2012-09-06,1163.539
2012-09-07,1186.739
2012-09-10,1189.714
2012-09-11,1191.558
2012-09-12,1198.222
2012-09-13,1203.224
2012-09-14,1243.941
2012-09-17,1244.86
2012-09-18,1239.296
2012-09-19,1243.497
2012-09-20,1229.775
2012-09-21,1239.372
2012-09-24,1235.625
2012-09-25,1232.167
2012-09-26,1218.537
2012-09-27,1227.331
2012-09-28,1231.174
2012-10-01,1233.989
2012-10-02,1234.511
2012-10-03,1229.875
2012-10-04,1232.227
2012-10-05,1235.874
2012-10-08,1222.363
2012-10-09,1221.582
2012-10-10,1216.229
2012-10-11,1223.065
2012-10-12,1223.704
2012-10-15,1222.651
2012-10-16,1231.641
2012-10-17,1242.249
2012-10-18,1246.315
2012-10-19,1237.926
2012-10-22,1239.403
2012-10-23,1226.493
2012-10-24,1224.641
2012-10-25,1228.019
2012-10-26,1217.005
2012-10-29,1215.523
2012-10-30,1217.728
2012-10-31,1218.778
2012-11-01,1224.468
2012-11-02,1230.097
2012-11-05,1223.804
2012-11-06,1231.329
2012-11-07,1233.699
2012-11-08,1217.287
2012-11-09,1212.39
2012-11-12,1208.154
2012-11-13,1197.774
2012-11-14,1195.903
2012-11-15,1188.615
2012-11-16,1182.526
2012-11-19,1193.256
2012-11-20,1193.114
2012-11-21,1192.366
2012-11-22,1197.734
2012-11-23,1208.808
2012-11-26,1209.129
2012-11-27,1210.253
2012-11-28,1204.186
2012-11-29,1219.615
2012-11-30,1222.525
2012-12-03,1222.543
2012-12-04,1222.501
2012-12-05,1233.95
2012-12-06,1239.73
2012-12-07,1242.605
2012-12-10,1248.609
2012-12-11,1256.31
2012-12-12,1265.815
2012-12-13,1266.481
2012-12-14,1269.926
2012-12-17,1268.164
2012-12-18,1276.47
2012-12-19,1285.824
2012-12-20,1287.306
2012-12-21,1276.447
2012-12-24,1276.428
2012-12-25,1278.525
2012-12-26,1281.116
2012-12-27,1283.376
2012-12-28,1290.223
2012-12-31,1290.078
2013-01-01,1290.91
2013-01-02,1317.336
2013-01-03,1325.555
2013-01-04,1321.168
2013-01-07,1321.152
2013-01-08,1312.346
2013-01-09,1316.444
2013-01-10,1322.761
2013-01-11,1318.627
2013-01-14,1329.126
2013-01-15,1322.355
2013-01-16,1318.078
2013-01-17,1320.456
2013-01-18,1329.992
2013-01-21,1328.316
2013-01-22,1329.222
2013-01-23,1325.807
2013-01-24,1320.349
2013-01-25,1317.994
2013-01-28,1310.525
2013-01-29,1317.421
2013-01-30,1314.05
2013-01-31,1313.925
2013-02-01,1319.791
2013-02-04,1318.716
2013-02-05,1309.303
2013-02-06,1305.232
2013-02-07,1297.436
2013-02-08,1297.448
2013-02-11,1294.581
2013-02-12,1294.918
2013-02-13,1302.981
2013-02-14,1304.452
2013-02-15,1303.902
2013-02-18,1301.754
2013-02-19,1301.129
2013-02-20,1305.024
2013-02-21,1285.372
2013-02-22,1286.801
2013-02-25,1288.173
2013-02-26,1273.908
2013-02-27,1279.543
2013-02-28,1289.507
2013-03-01,1285.799
2013-03-04,1269.29
2013-03-05,1279.905
2013-03-06,1295.576
2013-03-07,1295.409
2013-03-08,1302.992
2013-03-11,1302.212
2013-03-12,1294.704
2013-03-13,1281.339
2013-03-14,1281.566
2013-03-15,1276.966
2013-03-18,1263.45
2013-03-19,1255.293
2013-03-20,1256.112
2013-03-21,1251.863
2013-03-22,1245.821
2013-03-25,1253.586
2013-03-26,1260.26
2013-03-27,1264.628
2013-03-28,1264.428
2013-03-29,1267.294
2013-04-01,1262.978
2013-04-02,1258.852
2013-04-03,1253.918
2013-04-04,1244.068
2013-04-05,1233.862
2013-04-08,1230.574
2013-04-09,1241.701
2013-04-10,1251.115
2013-04-11,1255.282
2013-04-12,1243.958
2013-04-15,1223.98
2013-04-16,1229.441
2013-04-17,1220.279
2013-04-18,1217.752
2013-04-19,1233.339
2013-04-22,1234.513
2013-04-23,1233.764
2013-04-24,1245.258
2013-04-25,1257.471
2013-04-26,1251.527
2013-04-29,1258.511
2013-04-30,1270.715
2013-05-01,1269.224
2013-05-02,1266.179
2013-05-03,1271.416
2013-05-06,1278.168
2013-05-07,1286.741
2013-05-08,1295.269
2013-05-09,1295.931
2013-05-10,1284.724
2013-05-13,1273.767
2013-05-14,1277.483
2013-05-15,1276.272
2013-05-16,1276.867
2013-05-17,1276.725
2013-05-20,1280.166
2013-05-21,1280.069
2013-05-22,1278.905
2013-05-23,1251.97
2013-05-24,1252.66
2013-05-27,1255.025
2013-05-28,1258.751
2013-05-29,1247.416
2013-05-30,1240.462
2013-05-31,1231.212
2013-06-03,1221.289
2013-06-04,1227.533
2013-06-05,1212.093
2013-06-06,1205.237
2013-06-07,1201.471
2013-06-10,1192.119
2013-06-11,1170.59
2013-06-12,1168.997
2013-06-13,1157.722
2013-06-14,1165.8
2013-06-17,1170.968
2013-06-18,1167.272
2013-06-19,1159.324
2013-06-20,1114.92
2013-06-21,1103.93
2013-06-24,1082.699
2013-06-25,1086.477
2013-06-26,1105.574
2013-06-27,1123.156
2013-06-28,1146.167
2013-07-01,1150.048
2013-07-02,1137.178
2013-07-03,1113.628
2013-07-04,1126.643
2013-07-05,1122.421
2013-07-08,1109.834
2013-07-09,1118.553
2013-07-10,1121.828
2013-07-11,1153.498
2013-07-12,1155.235
2013-07-15,1164.231
2013-07-16,1166.034
2013-07-17,1173.992
2013-07-18,1174.614
2013-07-19,1168.905
2013-07-22,1175.128
2013-07-23,1194.124
2013-07-24,1190.444
2013-07-25,1185.689
2013-07-26,1184.636
2013-07-29,1176.453
2013-07-30,1174.66
2013-07-31,1165.66
2013-08-01,1173.548
2013-08-02,1174.867
2013-08-05,1177.383
2013-08-06,1165.73
2013-08-07,1157.92
2013-08-08,1169.573
2013-08-09,1174.776
2013-08-12,1183.445
2013-08-13,1191.523
2013-08-14,1195.219
2013-08-15,1187.309
2013-08-16,1185.124
2013-08-19,1171.05
2013-08-20,1155.3
2013-08-21,1144.97
2013-08-22,1144.092
2013-08-23,1155.026
2013-08-26,1155.837
2013-08-27,1134.925
2013-08-28,1128.136
2013-08-29,1138.663
2013-08-30,1148.045
2013-09-02,1159.86
2013-09-03,1157.842
2013-09-04,1163.668
2013-09-05,1175.17
2013-09-06,1185.605
2013-09-09,1206.686
2013-09-10,1225.313
2013-09-11,1226.003
2013-09-12,1223.677
2013-09-13,1218.737
2013-09-16,1236.444
2013-09-17,1238.361
2013-09-18,1237.37
2013-09-19,1262.415
2013-09-20,1252.269
2013-09-23,1255.878
2013-09-24,1248.467
2013-09-25,1246.24
2013-09-26,1240.674
2013-09-27,1237.167
2013-09-30,1223.026
2013-10-01,1231.605
2013-10-02,1230.982
2013-10-03,1238.894
2013-10-04,1242.073
2013-10-07,1237.812
2013-10-08,1242.973
2013-10-09,1239.102
2013-10-10,1248.508
2013-10-11,1259.789
2013-10-14,1259.608
2013-10-15,1268.098
2013-10-16,1270.833
2013-10-17,1273.47
2013-10-18,1280.896
2013-10-21,1281.695
2013-10-22,1283.31
2013-10-23,1269.946
2013-10-24,1267.465
2013-10-25,1263.648
2013-10-28,1271.901
2013-10-29,1275.243
2013-10-30,1281.777
2013-10-31,1272.87
2013-11-01,1263.512
2013-11-04,1263.131
2013-11-05,1251.587
2013-11-06,1254.308
2013-11-07,1247.287
2013-11-08,1229.843
2013-11-11,1225.726
2013-11-12,1221.584
2013-11-13,1207.963
2013-11-14,1220.799
2013-11-15,1237.413
2013-11-18,1260.519
2013-11-19,1261.794
2013-11-20,1256.797
2013-11-21,1238.628
2013-11-22,1243.618
2013-11-25,1242.672
2013-11-26,1232.525
2013-11-27,1236.688
2013-11-28,1239.642
2013-11-29,1248.057
2013-12-02,1241.976
2013-12-03,1230.105
2013-12-04,1223.287
2013-12-05,1226.463
2013-12-06,1230.945
2013-12-09,1240.847
2013-12-10,1240.33
2013-12-11,1225.625
2013-12-12,1213.629
2013-12-13,1214.676
2013-12-16,1213.175
2013-12-17,1213.485
2013-12-18,1217.791
2013-12-19,1212.526
2013-12-20,1212.407
2013-12-23,1216.828
2013-12-24,1221.464
2013-12-25,1220.774
2013-12-26,1219.874
2013-12-27,1224.522
2013-12-30,1230.197
2013-12-31,1231.163
2014-01-01,1231.155
2014-01-02,1217.003
2014-01-03,1204.434
2014-01-06,1194.575
2014-01-07,1193.502
2014-01-08,1195.694
2014-01-09,1185.383
2014-01-10,1193.55
2014-01-13,1202.35
2014-01-14,1198.447
2014-01-15,1200.652
2014-01-16,1197.379
2014-01-17,1194.523
2014-01-20,1191.449
2014-01-21,1194.348
2014-01-22,1200.455
2014-01-23,1185.498
2014-01-24,1170.587
2014-01-27,1150.459
2014-01-28,1152.724
2014-01-29,1155.449
2014-01-30,1155.061
2014-01-31,1154.964
2014-02-03,1142.563
2014-02-04,1133.195
2014-02-05,1132.66
2014-02-06,1147.551
2014-02-07,1155.457
2014-02-10,1153.924
2014-02-11,1163.707
2014-02-12,1174.202
2014-02-13,1163.689
2014-02-14,1176.619
2014-02-17,1184.447
2014-02-18,1177.498
2014-02-19,1179.107
2014-02-20,1171.007
2014-02-21,1179.119
2014-02-24,1178.056
2014-02-25,1172.556
2014-02-26,1170.585
2014-02-27,1178.237
2014-02-28,1180.681
2014-03-03,1163.438
2014-03-04,1170.029
2014-03-05,1172.522
2014-03-06,1185.524
2014-03-07,1181.463
2014-03-10,1167.839
2014-03-11,1168.254
2014-03-12,1156.99
2014-03-13,1154.745
2014-03-14,1150.706
2014-03-17,1159.455
2014-03-18,1168.13
2014-03-19,1167.177
2014-03-20,1155.578
2014-03-21,1160.866
2014-03-24,1172.277
2014-03-25,1180.584
2014-03-26,1192.631
2014-03-27,1203.476
2014-03-28,1214.336
2014-03-31,1226.257
2014-04-01,1231.367
2014-04-02,1236.373
2014-04-03,1231.347
2014-04-04,1236.496
2014-04-07,1241.541
2014-04-08,1250.249
2014-04-09,1254.655
2014-04-10,1260.228
2014-04-11,1255.455
2014-04-14,1249.749
2014-04-15,1235.32
2014-04-16,1238.603
2014-04-17,1247.767
2014-04-18,1250.153
2014-04-21,1248.791
2014-04-22,1245.831
2014-04-23,1238.889
2014-04-24,1238.477
2014-04-25,1224.472
2014-04-28,1226.59
2014-04-29,1237.551
2014-04-30,1234.243
2014-05-01,1235.027
2014-05-02,1243.971
2014-05-05,1241.463
2014-05-06,1245.885
2014-05-07,1247.032
2014-05-08,1253.172
2014-05-09,1250.753
2014-05-12,1258.436
2014-05-13,1266.576
2014-05-14,1278.345
2014-05-15,1273.992
2014-05-16,1278.481
2014-05-19,1285.912
2014-05-20,1276.511
2014-05-21,1278.259
2014-05-22,1291.129
2014-05-23,1294.843
2014-05-26,1293.216
2014-05-27,1282.44
2014-05-28,1288.494
2014-05-29,1289.294
2014-05-30,1275.915
2014-06-02,1278.754
2014-06-03,1284.759
2014-06-04,1280.345
2014-06-05,1285.734
2014-06-06,1298.71
2014-06-09,1305.392
2014-06-10,1312.926
2014-06-11,1311.944
2014-06-12,1311.349
2014-06-13,1306.01
2014-06-16,1302.003
2014-06-17,1298.578
2014-06-18,1299.926
2014-06-19,1307.421
2014-06-20,1300.238
2014-06-23,1299.214
2014-06-24,1305.224
2014-06-25,1298.36
2014-06-26,1304.502
2014-06-27,1304.643
2014-06-30,1310.401
2014-07-01,1310.782
2014-07-02,1320.719
2014-07-03,1321.803
2014-07-04,1323.458
2014-07-07,1325.413
2014-07-08,1325.478
2014-07-09,1322.143
2014-07-10,1325.631
2014-07-11,1319.026
2014-07-14,1327.102
2014-07-15,1331.892
2014-07-16,1334.832
2014-07-17,1332.544
2014-07-18,1333.456
2014-07-21,1334.141
2014-07-22,1347.119
2014-07-23,1353.323
2014-07-24,1358.79
2014-07-25,1355.962
2014-07-28,1356.839
2014-07-29,1357.284
2014-07-30,1356.839
2014-07-31,1344.612
2014-08-01,1336.309
2014-08-04,1345.478
2014-08-05,1337.596
2014-08-06,1329.745
2014-08-07,1325.504
2014-08-08,1316.756
2014-08-11,1336.009
2014-08-12,1339.362
2014-08-13,1345.728
2014-08-14,1348.879
2014-08-15,1353.826
2014-08-18,1356.354
2014-08-19,1366.13
2014-08-20,1365.853
2014-08-21,1361.801
2014-08-22,1364.847
2014-08-25,1368.128
2014-08-26,1370.642
2014-08-27,1380.028
2014-08-28,1373.208
2014-08-29,1375.436
2014-09-01,1378.937
2014-09-02,1375.778
2014-09-03,1392.957
2014-09-04,1390.992
2014-09-05,1388.198
2014-09-08,1386.669
2014-09-09,1377.901
2014-09-10,1363.31
2014-09-11,1356.699
2014-09-12,1347.102
2014-09-15,1339.896
2014-09-16,1336.653
2014-09-17,1347.562
2014-09-18,1337.279
2014-09-19,1333.725
2014-09-22,1317.017
2014-09-23,1308.915
2014-09-24,1312.637
2014-09-25,1298.921
2014-09-26,1294.574
2014-09-29,1273.683
2014-09-30,1268.59
2014-10-01,1258.208
2014-10-02,1252.624
2014-10-03,1258.267
2014-10-06,1272.567
2014-10-07,1274.268
2014-10-08,1261.747
2014-10-09,1274.087
2014-10-10,1253.309
2014-10-13,1257.099
2014-10-14,1257.292
2014-10-15,1243.77
2014-10-16,1226.544
2014-10-17,1233.859
2014-10-20,1240.002
2014-10-21,1238.275
2014-10-22,1242.724
2014-10-23,1237.087
2014-10-24,1240.424
2014-10-27,1231.089
2014-10-28,1248.021
2014-10-29,1262.982
2014-10-30,1263.376
2014-10-31,1270.579
2014-11-03,1263.488
2014-11-04,1259.342
2014-11-05,1247.096
2014-11-06,1241.084
2014-11-07,1237.463
2014-11-10,1247.115
2014-11-11,1243.127
2014-11-12,1246.213
2014-11-13,1242.227
2014-11-14,1237.459
2014-11-17,1232.0
2014-11-18,1234.287
2014-11-19,1233.858
2014-11-20,1233.343
2014-11-21,1250.846
2014-11-24,1261.152
2014-11-25,1257.716
2014-11-26,1260.426
2014-11-27,1259.111
2014-11-28,1248.643
2014-12-01,1222.375
2014-12-02,1223.874
2014-12-03,1226.381
2014-12-04,1230.204
2014-12-05,1229.679
2014-12-08,1219.063
2014-12-09,1200.962
2014-12-10,1193.393
2014-12-11,1177.559
2014-12-12,1168.259
2014-12-15,1149.912
2014-12-16,1133.05
2014-12-17,1145.154
2014-12-18,1163.328
2014-12-19,1172.759
2014-12-22,1191.077
2014-12-23,1184.924
2014-12-24,1184.314
