Date,EM (EMERGING MARKETS) IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-07,594.929
2005-11-08,594.18
2005-11-09,598.723
2005-11-10,599.363
2005-11-11,603.809
2005-11-14,604.434
2005-11-15,602.096
2005-11-16,605.272
2005-11-17,610.8
2005-11-18,612.779
2005-11-21,613.401
2005-11-22,608.971
2005-11-23,619.252
2005-11-24,622.916
2005-11-25,622.944
2005-11-28,623.238
2005-11-29,622.209
2005-11-30,625.242
2005-12-01,628.715
2005-12-02,633.846
2005-12-05,637.043
2005-12-06,641.763
2005-12-07,643.019
2005-12-08,639.145
2005-12-09,638.63
2005-12-12,643.883
2005-12-13,647.331
2005-12-14,649.446
2005-12-15,648.181
2005-12-16,646.78
2005-12-19,650.206
2005-12-20,650.131
2005-12-21,654.608
2005-12-22,655.08
2005-12-23,657.589
2005-12-26,658.069
2005-12-27,660.652
2005-12-28,657.568
2005-12-29,662.611
2005-12-30,662.529
2006-01-02,663.556
2006-01-03,675.725
2006-01-04,686.56
2006-01-05,690.46
2006-01-06,697.476
2006-01-09,703.654
2006-01-10,700.445
2006-01-11,706.542
2006-01-12,710.766
2006-01-13,710.634
2006-01-16,714.639
2006-01-17,705.114
2006-01-18,694.348
2006-01-19,708.244
2006-01-20,707.46
2006-01-23,704.365
2006-01-24,713.151
2006-01-25,720.793
2006-01-26,723.013
2006-01-27,729.464
2006-01-30,729.7
2006-01-31,733.543
2006-02-01,734.984
2006-02-02,728.339
2006-02-03,719.495
2006-02-06,731.216
2006-02-07,724.792
2006-02-08,713.245
2006-02-09,718.768
2006-02-10,721.956
2006-02-13,712.239
2006-02-14,714.937
2006-02-15,716.829
2006-02-16,722.503
2006-02-17,732.379
2006-02-20,737.568
2006-02-21,735.236
2006-02-22,731.561
2006-02-23,736.59
2006-02-24,737.979
2006-02-27,741.369
2006-02-28,734.597
2006-03-01,739.337
2006-03-02,743.439
2006-03-03,737.629
2006-03-06,734.855
2006-03-07,714.675
2006-03-08,708.061
2006-03-09,709.002
2006-03-10,711.203
2006-03-13,718.46
2006-03-14,720.194
2006-03-15,729.494
2006-03-16,733.821
2006-03-17,736.162
2006-03-20,738.435
2006-03-21,730.709
2006-03-22,726.013
2006-03-23,728.792
2006-03-24,730.227
2006-03-27,732.838
2006-03-28,725.283
2006-03-29,726.332
2006-03-30,737.146
2006-03-31,740.917
2006-04-03,752.223
2006-04-04,759.759
2006-04-05,764.538
2006-04-06,769.56
2006-04-07,767.311
2006-04-10,766.214
2006-04-11,764.045
2006-04-12,761.687
2006-04-13,763.045
2006-04-14,768.629
2006-04-17,775.499
2006-04-18,786.254
2006-04-19,795.956
2006-04-20,797.083
2006-04-21,798.692
2006-04-24,796.4
2006-04-25,793.264
2006-04-26,799.432
2006-04-27,795.859
2006-04-28,798.023
2006-05-01,801.037
2006-05-02,812.854
2006-05-03,816.719
2006-05-04,819.198
2006-05-05,825.258
2006-05-08,835.307
2006-05-09,833.951
2006-05-10,835.477
2006-05-11,830.461
2006-05-12,817.729
2006-05-15,784.749
2006-05-16,780.826
2006-05-17,780.422
2006-05-18,757.815
2006-05-19,751.867
2006-05-22,718.717
2006-05-23,730.748
2006-05-24,718.509
2006-05-25,719.577
2006-05-26,737.92
2006-05-29,742.058
2006-05-30,726.569
2006-05-31,721.769
2006-06-01,720.614
2006-06-02,733.049
2006-06-05,725.561
2006-06-06,712.786
2006-06-07,695.788
2006-06-08,668.761
2006-06-09,677.449
2006-06-12,667.387
2006-06-13,641.004
2006-06-14,648.814
2006-06-15,662.444
2006-06-16,679.245
2006-06-19,676.556
2006-06-20,667.957
2006-06-21,671.903
2006-06-22,676.215
2006-06-23,672.642
2006-06-26,671.42
2006-06-27,678.741
2006-06-28,681.526
2006-06-29,694.784
2006-06-30,716.375
2006-07-03,727.052
2006-07-04,730.234
2006-07-05,715.798
2006-07-06,718.408
2006-07-07,720.23
2006-07-10,725.086
2006-07-11,723.179
2006-07-12,722.92
2006-07-13,707.484
2006-07-14,697.131
2006-07-17,685.511
2006-07-18,685.811
2006-07-19,694.451
2006-07-20,706.054
2006-07-21,702.466
2006-07-24,705.013
2006-07-25,711.699
2006-07-26,712.63
2006-07-27,726.264
2006-07-28,726.28
2006-07-31,725.528
2006-08-01,719.872
2006-08-02,726.98
2006-08-03,727.698
2006-08-04,733.239
2006-08-07,730.572
2006-08-08,733.927
2006-08-09,740.456
2006-08-10,735.546
2006-08-11,735.846
2006-08-14,733.335
2006-08-15,735.894
2006-08-16,744.619
2006-08-17,744.982
2006-08-18,739.213
2006-08-21,734.655
2006-08-22,739.608
2006-08-23,733.8
2006-08-24,730.223
2006-08-25,731.388
2006-08-28,730.323
2006-08-29,733.903
2006-08-30,739.39
2006-08-31,736.046
2006-09-01,741.997
2006-09-04,752.178
2006-09-05,751.244
2006-09-06,743.831
2006-09-07,735.519
2006-09-08,733.861
2006-09-11,721.028
2006-09-12,724.517
2006-09-13,730.498
2006-09-14,731.551
2006-09-15,733.382
2006-09-18,744.48
2006-09-19,744.326
2006-09-20,740.568
2006-09-21,739.247
2006-09-22,730.574
2006-09-25,730.269
2006-09-26,733.797
2006-09-27,740.776
2006-09-28,744.585
2006-09-29,743.571
2006-10-02,745.87
2006-10-03,740.78
2006-10-04,736.893
2006-10-05,746.174
2006-10-06,745.565
2006-10-09,742.489
2006-10-10,746.646
2006-10-11,746.934
2006-10-12,753.102
2006-10-13,763.852
2006-10-16,769.549
2006-10-17,764.677
2006-10-18,767.371
2006-10-19,768.751
2006-10-20,769.598
2006-10-23,766.687
2006-10-24,770.251
2006-10-25,775.672
2006-10-26,780.528
2006-10-27,779.558
2006-10-30,773.223
2006-10-31,781.386
2006-11-01,788.61
2006-11-02,787.874
2006-11-03,793.806
2006-11-06,797.5
2006-11-07,804.583
2006-11-08,803.851
2006-11-09,810.688
2006-11-10,811.922
2006-11-13,810.255
2006-11-14,816.164
2006-11-15,816.114
2006-11-16,819.498
2006-11-17,813.617
2006-11-20,812.45
2006-11-21,818.692
2006-11-22,827.868
2006-11-23,830.11
2006-11-24,832.965
2006-11-27,833.479
2006-11-28,823.721
2006-11-29,836.454
2006-11-30,843.623
2006-12-01,845.936
2006-12-04,849.644
2006-12-05,856.897
2006-12-06,859.434
2006-12-07,860.177
2006-12-08,855.239
2006-12-11,852.062
2006-12-12,846.858
2006-12-13,846.828
2006-12-14,857.086
2006-12-15,861.943
2006-12-18,864.617
2006-12-19,853.042
2006-12-20,863.131
2006-12-21,862.448
2006-12-22,862.323
2006-12-25,861.48
2006-12-26,863.444
2006-12-27,871.506
2006-12-28,876.453
2006-12-29,879.099
2007-01-01,879.326
2007-01-02,890.533
2007-01-03,884.313
2007-01-04,871.347
2007-01-05,861.116
2007-01-08,856.602
2007-01-09,847.392
2007-01-10,836.144
2007-01-11,840.36
2007-01-12,849.75
2007-01-15,858.986
2007-01-16,856.127
2007-01-17,854.651
2007-01-18,859.303
2007-01-19,860.163
2007-01-22,866.676
2007-01-23,867.871
2007-01-24,876.829
2007-01-25,874.292
2007-01-26,866.871
2007-01-29,861.099
2007-01-30,865.602
2007-01-31,867.381
2007-02-01,878.95
2007-02-02,885.354
2007-02-05,888.497
2007-02-06,894.834
2007-02-07,893.604
2007-02-08,889.575
2007-02-09,889.781
2007-02-12,878.288
2007-02-13,882.212
2007-02-14,893.807
2007-02-15,900.093
2007-02-16,901.925
2007-02-19,904.346
2007-02-20,901.967
2007-02-21,903.365
2007-02-22,910.315
2007-02-23,907.647
2007-02-26,909.275
2007-02-27,882.865
2007-02-28,866.825
2007-03-01,855.114
2007-03-02,852.174
2007-03-05,820.344
2007-03-06,837.956
2007-03-07,839.004
2007-03-08,854.696
2007-03-09,860.271
2007-03-12,864.901
2007-03-13,859.614
2007-03-14,844.177
2007-03-15,854.928
2007-03-16,854.448
2007-03-19,862.806
2007-03-20,867.837
2007-03-21,878.05
2007-03-22,890.548
2007-03-23,893.162
2007-03-26,894.968
2007-03-27,893.355
2007-03-28,887.543
2007-03-29,898.642
2007-03-30,904.482
2007-04-02,902.842
2007-04-03,910.228
2007-04-04,918.983
2007-04-05,922.296
2007-04-06,922.169
2007-04-09,928.418
2007-04-10,933.739
2007-04-11,935.746
2007-04-12,935.736
2007-04-13,939.596
2007-04-16,951.539
2007-04-17,948.041
2007-04-18,947.185
2007-04-19,937.074
2007-04-20,950.264
2007-04-23,952.045
2007-04-24,952.02
2007-04-25,954.996
2007-04-26,953.901
2007-04-27,946.538
2007-04-30,942.426
2007-05-01,941.807
2007-05-02,945.526
2007-05-03,954.991
2007-05-04,963.956
2007-05-07,967.481
2007-05-08,963.297
2007-05-09,969.305
2007-05-10,968.149
2007-05-11,966.262
2007-05-14,975.317
2007-05-15,971.521
2007-05-16,982.88
2007-05-17,983.431
2007-05-18,985.948
2007-05-21,996.182
2007-05-22,998.837
2007-05-23,998.953
2007-05-24,987.965
2007-05-25,989.442
2007-05-28,993.817
2007-05-29,992.205
2007-05-30,984.968
2007-05-31,1000.0
2007-06-01,1014.984
2007-06-04,1017.979
2007-06-05,1020.574
2007-06-06,1009.555
2007-06-07,1005.622
2007-06-08,995.378
2007-06-11,1003.568
2007-06-12,1004.261
2007-06-13,1006.076
2007-06-14,1025.799
2007-06-15,1038.626
2007-06-18,1049.865
2007-06-19,1050.442
2007-06-20,1054.594
2007-06-21,1055.991
2007-06-22,1054.224
2007-06-25,1047.918
2007-06-26,1043.655
2007-06-27,1036.479
2007-06-28,1047.692
2007-06-29,1050.557
2007-07-02,1063.405
2007-07-03,1079.85
2007-07-04,1085.204
2007-07-05,1085.783
2007-07-06,1093.587
2007-07-09,1104.884
2007-07-10,1102.229
2007-07-11,1101.203
2007-07-12,1118.354
2007-07-13,1134.297
2007-07-16,1132.03
2007-07-17,1132.209
2007-07-18,1125.921
2007-07-19,1138.11
2007-07-20,1144.041
2007-07-23,1157.542
2007-07-24,1150.805
2007-07-25,1146.885
2007-07-26,1122.271
2007-07-27,1087.309
2007-07-30,1095.269
2007-07-31,1111.435
2007-08-01,1074.364
2007-08-02,1078.304
2007-08-03,1078.838
2007-08-06,1058.918
2007-08-07,1063.56
2007-08-08,1091.881
2007-08-09,1078.182
2007-08-10,1043.049
2007-08-13,1055.476
2007-08-14,1042.307
2007-08-15,1018.7
2007-08-16,961.647
2007-08-17,959.523
2007-08-20,996.468
2007-08-21,993.724
2007-08-22,1019.18
2007-08-23,1036.333
2007-08-24,1041.623
2007-08-27,1060.427
2007-08-28,1050.791
2007-08-29,1049.46
2007-08-30,1063.577
2007-08-31,1089.89
2007-09-03,1095.799
2007-09-04,1093.459
2007-09-05,1087.981
2007-09-06,1095.684
2007-09-07,1088.684
2007-09-10,1077.573
2007-09-11,1090.296
2007-09-12,1091.24
2007-09-13,1100.692
2007-09-14,1106.834
2007-09-17,1099.266
2007-09-18,1106.908
2007-09-19,1143.705
2007-09-20,1150.586
2007-09-21,1159.475
2007-09-24,1175.469
2007-09-25,1171.083
2007-09-26,1182.703
2007-09-27,1202.677
2007-09-28,1204.768
2007-10-01,1218.482
2007-10-02,1244.652
2007-10-03,1235.032
2007-10-04,1228.678
2007-10-05,1246.87
2007-10-08,1245.968
2007-10-09,1256.373
2007-10-10,1266.339
2007-10-11,1284.492
2007-10-12,1273.136
2007-10-15,1291.417
2007-10-16,1278.131
2007-10-17,1283.264
2007-10-18,1279.199
2007-10-19,1262.748
2007-10-22,1234.89
2007-10-23,1268.941
2007-10-24,1268.262
2007-10-25,1287.88
2007-10-26,1315.013
2007-10-29,1340.313
2007-10-30,1331.798
2007-10-31,1336.077
2007-11-01,1325.522
2007-11-02,1309.1
2007-11-05,1282.694
2007-11-06,1298.302
2007-11-07,1297.973
2007-11-08,1282.1
2007-11-09,1280.322
2007-11-12,1233.421
2007-11-13,1243.007
2007-11-14,1283.002
2007-11-15,1267.623
2007-11-16,1250.307
2007-11-19,1234.971
2007-11-20,1237.542
2007-11-21,1199.56
2007-11-22,1196.765
2007-11-23,1198.162
2007-11-26,1212.827
2007-11-27,1200.013
2007-11-28,1210.313
2007-11-29,1232.186
2007-11-30,1249.075
2007-12-03,1248.569
2007-12-04,1251.499
2007-12-05,1273.836
2007-12-06,1285.707
2007-12-07,1288.836
2007-12-10,1285.405
2007-12-11,1291.309
2007-12-12,1285.645
2007-12-13,1256.818
2007-12-14,1241.48
2007-12-17,1202.182
2007-12-18,1206.444
2007-12-19,1213.604
2007-12-20,1211.572
2007-12-21,1229.187
2007-12-24,1248.992
2007-12-25,1249.461
2007-12-26,1255.787
2007-12-27,1259.401
2007-12-28,1258.639
2007-12-31,1259.1
2008-01-01,1260.137
2008-01-02,1249.899
2008-01-03,1242.266
2008-01-04,1242.534
2008-01-07,1226.635
2008-01-08,1239.704
2008-01-09,1247.179
2008-01-10,1239.94
2008-01-11,1235.155
2008-01-14,1241.954
2008-01-15,1221.012
2008-01-16,1177.295
2008-01-17,1171.517
2008-01-18,1166.395
2008-01-21,1103.129
2008-01-22,1071.741
2008-01-23,1089.557
2008-01-24,1113.469
2008-01-25,1141.092
2008-01-28,1119.946
2008-01-29,1135.585
2008-01-30,1127.07
2008-01-31,1124.745
2008-02-01,1152.484
2008-02-04,1172.465
2008-02-05,1159.83
2008-02-06,1137.429
2008-02-07,1129.757
2008-02-08,1128.703
2008-02-11,1113.781
2008-02-12,1130.161
2008-02-13,1140.625
2008-02-14,1164.824
2008-02-15,1161.688
2008-02-18,1168.65
2008-02-19,1180.197
2008-02-20,1164.527
2008-02-21,1180.959
2008-02-22,1175.83
2008-02-25,1187.175
2008-02-26,1197.368
2008-02-27,1216.693
2008-02-28,1216.568
2008-02-29,1195.123
2008-03-03,1173.535
2008-03-04,1166.736
2008-03-05,1174.265
2008-03-06,1176.091
2008-03-07,1148.001
2008-03-10,1129.335
2008-03-11,1152.216
2008-03-12,1164.494
2008-03-13,1133.104
2008-03-14,1126.912
2008-03-17,1080.453
2008-03-18,1099.282
2008-03-19,1100.526
2008-03-20,1082.77
2008-03-21,1088.675
2008-03-24,1109.147
2008-03-25,1139.107
2008-03-26,1141.574
2008-03-27,1139.627
2008-03-28,1145.022
2008-03-31,1137.148
2008-04-01,1146.838
2008-04-02,1172.339
2008-04-03,1176.052
2008-04-04,1176.723
2008-04-07,1191.477
2008-04-08,1185.349
2008-04-09,1184.367
2008-04-10,1195.121
2008-04-11,1199.617
2008-04-14,1189.574
2008-04-15,1194.663
2008-04-16,1209.056
2008-04-17,1218.94
2008-04-18,1221.925
2008-04-21,1231.553
2008-04-22,1231.606
2008-04-23,1232.284
2008-04-24,1226.366
2008-04-25,1231.394
2008-04-28,1238.009
2008-04-29,1224.013
2008-04-30,1233.023
2008-05-01,1234.565
2008-05-02,1250.672
2008-05-05,1251.994
2008-05-06,1256.839
2008-05-07,1248.207
2008-05-08,1238.787
2008-05-09,1231.718
2008-05-12,1235.938
2008-05-13,1249.269
2008-05-14,1251.002
2008-05-15,1264.566
2008-05-16,1282.56
2008-05-19,1290.512
2008-05-20,1273.678
2008-05-21,1276.578
2008-05-22,1265.979
2008-05-23,1251.251
2008-05-26,1236.612
2008-05-27,1234.906
2008-05-28,1237.257
2008-05-29,1242.451
2008-05-30,1249.723
2008-06-02,1248.699
2008-06-03,1232.46
2008-06-04,1216.025
2008-06-05,1227.284
2008-06-06,1227.749
2008-06-09,1212.671
2008-06-10,1183.511
2008-06-11,1177.142
2008-06-12,1167.443
2008-06-13,1164.619
2008-06-16,1178.802
2008-06-17,1188.749
2008-06-18,1182.693
2008-06-19,1169.862
2008-06-20,1155.468
2008-06-23,1142.804
2008-06-24,1132.704
2008-06-25,1146.953
2008-06-26,1143.053
2008-06-27,1127.621
2008-06-30,1130.457
2008-07-01,1112.06
2008-07-02,1103.777
2008-07-03,1080.051
2008-07-04,1075.986
2008-07-07,1084.217
2008-07-08,1066.581
2008-07-09,1081.875
2008-07-10,1082.762
2008-07-11,1089.092
2008-07-14,1087.615
2008-07-15,1061.52
2008-07-16,1064.078
2008-07-17,1079.738
2008-07-18,1069.875
2008-07-21,1089.625
2008-07-22,1086.575
2008-07-23,1103.125
2008-07-24,1096.331
2008-07-25,1077.858
2008-07-28,1076.331
2008-07-29,1068.257
2008-07-30,1090.679
2008-07-31,1093.506
2008-08-01,1084.171
2008-08-04,1067.491
2008-08-05,1059.206
2008-08-06,1070.516
2008-08-07,1066.012
2008-08-08,1048.369
2008-08-11,1047.898
2008-08-12,1039.581
2008-08-13,1030.9
2008-08-14,1040.319
2008-08-15,1029.343
2008-08-18,1017.715
2008-08-19,999.614
2008-08-20,1016.069
2008-08-21,1012.975
2008-08-22,1011.74
2008-08-25,1006.562
2008-08-26,995.192
2008-08-27,1010.429
2008-08-28,1014.169
2008-08-29,1015.524
2008-09-01,994.58
2008-09-02,987.764
2008-09-03,969.035
2008-09-04,953.183
2008-09-05,932.822
2008-09-08,962.085
2008-09-09,929.782
2008-09-10,919.607
2008-09-11,899.536
2008-09-12,914.88
2008-09-15,885.104
2008-09-16,841.57
2008-09-17,826.211
2008-09-18,820.402
2008-09-19,897.039
2008-09-22,909.37
2008-09-23,886.412
2008-09-24,886.863
2008-09-25,893.284
2008-09-26,880.04
2008-09-29,832.505
2008-09-30,841.644
2008-10-01,842.891
2008-10-02,818.365
2008-10-03,800.229
2008-10-06,727.173
2008-10-07,713.727
2008-10-08,655.239
2008-10-09,667.778
2008-10-10,637.746
2008-10-13,680.701
2008-10-14,721.122
2008-10-15,671.51
2008-10-16,621.182
2008-10-17,611.233
2008-10-20,633.112
2008-10-21,623.726
2008-10-22,578.619
2008-10-23,558.11
2008-10-24,518.701
2008-10-27,497.361
2008-10-28,525.611
2008-10-29,547.294
2008-10-30,601.987
2008-10-31,611.715
2008-11-03,625.969
2008-11-04,644.305
2008-11-05,646.122
2008-11-06,602.796
2008-11-07,610.286
2008-11-10,629.485
2008-11-11,602.076
2008-11-12,577.585
2008-11-13,566.246
2008-11-14,573.28
2008-11-17,563.096
2008-11-18,543.342
2008-11-19,534.588
2008-11-20,508.36
2008-11-21,511.517
2008-11-24,527.459
2008-11-25,544.361
2008-11-26,558.886
2008-11-27,573.66
2008-11-28,575.286
2008-12-01,561.079
2008-12-02,548.529
2008-12-03,552.589
2008-12-04,551.518
2008-12-05,548.067
2008-12-08,588.363
2008-12-09,590.122
2008-12-10,616.79
2008-12-11,623.635
2008-12-12,604.712
2008-12-15,618.192
2008-12-16,627.639
2008-12-17,643.757
2008-12-18,650.692
2008-12-19,642.036
2008-12-22,626.086
2008-12-23,612.726
2008-12-24,610.245
2008-12-25,609.04
2008-12-26,607.543
2008-12-29,614.138
2008-12-30,623.666
2008-12-31,625.289
2009-01-01,627.05
2009-01-02,639.408
2009-01-05,658.768
2009-01-06,667.862
2009-01-07,657.13
2009-01-08,637.265
2009-01-09,630.7
2009-01-12,611.518
2009-01-13,607.355
2009-01-14,600.042
2009-01-15,581.13
2009-01-16,593.557
2009-01-19,588.765
2009-01-20,570.636
2009-01-21,567.75
2009-01-22,566.603
2009-01-23,558.309
2009-01-26,566.864
2009-01-27,569.916
2009-01-28,584.355
2009-01-29,583.486
2009-01-30,581.048
2009-02-02,566.917
2009-02-03,575.576
2009-02-04,586.42
2009-02-05,586.52
2009-02-06,607.331
2009-02-09,616.895
2009-02-10,613.715
2009-02-11,604.334
2009-02-12,592.805
2009-02-13,605.613
2009-02-16,597.839
2009-02-17,568.936
2009-02-18,563.262
2009-02-19,567.756
2009-02-20,547.929
2009-02-23,555.431
2009-02-24,547.064
2009-02-25,550.371
2009-02-26,551.133
2009-02-27,543.947
2009-03-02,517.753
2009-03-03,518.085
2009-03-04,535.547
2009-03-05,530.031
2009-03-06,529.755
2009-03-09,526.923
2009-03-10,547.588
2009-03-11,557.352
2009-03-12,560.016
2009-03-13,572.943
2009-03-16,586.039
2009-03-17,589.621
2009-03-18,591.919
2009-03-19,606.839
2009-03-20,603.358
2009-03-23,632.045
2009-03-24,636.092
2009-03-25,642.911
2009-03-26,657.156
2009-03-27,648.927
2009-03-30,615.184
2009-03-31,625.395
2009-04-01,639.65
2009-04-02,674.841
2009-04-03,680.485
2009-04-06,689.399
2009-04-07,681.864
2009-04-08,676.025
2009-04-09,701.959
2009-04-10,706.53
2009-04-13,712.675
2009-04-14,719.818
2009-04-15,719.434
2009-04-16,724.656
2009-04-17,717.999
2009-04-20,706.406
2009-04-21,700.245
2009-04-22,702.542
2009-04-23,712.391
2009-04-24,721.253
2009-04-27,704.531
2009-04-28,691.731
2009-04-29,715.55
2009-04-30,737.811
2009-05-01,737.816
2009-05-04,779.339
2009-05-05,784.251
2009-05-06,795.715
2009-05-07,803.627
2009-05-08,815.516
2009-05-11,814.324
2009-05-12,810.928
2009-05-13,800.12
2009-05-14,787.938
2009-05-15,798.97
2009-05-18,820.778
2009-05-19,841.922
2009-05-20,854.438
2009-05-21,840.371
2009-05-22,844.716
2009-05-25,846.919
2009-05-26,837.202
2009-05-27,854.876
2009-05-28,861.542
2009-05-29,875.85
2009-06-01,908.866
2009-06-02,901.935
2009-06-03,890.917
2009-06-04,887.988
2009-06-05,894.081
2009-06-08,876.006
2009-06-09,874.3
2009-06-10,893.963
2009-06-11,897.041
2009-06-12,898.026
2009-06-15,874.739
2009-06-16,868.797
2009-06-17,852.102
2009-06-18,844.969
2009-06-19,853.397
2009-06-22,838.829
2009-06-23,824.139
2009-06-24,843.929
2009-06-25,852.864
2009-06-26,865.967
2009-06-29,870.273
2009-06-30,867.095
2009-07-01,880.587
2009-07-02,873.43
2009-07-03,873.378
2009-07-06,854.955
2009-07-07,854.211
2009-07-08,840.398
2009-07-09,844.946
2009-07-10,838.937
2009-07-13,823.017
2009-07-14,841.899
2009-07-15,871.972
2009-07-16,880.109
2009-07-17,891.867
2009-07-20,918.784
2009-07-21,923.519
2009-07-22,920.909
2009-07-23,939.549
2009-07-24,942.339
2009-07-27,953.664
2009-07-28,958.228
2009-07-29,943.267
2009-07-30,955.503
2009-07-31,968.514
2009-08-03,993.695
2009-08-04,988.8
2009-08-05,981.368
2009-08-06,985.1
2009-08-07,982.012
2009-08-10,984.462
2009-08-11,972.819
2009-08-12,967.182
2009-08-13,985.517
2009-08-14,982.379
2009-08-17,944.844
2009-08-18,950.177
2009-08-19,946.364
2009-08-20,964.056
2009-08-21,973.642
2009-08-24,992.953
2009-08-25,989.149
2009-08-26,982.817
2009-08-27,974.02
2009-08-28,982.134
2009-08-31,968.739
2009-09-01,971.105
2009-09-02,958.86
2009-09-03,971.191
2009-09-04,984.815
2009-09-07,997.551
2009-09-08,1014.613
2009-09-09,1013.781
2009-09-10,1022.499
2009-09-11,1032.617
2009-09-14,1023.354
2009-09-15,1034.256
2009-09-16,1057.771
2009-09-17,1064.461
2009-09-18,1064.316
2009-09-21,1055.008
2009-09-22,1066.562
2009-09-23,1061.481
2009-09-24,1050.309
2009-09-25,1049.782
2009-09-28,1045.494
2009-09-29,1054.857
2009-09-30,1056.852
2009-10-01,1054.784
2009-10-02,1042.764
2009-10-05,1050.709
2009-10-06,1071.262
2009-10-07,1076.95
2009-10-08,1088.786
2009-10-09,1095.295
2009-10-12,1100.8
2009-10-13,1102.72
2009-10-14,1127.166
2009-10-15,1132.847
2009-10-16,1123.646
2009-10-19,1135.49
2009-10-20,1130.832
2009-10-21,1126.989
2009-10-22,1117.628
2009-10-23,1125.647
2009-10-26,1123.333
2009-10-27,1100.318
2009-10-28,1065.136
2009-10-29,1067.472
2009-10-30,1060.961
2009-11-02,1055.127
2009-11-03,1043.607
2009-11-04,1069.763
2009-11-05,1074.991
2009-11-06,1082.9
2009-11-09,1109.938
2009-11-10,1114.195
2009-11-11,1125.091
2009-11-12,1111.069
2009-11-13,1115.744
2009-11-16,1136.793
2009-11-17,1134.613
2009-11-18,1136.203
2009-11-19,1120.815
2009-11-20,1117.192
2009-11-23,1129.873
2009-11-24,1125.105
2009-11-25,1132.058
2009-11-26,1107.899
2009-11-27,1086.996
2009-11-30,1102.256
2009-12-01,1125.363
2009-12-02,1135.034
2009-12-03,1140.819
2009-12-04,1135.936
2009-12-07,1132.707
2009-12-08,1120.571
2009-12-09,1113.463
2009-12-10,1116.675
2009-12-11,1126.09
2009-12-14,1133.005
2009-12-15,1128.895
2009-12-16,1126.366
2009-12-17,1107.16
2009-12-18,1101.768
2009-12-21,1099.071
2009-12-22,1107.361
2009-12-23,1118.793
2009-12-24,1130.223
2009-12-25,1131.038
2009-12-28,1138.784
2009-12-29,1138.69
2009-12-30,1138.551
2009-12-31,1148.149
2010-01-01,1148.149
2010-01-04,1165.966
2010-01-05,1178.377
2010-01-06,1186.688
2010-01-07,1179.394
2010-01-08,1181.62
2010-01-11,1195.15
2010-01-12,1185.037
2010-01-13,1173.016
2010-01-14,1174.904
2010-01-15,1173.111
2010-01-18,1176.01
2010-01-19,1178.252
2010-01-20,1161.015
2010-01-21,1144.205
2010-01-22,1126.557
2010-01-25,1119.213
2010-01-26,1095.223
2010-01-27,1084.385
2010-01-28,1099.186
2010-01-29,1091.946
2010-02-01,1092.826
2010-02-02,1097.824
2010-02-03,1111.47
2010-02-04,1084.713
2010-02-05,1049.884
2010-02-08,1045.259
2010-02-09,1062.404
2010-02-10,1067.669
2010-02-11,1078.97
2010-02-12,1078.92
2010-02-15,1082.215
2010-02-16,1090.422
2010-02-17,1103.752
2010-02-18,1100.618
2010-02-19,1089.084
2010-02-22,1102.309
2010-02-23,1098.969
2010-02-24,1090.49
2010-02-25,1079.34
2010-02-26,1095.23
2010-03-01,1108.872
2010-03-02,1120.928
2010-03-03,1129.845
2010-03-04,1124.554
2010-03-05,1139.176
2010-03-08,1151.735
2010-03-09,1149.676
2010-03-10,1158.981
2010-03-11,1154.501
2010-03-12,1158.862
2010-03-15,1147.797
2010-03-16,1157.019
2010-03-17,1174.289
2010-03-18,1170.015
2010-03-19,1167.053
2010-03-22,1157.84
2010-03-23,1161.737
2010-03-24,1158.85
2010-03-25,1155.385
2010-03-26,1158.625
2010-03-29,1170.499
2010-03-30,1178.027
2010-03-31,1180.5
2010-04-01,1198.466
2010-04-02,1200.216
2010-04-05,1210.214
2010-04-06,1213.08
2010-04-07,1218.803
2010-04-08,1210.515
2010-04-09,1219.115
2010-04-12,1217.286
2010-04-13,1207.918
2010-04-14,1221.298
2010-04-15,1221.969
2010-04-16,1206.022
2010-04-19,1182.317
2010-04-20,1197.19
2010-04-21,1203.237
2010-04-22,1196.194
2010-04-23,1200.695
2010-04-26,1212.86
2010-04-27,1196.747
2010-04-28,1180.091
2010-04-29,1190.299
2010-04-30,1198.453
2010-05-03,1185.415
2010-05-04,1165.968
2010-05-05,1140.55
2010-05-06,1116.806
2010-05-07,1091.937
2010-05-10,1138.344
2010-05-11,1128.541
2010-05-12,1138.935
2010-05-13,1148.541
2010-05-14,1132.424
2010-05-17,1108.969
2010-05-18,1109.408
2010-05-19,1076.349
2010-05-20,1044.194
2010-05-21,1046.32
2010-05-24,1052.687
2010-05-25,1008.473
2010-05-26,1037.812
2010-05-27,1063.383
2010-05-28,1079.8
2010-05-31,1091.93
2010-06-01,1069.374
2010-06-02,1071.384
2010-06-03,1090.542
2010-06-04,1078.91
2010-06-07,1051.827
2010-06-08,1054.228
2010-06-09,1059.675
2010-06-10,1074.162
2010-06-11,1084.523
2010-06-14,1099.788
2010-06-15,1108.255
2010-06-16,1114.199
2010-06-17,1117.731
2010-06-18,1124.735
2010-06-21,1153.008
2010-06-22,1141.421
2010-06-23,1133.853
2010-06-24,1125.33
2010-06-25,1120.289
2010-06-28,1126.228
2010-06-29,1096.386
2010-06-30,1090.338
2010-07-01,1080.575
2010-07-02,1086.651
2010-07-05,1085.646
2010-07-06,1105.315
2010-07-07,1103.863
2010-07-08,1117.323
