Date,SWEDEN Standard (Large+Mid Cap)
2005-06-15,9337.333
2005-06-16,9383.7
2005-06-17,9566.081
2005-06-20,9498.664
2005-06-21,9567.799
2005-06-22,9530.417
2005-06-23,9509.463
2005-06-24,9518.222
2005-06-27,9362.725
2005-06-28,9330.329
2005-06-29,9351.344
2005-06-30,9382.229
2005-07-01,9336.267
2005-07-04,9336.374
2005-07-05,9385.558
2005-07-06,9446.978
2005-07-07,9292.942
2005-07-08,9392.018
2005-07-11,9626.72
2005-07-12,9756.012
2005-07-13,9807.115
2005-07-14,9798.321
2005-07-15,9726.247
2005-07-18,9758.731
2005-07-19,9723.334
2005-07-20,9637.75
2005-07-21,9837.825
2005-07-22,9841.744
2005-07-25,9797.202
2005-07-26,9735.945
2005-07-27,9827.859
2005-07-28,9898.908
2005-07-29,9909.144
2005-08-01,9965.484
2005-08-02,10103.26
2005-08-03,10163.956
2005-08-04,10203.194
2005-08-05,10139.861
2005-08-08,10170.856
2005-08-09,10178.106
2005-08-10,10360.313
2005-08-11,10397.998
2005-08-12,10352.315
2005-08-15,10313.239
2005-08-16,10236.355
2005-08-17,10162.981
2005-08-18,10041.053
2005-08-19,10031.845
2005-08-22,10114.198
2005-08-23,10023.881
2005-08-24,9949.883
2005-08-25,9855.294
2005-08-26,9847.805
2005-08-29,9855.982
2005-08-30,9757.704
2005-08-31,9973.191
2005-09-01,10157.421
2005-09-02,10274.95
2005-09-05,10265.457
2005-09-06,10284.527
2005-09-07,10302.559
2005-09-08,10213.746
2005-09-09,10351.561
2005-09-12,10278.516
2005-09-13,10219.45
2005-09-14,10284.363
2005-09-15,10176.062
2005-09-16,10206.256
2005-09-19,10160.821
2005-09-20,10202.854
2005-09-21,10141.271
2005-09-22,10105.369
2005-09-23,10031.336
2005-09-26,10143.521
2005-09-27,10121.754
2005-09-28,10227.616
2005-09-29,10290.148
2005-09-30,10405.626
2005-10-03,10377.756
2005-10-04,10385.343
2005-10-05,10322.253
2005-10-06,10327.236
2005-10-07,10270.401
2005-10-10,10242.257
2005-10-11,10209.503
2005-10-12,10115.28
2005-10-13,9858.429
2005-10-14,9950.527
2005-10-17,9864.251
2005-10-18,9764.937
2005-10-19,9632.889
2005-10-20,9635.155
2005-10-21,9572.201
2005-10-24,9610.131
2005-10-25,9846.134
2005-10-26,9842.727
2005-10-27,9768.645
2005-10-28,9707.07
2005-10-31,9821.622
2005-11-01,9812.534
2005-11-02,9865.008
2005-11-03,9957.121
2005-11-04,9808.192
2005-11-07,9803.133
2005-11-08,9814.633
2005-11-09,9764.791
2005-11-10,9744.582
2005-11-11,9911.491
2005-11-14,9904.055
2005-11-15,9793.055
2005-11-16,9807.78
2005-11-17,9894.135
2005-11-18,9929.965
2005-11-21,10041.65
2005-11-22,9994.606
2005-11-23,10119.177
2005-11-24,10083.256
2005-11-25,10086.916
2005-11-28,10176.097
2005-11-29,10058.883
2005-11-30,9975.943
2005-12-01,10113.155
2005-12-02,10244.338
2005-12-05,10213.829
2005-12-06,10413.205
2005-12-07,10337.497
2005-12-08,10439.616
2005-12-09,10472.651
2005-12-12,10517.282
2005-12-13,10524.21
2005-12-14,10553.313
2005-12-15,10417.694
2005-12-16,10579.949
2005-12-19,10602.219
2005-12-20,10519.163
2005-12-21,10515.669
2005-12-22,10536.682
2005-12-23,10617.994
2005-12-26,10617.994
2005-12-27,10670.6
2005-12-28,10746.102
2005-12-29,10730.927
2005-12-30,10661.864
2006-01-02,10692.57
2006-01-03,10940.52
2006-01-04,11118.992
2006-01-05,11125.169
2006-01-06,11187.412
2006-01-09,11244.384
2006-01-10,11113.453
2006-01-11,11212.027
2006-01-12,11156.006
2006-01-13,11096.365
2006-01-16,11148.668
2006-01-17,11018.808
2006-01-18,10835.616
2006-01-19,10875.245
2006-01-20,10801.241
2006-01-23,11024.456
2006-01-24,10944.273
2006-01-25,11044.795
2006-01-26,11138.059
2006-01-27,11197.898
2006-01-30,11183.778
2006-01-31,11261.196
2006-02-01,11314.175
2006-02-02,11280.282
2006-02-03,11117.089
2006-02-06,11121.812
2006-02-07,10998.905
2006-02-08,11075.034
2006-02-09,11200.635
2006-02-10,11064.5
2006-02-13,11054.712
2006-02-14,11090.013
2006-02-15,11152.372
2006-02-16,11170.107
2006-02-17,11207.508
2006-02-20,11277.47
2006-02-21,11281.61
2006-02-22,11333.312
2006-02-23,11338.072
2006-02-24,11383.325
2006-02-27,11391.158
2006-02-28,11215.246
2006-03-01,11344.918
2006-03-02,11379.019
2006-03-03,11482.902
2006-03-06,11541.333
2006-03-07,11313.698
2006-03-08,11239.794
2006-03-09,11376.446
2006-03-10,11385.314
2006-03-13,11474.273
2006-03-14,11608.117
2006-03-15,11700.736
2006-03-16,11923.789
2006-03-17,12016.617
2006-03-20,12136.616
2006-03-21,12050.411
2006-03-22,12084.736
2006-03-23,12096.696
2006-03-24,12187.149
2006-03-27,12146.781
2006-03-28,12132.577
2006-03-29,12055.471
2006-03-30,12343.446
2006-03-31,12179.575
2006-04-03,12438.34
2006-04-04,12510.895
2006-04-05,12632.047
2006-04-06,12564.584
2006-04-07,12363.497
2006-04-10,12349.194
2006-04-11,12293.201
2006-04-12,12299.233
2006-04-13,12323.545
2006-04-14,12323.545
2006-04-17,12544.12
2006-04-18,12502.643
2006-04-19,12719.303
2006-04-20,12738.076
2006-04-21,12677.526
2006-04-24,12621.554
2006-04-25,12649.833
2006-04-26,12767.86
2006-04-27,12757.005
2006-04-28,12727.349
2006-05-01,12776.738
2006-05-02,12866.353
2006-05-03,12840.969
2006-05-04,12999.166
2006-05-05,13182.953
2006-05-08,13132.75
2006-05-09,13163.828
2006-05-10,13094.1
2006-05-11,13047.292
2006-05-12,12720.381
2006-05-15,12391.39
2006-05-16,12424.821
2006-05-17,11839.089
2006-05-18,11731.913
2006-05-19,11672.736
2006-05-22,11198.413
2006-05-23,11887.518
2006-05-24,11564.859
2006-05-25,11580.261
2006-05-26,12032.215
2006-05-29,12102.265
2006-05-30,11833.935
2006-05-31,11893.333
2006-06-01,12052.926
2006-06-02,12128.563
2006-06-05,12124.245
2006-06-06,11982.186
2006-06-07,11692.397
2006-06-08,10971.487
2006-06-09,11275.502
2006-06-12,11031.958
2006-06-13,10594.567
2006-06-14,10895.26
2006-06-15,11292.964
2006-06-16,11100.141
2006-06-19,11178.802
2006-06-20,11250.057
2006-06-21,11412.402
2006-06-22,11353.097
2006-06-23,11311.341
2006-06-26,11342.568
2006-06-27,11169.105
2006-06-28,11126.771
2006-06-29,11453.044
2006-06-30,11932.061
2006-07-03,11987.08
2006-07-04,12110.776
2006-07-05,11859.984
2006-07-06,12006.46
2006-07-07,11958.579
2006-07-10,11887.648
2006-07-11,11748.5
2006-07-12,11662.529
2006-07-13,11436.82
2006-07-14,11179.886
2006-07-17,10927.232
2006-07-18,10780.086
2006-07-19,11327.028
2006-07-20,11369.423
2006-07-21,11222.018
2006-07-24,11319.278
2006-07-25,11305.71
2006-07-26,11472.078
2006-07-27,11743.944
2006-07-28,11806.763
2006-07-31,11738.18
2006-08-01,11550.686
2006-08-02,11786.033
2006-08-03,11671.082
2006-08-04,11818.367
2006-08-07,11639.357
2006-08-08,11641.049
2006-08-09,11799.077
2006-08-10,11510.461
2006-08-11,11558.601
2006-08-14,11604.855
2006-08-15,11832.879
2006-08-16,12022.663
2006-08-17,12229.504
2006-08-18,12126.887
2006-08-21,12215.807
2006-08-22,12183.018
2006-08-23,12040.473
2006-08-24,12030.282
2006-08-25,11927.836
2006-08-28,12028.651
2006-08-29,12103.637
2006-08-30,12249.806
2006-08-31,12185.342
2006-09-01,12164.696
2006-09-04,12463.071
2006-09-05,12383.3
2006-09-06,12275.66
2006-09-07,12046.723
2006-09-08,12163.444
2006-09-11,12159.243
2006-09-12,12408.209
2006-09-13,12560.735
2006-09-14,12712.089
2006-09-15,12642.764
2006-09-18,12794.992
2006-09-19,12740.914
2006-09-20,12824.411
2006-09-21,12850.149
2006-09-22,12728.135
2006-09-25,12489.206
2006-09-26,12530.744
2006-09-27,12799.981
2006-09-28,12790.702
2006-09-29,12753.041
2006-10-02,12792.279
2006-10-03,12681.591
2006-10-04,12767.437
2006-10-05,13022.121
2006-10-06,12934.504
2006-10-09,12983.913
2006-10-10,13031.742
2006-10-11,13160.432
2006-10-12,13360.829
2006-10-13,13241.037
2006-10-16,13304.906
2006-10-17,13124.849
2006-10-18,13245.379
2006-10-19,13318.626
2006-10-20,13484.063
2006-10-23,13482.993
2006-10-24,13477.443
2006-10-25,13553.767
2006-10-26,13572.263
2006-10-27,13563.019
2006-10-30,13464.761
2006-10-31,13565.5
2006-11-01,13708.635
2006-11-02,13592.511
2006-11-03,13569.753
2006-11-06,13805.373
2006-11-07,14002.243
2006-11-08,13973.612
2006-11-09,14057.258
2006-11-10,14074.646
2006-11-13,14091.384
2006-11-14,14094.301
2006-11-15,14276.757
2006-11-16,14239.468
2006-11-17,14063.225
2006-11-20,14120.258
2006-11-21,14128.714
2006-11-22,14294.567
2006-11-23,14361.242
2006-11-24,14316.412
2006-11-27,13942.693
2006-11-28,13902.053
2006-11-29,14172.257
2006-11-30,14113.298
2006-12-01,14146.71
2006-12-04,14369.216
2006-12-05,14506.869
2006-12-06,14454.053
2006-12-07,14610.058
2006-12-08,14606.13
2006-12-11,14683.993
2006-12-12,15041.913
2006-12-13,14952.47
2006-12-14,14873.578
2006-12-15,14945.081
2006-12-18,14912.144
2006-12-19,14953.995
2006-12-20,15146.231
2006-12-21,15230.823
2006-12-22,15193.927
2006-12-25,15193.927
2006-12-26,15127.019
2006-12-27,15207.45
2006-12-28,15220.971
2006-12-29,15287.576
2007-01-01,15287.576
2007-01-02,15614.384
2007-01-03,15417.87
2007-01-04,15022.871
2007-01-05,14921.849
2007-01-08,14874.541
2007-01-09,14828.877
2007-01-10,14600.374
2007-01-11,14856.42
2007-01-12,14972.375
2007-01-15,15202.079
2007-01-16,15192.761
2007-01-17,15206.667
2007-01-18,15135.736
2007-01-19,15203.217
2007-01-22,15226.134
2007-01-23,15313.589
2007-01-24,15321.549
2007-01-25,15422.412
2007-01-26,15193.996
2007-01-29,15299.605
2007-01-30,15508.513
2007-01-31,15478.941
2007-02-01,15555.531
2007-02-02,15375.241
2007-02-05,15299.586
2007-02-06,15409.875
2007-02-07,15617.224
2007-02-08,15522.742
2007-02-09,15558.181
2007-02-12,15261.527
2007-02-13,15301.806
2007-02-14,15761.447
2007-02-15,15701.232
2007-02-16,15580.627
2007-02-19,15745.995
2007-02-20,15582.93
2007-02-21,15453.938
2007-02-22,15479.623
2007-02-23,15642.025
2007-02-26,15881.863
2007-02-27,15420.247
2007-02-28,15004.977
2007-03-01,14804.614
2007-03-02,14952.663
2007-03-05,14674.436
2007-03-06,14746.702
2007-03-07,15000.095
2007-03-08,15186.368
2007-03-09,15176.315
2007-03-12,15337.53
2007-03-13,15188.475
2007-03-14,14708.53
2007-03-15,15184.3
2007-03-16,15214.338
2007-03-19,15473.447
2007-03-20,15600.515
2007-03-21,15725.76
2007-03-22,16027.927
2007-03-23,15965.226
2007-03-26,15797.991
2007-03-27,15866.608
2007-03-28,15710.018
2007-03-29,15909.833
2007-03-30,15898.872
2007-04-02,16091.053
2007-04-03,16332.041
2007-04-04,16374.321
2007-04-05,16552.007
2007-04-06,16552.007
2007-04-09,16441.871
2007-04-10,16777.221
2007-04-11,16690.869
2007-04-12,16830.639
2007-04-13,16924.579
2007-04-16,17318.437
2007-04-17,17363.782
2007-04-18,17267.647
2007-04-19,17237.32
2007-04-20,17458.437
2007-04-23,17453.045
2007-04-24,17289.116
2007-04-25,17557.521
2007-04-26,17611.452
2007-04-27,17614.384
2007-04-30,17694.714
2007-05-01,17678.902
2007-05-02,17689.669
2007-05-03,17476.652
2007-05-04,17621.671
2007-05-07,17782.407
2007-05-08,17170.637
2007-05-09,17148.291
2007-05-10,16825.581
2007-05-11,17089.548
2007-05-14,17338.774
2007-05-15,17496.075
2007-05-16,17489.397
2007-05-17,17320.608
2007-05-18,17476.89
2007-05-21,17371.271
2007-05-22,17378.678
2007-05-23,17711.016
2007-05-24,17556.642
2007-05-25,17528.88
2007-05-28,17624.084
2007-05-29,17444.96
2007-05-30,17203.038
2007-05-31,17467.048
2007-06-01,17558.819
2007-06-04,17516.785
2007-06-05,17577.645
2007-06-06,17502.989
2007-06-07,16818.45
2007-06-08,16734.889
2007-06-11,16810.369
2007-06-12,16453.204
2007-06-13,16551.495
2007-06-14,16813.227
2007-06-15,17021.828
2007-06-18,17197.636
2007-06-19,17112.954
2007-06-20,17472.702
2007-06-21,17095.73
2007-06-22,17178.221
2007-06-25,17107.361
2007-06-26,16976.066
2007-06-27,16907.057
2007-06-28,17260.819
2007-06-29,17218.78
2007-07-02,17382.743
2007-07-03,17733.803
2007-07-04,17903.359
2007-07-05,17792.7
2007-07-06,17904.986
2007-07-09,18048.568
2007-07-10,18072.921
2007-07-11,18169.671
2007-07-12,18465.967
2007-07-13,18498.798
2007-07-16,18587.622
2007-07-17,18372.823
2007-07-18,18286.204
2007-07-19,18444.571
2007-07-20,18159.27
2007-07-23,18254.33
2007-07-24,17944.2
2007-07-25,17509.475
2007-07-26,16883.506
2007-07-27,16903.531
2007-07-30,17140.25
2007-07-31,17273.905
2007-08-01,16882.389
2007-08-02,17148.804
2007-08-03,17044.976
2007-08-06,16799.533
2007-08-07,16909.377
2007-08-08,17326.037
2007-08-09,16742.809
2007-08-10,16136.825
2007-08-13,16447.407
2007-08-14,16235.492
2007-08-15,15901.017
2007-08-16,15246.94
2007-08-17,15740.931
2007-08-20,15813.905
2007-08-21,15706.385
2007-08-22,16056.678
2007-08-23,16196.47
2007-08-24,16481.43
2007-08-27,16356.063
2007-08-28,15927.283
2007-08-29,16147.853
2007-08-30,16312.124
2007-08-31,16485.614
2007-09-03,16583.782
2007-09-04,16601.298
2007-09-05,16267.449
2007-09-06,16346.349
2007-09-07,15988.937
2007-09-10,15817.486
2007-09-11,16296.975
2007-09-12,16575.133
2007-09-13,16821.107
2007-09-14,16563.331
2007-09-17,16268.621
2007-09-18,16532.072
2007-09-19,17311.923
2007-09-20,17294.999
2007-09-21,17410.64
2007-09-24,17255.504
2007-09-25,17000.846
2007-09-26,17116.474
2007-09-27,17438.521
2007-09-28,17630.175
2007-10-01,17798.136
2007-10-02,17689.476
2007-10-03,17845.653
2007-10-04,17836.785
2007-10-05,18130.553
2007-10-08,17981.176
2007-10-09,18098.96
2007-10-10,18258.573
2007-10-11,18559.76
2007-10-12,18373.758
2007-10-15,18290.027
2007-10-16,17296.912
2007-10-17,17375.079
2007-10-18,17146.541
2007-10-19,16841.461
2007-10-22,16266.846
2007-10-23,16830.993
2007-10-24,16578.262
2007-10-25,16903.5
2007-10-26,17061.903
2007-10-29,17098.968
2007-10-30,17017.822
2007-10-31,17201.87
2007-11-01,16844.01
2007-11-02,16635.577
2007-11-05,16686.326
2007-11-06,16905.789
2007-11-07,16900.476
2007-11-08,16849.582
2007-11-09,16332.243
2007-11-12,16280.575
2007-11-13,16301.729
2007-11-14,16527.835
2007-11-15,16123.432
2007-11-16,15996.244
2007-11-19,15550.444
2007-11-20,15781.371
2007-11-21,15448.269
2007-11-22,15416.991
2007-11-23,15420.681
2007-11-26,15612.659
2007-11-27,15445.441
2007-11-28,15815.886
2007-11-29,15831.153
2007-11-30,15811.545
2007-12-03,15730.488
2007-12-04,15481.088
2007-12-05,15742.179
2007-12-06,15754.265
2007-12-07,16041.201
2007-12-10,16254.714
2007-12-11,16241.234
2007-12-12,16180.131
2007-12-13,15643.793
2007-12-14,15480.357
2007-12-17,14935.214
2007-12-18,14871.225
2007-12-19,14828.397
2007-12-20,14753.834
2007-12-21,15063.683
2007-12-24,15047.79
2007-12-25,15047.79
2007-12-26,15221.912
2007-12-27,15181.324
2007-12-28,15465.744
2007-12-31,15382.113
2008-01-01,15382.113
2008-01-02,15171.776
2008-01-03,15128.552
2008-01-04,14658.627
2008-01-07,14527.448
2008-01-08,14656.67
2008-01-09,14243.436
2008-01-10,14180.772
2008-01-11,14168.205
2008-01-14,14538.052
2008-01-15,13972.378
2008-01-16,13706.082
2008-01-17,13752.098
2008-01-18,13512.437
2008-01-21,12796.458
2008-01-22,13442.779
2008-01-23,12877.88
2008-01-24,13611.014
2008-01-25,13670.13
2008-01-28,13550.412
2008-01-29,13685.236
2008-01-30,13676.583
2008-01-31,13580.734
2008-02-01,14011.936
2008-02-04,14126.061
2008-02-05,13448.766
2008-02-06,13530.616
2008-02-07,13021.63
2008-02-08,13059.365
2008-02-11,12897.717
2008-02-12,13555.257
2008-02-13,13686.648
2008-02-14,13793.561
2008-02-15,13709.206
2008-02-18,14026.909
2008-02-19,14223.313
2008-02-20,13900.43
2008-02-21,14144.7
2008-02-22,13946.233
2008-02-25,14256.061
2008-02-26,14590.303
2008-02-27,14844.493
2008-02-28,14623.306
2008-02-29,14528.361
2008-03-03,14399.149
2008-03-04,14063.228
2008-03-05,14398.128
2008-03-06,14277.131
2008-03-07,14058.791
2008-03-10,13867.207
2008-03-11,14064.671
2008-03-12,14458.142
2008-03-13,14326.445
2008-03-14,14163.622
2008-03-17,13698.236
2008-03-18,14154.099
2008-03-19,13933.532
2008-03-20,13514.701
2008-03-21,13514.701
2008-03-24,13487.382
2008-03-25,14284.1
2008-03-26,14421.21
2008-03-27,14792.503
2008-03-28,14754.736
2008-03-31,14853.61
2008-04-01,15095.981
2008-04-02,15418.903
2008-04-03,15303.484
2008-04-04,15252.678
2008-04-07,15510.57
2008-04-08,15297.714
2008-04-09,15338.307
2008-04-10,15270.005
2008-04-11,15046.034
2008-04-14,14946.028
2008-04-15,14905.484
2008-04-16,15457.408
2008-04-17,15163.896
2008-04-18,15227.849
2008-04-21,15308.732
2008-04-22,15331.627
2008-04-23,15471.79
2008-04-24,15205.437
2008-04-25,15645.277
2008-04-28,15755.907
2008-04-29,15466.84
2008-04-30,15429.125
2008-05-01,15286.812
2008-05-02,15542.842
2008-05-05,15660.788
2008-05-06,15796.049
2008-05-07,15890.652
2008-05-08,15899.84
2008-05-09,15740.101
2008-05-12,15926.315
2008-05-13,15933.929
2008-05-14,15886.044
2008-05-15,15948.198
2008-05-16,16142.858
2008-05-19,16370.68
2008-05-20,16083.134
2008-05-21,16057.892
2008-05-22,16185.674
2008-05-23,15931.24
2008-05-26,15960.141
2008-05-27,15849.595
2008-05-28,15841.335
2008-05-29,15737.521
2008-05-30,15759.613
2008-06-02,15526.541
2008-06-03,15574.832
2008-06-04,15307.705
2008-06-05,15365.882
2008-06-06,15562.463
2008-06-09,15118.883
2008-06-10,14755.241
2008-06-11,14548.678
2008-06-12,14568.897
2008-06-13,14530.09
2008-06-16,14720.388
2008-06-17,14891.296
2008-06-18,14562.269
2008-06-19,14399.521
2008-06-20,14508.34
2008-06-23,14085.558
2008-06-24,13899.993
2008-06-25,14078.315
2008-06-26,13758.217
2008-06-27,13455.632
2008-06-30,13332.291
2008-07-01,13091.576
2008-07-02,13246.009
2008-07-03,13214.367
2008-07-04,13040.145
2008-07-07,13226.696
2008-07-08,12912.813
2008-07-09,13189.82
2008-07-10,12980.229
2008-07-11,12731.44
2008-07-14,12877.688
2008-07-15,12739.718
2008-07-16,12794.456
2008-07-17,13460.951
2008-07-18,13813.375
2008-07-21,13931.139
2008-07-22,13431.277
2008-07-23,13557.558
2008-07-24,13157.066
2008-07-25,13153.793
2008-07-28,13144.428
2008-07-29,12965.494
2008-07-30,13216.483
2008-07-31,13218.54
2008-08-01,12981.871
2008-08-04,12903.27
2008-08-05,13330.654
2008-08-06,13508.954
2008-08-07,13397.882
2008-08-08,13157.293
2008-08-11,13392.444
2008-08-12,13257.975
2008-08-13,12891.514
2008-08-14,12972.368
2008-08-15,12782.092
2008-08-18,12825.345
2008-08-19,12214.013
2008-08-20,12294.225
2008-08-21,12386.394
2008-08-22,12779.649
2008-08-25,12561.341
2008-08-26,12547.016
2008-08-27,12578.091
2008-08-28,12782.547
2008-08-29,12637.024
2008-09-01,12563.017
2008-09-02,12731.051
2008-09-03,12515.131
2008-09-04,12023.44
2008-09-05,11576.847
2008-09-08,12007.1
2008-09-09,11756.451
2008-09-10,11606.15
2008-09-11,11289.261
2008-09-12,11788.936
2008-09-15,11396.843
2008-09-16,11055.083
2008-09-17,10709.708
2008-09-18,10910.994
2008-09-19,11972.454
2008-09-22,11965.525
2008-09-23,11726.389
2008-09-24,11575.687
2008-09-25,11874.943
2008-09-26,11579.198
2008-09-29,10748.827
2008-09-30,10294.003
2008-10-01,10312.247
2008-10-02,10037.576
2008-10-03,10284.477
2008-10-06,9256.256
2008-10-07,9247.783
2008-10-08,8627.212
2008-10-09,8577.886
2008-10-10,8091.045
2008-10-13,8766.56
2008-10-14,8873.186
2008-10-15,8164.235
2008-10-16,7743.974
2008-10-17,7841.565
2008-10-20,8161.813
2008-10-21,8057.713
2008-10-22,7550.131
2008-10-23,7474.015
2008-10-24,6935.458
2008-10-27,6531.359
2008-10-28,6652.108
2008-10-29,7384.204
2008-10-30,7728.364
2008-10-31,7550.08
2008-11-03,7969.079
2008-11-04,8648.745
2008-11-05,8466.779
2008-11-06,7739.24
2008-11-07,8013.025
2008-11-10,8124.625
2008-11-11,7404.924
2008-11-12,7165.783
2008-11-13,7295.873
2008-11-14,7359.199
2008-11-17,7237.365
2008-11-18,7123.367
2008-11-19,6725.5
2008-11-20,6486.902
2008-11-21,6169.719
2008-11-24,7075.892
2008-11-25,7387.276
2008-11-26,7194.291
2008-11-27,7430.089
2008-11-28,7275.328
2008-12-01,6667.887
2008-12-02,7128.31
2008-12-03,7202.703
2008-12-04,7105.243
2008-12-05,6637.545
2008-12-08,7638.993
2008-12-09,7744.259
2008-12-10,7863.321
2008-12-11,7812.494
2008-12-12,7576.479
2008-12-15,7449.799
2008-12-16,7561.418
2008-12-17,7973.791
2008-12-18,8238.038
2008-12-19,7867.487
2008-12-22,7670.095
2008-12-23,7578.279
2008-12-24,7514.734
2008-12-25,7514.734
2008-12-26,7548.872
2008-12-29,7794.107
2008-12-30,7876.727
2008-12-31,7712.777
2009-01-01,7712.777
2009-01-02,8209.894
2009-01-05,8112.892
2009-01-06,8100.53
2009-01-07,8352.295
2009-01-08,8182.344
2009-01-09,7946.113
2009-01-12,7605.644
2009-01-13,7292.859
2009-01-14,6759.466
2009-01-15,6744.764
2009-01-16,7021.579
2009-01-19,6853.713
2009-01-20,6462.297
2009-01-21,6731.43
2009-01-22,6759.21
2009-01-23,6643.324
2009-01-26,7165.962
2009-01-27,7094.372
2009-01-28,7386.278
2009-01-29,7057.703
2009-01-30,6844.416
2009-02-02,6604.586
2009-02-03,6882.988
2009-02-04,7184.979
2009-02-05,7155.078
2009-02-06,7588.613
2009-02-09,8004.811
2009-02-10,7729.706
2009-02-11,7462.292
2009-02-12,7353.238
2009-02-13,7529.458
2009-02-16,7415.989
2009-02-17,6836.024
2009-02-18,6891.565
2009-02-19,7066.497
2009-02-20,6657.832
2009-02-23,6504.501
2009-02-24,6380.362
2009-02-25,6358.118
2009-02-26,6655.45
2009-02-27,6605.729
2009-03-02,6220.289
2009-03-03,6058.035
2009-03-04,6377.953
2009-03-05,6051.206
2009-03-06,6081.422
2009-03-09,6238.164
2009-03-10,6764.329
2009-03-11,7022.095
2009-03-12,7091.658
2009-03-13,7086.278
2009-03-16,7420.173
2009-03-17,7233.331
2009-03-18,7342.897
2009-03-19,7952.558
2009-03-20,7479.782
2009-03-23,7666.759
2009-03-24,7427.84
2009-03-25,7587.698
2009-03-26,7660.458
2009-03-27,7401.041
2009-03-30,6965.657
2009-03-31,7229.959
2009-04-01,7582.215
2009-04-02,8208.18
2009-04-03,8250.832
2009-04-06,8245.958
2009-04-07,8015.745
2009-04-08,7949.559
2009-04-09,8096.93
2009-04-10,8096.93
2009-04-13,8168.542
2009-04-14,8550.227
2009-04-15,8232.904
2009-04-16,8375.9
2009-04-17,8524.491
2009-04-20,7887.309
2009-04-21,8113.543
2009-04-22,8586.423
2009-04-23,8746.562
2009-04-24,9090.249
2009-04-27,9102.169
2009-04-28,8702.674
2009-04-29,9088.769
2009-04-30,8999.98
2009-05-01,8994.619
2009-05-04,9337.224
2009-05-05,9393.688
2009-05-06,9617.746
2009-05-07,9651.581
2009-05-08,9838.064
2009-05-11,9613.104
2009-05-12,9358.745
2009-05-13,9003.339
2009-05-14,9123.561
2009-05-15,9331.037
2009-05-18,9491.939
2009-05-19,9801.479
2009-05-20,9904.682
2009-05-21,9813.045
2009-05-22,9779.863
2009-05-25,9779.896
2009-05-26,9713.616
2009-05-27,9608.918
2009-05-28,9521.061
2009-05-29,9759.076
2009-06-01,10284.044
2009-06-02,10153.006
2009-06-03,9593.054
2009-06-04,9597.301
2009-06-05,9469.828
2009-06-08,9374.286
2009-06-09,9483.494
2009-06-10,9815.272
2009-06-11,9997.386
2009-06-12,9909.318
2009-06-15,9472.003
2009-06-16,9569.437
2009-06-17,9259.769
2009-06-18,9368.754
2009-06-19,9332.033
2009-06-22,8928.179
2009-06-23,8974.169
2009-06-24,9480.02
2009-06-25,9244.873
2009-06-26,9595.524
2009-06-29,9880.46
2009-06-30,9743.523
2009-07-01,10194.775
2009-07-02,9687.112
2009-07-03,9656.03
2009-07-06,9441.033
2009-07-07,9425.044
2009-07-08,9275.211
2009-07-09,9348.28
2009-07-10,9272.794
2009-07-13,9413.076
2009-07-14,9511.242
2009-07-15,10005.506
2009-07-16,9992.834
2009-07-17,10208.639
2009-07-20,10317.345
2009-07-21,10636.388
2009-07-22,10647.422
2009-07-23,11075.617
2009-07-24,11056.967
2009-07-27,10893.937
2009-07-28,10832.147
2009-07-29,10865.88
2009-07-30,11241.958
2009-07-31,11490.391
2009-08-03,11991.396
2009-08-04,11677.737
2009-08-05,11601.496
2009-08-06,11571.222
2009-08-07,11813.811
2009-08-10,11614.618
2009-08-11,11164.157
2009-08-12,11564.18
2009-08-13,11827.916
2009-08-14,11576.161
2009-08-17,11163.863
2009-08-18,11436.011
2009-08-19,11447.961
2009-08-20,11785.448
2009-08-21,12392.635
2009-08-24,12466.33
2009-08-25,12400.502
2009-08-26,12066.385
2009-08-27,11968.587
2009-08-28,12407.248
2009-08-31,12110.731
2009-09-01,11781.403
2009-09-02,11484.687
2009-09-03,11548.154
2009-09-04,11723.729
2009-09-07,12092.882
2009-09-08,12308.102
2009-09-09,12557.138
2009-09-10,12435.704
2009-09-11,12538.887
2009-09-14,12443.939
2009-09-15,12490.347
2009-09-16,12701.834
2009-09-17,12858.578
2009-09-18,12816.498
2009-09-21,12562.325
2009-09-22,12924.835
2009-09-23,12915.874
2009-09-24,12481.515
2009-09-25,12370.387
2009-09-28,12484.804
2009-09-29,12231.935
2009-09-30,12217.156
2009-10-01,11930.378
2009-10-02,11766.054
2009-10-05,11834.323
2009-10-06,12282.224
2009-10-07,11999.716
2009-10-08,12237.691
2009-10-09,12274.093
2009-10-12,12447.943
2009-10-13,12312.566
2009-10-14,12800.624
2009-10-15,12756.379
2009-10-16,12698.511
2009-10-19,12923.197
2009-10-20,12929.132
2009-10-21,13085.898
2009-10-22,12855.525
2009-10-23,13029.903
2009-10-26,12782.808
2009-10-27,12668.352
2009-10-28,12449.638
2009-10-29,12799.903
2009-10-30,12780.0
2009-11-02,12705.474
2009-11-03,12299.351
2009-11-04,12695.969
2009-11-05,12883.793
2009-11-06,12785.035
2009-11-09,13376.579
2009-11-10,13347.241
2009-11-11,13518.307
2009-11-12,13467.613
2009-11-13,13477.603
2009-11-16,13701.867
2009-11-17,13367.973
2009-11-18,13505.169
2009-11-19,13115.983
2009-11-20,13049.731
2009-11-23,13579.83
2009-11-24,13303.93
2009-11-25,13437.517
2009-11-26,12773.362
2009-11-27,13060.289
2009-11-30,12776.883
