Date,SWEDEN Standard (Large+Mid Cap)
2009-11-19,19132.995
2009-11-20,19036.349
2009-11-23,19809.634
2009-11-24,19407.163
2009-11-25,19602.033
2009-11-26,18633.194
2009-11-27,19051.75
2009-11-30,18638.331
2009-12-01,19214.074
2009-12-02,19486.0
2009-12-03,19385.534
2009-12-04,19334.94
2009-12-07,19069.097
2009-12-08,18613.122
2009-12-09,18512.876
2009-12-10,18595.093
2009-12-11,18562.579
2009-12-14,18768.803
2009-12-15,18398.028
2009-12-16,18614.143
2009-12-17,17997.326
2009-12-18,17799.834
2009-12-21,18094.894
2009-12-22,18138.895
2009-12-23,18320.246
2009-12-24,18256.16
2009-12-25,18256.16
2009-12-28,18546.982
2009-12-29,18667.954
2009-12-30,18377.721
2009-12-31,18471.153
2010-01-01,18471.153
2010-01-04,18998.1
2010-01-05,18987.208
2010-01-06,18955.892
2010-01-07,18877.269
2010-01-08,18951.635
2010-01-11,19372.718
2010-01-12,19156.534
2010-01-13,19290.025
2010-01-14,19389.969
2010-01-15,19091.109
2010-01-18,19268.937
2010-01-19,19129.73
2010-01-20,18503.174
2010-01-21,18338.236
2010-01-22,18269.063
2010-01-25,18181.409
2010-01-26,17917.212
2010-01-27,17940.978
2010-01-28,17682.393
2010-01-29,18011.608
2010-02-01,18431.15
2010-02-02,18615.121
2010-02-03,18559.142
2010-02-04,17843.102
2010-02-05,17457.306
2010-02-08,17597.741
2010-02-09,17817.292
2010-02-10,17802.303
2010-02-11,17974.825
2010-02-12,17832.485
2010-02-15,17732.404
2010-02-16,18014.949
2010-02-17,18303.091
2010-02-18,18329.24
2010-02-19,18264.098
2010-02-22,18414.872
2010-02-23,18134.641
2010-02-24,18295.683
2010-02-25,18122.507
2010-02-26,18528.796
2010-03-01,18590.662
2010-03-02,18767.0
2010-03-03,19086.731
2010-03-04,19149.672
2010-03-05,19490.426
2010-03-08,19670.631
2010-03-09,19442.501
2010-03-10,19830.777
2010-03-11,19832.992
2010-03-12,20131.297
2010-03-15,19844.801
2010-03-16,20163.571
2010-03-17,20244.565
2010-03-18,19889.2
2010-03-19,19901.034
2010-03-22,19789.205
2010-03-23,20061.681
2010-03-24,19746.7
2010-03-25,19975.516
2010-03-26,19841.883
2010-03-29,19799.616
2010-03-30,19707.543
2010-03-31,19898.789
2010-04-01,20253.629
2010-04-02,20253.629
2010-04-05,20293.93
2010-04-06,20286.541
2010-04-07,20139.704
2010-04-08,20132.737
2010-04-09,20333.201
2010-04-12,20565.618
2010-04-13,20510.134
2010-04-14,20832.247
2010-04-15,20897.388
2010-04-16,20677.953
2010-04-19,20509.031
2010-04-20,20901.558
2010-04-21,20554.677
2010-04-22,20343.011
2010-04-23,21210.104
2010-04-26,21239.417
2010-04-27,20628.917
2010-04-28,20406.143
2010-04-29,20936.801
2010-04-30,20964.206
2010-05-03,20933.884
2010-05-04,20077.19
2010-05-05,19191.5
2010-05-06,18443.233
2010-05-07,17545.292
2010-05-10,19229.549
2010-05-11,18760.148
2010-05-12,19361.155
2010-05-13,19185.712
2010-05-14,18386.533
2010-05-17,18403.825
2010-05-18,18736.011
2010-05-19,17857.125
2010-05-20,17170.471
2010-05-21,17604.2
2010-05-24,17542.993
2010-05-25,16712.914
2010-05-26,17365.037
2010-05-27,17839.767
2010-05-28,18006.612
2010-05-31,18068.93
2010-06-01,18194.465
2010-06-02,18199.178
2010-06-03,18572.186
2010-06-04,17887.341
2010-06-07,17420.841
2010-06-08,17305.201
2010-06-09,18035.542
2010-06-10,18614.439
2010-06-11,18473.133
2010-06-14,19089.969
2010-06-15,19448.19
2010-06-16,19359.69
2010-06-17,19465.875
2010-06-18,19758.078
2010-06-21,19936.642
2010-06-22,19681.629
2010-06-23,19405.2
2010-06-24,18927.086
2010-06-25,18943.637
2010-06-28,19186.961
2010-06-29,18344.283
2010-06-30,18587.334
2010-07-01,18229.789
2010-07-02,18550.557
2010-07-05,18352.947
2010-07-06,19069.064
2010-07-07,19261.527
2010-07-08,19281.433
2010-07-09,19650.132
2010-07-12,19642.85
2010-07-13,20483.446
2010-07-14,20715.893
2010-07-15,20686.34
2010-07-16,20265.918
2010-07-19,20191.908
2010-07-20,19986.171
2010-07-21,20316.892
2010-07-22,20961.567
2010-07-23,20589.041
2010-07-26,20761.919
2010-07-27,20823.183
2010-07-28,20641.069
2010-07-29,20765.479
2010-07-30,20759.69
2010-08-02,21728.477
2010-08-03,21681.003
2010-08-04,21495.92
2010-08-05,21539.283
2010-08-06,21524.917
2010-08-09,21667.948
2010-08-10,21120.575
2010-08-11,20123.762
2010-08-12,19954.661
2010-08-13,19841.566
2010-08-16,20285.155
2010-08-17,20633.112
2010-08-18,20549.474
2010-08-19,20163.022
2010-08-20,19602.971
2010-08-23,19656.033
2010-08-24,19196.575
2010-08-25,18963.095
2010-08-26,19441.904
2010-08-27,19700.118
2010-08-30,19467.155
2010-08-31,19556.434
2010-09-01,20611.205
2010-09-02,20532.63
2010-09-03,20706.039
2010-09-06,20847.633
2010-09-07,20492.216
2010-09-08,20894.887
2010-09-09,21072.744
2010-09-10,21184.791
2010-09-13,21697.329
2010-09-14,21940.847
2010-09-15,21916.28
2010-09-16,21892.724
2010-09-17,21926.442
2010-09-20,22373.13
2010-09-21,22499.933
2010-09-22,22729.943
2010-09-23,22314.845
2010-09-24,23030.332
2010-09-27,22752.506
2010-09-28,23006.67
2010-09-29,23085.831
2010-09-30,23179.523
2010-10-01,23094.116
2010-10-04,22599.222
2010-10-05,23344.986
2010-10-06,23256.99
2010-10-07,23354.835
2010-10-08,23250.604
2010-10-11,23451.584
2010-10-12,23275.187
2010-10-13,23838.34
2010-10-14,24018.59
2010-10-15,23694.232
2010-10-18,23619.829
2010-10-19,23118.619
2010-10-20,23585.005
2010-10-21,24097.595
2010-10-22,23960.281
2010-10-25,24121.27
2010-10-26,23591.982
2010-10-27,23314.143
2010-10-28,23263.347
2010-10-29,23291.034
2010-11-01,23419.91
2010-11-02,23683.206
2010-11-03,23500.689
2010-11-04,24432.371
2010-11-05,23879.179
2010-11-08,23679.818
2010-11-09,23946.003
2010-11-10,23416.214
2010-11-11,23184.599
2010-11-12,22989.925
2010-11-15,23029.132
2010-11-16,22369.714
2010-11-17,22507.754
2010-11-18,23065.561
2010-11-19,23204.186
2010-11-22,23007.096
2010-11-23,22456.161
2010-11-24,22840.728
2010-11-25,23046.656
2010-11-26,22756.709
2010-11-29,22573.347
2010-11-30,22646.251
2010-12-01,23304.125
2010-12-02,23842.274
2010-12-03,24320.728
2010-12-06,24102.939
2010-12-07,24180.794
2010-12-08,23830.038
2010-12-09,23593.773
2010-12-10,23781.427
2010-12-13,24123.748
2010-12-14,24403.21
2010-12-15,24467.772
2010-12-16,24344.855
2010-12-17,24373.577
2010-12-20,24343.595
2010-12-21,24745.847
2010-12-22,24519.2
2010-12-23,24457.953
2010-12-24,24497.008
2010-12-27,24529.782
2010-12-28,24464.237
2010-12-29,24638.751
2010-12-30,24750.881
2010-12-31,24901.827
2011-01-03,25503.53
2011-01-04,25157.206
2011-01-05,24633.354
2011-01-06,24328.86
2011-01-07,24380.685
2011-01-10,24251.185
2011-01-11,24810.273
2011-01-12,25126.707
2011-01-13,25333.143
2011-01-14,25351.167
2011-01-17,25166.945
2011-01-18,25559.805
2011-01-19,25282.04
2011-01-20,24558.779
2011-01-21,25179.259
2011-01-24,25265.038
2011-01-25,25482.851
2011-01-26,26238.719
2011-01-27,26250.415
2011-01-28,25621.671
2011-01-31,25784.132
2011-02-01,25954.137
2011-02-02,25370.694
2011-02-03,25333.935
2011-02-04,25319.83
2011-02-07,25431.276
2011-02-08,25551.143
2011-02-09,25472.008
2011-02-10,25128.006
2011-02-11,25452.722
2011-02-14,25197.661
2011-02-15,25107.601
2011-02-16,25230.838
2011-02-17,24944.683
2011-02-18,25152.618
2011-02-21,24990.948
2011-02-22,25016.356
2011-02-23,24722.419
2011-02-24,24814.25
2011-02-25,24984.65
2011-02-28,25707.476
2011-03-01,25593.507
2011-03-02,25153.314
2011-03-03,25311.356
2011-03-04,25354.663
2011-03-07,25515.666
2011-03-08,25452.242
2011-03-09,25704.802
2011-03-10,25255.755
2011-03-11,24913.182
2011-03-14,24795.045
2011-03-15,23924.32
2011-03-16,23517.086
2011-03-17,24189.334
2011-03-18,24979.499
2011-03-21,25436.133
2011-03-22,25334.499
2011-03-23,25377.863
2011-03-24,25892.687
2011-03-25,25820.355
2011-03-28,25934.386
2011-03-29,25951.589
2011-03-30,26224.407
2011-03-31,26275.972
2011-04-01,26459.966
2011-04-04,26649.014
2011-04-05,26505.544
2011-04-06,26882.995
2011-04-07,26654.414
2011-04-08,27199.154
2011-04-11,27001.258
2011-04-12,26410.85
2011-04-13,26785.972
2011-04-14,26727.336
2011-04-15,26669.928
2011-04-18,25761.377
2011-04-19,26379.123
2011-04-20,27463.953
2011-04-21,27723.503
2011-04-22,27723.503
2011-04-25,27730.332
2011-04-26,28000.093
2011-04-27,28130.157
2011-04-28,28639.328
2011-04-29,28823.223
2011-05-02,29043.101
2011-05-03,28556.432
2011-05-04,28322.764
2011-05-05,27756.697
2011-05-06,27928.427
2011-05-09,27552.135
2011-05-10,28085.656
2011-05-11,28064.318
2011-05-12,27592.153
2011-05-13,27575.925
2011-05-16,27857.22
2011-05-17,27301.75
2011-05-18,27567.835
2011-05-19,27865.683
2011-05-20,27698.957
2011-05-23,26768.253
2011-05-24,26829.537
2011-05-25,27189.027
2011-05-26,27007.842
2011-05-27,27625.604
2011-05-30,27629.788
2011-05-31,27948.344
2011-06-01,28156.865
2011-06-02,27952.928
2011-06-03,27628.891
2011-06-06,27534.488
2011-06-07,27567.015
2011-06-08,26710.026
2011-06-09,26740.452
2011-06-10,25839.854
2011-06-13,25702.392
2011-06-14,26142.161
2011-06-15,25358.41
2011-06-16,24826.097
2011-06-17,25241.238
2011-06-20,24897.276
2011-06-21,25648.4
2011-06-22,25313.954
2011-06-23,24188.635
2011-06-24,24260.822
2011-06-27,24822.65
2011-06-28,24910.596
2011-06-29,25842.747
2011-06-30,26481.587
2011-07-01,26638.041
2011-07-04,26902.239
2011-07-05,26945.276
2011-07-06,26370.589
2011-07-07,26935.787
2011-07-08,26227.677
2011-07-11,25157.103
2011-07-12,25060.726
2011-07-13,25663.484
2011-07-14,25123.931
2011-07-15,24800.031
2011-07-18,23895.981
2011-07-19,24784.986
2011-07-20,25321.27
2011-07-21,25695.439
2011-07-22,25723.767
2011-07-25,25603.301
2011-07-26,25677.768
2011-07-27,25317.048
2011-07-28,25134.554
2011-07-29,25211.441
2011-08-01,24335.832
2011-08-02,23788.544
2011-08-03,22974.128
2011-08-04,21529.941
2011-08-05,21734.871
2011-08-08,20577.691
2011-08-09,21212.201
2011-08-10,20522.967
2011-08-11,21539.349
2011-08-12,21907.635
2011-08-15,22453.334
2011-08-16,22229.509
2011-08-17,22492.316
2011-08-18,20610.309
2011-08-19,20448.925
2011-08-22,20679.757
2011-08-23,21097.316
2011-08-24,21477.222
2011-08-25,21098.65
2011-08-26,21081.353
2011-08-29,21897.666
2011-08-30,21657.972
2011-08-31,22400.506
2011-09-01,22342.694
2011-09-02,21636.634
2011-09-05,20473.1
2011-09-06,20536.577
2011-09-07,21386.237
2011-09-08,21430.125
2011-09-09,20339.109
2011-09-12,19289.38
2011-09-13,19550.785
2011-09-14,19642.43
2011-09-15,20763.484
2011-09-16,20724.845
2011-09-19,19784.896
2011-09-20,20610.187
2011-09-21,20132.171
2011-09-22,18514.2
2011-09-23,18592.054
2011-09-26,18765.466
2011-09-27,20356.667
2011-09-28,19698.795
2011-09-29,20289.687
2011-09-30,19425.663
2011-10-03,19193.662
2011-10-04,18310.181
2011-10-05,19073.343
2011-10-06,19654.041
2011-10-07,19881.055
2011-10-10,20776.227
2011-10-11,20671.34
2011-10-12,21192.984
2011-10-13,20466.065
2011-10-14,21202.627
2011-10-17,20742.421
2011-10-18,20759.946
2011-10-19,20883.274
2011-10-20,20553.273
2011-10-21,21531.227
2011-10-24,21796.042
2011-10-25,21766.18
2011-10-26,21884.507
2011-10-27,23746.848
2011-10-28,23728.942
2011-10-31,22507.982
2011-11-01,20960.95
2011-11-02,21550.488
2011-11-03,21892.931
2011-11-04,21936.287
2011-11-07,21628.329
2011-11-08,21803.716
2011-11-09,20865.353
2011-11-10,20804.467
2011-11-11,21710.453
2011-11-14,21166.855
2011-11-15,20863.692
2011-11-16,20807.523
2011-11-17,20486.419
2011-11-18,20325.186
2011-11-21,19440.324
2011-11-22,19445.508
2011-11-23,18840.778
2011-11-24,18684.349
2011-11-25,18618.72
2011-11-28,19573.878
2011-11-29,19832.512
2011-11-30,21348.731
2011-12-01,21062.682
2011-12-02,21266.296
2011-12-05,21678.921
2011-12-06,21266.414
2011-12-07,21358.601
2011-12-08,20668.208
2011-12-09,20945.306
2011-12-12,20161.537
2011-12-13,20144.783
2011-12-14,19613.287
2011-12-15,19897.855
2011-12-16,19895.79
2011-12-19,19888.283
2011-12-20,20599.421
2011-12-21,20445.339
2011-12-22,20750.956
2011-12-23,20902.697
2011-12-26,20902.697
2011-12-27,20915.815
2011-12-28,20528.066
2011-12-29,20717.696
2011-12-30,21139.859
2012-01-02,21399.174
2012-01-03,21924.78
2012-01-04,21507.916
2012-01-05,21289.681
2012-01-06,21228.778
2012-01-09,21164.333
2012-01-10,21635.71
2012-01-11,21431.337
2012-01-12,21561.62
2012-01-13,21195.148
2012-01-16,21333.121
2012-01-17,21801.634
2012-01-18,22064.076
2012-01-19,22477.347
2012-01-20,22408.769
2012-01-23,22783.249
2012-01-24,22452.229
2012-01-25,22110.26
2012-01-26,22767.311
2012-01-27,22568.79
2012-01-30,22351.261
2012-01-31,22365.774
2012-02-01,23263.618
2012-02-02,23274.809
2012-02-03,23630.131
2012-02-06,23437.609
2012-02-07,23692.28
2012-02-08,23774.849
2012-02-09,23916.811
2012-02-10,23485.198
2012-02-13,23747.373
2012-02-14,23551.83
2012-02-15,23762.721
2012-02-16,23761.611
2012-02-17,24149.433
2012-02-20,24737.97
2012-02-21,24601.768
2012-02-22,24258.387
2012-02-23,24362.805
2012-02-24,24795.741
2012-02-27,24471.972
2012-02-28,24754.463
2012-02-29,24765.273
2012-03-01,24641.398
2012-03-02,24367.936
2012-03-05,24214.934
2012-03-06,22929.859
2012-03-07,22994.48
2012-03-08,24059.524
2012-03-09,23706.273
2012-03-12,23659.591
2012-03-13,24137.739
2012-03-14,24013.901
2012-03-15,24307.149
2012-03-16,24585.349
2012-03-19,24672.861
2012-03-20,24133.654
2012-03-21,23883.781
2012-03-22,23494.211
2012-03-23,23829.701
2012-03-26,24483.34
2012-03-27,24324.551
2012-03-28,24143.07
2012-03-29,23709.771
2012-03-30,24269.623
2012-04-02,24638.662
2012-04-03,24592.055
2012-04-04,23357.965
2012-04-05,23178.059
2012-04-06,23178.059
2012-04-09,23006.365
2012-04-10,22473.803
2012-04-11,22811.413
2012-04-12,23460.307
2012-04-13,22829.067
2012-04-16,22993.936
2012-04-17,23534.378
2012-04-18,23148.399
2012-04-19,23368.272
2012-04-20,23739.479
2012-04-23,22393.755
2012-04-24,22927.917
2012-04-25,23287.064
2012-04-26,23304.319
2012-04-27,23814.041
2012-04-30,23908.461
2012-05-01,23892.469
2012-05-02,23621.15
2012-05-03,23827.71
2012-05-04,23174.817
2012-05-07,23122.866
2012-05-08,22702.208
2012-05-09,22605.569
2012-05-10,22677.147
2012-05-11,22745.043
2012-05-14,21856.677
2012-05-15,21480.024
2012-05-16,21132.875
2012-05-17,20968.56
2012-05-18,20330.289
2012-05-21,20968.812
2012-05-22,21573.246
2012-05-23,20753.562
2012-05-24,21112.395
2012-05-25,20989.729
2012-05-28,21092.03
2012-05-29,21424.582
2012-05-30,20895.493
2012-05-31,20574.318
2012-06-01,20132.542
2012-06-04,20158.919
2012-06-05,20196.464
2012-06-06,20191.701
2012-06-07,20976.414
2012-06-08,20804.748
2012-06-11,21166.292
2012-06-12,21255.289
2012-06-13,21189.685
2012-06-14,21106.633
2012-06-15,21327.105
2012-06-18,21296.407
2012-06-19,21907.985
2012-06-20,22265.987
2012-06-21,21980.624
2012-06-22,21904.532
2012-06-25,21190.129
2012-06-26,21037.932
2012-06-27,21310.786
2012-06-28,21011.182
2012-06-29,22446.805
2012-07-02,22472.191
2012-07-03,22823.954
2012-07-04,22830.36
2012-07-05,22661.854
2012-07-06,22192.083
2012-07-09,22126.884
2012-07-10,22415.633
2012-07-11,22308.418
2012-07-12,21861.604
2012-07-13,22290.025
2012-07-16,22329.712
2012-07-17,22198.869
2012-07-18,22604.599
2012-07-19,23062.647
2012-07-20,22859.036
2012-07-23,22271.378
2012-07-24,22329.164
2012-07-25,22444.246
2012-07-26,23194.352
2012-07-27,23460.224
2012-07-30,23828.73
2012-07-31,23879.492
2012-08-01,23919.569
2012-08-02,23581.326
2012-08-03,24366.495
2012-08-06,24394.545
2012-08-07,24364.699
2012-08-08,24514.295
2012-08-09,24625.85
2012-08-10,24716.554
2012-08-13,24524.901
2012-08-14,24489.902
2012-08-15,24364.011
2012-08-16,24409.211
2012-08-17,24702.759
2012-08-20,24675.793
2012-08-21,24786.958
2012-08-22,24159.362
2012-08-23,24229.02
2012-08-24,24305.759
2012-08-27,24491.677
2012-08-28,23928.721
2012-08-29,23754.843
2012-08-30,23525.547
2012-08-31,23901.394
2012-09-03,23757.876
2012-09-04,23388.225
2012-09-05,23420.305
2012-09-06,23786.759
2012-09-07,24588.381
2012-09-10,24435.854
2012-09-11,24692.877
2012-09-12,25026.287
2012-09-13,24856.639
2012-09-14,25826.454
2012-09-17,25570.864
2012-09-18,25397.873
2012-09-19,25790.98
2012-09-20,25496.681
2012-09-21,25413.634
2012-09-24,25329.88
2012-09-25,25608.626
2012-09-26,24868.972
2012-09-27,25125.939
2012-09-28,24835.111
2012-10-01,25114.108
2012-10-02,24961.949
2012-10-03,24539.763
2012-10-04,24886.061
2012-10-05,25254.066
2012-10-08,24745.037
2012-10-09,24440.362
2012-10-10,24137.982
2012-10-11,24202.645
2012-10-12,24085.894
2012-10-15,24216.698
2012-10-16,24551.714
2012-10-17,24803.748
2012-10-18,25130.107
2012-10-19,24632.888
2012-10-22,24657.35
2012-10-23,23950.338
2012-10-24,23919.542
2012-10-25,24070.2
2012-10-26,24138.853
2012-10-29,24177.319
2012-10-30,24432.656
2012-10-31,24247.546
2012-11-01,24426.417
2012-11-02,24468.166
2012-11-05,24339.703
2012-11-06,24506.911
2012-11-07,24134.266
2012-11-08,24104.535
2012-11-09,23897.693
2012-11-12,23851.694
2012-11-13,23764.884
2012-11-14,23711.525
2012-11-15,23511.639
2012-11-16,23098.481
2012-11-19,23893.319
2012-11-20,23861.411
2012-11-21,23997.976
2012-11-22,24345.588
2012-11-23,24776.186
2012-11-26,24797.155
2012-11-27,24629.437
2012-11-28,24580.221
2012-11-29,24948.026
2012-11-30,25018.835
2012-12-03,25230.813
2012-12-04,25349.591
2012-12-05,25373.366
2012-12-06,25420.879
2012-12-07,25307.96
2012-12-10,25370.945
2012-12-11,25664.075
2012-12-12,25480.866
2012-12-13,25136.68
2012-12-14,25213.568
2012-12-17,25453.467
2012-12-18,25748.376
2012-12-19,26052.872
2012-12-20,26149.019
2012-12-21,26036.673
2012-12-24,26002.629
2012-12-25,26002.629
2012-12-26,26096.415
2012-12-27,26170.904
2012-12-28,26066.815
2012-12-31,26088.252
2013-01-01,26088.252
2013-01-02,26852.574
2013-01-03,26627.687
2013-01-04,26657.597
2013-01-07,26670.512
2013-01-08,26332.243
2013-01-09,26305.444
2013-01-10,26627.511
2013-01-11,26820.073
2013-01-14,26902.477
2013-01-15,26676.323
2013-01-16,26670.382
2013-01-17,26839.157
2013-01-18,26672.022
2013-01-21,26893.298
2013-01-22,26766.134
2013-01-23,26760.712
2013-01-24,27101.85
2013-01-25,27593.753
2013-01-28,27798.384
2013-01-29,27955.772
2013-01-30,28338.096
2013-01-31,28198.583
2013-02-01,28798.525
2013-02-04,28354.117
2013-02-05,28510.515
2013-02-06,28505.308
2013-02-07,27906.36
2013-02-08,28175.668
2013-02-11,28161.425
2013-02-12,28483.111
2013-02-13,28992.489
2013-02-14,28787.928
2013-02-15,28797.571
2013-02-18,28741.389
2013-02-19,29056.787
2013-02-20,29336.631
2013-02-21,28507.074
2013-02-22,28715.357
2013-02-25,28694.28
2013-02-26,28018.109
2013-02-27,28432.647
2013-02-28,28551.888
2013-03-01,28500.081
2013-03-04,28683.345
2013-03-05,29206.678
2013-03-06,28942.057
2013-03-07,29216.094
2013-03-08,29102.277
2013-03-11,29189.903
2013-03-12,29129.096
2013-03-13,28913.102
2013-03-14,29093.649
2013-03-15,29301.453
2013-03-18,28917.846
2013-03-19,28453.534
2013-03-20,28599.952
2013-03-21,28287.659
2013-03-22,28515.448
2013-03-25,28349.688
2013-03-26,28445.417
2013-03-27,28389.669
2013-03-28,28643.936
2013-03-29,28643.936
2013-04-01,28619.727
2013-04-02,28953.705
2013-04-03,28703.895
2013-04-04,28082.801
2013-04-05,28233.543
2013-04-08,28311.352
2013-04-09,28616.012
2013-04-10,29261.672
2013-04-11,29555.784
2013-04-12,29192.071
2013-04-15,28933.908
2013-04-16,28727.21
2013-04-17,27693.39
2013-04-18,27578.573
2013-04-19,27557.479
2013-04-22,27455.639
2013-04-23,27770.494
2013-04-24,27952.804
2013-04-25,28473.157
2013-04-26,28685.644
2013-04-29,28915.255
2013-04-30,29348.347
2013-05-01,29373.078
2013-05-02,28989.825
2013-05-03,29333.592
2013-05-06,29271.873
2013-05-07,29398.833
2013-05-08,29885.48
2013-05-09,29752.331
2013-05-10,29569.492
2013-05-13,29513.617
2013-05-14,29419.927
2013-05-15,29386.811
2013-05-16,29634.389
2013-05-17,29562.633
2013-05-20,29708.525
2013-05-21,29875.463
2013-05-22,30113.054
2013-05-23,29230.657
2013-05-24,29143.634
2013-05-27,29538.847
2013-05-28,29603.351
2013-05-29,29326.724
2013-05-30,29741.22
2013-05-31,29097.352
2013-06-03,29339.13
2013-06-04,29297.719
2013-06-05,28628.53
2013-06-06,28736.696
2013-06-07,28894.571
2013-06-10,28764.748
2013-06-11,28660.912
2013-06-12,28844.644
2013-06-13,28704.515
2013-06-14,29197.533
2013-06-17,29348.648
2013-06-18,29402.323
2013-06-19,29342.529
2013-06-20,27506.138
2013-06-21,27177.363
2013-06-24,26128.881
2013-06-25,26736.25
2013-06-26,27109.124
2013-06-27,27310.066
2013-06-28,27133.763
2013-07-01,27802.15
2013-07-02,27694.686
2013-07-03,27405.212
2013-07-04,28024.366
2013-07-05,27339.394
2013-07-08,27745.304
2013-07-09,27943.429
2013-07-10,28197.984
2013-07-11,28903.848
2013-07-12,28930.413
2013-07-15,28995.504
2013-07-16,29461.75
2013-07-17,29404.01
2013-07-18,29426.036
2013-07-19,29753.547
2013-07-22,29865.498
2013-07-23,30080.332
2013-07-24,30252.481
2013-07-25,30224.956
2013-07-26,30275.22
2013-07-29,30240.846
2013-07-30,30100.122
2013-07-31,30129.354
2013-08-01,30207.363
2013-08-02,30200.549
2013-08-05,30269.764
2013-08-06,30275.361
2013-08-07,30332.107
2013-08-08,30756.359
2013-08-09,30814.112
2013-08-12,30650.072
2013-08-13,30703.946
2013-08-14,31025.54
2013-08-15,30411.644
2013-08-16,30801.948
2013-08-19,30775.117
2013-08-20,30768.062
2013-08-21,29851.705
2013-08-22,30345.269
2013-08-23,30630.178
2013-08-26,30575.882
2013-08-27,30153.369
2013-08-28,29896.013
2013-08-29,29643.598
2013-08-30,29240.85
2013-09-02,29810.478
2013-09-03,29964.102
2013-09-04,30144.761
2013-09-05,29859.279
2013-09-06,30151.124
2013-09-09,30501.698
2013-09-10,31086.071
2013-09-11,31270.596
2013-09-12,31204.575
2013-09-13,30949.424
2013-09-16,31593.824
2013-09-17,31558.219
2013-09-18,31629.493
2013-09-19,32582.47
2013-09-20,32305.72
2013-09-23,31970.357
2013-09-24,32033.205
2013-09-25,31477.532
2013-09-26,31650.207
2013-09-27,31532.648
2013-09-30,31258.317
2013-10-01,31772.825
2013-10-02,31569.465
2013-10-03,31577.117
2013-10-04,31161.502
2013-10-07,30924.036
2013-10-08,30846.315
2013-10-09,30412.039
2013-10-10,30829.758
2013-10-11,31138.464
2013-10-14,31000.562
2013-10-15,30960.687
2013-10-16,30946.51
2013-10-17,31415.232
2013-10-18,31756.844
2013-10-21,32037.983
2013-10-22,32438.032
2013-10-23,32190.642
2013-10-24,32382.984
2013-10-25,32290.687
2013-10-28,32151.68
2013-10-29,31989.627
2013-10-30,31998.888
2013-10-31,31309.718
2013-11-01,30872.473
2013-11-04,31156.959
2013-11-05,30873.083
2013-11-06,31269.312
2013-11-07,31139.923
2013-11-08,30739.165
2013-11-11,31052.132
2013-11-12,30518.315
2013-11-13,30154.674
2013-11-14,30600.639
2013-11-15,30799.173
2013-11-18,31316.26
2013-11-19,31051.601
2013-11-20,30950.996
2013-11-21,30703.39
2013-11-22,31183.26
2013-11-25,31396.959
2013-11-26,31402.128
2013-11-27,31561.353
2013-11-28,31762.399
2013-11-29,31653.99
2013-12-02,31530.993
2013-12-03,31089.372
2013-12-04,31055.822
2013-12-05,30893.852
2013-12-06,30924.295
2013-12-09,31025.504
2013-12-10,30771.87
2013-12-11,30637.229
2013-12-12,30138.66
2013-12-13,30187.715
2013-12-16,30588.732
2013-12-17,30441.491
2013-12-18,30936.979
2013-12-19,31299.648
2013-12-20,31607.038
2013-12-23,31944.194
2013-12-24,31823.916
2013-12-25,31823.916
2013-12-26,31949.316
2013-12-27,32509.41
2013-12-30,32860.278
2013-12-31,32878.186
2014-01-01,32878.186
2014-01-02,32343.478
2014-01-03,32245.541
2014-01-06,32221.787
2014-01-07,32255.896
2014-01-08,32071.182
2014-01-09,32020.226
2014-01-10,32534.459
2014-01-13,32488.313
2014-01-14,32705.823
2014-01-15,32919.119
2014-01-16,33005.376
2014-01-17,33123.574
2014-01-20,32971.356
2014-01-21,32866.891
2014-01-22,33122.588
2014-01-23,32965.571
2014-01-24,32374.107
2014-01-27,32396.443
2014-01-28,32464.026
2014-01-29,32079.044
2014-01-30,31664.025
2014-01-31,31575.842
2014-02-03,31206.974
2014-02-04,31144.262
2014-02-05,31367.402
2014-02-06,31977.416
2014-02-07,32073.867
2014-02-10,32250.025
2014-02-11,32995.783
2014-02-12,32745.603
2014-02-13,32664.403
2014-02-14,32780.8
2014-02-17,32938.974
2014-02-18,32506.768
2014-02-19,32710.3
2014-02-20,32506.718
2014-02-21,32681.863
2014-02-24,33403.794
2014-02-25,33448.041
2014-02-26,33351.818
2014-02-27,33190.951
2014-02-28,33852.432
2014-03-03,32787.571
2014-03-04,33460.392
2014-03-05,33607.819
2014-03-06,33998.447
2014-03-07,33667.646
2014-03-10,33740.121
2014-03-11,33789.321
2014-03-12,33484.504
2014-03-13,33334.712
2014-03-14,32973.883
2014-03-17,33696.796
2014-03-18,33974.376
2014-03-19,33894.87
2014-03-20,33529.635
2014-03-21,33489.929
2014-03-24,33107.389
2014-03-25,33520.064
2014-03-26,33467.727
2014-03-27,33238.864
2014-03-28,33251.34
2014-03-31,33863.687
2014-04-01,34269.674
2014-04-02,34178.611
2014-04-03,33832.964
2014-04-04,33828.704
2014-04-07,33590.751
2014-04-08,33891.348
2014-04-09,34008.476
2014-04-10,33579.99
2014-04-11,33333.613
2014-04-14,33342.233
2014-04-15,32839.203
2014-04-16,33012.757
2014-04-17,33033.243
2014-04-18,33033.243
2014-04-21,32911.115
2014-04-22,33714.123
2014-04-23,33343.17
2014-04-24,33593.2
2014-04-25,33419.949
2014-04-28,33514.352
2014-04-29,33827.112
2014-04-30,34093.318
2014-05-01,34170.396
2014-05-02,34019.814
2014-05-05,33802.216
2014-05-06,33912.181
