Date,JAPAN MID GROWTH Mid Cap
2005-11-10,911.315
2005-11-11,918.524
2005-11-14,906.518
2005-11-15,896.865
2005-11-16,903.682
2005-11-17,925.306
2005-11-18,933.286
2005-11-21,944.088
2005-11-22,942.142
2005-11-23,946.349
2005-11-24,940.193
2005-11-25,936.48
2005-11-28,951.191
2005-11-29,950.422
2005-11-30,951.767
2005-12-01,960.586
2005-12-02,973.768
2005-12-05,989.741
2005-12-06,980.524
2005-12-07,982.154
2005-12-08,964.69
2005-12-09,983.712
2005-12-12,1011.113
2005-12-13,1015.559
2005-12-14,1028.652
2005-12-15,1014.057
2005-12-16,1015.297
2005-12-19,1019.74
2005-12-20,1030.234
2005-12-21,1048.67
2005-12-22,1057.43
2005-12-23,1060.293
2005-12-26,1069.859
2005-12-27,1054.887
2005-12-28,1064.444
2005-12-29,1069.372
2005-12-30,1057.469
2006-01-02,1057.469
2006-01-03,1070.025
2006-01-04,1098.502
2006-01-05,1109.712
2006-01-06,1127.355
2006-01-09,1130.511
2006-01-10,1118.841
2006-01-11,1126.192
2006-01-12,1137.551
2006-01-13,1139.191
2006-01-16,1126.007
2006-01-17,1081.118
2006-01-18,1035.382
2006-01-19,1071.575
2006-01-20,1067.629
2006-01-23,1035.597
2006-01-24,1052.672
2006-01-25,1056.135
2006-01-26,1071.435
2006-01-27,1092.123
2006-01-30,1091.75
2006-01-31,1101.845
2006-02-01,1088.161
2006-02-02,1090.956
2006-02-03,1085.917
2006-02-06,1094.766
2006-02-07,1103.086
2006-02-08,1068.783
2006-02-09,1069.471
2006-02-10,1059.074
2006-02-13,1013.118
2006-02-14,1027.256
2006-02-15,1022.806
2006-02-16,1015.288
2006-02-17,986.717
2006-02-20,954.834
2006-02-21,989.141
2006-02-22,997.868
2006-02-23,1036.441
2006-02-24,1041.513
2006-02-27,1053.491
2006-02-28,1049.809
2006-03-01,1026.686
2006-03-02,1016.445
2006-03-03,993.317
2006-03-06,997.531
2006-03-07,986.959
2006-03-08,975.872
2006-03-09,1008.813
2006-03-10,1008.375
2006-03-13,1025.445
2006-03-14,1033.207
2006-03-15,1035.124
2006-03-16,1023.309
2006-03-17,1039.883
2006-03-20,1055.943
2006-03-21,1049.086
2006-03-22,1056.934
2006-03-23,1045.33
2006-03-24,1051.041
2006-03-27,1065.305
2006-03-28,1072.366
2006-03-29,1077.202
2006-03-30,1094.745
2006-03-31,1089.584
2006-04-03,1105.834
2006-04-04,1107.096
2006-04-05,1094.153
2006-04-06,1109.254
2006-04-07,1114.474
2006-04-10,1106.841
2006-04-11,1098.171
2006-04-12,1082.763
2006-04-13,1083.041
2006-04-14,1080.942
2006-04-17,1067.467
2006-04-18,1083.022
2006-04-19,1085.421
2006-04-20,1085.311
2006-04-21,1088.176
2006-04-24,1075.612
2006-04-25,1083.299
2006-04-26,1089.615
2006-04-27,1106.198
2006-04-28,1095.064
2006-05-01,1107.725
2006-05-02,1118.534
2006-05-03,1114.399
2006-05-04,1115.233
2006-05-05,1127.096
2006-05-08,1147.744
2006-05-09,1145.246
2006-05-10,1136.414
2006-05-11,1124.314
2006-05-12,1115.008
2006-05-15,1106.553
2006-05-16,1076.04
2006-05-17,1086.384
2006-05-18,1068.502
2006-05-19,1061.314
2006-05-22,1041.142
2006-05-23,1020.366
2006-05-24,1027.377
2006-05-25,1020.423
2006-05-26,1030.82
2006-05-29,1031.834
2006-05-30,1034.202
2006-05-31,1014.099
2006-06-01,1004.54
2006-06-02,1029.534
2006-06-05,1020.616
2006-06-06,983.378
2006-06-07,953.396
2006-06-08,916.505
2006-06-09,937.325
2006-06-12,941.646
2006-06-13,896.767
2006-06-14,905.549
2006-06-15,925.433
2006-06-16,956.834
2006-06-19,942.927
2006-06-20,931.025
2006-06-21,925.497
2006-06-22,948.995
2006-06-23,947.504
2006-06-26,950.618
2006-06-27,955.414
2006-06-28,938.617
2006-06-29,951.956
2006-06-30,991.555
2006-07-03,996.04
2006-07-04,1002.756
2006-07-05,982.744
2006-07-06,973.36
2006-07-07,979.335
2006-07-10,986.248
2006-07-11,978.492
2006-07-12,949.161
2006-07-13,939.036
2006-07-14,910.514
2006-07-17,904.295
2006-07-18,864.897
2006-07-19,871.688
2006-07-20,907.713
2006-07-21,901.704
2006-07-24,892.833
2006-07-25,904.242
2006-07-26,896.106
2006-07-27,924.234
2006-07-28,945.432
2006-07-31,962.38
2006-08-01,959.203
2006-08-02,966.831
2006-08-03,960.783
2006-08-04,965.729
2006-08-07,936.554
2006-08-08,948.791
2006-08-09,957.19
2006-08-10,958.689
2006-08-11,955.245
2006-08-14,967.915
2006-08-15,977.526
2006-08-16,995.207
2006-08-17,998.215
2006-08-18,1001.996
2006-08-21,990.133
2006-08-22,998.135
2006-08-23,999.224
2006-08-24,990.356
2006-08-25,977.776
2006-08-28,965.415
2006-08-29,976.086
2006-08-30,973.556
2006-08-31,985.633
2006-09-01,990.018
2006-09-04,1015.413
2006-09-05,1018.928
2006-09-06,1008.981
2006-09-07,989.172
2006-09-08,994.978
2006-09-11,969.545
2006-09-12,957.861
2006-09-13,956.09
2006-09-14,964.842
2006-09-15,959.254
2006-09-18,955.84
2006-09-19,964.364
2006-09-20,952.693
2006-09-21,963.27
2006-09-22,955.343
2006-09-25,951.378
2006-09-26,947.185
2006-09-27,969.995
2006-09-28,978.599
2006-09-29,981.992
2006-10-02,990.453
2006-10-03,984.269
2006-10-04,965.927
2006-10-05,987.421
2006-10-06,973.346
2006-10-09,972.038
2006-10-10,965.585
2006-10-11,951.596
2006-10-12,949.836
2006-10-13,961.131
2006-10-16,982.82
2006-10-17,987.416
2006-10-18,986.783
2006-10-19,992.572
2006-10-20,993.092
2006-10-23,995.851
2006-10-24,998.489
2006-10-25,994.875
2006-10-26,1006.94
2006-10-27,1005.224
2006-10-30,982.463
2006-10-31,987.567
2006-11-01,988.523
2006-11-02,984.363
2006-11-03,976.359
2006-11-06,976.257
2006-11-07,981.292
2006-11-08,960.721
2006-11-09,954.182
2006-11-10,959.661
2006-11-13,945.45
2006-11-14,966.702
2006-11-15,961.552
2006-11-16,956.33
2006-11-17,945.894
2006-11-20,908.143
2006-11-21,911.715
2006-11-22,941.112
2006-11-23,944.921
2006-11-24,938.339
2006-11-27,945.888
2006-11-28,948.031
2006-11-29,966.114
2006-11-30,984.396
2006-12-01,993.46
2006-12-04,997.411
2006-12-05,990.778
2006-12-06,998.286
2006-12-07,998.647
2006-12-08,989.066
2006-12-11,982.318
2006-12-12,983.306
2006-12-13,986.182
2006-12-14,991.976
2006-12-15,993.446
2006-12-18,989.568
2006-12-19,973.997
2006-12-20,984.489
2006-12-21,985.55
2006-12-22,981.211
2006-12-25,977.456
2006-12-26,985.188
2006-12-27,987.386
2006-12-28,984.794
2006-12-29,983.235
2007-01-01,983.235
2007-01-02,985.965
2007-01-03,981.505
2007-01-04,989.512
2007-01-05,975.881
2007-01-08,977.033
2007-01-09,979.208
2007-01-10,961.098
2007-01-11,951.177
2007-01-12,966.66
2007-01-15,979.584
2007-01-16,979.99
2007-01-17,988.13
2007-01-18,986.438
2007-01-19,983.241
2007-01-22,986.724
2007-01-23,989.969
2007-01-24,996.302
2007-01-25,993.063
2007-01-26,988.469
2007-01-29,991.772
2007-01-30,992.165
2007-01-31,992.353
2007-02-01,1007.275
2007-02-02,1010.77
2007-02-05,1002.052
2007-02-06,1006.299
2007-02-07,990.283
2007-02-08,979.729
2007-02-09,984.953
2007-02-12,984.064
2007-02-13,993.493
2007-02-14,1011.858
2007-02-15,1030.164
2007-02-16,1026.404
2007-02-19,1029.54
2007-02-20,1024.703
2007-02-21,1023.056
2007-02-22,1034.557
2007-02-23,1046.493
2007-02-26,1056.467
2007-02-27,1064.315
2007-02-28,1030.279
2007-03-01,1031.984
2007-03-02,1031.886
2007-03-05,993.23
2007-03-06,1012.684
2007-03-07,1010.321
2007-03-08,1022.004
2007-03-09,1019.033
2007-03-12,1032.44
2007-03-13,1026.855
2007-03-14,1000.745
2007-03-15,1004.275
2007-03-16,996.854
2007-03-19,1000.339
2007-03-20,1012.285
2007-03-21,1007.947
2007-03-22,1025.398
2007-03-23,1023.663
2007-03-26,1027.08
2007-03-27,1025.725
2007-03-28,1032.537
2007-03-29,1019.814
2007-03-30,1019.887
2007-04-02,998.147
2007-04-03,1001.176
2007-04-04,1021.922
2007-04-05,1017.677
2007-04-06,1014.373
2007-04-09,1023.305
2007-04-10,1020.786
2007-04-11,1019.793
2007-04-12,1018.704
2007-04-13,1005.078
2007-04-16,1014.521
2007-04-17,1013.414
2007-04-18,1033.258
2007-04-19,1019.6
2007-04-20,1015.302
2007-04-23,1013.703
2007-04-24,1014.508
2007-04-25,1002.98
2007-04-26,1011.804
2007-04-27,1007.143
2007-04-30,1007.133
2007-05-01,999.668
2007-05-02,1003.163
2007-05-03,1001.329
2007-05-04,1002.245
2007-05-07,1021.677
2007-05-08,1024.188
2007-05-09,1033.919
2007-05-10,1026.858
2007-05-11,1014.641
2007-05-14,1007.192
2007-05-15,989.79
2007-05-16,982.679
2007-05-17,980.124
2007-05-18,968.665
2007-05-21,976.23
2007-05-22,988.906
2007-05-23,989.171
2007-05-24,987.133
2007-05-25,974.484
2007-05-28,982.678
2007-05-29,989.616
2007-05-30,987.193
2007-05-31,1000.0
2007-06-01,1006.385
2007-06-04,1010.889
2007-06-05,1015.055
2007-06-06,1022.85
2007-06-07,1021.441
2007-06-08,1001.209
2007-06-11,998.92
2007-06-12,989.611
2007-06-13,983.056
2007-06-14,989.103
2007-06-15,994.914
2007-06-18,1006.451
2007-06-19,1003.027
2007-06-20,1003.974
2007-06-21,1006.776
2007-06-22,1000.959
2007-06-25,992.41
2007-06-26,996.095
2007-06-27,990.314
2007-06-28,993.935
2007-06-29,1002.835
2007-07-02,1016.234
2007-07-03,1013.123
2007-07-04,1012.664
2007-07-05,1013.185
2007-07-06,1004.824
2007-07-09,1010.923
2007-07-10,1017.283
2007-07-11,1010.809
2007-07-12,998.653
2007-07-13,1010.682
2007-07-16,1012.09
2007-07-17,1007.365
2007-07-18,1001.094
2007-07-19,1004.559
2007-07-20,1014.004
2007-07-23,1006.172
2007-07-24,1016.392
2007-07-25,1014.337
2007-07-26,1011.448
2007-07-27,992.748
2007-07-30,1001.839
2007-07-31,996.104
2007-08-01,983.595
2007-08-02,981.15
2007-08-03,988.13
2007-08-06,991.1
2007-08-07,984.786
2007-08-08,982.489
2007-08-09,1011.866
2007-08-10,1000.907
2007-08-13,978.282
2007-08-14,979.178
2007-08-15,960.53
2007-08-16,969.292
2007-08-17,922.278
2007-08-20,938.191
2007-08-21,956.584
2007-08-22,944.961
2007-08-23,959.268
2007-08-24,957.221
2007-08-27,956.212
2007-08-28,961.185
2007-08-29,943.25
2007-08-30,944.953
2007-08-31,965.802
2007-09-03,967.196
2007-09-04,961.452
2007-09-05,951.545
2007-09-06,949.393
2007-09-07,957.949
2007-09-10,935.681
2007-09-11,935.233
2007-09-12,928.926
2007-09-13,918.092
2007-09-14,934.703
2007-09-17,935.109
2007-09-18,907.881
2007-09-19,937.962
2007-09-20,954.751
2007-09-21,939.034
2007-09-24,942.628
2007-09-25,963.396
2007-09-26,967.844
2007-09-27,995.061
2007-09-28,1001.009
2007-10-01,990.603
2007-10-02,998.677
2007-10-03,1001.245
2007-10-04,996.624
2007-10-05,994.467
2007-10-08,987.024
2007-10-09,997.663
2007-10-10,997.233
2007-10-11,1004.27
2007-10-12,999.749
2007-10-15,1002.753
2007-10-16,991.289
2007-10-17,980.332
2007-10-18,1001.373
2007-10-19,995.223
2007-10-22,983.641
2007-10-23,982.64
2007-10-24,982.751
2007-10-25,975.988
2007-10-26,989.277
2007-10-29,1000.886
2007-10-30,1005.585
2007-10-31,1006.539
2007-11-01,1011.477
2007-11-02,994.299
2007-11-05,977.806
2007-11-06,983.5
2007-11-07,975.158
2007-11-08,952.922
2007-11-09,961.0
2007-11-12,945.987
2007-11-13,941.062
2007-11-14,955.597
2007-11-15,955.599
2007-11-16,941.852
2007-11-19,927.592
2007-11-20,935.046
2007-11-21,933.075
2007-11-22,931.328
2007-11-23,936.114
2007-11-26,950.067
2007-11-27,958.164
2007-11-28,945.037
2007-11-29,971.896
2007-11-30,972.287
2007-12-03,977.941
2007-12-04,969.634
2007-12-05,963.731
2007-12-06,973.739
2007-12-07,979.801
2007-12-10,972.462
2007-12-11,982.212
2007-12-12,970.855
2007-12-13,947.947
2007-12-14,934.421
2007-12-17,910.949
2007-12-18,908.161
2007-12-19,900.459
2007-12-20,898.883
2007-12-21,905.06
2007-12-24,901.341
2007-12-25,919.109
2007-12-26,929.842
2007-12-27,920.833
2007-12-28,912.043
2007-12-31,923.472
2008-01-01,923.472
2008-01-02,939.964
2008-01-03,942.023
2008-01-04,916.737
2008-01-07,894.362
2008-01-08,889.069
2008-01-09,899.176
2008-01-10,886.638
2008-01-11,865.392
2008-01-14,873.484
2008-01-15,859.828
2008-01-16,821.167
2008-01-17,840.67
2008-01-18,860.269
2008-01-21,833.459
2008-01-22,776.966
2008-01-23,800.975
2008-01-24,821.171
2008-01-25,853.908
2008-01-28,821.031
2008-01-29,840.082
2008-01-30,832.468
2008-01-31,857.918
2008-02-01,854.189
2008-02-04,870.75
2008-02-05,863.773
2008-02-06,823.057
2008-02-07,824.048
2008-02-08,799.86
2008-02-11,805.067
2008-02-12,793.746
2008-02-13,787.308
2008-02-14,822.995
2008-02-15,829.86
2008-02-18,828.719
2008-02-19,838.458
2008-02-20,808.56
2008-02-21,836.82
2008-02-22,836.078
2008-02-25,851.475
2008-02-26,850.004
2008-02-27,869.975
2008-02-28,875.394
2008-02-29,872.976
2008-03-03,840.255
2008-03-04,840.731
2008-03-05,827.945
2008-03-06,854.213
2008-03-07,833.317
2008-03-10,815.887
2008-03-11,820.898
2008-03-12,835.339
2008-03-13,830.25
2008-03-14,818.091
2008-03-17,820.057
2008-03-18,817.429
2008-03-19,831.803
2008-03-20,836.56
2008-03-21,853.795
2008-03-24,840.416
2008-03-25,860.205
2008-03-26,873.053
2008-03-27,859.704
2008-03-28,870.695
2008-03-31,858.593
2008-04-01,845.214
2008-04-02,867.686
2008-04-03,886.28
2008-04-04,884.356
2008-04-07,888.0
2008-04-08,872.075
2008-04-09,860.26
2008-04-10,857.409
2008-04-11,880.623
2008-04-14,864.425
2008-04-15,864.717
2008-04-16,876.698
2008-04-17,882.102
2008-04-18,867.277
2008-04-21,890.038
2008-04-22,880.917
2008-04-23,882.077
2008-04-24,873.468
2008-04-25,890.196
2008-04-28,897.887
2008-04-29,907.616
2008-04-30,896.714
2008-05-01,890.894
2008-05-02,904.331
2008-05-05,905.535
2008-05-06,911.952
2008-05-07,912.973
2008-05-08,918.112
2008-05-09,898.208
2008-05-12,894.35
2008-05-13,896.383
2008-05-14,904.091
2008-05-15,916.628
2008-05-16,916.596
2008-05-19,915.689
2008-05-20,918.871
2008-05-21,908.31
2008-05-22,912.203
2008-05-23,917.645
2008-05-26,894.604
2008-05-27,899.466
2008-05-28,880.418
2008-05-29,897.716
2008-05-30,910.422
2008-06-02,925.762
2008-06-03,908.287
2008-06-04,922.658
2008-06-05,912.799
2008-06-06,920.637
2008-06-09,898.982
2008-06-10,879.648
2008-06-11,884.823
2008-06-12,859.961
2008-06-13,861.332
2008-06-16,874.889
2008-06-17,875.11
2008-06-18,882.963
2008-06-19,865.327
2008-06-20,857.761
2008-06-23,851.276
2008-06-24,851.866
2008-06-25,847.35
2008-06-26,853.588
2008-06-27,852.703
2008-06-30,850.838
2008-07-01,850.787
2008-07-02,835.341
2008-07-03,830.871
2008-07-04,830.723
2008-07-07,833.209
2008-07-08,816.984
2008-07-09,816.705
2008-07-10,820.03
2008-07-11,824.531
2008-07-14,821.169
2008-07-15,823.64
2008-07-16,821.694
2008-07-17,821.96
2008-07-18,805.815
2008-07-21,804.91
2008-07-22,821.706
2008-07-23,825.535
2008-07-24,841.171
2008-07-25,826.215
2008-07-28,828.752
2008-07-29,811.071
2008-07-30,823.288
2008-07-31,823.671
2008-08-01,807.443
2008-08-04,793.183
2008-08-05,792.634
2008-08-06,800.672
2008-08-07,786.452
2008-08-08,784.776
2008-08-11,797.67
2008-08-12,790.503
2008-08-13,782.352
2008-08-14,770.476
2008-08-15,767.991
2008-08-18,778.051
2008-08-19,769.789
2008-08-20,773.201
2008-08-21,780.511
2008-08-22,764.597
2008-08-25,776.134
2008-08-26,768.651
2008-08-27,768.932
2008-08-28,772.32
2008-08-29,799.346
2008-09-01,789.555
2008-09-02,771.09
2008-09-03,778.162
2008-09-04,764.671
2008-09-05,758.501
2008-09-08,768.166
2008-09-09,758.246
2008-09-10,757.749
2008-09-11,748.558
2008-09-12,754.361
2008-09-15,761.532
2008-09-16,753.676
2008-09-17,755.917
2008-09-18,752.135
2008-09-19,757.678
2008-09-22,766.191
2008-09-23,773.8
2008-09-24,768.85
2008-09-25,764.517
2008-09-26,758.922
2008-09-29,758.612
2008-09-30,730.817
2008-10-01,739.981
2008-10-02,726.115
2008-10-03,704.674
2008-10-06,705.55
2008-10-07,681.007
2008-10-08,637.275
2008-10-09,630.857
2008-10-10,593.447
2008-10-13,587.354
2008-10-14,650.746
2008-10-15,662.547
2008-10-16,611.426
2008-10-17,622.395
2008-10-20,639.053
2008-10-21,656.37
2008-10-22,625.889
2008-10-23,621.589
2008-10-24,599.494
2008-10-27,558.53
2008-10-28,580.748
2008-10-29,602.121
2008-10-30,644.106
2008-10-31,614.654
2008-11-03,610.935
2008-11-04,643.691
2008-11-05,676.019
2008-11-06,653.473
2008-11-07,634.249
2008-11-10,660.196
2008-11-11,654.393
2008-11-12,659.486
2008-11-13,635.604
2008-11-14,635.423
2008-11-17,636.843
2008-11-18,626.167
2008-11-19,625.475
2008-11-20,607.186
2008-11-21,620.786
2008-11-24,611.479
2008-11-25,639.912
2008-11-26,635.153
2008-11-27,638.379
2008-11-28,643.439
2008-12-01,648.427
2008-12-02,625.129
2008-12-03,640.629
2008-12-04,645.175
2008-12-05,649.494
2008-12-08,664.328
2008-12-09,668.728
2008-12-10,677.691
2008-12-11,694.465
2008-12-12,672.873
2008-12-15,704.895
2008-12-16,692.446
2008-12-17,717.832
2008-12-18,710.686
2008-12-19,700.833
2008-12-22,704.722
2008-12-23,703.282
2008-12-24,690.494
2008-12-25,696.168
2008-12-26,701.916
2008-12-29,712.236
2008-12-30,715.318
2008-12-31,711.609
2009-01-01,711.609
2009-01-02,709.067
2009-01-05,694.143
2009-01-06,679.323
2009-01-07,680.605
2009-01-08,676.434
2009-01-09,681.893
2009-01-12,689.575
2009-01-13,663.021
2009-01-14,667.703
2009-01-15,643.623
2009-01-16,652.067
2009-01-19,650.672
2009-01-20,643.076
2009-01-21,653.225
2009-01-22,655.058
2009-01-23,635.741
2009-01-26,633.328
2009-01-27,658.294
2009-01-28,647.712
2009-01-29,652.282
2009-01-30,645.638
2009-02-02,635.246
2009-02-03,635.339
2009-02-04,639.265
2009-02-05,625.461
2009-02-06,622.752
2009-02-09,609.25
2009-02-10,610.33
2009-02-11,616.346
2009-02-12,604.523
2009-02-13,603.18
2009-02-16,607.139
2009-02-17,592.573
2009-02-18,582.335
2009-02-19,577.972
2009-02-20,566.695
2009-02-23,564.665
2009-02-24,542.701
2009-02-25,547.414
2009-02-26,541.862
2009-02-27,555.862
2009-03-02,542.769
2009-03-03,531.879
2009-03-04,536.728
2009-03-05,553.343
2009-03-06,542.323
2009-03-09,532.662
2009-03-10,530.572
2009-03-11,546.335
2009-03-12,531.211
2009-03-13,544.697
2009-03-16,555.615
2009-03-17,559.994
2009-03-18,562.321
2009-03-19,586.766
2009-03-20,572.523
2009-03-23,583.109
2009-03-24,594.803
2009-03-25,600.895
2009-03-26,605.67
2009-03-27,609.779
2009-03-30,597.269
2009-03-31,577.115
2009-04-01,586.422
2009-04-02,599.552
2009-04-03,591.116
2009-04-06,584.272
2009-04-07,590.406
2009-04-08,580.699
2009-04-09,592.12
2009-04-10,592.669
2009-04-13,593.299
2009-04-14,598.915
2009-04-15,595.606
2009-04-16,599.298
2009-04-17,603.655
2009-04-20,609.515
2009-04-21,602.872
2009-04-22,605.776
2009-04-23,610.686
2009-04-24,606.953
2009-04-27,610.181
2009-04-28,599.142
2009-04-29,596.702
2009-04-30,601.426
2009-05-01,597.302
2009-05-04,596.942
2009-05-05,600.111
2009-05-06,601.023
2009-05-07,618.068
2009-05-08,625.488
2009-05-11,636.293
2009-05-12,641.187
2009-05-13,647.543
2009-05-14,638.113
2009-05-15,652.167
2009-05-18,636.793
2009-05-19,645.523
2009-05-20,654.221
2009-05-21,656.998
2009-05-22,654.12
2009-05-25,657.27
2009-05-26,661.747
2009-05-27,664.297
2009-05-28,653.715
2009-05-29,665.564
2009-06-01,669.058
2009-06-02,672.579
2009-06-03,675.23
2009-06-04,669.966
2009-06-05,661.406
2009-06-08,661.59
2009-06-09,665.828
2009-06-10,673.978
2009-06-11,679.181
2009-06-12,684.241
2009-06-15,686.048
2009-06-16,675.795
2009-06-17,697.306
2009-06-18,686.619
2009-06-19,682.895
2009-06-22,695.985
2009-06-23,686.657
2009-06-24,685.891
2009-06-25,689.057
2009-06-26,704.07
2009-06-29,694.601
2009-06-30,699.707
2009-07-01,700.103
2009-07-02,701.4
2009-07-03,697.555
2009-07-06,701.46
2009-07-07,697.226
2009-07-08,690.507
2009-07-09,689.766
2009-07-10,694.375
2009-07-13,669.915
2009-07-14,680.355
2009-07-15,675.101
2009-07-16,681.518
2009-07-17,682.93
2009-07-20,679.572
2009-07-21,707.902
2009-07-22,710.901
2009-07-23,704.217
2009-07-24,711.352
2009-07-27,708.99
2009-07-28,714.84
2009-07-29,710.043
2009-07-30,706.062
2009-07-31,719.675
2009-08-03,723.629
2009-08-04,724.088
2009-08-05,717.816
2009-08-06,717.088
2009-08-07,702.912
2009-08-10,712.139
2009-08-11,731.154
2009-08-12,721.017
2009-08-13,733.415
2009-08-14,745.429
2009-08-17,731.686
2009-08-18,729.321
2009-08-19,732.667
2009-08-20,741.51
2009-08-21,732.739
2009-08-24,747.006
2009-08-25,749.543
2009-08-26,755.894
2009-08-27,753.35
2009-08-28,756.96
2009-08-31,760.161
2009-09-01,760.584
2009-09-02,750.529
2009-09-03,745.133
2009-09-04,733.936
2009-09-07,739.139
2009-09-08,749.446
2009-09-09,749.684
2009-09-10,761.954
2009-09-11,765.341
2009-09-14,751.712
2009-09-15,746.545
2009-09-16,746.951
2009-09-17,751.555
2009-09-18,744.059
2009-09-21,736.684
2009-09-22,745.494
2009-09-23,743.536
2009-09-24,757.427
2009-09-25,755.327
2009-09-28,746.015
2009-09-29,741.005
2009-09-30,752.656
2009-10-01,736.643
2009-10-02,723.062
2009-10-05,711.429
2009-10-06,720.565
2009-10-07,729.285
2009-10-08,735.787
2009-10-09,733.257
2009-10-12,730.846
2009-10-13,733.054
2009-10-14,731.826
2009-10-15,730.577
2009-10-16,725.062
2009-10-19,731.23
2009-10-20,734.145
2009-10-21,730.54
2009-10-22,724.1
2009-10-23,719.688
2009-10-26,725.968
2009-10-27,713.103
2009-10-28,713.813
2009-10-29,701.081
2009-10-30,718.344
2009-11-02,709.612
2009-11-03,710.908
2009-11-04,707.396
2009-11-05,700.046
2009-11-06,705.933
2009-11-09,704.272
2009-11-10,704.23
2009-11-11,702.294
2009-11-12,691.052
2009-11-13,696.129
2009-11-16,693.827
2009-11-17,686.0
2009-11-18,683.908
2009-11-19,680.408
2009-11-20,680.808
2009-11-23,680.77
2009-11-24,675.349
2009-11-25,682.882
2009-11-26,689.704
2009-11-27,675.105
2009-11-30,702.485
2009-12-01,712.5
2009-12-02,707.321
2009-12-03,723.99
2009-12-04,711.472
2009-12-07,723.652
2009-12-08,731.512
2009-12-09,727.36
2009-12-10,715.316
2009-12-11,718.975
2009-12-14,727.497
2009-12-15,718.753
2009-12-16,725.293
2009-12-17,718.644
2009-12-18,714.388
2009-12-21,712.58
2009-12-22,714.492
2009-12-23,717.305
2009-12-24,719.885
2009-12-25,716.399
2009-12-28,721.98
2009-12-29,720.058
2009-12-30,706.433
2009-12-31,703.284
2010-01-01,703.284
2010-01-04,716.226
2010-01-05,724.674
2010-01-06,718.256
2010-01-07,711.832
2010-01-08,720.269
2010-01-11,728.261
2010-01-12,743.208
2010-01-13,732.37
2010-01-14,744.015
2010-01-15,748.412
2010-01-18,745.096
2010-01-19,736.768
2010-01-20,733.86
2010-01-21,739.845
2010-01-22,738.399
2010-01-25,732.11
2010-01-26,723.105
2010-01-27,712.928
2010-01-28,718.477
2010-01-29,702.495
2010-02-01,697.469
2010-02-02,712.345
2010-02-03,712.914
2010-02-04,714.043
2010-02-05,705.894
2010-02-08,698.929
2010-02-09,697.35
2010-02-10,696.984
2010-02-11,697.45
2010-02-12,701.087
2010-02-15,696.723
2010-02-16,695.01
2010-02-17,704.15
2010-02-18,705.888
2010-02-19,686.67
2010-02-22,707.399
2010-02-23,712.539
2010-02-24,707.643
2010-02-25,710.8
2010-02-26,712.303
2010-03-01,711.951
2010-03-02,717.8
2010-03-03,722.709
2010-03-04,714.836
2010-03-05,712.831
2010-03-08,727.225
2010-03-09,728.559
2010-03-10,718.876
2010-03-11,724.573
2010-03-12,727.91
2010-03-15,731.615
2010-03-16,730.846
2010-03-17,739.05
2010-03-18,733.399
2010-03-19,739.064
2010-03-22,742.963
2010-03-23,739.838
2010-03-24,729.036
2010-03-25,722.217
2010-03-26,733.118
2010-03-29,737.869
2010-03-30,745.624
2010-03-31,741.601
2010-04-01,741.721
2010-04-02,743.382
2010-04-05,743.681
2010-04-06,743.983
2010-04-07,748.775
2010-04-08,745.369
2010-04-09,745.599
2010-04-12,748.29
2010-04-13,743.85
2010-04-14,742.42
2010-04-15,751.497
2010-04-16,751.137
2010-04-19,737.966
2010-04-20,731.547
2010-04-21,744.092
2010-04-22,741.825
2010-04-23,734.573
2010-04-26,748.536
2010-04-27,756.537
2010-04-28,738.942
2010-04-29,737.726
2010-04-30,750.181
2010-05-03,746.212
2010-05-04,746.173
2010-05-05,747.28
2010-05-06,735.525
2010-05-07,737.271
2010-05-10,729.162
2010-05-11,723.392
2010-05-12,721.673
2010-05-13,737.379
2010-05-14,736.39
2010-05-17,718.175
2010-05-18,710.84
2010-05-19,718.487
2010-05-20,720.518
2010-05-21,702.458
2010-05-24,698.892
2010-05-25,684.693
2010-05-26,678.649
2010-05-27,685.947
2010-05-28,694.099
2010-05-31,696.318
2010-06-01,691.472
2010-06-02,676.406
2010-06-03,692.712
2010-06-04,697.454
2010-06-07,675.33
2010-06-08,681.63
2010-06-09,670.633
2010-06-10,681.242
2010-06-11,689.573
2010-06-14,702.287
2010-06-15,705.048
2010-06-16,713.403
2010-06-17,711.047
2010-06-18,711.963
2010-06-21,725.241
2010-06-22,722.182
2010-06-23,714.262
2010-06-24,721.686
2010-06-25,711.652
2010-06-28,706.433
2010-06-29,703.064
2010-06-30,692.637
2010-07-01,692.774
2010-07-02,690.082
2010-07-05,695.741
2010-07-06,705.375
2010-07-07,701.233
2010-07-08,705.528
2010-07-09,708.818
2010-07-12,706.103
2010-07-13,705.994
2010-07-14,718.844
2010-07-15,718.779
2010-07-16,711.598
2010-07-19,709.464
2010-07-20,703.136
2010-07-21,698.191
2010-07-22,694.015
2010-07-23,706.12
2010-07-26,711.449
2010-07-27,703.049
2010-07-28,718.788
2010-07-29,718.516
2010-07-30,708.789
2010-08-02,709.438
2010-08-03,722.688
2010-08-04,705.468
2010-08-05,718.371
2010-08-06,726.998
2010-08-09,720.852
2010-08-10,716.053
2010-08-11,703.551
2010-08-12,693.475
2010-08-13,693.679
2010-08-16,699.487
2010-08-17,695.967
2010-08-18,703.296
2010-08-19,713.109
2010-08-20,693.762
2010-08-23,693.342
2010-08-24,696.577
