Date,ITALY LARGE GROWTH Large Cap
2005-11-10,660.113
2005-11-11,664.313
2005-11-14,663.107
2005-11-15,655.851
2005-11-16,653.658
2005-11-17,658.588
2005-11-18,661.833
2005-11-21,664.831
2005-11-22,663.287
2005-11-23,673.28
2005-11-24,672.805
2005-11-25,670.363
2005-11-28,672.602
2005-11-29,675.504
2005-11-30,672.198
2005-12-01,677.593
2005-12-02,688.262
2005-12-05,688.173
2005-12-06,693.501
2005-12-07,687.28
2005-12-08,695.055
2005-12-09,693.042
2005-12-12,702.81
2005-12-13,703.528
2005-12-14,717.974
2005-12-15,718.983
2005-12-16,728.191
2005-12-19,730.491
2005-12-20,730.873
2005-12-21,734.804
2005-12-22,732.062
2005-12-23,734.035
2005-12-26,734.035
2005-12-27,737.683
2005-12-28,741.236
2005-12-29,739.183
2005-12-30,731.645
2006-01-02,733.04
2006-01-03,747.938
2006-01-04,755.735
2006-01-05,748.341
2006-01-06,755.895
2006-01-09,744.087
2006-01-10,737.212
2006-01-11,739.882
2006-01-12,736.866
2006-01-13,733.993
2006-01-16,743.76
2006-01-17,733.423
2006-01-18,726.38
2006-01-19,734.322
2006-01-20,723.601
2006-01-23,741.488
2006-01-24,742.012
2006-01-25,745.38
2006-01-26,754.76
2006-01-27,751.007
2006-01-30,744.167
2006-01-31,747.053
2006-02-01,748.054
2006-02-02,738.245
2006-02-03,733.078
2006-02-06,745.387
2006-02-07,745.666
2006-02-08,744.168
2006-02-09,752.049
2006-02-10,754.358
2006-02-13,762.271
2006-02-14,759.172
2006-02-15,765.906
2006-02-16,768.997
2006-02-17,777.488
2006-02-20,783.965
2006-02-21,771.709
2006-02-22,775.266
2006-02-23,778.721
2006-02-24,780.966
2006-02-27,785.632
2006-02-28,771.08
2006-03-01,773.45
2006-03-02,765.827
2006-03-03,767.313
2006-03-06,803.058
2006-03-07,794.84
2006-03-08,790.477
2006-03-09,794.561
2006-03-10,789.148
2006-03-13,803.864
2006-03-14,811.09
2006-03-15,810.569
2006-03-16,818.478
2006-03-17,818.106
2006-03-20,821.745
2006-03-21,810.782
2006-03-22,816.225
2006-03-23,803.038
2006-03-24,795.683
2006-03-27,788.92
2006-03-28,783.636
2006-03-29,775.753
2006-03-30,800.993
2006-03-31,792.318
2006-04-03,795.394
2006-04-04,800.506
2006-04-05,809.412
2006-04-06,807.926
2006-04-07,788.969
2006-04-10,797.43
2006-04-11,782.105
2006-04-12,784.137
2006-04-13,781.523
2006-04-14,781.523
2006-04-17,793.936
2006-04-18,790.103
2006-04-19,806.365
2006-04-20,809.922
2006-04-21,822.715
2006-04-24,816.154
2006-04-25,815.214
2006-04-26,821.949
2006-04-27,830.124
2006-04-28,825.089
2006-05-01,826.53
2006-05-02,831.045
2006-05-03,822.455
2006-05-04,830.343
2006-05-05,841.683
2006-05-08,848.425
2006-05-09,852.398
2006-05-10,842.333
2006-05-11,839.576
2006-05-12,827.49
2006-05-15,815.588
2006-05-16,821.579
2006-05-17,797.788
2006-05-18,793.522
2006-05-19,787.158
2006-05-22,773.19
2006-05-23,783.921
2006-05-24,774.915
2006-05-25,794.139
2006-05-26,798.051
2006-05-29,801.101
2006-05-30,791.494
2006-05-31,803.064
2006-06-01,802.751
2006-06-02,803.263
2006-06-05,804.161
2006-06-06,778.055
2006-06-07,780.774
2006-06-08,756.135
2006-06-09,770.882
2006-06-12,756.048
2006-06-13,742.668
2006-06-14,753.701
2006-06-15,768.37
2006-06-16,763.055
2006-06-19,768.722
2006-06-20,769.598
2006-06-21,776.84
2006-06-22,769.877
2006-06-23,764.446
2006-06-26,760.811
2006-06-27,769.32
2006-06-28,774.032
2006-06-29,779.519
2006-06-30,799.735
2006-07-03,805.356
2006-07-04,802.903
2006-07-05,788.985
2006-07-06,798.61
2006-07-07,797.519
2006-07-10,796.666
2006-07-11,789.835
2006-07-12,788.285
2006-07-13,777.781
2006-07-14,768.125
2006-07-17,756.144
2006-07-18,753.622
2006-07-19,774.861
2006-07-20,781.214
2006-07-21,775.216
2006-07-24,781.151
2006-07-25,775.972
2006-07-26,780.742
2006-07-27,791.124
2006-07-28,795.386
2006-07-31,792.803
2006-08-01,786.051
2006-08-02,797.387
2006-08-03,790.192
2006-08-04,805.483
2006-08-07,792.813
2006-08-08,792.816
2006-08-09,800.385
2006-08-10,787.658
2006-08-11,784.752
2006-08-14,787.657
2006-08-15,790.252
2006-08-16,803.239
2006-08-17,814.052
2006-08-18,813.785
2006-08-21,817.262
2006-08-22,813.846
2006-08-23,805.725
2006-08-24,820.627
2006-08-25,826.376
2006-08-28,829.452
2006-08-29,826.085
2006-08-30,832.76
2006-08-31,824.662
2006-09-01,831.574
2006-09-04,837.522
2006-09-05,830.916
2006-09-06,817.535
2006-09-07,809.272
2006-09-08,810.182
2006-09-11,809.486
2006-09-12,818.014
2006-09-13,812.547
2006-09-14,815.07
2006-09-15,809.481
2006-09-18,812.381
2006-09-19,804.334
2006-09-20,813.473
2006-09-21,818.142
2006-09-22,814.57
2006-09-25,811.463
2006-09-26,812.982
2006-09-27,815.824
2006-09-28,811.272
2006-09-29,811.161
2006-10-02,812.971
2006-10-03,812.86
2006-10-04,818.198
2006-10-05,823.18
2006-10-06,816.257
2006-10-09,816.685
2006-10-10,819.403
2006-10-11,821.557
2006-10-12,826.767
2006-10-13,829.058
2006-10-16,830.968
2006-10-17,817.053
2006-10-18,826.658
2006-10-19,831.562
2006-10-20,833.319
2006-10-23,834.182
2006-10-24,828.993
2006-10-25,831.31
2006-10-26,833.157
2006-10-27,835.664
2006-10-30,842.103
2006-10-31,851.933
2006-11-01,860.197
2006-11-02,853.034
2006-11-03,858.915
2006-11-06,870.228
2006-11-07,880.033
2006-11-08,879.704
2006-11-09,874.321
2006-11-10,873.575
2006-11-13,873.783
2006-11-14,868.457
2006-11-15,870.507
2006-11-16,869.497
2006-11-17,869.96
2006-11-20,874.169
2006-11-21,877.657
2006-11-22,885.204
2006-11-23,889.389
2006-11-24,892.69
2006-11-27,884.507
2006-11-28,900.192
2006-11-29,902.97
2006-11-30,913.108
2006-12-01,910.674
2006-12-04,915.878
2006-12-05,916.727
2006-12-06,917.905
2006-12-07,933.164
2006-12-08,935.94
2006-12-11,938.397
2006-12-12,929.86
2006-12-13,928.999
2006-12-14,915.873
2006-12-15,923.486
2006-12-18,919.746
2006-12-19,924.304
2006-12-20,921.656
2006-12-21,915.765
2006-12-22,907.553
2006-12-25,907.553
2006-12-26,906.139
2006-12-27,915.515
2006-12-28,916.193
2006-12-29,917.434
2007-01-01,917.434
2007-01-02,931.186
2007-01-03,924.756
2007-01-04,911.648
2007-01-05,899.837
2007-01-08,896.657
2007-01-09,897.154
2007-01-10,890.303
2007-01-11,901.375
2007-01-12,909.36
2007-01-15,913.344
2007-01-16,906.48
2007-01-17,901.244
2007-01-18,895.912
2007-01-19,903.595
2007-01-22,903.317
2007-01-23,909.965
2007-01-24,913.189
2007-01-25,911.481
2007-01-26,899.139
2007-01-29,906.484
2007-01-30,908.135
2007-01-31,907.99
2007-02-01,916.84
2007-02-02,917.313
2007-02-05,907.842
2007-02-06,908.41
2007-02-07,914.274
2007-02-08,910.532
2007-02-09,919.02
2007-02-12,906.126
2007-02-13,912.006
2007-02-14,927.819
2007-02-15,929.121
2007-02-16,929.039
2007-02-19,932.135
2007-02-20,925.462
2007-02-21,914.304
2007-02-22,920.995
2007-02-23,927.059
2007-02-26,931.918
2007-02-27,907.595
2007-02-28,899.825
2007-03-01,885.495
2007-03-02,881.071
2007-03-05,866.656
2007-03-06,872.8
2007-03-07,871.262
2007-03-08,880.578
2007-03-09,880.068
2007-03-12,878.763
2007-03-13,872.69
2007-03-14,853.834
2007-03-15,868.998
2007-03-16,866.255
2007-03-19,885.338
2007-03-20,889.643
2007-03-21,901.309
2007-03-22,921.009
2007-03-23,927.929
2007-03-26,917.086
2007-03-27,916.022
2007-03-28,910.023
2007-03-29,919.841
2007-03-30,917.208
2007-04-02,922.608
2007-04-03,932.176
2007-04-04,934.547
2007-04-05,938.174
2007-04-06,938.174
2007-04-09,933.287
2007-04-10,954.895
2007-04-11,957.157
2007-04-12,957.643
2007-04-13,962.365
2007-04-16,977.819
2007-04-17,980.242
2007-04-18,976.509
2007-04-19,971.417
2007-04-20,982.495
2007-04-23,984.863
2007-04-24,988.441
2007-04-25,1006.304
2007-04-26,1003.5
2007-04-27,1007.51
2007-04-30,1011.201
2007-05-01,1007.422
2007-05-02,1009.077
2007-05-03,1002.228
2007-05-04,1012.139
2007-05-07,1019.221
2007-05-08,1001.116
2007-05-09,1012.253
2007-05-10,1001.954
2007-05-11,1003.292
2007-05-14,1006.79
2007-05-15,1024.779
2007-05-16,1020.125
2007-05-17,1015.491
2007-05-18,1023.816
2007-05-21,1016.633
2007-05-22,1007.863
2007-05-23,1012.529
2007-05-24,992.733
2007-05-25,995.038
2007-05-28,1001.017
2007-05-29,1000.481
2007-05-30,995.647
2007-05-31,1000.0
2007-06-01,998.052
2007-06-04,996.909
2007-06-05,998.19
2007-06-06,976.539
2007-06-07,965.215
2007-06-08,952.979
2007-06-11,958.424
2007-06-12,955.333
2007-06-13,958.904
2007-06-14,976.678
2007-06-15,996.512
2007-06-18,998.927
2007-06-19,1001.276
2007-06-20,1000.887
2007-06-21,995.642
2007-06-22,992.966
2007-06-25,995.761
2007-06-26,982.414
2007-06-27,981.316
2007-06-28,987.712
2007-06-29,996.264
2007-07-02,1005.826
2007-07-03,1016.391
2007-07-04,1023.089
2007-07-05,1010.41
2007-07-06,1021.062
2007-07-09,1029.215
2007-07-10,1026.281
2007-07-11,1025.021
2007-07-12,1034.845
2007-07-13,1041.166
2007-07-16,1040.162
2007-07-17,1039.814
2007-07-18,1029.435
2007-07-19,1042.663
2007-07-20,1029.101
2007-07-23,1038.194
2007-07-24,1013.856
2007-07-25,994.828
2007-07-26,969.712
2007-07-27,970.023
2007-07-30,981.468
2007-07-31,995.527
2007-08-01,977.192
2007-08-02,984.379
2007-08-03,981.398
2007-08-06,982.357
2007-08-07,990.379
2007-08-08,1014.002
2007-08-09,990.774
2007-08-10,966.919
2007-08-13,980.984
2007-08-14,969.448
2007-08-15,962.162
2007-08-16,918.629
2007-08-17,936.062
2007-08-20,937.699
2007-08-21,941.195
2007-08-22,956.888
2007-08-23,962.537
2007-08-24,972.105
2007-08-27,974.983
2007-08-28,960.533
2007-08-29,967.28
2007-08-30,972.748
2007-08-31,981.302
2007-09-03,989.238
2007-09-04,988.667
2007-09-05,968.954
2007-09-06,974.377
2007-09-07,956.399
2007-09-10,949.653
2007-09-11,968.361
2007-09-12,974.696
2007-09-13,981.399
2007-09-14,978.222
2007-09-17,967.137
2007-09-18,983.884
2007-09-19,1007.672
2007-09-20,1008.382
2007-09-21,1021.13
2007-09-24,1029.176
2007-09-25,1027.17
2007-09-26,1035.829
2007-09-27,1038.167
2007-09-28,1040.468
2007-10-01,1054.426
2007-10-02,1041.251
2007-10-03,1039.584
2007-10-04,1048.887
2007-10-05,1054.146
2007-10-08,1046.077
2007-10-09,1059.163
2007-10-10,1065.74
2007-10-11,1075.433
2007-10-12,1075.031
2007-10-15,1068.33
2007-10-16,1058.798
2007-10-17,1058.881
2007-10-18,1060.68
2007-10-19,1063.341
2007-10-22,1040.099
2007-10-23,1058.265
2007-10-24,1055.008
2007-10-25,1089.374
2007-10-26,1102.425
2007-10-29,1099.849
2007-10-30,1094.792
2007-10-31,1107.921
2007-11-01,1089.447
2007-11-02,1096.608
2007-11-05,1085.938
2007-11-06,1090.181
2007-11-07,1091.762
2007-11-08,1079.198
2007-11-09,1060.161
2007-11-12,1054.998
2007-11-13,1054.091
2007-11-14,1071.354
2007-11-15,1059.915
2007-11-16,1055.554
2007-11-19,1031.614
2007-11-20,1048.269
2007-11-21,1022.398
2007-11-22,1024.389
2007-11-23,1038.573
2007-11-26,1038.804
2007-11-27,1036.673
2007-11-28,1057.112
2007-11-29,1060.282
2007-11-30,1058.312
2007-12-03,1052.126
2007-12-04,1047.316
2007-12-05,1053.05
2007-12-06,1042.082
2007-12-07,1052.001
2007-12-10,1068.819
2007-12-11,1065.7
2007-12-12,1064.08
2007-12-13,1048.82
2007-12-14,1036.77
2007-12-17,1016.436
2007-12-18,1019.105
2007-12-19,1009.551
2007-12-20,1003.208
2007-12-21,1013.978
2007-12-24,1016.236
2007-12-25,1016.236
2007-12-26,1023.22
2007-12-27,1031.566
2007-12-28,1047.606
2007-12-31,1041.621
2008-01-01,1041.621
2008-01-02,1032.086
2008-01-03,1027.359
2008-01-04,1013.253
2008-01-07,1014.63
2008-01-08,1018.949
2008-01-09,1005.083
2008-01-10,1009.627
2008-01-11,1017.086
2008-01-14,1034.741
2008-01-15,1007.943
2008-01-16,993.234
2008-01-17,982.735
2008-01-18,958.928
2008-01-21,903.409
2008-01-22,927.855
2008-01-23,886.38
2008-01-24,926.617
2008-01-25,928.195
2008-01-28,938.022
2008-01-29,951.844
2008-01-30,938.874
2008-01-31,939.145
2008-02-01,946.901
2008-02-04,951.435
2008-02-05,909.333
2008-02-06,917.34
2008-02-07,890.482
2008-02-08,886.294
2008-02-11,874.061
2008-02-12,905.173
2008-02-13,905.985
2008-02-14,912.754
2008-02-15,909.587
2008-02-18,919.073
2008-02-19,929.626
2008-02-20,916.886
2008-02-21,928.93
2008-02-22,914.788
2008-02-25,926.554
2008-02-26,946.307
2008-02-27,967.643
2008-02-28,958.06
2008-02-29,944.492
2008-03-03,935.739
2008-03-04,916.09
2008-03-05,944.247
2008-03-06,933.312
2008-03-07,921.865
2008-03-10,909.758
2008-03-11,926.005
2008-03-12,940.896
2008-03-13,932.971
2008-03-14,933.908
2008-03-17,915.931
2008-03-18,941.68
2008-03-19,922.013
2008-03-20,908.689
2008-03-21,908.689
2008-03-24,907.393
2008-03-25,949.984
2008-03-26,954.539
2008-03-27,964.34
2008-03-28,970.039
2008-03-31,979.208
2008-04-01,979.006
2008-04-02,991.192
2008-04-03,993.406
2008-04-04,1005.436
2008-04-07,1010.191
2008-04-08,1010.518
2008-04-09,1013.366
2008-04-10,1009.089
2008-04-11,1000.05
2008-04-14,990.809
2008-04-15,991.48
2008-04-16,1012.572
2008-04-17,1009.367
2008-04-18,1015.662
2008-04-21,1024.386
2008-04-22,1022.502
2008-04-23,1011.678
2008-04-24,1003.283
2008-04-25,1010.078
2008-04-28,1006.372
2008-04-29,998.902
2008-04-30,1001.073
2008-05-01,993.453
2008-05-02,1000.754
2008-05-05,1003.253
2008-05-06,1005.574
2008-05-07,1000.992
2008-05-08,993.557
2008-05-09,981.488
2008-05-12,982.805
2008-05-13,978.686
2008-05-14,987.745
2008-05-15,987.121
2008-05-16,991.65
2008-05-19,994.655
2008-05-20,982.443
2008-05-21,987.647
2008-05-22,978.837
2008-05-23,971.356
2008-05-26,969.607
2008-05-27,962.749
2008-05-28,966.803
2008-05-29,959.252
2008-05-30,969.411
2008-06-02,955.065
2008-06-03,953.362
2008-06-04,946.867
2008-06-05,945.815
2008-06-06,934.197
2008-06-09,934.156
2008-06-10,911.036
2008-06-11,895.327
2008-06-12,893.693
2008-06-13,890.716
2008-06-16,892.462
2008-06-17,895.266
2008-06-18,883.966
2008-06-19,878.884
2008-06-20,866.197
2008-06-23,856.891
2008-06-24,852.416
2008-06-25,866.134
2008-06-26,858.952
2008-06-27,856.272
2008-06-30,858.405
2008-07-01,845.171
2008-07-02,859.355
2008-07-03,851.626
2008-07-04,835.779
2008-07-07,839.699
2008-07-08,825.43
2008-07-09,840.409
2008-07-10,834.558
2008-07-11,811.976
2008-07-14,814.085
2008-07-15,798.601
2008-07-16,794.758
2008-07-17,810.824
2008-07-18,819.375
2008-07-21,821.947
2008-07-22,819.546
2008-07-23,840.082
2008-07-24,833.826
2008-07-25,830.203
2008-07-28,826.777
2008-07-29,819.1
2008-07-30,820.298
2008-07-31,818.818
2008-08-01,810.052
2008-08-04,803.106
2008-08-05,826.835
2008-08-06,831.593
2008-08-07,832.873
2008-08-08,815.766
2008-08-11,834.328
2008-08-12,822.815
2008-08-13,800.551
2008-08-14,799.735
2008-08-15,788.569
2008-08-18,794.257
2008-08-19,775.503
2008-08-20,767.152
2008-08-21,760.52
2008-08-22,770.353
2008-08-25,759.245
2008-08-26,755.875
2008-08-27,757.134
2008-08-28,780.587
2008-08-29,785.117
2008-09-01,781.571
2008-09-02,793.87
2008-09-03,790.085
2008-09-04,762.66
2008-09-05,736.394
2008-09-08,757.42
2008-09-09,753.023
2008-09-10,746.716
2008-09-11,734.759
2008-09-12,755.034
2008-09-15,725.046
2008-09-16,707.19
2008-09-17,693.674
2008-09-18,705.554
2008-09-19,763.582
2008-09-22,768.559
2008-09-23,767.853
2008-09-24,763.827
2008-09-25,785.517
2008-09-26,775.088
2008-09-29,736.162
2008-09-30,717.715
2008-10-01,707.789
2008-10-02,683.33
2008-10-03,691.997
2008-10-06,619.648
2008-10-07,622.27
2008-10-08,604.843
2008-10-09,580.611
2008-10-10,555.101
2008-10-13,613.349
2008-10-14,627.316
2008-10-15,603.571
2008-10-16,554.763
2008-10-17,565.613
2008-10-20,575.195
2008-10-21,566.419
2008-10-22,534.658
2008-10-23,527.012
2008-10-24,486.968
2008-10-27,451.573
2008-10-28,436.675
2008-10-29,490.872
2008-10-30,500.365
2008-10-31,506.542
2008-11-03,520.474
2008-11-04,558.408
2008-11-05,553.437
2008-11-06,523.927
2008-11-07,525.34
2008-11-10,529.059
2008-11-11,476.663
2008-11-12,462.112
2008-11-13,469.179
2008-11-14,473.725
2008-11-17,452.302
2008-11-18,451.729
2008-11-19,437.188
2008-11-20,424.668
2008-11-21,408.324
2008-11-24,448.082
2008-11-25,456.659
2008-11-26,456.23
2008-11-27,468.972
2008-11-28,467.664
2008-12-01,443.586
2008-12-02,451.615
2008-12-03,449.247
2008-12-04,446.614
2008-12-05,429.696
2008-12-08,460.25
2008-12-09,473.169
2008-12-10,480.426
2008-12-11,496.606
2008-12-12,493.438
2008-12-15,510.268
2008-12-16,515.569
2008-12-17,535.833
2008-12-18,537.479
2008-12-19,522.707
2008-12-22,508.317
2008-12-23,506.492
2008-12-24,508.108
2008-12-25,508.108
2008-12-26,510.56
2008-12-29,515.064
2008-12-30,520.368
2008-12-31,511.391
2009-01-01,511.391
2009-01-02,519.804
2009-01-05,515.124
2009-01-06,515.675
2009-01-07,523.046
2009-01-08,527.84
2009-01-09,498.31
2009-01-12,489.717
2009-01-13,471.238
2009-01-14,453.547
2009-01-15,437.523
2009-01-16,460.119
2009-01-19,445.583
2009-01-20,430.707
2009-01-21,422.799
2009-01-22,419.089
2009-01-23,400.58
2009-01-26,428.833
2009-01-27,426.829
2009-01-28,447.02
2009-01-29,430.41
2009-01-30,412.84
2009-02-02,402.388
2009-02-03,408.72
2009-02-04,416.47
2009-02-05,417.077
2009-02-06,425.02
2009-02-09,440.236
2009-02-10,421.493
2009-02-11,414.175
2009-02-12,400.645
2009-02-13,406.337
2009-02-16,395.575
2009-02-17,370.732
2009-02-18,365.141
2009-02-19,374.689
2009-02-20,352.634
2009-02-23,351.837
2009-02-24,350.555
2009-02-25,340.42
2009-02-26,347.352
2009-02-27,331.777
2009-03-02,316.069
2009-03-03,310.774
2009-03-04,323.301
2009-03-05,307.916
2009-03-06,298.58
2009-03-09,293.053
2009-03-10,309.216
2009-03-11,311.411
2009-03-12,313.26
2009-03-13,315.161
2009-03-16,326.342
2009-03-17,325.917
2009-03-18,331.319
2009-03-19,361.585
2009-03-20,359.319
2009-03-23,375.781
2009-03-24,376.241
2009-03-25,390.303
2009-03-26,399.705
2009-03-27,390.506
2009-03-30,365.932
2009-03-31,377.126
2009-04-01,373.989
2009-04-02,394.285
2009-04-03,393.218
2009-04-06,390.628
2009-04-07,379.652
2009-04-08,384.165
2009-04-09,393.084
2009-04-10,393.084
2009-04-13,396.417
2009-04-14,406.526
2009-04-15,411.41
2009-04-16,424.882
2009-04-17,433.034
2009-04-20,415.781
2009-04-21,413.376
2009-04-22,426.06
2009-04-23,426.326
2009-04-24,447.079
2009-04-27,440.646
2009-04-28,430.309
2009-04-29,440.83
2009-04-30,448.046
2009-05-01,448.114
2009-05-04,466.917
2009-05-05,464.859
2009-05-06,475.49
2009-05-07,482.12
2009-05-08,495.833
2009-05-11,496.211
2009-05-12,502.704
2009-05-13,481.208
2009-05-14,478.259
2009-05-15,482.604
2009-05-18,489.265
2009-05-19,500.582
2009-05-20,515.282
2009-05-21,500.899
2009-05-22,509.806
2009-05-25,511.384
2009-05-26,517.691
2009-05-27,514.935
2009-05-28,512.551
2009-05-29,514.75
2009-06-01,528.739
2009-06-02,540.28
2009-06-03,524.004
2009-06-04,522.708
2009-06-05,519.628
2009-06-08,505.974
2009-06-09,512.529
2009-06-10,522.762
2009-06-11,531.04
2009-06-12,523.139
2009-06-15,501.212
2009-06-16,499.998
2009-06-17,477.512
2009-06-18,480.131
2009-06-19,484.422
2009-06-22,464.403
2009-06-23,468.277
2009-06-24,485.165
2009-06-25,480.014
2009-06-26,486.047
2009-06-29,493.068
2009-06-30,493.675
2009-07-01,504.231
2009-07-02,489.023
2009-07-03,484.944
2009-07-06,474.339
2009-07-07,473.412
2009-07-08,460.575
2009-07-09,470.194
2009-07-10,461.942
2009-07-13,472.719
2009-07-14,480.084
2009-07-15,499.523
2009-07-16,504.863
2009-07-17,508.902
2009-07-20,516.127
2009-07-21,524.44
2009-07-22,524.339
2009-07-23,533.295
2009-07-24,528.735
2009-07-27,532.212
2009-07-28,524.798
2009-07-29,524.397
2009-07-30,533.535
2009-07-31,540.604
2009-08-03,560.067
2009-08-04,557.95
2009-08-05,553.684
2009-08-06,554.385
2009-08-07,550.979
2009-08-10,548.259
2009-08-11,542.59
2009-08-12,547.142
2009-08-13,561.224
2009-08-14,552.1
2009-08-17,532.346
2009-08-18,537.648
2009-08-19,541.334
2009-08-20,544.932
2009-08-21,555.429
2009-08-24,561.728
2009-08-25,561.117
2009-08-26,555.964
2009-08-27,553.775
2009-08-28,562.41
2009-08-31,554.34
2009-09-01,543.487
2009-09-02,536.76
2009-09-03,541.408
2009-09-04,547.312
2009-09-07,556.118
2009-09-08,567.09
2009-09-09,577.152
2009-09-10,578.92
2009-09-11,586.152
2009-09-14,587.491
2009-09-15,587.9
2009-09-16,602.715
2009-09-17,608.721
2009-09-18,610.292
2009-09-21,597.853
2009-09-22,606.36
2009-09-23,603.217
2009-09-24,596.772
2009-09-25,599.002
2009-09-28,604.479
2009-09-29,601.307
2009-09-30,604.231
2009-10-01,600.754
2009-10-02,589.928
2009-10-05,595.806
2009-10-06,615.303
2009-10-07,612.286
2009-10-08,623.898
2009-10-09,632.952
2009-10-12,648.088
2009-10-13,644.845
2009-10-14,654.652
2009-10-15,656.152
2009-10-16,651.558
2009-10-19,660.77
2009-10-20,659.655
2009-10-21,659.989
2009-10-22,654.235
2009-10-23,651.909
2009-10-26,640.868
2009-10-27,630.416
2009-10-28,606.764
2009-10-29,624.383
2009-10-30,604.834
2009-11-02,614.738
2009-11-03,608.749
2009-11-04,633.046
2009-11-05,635.426
2009-11-06,632.908
2009-11-09,652.58
2009-11-10,649.502
2009-11-11,653.491
2009-11-12,648.599
2009-11-13,647.49
2009-11-16,664.175
2009-11-17,653.736
2009-11-18,661.242
2009-11-19,645.022
2009-11-20,637.915
2009-11-23,656.424
2009-11-24,649.34
2009-11-25,651.179
2009-11-26,627.848
2009-11-27,634.235
2009-11-30,628.023
2009-12-01,650.393
2009-12-02,651.76
2009-12-03,653.622
2009-12-04,654.218
2009-12-07,647.134
2009-12-08,633.212
2009-12-09,628.768
2009-12-10,630.219
2009-12-11,628.335
2009-12-14,639.85
2009-12-15,637.106
2009-12-16,647.403
2009-12-17,635.623
2009-12-18,624.818
2009-12-21,635.393
2009-12-22,637.437
2009-12-23,646.393
2009-12-24,647.498
2009-12-25,647.498
2009-12-28,656.308
2009-12-29,660.314
2009-12-30,652.259
2009-12-31,654.38
2010-01-01,654.38
2010-01-04,667.299
2010-01-05,672.913
2010-01-06,671.374
2010-01-07,669.009
2010-01-08,670.379
2010-01-11,679.253
2010-01-12,670.428
2010-01-13,676.2
2010-01-14,681.698
2010-01-15,670.681
2010-01-18,674.734
2010-01-19,676.29
2010-01-20,651.956
2010-01-21,640.286
2010-01-22,636.066
2010-01-25,629.088
2010-01-26,625.767
2010-01-27,615.256
2010-01-28,602.494
2010-01-29,608.044
2010-02-01,606.066
2010-02-02,621.284
2010-02-03,614.529
2010-02-04,586.602
2010-02-05,564.973
2010-02-08,567.978
2010-02-09,566.983
2010-02-10,575.866
2010-02-11,572.493
2010-02-12,569.146
2010-02-15,573.716
2010-02-16,581.935
2010-02-17,588.27
2010-02-18,589.016
2010-02-19,586.448
2010-02-22,592.157
2010-02-23,577.034
2010-02-24,583.817
2010-02-25,559.923
2010-02-26,571.765
2010-03-01,571.274
2010-03-02,579.014
2010-03-03,591.912
2010-03-04,591.969
2010-03-05,599.474
2010-03-08,606.099
2010-03-09,603.834
2010-03-10,616.611
2010-03-11,615.172
2010-03-12,623.07
2010-03-15,614.276
2010-03-16,625.904
2010-03-17,626.18
2010-03-18,616.126
2010-03-19,615.18
2010-03-22,610.302
2010-03-23,619.08
2010-03-24,611.346
2010-03-25,614.734
2010-03-26,613.15
2010-03-29,617.261
2010-03-30,612.748
2010-03-31,616.357
2010-04-01,627.844
2010-04-02,627.844
2010-04-05,626.406
2010-04-06,629.104
2010-04-07,621.7
2010-04-08,612.19
2010-04-09,620.852
2010-04-12,631.021
2010-04-13,623.17
2010-04-14,627.277
2010-04-15,626.524
2010-04-16,607.103
2010-04-19,599.693
2010-04-20,616.784
2010-04-21,607.824
2010-04-22,588.76
2010-04-23,597.637
2010-04-26,603.031
2010-04-27,585.981
2010-04-28,566.585
2010-04-29,575.076
2010-04-30,571.229
2010-05-03,569.106
2010-05-04,538.805
2010-05-05,524.998
2010-05-06,501.34
2010-05-07,483.601
2010-05-10,540.426
2010-05-11,533.701
2010-05-12,536.076
2010-05-13,531.352
2010-05-14,497.463
2010-05-17,494.632
2010-05-18,508.906
2010-05-19,489.23
2010-05-20,480.53
2010-05-21,498.148
2010-05-24,482.897
2010-05-25,463.599
2010-05-26,477.714
2010-05-27,503.329
2010-05-28,498.72
2010-05-31,498.98
2010-06-01,493.266
2010-06-02,486.162
2010-06-03,495.772
2010-06-04,473.871
2010-06-07,465.063
2010-06-08,459.37
2010-06-09,471.891
2010-06-10,485.964
2010-06-11,487.194
2010-06-14,509.371
2010-06-15,516.896
2010-06-16,519.684
2010-06-17,519.986
2010-06-18,521.512
2010-06-21,529.711
2010-06-22,522.993
2010-06-23,511.886
2010-06-24,503.963
2010-06-25,498.724
2010-06-28,508.329
2010-06-29,480.874
2010-06-30,482.844
2010-07-01,479.021
2010-07-02,492.577
2010-07-05,481.037
2010-07-06,501.068
2010-07-07,509.421
2010-07-08,519.57
2010-07-09,522.711
2010-07-12,522.544
2010-07-13,535.86
2010-07-14,537.133
2010-07-15,536.014
2010-07-16,531.498
2010-07-19,532.614
2010-07-20,524.004
2010-07-21,531.15
2010-07-22,547.006
2010-07-23,543.78
2010-07-26,552.517
2010-07-27,555.824
2010-07-28,553.474
2010-07-29,558.628
2010-07-30,553.752
2010-08-02,573.05
2010-08-03,575.702
2010-08-04,573.38
2010-08-05,567.953
2010-08-06,564.21
2010-08-09,565.155
2010-08-10,553.293
2010-08-11,528.293
2010-08-12,524.202
2010-08-13,520.487
2010-08-16,523.381
2010-08-17,531.6
2010-08-18,528.913
2010-08-19,519.495
2010-08-20,503.708
2010-08-23,503.909
2010-08-24,497.006
2010-08-25,489.713
2010-08-26,501.178
2010-08-27,506.137
2010-08-30,502.234
2010-08-31,503.667
2010-09-01,523.477
2010-09-02,524.402
2010-09-03,530.593
