Date,ITALY LARGE GROWTH Large Cap
2010-09-06,541.982
2010-09-07,528.823
2010-09-08,534.207
2010-09-09,538.605
2010-09-10,541.465
2010-09-13,551.353
2010-09-14,557.58
2010-09-15,558.706
2010-09-16,557.8
2010-09-17,553.7
2010-09-20,566.797
2010-09-21,568.835
2010-09-22,573.23
2010-09-23,567.782
2010-09-24,582.812
2010-09-27,579.671
2010-09-28,583.144
2010-09-29,585.162
2010-09-30,591.53
2010-10-01,594.745
2010-10-04,582.019
2010-10-05,597.832
2010-10-06,606.37
2010-10-07,612.701
2010-10-08,615.28
2010-10-11,617.963
2010-10-12,616.582
2010-10-13,636.557
2010-10-14,642.536
2010-10-15,637.91
2010-10-18,637.269
2010-10-19,623.751
2010-10-20,637.962
2010-10-21,647.671
2010-10-22,642.691
2010-10-25,649.159
2010-10-26,636.745
2010-10-27,628.544
2010-10-28,641.992
2010-10-29,644.53
2010-11-01,638.714
2010-11-02,652.176
2010-11-03,650.687
2010-11-04,673.514
2010-11-05,665.582
2010-11-08,661.291
2010-11-09,678.68
2010-11-10,656.712
2010-11-11,649.194
2010-11-12,646.838
2010-11-15,647.42
2010-11-16,625.302
2010-11-17,630.69
2010-11-18,644.166
2010-11-19,644.988
2010-11-22,634.359
2010-11-23,616.037
2010-11-24,618.512
2010-11-25,623.172
2010-11-26,610.274
2010-11-29,585.256
2010-11-30,578.479
2010-12-01,599.59
2010-12-02,625.189
2010-12-03,637.825
2010-12-06,627.744
2010-12-07,636.719
2010-12-08,640.627
2010-12-09,641.625
2010-12-10,643.623
2010-12-13,659.01
2010-12-14,658.642
2010-12-15,646.848
2010-12-16,636.852
2010-12-17,628.744
2010-12-20,638.825
2010-12-21,653.601
2010-12-22,652.647
2010-12-23,651.744
2010-12-24,654.313
2010-12-27,648.16
2010-12-28,645.826
2010-12-29,645.503
2010-12-30,644.666
2010-12-31,651.146
2011-01-03,660.486
2011-01-04,656.562
2011-01-05,645.929
2011-01-06,638.993
2011-01-07,635.0
2011-01-10,620.526
2011-01-11,628.392
2011-01-12,658.161
2011-01-13,674.005
2011-01-14,676.971
2011-01-17,671.241
2011-01-18,682.776
2011-01-19,694.153
2011-01-20,690.623
2011-01-21,709.173
2011-01-24,711.894
2011-01-25,705.981
2011-01-26,713.894
2011-01-27,722.866
2011-01-28,709.48
2011-01-31,714.658
2011-02-01,734.29
2011-02-02,739.086
2011-02-03,724.768
2011-02-04,724.185
2011-02-07,731.717
2011-02-08,735.877
2011-02-09,736.356
2011-02-10,724.881
2011-02-11,728.463
2011-02-14,721.726
2011-02-15,730.866
2011-02-16,741.305
2011-02-17,746.962
2011-02-18,748.23
2011-02-21,722.311
2011-02-22,714.399
2011-02-23,714.392
2011-02-24,709.027
2011-02-25,723.355
2011-02-28,730.55
2011-03-01,726.952
2011-03-02,728.021
2011-03-03,730.129
2011-03-04,732.053
2011-03-07,730.301
2011-03-08,729.685
2011-03-09,733.877
2011-03-10,713.05
2011-03-11,705.882
2011-03-14,711.512
2011-03-15,695.988
2011-03-16,674.035
2011-03-17,689.129
2011-03-18,698.63
2011-03-21,711.795
2011-03-22,715.645
2011-03-23,717.459
2011-03-24,732.59
2011-03-25,728.098
2011-03-28,728.596
2011-03-29,719.862
2011-03-30,731.55
2011-03-31,729.831
2011-04-01,735.8
2011-04-04,738.71
2011-04-05,737.89
2011-04-06,757.95
2011-04-07,750.927
2011-04-08,766.226
2011-04-11,767.799
2011-04-12,754.945
2011-04-13,756.955
2011-04-14,743.736
2011-04-15,741.268
2011-04-18,710.479
2011-04-19,718.875
2011-04-20,735.774
2011-04-21,747.887
2011-04-22,747.887
2011-04-25,747.348
2011-04-26,751.468
2011-04-27,762.835
2011-04-28,776.325
2011-04-29,778.914
2011-05-02,781.248
2011-05-03,774.332
2011-05-04,760.911
2011-05-05,739.69
2011-05-06,746.9
2011-05-09,724.992
2011-05-10,738.946
2011-05-11,735.505
2011-05-12,722.88
2011-05-13,730.267
2011-05-16,729.279
2011-05-17,718.402
2011-05-18,722.336
2011-05-19,725.183
2011-05-20,708.922
2011-05-23,693.369
2011-05-24,700.863
2011-05-25,704.726
2011-05-26,700.475
2011-05-27,715.383
2011-05-30,712.785
2011-05-31,729.488
2011-06-01,725.221
2011-06-02,720.085
2011-06-03,728.781
2011-06-06,724.353
2011-06-07,726.781
2011-06-08,710.149
2011-06-09,709.04
2011-06-10,692.658
2011-06-13,689.908
2011-06-14,705.923
2011-06-15,683.062
2011-06-16,668.352
2011-06-17,682.421
2011-06-20,670.839
2011-06-21,691.782
2011-06-22,690.59
2011-06-23,658.064
2011-06-24,646.346
2011-06-27,654.554
2011-06-28,662.326
2011-06-29,681.305
2011-06-30,692.201
2011-07-01,700.168
2011-07-04,697.752
2011-07-05,694.954
2011-07-06,668.87
2011-07-07,674.738
2011-07-08,647.04
2011-07-11,618.307
2011-07-12,623.645
2011-07-13,643.258
2011-07-14,640.651
2011-07-15,638.831
2011-07-18,620.179
2011-07-19,639.182
2011-07-20,653.405
2011-07-21,681.478
2011-07-22,678.675
2011-07-25,675.001
2011-07-26,686.455
2011-07-27,666.771
2011-07-28,662.832
2011-07-29,660.488
2011-08-01,635.797
2011-08-02,617.734
2011-08-03,609.347
2011-08-04,559.35
2011-08-05,549.563
2011-08-08,518.758
2011-08-09,529.243
2011-08-10,501.23
2011-08-11,522.37
2011-08-12,543.029
2011-08-15,551.815
2011-08-16,550.176
2011-08-17,557.376
2011-08-18,513.613
2011-08-19,500.884
2011-08-22,503.719
2011-08-23,495.774
2011-08-24,508.288
2011-08-25,506.186
2011-08-26,505.341
2011-08-29,521.392
2011-08-30,521.76
2011-08-31,543.028
2011-09-01,537.841
2011-09-02,513.561
2011-09-05,482.937
2011-09-06,473.353
2011-09-07,497.989
2011-09-08,500.172
2011-09-09,467.465
2011-09-12,448.299
2011-09-13,457.332
2011-09-14,467.213
2011-09-15,486.648
2011-09-16,479.332
2011-09-19,460.084
2011-09-20,470.093
2011-09-21,463.755
2011-09-22,425.852
2011-09-23,428.452
2011-09-26,434.564
2011-09-27,462.401
2011-09-28,453.096
2011-09-29,458.567
2011-09-30,441.425
2011-10-03,422.612
2011-10-04,403.09
2011-10-05,424.003
2011-10-06,448.334
2011-10-07,451.547
2011-10-10,478.23
2011-10-11,480.052
2011-10-12,503.618
2011-10-13,475.714
2011-10-14,496.744
2011-10-17,487.529
2011-10-18,487.866
2011-10-19,497.393
2011-10-20,476.478
2011-10-21,501.072
2011-10-24,509.031
2011-10-25,508.221
2011-10-26,504.371
2011-10-27,548.263
2011-10-28,544.96
2011-10-31,509.13
2011-11-01,465.418
2011-11-02,486.453
2011-11-03,510.887
2011-11-04,495.968
2011-11-07,501.594
2011-11-08,506.811
2011-11-09,482.189
2011-11-10,489.787
2011-11-11,511.415
2011-11-14,498.956
2011-11-15,490.753
2011-11-16,496.486
2011-11-17,488.17
2011-11-18,484.366
2011-11-21,461.587
2011-11-22,457.102
2011-11-23,441.214
2011-11-24,446.652
2011-11-25,445.685
2011-11-28,474.454
2011-11-29,473.865
2011-11-30,502.658
2011-12-01,500.35
2011-12-02,506.924
2011-12-05,520.481
2011-12-06,515.406
2011-12-07,507.762
2011-12-08,482.854
2011-12-09,501.532
2011-12-12,479.355
2011-12-13,474.217
2011-12-14,449.388
2011-12-15,452.882
2011-12-16,458.468
2011-12-19,456.498
2011-12-20,472.819
2011-12-21,467.579
2011-12-22,473.107
2011-12-23,475.808
2011-12-26,475.808
2011-12-27,472.257
2011-12-28,463.779
2011-12-29,465.449
2011-12-30,474.13
2012-01-02,487.598
2012-01-03,498.246
2012-01-04,487.414
2012-01-05,468.183
2012-01-06,462.934
2012-01-09,454.593
2012-01-10,469.635
2012-01-11,468.753
2012-01-12,485.555
2012-01-13,472.701
2012-01-16,480.448
2012-01-17,484.366
2012-01-18,483.983
2012-01-19,502.198
2012-01-20,498.563
2012-01-23,516.438
2012-01-24,514.489
2012-01-25,512.369
2012-01-26,526.753
2012-01-27,517.189
2012-01-30,509.699
2012-01-31,507.134
2012-02-01,522.753
2012-02-02,521.956
2012-02-03,528.324
2012-02-06,522.429
2012-02-07,528.763
2012-02-08,528.321
2012-02-09,533.831
2012-02-10,520.726
2012-02-13,523.945
2012-02-14,525.321
2012-02-15,525.538
2012-02-16,519.458
2012-02-17,531.257
2012-02-20,543.067
2012-02-21,539.254
2012-02-22,540.966
2012-02-23,536.514
2012-02-24,542.646
2012-02-27,532.306
2012-02-28,535.337
2012-02-29,536.087
2012-03-01,549.434
2012-03-02,552.529
2012-03-05,547.064
2012-03-06,520.747
2012-03-07,526.669
2012-03-08,547.532
2012-03-09,535.692
2012-03-12,536.909
2012-03-13,544.259
2012-03-14,543.488
2012-03-15,548.386
2012-03-16,561.372
2012-03-19,565.409
2012-03-20,553.599
2012-03-21,541.989
2012-03-22,530.838
2012-03-23,534.335
2012-03-26,543.333
2012-03-27,539.753
2012-03-28,537.878
2012-03-29,519.606
2012-03-30,524.615
2012-04-02,525.973
2012-04-03,516.514
2012-04-04,496.739
2012-04-05,498.005
2012-04-06,498.005
2012-04-09,498.291
2012-04-10,471.614
2012-04-11,482.192
2012-04-12,493.843
2012-04-13,472.968
2012-04-16,476.065
2012-04-17,494.82
2012-04-18,484.742
2012-04-19,477.404
2012-04-20,479.733
2012-04-23,459.585
2012-04-24,470.426
2012-04-25,487.029
2012-04-26,489.905
2012-04-27,499.744
2012-04-30,492.177
2012-05-01,491.787
2012-05-02,477.171
2012-05-03,475.103
2012-05-04,462.419
2012-05-07,467.731
2012-05-08,449.213
2012-05-09,444.204
2012-05-10,449.907
2012-05-11,448.725
2012-05-14,434.799
2012-05-15,424.516
2012-05-16,420.274
2012-05-17,413.368
2012-05-18,409.189
2012-05-21,417.778
2012-05-22,433.258
2012-05-23,409.007
2012-05-24,411.733
2012-05-25,412.009
2012-05-28,412.483
2012-05-29,418.862
2012-05-30,405.075
2012-05-31,401.136
2012-06-01,385.348
2012-06-04,383.413
2012-06-05,384.445
2012-06-06,398.514
2012-06-07,412.501
2012-06-08,400.108
2012-06-11,398.166
2012-06-12,394.511
2012-06-13,389.567
2012-06-14,392.879
2012-06-15,405.207
2012-06-18,402.051
2012-06-19,415.039
2012-06-20,421.477
2012-06-21,417.23
2012-06-22,404.508
2012-06-25,390.681
2012-06-26,385.707
2012-06-27,397.416
2012-06-28,396.849
2012-06-29,431.211
2012-07-02,431.673
2012-07-03,440.936
2012-07-04,435.857
2012-07-05,428.163
2012-07-06,415.747
2012-07-09,415.371
2012-07-10,420.915
2012-07-11,414.102
2012-07-12,403.727
2012-07-13,413.31
2012-07-16,414.325
2012-07-17,413.811
2012-07-18,419.967
2012-07-19,426.946
2012-07-20,417.415
2012-07-23,403.616
2012-07-24,401.463
2012-07-25,407.838
2012-07-26,430.776
2012-07-27,445.455
2012-07-30,443.827
2012-07-31,443.907
2012-08-01,444.138
2012-08-02,428.117
2012-08-03,449.408
2012-08-06,460.2
2012-08-07,465.495
2012-08-08,459.748
2012-08-09,458.525
2012-08-10,458.158
2012-08-13,456.872
2012-08-14,460.56
2012-08-15,459.083
2012-08-16,465.398
2012-08-17,465.614
2012-08-20,458.844
2012-08-21,473.452
2012-08-22,466.091
2012-08-23,466.974
2012-08-24,461.882
2012-08-27,463.075
2012-08-28,461.151
2012-08-29,457.009
2012-08-30,451.379
2012-08-31,462.014
2012-09-03,467.99
2012-09-04,459.307
2012-09-05,456.483
2012-09-06,467.913
2012-09-07,479.041
2012-09-10,474.304
2012-09-11,476.662
2012-09-12,485.755
2012-09-13,485.15
2012-09-14,507.13
2012-09-17,502.319
2012-09-18,493.006
2012-09-19,493.244
2012-09-20,483.202
2012-09-21,487.633
2012-09-24,484.316
2012-09-25,486.593
2012-09-26,472.064
2012-09-27,472.983
2012-09-28,464.035
2012-10-01,476.975
2012-10-02,476.228
2012-10-03,475.05
2012-10-04,475.013
2012-10-05,484.408
2012-10-08,473.321
2012-10-09,468.825
2012-10-10,465.537
2012-10-11,470.733
2012-10-12,462.321
2012-10-15,458.964
2012-10-16,469.839
2012-10-17,478.272
2012-10-18,476.426
2012-10-19,467.805
2012-10-22,469.921
2012-10-23,457.656
2012-10-24,462.87
2012-10-25,459.4
2012-10-26,462.765
2012-10-29,456.792
2012-10-30,464.633
2012-10-31,469.402
2012-11-01,474.735
2012-11-02,471.006
2012-11-05,466.813
2012-11-06,467.157
2012-11-07,457.829
2012-11-08,450.823
2012-11-09,451.412
2012-11-12,451.004
2012-11-13,455.264
2012-11-14,451.547
2012-11-15,446.715
2012-11-16,440.96
2012-11-19,456.698
2012-11-20,459.439
2012-11-21,459.608
2012-11-22,468.999
2012-11-23,475.318
2012-11-26,470.195
2012-11-27,470.057
2012-11-28,466.657
2012-11-29,477.737
2012-11-30,478.915
2012-12-03,483.038
2012-12-04,485.585
2012-12-05,478.927
2012-12-06,471.637
2012-12-07,462.81
2012-12-10,454.238
2012-12-11,462.228
2012-12-12,468.118
2012-12-13,469.716
2012-12-14,472.225
2012-12-17,475.33
2012-12-18,478.39
2012-12-19,485.713
2012-12-20,486.711
2012-12-21,485.973
2012-12-24,486.729
2012-12-25,486.729
2012-12-26,487.725
2012-12-27,486.965
2012-12-28,484.398
2012-12-31,483.042
2013-01-01,483.042
2013-01-02,505.965
2013-01-03,500.952
2013-01-04,498.26
2013-01-07,495.483
2013-01-08,495.465
2013-01-09,498.35
2013-01-10,508.283
2013-01-11,515.435
2013-01-14,508.236
2013-01-15,507.547
2013-01-16,504.009
2013-01-17,511.791
2013-01-18,507.084
2013-01-21,512.067
2013-01-22,515.687
2013-01-23,517.071
2013-01-24,523.458
2013-01-25,522.784
2013-01-28,527.104
2013-01-29,520.715
2013-01-30,490.127
2013-01-31,493.415
2013-02-01,496.117
2013-02-04,473.687
2013-02-05,476.74
2013-02-06,475.478
2013-02-07,469.977
2013-02-08,475.353
2013-02-11,471.616
2013-02-12,474.664
2013-02-13,477.441
2013-02-14,471.506
2013-02-15,469.756
2013-02-18,465.786
2013-02-19,472.907
2013-02-20,471.461
2013-02-21,454.078
2013-02-22,460.249
2013-02-25,464.004
2013-02-26,443.807
2013-02-27,453.83
2013-02-28,455.283
2013-03-01,446.122
2013-03-04,440.465
2013-03-05,459.516
2013-03-06,454.128
2013-03-07,456.089
2013-03-08,461.052
2013-03-11,460.24
2013-03-12,462.574
2013-03-13,458.657
2013-03-14,476.956
2013-03-15,474.03
2013-03-18,467.852
2013-03-19,458.293
2013-03-20,467.767
2013-03-21,463.679
2013-03-22,475.658
2013-03-25,463.629
2013-03-26,462.57
2013-03-27,456.244
2013-03-28,455.472
2013-03-29,455.472
2013-04-01,455.685
2013-04-02,459.957
2013-04-03,452.713
2013-04-04,446.744
2013-04-05,452.22
2013-04-08,454.302
2013-04-09,457.217
2013-04-10,470.636
2013-04-11,476.251
2013-04-12,465.855
2013-04-15,459.225
2013-04-16,454.228
2013-04-17,445.129
2013-04-18,450.048
2013-04-19,460.346
2013-04-22,470.762
2013-04-23,478.198
2013-04-24,477.225
2013-04-25,482.575
2013-04-26,482.398
2013-04-29,494.061
2013-04-30,489.865
2013-05-01,490.199
2013-05-02,481.791
2013-05-03,489.741
2013-05-06,485.173
2013-05-07,490.897
2013-05-08,499.276
2013-05-09,499.188
2013-05-10,498.601
2013-05-13,495.334
2013-05-14,498.723
2013-05-15,496.164
2013-05-16,498.314
2013-05-17,494.622
2013-05-20,498.753
2013-05-21,504.979
2013-05-22,509.313
2013-05-23,493.628
2013-05-24,492.829
2013-05-27,497.718
2013-05-28,501.328
2013-05-29,494.562
2013-05-30,501.214
2013-05-31,494.153
2013-06-03,490.685
2013-06-04,493.732
2013-06-05,492.065
2013-06-06,482.448
2013-06-07,485.898
2013-06-10,482.71
2013-06-11,478.457
2013-06-12,472.742
2013-06-13,476.073
2013-06-14,476.314
2013-06-17,474.573
2013-06-18,478.108
2013-06-19,474.736
2013-06-20,453.108
2013-06-21,442.302
2013-06-24,442.47
2013-06-25,441.92
2013-06-26,444.474
2013-06-27,446.474
2013-06-28,439.151
2013-07-01,449.359
2013-07-02,446.05
2013-07-03,444.625
2013-07-04,456.271
2013-07-05,445.126
2013-07-08,456.124
2013-07-09,455.057
2013-07-10,451.619
2013-07-11,456.864
2013-07-12,451.035
2013-07-15,454.922
2013-07-16,456.525
2013-07-17,461.005
2013-07-18,473.01
2013-07-19,477.185
2013-07-22,484.21
2013-07-23,481.617
2013-07-24,488.259
2013-07-25,487.259
2013-07-26,488.03
2013-07-29,484.282
2013-07-30,493.242
2013-07-31,497.232
2013-08-01,503.587
2013-08-02,502.371
2013-08-05,499.559
2013-08-06,505.28
2013-08-07,511.183
2013-08-08,525.659
2013-08-09,526.41
2013-08-12,527.013
2013-08-13,528.803
2013-08-14,532.016
2013-08-15,531.415
2013-08-16,540.451
2013-08-19,525.481
2013-08-20,521.191
2013-08-21,514.741
2013-08-22,528.736
2013-08-23,531.383
2013-08-26,519.856
2013-08-27,505.746
2013-08-28,505.043
2013-08-29,505.004
2013-08-30,495.395
2013-09-02,504.095
2013-09-03,500.321
2013-09-04,493.745
2013-09-05,494.358
2013-09-06,499.944
2013-09-09,512.185
2013-09-10,514.791
2013-09-11,524.576
2013-09-12,522.079
2013-09-13,520.478
2013-09-16,531.47
2013-09-17,532.419
2013-09-18,534.344
2013-09-19,550.648
2013-09-20,542.386
2013-09-23,542.042
2013-09-24,548.185
2013-09-25,552.698
2013-09-26,544.44
2013-09-27,537.186
2013-09-30,530.869
2013-10-01,545.968
2013-10-02,551.797
2013-10-03,548.684
2013-10-04,555.598
2013-10-07,558.865
2013-10-08,558.239
2013-10-09,557.851
2013-10-10,566.92
2013-10-11,570.117
2013-10-14,570.673
2013-10-15,570.217
2013-10-16,577.1
2013-10-17,583.709
2013-10-18,586.75
2013-10-21,586.518
2013-10-22,592.848
2013-10-23,579.665
2013-10-24,586.171
2013-10-25,575.645
2013-10-28,574.146
2013-10-29,587.473
2013-10-30,586.41
2013-10-31,583.405
2013-11-01,575.312
2013-11-04,582.687
2013-11-05,573.236
2013-11-06,579.865
2013-11-07,559.961
2013-11-08,560.833
2013-11-11,566.341
2013-11-12,562.957
2013-11-13,550.541
2013-11-14,553.583
2013-11-15,550.139
2013-11-18,565.607
2013-11-19,555.842
2013-11-20,552.524
2013-11-21,556.103
2013-11-22,556.53
2013-11-25,555.116
2013-11-26,556.233
2013-11-27,562.222
2013-11-28,571.766
2013-11-29,567.426
2013-12-02,557.149
2013-12-03,546.275
2013-12-04,543.146
2013-12-05,535.992
2013-12-06,543.202
2013-12-09,548.798
2013-12-10,547.06
2013-12-11,540.04
2013-12-12,533.883
2013-12-13,533.636
2013-12-16,553.23
2013-12-17,540.443
2013-12-18,551.225
2013-12-19,554.209
2013-12-20,558.556
2013-12-23,562.387
2013-12-24,560.766
2013-12-25,560.766
2013-12-26,561.812
2013-12-27,572.3
2013-12-30,573.336
2013-12-31,571.883
2014-01-01,571.883
2014-01-02,565.005
2014-01-03,568.151
2014-01-06,575.753
2014-01-07,585.262
2014-01-08,588.925
2014-01-09,591.042
2014-01-10,596.139
2014-01-13,601.72
2014-01-14,603.626
2014-01-15,612.91
2014-01-16,602.297
2014-01-17,600.637
2014-01-20,603.571
2014-01-21,605.232
2014-01-22,602.369
2014-01-23,598.109
2014-01-24,582.777
2014-01-27,581.98
2014-01-28,588.201
2014-01-29,584.398
2014-01-30,578.936
2014-01-31,578.031
2014-02-03,560.546
2014-02-04,564.803
2014-02-05,566.959
2014-02-06,580.449
2014-02-07,590.474
2014-02-10,589.004
2014-02-11,601.408
2014-02-12,608.109
2014-02-13,608.085
2014-02-14,619.484
2014-02-17,622.928
2014-02-18,623.293
2014-02-19,615.491
2014-02-20,611.681
2014-02-21,606.826
2014-02-24,612.783
2014-02-25,611.496
2014-02-26,603.939
2014-02-27,600.73
2014-02-28,607.011
2014-03-03,578.577
2014-03-04,600.138
2014-03-05,609.757
2014-03-06,621.595
2014-03-07,616.584
2014-03-10,624.468
2014-03-11,639.541
2014-03-12,640.16
2014-03-13,626.528
2014-03-14,619.066
2014-03-17,641.967
2014-03-18,647.776
2014-03-19,644.338
2014-03-20,646.387
2014-03-21,640.152
2014-03-24,630.688
2014-03-25,636.831
2014-03-26,646.789
2014-03-27,647.885
2014-03-28,658.275
2014-03-31,667.493
2014-04-01,677.142
2014-04-02,664.526
2014-04-03,674.978
2014-04-04,679.414
2014-04-07,672.267
2014-04-08,664.027
2014-04-09,658.87
2014-04-10,651.423
2014-04-11,644.897
2014-04-14,647.731
2014-04-15,630.492
2014-04-16,656.347
2014-04-17,657.939
2014-04-18,657.939
2014-04-21,656.441
2014-04-22,670.901
2014-04-23,662.411
2014-04-24,669.462
2014-04-25,660.118
2014-04-28,660.975
2014-04-29,671.9
2014-04-30,664.45
2014-05-01,664.45
2014-05-02,662.597
2014-05-05,657.824
2014-05-06,655.079
2014-05-07,646.361
2014-05-08,660.356
2014-05-09,639.436
2014-05-12,643.56
2014-05-13,635.269
2014-05-14,632.761
2014-05-15,605.503
2014-05-16,617.276
2014-05-19,614.762
2014-05-20,617.47
2014-05-21,626.802
2014-05-22,620.116
2014-05-23,629.784
2014-05-26,654.858
2014-05-27,647.685
2014-05-28,653.371
2014-05-29,653.993
2014-05-30,660.357
2014-06-02,663.972
2014-06-03,659.613
2014-06-04,660.468
2014-06-05,673.959
2014-06-06,692.199
2014-06-09,692.616
2014-06-10,692.407
2014-06-11,680.543
2014-06-12,674.97
2014-06-13,673.485
2014-06-16,667.864
2014-06-17,666.765
2014-06-18,668.313
2014-06-19,673.471
2014-06-20,660.853
2014-06-23,652.312
2014-06-24,643.758
2014-06-25,640.322
2014-06-26,634.418
2014-06-27,635.551
2014-06-30,634.536
2014-07-01,645.614
2014-07-02,646.106
2014-07-03,652.848
2014-07-04,636.245
2014-07-07,627.764
2014-07-08,608.868
2014-07-09,617.636
2014-07-10,605.112
2014-07-11,607.297
2014-07-14,616.715
2014-07-15,603.512
2014-07-16,620.703
2014-07-17,603.312
2014-07-18,608.713
2014-07-21,598.381
2014-07-22,605.353
2014-07-23,609.587
2014-07-24,627.363
2014-07-25,618.047
2014-07-28,615.115
2014-07-29,619.583
2014-07-30,614.497
2014-07-31,599.647
2014-08-01,602.503
2014-08-04,605.578
2014-08-05,596.352
2014-08-06,578.021
2014-08-07,565.63
2014-08-08,571.822
2014-08-11,575.569
2014-08-12,572.196
2014-08-13,579.262
2014-08-14,573.235
2014-08-15,573.342
2014-08-18,578.633
2014-08-19,578.394
2014-08-20,573.533
2014-08-21,587.988
2014-08-22,584.431
2014-08-25,596.294
2014-08-26,606.574
2014-08-27,609.894
2014-08-28,593.395
2014-08-29,594.969
2014-09-01,590.205
2014-09-02,594.227
2014-09-03,608.296
2014-09-04,626.514
2014-09-05,625.723
2014-09-08,623.431
2014-09-09,615.841
2014-09-10,615.992
2014-09-11,619.293
2014-09-12,616.187
2014-09-15,612.475
2014-09-16,611.506
2014-09-17,624.116
2014-09-18,625.616
2014-09-19,612.56
2014-09-22,607.13
2014-09-23,598.482
2014-09-24,606.025
2014-09-25,592.153
2014-09-26,603.819
2014-09-29,593.126
2014-09-30,601.907
2014-10-01,598.919
2014-10-02,573.217
2014-10-03,578.718
2014-10-06,580.67
2014-10-07,574.359
2014-10-08,571.639
2014-10-09,562.46
2014-10-10,555.998
2014-10-13,556.674
2014-10-14,556.218
2014-10-15,530.925
2014-10-16,524.22
2014-10-17,543.716
2014-10-20,538.935
2014-10-21,556.315
2014-10-22,561.266
2014-10-23,565.678
2014-10-24,569.885
2014-10-27,558.439
2014-10-28,570.613
2014-10-29,553.282
2014-10-30,548.702
2014-10-31,563.232
2014-11-03,552.556
2014-11-04,538.982
2014-11-05,551.471
2014-11-06,543.97
2014-11-07,533.944
2014-11-10,542.112
2014-11-11,535.416
2014-11-12,517.038
2014-11-13,519.77
2014-11-14,526.854
2014-11-17,536.269
2014-11-18,543.696
2014-11-19,546.857
2014-11-20,540.731
2014-11-21,561.286
2014-11-24,564.739
2014-11-25,570.754
2014-11-26,570.024
2014-11-27,575.168
2014-11-28,573.618
2014-12-01,561.219
2014-12-02,562.178
2014-12-03,563.822
2014-12-04,550.455
2014-12-05,571.361
2014-12-08,571.723
2014-12-09,564.545
2014-12-10,561.566
2014-12-11,563.043
2014-12-12,550.181
2014-12-15,528.631
2014-12-16,551.962
2014-12-17,543.494
2014-12-18,553.656
2014-12-19,544.171
2014-12-22,550.736
2014-12-23,553.111
2014-12-24,553.702
2014-12-25,553.702
2014-12-26,552.839
2014-12-29,544.775
2014-12-30,541.755
2014-12-31,538.905
2015-01-01,538.905
2015-01-02,540.773
2015-01-05,509.509
2015-01-06,503.482
2015-01-07,494.983
2015-01-08,516.402
2015-01-09,499.208
2015-01-12,506.32
2015-01-13,515.385
2015-01-14,511.747
2015-01-15,515.707
2015-01-16,521.036
2015-01-19,534.858
2015-01-20,535.59
2015-01-21,539.154
2015-01-22,543.916
2015-01-23,536.146
2015-01-26,540.531
2015-01-27,544.035
2015-01-28,533.72
2015-01-29,537.109
2015-01-30,530.529
2015-02-02,531.023
2015-02-03,551.882
2015-02-04,546.536
2015-02-05,543.651
2015-02-06,537.879
2015-02-09,526.732
2015-02-10,539.021
2015-02-11,534.408
2015-02-12,555.222
2015-02-13,569.167
2015-02-16,568.343
2015-02-17,572.261
2015-02-18,582.235
2015-02-19,583.747
2015-02-20,584.173
2015-02-23,585.084
2015-02-24,586.684
2015-02-25,580.194
2015-02-26,583.789
2015-02-27,589.088
2015-03-02,584.058
2015-03-03,575.611
2015-03-04,570.235
2015-03-05,578.769
2015-03-06,573.566
2015-03-09,576.659
2015-03-10,564.061
2015-03-11,566.291
2015-03-12,573.516
2015-03-13,568.244
2015-03-16,583.644
2015-03-17,578.76
2015-03-18,570.512
2015-03-19,572.346
2015-03-20,594.627
2015-03-23,597.247
2015-03-24,609.78
2015-03-25,609.492
2015-03-26,599.187
2015-03-27,599.46
2015-03-30,606.499
2015-03-31,597.179
2015-04-01,603.354
2015-04-02,607.041
2015-04-03,607.041
2015-04-06,615.464
2015-04-07,615.073
2015-04-08,606.426
2015-04-09,603.674
2015-04-10,602.55
2015-04-13,601.014
2015-04-14,596.912
2015-04-15,603.901
2015-04-16,595.875
2015-04-17,580.992
2015-04-20,593.481
2015-04-21,588.346
2015-04-22,594.416
2015-04-23,594.675
2015-04-24,604.764
2015-04-27,618.027
2015-04-28,612.572
2015-04-29,605.038
2015-04-30,612.556
2015-05-01,613.486
2015-05-04,618.543
2015-05-05,600.185
2015-05-06,615.502
2015-05-07,618.647
2015-05-08,628.901
2015-05-11,632.199
2015-05-12,631.301
2015-05-13,643.105
2015-05-14,651.367
2015-05-15,656.487
2015-05-18,654.884
2015-05-19,658.652
2015-05-20,659.503
2015-05-21,658.707
2015-05-22,654.65
2015-05-25,640.594
2015-05-26,631.558
2015-05-27,648.914
2015-05-28,646.667
2015-05-29,641.039
2015-06-01,638.153
2015-06-02,655.707
2015-06-03,666.811
2015-06-04,664.994
2015-06-05,637.346
2015-06-08,636.621
2015-06-09,633.486
2015-06-10,655.302
2015-06-11,656.253
2015-06-12,650.85
2015-06-15,632.018
2015-06-16,630.937
2015-06-17,624.867
2015-06-18,644.564
2015-06-19,647.767
2015-06-22,677.944
2015-06-23,669.379
2015-06-24,664.063
2015-06-25,671.653
2015-06-26,672.508
2015-06-29,635.071
2015-06-30,634.183
2015-07-01,647.304
2015-07-02,634.487
2015-07-03,631.709
2015-07-06,601.288
2015-07-07,577.632
2015-07-08,601.212
2015-07-09,622.882
2015-07-10,652.277
2015-07-13,652.522
2015-07-14,649.245
2015-07-15,657.345
2015-07-16,669.776
2015-07-17,668.413
