Date,CANADA MID VALUE Mid Cap
2005-11-11,646.101
2005-11-14,642.83
2005-11-15,639.522
2005-11-16,641.71
2005-11-17,654.079
2005-11-18,651.23
2005-11-21,663.08
2005-11-22,663.337
2005-11-23,680.168
2005-11-24,680.838
2005-11-25,676.361
2005-11-28,685.692
2005-11-29,686.193
2005-11-30,675.519
2005-12-01,687.674
2005-12-02,685.136
2005-12-05,687.986
2005-12-06,695.667
2005-12-07,694.305
2005-12-08,694.341
2005-12-09,693.042
2005-12-12,690.109
2005-12-13,695.967
2005-12-14,691.134
2005-12-15,689.804
2005-12-16,691.184
2005-12-19,688.807
2005-12-20,677.566
2005-12-21,686.572
2005-12-22,692.681
2005-12-23,693.948
2005-12-26,693.948
2005-12-27,690.251
2005-12-28,701.676
2005-12-29,702.522
2005-12-30,698.14
2006-01-02,698.14
2006-01-03,707.567
2006-01-04,711.998
2006-01-05,709.49
2006-01-06,717.3
2006-01-09,716.923
2006-01-10,720.259
2006-01-11,725.204
2006-01-12,711.911
2006-01-13,707.483
2006-01-16,713.82
2006-01-17,708.453
2006-01-18,697.178
2006-01-19,708.834
2006-01-20,713.22
2006-01-23,719.484
2006-01-24,718.136
2006-01-25,727.349
2006-01-26,731.143
2006-01-27,738.841
2006-01-30,741.571
2006-01-31,743.208
2006-02-01,743.581
2006-02-02,744.906
2006-02-03,739.74
2006-02-06,740.596
2006-02-07,725.127
2006-02-08,724.835
2006-02-09,733.294
2006-02-10,721.415
2006-02-13,710.04
2006-02-14,721.112
2006-02-15,721.283
2006-02-16,722.946
2006-02-17,734.687
2006-02-20,738.604
2006-02-21,741.019
2006-02-22,748.262
2006-02-23,738.525
2006-02-24,738.069
2006-02-27,739.611
2006-02-28,738.699
2006-03-01,749.542
2006-03-02,757.943
2006-03-03,754.099
2006-03-06,746.186
2006-03-07,734.752
2006-03-08,729.863
2006-03-09,725.205
2006-03-10,728.915
2006-03-13,728.278
2006-03-14,735.99
2006-03-15,746.962
2006-03-16,748.986
2006-03-17,743.419
2006-03-20,740.13
2006-03-21,737.276
2006-03-22,737.809
2006-03-23,737.656
2006-03-24,741.209
2006-03-27,738.445
2006-03-28,728.727
2006-03-29,744.723
2006-03-30,760.718
2006-03-31,755.131
2006-04-03,761.265
2006-04-04,764.561
2006-04-05,775.794
2006-04-06,789.879
2006-04-07,784.426
2006-04-10,787.573
2006-04-11,781.741
2006-04-12,782.417
2006-04-13,786.216
2006-04-14,786.216
2006-04-17,797.347
2006-04-18,809.562
2006-04-19,814.081
2006-04-20,800.377
2006-04-21,811.229
2006-04-24,808.472
2006-04-25,811.574
2006-04-26,819.8
2006-04-27,815.894
2006-04-28,820.316
2006-05-01,828.673
2006-05-02,835.632
2006-05-03,831.783
2006-05-04,836.304
2006-05-05,846.117
2006-05-08,854.853
2006-05-09,867.857
2006-05-10,866.738
2006-05-11,860.967
2006-05-12,845.329
2006-05-15,833.363
2006-05-16,836.569
2006-05-17,831.621
2006-05-18,816.27
2006-05-19,813.337
2006-05-22,818.056
2006-05-23,816.698
2006-05-24,803.882
2006-05-25,833.391
2006-05-26,837.249
2006-05-29,842.053
2006-05-30,827.368
2006-05-31,817.249
2006-06-01,826.826
2006-06-02,832.061
2006-06-05,819.713
2006-06-06,807.21
2006-06-07,803.804
2006-06-08,792.722
2006-06-09,799.73
2006-06-12,793.484
2006-06-13,774.921
2006-06-14,774.238
2006-06-15,787.118
2006-06-16,780.165
2006-06-19,773.301
2006-06-20,771.103
2006-06-21,786.025
2006-06-22,777.432
2006-06-23,778.999
2006-06-26,785.457
2006-06-27,779.449
2006-06-28,775.97
2006-06-29,793.107
2006-06-30,798.896
2006-07-03,799.328
2006-07-04,815.856
2006-07-05,798.176
2006-07-06,799.915
2006-07-07,799.639
2006-07-10,792.014
2006-07-11,796.842
2006-07-12,787.01
2006-07-13,780.0
2006-07-14,780.326
2006-07-17,773.769
2006-07-18,776.545
2006-07-19,795.907
2006-07-20,782.238
2006-07-21,776.041
2006-07-24,787.34
2006-07-25,798.022
2006-07-26,799.424
2006-07-27,800.032
2006-07-28,801.281
2006-07-31,793.435
2006-08-01,790.359
2006-08-02,791.723
2006-08-03,796.15
2006-08-04,795.738
2006-08-07,801.601
2006-08-08,801.108
2006-08-09,787.848
2006-08-10,783.049
2006-08-11,786.548
2006-08-14,782.736
2006-08-15,793.351
2006-08-16,809.863
2006-08-17,809.432
2006-08-18,799.948
2006-08-21,801.846
2006-08-22,804.016
2006-08-23,801.842
2006-08-24,791.106
2006-08-25,795.423
2006-08-28,799.16
2006-08-29,790.048
2006-08-30,796.331
2006-08-31,796.91
2006-09-01,804.741
2006-09-04,804.304
2006-09-05,803.569
2006-09-06,797.86
2006-09-07,785.753
2006-09-08,779.861
2006-09-11,758.082
2006-09-12,765.054
2006-09-13,773.623
2006-09-14,771.906
2006-09-15,764.266
2006-09-18,773.776
2006-09-19,768.077
2006-09-20,758.674
2006-09-21,757.501
2006-09-22,753.586
2006-09-25,749.089
2006-09-26,758.927
2006-09-27,768.23
2006-09-28,778.984
2006-09-29,769.912
2006-10-02,769.579
2006-10-03,753.522
2006-10-04,752.722
2006-10-05,772.456
2006-10-06,765.715
2006-10-09,769.093
2006-10-10,769.361
2006-10-11,765.147
2006-10-12,774.164
2006-10-13,781.574
2006-10-16,791.692
2006-10-17,786.389
2006-10-18,789.459
2006-10-19,793.51
2006-10-20,804.436
2006-10-23,803.587
2006-10-24,815.042
2006-10-25,822.975
2006-10-26,821.422
2006-10-27,823.106
2006-10-30,816.452
2006-10-31,818.069
2006-11-01,771.233
2006-11-02,760.833
2006-11-03,772.965
2006-11-06,781.545
2006-11-07,779.729
2006-11-08,777.366
2006-11-09,772.323
2006-11-10,769.742
2006-11-13,763.141
2006-11-14,753.9
2006-11-15,761.076
2006-11-16,761.886
2006-11-17,759.816
2006-11-20,764.88
2006-11-21,781.135
2006-11-22,784.817
2006-11-23,788.635
2006-11-24,793.911
2006-11-27,792.57
2006-11-28,791.07
2006-11-29,800.829
2006-11-30,802.562
2006-12-01,802.289
2006-12-04,803.799
2006-12-05,810.187
2006-12-06,812.734
2006-12-07,816.557
2006-12-08,820.801
2006-12-11,817.693
2006-12-12,808.396
2006-12-13,809.712
2006-12-14,814.467
2006-12-15,807.47
2006-12-18,804.17
2006-12-19,800.724
2006-12-20,807.008
2006-12-21,800.602
2006-12-22,798.849
2006-12-25,798.849
2006-12-26,797.093
2006-12-27,804.069
2006-12-28,803.441
2006-12-29,801.876
2007-01-01,801.876
2007-01-02,801.075
2007-01-03,790.495
2007-01-04,778.83
2007-01-05,772.978
2007-01-08,772.65
2007-01-09,771.586
2007-01-10,772.4
2007-01-11,776.766
2007-01-12,789.76
2007-01-15,794.469
2007-01-16,791.655
2007-01-17,791.362
2007-01-18,789.055
2007-01-19,789.338
2007-01-22,787.546
2007-01-23,789.878
2007-01-24,791.362
2007-01-25,797.197
2007-01-26,796.695
2007-01-29,799.408
2007-01-30,804.941
2007-01-31,807.775
2007-02-01,816.082
2007-02-02,815.017
2007-02-05,818.074
2007-02-06,814.979
2007-02-07,812.708
2007-02-08,809.929
2007-02-09,810.246
2007-02-12,809.654
2007-02-13,817.149
2007-02-14,826.068
2007-02-15,835.047
2007-02-16,834.824
2007-02-19,836.004
2007-02-20,838.26
2007-02-21,844.817
2007-02-22,843.928
2007-02-23,852.868
2007-02-26,853.652
2007-02-27,824.34
2007-02-28,823.178
2007-03-01,817.433
2007-03-02,811.351
2007-03-05,797.185
2007-03-06,807.99
2007-03-07,810.195
2007-03-08,810.856
2007-03-09,816.466
2007-03-12,820.956
2007-03-13,808.415
2007-03-14,806.188
2007-03-15,808.331
2007-03-16,807.512
2007-03-19,820.763
2007-03-20,828.017
2007-03-21,843.241
2007-03-22,844.369
2007-03-23,846.872
2007-03-26,848.373
2007-03-27,846.633
2007-03-28,844.544
2007-03-29,846.376
2007-03-30,847.146
2007-04-02,851.34
2007-04-03,854.545
2007-04-04,853.75
2007-04-05,859.16
2007-04-06,859.16
2007-04-09,863.194
2007-04-10,864.74
2007-04-11,861.808
2007-04-12,875.992
2007-04-13,876.556
2007-04-16,886.912
2007-04-17,885.755
2007-04-18,891.485
2007-04-19,894.62
2007-04-20,905.274
2007-04-23,906.55
2007-04-24,906.666
2007-04-25,914.562
2007-04-26,908.579
2007-04-27,916.899
2007-04-30,911.442
2007-05-01,913.187
2007-05-02,922.205
2007-05-03,932.477
2007-05-04,931.889
2007-05-07,938.724
2007-05-08,941.72
2007-05-09,942.602
2007-05-10,947.074
2007-05-11,946.572
2007-05-14,947.748
2007-05-15,953.66
2007-05-16,959.561
2007-05-17,968.912
2007-05-18,975.356
2007-05-21,980.574
2007-05-22,985.996
2007-05-23,990.245
2007-05-24,978.489
2007-05-25,984.542
2007-05-28,984.93
2007-05-29,996.128
2007-05-30,998.384
2007-05-31,1000.0
2007-06-01,1012.225
2007-06-04,1031.381
2007-06-05,1028.353
2007-06-06,1020.742
2007-06-07,998.22
2007-06-08,1003.368
2007-06-11,1010.184
2007-06-12,996.23
2007-06-13,1002.424
2007-06-14,1011.883
2007-06-15,1022.948
2007-06-18,1017.898
2007-06-19,1027.904
2007-06-20,1013.506
2007-06-21,1011.859
2007-06-22,1009.319
2007-06-25,999.056
2007-06-26,992.456
2007-06-27,991.108
2007-06-28,1002.116
2007-06-29,1008.291
2007-07-02,1018.149
2007-07-03,1025.82
2007-07-04,1031.928
2007-07-05,1035.063
2007-07-06,1049.383
2007-07-09,1055.473
2007-07-10,1051.348
2007-07-11,1042.961
2007-07-12,1065.208
2007-07-13,1068.769
2007-07-16,1068.918
2007-07-17,1068.705
2007-07-18,1080.96
2007-07-19,1080.549
2007-07-20,1064.041
2007-07-23,1050.651
2007-07-24,1022.492
2007-07-25,1022.872
2007-07-26,999.079
2007-07-27,990.102
2007-07-30,986.976
2007-07-31,987.704
2007-08-01,978.978
2007-08-02,985.313
2007-08-03,967.413
2007-08-06,968.424
2007-08-07,952.9
2007-08-08,967.193
2007-08-09,938.706
2007-08-10,947.93
2007-08-13,952.503
2007-08-14,926.928
2007-08-15,898.776
2007-08-16,877.95
2007-08-17,905.385
2007-08-20,911.225
2007-08-21,909.328
2007-08-22,928.644
2007-08-23,937.055
2007-08-24,945.699
2007-08-27,950.922
2007-08-28,925.572
2007-08-29,946.473
2007-08-30,948.417
2007-08-31,967.223
2007-09-03,972.463
2007-09-04,984.417
2007-09-05,979.891
2007-09-06,980.708
2007-09-07,967.44
2007-09-10,962.352
2007-09-11,974.968
2007-09-12,986.476
2007-09-13,1000.329
2007-09-14,1000.348
2007-09-17,998.716
2007-09-18,1005.589
2007-09-19,1016.281
2007-09-20,1018.775
2007-09-21,1025.166
2007-09-24,1044.825
2007-09-25,1050.08
2007-09-26,1049.736
2007-09-27,1056.422
2007-09-28,1063.352
2007-10-01,1068.494
2007-10-02,1065.311
2007-10-03,1058.268
2007-10-04,1059.102
2007-10-05,1083.725
2007-10-08,1078.777
2007-10-09,1082.453
2007-10-10,1087.3
2007-10-11,1089.679
2007-10-12,1089.888
2007-10-15,1087.463
2007-10-16,1077.106
2007-10-17,1087.436
2007-10-18,1090.346
2007-10-19,1083.25
2007-10-22,1069.256
2007-10-23,1081.503
2007-10-24,1081.266
2007-10-25,1089.0
2007-10-26,1107.706
2007-10-29,1120.475
2007-10-30,1102.69
2007-10-31,1131.073
2007-11-01,1122.513
2007-11-02,1125.027
2007-11-05,1122.234
2007-11-06,1124.868
2007-11-07,1111.594
2007-11-08,1098.207
2007-11-09,1065.816
2007-11-12,1019.709
2007-11-13,1025.976
2007-11-14,1046.284
2007-11-15,1009.821
2007-11-16,1012.109
2007-11-19,997.752
2007-11-20,994.561
2007-11-21,979.907
2007-11-22,986.182
2007-11-23,994.372
2007-11-26,990.514
2007-11-27,985.713
2007-11-28,1002.03
2007-11-29,1003.802
2007-11-30,1003.036
2007-12-03,992.049
2007-12-04,982.824
2007-12-05,988.867
2007-12-06,1002.332
2007-12-07,1011.772
2007-12-10,1008.017
2007-12-11,999.921
2007-12-12,1004.789
2007-12-13,994.074
2007-12-14,989.59
2007-12-17,981.866
2007-12-18,975.695
2007-12-19,985.244
2007-12-20,987.369
2007-12-21,997.322
2007-12-24,1005.916
2007-12-25,1005.916
2007-12-26,1010.877
2007-12-27,1015.089
2007-12-28,1025.784
2007-12-31,1016.51
2008-01-01,1016.51
2008-01-02,1008.477
2008-01-03,1011.972
2008-01-04,991.999
2008-01-07,981.605
2008-01-08,990.667
2008-01-09,973.912
2008-01-10,970.201
2008-01-11,958.509
2008-01-14,969.067
2008-01-15,959.199
2008-01-16,941.33
2008-01-17,922.671
2008-01-18,914.072
2008-01-21,868.188
2008-01-22,900.14
2008-01-23,900.24
2008-01-24,928.953
2008-01-25,942.609
2008-01-28,949.592
2008-01-29,963.574
2008-01-30,965.42
2008-01-31,969.129
2008-02-01,1002.801
2008-02-04,1003.505
2008-02-05,970.279
2008-02-06,973.064
2008-02-07,970.546
2008-02-08,987.282
2008-02-11,988.005
2008-02-12,997.176
2008-02-13,1011.964
2008-02-14,1012.474
2008-02-15,1013.834
2008-02-18,1008.5
2008-02-19,1017.683
2008-02-20,1012.063
2008-02-21,1008.89
2008-02-22,1008.215
2008-02-25,1035.023
2008-02-26,1042.805
2008-02-27,1051.578
2008-02-28,1067.843
2008-02-29,1043.739
2008-03-03,1026.313
2008-03-04,1017.235
2008-03-05,1018.892
2008-03-06,1017.844
2008-03-07,1015.051
2008-03-10,985.793
2008-03-11,1002.745
2008-03-12,1003.721
2008-03-13,1017.626
2008-03-14,1002.395
2008-03-17,971.16
2008-03-18,988.433
2008-03-19,950.594
2008-03-20,931.473
2008-03-21,931.473
2008-03-24,955.185
2008-03-25,973.433
2008-03-26,979.04
2008-03-27,987.692
2008-03-28,976.86
2008-03-31,982.259
2008-04-01,985.67
2008-04-02,1006.531
2008-04-03,1018.653
2008-04-04,1030.452
2008-04-07,1044.624
2008-04-08,1042.212
2008-04-09,1026.489
2008-04-10,1044.553
2008-04-11,1023.139
2008-04-14,1028.564
2008-04-15,1035.629
2008-04-16,1057.631
2008-04-17,1052.198
2008-04-18,1055.062
2008-04-21,1067.697
2008-04-22,1056.795
2008-04-23,1038.99
2008-04-24,1033.592
2008-04-25,1044.914
2008-04-28,1047.28
2008-04-29,1026.887
2008-04-30,1037.711
2008-05-01,1033.317
2008-05-02,1050.015
2008-05-05,1059.016
2008-05-06,1078.312
2008-05-07,1079.211
2008-05-08,1083.327
2008-05-09,1090.16
2008-05-12,1086.357
2008-05-13,1093.761
2008-05-14,1095.734
2008-05-15,1114.958
2008-05-16,1126.183
2008-05-19,1132.141
2008-05-20,1131.826
2008-05-21,1129.687
2008-05-22,1137.952
2008-05-23,1132.376
2008-05-26,1132.498
2008-05-27,1115.609
2008-05-28,1123.974
2008-05-29,1130.098
2008-05-30,1130.171
2008-06-02,1127.184
2008-06-03,1117.883
2008-06-04,1104.76
2008-06-05,1115.096
2008-06-06,1110.721
2008-06-09,1102.397
2008-06-10,1091.015
2008-06-11,1100.015
2008-06-12,1097.533
2008-06-13,1105.972
2008-06-16,1120.832
2008-06-17,1136.005
2008-06-18,1130.385
2008-06-19,1119.648
2008-06-20,1096.43
2008-06-23,1107.432
2008-06-24,1093.963
2008-06-25,1097.517
2008-06-26,1094.457
2008-06-27,1093.291
2008-06-30,1101.675
2008-07-01,1092.521
2008-07-02,1062.649
2008-07-03,1047.844
2008-07-04,1043.387
2008-07-07,1019.941
2008-07-08,1012.385
2008-07-09,1016.439
2008-07-10,1029.088
2008-07-11,1028.521
2008-07-14,1022.332
2008-07-15,999.821
2008-07-16,1009.287
2008-07-17,1006.759
2008-07-18,1002.526
2008-07-21,1032.567
2008-07-22,1033.321
2008-07-23,1024.099
2008-07-24,1008.787
2008-07-25,1011.854
2008-07-28,1003.839
2008-07-29,1006.204
2008-07-30,1026.782
2008-07-31,1021.572
2008-08-01,1013.857
2008-08-04,1010.122
2008-08-05,984.867
2008-08-06,994.064
2008-08-07,982.702
2008-08-08,963.444
2008-08-11,953.864
2008-08-12,955.404
2008-08-13,967.979
2008-08-14,978.913
2008-08-15,967.174
2008-08-18,972.484
2008-08-19,965.088
2008-08-20,978.692
2008-08-21,1003.251
2008-08-22,1000.194
2008-08-25,993.066
2008-08-26,993.385
2008-08-27,1006.567
2008-08-28,1015.62
2008-08-29,1019.283
2008-09-01,1010.653
2008-09-02,975.677
2008-09-03,969.263
2008-09-04,950.098
2008-09-05,944.354
2008-09-08,936.138
2008-09-09,903.561
2008-09-10,918.344
2008-09-11,914.188
2008-09-12,936.326
2008-09-15,893.903
2008-09-16,882.038
2008-09-17,822.554
2008-09-18,851.183
2008-09-19,920.095
2008-09-22,916.561
2008-09-23,908.792
2008-09-24,901.834
2008-09-25,904.353
2008-09-26,897.519
2008-09-29,837.573
2008-09-30,852.863
2008-10-01,858.065
2008-10-02,812.853
2008-10-03,793.322
2008-10-06,732.676
2008-10-07,707.857
2008-10-08,698.041
2008-10-09,660.787
2008-10-10,609.537
2008-10-13,625.434
2008-10-14,679.962
2008-10-15,638.131
2008-10-16,643.308
2008-10-17,668.987
2008-10-20,696.436
2008-10-21,668.662
2008-10-22,619.815
2008-10-23,610.665
2008-10-24,600.716
2008-10-27,557.117
2008-10-28,577.95
2008-10-29,629.312
2008-10-30,643.902
2008-10-31,658.833
2008-11-03,674.357
2008-11-04,709.119
2008-11-05,699.505
2008-11-06,670.213
2008-11-07,668.029
2008-11-10,653.391
2008-11-11,634.825
2008-11-12,605.175
2008-11-13,634.193
2008-11-14,620.922
2008-11-17,602.948
2008-11-18,596.55
2008-11-19,573.194
2008-11-20,523.284
2008-11-21,533.619
2008-11-24,571.018
2008-11-25,575.962
2008-11-26,595.781
2008-11-27,604.828
2008-11-28,631.278
2008-12-01,577.838
2008-12-02,574.92
2008-12-03,561.385
2008-12-04,540.626
2008-12-05,524.241
2008-12-08,563.388
2008-12-09,561.601
2008-12-10,576.289
2008-12-11,581.448
2008-12-12,578.989
2008-12-15,583.577
2008-12-16,602.597
2008-12-17,610.139
2008-12-18,595.766
2008-12-19,593.88
2008-12-22,574.365
2008-12-23,579.371
2008-12-24,581.42
2008-12-25,581.42
2008-12-26,578.73
2008-12-29,603.878
2008-12-30,618.187
2008-12-31,625.745
2009-01-01,625.745
2009-01-02,655.864
2009-01-05,667.474
2009-01-06,699.315
2009-01-07,660.237
2009-01-08,660.981
2009-01-09,651.014
2009-01-12,627.285
2009-01-13,630.758
2009-01-14,603.176
2009-01-15,602.48
2009-01-16,618.472
2009-01-19,620.393
2009-01-20,598.031
2009-01-21,606.046
2009-01-22,596.189
2009-01-23,611.725
2009-01-26,631.14
2009-01-27,629.611
2009-01-28,642.678
2009-01-29,635.173
2009-01-30,616.773
2009-02-02,611.583
2009-02-03,610.023
2009-02-04,618.223
2009-02-05,628.293
2009-02-06,632.896
2009-02-09,646.153
2009-02-10,631.061
2009-02-11,620.931
2009-02-12,626.922
2009-02-13,630.477
2009-02-16,628.879
2009-02-17,608.51
2009-02-18,596.338
2009-02-19,594.995
2009-02-20,577.617
2009-02-23,563.224
2009-02-24,581.157
2009-02-25,574.412
2009-02-26,592.506
2009-02-27,580.18
2009-03-02,545.04
2009-03-03,531.338
2009-03-04,541.994
2009-03-05,529.895
2009-03-06,525.528
2009-03-09,516.316
2009-03-10,535.573
2009-03-11,543.066
2009-03-12,559.335
2009-03-13,563.299
2009-03-16,574.395
2009-03-17,581.199
2009-03-18,593.107
2009-03-19,618.718
2009-03-20,607.479
2009-03-23,633.897
2009-03-24,635.594
2009-03-25,636.439
2009-03-26,642.026
2009-03-27,628.966
2009-03-30,601.399
2009-03-31,613.312
2009-04-01,620.342
2009-04-02,638.144
2009-04-03,646.747
2009-04-06,640.073
2009-04-07,622.62
2009-04-08,633.218
2009-04-09,655.215
2009-04-10,655.215
2009-04-13,668.431
2009-04-14,673.27
2009-04-15,680.224
2009-04-16,689.602
2009-04-17,686.187
2009-04-20,651.931
2009-04-21,666.777
2009-04-22,674.806
2009-04-23,683.193
2009-04-24,706.368
2009-04-27,693.296
2009-04-28,682.964
2009-04-29,703.833
2009-04-30,709.773
2009-05-01,723.614
2009-05-04,761.459
2009-05-05,760.261
2009-05-06,776.638
2009-05-07,770.821
2009-05-08,798.053
2009-05-11,785.598
2009-05-12,781.677
2009-05-13,740.051
2009-05-14,744.113
2009-05-15,739.707
2009-05-18,741.864
2009-05-19,776.836
2009-05-20,792.304
2009-05-21,770.198
2009-05-22,792.337
2009-05-25,791.824
2009-05-26,798.602
2009-05-27,801.114
2009-05-28,812.08
2009-05-29,830.126
2009-06-01,855.641
2009-06-02,859.557
2009-06-03,824.851
2009-06-04,840.904
2009-06-05,841.189
2009-06-08,831.994
2009-06-09,846.842
2009-06-10,848.655
2009-06-11,870.919
2009-06-12,852.185
2009-06-15,819.668
2009-06-16,816.946
2009-06-17,789.591
2009-06-18,806.893
2009-06-19,819.454
2009-06-22,771.721
2009-06-23,778.916
2009-06-24,802.663
2009-06-25,804.246
2009-06-26,814.093
2009-06-29,810.766
2009-06-30,804.394
2009-07-01,813.713
2009-07-02,800.468
2009-07-03,812.431
2009-07-06,792.042
2009-07-07,778.001
2009-07-08,756.47
2009-07-09,769.544
2009-07-10,763.188
2009-07-13,777.975
2009-07-14,800.647
2009-07-15,831.765
2009-07-16,845.941
2009-07-17,855.402
2009-07-20,872.233
2009-07-21,874.923
2009-07-22,872.877
2009-07-23,896.21
2009-07-24,906.032
2009-07-27,906.435
2009-07-28,893.825
2009-07-29,884.096
2009-07-30,911.112
2009-07-31,929.244
2009-08-03,942.76
2009-08-04,960.188
2009-08-05,958.375
2009-08-06,944.692
2009-08-07,946.766
2009-08-10,939.167
2009-08-11,914.015
2009-08-12,937.072
2009-08-13,952.15
2009-08-14,946.439
2009-08-17,903.161
2009-08-18,914.358
2009-08-19,912.029
2009-08-20,922.412
2009-08-21,946.759
2009-08-24,947.796
2009-08-25,945.941
2009-08-26,930.767
2009-08-27,930.313
2009-08-28,952.427
2009-08-31,925.86
2009-09-01,912.752
2009-09-02,904.675
2009-09-03,922.006
2009-09-04,941.719
2009-09-07,954.452
2009-09-08,962.192
2009-09-09,955.294
2009-09-10,964.549
2009-09-11,975.042
2009-09-14,973.014
2009-09-15,992.006
2009-09-16,1007.495
2009-09-17,1012.338
2009-09-18,1001.198
2009-09-21,985.556
2009-09-22,1014.25
2009-09-23,1011.12
2009-09-24,980.414
2009-09-25,978.916
2009-09-28,995.667
2009-09-29,1002.1
2009-09-30,1016.949
2009-10-01,986.43
2009-10-02,977.671
2009-10-05,996.778
2009-10-06,1030.613
2009-10-07,1031.683
2009-10-08,1052.576
2009-10-09,1063.167
2009-10-12,1071.233
2009-10-13,1073.027
2009-10-14,1085.464
2009-10-15,1079.159
2009-10-16,1074.225
2009-10-19,1078.243
2009-10-20,1061.092
2009-10-21,1056.948
2009-10-22,1066.956
2009-10-23,1054.428
2009-10-26,1027.724
2009-10-27,1014.019
2009-10-28,975.494
2009-10-29,1002.339
2009-10-30,984.406
2009-11-02,986.035
2009-11-03,1002.199
2009-11-04,1024.924
2009-11-05,1034.054
2009-11-06,1037.811
2009-11-09,1064.666
2009-11-10,1063.815
2009-11-11,1070.237
2009-11-12,1062.927
2009-11-13,1069.285
2009-11-16,1082.964
2009-11-17,1077.468
2009-11-18,1096.027
2009-11-19,1072.739
2009-11-20,1069.823
2009-11-23,1091.956
2009-11-24,1077.402
2009-11-25,1092.509
2009-11-26,1070.493
2009-11-27,1067.099
2009-11-30,1073.483
2009-12-01,1098.0
2009-12-02,1093.492
2009-12-03,1074.371
2009-12-04,1075.88
2009-12-07,1072.637
2009-12-08,1053.173
2009-12-09,1057.637
2009-12-10,1066.12
2009-12-11,1064.495
2009-12-14,1072.378
2009-12-15,1078.215
2009-12-16,1088.951
2009-12-17,1072.352
2009-12-18,1074.74
2009-12-21,1085.987
2009-12-22,1093.497
2009-12-23,1110.931
2009-12-24,1120.249
2009-12-25,1120.249
2009-12-28,1125.778
2009-12-29,1125.752
2009-12-30,1112.021
2009-12-31,1119.017
2010-01-01,1119.017
2010-01-04,1143.002
2010-01-05,1142.289
2010-01-06,1157.377
2010-01-07,1152.704
2010-01-08,1156.945
2010-01-11,1169.64
2010-01-12,1155.326
2010-01-13,1153.927
2010-01-14,1164.187
2010-01-15,1159.008
2010-01-18,1164.161
2010-01-19,1161.055
2010-01-20,1135.459
2010-01-21,1111.754
2010-01-22,1101.771
2010-01-25,1095.168
2010-01-26,1086.986
2010-01-27,1080.661
2010-01-28,1076.18
2010-01-29,1065.647
2010-02-01,1083.017
2010-02-02,1102.539
2010-02-03,1098.171
2010-02-04,1069.253
2010-02-05,1078.641
2010-02-08,1069.397
2010-02-09,1071.724
2010-02-10,1079.281
2010-02-11,1097.08
2010-02-12,1103.723
2010-02-15,1109.136
2010-02-16,1128.253
2010-02-17,1124.47
2010-02-18,1139.631
2010-02-19,1134.697
2010-02-22,1138.1
2010-02-23,1124.564
2010-02-24,1123.288
2010-02-25,1115.093
2010-02-26,1126.174
2010-03-01,1144.355
2010-03-02,1164.991
2010-03-03,1172.47
2010-03-04,1162.041
2010-03-05,1177.653
2010-03-08,1171.419
2010-03-09,1170.543
2010-03-10,1179.898
2010-03-11,1174.779
2010-03-12,1191.336
2010-03-15,1183.042
2010-03-16,1192.832
2010-03-17,1198.753
2010-03-18,1194.905
2010-03-19,1185.245
2010-03-22,1183.708
2010-03-23,1195.616
2010-03-24,1179.65
2010-03-25,1190.388
2010-03-26,1175.614
2010-03-29,1192.77
2010-03-30,1190.019
2010-03-31,1199.81
2010-04-01,1218.246
2010-04-02,1218.246
2010-04-05,1233.191
2010-04-06,1236.031
2010-04-07,1226.438
2010-04-08,1217.334
2010-04-09,1221.78
2010-04-12,1220.774
2010-04-13,1209.935
2010-04-14,1220.975
2010-04-15,1214.966
2010-04-16,1191.292
2010-04-19,1191.596
2010-04-20,1215.417
2010-04-21,1221.928
2010-04-22,1226.371
2010-04-23,1231.43
2010-04-26,1234.986
2010-04-27,1213.337
2010-04-28,1201.337
2010-04-29,1216.703
2010-04-30,1216.153
2010-05-03,1210.792
2010-05-04,1184.159
2010-05-05,1168.22
2010-05-06,1156.243
2010-05-07,1126.717
2010-05-10,1176.99
2010-05-11,1190.999
2010-05-12,1217.897
2010-05-13,1214.891
2010-05-14,1185.299
2010-05-17,1166.984
2010-05-18,1161.88
2010-05-19,1134.379
2010-05-20,1092.301
2010-05-21,1109.936
2010-05-24,1112.03
2010-05-25,1086.343
2010-05-26,1106.723
2010-05-27,1139.854
2010-05-28,1142.462
2010-05-31,1152.053
2010-06-01,1135.976
2010-06-02,1160.818
2010-06-03,1167.538
2010-06-04,1136.782
2010-06-07,1127.95
2010-06-08,1125.825
2010-06-09,1141.473
2010-06-10,1158.556
2010-06-11,1155.801
2010-06-14,1171.814
2010-06-15,1183.286
2010-06-16,1184.8
2010-06-17,1182.202
2010-06-18,1190.312
2010-06-21,1203.317
2010-06-22,1191.453
2010-06-23,1160.81
2010-06-24,1153.227
2010-06-25,1167.568
2010-06-28,1167.622
2010-06-29,1119.135
2010-06-30,1114.039
2010-07-01,1112.835
2010-07-02,1111.028
2010-07-05,1095.421
2010-07-06,1124.884
2010-07-07,1136.283
2010-07-08,1150.375
2010-07-09,1171.725
2010-07-12,1164.147
2010-07-13,1181.095
2010-07-14,1176.71
2010-07-15,1172.859
2010-07-16,1149.993
2010-07-19,1152.31
2010-07-20,1162.706
2010-07-21,1174.803
2010-07-22,1192.123
2010-07-23,1193.042
2010-07-26,1206.011
2010-07-27,1198.947
2010-07-28,1193.618
2010-07-29,1199.015
2010-07-30,1196.456
