Date,CANADA MID VALUE Mid Cap
2010-08-06,1171.622
2010-08-09,1176.852
2010-08-10,1159.331
2010-08-11,1128.486
2010-08-12,1123.885
2010-08-13,1141.178
2010-08-16,1140.027
2010-08-17,1161.998
2010-08-18,1169.737
2010-08-19,1157.488
2010-08-20,1142.801
2010-08-23,1145.524
2010-08-24,1129.883
2010-08-25,1127.334
2010-08-26,1141.622
2010-08-27,1144.667
2010-08-30,1151.311
2010-08-31,1138.671
2010-09-01,1167.526
2010-09-02,1170.896
2010-09-03,1185.028
2010-09-06,1195.218
2010-09-07,1181.526
2010-09-08,1180.998
2010-09-09,1189.916
2010-09-10,1197.556
2010-09-13,1207.353
2010-09-14,1213.363
2010-09-15,1203.668
2010-09-16,1211.008
2010-09-17,1194.495
2010-09-20,1207.918
2010-09-21,1204.006
2010-09-22,1203.77
2010-09-23,1195.605
2010-09-24,1215.65
2010-09-27,1214.128
2010-09-28,1218.875
2010-09-29,1231.944
2010-09-30,1239.345
2010-10-01,1242.86
2010-10-04,1237.726
2010-10-05,1254.741
2010-10-06,1261.402
2010-10-07,1256.632
2010-10-08,1261.554
2010-10-11,1265.288
2010-10-12,1280.497
2010-10-13,1301.527
2010-10-14,1294.234
2010-10-15,1284.221
2010-10-18,1284.761
2010-10-19,1255.841
2010-10-20,1273.411
2010-10-21,1275.422
2010-10-22,1272.342
2010-10-25,1284.143
2010-10-26,1282.238
2010-10-27,1264.086
2010-10-28,1271.893
2010-10-29,1292.954
2010-11-01,1297.738
2010-11-02,1301.873
2010-11-03,1305.352
2010-11-04,1328.689
2010-11-05,1336.903
2010-11-08,1334.452
2010-11-09,1333.702
2010-11-10,1328.433
2010-11-11,1328.227
2010-11-12,1302.613
2010-11-15,1307.305
2010-11-16,1277.079
2010-11-17,1285.829
2010-11-18,1303.76
2010-11-19,1303.064
2010-11-22,1307.839
2010-11-23,1297.086
2010-11-24,1319.337
2010-11-25,1325.055
2010-11-26,1305.755
2010-11-29,1299.006
2010-11-30,1304.471
2010-12-01,1337.179
2010-12-02,1364.348
2010-12-03,1367.598
2010-12-06,1373.621
2010-12-07,1370.46
2010-12-08,1359.601
2010-12-09,1362.194
2010-12-10,1368.753
2010-12-13,1386.406
2010-12-14,1388.995
2010-12-15,1388.755
2010-12-16,1382.705
2010-12-17,1377.605
2010-12-20,1369.451
2010-12-21,1387.598
2010-12-22,1392.484
2010-12-23,1399.474
2010-12-24,1407.554
2010-12-27,1404.273
2010-12-28,1417.277
2010-12-29,1422.328
2010-12-30,1417.931
2010-12-31,1423.8
2011-01-03,1428.544
2011-01-04,1432.25
2011-01-05,1435.389
2011-01-06,1429.588
2011-01-07,1443.581
2011-01-10,1440.637
2011-01-11,1452.201
2011-01-12,1466.949
2011-01-13,1461.613
2011-01-14,1454.047
2011-01-17,1459.489
2011-01-18,1457.57
2011-01-19,1445.921
2011-01-20,1426.177
2011-01-21,1430.016
2011-01-24,1439.155
2011-01-25,1424.721
2011-01-26,1444.039
2011-01-27,1454.593
2011-01-28,1440.198
2011-01-31,1445.042
2011-02-01,1472.971
2011-02-02,1467.533
2011-02-03,1476.08
2011-02-04,1473.903
2011-02-07,1478.885
2011-02-08,1476.638
2011-02-09,1457.475
2011-02-10,1462.247
2011-02-11,1469.025
2011-02-14,1479.145
2011-02-15,1475.9
2011-02-16,1480.45
2011-02-17,1490.615
2011-02-18,1488.763
2011-02-21,1487.023
2011-02-22,1479.38
2011-02-23,1464.082
2011-02-24,1457.499
2011-02-25,1472.837
2011-02-28,1482.777
2011-03-01,1482.057
2011-03-02,1476.823
2011-03-03,1482.64
2011-03-04,1480.368
2011-03-07,1462.624
2011-03-08,1463.918
2011-03-09,1452.987
2011-03-10,1423.99
2011-03-11,1423.368
2011-03-14,1422.434
2011-03-15,1405.71
2011-03-16,1397.755
2011-03-17,1429.429
2011-03-18,1441.104
2011-03-21,1470.531
2011-03-22,1464.01
2011-03-23,1467.106
2011-03-24,1474.192
2011-03-25,1470.941
2011-03-28,1465.571
2011-03-29,1461.286
2011-03-30,1492.563
2011-03-31,1493.722
2011-04-01,1514.153
2011-04-04,1510.678
2011-04-05,1518.892
2011-04-06,1522.406
2011-04-07,1511.092
2011-04-08,1531.043
2011-04-11,1511.577
2011-04-12,1475.733
2011-04-13,1480.722
2011-04-14,1473.092
2011-04-15,1472.457
2011-04-18,1445.813
2011-04-19,1476.176
2011-04-20,1496.927
2011-04-21,1502.956
2011-04-22,1502.956
2011-04-25,1495.349
2011-04-26,1501.417
2011-04-27,1486.368
2011-04-28,1505.048
2011-04-29,1512.364
2011-05-02,1511.921
2011-05-03,1483.953
2011-05-04,1472.014
2011-05-05,1444.255
2011-05-06,1476.204
2011-05-09,1482.888
2011-05-10,1491.381
2011-05-11,1484.326
2011-05-12,1465.067
2011-05-13,1465.916
2011-05-16,1461.746
2011-05-17,1453.193
2011-05-18,1472.833
2011-05-19,1482.729
2011-05-20,1476.805
2011-05-23,1468.74
2011-05-24,1463.058
2011-05-25,1476.502
2011-05-26,1472.792
2011-05-27,1485.212
2011-05-30,1487.306
2011-05-31,1499.087
2011-06-01,1479.345
2011-06-02,1469.752
2011-06-03,1474.058
2011-06-06,1448.522
2011-06-07,1455.811
2011-06-08,1442.682
2011-06-09,1450.416
2011-06-10,1426.161
2011-06-13,1418.884
2011-06-14,1446.751
2011-06-15,1429.475
2011-06-16,1401.16
2011-06-17,1412.33
2011-06-20,1417.689
2011-06-21,1440.62
2011-06-22,1444.889
2011-06-23,1426.988
2011-06-24,1413.732
2011-06-27,1409.683
2011-06-28,1422.888
2011-06-29,1450.758
2011-06-30,1470.219
2011-07-01,1474.343
2011-07-04,1482.83
2011-07-05,1484.353
2011-07-06,1475.319
2011-07-07,1490.719
2011-07-08,1474.312
2011-07-11,1449.297
2011-07-12,1462.657
2011-07-13,1488.729
2011-07-14,1477.363
2011-07-15,1478.673
2011-07-18,1465.53
2011-07-19,1488.659
2011-07-20,1496.719
2011-07-21,1510.446
2011-07-22,1508.55
2011-07-25,1508.222
2011-07-26,1499.602
2011-07-27,1464.745
2011-07-28,1475.645
2011-07-29,1461.477
2011-08-01,1452.495
2011-08-02,1431.652
2011-08-03,1426.105
2011-08-04,1375.42
2011-08-05,1330.209
2011-08-08,1256.721
2011-08-09,1303.18
2011-08-10,1323.723
2011-08-11,1351.939
2011-08-12,1354.674
2011-08-15,1379.187
2011-08-16,1364.094
2011-08-17,1366.651
2011-08-18,1312.105
2011-08-19,1302.022
2011-08-22,1309.109
2011-08-23,1319.585
2011-08-24,1324.905
2011-08-25,1327.212
2011-08-26,1323.775
2011-08-29,1360.354
2011-08-30,1371.323
2011-08-31,1388.437
2011-09-01,1384.981
2011-09-02,1368.604
2011-09-05,1354.509
2011-09-06,1341.489
2011-09-07,1367.326
2011-09-08,1372.533
2011-09-09,1329.492
2011-09-12,1308.216
2011-09-13,1323.678
2011-09-14,1330.134
2011-09-15,1351.495
2011-09-16,1347.359
2011-09-19,1330.667
2011-09-20,1344.312
2011-09-21,1310.15
2011-09-22,1233.701
2011-09-23,1226.616
2011-09-26,1236.861
2011-09-27,1272.79
2011-09-28,1252.918
2011-09-29,1248.29
2011-09-30,1232.954
2011-10-03,1184.56
2011-10-04,1162.626
2011-10-05,1197.798
2011-10-06,1235.652
2011-10-07,1234.128
2011-10-10,1239.719
2011-10-11,1267.939
2011-10-12,1311.532
2011-10-13,1277.351
2011-10-14,1314.536
2011-10-17,1301.812
2011-10-18,1310.517
2011-10-19,1310.017
2011-10-20,1297.822
2011-10-21,1328.554
2011-10-24,1361.483
2011-10-25,1337.407
2011-10-26,1340.388
2011-10-27,1395.044
2011-10-28,1397.668
2011-10-31,1370.37
2011-11-01,1337.343
2011-11-02,1353.599
2011-11-03,1368.614
2011-11-04,1360.792
2011-11-07,1364.877
2011-11-08,1370.94
2011-11-09,1339.171
2011-11-10,1336.715
2011-11-11,1359.299
2011-11-14,1350.558
2011-11-15,1346.711
2011-11-16,1345.218
2011-11-17,1326.543
2011-11-18,1319.117
2011-11-21,1289.355
2011-11-22,1292.636
2011-11-23,1262.947
2011-11-24,1255.063
2011-11-25,1255.442
2011-11-28,1291.915
2011-11-29,1307.919
2011-11-30,1363.515
2011-12-01,1357.055
2011-12-02,1365.705
2011-12-05,1378.354
2011-12-06,1373.684
2011-12-07,1390.711
2011-12-08,1364.873
2011-12-09,1370.735
2011-12-12,1350.21
2011-12-13,1328.964
2011-12-14,1291.112
2011-12-15,1305.634
2011-12-16,1319.216
2011-12-19,1307.402
2011-12-20,1332.176
2011-12-21,1336.726
2011-12-22,1357.457
2011-12-23,1365.592
2011-12-26,1365.592
2011-12-27,1363.854
2011-12-28,1346.82
2011-12-29,1360.395
2011-12-30,1368.968
2012-01-02,1368.968
2012-01-03,1403.476
2012-01-04,1399.512
2012-01-05,1387.11
2012-01-06,1382.267
2012-01-09,1375.741
2012-01-10,1388.622
2012-01-11,1383.306
2012-01-12,1371.288
2012-01-13,1369.049
2012-01-16,1381.951
2012-01-17,1378.188
2012-01-18,1390.988
2012-01-19,1396.536
2012-01-20,1384.59
2012-01-23,1405.73
2012-01-24,1400.176
2012-01-25,1406.575
2012-01-26,1414.269
2012-01-27,1407.303
2012-01-30,1407.951
2012-01-31,1413.497
2012-02-01,1423.091
2012-02-02,1426.457
2012-02-03,1438.493
2012-02-06,1438.548
2012-02-07,1438.306
2012-02-08,1439.702
2012-02-09,1439.303
2012-02-10,1419.933
2012-02-13,1419.037
2012-02-14,1418.239
2012-02-15,1427.109
2012-02-16,1440.86
2012-02-17,1442.348
2012-02-20,1449.18
2012-02-21,1449.768
2012-02-22,1445.975
2012-02-23,1452.125
2012-02-24,1456.988
2012-02-27,1450.26
2012-02-28,1464.688
2012-02-29,1480.308
2012-03-01,1485.216
2012-03-02,1473.175
2012-03-05,1449.067
2012-03-06,1411.242
2012-03-07,1416.447
2012-03-08,1435.732
2012-03-09,1465.571
2012-03-12,1455.882
2012-03-13,1475.296
2012-03-14,1466.781
2012-03-15,1478.373
2012-03-16,1486.486
2012-03-19,1482.386
2012-03-20,1465.259
2012-03-21,1464.345
2012-03-22,1445.643
2012-03-23,1456.583
2012-03-26,1478.48
2012-03-27,1475.082
2012-03-28,1457.697
2012-03-29,1439.038
2012-03-30,1439.838
2012-04-02,1455.857
2012-04-03,1444.231
2012-04-04,1413.665
2012-04-05,1414.998
2012-04-06,1414.998
2012-04-09,1388.071
2012-04-10,1365.985
2012-04-11,1381.284
2012-04-12,1403.766
2012-04-13,1383.597
2012-04-16,1377.273
2012-04-17,1402.713
2012-04-18,1393.306
2012-04-19,1384.061
2012-04-20,1394.975
2012-04-23,1378.05
2012-04-24,1382.889
2012-04-25,1404.182
2012-04-26,1410.316
2012-04-27,1421.518
2012-04-30,1411.258
2012-05-01,1433.686
2012-05-02,1418.045
2012-05-03,1401.908
2012-05-04,1377.355
2012-05-07,1367.504
2012-05-08,1348.339
2012-05-09,1342.098
2012-05-10,1354.491
2012-05-11,1355.58
2012-05-14,1329.207
2012-05-15,1316.369
2012-05-16,1302.487
2012-05-17,1285.796
2012-05-18,1281.643
2012-05-21,1276.814
2012-05-22,1303.567
2012-05-23,1291.506
2012-05-24,1289.559
2012-05-25,1288.047
2012-05-28,1289.663
2012-05-29,1299.32
2012-05-30,1260.912
2012-05-31,1258.532
2012-06-01,1235.161
2012-06-04,1232.934
2012-06-05,1256.111
2012-06-06,1281.985
2012-06-07,1285.25
2012-06-08,1267.102
2012-06-11,1250.768
2012-06-12,1263.705
2012-06-13,1260.009
2012-06-14,1253.885
2012-06-15,1265.489
2012-06-18,1262.721
2012-06-19,1285.737
2012-06-20,1280.992
2012-06-21,1242.761
2012-06-22,1236.51
2012-06-25,1219.014
2012-06-26,1216.179
2012-06-27,1233.706
2012-06-28,1256.954
2012-06-29,1294.874
2012-07-02,1295.382
2012-07-03,1326.506
2012-07-04,1343.358
2012-07-05,1328.249
2012-07-06,1297.203
2012-07-09,1288.823
2012-07-10,1268.473
2012-07-11,1277.825
2012-07-12,1257.41
2012-07-13,1288.302
2012-07-16,1289.515
2012-07-17,1294.765
2012-07-18,1300.941
2012-07-19,1317.454
2012-07-20,1313.546
2012-07-23,1288.523
2012-07-24,1273.171
2012-07-25,1275.923
2012-07-26,1313.081
2012-07-27,1343.993
2012-07-30,1355.311
2012-07-31,1348.369
2012-08-01,1341.43
2012-08-02,1317.822
2012-08-03,1340.146
2012-08-06,1340.347
2012-08-07,1374.124
2012-08-08,1366.45
2012-08-09,1389.501
2012-08-10,1392.061
2012-08-13,1381.645
2012-08-14,1385.397
2012-08-15,1388.296
2012-08-16,1407.134
2012-08-17,1419.889
2012-08-20,1419.55
2012-08-21,1433.025
2012-08-22,1423.272
2012-08-23,1420.173
2012-08-24,1419.241
2012-08-27,1417.073
2012-08-28,1417.161
2012-08-29,1413.772
2012-08-30,1386.614
2012-08-31,1401.803
2012-09-03,1401.235
2012-09-04,1397.12
2012-09-05,1392.487
2012-09-06,1428.836
2012-09-07,1458.44
2012-09-10,1451.055
2012-09-11,1461.644
2012-09-12,1461.055
2012-09-13,1473.185
2012-09-14,1511.337
2012-09-17,1497.754
2012-09-18,1485.667
2012-09-19,1485.625
2012-09-20,1480.185
2012-09-21,1482.355
2012-09-24,1457.001
2012-09-25,1451.316
2012-09-26,1438.658
2012-09-27,1455.392
2012-09-28,1458.27
2012-10-01,1473.537
2012-10-02,1475.724
2012-10-03,1460.399
2012-10-04,1481.218
2012-10-05,1484.822
2012-10-08,1484.062
2012-10-09,1460.702
2012-10-10,1450.87
2012-10-11,1458.623
2012-10-12,1449.007
2012-10-15,1447.246
2012-10-16,1462.147
2012-10-17,1480.439
2012-10-18,1482.562
2012-10-19,1465.731
2012-10-22,1452.377
2012-10-23,1430.064
2012-10-24,1420.607
2012-10-25,1437.863
2012-10-26,1427.188
2012-10-29,1427.019
2012-10-30,1435.689
2012-10-31,1446.4
2012-11-01,1465.29
2012-11-02,1447.011
2012-11-05,1445.104
2012-11-06,1446.985
2012-11-07,1428.788
2012-11-08,1419.283
2012-11-09,1408.756
2012-11-12,1405.883
2012-11-13,1393.296
2012-11-14,1364.26
2012-11-15,1350.787
2012-11-16,1360.384
2012-11-19,1397.694
2012-11-20,1392.205
2012-11-21,1399.295
2012-11-22,1417.698
2012-11-23,1429.313
2012-11-26,1427.702
2012-11-27,1409.963
2012-11-28,1424.059
2012-11-29,1440.976
2012-11-30,1449.373
2012-12-03,1438.999
2012-12-04,1431.16
2012-12-05,1432.544
2012-12-06,1441.94
2012-12-07,1448.525
2012-12-10,1460.611
2012-12-11,1466.399
2012-12-12,1472.319
2012-12-13,1466.796
2012-12-14,1465.282
2012-12-17,1469.833
2012-12-18,1485.491
2012-12-19,1479.928
2012-12-20,1475.826
2012-12-21,1472.54
2012-12-24,1472.123
2012-12-25,1472.123
2012-12-26,1469.088
2012-12-27,1466.878
2012-12-28,1459.828
2012-12-31,1476.16
2013-01-01,1476.16
2013-01-02,1501.971
2013-01-03,1495.333
2013-01-04,1500.711
2013-01-07,1497.019
2013-01-08,1489.057
2013-01-09,1489.294
2013-01-10,1490.773
2013-01-11,1491.822
2013-01-14,1487.718
2013-01-15,1501.405
2013-01-16,1496.653
2013-01-17,1505.951
2013-01-18,1498.583
2013-01-21,1509.508
2013-01-22,1510.4
2013-01-23,1494.059
2013-01-24,1486.362
2013-01-25,1479.262
2013-01-28,1479.829
2013-01-29,1485.599
2013-01-30,1482.957
2013-01-31,1476.066
2013-02-01,1490.123
2013-02-04,1483.811
2013-02-05,1494.895
2013-02-06,1499.395
2013-02-07,1496.136
2013-02-08,1496.2
2013-02-11,1481.129
2013-02-12,1490.119
2013-02-13,1489.609
2013-02-14,1486.01
2013-02-15,1475.848
2013-02-18,1470.002
2013-02-19,1479.622
2013-02-20,1465.316
2013-02-21,1449.267
2013-02-22,1448.356
2013-02-25,1430.38
2013-02-26,1428.021
2013-02-27,1438.989
2013-02-28,1450.674
2013-03-01,1462.849
2013-03-04,1458.746
2013-03-05,1462.898
2013-03-06,1473.549
2013-03-07,1483.781
2013-03-08,1498.554
2013-03-11,1509.881
2013-03-12,1512.874
2013-03-13,1494.699
2013-03-14,1506.883
2013-03-15,1526.316
2013-03-18,1517.799
2013-03-19,1515.63
2013-03-20,1526.256
2013-03-21,1522.992
2013-03-22,1521.226
2013-03-25,1514.303
2013-03-26,1532.193
2013-03-27,1534.53
2013-03-28,1544.607
2013-03-29,1544.607
2013-04-01,1534.697
2013-04-02,1535.614
2013-04-03,1513.59
2013-04-04,1502.305
2013-04-05,1494.68
2013-04-08,1505.324
2013-04-09,1527.245
2013-04-10,1534.018
2013-04-11,1539.325
2013-04-12,1524.818
2013-04-15,1474.626
2013-04-16,1486.161
2013-04-17,1453.186
2013-04-18,1458.544
2013-04-19,1463.772
2013-04-22,1470.565
2013-04-23,1478.149
2013-04-24,1492.964
2013-04-25,1514.837
2013-04-26,1514.444
2013-04-29,1528.065
2013-04-30,1562.675
2013-05-01,1544.29
2013-05-02,1552.369
2013-05-03,1564.07
2013-05-06,1568.783
2013-05-07,1576.403
2013-05-08,1581.086
2013-05-09,1591.499
2013-05-10,1598.705
2013-05-13,1599.893
2013-05-14,1598.807
2013-05-15,1587.099
2013-05-16,1592.57
2013-05-17,1598.502
2013-05-20,1597.569
2013-05-21,1612.291
2013-05-22,1604.345
2013-05-23,1592.155
2013-05-24,1596.712
2013-05-27,1596.816
2013-05-28,1591.068
2013-05-29,1582.913
2013-05-30,1597.979
2013-05-31,1586.64
2013-06-03,1587.984
2013-06-04,1585.846
2013-06-05,1559.92
2013-06-06,1566.943
2013-06-07,1575.681
2013-06-10,1579.271
2013-06-11,1558.749
2013-06-12,1537.118
2013-06-13,1559.773
2013-06-14,1554.423
2013-06-17,1568.841
2013-06-18,1570.996
2013-06-19,1558.557
2013-06-20,1492.42
2013-06-21,1475.204
2013-06-24,1437.45
2013-06-25,1461.638
2013-06-26,1462.199
2013-06-27,1470.558
2013-06-28,1486.527
2013-07-01,1493.179
2013-07-02,1502.23
2013-07-03,1491.283
2013-07-04,1496.785
2013-07-05,1469.659
2013-07-08,1488.411
2013-07-09,1502.041
2013-07-10,1513.252
2013-07-11,1547.813
2013-07-12,1542.759
2013-07-15,1545.294
2013-07-16,1546.822
2013-07-17,1543.233
2013-07-18,1545.616
2013-07-19,1565.29
2013-07-22,1584.55
2013-07-23,1589.944
2013-07-24,1568.431
2013-07-25,1569.34
2013-07-26,1563.067
2013-07-29,1564.914
2013-07-30,1557.538
2013-07-31,1550.949
2013-08-01,1563.504
2013-08-02,1557.088
2013-08-05,1552.372
2013-08-06,1541.605
2013-08-07,1525.649
2013-08-08,1552.301
2013-08-09,1566.75
2013-08-12,1579.784
2013-08-13,1570.916
2013-08-14,1576.462
2013-08-15,1577.983
2013-08-16,1579.035
2013-08-19,1551.029
2013-08-20,1557.701
2013-08-21,1531.696
2013-08-22,1532.295
2013-08-23,1539.02
2013-08-26,1535.676
2013-08-27,1516.817
2013-08-28,1522.933
2013-08-29,1521.748
2013-08-30,1520.564
2013-09-02,1521.429
2013-09-03,1522.367
2013-09-04,1536.782
2013-09-05,1544.801
2013-09-06,1563.34
2013-09-09,1561.214
2013-09-10,1557.919
2013-09-11,1564.969
2013-09-12,1549.082
2013-09-13,1546.402
2013-09-16,1564.701
2013-09-17,1571.336
2013-09-18,1587.025
2013-09-19,1595.818
2013-09-20,1568.008
2013-09-23,1567.456
2013-09-24,1569.846
2013-09-25,1569.778
2013-09-26,1565.395
2013-09-27,1569.41
2013-09-30,1582.603
2013-10-01,1582.73
2013-10-02,1582.399
2013-10-03,1566.186
2013-10-04,1565.884
2013-10-07,1567.989
2013-10-08,1550.447
2013-10-09,1544.467
2013-10-10,1560.942
2013-10-11,1568.388
2013-10-14,1574.3
2013-10-15,1566.297
2013-10-16,1573.733
2013-10-17,1601.937
2013-10-18,1612.145
2013-10-21,1612.731
2013-10-22,1623.889
2013-10-23,1602.17
2013-10-24,1609.767
2013-10-25,1624.261
2013-10-28,1623.295
2013-10-29,1625.683
2013-10-30,1622.328
2013-10-31,1614.741
2013-11-01,1608.667
2013-11-04,1624.755
2013-11-05,1617.617
2013-11-06,1612.555
2013-11-07,1594.338
2013-11-08,1593.879
2013-11-11,1597.378
2013-11-12,1589.786
2013-11-13,1600.583
2013-11-14,1602.695
2013-11-15,1617.218
2013-11-18,1608.935
2013-11-19,1608.476
2013-11-20,1600.94
2013-11-21,1603.227
2013-11-22,1604.094
2013-11-25,1601.238
2013-11-26,1589.639
2013-11-27,1585.413
2013-11-28,1585.137
2013-11-29,1590.585
2013-12-02,1570.374
2013-12-03,1566.662
2013-12-04,1571.047
2013-12-05,1561.595
2013-12-06,1566.907
2013-12-09,1565.492
2013-12-10,1589.944
2013-12-11,1566.03
2013-12-12,1558.592
2013-12-13,1562.532
2013-12-16,1562.277
2013-12-17,1566.44
2013-12-18,1565.605
2013-12-19,1560.833
2013-12-20,1570.77
2013-12-23,1582.38
2013-12-24,1587.626
2013-12-25,1587.626
2013-12-26,1585.388
2013-12-27,1582.616
2013-12-30,1575.054
2013-12-31,1589.443
2014-01-01,1589.443
2014-01-02,1602.752
2014-01-03,1598.989
2014-01-06,1600.349
2014-01-07,1602.75
2014-01-08,1589.704
2014-01-09,1570.768
2014-01-10,1581.632
2014-01-13,1589.525
2014-01-14,1569.233
2014-01-15,1579.074
2014-01-16,1593.263
2014-01-17,1616.594
2014-01-20,1629.448
2014-01-21,1621.885
2014-01-22,1606.642
2014-01-23,1595.418
2014-01-24,1594.923
2014-01-27,1580.003
2014-01-28,1581.019
2014-01-29,1592.43
2014-01-30,1588.325
2014-01-31,1592.453
2014-02-03,1583.072
2014-02-04,1587.452
2014-02-05,1596.8
2014-02-06,1618.654
2014-02-07,1640.798
2014-02-10,1647.684
2014-02-11,1662.321
2014-02-12,1662.386
2014-02-13,1669.705
2014-02-14,1673.991
2014-02-17,1674.83
2014-02-18,1683.994
2014-02-19,1665.715
2014-02-20,1677.299
2014-02-21,1662.277
2014-02-24,1674.388
2014-02-25,1676.069
2014-02-26,1660.982
2014-02-27,1654.345
2014-02-28,1660.856
2014-03-03,1658.304
2014-03-04,1661.147
2014-03-05,1662.433
2014-03-06,1671.281
2014-03-07,1659.188
2014-03-10,1651.37
2014-03-11,1649.675
2014-03-12,1652.873
2014-03-13,1672.386
2014-03-14,1670.382
2014-03-17,1657.878
2014-03-18,1663.76
2014-03-19,1642.592
2014-03-20,1630.509
2014-03-21,1642.18
2014-03-24,1620.265
2014-03-25,1623.09
2014-03-26,1609.289
2014-03-27,1622.706
2014-03-28,1632.525
2014-03-31,1632.311
2014-04-01,1635.56
2014-04-02,1644.856
2014-04-03,1644.824
2014-04-04,1656.387
2014-04-07,1649.689
2014-04-08,1670.655
2014-04-09,1675.312
2014-04-10,1673.016
2014-04-11,1669.128
2014-04-14,1676.267
2014-04-15,1669.831
2014-04-16,1665.97
2014-04-17,1680.446
2014-04-18,1680.446
2014-04-21,1664.997
2014-04-22,1665.389
2014-04-23,1663.038
2014-04-24,1655.823
2014-04-25,1657.388
2014-04-28,1657.556
2014-04-29,1686.106
2014-04-30,1684.327
2014-05-01,1689.564
2014-05-02,1716.177
2014-05-05,1712.787
2014-05-06,1716.817
2014-05-07,1713.282
2014-05-08,1702.988
2014-05-09,1699.571
2014-05-12,1721.251
2014-05-13,1717.018
2014-05-14,1720.248
2014-05-15,1717.71
2014-05-16,1706.291
2014-05-19,1710.299
2014-05-20,1703.512
2014-05-21,1710.997
2014-05-22,1721.339
2014-05-23,1726.251
2014-05-26,1726.307
2014-05-27,1706.792
2014-05-28,1708.762
2014-05-29,1714.152
2014-05-30,1713.413
2014-06-02,1718.369
2014-06-03,1711.138
2014-06-04,1710.389
2014-06-05,1715.681
2014-06-06,1722.396
2014-06-09,1727.344
2014-06-10,1740.108
2014-06-11,1753.893
2014-06-12,1771.389
2014-06-13,1777.519
2014-06-16,1778.383
2014-06-17,1770.51
2014-06-18,1783.287
2014-06-19,1814.613
2014-06-20,1819.491
2014-06-23,1835.707
2014-06-24,1800.977
2014-06-25,1812.356
2014-06-26,1824.416
2014-06-27,1833.599
2014-06-30,1858.186
2014-07-01,1857.053
2014-07-02,1870.245
2014-07-03,1880.112
2014-07-04,1878.68
2014-07-07,1875.004
2014-07-08,1872.21
2014-07-09,1890.555
2014-07-10,1869.314
2014-07-11,1871.221
2014-07-14,1854.651
2014-07-15,1824.324
2014-07-16,1839.54
2014-07-17,1841.345
2014-07-18,1843.393
2014-07-21,1840.735
2014-07-22,1852.933
2014-07-23,1867.738
2014-07-24,1869.675
2014-07-25,1873.419
2014-07-28,1876.298
2014-07-29,1870.63
2014-07-30,1847.049
2014-07-31,1825.945
2014-08-01,1814.849
2014-08-04,1811.359
2014-08-05,1801.015
2014-08-06,1815.71
2014-08-07,1810.934
2014-08-08,1807.399
2014-08-11,1813.637
2014-08-12,1826.544
2014-08-13,1826.321
2014-08-14,1821.255
2014-08-15,1821.047
2014-08-18,1831.97
2014-08-19,1835.483
2014-08-20,1849.165
2014-08-21,1829.257
2014-08-22,1825.134
2014-08-25,1823.517
2014-08-26,1841.539
2014-08-27,1848.997
2014-08-28,1848.052
2014-08-29,1861.1
2014-09-01,1857.932
2014-09-02,1829.139
2014-09-03,1839.915
2014-09-04,1826.377
2014-09-05,1817.259
2014-09-08,1786.958
2014-09-09,1771.899
2014-09-10,1764.444
2014-09-11,1775.318
2014-09-12,1766.72
2014-09-15,1756.42
2014-09-16,1766.586
2014-09-17,1765.005
2014-09-18,1757.778
2014-09-19,1732.502
2014-09-22,1696.055
2014-09-23,1691.237
2014-09-24,1685.775
2014-09-25,1657.725
2014-09-26,1662.904
2014-09-29,1654.898
2014-09-30,1649.114
2014-10-01,1626.749
2014-10-02,1625.703
2014-10-03,1598.312
2014-10-06,1607.677
2014-10-07,1582.011
2014-10-08,1587.771
2014-10-09,1560.627
2014-10-10,1523.352
2014-10-13,1520.498
2014-10-14,1503.362
2014-10-15,1475.792
2014-10-16,1499.09
2014-10-17,1513.67
2014-10-20,1535.698
2014-10-21,1563.728
2014-10-22,1519.643
2014-10-23,1535.112
2014-10-24,1534.728
2014-10-27,1520.311
2014-10-28,1542.733
2014-10-29,1533.384
2014-10-30,1478.89
2014-10-31,1450.836
2014-11-03,1432.235
2014-11-04,1393.142
2014-11-05,1394.788
2014-11-06,1394.236
2014-11-07,1447.283
2014-11-10,1429.981
2014-11-11,1441.497
2014-11-12,1464.955
2014-11-13,1448.931
2014-11-14,1465.227
2014-11-17,1466.893
2014-11-18,1485.047
2014-11-19,1470.352
2014-11-20,1493.746
2014-11-21,1521.971
2014-11-24,1503.328
2014-11-25,1540.191
2014-11-26,1533.149
2014-11-27,1490.448
2014-11-28,1453.454
2014-12-01,1456.118
2014-12-02,1447.214
2014-12-03,1468.22
2014-12-04,1422.756
2014-12-05,1415.689
2014-12-08,1378.225
2014-12-09,1392.883
2014-12-10,1349.56
2014-12-11,1341.042
2014-12-12,1321.25
2014-12-15,1286.153
2014-12-16,1290.16
2014-12-17,1332.641
2014-12-18,1361.937
2014-12-19,1374.014
2014-12-22,1345.54
2014-12-23,1361.933
2014-12-24,1369.996
2014-12-25,1369.996
2014-12-26,1369.76
2014-12-29,1364.628
2014-12-30,1368.963
2014-12-31,1372.79
2015-01-01,1372.79
2015-01-02,1374.185
2015-01-05,1340.093
2015-01-06,1347.883
2015-01-07,1334.154
2015-01-08,1343.183
2015-01-09,1340.763
2015-01-12,1326.569
2015-01-13,1300.648
2015-01-14,1302.746
2015-01-15,1302.754
2015-01-16,1321.359
2015-01-19,1323.934
2015-01-20,1307.603
2015-01-21,1290.414
2015-01-22,1305.652
