Date,FRANCE VALUE Standard (Large+Mid Cap)
2009-12-01,6666.006
2009-12-02,6695.603
2009-12-03,6707.143
2009-12-04,6695.868
2009-12-07,6649.747
2009-12-08,6517.569
2009-12-09,6471.908
2009-12-10,6525.427
2009-12-11,6491.588
2009-12-14,6554.576
2009-12-15,6524.761
2009-12-16,6609.846
2009-12-17,6435.29
2009-12-18,6359.104
2009-12-21,6504.998
2009-12-22,6520.708
2009-12-23,6590.258
2009-12-24,6599.714
2009-12-25,6599.714
2009-12-28,6677.649
2009-12-29,6711.015
2009-12-30,6616.517
2009-12-31,6639.532
2010-01-01,6639.532
2010-01-04,6814.664
2010-01-05,6810.325
2010-01-06,6794.02
2010-01-07,6765.773
2010-01-08,6785.56
2010-01-11,6892.447
2010-01-12,6812.714
2010-01-13,6788.482
2010-01-14,6796.848
2010-01-15,6645.408
2010-01-18,6689.628
2010-01-19,6704.3
2010-01-20,6495.921
2010-01-21,6362.59
2010-01-22,6328.859
2010-01-25,6283.402
2010-01-26,6266.661
2010-01-27,6176.574
2010-01-28,6023.202
2010-01-29,6078.611
2010-02-01,6100.895
2010-02-02,6213.179
2010-02-03,6177.304
2010-02-04,5967.191
2010-02-05,5724.717
2010-02-08,5799.466
2010-02-09,5810.932
2010-02-10,5821.045
2010-02-11,5763.655
2010-02-12,5744.036
2010-02-15,5755.896
2010-02-16,5898.389
2010-02-17,5958.732
2010-02-18,5988.915
2010-02-19,5966.501
2010-02-22,5975.928
2010-02-23,5890.468
2010-02-24,5909.032
2010-02-25,5748.509
2010-02-26,5901.725
2010-03-01,5914.21
2010-03-02,6012.715
2010-03-03,6124.511
2010-03-04,6067.011
2010-03-05,6184.202
2010-03-08,6195.991
2010-03-09,6179.075
2010-03-10,6268.113
2010-03-11,6252.571
2010-03-12,6293.109
2010-03-15,6188.994
2010-03-16,6312.172
2010-03-17,6338.892
2010-03-18,6245.162
2010-03-19,6187.204
2010-03-22,6184.976
2010-03-23,6224.586
2010-03-24,6139.654
2010-03-25,6216.651
2010-03-26,6225.313
2010-03-29,6275.865
2010-03-30,6235.96
2010-03-31,6272.497
2010-04-01,6366.73
2010-04-02,6366.73
2010-04-05,6352.151
2010-04-06,6335.029
2010-04-07,6283.337
2010-04-08,6219.442
2010-04-09,6368.52
2010-04-12,6434.671
2010-04-13,6362.861
2010-04-14,6434.062
2010-04-15,6418.245
2010-04-16,6272.272
2010-04-19,6220.893
2010-04-20,6315.258
2010-04-21,6212.536
2010-04-22,6082.67
2010-04-23,6154.373
2010-04-26,6197.031
2010-04-27,5967.444
2010-04-28,5828.693
2010-04-29,5919.605
2010-04-30,5895.575
2010-05-03,5865.932
2010-05-04,5605.58
2010-05-05,5464.157
2010-05-06,5282.921
2010-05-07,5030.381
2010-05-10,5577.665
2010-05-11,5470.953
2010-05-12,5534.462
2010-05-13,5480.365
2010-05-14,5184.573
2010-05-17,5120.752
2010-05-18,5247.828
2010-05-19,5083.005
2010-05-20,4979.922
2010-05-21,5071.447
2010-05-24,4994.561
2010-05-25,4799.272
2010-05-26,4905.189
2010-05-27,5117.171
2010-05-28,5130.269
2010-05-31,5093.279
2010-06-01,5090.559
2010-06-02,5049.687
2010-06-03,5130.743
2010-06-04,4911.88
2010-06-07,4809.796
2010-06-08,4767.733
2010-06-09,4900.559
2010-06-10,5027.101
2010-06-11,5079.405
2010-06-14,5270.932
2010-06-15,5343.202
2010-06-16,5367.916
2010-06-17,5383.772
2010-06-18,5396.287
2010-06-21,5458.629
2010-06-22,5361.86
2010-06-23,5243.991
2010-06-24,5153.667
2010-06-25,5088.343
2010-06-28,5177.082
2010-06-29,4907.897
2010-06-30,4951.262
2010-07-01,4884.221
2010-07-02,4948.235
2010-07-05,4897.162
2010-07-06,5070.692
2010-07-07,5154.087
2010-07-08,5261.155
2010-07-09,5265.313
2010-07-12,5266.274
2010-07-13,5415.736
2010-07-14,5435.025
2010-07-15,5417.113
2010-07-16,5311.559
2010-07-19,5304.518
2010-07-20,5241.489
2010-07-21,5248.083
2010-07-22,5453.342
2010-07-23,5415.542
2010-07-26,5512.325
2010-07-27,5594.754
2010-07-28,5614.773
2010-07-29,5636.26
2010-07-30,5600.025
2010-08-02,5840.874
2010-08-03,5852.778
2010-08-04,5838.348
2010-08-05,5859.749
2010-08-06,5838.778
2010-08-09,5917.182
2010-08-10,5769.748
2010-08-11,5523.003
2010-08-12,5484.075
2010-08-13,5431.405
2010-08-16,5443.195
2010-08-17,5553.953
2010-08-18,5524.941
2010-08-19,5412.131
2010-08-20,5270.758
2010-08-23,5308.155
2010-08-24,5212.123
2010-08-25,5128.87
2010-08-26,5202.301
2010-08-27,5253.079
2010-08-30,5215.619
2010-08-31,5230.419
2010-09-01,5473.321
2010-09-02,5490.448
2010-09-03,5574.91
2010-09-06,5608.139
2010-09-07,5484.433
2010-09-08,5543.023
2010-09-09,5609.681
2010-09-10,5609.572
2010-09-13,5745.553
2010-09-14,5796.487
2010-09-15,5786.125
2010-09-16,5787.197
2010-09-17,5727.788
2010-09-20,5847.19
2010-09-21,5859.406
2010-09-22,5903.795
2010-09-23,5825.114
2010-09-24,5993.317
2010-09-27,5967.052
2010-09-28,6002.839
2010-09-29,5982.806
2010-09-30,5962.132
2010-10-01,5976.933
2010-10-04,5872.391
2010-10-05,6079.929
2010-10-06,6153.584
2010-10-07,6192.82
2010-10-08,6184.688
2010-10-11,6183.841
2010-10-12,6106.252
2010-10-13,6307.279
2010-10-14,6349.328
2010-10-15,6349.565
2010-10-18,6342.507
2010-10-19,6213.49
2010-10-20,6329.732
2010-10-21,6392.543
2010-10-22,6335.384
2010-10-25,6349.532
2010-10-26,6284.229
2010-10-27,6190.738
2010-10-28,6291.596
2010-10-29,6292.724
2010-11-01,6295.437
2010-11-02,6405.604
2010-11-03,6356.844
2010-11-04,6585.172
2010-11-05,6512.345
2010-11-08,6445.946
2010-11-09,6509.889
2010-11-10,6325.59
2010-11-11,6264.589
2010-11-12,6234.582
2010-11-15,6244.716
2010-11-16,6038.474
2010-11-17,6083.286
2010-11-18,6231.1
2010-11-19,6249.34
2010-11-22,6153.938
2010-11-23,5922.88
2010-11-24,5932.882
2010-11-25,5936.567
2010-11-26,5813.98
2010-11-29,5619.425
2010-11-30,5544.01
2010-12-01,5676.131
2010-12-02,5834.647
2010-12-03,5949.085
2010-12-06,5902.405
2010-12-07,6024.616
2010-12-08,6021.083
2010-12-09,6078.33
2010-12-10,6083.418
2010-12-13,6210.933
2010-12-14,6226.79
2010-12-15,6163.2
2010-12-16,6101.56
2010-12-17,6039.774
2010-12-20,6053.765
2010-12-21,6142.042
2010-12-22,6109.614
2010-12-23,6080.939
2010-12-24,6086.902
2010-12-27,6034.837
2010-12-28,6020.782
2010-12-29,6077.178
2010-12-30,6085.688
2010-12-31,6074.021
2011-01-03,6211.281
2011-01-04,6231.198
2011-01-05,6146.261
2011-01-06,6103.013
2011-01-07,6005.823
2011-01-10,5869.381
2011-01-11,5951.577
2011-01-12,6169.409
2011-01-13,6366.667
2011-01-14,6405.64
2011-01-17,6349.353
2011-01-18,6469.924
2011-01-19,6472.025
2011-01-20,6451.18
2011-01-21,6620.769
2011-01-24,6701.72
2011-01-25,6652.946
2011-01-26,6696.659
2011-01-27,6748.915
2011-01-28,6597.202
2011-01-31,6631.611
2011-02-01,6792.539
2011-02-02,6801.767
2011-02-03,6648.665
2011-02-04,6629.395
2011-02-07,6703.775
2011-02-08,6796.51
2011-02-09,6771.041
2011-02-10,6706.764
2011-02-11,6682.889
2011-02-14,6617.262
2011-02-15,6675.198
2011-02-16,6766.69
2011-02-17,6791.94
2011-02-18,6826.378
2011-02-21,6735.832
2011-02-22,6654.323
2011-02-23,6641.95
2011-02-24,6664.222
2011-02-25,6733.604
2011-02-28,6836.599
2011-03-01,6755.619
2011-03-02,6735.276
2011-03-03,6803.071
2011-03-04,6767.808
2011-03-07,6718.992
2011-03-08,6705.755
2011-03-09,6666.784
2011-03-10,6563.344
2011-03-11,6531.813
2011-03-14,6520.924
2011-03-15,6350.787
2011-03-16,6194.41
2011-03-17,6385.856
2011-03-18,6467.978
2011-03-21,6646.134
2011-03-22,6639.38
2011-03-23,6633.746
2011-03-24,6756.077
2011-03-25,6738.968
2011-03-28,6725.459
2011-03-29,6722.041
2011-03-30,6791.088
2011-03-31,6770.277
2011-04-01,6858.023
2011-04-04,6869.913
2011-04-05,6850.045
2011-04-06,6940.201
2011-04-07,6897.799
2011-04-08,7027.738
2011-04-11,7004.416
2011-04-12,6924.234
2011-04-13,6963.635
2011-04-14,6872.808
2011-04-15,6850.03
2011-04-18,6577.638
2011-04-19,6643.208
2011-04-20,6888.29
2011-04-21,6943.753
2011-04-22,6943.753
2011-04-25,6938.749
2011-04-26,7011.579
2011-04-27,7066.03
2011-04-28,7231.367
2011-04-29,7254.623
2011-05-02,7289.974
2011-05-03,7247.69
2011-05-04,7198.189
2011-05-05,6999.969
2011-05-06,7037.261
2011-05-09,6824.734
2011-05-10,6959.294
2011-05-11,6943.713
2011-05-12,6835.815
2011-05-13,6823.599
2011-05-16,6805.563
2011-05-17,6703.89
2011-05-18,6803.026
2011-05-19,6889.526
2011-05-20,6798.663
2011-05-23,6620.125
2011-05-24,6668.813
2011-05-25,6687.31
2011-05-26,6679.565
2011-05-27,6816.44
2011-05-30,6797.928
2011-05-31,6958.246
2011-06-01,6907.445
2011-06-02,6782.779
2011-06-03,6845.516
2011-06-06,6801.168
2011-06-07,6859.635
2011-06-08,6775.891
2011-06-09,6789.047
2011-06-10,6606.817
2011-06-13,6617.928
2011-06-14,6763.578
2011-06-15,6564.936
2011-06-16,6479.901
2011-06-17,6619.206
2011-06-20,6571.874
2011-06-21,6737.048
2011-06-22,6751.296
2011-06-23,6477.026
2011-06-24,6456.316
2011-06-27,6522.126
2011-06-28,6643.712
2011-06-29,6794.653
2011-06-30,6967.994
2011-07-01,7011.835
2011-07-04,7011.742
2011-07-05,6936.461
2011-07-06,6819.54
2011-07-07,6868.751
2011-07-08,6693.346
2011-07-11,6365.46
2011-07-12,6310.535
2011-07-13,6418.979
2011-07-14,6348.012
2011-07-15,6283.41
2011-07-18,6095.929
2011-07-19,6260.472
2011-07-20,6381.37
2011-07-21,6592.739
2011-07-22,6630.805
2011-07-25,6527.609
2011-07-26,6547.895
2011-07-27,6411.87
2011-07-28,6368.873
2011-07-29,6320.589
2011-08-01,6079.829
2011-08-02,5976.592
2011-08-03,5876.957
2011-08-04,5601.735
2011-08-05,5522.991
2011-08-08,5277.286
2011-08-09,5334.325
2011-08-10,5000.527
2011-08-11,5163.098
2011-08-12,5354.712
2011-08-15,5492.662
2011-08-16,5438.334
2011-08-17,5498.809
2011-08-18,5148.489
2011-08-19,5089.35
2011-08-22,5149.677
2011-08-23,5203.823
2011-08-24,5310.357
2011-08-25,5258.574
2011-08-26,5192.512
2011-08-29,5382.473
2011-08-30,5355.784
2011-08-31,5520.894
2011-09-01,5475.106
2011-09-02,5254.92
2011-09-05,4973.254
2011-09-06,4866.825
2011-09-07,5044.174
2011-09-08,5074.638
2011-09-09,4770.739
2011-09-12,4520.54
2011-09-13,4622.458
2011-09-14,4686.949
2011-09-15,4921.634
2011-09-16,4878.498
2011-09-19,4675.675
2011-09-20,4751.223
2011-09-21,4663.803
2011-09-22,4344.096
2011-09-23,4438.597
2011-09-26,4515.508
2011-09-27,4868.915
2011-09-28,4814.064
2011-09-29,4910.739
2011-09-30,4753.118
2011-10-03,4611.38
2011-10-04,4490.295
2011-10-05,4693.435
2011-10-06,4907.47
2011-10-07,4980.137
2011-10-10,5143.144
2011-10-11,5138.327
2011-10-12,5321.645
2011-10-13,5194.939
2011-10-14,5297.769
2011-10-17,5178.857
2011-10-18,5068.742
2011-10-19,5165.621
2011-10-20,4995.418
2011-10-21,5224.371
2011-10-24,5297.999
2011-10-25,5214.708
2011-10-26,5170.65
2011-10-27,5659.329
2011-10-28,5632.532
2011-10-31,5346.638
2011-11-01,4922.171
2011-11-02,5037.522
2011-11-03,5165.256
2011-11-04,5056.971
2011-11-07,5037.249
2011-11-08,5120.645
2011-11-09,4918.376
2011-11-10,4913.034
2011-11-11,5096.058
2011-11-14,5000.145
2011-11-15,4856.46
2011-11-16,4898.639
2011-11-17,4800.624
2011-11-18,4776.282
2011-11-21,4591.197
2011-11-22,4534.943
2011-11-23,4413.402
2011-11-24,4395.826
2011-11-25,4442.977
2011-11-28,4736.886
2011-11-29,4752.015
2011-11-30,5008.984
2011-12-01,4980.154
2011-12-02,5050.315
2011-12-05,5140.895
2011-12-06,5070.716
2011-12-07,5068.534
2011-12-08,4898.228
2011-12-09,5047.287
2011-12-12,4844.655
2011-12-13,4777.914
2011-12-14,4565.419
2011-12-15,4624.496
2011-12-16,4610.128
2011-12-19,4604.059
2011-12-20,4773.385
2011-12-21,4707.248
2011-12-22,4790.89
2011-12-23,4828.892
2011-12-26,4828.892
2011-12-27,4834.84
2011-12-28,4727.766
2011-12-29,4805.602
2011-12-30,4883.312
2012-01-02,4990.537
2012-01-03,5050.196
2012-01-04,4907.639
2012-01-05,4761.233
2012-01-06,4724.164
2012-01-09,4693.34
2012-01-10,4829.024
2012-01-11,4786.528
2012-01-12,4826.33
2012-01-13,4772.507
2012-01-16,4822.279
2012-01-17,4920.052
2012-01-18,4937.55
2012-01-19,5078.674
2012-01-20,5084.161
2012-01-23,5169.288
2012-01-24,5111.064
2012-01-25,5095.062
2012-01-26,5251.812
2012-01-27,5174.287
2012-01-30,5064.762
2012-01-31,5104.52
2012-02-01,5256.834
2012-02-02,5274.829
2012-02-03,5327.651
2012-02-06,5281.844
2012-02-07,5374.479
2012-02-08,5389.056
2012-02-09,5432.324
2012-02-10,5276.779
2012-02-13,5302.271
2012-02-14,5223.099
2012-02-15,5214.114
2012-02-16,5220.413
2012-02-17,5361.957
2012-02-20,5448.859
2012-02-21,5444.06
2012-02-22,5380.915
2012-02-23,5394.795
2012-02-24,5509.135
2012-02-27,5433.738
2012-02-28,5462.047
2012-02-29,5435.616
2012-03-01,5480.221
2012-03-02,5438.227
2012-03-05,5416.698
2012-03-06,5174.096
2012-03-07,5221.654
2012-03-08,5398.354
2012-03-09,5356.234
2012-03-12,5357.224
2012-03-13,5449.229
2012-03-14,5457.843
2012-03-15,5491.773
2012-03-16,5556.585
2012-03-19,5582.802
2012-03-20,5506.226
2012-03-21,5476.816
2012-03-22,5390.812
2012-03-23,5429.706
2012-03-26,5483.502
2012-03-27,5402.124
2012-03-28,5317.686
2012-03-29,5226.898
2012-03-30,5299.396
2012-04-02,5342.491
2012-04-03,5253.793
2012-04-04,5021.426
2012-04-05,4996.834
2012-04-06,4996.834
2012-04-09,4999.702
2012-04-10,4844.271
2012-04-11,4883.685
2012-04-12,4928.756
2012-04-13,4763.244
2012-04-16,4746.152
2012-04-17,4925.627
2012-04-18,4826.443
2012-04-19,4711.897
2012-04-20,4785.149
2012-04-23,4607.226
2012-04-24,4736.018
2012-04-25,4839.075
2012-04-26,4851.438
2012-04-27,4941.69
2012-04-30,4858.103
2012-05-01,4854.249
2012-05-02,4822.936
2012-05-03,4798.631
2012-05-04,4715.635
2012-05-07,4780.044
2012-05-08,4649.826
2012-05-09,4597.968
2012-05-10,4670.864
2012-05-11,4660.78
2012-05-14,4495.82
2012-05-15,4420.688
2012-05-16,4416.808
2012-05-17,4346.182
2012-05-18,4376.21
2012-05-21,4421.21
2012-05-22,4515.729
2012-05-23,4329.854
2012-05-24,4390.709
2012-05-25,4377.892
2012-05-28,4366.973
2012-05-29,4405.077
2012-05-30,4272.646
2012-05-31,4270.768
2012-06-01,4193.562
2012-06-04,4268.384
2012-06-05,4306.518
2012-06-06,4418.463
2012-06-07,4444.648
2012-06-08,4393.742
2012-06-11,4387.211
2012-06-12,4375.401
2012-06-13,4397.737
2012-06-14,4418.93
2012-06-15,4538.453
2012-06-18,4474.586
2012-06-19,4611.405
2012-06-20,4655.264
2012-06-21,4595.625
2012-06-22,4556.531
2012-06-25,4421.488
2012-06-26,4401.847
2012-06-27,4478.634
2012-06-28,4458.625
2012-06-29,4772.442
2012-07-02,4803.681
2012-07-03,4855.48
2012-07-04,4809.198
2012-07-05,4692.02
2012-07-06,4569.476
2012-07-09,4561.869
2012-07-10,4565.956
2012-07-11,4560.818
2012-07-12,4510.102
2012-07-13,4593.252
2012-07-16,4591.314
2012-07-17,4569.689
2012-07-18,4681.894
2012-07-19,4706.155
2012-07-20,4539.112
2012-07-23,4385.567
2012-07-24,4318.316
2012-07-25,4355.259
2012-07-26,4613.07
2012-07-27,4761.557
2012-07-30,4788.319
2012-07-31,4784.682
2012-08-01,4805.909
2012-08-02,4609.017
2012-08-03,4897.009
2012-08-06,4968.894
2012-08-07,5072.078
2012-08-08,5031.932
2012-08-09,5032.291
2012-08-10,5008.406
2012-08-13,5015.717
2012-08-14,5037.781
2012-08-15,5023.194
2012-08-16,5111.033
2012-08-17,5097.345
2012-08-20,5092.375
2012-08-21,5198.76
2012-08-22,5120.357
2012-08-23,5117.867
2012-08-24,5079.483
2012-08-27,5123.626
2012-08-28,5098.478
2012-08-29,5059.54
2012-08-30,4998.948
2012-08-31,5104.551
2012-09-03,5147.565
2012-09-04,5059.428
2012-09-05,5078.093
2012-09-06,5259.563
2012-09-07,5379.662
2012-09-10,5369.533
2012-09-11,5478.386
2012-09-12,5531.248
2012-09-13,5472.581
2012-09-14,5715.954
2012-09-17,5665.057
2012-09-18,5543.765
2012-09-19,5582.908
2012-09-20,5490.224
2012-09-21,5553.194
2012-09-24,5473.993
2012-09-25,5527.197
2012-09-26,5295.638
2012-09-27,5348.584
2012-09-28,5204.206
2012-10-01,5348.179
2012-10-02,5326.368
2012-10-03,5304.848
2012-10-04,5326.425
2012-10-05,5443.783
2012-10-08,5323.621
2012-10-09,5269.402
2012-10-10,5237.169
2012-10-11,5328.848
2012-10-12,5297.636
2012-10-15,5334.231
2012-10-16,5509.722
2012-10-17,5617.842
2012-10-18,5631.821
2012-10-19,5553.076
2012-10-22,5543.457
2012-10-23,5379.763
2012-10-24,5404.839
2012-10-25,5371.319
2012-10-26,5393.171
2012-10-29,5327.724
2012-10-30,5448.593
2012-10-31,5378.358
2012-11-01,5439.557
2012-11-02,5424.395
2012-11-05,5317.599
2012-11-06,5380.349
2012-11-07,5246.126
2012-11-08,5225.031
2012-11-09,5226.129
2012-11-12,5213.326
2012-11-13,5241.519
2012-11-14,5207.775
2012-11-15,5212.852
2012-11-16,5099.054
2012-11-19,5304.842
2012-11-20,5325.199
2012-11-21,5358.847
2012-11-22,5415.003
2012-11-23,5498.204
2012-11-26,5450.391
2012-11-27,5426.357
2012-11-28,5427.984
2012-11-29,5557.902
2012-11-30,5545.92
2012-12-03,5581.872
2012-12-04,5610.03
2012-12-05,5630.306
2012-12-06,5595.446
2012-12-07,5570.567
2012-12-10,5573.793
2012-12-11,5671.094
2012-12-12,5710.939
2012-12-13,5729.818
2012-12-14,5737.543
2012-12-17,5769.109
2012-12-18,5805.433
2012-12-19,5844.732
2012-12-20,5835.765
2012-12-21,5800.521
2012-12-24,5799.839
2012-12-25,5799.839
2012-12-26,5811.707
2012-12-27,5842.852
2012-12-28,5748.38
2012-12-31,5765.066
2013-01-01,5765.066
2013-01-02,5950.735
2013-01-03,5877.77
2013-01-04,5865.309
2013-01-07,5863.988
2013-01-08,5859.242
2013-01-09,5871.657
2013-01-10,5934.504
2013-01-11,6002.044
2013-01-14,6014.003
2013-01-15,5964.48
2013-01-16,5945.692
2013-01-17,6034.399
2013-01-18,5998.815
2013-01-21,6059.21
2013-01-22,5990.114
2013-01-23,5938.775
2013-01-24,6032.88
2013-01-25,6119.97
2013-01-28,6125.642
2013-01-29,6136.016
2013-01-30,6144.517
2013-01-31,6089.883
2013-02-01,6203.159
2013-02-04,5942.579
2013-02-05,5995.155
2013-02-06,5909.944
2013-02-07,5764.092
2013-02-08,5849.697
2013-02-11,5873.616
2013-02-12,5970.843
2013-02-13,5966.154
2013-02-14,5871.101
2013-02-15,5854.34
2013-02-18,5883.162
2013-02-19,5988.629
2013-02-20,5939.327
2013-02-21,5703.39
2013-02-22,5802.478
2013-02-25,5846.715
2013-02-26,5613.693
2013-02-27,5744.983
2013-02-28,5762.197
2013-03-01,5673.548
2013-03-04,5698.209
2013-03-05,5841.905
2013-03-06,5811.907
2013-03-07,5868.289
2013-03-08,5918.258
2013-03-11,5929.47
2013-03-12,5934.405
2013-03-13,5876.032
2013-03-14,5959.31
2013-03-15,5948.294
2013-03-18,5856.159
2013-03-19,5746.0
2013-03-20,5876.169
2013-03-21,5806.104
2013-03-22,5817.217
2013-03-25,5677.498
2013-03-26,5699.29
2013-03-27,5597.39
2013-03-28,5648.402
2013-03-29,5648.402
2013-04-01,5651.041
2013-04-02,5753.259
2013-04-03,5662.488
2013-04-04,5631.796
2013-04-05,5620.964
2013-04-08,5610.985
2013-04-09,5668.264
2013-04-10,5807.596
2013-04-11,5881.656
2013-04-12,5787.225
2013-04-15,5763.335
2013-04-16,5751.708
2013-04-17,5560.189
2013-04-18,5557.53
2013-04-19,5618.424
2013-04-22,5612.293
2013-04-23,5813.974
2013-04-24,5905.338
2013-04-25,5927.063
2013-04-26,5889.605
2013-04-29,6016.858
2013-04-30,6038.8
2013-05-01,6042.922
2013-05-02,6002.529
2013-05-03,6132.859
2013-05-06,6091.654
2013-05-07,6155.666
2013-05-08,6250.371
2013-05-09,6185.903
2013-05-10,6178.779
2013-05-13,6161.488
2013-05-14,6189.698
2013-05-15,6164.883
2013-05-16,6173.928
2013-05-17,6173.861
2013-05-20,6225.741
2013-05-21,6255.037
2013-05-22,6291.572
2013-05-23,6168.102
2013-05-24,6169.792
2013-05-27,6236.705
2013-05-28,6289.286
2013-05-29,6223.241
2013-05-30,6301.393
2013-05-31,6178.696
2013-06-03,6172.629
2013-06-04,6213.335
2013-06-05,6112.063
2013-06-06,6086.977
2013-06-07,6199.279
2013-06-10,6162.617
2013-06-11,6115.555
2013-06-12,6110.145
2013-06-13,6122.071
2013-06-14,6162.538
2013-06-17,6275.639
2013-06-18,6297.814
2013-06-19,6252.257
2013-06-20,5916.756
2013-06-21,5823.216
2013-06-24,5705.97
2013-06-25,5775.468
2013-06-26,5877.98
2013-06-27,5936.198
2013-06-28,5895.544
2013-07-01,5948.605
2013-07-02,5915.936
2013-07-03,5821.298
2013-07-04,5970.53
2013-07-05,5851.26
2013-07-08,5984.308
2013-07-09,5977.646
2013-07-10,5997.415
2013-07-11,6125.68
2013-07-12,6120.176
2013-07-15,6162.939
2013-07-16,6167.538
2013-07-17,6176.051
2013-07-18,6292.944
2013-07-19,6306.205
2013-07-22,6382.201
2013-07-23,6374.814
2013-07-24,6452.475
2013-07-25,6442.186
2013-07-26,6463.712
2013-07-29,6443.119
2013-07-30,6472.001
2013-07-31,6488.725
2013-08-01,6522.399
2013-08-02,6559.029
2013-08-05,6561.712
2013-08-06,6543.613
2013-08-07,6579.551
2013-08-08,6676.228
2013-08-09,6682.974
2013-08-12,6650.713
2013-08-13,6653.649
2013-08-14,6698.166
2013-08-15,6661.722
2013-08-16,6770.43
2013-08-19,6699.696
2013-08-20,6636.451
2013-08-21,6582.648
2013-08-22,6646.673
2013-08-23,6700.145
2013-08-26,6676.026
2013-08-27,6517.567
2013-08-28,6508.825
2013-08-29,6498.913
2013-08-30,6379.16
2013-09-02,6503.471
2013-09-03,6426.085
2013-09-04,6472.484
2013-09-05,6493.177
2013-09-06,6588.592
2013-09-09,6627.837
2013-09-10,6753.981
2013-09-11,6799.183
2013-09-12,6778.92
2013-09-13,6760.903
2013-09-16,6848.475
2013-09-17,6832.721
2013-09-18,6855.03
2013-09-19,7010.657
2013-09-20,6987.235
2013-09-23,6938.508
2013-09-24,6996.421
2013-09-25,7016.324
2013-09-26,6991.059
2013-09-27,7039.29
2013-09-30,6959.651
2013-10-01,7055.182
2013-10-02,7051.953
2013-10-03,7014.578
2013-10-04,7076.878
2013-10-07,7075.251
2013-10-08,7039.895
2013-10-09,7013.636
2013-10-10,7192.027
2013-10-11,7213.894
2013-10-14,7246.392
2013-10-15,7279.749
2013-10-16,7300.476
2013-10-17,7382.951
2013-10-18,7447.988
2013-10-21,7421.506
2013-10-22,7491.8
2013-10-23,7416.259
2013-10-24,7482.421
2013-10-25,7467.59
2013-10-28,7409.87
2013-10-29,7455.605
2013-10-30,7464.099
2013-10-31,7441.443
2013-11-01,7330.893
2013-11-04,7353.883
2013-11-05,7270.43
2013-11-06,7364.975
2013-11-07,7283.39
2013-11-08,7221.101
2013-11-11,7309.301
2013-11-12,7281.718
2013-11-13,7223.784
2013-11-14,7328.988
2013-11-15,7366.691
2013-11-18,7436.728
2013-11-19,7344.84
2013-11-20,7302.846
2013-11-21,7300.982
2013-11-22,7374.284
2013-11-25,7404.099
2013-11-26,7402.589
2013-11-27,7433.334
2013-11-28,7470.152
2013-11-29,7468.872
2013-12-02,7410.231
2013-12-03,7232.799
2013-12-04,7173.127
2013-12-05,7131.584
2013-12-06,7200.809
2013-12-09,7223.385
2013-12-10,7185.501
2013-12-11,7174.252
2013-12-12,7130.946
2013-12-13,7096.274
2013-12-16,7227.03
2013-12-17,7127.826
2013-12-18,7241.479
2013-12-19,7320.818
2013-12-20,7363.043
2013-12-23,7433.521
2013-12-24,7413.335
2013-12-25,7413.335
2013-12-26,7427.166
2013-12-27,7567.016
2013-12-30,7583.445
2013-12-31,7605.732
2014-01-01,7605.732
2014-01-02,7394.336
2014-01-03,7412.517
2014-01-06,7408.486
2014-01-07,7480.654
2014-01-08,7481.582
2014-01-09,7407.618
2014-01-10,7485.376
2014-01-13,7489.3
2014-01-14,7543.362
2014-01-15,7605.639
2014-01-16,7564.011
2014-01-17,7566.702
2014-01-20,7567.395
2014-01-21,7531.403
2014-01-22,7539.884
2014-01-23,7545.775
2014-01-24,7327.461
2014-01-27,7296.494
2014-01-28,7375.996
2014-01-29,7315.214
2014-01-30,7361.428
2014-01-31,7260.399
2014-02-03,7153.648
2014-02-04,7167.06
2014-02-05,7188.729
2014-02-06,7328.935
2014-02-07,7423.93
2014-02-10,7434.117
2014-02-11,7546.758
2014-02-12,7567.483
2014-02-13,7595.187
2014-02-14,7658.347
2014-02-17,7656.507
2014-02-18,7677.109
2014-02-19,7693.797
2014-02-20,7698.162
2014-02-21,7780.252
2014-02-24,7847.561
2014-02-25,7837.551
2014-02-26,7777.451
2014-02-27,7795.084
2014-02-28,7901.38
2014-03-03,7672.332
2014-03-04,7842.906
2014-03-05,7855.149
2014-03-06,7985.383
2014-03-07,7886.843
2014-03-10,7935.534
2014-03-11,7886.728
2014-03-12,7847.506
2014-03-13,7747.325
2014-03-14,7682.367
2014-03-17,7796.403
2014-03-18,7879.56
2014-03-19,7864.92
2014-03-20,7826.419
2014-03-21,7835.417
2014-03-24,7734.704
2014-03-25,7842.933
2014-03-26,7911.07
2014-03-27,7876.775
2014-03-28,7947.124
2014-03-31,7939.158
2014-04-01,8020.65
2014-04-02,8007.369
2014-04-03,8025.601
2014-04-04,8072.985
2014-04-07,8003.16
2014-04-08,8010.016
2014-04-09,8062.382
2014-04-10,8010.293
2014-04-11,7925.358
2014-04-14,7923.214
2014-04-15,7834.498
2014-04-16,7929.289
2014-04-17,8006.43
2014-04-18,8006.43
2014-04-21,7988.201
2014-04-22,8099.926
2014-04-23,8056.787
2014-04-24,8086.536
2014-04-25,8029.162
2014-04-28,8071.662
2014-04-29,8155.975
2014-04-30,8157.902
2014-05-01,8157.902
2014-05-02,8112.983
2014-05-05,8136.921
2014-05-06,8102.817
2014-05-07,8149.129
2014-05-08,8223.116
2014-05-09,8089.453
2014-05-12,8133.282
2014-05-13,8096.588
2014-05-14,8103.08
2014-05-15,7992.341
2014-05-16,8016.171
