Date,FRANCE VALUE Standard (Large+Mid Cap)
2005-06-15,6308.11
2005-06-16,6334.109
2005-06-17,6458.917
2005-06-20,6360.731
2005-06-21,6401.726
2005-06-22,6418.875
2005-06-23,6402.154
2005-06-24,6366.162
2005-06-27,6330.666
2005-06-28,6345.326
2005-06-29,6365.542
2005-06-30,6388.282
2005-07-01,6369.416
2005-07-04,6335.605
2005-07-05,6319.268
2005-07-06,6382.209
2005-07-07,6292.139
2005-07-08,6394.329
2005-07-11,6518.309
2005-07-12,6564.552
2005-07-13,6564.426
2005-07-14,6627.015
2005-07-15,6582.287
2005-07-18,6590.562
2005-07-19,6644.958
2005-07-20,6638.958
2005-07-21,6720.024
2005-07-22,6712.244
2005-07-25,6707.117
2005-07-26,6661.715
2005-07-27,6691.378
2005-07-28,6747.724
2005-07-29,6763.305
2005-08-01,6802.014
2005-08-02,6878.563
2005-08-03,6950.984
2005-08-04,6909.966
2005-08-05,6839.924
2005-08-08,6877.974
2005-08-09,6951.923
2005-08-10,7042.483
2005-08-11,7064.696
2005-08-12,7012.521
2005-08-15,6964.128
2005-08-16,6893.215
2005-08-17,6868.007
2005-08-18,6744.43
2005-08-19,6796.32
2005-08-22,6854.616
2005-08-23,6764.96
2005-08-24,6785.585
2005-08-25,6718.4
2005-08-26,6686.727
2005-08-29,6678.02
2005-08-30,6632.844
2005-08-31,6782.581
2005-09-01,6936.557
2005-09-02,6955.528
2005-09-05,6965.789
2005-09-06,7041.588
2005-09-07,7060.381
2005-09-08,7024.958
2005-09-09,7073.437
2005-09-12,6991.564
2005-09-13,6923.547
2005-09-14,6959.218
2005-09-15,6912.753
2005-09-16,6953.724
2005-09-19,6911.828
2005-09-20,6961.906
2005-09-21,6901.061
2005-09-22,6819.41
2005-09-23,6813.498
2005-09-26,6944.239
2005-09-27,6909.041
2005-09-28,7017.78
2005-09-29,6993.131
2005-09-30,7055.614
2005-10-03,7005.732
2005-10-04,7069.785
2005-10-05,6972.576
2005-10-06,6976.771
2005-10-07,6958.005
2005-10-10,6922.673
2005-10-11,6932.365
2005-10-12,6912.019
2005-10-13,6779.344
2005-10-14,6868.529
2005-10-17,6873.887
2005-10-18,6777.037
2005-10-19,6648.637
2005-10-20,6684.202
2005-10-21,6667.068
2005-10-24,6747.792
2005-10-25,6772.656
2005-10-26,6798.431
2005-10-27,6742.821
2005-10-28,6697.722
2005-10-31,6807.867
2005-11-01,6828.006
2005-11-02,6864.813
2005-11-03,6967.557
2005-11-04,6848.958
2005-11-07,6840.389
2005-11-08,6798.856
2005-11-09,6764.048
2005-11-10,6779.876
2005-11-11,6851.653
2005-11-14,6878.141
2005-11-15,6883.789
2005-11-16,6822.94
2005-11-17,6876.444
2005-11-18,6922.942
2005-11-21,7001.791
2005-11-22,6997.447
2005-11-23,7065.338
2005-11-24,7036.93
2005-11-25,7022.569
2005-11-28,7032.742
2005-11-29,7039.582
2005-11-30,7015.347
2005-12-01,7081.958
2005-12-02,7104.249
2005-12-05,7128.671
2005-12-06,7195.293
2005-12-07,7124.088
2005-12-08,7185.116
2005-12-09,7178.414
2005-12-12,7255.596
2005-12-13,7269.324
2005-12-14,7323.126
2005-12-15,7268.307
2005-12-16,7343.169
2005-12-19,7297.39
2005-12-20,7259.984
2005-12-21,7286.953
2005-12-22,7319.53
2005-12-23,7328.19
2005-12-26,7328.19
2005-12-27,7339.44
2005-12-28,7360.743
2005-12-29,7341.411
2005-12-30,7229.505
2006-01-02,7282.852
2006-01-03,7441.767
2006-01-04,7616.067
2006-01-05,7598.992
2006-01-06,7683.64
2006-01-09,7652.738
2006-01-10,7633.253
2006-01-11,7699.476
2006-01-12,7691.571
2006-01-13,7651.445
2006-01-16,7676.567
2006-01-17,7570.049
2006-01-18,7517.729
2006-01-19,7607.877
2006-01-20,7522.606
2006-01-23,7612.683
2006-01-24,7625.006
2006-01-25,7715.67
2006-01-26,7879.563
2006-01-27,7963.297
2006-01-30,7923.008
2006-01-31,7984.028
2006-02-01,8036.809
2006-02-02,7918.144
2006-02-03,7869.744
2006-02-06,7864.544
2006-02-07,7851.989
2006-02-08,7752.808
2006-02-09,7881.23
2006-02-10,7798.803
2006-02-13,7913.293
2006-02-14,7882.986
2006-02-15,7832.518
2006-02-16,7898.906
2006-02-17,7969.743
2006-02-20,7978.354
2006-02-21,7975.887
2006-02-22,8054.481
2006-02-23,8063.686
2006-02-24,8092.036
2006-02-27,8083.727
2006-02-28,8014.494
2006-03-01,8123.428
2006-03-02,8069.211
2006-03-03,8045.189
2006-03-06,8062.12
2006-03-07,7929.861
2006-03-08,7903.181
2006-03-09,7948.168
2006-03-10,8017.093
2006-03-13,8117.02
2006-03-14,8211.018
2006-03-15,8254.722
2006-03-16,8334.02
2006-03-17,8378.91
2006-03-20,8384.717
2006-03-21,8360.933
2006-03-22,8350.884
2006-03-23,8279.687
2006-03-24,8326.682
2006-03-27,8257.025
2006-03-28,8266.34
2006-03-29,8247.917
2006-03-30,8448.542
2006-03-31,8390.65
2006-04-03,8466.427
2006-04-04,8487.865
2006-04-05,8533.941
2006-04-06,8522.408
2006-04-07,8366.595
2006-04-10,8376.395
2006-04-11,8244.998
2006-04-12,8185.091
2006-04-13,8197.032
2006-04-14,8197.032
2006-04-17,8327.224
2006-04-18,8315.339
2006-04-19,8472.211
2006-04-20,8515.939
2006-04-21,8624.76
2006-04-24,8590.577
2006-04-25,8653.135
2006-04-26,8725.295
2006-04-27,8745.438
2006-04-28,8730.479
2006-05-01,8745.727
2006-05-02,8873.435
2006-05-03,8775.48
2006-05-04,8901.594
2006-05-05,9058.676
2006-05-08,9081.54
2006-05-09,9175.366
2006-05-10,9154.116
2006-05-11,9157.015
2006-05-12,8991.534
2006-05-15,8795.06
2006-05-16,8841.564
2006-05-17,8477.054
2006-05-18,8497.146
2006-05-19,8542.511
2006-05-22,8348.969
2006-05-23,8588.854
2006-05-24,8410.961
2006-05-25,8562.764
2006-05-26,8686.095
2006-05-29,8684.041
2006-05-30,8562.73
2006-05-31,8644.082
2006-06-01,8664.675
2006-06-02,8758.924
2006-06-05,8677.138
2006-06-06,8399.366
2006-06-07,8434.229
2006-06-08,8094.848
2006-06-09,8260.407
2006-06-12,8126.301
2006-06-13,7895.267
2006-06-14,7939.813
2006-06-15,8148.351
2006-06-16,8130.643
2006-06-19,8141.786
2006-06-20,8228.432
2006-06-21,8267.692
2006-06-22,8268.269
2006-06-23,8225.669
2006-06-26,8238.871
2006-06-27,8213.774
2006-06-28,8184.989
2006-06-29,8374.381
2006-06-30,8695.461
2006-07-03,8723.113
2006-07-04,8730.791
2006-07-05,8568.985
2006-07-06,8673.736
2006-07-07,8698.598
2006-07-10,8696.994
2006-07-11,8579.816
2006-07-12,8594.704
2006-07-13,8432.335
2006-07-14,8254.876
2006-07-17,8128.062
2006-07-18,8098.228
2006-07-19,8360.965
2006-07-20,8435.706
2006-07-21,8358.946
2006-07-24,8486.189
2006-07-25,8509.765
2006-07-26,8512.355
2006-07-27,8742.367
2006-07-28,8828.858
2006-07-31,8790.433
2006-08-01,8673.198
2006-08-02,8885.174
2006-08-03,8798.068
2006-08-04,9023.084
2006-08-07,8840.216
2006-08-08,8863.3
2006-08-09,9015.526
2006-08-10,8857.325
2006-08-11,8864.439
2006-08-14,8963.407
2006-08-15,9100.939
2006-08-16,9201.397
2006-08-17,9240.119
2006-08-18,9192.964
2006-08-21,9209.861
2006-08-22,9163.123
2006-08-23,9052.503
2006-08-24,9116.111
2006-08-25,9092.13
2006-08-28,9190.699
2006-08-29,9174.856
2006-08-30,9261.339
2006-08-31,9198.317
2006-09-01,9252.642
2006-09-04,9361.222
2006-09-05,9267.865
2006-09-06,9168.357
2006-09-07,9016.081
2006-09-08,9007.424
2006-09-11,9005.937
2006-09-12,9122.522
2006-09-13,9142.666
2006-09-14,9184.374
2006-09-15,9161.926
2006-09-18,9178.585
2006-09-19,9121.444
2006-09-20,9289.363
2006-09-21,9333.716
2006-09-22,9257.008
2006-09-25,9225.647
2006-09-26,9311.843
2006-09-27,9387.951
2006-09-28,9358.683
2006-09-29,9343.06
2006-10-02,9389.578
2006-10-03,9348.48
2006-10-04,9407.258
2006-10-05,9478.73
2006-10-06,9405.482
2006-10-09,9408.445
2006-10-10,9421.359
2006-10-11,9433.038
2006-10-12,9545.654
2006-10-13,9488.251
2006-10-16,9499.706
2006-10-17,9372.577
2006-10-18,9465.82
2006-10-19,9539.67
2006-10-20,9566.507
2006-10-23,9602.262
2006-10-24,9578.21
2006-10-25,9641.553
2006-10-26,9751.136
2006-10-27,9756.659
2006-10-30,9663.227
2006-10-31,9701.991
2006-11-01,9748.342
2006-11-02,9623.993
2006-11-03,9633.963
2006-11-06,9747.804
2006-11-07,9885.335
2006-11-08,9845.175
2006-11-09,9878.765
2006-11-10,9939.316
2006-11-13,9959.086
2006-11-14,9929.446
2006-11-15,9987.933
2006-11-16,9966.498
2006-11-17,9878.15
2006-11-20,9895.771
2006-11-21,9893.932
2006-11-22,9956.607
2006-11-23,9906.886
2006-11-24,9949.113
2006-11-27,9798.451
2006-11-28,9807.523
2006-11-29,9948.961
2006-11-30,9943.481
2006-12-01,9868.423
2006-12-04,9929.28
2006-12-05,10036.845
2006-12-06,10029.586
2006-12-07,10072.659
2006-12-08,10073.713
2006-12-11,10103.345
2006-12-12,10107.018
2006-12-13,10172.851
2006-12-14,10207.348
2006-12-15,10207.261
2006-12-18,10180.205
2006-12-19,10164.927
2006-12-20,10245.116
2006-12-21,10211.881
2006-12-22,10108.149
2006-12-25,10108.149
2006-12-26,10092.398
2006-12-27,10257.548
2006-12-28,10286.893
2006-12-29,10293.054
2007-01-01,10293.054
2007-01-02,10548.874
2007-01-03,10505.411
2007-01-04,10377.471
2007-01-05,10227.171
2007-01-08,10231.665
2007-01-09,10294.095
2007-01-10,10177.305
2007-01-11,10349.8
2007-01-12,10414.42
2007-01-15,10469.162
2007-01-16,10385.109
2007-01-17,10328.257
2007-01-18,10324.604
2007-01-19,10437.386
2007-01-22,10347.184
2007-01-23,10383.916
2007-01-24,10452.613
2007-01-25,10402.633
2007-01-26,10267.754
2007-01-29,10333.799
2007-01-30,10406.354
2007-01-31,10361.69
2007-02-01,10483.614
2007-02-02,10455.411
2007-02-05,10424.6
2007-02-06,10447.16
2007-02-07,10528.399
2007-02-08,10479.627
2007-02-09,10491.151
2007-02-12,10372.403
2007-02-13,10457.495
2007-02-14,10590.961
2007-02-15,10521.651
2007-02-16,10493.699
2007-02-19,10527.645
2007-02-20,10492.056
2007-02-21,10460.888
2007-02-22,10428.0
2007-02-23,10508.044
2007-02-26,10581.789
2007-02-27,10345.839
2007-02-28,10159.216
2007-03-01,10026.752
2007-03-02,9938.516
2007-03-05,9815.141
2007-03-06,9901.989
2007-03-07,9951.571
2007-03-08,10085.683
2007-03-09,10091.016
2007-03-12,10051.994
2007-03-13,9934.593
2007-03-14,9638.938
2007-03-15,9823.957
2007-03-16,9830.429
2007-03-19,9969.848
2007-03-20,10036.933
2007-03-21,10055.461
2007-03-22,10287.564
2007-03-23,10293.758
2007-03-26,10208.717
2007-03-27,10230.579
2007-03-28,10145.972
2007-03-29,10249.007
2007-03-30,10247.401
2007-04-02,10297.53
2007-04-03,10415.915
2007-04-04,10481.241
2007-04-05,10552.266
2007-04-06,10552.266
2007-04-09,10497.292
2007-04-10,10627.474
2007-04-11,10603.653
2007-04-12,10649.103
2007-04-13,10760.7
2007-04-16,10962.824
2007-04-17,10975.534
2007-04-18,10972.099
2007-04-19,10944.83
2007-04-20,11199.83
2007-04-23,11089.829
2007-04-24,11097.701
2007-04-25,11235.669
2007-04-26,11237.717
2007-04-27,11259.555
2007-04-30,11301.438
2007-05-01,11259.205
2007-05-02,11308.833
2007-05-03,11284.218
2007-05-04,11466.553
2007-05-07,11492.353
2007-05-08,11363.44
2007-05-09,11447.347
2007-05-10,11336.584
2007-05-11,11460.908
2007-05-14,11419.664
2007-05-15,11565.574
2007-05-16,11454.406
2007-05-17,11368.407
2007-05-18,11545.438
2007-05-21,11553.748
2007-05-22,11562.024
2007-05-23,11656.325
2007-05-24,11475.961
2007-05-25,11537.976
2007-05-28,11582.788
2007-05-29,11595.044
2007-05-30,11515.195
2007-05-31,11648.856
2007-06-01,11767.511
2007-06-04,11734.038
2007-06-05,11683.742
2007-06-06,11474.492
2007-06-07,11348.448
2007-06-08,11261.245
2007-06-11,11368.102
2007-06-12,11245.55
2007-06-13,11306.341
2007-06-14,11561.46
2007-06-15,11722.749
2007-06-18,11742.358
2007-06-19,11757.101
2007-06-20,11810.481
2007-06-21,11670.148
2007-06-22,11648.154
2007-06-25,11614.43
2007-06-26,11511.221
2007-06-27,11436.138
2007-06-28,11604.296
2007-06-29,11733.174
2007-07-02,11784.117
2007-07-03,11858.055
2007-07-04,11903.921
2007-07-05,11804.043
2007-07-06,11978.14
2007-07-09,12015.108
2007-07-10,11889.831
2007-07-11,11846.388
2007-07-12,12034.234
2007-07-13,12124.025
2007-07-16,12152.786
2007-07-17,12095.565
2007-07-18,11894.76
2007-07-19,12027.525
2007-07-20,11795.635
2007-07-23,11900.376
2007-07-24,11683.416
2007-07-25,11424.338
2007-07-26,11114.772
2007-07-27,11007.173
2007-07-30,11023.103
2007-07-31,11244.096
2007-08-01,11032.994
2007-08-02,11097.258
2007-08-03,10974.49
2007-08-06,10864.307
2007-08-07,11062.019
2007-08-08,11345.084
2007-08-09,10961.104
2007-08-10,10532.46
2007-08-13,10774.446
2007-08-14,10539.707
2007-08-15,10390.037
2007-08-16,10002.685
2007-08-17,10364.922
2007-08-20,10381.379
2007-08-21,10407.546
2007-08-22,10586.152
2007-08-23,10641.885
2007-08-24,10756.188
2007-08-27,10801.309
2007-08-28,10543.057
2007-08-29,10596.295
2007-08-30,10708.475
2007-08-31,10838.563
2007-09-03,10822.764
2007-09-04,10874.831
2007-09-05,10680.346
2007-09-06,10775.777
2007-09-07,10550.138
2007-09-10,10495.321
2007-09-11,10704.132
2007-09-12,10782.805
2007-09-13,10868.374
2007-09-14,10773.759
2007-09-17,10571.31
2007-09-18,10798.157
2007-09-19,11265.656
2007-09-20,11295.228
2007-09-21,11319.415
2007-09-24,11283.271
2007-09-25,11194.103
2007-09-26,11283.316
2007-09-27,11413.183
2007-09-28,11449.79
2007-10-01,11538.429
2007-10-02,11536.091
2007-10-03,11542.504
2007-10-04,11544.223
2007-10-05,11637.154
2007-10-08,11519.506
2007-10-09,11591.579
2007-10-10,11605.23
2007-10-11,11718.975
2007-10-12,11643.714
2007-10-15,11575.93
2007-10-16,11479.703
2007-10-17,11535.226
2007-10-18,11485.865
2007-10-19,11369.003
2007-10-22,11112.926
2007-10-23,11232.703
2007-10-24,11131.907
2007-10-25,11347.834
2007-10-26,11526.499
2007-10-29,11644.492
2007-10-30,11597.001
2007-10-31,11741.336
2007-11-01,11422.568
2007-11-02,11376.465
2007-11-05,11249.661
2007-11-06,11350.261
2007-11-07,11473.745
2007-11-08,11397.653
2007-11-09,11133.209
2007-11-12,11086.089
2007-11-13,11149.768
2007-11-14,11365.355
2007-11-15,11175.441
2007-11-16,11120.305
2007-11-19,10964.51
2007-11-20,11209.874
2007-11-21,10967.176
2007-11-22,10968.841
2007-11-23,11185.672
2007-11-26,11091.709
2007-11-27,11105.495
2007-11-28,11307.421
2007-11-29,11407.595
2007-11-30,11515.038
2007-12-03,11413.154
2007-12-04,11328.413
2007-12-05,11470.743
2007-12-06,11469.246
2007-12-07,11586.258
2007-12-10,11714.747
2007-12-11,11646.001
2007-12-12,11674.807
2007-12-13,11312.699
2007-12-14,11198.65
2007-12-17,10960.364
2007-12-18,10969.872
2007-12-19,10916.826
2007-12-20,10924.544
2007-12-21,11100.303
2007-12-24,11127.84
2007-12-25,11127.84
2007-12-26,11204.325
2007-12-27,11269.822
2007-12-28,11363.706
2007-12-31,11276.957
2008-01-01,11276.957
2008-01-02,11225.37
2008-01-03,11222.655
2008-01-04,11081.66
2008-01-07,11088.755
2008-01-08,11179.937
2008-01-09,11059.049
2008-01-10,11067.424
2008-01-11,11106.814
2008-01-14,11246.207
2008-01-15,10922.57
2008-01-16,10760.982
2008-01-17,10618.11
2008-01-18,10373.329
2008-01-21,9603.509
2008-01-22,9879.637
2008-01-23,9413.495
2008-01-24,10020.16
2008-01-25,9902.916
2008-01-28,9909.515
2008-01-29,10078.296
2008-01-30,9951.353
2008-01-31,9948.917
2008-02-01,10162.441
2008-02-04,10150.931
2008-02-05,9626.218
2008-02-06,9679.765
2008-02-07,9418.069
2008-02-08,9356.128
2008-02-11,9287.381
2008-02-12,9630.071
2008-02-13,9675.659
2008-02-14,9695.731
2008-02-15,9533.049
2008-02-18,9693.483
2008-02-19,9800.163
2008-02-20,9604.117
2008-02-21,9776.284
2008-02-22,9708.925
2008-02-25,9931.03
2008-02-26,10102.179
2008-02-27,10214.444
2008-02-28,10063.437
2008-02-29,9914.986
2008-03-03,9847.952
2008-03-04,9691.074
2008-03-05,9900.775
2008-03-06,9730.139
2008-03-07,9620.742
2008-03-10,9521.008
2008-03-11,9641.259
2008-03-12,9877.952
2008-03-13,9750.758
2008-03-14,9632.948
2008-03-17,9364.905
2008-03-18,9761.923
2008-03-19,9601.035
2008-03-20,9443.089
2008-03-21,9443.089
2008-03-24,9429.614
2008-03-25,9901.847
2008-03-26,9952.173
2008-03-27,10083.389
2008-03-28,10024.808
2008-03-31,10075.52
2008-04-01,10297.008
2008-04-02,10469.3
2008-04-03,10394.944
2008-04-04,10475.474
2008-04-07,10546.062
2008-04-08,10487.874
2008-04-09,10451.324
2008-04-10,10427.814
2008-04-11,10314.501
2008-04-14,10255.787
2008-04-15,10245.035
2008-04-16,10511.178
2008-04-17,10495.316
2008-04-18,10620.395
2008-04-21,10642.766
2008-04-22,10601.694
2008-04-23,10636.249
2008-04-24,10516.987
2008-04-25,10630.776
2008-04-28,10692.023
2008-04-29,10622.868
2008-04-30,10632.508
2008-05-01,10551.581
2008-05-02,10717.968
2008-05-05,10748.569
2008-05-06,10735.434
2008-05-07,10692.058
2008-05-08,10630.606
2008-05-09,10457.812
2008-05-12,10542.61
2008-05-13,10573.002
2008-05-14,10680.197
2008-05-15,10698.08
2008-05-16,10841.856
2008-05-19,10918.674
2008-05-20,10863.527
2008-05-21,10876.008
2008-05-22,10866.975
2008-05-23,10707.453
2008-05-26,10745.31
2008-05-27,10671.808
2008-05-28,10712.154
2008-05-29,10667.883
2008-05-30,10766.892
2008-06-02,10605.135
2008-06-03,10635.648
2008-06-04,10450.964
2008-06-05,10475.835
2008-06-06,10350.587
2008-06-09,10330.951
2008-06-10,10094.003
2008-06-11,9938.055
2008-06-12,9916.113
2008-06-13,9895.743
2008-06-16,9944.212
2008-06-17,10046.627
2008-06-18,9876.827
2008-06-19,9806.686
2008-06-20,9759.943
2008-06-23,9661.52
2008-06-24,9704.315
2008-06-25,9843.691
2008-06-26,9726.526
2008-06-27,9677.446
2008-06-30,9771.928
2008-07-01,9549.453
2008-07-02,9552.233
2008-07-03,9578.818
2008-07-04,9420.066
2008-07-07,9553.278
2008-07-08,9419.292
2008-07-09,9603.043
2008-07-10,9460.771
2008-07-11,9243.929
2008-07-14,9319.049
2008-07-15,9159.566
2008-07-16,9128.478
2008-07-17,9432.16
2008-07-18,9629.945
2008-07-21,9686.165
2008-07-22,9678.323
2008-07-23,9787.411
2008-07-24,9642.537
2008-07-25,9661.47
2008-07-28,9583.902
2008-07-29,9478.73
2008-07-30,9642.157
2008-07-31,9660.641
2008-08-01,9495.926
2008-08-04,9435.535
2008-08-05,9605.138
2008-08-06,9718.428
2008-08-07,9695.358
2008-08-08,9547.031
2008-08-11,9649.747
2008-08-12,9543.498
2008-08-13,9238.143
2008-08-14,9328.498
2008-08-15,9255.55
2008-08-18,9262.891
2008-08-19,8995.535
2008-08-20,9080.883
2008-08-21,9048.217
2008-08-22,9217.376
2008-08-25,9097.992
2008-08-26,9029.452
2008-08-27,9083.662
2008-08-28,9288.023
2008-08-29,9339.441
2008-09-01,9216.957
2008-09-02,9303.204
2008-09-03,9093.444
2008-09-04,8747.089
2008-09-05,8450.975
2008-09-08,8747.503
2008-09-09,8645.215
2008-09-10,8590.859
2008-09-11,8430.776
2008-09-12,8735.899
2008-09-15,8355.174
2008-09-16,8135.484
2008-09-17,8003.527
2008-09-18,8021.619
2008-09-19,8854.571
2008-09-22,8780.01
2008-09-23,8665.287
2008-09-24,8583.254
2008-09-25,8823.31
2008-09-26,8665.174
2008-09-29,8107.097
2008-09-30,8068.504
2008-10-01,8090.682
2008-10-02,7830.641
2008-10-03,8108.142
2008-10-06,7206.491
2008-10-07,7331.186
2008-10-08,6845.232
2008-10-09,6802.48
2008-10-10,6157.739
2008-10-13,6842.408
2008-10-14,7092.624
2008-10-15,6614.26
2008-10-16,6124.524
2008-10-17,6455.472
2008-10-20,6603.902
2008-10-21,6633.508
2008-10-22,6199.141
2008-10-23,6201.838
2008-10-24,5876.301
2008-10-27,5508.469
2008-10-28,5565.617
2008-10-29,6286.42
2008-10-30,6299.955
2008-10-31,6380.119
2008-11-03,6465.821
2008-11-04,6896.237
2008-11-05,6786.802
2008-11-06,6221.942
2008-11-07,6363.383
2008-11-10,6431.071
2008-11-11,5987.61
2008-11-12,5779.885
2008-11-13,5858.137
2008-11-14,5994.678
2008-11-17,5746.68
2008-11-18,5821.168
2008-11-19,5561.246
2008-11-20,5323.279
2008-11-21,5129.494
2008-11-24,5816.138
2008-11-25,5946.998
2008-11-26,5868.733
2008-11-27,6023.395
2008-11-28,5981.038
2008-12-01,5615.374
2008-12-02,5805.802
2008-12-03,5830.425
2008-12-04,5862.161
2008-12-05,5555.446
2008-12-08,6155.495
2008-12-09,6254.283
2008-12-10,6346.19
2008-12-11,6416.674
2008-12-12,6290.403
2008-12-15,6348.3
2008-12-16,6518.216
2008-12-17,6725.33
2008-12-18,6785.144
2008-12-19,6514.731
2008-12-22,6357.276
2008-12-23,6306.312
2008-12-24,6285.542
2008-12-25,6285.542
2008-12-26,6315.877
2008-12-29,6438.587
2008-12-30,6570.556
2008-12-31,6459.0
2009-01-01,6459.0
2009-01-02,6767.182
2009-01-05,6627.149
2009-01-06,6636.802
2009-01-07,6694.763
2009-01-08,6664.871
2009-01-09,6532.612
2009-01-12,6338.195
2009-01-13,6160.929
2009-01-14,5877.463
2009-01-15,5712.09
2009-01-16,5865.558
2009-01-19,5748.744
2009-01-20,5491.405
2009-01-21,5451.114
2009-01-22,5431.083
2009-01-23,5278.21
2009-01-26,5621.006
2009-01-27,5623.29
2009-01-28,5927.86
2009-01-29,5735.321
2009-01-30,5555.408
2009-02-02,5451.028
2009-02-03,5621.977
2009-02-04,5749.926
2009-02-05,5744.355
2009-02-06,5857.542
2009-02-09,5986.803
2009-02-10,5750.755
2009-02-11,5725.509
2009-02-12,5545.673
2009-02-13,5656.468
2009-02-16,5526.048
2009-02-17,5246.546
2009-02-18,5223.615
2009-02-19,5270.244
2009-02-20,4989.18
2009-02-23,4991.108
2009-02-24,4947.271
2009-02-25,4915.419
2009-02-26,5040.07
2009-02-27,4927.264
2009-03-02,4686.475
2009-03-03,4634.582
2009-03-04,4830.751
2009-03-05,4623.866
2009-03-06,4577.687
2009-03-09,4529.228
2009-03-10,4857.71
2009-03-11,4889.204
2009-03-12,4941.851
2009-03-13,5009.565
2009-03-16,5221.443
2009-03-17,5180.378
2009-03-18,5242.77
2009-03-19,5541.223
2009-03-20,5486.477
2009-03-23,5656.434
2009-03-24,5640.797
2009-03-25,5672.498
2009-03-26,5685.899
2009-03-27,5481.648
2009-03-30,5183.976
2009-03-31,5412.51
2009-04-01,5486.096
2009-04-02,5903.61
2009-04-03,5858.466
2009-04-06,5789.524
2009-04-07,5656.187
2009-04-08,5699.151
2009-04-09,5819.854
2009-04-10,5822.121
2009-04-13,5871.493
2009-04-14,5935.533
2009-04-15,5856.075
2009-04-16,5968.78
2009-04-17,6052.184
2009-04-20,5723.091
2009-04-21,5712.7
2009-04-22,5883.928
2009-04-23,5877.588
2009-04-24,6134.639
2009-04-27,6064.968
2009-04-28,5919.023
2009-04-29,6152.595
2009-04-30,6280.337
2009-05-01,6281.285
2009-05-04,6498.779
2009-05-05,6512.003
2009-05-06,6626.848
2009-05-07,6595.854
2009-05-08,6739.852
2009-05-11,6675.43
2009-05-12,6637.995
2009-05-13,6422.296
2009-05-14,6433.117
2009-05-15,6461.883
2009-05-18,6561.302
2009-05-19,6731.092
2009-05-20,6894.035
2009-05-21,6714.827
2009-05-22,6858.334
2009-05-25,6891.042
2009-05-26,6961.522
2009-05-27,7029.46
2009-05-28,6978.361
2009-05-29,7119.64
2009-06-01,7369.533
2009-06-02,7447.006
2009-06-03,7239.746
2009-06-04,7257.796
2009-06-05,7225.778
2009-06-08,7028.083
2009-06-09,7115.74
2009-06-10,7159.606
2009-06-11,7256.165
2009-06-12,7225.259
2009-06-15,6905.044
2009-06-16,6901.406
2009-06-17,6769.153
2009-06-18,6896.714
2009-06-19,6948.656
2009-06-22,6695.995
2009-06-23,6729.61
2009-06-24,6883.249
2009-06-25,6772.301
2009-06-26,6768.952
2009-06-29,6906.304
2009-06-30,6780.673
2009-07-01,6998.02
2009-07-02,6722.791
2009-07-03,6725.389
2009-07-06,6612.657
2009-07-07,6589.988
2009-07-08,6442.207
2009-07-09,6512.225
2009-07-10,6389.733
2009-07-13,6550.897
2009-07-14,6625.748
2009-07-15,6892.847
2009-07-16,6981.587
2009-07-17,7021.659
2009-07-20,7194.17
2009-07-21,7257.161
2009-07-22,7243.477
2009-07-23,7423.202
2009-07-24,7388.378
2009-07-27,7434.709
2009-07-28,7315.277
2009-07-29,7317.431
2009-07-30,7478.979
2009-07-31,7531.775
2009-08-03,7811.876
2009-08-04,7815.491
2009-08-05,7786.589
2009-08-06,7830.432
2009-08-07,7862.865
2009-08-10,7806.269
2009-08-11,7672.688
2009-08-12,7816.798
2009-08-13,7916.666
2009-08-14,7814.31
2009-08-17,7555.556
2009-08-18,7644.235
2009-08-19,7704.253
2009-08-20,7836.912
2009-08-21,8138.037
2009-08-24,8246.976
2009-08-25,8309.032
2009-08-26,8210.532
2009-08-27,8175.4
2009-08-28,8370.234
2009-08-31,8251.789
2009-09-01,8056.515
2009-09-02,7977.971
2009-09-03,7972.662
2009-09-04,8075.671
2009-09-07,8258.778
2009-09-08,8366.471
2009-09-09,8514.692
2009-09-10,8489.907
2009-09-11,8590.506
2009-09-14,8577.761
2009-09-15,8609.369
2009-09-16,8840.691
2009-09-17,8946.339
2009-09-18,8936.341
2009-09-21,8835.617
2009-09-22,8952.583
2009-09-23,8938.258
2009-09-24,8754.725
2009-09-25,8699.496
2009-09-28,8864.847
2009-09-29,8796.532
2009-09-30,8787.655
2009-10-01,8576.734
2009-10-02,8435.453
2009-10-05,8523.931
2009-10-06,8826.946
2009-10-07,8758.558
2009-10-08,8911.077
2009-10-09,8881.605
2009-10-12,9028.903
2009-10-13,8932.496
2009-10-14,9187.122
2009-10-15,9207.008
2009-10-16,9001.61
2009-10-19,9192.563
2009-10-20,9142.025
2009-10-21,9173.278
2009-10-22,9042.78
2009-10-23,9035.206
2009-10-26,8802.186
2009-10-27,8687.879
2009-10-28,8446.636
2009-10-29,8619.706
2009-10-30,8329.173
2009-11-02,8438.341
2009-11-03,8216.531
2009-11-04,8533.575
2009-11-05,8653.61
2009-11-06,8643.956
2009-11-09,8924.393
2009-11-10,8896.351
2009-11-11,8982.842
2009-11-12,8906.341
2009-11-13,8925.877
2009-11-16,9107.961
2009-11-17,8944.667
2009-11-18,9039.626
2009-11-19,8806.451
2009-11-20,8719.729
2009-11-23,9001.595
2009-11-24,8891.184
2009-11-25,9033.733
2009-11-26,8662.744
2009-11-27,8763.832
2009-11-30,8686.232
