Date,AUSTRALIA SMALL VALUE Small Cap
2005-11-10,607.854
2005-11-11,609.517
2005-11-14,607.581
2005-11-15,610.293
2005-11-16,611.31
2005-11-17,617.776
2005-11-18,619.842
2005-11-21,622.372
2005-11-22,621.287
2005-11-23,626.846
2005-11-24,632.654
2005-11-25,628.966
2005-11-28,632.156
2005-11-29,633.35
2005-11-30,637.406
2005-12-01,630.707
2005-12-02,638.305
2005-12-05,642.073
2005-12-06,644.834
2005-12-07,642.745
2005-12-08,638.011
2005-12-09,639.324
2005-12-12,645.306
2005-12-13,642.328
2005-12-14,648.885
2005-12-15,642.989
2005-12-16,641.638
2005-12-19,637.329
2005-12-20,631.827
2005-12-21,634.606
2005-12-22,632.166
2005-12-23,630.804
2005-12-26,630.804
2005-12-27,629.245
2005-12-28,638.113
2005-12-29,639.38
2005-12-30,641.518
2006-01-02,641.518
2006-01-03,644.186
2006-01-04,656.666
2006-01-05,657.933
2006-01-06,660.867
2006-01-09,662.92
2006-01-10,660.392
2006-01-11,665.308
2006-01-12,659.189
2006-01-13,659.898
2006-01-16,658.659
2006-01-17,657.84
2006-01-18,646.488
2006-01-19,648.834
2006-01-20,650.55
2006-01-23,647.888
2006-01-24,647.756
2006-01-25,653.861
2006-01-26,655.73
2006-01-27,655.571
2006-01-30,653.428
2006-01-31,661.904
2006-02-01,665.554
2006-02-02,656.435
2006-02-03,650.807
2006-02-06,648.79
2006-02-07,647.651
2006-02-08,641.369
2006-02-09,647.586
2006-02-10,644.557
2006-02-13,642.679
2006-02-14,647.382
2006-02-15,650.677
2006-02-16,646.126
2006-02-17,643.104
2006-02-20,648.98
2006-02-21,650.828
2006-02-22,647.421
2006-02-23,653.995
2006-02-24,656.169
2006-02-27,657.666
2006-02-28,662.445
2006-03-01,656.96
2006-03-02,668.385
2006-03-03,664.555
2006-03-06,665.829
2006-03-07,658.89
2006-03-08,658.204
2006-03-09,661.639
2006-03-10,654.186
2006-03-13,661.446
2006-03-14,663.527
2006-03-15,668.424
2006-03-16,667.823
2006-03-17,662.066
2006-03-20,659.62
2006-03-21,652.984
2006-03-22,659.506
2006-03-23,656.512
2006-03-24,655.255
2006-03-27,657.193
2006-03-28,659.231
2006-03-29,654.979
2006-03-30,664.78
2006-03-31,664.373
2006-04-03,673.463
2006-04-04,670.239
2006-04-05,680.067
2006-04-06,688.415
2006-04-07,684.584
2006-04-10,676.792
2006-04-11,679.205
2006-04-12,672.551
2006-04-13,664.808
2006-04-14,664.808
2006-04-17,676.442
2006-04-18,683.019
2006-04-19,689.403
2006-04-20,680.748
2006-04-21,685.048
2006-04-24,684.761
2006-04-25,686.971
2006-04-26,700.287
2006-04-27,698.848
2006-04-28,698.257
2006-05-01,704.304
2006-05-02,699.76
2006-05-03,703.13
2006-05-04,702.334
2006-05-05,709.103
2006-05-08,714.374
2006-05-09,723.473
2006-05-10,727.109
2006-05-11,729.453
2006-05-12,722.115
2006-05-15,702.513
2006-05-16,705.303
2006-05-17,701.683
2006-05-18,695.138
2006-05-19,678.919
2006-05-22,667.286
2006-05-23,670.856
2006-05-24,666.679
2006-05-25,665.08
2006-05-26,669.193
2006-05-29,676.46
2006-05-30,679.891
2006-05-31,667.037
2006-06-01,671.344
2006-06-02,677.117
2006-06-05,682.244
2006-06-06,664.185
2006-06-07,662.741
2006-06-08,655.678
2006-06-09,666.77
2006-06-12,664.458
2006-06-13,649.824
2006-06-14,647.294
2006-06-15,650.588
2006-06-16,659.069
2006-06-19,651.429
2006-06-20,651.159
2006-06-21,651.085
2006-06-22,654.195
2006-06-23,649.185
2006-06-26,649.795
2006-06-27,656.326
2006-06-28,646.864
2006-06-29,651.064
2006-06-30,665.697
2006-07-03,666.263
2006-07-04,670.194
2006-07-05,666.042
2006-07-06,675.605
2006-07-07,682.853
2006-07-10,677.185
2006-07-11,678.277
2006-07-12,682.26
2006-07-13,678.532
2006-07-14,667.039
2006-07-17,661.003
2006-07-18,660.619
2006-07-19,660.93
2006-07-20,667.792
2006-07-21,669.092
2006-07-24,665.131
2006-07-25,668.513
2006-07-26,667.152
2006-07-27,682.111
2006-07-28,680.297
2006-07-31,685.048
2006-08-01,679.568
2006-08-02,675.371
2006-08-03,678.956
2006-08-04,677.847
2006-08-07,676.505
2006-08-08,677.41
2006-08-09,673.128
2006-08-10,675.183
2006-08-11,677.02
2006-08-14,674.981
2006-08-15,675.359
2006-08-16,679.165
2006-08-17,687.518
2006-08-18,679.826
2006-08-21,688.546
2006-08-22,690.537
2006-08-23,693.309
2006-08-24,683.974
2006-08-25,682.552
2006-08-28,684.85
2006-08-29,691.823
2006-08-30,697.705
2006-08-31,704.058
2006-09-01,704.571
2006-09-04,715.493
2006-09-05,716.803
2006-09-06,708.709
2006-09-07,702.161
2006-09-08,696.024
2006-09-11,684.75
2006-09-12,685.56
2006-09-13,690.58
2006-09-14,698.773
2006-09-15,697.266
2006-09-18,701.551
2006-09-19,705.287
2006-09-20,700.629
2006-09-21,704.824
2006-09-22,697.541
2006-09-25,701.596
2006-09-26,704.06
2006-09-27,715.674
2006-09-28,715.28
2006-09-29,717.043
2006-10-02,723.287
2006-10-03,720.421
2006-10-04,716.555
2006-10-05,728.226
2006-10-06,726.096
2006-10-09,726.635
2006-10-10,730.283
2006-10-11,734.585
2006-10-12,733.337
2006-10-13,737.022
2006-10-16,743.859
2006-10-17,740.839
2006-10-18,748.477
2006-10-19,751.044
2006-10-20,754.054
2006-10-23,752.703
2006-10-24,749.919
2006-10-25,756.923
2006-10-26,759.27
2006-10-27,760.68
2006-10-30,761.784
2006-10-31,765.679
2006-11-01,770.64
2006-11-02,771.718
2006-11-03,767.419
2006-11-06,768.656
2006-11-07,776.329
2006-11-08,763.811
2006-11-09,758.864
2006-11-10,766.697
2006-11-13,758.879
2006-11-14,764.895
2006-11-15,761.481
2006-11-16,761.578
2006-11-17,765.321
2006-11-20,752.375
2006-11-21,766.335
2006-11-22,784.097
2006-11-23,784.818
2006-11-24,787.824
2006-11-27,791.758
2006-11-28,785.421
2006-11-29,793.252
2006-11-30,799.902
2006-12-01,794.765
2006-12-04,790.085
2006-12-05,787.367
2006-12-06,795.183
2006-12-07,795.857
2006-12-08,792.6
2006-12-11,790.165
2006-12-12,792.419
2006-12-13,797.177
2006-12-14,797.864
2006-12-15,797.335
2006-12-18,797.834
2006-12-19,802.146
2006-12-20,812.206
2006-12-21,805.371
2006-12-22,812.794
2006-12-25,812.794
2006-12-26,811.084
2006-12-27,819.104
2006-12-28,825.575
2006-12-29,825.722
2007-01-01,825.722
2007-01-02,830.601
2007-01-03,824.708
2007-01-04,811.685
2007-01-05,802.208
2007-01-08,798.972
2007-01-09,808.511
2007-01-10,797.737
2007-01-11,805.548
2007-01-12,812.939
2007-01-15,819.109
2007-01-16,822.27
2007-01-17,827.389
2007-01-18,832.735
2007-01-19,833.667
2007-01-22,837.56
2007-01-23,841.488
2007-01-24,833.261
2007-01-25,834.628
2007-01-26,828.623
2007-01-29,825.446
2007-01-30,833.711
2007-01-31,830.834
2007-02-01,837.506
2007-02-02,839.421
2007-02-05,840.792
2007-02-06,843.734
2007-02-07,845.466
2007-02-08,852.118
2007-02-09,847.465
2007-02-12,841.972
2007-02-13,848.701
2007-02-14,860.364
2007-02-15,862.097
2007-02-16,861.065
2007-02-19,867.042
2007-02-20,864.715
2007-02-21,868.057
2007-02-22,874.738
2007-02-23,875.388
2007-02-26,874.104
2007-02-27,868.776
2007-02-28,846.062
2007-03-01,844.217
2007-03-02,838.933
2007-03-05,810.22
2007-03-06,825.475
2007-03-07,837.05
2007-03-08,835.443
2007-03-09,843.741
2007-03-12,855.301
2007-03-13,856.873
2007-03-14,839.735
2007-03-15,855.266
2007-03-16,857.774
2007-03-19,870.15
2007-03-20,874.842
2007-03-21,871.012
2007-03-22,888.752
2007-03-23,883.909
2007-03-26,893.318
2007-03-27,888.548
2007-03-28,878.53
2007-03-29,883.353
2007-03-30,887.033
2007-04-02,890.45
2007-04-03,900.59
2007-04-04,916.17
2007-04-05,913.103
2007-04-06,913.103
2007-04-09,909.872
2007-04-10,930.376
2007-04-11,937.489
2007-04-12,943.646
2007-04-13,947.917
2007-04-16,957.697
2007-04-17,965.461
2007-04-18,968.995
2007-04-19,956.904
2007-04-20,958.333
2007-04-23,960.028
2007-04-24,948.949
2007-04-25,955.71
2007-04-26,952.12
2007-04-27,953.251
2007-04-30,958.677
2007-05-01,950.887
2007-05-02,960.785
2007-05-03,959.205
2007-05-04,960.804
2007-05-07,968.732
2007-05-08,967.181
2007-05-09,970.525
2007-05-10,979.948
2007-05-11,974.259
2007-05-14,983.821
2007-05-15,981.881
2007-05-16,973.686
2007-05-17,976.109
2007-05-18,971.264
2007-05-21,977.237
2007-05-22,974.488
2007-05-23,984.297
2007-05-24,966.456
2007-05-25,966.013
2007-05-28,965.084
2007-05-29,972.19
2007-05-30,968.136
2007-05-31,1000.0
2007-06-01,1007.327
2007-06-04,1018.038
2007-06-05,1019.002
2007-06-06,1019.228
2007-06-07,1018.522
2007-06-08,1003.004
2007-06-11,1000.567
2007-06-12,1004.92
2007-06-13,990.141
2007-06-14,988.302
2007-06-15,995.269
2007-06-18,996.302
2007-06-19,1001.744
2007-06-20,1013.619
2007-06-21,1014.257
2007-06-22,1019.852
2007-06-25,1013.128
2007-06-26,1014.911
2007-06-27,987.336
2007-06-28,1014.218
2007-06-29,1017.847
2007-07-02,1029.036
2007-07-03,1026.99
2007-07-04,1029.409
2007-07-05,1029.404
2007-07-06,1027.916
2007-07-09,1028.357
2007-07-10,1025.091
2007-07-11,1022.336
2007-07-12,1031.947
2007-07-13,1041.046
2007-07-16,1049.469
2007-07-17,1046.407
2007-07-18,1043.363
2007-07-19,1053.436
2007-07-20,1064.72
2007-07-23,1065.368
2007-07-24,1073.648
2007-07-25,1060.162
2007-07-26,1044.691
2007-07-27,994.552
2007-07-30,987.091
2007-07-31,998.435
2007-08-01,963.745
2007-08-02,969.206
2007-08-03,970.63
2007-08-06,949.812
2007-08-07,962.919
2007-08-08,982.844
2007-08-09,986.115
2007-08-10,944.556
2007-08-13,949.809
2007-08-14,935.319
2007-08-15,892.857
2007-08-16,836.885
2007-08-17,833.175
2007-08-20,877.375
2007-08-21,881.468
2007-08-22,893.193
2007-08-23,929.808
2007-08-24,926.377
2007-08-27,950.279
2007-08-28,942.768
2007-08-29,920.492
2007-08-30,932.312
2007-08-31,942.477
2007-09-03,953.135
2007-09-04,962.583
2007-09-05,961.319
2007-09-06,958.671
2007-09-07,961.656
2007-09-10,948.353
2007-09-11,957.475
2007-09-12,965.435
2007-09-13,962.722
2007-09-14,974.831
2007-09-17,966.902
2007-09-18,948.563
2007-09-19,989.588
2007-09-20,1004.238
2007-09-21,998.718
2007-09-24,1010.192
2007-09-25,1012.951
2007-09-26,1020.948
2007-09-27,1026.526
2007-09-28,1029.515
2007-10-01,1034.893
2007-10-02,1032.61
2007-10-03,1035.741
2007-10-04,1034.575
2007-10-05,1049.165
2007-10-08,1047.651
2007-10-09,1047.849
2007-10-10,1057.165
2007-10-11,1063.678
2007-10-12,1061.563
2007-10-15,1063.807
2007-10-16,1037.122
2007-10-17,1044.506
2007-10-18,1051.574
2007-10-19,1040.663
2007-10-22,1008.018
2007-10-23,1037.017
2007-10-24,1042.563
2007-10-25,1052.424
2007-10-26,1068.021
2007-10-29,1076.651
2007-10-30,1070.522
2007-10-31,1086.992
2007-11-01,1087.599
2007-11-02,1061.673
2007-11-05,1051.305
2007-11-06,1068.145
2007-11-07,1082.624
2007-11-08,1053.746
2007-11-09,1037.736
2007-11-12,979.578
2007-11-13,999.285
2007-11-14,1023.362
2007-11-15,1013.909
2007-11-16,1004.087
2007-11-19,1013.049
2007-11-20,1003.019
2007-11-21,972.424
2007-11-22,969.433
2007-11-23,970.128
2007-11-26,990.505
2007-11-27,978.818
2007-11-28,977.575
2007-11-29,984.517
2007-11-30,997.748
2007-12-03,999.413
2007-12-04,990.328
2007-12-05,976.065
2007-12-06,995.616
2007-12-07,1012.912
2007-12-10,1014.252
2007-12-11,1028.032
2007-12-12,1017.342
2007-12-13,1004.888
2007-12-14,969.156
2007-12-17,922.957
2007-12-18,917.478
2007-12-19,920.817
2007-12-20,922.415
2007-12-21,944.327
2007-12-24,960.652
2007-12-25,960.652
2007-12-26,963.243
2007-12-27,967.514
2007-12-28,961.415
2007-12-31,965.627
2008-01-01,965.627
2008-01-02,971.669
2008-01-03,962.111
2008-01-04,954.477
2008-01-07,930.451
2008-01-08,943.915
2008-01-09,930.716
2008-01-10,938.73
2008-01-11,928.078
2008-01-14,934.499
2008-01-15,911.705
2008-01-16,881.909
2008-01-17,903.556
2008-01-18,871.008
2008-01-21,835.263
2008-01-22,787.918
2008-01-23,805.876
2008-01-24,833.212
2008-01-25,875.052
2008-01-28,876.688
2008-01-29,869.427
2008-01-30,854.384
2008-01-31,859.318
2008-02-01,890.526
2008-02-04,906.731
2008-02-05,877.522
2008-02-06,851.67
2008-02-07,845.116
2008-02-08,863.637
2008-02-11,857.997
2008-02-12,876.85
2008-02-13,863.863
2008-02-14,886.108
2008-02-15,870.831
2008-02-18,874.82
2008-02-19,891.531
2008-02-20,871.303
2008-02-21,886.261
2008-02-22,877.842
2008-02-25,875.331
2008-02-26,894.222
2008-02-27,913.814
2008-02-28,911.653
2008-02-29,894.478
2008-03-03,868.589
2008-03-04,852.442
2008-03-05,845.072
2008-03-06,851.048
2008-03-07,827.802
2008-03-10,802.335
2008-03-11,805.937
2008-03-12,824.829
2008-03-13,818.342
2008-03-14,821.926
2008-03-17,790.193
2008-03-18,798.188
2008-03-19,812.63
2008-03-20,772.393
2008-03-21,772.393
2008-03-24,781.36
2008-03-25,819.607
2008-03-26,840.85
2008-03-27,843.11
2008-03-28,841.552
2008-03-31,847.254
2008-04-01,838.997
2008-04-02,855.653
2008-04-03,870.43
2008-04-04,876.82
2008-04-07,888.65
2008-04-08,887.101
2008-04-09,873.351
2008-04-10,858.048
2008-04-11,850.746
2008-04-14,827.903
2008-04-15,838.107
2008-04-16,863.236
2008-04-17,868.523
2008-04-18,853.6
2008-04-21,889.016
2008-04-22,884.453
2008-04-23,898.955
2008-04-24,883.719
2008-04-25,877.709
2008-04-28,886.442
2008-04-29,888.074
2008-04-30,898.192
2008-05-01,881.76
2008-05-02,900.752
2008-05-05,907.547
2008-05-06,900.171
2008-05-07,891.682
2008-05-08,897.993
2008-05-09,896.184
2008-05-12,894.101
2008-05-13,887.435
2008-05-14,881.591
2008-05-15,889.919
2008-05-16,900.846
2008-05-19,895.95
2008-05-20,902.123
2008-05-21,900.735
2008-05-22,894.827
2008-05-23,890.901
2008-05-26,878.976
2008-05-27,881.322
2008-05-28,874.069
2008-05-29,880.139
2008-05-30,875.96
2008-06-02,871.021
2008-06-03,863.601
2008-06-04,870.666
2008-06-05,857.463
2008-06-06,867.794
2008-06-09,860.345
2008-06-10,823.282
2008-06-11,817.97
2008-06-12,783.849
2008-06-13,787.9
2008-06-16,784.849
2008-06-17,786.721
2008-06-18,787.381
2008-06-19,784.711
2008-06-20,785.696
2008-06-23,768.629
2008-06-24,770.794
2008-06-25,767.376
2008-06-26,776.795
2008-06-27,759.656
2008-06-30,743.827
2008-07-01,740.534
2008-07-02,746.653
2008-07-03,740.722
2008-07-04,749.312
2008-07-07,742.432
2008-07-08,730.653
2008-07-09,740.48
2008-07-10,735.706
2008-07-11,739.716
2008-07-14,734.968
2008-07-15,734.586
2008-07-16,726.328
2008-07-17,740.012
2008-07-18,737.068
2008-07-21,759.434
2008-07-22,764.32
2008-07-23,775.805
2008-07-24,781.357
2008-07-25,762.648
2008-07-28,759.914
2008-07-29,742.769
2008-07-30,747.267
2008-07-31,747.516
2008-08-01,734.199
2008-08-04,732.05
2008-08-05,724.703
2008-08-06,737.827
2008-08-07,735.316
2008-08-08,721.623
2008-08-11,739.227
2008-08-12,726.942
2008-08-13,700.209
2008-08-14,707.409
2008-08-15,699.135
2008-08-18,700.964
2008-08-19,679.303
2008-08-20,680.59
2008-08-21,678.498
2008-08-22,679.556
2008-08-25,698.371
2008-08-26,691.576
2008-08-27,687.836
2008-08-28,697.246
2008-08-29,703.005
2008-09-01,690.591
2008-09-02,692.488
2008-09-03,691.921
2008-09-04,681.303
2008-09-05,650.328
2008-09-08,675.669
2008-09-09,658.695
2008-09-10,648.581
2008-09-11,631.75
2008-09-12,653.275
2008-09-15,625.393
2008-09-16,599.349
2008-09-17,599.068
2008-09-18,584.672
2008-09-19,620.044
2008-09-22,641.583
2008-09-23,622.526
2008-09-24,634.781
2008-09-25,636.043
2008-09-26,624.794
2008-09-29,605.873
2008-09-30,570.809
2008-10-01,589.947
2008-10-02,566.4
2008-10-03,563.591
2008-10-06,494.382
2008-10-07,499.952
2008-10-08,442.715
2008-10-09,455.552
2008-10-10,388.256
2008-10-13,416.601
2008-10-14,449.011
2008-10-15,441.179
2008-10-16,399.448
2008-10-17,416.595
2008-10-20,426.804
2008-10-21,431.362
2008-10-22,403.947
2008-10-23,382.01
2008-10-24,337.778
2008-10-27,322.853
2008-10-28,314.449
2008-10-29,337.264
2008-10-30,351.243
2008-10-31,357.261
2008-11-03,388.911
2008-11-04,397.376
2008-11-05,412.978
2008-11-06,381.115
2008-11-07,370.698
2008-11-10,386.758
2008-11-11,355.687
2008-11-12,346.434
2008-11-13,331.457
2008-11-14,345.283
2008-11-17,327.793
2008-11-18,318.89
2008-11-19,313.725
2008-11-20,286.228
2008-11-21,284.778
2008-11-24,298.75
2008-11-25,298.813
2008-11-26,290.533
2008-11-27,298.148
2008-11-28,306.023
2008-12-01,297.862
2008-12-02,286.362
2008-12-03,288.377
2008-12-04,284.442
2008-12-05,273.34
2008-12-08,291.448
2008-12-09,288.362
2008-12-10,297.898
2008-12-11,294.414
2008-12-12,280.014
2008-12-15,293.405
2008-12-16,288.192
2008-12-17,299.558
2008-12-18,306.907
2008-12-19,292.422
2008-12-22,291.336
2008-12-23,294.179
2008-12-24,300.476
2008-12-25,300.476
2008-12-26,299.488
2008-12-29,309.177
2008-12-30,312.046
2008-12-31,323.431
2009-01-01,323.431
2009-01-02,328.463
2009-01-05,332.838
2009-01-06,335.395
2009-01-07,339.903
2009-01-08,331.346
2009-01-09,331.223
2009-01-12,317.571
2009-01-13,306.289
2009-01-14,303.72
2009-01-15,286.784
2009-01-16,295.149
2009-01-19,294.987
2009-01-20,281.486
2009-01-21,273.887
2009-01-22,277.176
2009-01-23,266.442
2009-01-26,269.881
2009-01-27,272.007
2009-01-28,276.171
2009-01-29,273.101
2009-01-30,263.683
2009-02-02,258.698
2009-02-03,258.284
2009-02-04,252.561
2009-02-05,246.369
2009-02-06,254.966
2009-02-09,263.213
2009-02-10,254.207
2009-02-11,245.886
2009-02-12,246.461
2009-02-13,255.251
2009-02-16,249.93
2009-02-17,245.049
2009-02-18,236.222
2009-02-19,244.337
2009-02-20,238.774
2009-02-23,234.124
2009-02-24,231.186
2009-02-25,232.555
2009-02-26,236.677
2009-02-27,231.051
2009-03-02,222.554
2009-03-03,223.944
2009-03-04,218.982
2009-03-05,217.926
2009-03-06,213.287
2009-03-09,209.175
2009-03-10,213.415
2009-03-11,220.238
2009-03-12,219.531
2009-03-13,233.249
2009-03-16,241.31
2009-03-17,251.609
2009-03-18,256.534
2009-03-19,273.45
2009-03-20,268.301
2009-03-23,277.539
2009-03-24,281.899
2009-03-25,290.507
2009-03-26,294.275
2009-03-27,295.044
2009-03-30,289.1
2009-03-31,295.343
2009-04-01,295.112
2009-04-02,314.907
2009-04-03,315.84
2009-04-06,322.508
2009-04-07,320.225
2009-04-08,307.897
2009-04-09,320.083
2009-04-10,320.083
2009-04-13,324.614
2009-04-14,332.53
2009-04-15,332.284
2009-04-16,336.148
2009-04-17,335.873
2009-04-20,332.831
2009-04-21,322.154
2009-04-22,320.211
2009-04-23,324.621
2009-04-24,324.422
2009-04-27,326.48
2009-04-28,325.495
2009-04-29,338.397
2009-04-30,350.027
2009-05-01,349.199
2009-05-04,363.845
2009-05-05,369.451
2009-05-06,369.565
2009-05-07,380.91
2009-05-08,386.195
2009-05-11,389.53
2009-05-12,385.174
2009-05-13,378.246
2009-05-14,360.883
2009-05-15,361.972
2009-05-18,356.731
2009-05-19,372.042
2009-05-20,373.152
2009-05-21,371.446
2009-05-22,373.815
2009-05-25,374.715
2009-05-26,378.996
2009-05-27,388.927
2009-05-28,386.237
2009-05-29,394.639
2009-06-01,404.897
2009-06-02,420.569
2009-06-03,431.001
2009-06-04,421.022
2009-06-05,421.017
2009-06-08,412.893
2009-06-09,414.696
2009-06-10,426.228
2009-06-11,440.795
2009-06-12,441.196
2009-06-15,433.092
2009-06-16,425.971
2009-06-17,410.889
2009-06-18,418.428
2009-06-19,421.979
2009-06-22,418.925
2009-06-23,406.082
2009-06-24,415.009
2009-06-25,416.217
2009-06-26,423.784
2009-06-29,417.757
2009-06-30,427.767
2009-07-01,417.662
2009-07-02,413.467
2009-07-03,412.017
2009-07-06,404.355
2009-07-07,409.609
2009-07-08,397.085
2009-07-09,396.211
2009-07-10,397.442
2009-07-13,395.028
2009-07-14,411.748
2009-07-15,427.377
2009-07-16,435.835
2009-07-17,433.576
2009-07-20,442.336
2009-07-21,447.449
2009-07-22,452.151
2009-07-23,462.2
2009-07-24,459.062
2009-07-27,466.811
2009-07-28,473.864
2009-07-29,473.065
2009-07-30,482.743
2009-07-31,491.417
2009-08-03,498.523
2009-08-04,496.043
2009-08-05,490.775
2009-08-06,495.918
2009-08-07,491.328
2009-08-10,495.911
2009-08-11,499.302
2009-08-12,499.249
2009-08-13,519.747
2009-08-14,520.581
2009-08-17,507.714
2009-08-18,508.036
2009-08-19,512.4
2009-08-20,515.627
2009-08-21,506.504
2009-08-24,521.767
2009-08-25,526.077
2009-08-26,525.886
2009-08-27,527.976
2009-08-28,549.13
2009-08-31,551.971
2009-09-01,543.855
2009-09-02,531.42
2009-09-03,534.274
2009-09-04,541.312
2009-09-07,551.554
2009-09-08,562.253
2009-09-09,562.424
2009-09-10,568.136
2009-09-11,577.711
2009-09-14,568.892
2009-09-15,573.233
2009-09-16,588.054
2009-09-17,599.291
2009-09-18,597.253
2009-09-21,592.165
2009-09-22,597.232
2009-09-23,605.336
2009-09-24,597.677
2009-09-25,592.836
2009-09-28,586.799
2009-09-29,596.472
2009-09-30,607.415
2009-10-01,604.319
2009-10-02,586.615
2009-10-05,589.876
2009-10-06,601.419
2009-10-07,609.953
2009-10-08,626.142
2009-10-09,628.648
2009-10-12,630.269
2009-10-13,638.151
2009-10-14,646.998
2009-10-15,656.095
2009-10-16,651.328
2009-10-19,653.833
2009-10-20,661.868
2009-10-21,667.963
2009-10-22,661.196
2009-10-23,665.724
2009-10-26,656.977
2009-10-27,641.616
2009-10-28,622.58
2009-10-29,614.238
2009-10-30,618.453
2009-11-02,605.269
2009-11-03,603.961
2009-11-04,607.159
2009-11-05,603.883
2009-11-06,619.321
2009-11-09,639.64
2009-11-10,648.407
2009-11-11,655.524
2009-11-12,650.485
2009-11-13,652.537
2009-11-16,667.604
2009-11-17,653.228
2009-11-18,655.493
2009-11-19,640.579
2009-11-20,633.154
2009-11-23,645.252
2009-11-24,638.366
2009-11-25,642.677
2009-11-26,630.65
2009-11-27,613.154
2009-11-30,624.75
2009-12-01,631.218
2009-12-02,638.995
2009-12-03,642.149
2009-12-04,627.07
2009-12-07,620.863
2009-12-08,613.557
2009-12-09,610.24
2009-12-10,609.634
2009-12-11,612.187
2009-12-14,617.946
2009-12-15,616.333
2009-12-16,605.972
2009-12-17,606.642
2009-12-18,603.664
2009-12-21,604.201
2009-12-22,603.375
2009-12-23,612.074
2009-12-24,619.766
2009-12-25,619.766
2009-12-28,623.313
2009-12-29,639.24
2009-12-30,634.751
2009-12-31,641.636
2010-01-01,641.636
2010-01-04,654.28
2010-01-05,661.91
2010-01-06,665.21
2010-01-07,663.845
2010-01-08,663.993
2010-01-11,674.133
2010-01-12,664.699
2010-01-13,660.917
2010-01-14,663.627
2010-01-15,659.917
2010-01-18,659.652
2010-01-19,648.572
2010-01-20,642.316
2010-01-21,631.221
2010-01-22,621.758
2010-01-25,616.029
2010-01-26,612.756
2010-01-27,603.722
2010-01-28,610.411
2010-01-29,595.747
2010-02-01,584.095
2010-02-02,593.398
2010-02-03,595.026
2010-02-04,583.407
2010-02-05,568.12
2010-02-08,568.089
2010-02-09,568.039
2010-02-10,574.729
2010-02-11,589.02
2010-02-12,587.663
2010-02-15,587.912
2010-02-16,591.527
2010-02-17,598.127
2010-02-18,600.454
2010-02-19,594.337
2010-02-22,605.582
2010-02-23,601.266
2010-02-24,598.742
2010-02-25,585.158
2010-02-26,593.828
2010-03-01,603.107
2010-03-02,608.747
2010-03-03,614.228
2010-03-04,609.309
2010-03-05,617.552
2010-03-08,624.185
2010-03-09,626.369
2010-03-10,625.586
2010-03-11,620.268
2010-03-12,621.663
2010-03-15,613.075
2010-03-16,616.379
2010-03-17,624.812
2010-03-18,624.394
2010-03-19,622.52
2010-03-22,617.228
2010-03-23,622.092
2010-03-24,617.006
2010-03-25,615.977
2010-03-26,609.641
2010-03-29,619.94
2010-03-30,624.827
2010-03-31,618.434
2010-04-01,618.929
2010-04-02,618.929
2010-04-05,618.56
2010-04-06,628.661
2010-04-07,633.714
2010-04-08,633.177
2010-04-09,640.183
2010-04-12,643.16
2010-04-13,634.922
2010-04-14,645.438
2010-04-15,645.073
2010-04-16,640.68
2010-04-19,626.689
2010-04-20,635.102
2010-04-21,640.721
2010-04-22,638.05
2010-04-23,635.643
2010-04-26,639.367
2010-04-27,639.418
2010-04-28,627.162
2010-04-29,628.06
2010-04-30,630.945
2010-05-03,623.625
2010-05-04,609.162
2010-05-05,596.549
2010-05-06,587.126
2010-05-07,565.039
2010-05-10,584.052
2010-05-11,579.905
2010-05-12,584.614
2010-05-13,596.38
2010-05-14,590.585
2010-05-17,565.375
2010-05-18,562.967
2010-05-19,531.186
2010-05-20,507.326
2010-05-21,506.84
2010-05-24,513.809
2010-05-25,491.394
2010-05-26,501.535
2010-05-27,513.402
2010-05-28,525.564
2010-05-31,520.289
2010-06-01,514.284
2010-06-02,503.175
2010-06-03,518.231
2010-06-04,505.717
2010-06-07,482.071
2010-06-08,488.604
2010-06-09,497.296
2010-06-10,510.674
2010-06-11,518.301
2010-06-14,527.884
2010-06-15,528.323
2010-06-16,539.476
2010-06-17,537.913
2010-06-18,543.809
2010-06-21,555.155
2010-06-22,547.165
2010-06-23,531.137
2010-06-24,529.683
2010-06-25,523.671
2010-06-28,523.45
2010-06-29,505.774
2010-06-30,496.871
2010-07-01,485.222
2010-07-02,496.325
2010-07-05,487.824
2010-07-06,502.013
2010-07-07,499.358
2010-07-08,520.856
2010-07-09,526.326
2010-07-12,527.693
2010-07-13,530.553
2010-07-14,542.208
2010-07-15,537.354
2010-07-16,531.119
2010-07-19,518.889
2010-07-20,530.119
2010-07-21,536.473
2010-07-22,539.388
2010-07-23,549.747
2010-07-26,557.591
2010-07-27,560.104
2010-07-28,555.955
2010-07-29,558.808
2010-07-30,558.01
2010-08-02,568.707
2010-08-03,572.571
2010-08-04,569.38
2010-08-05,574.484
2010-08-06,578.113
2010-08-09,580.341
2010-08-10,572.77
2010-08-11,558.191
2010-08-12,548.034
2010-08-13,554.805
2010-08-16,555.921
2010-08-17,569.698
2010-08-18,567.632
2010-08-19,565.773
2010-08-20,552.324
2010-08-23,560.373
2010-08-24,553.336
2010-08-25,543.149
2010-08-26,551.155
2010-08-27,556.132
2010-08-30,569.111
2010-08-31,560.423
2010-09-01,583.78
2010-09-02,589.421
2010-09-03,597.785
2010-09-06,607.192
2010-09-07,603.436
2010-09-08,602.311
2010-09-09,613.706
2010-09-10,612.273
2010-09-13,626.402
