Date,AUSTRALIA SMALL VALUE Small Cap
2010-09-13,656.626
2010-09-14,664.635
2010-09-15,669.624
2010-09-16,662.169
2010-09-17,666.124
2010-09-20,673.768
2010-09-21,672.42
2010-09-22,680.991
2010-09-23,675.057
2010-09-24,674.994
2010-09-27,687.396
2010-09-28,690.968
2010-09-29,691.836
2010-09-30,685.331
2010-10-01,683.529
2010-10-04,683.941
2010-10-05,684.911
2010-10-06,698.961
2010-10-07,707.784
2010-10-08,706.277
2010-10-11,709.021
2010-10-12,699.236
2010-10-13,708.229
2010-10-14,719.847
2010-10-15,714.12
2010-10-18,715.748
2010-10-19,706.745
2010-10-20,710.323
2010-10-21,713.081
2010-10-22,708.753
2010-10-25,725.71
2010-10-26,719.147
2010-10-27,697.542
2010-10-28,711.937
2010-10-29,707.6
2010-11-01,719.911
2010-11-02,726.881
2010-11-03,726.918
2010-11-04,744.814
2010-11-05,749.584
2010-11-08,744.265
2010-11-09,746.572
2010-11-10,729.765
2010-11-11,733.531
2010-11-12,723.419
2010-11-15,720.544
2010-11-16,713.722
2010-11-17,705.819
2010-11-18,712.656
2010-11-19,712.911
2010-11-22,718.366
2010-11-23,703.78
2010-11-24,708.566
2010-11-25,703.977
2010-11-26,691.721
2010-11-29,688.379
2010-11-30,687.267
2010-12-01,687.369
2010-12-02,706.791
2010-12-03,719.347
2010-12-06,723.38
2010-12-07,727.989
2010-12-08,714.151
2010-12-09,722.187
2010-12-10,720.851
2010-12-13,726.257
2010-12-14,733.086
2010-12-15,733.54
2010-12-16,728.573
2010-12-17,729.117
2010-12-20,729.126
2010-12-21,734.651
2010-12-22,738.67
2010-12-23,746.877
2010-12-24,745.692
2010-12-27,745.247
2010-12-28,751.376
2010-12-29,761.194
2010-12-30,761.847
2010-12-31,768.539
2011-01-03,763.741
2011-01-04,757.276
2011-01-05,746.784
2011-01-06,745.26
2011-01-07,747.223
2011-01-10,743.074
2011-01-11,736.672
2011-01-12,745.509
2011-01-13,760.926
2011-01-14,755.944
2011-01-17,755.895
2011-01-18,758.67
2011-01-19,768.786
2011-01-20,750.587
2011-01-21,749.797
2011-01-24,759.768
2011-01-25,761.084
2011-01-26,762.232
2011-01-27,754.174
2011-01-28,748.198
2011-01-31,746.229
2011-02-01,756.964
2011-02-02,762.76
2011-02-03,766.176
2011-02-04,775.45
2011-02-07,775.821
2011-02-08,778.868
2011-02-09,775.083
2011-02-10,765.936
2011-02-11,760.971
2011-02-14,768.235
2011-02-15,765.376
2011-02-16,764.959
2011-02-17,774.734
2011-02-18,778.038
2011-02-21,772.441
2011-02-22,760.483
2011-02-23,756.773
2011-02-24,755.394
2011-02-25,762.139
2011-02-28,767.067
2011-03-01,766.693
2011-03-02,762.339
2011-03-03,761.154
2011-03-04,769.649
2011-03-07,763.969
2011-03-08,757.822
2011-03-09,754.949
2011-03-10,737.812
2011-03-11,733.478
2011-03-14,726.023
2011-03-15,696.384
2011-03-16,698.42
2011-03-17,693.239
2011-03-18,718.998
2011-03-21,726.378
2011-03-22,733.976
2011-03-23,730.9
2011-03-24,748.354
2011-03-25,762.166
2011-03-28,760.446
2011-03-29,761.707
2011-03-30,773.896
2011-03-31,777.994
2011-04-01,782.364
2011-04-04,789.143
2011-04-05,788.406
2011-04-06,797.19
2011-04-07,799.499
2011-04-08,809.052
2011-04-11,807.936
2011-04-12,788.408
2011-04-13,794.111
2011-04-14,794.799
2011-04-15,791.727
2011-04-18,786.885
2011-04-19,779.52
2011-04-20,803.021
2011-04-21,817.957
2011-04-22,817.957
2011-04-25,814.95
2011-04-26,819.594
2011-04-27,816.83
2011-04-28,824.264
2011-04-29,818.022
2011-05-02,817.549
2011-05-03,804.685
2011-05-04,791.081
2011-05-05,783.843
2011-05-06,793.168
2011-05-09,791.603
2011-05-10,793.057
2011-05-11,800.606
2011-05-12,779.748
2011-05-13,778.432
2011-05-16,772.394
2011-05-17,770.769
2011-05-18,775.043
2011-05-19,784.302
2011-05-20,783.539
2011-05-23,763.857
2011-05-24,763.621
2011-05-25,752.347
2011-05-26,770.758
2011-05-27,780.481
2011-05-30,780.525
2011-05-31,783.943
2011-06-01,790.024
2011-06-02,769.705
2011-06-03,773.061
2011-06-06,770.998
2011-06-07,770.194
2011-06-08,757.136
2011-06-09,759.923
2011-06-10,758.307
2011-06-13,759.492
2011-06-14,766.95
2011-06-15,767.479
2011-06-16,742.807
2011-06-17,750.22
2011-06-20,740.604
2011-06-21,749.606
2011-06-22,753.694
2011-06-23,740.376
2011-06-24,741.151
2011-06-27,726.02
2011-06-28,729.979
2011-06-29,746.961
2011-06-30,765.653
2011-07-01,768.437
2011-07-04,774.306
2011-07-05,767.575
2011-07-06,769.4
2011-07-07,777.059
2011-07-08,783.886
2011-07-11,766.141
2011-07-12,748.285
2011-07-13,763.765
2011-07-14,754.196
2011-07-15,746.131
2011-07-18,741.744
2011-07-19,748.411
2011-07-20,761.975
2011-07-21,770.007
2011-07-22,782.85
2011-07-25,769.297
2011-07-26,783.899
2011-07-27,785.214
2011-07-28,773.259
2011-07-29,764.275
2011-08-01,777.789
2011-08-02,760.361
2011-08-03,734.794
2011-08-04,715.786
2011-08-05,676.084
2011-08-08,644.868
2011-08-09,634.578
2011-08-10,649.387
2011-08-11,644.914
2011-08-12,655.016
2011-08-15,680.463
2011-08-16,684.37
2011-08-17,701.288
2011-08-18,679.885
2011-08-19,652.345
2011-08-22,643.675
2011-08-23,662.611
2011-08-24,669.487
2011-08-25,673.006
2011-08-26,679.395
2011-08-29,702.356
2011-08-30,708.578
2011-08-31,714.273
2011-09-01,718.09
2011-09-02,701.77
2011-09-05,684.668
2011-09-06,670.577
2011-09-07,688.172
2011-09-08,694.732
2011-09-09,686.316
2011-09-12,655.724
2011-09-13,660.379
2011-09-14,641.012
2011-09-15,658.144
2011-09-16,673.54
2011-09-19,649.345
2011-09-20,650.071
2011-09-21,646.813
2011-09-22,605.875
2011-09-23,596.395
2011-09-26,581.16
2011-09-27,611.372
2011-09-28,615.198
2011-09-29,606.741
2011-09-30,598.567
2011-10-03,576.327
2011-10-04,564.652
2011-10-05,584.171
2011-10-06,606.437
2011-10-07,628.574
2011-10-10,642.743
2011-10-11,646.136
2011-10-12,656.759
2011-10-13,658.636
2011-10-14,666.609
2011-10-17,673.011
2011-10-18,657.503
2011-10-19,672.832
2011-10-20,658.322
2011-10-21,668.302
2011-10-24,690.779
2011-10-25,685.268
2011-10-26,678.213
2011-10-27,717.468
2011-10-28,723.97
2011-10-31,710.349
2011-11-01,678.355
2011-11-02,676.668
2011-11-03,672.894
2011-11-04,687.012
2011-11-07,686.904
2011-11-08,688.013
2011-11-09,688.845
2011-11-10,672.621
2011-11-11,692.303
2011-11-14,693.546
2011-11-15,686.831
2011-11-16,678.812
2011-11-17,675.457
2011-11-18,665.073
2011-11-21,648.094
2011-11-22,643.888
2011-11-23,626.132
2011-11-24,623.61
2011-11-25,619.573
2011-11-28,637.678
2011-11-29,648.527
2011-11-30,668.389
2011-12-01,678.483
2011-12-02,688.082
2011-12-05,695.76
2011-12-06,683.228
2011-12-07,690.556
2011-12-08,683.372
2011-12-09,671.335
2011-12-12,670.014
2011-12-13,662.752
2011-12-14,650.284
2011-12-15,646.637
2011-12-16,657.431
2011-12-19,629.865
2011-12-20,638.965
2011-12-21,648.841
2011-12-22,644.101
2011-12-23,654.08
2011-12-26,654.08
2011-12-27,654.402
2011-12-28,643.69
2011-12-29,639.328
2011-12-30,647.852
2012-01-02,647.852
2012-01-03,662.665
2012-01-04,669.33
2012-01-05,659.526
2012-01-06,654.686
2012-01-09,652.539
2012-01-10,663.145
2012-01-11,666.902
2012-01-12,669.4
2012-01-13,671.388
2012-01-16,667.103
2012-01-17,683.897
2012-01-18,684.164
2012-01-19,689.98
2012-01-20,698.554
2012-01-23,703.817
2012-01-24,694.253
2012-01-25,697.925
2012-01-26,709.385
2012-01-27,712.643
2012-01-30,708.925
2012-01-31,711.304
2012-02-01,712.928
2012-02-02,718.83
2012-02-03,721.824
2012-02-06,726.468
2012-02-07,728.794
2012-02-08,732.787
2012-02-09,734.029
2012-02-10,721.929
2012-02-13,729.441
2012-02-14,717.212
2012-02-15,718.762
2012-02-16,711.099
2012-02-17,720.253
2012-02-20,733.62
2012-02-21,738.983
2012-02-22,735.336
2012-02-23,739.333
2012-02-24,745.073
2012-02-27,745.238
2012-02-28,752.386
2012-02-29,759.487
2012-03-01,754.082
2012-03-02,754.612
2012-03-05,749.536
2012-03-06,732.161
2012-03-07,718.428
2012-03-08,727.624
2012-03-09,735.623
2012-03-12,724.957
2012-03-13,739.883
2012-03-14,740.24
2012-03-15,745.763
2012-03-16,750.131
2012-03-19,758.782
2012-03-20,743.988
2012-03-21,739.946
2012-03-22,735.546
2012-03-23,741.083
2012-03-26,746.203
2012-03-27,746.749
2012-03-28,744.698
2012-03-29,735.931
2012-03-30,741.429
2012-04-02,744.507
2012-04-03,743.474
2012-04-04,730.572
2012-04-05,729.745
2012-04-06,729.745
2012-04-09,729.958
2012-04-10,719.518
2012-04-11,714.564
2012-04-12,731.421
2012-04-13,735.18
2012-04-16,729.79
2012-04-17,730.582
2012-04-18,742.198
2012-04-19,743.204
2012-04-20,743.728
2012-04-23,735.356
2012-04-24,733.986
2012-04-25,735.766
2012-04-26,739.834
2012-04-27,742.681
2012-04-30,746.589
2012-05-01,747.624
2012-05-02,746.262
2012-05-03,737.541
2012-05-04,723.155
2012-05-07,704.26
2012-05-08,702.682
2012-05-09,686.826
2012-05-10,699.008
2012-05-11,696.067
2012-05-14,689.811
2012-05-15,681.172
2012-05-16,661.822
2012-05-17,665.191
2012-05-18,640.801
2012-05-21,641.982
2012-05-22,656.017
2012-05-23,634.937
2012-05-24,634.028
2012-05-25,630.617
2012-05-28,640.425
2012-05-29,649.175
2012-05-30,640.033
2012-05-31,641.392
2012-06-01,627.457
2012-06-04,612.381
2012-06-05,624.309
2012-06-06,638.406
2012-06-07,646.706
2012-06-08,633.511
2012-06-11,637.039
2012-06-12,637.048
2012-06-13,641.614
2012-06-14,637.63
2012-06-15,645.505
2012-06-18,658.41
2012-06-19,658.925
2012-06-20,658.987
2012-06-21,648.167
2012-06-22,635.787
2012-06-25,629.648
2012-06-26,626.221
2012-06-27,631.754
2012-06-28,628.486
2012-06-29,655.193
2012-07-02,661.463
2012-07-03,662.522
2012-07-04,672.659
2012-07-05,670.81
2012-07-06,663.147
2012-07-09,653.197
2012-07-10,648.633
2012-07-11,648.568
2012-07-12,637.122
2012-07-13,647.162
2012-07-16,652.031
2012-07-17,654.163
2012-07-18,656.995
2012-07-19,673.212
2012-07-20,675.321
2012-07-23,654.186
2012-07-24,651.473
2012-07-25,647.381
2012-07-26,660.375
2012-07-27,672.562
2012-07-30,681.247
2012-07-31,686.841
2012-08-01,684.286
2012-08-02,683.956
2012-08-03,679.619
2012-08-06,690.053
2012-08-07,690.769
2012-08-08,693.808
2012-08-09,693.541
2012-08-10,692.411
2012-08-13,695.044
2012-08-14,696.988
2012-08-15,698.649
2012-08-16,705.319
2012-08-17,708.161
2012-08-20,711.235
2012-08-21,717.115
2012-08-22,710.965
2012-08-23,713.833
2012-08-24,705.635
2012-08-27,704.434
2012-08-28,706.962
2012-08-29,703.3
2012-08-30,686.249
2012-08-31,681.447
2012-09-03,676.977
2012-09-04,672.863
2012-09-05,662.098
2012-09-06,676.945
2012-09-07,691.207
2012-09-10,690.401
2012-09-11,694.846
2012-09-12,699.153
2012-09-13,694.785
2012-09-14,714.046
2012-09-17,706.857
2012-09-18,701.904
2012-09-19,702.592
2012-09-20,696.924
2012-09-21,703.103
2012-09-24,697.282
2012-09-25,696.684
2012-09-26,689.052
2012-09-27,696.166
2012-09-28,696.449
2012-10-01,697.069
2012-10-02,700.208
2012-10-03,696.642
2012-10-04,702.555
2012-10-05,708.026
2012-10-08,702.53
2012-10-09,705.458
2012-10-10,704.673
2012-10-11,705.68
2012-10-12,701.35
2012-10-15,700.48
2012-10-16,703.567
2012-10-17,716.812
2012-10-18,719.332
2012-10-19,720.16
2012-10-22,713.527
2012-10-23,709.808
2012-10-24,708.261
2012-10-25,713.191
2012-10-26,706.284
2012-10-29,706.841
2012-10-30,708.08
2012-10-31,713.116
2012-11-01,703.959
2012-11-02,702.639
2012-11-05,698.158
2012-11-06,702.263
2012-11-07,705.504
2012-11-08,703.094
2012-11-09,701.647
2012-11-12,702.426
2012-11-13,693.246
2012-11-14,691.942
2012-11-15,681.549
2012-11-16,681.622
2012-11-19,694.39
2012-11-20,695.367
2012-11-21,690.112
2012-11-22,703.274
2012-11-23,705.779
2012-11-26,713.649
2012-11-27,715.431
2012-11-28,710.224
2012-11-29,713.352
2012-11-30,716.712
2012-12-03,715.473
2012-12-04,713.182
2012-12-05,714.462
2012-12-06,714.852
2012-12-07,719.788
2012-12-10,720.335
2012-12-11,730.225
2012-12-12,738.79
2012-12-13,741.108
2012-12-14,738.251
2012-12-17,745.295
2012-12-18,751.024
2012-12-19,750.392
2012-12-20,750.244
2012-12-21,744.107
2012-12-24,742.484
2012-12-25,742.484
2012-12-26,741.196
2012-12-27,747.082
2012-12-28,753.919
2012-12-31,750.804
2013-01-01,750.804
2013-01-02,772.049
2013-01-03,783.007
2013-01-04,773.452
2013-01-07,776.52
2013-01-08,773.708
2013-01-09,778.78
2013-01-10,787.76
2013-01-11,786.681
2013-01-14,790.938
2013-01-15,788.205
2013-01-16,796.59
2013-01-17,794.132
2013-01-18,792.216
2013-01-21,796.418
2013-01-22,800.089
2013-01-23,796.297
2013-01-24,794.192
2013-01-25,799.889
2013-01-28,797.513
2013-01-29,809.981
2013-01-30,806.434
2013-01-31,802.502
2013-02-01,805.149
2013-02-04,803.165
2013-02-05,793.934
2013-02-06,797.677
2013-02-07,797.01
2013-02-08,806.067
2013-02-11,801.861
2013-02-12,811.618
2013-02-13,819.26
2013-02-14,824.447
2013-02-15,822.842
2013-02-18,829.794
2013-02-19,833.154
2013-02-20,824.821
2013-02-21,803.138
2013-02-22,820.103
2013-02-25,826.98
2013-02-26,817.669
2013-02-27,819.19
2013-02-28,830.256
2013-03-01,822.666
2013-03-04,810.411
2013-03-05,822.616
2013-03-06,836.229
2013-03-07,837.424
2013-03-08,839.088
2013-03-11,846.383
2013-03-12,843.107
2013-03-13,833.671
2013-03-14,835.042
2013-03-15,849.936
2013-03-18,833.773
2013-03-19,833.149
2013-03-20,832.625
2013-03-21,838.574
2013-03-22,832.728
2013-03-25,835.323
2013-03-26,839.369
2013-03-27,842.109
2013-03-28,833.862
2013-03-29,833.862
2013-04-01,832.982
2013-04-02,838.068
2013-04-03,834.586
2013-04-04,813.947
2013-04-05,815.366
2013-04-08,820.485
2013-04-09,840.436
2013-04-10,845.564
2013-04-11,851.267
2013-04-12,840.537
2013-04-15,817.929
2013-04-16,807.689
2013-04-17,808.835
2013-04-18,790.778
2013-04-19,798.733
2013-04-22,799.419
2013-04-23,801.103
2013-04-24,813.505
2013-04-25,817.867
2013-04-26,812.194
2013-04-29,818.6
2013-04-30,823.911
2013-05-01,810.834
2013-05-02,796.013
2013-05-03,801.789
2013-05-06,801.359
2013-05-07,798.162
2013-05-08,812.544
2013-05-09,816.974
2013-05-10,802.711
2013-05-13,798.878
2013-05-14,791.33
2013-05-15,775.355
2013-05-16,757.608
2013-05-17,753.266
2013-05-20,760.166
2013-05-21,749.097
2013-05-22,735.779
2013-05-23,725.008
2013-05-24,716.883
2013-05-27,706.652
2013-05-28,706.057
2013-05-29,715.007
2013-05-30,712.595
2013-05-31,708.451
2013-06-03,704.328
2013-06-04,697.041
2013-06-05,681.973
2013-06-06,670.539
2013-06-07,658.659
2013-06-10,655.846
2013-06-11,654.97
2013-06-12,653.386
2013-06-13,646.008
2013-06-14,662.523
2013-06-17,659.689
2013-06-18,651.691
2013-06-19,669.374
2013-06-20,630.403
2013-06-21,630.649
2013-06-24,623.385
2013-06-25,619.162
2013-06-26,633.771
2013-06-27,644.584
2013-06-28,634.741
2013-07-01,629.333
2013-07-02,644.594
2013-07-03,626.764
2013-07-04,646.458
2013-07-05,648.931
2013-07-08,646.905
2013-07-09,659.973
2013-07-10,661.412
2013-07-11,671.258
2013-07-12,668.887
2013-07-15,672.036
2013-07-16,680.93
2013-07-17,683.856
2013-07-18,678.598
2013-07-19,684.365
2013-07-22,695.33
2013-07-23,694.402
2013-07-24,694.211
2013-07-25,685.078
2013-07-26,687.252
2013-07-29,686.426
2013-07-30,675.785
2013-07-31,671.804
2013-08-01,669.356
2013-08-02,672.098
2013-08-05,673.325
2013-08-06,678.424
2013-08-07,666.829
2013-08-08,684.159
2013-08-09,690.974
2013-08-12,702.379
2013-08-13,706.774
2013-08-14,705.481
2013-08-15,698.034
2013-08-16,705.237
2013-08-19,702.767
2013-08-20,697.134
2013-08-21,696.483
2013-08-22,694.945
2013-08-23,704.555
2013-08-26,707.897
2013-08-27,699.038
2013-08-28,688.34
2013-08-29,685.792
2013-08-30,689.125
2013-09-02,705.474
2013-09-03,719.596
2013-09-04,727.424
2013-09-05,721.983
2013-09-06,727.445
2013-09-09,735.886
2013-09-10,748.025
2013-09-11,753.547
2013-09-12,749.42
2013-09-13,739.394
2013-09-16,752.354
2013-09-17,750.127
2013-09-18,744.037
2013-09-19,763.841
2013-09-20,751.178
2013-09-23,751.465
2013-09-24,745.178
2013-09-25,746.077
2013-09-26,746.347
2013-09-27,746.363
2013-09-30,739.495
2013-10-01,740.444
2013-10-02,742.736
2013-10-03,746.276
2013-10-04,748.585
2013-10-07,736.694
2013-10-08,737.424
2013-10-09,738.511
2013-10-10,741.661
2013-10-11,757.059
2013-10-14,751.355
2013-10-15,762.301
2013-10-16,761.852
2013-10-17,775.787
2013-10-18,782.493
2013-10-21,791.094
2013-10-22,795.287
2013-10-23,786.611
2013-10-24,786.22
2013-10-25,786.034
2013-10-28,788.893
2013-10-29,775.869
2013-10-30,776.256
2013-10-31,778.566
2013-11-01,774.253
2013-11-04,777.637
2013-11-05,787.416
2013-11-06,786.476
2013-11-07,778.074
2013-11-08,769.077
2013-11-11,765.177
2013-11-12,762.433
2013-11-13,755.603
2013-11-14,766.416
2013-11-15,778.741
2013-11-18,780.252
2013-11-19,779.402
2013-11-20,770.021
2013-11-21,751.933
2013-11-22,753.747
2013-11-25,757.634
2013-11-26,750.737
2013-11-27,736.837
2013-11-28,733.838
2013-11-29,735.575
2013-12-02,725.451
2013-12-03,724.452
2013-12-04,716.335
2013-12-05,711.041
2013-12-06,713.396
2013-12-09,707.85
2013-12-10,708.144
2013-12-11,702.385
2013-12-12,691.002
2013-12-13,696.978
2013-12-16,703.126
2013-12-17,696.266
2013-12-18,691.803
2013-12-19,705.536
2013-12-20,717.106
2013-12-23,726.218
2013-12-24,731.801
2013-12-25,731.801
2013-12-26,728.276
2013-12-27,728.968
2013-12-30,738.452
2013-12-31,740.764
2014-01-01,740.764
2014-01-02,745.32
2014-01-03,743.631
2014-01-06,739.466
2014-01-07,733.396
2014-01-08,731.049
2014-01-09,728.611
2014-01-10,735.829
2014-01-13,740.086
2014-01-14,723.026
2014-01-15,724.349
2014-01-16,724.575
2014-01-17,720.693
2014-01-20,723.98
2014-01-21,731.085
2014-01-22,731.923
2014-01-23,715.871
2014-01-24,708.131
2014-01-27,710.323
2014-01-28,703.705
2014-01-29,712.612
2014-01-30,704.422
2014-01-31,705.2
2014-02-03,710.635
2014-02-04,706.812
2014-02-05,705.894
2014-02-06,716.898
2014-02-07,725.911
2014-02-10,729.656
2014-02-11,739.747
2014-02-12,748.431
2014-02-13,742.231
2014-02-14,754.993
2014-02-17,761.43
2014-02-18,757.124
2014-02-19,754.023
2014-02-20,752.974
2014-02-21,757.235
2014-02-24,770.343
2014-02-25,767.521
2014-02-26,763.607
2014-02-27,755.164
2014-02-28,756.506
2014-03-03,755.947
2014-03-04,757.441
2014-03-05,768.692
2014-03-06,778.935
2014-03-07,784.822
2014-03-10,771.276
2014-03-11,762.669
2014-03-12,755.556
2014-03-13,772.075
2014-03-14,754.598
2014-03-17,758.456
2014-03-18,761.958
2014-03-19,762.716
2014-03-20,746.442
2014-03-21,755.831
2014-03-24,759.652
2014-03-25,755.136
2014-03-26,766.771
2014-03-27,765.031
2014-03-28,767.616
2014-03-31,776.971
2014-04-01,769.909
2014-04-02,769.902
2014-04-03,772.05
2014-04-04,780.712
2014-04-07,775.992
2014-04-08,780.63
2014-04-09,794.267
2014-04-10,805.953
2014-04-11,795.827
2014-04-14,787.537
2014-04-15,786.132
2014-04-16,792.244
2014-04-17,796.337
2014-04-18,796.337
2014-04-21,796.507
2014-04-22,798.753
2014-04-23,796.688
2014-04-24,799.826
2014-04-25,801.035
2014-04-28,794.953
2014-04-29,787.141
2014-04-30,789.429
2014-05-01,782.293
2014-05-02,780.497
2014-05-05,785.507
2014-05-06,794.914
2014-05-07,785.368
2014-05-08,794.58
2014-05-09,789.465
2014-05-12,789.696
2014-05-13,793.044
2014-05-14,796.778
2014-05-15,795.429
2014-05-16,789.85
2014-05-19,778.075
2014-05-20,773.874
2014-05-21,765.019
2014-05-22,775.704
2014-05-23,776.372
2014-05-26,781.084
2014-05-27,781.839
2014-05-28,786.412
2014-05-29,790.451
2014-05-30,786.368
2014-06-02,788.02
2014-06-03,781.118
2014-06-04,779.119
2014-06-05,779.832
2014-06-06,785.26
2014-06-09,786.017
2014-06-10,788.183
2014-06-11,781.496
2014-06-12,778.666
2014-06-13,772.139
2014-06-16,773.246
2014-06-17,768.524
2014-06-18,771.532
2014-06-19,786.565
2014-06-20,784.292
2014-06-23,793.411
2014-06-24,786.886
2014-06-25,786.782
2014-06-26,797.218
2014-06-27,794.401
2014-06-30,789.422
2014-07-01,795.859
2014-07-02,797.262
2014-07-03,798.899
2014-07-04,803.275
2014-07-07,801.253
2014-07-08,804.848
2014-07-09,799.129
2014-07-10,801.957
2014-07-11,800.471
2014-07-14,801.043
2014-07-15,797.642
2014-07-16,799.198
2014-07-17,804.065
2014-07-18,809.405
2014-07-21,811.371
2014-07-22,815.266
2014-07-23,827.692
2014-07-24,824.573
2014-07-25,820.433
2014-07-28,821.688
2014-07-29,821.81
2014-07-30,823.862
2014-07-31,820.567
2014-08-01,813.554
2014-08-04,813.514
2014-08-05,806.649
2014-08-06,806.741
2014-08-07,803.801
2014-08-08,796.279
2014-08-11,795.059
2014-08-12,807.709
2014-08-13,808.954
2014-08-14,813.079
2014-08-15,814.421
2014-08-18,818.761
2014-08-19,825.446
2014-08-20,828.706
2014-08-21,830.0
2014-08-22,829.376
2014-08-25,824.946
2014-08-26,824.392
2014-08-27,829.269
2014-08-28,826.849
2014-08-29,829.137
2014-09-01,828.08
2014-09-02,824.909
2014-09-03,832.537
2014-09-04,831.228
2014-09-05,826.027
2014-09-08,815.979
2014-09-09,812.915
2014-09-10,800.694
2014-09-11,787.327
2014-09-12,780.788
2014-09-15,774.011
2014-09-16,769.612
2014-09-17,767.131
2014-09-18,758.256
2014-09-19,755.779
2014-09-22,740.653
2014-09-23,744.824
2014-09-24,741.91
2014-09-25,736.585
2014-09-26,728.051
2014-09-29,718.315
2014-09-30,721.119
2014-10-01,721.205
2014-10-02,722.415
2014-10-03,711.076
2014-10-06,712.637
2014-10-07,717.13
2014-10-08,707.575
2014-10-09,720.979
2014-10-10,696.81
2014-10-13,691.461
2014-10-14,697.693
2014-10-15,702.199
2014-10-16,699.101
2014-10-17,700.425
2014-10-20,711.05
2014-10-21,715.288
2014-10-22,724.501
2014-10-23,719.223
2014-10-24,726.696
2014-10-27,728.721
2014-10-28,728.637
2014-10-29,739.495
2014-10-30,732.389
2014-10-31,736.542
2014-11-03,725.301
2014-11-04,730.789
2014-11-05,715.781
2014-11-06,711.563
2014-11-07,718.538
2014-11-10,725.346
2014-11-11,722.557
2014-11-12,721.137
2014-11-13,719.766
2014-11-14,720.544
2014-11-17,715.969
2014-11-18,715.759
2014-11-19,703.69
2014-11-20,695.552
2014-11-21,695.524
2014-11-24,697.675
2014-11-25,684.313
2014-11-26,692.465
2014-11-27,691.723
2014-11-28,683.687
2014-12-01,660.68
2014-12-02,664.635
2014-12-03,668.56
2014-12-04,668.113
2014-12-05,661.247
2014-12-08,662.801
2014-12-09,652.182
2014-12-10,646.328
2014-12-11,638.465
2014-12-12,637.717
2014-12-15,629.759
2014-12-16,626.503
2014-12-17,624.955
2014-12-18,632.061
2014-12-19,647.584
2014-12-22,659.945
2014-12-23,649.967
2014-12-24,653.1
2014-12-25,653.1
2014-12-26,653.664
2014-12-29,671.352
2014-12-30,666.726
2014-12-31,667.947
2015-01-01,667.947
2015-01-02,669.634
2015-01-05,670.779
2015-01-06,658.676
2015-01-07,650.891
2015-01-08,659.699
2015-01-09,675.523
2015-01-12,667.899
2015-01-13,663.916
2015-01-14,656.694
2015-01-15,659.895
2015-01-16,649.647
2015-01-19,650.812
2015-01-20,645.004
2015-01-21,649.724
2015-01-22,646.77
2015-01-23,643.563
2015-01-26,641.7
2015-01-27,648.88
2015-01-28,646.191
2015-01-29,632.131
2015-01-30,633.354
2015-02-02,637.903
2015-02-03,638.875
2015-02-04,653.038
2015-02-05,664.467
2015-02-06,666.787
2015-02-09,667.964
2015-02-10,662.994
2015-02-11,654.693
2015-02-12,651.94
2015-02-13,669.978
2015-02-16,671.693
2015-02-17,671.799
2015-02-18,675.466
2015-02-19,675.542
2015-02-20,674.397
2015-02-23,674.721
2015-02-24,674.407
2015-02-25,687.1
2015-02-26,676.594
2015-02-27,679.527
2015-03-02,675.393
2015-03-03,677.453
2015-03-04,677.108
2015-03-05,675.985
2015-03-06,670.349
2015-03-09,658.39
2015-03-10,649.268
2015-03-11,642.579
2015-03-12,659.327
2015-03-13,653.659
2015-03-16,652.458
2015-03-17,648.918
2015-03-18,652.486
2015-03-19,656.7
2015-03-20,671.498
2015-03-23,679.05
2015-03-24,685.569
2015-03-25,684.872
2015-03-26,671.366
2015-03-27,670.252
2015-03-30,652.502
2015-03-31,656.895
2015-04-01,650.586
2015-04-02,651.281
2015-04-03,651.281
2015-04-06,658.759
2015-04-07,658.445
2015-04-08,670.414
2015-04-09,668.091
2015-04-10,669.012
2015-04-13,656.886
2015-04-14,664.564
2015-04-15,657.844
2015-04-16,679.118
2015-04-17,669.56
2015-04-20,658.299
2015-04-21,663.726
2015-04-22,664.42
2015-04-23,665.176
2015-04-24,679.172
2015-04-27,689.778
2015-04-28,699.131
2015-04-29,696.096
2015-04-30,676.0
2015-05-01,676.927
2015-05-04,683.961
2015-05-05,693.093
2015-05-06,688.483
2015-05-07,671.861
2015-05-08,671.448
2015-05-11,674.484
2015-05-12,684.598
2015-05-13,700.947
2015-05-14,700.188
2015-05-15,703.689
2015-05-18,695.064
2015-05-19,680.576
2015-05-20,675.305
2015-05-21,680.79
2015-05-22,680.473
2015-05-25,685.265
2015-05-26,682.905
2015-05-27,676.08
2015-05-28,672.032
2015-05-29,676.861
2015-06-01,668.59
2015-06-02,669.736
2015-06-03,668.054
2015-06-04,647.384
2015-06-05,645.039
2015-06-08,645.504
2015-06-09,641.62
2015-06-10,650.127
2015-06-11,654.676
2015-06-12,653.28
2015-06-15,653.135
2015-06-16,644.862
2015-06-17,640.551
2015-06-18,645.483
2015-06-19,651.594
2015-06-22,650.889
2015-06-23,654.919
2015-06-24,649.466
2015-06-25,644.868
2015-06-26,625.673
2015-06-29,613.585
2015-06-30,622.5
2015-07-01,625.507
2015-07-02,638.126
2015-07-03,619.721
2015-07-06,608.679
2015-07-07,609.345
2015-07-08,598.696
2015-07-09,597.274
2015-07-10,596.378
2015-07-13,588.652
2015-07-14,603.911
2015-07-15,606.783
2015-07-16,606.892
2015-07-17,605.557
2015-07-20,604.36
2015-07-21,612.935
2015-07-22,599.773
2015-07-23,598.565
2015-07-24,587.016
