Date,WORLD IMI IMI (Large+Mid+Small Cap)
2005-11-09,716.281
2005-11-10,718.856
2005-11-11,722.278
2005-11-14,720.542
2005-11-15,717.092
2005-11-16,717.036
2005-11-17,725.25
2005-11-18,728.634
2005-11-21,732.977
2005-11-22,734.598
2005-11-23,738.92
2005-11-24,738.462
2005-11-25,738.692
2005-11-28,735.594
2005-11-29,735.442
2005-11-30,732.534
2005-12-01,740.495
2005-12-02,743.585
2005-12-05,743.7
2005-12-06,745.364
2005-12-07,742.84
2005-12-08,743.289
2005-12-09,745.767
2005-12-12,750.365
2005-12-13,752.594
2005-12-14,756.26
2005-12-15,752.479
2005-12-16,754.232
2005-12-19,751.302
2005-12-20,750.715
2005-12-21,752.917
2005-12-22,756.16
2005-12-23,757.007
2005-12-26,757.591
2005-12-27,752.678
2005-12-28,755.435
2005-12-29,754.602
2005-12-30,749.595
2006-01-02,750.355
2006-01-03,763.453
2006-01-04,771.82
2006-01-05,772.173
2006-01-06,779.881
2006-01-09,781.116
2006-01-10,778.49
2006-01-11,782.759
2006-01-12,780.625
2006-01-13,780.315
2006-01-16,780.896
2006-01-17,773.594
2006-01-18,767.319
2006-01-19,774.911
2006-01-20,766.417
2006-01-23,768.939
2006-01-24,771.173
2006-01-25,772.367
2006-01-26,778.694
2006-01-27,784.683
2006-01-30,784.726
2006-01-31,785.897
2006-02-01,786.765
2006-02-02,781.091
2006-02-03,776.291
2006-02-06,777.791
2006-02-07,772.628
2006-02-08,772.044
2006-02-09,774.809
2006-02-10,773.13
2006-02-13,769.363
2006-02-14,773.912
2006-02-15,775.582
2006-02-16,779.876
2006-02-17,779.153
2006-02-20,779.216
2006-02-21,779.58
2006-02-22,783.406
2006-02-23,785.614
2006-02-24,786.884
2006-02-27,790.402
2006-02-28,784.707
2006-03-01,789.263
2006-03-02,788.166
2006-03-03,786.642
2006-03-06,784.644
2006-03-07,777.861
2006-03-08,776.49
2006-03-09,778.618
2006-03-10,781.653
2006-03-13,787.223
2006-03-14,794.821
2006-03-15,798.238
2006-03-16,800.701
2006-03-17,803.297
2006-03-20,804.244
2006-03-21,799.283
2006-03-22,802.869
2006-03-23,799.074
2006-03-24,802.479
2006-03-27,801.937
2006-03-28,799.66
2006-03-29,802.393
2006-03-30,808.547
2006-03-31,804.457
2006-04-03,809.042
2006-04-04,813.455
2006-04-05,816.868
2006-04-06,818.555
2006-04-07,811.097
2006-04-10,811.419
2006-04-11,805.344
2006-04-12,803.514
2006-04-13,804.562
2006-04-14,804.589
2006-04-17,807.068
2006-04-18,816.515
2006-04-19,822.608
2006-04-20,822.482
2006-04-21,826.149
2006-04-24,823.266
2006-04-25,822.802
2006-04-26,825.731
2006-04-27,828.339
2006-04-28,828.147
2006-05-01,829.345
2006-05-02,835.578
2006-05-03,831.406
2006-05-04,835.729
2006-05-05,845.443
2006-05-08,847.371
2006-05-09,849.678
2006-05-10,847.904
2006-05-11,840.819
2006-05-12,829.723
2006-05-15,823.299
2006-05-16,821.214
2006-05-17,807.116
2006-05-18,800.063
2006-05-19,798.369
2006-05-22,789.698
2006-05-23,793.325
2006-05-24,788.684
2006-05-25,797.06
2006-05-26,804.913
2006-05-29,806.403
2006-05-30,797.289
2006-05-31,799.67
2006-06-01,805.707
2006-06-02,812.279
2006-06-05,801.888
2006-06-06,789.556
2006-06-07,784.941
2006-06-08,771.645
2006-06-09,776.287
2006-06-12,767.335
2006-06-13,751.691
2006-06-14,755.861
2006-06-15,772.553
2006-06-16,773.064
2006-06-19,767.499
2006-06-20,767.896
2006-06-21,774.049
2006-06-22,773.936
2006-06-23,772.841
2006-06-26,775.452
2006-06-27,771.241
2006-06-28,770.667
2006-06-29,786.472
2006-06-30,799.208
2006-07-03,804.203
2006-07-04,805.933
2006-07-05,795.82
2006-07-06,799.366
2006-07-07,798.422
2006-07-10,798.631
2006-07-11,797.778
2006-07-12,790.296
2006-07-13,780.443
2006-07-14,771.41
2006-07-17,765.885
2006-07-18,762.721
2006-07-19,777.433
2006-07-20,778.574
2006-07-21,773.127
2006-07-24,782.885
2006-07-25,787.928
2006-07-26,787.911
2006-07-27,793.19
2006-07-28,802.095
2006-07-31,801.994
2006-08-01,796.829
2006-08-02,804.309
2006-08-03,802.706
2006-08-04,807.611
2006-08-07,800.724
2006-08-08,800.278
2006-08-09,801.86
2006-08-10,799.449
2006-08-11,797.166
2006-08-14,799.929
2006-08-15,809.6
2006-08-16,818.044
2006-08-17,819.788
2006-08-18,819.963
2006-08-21,819.453
2006-08-22,819.417
2006-08-23,815.873
2006-08-24,815.707
2006-08-25,813.826
2006-08-28,817.1
2006-08-29,819.328
2006-08-30,822.701
2006-08-31,823.069
2006-09-01,826.806
2006-09-04,831.54
2006-09-05,830.636
2006-09-06,821.394
2006-09-07,813.664
2006-09-08,814.481
2006-09-11,810.232
2006-09-12,817.469
2006-09-13,820.338
2006-09-14,822.099
2006-09-15,821.266
2006-09-18,822.716
2006-09-19,821.087
2006-09-20,824.018
2006-09-21,824.266
2006-09-22,820.67
2006-09-25,822.532
2006-09-26,827.165
2006-09-27,832.788
2006-09-28,833.967
2006-09-29,832.356
2006-10-02,833.424
2006-10-03,831.876
2006-10-04,836.913
2006-10-05,843.157
2006-10-06,838.983
2006-10-09,840.247
2006-10-10,841.474
2006-10-11,839.648
2006-10-12,845.991
2006-10-13,848.292
2006-10-16,853.033
2006-10-17,848.582
2006-10-18,850.725
2006-10-19,853.782
2006-10-20,855.238
2006-10-23,858.012
2006-10-24,858.42
2006-10-25,862.408
2006-10-26,867.833
2006-10-27,864.525
2006-10-30,862.381
2006-10-31,863.713
2006-11-01,861.329
2006-11-02,859.931
2006-11-03,858.558
2006-11-06,866.553
2006-11-07,871.787
2006-11-08,870.553
2006-11-09,867.677
2006-11-10,870.166
2006-11-13,869.225
2006-11-14,873.8
2006-11-15,876.508
2006-11-16,877.082
2006-11-17,875.679
2006-11-20,873.285
2006-11-21,875.776
2006-11-22,882.021
2006-11-23,882.427
2006-11-24,881.699
2006-11-27,872.218
2006-11-28,872.903
2006-11-29,883.29
2006-11-30,886.684
2006-12-01,885.591
2006-12-04,891.48
2006-12-05,894.776
2006-12-06,896.071
2006-12-07,895.637
2006-12-08,896.118
2006-12-11,895.756
2006-12-12,896.741
2006-12-13,898.771
2006-12-14,904.131
2006-12-15,904.107
2006-12-18,901.318
2006-12-19,901.312
2006-12-20,903.873
2006-12-21,901.248
2006-12-22,897.591
2006-12-25,897.178
2006-12-26,898.992
2006-12-27,906.198
2006-12-28,906.408
2006-12-29,904.404
2007-01-01,904.404
2007-01-02,910.653
2007-01-03,907.205
2007-01-04,904.535
2007-01-05,895.631
2007-01-08,896.904
2007-01-09,897.792
2007-01-10,893.519
2007-01-11,899.647
2007-01-12,907.07
2007-01-15,910.659
2007-01-16,908.643
2007-01-17,908.948
2007-01-18,906.88
2007-01-19,910.653
2007-01-22,908.634
2007-01-23,912.814
2007-01-24,918.59
2007-01-25,912.201
2007-01-26,907.824
2007-01-29,909.151
2007-01-30,913.875
2007-01-31,916.243
2007-02-01,925.022
2007-02-02,926.142
2007-02-05,924.232
2007-02-06,927.553
2007-02-07,930.803
2007-02-08,927.613
2007-02-09,925.613
2007-02-12,921.197
2007-02-13,927.974
2007-02-14,937.818
2007-02-15,941.038
2007-02-16,940.039
2007-02-19,941.704
2007-02-20,942.723
2007-02-21,939.765
2007-02-22,940.977
2007-02-23,942.81
2007-02-26,944.428
2007-02-27,920.67
2007-02-28,913.238
2007-03-01,907.992
2007-03-02,900.677
2007-03-05,886.028
2007-03-06,898.965
2007-03-07,901.199
2007-03-08,909.442
2007-03-09,910.796
2007-03-12,914.233
2007-03-13,901.357
2007-03-14,893.782
2007-03-15,902.993
2007-03-16,901.944
2007-03-19,911.993
2007-03-20,918.41
2007-03-21,928.033
2007-03-22,935.675
2007-03-23,936.965
2007-03-26,936.099
2007-03-27,932.488
2007-03-28,928.119
2007-03-29,931.346
2007-03-30,930.785
2007-04-02,933.196
2007-04-03,941.632
2007-04-04,945.186
2007-04-05,948.095
2007-04-06,947.867
2007-04-09,947.093
2007-04-10,952.724
2007-04-11,949.482
2007-04-12,952.644
2007-04-13,955.509
2007-04-16,966.399
2007-04-17,967.752
2007-04-18,968.669
2007-04-19,964.823
2007-04-20,973.044
2007-04-23,971.432
2007-04-24,969.585
2007-04-25,976.722
2007-04-26,975.904
2007-04-27,975.185
2007-04-30,971.105
2007-05-01,969.902
2007-05-02,976.641
2007-05-03,979.185
2007-05-04,984.218
2007-05-07,988.959
2007-05-08,983.557
2007-05-09,987.879
2007-05-10,977.026
2007-05-11,982.888
2007-05-14,982.142
2007-05-15,982.531
2007-05-16,985.107
2007-05-17,983.588
2007-05-18,989.3
2007-05-21,991.03
2007-05-22,992.61
2007-05-23,995.92
2007-05-24,986.106
2007-05-25,987.923
2007-05-28,989.109
2007-05-29,992.344
2007-05-30,994.493
2007-05-31,1000.0
2007-06-01,1005.35
2007-06-04,1008.416
2007-06-05,1004.959
2007-06-06,994.73
2007-06-07,980.275
2007-06-08,981.104
2007-06-11,984.388
2007-06-12,976.065
2007-06-13,983.035
2007-06-14,991.435
2007-06-15,1001.486
2007-06-18,1001.77
2007-06-19,1002.021
2007-06-20,996.62
2007-06-21,996.231
2007-06-22,989.018
2007-06-25,985.798
2007-06-26,982.4
2007-06-27,983.176
2007-06-28,988.531
2007-06-29,992.058
2007-07-02,1001.497
2007-07-03,1006.217
2007-07-04,1008.163
2007-07-05,1006.492
2007-07-06,1011.0
2007-07-09,1013.778
2007-07-10,1005.711
2007-07-11,1007.257
2007-07-12,1020.338
2007-07-13,1025.55
2007-07-16,1024.502
2007-07-17,1023.026
2007-07-18,1018.39
2007-07-19,1025.199
2007-07-20,1017.332
2007-07-23,1018.991
2007-07-24,1004.284
2007-07-25,999.229
2007-07-26,977.133
2007-07-27,962.33
2007-07-30,967.989
2007-07-31,969.135
2007-08-01,963.343
2007-08-02,968.728
2007-08-03,954.181
2007-08-06,960.967
2007-08-07,966.609
2007-08-08,982.811
2007-08-09,962.026
2007-08-10,948.16
2007-08-13,952.904
2007-08-14,939.092
2007-08-15,924.78
2007-08-16,912.169
2007-08-17,927.164
2007-08-20,933.15
2007-08-21,936.671
2007-08-22,948.578
2007-08-23,953.328
2007-08-24,961.314
2007-08-27,958.716
2007-08-28,941.523
2007-08-29,951.837
2007-08-30,953.85
2007-08-31,967.086
2007-09-03,967.936
2007-09-04,974.438
2007-09-05,964.141
2007-09-06,968.457
2007-09-07,955.871
2007-09-10,949.937
2007-09-11,963.295
2007-09-12,965.785
2007-09-13,970.85
2007-09-14,969.449
2007-09-17,961.462
2007-09-18,977.555
2007-09-19,996.191
2007-09-20,996.031
2007-09-21,998.544
2007-09-24,997.07
2007-09-25,995.993
2007-09-26,1000.741
2007-09-27,1009.884
2007-09-28,1011.177
2007-10-01,1021.034
2007-10-02,1022.263
2007-10-03,1020.843
2007-10-04,1021.463
2007-10-05,1031.421
2007-10-08,1026.282
2007-10-09,1033.831
2007-10-10,1035.898
2007-10-11,1038.427
2007-10-12,1038.515
2007-10-15,1032.129
2007-10-16,1021.679
2007-10-17,1024.956
2007-10-18,1026.729
2007-10-19,1009.065
2007-10-22,1001.4
2007-10-23,1013.364
2007-10-24,1009.747
2007-10-25,1014.119
2007-10-26,1028.342
2007-10-29,1036.558
2007-10-30,1031.376
2007-10-31,1043.72
2007-11-01,1025.421
2007-11-02,1021.943
2007-11-05,1013.95
2007-11-06,1024.618
2007-11-07,1011.262
2007-11-08,1006.046
2007-11-09,992.051
2007-11-12,977.993
2007-11-13,993.547
2007-11-14,997.561
2007-11-15,983.603
2007-11-16,980.829
2007-11-19,964.413
2007-11-20,972.907
2007-11-21,955.72
2007-11-22,958.313
2007-11-23,970.858
2007-11-26,962.639
2007-11-27,967.845
2007-11-28,987.346
2007-11-29,992.95
2007-11-30,999.06
2007-12-03,994.746
2007-12-04,987.588
2007-12-05,997.988
2007-12-06,1007.298
2007-12-07,1011.164
2007-12-10,1017.924
2007-12-11,1004.245
2007-12-12,1006.199
2007-12-13,993.072
2007-12-14,980.782
2007-12-17,962.057
2007-12-18,965.115
2007-12-19,962.586
2007-12-20,965.761
2007-12-21,980.669
2007-12-24,986.392
2007-12-25,988.156
2007-12-26,991.836
2007-12-27,986.405
2007-12-28,989.235
2007-12-31,985.715
2008-01-01,985.715
2008-01-02,979.354
2008-01-03,977.549
2008-01-04,956.473
2008-01-07,952.052
2008-01-08,945.277
2008-01-09,946.451
2008-01-10,946.69
2008-01-11,937.74
2008-01-14,946.646
2008-01-15,924.267
2008-01-16,909.242
2008-01-17,896.523
2008-01-18,889.818
2008-01-21,864.301
2008-01-22,861.879
2008-01-23,866.51
2008-01-24,892.045
2008-01-25,892.179
2008-01-28,895.412
2008-01-29,904.949
2008-01-30,899.3
2008-01-31,910.463
2008-02-01,924.443
2008-02-04,922.84
2008-02-05,893.34
2008-02-06,886.141
2008-02-07,881.503
2008-02-08,880.373
2008-02-11,880.391
2008-02-12,894.594
2008-02-13,899.828
2008-02-14,899.96
2008-02-15,896.034
2008-02-18,899.841
2008-02-19,904.701
2008-02-20,899.013
2008-02-21,901.362
2008-02-22,902.303
2008-02-25,916.783
2008-02-26,926.391
2008-02-27,933.141
2008-02-28,925.238
2008-02-29,906.908
2008-03-03,898.399
2008-03-04,892.888
2008-03-05,900.703
2008-03-06,891.027
2008-03-07,879.691
2008-03-10,866.297
2008-03-11,885.11
2008-03-12,891.468
2008-03-13,890.673
2008-03-14,877.757
2008-03-17,859.304
2008-03-18,887.492
2008-03-19,872.466
2008-03-20,875.168
2008-03-21,876.877
2008-03-24,883.802
2008-03-25,903.184
2008-03-26,903.257
2008-03-27,901.548
2008-03-28,896.577
2008-03-31,898.073
2008-04-01,916.806
2008-04-02,925.113
2008-04-03,927.723
2008-04-04,932.069
2008-04-07,935.641
2008-04-08,928.576
2008-04-09,922.053
2008-04-10,924.072
2008-04-11,912.873
2008-04-14,906.678
2008-04-15,910.459
2008-04-16,932.467
2008-04-17,930.384
2008-04-18,940.628
2008-04-21,945.455
2008-04-22,939.345
2008-04-23,940.312
2008-04-24,938.529
2008-04-25,947.537
2008-04-28,950.28
2008-04-29,945.221
2008-04-30,944.932
2008-05-01,949.557
2008-05-02,958.345
2008-05-05,958.327
2008-05-06,963.405
2008-05-07,954.996
2008-05-08,958.106
2008-05-09,950.448
2008-05-12,958.784
2008-05-13,959.023
2008-05-14,962.094
2008-05-15,971.505
2008-05-16,977.858
2008-05-19,981.489
2008-05-20,974.208
2008-05-21,965.085
2008-05-22,966.489
2008-05-23,956.388
2008-05-26,953.002
2008-05-27,954.213
2008-05-28,955.917
2008-05-29,959.521
2008-05-30,963.453
2008-06-02,957.486
2008-06-03,953.37
2008-06-04,951.381
2008-06-05,960.734
2008-06-06,946.756
2008-06-09,941.51
2008-06-10,928.908
2008-06-11,918.775
2008-06-12,915.163
2008-06-13,923.311
2008-06-16,928.602
2008-06-17,929.34
2008-06-18,921.802
2008-06-19,918.129
2008-06-20,905.893
2008-06-23,901.591
2008-06-24,898.778
2008-06-25,903.845
2008-06-26,888.384
2008-06-27,884.832
2008-06-30,886.85
2008-07-01,881.039
2008-07-02,869.323
2008-07-03,866.646
2008-07-04,863.261
2008-07-07,861.581
2008-07-08,862.88
2008-07-09,859.963
2008-07-10,859.132
2008-07-11,850.886
2008-07-14,848.045
2008-07-15,837.533
2008-07-16,846.647
2008-07-17,860.74
2008-07-18,862.063
2008-07-21,866.649
2008-07-22,872.487
2008-07-23,877.36
2008-07-24,863.632
2008-07-25,861.618
2008-07-28,852.283
2008-07-29,857.343
2008-07-30,870.858
2008-07-31,866.093
2008-08-01,857.447
2008-08-04,848.585
2008-08-05,862.132
2008-08-06,868.143
2008-08-07,857.367
2008-08-08,861.398
2008-08-11,869.404
2008-08-12,861.313
2008-08-13,852.368
2008-08-14,856.153
2008-08-15,853.736
2008-08-18,848.815
2008-08-19,835.568
2008-08-20,840.731
2008-08-21,843.854
2008-08-22,850.229
2008-08-25,841.676
2008-08-26,840.286
2008-08-27,846.006
2008-08-28,856.893
2008-08-29,855.696
2008-09-01,850.019
2008-09-02,845.481
2008-09-03,839.481
2008-09-04,816.62
2008-09-05,808.682
2008-09-08,826.369
2008-09-09,805.096
2008-09-10,805.122
2008-09-11,804.085
2008-09-12,816.661
2008-09-15,787.623
2008-09-16,782.739
2008-09-17,759.528
2008-09-18,776.999
2008-09-19,820.076
2008-09-22,805.682
2008-09-23,795.94
2008-09-24,791.883
2008-09-25,802.649
2008-09-26,795.67
2008-09-29,741.255
2008-09-30,752.834
2008-10-01,753.478
2008-10-02,725.635
2008-10-03,722.5
2008-10-06,681.05
2008-10-07,659.22
2008-10-08,636.537
2008-10-09,607.519
2008-10-10,579.607
2008-10-13,633.491
2008-10-14,648.649
2008-10-15,603.003
2008-10-16,595.613
2008-10-17,603.502
2008-10-20,627.475
2008-10-21,616.489
2008-10-22,577.605
2008-10-23,576.602
2008-10-24,552.049
2008-10-27,527.751
2008-10-28,563.624
2008-10-29,584.153
2008-10-30,602.641
2008-10-31,606.995
2008-11-03,610.025
2008-11-04,638.257
2008-11-05,622.788
2008-11-06,587.154
2008-11-07,595.775
2008-11-10,596.317
2008-11-11,574.919
2008-11-12,552.049
2008-11-13,567.835
2008-11-14,557.597
2008-11-17,545.112
2008-11-18,546.17
2008-11-19,520.622
2008-11-20,489.133
2008-11-21,504.054
2008-11-24,538.082
2008-11-25,546.975
2008-11-26,556.576
2008-11-27,561.518
2008-11-28,566.699
2008-12-01,526.536
2008-12-02,537.272
2008-12-03,545.989
2008-12-04,536.032
2008-12-05,539.27
2008-12-08,568.256
2008-12-09,563.381
2008-12-10,571.242
2008-12-11,566.219
2008-12-12,562.858
2008-12-15,566.027
2008-12-16,582.842
2008-12-17,590.217
2008-12-18,584.627
2008-12-19,577.148
2008-12-22,568.03
2008-12-23,565.241
2008-12-24,565.253
2008-12-25,566.074
2008-12-26,569.116
2008-12-29,573.522
2008-12-30,583.511
2008-12-31,586.929
2009-01-01,586.929
2009-01-02,603.037
2009-01-05,602.658
2009-01-06,606.025
2009-01-07,599.466
2009-01-08,599.068
2009-01-09,588.63
2009-01-12,575.799
2009-01-13,567.775
2009-01-14,550.518
2009-01-15,545.619
2009-01-16,553.697
2009-01-19,549.842
2009-01-20,525.717
2009-01-21,536.479
2009-01-22,531.093
2009-01-23,527.909
2009-01-26,538.123
2009-01-27,546.169
2009-01-28,561.893
2009-01-29,548.355
2009-01-30,536.411
2009-02-02,530.514
2009-02-03,539.506
2009-02-04,542.41
2009-02-05,545.661
2009-02-06,557.412
2009-02-09,561.12
2009-02-10,541.769
2009-02-11,541.121
2009-02-12,536.757
2009-02-13,536.462
2009-02-16,532.879
2009-02-17,511.088
2009-02-18,507.463
2009-02-19,506.403
2009-02-20,495.582
2009-02-23,485.381
2009-02-24,492.33
2009-02-25,489.654
2009-02-26,489.28
2009-02-27,481.727
2009-03-02,458.092
2009-03-03,452.484
2009-03-04,463.653
2009-03-05,449.474
2009-03-06,447.543
2009-03-09,441.592
2009-03-10,464.902
2009-03-11,468.717
2009-03-12,478.64
2009-03-13,485.579
2009-03-16,490.858
2009-03-17,499.696
2009-03-18,506.81
2009-03-19,516.009
2009-03-20,507.136
2009-03-23,533.229
2009-03-24,528.968
2009-03-25,532.898
2009-03-26,541.972
2009-03-27,531.111
2009-03-30,510.826
2009-03-31,518.716
2009-04-01,526.787
2009-04-02,549.72
2009-04-03,551.739
2009-04-06,547.473
2009-04-07,537.186
2009-04-08,539.344
2009-04-09,556.964
2009-04-10,557.317
2009-04-13,560.215
2009-04-14,557.127
2009-04-15,558.643
2009-04-16,566.813
2009-04-17,570.729
2009-04-20,549.541
2009-04-21,554.915
2009-04-22,556.12
2009-04-23,560.409
2009-04-24,572.557
2009-04-27,568.451
2009-04-28,562.326
2009-04-29,576.0
2009-04-30,580.492
2009-05-01,582.471
2009-05-04,599.713
2009-05-05,600.585
2009-05-06,608.44
2009-05-07,607.577
2009-05-08,620.801
2009-05-11,614.269
2009-05-12,612.996
2009-05-13,598.144
2009-05-14,599.523
2009-05-15,599.625
2009-05-18,610.368
2009-05-19,617.981
2009-05-20,622.022
2009-05-21,611.981
2009-05-22,614.199
2009-05-25,615.162
2009-05-26,625.823
2009-05-27,621.859
2009-05-28,623.624
2009-05-29,633.534
2009-06-01,649.969
2009-06-02,654.062
2009-06-03,643.504
2009-06-04,645.898
2009-06-05,643.411
2009-06-08,638.533
2009-06-09,643.687
2009-06-10,646.849
2009-06-11,653.058
2009-06-12,651.405
2009-06-15,634.607
2009-06-16,628.723
2009-06-17,623.929
2009-06-18,627.648
2009-06-19,631.666
2009-06-22,614.769
2009-06-23,613.938
2009-06-24,622.555
2009-06-25,627.395
2009-06-26,632.04
2009-06-29,636.309
2009-06-30,632.134
2009-07-01,638.31
2009-07-02,621.914
2009-07-03,621.248
2009-07-06,617.067
2009-07-07,609.902
2009-07-08,603.996
2009-07-09,607.492
2009-07-10,604.379
2009-07-13,612.884
2009-07-14,620.24
2009-07-15,637.789
2009-07-16,643.353
2009-07-17,644.336
2009-07-20,653.139
2009-07-21,658.91
2009-07-22,659.611
2009-07-23,672.489
2009-07-24,674.486
2009-07-27,677.615
2009-07-28,675.028
2009-07-29,671.904
2009-07-30,681.998
2009-07-31,686.101
2009-08-03,700.101
2009-08-04,701.251
2009-08-05,698.409
2009-08-06,696.643
2009-08-07,699.689
2009-08-10,697.931
2009-08-11,690.95
2009-08-12,697.348
2009-08-13,705.802
2009-08-14,701.121
2009-08-17,681.406
2009-08-18,688.781
2009-08-19,692.598
2009-08-20,701.021
2009-08-21,712.576
2009-08-24,717.402
2009-08-25,719.442
2009-08-26,716.966
2009-08-27,716.454
2009-08-28,722.102
2009-08-31,716.332
2009-09-01,703.674
2009-09-02,698.513
2009-09-03,702.588
2009-09-04,710.088
2009-09-07,716.544
2009-09-08,725.679
2009-09-09,731.316
2009-09-10,737.245
2009-09-11,740.252
2009-09-14,739.826
2009-09-15,741.38
2009-09-16,753.818
2009-09-17,756.252
2009-09-18,754.356
2009-09-21,748.721
2009-09-22,757.165
2009-09-23,753.342
2009-09-24,743.1
2009-09-25,738.702
2009-09-28,747.065
2009-09-29,745.848
2009-09-30,746.794
2009-10-01,729.961
2009-10-02,721.127
2009-10-05,728.464
2009-10-06,743.243
2009-10-07,744.408
2009-10-08,754.287
2009-10-09,756.093
2009-10-12,759.924
2009-10-13,757.547
2009-10-14,771.141
2009-10-15,773.668
2009-10-16,766.65
2009-10-19,776.048
2009-10-20,772.741
2009-10-21,770.773
2009-10-22,771.03
2009-10-23,764.119
2009-10-26,755.066
2009-10-27,748.834
2009-10-28,733.042
2009-10-29,745.823
2009-10-30,731.658
2009-11-02,733.329
2009-11-03,730.629
2009-11-04,737.945
2009-11-05,747.082
2009-11-06,749.483
2009-11-09,766.366
2009-11-10,765.539
2009-11-11,769.434
2009-11-12,762.558
2009-11-13,766.823
2009-11-16,778.691
2009-11-17,774.673
2009-11-18,776.034
2009-11-19,762.692
2009-11-20,758.693
2009-11-23,771.834
2009-11-24,767.946
2009-11-25,774.664
2009-11-26,764.539
2009-11-27,757.534
2009-11-30,760.365
2009-12-01,775.756
2009-12-02,777.599
2009-12-03,775.264
2009-12-04,774.727
2009-12-07,772.601
2009-12-08,763.578
2009-12-09,761.923
2009-12-10,764.977
2009-12-11,766.215
2009-12-14,772.782
2009-12-15,768.363
2009-12-16,773.669
2009-12-17,760.558
2009-12-18,760.047
2009-12-21,767.717
2009-12-22,770.218
2009-12-23,775.317
2009-12-24,779.121
2009-12-25,778.755
2009-12-28,781.893
2009-12-29,783.114
2009-12-30,778.895
2009-12-31,776.825
2010-01-01,776.825
2010-01-04,791.163
2010-01-05,793.631
2010-01-06,794.466
2010-01-07,794.444
2010-01-08,798.132
2010-01-11,803.977
2010-01-12,798.347
2010-01-13,800.298
2010-01-14,804.533
2010-01-15,796.491
2010-01-18,798.06
2010-01-19,801.658
2010-01-20,789.413
2010-01-21,777.819
2010-01-22,766.478
2010-01-25,766.061
2010-01-26,762.117
2010-01-27,760.314
2010-01-28,752.594
2010-01-29,746.518
2010-02-01,753.078
2010-02-02,763.615
2010-02-03,759.826
2010-02-04,738.068
2010-02-05,731.007
2010-02-08,728.722
2010-02-09,734.552
2010-02-10,735.092
2010-02-11,740.19
2010-02-12,740.118
2010-02-15,740.137
2010-02-16,751.723
2010-02-17,757.884
2010-02-18,761.369
2010-02-19,758.524
2010-02-22,762.263
2010-02-23,754.728
2010-02-24,757.947
2010-02-25,752.199
2010-02-26,758.176
2010-03-01,763.695
2010-03-02,770.045
2010-03-03,775.485
2010-03-04,774.603
2010-03-05,784.763
2010-03-08,787.661
2010-03-09,787.44
2010-03-10,791.981
2010-03-11,793.815
2010-03-12,797.01
2010-03-15,793.45
2010-03-16,801.283
2010-03-17,807.421
2010-03-18,803.477
2010-03-19,799.154
2010-03-22,801.459
2010-03-23,806.691
2010-03-24,799.565
2010-03-25,800.172
2010-03-26,801.416
2010-03-29,807.056
2010-03-30,807.57
2010-03-31,807.007
2010-04-01,815.067
2010-04-02,815.456
2010-04-05,819.365
2010-04-06,820.369
2010-04-07,817.58
2010-04-08,816.246
2010-04-09,824.3
2010-04-12,828.37
2010-04-13,826.215
2010-04-14,835.762
2010-04-15,837.544
2010-04-16,824.797
2010-04-19,821.26
2010-04-20,828.835
2010-04-21,827.839
2010-04-22,824.327
2010-04-23,829.366
2010-04-26,831.533
2010-04-27,813.961
2010-04-28,808.275
2010-04-29,818.361
2010-04-30,811.52
2010-05-03,814.818
2010-05-04,793.805
2010-05-05,784.57
2010-05-06,762.749
2010-05-07,744.69
2010-05-10,781.553
2010-05-11,776.66
2010-05-12,787.153
2010-05-13,783.202
2010-05-14,763.904
2010-05-17,758.459
2010-05-18,755.122
2010-05-19,743.939
2010-05-20,721.576
2010-05-21,728.55
2010-05-24,722.324
2010-05-25,711.766
2010-05-26,715.507
2010-05-27,737.554
2010-05-28,734.581
2010-05-31,734.474
2010-06-01,726.679
2010-06-02,733.893
2010-06-03,742.108
2010-06-04,720.711
2010-06-07,707.355
2010-06-08,709.769
2010-06-09,713.373
2010-06-10,730.665
2010-06-11,734.862
2010-06-14,742.394
2010-06-15,754.255
2010-06-16,755.809
2010-06-17,756.768
2010-06-18,758.58
2010-06-21,761.668
2010-06-22,751.166
2010-06-23,745.015
2010-06-24,735.934
2010-06-25,734.848
2010-06-28,736.723
2010-06-29,713.012
2010-06-30,708.353
2010-07-01,704.636
2010-07-02,704.919
2010-07-05,703.153
2010-07-06,714.233
2010-07-07,728.225
2010-07-08,737.219
2010-07-09,742.045
2010-07-12,741.493
2010-07-13,753.962
2010-07-14,756.491
2010-07-15,756.307
2010-07-16,740.256
2010-07-19,739.808
2010-07-20,743.003
2010-07-21,739.527
2010-07-22,754.707
2010-07-23,760.46
2010-07-26,769.494
2010-07-27,769.847
2010-07-28,768.256
2010-07-29,767.82
2010-07-30,765.637
2010-08-02,783.837
2010-08-03,784.105
2010-08-04,784.398
2010-08-05,784.5
2010-08-06,784.071
2010-08-09,788.361
2010-08-10,779.01
2010-08-11,756.778
2010-08-12,752.011
2010-08-13,750.202
2010-08-16,752.375
2010-08-17,761.425
2010-08-18,762.28
2010-08-19,753.445
2010-08-20,744.68
2010-08-23,743.915
2010-08-24,734.344
2010-08-25,731.426
2010-08-26,733.68
2010-08-27,742.425
2010-08-30,738.395
2010-08-31,736.471
2010-09-01,757.63
2010-09-02,763.234
2010-09-03,771.841
2010-09-06,775.187
2010-09-07,766.346
2010-09-08,769.91
2010-09-09,775.223
2010-09-10,776.854
2010-09-13,788.076
