Date,WORLD IMI IMI (Large+Mid+Small Cap)
2010-09-14,776.264
2010-09-15,776.996
2010-09-16,775.423
2010-09-17,775.155
2010-09-20,785.843
2010-09-21,784.406
2010-09-22,784.82
2010-09-23,779.857
2010-09-24,793.466
2010-09-27,792.19
2010-09-28,795.527
2010-09-29,795.881
2010-09-30,792.87
2010-10-01,796.293
2010-10-04,790.156
2010-10-05,806.12
2010-10-06,810.1
2010-10-07,810.795
2010-10-08,813.487
2010-10-11,814.141
2010-10-12,812.447
2010-10-13,822.345
2010-10-14,824.968
2010-10-15,822.963
2010-10-18,825.988
2010-10-19,812.925
2010-10-20,821.733
2010-10-21,823.518
2010-10-22,822.739
2010-10-25,827.548
2010-10-26,823.641
2010-10-27,817.092
2010-10-28,821.704
2010-10-29,822.661
2010-11-01,823.27
2010-11-02,830.71
2010-11-03,830.852
2010-11-04,850.732
2010-11-05,851.879
2010-11-08,850.116
2010-11-09,848.073
2010-11-10,843.03
2010-11-11,841.449
2010-11-12,833.342
2010-11-15,832.789
2010-11-16,817.426
2010-11-17,819.173
2010-11-18,832.393
2010-11-19,833.46
2010-11-22,831.569
2010-11-23,817.95
2010-11-24,826.063
2010-11-25,827.376
2010-11-26,818.739
2010-11-29,812.63
2010-11-30,807.793
2010-12-01,823.441
2010-12-02,837.569
2010-12-03,844.586
2010-12-06,843.592
2010-12-07,846.839
2010-12-08,844.847
2010-12-09,847.957
2010-12-10,851.862
2010-12-13,857.589
2010-12-14,859.136
2010-12-15,853.97
2010-12-16,854.417
2010-12-17,853.445
2010-12-20,854.802
2010-12-21,862.652
2010-12-22,864.298
2010-12-23,864.193
2010-12-24,864.727
2010-12-27,863.966
2010-12-28,865.635
2010-12-29,868.479
2010-12-30,867.286
2010-12-31,869.424
2011-01-03,875.091
2011-01-04,875.17
2011-01-05,872.789
2011-01-06,871.711
2011-01-07,870.127
2011-01-10,866.758
2011-01-11,871.39
2011-01-12,882.145
2011-01-13,886.662
2011-01-14,889.195
2011-01-17,888.268
2011-01-18,894.074
2011-01-19,888.488
2011-01-20,878.518
2011-01-21,882.845
2011-01-24,889.31
2011-01-25,888.526
2011-01-26,894.326
2011-01-27,896.396
2011-01-28,883.458
2011-01-31,887.433
2011-02-01,902.713
2011-02-02,904.324
2011-02-03,902.709
2011-02-04,904.134
2011-02-07,909.807
2011-02-08,915.188
2011-02-09,911.888
2011-02-10,908.983
2011-02-11,911.554
2011-02-14,914.654
2011-02-15,913.931
2011-02-16,919.294
2011-02-17,924.546
2011-02-18,926.507
2011-02-21,923.541
2011-02-22,909.401
2011-02-23,903.288
2011-02-24,901.589
2011-02-25,912.194
2011-02-28,919.167
2011-03-01,911.838
2011-03-02,910.279
2011-03-03,920.306
2011-03-04,918.234
2011-03-07,911.565
2011-03-08,913.29
2011-03-09,912.462
2011-03-10,894.328
2011-03-11,895.435
2011-03-14,885.812
2011-03-15,865.776
2011-03-16,858.745
2011-03-17,871.57
2011-03-18,877.349
2011-03-21,891.659
2011-03-22,894.047
2011-03-23,894.394
2011-03-24,902.848
2011-03-25,904.532
2011-03-28,901.667
2011-03-29,904.299
2011-03-30,912.993
2011-03-31,912.838
2011-04-01,917.111
2011-04-04,920.383
2011-04-05,919.378
2011-04-06,922.767
2011-04-07,919.935
2011-04-08,923.788
2011-04-11,921.498
2011-04-12,911.072
2011-04-13,914.696
2011-04-14,913.873
2011-04-15,915.266
2011-04-18,901.012
2011-04-19,906.164
2011-04-20,923.901
2011-04-21,931.644
2011-04-22,931.724
2011-04-25,929.417
2011-04-26,935.721
2011-04-27,939.056
2011-04-28,948.255
2011-04-29,951.031
2011-05-02,952.691
2011-05-03,946.153
2011-05-04,938.332
2011-05-05,928.234
2011-05-06,931.171
2011-05-09,928.39
2011-05-10,937.395
2011-05-11,931.263
2011-05-12,927.351
2011-05-13,921.726
2011-05-16,916.864
2011-05-17,911.725
2011-05-18,920.98
2011-05-19,923.509
2011-05-20,917.714
2011-05-23,902.118
2011-05-24,903.411
2011-05-25,906.805
2011-05-26,912.012
2011-05-27,920.146
2011-05-30,920.24
2011-05-31,931.324
2011-06-01,918.386
2011-06-02,911.767
2011-06-03,907.7
2011-06-06,900.28
2011-06-07,901.941
2011-06-08,894.482
2011-06-09,898.603
2011-06-10,885.389
2011-06-13,885.139
2011-06-14,897.428
2011-06-15,882.669
2011-06-16,875.392
2011-06-17,879.885
2011-06-20,880.665
2011-06-21,895.052
2011-06-22,893.62
2011-06-23,881.8
2011-06-24,877.704
2011-06-27,881.689
2011-06-28,892.096
2011-06-29,904.082
2011-06-30,915.805
2011-07-01,924.764
2011-07-04,927.931
2011-07-05,926.668
2011-07-06,924.513
2011-07-07,931.945
2011-07-08,925.727
2011-07-11,905.985
2011-07-12,900.887
2011-07-13,910.153
2011-07-14,903.108
2011-07-15,904.779
2011-07-18,893.431
2011-07-19,907.12
2011-07-20,912.045
2011-07-21,925.038
2011-07-22,928.716
2011-07-25,923.182
2011-07-26,923.887
2011-07-27,907.308
2011-07-28,902.8
2011-07-29,898.542
2011-08-01,892.744
2011-08-02,873.025
2011-08-03,868.86
2011-08-04,830.248
2011-08-05,819.29
2011-08-08,775.537
2011-08-09,798.791
2011-08-10,776.105
2011-08-11,801.355
2011-08-12,810.962
2011-08-15,828.151
2011-08-16,821.917
2011-08-17,824.493
2011-08-18,787.772
2011-08-19,776.625
2011-08-22,776.193
2011-08-23,794.91
2011-08-24,802.338
2011-08-25,792.619
2011-08-26,799.316
2011-08-29,819.71
2011-08-30,823.699
2011-08-31,833.722
2011-09-01,827.509
2011-09-02,808.181
2011-09-05,793.902
2011-09-06,785.821
2011-09-07,808.14
2011-09-08,805.131
2011-09-09,781.365
2011-09-12,773.355
2011-09-13,782.017
2011-09-14,789.225
2011-09-15,805.661
2011-09-16,810.256
2011-09-19,796.824
2011-09-20,799.203
2011-09-21,781.868
2011-09-22,749.046
2011-09-23,752.785
2011-09-26,762.046
2011-09-27,783.308
2011-09-28,771.275
2011-09-29,776.383
2011-09-30,758.749
2011-10-03,737.511
2011-10-04,738.77
2011-10-05,753.396
2011-10-06,772.669
2011-10-07,773.46
2011-10-10,794.594
2011-10-11,796.849
2011-10-12,808.512
2011-10-13,804.415
2011-10-14,816.187
2011-10-17,805.689
2011-10-18,810.252
2011-10-19,807.939
2011-10-20,802.545
2011-10-21,821.262
2011-10-24,834.619
2011-10-25,823.115
2011-10-26,826.761
2011-10-27,861.747
2011-10-28,863.849
2011-10-31,838.73
2011-11-01,809.332
2011-11-02,820.014
2011-11-03,832.515
2011-11-04,830.336
2011-11-07,831.461
2011-11-08,838.902
2011-11-09,814.347
2011-11-10,813.41
2011-11-11,831.833
2011-11-14,824.312
2011-11-15,822.503
2011-11-16,814.137
2011-11-17,802.889
2011-11-18,799.427
2011-11-21,781.228
2011-11-22,778.491
2011-11-23,761.385
2011-11-24,759.416
2011-11-25,757.568
2011-11-28,781.768
2011-11-29,786.809
2011-11-30,818.294
2011-12-01,817.684
2011-12-02,820.096
2011-12-05,828.605
2011-12-06,824.489
2011-12-07,826.958
2011-12-08,810.838
2011-12-09,820.102
2011-12-12,807.366
2011-12-13,800.18
2011-12-14,785.991
2011-12-15,788.888
2011-12-16,791.853
2011-12-19,783.675
2011-12-20,804.091
2011-12-21,804.46
2011-12-22,810.775
2011-12-23,816.632
2011-12-26,817.011
2011-12-27,817.746
2011-12-28,806.827
2011-12-29,813.534
2011-12-30,816.975
2012-01-02,819.273
2012-01-03,833.045
2012-01-04,831.2
2012-01-05,827.128
2012-01-06,823.754
2012-01-09,824.617
2012-01-10,835.086
2012-01-11,833.359
2012-01-12,835.69
2012-01-13,831.297
2012-01-16,832.341
2012-01-17,838.449
2012-01-18,846.345
2012-01-19,853.855
2012-01-20,855.778
2012-01-23,860.488
2012-01-24,856.977
2012-01-25,861.74
2012-01-26,866.655
2012-01-27,864.433
2012-01-30,859.266
2012-01-31,860.751
2012-02-01,873.064
2012-02-02,874.968
2012-02-03,884.852
2012-02-06,884.713
2012-02-07,887.724
2012-02-08,889.921
2012-02-09,891.872
2012-02-10,881.718
2012-02-13,888.685
2012-02-14,884.827
2012-02-15,885.498
2012-02-16,889.73
2012-02-17,895.015
2012-02-20,900.755
2012-02-21,899.295
2012-02-22,895.434
2012-02-23,899.786
2012-02-24,903.946
2012-02-27,902.553
2012-02-28,905.588
2012-02-29,902.4
2012-03-01,906.337
2012-03-02,901.786
2012-03-05,897.361
2012-03-06,878.744
2012-03-07,883.137
2012-03-08,896.909
2012-03-09,898.621
2012-03-12,896.797
2012-03-13,910.249
2012-03-14,907.804
2012-03-15,913.952
2012-03-16,918.265
2012-03-19,921.726
2012-03-20,915.166
2012-03-21,912.439
2012-03-22,906.573
2012-03-23,909.793
2012-03-26,920.663
2012-03-27,919.804
2012-03-28,913.866
2012-03-29,909.16
2012-03-30,913.587
2012-04-02,922.087
2012-04-03,917.366
2012-04-04,899.816
2012-04-05,898.613
2012-04-06,897.918
2012-04-09,891.378
2012-04-10,876.528
2012-04-11,882.126
2012-04-12,894.834
2012-04-13,884.072
2012-04-16,883.006
2012-04-17,896.915
2012-04-18,894.889
2012-04-19,890.756
2012-04-20,893.743
2012-04-23,881.607
2012-04-24,886.745
2012-04-25,896.937
2012-04-26,902.76
2012-04-27,906.962
2012-04-30,903.735
2012-05-01,905.639
2012-05-02,902.575
2012-05-03,897.142
2012-05-04,883.627
2012-05-07,880.752
2012-05-08,873.722
2012-05-09,867.241
2012-05-10,870.779
2012-05-11,869.105
2012-05-14,856.359
2012-05-15,849.211
2012-05-16,842.637
2012-05-17,833.119
2012-05-18,823.855
2012-05-21,833.658
2012-05-22,839.419
2012-05-23,831.332
2012-05-24,834.094
2012-05-25,832.222
2012-05-28,833.4
2012-05-29,841.824
2012-05-30,827.676
2012-05-31,825.363
2012-06-01,807.517
2012-06-04,805.906
2012-06-05,811.384
2012-06-06,829.457
2012-06-07,834.082
2012-06-08,832.956
2012-06-11,828.893
2012-06-12,834.144
2012-06-13,832.479
2012-06-14,836.623
2012-06-15,845.563
2012-06-18,848.191
2012-06-19,858.946
2012-06-20,860.837
2012-06-21,844.881
2012-06-22,844.262
2012-06-25,832.021
2012-06-26,833.441
2012-06-27,841.674
2012-06-28,840.629
2012-06-29,865.806
2012-07-02,869.643
2012-07-03,877.692
2012-07-04,877.0
2012-07-05,871.885
2012-07-06,862.731
2012-07-09,858.947
2012-07-10,854.888
2012-07-11,854.492
2012-07-12,846.789
2012-07-13,859.497
2012-07-16,859.281
2012-07-17,861.739
2012-07-18,868.448
2012-07-19,874.513
2012-07-20,863.187
2012-07-23,849.23
2012-07-24,842.697
2012-07-25,842.069
2012-07-26,859.847
2012-07-27,875.322
2012-07-30,877.744
2012-07-31,875.334
2012-08-01,872.887
2012-08-02,864.025
2012-08-03,881.091
2012-08-06,887.199
2012-08-07,893.351
2012-08-08,893.633
2012-08-09,895.176
2012-08-10,895.591
2012-08-13,894.132
2012-08-14,894.882
2012-08-15,895.184
2012-08-16,902.845
2012-08-17,905.124
2012-08-20,904.725
2012-08-21,907.58
2012-08-22,903.72
2012-08-23,901.962
2012-08-24,902.24
2012-08-27,902.726
2012-08-28,901.422
2012-08-29,901.085
2012-08-30,893.213
2012-08-31,898.357
2012-09-03,899.512
2012-09-04,896.259
2012-09-05,895.335
2012-09-06,912.31
2012-09-07,922.651
2012-09-10,918.992
2012-09-11,922.696
2012-09-12,926.543
2012-09-13,935.384
2012-09-14,948.416
2012-09-17,944.341
2012-09-18,940.638
2012-09-19,943.666
2012-09-20,938.594
2012-09-21,941.271
2012-09-24,936.857
2012-09-25,933.32
2012-09-26,921.842
2012-09-27,929.634
2012-09-28,923.9
2012-10-01,928.626
2012-10-02,929.2
2012-10-03,928.461
2012-10-04,935.805
2012-10-05,939.815
2012-10-08,934.078
2012-10-09,924.974
2012-10-10,919.269
2012-10-11,921.981
2012-10-12,919.82
2012-10-15,924.439
2012-10-16,935.889
2012-10-17,943.491
2012-10-18,943.303
2012-10-19,931.239
2012-10-22,930.251
2012-10-23,916.352
2012-10-24,915.477
2012-10-25,918.424
2012-10-26,916.485
2012-10-29,914.273
2012-10-30,917.649
2012-10-31,917.769
2012-11-01,926.393
2012-11-02,920.832
2012-11-05,919.496
2012-11-06,925.137
2012-11-07,909.957
2012-11-08,901.178
2012-11-09,900.744
2012-11-12,899.361
2012-11-13,897.399
2012-11-14,887.053
2012-11-15,884.545
2012-11-16,884.595
2012-11-19,903.915
2012-11-20,904.352
2012-11-21,906.682
2012-11-22,911.012
2012-11-23,921.019
2012-11-26,919.723
2012-11-27,917.647
2012-11-28,920.789
2012-11-29,928.698
2012-11-30,929.166
2012-12-03,928.426
2012-12-04,928.44
2012-12-05,929.366
2012-12-06,932.075
2012-12-07,933.168
2012-12-10,934.305
2012-12-11,940.025
2012-12-12,941.611
2012-12-13,938.394
2012-12-14,937.071
2012-12-17,944.024
2012-12-18,953.24
2012-12-19,954.325
2012-12-20,956.529
2012-12-21,949.072
2012-12-24,947.181
2012-12-25,947.669
2012-12-26,945.464
2012-12-27,945.85
2012-12-28,939.579
2012-12-31,948.151
2013-01-01,948.196
2013-01-02,968.818
2013-01-03,966.934
2013-01-04,971.119
2013-01-07,969.215
2013-01-08,966.048
2013-01-09,969.645
2013-01-10,977.29
2013-01-11,979.616
2013-01-14,978.424
2013-01-15,980.54
2013-01-16,977.861
2013-01-17,983.152
2013-01-18,984.67
2013-01-21,985.752
2013-01-22,988.929
2013-01-23,988.341
2013-01-24,990.648
2013-01-25,997.254
2013-01-28,995.653
2013-01-29,1000.464
2013-01-30,999.364
2013-01-31,997.351
2013-02-01,1005.515
2013-02-04,993.63
2013-02-05,997.416
2013-02-06,1000.217
2013-02-07,996.086
2013-02-08,1002.128
2013-02-11,998.771
2013-02-12,1004.617
2013-02-13,1005.186
2013-02-14,1003.926
2013-02-15,1000.743
2013-02-18,1001.93
2013-02-19,1010.182
2013-02-20,1002.748
2013-02-21,990.156
2013-02-22,997.353
2013-02-25,989.254
2013-02-26,986.219
2013-02-27,995.776
2013-02-28,999.845
2013-03-01,997.349
2013-03-04,999.538
2013-03-05,1010.503
2013-03-06,1012.384
2013-03-07,1014.5
2013-03-08,1017.458
2013-03-11,1021.653
2013-03-12,1020.564
2013-03-13,1018.794
2013-03-14,1026.413
2013-03-15,1029.803
2013-03-18,1020.653
2013-03-19,1017.564
2013-03-20,1023.239
2013-03-21,1018.191
2013-03-22,1021.812
2013-03-25,1018.177
2013-03-26,1022.485
2013-03-27,1020.874
2013-03-28,1024.836
2013-03-29,1024.705
2013-04-01,1019.284
2013-04-02,1023.513
2013-04-03,1016.368
2013-04-04,1014.225
2013-04-05,1012.163
2013-04-08,1017.852
2013-04-09,1022.272
2013-04-10,1036.15
2013-04-11,1043.436
2013-04-12,1039.09
2013-04-15,1019.879
2013-04-16,1025.68
2013-04-17,1012.819
2013-04-18,1007.869
2013-04-19,1014.275
2013-04-22,1017.868
2013-04-23,1029.847
2013-04-24,1035.308
2013-04-25,1041.832
2013-04-26,1040.789
2013-04-29,1048.441
2013-04-30,1054.362
2013-05-01,1046.843
2013-05-02,1049.59
2013-05-03,1058.97
2013-05-06,1059.053
2013-05-07,1066.684
2013-05-08,1075.324
2013-05-09,1070.228
2013-05-10,1070.512
2013-05-13,1071.615
2013-05-14,1078.084
2013-05-15,1081.399
2013-05-16,1079.459
2013-05-17,1083.482
2013-05-20,1087.679
2013-05-21,1089.233
2013-05-22,1082.922
2013-05-23,1069.381
2013-05-24,1069.066
2013-05-27,1066.85
2013-05-28,1072.604
2013-05-29,1067.394
2013-05-30,1069.462
2013-05-31,1056.116
2013-06-03,1056.534
2013-06-04,1056.595
2013-06-05,1040.993
2013-06-06,1043.969
2013-06-07,1054.404
2013-06-10,1056.924
2013-06-11,1049.687
2013-06-12,1045.825
2013-06-13,1050.916
2013-06-14,1050.734
2013-06-17,1060.051
2013-06-18,1064.571
2013-06-19,1058.809
2013-06-20,1022.535
2013-06-21,1020.577
2013-06-24,1006.093
2013-06-25,1014.544
2013-06-26,1023.427
2013-06-27,1031.86
2013-06-28,1030.518
2013-07-01,1038.91
2013-07-02,1039.429
2013-07-03,1036.697
2013-07-04,1041.948
2013-07-05,1043.241
2013-07-08,1049.135
2013-07-09,1057.166
2013-07-10,1060.634
2013-07-11,1077.426
2013-07-12,1078.812
2013-07-15,1080.797
2013-07-16,1080.27
2013-07-17,1082.471
2013-07-18,1088.298
2013-07-19,1089.862
2013-07-22,1095.216
2013-07-23,1094.74
2013-07-24,1093.152
2013-07-25,1093.138
2013-07-26,1091.746
2013-07-29,1086.251
2013-07-30,1087.82
2013-07-31,1086.362
2013-08-01,1098.847
2013-08-02,1105.099
2013-08-05,1103.335
2013-08-06,1101.054
2013-08-07,1094.93
2013-08-08,1101.446
2013-08-09,1101.111
2013-08-12,1099.492
2013-08-13,1101.484
2013-08-14,1101.82
2013-08-15,1087.868
2013-08-16,1088.408
2013-08-19,1083.214
2013-08-20,1083.543
2013-08-21,1075.983
2013-08-22,1082.148
2013-08-23,1089.662
2013-08-26,1087.038
2013-08-27,1072.05
2013-08-28,1068.959
2013-08-29,1070.291
2013-08-30,1063.532
2013-09-02,1069.631
2013-09-03,1073.307
2013-09-04,1081.036
2013-09-05,1082.135
2013-09-06,1085.763
2013-09-09,1096.299
2013-09-10,1106.036
2013-09-11,1110.593
2013-09-12,1108.499
2013-09-13,1109.332
2013-09-16,1118.381
2013-09-17,1119.338
2013-09-18,1129.495
2013-09-19,1137.747
2013-09-20,1130.641
2013-09-23,1126.964
2013-09-24,1125.948
2013-09-25,1124.872
2013-09-26,1127.895
2013-09-27,1126.828
2013-09-30,1119.437
2013-10-01,1127.043
2013-10-02,1125.205
2013-10-03,1119.115
2013-10-04,1122.53
2013-10-07,1114.061
2013-10-08,1104.319
2013-10-09,1101.649
2013-10-10,1120.713
2013-10-11,1129.355
2013-10-14,1133.371
2013-10-15,1129.803
2013-10-16,1138.505
2013-10-17,1150.609
2013-10-18,1159.231
2013-10-21,1160.562
2013-10-22,1168.276
2013-10-23,1161.811
2013-10-24,1166.485
2013-10-25,1166.402
2013-10-28,1167.618
2013-10-29,1170.459
2013-10-30,1168.147
2013-10-31,1161.986
2013-11-01,1158.078
2013-11-04,1162.922
2013-11-05,1159.814
2013-11-06,1165.557
2013-11-07,1151.441
2013-11-08,1157.568
2013-11-11,1161.046
2013-11-12,1159.479
2013-11-13,1162.198
2013-11-14,1170.148
2013-11-15,1176.33
2013-11-18,1176.864
2013-11-19,1172.028
2013-11-20,1168.556
2013-11-21,1172.811
2013-11-22,1177.756
2013-11-25,1178.132
2013-11-26,1177.669
2013-11-27,1179.972
2013-11-28,1182.841
2013-11-29,1182.693
2013-12-02,1177.275
2013-12-03,1171.487
2013-12-04,1165.633
2013-12-05,1162.013
2013-12-06,1171.644
2013-12-09,1175.142
2013-12-10,1172.709
2013-12-11,1162.11
2013-12-12,1154.362
2013-12-13,1153.962
2013-12-16,1161.646
2013-12-17,1158.211
2013-12-18,1172.891
2013-12-19,1175.556
2013-12-20,1182.384
2013-12-23,1190.506
2013-12-24,1192.336
2013-12-25,1192.405
2013-12-26,1197.046
2013-12-27,1202.753
2013-12-30,1204.606
2013-12-31,1208.107
2014-01-01,1208.129
2014-01-02,1197.037
2014-01-03,1198.263
2014-01-06,1194.629
2014-01-07,1199.473
2014-01-08,1201.513
2014-01-09,1198.96
2014-01-10,1205.981
2014-01-13,1198.899
2014-01-14,1203.763
2014-01-15,1209.775
2014-01-16,1209.341
2014-01-17,1207.938
2014-01-20,1207.832
2014-01-21,1209.72
2014-01-22,1211.802
2014-01-23,1203.6
2014-01-24,1179.936
2014-01-27,1169.411
2014-01-28,1174.766
2014-01-29,1169.472
2014-01-30,1172.687
2014-01-31,1166.365
2014-02-03,1145.888
2014-02-04,1144.566
2014-02-05,1146.121
2014-02-06,1161.032
2014-02-07,1174.771
2014-02-10,1178.471
2014-02-11,1191.115
2014-02-12,1194.238
2014-02-13,1198.845
2014-02-14,1203.794
2014-02-17,1206.54
2014-02-18,1212.154
2014-02-19,1208.056
2014-02-20,1209.234
2014-02-21,1212.418
2014-02-24,1218.789
2014-02-25,1219.775
2014-02-26,1217.122
2014-02-27,1220.076
2014-02-28,1225.16
2014-03-03,1210.923
2014-03-04,1228.005
2014-03-05,1229.113
2014-03-06,1234.26
2014-03-07,1231.038
2014-03-10,1227.312
2014-03-11,1223.777
2014-03-12,1219.614
2014-03-13,1209.692
2014-03-14,1202.563
2014-03-17,1211.733
2014-03-18,1220.832
2014-03-19,1215.383
2014-03-20,1212.2
2014-03-21,1211.255
2014-03-24,1205.32
2014-03-25,1211.842
2014-03-26,1209.919
2014-03-27,1209.964
2014-03-28,1216.073
2014-03-31,1225.92
2014-04-01,1233.639
2014-04-02,1236.641
2014-04-03,1234.327
2014-04-04,1227.156
2014-04-07,1214.256
2014-04-08,1217.521
2014-04-09,1226.553
2014-04-10,1212.03
2014-04-11,1198.591
2014-04-14,1202.209
2014-04-15,1203.834
2014-04-16,1217.427
2014-04-17,1221.521
2014-04-18,1222.134
2014-04-21,1223.536
2014-04-22,1231.114
2014-04-23,1229.137
2014-04-24,1230.395
2014-04-25,1222.229
2014-04-28,1222.583
2014-04-29,1229.526
2014-04-30,1233.946
2014-05-01,1236.043
2014-05-02,1235.886
2014-05-05,1236.466
2014-05-06,1231.78
2014-05-07,1231.794
2014-05-08,1233.267
2014-05-09,1231.264
2014-05-12,1240.967
2014-05-13,1242.481
2014-05-14,1239.872
2014-05-15,1230.591
2014-05-16,1231.435
2014-05-19,1233.706
2014-05-20,1227.684
2014-05-21,1233.972
2014-05-22,1239.003
2014-05-23,1243.684
2014-05-26,1247.654
2014-05-27,1251.681
2014-05-28,1250.619
2014-05-29,1255.83
2014-05-30,1256.811
2014-06-02,1258.519
2014-06-03,1257.31
2014-06-04,1259.299
2014-06-05,1265.943
2014-06-06,1273.09
2014-06-09,1274.763
2014-06-10,1273.957
2014-06-11,1271.1
2014-06-12,1267.232
2014-06-13,1268.362
2014-06-16,1268.318
2014-06-17,1270.184
2014-06-18,1276.885
2014-06-19,1284.59
2014-06-20,1284.093
2014-06-23,1283.285
2014-06-24,1276.654
2014-06-25,1277.465
2014-06-26,1277.321
2014-06-27,1280.295
2014-06-30,1282.943
2014-07-01,1291.571
2014-07-02,1292.769
2014-07-03,1298.184
2014-07-04,1297.807
2014-07-07,1290.406
2014-07-08,1280.468
2014-07-09,1283.374
2014-07-10,1274.519
2014-07-11,1275.362
2014-07-14,1283.242
2014-07-15,1278.516
2014-07-16,1285.333
2014-07-17,1273.44
2014-07-18,1280.434
2014-07-21,1277.309
2014-07-22,1285.273
2014-07-23,1287.79
2014-07-24,1289.16
2014-07-25,1283.147
2014-07-28,1282.661
2014-07-29,1280.042
2014-07-30,1277.385
2014-07-31,1258.122
2014-08-01,1251.797
2014-08-04,1255.114
2014-08-05,1246.778
2014-08-06,1243.528
2014-08-07,1237.823
2014-08-08,1242.105
2014-08-11,1250.947
2014-08-12,1249.049
2014-08-13,1256.47
2014-08-14,1261.494
2014-08-15,1260.612
2014-08-18,1270.75
2014-08-19,1276.526
2014-08-20,1276.952
2014-08-21,1281.316
2014-08-22,1277.342
2014-08-25,1283.992
2014-08-26,1287.316
2014-08-27,1288.607
2014-08-28,1283.834
2014-08-29,1287.342
2014-09-01,1287.116
2014-09-02,1286.536
2014-09-03,1289.715
2014-09-04,1286.755
2014-09-05,1288.227
2014-09-08,1283.863
2014-09-09,1275.33
2014-09-10,1277.234
2014-09-11,1278.646
2014-09-12,1272.808
2014-09-15,1269.947
2014-09-16,1273.826
2014-09-17,1275.974
2014-09-18,1281.158
2014-09-19,1278.763
2014-09-22,1267.931
2014-09-23,1260.368
2014-09-24,1265.67
2014-09-25,1250.872
2014-09-26,1254.893
2014-09-29,1251.11
2014-09-30,1247.292
2014-10-01,1233.222
2014-10-02,1225.725
2014-10-03,1230.9
2014-10-06,1233.768
2014-10-07,1219.927
2014-10-08,1228.813
2014-10-09,1212.994
2014-10-10,1193.315
2014-10-13,1183.878
2014-10-14,1182.642
2014-10-15,1172.868
2014-10-16,1172.12
2014-10-17,1186.477
2014-10-20,1196.157
2014-10-21,1214.776
2014-10-22,1211.644
2014-10-23,1221.323
2014-10-24,1226.735
2014-10-27,1225.809
2014-10-28,1239.777
2014-10-29,1241.2
2014-10-30,1243.155
2014-10-31,1257.115
2014-11-03,1250.817
2014-11-04,1249.873
2014-11-05,1255.421
2014-11-06,1256.594
2014-11-07,1256.583
2014-11-10,1262.367
2014-11-11,1263.785
2014-11-12,1263.184
2014-11-13,1263.283
2014-11-14,1264.031
2014-11-17,1261.842
2014-11-18,1271.662
2014-11-19,1268.416
2014-11-20,1269.953
2014-11-21,1278.341
2014-11-24,1281.16
2014-11-25,1283.326
2014-11-26,1287.057
2014-11-27,1284.551
2014-11-28,1279.663
2014-12-01,1271.802
2014-12-02,1276.527
2014-12-03,1280.079
2014-12-04,1277.774
2014-12-05,1279.316
2014-12-08,1270.373
2014-12-09,1268.533
2014-12-10,1250.937
2014-12-11,1251.499
2014-12-12,1234.469
2014-12-15,1219.611
2014-12-16,1220.378
2014-12-17,1233.859
2014-12-18,1257.934
2014-12-19,1265.84
2014-12-22,1270.413
2014-12-23,1271.106
2014-12-24,1273.029
2014-12-25,1272.673
2014-12-26,1275.804
2014-12-29,1277.968
2014-12-30,1270.708
2014-12-31,1262.693
2015-01-01,1262.698
2015-01-02,1259.086
2015-01-05,1235.367
2015-01-06,1222.455
2015-01-07,1228.274
2015-01-08,1251.215
2015-01-09,1244.009
2015-01-12,1238.76
2015-01-13,1239.886
2015-01-14,1231.022
2015-01-15,1227.858
2015-01-16,1237.233
2015-01-19,1242.194
2015-01-20,1243.926
2015-01-21,1250.043
2015-01-22,1262.179
2015-01-23,1260.243
2015-01-26,1264.563
2015-01-27,1260.093
2015-01-28,1248.172
2015-01-29,1251.599
2015-01-30,1239.82
2015-02-02,1251.872
2015-02-03,1267.63
2015-02-04,1267.529
2015-02-05,1277.486
2015-02-06,1272.441
2015-02-09,1267.688
2015-02-10,1275.843
2015-02-11,1272.781
2015-02-12,1288.108
2015-02-13,1296.241
2015-02-16,1296.929
2015-02-17,1298.402
2015-02-18,1302.073
2015-02-19,1303.646
2015-02-20,1309.01
2015-02-23,1310.558
2015-02-24,1313.752
2015-02-25,1315.81
2015-02-26,1313.866
2015-02-27,1312.965
2015-03-02,1315.896
2015-03-03,1310.141
2015-03-04,1304.496
2015-03-05,1307.065
2015-03-06,1291.149
2015-03-09,1291.047
2015-03-10,1270.154
2015-03-11,1269.697
2015-03-12,1283.428
2015-03-13,1277.12
2015-03-16,1291.333
2015-03-17,1289.059
2015-03-18,1301.849
2015-03-19,1300.327
2015-03-20,1317.605
2015-03-23,1320.38
2015-03-24,1316.733
2015-03-25,1304.547
2015-03-26,1296.069
2015-03-27,1297.206
2015-03-30,1306.683
2015-03-31,1295.507
2015-04-01,1293.665
2015-04-02,1302.27
2015-04-03,1303.003
2015-04-06,1313.642
2015-04-07,1312.9
2015-04-08,1315.414
2015-04-09,1318.71
2015-04-10,1324.339
2015-04-13,1319.3
2015-04-14,1325.184
2015-04-15,1328.281
2015-04-16,1330.4
2015-04-17,1317.066
2015-04-20,1324.518
2015-04-21,1326.8
2015-04-22,1330.021
2015-04-23,1334.689
2015-04-24,1339.956
2015-04-27,1340.55
2015-04-28,1342.254
2015-04-29,1336.67
2015-04-30,1323.391
2015-05-01,1329.546
2015-05-04,1332.585
2015-05-05,1319.861
2015-05-06,1320.042
2015-05-07,1318.033
2015-05-08,1336.74
2015-05-11,1333.808
2015-05-12,1331.111
2015-05-13,1335.596
