Date,PACIFIC IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,761.285
2005-11-09,755.91
2005-11-10,751.153
2005-11-11,755.932
2005-11-14,744.591
2005-11-15,740.286
2005-11-16,746.309
2005-11-17,760.221
2005-11-18,765.178
2005-11-21,766.202
2005-11-22,762.715
2005-11-23,766.948
2005-11-24,762.966
2005-11-25,763.142
2005-11-28,771.532
2005-11-29,769.927
2005-11-30,766.8
2005-12-01,770.06
2005-12-02,780.05
2005-12-05,782.508
2005-12-06,779.565
2005-12-07,782.338
2005-12-08,772.396
2005-12-09,778.075
2005-12-12,792.041
2005-12-13,794.964
2005-12-14,803.275
2005-12-15,796.498
2005-12-16,799.625
2005-12-19,801.018
2005-12-20,803.321
2005-12-21,809.492
2005-12-22,814.069
2005-12-23,815.93
2005-12-26,817.511
2005-12-27,808.7
2005-12-28,815.014
2005-12-29,815.496
2005-12-30,809.701
2006-01-02,809.704
2006-01-03,817.765
2006-01-04,830.79
2006-01-05,839.699
2006-01-06,846.899
2006-01-09,849.885
2006-01-10,839.345
2006-01-11,846.94
2006-01-12,850.226
2006-01-13,845.387
2006-01-16,836.917
2006-01-17,820.505
2006-01-18,802.174
2006-01-19,819.374
2006-01-20,821.949
2006-01-23,813.667
2006-01-24,821.046
2006-01-25,817.579
2006-01-26,824.63
2006-01-27,835.902
2006-01-30,836.823
2006-01-31,844.765
2006-02-01,836.079
2006-02-02,836.616
2006-02-03,827.068
2006-02-06,832.072
2006-02-07,836.796
2006-02-08,818.342
2006-02-09,823.504
2006-02-10,820.826
2006-02-13,808.006
2006-02-14,816.835
2006-02-15,814.036
2006-02-16,815.293
2006-02-17,805.031
2006-02-20,799.23
2006-02-21,807.243
2006-02-22,806.912
2006-02-23,828.155
2006-02-24,831.267
2006-02-27,840.54
2006-02-28,845.0
2006-03-01,833.459
2006-03-02,835.181
2006-03-03,825.828
2006-03-06,825.786
2006-03-07,820.028
2006-03-08,815.695
2006-03-09,829.203
2006-03-10,821.041
2006-03-13,831.518
2006-03-14,838.518
2006-03-15,840.784
2006-03-16,836.244
2006-03-17,847.517
2006-03-20,855.531
2006-03-21,849.9
2006-03-22,851.622
2006-03-23,843.768
2006-03-24,846.562
2006-03-27,855.722
2006-03-28,857.264
2006-03-29,853.517
2006-03-30,864.771
2006-03-31,859.821
2006-04-03,870.425
2006-04-04,871.172
2006-04-05,872.418
2006-04-06,885.399
2006-04-07,886.494
2006-04-10,882.241
2006-04-11,879.995
2006-04-12,870.599
2006-04-13,869.55
2006-04-14,869.386
2006-04-17,867.962
2006-04-18,876.972
2006-04-19,880.46
2006-04-20,882.465
2006-04-21,893.158
2006-04-24,886.266
2006-04-25,889.587
2006-04-26,894.123
2006-04-27,903.391
2006-04-28,897.784
2006-05-01,909.414
2006-05-02,916.5
2006-05-03,915.393
2006-05-04,914.436
2006-05-05,922.777
2006-05-08,936.645
2006-05-09,935.754
2006-05-10,930.046
2006-05-11,924.223
2006-05-12,914.399
2006-05-15,908.162
2006-05-16,897.45
2006-05-17,903.933
2006-05-18,884.907
2006-05-19,874.237
2006-05-22,863.205
2006-05-23,856.239
2006-05-24,858.404
2006-05-25,852.52
2006-05-26,864.042
2006-05-29,867.454
2006-05-30,871.807
2006-05-31,852.475
2006-06-01,855.197
2006-06-02,872.244
2006-06-05,865.887
2006-06-06,842.934
2006-06-07,828.769
2006-06-08,800.207
2006-06-09,812.416
2006-06-12,813.282
2006-06-13,783.366
2006-06-14,788.717
2006-06-15,794.224
2006-06-16,815.087
2006-06-19,808.854
2006-06-20,805.143
2006-06-21,804.344
2006-06-22,818.791
2006-06-23,811.918
2006-06-26,812.275
2006-06-27,814.597
2006-06-28,802.767
2006-06-29,813.848
2006-06-30,844.596
2006-07-03,843.706
2006-07-04,849.118
2006-07-05,836.448
2006-07-06,836.593
2006-07-07,845.805
2006-07-10,852.697
2006-07-11,848.143
2006-07-12,832.87
2006-07-13,829.549
2006-07-14,809.465
2006-07-17,803.374
2006-07-18,785.845
2006-07-19,786.675
2006-07-20,812.357
2006-07-21,810.485
2006-07-24,807.643
2006-07-25,817.613
2006-07-26,812.525
2006-07-27,831.873
2006-07-28,840.066
2006-07-31,846.179
2006-08-01,841.073
2006-08-02,845.735
2006-08-03,845.065
2006-08-04,849.994
2006-08-07,834.468
2006-08-08,845.045
2006-08-09,851.422
2006-08-10,850.78
2006-08-11,845.468
2006-08-14,850.481
2006-08-15,854.103
2006-08-16,867.301
2006-08-17,870.057
2006-08-18,871.287
2006-08-21,864.34
2006-08-22,868.134
2006-08-23,866.675
2006-08-24,858.31
2006-08-25,851.889
2006-08-28,846.143
2006-08-29,855.872
2006-08-30,856.529
2006-08-31,865.399
2006-09-01,863.575
2006-09-04,880.293
2006-09-05,879.334
2006-09-06,872.16
2006-09-07,859.406
2006-09-08,859.585
2006-09-11,843.158
2006-09-12,840.377
2006-09-13,841.804
2006-09-14,852.197
2006-09-15,848.173
2006-09-18,848.03
2006-09-19,850.782
2006-09-20,841.641
2006-09-21,848.748
2006-09-22,841.642
2006-09-25,840.692
2006-09-26,836.369
2006-09-27,852.979
2006-09-28,854.194
2006-09-29,856.0
2006-10-02,865.968
2006-10-03,862.847
2006-10-04,856.892
2006-10-05,875.457
2006-10-06,867.891
2006-10-09,865.9
2006-10-10,864.893
2006-10-11,864.101
2006-10-12,862.619
2006-10-13,865.806
2006-10-16,874.008
2006-10-17,871.43
2006-10-18,870.959
2006-10-19,875.193
2006-10-20,879.625
2006-10-23,881.482
2006-10-24,881.535
2006-10-25,881.835
2006-10-26,890.422
2006-10-27,891.752
2006-10-30,880.974
2006-10-31,882.8
2006-11-01,887.385
2006-11-02,886.391
2006-11-03,881.439
2006-11-06,880.286
2006-11-07,889.566
2006-11-08,880.782
2006-11-09,875.069
2006-11-10,876.734
2006-11-13,867.951
2006-11-14,880.543
2006-11-15,876.698
2006-11-16,873.535
2006-11-17,875.376
2006-11-20,854.615
2006-11-21,857.651
2006-11-22,874.292
2006-11-23,878.251
2006-11-24,875.225
2006-11-27,879.15
2006-11-28,874.751
2006-11-29,888.354
2006-11-30,902.894
2006-12-01,903.549
2006-12-04,902.596
2006-12-05,902.76
2006-12-06,913.539
2006-12-07,915.3
2006-12-08,909.52
2006-12-11,907.369
2006-12-12,911.296
2006-12-13,912.136
2006-12-14,916.922
2006-12-15,918.485
2006-12-18,920.725
2006-12-19,913.59
2006-12-20,925.128
2006-12-21,927.154
2006-12-22,928.867
2006-12-25,925.786
2006-12-26,927.726
2006-12-27,934.139
2006-12-28,936.334
2006-12-29,937.758
2007-01-01,937.758
2007-01-02,941.679
2007-01-03,937.24
2007-01-04,942.122
2007-01-05,932.751
2007-01-08,932.552
2007-01-09,936.727
2007-01-10,918.802
2007-01-11,914.452
2007-01-12,928.972
2007-01-15,937.565
2007-01-16,935.247
2007-01-17,937.133
2007-01-18,939.401
2007-01-19,940.614
2007-01-22,948.579
2007-01-23,951.42
2007-01-24,956.753
2007-01-25,950.567
2007-01-26,946.668
2007-01-29,948.217
2007-01-30,951.973
2007-01-31,949.426
2007-02-01,962.938
2007-02-02,962.997
2007-02-05,956.899
2007-02-06,967.957
2007-02-07,968.29
2007-02-08,962.587
2007-02-09,969.574
2007-02-12,966.797
2007-02-13,974.243
2007-02-14,981.851
2007-02-15,995.84
2007-02-16,994.398
2007-02-19,995.219
2007-02-20,994.686
2007-02-21,990.528
2007-02-22,995.645
2007-02-23,1003.658
2007-02-26,1009.985
2007-02-27,1017.093
2007-02-28,986.139
2007-03-01,984.07
2007-03-02,978.672
2007-03-05,952.274
2007-03-06,969.455
2007-03-07,969.151
2007-03-08,979.4
2007-03-09,978.656
2007-03-12,990.585
2007-03-13,986.914
2007-03-14,963.752
2007-03-15,972.255
2007-03-16,968.806
2007-03-19,975.001
2007-03-20,981.708
2007-03-21,978.823
2007-03-22,994.582
2007-03-23,998.57
2007-03-26,998.611
2007-03-27,993.941
2007-03-28,995.771
2007-03-29,989.577
2007-03-30,989.265
2007-04-02,978.595
2007-04-03,983.548
2007-04-04,998.678
2007-04-05,994.025
2007-04-06,991.571
2007-04-09,995.716
2007-04-10,1000.652
2007-04-11,1000.706
2007-04-12,998.057
2007-04-13,985.681
2007-04-16,995.295
2007-04-17,997.632
2007-04-18,1011.771
2007-04-19,998.334
2007-04-20,998.674
2007-04-23,998.215
2007-04-24,998.191
2007-04-25,990.907
2007-04-26,990.175
2007-04-27,989.647
2007-04-30,989.237
2007-05-01,984.1
2007-05-02,989.558
2007-05-03,989.555
2007-05-04,992.242
2007-05-07,1006.121
2007-05-08,1002.102
2007-05-09,1009.226
2007-05-10,1001.54
2007-05-11,996.714
2007-05-14,1003.483
2007-05-15,996.377
2007-05-16,993.487
2007-05-17,988.642
2007-05-18,983.773
2007-05-21,987.399
2007-05-22,992.377
2007-05-23,995.854
2007-05-24,991.975
2007-05-25,979.297
2007-05-28,983.518
2007-05-29,989.666
2007-05-30,988.089
2007-05-31,1000.0
2007-06-01,1005.339
2007-06-04,1011.624
2007-06-05,1014.6
2007-06-06,1019.514
2007-06-07,1016.193
2007-06-08,999.755
2007-06-11,1000.972
2007-06-12,997.453
2007-06-13,988.067
2007-06-14,989.908
2007-06-15,995.661
2007-06-18,1001.936
2007-06-19,1000.88
2007-06-20,1003.812
2007-06-21,1004.951
2007-06-22,997.326
2007-06-25,992.354
2007-06-26,995.653
2007-06-27,982.897
2007-06-28,990.934
2007-06-29,998.555
2007-07-02,1009.323
2007-07-03,1010.877
2007-07-04,1008.296
2007-07-05,1010.964
2007-07-06,1006.365
2007-07-09,1014.364
2007-07-10,1020.064
2007-07-11,1011.165
2007-07-12,1007.032
2007-07-13,1018.346
2007-07-16,1020.28
2007-07-17,1018.351
2007-07-18,1011.666
2007-07-19,1016.191
2007-07-20,1025.961
2007-07-23,1015.663
2007-07-24,1024.417
2007-07-25,1018.741
2007-07-26,1012.074
2007-07-27,988.507
2007-07-30,990.648
2007-07-31,990.694
2007-08-01,970.632
2007-08-02,970.424
2007-08-03,974.321
2007-08-06,970.685
2007-08-07,966.769
2007-08-08,969.532
2007-08-09,979.392
2007-08-10,952.349
2007-08-13,953.609
2007-08-14,956.839
2007-08-15,932.583
2007-08-16,925.392
2007-08-17,890.573
2007-08-20,917.088
2007-08-21,931.705
2007-08-22,928.0
2007-08-23,948.457
2007-08-24,945.475
2007-08-27,951.819
2007-08-28,953.786
2007-08-29,937.353
2007-08-30,938.715
2007-08-31,958.298
2007-09-03,959.559
2007-09-04,956.835
2007-09-05,949.938
2007-09-06,949.583
2007-09-07,956.523
2007-09-10,941.952
2007-09-11,943.06
2007-09-12,945.573
2007-09-13,939.242
2007-09-14,952.531
2007-09-17,948.842
2007-09-18,926.215
2007-09-19,958.043
2007-09-20,972.11
2007-09-21,959.03
2007-09-24,964.823
2007-09-25,977.855
2007-09-26,974.605
2007-09-27,992.691
2007-09-28,999.285
2007-10-01,998.62
2007-10-02,1007.953
2007-10-03,1012.131
2007-10-04,1006.528
2007-10-05,1011.499
2007-10-08,1006.527
2007-10-09,1012.79
2007-10-10,1013.07
2007-10-11,1022.059
2007-10-12,1015.466
2007-10-15,1011.046
2007-10-16,994.008
2007-10-17,985.675
2007-10-18,1000.844
2007-10-19,991.041
2007-10-22,976.104
2007-10-23,983.7
2007-10-24,983.634
2007-10-25,980.066
2007-10-26,998.753
2007-10-29,1018.281
2007-10-30,1014.755
2007-10-31,1021.139
2007-11-01,1030.958
2007-11-02,1008.729
2007-11-05,994.123
2007-11-06,1000.372
2007-11-07,1005.238
2007-11-08,981.643
2007-11-09,980.044
2007-11-12,958.392
2007-11-13,957.016
2007-11-14,975.299
2007-11-15,973.791
2007-11-16,959.037
2007-11-19,956.715
2007-11-20,958.845
2007-11-21,946.838
2007-11-22,943.313
2007-11-23,946.683
2007-11-26,965.619
2007-11-27,966.255
2007-11-28,956.499
2007-11-29,978.833
2007-11-30,983.706
2007-12-03,987.922
2007-12-04,985.82
2007-12-05,983.024
2007-12-06,996.377
2007-12-07,1000.441
2007-12-10,998.731
2007-12-11,1007.31
2007-12-12,995.767
2007-12-13,973.149
2007-12-14,951.887
2007-12-17,926.908
2007-12-18,928.46
2007-12-19,922.404
2007-12-20,924.51
2007-12-21,930.27
2007-12-24,931.005
2007-12-25,940.628
2007-12-26,948.121
2007-12-27,943.719
2007-12-28,938.153
2007-12-31,948.98
2008-01-01,948.98
2008-01-02,960.343
2008-01-03,957.97
2008-01-04,938.457
2008-01-07,923.425
2008-01-08,923.915
2008-01-09,933.845
2008-01-10,922.788
2008-01-11,914.009
2008-01-14,920.663
2008-01-15,911.882
2008-01-16,882.153
2008-01-17,895.637
2008-01-18,896.917
2008-01-21,868.888
2008-01-22,816.216
2008-01-23,846.271
2008-01-24,863.618
2008-01-25,902.735
2008-01-28,882.767
2008-01-29,893.486
2008-01-30,882.723
2008-01-31,902.92
2008-02-01,906.355
2008-02-04,919.544
2008-02-05,908.716
2008-02-06,877.321
2008-02-07,880.34
2008-02-08,873.947
2008-02-11,872.391
2008-02-12,873.238
2008-02-13,859.694
2008-02-14,887.264
2008-02-15,891.069
2008-02-18,884.459
2008-02-19,899.091
2008-02-20,869.459
2008-02-21,887.217
2008-02-22,882.136
2008-02-25,892.079
2008-02-26,894.44
2008-02-27,915.845
2008-02-28,910.977
2008-02-29,901.997
2008-03-03,875.597
2008-03-04,872.987
2008-03-05,864.61
2008-03-06,880.206
2008-03-07,854.517
2008-03-10,849.847
2008-03-11,850.954
2008-03-12,871.005
2008-03-13,857.933
2008-03-14,849.338
2008-03-17,834.874
2008-03-18,839.416
2008-03-19,855.843
2008-03-20,850.605
2008-03-21,864.072
2008-03-24,857.51
2008-03-25,881.907
2008-03-26,893.318
2008-03-27,882.051
2008-03-28,889.534
2008-03-31,874.173
2008-04-01,866.796
2008-04-02,894.997
2008-04-03,909.541
2008-04-04,908.455
2008-04-07,907.487
2008-04-08,896.286
2008-04-09,884.64
2008-04-10,882.729
2008-04-11,896.42
2008-04-14,876.89
2008-04-15,882.831
2008-04-16,894.386
2008-04-17,898.674
2008-04-18,886.457
2008-04-21,916.045
2008-04-22,907.675
2008-04-23,908.72
2008-04-24,898.23
2008-04-25,911.307
2008-04-28,925.946
2008-04-29,932.98
2008-04-30,925.591
2008-05-01,917.555
2008-05-02,930.103
2008-05-05,933.807
2008-05-06,936.648
2008-05-07,937.001
2008-05-08,941.003
2008-05-09,929.04
2008-05-12,928.74
2008-05-13,929.968
2008-05-14,928.833
2008-05-15,942.365
2008-05-16,954.269
2008-05-19,954.042
2008-05-20,952.818
2008-05-21,940.502
2008-05-22,937.828
2008-05-23,938.274
2008-05-26,919.553
2008-05-27,927.807
2008-05-28,914.66
2008-05-29,926.19
2008-05-30,939.441
2008-06-02,949.991
2008-06-03,932.139
2008-06-04,948.259
2008-06-05,941.517
2008-06-06,950.235
2008-06-09,928.615
2008-06-10,905.557
2008-06-11,913.387
2008-06-12,884.24
2008-06-13,887.973
2008-06-16,899.515
2008-06-17,902.354
2008-06-18,907.367
2008-06-19,885.108
2008-06-20,879.349
2008-06-23,870.086
2008-06-24,869.922
2008-06-25,867.401
2008-06-26,875.879
2008-06-27,868.42
2008-06-30,867.751
2008-07-01,863.416
2008-07-02,855.327
2008-07-03,849.12
2008-07-04,853.808
2008-07-07,852.665
2008-07-08,836.79
2008-07-09,844.231
2008-07-10,845.27
2008-07-11,847.22
2008-07-14,837.756
2008-07-15,831.46
2008-07-16,829.81
2008-07-17,836.841
2008-07-18,825.233
2008-07-21,834.369
2008-07-22,848.749
2008-07-23,856.615
2008-07-24,877.542
2008-07-25,851.79
2008-07-28,848.681
2008-07-29,828.971
2008-07-30,843.136
2008-07-31,845.141
2008-08-01,830.987
2008-08-04,816.907
2008-08-05,814.777
2008-08-06,828.306
2008-08-07,818.709
2008-08-08,812.357
2008-08-11,826.886
2008-08-12,823.841
2008-08-13,813.818
2008-08-14,803.96
2008-08-15,803.287
2008-08-18,810.84
2008-08-19,794.04
2008-08-20,792.456
2008-08-21,793.884
2008-08-22,780.609
2008-08-25,797.805
2008-08-26,789.409
2008-08-27,787.094
2008-08-28,790.324
2008-08-29,813.861
2008-09-01,801.08
2008-09-02,790.43
2008-09-03,797.361
2008-09-04,789.427
2008-09-05,775.124
2008-09-08,799.191
2008-09-09,787.073
2008-09-10,786.377
2008-09-11,770.482
2008-09-12,778.413
2008-09-15,776.43
2008-09-16,748.198
2008-09-17,746.799
2008-09-18,730.284
2008-09-19,759.466
2008-09-22,779.561
2008-09-23,778.437
2008-09-24,779.377
2008-09-25,773.895
2008-09-26,772.599
2008-09-29,759.831
2008-09-30,725.85
2008-10-01,741.842
2008-10-02,729.428
2008-10-03,709.48
2008-10-06,689.231
2008-10-07,673.78
2008-10-08,628.551
2008-10-09,630.907
2008-10-10,577.073
2008-10-13,586.862
2008-10-14,645.009
2008-10-15,645.904
2008-10-16,593.964
2008-10-17,610.473
2008-10-20,634.222
2008-10-21,653.716
2008-10-22,621.237
2008-10-23,613.322
2008-10-24,586.735
2008-10-27,546.367
2008-10-28,563.493
2008-10-29,589.446
2008-10-30,633.264
2008-10-31,606.094
2008-11-03,614.859
2008-11-04,637.831
2008-11-05,669.874
2008-11-06,635.192
2008-11-07,615.906
2008-11-10,635.636
2008-11-11,614.581
2008-11-12,613.622
2008-11-13,584.889
2008-11-14,589.87
2008-11-17,589.29
2008-11-18,575.143
2008-11-19,576.258
2008-11-20,553.65
2008-11-21,566.222
2008-11-24,562.674
2008-11-25,587.509
2008-11-26,581.617
2008-11-27,587.768
2008-11-28,599.412
2008-12-01,598.623
2008-12-02,570.024
2008-12-03,575.644
2008-12-04,571.692
2008-12-05,570.064
2008-12-08,590.082
2008-12-09,595.458
2008-12-10,609.765
2008-12-11,627.223
2008-12-12,600.654
2008-12-15,630.053
2008-12-16,620.786
2008-12-17,639.173
2008-12-18,634.139
2008-12-19,627.422
2008-12-22,627.668
2008-12-23,626.137
2008-12-24,613.743
2008-12-25,621.046
2008-12-26,626.612
2008-12-29,639.334
2008-12-30,641.555
2008-12-31,641.753
2009-01-01,641.753
2009-01-02,642.586
2009-01-05,643.275
2009-01-06,640.615
2009-01-07,662.146
2009-01-08,649.998
2009-01-09,651.644
2009-01-12,651.792
2009-01-13,619.38
2009-01-14,627.038
2009-01-15,602.418
2009-01-16,614.306
2009-01-19,617.246
2009-01-20,607.324
2009-01-21,605.855
2009-01-22,605.399
2009-01-23,584.666
2009-01-26,581.62
2009-01-27,610.475
2009-01-28,610.413
2009-01-29,618.283
2009-01-30,601.504
2009-02-02,590.752
2009-02-03,594.243
2009-02-04,603.098
2009-02-05,596.211
2009-02-06,596.638
2009-02-09,594.068
2009-02-10,592.715
2009-02-11,594.057
2009-02-12,580.331
2009-02-13,580.579
2009-02-16,578.977
2009-02-17,565.126
2009-02-18,555.241
2009-02-19,557.632
2009-02-20,548.594
2009-02-23,543.893
2009-02-24,531.006
2009-02-25,539.705
2009-02-26,533.263
2009-02-27,540.629
2009-03-02,523.971
2009-03-03,516.639
2009-03-04,514.552
2009-03-05,523.874
2009-03-06,511.008
2009-03-09,497.108
2009-03-10,499.183
2009-03-11,514.645
2009-03-12,502.907
2009-03-13,523.283
2009-03-16,534.633
2009-03-17,545.198
2009-03-18,552.07
2009-03-19,576.339
2009-03-20,563.363
2009-03-23,579.621
2009-03-24,592.033
2009-03-25,596.587
2009-03-26,603.515
2009-03-27,605.059
2009-03-30,583.854
2009-03-31,569.912
2009-04-01,582.852
2009-04-02,609.338
2009-04-03,614.908
2009-04-06,613.145
2009-04-07,613.841
2009-04-08,601.624
2009-04-09,620.183
2009-04-10,625.398
2009-04-13,631.777
2009-04-14,637.679
2009-04-15,630.273
2009-04-16,629.874
2009-04-17,641.814
2009-04-20,645.64
2009-04-21,629.59
2009-04-22,629.632
2009-04-23,640.075
2009-04-24,638.01
2009-04-27,640.878
2009-04-28,623.612
2009-04-29,625.362
2009-04-30,640.921
2009-05-01,640.399
2009-05-04,648.997
2009-05-05,652.951
2009-05-06,656.396
2009-05-07,684.409
2009-05-08,687.728
2009-05-11,694.395
2009-05-12,689.193
2009-05-13,690.673
2009-05-14,670.499
2009-05-15,685.257
2009-05-18,671.874
2009-05-19,689.497
2009-05-20,699.825
2009-05-21,697.764
2009-05-22,695.717
2009-05-25,696.328
2009-05-26,700.232
2009-05-27,708.675
2009-05-28,701.262
2009-05-29,715.946
2009-06-01,725.366
2009-06-02,733.349
2009-06-03,736.72
2009-06-04,726.452
2009-06-05,721.788
2009-06-08,720.042
2009-06-09,722.129
2009-06-10,735.368
2009-06-11,740.15
2009-06-12,743.161
2009-06-15,737.135
2009-06-16,721.808
2009-06-17,726.69
2009-06-18,718.471
2009-06-19,724.25
2009-06-22,727.963
2009-06-23,713.181
2009-06-24,719.303
2009-06-25,724.977
2009-06-26,738.998
2009-06-29,729.017
2009-06-30,735.732
2009-07-01,730.627
2009-07-02,728.657
2009-07-03,725.206
2009-07-06,724.403
2009-07-07,721.248
2009-07-08,711.961
2009-07-09,708.914
2009-07-10,712.301
2009-07-13,696.275
2009-07-14,712.734
2009-07-15,713.338
2009-07-16,721.36
2009-07-17,723.501
2009-07-20,726.399
2009-07-21,744.997
2009-07-22,747.314
2009-07-23,744.581
2009-07-24,752.37
2009-07-27,758.559
2009-07-28,769.273
2009-07-29,762.536
2009-07-30,768.573
2009-07-31,782.973
2009-08-03,791.474
2009-08-04,792.854
2009-08-05,785.715
2009-08-06,789.467
2009-08-07,776.24
2009-08-10,785.521
2009-08-11,796.696
2009-08-12,785.795
2009-08-13,803.048
2009-08-14,811.501
2009-08-17,790.01
2009-08-18,789.548
2009-08-19,791.591
2009-08-20,798.731
2009-08-21,786.98
2009-08-24,806.401
2009-08-25,805.584
2009-08-26,811.301
2009-08-27,809.608
2009-08-28,818.042
2009-08-31,818.226
2009-09-01,818.464
2009-09-02,805.667
2009-09-03,802.035
2009-09-04,798.995
2009-09-07,807.334
2009-09-08,818.214
2009-09-09,816.1
2009-09-10,828.986
2009-09-11,833.927
2009-09-14,818.684
2009-09-15,814.785
2009-09-16,823.465
2009-09-17,832.073
2009-09-18,828.867
2009-09-21,821.253
2009-09-22,830.967
2009-09-23,832.064
2009-09-24,834.233
2009-09-25,828.901
2009-09-28,818.002
2009-09-29,819.044
2009-09-30,830.188
2009-10-01,818.148
2009-10-02,799.773
2009-10-05,794.23
2009-10-06,806.777
2009-10-07,819.145
2009-10-08,833.661
2009-10-09,833.257
2009-10-12,831.088
2009-10-13,836.593
2009-10-14,837.996
2009-10-15,839.869
2009-10-16,832.07
2009-10-19,836.192
2009-10-20,842.769
2009-10-21,840.943
2009-10-22,832.494
2009-10-23,829.89
2009-10-26,832.339
2009-10-27,818.601
2009-10-28,811.949
2009-10-29,803.483
2009-10-30,818.814
2009-11-02,806.643
2009-11-03,804.906
2009-11-04,805.728
2009-11-05,801.46
2009-11-06,810.652
2009-11-09,817.241
2009-11-10,820.903
2009-11-11,823.488
2009-11-12,816.194
2009-11-13,819.806
2009-11-16,822.083
2009-11-17,814.891
2009-11-18,812.683
2009-11-19,803.838
2009-11-20,801.127
2009-11-23,805.882
2009-11-24,798.307
2009-11-25,808.754
2009-11-26,807.261
2009-11-27,786.701
2009-11-30,816.549
2009-12-01,827.694
2009-12-02,827.263
2009-12-03,839.126
2009-12-04,823.678
2009-12-07,827.825
2009-12-08,831.603
2009-12-09,825.708
2009-12-10,818.412
2009-12-11,818.698
2009-12-14,823.209
2009-12-15,814.81
2009-12-16,823.102
2009-12-17,814.907
2009-12-18,807.829
2009-12-21,803.319
2009-12-22,806.066
2009-12-23,811.702
2009-12-24,818.578
2009-12-25,815.684
2009-12-28,820.732
2009-12-29,826.036
2009-12-30,816.746
2009-12-31,818.319
2010-01-01,818.319
2010-01-04,830.106
2010-01-05,841.501
2010-01-06,843.312
2010-01-07,840.489
2010-01-08,849.271
2010-01-11,859.858
2010-01-12,870.325
2010-01-13,859.895
2010-01-14,873.217
2010-01-15,878.79
2010-01-18,875.377
2010-01-19,865.819
2010-01-20,859.648
2010-01-21,862.326
2010-01-22,856.647
2010-01-25,850.78
2010-01-26,840.666
2010-01-27,831.831
2010-01-28,833.081
2010-01-29,815.118
2010-02-01,811.086
2010-02-02,824.614
2010-02-03,822.651
2010-02-04,818.513
2010-02-05,807.13
2010-02-08,804.2
2010-02-09,803.927
2010-02-10,802.235
2010-02-11,807.638
2010-02-12,811.462
2010-02-15,805.883
2010-02-16,808.683
2010-02-17,820.3
2010-02-18,819.453
2010-02-19,801.224
2010-02-22,822.618
2010-02-23,827.952
2010-02-24,820.227
2010-02-25,819.377
2010-02-26,826.758
2010-03-01,830.944
2010-03-02,836.779
2010-03-03,843.564
2010-03-04,835.352
2010-03-05,835.241
2010-03-08,847.709
2010-03-09,850.574
2010-03-10,845.866
2010-03-11,850.879
2010-03-12,853.598
2010-03-15,854.378
2010-03-16,856.004
2010-03-17,865.468
2010-03-18,862.376
2010-03-19,866.928
2010-03-22,867.082
2010-03-23,868.532
2010-03-24,859.85
2010-03-25,855.238
2010-03-26,864.072
2010-03-29,870.8
2010-03-30,877.304
2010-03-31,871.416
2010-04-01,874.121
2010-04-02,877.43
2010-04-05,877.306
2010-04-06,880.816
2010-04-07,887.774
2010-04-08,885.179
2010-04-09,887.157
2010-04-12,893.699
2010-04-13,889.796
2010-04-14,895.713
2010-04-15,902.322
2010-04-16,900.118
2010-04-19,882.497
2010-04-20,881.455
2010-04-21,890.201
2010-04-22,883.65
2010-04-23,874.285
2010-04-26,887.182
2010-04-27,888.335
2010-04-28,870.045
2010-04-29,869.22
2010-04-30,877.081
2010-05-03,872.316
2010-05-04,866.696
2010-05-05,861.301
2010-05-06,842.592
2010-05-07,832.995
2010-05-10,837.78
2010-05-11,830.21
2010-05-12,830.082
2010-05-13,844.944
2010-05-14,837.982
2010-05-17,818.158
2010-05-18,812.657
2010-05-19,805.493
2010-05-20,801.276
2010-05-21,789.024
2010-05-24,790.766
2010-05-25,774.033
2010-05-26,774.556
2010-05-27,783.81
2010-05-28,792.596
2010-05-31,790.59
2010-06-01,788.694
2010-06-02,774.02
2010-06-03,791.558
2010-06-04,789.88
2010-06-07,764.478
2010-06-08,769.516
2010-06-09,766.851
2010-06-10,776.361
2010-06-11,783.225
2010-06-14,792.254
2010-06-15,794.911
2010-06-16,803.956
2010-06-17,804.205
2010-06-18,804.664
2010-06-21,819.247
2010-06-22,815.57
2010-06-23,806.434
2010-06-24,808.333
2010-06-25,799.903
2010-06-28,797.324
2010-06-29,790.276
2010-06-30,781.152
2010-07-01,778.26
2010-07-02,778.755
2010-07-05,778.89
2010-07-06,793.723
2010-07-07,791.022
2010-07-08,802.968
2010-07-09,805.665
2010-07-12,801.754
2010-07-13,803.427
2010-07-14,815.059
2010-07-15,809.56
2010-07-16,806.611
2010-07-19,800.403
2010-07-20,797.743
2010-07-21,796.341
2010-07-22,796.093
2010-07-23,807.494
2010-07-26,811.9
2010-07-27,810.569
2010-07-28,823.419
2010-07-29,824.065
2010-07-30,820.229
2010-08-02,827.632
2010-08-03,838.101
2010-08-04,828.454
2010-08-05,836.71
2010-08-06,845.468
2010-08-09,841.186
2010-08-10,835.414
2010-08-11,821.306
2010-08-12,809.173
2010-08-13,811.605
2010-08-16,815.842
2010-08-17,817.48
2010-08-18,824.799
2010-08-19,830.867
2010-08-20,813.45
2010-08-23,816.956
2010-08-24,817.214
2010-08-25,802.893
2010-08-26,808.55
2010-08-27,812.913
2010-08-30,823.887
2010-08-31,811.625
2010-09-01,820.841
2010-09-02,828.543
2010-09-03,832.027
2010-09-06,846.372
2010-09-07,846.864
2010-09-08,836.288
2010-09-09,845.361
2010-09-10,844.211
