Date,PACIFIC IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-10,853.318
2010-09-13,864.283
2010-09-14,868.307
2010-09-15,861.186
2010-09-16,854.036
2010-09-17,859.746
2010-09-20,863.435
2010-09-21,864.741
2010-09-22,871.958
2010-09-23,871.623
2010-09-24,868.598
2010-09-27,879.563
2010-09-28,881.544
2010-09-29,885.37
2010-09-30,870.409
2010-10-01,872.3
2010-10-04,867.06
2010-10-05,877.059
2010-10-06,892.352
2010-10-07,899.069
2010-10-08,899.047
2010-10-11,898.381
2010-10-12,885.732
2010-10-13,886.129
2010-10-14,902.654
2010-10-15,892.641
2010-10-18,895.402
2010-10-19,889.815
2010-10-20,891.335
2010-10-21,886.734
2010-10-22,888.101
2010-10-25,898.275
2010-10-26,887.549
2010-10-27,876.633
2010-10-28,882.847
2010-10-29,885.399
2010-11-01,885.393
2010-11-02,888.022
2010-11-03,884.941
2010-11-04,904.516
2010-11-05,911.663
2010-11-08,915.627
2010-11-09,916.228
2010-11-10,907.414
2010-11-11,913.151
2010-11-12,903.938
2010-11-15,900.884
2010-11-16,894.561
2010-11-17,895.298
2010-11-18,906.875
2010-11-19,907.423
2010-11-22,909.972
2010-11-23,906.435
2010-11-24,899.56
2010-11-25,898.948
2010-11-26,889.209
2010-11-29,892.262
2010-11-30,887.075
2010-12-01,890.676
2010-12-02,905.307
2010-12-03,918.283
2010-12-06,919.423
2010-12-07,917.973
2010-12-08,909.793
2010-12-09,919.401
2010-12-10,919.33
2010-12-13,931.319
2010-12-14,937.52
2010-12-15,931.488
2010-12-16,927.843
2010-12-17,928.715
2010-12-20,927.674
2010-12-21,935.731
2010-12-22,939.698
2010-12-23,944.198
2010-12-24,941.602
2010-12-27,943.189
2010-12-28,950.485
2010-12-29,957.658
2010-12-30,954.139
2010-12-31,959.085
2011-01-03,955.581
2011-01-04,960.086
2011-01-05,948.93
2011-01-06,958.145
2011-01-07,961.409
2011-01-10,961.087
2011-01-11,956.156
2011-01-12,962.442
2011-01-13,975.92
2011-01-14,969.798
2011-01-17,969.223
2011-01-18,973.433
2011-01-19,984.443
2011-01-20,963.692
2011-01-21,957.032
2011-01-24,965.417
2011-01-25,974.79
2011-01-26,971.536
2011-01-27,968.625
2011-01-28,964.631
2011-01-31,960.988
2011-02-01,968.982
2011-02-02,982.017
2011-02-03,982.001
2011-02-04,987.938
2011-02-07,989.478
2011-02-08,997.221
2011-02-09,993.143
2011-02-10,987.797
2011-02-11,983.624
2011-02-14,995.006
2011-02-15,992.354
2011-02-16,995.615
2011-02-17,1007.318
2011-02-18,1008.035
2011-02-21,1008.382
2011-02-22,991.16
2011-02-23,985.078
2011-02-24,981.555
2011-02-25,991.998
2011-02-28,996.935
2011-03-01,1005.382
2011-03-02,991.628
2011-03-03,988.184
2011-03-04,996.352
2011-03-07,988.336
2011-03-08,982.101
2011-03-09,985.66
2011-03-10,968.646
2011-03-11,964.797
2011-03-14,918.984
2011-03-15,856.223
2011-03-16,893.188
2011-03-17,894.929
2011-03-18,897.172
2011-03-21,902.982
2011-03-22,935.398
2011-03-23,932.373
2011-03-24,933.247
2011-03-25,937.269
2011-03-28,932.523
2011-03-29,927.675
2011-03-30,936.312
2011-03-31,940.895
2011-04-01,930.357
2011-04-04,933.191
2011-04-05,920.504
2011-04-06,912.678
2011-04-07,916.955
2011-04-08,930.069
2011-04-11,931.528
2011-04-12,924.292
2011-04-13,929.369
2011-04-14,934.24
2011-04-15,928.407
2011-04-18,929.59
2011-04-19,919.004
2011-04-20,933.28
2011-04-21,946.778
2011-04-22,947.181
2011-04-25,943.998
2011-04-26,942.255
2011-04-27,938.211
2011-04-28,958.565
2011-04-29,959.948
2011-05-02,970.417
2011-05-03,966.905
2011-05-04,960.852
2011-05-05,961.955
2011-05-06,956.056
2011-05-09,954.722
2011-05-10,958.034
2011-05-11,956.698
2011-05-12,947.728
2011-05-13,941.664
2011-05-16,929.603
2011-05-17,923.011
2011-05-18,932.66
2011-05-19,928.808
2011-05-20,926.15
2011-05-23,909.255
2011-05-24,906.876
2011-05-25,905.377
2011-05-26,919.642
2011-05-27,925.954
2011-05-30,924.44
2011-05-31,934.683
2011-06-01,938.045
2011-06-02,921.232
2011-06-03,916.471
2011-06-06,911.972
2011-06-07,915.986
2011-06-08,915.485
2011-06-09,913.146
2011-06-10,913.111
2011-06-13,909.855
2011-06-14,922.082
2011-06-15,920.663
2011-06-16,903.346
2011-06-17,905.04
2011-06-20,903.47
2011-06-21,914.812
2011-06-22,925.563
2011-06-23,914.656
2011-06-24,923.607
2011-06-27,911.013
2011-06-28,918.434
2011-06-29,932.353
2011-06-30,945.32
2011-07-01,947.356
2011-07-04,957.176
2011-07-05,954.766
2011-07-06,958.877
2011-07-07,956.189
2011-07-08,964.907
2011-07-11,956.164
2011-07-12,946.783
2011-07-13,957.671
2011-07-14,950.08
2011-07-15,950.018
2011-07-18,947.865
2011-07-19,948.715
2011-07-20,959.927
2011-07-21,966.447
2011-07-22,978.785
2011-07-25,968.699
2011-07-26,979.192
2011-07-27,974.555
2011-07-28,964.955
2011-07-29,962.699
2011-08-01,979.038
2011-08-02,962.833
2011-08-03,943.76
2011-08-04,920.219
2011-08-05,891.804
2011-08-08,873.246
2011-08-09,864.821
2011-08-10,883.056
2011-08-11,878.308
2011-08-12,879.412
2011-08-15,895.912
2011-08-16,895.472
2011-08-17,901.743
2011-08-18,889.18
2011-08-19,872.024
2011-08-22,860.862
2011-08-23,875.412
2011-08-24,866.403
2011-08-25,870.458
2011-08-26,878.603
2011-08-29,886.183
2011-08-30,896.085
2011-08-31,905.894
2011-09-01,907.678
2011-09-02,898.259
2011-09-05,878.216
2011-09-06,862.244
2011-09-07,877.587
2011-09-08,882.083
2011-09-09,874.893
2011-09-12,856.346
2011-09-13,863.162
2011-09-14,851.826
2011-09-15,866.893
2011-09-16,882.646
2011-09-19,875.621
2011-09-20,866.71
2011-09-21,867.274
2011-09-22,843.383
2011-09-23,841.545
2011-09-26,825.608
2011-09-27,853.127
2011-09-28,863.78
2011-09-29,862.943
2011-09-30,857.073
2011-10-03,838.52
2011-10-04,821.172
2011-10-05,816.099
2011-10-06,836.935
2011-10-07,850.451
2011-10-10,856.709
2011-10-11,868.609
2011-10-12,868.901
2011-10-13,876.535
2011-10-14,869.283
2011-10-17,886.587
2011-10-18,869.253
2011-10-19,875.403
2011-10-20,865.926
2011-10-21,872.587
2011-10-24,889.713
2011-10-25,884.803
2011-10-26,880.261
2011-10-27,909.891
2011-10-28,919.282
2011-10-31,891.067
2011-11-01,870.233
2011-11-02,860.635
2011-11-03,857.956
2011-11-04,872.827
2011-11-07,872.241
2011-11-08,866.691
2011-11-09,874.375
2011-11-10,854.211
2011-11-11,861.607
2011-11-14,868.221
2011-11-15,861.792
2011-11-16,853.442
2011-11-17,853.657
2011-11-18,842.172
2011-11-21,832.138
2011-11-22,832.366
2011-11-23,821.163
2011-11-24,814.77
2011-11-25,807.827
2011-11-28,820.502
2011-11-29,837.826
2011-11-30,845.914
2011-12-01,862.176
2011-12-02,868.059
2011-12-05,875.308
2011-12-06,862.548
2011-12-07,875.635
2011-12-08,869.822
2011-12-09,857.988
2011-12-12,863.611
2011-12-13,855.576
2011-12-14,847.83
2011-12-15,837.289
2011-12-16,841.695
2011-12-19,827.389
2011-12-20,832.649
2011-12-21,842.42
2011-12-22,839.642
2011-12-23,843.48
2011-12-26,845.489
2011-12-27,846.109
2011-12-28,839.755
2011-12-29,841.585
2011-12-30,853.962
2012-01-02,853.962
2012-01-03,862.053
2012-01-04,877.046
2012-01-05,865.438
2012-01-06,857.526
2012-01-09,858.928
2012-01-10,867.011
2012-01-11,868.65
2012-01-12,865.452
2012-01-13,870.312
2012-01-16,861.628
2012-01-17,873.13
2012-01-18,874.372
2012-01-19,880.284
2012-01-20,895.36
2012-01-23,899.426
2012-01-24,893.037
2012-01-25,901.068
2012-01-26,910.864
2012-01-27,912.697
2012-01-30,909.797
2012-01-31,910.555
2012-02-01,913.977
2012-02-02,920.762
2012-02-03,916.898
2012-02-06,924.139
2012-02-07,925.674
2012-02-08,934.613
2012-02-09,934.239
2012-02-10,921.706
2012-02-13,928.789
2012-02-14,921.809
2012-02-15,939.106
2012-02-16,929.434
2012-02-17,935.56
2012-02-20,947.374
2012-02-21,943.14
2012-02-22,944.253
2012-02-23,948.897
2012-02-24,952.154
2012-02-27,953.809
2012-02-28,956.991
2012-02-29,955.961
2012-03-01,949.05
2012-03-02,951.301
2012-03-05,946.452
2012-03-06,939.335
2012-03-07,931.09
2012-03-08,942.218
2012-03-09,946.585
2012-03-12,941.107
2012-03-13,943.683
2012-03-14,944.635
2012-03-15,954.068
2012-03-16,958.273
2012-03-19,960.314
2012-03-20,954.119
2012-03-21,943.844
2012-03-22,953.606
2012-03-23,949.358
2012-03-26,947.493
2012-03-27,963.175
2012-03-28,963.792
2012-03-29,959.91
2012-03-30,955.242
2012-04-02,959.528
2012-04-03,954.888
2012-04-04,939.165
2012-04-05,937.351
2012-04-06,932.819
2012-04-09,929.883
2012-04-10,930.285
2012-04-11,921.491
2012-04-12,931.091
2012-04-13,936.888
2012-04-16,930.206
2012-04-17,926.692
2012-04-18,938.726
2012-04-19,933.148
2012-04-20,931.921
2012-04-23,930.14
2012-04-24,927.053
2012-04-25,929.427
2012-04-26,936.744
2012-04-27,936.871
2012-04-30,942.989
2012-05-01,930.505
2012-05-02,932.577
2012-05-03,929.605
2012-05-04,929.253
2012-05-07,906.437
2012-05-08,910.439
2012-05-09,900.278
2012-05-10,899.519
2012-05-11,892.026
2012-05-14,889.73
2012-05-15,881.012
2012-05-16,864.45
2012-05-17,875.508
2012-05-18,851.794
2012-05-21,851.735
2012-05-22,858.327
2012-05-23,845.997
2012-05-24,845.092
2012-05-25,841.868
2012-05-28,845.841
2012-05-29,854.129
2012-05-30,849.414
2012-05-31,848.056
2012-06-01,840.901
2012-06-04,825.579
2012-06-05,836.059
2012-06-06,845.353
2012-06-07,855.859
2012-06-08,840.307
2012-06-11,854.076
2012-06-12,849.22
2012-06-13,852.643
2012-06-14,851.522
2012-06-15,861.721
2012-06-18,875.278
2012-06-19,874.111
2012-06-20,883.387
2012-06-21,877.98
2012-06-22,870.614
2012-06-25,870.282
2012-06-26,866.541
2012-06-27,874.337
2012-06-28,885.459
2012-06-29,900.314
2012-07-02,906.46
2012-07-03,910.654
2012-07-04,914.457
2012-07-05,913.523
2012-07-06,912.183
2012-07-09,901.637
2012-07-10,898.744
2012-07-11,898.612
2012-07-12,888.393
2012-07-13,891.813
2012-07-16,896.466
2012-07-17,896.278
2012-07-18,897.021
2012-07-19,910.381
2012-07-20,898.219
2012-07-23,881.283
2012-07-24,880.138
2012-07-25,870.373
2012-07-26,882.407
2012-07-27,895.174
2012-07-30,907.451
2012-07-31,913.399
2012-08-01,905.757
2012-08-02,907.993
2012-08-03,898.303
2012-08-06,912.404
2012-08-07,917.735
2012-08-08,922.983
2012-08-09,925.263
2012-08-10,921.554
2012-08-13,919.778
2012-08-14,918.55
2012-08-15,914.481
2012-08-16,921.511
2012-08-17,926.804
2012-08-20,928.354
2012-08-21,931.777
2012-08-22,928.449
2012-08-23,937.455
2012-08-24,925.773
2012-08-27,923.177
2012-08-28,917.234
2012-08-29,918.073
2012-08-30,910.055
2012-08-31,904.028
2012-09-03,901.294
2012-09-04,896.682
2012-09-05,887.279
2012-09-06,886.231
2012-09-07,910.703
2012-09-10,911.048
2012-09-11,912.222
2012-09-12,922.763
2012-09-13,927.021
2012-09-14,939.792
2012-09-17,935.583
2012-09-18,936.244
2012-09-19,945.541
2012-09-20,934.682
2012-09-21,939.267
2012-09-24,937.698
2012-09-25,941.0
2012-09-26,932.122
2012-09-27,939.281
2012-09-28,932.605
2012-10-01,927.999
2012-10-02,927.545
2012-10-03,919.419
2012-10-04,929.374
2012-10-05,931.736
2012-10-08,932.565
2012-10-09,926.137
2012-10-10,917.711
2012-10-11,914.771
2012-10-12,919.468
2012-10-15,921.17
2012-10-16,929.847
2012-10-17,940.385
2012-10-18,948.13
2012-10-19,945.623
2012-10-22,940.877
2012-10-23,935.481
2012-10-24,931.309
2012-10-25,937.166
2012-10-26,930.817
2012-10-29,924.536
2012-10-30,922.852
2012-10-31,929.641
2012-11-01,926.345
2012-11-02,929.543
2012-11-05,929.118
2012-11-06,928.136
2012-11-07,935.476
2012-11-08,925.536
2012-11-09,923.763
2012-11-12,919.572
2012-11-13,914.587
2012-11-14,909.95
2012-11-15,910.852
2012-11-16,917.992
2012-11-19,930.023
2012-11-20,925.672
2012-11-21,924.35
2012-11-22,934.84
2012-11-23,938.46
2012-11-26,943.132
2012-11-27,944.964
2012-11-28,940.173
2012-11-29,946.11
2012-11-30,947.69
2012-12-03,950.612
2012-12-04,952.724
2012-12-05,951.096
2012-12-06,956.469
2012-12-07,961.434
2012-12-10,960.43
2012-12-11,959.674
2012-12-12,961.846
2012-12-13,963.68
2012-12-14,968.018
2012-12-17,971.005
2012-12-18,977.117
2012-12-19,993.531
2012-12-20,993.185
2012-12-21,990.211
2012-12-24,984.993
2012-12-25,987.986
2012-12-26,989.258
2012-12-27,992.098
2012-12-28,997.36
2012-12-31,993.652
2013-01-01,993.652
2013-01-02,996.126
2013-01-03,1000.108
2013-01-04,1010.535
2013-01-07,1008.273
2013-01-08,1002.676
2013-01-09,1005.572
2013-01-10,1015.991
2013-01-11,1016.24
2013-01-14,1016.101
2013-01-15,1025.235
2013-01-16,1015.494
2013-01-17,1011.037
2013-01-18,1023.689
2013-01-21,1022.615
2013-01-22,1028.894
2013-01-23,1019.847
2013-01-24,1017.204
2013-01-25,1023.895
2013-01-28,1024.415
2013-01-29,1036.406
2013-01-30,1040.962
2013-01-31,1045.18
2013-02-01,1037.152
2013-02-04,1047.446
2013-02-05,1028.831
2013-02-06,1046.981
2013-02-07,1051.815
2013-02-08,1049.563
2013-02-11,1042.852
2013-02-12,1052.783
2013-02-13,1046.593
2013-02-14,1049.406
2013-02-15,1034.899
2013-02-18,1051.758
2013-02-19,1057.061
2013-02-20,1063.429
2013-02-21,1051.498
2013-02-22,1051.612
2013-02-25,1061.831
2013-02-26,1061.056
2013-02-27,1054.98
2013-02-28,1070.865
2013-03-01,1066.114
2013-03-04,1064.288
2013-03-05,1068.629
2013-03-06,1080.823
2013-03-07,1072.028
2013-03-08,1070.748
2013-03-11,1090.337
2013-03-12,1089.119
2013-03-13,1080.965
2013-03-14,1082.886
2013-03-15,1101.946
2013-03-18,1081.609
2013-03-19,1091.974
2013-03-20,1087.556
2013-03-21,1101.046
2013-03-22,1095.879
2013-03-25,1105.767
2013-03-26,1103.721
2013-03-27,1112.334
2013-03-28,1104.77
2013-03-29,1102.344
2013-04-01,1083.143
2013-04-02,1079.711
2013-04-03,1092.696
2013-04-04,1080.417
2013-04-05,1086.707
2013-04-08,1097.529
2013-04-09,1104.821
2013-04-10,1117.506
2013-04-11,1135.184
2013-04-12,1142.701
2013-04-15,1134.377
2013-04-16,1122.324
2013-04-17,1137.535
2013-04-18,1123.797
2013-04-19,1118.446
2013-04-22,1129.677
2013-04-23,1130.289
2013-04-24,1149.542
2013-04-25,1157.019
2013-04-26,1160.836
2013-04-29,1162.458
2013-04-30,1177.293
2013-05-01,1168.998
2013-05-02,1159.048
2013-05-03,1153.277
2013-05-06,1149.846
2013-05-07,1167.135
2013-05-08,1177.4
2013-05-09,1165.379
2013-05-10,1154.414
2013-05-13,1167.0
2013-05-14,1162.732
2013-05-15,1170.74
2013-05-16,1167.142
2013-05-17,1161.987
2013-05-20,1184.064
2013-05-21,1183.235
2013-05-22,1173.226
2013-05-23,1125.605
2013-05-24,1123.506
2013-05-27,1099.075
2013-05-28,1098.612
2013-05-29,1110.05
2013-05-30,1082.461
2013-05-31,1076.39
2013-06-03,1066.385
2013-06-04,1078.566
2013-06-05,1052.637
2013-06-06,1042.442
2013-06-07,1035.747
2013-06-10,1052.722
2013-06-11,1061.106
2013-06-12,1065.673
2013-06-13,1048.289
2013-06-14,1059.856
2013-06-17,1079.242
2013-06-18,1071.647
2013-06-19,1093.437
2013-06-20,1042.957
2013-06-21,1049.173
2013-06-24,1038.189
2013-06-25,1031.093
2013-06-26,1036.674
2013-06-27,1049.565
2013-06-28,1063.747
2013-07-01,1066.321
2013-07-02,1078.463
2013-07-03,1074.275
2013-07-04,1075.458
2013-07-05,1081.395
2013-07-08,1070.12
2013-07-09,1089.919
2013-07-10,1098.669
2013-07-11,1112.699
2013-07-12,1110.357
2013-07-15,1108.841
2013-07-16,1122.121
2013-07-17,1118.034
2013-07-18,1116.79
2013-07-19,1112.404
2013-07-22,1124.594
2013-07-23,1129.167
2013-07-24,1125.232
2013-07-25,1117.699
2013-07-26,1109.03
2013-07-29,1086.772
2013-07-30,1092.793
2013-07-31,1079.371
2013-08-01,1090.879
2013-08-02,1115.62
2013-08-05,1110.663
2013-08-06,1124.349
2013-08-07,1104.959
2013-08-08,1108.011
2013-08-09,1108.798
2013-08-12,1107.439
2013-08-13,1108.012
2013-08-14,1117.85
2013-08-15,1107.967
2013-08-16,1103.702
2013-08-19,1101.335
2013-08-20,1088.061
2013-08-21,1080.289
2013-08-22,1071.09
2013-08-23,1087.19
2013-08-26,1087.09
2013-08-27,1091.166
2013-08-28,1070.751
2013-08-29,1067.126
2013-08-30,1064.481
2013-09-02,1067.685
2013-09-03,1087.208
2013-09-04,1093.732
2013-09-05,1090.288
2013-09-06,1095.789
2013-09-09,1109.604
2013-09-10,1118.991
2013-09-11,1122.711
2013-09-12,1126.163
2013-09-13,1121.759
2013-09-16,1131.99
2013-09-17,1128.802
2013-09-18,1137.857
2013-09-19,1158.112
2013-09-20,1155.149
2013-09-23,1162.01
2013-09-24,1156.42
2013-09-25,1156.207
2013-09-26,1165.006
2013-09-27,1168.196
2013-09-30,1149.709
2013-10-01,1149.351
2013-10-02,1144.362
2013-10-03,1144.383
2013-10-04,1141.401
2013-10-07,1128.158
2013-10-08,1130.943
2013-10-09,1139.7
2013-10-10,1139.323
2013-10-11,1155.636
2013-10-14,1156.578
2013-10-15,1155.982
2013-10-16,1152.813
2013-10-17,1172.615
2013-10-18,1175.58
2013-10-21,1177.212
2013-10-22,1181.343
2013-10-23,1172.901
2013-10-24,1175.431
2013-10-25,1161.265
2013-10-28,1173.216
2013-10-29,1164.438
2013-10-30,1172.22
2013-10-31,1162.126
2013-11-01,1148.509
2013-11-04,1150.684
2013-11-05,1150.819
2013-11-06,1157.977
2013-11-07,1148.01
2013-11-08,1140.425
2013-11-11,1143.048
2013-11-12,1150.658
2013-11-13,1146.975
2013-11-14,1154.471
2013-11-15,1169.117
2013-11-18,1174.281
2013-11-19,1167.68
2013-11-20,1164.828
2013-11-21,1157.104
2013-11-22,1156.82
2013-11-25,1159.036
2013-11-26,1158.624
2013-11-27,1148.99
2013-11-28,1155.302
2013-11-29,1155.002
2013-12-02,1148.569
2013-12-03,1152.805
2013-12-04,1135.449
2013-12-05,1127.985
2013-12-06,1127.282
2013-12-09,1133.094
2013-12-10,1136.749
2013-12-11,1130.162
2013-12-12,1116.785
2013-12-13,1115.088
2013-12-16,1107.663
2013-12-17,1112.986
2013-12-18,1119.039
2013-12-19,1121.061
2013-12-20,1126.249
2013-12-23,1130.743
2013-12-24,1128.878
2013-12-25,1128.378
2013-12-26,1136.433
2013-12-27,1140.742
2013-12-30,1151.207
2013-12-31,1152.231
2014-01-01,1152.231
2014-01-02,1153.162
2014-01-03,1155.901
2014-01-06,1149.168
2014-01-07,1140.417
2014-01-08,1152.042
2014-01-09,1145.417
2014-01-10,1154.275
2014-01-13,1161.005
2014-01-14,1138.727
2014-01-15,1145.011
2014-01-16,1146.079
2014-01-17,1148.041
2014-01-20,1147.457
2014-01-21,1147.497
2014-01-22,1152.039
2014-01-23,1143.621
2014-01-24,1134.866
2014-01-27,1112.628
2014-01-28,1104.253
2014-01-29,1127.571
2014-01-30,1103.288
2014-01-31,1107.06
2014-02-03,1100.183
2014-02-04,1064.541
2014-02-05,1077.039
2014-02-06,1076.536
2014-02-07,1094.399
2014-02-10,1104.402
2014-02-11,1108.214
2014-02-12,1121.016
2014-02-13,1111.97
2014-02-14,1109.431
2014-02-17,1117.033
2014-02-18,1133.404
2014-02-19,1134.51
2014-02-20,1117.948
2014-02-21,1131.591
2014-02-24,1132.901
2014-02-25,1142.518
2014-02-26,1135.07
2014-02-27,1130.521
2014-02-28,1128.125
2014-03-03,1123.452
2014-03-04,1123.98
2014-03-05,1131.34
2014-03-06,1138.06
2014-03-07,1140.845
2014-03-10,1131.121
2014-03-11,1135.836
2014-03-12,1120.305
2014-03-13,1126.409
2014-03-14,1103.541
2014-03-17,1097.742
2014-03-18,1107.876
2014-03-19,1105.193
2014-03-20,1082.665
2014-03-21,1087.399
2014-03-24,1097.928
2014-03-25,1100.012
2014-03-26,1109.17
2014-03-27,1119.804
2014-03-28,1123.003
2014-03-31,1135.386
2014-04-01,1132.013
2014-04-02,1136.548
2014-04-03,1138.911
2014-04-04,1143.702
2014-04-07,1135.028
2014-04-08,1133.324
2014-04-09,1125.73
2014-04-10,1132.416
2014-04-11,1121.808
2014-04-14,1117.06
2014-04-15,1119.932
2014-04-16,1133.872
2014-04-17,1136.25
2014-04-18,1139.381
2014-04-21,1136.034
2014-04-22,1132.998
2014-04-23,1139.189
2014-04-24,1136.95
2014-04-25,1140.439
2014-04-28,1132.716
2014-04-29,1131.548
2014-04-30,1134.868
2014-05-01,1141.687
2014-05-02,1142.622
2014-05-05,1142.157
2014-05-06,1149.453
2014-05-07,1128.268
2014-05-08,1139.107
2014-05-09,1141.841
2014-05-12,1136.999
2014-05-13,1150.554
2014-05-14,1158.888
2014-05-15,1158.45
2014-05-16,1147.252
2014-05-19,1140.542
2014-05-20,1138.096
2014-05-21,1133.985
2014-05-22,1146.529
2014-05-23,1153.82
2014-05-26,1162.08
2014-05-27,1160.913
2014-05-28,1165.445
2014-05-29,1170.405
2014-05-30,1168.536
2014-06-02,1175.013
2014-06-03,1177.035
2014-06-04,1176.985
2014-06-05,1177.212
2014-06-06,1181.377
2014-06-09,1182.082
2014-06-10,1182.196
2014-06-11,1193.151
2014-06-12,1194.233
2014-06-13,1194.046
2014-06-16,1191.412
2014-06-17,1188.09
2014-06-18,1193.538
2014-06-19,1214.117
2014-06-20,1208.332
2014-06-23,1209.864
2014-06-24,1205.772
2014-06-25,1203.543
2014-06-26,1213.023
2014-06-27,1209.136
2014-06-30,1212.826
2014-07-01,1217.475
2014-07-02,1222.476
2014-07-03,1217.606
2014-07-04,1223.349
2014-07-07,1222.785
2014-07-08,1222.279
2014-07-09,1214.661
2014-07-10,1211.293
2014-07-11,1209.621
2014-07-14,1214.562
2014-07-15,1217.994
2014-07-16,1218.446
2014-07-17,1219.524
2014-07-18,1216.195
2014-07-21,1216.993
2014-07-22,1222.053
2014-07-23,1225.37
2014-07-24,1222.826
2014-07-25,1228.147
2014-07-28,1231.02
2014-07-29,1231.171
2014-07-30,1228.315
2014-07-31,1227.923
2014-08-01,1219.375
2014-08-04,1215.463
2014-08-05,1203.603
2014-08-06,1198.794
2014-08-07,1202.385
2014-08-08,1183.077
2014-08-11,1197.068
2014-08-12,1203.777
2014-08-13,1206.707
2014-08-14,1212.466
2014-08-15,1213.826
2014-08-18,1213.634
2014-08-19,1220.465
2014-08-20,1218.206
2014-08-21,1221.397
2014-08-22,1216.733
2014-08-25,1219.024
2014-08-26,1215.562
2014-08-27,1219.582
2014-08-28,1216.207
2014-08-29,1214.206
2014-09-01,1214.247
2014-09-02,1214.433
2014-09-03,1222.923
2014-09-04,1218.312
2014-09-05,1215.979
2014-09-08,1212.439
2014-09-09,1204.531
2014-09-10,1201.919
2014-09-11,1201.252
2014-09-12,1194.774
2014-09-15,1190.267
2014-09-16,1185.546
2014-09-17,1178.337
2014-09-18,1175.344
2014-09-19,1180.151
2014-09-22,1175.035
2014-09-23,1177.778
2014-09-24,1173.785
2014-09-25,1182.337
2014-09-26,1171.242
2014-09-29,1165.87
2014-09-30,1157.758
2014-10-01,1156.157
2014-10-02,1143.463
2014-10-03,1133.712
2014-10-06,1147.257
2014-10-07,1152.946
2014-10-08,1140.842
2014-10-09,1143.498
2014-10-10,1123.46
2014-10-13,1126.884
2014-10-14,1115.345
2014-10-15,1127.654
2014-10-16,1111.155
2014-10-17,1097.42
2014-10-20,1124.488
2014-10-21,1117.254
2014-10-22,1133.668
2014-10-23,1124.858
2014-10-24,1131.277
2014-10-27,1143.385
2014-10-28,1142.98
2014-10-29,1154.146
2014-10-30,1151.614
2014-10-31,1163.252
2014-11-03,1147.002
2014-11-04,1170.139
2014-11-05,1160.995
2014-11-06,1148.416
2014-11-07,1154.411
2014-11-10,1158.429
2014-11-11,1157.166
2014-11-12,1162.504
2014-11-13,1164.25
2014-11-14,1166.77
2014-11-17,1147.848
2014-11-18,1159.035
2014-11-19,1148.893
2014-11-20,1145.603
2014-11-21,1152.557
2014-11-24,1148.122
2014-11-25,1154.266
2014-11-26,1159.057
2014-11-27,1148.689
2014-11-28,1148.747
2014-12-01,1148.189
2014-12-02,1149.227
2014-12-03,1147.067
2014-12-04,1152.554
2014-12-05,1141.217
2014-12-08,1145.988
2014-12-09,1151.832
2014-12-10,1136.243
2014-12-11,1123.441
2014-12-12,1127.602
2014-12-15,1113.731
2014-12-16,1105.411
2014-12-17,1100.552
2014-12-18,1106.765
2014-12-19,1127.997
2014-12-22,1133.129
2014-12-23,1124.333
2014-12-24,1133.766
2014-12-25,1131.207
2014-12-26,1135.104
2014-12-29,1139.056
2014-12-30,1138.647
2014-12-31,1134.837
2015-01-01,1134.837
2015-01-02,1132.612
2015-01-05,1130.66
2015-01-06,1111.622
2015-01-07,1103.804
2015-01-08,1115.747
2015-01-09,1129.29
2015-01-12,1130.092
2015-01-13,1127.486
2015-01-14,1127.189
2015-01-15,1137.062
2015-01-16,1123.932
2015-01-19,1127.706
2015-01-20,1134.969
2015-01-21,1137.459
2015-01-22,1136.011
2015-01-23,1144.748
2015-01-26,1139.501
2015-01-27,1161.049
2015-01-28,1161.988
2015-01-29,1146.968
2015-01-30,1151.44
2015-02-02,1153.479
2015-02-03,1143.261
2015-02-04,1164.285
2015-02-05,1166.556
2015-02-06,1163.45
2015-02-09,1169.678
2015-02-10,1165.544
2015-02-11,1155.931
2015-02-12,1173.475
2015-02-13,1184.616
2015-02-16,1195.677
2015-02-17,1193.19
2015-02-18,1204.264
2015-02-19,1211.462
2015-02-20,1214.582
2015-02-23,1214.541
2015-02-24,1216.269
2015-02-25,1222.945
2015-02-26,1223.575
2015-02-27,1222.709
2015-03-02,1219.125
2015-03-03,1224.783
2015-03-04,1215.892
2015-03-05,1213.814
2015-03-06,1214.829
2015-03-09,1204.48
2015-03-10,1196.674
2015-03-11,1190.918
2015-03-12,1209.464
2015-03-13,1210.571
2015-03-16,1209.791
2015-03-17,1213.748
2015-03-18,1223.278
2015-03-19,1225.075
2015-03-20,1237.97
2015-03-23,1251.47
2015-03-24,1251.195
2015-03-25,1258.765
2015-03-26,1244.903
2015-03-27,1240.433
2015-03-30,1229.8
2015-03-31,1222.996
2015-04-01,1215.997
2015-04-02,1230.149
2015-04-03,1233.823
2015-04-06,1240.161
2015-04-07,1241.941
2015-04-08,1253.677
2015-04-09,1255.086
2015-04-10,1256.216
2015-04-13,1248.946
2015-04-14,1264.457
2015-04-15,1258.587
2015-04-16,1275.99
2015-04-17,1274.606
2015-04-20,1264.393
2015-04-21,1277.916
2015-04-22,1281.713
2015-04-23,1285.684
2015-04-24,1294.471
2015-04-27,1298.171
2015-04-28,1306.858
2015-04-29,1302.493
2015-04-30,1272.287
2015-05-01,1265.174
2015-05-04,1264.881
2015-05-05,1267.715
