Date,DENMARK SMID GROWTH SMID (Small+Mid Cap)
2005-11-09,477.718
2005-11-10,477.81
2005-11-11,478.328
2005-11-14,484.547
2005-11-15,483.766
2005-11-16,479.333
2005-11-17,486.618
2005-11-18,486.468
2005-11-21,489.173
2005-11-22,485.976
2005-11-23,487.712
2005-11-24,474.184
2005-11-25,471.122
2005-11-28,468.454
2005-11-29,469.471
2005-11-30,471.704
2005-12-01,476.215
2005-12-02,479.742
2005-12-05,481.794
2005-12-06,486.344
2005-12-07,486.242
2005-12-08,488.029
2005-12-09,488.813
2005-12-12,495.119
2005-12-13,493.513
2005-12-14,497.163
2005-12-15,492.342
2005-12-16,496.48
2005-12-19,497.956
2005-12-20,500.358
2005-12-21,499.963
2005-12-22,506.421
2005-12-23,513.598
2005-12-26,513.598
2005-12-27,517.859
2005-12-28,519.713
2005-12-29,519.422
2005-12-30,516.378
2006-01-02,526.737
2006-01-03,536.264
2006-01-04,548.394
2006-01-05,542.428
2006-01-06,543.838
2006-01-09,538.876
2006-01-10,537.68
2006-01-11,537.068
2006-01-12,538.104
2006-01-13,538.778
2006-01-16,542.122
2006-01-17,538.024
2006-01-18,536.311
2006-01-19,539.799
2006-01-20,539.37
2006-01-23,541.921
2006-01-24,545.194
2006-01-25,550.867
2006-01-26,555.981
2006-01-27,559.624
2006-01-30,559.003
2006-01-31,561.657
2006-02-01,571.167
2006-02-02,572.475
2006-02-03,566.501
2006-02-06,566.794
2006-02-07,560.634
2006-02-08,560.441
2006-02-09,567.99
2006-02-10,565.275
2006-02-13,568.727
2006-02-14,570.507
2006-02-15,570.597
2006-02-16,573.658
2006-02-17,579.398
2006-02-20,580.918
2006-02-21,581.81
2006-02-22,580.785
2006-02-23,588.727
2006-02-24,583.435
2006-02-27,587.336
2006-02-28,581.941
2006-03-01,586.625
2006-03-02,590.547
2006-03-03,592.268
2006-03-06,595.252
2006-03-07,584.936
2006-03-08,585.723
2006-03-09,586.278
2006-03-10,585.641
2006-03-13,592.461
2006-03-14,599.278
2006-03-15,603.098
2006-03-16,608.15
2006-03-17,610.547
2006-03-20,616.787
2006-03-21,612.814
2006-03-22,616.733
2006-03-23,610.168
2006-03-24,608.863
2006-03-27,610.579
2006-03-28,619.551
2006-03-29,617.641
2006-03-30,635.016
2006-03-31,636.946
2006-04-03,643.777
2006-04-04,651.775
2006-04-05,657.084
2006-04-06,658.229
2006-04-07,650.35
2006-04-10,647.566
2006-04-11,648.978
2006-04-12,642.701
2006-04-13,641.515
2006-04-14,641.515
2006-04-17,651.723
2006-04-18,657.85
2006-04-19,661.588
2006-04-20,667.507
2006-04-21,676.323
2006-04-24,681.207
2006-04-25,682.282
2006-04-26,693.293
2006-04-27,692.665
2006-04-28,697.294
2006-05-01,698.926
2006-05-02,710.924
2006-05-03,707.153
2006-05-04,724.148
2006-05-05,726.628
2006-05-08,735.253
2006-05-09,732.402
2006-05-10,733.345
2006-05-11,739.408
2006-05-12,743.299
2006-05-15,704.922
2006-05-16,703.262
2006-05-17,676.331
2006-05-18,656.376
2006-05-19,661.691
2006-05-22,630.724
2006-05-23,660.463
2006-05-24,644.693
2006-05-25,645.55
2006-05-26,656.338
2006-05-29,674.88
2006-05-30,666.223
2006-05-31,670.931
2006-06-01,666.938
2006-06-02,676.636
2006-06-05,677.2
2006-06-06,653.088
2006-06-07,646.628
2006-06-08,612.362
2006-06-09,620.507
2006-06-12,610.952
2006-06-13,585.651
2006-06-14,589.221
2006-06-15,617.702
2006-06-16,613.7
2006-06-19,617.031
2006-06-20,608.663
2006-06-21,615.046
2006-06-22,612.617
2006-06-23,614.684
2006-06-26,622.006
2006-06-27,622.001
2006-06-28,616.605
2006-06-29,628.485
2006-06-30,652.913
2006-07-03,661.239
2006-07-04,664.677
2006-07-05,658.443
2006-07-06,666.097
2006-07-07,667.922
2006-07-10,662.045
2006-07-11,657.376
2006-07-12,653.565
2006-07-13,640.958
2006-07-14,632.362
2006-07-17,617.335
2006-07-18,615.076
2006-07-19,627.696
2006-07-20,636.959
2006-07-21,635.555
2006-07-24,640.689
2006-07-25,644.118
2006-07-26,643.188
2006-07-27,655.1
2006-07-28,657.217
2006-07-31,657.281
2006-08-01,656.876
2006-08-02,669.891
2006-08-03,670.089
2006-08-04,681.982
2006-08-07,673.961
2006-08-08,671.059
2006-08-09,676.77
2006-08-10,665.834
2006-08-11,666.684
2006-08-14,673.976
2006-08-15,679.721
2006-08-16,688.885
2006-08-17,690.383
2006-08-18,689.886
2006-08-21,690.142
2006-08-22,683.778
2006-08-23,679.653
2006-08-24,670.184
2006-08-25,669.048
2006-08-28,673.091
2006-08-29,669.547
2006-08-30,678.494
2006-08-31,677.924
2006-09-01,680.565
2006-09-04,687.872
2006-09-05,683.96
2006-09-06,683.091
2006-09-07,673.208
2006-09-08,673.258
2006-09-11,670.974
2006-09-12,672.73
2006-09-13,679.45
2006-09-14,686.52
2006-09-15,682.551
2006-09-18,686.022
2006-09-19,688.156
2006-09-20,689.595
2006-09-21,694.961
2006-09-22,693.647
2006-09-25,691.135
2006-09-26,694.566
2006-09-27,697.919
2006-09-28,697.403
2006-09-29,703.658
2006-10-02,703.328
2006-10-03,700.445
2006-10-04,699.384
2006-10-05,706.128
2006-10-06,696.653
2006-10-09,700.988
2006-10-10,700.605
2006-10-11,699.963
2006-10-12,701.969
2006-10-13,701.546
2006-10-16,706.402
2006-10-17,704.528
2006-10-18,710.289
2006-10-19,715.664
2006-10-20,718.102
2006-10-23,717.824
2006-10-24,719.675
2006-10-25,728.416
2006-10-26,730.737
2006-10-27,728.692
2006-10-30,723.706
2006-10-31,731.824
2006-11-01,735.381
2006-11-02,731.952
2006-11-03,730.138
2006-11-06,736.839
2006-11-07,745.092
2006-11-08,738.933
2006-11-09,745.743
2006-11-10,748.353
2006-11-13,746.36
2006-11-14,750.509
2006-11-15,753.466
2006-11-16,754.082
2006-11-17,749.753
2006-11-20,752.5
2006-11-21,757.881
2006-11-22,787.398
2006-11-23,789.867
2006-11-24,796.175
2006-11-27,788.605
2006-11-28,781.559
2006-11-29,795.242
2006-11-30,804.025
2006-12-01,809.246
2006-12-04,816.412
2006-12-05,822.677
2006-12-06,824.608
2006-12-07,825.58
2006-12-08,828.306
2006-12-11,833.021
2006-12-12,841.471
2006-12-13,838.941
2006-12-14,838.908
2006-12-15,831.422
2006-12-18,833.377
2006-12-19,833.211
2006-12-20,836.509
2006-12-21,834.63
2006-12-22,837.061
2006-12-25,837.061
2006-12-26,835.674
2006-12-27,841.977
2006-12-28,845.956
2006-12-29,848.901
2007-01-01,848.901
2007-01-02,866.488
2007-01-03,865.917
2007-01-04,848.436
2007-01-05,844.226
2007-01-08,842.755
2007-01-09,846.114
2007-01-10,842.079
2007-01-11,841.65
2007-01-12,845.306
2007-01-15,849.129
2007-01-16,845.546
2007-01-17,845.683
2007-01-18,846.055
2007-01-19,844.796
2007-01-22,853.925
2007-01-23,857.758
2007-01-24,862.372
2007-01-25,857.86
2007-01-26,845.806
2007-01-29,846.488
2007-01-30,848.013
2007-01-31,854.586
2007-02-01,866.735
2007-02-02,872.494
2007-02-05,872.384
2007-02-06,872.858
2007-02-07,884.955
2007-02-08,880.736
2007-02-09,894.449
2007-02-12,882.422
2007-02-13,884.836
2007-02-14,897.387
2007-02-15,896.807
2007-02-16,896.52
2007-02-19,901.974
2007-02-20,890.067
2007-02-21,878.515
2007-02-22,876.695
2007-02-23,875.343
2007-02-26,876.06
2007-02-27,849.417
2007-02-28,843.286
2007-03-01,836.127
2007-03-02,844.474
2007-03-05,817.693
2007-03-06,827.622
2007-03-07,833.089
2007-03-08,848.611
2007-03-09,850.259
2007-03-12,860.884
2007-03-13,856.313
2007-03-14,839.243
2007-03-15,848.467
2007-03-16,856.723
2007-03-19,872.204
2007-03-20,872.173
2007-03-21,881.0
2007-03-22,892.592
2007-03-23,887.656
2007-03-26,883.6
2007-03-27,878.108
2007-03-28,870.232
2007-03-29,882.992
2007-03-30,888.828
2007-04-02,890.623
2007-04-03,901.281
2007-04-04,907.062
2007-04-05,911.223
2007-04-06,911.223
2007-04-09,906.411
2007-04-10,927.933
2007-04-11,914.938
2007-04-12,911.835
2007-04-13,913.023
2007-04-16,927.344
2007-04-17,935.337
2007-04-18,939.293
2007-04-19,946.611
2007-04-20,955.007
2007-04-23,957.902
2007-04-24,949.605
2007-04-25,965.925
2007-04-26,965.718
2007-04-27,964.288
2007-04-30,968.895
2007-05-01,961.794
2007-05-02,970.705
2007-05-03,967.483
2007-05-04,969.035
2007-05-07,981.475
2007-05-08,974.676
2007-05-09,977.653
2007-05-10,976.518
2007-05-11,978.767
2007-05-14,980.891
2007-05-15,989.576
2007-05-16,984.812
2007-05-17,978.875
2007-05-18,985.751
2007-05-21,984.514
2007-05-22,994.937
2007-05-23,1007.487
2007-05-24,997.62
2007-05-25,997.729
2007-05-28,997.729
2007-05-29,1002.221
2007-05-30,985.414
2007-05-31,1000.0
2007-06-01,993.356
2007-06-04,995.812
2007-06-05,998.696
2007-06-06,980.647
2007-06-07,951.423
2007-06-08,941.262
2007-06-11,956.243
2007-06-12,944.959
2007-06-13,942.264
2007-06-14,961.638
2007-06-15,972.486
2007-06-18,970.38
2007-06-19,965.505
2007-06-20,971.178
2007-06-21,956.146
2007-06-22,952.499
2007-06-25,947.306
2007-06-26,944.475
2007-06-27,937.096
2007-06-28,950.174
2007-06-29,965.886
2007-07-02,979.431
2007-07-03,985.976
2007-07-04,994.545
2007-07-05,993.617
2007-07-06,996.155
2007-07-09,998.27
2007-07-10,1005.929
2007-07-11,1010.34
2007-07-12,1013.529
2007-07-13,1017.453
2007-07-16,1028.365
2007-07-17,1027.314
2007-07-18,1030.55
2007-07-19,1041.53
2007-07-20,1039.801
2007-07-23,1044.294
2007-07-24,1041.393
2007-07-25,1023.772
2007-07-26,1010.455
2007-07-27,989.176
2007-07-30,995.393
2007-07-31,1009.09
2007-08-01,995.378
2007-08-02,1002.974
2007-08-03,999.946
2007-08-06,983.837
2007-08-07,988.928
2007-08-08,1026.778
2007-08-09,997.332
2007-08-10,974.787
2007-08-13,977.234
2007-08-14,966.681
2007-08-15,936.196
2007-08-16,881.935
2007-08-17,910.686
2007-08-20,934.403
2007-08-21,942.516
2007-08-22,974.689
2007-08-23,971.098
2007-08-24,984.6
2007-08-27,991.725
2007-08-28,969.263
2007-08-29,970.286
2007-08-30,971.716
2007-08-31,992.556
2007-09-03,995.733
2007-09-04,1000.488
2007-09-05,987.695
2007-09-06,988.555
2007-09-07,969.398
2007-09-10,949.621
2007-09-11,978.25
2007-09-12,980.232
2007-09-13,982.137
2007-09-14,977.512
2007-09-17,961.97
2007-09-18,974.619
2007-09-19,1013.465
2007-09-20,1022.865
2007-09-21,1035.17
2007-09-24,1034.579
2007-09-25,1030.984
2007-09-26,1045.357
2007-09-27,1056.196
2007-09-28,1051.138
2007-10-01,1057.992
2007-10-02,1056.593
2007-10-03,1059.581
2007-10-04,1067.066
2007-10-05,1080.984
2007-10-08,1082.885
2007-10-09,1096.542
2007-10-10,1098.409
2007-10-11,1109.328
2007-10-12,1098.729
2007-10-15,1098.475
2007-10-16,1071.04
2007-10-17,1086.361
2007-10-18,1080.658
2007-10-19,1073.849
2007-10-22,1044.283
2007-10-23,1076.545
2007-10-24,1061.432
2007-10-25,1087.3
2007-10-26,1089.472
2007-10-29,1095.759
2007-10-30,1090.423
2007-10-31,1098.152
2007-11-01,1086.847
2007-11-02,1080.744
2007-11-05,1076.188
2007-11-06,1118.57
2007-11-07,1130.215
2007-11-08,1114.521
2007-11-09,1098.827
2007-11-12,1081.521
2007-11-13,1061.482
2007-11-14,1067.282
2007-11-15,1034.069
2007-11-16,1007.182
2007-11-19,970.445
2007-11-20,999.076
2007-11-21,966.826
2007-11-22,979.656
2007-11-23,994.847
2007-11-26,1006.841
2007-11-27,998.121
2007-11-28,1020.054
2007-11-29,1031.248
2007-11-30,1041.99
2007-12-03,1045.541
2007-12-04,1037.619
2007-12-05,1054.118
2007-12-06,1053.945
2007-12-07,1070.112
2007-12-10,1078.393
2007-12-11,1076.912
2007-12-12,1085.88
2007-12-13,1064.135
2007-12-14,1045.449
2007-12-17,1008.929
2007-12-18,1013.108
2007-12-19,1014.218
2007-12-20,1015.384
2007-12-21,1021.594
2007-12-24,1023.99
2007-12-25,1023.99
2007-12-26,1031.216
2007-12-27,1048.415
2007-12-28,1066.958
2007-12-31,1060.996
2008-01-01,1060.996
2008-01-02,1067.265
2008-01-03,1060.749
2008-01-04,1036.911
2008-01-07,1007.452
2008-01-08,1015.888
2008-01-09,989.059
2008-01-10,956.84
2008-01-11,958.132
2008-01-14,977.918
2008-01-15,932.633
2008-01-16,892.745
2008-01-17,896.672
2008-01-18,893.686
2008-01-21,830.235
2008-01-22,860.054
2008-01-23,856.807
2008-01-24,898.198
2008-01-25,909.834
2008-01-28,901.825
2008-01-29,913.151
2008-01-30,911.229
2008-01-31,894.32
2008-02-01,925.087
2008-02-04,959.669
2008-02-05,919.335
2008-02-06,923.766
2008-02-07,897.39
2008-02-08,895.217
2008-02-11,886.553
2008-02-12,933.39
2008-02-13,933.603
2008-02-14,945.342
2008-02-15,934.224
2008-02-18,951.201
2008-02-19,960.15
2008-02-20,943.935
2008-02-21,960.913
2008-02-22,951.987
2008-02-25,965.769
2008-02-26,982.566
2008-02-27,986.495
2008-02-28,976.117
2008-02-29,964.389
2008-03-03,962.926
2008-03-04,958.845
2008-03-05,984.363
2008-03-06,992.217
2008-03-07,977.594
2008-03-10,953.047
2008-03-11,951.339
2008-03-12,971.064
2008-03-13,956.067
2008-03-14,956.352
2008-03-17,941.301
2008-03-18,967.073
2008-03-19,939.917
2008-03-20,926.31
2008-03-21,926.31
2008-03-24,924.991
2008-03-25,964.956
2008-03-26,974.398
2008-03-27,992.274
2008-03-28,997.408
2008-03-31,1004.178
2008-04-01,1005.248
2008-04-02,997.23
2008-04-03,985.32
2008-04-04,1006.58
2008-04-07,1024.284
2008-04-08,1016.387
2008-04-09,1018.49
2008-04-10,1020.712
2008-04-11,1005.574
2008-04-14,998.969
2008-04-15,1006.491
2008-04-16,1029.765
2008-04-17,1013.796
2008-04-18,1002.758
2008-04-21,1017.2
2008-04-22,1024.729
2008-04-23,1028.848
2008-04-24,1024.156
2008-04-25,1031.266
2008-04-28,1034.269
2008-04-29,1020.446
2008-04-30,1031.529
2008-05-01,1023.723
2008-05-02,1032.889
2008-05-05,1046.132
2008-05-06,1040.472
2008-05-07,1029.932
2008-05-08,1068.162
2008-05-09,1071.344
2008-05-12,1076.051
2008-05-13,1081.618
2008-05-14,1097.31
2008-05-15,1108.045
2008-05-16,1128.824
2008-05-19,1144.481
2008-05-20,1134.353
2008-05-21,1144.536
2008-05-22,1129.121
2008-05-23,1135.623
2008-05-26,1136.359
2008-05-27,1113.359
2008-05-28,1104.377
2008-05-29,1105.462
2008-05-30,1139.733
2008-06-02,1131.284
2008-06-03,1126.875
2008-06-04,1113.014
2008-06-05,1119.332
2008-06-06,1103.124
2008-06-09,1098.384
2008-06-10,1071.775
2008-06-11,1061.17
2008-06-12,1056.693
2008-06-13,1052.208
2008-06-16,1069.332
2008-06-17,1097.209
2008-06-18,1073.933
2008-06-19,1068.428
2008-06-20,1060.438
2008-06-23,1046.627
2008-06-24,1029.631
2008-06-25,1040.6
2008-06-26,1030.301
2008-06-27,1035.253
2008-06-30,1016.631
2008-07-01,990.774
2008-07-02,1001.348
2008-07-03,977.2
2008-07-04,967.728
2008-07-07,971.901
2008-07-08,951.106
2008-07-09,973.243
2008-07-10,969.14
2008-07-11,946.484
2008-07-14,943.709
2008-07-15,926.558
2008-07-16,914.28
2008-07-17,953.892
2008-07-18,967.338
2008-07-21,992.292
2008-07-22,985.594
2008-07-23,1008.97
2008-07-24,992.655
2008-07-25,976.499
2008-07-28,973.86
2008-07-29,960.961
2008-07-30,972.853
2008-07-31,985.744
2008-08-01,976.463
2008-08-04,959.64
2008-08-05,968.967
2008-08-06,974.273
2008-08-07,971.105
2008-08-08,953.981
2008-08-11,965.318
2008-08-12,953.085
2008-08-13,941.278
2008-08-14,947.439
2008-08-15,940.172
2008-08-18,934.429
2008-08-19,918.528
2008-08-20,913.17
2008-08-21,907.456
2008-08-22,922.931
2008-08-25,915.56
2008-08-26,903.246
2008-08-27,903.581
2008-08-28,907.811
2008-08-29,906.484
2008-09-01,895.437
2008-09-02,906.02
2008-09-03,883.011
2008-09-04,848.381
2008-09-05,822.723
2008-09-08,831.636
2008-09-09,816.57
2008-09-10,802.172
2008-09-11,786.603
2008-09-12,809.745
2008-09-15,787.161
2008-09-16,775.82
2008-09-17,766.505
2008-09-18,784.92
2008-09-19,837.126
2008-09-22,851.586
2008-09-23,827.573
2008-09-24,821.839
2008-09-25,821.083
2008-09-26,799.262
2008-09-29,740.248
2008-09-30,722.171
2008-10-01,707.676
2008-10-02,683.501
2008-10-03,691.908
2008-10-06,612.888
2008-10-07,605.655
2008-10-08,571.674
2008-10-09,593.306
2008-10-10,559.956
2008-10-13,606.204
2008-10-14,640.257
2008-10-15,599.742
2008-10-16,569.948
2008-10-17,577.337
2008-10-20,586.65
2008-10-21,587.087
2008-10-22,542.806
2008-10-23,517.121
2008-10-24,476.312
2008-10-27,444.873
2008-10-28,450.291
2008-10-29,509.614
2008-10-30,534.656
2008-10-31,539.594
2008-11-03,551.364
2008-11-04,600.663
2008-11-05,587.034
2008-11-06,533.963
2008-11-07,534.939
2008-11-10,545.002
2008-11-11,510.819
2008-11-12,489.855
2008-11-13,488.321
2008-11-14,498.147
2008-11-17,484.926
2008-11-18,475.523
2008-11-19,459.041
2008-11-20,423.304
2008-11-21,422.937
2008-11-24,449.455
2008-11-25,467.901
2008-11-26,470.978
2008-11-27,488.161
2008-11-28,487.444
2008-12-01,468.316
2008-12-02,472.012
2008-12-03,465.481
2008-12-04,475.014
2008-12-05,451.918
2008-12-08,488.891
2008-12-09,492.72
2008-12-10,493.41
2008-12-11,497.684
2008-12-12,498.87
2008-12-15,508.092
2008-12-16,507.51
2008-12-17,527.739
2008-12-18,524.896
2008-12-19,501.533
2008-12-22,495.482
2008-12-23,495.256
2008-12-24,497.003
2008-12-25,497.003
2008-12-26,499.361
2008-12-29,509.284
2008-12-30,512.877
2008-12-31,504.668
2009-01-01,504.668
2009-01-02,532.167
2009-01-05,541.409
2009-01-06,537.765
2009-01-07,534.669
2009-01-08,538.015
2009-01-09,526.188
2009-01-12,517.375
2009-01-13,504.008
2009-01-14,484.282
2009-01-15,485.61
2009-01-16,501.861
2009-01-19,489.9
2009-01-20,469.911
2009-01-21,475.997
2009-01-22,482.926
2009-01-23,471.645
2009-01-26,495.36
2009-01-27,486.785
2009-01-28,497.064
2009-01-29,491.046
2009-01-30,489.556
2009-02-02,477.466
2009-02-03,487.81
2009-02-04,495.012
2009-02-05,496.42
2009-02-06,504.344
2009-02-09,508.612
2009-02-10,499.471
2009-02-11,495.669
2009-02-12,487.962
2009-02-13,499.018
2009-02-16,496.567
2009-02-17,477.497
2009-02-18,470.772
2009-02-19,476.02
2009-02-20,460.193
2009-02-23,463.935
2009-02-24,450.824
2009-02-25,443.123
2009-02-26,447.016
2009-02-27,432.734
2009-03-02,413.63
2009-03-03,399.531
2009-03-04,403.869
2009-03-05,389.809
2009-03-06,381.972
2009-03-09,375.725
2009-03-10,394.804
2009-03-11,403.783
2009-03-12,408.793
2009-03-13,412.261
2009-03-16,428.894
2009-03-17,432.907
2009-03-18,432.399
2009-03-19,459.651
2009-03-20,447.095
2009-03-23,452.177
2009-03-24,443.18
2009-03-25,442.77
2009-03-26,449.278
2009-03-27,437.721
2009-03-30,422.914
2009-03-31,434.996
2009-04-01,434.826
2009-04-02,459.606
2009-04-03,455.636
2009-04-06,464.735
2009-04-07,454.178
2009-04-08,450.672
2009-04-09,449.937
2009-04-10,449.937
2009-04-13,453.77
2009-04-14,462.208
2009-04-15,464.768
2009-04-16,485.845
2009-04-17,496.441
2009-04-20,474.735
2009-04-21,474.038
2009-04-22,490.324
2009-04-23,496.345
2009-04-24,515.668
2009-04-27,505.952
2009-04-28,498.382
2009-04-29,503.993
2009-04-30,514.403
2009-05-01,522.436
2009-05-04,550.322
2009-05-05,543.73
2009-05-06,561.194
2009-05-07,563.428
2009-05-08,566.437
2009-05-11,568.139
2009-05-12,570.398
2009-05-13,558.763
2009-05-14,554.906
2009-05-15,566.369
2009-05-18,574.814
2009-05-19,586.711
2009-05-20,599.378
2009-05-21,598.724
2009-05-22,608.353
2009-05-25,605.119
2009-05-26,589.003
2009-05-27,581.63
2009-05-28,574.046
2009-05-29,575.148
2009-06-01,575.225
2009-06-02,593.742
2009-06-03,581.695
2009-06-04,578.911
2009-06-05,571.566
2009-06-08,561.149
2009-06-09,568.948
2009-06-10,575.864
2009-06-11,586.937
2009-06-12,587.094
2009-06-15,572.692
2009-06-16,570.266
2009-06-17,551.983
2009-06-18,553.861
2009-06-19,559.985
2009-06-22,543.957
2009-06-23,543.029
2009-06-24,555.249
2009-06-25,546.508
2009-06-26,555.94
2009-06-29,565.959
2009-06-30,561.465
2009-07-01,572.741
2009-07-02,558.231
2009-07-03,556.575
2009-07-06,544.502
2009-07-07,548.798
2009-07-08,544.13
2009-07-09,548.325
2009-07-10,543.198
2009-07-13,540.916
2009-07-14,542.551
2009-07-15,558.663
2009-07-16,566.076
2009-07-17,574.342
2009-07-20,583.498
2009-07-21,594.524
2009-07-22,591.409
2009-07-23,603.278
2009-07-24,601.956
2009-07-27,606.6
2009-07-28,611.043
2009-07-29,604.853
2009-07-30,619.665
2009-07-31,630.126
2009-08-03,657.81
2009-08-04,647.216
2009-08-05,654.907
2009-08-06,660.597
2009-08-07,655.282
2009-08-10,655.088
2009-08-11,650.753
2009-08-12,653.293
2009-08-13,664.978
2009-08-14,662.805
2009-08-17,639.583
2009-08-18,626.748
2009-08-19,621.607
2009-08-20,632.774
2009-08-21,645.744
2009-08-24,657.622
2009-08-25,667.653
2009-08-26,669.485
2009-08-27,663.86
2009-08-28,677.475
2009-08-31,667.975
2009-09-01,667.044
2009-09-02,646.505
2009-09-03,650.198
2009-09-04,660.382
2009-09-07,677.131
2009-09-08,690.828
2009-09-09,702.763
2009-09-10,707.614
2009-09-11,707.3
2009-09-14,705.399
2009-09-15,706.88
2009-09-16,727.748
2009-09-17,734.129
2009-09-18,732.323
2009-09-21,726.653
2009-09-22,740.199
2009-09-23,740.12
2009-09-24,725.284
2009-09-25,720.63
2009-09-28,721.787
2009-09-29,714.036
2009-09-30,719.338
2009-10-01,709.345
2009-10-02,691.909
2009-10-05,699.297
2009-10-06,723.205
2009-10-07,709.172
2009-10-08,720.847
2009-10-09,725.723
2009-10-12,734.57
2009-10-13,726.14
2009-10-14,745.769
2009-10-15,746.164
2009-10-16,735.542
2009-10-19,744.442
2009-10-20,741.671
2009-10-21,743.554
2009-10-22,732.889
2009-10-23,735.738
2009-10-26,723.82
2009-10-27,710.155
2009-10-28,693.753
2009-10-29,703.46
2009-10-30,691.448
2009-11-02,694.856
2009-11-03,681.388
2009-11-04,696.494
2009-11-05,700.637
2009-11-06,699.574
2009-11-09,720.536
2009-11-10,710.197
2009-11-11,713.517
2009-11-12,714.012
2009-11-13,718.553
2009-11-16,740.07
2009-11-17,729.48
2009-11-18,744.315
2009-11-19,734.304
2009-11-20,734.779
2009-11-23,743.254
2009-11-24,736.209
2009-11-25,737.349
2009-11-26,720.905
2009-11-27,721.925
2009-11-30,721.856
2009-12-01,736.483
2009-12-02,742.009
2009-12-03,740.726
2009-12-04,736.724
2009-12-07,739.967
2009-12-08,729.472
2009-12-09,728.298
2009-12-10,725.515
2009-12-11,725.492
2009-12-14,732.451
2009-12-15,728.736
2009-12-16,739.888
2009-12-17,734.075
2009-12-18,726.696
2009-12-21,722.296
2009-12-22,722.965
2009-12-23,731.991
2009-12-24,733.226
2009-12-25,733.226
2009-12-28,736.303
2009-12-29,740.296
2009-12-30,736.017
2009-12-31,738.466
2010-01-01,738.466
2010-01-04,767.555
2010-01-05,764.276
2010-01-06,758.491
2010-01-07,765.544
2010-01-08,761.861
2010-01-11,777.458
2010-01-12,771.497
2010-01-13,766.505
2010-01-14,773.437
2010-01-15,765.887
2010-01-18,767.943
2010-01-19,761.699
2010-01-20,749.141
2010-01-21,735.959
2010-01-22,732.005
2010-01-25,735.463
2010-01-26,725.645
2010-01-27,725.361
2010-01-28,736.247
2010-01-29,739.17
2010-02-01,742.55
2010-02-02,748.175
2010-02-03,749.416
2010-02-04,731.475
2010-02-05,714.608
2010-02-08,704.192
2010-02-09,705.73
2010-02-10,696.294
2010-02-11,693.691
2010-02-12,691.048
2010-02-15,694.524
2010-02-16,713.406
2010-02-17,712.555
2010-02-18,714.644
2010-02-19,705.327
2010-02-22,711.77
2010-02-23,704.284
2010-02-24,705.292
2010-02-25,698.995
2010-02-26,714.119
2010-03-01,720.388
2010-03-02,731.586
2010-03-03,744.977
2010-03-04,734.793
2010-03-05,744.459
2010-03-08,744.055
2010-03-09,736.446
2010-03-10,747.211
2010-03-11,749.638
2010-03-12,753.816
2010-03-15,746.202
2010-03-16,760.007
2010-03-17,757.374
2010-03-18,751.132
2010-03-19,745.206
2010-03-22,742.648
2010-03-23,750.365
2010-03-24,741.783
2010-03-25,747.47
2010-03-26,749.477
2010-03-29,751.234
2010-03-30,747.192
2010-03-31,757.018
2010-04-01,757.293
2010-04-02,757.293
2010-04-05,755.466
2010-04-06,758.349
2010-04-07,765.828
2010-04-08,760.148
2010-04-09,775.798
2010-04-12,789.479
2010-04-13,784.665
2010-04-14,796.807
2010-04-15,795.842
2010-04-16,787.568
2010-04-19,780.929
2010-04-20,794.182
2010-04-21,792.889
2010-04-22,780.623
2010-04-23,795.662
2010-04-26,796.246
2010-04-27,791.185
2010-04-28,764.506
2010-04-29,787.457
2010-04-30,790.559
2010-05-03,781.803
2010-05-04,756.232
2010-05-05,724.87
2010-05-06,713.32
2010-05-07,677.681
2010-05-10,734.341
2010-05-11,711.631
2010-05-12,727.555
2010-05-13,721.201
2010-05-14,713.076
2010-05-17,697.939
2010-05-18,704.283
2010-05-19,688.873
2010-05-20,669.041
2010-05-21,677.57
2010-05-24,667.951
2010-05-25,644.41
2010-05-26,663.612
2010-05-27,687.857
2010-05-28,682.442
2010-05-31,682.776
2010-06-01,678.671
2010-06-02,672.217
2010-06-03,686.963
2010-06-04,669.567
2010-06-07,660.719
2010-06-08,661.536
2010-06-09,679.084
2010-06-10,695.397
2010-06-11,696.217
2010-06-14,720.228
2010-06-15,723.333
2010-06-16,717.999
2010-06-17,715.965
2010-06-18,722.618
2010-06-21,725.091
2010-06-22,718.81
2010-06-23,708.275
2010-06-24,699.778
2010-06-25,688.881
2010-06-28,694.157
2010-06-29,661.406
2010-06-30,668.992
2010-07-01,663.558
2010-07-02,681.694
2010-07-05,682.898
2010-07-06,707.912
2010-07-07,707.342
2010-07-08,713.158
2010-07-09,714.61
2010-07-12,710.251
2010-07-13,723.672
2010-07-14,731.983
2010-07-15,741.38
2010-07-16,736.894
2010-07-19,728.805
2010-07-20,716.193
2010-07-21,724.655
2010-07-22,736.197
2010-07-23,731.18
2010-07-26,744.172
2010-07-27,753.62
2010-07-28,753.051
2010-07-29,760.98
2010-07-30,756.453
2010-08-02,784.209
2010-08-03,789.436
2010-08-04,789.717
2010-08-05,782.747
2010-08-06,783.614
2010-08-09,794.158
2010-08-10,776.38
2010-08-11,749.408
2010-08-12,742.925
2010-08-13,731.557
2010-08-16,735.865
2010-08-17,748.426
2010-08-18,738.626
2010-08-19,729.164
2010-08-20,704.824
2010-08-23,704.046
2010-08-24,686.006
2010-08-25,673.896
2010-08-26,692.399
2010-08-27,683.799
2010-08-30,680.395
2010-08-31,681.667
