Date,DENMARK SMID GROWTH SMID (Small+Mid Cap)
2005-11-09,479.563
2005-11-10,479.655
2005-11-11,480.176
2005-11-14,486.418
2005-11-15,485.634
2005-11-16,481.185
2005-11-17,488.497
2005-11-18,488.347
2005-11-21,491.063
2005-11-22,487.853
2005-11-23,489.596
2005-11-24,476.015
2005-11-25,472.942
2005-11-28,470.263
2005-11-29,471.284
2005-11-30,473.526
2005-12-01,478.054
2005-12-02,481.595
2005-12-05,483.654
2005-12-06,488.222
2005-12-07,488.12
2005-12-08,489.913
2005-12-09,490.7
2005-12-12,497.032
2005-12-13,495.419
2005-12-14,499.083
2005-12-15,494.165
2005-12-16,498.318
2005-12-19,499.8
2005-12-20,502.211
2005-12-21,501.814
2005-12-22,508.297
2005-12-23,515.499
2005-12-26,515.499
2005-12-27,519.777
2005-12-28,521.637
2005-12-29,521.345
2005-12-30,518.29
2006-01-02,528.688
2006-01-03,538.25
2006-01-04,550.424
2006-01-05,544.436
2006-01-06,545.851
2006-01-09,540.871
2006-01-10,539.671
2006-01-11,539.057
2006-01-12,540.097
2006-01-13,540.773
2006-01-16,544.13
2006-01-17,540.016
2006-01-18,538.297
2006-01-19,541.798
2006-01-20,541.367
2006-01-23,543.928
2006-01-24,547.213
2006-01-25,552.907
2006-01-26,558.04
2006-01-27,561.696
2006-01-30,561.073
2006-01-31,563.737
2006-02-01,573.282
2006-02-02,574.595
2006-02-03,568.599
2006-02-06,568.892
2006-02-07,562.71
2006-02-08,562.516
2006-02-09,570.093
2006-02-10,567.368
2006-02-13,570.833
2006-02-14,572.62
2006-02-15,572.71
2006-02-16,575.782
2006-02-17,581.544
2006-02-20,583.069
2006-02-21,583.964
2006-02-22,582.936
2006-02-23,590.785
2006-02-24,585.476
2006-02-27,589.389
2006-02-28,583.976
2006-03-01,588.676
2006-03-02,592.421
2006-03-03,594.148
2006-03-06,597.142
2006-03-07,586.792
2006-03-08,587.582
2006-03-09,588.139
2006-03-10,587.5
2006-03-13,594.341
2006-03-14,601.18
2006-03-15,605.012
2006-03-16,610.08
2006-03-17,612.485
2006-03-20,618.744
2006-03-21,614.759
2006-03-22,618.578
2006-03-23,611.994
2006-03-24,610.685
2006-03-27,612.406
2006-03-28,621.404
2006-03-29,619.489
2006-03-30,636.916
2006-03-31,638.771
2006-04-03,645.622
2006-04-04,653.643
2006-04-05,658.968
2006-04-06,660.116
2006-04-07,652.012
2006-04-10,649.163
2006-04-11,650.579
2006-04-12,644.287
2006-04-13,643.097
2006-04-14,643.097
2006-04-17,653.331
2006-04-18,659.473
2006-04-19,663.219
2006-04-20,669.051
2006-04-21,677.888
2006-04-24,682.783
2006-04-25,683.861
2006-04-26,694.897
2006-04-27,694.221
2006-04-28,698.805
2006-05-01,700.394
2006-05-02,712.417
2006-05-03,708.638
2006-05-04,725.668
2006-05-05,728.154
2006-05-08,736.796
2006-05-09,733.94
2006-05-10,734.885
2006-05-11,740.961
2006-05-12,744.86
2006-05-15,706.402
2006-05-16,704.739
2006-05-17,677.751
2006-05-18,657.754
2006-05-19,663.08
2006-05-22,632.048
2006-05-23,661.85
2006-05-24,646.047
2006-05-25,646.905
2006-05-26,657.716
2006-05-29,676.297
2006-05-30,667.621
2006-05-31,672.339
2006-06-01,668.338
2006-06-02,678.057
2006-06-05,678.622
2006-06-06,654.46
2006-06-07,647.986
2006-06-08,613.648
2006-06-09,621.81
2006-06-12,612.234
2006-06-13,586.881
2006-06-14,590.459
2006-06-15,618.999
2006-06-16,614.989
2006-06-19,618.327
2006-06-20,609.941
2006-06-21,616.338
2006-06-22,613.904
2006-06-23,615.974
2006-06-26,623.311
2006-06-27,623.306
2006-06-28,617.9
2006-06-29,629.805
2006-06-30,654.284
2006-07-03,662.628
2006-07-04,666.073
2006-07-05,659.826
2006-07-06,667.495
2006-07-07,669.324
2006-07-10,663.435
2006-07-11,658.756
2006-07-12,654.938
2006-07-13,642.304
2006-07-14,633.689
2006-07-17,618.631
2006-07-18,616.368
2006-07-19,629.014
2006-07-20,638.296
2006-07-21,636.889
2006-07-24,642.034
2006-07-25,645.47
2006-07-26,644.539
2006-07-27,656.476
2006-07-28,658.597
2006-07-31,658.661
2006-08-01,658.255
2006-08-02,671.298
2006-08-03,671.496
2006-08-04,683.414
2006-08-07,675.376
2006-08-08,672.468
2006-08-09,678.191
2006-08-10,667.232
2006-08-11,668.084
2006-08-14,675.391
2006-08-15,681.148
2006-08-16,690.332
2006-08-17,691.833
2006-08-18,691.334
2006-08-21,691.591
2006-08-22,685.213
2006-08-23,681.08
2006-08-24,671.591
2006-08-25,670.211
2006-08-28,674.261
2006-08-29,670.711
2006-08-30,679.674
2006-08-31,679.103
2006-09-01,681.748
2006-09-04,689.068
2006-09-05,685.149
2006-09-06,684.278
2006-09-07,674.378
2006-09-08,674.428
2006-09-11,672.14
2006-09-12,673.899
2006-09-13,680.632
2006-09-14,687.714
2006-09-15,683.738
2006-09-18,687.214
2006-09-19,689.352
2006-09-20,690.794
2006-09-21,696.169
2006-09-22,694.852
2006-09-25,692.336
2006-09-26,695.773
2006-09-27,699.132
2006-09-28,698.616
2006-09-29,704.756
2006-10-02,704.426
2006-10-03,701.538
2006-10-04,700.476
2006-10-05,707.23
2006-10-06,697.74
2006-10-09,702.081
2006-10-10,701.698
2006-10-11,701.055
2006-10-12,703.064
2006-10-13,702.64
2006-10-16,707.504
2006-10-17,705.627
2006-10-18,711.398
2006-10-19,716.781
2006-10-20,719.223
2006-10-23,718.944
2006-10-24,720.797
2006-10-25,729.553
2006-10-26,731.846
2006-10-27,729.798
2006-10-30,724.805
2006-10-31,732.935
2006-11-01,736.498
2006-11-02,733.063
2006-11-03,731.247
2006-11-06,737.957
2006-11-07,746.223
2006-11-08,740.054
2006-11-09,746.875
2006-11-10,749.489
2006-11-13,747.493
2006-11-14,751.648
2006-11-15,754.61
2006-11-16,755.227
2006-11-17,750.891
2006-11-20,753.642
2006-11-21,759.031
2006-11-22,788.593
2006-11-23,791.066
2006-11-24,797.384
2006-11-27,789.802
2006-11-28,782.745
2006-11-29,796.449
2006-11-30,805.245
2006-12-01,810.474
2006-12-04,817.651
2006-12-05,823.926
2006-12-06,825.86
2006-12-07,826.834
2006-12-08,829.564
2006-12-11,834.285
2006-12-12,842.748
2006-12-13,840.214
2006-12-14,840.107
2006-12-15,832.61
2006-12-18,834.567
2006-12-19,834.401
2006-12-20,837.68
2006-12-21,835.799
2006-12-22,838.232
2006-12-25,838.232
2006-12-26,836.844
2006-12-27,843.155
2006-12-28,847.14
2006-12-29,850.09
2007-01-01,850.09
2007-01-02,867.701
2007-01-03,867.129
2007-01-04,849.624
2007-01-05,845.407
2007-01-08,843.935
2007-01-09,847.298
2007-01-10,843.257
2007-01-11,842.827
2007-01-12,846.489
2007-01-15,850.317
2007-01-16,846.73
2007-01-17,846.866
2007-01-18,847.239
2007-01-19,845.979
2007-01-22,855.12
2007-01-23,858.959
2007-01-24,863.579
2007-01-25,859.06
2007-01-26,846.99
2007-01-29,847.673
2007-01-30,849.199
2007-01-31,855.782
2007-02-01,867.948
2007-02-02,873.715
2007-02-05,873.605
2007-02-06,874.08
2007-02-07,886.194
2007-02-08,881.968
2007-02-09,895.701
2007-02-12,883.657
2007-02-13,886.074
2007-02-14,898.643
2007-02-15,898.062
2007-02-16,897.774
2007-02-19,903.237
2007-02-20,891.313
2007-02-21,879.745
2007-02-22,877.922
2007-02-23,876.568
2007-02-26,877.286
2007-02-27,850.606
2007-02-28,844.466
2007-03-01,837.162
2007-03-02,845.519
2007-03-05,818.705
2007-03-06,828.646
2007-03-07,834.12
2007-03-08,849.661
2007-03-09,851.165
2007-03-12,861.801
2007-03-13,857.225
2007-03-14,839.993
2007-03-15,849.225
2007-03-16,857.488
2007-03-19,872.983
2007-03-20,872.952
2007-03-21,881.787
2007-03-22,893.389
2007-03-23,888.449
2007-03-26,884.389
2007-03-27,878.854
2007-03-28,870.902
2007-03-29,883.673
2007-03-30,889.389
2007-04-02,891.186
2007-04-03,901.851
2007-04-04,907.635
2007-04-05,911.799
2007-04-06,911.799
2007-04-09,906.984
2007-04-10,928.52
2007-04-11,915.516
2007-04-12,912.211
2007-04-13,913.399
2007-04-16,927.716
2007-04-17,935.688
2007-04-18,939.646
2007-04-19,946.966
2007-04-20,955.365
2007-04-23,958.045
2007-04-24,949.747
2007-04-25,966.063
2007-04-26,965.798
2007-04-27,964.368
2007-04-30,968.976
2007-05-01,961.794
2007-05-02,970.705
2007-05-03,967.483
2007-05-04,969.035
2007-05-07,981.475
2007-05-08,974.676
2007-05-09,977.653
2007-05-10,976.518
2007-05-11,978.767
2007-05-14,980.891
2007-05-15,989.576
2007-05-16,984.812
2007-05-17,978.875
2007-05-18,985.751
2007-05-21,984.514
2007-05-22,994.937
2007-05-23,1007.487
2007-05-24,997.62
2007-05-25,997.729
2007-05-28,997.729
2007-05-29,1002.221
2007-05-30,985.414
2007-05-31,1000.0
2007-06-01,993.356
2007-06-04,995.812
2007-06-05,998.696
2007-06-06,980.647
2007-06-07,951.423
2007-06-08,941.262
2007-06-11,956.243
2007-06-12,944.959
2007-06-13,942.264
2007-06-14,961.638
2007-06-15,972.486
2007-06-18,970.38
2007-06-19,965.505
2007-06-20,971.178
2007-06-21,956.146
2007-06-22,952.499
2007-06-25,947.306
2007-06-26,944.475
2007-06-27,937.096
2007-06-28,950.174
2007-06-29,965.886
2007-07-02,979.431
2007-07-03,985.976
2007-07-04,994.545
2007-07-05,993.617
2007-07-06,996.155
2007-07-09,998.27
2007-07-10,1005.929
2007-07-11,1010.34
2007-07-12,1013.529
2007-07-13,1017.453
2007-07-16,1028.365
2007-07-17,1027.314
2007-07-18,1030.55
2007-07-19,1041.53
2007-07-20,1039.801
2007-07-23,1044.294
2007-07-24,1041.393
2007-07-25,1023.772
2007-07-26,1010.455
2007-07-27,989.176
2007-07-30,995.393
2007-07-31,1009.09
2007-08-01,995.378
2007-08-02,1002.974
2007-08-03,999.946
2007-08-06,983.837
2007-08-07,988.928
2007-08-08,1026.778
2007-08-09,997.332
2007-08-10,974.787
2007-08-13,977.234
2007-08-14,966.681
2007-08-15,936.196
2007-08-16,881.935
2007-08-17,910.686
2007-08-20,934.403
2007-08-21,942.516
2007-08-22,974.689
2007-08-23,971.098
2007-08-24,984.6
2007-08-27,991.725
2007-08-28,969.263
2007-08-29,970.286
2007-08-30,971.613
2007-08-31,992.452
2007-09-03,995.629
2007-09-04,1000.383
2007-09-05,987.591
2007-09-06,988.451
2007-09-07,969.296
2007-09-10,949.521
2007-09-11,978.147
2007-09-12,980.128
2007-09-13,982.034
2007-09-14,977.409
2007-09-17,961.869
2007-09-18,974.516
2007-09-19,1013.358
2007-09-20,1022.757
2007-09-21,1035.061
2007-09-24,1034.47
2007-09-25,1030.875
2007-09-26,1045.247
2007-09-27,1056.085
2007-09-28,1051.028
2007-10-01,1057.794
2007-10-02,1056.395
2007-10-03,1059.383
2007-10-04,1066.866
2007-10-05,1080.781
2007-10-08,1082.682
2007-10-09,1096.337
2007-10-10,1098.203
2007-10-11,1109.12
2007-10-12,1098.523
2007-10-15,1098.269
2007-10-16,1070.839
2007-10-17,1086.157
2007-10-18,1080.456
2007-10-19,1073.648
2007-10-22,1044.087
2007-10-23,1076.343
2007-10-24,1061.233
2007-10-25,1087.059
2007-10-26,1089.231
2007-10-29,1095.516
2007-10-30,1090.182
2007-10-31,1097.909
2007-11-01,1086.606
2007-11-02,1080.505
2007-11-05,1075.95
2007-11-06,1118.323
2007-11-07,1129.965
2007-11-08,1114.274
2007-11-09,1098.584
2007-11-12,1081.281
2007-11-13,1061.247
2007-11-14,1067.046
2007-11-15,1033.84
2007-11-16,1006.96
2007-11-19,970.23
2007-11-20,998.855
2007-11-21,966.612
2007-11-22,979.439
2007-11-23,994.627
2007-11-26,1006.618
2007-11-27,997.9
2007-11-28,1019.829
2007-11-29,1031.019
2007-11-30,1041.76
2007-12-03,1045.31
2007-12-04,1037.389
2007-12-05,1053.885
2007-12-06,1053.712
2007-12-07,1069.875
2007-12-10,1078.155
2007-12-11,1076.673
2007-12-12,1085.64
2007-12-13,1063.899
2007-12-14,1045.218
2007-12-17,1008.706
2007-12-18,1012.884
2007-12-19,1013.799
2007-12-20,1014.964
2007-12-21,1021.172
2007-12-24,1023.567
2007-12-25,1023.567
2007-12-26,1030.79
2007-12-27,1047.982
2007-12-28,1066.518
2007-12-31,1060.558
2008-01-01,1060.558
2008-01-02,1066.824
2008-01-03,1060.31
2008-01-04,1036.482
2008-01-07,1007.036
2008-01-08,1015.468
2008-01-09,988.651
2008-01-10,956.445
2008-01-11,957.736
2008-01-14,977.514
2008-01-15,932.248
2008-01-16,892.376
2008-01-17,896.301
2008-01-18,893.317
2008-01-21,829.892
2008-01-22,859.699
2008-01-23,856.453
2008-01-24,897.827
2008-01-25,909.458
2008-01-28,901.453
2008-01-29,912.774
2008-01-30,910.852
2008-01-31,893.951
2008-02-01,924.705
2008-02-04,959.272
2008-02-05,918.955
2008-02-06,923.385
2008-02-07,897.02
2008-02-08,894.847
2008-02-11,886.187
2008-02-12,933.005
2008-02-13,933.218
2008-02-14,944.952
2008-02-15,933.838
2008-02-18,950.808
2008-02-19,959.754
2008-02-20,943.545
2008-02-21,960.516
2008-02-22,951.594
2008-02-25,965.371
2008-02-26,982.16
2008-02-27,986.088
2008-02-28,975.684
2008-02-29,963.798
2008-03-03,962.336
2008-03-04,958.257
2008-03-05,983.76
2008-03-06,991.395
2008-03-07,976.784
2008-03-10,952.257
2008-03-11,950.373
2008-03-12,970.077
2008-03-13,955.095
2008-03-14,955.38
2008-03-17,940.344
2008-03-18,966.09
2008-03-19,938.962
2008-03-20,925.368
2008-03-21,925.368
2008-03-24,924.051
2008-03-25,963.976
2008-03-26,973.408
2008-03-27,991.1
2008-03-28,996.228
2008-03-31,1002.989
2008-04-01,1004.058
2008-04-02,996.05
2008-04-03,984.154
2008-04-04,1005.321
2008-04-07,1023.003
2008-04-08,1015.116
2008-04-09,1017.216
2008-04-10,1019.436
2008-04-11,1004.082
2008-04-14,997.487
2008-04-15,1004.998
2008-04-16,1028.238
2008-04-17,1012.282
2008-04-18,1001.26
2008-04-21,1015.344
2008-04-22,1022.848
2008-04-23,1026.96
2008-04-24,1021.9
2008-04-25,1028.791
2008-04-28,1031.787
2008-04-29,1017.965
2008-04-30,1029.02
2008-05-01,1021.233
2008-05-02,1030.332
2008-05-05,1043.543
2008-05-06,1037.897
2008-05-07,1027.383
2008-05-08,1065.518
2008-05-09,1068.692
2008-05-12,1073.388
2008-05-13,1078.941
2008-05-14,1094.595
2008-05-15,1105.303
2008-05-16,1126.031
2008-05-19,1141.648
2008-05-20,1131.546
2008-05-21,1141.703
2008-05-22,1126.327
2008-05-23,1132.813
2008-05-26,1133.547
2008-05-27,1110.604
2008-05-28,1101.644
2008-05-29,1102.726
2008-05-30,1136.912
2008-06-02,1128.484
2008-06-03,1124.086
2008-06-04,1110.26
2008-06-05,1116.562
2008-06-06,1100.394
2008-06-09,1095.665
2008-06-10,1069.123
2008-06-11,1058.544
2008-06-12,1054.078
2008-06-13,1049.604
2008-06-16,1066.686
2008-06-17,1094.493
2008-06-18,1071.276
2008-06-19,1065.784
2008-06-20,1057.814
2008-06-23,1044.037
2008-06-24,1027.083
2008-06-25,1038.025
2008-06-26,1027.751
2008-06-27,1032.691
2008-06-30,1014.115
2008-07-01,988.322
2008-07-02,998.87
2008-07-03,974.782
2008-07-04,965.333
2008-07-07,969.496
2008-07-08,948.753
2008-07-09,970.834
2008-07-10,966.741
2008-07-11,944.142
2008-07-14,941.373
2008-07-15,924.265
2008-07-16,912.017
2008-07-17,951.531
2008-07-18,964.944
2008-07-21,989.836
2008-07-22,983.155
2008-07-23,1006.473
2008-07-24,990.198
2008-07-25,974.082
2008-07-28,971.45
2008-07-29,958.583
2008-07-30,970.445
2008-07-31,983.305
2008-08-01,974.046
2008-08-04,957.265
2008-08-05,966.569
2008-08-06,971.862
2008-08-07,968.701
2008-08-08,951.62
2008-08-11,962.929
2008-08-12,950.726
2008-08-13,938.948
2008-08-14,945.094
2008-08-15,937.845
2008-08-18,932.117
2008-08-19,916.255
2008-08-20,910.91
2008-08-21,905.21
2008-08-22,920.647
2008-08-25,913.294
2008-08-26,901.011
2008-08-27,901.345
2008-08-28,905.565
2008-08-29,904.241
2008-09-01,893.221
2008-09-02,903.778
2008-09-03,880.826
2008-09-04,846.281
2008-09-05,820.687
2008-09-08,829.578
2008-09-09,814.549
2008-09-10,800.186
2008-09-11,784.656
2008-09-12,807.741
2008-09-15,785.213
2008-09-16,773.9
2008-09-17,764.608
2008-09-18,782.977
2008-09-19,835.054
2008-09-22,849.479
2008-09-23,825.525
2008-09-24,819.805
2008-09-25,819.051
2008-09-26,797.284
2008-09-29,738.416
2008-09-30,720.384
2008-10-01,705.925
2008-10-02,681.809
2008-10-03,690.196
2008-10-06,611.371
2008-10-07,604.156
2008-10-08,570.26
2008-10-09,591.837
2008-10-10,558.57
2008-10-13,604.704
2008-10-14,638.672
2008-10-15,598.258
2008-10-16,568.538
2008-10-17,575.908
2008-10-20,585.198
2008-10-21,585.634
2008-10-22,541.462
2008-10-23,515.788
2008-10-24,475.084
2008-10-27,443.726
2008-10-28,449.13
2008-10-29,508.3
2008-10-30,533.277
2008-10-31,538.203
2008-11-03,549.942
2008-11-04,599.114
2008-11-05,585.52
2008-11-06,532.586
2008-11-07,533.56
2008-11-10,543.597
2008-11-11,509.502
2008-11-12,488.592
2008-11-13,487.062
2008-11-14,496.862
2008-11-17,483.676
2008-11-18,474.297
2008-11-19,457.858
2008-11-20,422.213
2008-11-21,421.846
2008-11-24,448.296
2008-11-25,466.695
2008-11-26,469.764
2008-11-27,486.903
2008-11-28,486.188
2008-12-01,467.109
2008-12-02,470.795
2008-12-03,464.281
2008-12-04,473.789
2008-12-05,450.753
2008-12-08,487.631
2008-12-09,491.449
2008-12-10,492.138
2008-12-11,496.401
2008-12-12,497.583
2008-12-15,506.782
2008-12-16,506.202
2008-12-17,526.378
2008-12-18,523.345
2008-12-19,500.051
2008-12-22,494.019
2008-12-23,493.793
2008-12-24,495.535
2008-12-25,495.535
2008-12-26,497.886
2008-12-29,507.78
2008-12-30,511.362
2008-12-31,503.178
2009-01-01,503.178
2009-01-02,530.595
2009-01-05,539.81
2009-01-06,536.177
2009-01-07,533.09
2009-01-08,536.426
2009-01-09,524.633
2009-01-12,515.847
2009-01-13,502.52
2009-01-14,482.851
2009-01-15,484.175
2009-01-16,500.378
2009-01-19,488.453
2009-01-20,468.523
2009-01-21,474.591
2009-01-22,481.499
2009-01-23,470.252
2009-01-26,493.897
2009-01-27,485.347
2009-01-28,495.596
2009-01-29,489.596
2009-01-30,488.11
2009-02-02,476.056
2009-02-03,486.369
2009-02-04,493.55
2009-02-05,494.954
2009-02-06,502.854
2009-02-09,507.11
2009-02-10,497.996
2009-02-11,494.205
2009-02-12,486.521
2009-02-13,497.544
2009-02-16,495.1
2009-02-17,476.087
2009-02-18,469.381
2009-02-19,474.614
2009-02-20,458.833
2009-02-23,462.565
2009-02-24,449.493
2009-02-25,441.814
2009-02-26,445.695
2009-02-27,431.456
2009-03-02,412.408
2009-03-03,398.35
2009-03-04,402.676
2009-03-05,388.373
2009-03-06,380.565
2009-03-09,374.341
2009-03-10,393.35
2009-03-11,402.296
2009-03-12,407.288
2009-03-13,410.743
2009-03-16,427.315
2009-03-17,431.313
2009-03-18,430.807
2009-03-19,457.959
2009-03-20,445.449
2009-03-23,450.512
2009-03-24,441.548
2009-03-25,441.14
2009-03-26,447.539
2009-03-27,436.026
2009-03-30,421.234
2009-03-31,433.268
2009-04-01,432.916
2009-04-02,457.587
2009-04-03,453.634
2009-04-06,462.694
2009-04-07,452.183
2009-04-08,448.692
2009-04-09,447.96
2009-04-10,447.96
2009-04-13,451.776
2009-04-14,460.177
2009-04-15,462.726
2009-04-16,483.711
2009-04-17,494.26
2009-04-20,472.649
2009-04-21,471.955
2009-04-22,488.113
2009-04-23,493.937
2009-04-24,513.167
2009-04-27,503.498
2009-04-28,495.965
2009-04-29,501.549
2009-04-30,511.908
2009-05-01,519.902
2009-05-04,547.653
2009-05-05,541.092
2009-05-06,558.472
2009-05-07,560.695
2009-05-08,563.689
2009-05-11,565.383
2009-05-12,567.632
2009-05-13,556.053
2009-05-14,552.215
2009-05-15,563.622
2009-05-18,572.026
2009-05-19,583.866
2009-05-20,596.471
2009-05-21,595.82
2009-05-22,605.403
2009-05-25,602.184
2009-05-26,586.146
2009-05-27,578.809
2009-05-28,571.262
2009-05-29,572.359
2009-06-01,572.435
2009-06-02,590.863
2009-06-03,578.874
2009-06-04,576.103
2009-06-05,568.794
2009-06-08,558.428
2009-06-09,566.189
2009-06-10,573.071
2009-06-11,584.09
2009-06-12,584.247
2009-06-15,569.914
2009-06-16,567.5
2009-06-17,549.306
2009-06-18,551.175
2009-06-19,557.269
2009-06-22,541.319
2009-06-23,540.395
2009-06-24,552.556
2009-06-25,543.857
2009-06-26,553.243
2009-06-29,563.198
2009-06-30,558.726
2009-07-01,569.948
2009-07-02,555.508
2009-07-03,553.86
2009-07-06,541.846
2009-07-07,546.121
2009-07-08,541.476
2009-07-09,545.65
2009-07-10,540.549
2009-07-13,538.277
2009-07-14,539.904
2009-07-15,555.937
2009-07-16,563.315
2009-07-17,571.54
2009-07-20,580.651
2009-07-21,591.624
2009-07-22,588.524
2009-07-23,600.335
2009-07-24,599.02
2009-07-27,603.641
2009-07-28,608.063
2009-07-29,601.902
2009-07-30,616.642
2009-07-31,627.052
2009-08-03,654.601
2009-08-04,644.058
2009-08-05,651.713
2009-08-06,657.374
2009-08-07,652.086
2009-08-10,651.893
2009-08-11,647.579
2009-08-12,650.107
2009-08-13,661.734
2009-08-14,659.572
2009-08-17,636.463
2009-08-18,623.691
2009-08-19,618.575
2009-08-20,629.687
2009-08-21,642.448
2009-08-24,654.265
2009-08-25,664.244
2009-08-26,666.067
2009-08-27,660.471
2009-08-28,674.017
2009-08-31,664.565
2009-09-01,663.639
2009-09-02,643.205
2009-09-03,646.879
2009-09-04,657.011
2009-09-07,673.674
2009-09-08,687.301
2009-09-09,699.175
2009-09-10,704.002
2009-09-11,703.689
2009-09-14,701.798
2009-09-15,703.271
2009-09-16,724.032
2009-09-17,730.382
2009-09-18,728.585
2009-09-21,722.944
2009-09-22,736.421
2009-09-23,736.341
2009-09-24,721.582
2009-09-25,716.951
2009-09-28,718.103
2009-09-29,710.39
2009-09-30,715.666
2009-10-01,705.724
2009-10-02,688.377
2009-10-05,695.727
2009-10-06,719.513
2009-10-07,705.551
2009-10-08,717.167
2009-10-09,722.018
2009-10-12,730.82
2009-10-13,722.433
2009-10-14,741.962
2009-10-15,742.355
2009-10-16,731.787
2009-10-19,740.642
2009-10-20,737.885
2009-10-21,739.758
2009-10-22,729.148
2009-10-23,731.982
2009-10-26,720.125
2009-10-27,706.53
2009-10-28,690.211
2009-10-29,699.869
2009-10-30,687.918
2009-11-02,691.309
2009-11-03,677.91
2009-11-04,692.938
2009-11-05,697.06
2009-11-06,696.003
2009-11-09,716.857
2009-11-10,706.571
2009-11-11,709.874
2009-11-12,710.367
2009-11-13,714.884
2009-11-16,736.292
2009-11-17,725.756
2009-11-18,740.515
2009-11-19,730.556
2009-11-20,731.028
2009-11-23,739.46
2009-11-24,732.45
2009-11-25,733.585
2009-11-26,717.225
2009-11-27,718.24
2009-11-30,718.17
2009-12-01,732.724
2009-12-02,737.997
2009-12-03,736.721
2009-12-04,732.74
2009-12-07,735.966
2009-12-08,725.527
2009-12-09,724.36
2009-12-10,721.592
2009-12-11,721.569
2009-12-14,728.491
2009-12-15,724.795
2009-12-16,735.887
2009-12-17,730.105
2009-12-18,722.766
2009-12-21,718.39
2009-12-22,719.055
2009-12-23,728.033
2009-12-24,729.261
2009-12-25,729.261
2009-12-28,732.321
2009-12-29,736.293
2009-12-30,732.037
2009-12-31,734.472
2010-01-01,734.472
2010-01-04,763.405
2010-01-05,760.143
2010-01-06,754.39
2010-01-07,761.404
2010-01-08,757.741
2010-01-11,773.254
2010-01-12,767.325
2010-01-13,762.36
2010-01-14,769.254
2010-01-15,761.746
2010-01-18,763.79
2010-01-19,757.58
2010-01-20,745.09
2010-01-21,731.979
2010-01-22,728.047
2010-01-25,731.486
2010-01-26,721.721
2010-01-27,721.439
2010-01-28,732.266
2010-01-29,735.173
2010-02-01,738.535
2010-02-02,744.129
2010-02-03,745.364
2010-02-04,727.519
2010-02-05,710.743
2010-02-08,700.384
2010-02-09,701.914
2010-02-10,692.528
2010-02-11,689.94
2010-02-12,687.311
2010-02-15,690.768
2010-02-16,709.548
2010-02-17,708.702
2010-02-18,710.78
2010-02-19,701.513
2010-02-22,707.92
2010-02-23,700.476
2010-02-24,701.478
2010-02-25,695.215
2010-02-26,710.257
2010-03-01,716.492
2010-03-02,727.63
2010-03-03,740.949
2010-03-04,730.482
2010-03-05,740.091
2010-03-08,739.689
2010-03-09,732.125
2010-03-10,742.827
2010-03-11,745.24
2010-03-12,749.393
2010-03-15,741.823
2010-03-16,755.548
2010-03-17,752.93
2010-03-18,746.725
2010-03-19,740.834
2010-03-22,738.29
2010-03-23,745.788
2010-03-24,737.258
2010-03-25,742.869
2010-03-26,744.76
2010-03-29,746.396
2010-03-30,742.38
2010-03-31,752.142
2010-04-01,752.416
2010-04-02,752.416
2010-04-05,750.601
2010-04-06,753.465
2010-04-07,760.896
2010-04-08,755.252
2010-04-09,770.802
2010-04-12,784.395
2010-04-13,779.612
2010-04-14,791.676
2010-04-15,790.716
2010-04-16,781.993
2010-04-19,775.065
2010-04-20,788.218
2010-04-21,786.915
2010-04-22,774.645
2010-04-23,789.569
2010-04-26,790.149
2010-04-27,785.126
2010-04-28,758.651
2010-04-29,781.427
2010-04-30,784.505
2010-05-03,775.816
2010-05-04,750.44
2010-05-05,719.319
2010-05-06,707.857
2010-05-07,672.491
2010-05-10,728.717
2010-05-11,706.181
2010-05-12,721.983
2010-05-13,715.678
2010-05-14,707.615
2010-05-17,692.595
2010-05-18,698.889
2010-05-19,683.597
2010-05-20,663.917
2010-05-21,672.381
2010-05-24,662.836
2010-05-25,639.475
2010-05-26,658.53
2010-05-27,682.59
2010-05-28,677.216
2010-05-31,677.547
2010-06-01,673.474
2010-06-02,667.069
2010-06-03,681.702
2010-06-04,664.44
2010-06-07,655.659
2010-06-08,656.47
2010-06-09,673.883
2010-06-10,690.071
2010-06-11,690.886
2010-06-14,714.712
2010-06-15,717.793
2010-06-16,712.5
2010-06-17,710.483
2010-06-18,717.084
2010-06-21,719.538
2010-06-22,713.305
2010-06-23,702.851
2010-06-24,694.419
2010-06-25,683.605
2010-06-28,688.841
2010-06-29,656.341
2010-06-30,663.868
2010-07-01,658.476
2010-07-02,676.473
2010-07-05,677.668
2010-07-06,702.491
2010-07-07,701.925
2010-07-08,707.696
2010-07-09,709.137
2010-07-12,704.811
2010-07-13,718.13
2010-07-14,726.377
2010-07-15,735.702
2010-07-16,731.25
2010-07-19,723.224
2010-07-20,710.708
2010-07-21,719.105
2010-07-22,730.56
2010-07-23,725.58
2010-07-26,738.473
2010-07-27,747.849
2010-07-28,747.284
2010-07-29,755.153
2010-07-30,750.66
2010-08-02,778.203
2010-08-03,783.39
2010-08-04,783.67
2010-08-05,776.753
2010-08-06,777.613
2010-08-09,788.076
2010-08-10,770.434
2010-08-11,743.669
2010-08-12,737.235
2010-08-13,725.954
2010-08-16,730.23
2010-08-17,742.694
2010-08-18,732.97
2010-08-19,723.58
2010-08-20,699.427
2010-08-23,698.654
2010-08-24,680.752
2010-08-25,668.735
2010-08-26,687.096
2010-08-27,678.562
2010-08-30,675.185
2010-08-31,676.447
