Date,CANADA MID CAP Mid Cap
2005-11-11,625.219
2005-11-14,623.164
2005-11-15,621.852
2005-11-16,629.246
2005-11-17,634.043
2005-11-18,633.602
2005-11-21,647.876
2005-11-22,650.331
2005-11-23,659.068
2005-11-24,663.153
2005-11-25,661.551
2005-11-28,662.354
2005-11-29,663.874
2005-11-30,655.078
2005-12-01,666.648
2005-12-02,667.975
2005-12-05,670.618
2005-12-06,679.835
2005-12-07,682.243
2005-12-08,684.033
2005-12-09,682.069
2005-12-12,681.335
2005-12-13,686.719
2005-12-14,678.99
2005-12-15,677.132
2005-12-16,679.124
2005-12-19,677.883
2005-12-20,672.339
2005-12-21,676.808
2005-12-22,685.098
2005-12-23,685.84
2005-12-26,685.84
2005-12-27,682.186
2005-12-28,692.645
2005-12-29,696.508
2005-12-30,691.15
2006-01-02,691.15
2006-01-03,708.958
2006-01-04,717.678
2006-01-05,712.039
2006-01-06,721.106
2006-01-09,719.222
2006-01-10,723.417
2006-01-11,728.832
2006-01-12,723.857
2006-01-13,721.906
2006-01-16,735.23
2006-01-17,728.139
2006-01-18,712.366
2006-01-19,729.868
2006-01-20,731.825
2006-01-23,744.205
2006-01-24,739.774
2006-01-25,745.685
2006-01-26,748.35
2006-01-27,760.402
2006-01-30,766.309
2006-01-31,767.84
2006-02-01,767.277
2006-02-02,762.456
2006-02-03,757.123
2006-02-06,765.816
2006-02-07,741.576
2006-02-08,739.008
2006-02-09,745.63
2006-02-10,730.769
2006-02-13,717.033
2006-02-14,726.151
2006-02-15,722.857
2006-02-16,731.346
2006-02-17,745.164
2006-02-20,757.892
2006-02-21,756.784
2006-02-22,754.314
2006-02-23,745.17
2006-02-24,748.646
2006-02-27,747.248
2006-02-28,749.963
2006-03-01,758.592
2006-03-02,770.075
2006-03-03,770.679
2006-03-06,763.097
2006-03-07,746.307
2006-03-08,733.521
2006-03-09,728.732
2006-03-10,734.328
2006-03-13,739.613
2006-03-14,747.584
2006-03-15,758.247
2006-03-16,758.704
2006-03-17,751.876
2006-03-20,743.893
2006-03-21,740.508
2006-03-22,744.471
2006-03-23,746.265
2006-03-24,752.619
2006-03-27,749.623
2006-03-28,744.035
2006-03-29,758.111
2006-03-30,773.976
2006-03-31,766.463
2006-04-03,772.108
2006-04-04,775.983
2006-04-05,789.141
2006-04-06,803.414
2006-04-07,797.429
2006-04-10,803.338
2006-04-11,793.683
2006-04-12,796.079
2006-04-13,798.833
2006-04-14,798.833
2006-04-17,810.733
2006-04-18,823.334
2006-04-19,831.645
2006-04-20,814.396
2006-04-21,827.117
2006-04-24,821.789
2006-04-25,824.269
2006-04-26,828.213
2006-04-27,818.527
2006-04-28,826.045
2006-05-01,836.718
2006-05-02,849.099
2006-05-03,844.024
2006-05-04,845.598
2006-05-05,856.041
2006-05-08,855.948
2006-05-09,871.35
2006-05-10,870.57
2006-05-11,861.517
2006-05-12,842.097
2006-05-15,815.837
2006-05-16,815.773
2006-05-17,805.404
2006-05-18,789.119
2006-05-19,786.505
2006-05-22,791.068
2006-05-23,793.482
2006-05-24,777.404
2006-05-25,809.516
2006-05-26,814.837
2006-05-29,824.274
2006-05-30,809.838
2006-05-31,807.039
2006-06-01,813.369
2006-06-02,819.474
2006-06-05,802.72
2006-06-06,784.887
2006-06-07,776.291
2006-06-08,762.099
2006-06-09,769.593
2006-06-12,753.725
2006-06-13,728.176
2006-06-14,735.223
2006-06-15,756.116
2006-06-16,755.408
2006-06-19,736.576
2006-06-20,742.549
2006-06-21,763.946
2006-06-22,756.394
2006-06-23,763.081
2006-06-26,769.603
2006-06-27,757.092
2006-06-28,754.365
2006-06-29,777.375
2006-06-30,788.88
2006-07-03,789.306
2006-07-04,806.664
2006-07-05,790.581
2006-07-06,791.918
2006-07-07,788.358
2006-07-10,780.207
2006-07-11,786.225
2006-07-12,780.684
2006-07-13,770.988
2006-07-14,775.736
2006-07-17,764.064
2006-07-18,763.442
2006-07-19,779.572
2006-07-20,761.905
2006-07-21,752.676
2006-07-24,767.882
2006-07-25,782.685
2006-07-26,789.056
2006-07-27,787.18
2006-07-28,794.757
2006-07-31,794.474
2006-08-01,799.376
2006-08-02,813.812
2006-08-03,809.996
2006-08-04,808.5
2006-08-07,814.457
2006-08-08,810.803
2006-08-09,805.765
2006-08-10,800.538
2006-08-11,803.021
2006-08-14,793.192
2006-08-15,803.288
2006-08-16,815.473
2006-08-17,813.026
2006-08-18,807.279
2006-08-21,819.619
2006-08-22,821.646
2006-08-23,823.976
2006-08-24,814.828
2006-08-25,817.466
2006-08-28,821.992
2006-08-29,815.727
2006-08-30,822.484
2006-08-31,825.204
2006-09-01,834.806
2006-09-04,834.353
2006-09-05,836.597
2006-09-06,831.827
2006-09-07,820.126
2006-09-08,811.127
2006-09-11,782.505
2006-09-12,785.14
2006-09-13,789.781
2006-09-14,783.889
2006-09-15,777.804
2006-09-18,789.212
2006-09-19,778.051
2006-09-20,770.121
2006-09-21,768.985
2006-09-22,766.13
2006-09-25,762.391
2006-09-26,771.869
2006-09-27,784.82
2006-09-28,792.769
2006-09-29,785.97
2006-10-02,781.265
2006-10-03,757.781
2006-10-04,757.117
2006-10-05,774.211
2006-10-06,769.408
2006-10-09,772.802
2006-10-10,774.895
2006-10-11,764.179
2006-10-12,775.841
2006-10-13,789.446
2006-10-16,798.364
2006-10-17,791.685
2006-10-18,791.676
2006-10-19,801.227
2006-10-20,805.422
2006-10-23,801.414
2006-10-24,806.734
2006-10-25,819.984
2006-10-26,818.383
2006-10-27,822.396
2006-10-30,818.528
2006-10-31,825.254
2006-11-01,791.792
2006-11-02,790.441
2006-11-03,802.629
2006-11-06,804.885
2006-11-07,806.189
2006-11-08,809.88
2006-11-09,808.859
2006-11-10,804.738
2006-11-13,798.351
2006-11-14,789.001
2006-11-15,795.395
2006-11-16,791.386
2006-11-17,790.775
2006-11-20,794.087
2006-11-21,808.451
2006-11-22,813.685
2006-11-23,821.46
2006-11-24,825.687
2006-11-27,817.53
2006-11-28,815.581
2006-11-29,826.775
2006-11-30,830.907
2006-12-01,831.637
2006-12-04,835.983
2006-12-05,840.876
2006-12-06,839.426
2006-12-07,842.835
2006-12-08,839.776
2006-12-11,836.674
2006-12-12,830.628
2006-12-13,835.561
2006-12-14,840.16
2006-12-15,830.306
2006-12-18,826.396
2006-12-19,827.185
2006-12-20,831.417
2006-12-21,819.341
2006-12-22,817.507
2006-12-25,817.507
2006-12-26,815.71
2006-12-27,827.233
2006-12-28,829.63
2006-12-29,828.382
2007-01-01,828.382
2007-01-02,830.233
2007-01-03,812.497
2007-01-04,797.627
2007-01-05,793.716
2007-01-08,796.025
2007-01-09,794.742
2007-01-10,797.817
2007-01-11,807.887
2007-01-12,824.546
2007-01-15,828.356
2007-01-16,823.321
2007-01-17,821.173
2007-01-18,816.44
2007-01-19,821.841
2007-01-22,817.153
2007-01-23,825.941
2007-01-24,830.995
2007-01-25,832.467
2007-01-26,830.373
2007-01-29,829.534
2007-01-30,834.923
2007-01-31,838.119
2007-02-01,847.096
2007-02-02,841.976
2007-02-05,843.076
2007-02-06,843.563
2007-02-07,840.16
2007-02-08,841.92
2007-02-09,842.268
2007-02-12,839.009
2007-02-13,851.348
2007-02-14,858.232
2007-02-15,869.169
2007-02-16,867.956
2007-02-19,869.338
2007-02-20,867.672
2007-02-21,876.877
2007-02-22,879.237
2007-02-23,885.042
2007-02-26,886.513
2007-02-27,852.088
2007-02-28,851.09
2007-03-01,844.58
2007-03-02,834.369
2007-03-05,819.232
2007-03-06,834.581
2007-03-07,839.883
2007-03-08,841.504
2007-03-09,845.997
2007-03-12,852.323
2007-03-13,834.904
2007-03-14,832.86
2007-03-15,839.323
2007-03-16,837.798
2007-03-19,849.445
2007-03-20,855.354
2007-03-21,872.785
2007-03-22,873.86
2007-03-23,876.102
2007-03-26,877.797
2007-03-27,872.228
2007-03-28,870.995
2007-03-29,874.975
2007-03-30,877.873
2007-04-02,881.503
2007-04-03,892.148
2007-04-04,899.479
2007-04-05,904.676
2007-04-06,904.676
2007-04-09,908.801
2007-04-10,906.488
2007-04-11,902.05
2007-04-12,915.176
2007-04-13,922.839
2007-04-16,935.315
2007-04-17,932.431
2007-04-18,935.437
2007-04-19,926.775
2007-04-20,936.611
2007-04-23,935.776
2007-04-24,931.016
2007-04-25,940.18
2007-04-26,928.87
2007-04-27,938.79
2007-04-30,931.221
2007-05-01,930.381
2007-05-02,941.473
2007-05-03,954.67
2007-05-04,955.791
2007-05-07,960.162
2007-05-08,960.914
2007-05-09,961.603
2007-05-10,959.453
2007-05-11,963.563
2007-05-14,961.231
2007-05-15,965.341
2007-05-16,967.009
2007-05-17,972.037
2007-05-18,980.238
2007-05-21,985.481
2007-05-22,987.594
2007-05-23,992.007
2007-05-24,973.172
2007-05-25,982.644
2007-05-28,985.395
2007-05-29,988.985
2007-05-30,991.763
2007-05-31,1000.0
2007-06-01,1010.475
2007-06-04,1025.444
2007-06-05,1021.3
2007-06-06,1012.974
2007-06-07,990.303
2007-06-08,992.826
2007-06-11,998.3
2007-06-12,985.306
2007-06-13,989.382
2007-06-14,999.785
2007-06-15,1015.884
2007-06-18,1010.185
2007-06-19,1017.93
2007-06-20,1007.135
2007-06-21,1004.533
2007-06-22,1002.686
2007-06-25,989.251
2007-06-26,979.311
2007-06-27,982.651
2007-06-28,992.873
2007-06-29,995.799
2007-07-02,1005.535
2007-07-03,1012.994
2007-07-04,1020.859
2007-07-05,1023.303
2007-07-06,1042.426
2007-07-09,1046.236
2007-07-10,1039.418
2007-07-11,1034.209
2007-07-12,1054.239
2007-07-13,1060.752
2007-07-16,1055.924
2007-07-17,1055.529
2007-07-18,1069.211
2007-07-19,1072.419
2007-07-20,1062.447
2007-07-23,1049.311
2007-07-24,1022.061
2007-07-25,1014.343
2007-07-26,987.434
2007-07-27,978.09
2007-07-30,979.37
2007-07-31,982.599
2007-08-01,972.444
2007-08-02,983.812
2007-08-03,970.819
2007-08-06,971.833
2007-08-07,961.076
2007-08-08,982.622
2007-08-09,953.529
2007-08-10,958.499
2007-08-13,963.314
2007-08-14,933.622
2007-08-15,898.7
2007-08-16,875.102
2007-08-17,900.374
2007-08-20,912.292
2007-08-21,911.61
2007-08-22,932.2
2007-08-23,938.595
2007-08-24,945.41
2007-08-27,949.934
2007-08-28,923.242
2007-08-29,943.6
2007-08-30,944.596
2007-08-31,963.708
2007-09-03,968.929
2007-09-04,979.141
2007-09-05,973.421
2007-09-06,982.379
2007-09-07,968.467
2007-09-10,962.021
2007-09-11,978.991
2007-09-12,988.449
2007-09-13,1002.886
2007-09-14,1004.151
2007-09-17,1004.051
2007-09-18,1019.556
2007-09-19,1028.577
2007-09-20,1037.595
2007-09-21,1046.84
2007-09-24,1052.593
2007-09-25,1053.251
2007-09-26,1050.219
2007-09-27,1062.449
2007-09-28,1071.729
2007-10-01,1077.577
2007-10-02,1071.811
2007-10-03,1061.549
2007-10-04,1064.342
2007-10-05,1092.603
2007-10-08,1087.614
2007-10-09,1096.049
2007-10-10,1102.831
2007-10-11,1106.281
2007-10-12,1108.795
2007-10-15,1108.523
2007-10-16,1097.666
2007-10-17,1107.001
2007-10-18,1114.065
2007-10-19,1103.901
2007-10-22,1084.769
2007-10-23,1101.236
2007-10-24,1101.364
2007-10-25,1109.718
2007-10-26,1132.546
2007-10-29,1148.261
2007-10-30,1135.04
2007-10-31,1159.496
2007-11-01,1145.289
2007-11-02,1154.125
2007-11-05,1147.35
2007-11-06,1153.599
2007-11-07,1138.179
2007-11-08,1127.7
2007-11-09,1094.43
2007-11-12,1044.852
2007-11-13,1052.442
2007-11-14,1073.806
2007-11-15,1038.91
2007-11-16,1042.037
2007-11-19,1016.778
2007-11-20,1018.035
2007-11-21,998.346
2007-11-22,1008.303
2007-11-23,1016.962
2007-11-26,1010.962
2007-11-27,1003.522
2007-11-28,1022.045
2007-11-29,1026.242
2007-11-30,1023.982
2007-12-03,1017.994
2007-12-04,1008.027
2007-12-05,1014.495
2007-12-06,1028.852
2007-12-07,1040.473
2007-12-10,1035.252
2007-12-11,1022.38
2007-12-12,1025.626
2007-12-13,1008.074
2007-12-14,1002.477
2007-12-17,990.2
2007-12-18,985.942
2007-12-19,996.356
2007-12-20,1002.444
2007-12-21,1025.876
2007-12-24,1036.655
2007-12-25,1036.655
2007-12-26,1041.768
2007-12-27,1046.404
2007-12-28,1060.533
2007-12-31,1051.272
2008-01-01,1051.272
2008-01-02,1044.165
2008-01-03,1050.651
2008-01-04,1029.019
2008-01-07,1017.694
2008-01-08,1023.252
2008-01-09,1008.633
2008-01-10,1006.851
2008-01-11,992.741
2008-01-14,1000.266
2008-01-15,979.658
2008-01-16,954.048
2008-01-17,929.199
2008-01-18,924.248
2008-01-21,871.661
2008-01-22,912.419
2008-01-23,909.076
2008-01-24,947.105
2008-01-25,956.911
2008-01-28,963.303
2008-01-29,975.819
2008-01-30,975.329
2008-01-31,979.172
2008-02-01,1010.885
2008-02-04,1009.53
2008-02-05,969.104
2008-02-06,972.947
2008-02-07,970.032
2008-02-08,988.714
2008-02-11,991.901
2008-02-12,998.649
2008-02-13,1014.689
2008-02-14,1016.357
2008-02-15,1014.565
2008-02-18,1009.229
2008-02-19,1021.158
2008-02-20,1018.717
2008-02-21,1018.841
2008-02-22,1015.447
2008-02-25,1046.081
2008-02-26,1059.137
2008-02-27,1069.001
2008-02-28,1083.467
2008-02-29,1059.256
2008-03-03,1043.414
2008-03-04,1031.684
2008-03-05,1040.737
2008-03-06,1036.489
2008-03-07,1031.166
2008-03-10,996.061
2008-03-11,1019.57
2008-03-12,1023.737
2008-03-13,1042.377
2008-03-14,1030.226
2008-03-17,996.857
2008-03-18,1008.645
2008-03-19,965.655
2008-03-20,945.537
2008-03-21,945.537
2008-03-24,970.039
2008-03-25,991.48
2008-03-26,998.645
2008-03-27,1003.283
2008-03-28,992.367
2008-03-31,990.254
2008-04-01,989.087
2008-04-02,1010.628
2008-04-03,1027.569
2008-04-04,1045.409
2008-04-07,1055.523
2008-04-08,1051.608
2008-04-09,1041.125
2008-04-10,1056.573
2008-04-11,1035.449
2008-04-14,1044.44
2008-04-15,1052.34
2008-04-16,1087.241
2008-04-17,1078.236
2008-04-18,1078.884
2008-04-21,1088.296
2008-04-22,1080.569
2008-04-23,1053.086
2008-04-24,1044.763
2008-04-25,1061.776
2008-04-28,1055.709
2008-04-29,1026.509
2008-04-30,1041.426
2008-05-01,1034.003
2008-05-02,1056.602
2008-05-05,1065.676
2008-05-06,1083.204
2008-05-07,1082.415
2008-05-08,1087.41
2008-05-09,1091.711
2008-05-12,1088.652
2008-05-13,1094.458
2008-05-14,1091.799
2008-05-15,1112.341
2008-05-16,1121.866
2008-05-19,1127.801
2008-05-20,1129.021
2008-05-21,1121.781
2008-05-22,1126.334
2008-05-23,1117.918
2008-05-26,1116.526
2008-05-27,1097.832
2008-05-28,1114.953
2008-05-29,1117.477
2008-05-30,1121.559
2008-06-02,1120.303
2008-06-03,1112.073
2008-06-04,1101.1
2008-06-05,1111.68
2008-06-06,1112.914
2008-06-09,1104.384
2008-06-10,1087.726
2008-06-11,1100.688
2008-06-12,1095.946
2008-06-13,1104.602
2008-06-16,1119.886
2008-06-17,1139.941
2008-06-18,1135.735
2008-06-19,1124.352
2008-06-20,1102.584
2008-06-23,1119.149
2008-06-24,1104.788
2008-06-25,1105.706
2008-06-26,1107.942
2008-06-27,1116.247
2008-06-30,1125.112
2008-07-01,1115.764
2008-07-02,1082.498
2008-07-03,1067.567
2008-07-04,1060.384
2008-07-07,1041.541
2008-07-08,1034.709
2008-07-09,1038.269
2008-07-10,1051.699
2008-07-11,1054.219
2008-07-14,1057.694
2008-07-15,1033.59
2008-07-16,1036.855
2008-07-17,1027.072
2008-07-18,1019.59
2008-07-21,1049.545
2008-07-22,1044.168
2008-07-23,1022.822
2008-07-24,999.856
2008-07-25,1005.401
2008-07-28,1001.342
2008-07-29,995.316
2008-07-30,1022.212
2008-07-31,1017.978
2008-08-01,1009.105
2008-08-04,1005.388
2008-08-05,965.361
2008-08-06,977.639
2008-08-07,967.477
2008-08-08,940.279
2008-08-11,926.566
2008-08-12,934.061
2008-08-13,956.461
2008-08-14,961.349
2008-08-15,942.952
2008-08-18,953.894
2008-08-19,950.765
2008-08-20,966.812
2008-08-21,998.459
2008-08-22,989.385
2008-08-25,982.974
2008-08-26,983.63
2008-08-27,995.245
2008-08-28,1001.774
2008-08-29,1001.198
2008-09-01,992.721
2008-09-02,953.859
2008-09-03,944.477
2008-09-04,917.991
2008-09-05,914.054
2008-09-08,894.941
2008-09-09,858.141
2008-09-10,879.238
2008-09-11,876.179
2008-09-12,909.651
2008-09-15,865.261
2008-09-16,856.381
2008-09-17,816.011
2008-09-18,837.292
2008-09-19,915.642
2008-09-22,914.393
2008-09-23,896.939
2008-09-24,891.399
2008-09-25,883.987
2008-09-26,861.475
2008-09-29,795.044
2008-09-30,807.16
2008-10-01,808.385
2008-10-02,744.999
2008-10-03,731.661
2008-10-06,679.231
2008-10-07,657.198
2008-10-08,658.704
2008-10-09,624.497
2008-10-10,568.507
2008-10-13,583.334
2008-10-14,634.044
2008-10-15,590.172
2008-10-16,585.672
2008-10-17,610.767
2008-10-20,640.857
2008-10-21,608.445
2008-10-22,552.288
2008-10-23,541.572
2008-10-24,534.352
2008-10-27,491.643
2008-10-28,514.033
2008-10-29,566.012
2008-10-30,588.334
2008-10-31,595.401
2008-11-03,608.226
2008-11-04,650.467
2008-11-05,639.317
2008-11-06,606.642
2008-11-07,605.559
2008-11-10,597.344
2008-11-11,573.257
2008-11-12,540.756
2008-11-13,570.157
2008-11-14,557.325
2008-11-17,536.358
2008-11-18,536.293
2008-11-19,509.079
2008-11-20,462.167
2008-11-21,484.551
2008-11-24,515.436
2008-11-25,520.257
2008-11-26,536.442
2008-11-27,544.721
2008-11-28,567.67
2008-12-01,514.695
2008-12-02,511.769
2008-12-03,500.127
2008-12-04,483.039
2008-12-05,469.268
2008-12-08,509.043
2008-12-09,510.184
2008-12-10,531.522
2008-12-11,531.534
2008-12-12,532.659
2008-12-15,536.616
2008-12-16,559.115
2008-12-17,570.01
2008-12-18,553.313
2008-12-19,555.841
2008-12-22,531.794
2008-12-23,537.19
2008-12-24,538.61
2008-12-25,538.61
2008-12-26,536.117
2008-12-29,565.311
2008-12-30,575.781
2008-12-31,582.823
2009-01-01,582.823
2009-01-02,610.494
2009-01-05,617.318
2009-01-06,643.041
2009-01-07,607.542
2009-01-08,614.298
2009-01-09,603.878
2009-01-12,577.498
2009-01-13,580.22
2009-01-14,553.128
2009-01-15,555.758
2009-01-16,571.768
2009-01-19,570.908
2009-01-20,552.225
2009-01-21,558.976
2009-01-22,551.099
2009-01-23,567.134
2009-01-26,580.609
2009-01-27,577.174
2009-01-28,588.769
2009-01-29,582.497
2009-01-30,567.804
2009-02-02,561.896
2009-02-03,561.842
2009-02-04,570.247
2009-02-05,580.557
2009-02-06,585.038
2009-02-09,595.138
2009-02-10,584.437
2009-02-11,578.34
2009-02-12,580.687
2009-02-13,581.533
2009-02-16,580.059
2009-02-17,563.342
2009-02-18,553.812
2009-02-19,552.099
2009-02-20,541.375
2009-02-23,528.229
2009-02-24,536.675
2009-02-25,529.162
2009-02-26,544.742
2009-02-27,534.739
2009-03-02,501.698
2009-03-03,492.066
2009-03-04,504.188
2009-03-05,497.303
2009-03-06,493.375
2009-03-09,484.778
2009-03-10,502.324
2009-03-11,510.28
2009-03-12,522.412
2009-03-13,526.441
2009-03-16,534.813
2009-03-17,540.791
2009-03-18,552.113
2009-03-19,577.891
2009-03-20,566.302
2009-03-23,590.715
2009-03-24,593.441
2009-03-25,594.002
2009-03-26,599.915
2009-03-27,587.57
2009-03-30,564.993
2009-03-31,574.694
2009-04-01,582.46
2009-04-02,599.699
2009-04-03,601.904
2009-04-06,593.906
2009-04-07,580.573
2009-04-08,589.361
2009-04-09,608.668
2009-04-10,608.668
2009-04-13,621.696
2009-04-14,625.732
2009-04-15,629.989
2009-04-16,636.651
2009-04-17,631.664
2009-04-20,603.046
2009-04-21,611.689
2009-04-22,621.035
2009-04-23,632.531
2009-04-24,656.064
2009-04-27,647.108
2009-04-28,639.188
2009-04-29,656.888
2009-04-30,660.517
2009-05-01,674.905
2009-05-04,707.49
2009-05-05,706.97
2009-05-06,721.284
2009-05-07,715.418
2009-05-08,737.764
2009-05-11,726.609
2009-05-12,725.202
2009-05-13,690.039
2009-05-14,694.859
2009-05-15,694.722
2009-05-18,696.748
2009-05-19,730.571
2009-05-20,746.388
2009-05-21,724.28
2009-05-22,743.855
2009-05-25,742.618
2009-05-26,748.736
2009-05-27,751.517
2009-05-28,761.992
2009-05-29,778.173
2009-06-01,804.132
2009-06-02,807.354
2009-06-03,772.519
2009-06-04,784.101
2009-06-05,783.014
2009-06-08,774.839
2009-06-09,792.52
2009-06-10,794.238
2009-06-11,815.247
2009-06-12,797.068
2009-06-15,763.615
2009-06-16,759.68
2009-06-17,737.074
2009-06-18,747.993
2009-06-19,762.238
2009-06-22,716.006
2009-06-23,724.783
2009-06-24,746.501
2009-06-25,753.036
2009-06-26,764.1
2009-06-29,758.559
2009-06-30,751.902
2009-07-01,760.612
2009-07-02,750.48
2009-07-03,758.143
2009-07-06,733.747
2009-07-07,723.868
2009-07-08,705.998
2009-07-09,715.356
2009-07-10,710.738
2009-07-13,722.814
2009-07-14,744.822
2009-07-15,772.733
2009-07-16,784.893
2009-07-17,791.586
2009-07-20,812.359
2009-07-21,814.346
2009-07-22,811.571
2009-07-23,834.01
2009-07-24,837.735
2009-07-27,837.915
2009-07-28,824.806
2009-07-29,814.587
2009-07-30,837.45
2009-07-31,850.323
2009-08-03,862.692
2009-08-04,882.436
2009-08-05,882.788
2009-08-06,873.595
2009-08-07,874.652
2009-08-10,872.097
2009-08-11,850.218
2009-08-12,864.688
2009-08-13,885.576
2009-08-14,879.161
2009-08-17,837.316
2009-08-18,851.886
2009-08-19,850.732
2009-08-20,858.92
2009-08-21,881.309
2009-08-24,883.406
2009-08-25,884.66
2009-08-26,867.761
2009-08-27,866.015
2009-08-28,885.673
2009-08-31,858.759
2009-09-01,846.637
2009-09-02,844.026
2009-09-03,865.14
2009-09-04,881.437
2009-09-07,893.355
2009-09-08,905.76
2009-09-09,898.453
2009-09-10,906.337
2009-09-11,916.717
2009-09-14,909.647
2009-09-15,929.879
2009-09-16,944.306
2009-09-17,945.721
2009-09-18,930.186
2009-09-21,917.118
2009-09-22,941.96
2009-09-23,938.189
2009-09-24,905.084
2009-09-25,902.731
2009-09-28,915.483
2009-09-29,922.836
2009-09-30,935.733
2009-10-01,906.123
2009-10-02,896.874
2009-10-05,914.727
2009-10-06,948.438
2009-10-07,950.875
2009-10-08,969.534
2009-10-09,979.451
2009-10-12,986.882
2009-10-13,987.424
2009-10-14,996.029
2009-10-15,990.972
2009-10-16,985.094
2009-10-19,990.542
2009-10-20,979.385
2009-10-21,978.33
2009-10-22,984.249
2009-10-23,970.703
2009-10-26,946.112
2009-10-27,931.336
2009-10-28,891.579
2009-10-29,921.814
2009-10-30,904.771
2009-11-02,905.784
2009-11-03,925.205
2009-11-04,946.59
2009-11-05,955.57
2009-11-06,960.242
2009-11-09,986.773
2009-11-10,985.299
2009-11-11,990.459
2009-11-12,980.452
2009-11-13,988.953
2009-11-16,1003.048
2009-11-17,998.083
2009-11-18,1015.176
2009-11-19,995.989
2009-11-20,992.034
2009-11-23,1012.449
2009-11-24,998.959
2009-11-25,1016.317
2009-11-26,992.829
2009-11-27,990.483
2009-11-30,997.239
2009-12-01,1025.612
2009-12-02,1027.399
2009-12-03,1007.073
2009-12-04,1002.96
2009-12-07,998.199
2009-12-08,980.07
2009-12-09,987.666
2009-12-10,994.899
2009-12-11,993.657
2009-12-14,1000.847
2009-12-15,1002.222
2009-12-16,1012.733
2009-12-17,989.246
2009-12-18,992.993
2009-12-21,1004.019
2009-12-22,1010.306
2009-12-23,1028.548
2009-12-24,1038.006
2009-12-25,1038.006
2009-12-28,1043.13
2009-12-29,1042.81
2009-12-30,1030.978
2009-12-31,1037.576
2010-01-01,1037.576
2010-01-04,1061.744
2010-01-05,1064.724
2010-01-06,1081.08
2010-01-07,1076.808
2010-01-08,1086.374
2010-01-11,1099.054
2010-01-12,1080.713
2010-01-13,1085.016
2010-01-14,1091.932
2010-01-15,1081.377
2010-01-18,1089.243
2010-01-19,1085.838
2010-01-20,1058.375
2010-01-21,1033.559
2010-01-22,1024.013
2010-01-25,1013.752
2010-01-26,1007.624
2010-01-27,1000.762
2010-01-28,992.999
2010-01-29,977.764
2010-02-01,999.711
2010-02-02,1016.99
2010-02-03,1009.545
2010-02-04,977.466
2010-02-05,987.756
2010-02-08,976.603
2010-02-09,986.673
2010-02-10,993.077
2010-02-11,1014.269
2010-02-12,1018.792
2010-02-15,1023.788
2010-02-16,1043.557
2010-02-17,1038.556
2010-02-18,1050.06
2010-02-19,1042.617
2010-02-22,1045.395
2010-02-23,1029.079
2010-02-24,1026.641
2010-02-25,1022.352
2010-02-26,1034.312
2010-03-01,1048.091
2010-03-02,1068.065
2010-03-03,1077.332
2010-03-04,1067.118
2010-03-05,1087.299
2010-03-08,1080.107
2010-03-09,1076.919
2010-03-10,1085.163
2010-03-11,1079.691
2010-03-12,1097.979
2010-03-15,1090.313
2010-03-16,1102.434
2010-03-17,1107.184
2010-03-18,1098.799
2010-03-19,1087.44
2010-03-22,1083.433
2010-03-23,1093.498
2010-03-24,1075.497
2010-03-25,1083.612
2010-03-26,1075.163
2010-03-29,1092.658
2010-03-30,1086.535
2010-03-31,1094.052
2010-04-01,1112.386
2010-04-02,1112.386
2010-04-05,1127.159
2010-04-06,1128.091
2010-04-07,1125.071
2010-04-08,1118.228
2010-04-09,1125.854
2010-04-12,1124.595
2010-04-13,1111.684
2010-04-14,1123.205
2010-04-15,1119.409
2010-04-16,1094.513
2010-04-19,1092.285
2010-04-20,1114.005
2010-04-21,1119.028
2010-04-22,1120.925
2010-04-23,1125.641
2010-04-26,1129.78
2010-04-27,1113.22
2010-04-28,1103.238
2010-04-29,1119.14
2010-04-30,1116.691
2010-05-03,1109.467
2010-05-04,1083.791
2010-05-05,1071.705
2010-05-06,1062.182
2010-05-07,1034.526
2010-05-10,1078.971
2010-05-11,1093.818
2010-05-12,1119.054
2010-05-13,1114.194
2010-05-14,1091.589
2010-05-17,1072.843
2010-05-18,1066.701
2010-05-19,1032.924
2010-05-20,993.147
2010-05-21,1010.047
2010-05-24,1011.952
2010-05-25,990.452
2010-05-26,1010.658
2010-05-27,1041.739
2010-05-28,1041.199
2010-05-31,1049.818
2010-06-01,1035.233
2010-06-02,1051.678
2010-06-03,1057.64
2010-06-04,1028.701
2010-06-07,1019.9
2010-06-08,1020.915
2010-06-09,1034.185
2010-06-10,1053.308
2010-06-11,1054.221
2010-06-14,1064.398
2010-06-15,1076.991
2010-06-16,1082.174
2010-06-17,1081.99
2010-06-18,1088.012
2010-06-21,1095.166
2010-06-22,1083.389
2010-06-23,1060.714
2010-06-24,1051.186
2010-06-25,1066.278
2010-06-28,1066.495
2010-06-29,1020.438
2010-06-30,1014.202
2010-07-01,1013.106
2010-07-02,1003.782
2010-07-05,989.981
2010-07-06,1010.119
2010-07-07,1025.653
2010-07-08,1039.243
2010-07-09,1063.526
2010-07-12,1054.551
2010-07-13,1071.346
2010-07-14,1065.26
2010-07-15,1066.796
2010-07-16,1044.169
2010-07-19,1041.42
2010-07-20,1051.774
2010-07-21,1063.64
2010-07-22,1083.817
2010-07-23,1087.782
2010-07-26,1095.323
2010-07-27,1083.599
2010-07-28,1083.643
2010-07-29,1086.348
2010-07-30,1086.012
2010-08-02,1094.513
2010-08-03,1103.907
2010-08-04,1115.398
2010-08-05,1120.759
