Date,PORTUGAL SMALL CAP Small Cap
2010-09-23,196.294
2010-09-24,198.845
2010-09-27,198.365
2010-09-28,199.01
2010-09-29,199.958
2010-09-30,201.116
2010-10-01,203.169
2010-10-04,201.285
2010-10-05,206.215
2010-10-06,208.203
2010-10-07,210.487
2010-10-08,210.856
2010-10-11,210.179
2010-10-12,208.066
2010-10-13,212.158
2010-10-14,213.954
2010-10-15,214.564
2010-10-18,214.775
2010-10-19,212.88
2010-10-20,215.343
2010-10-21,218.191
2010-10-22,217.04
2010-10-25,220.545
2010-10-26,221.932
2010-10-27,217.806
2010-10-28,222.73
2010-10-29,223.823
2010-11-01,223.99
2010-11-02,225.43
2010-11-03,221.618
2010-11-04,224.673
2010-11-05,216.566
2010-11-08,212.735
2010-11-09,213.009
2010-11-10,206.895
2010-11-11,202.375
2010-11-12,205.561
2010-11-15,205.967
2010-11-16,202.849
2010-11-17,204.326
2010-11-18,206.872
2010-11-19,206.577
2010-11-22,202.686
2010-11-23,195.97
2010-11-24,194.782
2010-11-25,193.774
2010-11-26,188.97
2010-11-29,183.608
2010-11-30,179.278
2010-12-01,187.111
2010-12-02,190.67
2010-12-03,194.85
2010-12-06,194.513
2010-12-07,198.667
2010-12-08,199.536
2010-12-09,199.771
2010-12-10,199.93
2010-12-13,203.523
2010-12-14,202.071
2010-12-15,200.525
2010-12-16,196.955
2010-12-17,195.999
2010-12-20,195.558
2010-12-21,196.072
2010-12-22,195.651
2010-12-23,194.875
2010-12-24,195.326
2010-12-27,193.808
2010-12-28,192.688
2010-12-29,192.421
2010-12-30,194.344
2010-12-31,196.059
2011-01-03,195.854
2011-01-04,196.16
2011-01-05,193.454
2011-01-06,190.078
2011-01-07,183.915
2011-01-10,177.924
2011-01-11,184.763
2011-01-12,189.804
2011-01-13,193.592
2011-01-14,192.51
2011-01-17,191.822
2011-01-18,196.094
2011-01-19,197.914
2011-01-20,198.856
2011-01-21,203.523
2011-01-24,205.952
2011-01-25,203.211
2011-01-26,204.888
2011-01-27,206.727
2011-01-28,205.107
2011-01-31,207.786
2011-02-01,211.762
2011-02-02,211.959
2011-02-03,207.903
2011-02-04,208.11
2011-02-07,208.541
2011-02-08,212.69
2011-02-09,214.581
2011-02-10,210.011
2011-02-11,208.656
2011-02-14,207.298
2011-02-15,208.386
2011-02-16,210.091
2011-02-17,210.592
2011-02-18,211.231
2011-02-21,207.562
2011-02-22,208.506
2011-02-23,209.155
2011-02-24,209.141
2011-02-25,209.617
2011-02-28,211.97
2011-03-01,212.124
2011-03-02,212.55
2011-03-03,212.298
2011-03-04,214.138
2011-03-07,214.941
2011-03-08,213.691
2011-03-09,213.112
2011-03-10,209.574
2011-03-11,209.007
2011-03-14,211.792
2011-03-15,209.503
2011-03-16,205.988
2011-03-17,207.988
2011-03-18,210.822
2011-03-21,213.605
2011-03-22,211.234
2011-03-23,206.408
2011-03-24,209.397
2011-03-25,208.623
2011-03-28,208.601
2011-03-29,207.585
2011-03-30,208.219
2011-03-31,209.414
2011-04-01,210.314
2011-04-04,211.415
2011-04-05,208.632
2011-04-06,212.304
2011-04-07,214.132
2011-04-08,217.123
2011-04-11,217.681
2011-04-12,216.145
2011-04-13,217.152
2011-04-14,215.219
2011-04-15,214.82
2011-04-18,206.788
2011-04-19,210.603
2011-04-20,214.388
2011-04-21,214.964
2011-04-22,214.964
2011-04-25,214.809
2011-04-26,215.177
2011-04-27,215.694
2011-04-28,219.678
2011-04-29,219.599
2011-05-02,221.236
2011-05-03,219.669
2011-05-04,218.72
2011-05-05,217.244
2011-05-06,218.133
2011-05-09,213.409
2011-05-10,215.605
2011-05-11,214.859
2011-05-12,213.327
2011-05-13,212.339
2011-05-16,211.662
2011-05-17,209.792
2011-05-18,209.862
2011-05-19,210.987
2011-05-20,208.087
2011-05-23,203.984
2011-05-24,203.725
2011-05-25,205.157
2011-05-26,203.795
2011-05-27,206.087
2011-05-30,204.862
2011-05-31,204.746
2011-06-01,203.891
2011-06-02,205.23
2011-06-03,209.851
2011-06-06,207.547
2011-06-07,207.596
2011-06-08,203.78
2011-06-09,203.054
2011-06-10,197.997
2011-06-13,196.68
2011-06-14,199.361
2011-06-15,194.297
2011-06-16,190.05
2011-06-17,193.438
2011-06-20,190.025
2011-06-21,192.444
2011-06-22,191.342
2011-06-23,184.065
2011-06-24,184.307
2011-06-27,184.419
2011-06-28,185.462
2011-06-29,190.997
2011-06-30,195.75
2011-07-01,195.1
2011-07-04,197.211
2011-07-05,194.548
2011-07-06,186.148
2011-07-07,189.944
2011-07-08,184.101
2011-07-11,175.312
2011-07-12,175.89
2011-07-13,177.069
2011-07-14,174.827
2011-07-15,172.489
2011-07-18,166.356
2011-07-19,169.475
2011-07-20,173.478
2011-07-21,178.621
2011-07-22,181.51
2011-07-25,179.354
2011-07-26,180.291
2011-07-27,174.269
2011-07-28,172.677
2011-07-29,172.019
2011-08-01,164.043
2011-08-02,162.055
2011-08-03,161.028
2011-08-04,153.849
2011-08-05,151.052
2011-08-08,145.848
2011-08-09,144.777
2011-08-10,140.614
2011-08-11,142.351
2011-08-12,144.739
2011-08-15,150.117
2011-08-16,147.989
2011-08-17,150.439
2011-08-18,143.483
2011-08-19,143.51
2011-08-22,143.794
2011-08-23,143.413
2011-08-24,145.117
2011-08-25,144.829
2011-08-26,144.619
2011-08-29,150.064
2011-08-30,149.316
2011-08-31,151.945
2011-09-01,150.357
2011-09-02,146.831
2011-09-05,140.815
2011-09-06,138.337
2011-09-07,140.446
2011-09-08,140.651
2011-09-09,134.658
2011-09-12,127.706
2011-09-13,127.249
2011-09-14,129.864
2011-09-15,133.93
2011-09-16,135.114
2011-09-19,130.61
2011-09-20,131.477
2011-09-21,130.7
2011-09-22,124.096
2011-09-23,124.067
2011-09-26,124.093
2011-09-27,129.014
2011-09-28,129.88
2011-09-29,131.573
2011-09-30,128.585
2011-10-03,125.923
2011-10-04,123.324
2011-10-05,125.062
2011-10-06,128.507
2011-10-07,131.087
2011-10-10,135.824
2011-10-11,134.237
2011-10-12,138.293
2011-10-13,134.261
2011-10-14,135.836
2011-10-17,134.448
2011-10-18,132.099
2011-10-19,132.843
2011-10-20,129.053
2011-10-21,133.369
2011-10-24,134.34
2011-10-25,132.391
2011-10-26,129.844
2011-10-27,136.912
2011-10-28,135.69
2011-10-31,130.837
2011-11-01,123.312
2011-11-02,124.331
2011-11-03,125.149
2011-11-04,123.816
2011-11-07,123.005
2011-11-08,123.518
2011-11-09,119.602
2011-11-10,118.922
2011-11-11,122.58
2011-11-14,120.584
2011-11-15,117.522
2011-11-16,118.54
2011-11-17,118.0
2011-11-18,118.3
2011-11-21,114.872
2011-11-22,113.594
2011-11-23,113.124
2011-11-24,112.161
2011-11-25,112.572
2011-11-28,116.516
2011-11-29,114.939
2011-11-30,119.887
2011-12-01,117.762
2011-12-02,121.003
2011-12-05,125.428
2011-12-06,122.987
2011-12-07,123.286
2011-12-08,119.528
2011-12-09,122.097
2011-12-12,116.466
2011-12-13,112.552
2011-12-14,108.1
2011-12-15,110.441
2011-12-16,110.947
2011-12-19,110.165
2011-12-20,112.737
2011-12-21,111.408
2011-12-22,112.458
2011-12-23,114.193
2011-12-26,114.193
2011-12-27,118.795
2011-12-28,118.352
2011-12-29,118.797
2011-12-30,120.074
2012-01-02,123.293
2012-01-03,126.863
2012-01-04,119.788
2012-01-05,114.946
2012-01-06,118.137
2012-01-09,118.389
2012-01-10,119.016
2012-01-11,117.078
2012-01-12,119.576
2012-01-13,117.558
2012-01-16,117.451
2012-01-17,118.591
2012-01-18,120.415
2012-01-19,121.924
2012-01-20,121.162
2012-01-23,123.026
2012-01-24,121.51
2012-01-25,120.218
2012-01-26,123.279
2012-01-27,122.855
2012-01-30,117.792
2012-01-31,117.569
2012-02-01,120.057
2012-02-02,120.477
2012-02-03,122.902
2012-02-06,123.715
2012-02-07,130.737
2012-02-08,135.714
2012-02-09,136.758
2012-02-10,133.223
2012-02-13,135.471
2012-02-14,132.57
2012-02-15,131.658
2012-02-16,128.616
2012-02-17,131.636
2012-02-20,133.831
2012-02-21,132.475
2012-02-22,130.4
2012-02-23,128.039
2012-02-24,131.273
2012-02-27,128.963
2012-02-28,130.84
2012-02-29,130.702
2012-03-01,131.577
2012-03-02,131.195
2012-03-05,130.288
2012-03-06,126.107
2012-03-07,125.061
2012-03-08,127.173
2012-03-09,125.925
2012-03-12,122.613
2012-03-13,126.486
2012-03-14,125.887
2012-03-15,125.749
2012-03-16,127.223
2012-03-19,127.987
2012-03-20,128.575
2012-03-21,128.709
2012-03-22,127.088
2012-03-23,128.136
2012-03-26,128.669
2012-03-27,127.438
2012-03-28,126.355
2012-03-29,124.515
2012-03-30,127.772
2012-04-02,127.855
2012-04-03,127.851
2012-04-04,123.104
2012-04-05,122.654
2012-04-06,122.654
2012-04-09,122.725
2012-04-10,121.107
2012-04-11,122.196
2012-04-12,121.515
2012-04-13,119.31
2012-04-16,117.392
2012-04-17,120.279
2012-04-18,119.501
2012-04-19,118.725
2012-04-20,119.116
2012-04-23,116.607
2012-04-24,117.405
2012-04-25,118.097
2012-04-26,118.272
2012-04-27,118.664
2012-04-30,118.651
2012-05-01,118.557
2012-05-02,117.611
2012-05-03,117.397
2012-05-04,116.073
2012-05-07,117.03
2012-05-08,116.157
2012-05-09,115.188
2012-05-10,115.423
2012-05-11,115.413
2012-05-14,112.951
2012-05-15,110.922
2012-05-16,108.708
2012-05-17,106.229
2012-05-18,105.38
2012-05-21,105.505
2012-05-22,107.137
2012-05-23,104.574
2012-05-24,104.952
2012-05-25,107.581
2012-05-28,107.455
2012-05-29,106.007
2012-05-30,103.735
2012-05-31,103.743
2012-06-01,102.699
2012-06-04,103.797
2012-06-05,103.364
2012-06-06,102.888
2012-06-07,103.445
2012-06-08,103.693
2012-06-11,104.627
2012-06-12,103.462
2012-06-13,103.897
2012-06-14,104.691
2012-06-15,108.376
2012-06-18,109.369
2012-06-19,110.878
2012-06-20,112.721
2012-06-21,112.16
2012-06-22,111.39
2012-06-25,109.718
2012-06-26,108.597
2012-06-27,109.567
2012-06-28,108.818
2012-06-29,113.605
2012-07-02,113.637
2012-07-03,114.88
2012-07-04,113.831
2012-07-05,112.528
2012-07-06,108.849
2012-07-09,109.15
2012-07-10,108.97
2012-07-11,108.181
2012-07-12,108.96
2012-07-13,109.834
2012-07-16,109.384
2012-07-17,109.529
2012-07-18,111.362
2012-07-19,111.803
2012-07-20,109.446
2012-07-23,106.629
2012-07-24,105.753
2012-07-25,106.378
2012-07-26,109.729
2012-07-27,110.543
2012-07-30,109.609
2012-07-31,110.084
2012-08-01,109.584
2012-08-02,106.731
2012-08-03,109.506
2012-08-06,110.316
2012-08-07,112.559
2012-08-08,112.093
2012-08-09,111.609
2012-08-10,112.755
2012-08-13,111.551
2012-08-14,111.561
2012-08-15,111.584
2012-08-16,113.005
2012-08-17,114.029
2012-08-20,116.906
2012-08-21,117.489
2012-08-22,118.505
2012-08-23,117.372
2012-08-24,117.39
2012-08-27,118.789
2012-08-28,118.732
2012-08-29,117.579
2012-08-30,116.628
2012-08-31,119.719
2012-09-03,119.853
2012-09-04,119.277
2012-09-05,120.162
2012-09-06,122.889
2012-09-07,127.889
2012-09-10,128.746
2012-09-11,135.33
2012-09-12,138.291
2012-09-13,135.292
2012-09-14,137.267
2012-09-17,134.312
2012-09-18,131.374
2012-09-19,131.833
2012-09-20,131.606
2012-09-21,134.415
2012-09-24,135.68
2012-09-25,133.639
2012-09-26,128.532
2012-09-27,130.267
2012-09-28,129.866
2012-10-01,132.87
2012-10-02,133.007
2012-10-03,132.686
2012-10-04,135.692
2012-10-05,139.891
2012-10-08,137.474
2012-10-09,137.832
2012-10-10,136.666
2012-10-11,137.534
2012-10-12,138.711
2012-10-15,139.05
2012-10-16,141.419
2012-10-17,142.71
2012-10-18,145.153
2012-10-19,144.251
2012-10-22,144.677
2012-10-23,141.826
2012-10-24,141.582
2012-10-25,142.23
2012-10-26,141.02
2012-10-29,139.751
2012-10-30,141.481
2012-10-31,140.904
2012-11-01,141.981
2012-11-02,141.074
2012-11-05,139.808
2012-11-06,140.731
2012-11-07,139.21
2012-11-08,139.75
2012-11-09,138.573
2012-11-12,138.194
2012-11-13,138.502
2012-11-14,137.913
2012-11-15,137.127
2012-11-16,133.813
2012-11-19,138.509
2012-11-20,137.838
2012-11-21,138.878
2012-11-22,138.863
2012-11-23,140.824
2012-11-26,140.764
2012-11-27,139.717
2012-11-28,139.572
2012-11-29,141.208
2012-11-30,142.018
2012-12-03,144.102
2012-12-04,145.593
2012-12-05,148.21
2012-12-06,148.265
2012-12-07,149.081
2012-12-10,148.871
2012-12-11,151.348
2012-12-12,152.39
2012-12-13,152.008
2012-12-14,152.75
2012-12-17,155.014
2012-12-18,158.729
2012-12-19,161.641
2012-12-20,161.574
2012-12-21,161.317
2012-12-24,161.096
2012-12-25,161.096
2012-12-26,161.426
2012-12-27,161.996
2012-12-28,160.581
2012-12-31,158.965
2013-01-01,158.965
2013-01-02,163.768
2013-01-03,163.362
2013-01-04,164.743
2013-01-07,168.028
2013-01-08,168.261
2013-01-09,173.636
2013-01-10,179.454
2013-01-11,181.18
2013-01-14,183.946
2013-01-15,182.21
2013-01-16,179.474
2013-01-17,184.237
2013-01-18,185.13
2013-01-21,191.656
2013-01-22,192.109
2013-01-23,196.431
2013-01-24,194.814
2013-01-25,198.865
2013-01-28,199.607
2013-01-29,197.896
2013-01-30,196.315
2013-01-31,193.98
2013-02-01,200.388
2013-02-04,192.992
2013-02-05,196.732
2013-02-06,198.414
2013-02-07,196.633
2013-02-08,194.719
2013-02-11,196.792
2013-02-12,199.565
2013-02-13,201.931
2013-02-14,198.587
2013-02-15,197.608
2013-02-18,197.061
2013-02-19,200.343
2013-02-20,200.528
2013-02-21,197.833
2013-02-22,197.313
2013-02-25,198.394
2013-02-26,190.416
2013-02-27,192.364
2013-02-28,190.414
2013-03-01,187.29
2013-03-04,183.136
2013-03-05,188.777
2013-03-06,185.66
2013-03-07,187.83
2013-03-08,188.709
2013-03-11,186.87
2013-03-12,186.825
2013-03-13,185.86
2013-03-14,190.386
2013-03-15,189.583
2013-03-18,186.029
2013-03-19,182.294
2013-03-20,186.232
2013-03-21,185.379
2013-03-22,185.361
2013-03-25,181.12
2013-03-26,179.794
2013-03-27,174.945
2013-03-28,176.116
2013-03-29,176.116
2013-04-01,176.198
2013-04-02,173.867
2013-04-03,166.914
2013-04-04,169.679
2013-04-05,168.842
2013-04-08,166.965
2013-04-09,171.402
2013-04-10,181.209
2013-04-11,182.346
2013-04-12,178.996
2013-04-15,177.613
2013-04-16,176.894
2013-04-17,171.991
2013-04-18,172.865
2013-04-19,177.877
2013-04-22,178.264
2013-04-23,184.469
2013-04-24,186.043
2013-04-25,188.545
2013-04-26,186.98
2013-04-29,191.843
2013-04-30,192.809
2013-05-01,192.941
2013-05-02,191.212
2013-05-03,193.188
2013-05-06,192.365
2013-05-07,195.39
2013-05-08,193.954
2013-05-09,194.431
2013-05-10,193.383
2013-05-13,189.78
2013-05-14,187.581
2013-05-15,188.893
2013-05-16,188.404
2013-05-17,188.077
2013-05-20,189.018
2013-05-21,189.825
2013-05-22,191.009
2013-05-23,187.445
2013-05-24,189.396
2013-05-27,191.821
2013-05-28,192.953
2013-05-29,193.218
2013-05-30,193.895
2013-05-31,191.29
2013-06-03,189.491
2013-06-04,190.757
2013-06-05,189.697
2013-06-06,187.693
2013-06-07,190.168
2013-06-10,187.859
2013-06-11,188.67
2013-06-12,189.571
2013-06-13,186.269
2013-06-14,188.176
2013-06-17,192.363
2013-06-18,194.26
2013-06-19,194.322
2013-06-20,183.515
2013-06-21,176.54
2013-06-24,168.89
2013-06-25,175.756
2013-06-26,180.397
2013-06-27,181.695
2013-06-28,182.392
2013-07-01,186.499
2013-07-02,181.664
2013-07-03,167.013
2013-07-04,175.177
2013-07-05,172.318
2013-07-08,180.54
2013-07-09,178.902
2013-07-10,180.429
2013-07-11,176.156
2013-07-12,177.125
2013-07-15,177.683
2013-07-16,179.351
2013-07-17,181.488
2013-07-18,187.923
2013-07-19,185.951
2013-07-22,194.562
2013-07-23,192.465
2013-07-24,195.652
2013-07-25,195.47
2013-07-26,195.92
2013-07-29,194.934
2013-07-30,196.942
2013-07-31,196.002
2013-08-01,196.805
2013-08-02,197.615
2013-08-05,196.503
2013-08-06,196.224
2013-08-07,195.277
2013-08-08,201.973
2013-08-09,205.124
2013-08-12,204.285
2013-08-13,206.587
2013-08-14,209.219
2013-08-15,207.96
2013-08-16,208.759
2013-08-19,206.003
2013-08-20,203.061
2013-08-21,203.413
2013-08-22,205.008
2013-08-23,207.108
2013-08-26,203.57
2013-08-27,200.913
2013-08-28,198.129
2013-08-29,198.782
2013-08-30,195.441
2013-09-02,198.311
2013-09-03,196.437
2013-09-04,199.071
2013-09-05,197.868
2013-09-06,198.587
2013-09-09,199.749
2013-09-10,202.886
2013-09-11,203.38
2013-09-12,203.326
2013-09-13,202.558
2013-09-16,204.106
2013-09-17,202.857
2013-09-18,205.052
2013-09-19,209.402
2013-09-20,210.885
2013-09-23,208.265
2013-09-24,208.222
2013-09-25,209.65
2013-09-26,209.311
2013-09-27,208.967
2013-09-30,208.781
2013-10-01,211.098
2013-10-02,213.145
2013-10-03,213.222
2013-10-04,215.087
2013-10-07,214.959
2013-10-08,214.487
2013-10-09,218.4
2013-10-10,221.792
2013-10-11,224.252
2013-10-14,228.458
2013-10-15,228.803
2013-10-16,229.549
2013-10-17,234.399
2013-10-18,235.685
2013-10-21,237.768
2013-10-22,236.905
2013-10-23,232.513
2013-10-24,235.192
2013-10-25,231.497
2013-10-28,233.601
2013-10-29,236.035
2013-10-30,241.003
2013-10-31,238.11
2013-11-01,235.161
2013-11-04,238.886
2013-11-05,239.147
2013-11-06,244.229
2013-11-07,243.363
2013-11-08,239.897
2013-11-11,243.272
2013-11-12,243.292
2013-11-13,238.729
2013-11-14,242.07
2013-11-15,242.893
2013-11-18,245.747
2013-11-19,245.817
2013-11-20,239.979
2013-11-21,243.177
2013-11-22,246.486
2013-11-25,246.253
2013-11-26,248.779
2013-11-27,255.501
2013-11-28,258.168
2013-11-29,260.739
2013-12-02,265.29
2013-12-03,265.817
2013-12-04,262.271
2013-12-05,261.798
2013-12-06,262.345
2013-12-09,267.542
2013-12-10,272.773
2013-12-11,272.854
2013-12-12,268.138
2013-12-13,266.112
2013-12-16,269.458
2013-12-17,268.816
2013-12-18,272.428
2013-12-19,273.078
2013-12-20,279.359
2013-12-23,284.825
2013-12-24,286.059
2013-12-25,286.059
2013-12-26,286.593
2013-12-27,292.736
2013-12-30,284.679
2013-12-31,283.195
2014-01-01,283.195
2014-01-02,292.562
2014-01-03,291.991
2014-01-06,294.566
2014-01-07,302.601
2014-01-08,309.188
2014-01-09,310.817
2014-01-10,314.798
2014-01-13,317.623
2014-01-14,314.484
2014-01-15,317.771
2014-01-16,314.234
2014-01-17,313.49
2014-01-20,311.417
2014-01-21,309.635
2014-01-22,294.27
2014-01-23,300.731
2014-01-24,298.883
2014-01-27,293.764
2014-01-28,298.464
2014-01-29,300.027
2014-01-30,298.41
2014-01-31,293.525
2014-02-03,289.055
2014-02-04,301.417
2014-02-05,303.859
2014-02-06,314.512
2014-02-07,314.348
2014-02-10,315.54
2014-02-11,319.56
2014-02-12,316.591
2014-02-13,319.512
2014-02-14,324.361
2014-02-17,331.139
2014-02-18,329.426
2014-02-19,327.363
2014-02-20,326.363
2014-02-21,329.54
2014-02-24,331.638
2014-02-25,333.712
2014-02-26,327.62
2014-02-27,329.513
2014-02-28,336.874
2014-03-03,326.368
2014-03-04,334.267
2014-03-05,335.39
2014-03-06,347.514
2014-03-07,347.049
2014-03-10,353.553
2014-03-11,361.764
2014-03-12,355.122
2014-03-13,347.312
2014-03-14,345.968
2014-03-17,355.835
2014-03-18,358.558
2014-03-19,358.063
2014-03-20,352.306
2014-03-21,353.554
2014-03-24,345.244
2014-03-25,346.839
2014-03-26,352.211
2014-03-27,353.431
2014-03-28,356.344
2014-03-31,362.785
2014-04-01,372.058
2014-04-02,365.268
2014-04-03,366.121
2014-04-04,365.49
2014-04-07,361.532
2014-04-08,354.207
2014-04-09,354.001
2014-04-10,351.966
2014-04-11,347.114
2014-04-14,339.504
2014-04-15,332.402
2014-04-16,343.841
2014-04-17,346.911
2014-04-18,346.911
2014-04-21,346.121
2014-04-22,354.802
2014-04-23,350.425
2014-04-24,347.663
2014-04-25,341.482
2014-04-28,343.05
2014-04-29,349.541
2014-04-30,354.419
2014-05-01,354.419
2014-05-02,355.976
2014-05-05,355.921
2014-05-06,360.712
2014-05-07,352.649
2014-05-08,349.382
2014-05-09,338.232
2014-05-12,342.668
2014-05-13,337.302
2014-05-14,322.026
2014-05-15,305.885
2014-05-16,312.108
2014-05-19,307.639
2014-05-20,306.935
2014-05-21,308.903
2014-05-22,308.278
2014-05-23,310.345
2014-05-26,321.975
2014-05-27,326.383
2014-05-28,333.961
2014-05-29,328.673
2014-05-30,329.14
2014-06-02,331.752
2014-06-03,328.926
2014-06-04,332.061
2014-06-05,334.766
2014-06-06,342.299
2014-06-09,343.493
2014-06-10,345.411
2014-06-11,338.702
2014-06-12,332.799
2014-06-13,330.215
2014-06-16,330.079
2014-06-17,330.488
2014-06-18,328.873
2014-06-19,331.683
2014-06-20,322.671
2014-06-23,319.588
2014-06-24,314.089
2014-06-25,323.503
2014-06-26,322.842
2014-06-27,320.716
2014-06-30,324.276
2014-07-01,356.177
2014-07-02,353.542
2014-07-03,351.15
2014-07-04,348.629
2014-07-07,343.627
2014-07-08,334.033
2014-07-09,329.095
2014-07-10,312.853
2014-07-11,315.352
2014-07-14,319.557
2014-07-15,317.469
2014-07-16,324.613
2014-07-17,320.61
2014-07-18,316.842
2014-07-21,317.795
2014-07-22,319.094
2014-07-23,321.273
2014-07-24,323.985
2014-07-25,324.64
2014-07-28,325.936
2014-07-29,322.465
2014-07-30,319.431
2014-07-31,316.076
2014-08-01,309.018
2014-08-04,310.135
2014-08-05,306.79
2014-08-06,292.899
2014-08-07,285.441
2014-08-08,285.684
2014-08-11,285.15
2014-08-12,284.694
2014-08-13,290.504
2014-08-14,292.08
2014-08-15,292.365
2014-08-18,300.463
2014-08-19,300.6
2014-08-20,297.563
2014-08-21,301.693
2014-08-22,298.53
2014-08-25,300.172
2014-08-26,306.017
2014-08-27,313.422
2014-08-28,311.032
2014-08-29,309.899
2014-09-01,307.193
2014-09-02,308.066
2014-09-03,311.075
2014-09-04,314.454
2014-09-05,314.148
2014-09-08,314.554
2014-09-09,308.046
2014-09-10,307.726
2014-09-11,311.704
2014-09-12,312.815
2014-09-15,310.351
2014-09-16,314.125
2014-09-17,317.522
2014-09-18,319.921
2014-09-19,316.658
2014-09-22,313.641
2014-09-23,309.413
2014-09-24,305.361
2014-09-25,301.094
2014-09-26,301.54
2014-09-29,300.451
2014-09-30,302.701
2014-10-01,299.314
2014-10-02,291.581
2014-10-03,293.139
2014-10-06,293.721
2014-10-07,291.647
2014-10-08,288.113
2014-10-09,278.311
2014-10-10,273.608
2014-10-13,275.076
2014-10-14,276.208
2014-10-15,267.245
2014-10-16,257.118
2014-10-17,259.779
2014-10-20,258.775
2014-10-21,262.225
2014-10-22,262.901
2014-10-23,266.401
2014-10-24,265.676
2014-10-27,263.304
2014-10-28,272.106
2014-10-29,270.467
2014-10-30,268.44
2014-10-31,275.444
2014-11-03,277.491
2014-11-04,270.546
2014-11-05,274.616
2014-11-06,274.03
2014-11-07,270.162
2014-11-10,275.4
2014-11-11,276.063
2014-11-12,271.979
2014-11-13,272.539
2014-11-14,269.155
2014-11-17,271.179
2014-11-18,275.989
2014-11-19,277.063
2014-11-20,277.029
2014-11-21,281.902
2014-11-24,282.486
2014-11-25,285.729
2014-11-26,282.412
2014-11-27,281.921
2014-11-28,278.974
2014-12-01,277.615
2014-12-02,276.23
2014-12-03,275.22
2014-12-04,276.42
2014-12-05,278.676
2014-12-08,275.333
2014-12-09,271.748
2014-12-10,268.355
2014-12-11,264.691
2014-12-12,261.686
2014-12-15,255.259
2014-12-16,258.286
2014-12-17,250.579
2014-12-18,257.086
2014-12-19,255.52
2014-12-22,256.327
2014-12-23,258.175
2014-12-24,257.283
2014-12-25,257.283
2014-12-26,256.882
2014-12-29,254.047
2014-12-30,249.854
2014-12-31,248.648
2015-01-01,248.648
2015-01-02,249.316
2015-01-05,243.436
2015-01-06,238.962
2015-01-07,232.285
2015-01-08,239.264
2015-01-09,239.096
2015-01-12,239.437
2015-01-13,242.527
2015-01-14,246.053
2015-01-15,243.48
2015-01-16,240.756
2015-01-19,244.723
2015-01-20,242.649
2015-01-21,244.29
2015-01-22,249.898
2015-01-23,250.434
2015-01-26,251.866
2015-01-27,249.697
2015-01-28,247.836
2015-01-29,248.168
2015-01-30,246.232
2015-02-02,246.535
2015-02-03,254.815
2015-02-04,254.961
2015-02-05,255.674
2015-02-06,254.404
2015-02-09,249.525
2015-02-10,251.724
2015-02-11,249.804
2015-02-12,255.249
2015-02-13,260.407
2015-02-16,259.54
2015-02-17,264.372
2015-02-18,267.331
2015-02-19,265.458
2015-02-20,265.227
2015-02-23,264.655
2015-02-24,268.66
2015-02-25,270.998
2015-02-26,273.243
2015-02-27,273.083
2015-03-02,271.39
2015-03-03,269.321
2015-03-04,265.752
2015-03-05,267.169
2015-03-06,266.587
2015-03-09,266.9
2015-03-10,259.545
2015-03-11,261.842
2015-03-12,266.115
2015-03-13,265.31
2015-03-16,266.922
2015-03-17,265.438
2015-03-18,266.061
2015-03-19,269.34
2015-03-20,278.033
2015-03-23,283.602
2015-03-24,285.345
2015-03-25,282.035
2015-03-26,277.104
2015-03-27,279.828
2015-03-30,279.007
2015-03-31,275.133
2015-04-01,277.696
2015-04-02,283.545
2015-04-03,283.545
2015-04-06,287.479
2015-04-07,284.937
2015-04-08,286.095
2015-04-09,289.511
2015-04-10,287.019
2015-04-13,285.058
2015-04-14,286.078
2015-04-15,285.298
2015-04-16,281.547
2015-04-17,277.575
2015-04-20,277.641
2015-04-21,281.287
2015-04-22,276.61
2015-04-23,275.31
2015-04-24,277.288
2015-04-27,281.322
2015-04-28,281.571
2015-04-29,280.251
2015-04-30,281.107
2015-05-01,281.533
2015-05-04,285.73
2015-05-05,278.984
2015-05-06,283.44
2015-05-07,281.581
2015-05-08,286.477
2015-05-11,286.285
2015-05-12,288.407
2015-05-13,291.89
2015-05-14,292.735
2015-05-15,294.072
2015-05-18,291.461
2015-05-19,287.718
2015-05-20,286.081
2015-05-21,286.538
2015-05-22,284.187
2015-05-25,279.588
2015-05-26,272.185
2015-05-27,274.836
2015-05-28,277.373
2015-05-29,271.486
2015-06-01,270.966
2015-06-02,278.158
2015-06-03,285.095
2015-06-04,281.469
2015-06-05,273.397
2015-06-08,268.174
2015-06-09,269.62
2015-06-10,275.946
2015-06-11,277.177
2015-06-12,272.785
2015-06-15,265.665
2015-06-16,265.413
2015-06-17,263.456
2015-06-18,269.021
2015-06-19,270.834
2015-06-22,278.564
2015-06-23,280.64
2015-06-24,275.6
2015-06-25,275.069
2015-06-26,274.802
2015-06-29,262.07
2015-06-30,263.192
2015-07-01,268.025
2015-07-02,266.168
2015-07-03,265.692
2015-07-06,254.305
2015-07-07,245.868
2015-07-08,250.981
2015-07-09,259.743
2015-07-10,272.728
2015-07-13,273.915
2015-07-14,272.338
2015-07-15,274.009
2015-07-16,277.263
2015-07-17,273.321
2015-07-20,273.537
2015-07-21,273.681
2015-07-22,271.711
2015-07-23,273.365
2015-07-24,271.756
2015-07-27,271.208
2015-07-28,268.547
2015-07-29,271.988
2015-07-30,268.355
2015-07-31,271.332
2015-08-03,274.085
2015-08-04,272.031
2015-08-05,271.76
