Date,PORTUGAL SMALL CAP Small Cap
2005-11-10,235.062
2005-11-11,234.065
2005-11-14,234.416
2005-11-15,233.456
2005-11-16,234.857
2005-11-17,235.821
2005-11-18,234.131
2005-11-21,235.526
2005-11-22,232.956
2005-11-23,236.218
2005-11-24,236.132
2005-11-25,235.644
2005-11-28,235.234
2005-11-29,234.585
2005-11-30,233.554
2005-12-01,236.582
2005-12-02,238.732
2005-12-05,239.376
2005-12-06,240.283
2005-12-07,239.74
2005-12-08,241.722
2005-12-09,241.037
2005-12-12,248.017
2005-12-13,248.009
2005-12-14,249.021
2005-12-15,246.352
2005-12-16,244.768
2005-12-19,246.289
2005-12-20,244.789
2005-12-21,241.69
2005-12-22,243.265
2005-12-23,244.402
2005-12-26,244.402
2005-12-27,243.128
2005-12-28,243.913
2005-12-29,241.475
2005-12-30,240.611
2006-01-02,239.392
2006-01-03,241.394
2006-01-04,241.618
2006-01-05,241.621
2006-01-06,242.495
2006-01-09,242.758
2006-01-10,243.579
2006-01-11,246.256
2006-01-12,245.187
2006-01-13,244.642
2006-01-16,248.773
2006-01-17,246.78
2006-01-18,247.496
2006-01-19,248.467
2006-01-20,248.74
2006-01-23,250.571
2006-01-24,249.626
2006-01-25,249.588
2006-01-26,249.035
2006-01-27,247.157
2006-01-30,246.256
2006-01-31,247.213
2006-02-01,245.715
2006-02-02,245.726
2006-02-03,242.566
2006-02-06,243.142
2006-02-07,242.1
2006-02-08,246.872
2006-02-09,245.457
2006-02-10,244.334
2006-02-13,245.286
2006-02-14,245.107
2006-02-15,243.816
2006-02-16,242.752
2006-02-17,244.614
2006-02-20,243.867
2006-02-21,242.507
2006-02-22,243.285
2006-02-23,243.03
2006-02-24,243.527
2006-02-27,244.526
2006-02-28,248.355
2006-03-01,254.881
2006-03-02,253.466
2006-03-03,250.563
2006-03-06,253.509
2006-03-07,249.589
2006-03-08,251.233
2006-03-09,250.621
2006-03-10,248.693
2006-03-13,250.601
2006-03-14,251.292
2006-03-15,252.743
2006-03-16,257.544
2006-03-17,257.571
2006-03-20,258.845
2006-03-21,262.506
2006-03-22,268.026
2006-03-23,267.438
2006-03-24,268.842
2006-03-27,271.404
2006-03-28,272.316
2006-03-29,269.136
2006-03-30,272.91
2006-03-31,272.521
2006-04-03,275.087
2006-04-04,279.252
2006-04-05,278.348
2006-04-06,276.91
2006-04-07,275.192
2006-04-10,275.906
2006-04-11,274.334
2006-04-12,273.132
2006-04-13,270.674
2006-04-14,270.674
2006-04-17,274.973
2006-04-18,270.356
2006-04-19,272.014
2006-04-20,267.278
2006-04-21,267.843
2006-04-24,269.52
2006-04-25,272.65
2006-04-26,272.44
2006-04-27,271.361
2006-04-28,269.54
2006-05-01,270.011
2006-05-02,267.427
2006-05-03,264.203
2006-05-04,266.351
2006-05-05,265.354
2006-05-08,261.806
2006-05-09,261.179
2006-05-10,264.998
2006-05-11,262.792
2006-05-12,263.166
2006-05-15,259.446
2006-05-16,258.679
2006-05-17,256.514
2006-05-18,252.187
2006-05-19,242.967
2006-05-22,236.784
2006-05-23,233.124
2006-05-24,228.433
2006-05-25,230.56
2006-05-26,236.308
2006-05-29,246.344
2006-05-30,244.51
2006-05-31,242.43
2006-06-01,245.462
2006-06-02,250.525
2006-06-05,251.731
2006-06-06,246.204
2006-06-07,243.439
2006-06-08,240.821
2006-06-09,245.262
2006-06-12,243.181
2006-06-13,235.681
2006-06-14,234.594
2006-06-15,234.772
2006-06-16,234.465
2006-06-19,233.235
2006-06-20,232.39
2006-06-21,233.899
2006-06-22,233.678
2006-06-23,235.867
2006-06-26,237.874
2006-06-27,241.12
2006-06-28,240.488
2006-06-29,240.162
2006-06-30,245.354
2006-07-03,246.685
2006-07-04,245.575
2006-07-05,242.501
2006-07-06,243.071
2006-07-07,243.811
2006-07-10,243.825
2006-07-11,244.895
2006-07-12,242.058
2006-07-13,241.276
2006-07-14,235.179
2006-07-17,230.021
2006-07-18,229.181
2006-07-19,231.44
2006-07-20,234.323
2006-07-21,235.069
2006-07-24,233.95
2006-07-25,235.419
2006-07-26,235.319
2006-07-27,236.949
2006-07-28,237.746
2006-07-31,237.044
2006-08-01,238.743
2006-08-02,240.355
2006-08-03,241.215
2006-08-04,246.08
2006-08-07,244.857
2006-08-08,247.039
2006-08-09,249.006
2006-08-10,247.125
2006-08-11,247.684
2006-08-14,248.385
2006-08-15,248.981
2006-08-16,249.831
2006-08-17,249.335
2006-08-18,248.874
2006-08-21,250.732
2006-08-22,249.971
2006-08-23,250.925
2006-08-24,253.297
2006-08-25,251.839
2006-08-28,253.975
2006-08-29,256.294
2006-08-30,260.207
2006-08-31,258.91
2006-09-01,257.547
2006-09-04,258.777
2006-09-05,257.265
2006-09-06,255.687
2006-09-07,251.69
2006-09-08,251.432
2006-09-11,251.641
2006-09-12,251.237
2006-09-13,251.187
2006-09-14,250.503
2006-09-15,246.962
2006-09-18,248.928
2006-09-19,248.322
2006-09-20,247.598
2006-09-21,247.522
2006-09-22,249.725
2006-09-25,245.532
2006-09-26,243.106
2006-09-27,243.206
2006-09-28,243.176
2006-09-29,244.416
2006-10-02,244.892
2006-10-03,245.12
2006-10-04,244.293
2006-10-05,244.702
2006-10-06,242.194
2006-10-09,242.12
2006-10-10,241.16
2006-10-11,241.4
2006-10-12,241.146
2006-10-13,239.85
2006-10-16,239.404
2006-10-17,240.248
2006-10-18,243.512
2006-10-19,244.792
2006-10-20,245.443
2006-10-23,241.183
2006-10-24,240.266
2006-10-25,238.648
2006-10-26,237.826
2006-10-27,239.582
2006-10-30,237.671
2006-10-31,240.023
2006-11-01,239.721
2006-11-02,238.203
2006-11-03,235.784
2006-11-06,233.847
2006-11-07,236.957
2006-11-08,238.366
2006-11-09,240.634
2006-11-10,240.235
2006-11-13,238.362
2006-11-14,239.501
2006-11-15,239.386
2006-11-16,238.031
2006-11-17,238.385
2006-11-20,236.545
2006-11-21,234.421
2006-11-22,235.584
2006-11-23,239.645
2006-11-24,242.443
2006-11-27,242.63
2006-11-28,242.194
2006-11-29,246.161
2006-11-30,250.331
2006-12-01,250.263
2006-12-04,250.53
2006-12-05,249.884
2006-12-06,255.886
2006-12-07,254.733
2006-12-08,255.072
2006-12-11,252.907
2006-12-12,253.881
2006-12-13,254.578
2006-12-14,252.775
2006-12-15,251.53
2006-12-18,251.363
2006-12-19,253.082
2006-12-20,254.291
2006-12-21,254.1
2006-12-22,253.825
2006-12-25,253.825
2006-12-26,253.429
2006-12-27,253.502
2006-12-28,255.452
2006-12-29,257.746
2007-01-01,257.746
2007-01-02,259.591
2007-01-03,259.978
2007-01-04,256.536
2007-01-05,254.606
2007-01-08,257.578
2007-01-09,263.105
2007-01-10,261.545
2007-01-11,263.749
2007-01-12,265.816
2007-01-15,269.616
2007-01-16,269.726
2007-01-17,270.515
2007-01-18,272.356
2007-01-19,270.988
2007-01-22,269.81
2007-01-23,270.747
2007-01-24,270.717
2007-01-25,270.356
2007-01-26,268.789
2007-01-29,270.043
2007-01-30,270.314
2007-01-31,273.338
2007-02-01,277.745
2007-02-02,279.494
2007-02-05,280.188
2007-02-06,280.837
2007-02-07,281.902
2007-02-08,286.054
2007-02-09,292.57
2007-02-12,299.626
2007-02-13,297.961
2007-02-14,299.542
2007-02-15,298.127
2007-02-16,297.8
2007-02-19,302.881
2007-02-20,301.298
2007-02-21,301.905
2007-02-22,300.871
2007-02-23,304.14
2007-02-26,306.087
2007-02-27,293.257
2007-02-28,290.661
2007-03-01,286.76
2007-03-02,286.443
2007-03-05,275.747
2007-03-06,282.544
2007-03-07,283.227
2007-03-08,287.316
2007-03-09,286.389
2007-03-12,287.354
2007-03-13,283.792
2007-03-14,280.13
2007-03-15,286.18
2007-03-16,286.596
2007-03-19,289.929
2007-03-20,292.018
2007-03-21,295.519
2007-03-22,296.834
2007-03-23,296.859
2007-03-26,299.344
2007-03-27,301.756
2007-03-28,297.271
2007-03-29,301.458
2007-03-30,301.2
2007-04-02,309.48
2007-04-03,313.056
2007-04-04,313.05
2007-04-05,312.224
2007-04-06,312.224
2007-04-09,310.597
2007-04-10,316.484
2007-04-11,316.852
2007-04-12,319.033
2007-04-13,320.786
2007-04-16,323.14
2007-04-17,323.627
2007-04-18,322.947
2007-04-19,321.46
2007-04-20,322.855
2007-04-23,323.552
2007-04-24,319.352
2007-04-25,323.362
2007-04-26,321.857
2007-04-27,323.47
2007-04-30,322.463
2007-05-01,321.258
2007-05-02,324.137
2007-05-03,326.839
2007-05-04,328.33
2007-05-07,329.783
2007-05-08,325.812
2007-05-09,330.612
2007-05-10,329.261
2007-05-11,328.781
2007-05-14,330.656
2007-05-15,333.114
2007-05-16,330.897
2007-05-17,330.801
2007-05-18,331.879
2007-05-21,339.319
2007-05-22,343.33
2007-05-23,343.79
2007-05-24,340.792
2007-05-25,347.321
2007-05-28,352.926
2007-05-29,352.79
2007-05-30,347.521
2007-05-31,352.271
2007-06-01,353.527
2007-06-04,353.722
2007-06-05,357.72
2007-06-06,349.495
2007-06-07,342.442
2007-06-08,338.861
2007-06-11,344.272
2007-06-12,343.045
2007-06-13,341.361
2007-06-14,343.156
2007-06-15,346.196
2007-06-18,346.871
2007-06-19,350.975
2007-06-20,350.682
2007-06-21,350.733
2007-06-22,356.26
2007-06-25,357.639
2007-06-26,355.99
2007-06-27,352.139
2007-06-28,352.812
2007-06-29,354.428
2007-07-02,359.548
2007-07-03,362.155
2007-07-04,363.947
2007-07-05,363.267
2007-07-06,363.793
2007-07-09,364.684
2007-07-10,367.463
2007-07-11,363.756
2007-07-12,365.384
2007-07-13,367.087
2007-07-16,368.581
2007-07-17,368.741
2007-07-18,371.271
2007-07-19,374.367
2007-07-20,373.677
2007-07-23,375.33
2007-07-24,371.169
2007-07-25,361.747
2007-07-26,354.456
2007-07-27,348.672
2007-07-30,351.064
2007-07-31,353.594
2007-08-01,345.793
2007-08-02,352.102
2007-08-03,353.573
2007-08-06,346.11
2007-08-07,348.149
2007-08-08,350.087
2007-08-09,340.128
2007-08-10,322.984
2007-08-13,328.433
2007-08-14,325.727
2007-08-15,321.148
2007-08-16,291.9
2007-08-17,301.153
2007-08-20,305.092
2007-08-21,300.102
2007-08-22,308.953
2007-08-23,318.141
2007-08-24,321.359
2007-08-27,324.94
2007-08-28,314.009
2007-08-29,312.961
2007-08-30,313.538
2007-08-31,319.661
2007-09-03,328.712
2007-09-04,331.142
2007-09-05,327.617
2007-09-06,329.406
2007-09-07,319.481
2007-09-10,311.226
2007-09-11,318.504
2007-09-12,317.724
2007-09-13,309.677
2007-09-14,302.814
2007-09-17,287.687
2007-09-18,293.562
2007-09-19,308.622
2007-09-20,306.114
2007-09-21,308.763
2007-09-24,306.682
2007-09-25,296.173
2007-09-26,295.881
2007-09-27,301.229
2007-09-28,298.146
2007-10-01,301.705
2007-10-02,305.478
2007-10-03,305.506
2007-10-04,311.27
2007-10-05,314.013
2007-10-08,316.269
2007-10-09,315.11
2007-10-10,321.566
2007-10-11,326.191
2007-10-12,322.124
2007-10-15,320.759
2007-10-16,314.443
2007-10-17,322.496
2007-10-18,323.96
2007-10-19,321.412
2007-10-22,312.508
2007-10-23,316.512
2007-10-24,311.154
2007-10-25,312.468
2007-10-26,313.709
2007-10-29,317.964
2007-10-30,318.113
2007-10-31,319.144
2007-11-01,314.578
2007-11-02,312.595
2007-11-05,310.75
2007-11-06,316.344
2007-11-07,319.556
2007-11-08,315.404
2007-11-09,309.763
2007-11-12,309.615
2007-11-13,310.076
2007-11-14,310.834
2007-11-15,304.925
2007-11-16,298.858
2007-11-19,292.538
2007-11-20,289.313
2007-11-21,283.244
2007-11-22,285.138
2007-11-23,286.912
2007-11-26,286.959
2007-11-27,286.835
2007-11-28,288.694
2007-11-29,290.796
2007-11-30,295.268
2007-12-03,295.135
2007-12-04,297.495
2007-12-05,296.454
2007-12-06,296.062
2007-12-07,298.254
2007-12-10,299.025
2007-12-11,296.81
2007-12-12,294.172
2007-12-13,285.941
2007-12-14,283.597
2007-12-17,281.166
2007-12-18,280.505
2007-12-19,278.849
2007-12-20,274.732
2007-12-21,275.728
2007-12-24,276.769
2007-12-25,276.769
2007-12-26,278.671
2007-12-27,276.487
2007-12-28,277.109
2007-12-31,274.369
2008-01-01,274.369
2008-01-02,274.537
2008-01-03,270.18
2008-01-04,269.16
2008-01-07,262.087
2008-01-08,264.274
2008-01-09,257.537
2008-01-10,252.42
2008-01-11,246.191
2008-01-14,246.492
2008-01-15,239.22
2008-01-16,229.132
2008-01-17,227.973
2008-01-18,224.699
2008-01-21,211.036
2008-01-22,216.913
2008-01-23,215.201
2008-01-24,225.598
2008-01-25,230.35
2008-01-28,231.687
2008-01-29,236.695
2008-01-30,235.801
2008-01-31,236.412
2008-02-01,241.711
2008-02-04,248.976
2008-02-05,236.64
2008-02-06,241.319
2008-02-07,235.024
2008-02-08,238.24
2008-02-11,235.364
2008-02-12,239.496
2008-02-13,238.978
2008-02-14,242.532
2008-02-15,242.606
2008-02-18,245.425
2008-02-19,247.235
2008-02-20,245.295
2008-02-21,248.386
2008-02-22,248.217
2008-02-25,248.975
2008-02-26,249.702
2008-02-27,252.202
2008-02-28,249.627
2008-02-29,247.83
2008-03-03,247.199
2008-03-04,246.136
2008-03-05,248.707
2008-03-06,248.495
2008-03-07,246.197
2008-03-10,243.977
2008-03-11,244.471
2008-03-12,248.654
2008-03-13,245.107
2008-03-14,244.274
2008-03-17,240.983
2008-03-18,247.433
2008-03-19,246.29
2008-03-20,243.084
2008-03-21,243.084
2008-03-24,242.737
2008-03-25,253.325
2008-03-26,255.797
2008-03-27,260.869
2008-03-28,261.688
2008-03-31,261.683
2008-04-01,262.65
2008-04-02,263.91
2008-04-03,264.589
2008-04-04,265.526
2008-04-07,266.513
2008-04-08,267.54
2008-04-09,270.333
2008-04-10,270.977
2008-04-11,272.294
2008-04-14,272.795
2008-04-15,273.687
2008-04-16,280.553
2008-04-17,281.018
2008-04-18,279.578
2008-04-21,281.862
2008-04-22,283.328
2008-04-23,280.928
2008-04-24,275.768
2008-04-25,276.775
2008-04-28,277.783
2008-04-29,275.888
2008-04-30,275.01
2008-05-01,272.917
2008-05-02,273.463
2008-05-05,274.143
2008-05-06,275.632
2008-05-07,273.668
2008-05-08,274.496
2008-05-09,274.821
2008-05-12,277.694
2008-05-13,277.523
2008-05-14,277.478
2008-05-15,277.232
2008-05-16,279.368
2008-05-19,279.339
2008-05-20,277.96
2008-05-21,278.894
2008-05-22,275.55
2008-05-23,274.673
2008-05-26,272.119
2008-05-27,262.879
2008-05-28,260.516
2008-05-29,258.273
2008-05-30,259.31
2008-06-02,259.507
2008-06-03,259.385
2008-06-04,256.868
2008-06-05,259.412
2008-06-06,258.019
2008-06-09,256.505
2008-06-10,252.394
2008-06-11,247.549
2008-06-12,247.582
2008-06-13,245.393
2008-06-16,247.94
2008-06-17,251.325
2008-06-18,248.004
2008-06-19,242.598
2008-06-20,240.765
2008-06-23,234.563
2008-06-24,232.781
2008-06-25,237.344
2008-06-26,233.766
2008-06-27,230.831
2008-06-30,226.525
2008-07-01,211.511
2008-07-02,218.305
2008-07-03,214.707
2008-07-04,215.529
2008-07-07,220.622
2008-07-08,223.129
2008-07-09,229.689
2008-07-10,227.764
2008-07-11,223.789
2008-07-14,221.338
2008-07-15,216.394
2008-07-16,212.264
2008-07-17,218.416
2008-07-18,222.883
2008-07-21,227.359
2008-07-22,229.625
2008-07-23,234.021
2008-07-24,228.77
2008-07-25,226.785
2008-07-28,221.967
2008-07-29,221.579
2008-07-30,221.961
2008-07-31,223.554
2008-08-01,221.916
2008-08-04,222.652
2008-08-05,227.505
2008-08-06,229.031
2008-08-07,227.638
2008-08-08,224.331
2008-08-11,226.62
2008-08-12,225.795
2008-08-13,224.053
2008-08-14,227.276
2008-08-15,225.99
2008-08-18,225.816
2008-08-19,220.63
2008-08-20,218.801
2008-08-21,222.765
2008-08-22,225.894
2008-08-25,225.977
2008-08-26,225.956
2008-08-27,223.964
2008-08-28,224.884
2008-08-29,222.532
2008-09-01,219.692
2008-09-02,222.131
2008-09-03,223.825
2008-09-04,220.021
2008-09-05,213.361
2008-09-08,217.358
2008-09-09,212.579
2008-09-10,210.385
2008-09-11,206.463
2008-09-12,212.286
2008-09-15,208.414
2008-09-16,204.458
2008-09-17,202.873
2008-09-18,196.363
2008-09-19,207.345
2008-09-22,207.973
2008-09-23,204.385
2008-09-24,202.74
2008-09-25,204.505
2008-09-26,200.529
2008-09-29,193.1
2008-09-30,188.282
2008-10-01,188.072
2008-10-02,184.419
2008-10-03,183.014
2008-10-06,167.603
2008-10-07,162.874
2008-10-08,156.139
2008-10-09,153.853
2008-10-10,145.739
2008-10-13,164.597
2008-10-14,175.621
2008-10-15,169.166
2008-10-16,157.421
2008-10-17,161.307
2008-10-20,162.219
2008-10-21,160.566
2008-10-22,153.743
2008-10-23,154.274
2008-10-24,146.698
2008-10-27,140.119
2008-10-28,140.667
2008-10-29,151.222
2008-10-30,152.046
2008-10-31,152.202
2008-11-03,154.253
2008-11-04,161.322
2008-11-05,157.661
2008-11-06,153.178
2008-11-07,155.564
2008-11-10,154.71
2008-11-11,148.165
2008-11-12,147.442
2008-11-13,147.972
2008-11-14,149.143
2008-11-17,148.064
2008-11-18,147.667
2008-11-19,143.203
2008-11-20,137.891
2008-11-21,135.329
2008-11-24,143.176
2008-11-25,143.374
2008-11-26,143.149
2008-11-27,143.386
2008-11-28,139.966
2008-12-01,137.594
2008-12-02,138.991
2008-12-03,139.22
2008-12-04,138.502
2008-12-05,135.562
2008-12-08,143.439
2008-12-09,142.483
2008-12-10,142.406
2008-12-11,145.019
2008-12-12,144.427
2008-12-15,147.235
2008-12-16,148.761
2008-12-17,155.879
2008-12-18,161.063
2008-12-19,156.692
2008-12-22,154.911
2008-12-23,156.015
2008-12-24,155.946
2008-12-25,155.946
2008-12-26,156.698
2008-12-29,159.074
2008-12-30,159.921
2008-12-31,158.52
2009-01-01,158.52
2009-01-02,157.8
2009-01-05,158.118
2009-01-06,158.271
2009-01-07,159.573
2009-01-08,160.917
2009-01-09,160.161
2009-01-12,159.516
2009-01-13,156.91
2009-01-14,152.492
2009-01-15,151.625
2009-01-16,155.464
2009-01-19,151.898
2009-01-20,149.009
2009-01-21,148.393
2009-01-22,149.943
2009-01-23,146.975
2009-01-26,151.817
2009-01-27,151.261
2009-01-28,154.285
2009-01-29,152.037
2009-01-30,149.578
2009-02-02,148.372
2009-02-03,149.873
2009-02-04,149.15
2009-02-05,146.903
2009-02-06,148.993
2009-02-09,152.738
2009-02-10,153.022
2009-02-11,151.673
2009-02-12,148.593
2009-02-13,150.754
2009-02-16,147.286
2009-02-17,141.913
2009-02-18,139.89
2009-02-19,140.177
2009-02-20,137.7
2009-02-23,141.229
2009-02-24,140.19
2009-02-25,141.163
2009-02-26,143.009
2009-02-27,142.578
2009-03-02,139.913
2009-03-03,138.075
2009-03-04,139.618
2009-03-05,137.141
2009-03-06,137.472
2009-03-09,139.246
2009-03-10,141.089
2009-03-11,141.903
2009-03-12,142.763
2009-03-13,144.669
2009-03-16,147.305
2009-03-17,146.843
2009-03-18,149.919
2009-03-19,159.198
2009-03-20,157.456
2009-03-23,160.527
2009-03-24,159.515
2009-03-25,160.677
2009-03-26,161.349
2009-03-27,157.946
2009-03-30,154.253
2009-03-31,157.853
2009-04-01,159.142
2009-04-02,165.417
2009-04-03,167.903
2009-04-06,168.858
2009-04-07,165.498
2009-04-08,166.142
2009-04-09,168.186
2009-04-10,168.186
2009-04-13,169.612
2009-04-14,170.643
2009-04-15,169.664
2009-04-16,172.753
2009-04-17,174.126
2009-04-20,168.876
2009-04-21,170.935
2009-04-22,171.38
2009-04-23,173.039
2009-04-24,178.935
2009-04-27,177.746
2009-04-28,175.01
2009-04-29,181.448
2009-04-30,184.387
2009-05-01,184.415
2009-05-04,192.24
2009-05-05,193.97
2009-05-06,196.401
2009-05-07,200.536
2009-05-08,202.452
2009-05-11,202.335
2009-05-12,194.161
2009-05-13,188.972
2009-05-14,193.204
2009-05-15,196.655
2009-05-18,198.758
2009-05-19,202.433
2009-05-20,206.815
2009-05-21,202.786
2009-05-22,207.939
2009-05-25,208.716
2009-05-26,208.361
2009-05-27,207.876
2009-05-28,205.988
2009-05-29,203.865
2009-06-01,207.556
2009-06-02,210.312
2009-06-03,207.604
2009-06-04,206.243
2009-06-05,202.819
2009-06-08,197.136
2009-06-09,199.608
2009-06-10,200.923
2009-06-11,202.506
2009-06-12,200.994
2009-06-15,196.974
2009-06-16,197.195
2009-06-17,192.271
2009-06-18,194.093
2009-06-19,197.5
2009-06-22,193.481
2009-06-23,191.587
2009-06-24,194.492
2009-06-25,192.036
2009-06-26,194.268
2009-06-29,196.193
2009-06-30,196.606
2009-07-01,201.307
2009-07-02,196.919
2009-07-03,195.951
2009-07-06,192.99
2009-07-07,193.757
2009-07-08,189.956
2009-07-09,192.724
2009-07-10,190.002
2009-07-13,192.44
2009-07-14,192.9
2009-07-15,195.942
2009-07-16,196.161
2009-07-17,195.93
2009-07-20,198.389
2009-07-21,199.566
2009-07-22,201.676
2009-07-23,203.959
2009-07-24,201.938
2009-07-27,203.615
2009-07-28,201.984
2009-07-29,200.421
2009-07-30,201.151
2009-07-31,202.787
2009-08-03,206.821
2009-08-04,207.272
2009-08-05,209.001
2009-08-06,209.885
2009-08-07,209.13
2009-08-10,208.594
2009-08-11,208.12
2009-08-12,209.603
2009-08-13,212.858
2009-08-14,214.03
2009-08-17,208.523
2009-08-18,211.974
2009-08-19,214.587
2009-08-20,222.278
2009-08-21,227.159
2009-08-24,229.412
2009-08-25,229.227
2009-08-26,227.562
2009-08-27,226.115
2009-08-28,228.891
2009-08-31,226.257
2009-09-01,220.747
2009-09-02,215.731
2009-09-03,218.689
2009-09-04,221.29
2009-09-07,227.315
2009-09-08,231.093
2009-09-09,236.174
2009-09-10,237.184
2009-09-11,241.392
2009-09-14,243.525
2009-09-15,246.937
2009-09-16,250.367
2009-09-17,251.846
2009-09-18,251.868
2009-09-21,249.25
2009-09-22,255.553
2009-09-23,258.082
2009-09-24,255.012
2009-09-25,254.913
2009-09-28,254.924
2009-09-29,253.222
2009-09-30,254.102
2009-10-01,251.885
2009-10-02,249.06
2009-10-05,252.254
2009-10-06,256.567
2009-10-07,258.181
2009-10-08,262.874
2009-10-09,263.548
2009-10-12,269.004
2009-10-13,266.411
2009-10-14,270.479
2009-10-15,269.327
2009-10-16,265.787
2009-10-19,269.985
2009-10-20,268.318
2009-10-21,266.868
2009-10-22,262.925
2009-10-23,264.666
2009-10-26,257.733
2009-10-27,251.141
2009-10-28,241.671
2009-10-29,249.693
2009-10-30,246.017
2009-11-02,246.518
2009-11-03,240.043
2009-11-04,246.561
2009-11-05,249.053
2009-11-06,247.758
2009-11-09,252.749
2009-11-10,250.977
2009-11-11,252.912
2009-11-12,250.195
2009-11-13,249.107
2009-11-16,253.607
2009-11-17,249.603
2009-11-18,252.77
2009-11-19,248.27
2009-11-20,247.611
2009-11-23,252.915
2009-11-24,251.757
2009-11-25,252.783
2009-11-26,245.725
2009-11-27,248.118
2009-11-30,246.516
2009-12-01,251.17
2009-12-02,249.389
2009-12-03,250.42
2009-12-04,247.907
2009-12-07,246.739
2009-12-08,243.935
2009-12-09,239.92
2009-12-10,239.77
2009-12-11,238.42
2009-12-14,238.9
2009-12-15,236.558
2009-12-16,238.33
2009-12-17,230.786
2009-12-18,231.028
2009-12-21,236.421
2009-12-22,236.06
2009-12-23,236.498
2009-12-24,239.247
2009-12-25,239.247
2009-12-28,238.968
2009-12-29,239.645
2009-12-30,237.893
2009-12-31,239.769
2010-01-01,239.769
2010-01-04,243.921
2010-01-05,245.3
2010-01-06,246.72
2010-01-07,247.095
2010-01-08,249.155
2010-01-11,253.322
2010-01-12,250.048
2010-01-13,250.297
2010-01-14,249.517
2010-01-15,243.938
2010-01-18,245.372
2010-01-19,243.644
2010-01-20,237.249
2010-01-21,232.046
2010-01-22,230.425
2010-01-25,233.66
2010-01-26,231.516
2010-01-27,229.338
2010-01-28,225.001
2010-01-29,224.173
2010-02-01,228.141
2010-02-02,229.418
2010-02-03,224.15
2010-02-04,209.209
2010-02-05,205.386
2010-02-08,206.927
2010-02-09,208.723
2010-02-10,212.71
2010-02-11,209.594
2010-02-12,208.104
2010-02-15,206.226
2010-02-16,206.227
2010-02-17,207.34
2010-02-18,208.109
2010-02-19,207.131
2010-02-22,208.639
2010-02-23,205.017
2010-02-24,205.113
2010-02-25,200.756
2010-02-26,204.639
2010-03-01,205.038
2010-03-02,207.137
2010-03-03,212.288
2010-03-04,210.487
2010-03-05,214.129
2010-03-08,213.201
2010-03-09,210.742
2010-03-10,215.367
2010-03-11,218.672
2010-03-12,221.031
2010-03-15,218.424
2010-03-16,222.142
2010-03-17,224.292
2010-03-18,220.279
2010-03-19,216.8
2010-03-22,216.471
2010-03-23,217.643
2010-03-24,213.594
2010-03-25,215.178
2010-03-26,218.313
2010-03-29,220.327
2010-03-30,218.193
2010-03-31,218.325
2010-04-01,220.88
2010-04-02,220.88
2010-04-05,220.374
2010-04-06,219.698
2010-04-07,218.384
2010-04-08,216.632
2010-04-09,221.168
2010-04-12,224.167
2010-04-13,222.5
2010-04-14,225.934
2010-04-15,224.718
2010-04-16,218.792
2010-04-19,216.884
2010-04-20,218.215
2010-04-21,211.194
2010-04-22,205.475
2010-04-23,209.975
2010-04-26,205.212
2010-04-27,191.737
2010-04-28,183.257
2010-04-29,195.667
2010-04-30,196.995
2010-05-03,197.657
2010-05-04,186.04
2010-05-05,182.38
2010-05-06,177.311
2010-05-07,171.348
2010-05-10,189.752
2010-05-11,184.499
2010-05-12,188.106
2010-05-13,184.471
2010-05-14,175.973
2010-05-17,174.212
2010-05-18,176.214
2010-05-19,172.086
2010-05-20,168.607
2010-05-21,174.363
2010-05-24,171.077
2010-05-25,163.37
2010-05-26,167.347
2010-05-27,170.319
2010-05-28,171.495
2010-05-31,170.121
2010-06-01,170.952
2010-06-02,168.205
2010-06-03,172.014
2010-06-04,164.903
2010-06-07,163.221
2010-06-08,161.976
2010-06-09,163.754
2010-06-10,168.042
2010-06-11,170.348
2010-06-14,174.487
2010-06-15,175.817
2010-06-16,176.04
2010-06-17,175.822
2010-06-18,181.179
2010-06-21,184.758
2010-06-22,183.317
2010-06-23,181.291
2010-06-24,176.816
2010-06-25,176.084
2010-06-28,178.538
2010-06-29,171.171
2010-06-30,172.921
2010-07-01,173.233
2010-07-02,175.98
2010-07-05,175.305
2010-07-06,181.804
2010-07-07,183.228
2010-07-08,186.91
2010-07-09,183.931
2010-07-12,183.255
2010-07-13,185.237
2010-07-14,184.272
2010-07-15,185.526
2010-07-16,184.507
2010-07-19,184.381
2010-07-20,183.62
2010-07-21,183.724
2010-07-22,187.904
2010-07-23,184.685
2010-07-26,188.085
2010-07-27,189.097
2010-07-28,191.084
2010-07-29,191.704
2010-07-30,190.484
2010-08-02,196.116
2010-08-03,197.968
2010-08-04,196.596
2010-08-05,196.844
2010-08-06,195.006
2010-08-09,197.866
2010-08-10,194.345
2010-08-11,186.994
2010-08-12,185.624
2010-08-13,184.096
2010-08-16,187.644
2010-08-17,190.388
2010-08-18,189.07
2010-08-19,187.039
2010-08-20,183.472
2010-08-23,183.735
2010-08-24,181.484
2010-08-25,178.684
2010-08-26,182.993
2010-08-27,184.732
2010-08-30,185.127
2010-08-31,185.365
2010-09-01,188.799
2010-09-02,187.991
2010-09-03,189.036
2010-09-06,189.837
2010-09-07,185.737
2010-09-08,185.047
2010-09-09,186.037
2010-09-10,184.844
2010-09-13,188.472
2010-09-14,190.733
2010-09-15,190.03
2010-09-16,189.371
2010-09-17,186.66
2010-09-20,186.428
2010-09-21,188.351
2010-09-22,189.582
