Date,FRANCE SMALL GROWTH Small Cap
2010-09-20,645.528
2010-09-21,651.25
2010-09-22,658.0
2010-09-23,653.159
2010-09-24,670.226
2010-09-27,675.291
2010-09-28,680.334
2010-09-29,683.43
2010-09-30,686.328
2010-10-01,693.704
2010-10-04,688.287
2010-10-05,707.355
2010-10-06,711.35
2010-10-07,713.041
2010-10-08,713.829
2010-10-11,720.598
2010-10-12,717.562
2010-10-13,736.12
2010-10-14,741.931
2010-10-15,739.657
2010-10-18,738.29
2010-10-19,728.338
2010-10-20,742.097
2010-10-21,757.355
2010-10-22,759.616
2010-10-25,769.506
2010-10-26,763.108
2010-10-27,755.192
2010-10-28,758.766
2010-10-29,763.96
2010-11-01,770.105
2010-11-02,778.832
2010-11-03,774.879
2010-11-04,796.037
2010-11-05,787.172
2010-11-08,780.267
2010-11-09,789.624
2010-11-10,764.108
2010-11-11,756.06
2010-11-12,754.738
2010-11-15,759.175
2010-11-16,737.144
2010-11-17,741.418
2010-11-18,758.469
2010-11-19,762.276
2010-11-22,756.501
2010-11-23,729.427
2010-11-24,736.289
2010-11-25,739.358
2010-11-26,725.466
2010-11-29,705.983
2010-11-30,698.997
2010-12-01,722.363
2010-12-02,743.26
2010-12-03,762.966
2010-12-06,761.195
2010-12-07,772.038
2010-12-08,764.61
2010-12-09,758.635
2010-12-10,757.647
2010-12-13,774.204
2010-12-14,773.14
2010-12-15,773.308
2010-12-16,763.929
2010-12-17,759.177
2010-12-20,762.695
2010-12-21,772.429
2010-12-22,774.403
2010-12-23,772.441
2010-12-24,771.383
2010-12-27,767.583
2010-12-28,767.318
2010-12-29,776.018
2010-12-30,785.52
2010-12-31,796.064
2011-01-03,799.213
2011-01-04,798.672
2011-01-05,785.565
2011-01-06,784.472
2011-01-07,778.804
2011-01-10,769.245
2011-01-11,784.525
2011-01-12,797.647
2011-01-13,809.046
2011-01-14,807.102
2011-01-17,804.424
2011-01-18,821.06
2011-01-19,818.704
2011-01-20,798.462
2011-01-21,812.412
2011-01-24,810.001
2011-01-25,813.159
2011-01-26,830.512
2011-01-27,835.621
2011-01-28,824.678
2011-01-31,822.946
2011-02-01,838.704
2011-02-02,836.709
2011-02-03,821.397
2011-02-04,819.671
2011-02-07,829.495
2011-02-08,845.143
2011-02-09,844.092
2011-02-10,830.441
2011-02-11,831.04
2011-02-14,832.58
2011-02-15,835.968
2011-02-16,837.383
2011-02-17,837.49
2011-02-18,843.863
2011-02-21,837.109
2011-02-22,827.737
2011-02-23,818.383
2011-02-24,812.672
2011-02-25,827.515
2011-02-28,842.894
2011-03-01,842.999
2011-03-02,846.388
2011-03-03,855.522
2011-03-04,851.579
2011-03-07,857.155
2011-03-08,853.546
2011-03-09,852.717
2011-03-10,831.46
2011-03-11,822.099
2011-03-14,821.694
2011-03-15,804.42
2011-03-16,788.303
2011-03-17,811.078
2011-03-18,829.179
2011-03-21,852.398
2011-03-22,849.079
2011-03-23,843.902
2011-03-24,864.272
2011-03-25,868.65
2011-03-28,870.432
2011-03-29,873.528
2011-03-30,877.372
2011-03-31,878.104
2011-04-01,887.324
2011-04-04,935.066
2011-04-05,930.751
2011-04-06,942.965
2011-04-07,935.768
2011-04-08,949.572
2011-04-11,950.794
2011-04-12,941.23
2011-04-13,951.338
2011-04-14,947.869
2011-04-15,946.975
2011-04-18,919.365
2011-04-19,931.269
2011-04-20,959.3
2011-04-21,961.767
2011-04-22,961.767
2011-04-25,961.074
2011-04-26,973.294
2011-04-27,974.66
2011-04-28,989.581
2011-04-29,989.425
2011-05-02,1001.112
2011-05-03,993.384
2011-05-04,984.47
2011-05-05,972.46
2011-05-06,971.457
2011-05-09,962.296
2011-05-10,973.326
2011-05-11,964.662
2011-05-12,953.942
2011-05-13,954.841
2011-05-16,953.725
2011-05-17,938.921
2011-05-18,945.226
2011-05-19,948.932
2011-05-20,939.593
2011-05-23,916.965
2011-05-24,928.317
2011-05-25,926.779
2011-05-26,930.313
2011-05-27,951.901
2011-05-30,954.694
2011-05-31,970.183
2011-06-01,975.93
2011-06-02,971.074
2011-06-03,985.619
2011-06-06,985.858
2011-06-07,990.346
2011-06-08,976.159
2011-06-09,976.015
2011-06-10,958.035
2011-06-13,956.482
2011-06-14,968.762
2011-06-15,950.216
2011-06-16,932.941
2011-06-17,939.666
2011-06-20,933.355
2011-06-21,952.37
2011-06-22,954.94
2011-06-23,921.853
2011-06-24,924.35
2011-06-27,929.296
2011-06-28,938.403
2011-06-29,952.93
2011-06-30,971.256
2011-07-01,972.316
2011-07-04,981.757
2011-07-05,973.288
2011-07-06,962.353
2011-07-07,972.209
2011-07-08,956.592
2011-07-11,920.446
2011-07-12,915.776
2011-07-13,933.624
2011-07-14,926.184
2011-07-15,917.695
2011-07-18,897.509
2011-07-19,923.2
2011-07-20,932.952
2011-07-21,956.734
2011-07-22,961.91
2011-07-25,959.655
2011-07-26,961.416
2011-07-27,940.389
2011-07-28,921.327
2011-07-29,912.176
2011-08-01,894.583
2011-08-02,872.664
2011-08-03,852.555
2011-08-04,808.545
2011-08-05,800.546
2011-08-08,748.791
2011-08-09,767.827
2011-08-10,759.842
2011-08-11,785.185
2011-08-12,810.971
2011-08-15,836.308
2011-08-16,827.127
2011-08-17,833.187
2011-08-18,780.066
2011-08-19,778.831
2011-08-22,783.162
2011-08-23,788.39
2011-08-24,803.452
2011-08-25,810.984
2011-08-26,810.24
2011-08-29,835.335
2011-08-30,834.948
2011-08-31,855.082
2011-09-01,847.247
2011-09-02,826.436
2011-09-05,789.747
2011-09-06,782.516
2011-09-07,800.315
2011-09-08,807.385
2011-09-09,773.6
2011-09-12,740.973
2011-09-13,745.23
2011-09-14,751.767
2011-09-15,768.349
2011-09-16,775.299
2011-09-19,750.668
2011-09-20,761.08
2011-09-21,758.631
2011-09-22,714.452
2011-09-23,718.94
2011-09-26,718.553
2011-09-27,759.058
2011-09-28,753.041
2011-09-29,755.698
2011-09-30,737.254
2011-10-03,712.072
2011-10-04,692.65
2011-10-05,708.402
2011-10-06,731.962
2011-10-07,738.007
2011-10-10,761.567
2011-10-11,765.148
2011-10-12,787.141
2011-10-13,779.0
2011-10-14,791.468
2011-10-17,773.578
2011-10-18,763.581
2011-10-19,766.684
2011-10-20,742.357
2011-10-21,762.38
2011-10-24,774.13
2011-10-25,774.539
2011-10-26,771.377
2011-10-27,811.619
2011-10-28,812.263
2011-10-31,786.671
2011-11-01,740.565
2011-11-02,751.55
2011-11-03,763.569
2011-11-04,760.295
2011-11-07,756.261
2011-11-08,763.387
2011-11-09,741.512
2011-11-10,735.39
2011-11-11,756.814
2011-11-14,750.608
2011-11-15,736.532
2011-11-16,733.372
2011-11-17,721.079
2011-11-18,716.913
2011-11-21,697.129
2011-11-22,687.354
2011-11-23,668.662
2011-11-24,670.884
2011-11-25,672.576
2011-11-28,698.079
2011-11-29,699.707
2011-11-30,730.734
2011-12-01,725.708
2011-12-02,725.456
2011-12-05,739.117
2011-12-06,731.373
2011-12-07,734.489
2011-12-08,720.062
2011-12-09,731.443
2011-12-12,708.778
2011-12-13,703.453
2011-12-14,679.61
2011-12-15,685.052
2011-12-16,684.266
2011-12-19,682.411
2011-12-20,697.425
2011-12-21,692.226
2011-12-22,698.424
2011-12-23,702.961
2011-12-26,702.961
2011-12-27,705.495
2011-12-28,697.705
2011-12-29,699.987
2011-12-30,711.766
2012-01-02,721.845
2012-01-03,731.765
2012-01-04,719.576
2012-01-05,713.815
2012-01-06,709.443
2012-01-09,711.244
2012-01-10,720.903
2012-01-11,718.158
2012-01-12,731.849
2012-01-13,721.156
2012-01-16,725.117
2012-01-17,736.321
2012-01-18,750.155
2012-01-19,757.931
2012-01-20,756.693
2012-01-23,760.951
2012-01-24,753.929
2012-01-25,753.549
2012-01-26,775.324
2012-01-27,773.595
2012-01-30,764.095
2012-01-31,778.867
2012-02-01,799.747
2012-02-02,800.878
2012-02-03,806.498
2012-02-06,806.952
2012-02-07,812.48
2012-02-08,813.967
2012-02-09,817.339
2012-02-10,810.719
2012-02-13,814.33
2012-02-14,811.25
2012-02-15,815.62
2012-02-16,805.557
2012-02-17,814.953
2012-02-20,821.502
2012-02-21,816.46
2012-02-22,810.722
2012-02-23,812.667
2012-02-24,839.079
2012-02-27,833.311
2012-02-28,836.134
2012-02-29,838.102
2012-03-01,842.402
2012-03-02,835.339
2012-03-05,832.074
2012-03-06,802.431
2012-03-07,807.274
2012-03-08,844.017
2012-03-09,836.521
2012-03-12,842.426
2012-03-13,853.0
2012-03-14,846.944
2012-03-15,855.283
2012-03-16,862.74
2012-03-19,868.357
2012-03-20,860.274
2012-03-21,859.452
2012-03-22,847.472
2012-03-23,854.061
2012-03-26,870.123
2012-03-27,868.78
2012-03-28,863.481
2012-03-29,853.455
2012-03-30,866.534
2012-04-02,875.571
2012-04-03,877.07
2012-04-04,841.845
2012-04-05,840.284
2012-04-06,840.284
2012-04-09,840.766
2012-04-10,823.05
2012-04-11,832.707
2012-04-12,850.223
2012-04-13,843.693
2012-04-16,840.939
2012-04-17,858.391
2012-04-18,854.927
2012-04-19,847.772
2012-04-20,848.881
2012-04-23,824.525
2012-04-24,847.211
2012-04-25,862.387
2012-04-26,875.053
2012-04-27,879.57
2012-04-30,878.307
2012-05-01,877.61
2012-05-02,879.504
2012-05-03,876.372
2012-05-04,853.343
2012-05-07,855.862
2012-05-08,836.765
2012-05-09,834.824
2012-05-10,841.755
2012-05-11,842.55
2012-05-14,824.742
2012-05-15,820.066
2012-05-16,814.078
2012-05-17,804.211
2012-05-18,790.034
2012-05-21,795.747
2012-05-22,808.968
2012-05-23,781.822
2012-05-24,784.236
2012-05-25,775.623
2012-05-28,784.65
2012-05-29,795.226
2012-05-30,772.683
2012-05-31,774.087
2012-06-01,756.612
2012-06-04,759.307
2012-06-05,759.77
2012-06-06,779.753
2012-06-07,801.803
2012-06-08,788.759
2012-06-11,791.468
2012-06-12,780.27
2012-06-13,786.575
2012-06-14,779.847
2012-06-15,792.152
2012-06-18,793.752
2012-06-19,809.991
2012-06-20,819.224
2012-06-21,811.843
2012-06-22,796.719
2012-06-25,779.802
2012-06-26,775.083
2012-06-27,788.103
2012-06-28,781.253
2012-06-29,824.18
2012-07-02,835.922
2012-07-03,846.384
2012-07-04,842.549
2012-07-05,829.714
2012-07-06,813.752
2012-07-09,810.439
2012-07-10,814.219
2012-07-11,812.258
2012-07-12,800.663
2012-07-13,810.643
2012-07-16,818.092
2012-07-17,823.352
2012-07-18,837.431
2012-07-19,849.965
2012-07-20,838.349
2012-07-23,814.949
2012-07-24,812.403
2012-07-25,815.63
2012-07-26,840.907
2012-07-27,854.539
2012-07-30,853.677
2012-07-31,856.351
2012-08-01,858.04
2012-08-02,837.773
2012-08-03,864.346
2012-08-06,883.778
2012-08-07,885.753
2012-08-08,880.287
2012-08-09,875.495
2012-08-10,869.319
2012-08-13,867.662
2012-08-14,866.205
2012-08-15,864.175
2012-08-16,873.29
2012-08-17,874.459
2012-08-20,872.03
2012-08-21,886.818
2012-08-22,880.288
2012-08-23,885.658
2012-08-24,875.551
2012-08-27,880.197
2012-08-28,881.545
2012-08-29,879.485
2012-08-30,873.794
2012-08-31,886.25
2012-09-03,881.899
2012-09-04,875.018
2012-09-05,875.722
2012-09-06,894.888
2012-09-07,912.583
2012-09-10,911.765
2012-09-11,915.549
2012-09-12,923.16
2012-09-13,917.373
2012-09-14,944.724
2012-09-17,943.775
2012-09-18,929.213
2012-09-19,931.562
2012-09-20,917.107
2012-09-21,922.21
2012-09-24,908.728
2012-09-25,919.737
2012-09-26,897.098
2012-09-27,900.41
2012-09-28,900.744
2012-10-01,909.567
2012-10-02,912.511
2012-10-03,906.676
2012-10-04,914.366
2012-10-05,925.623
2012-10-08,913.081
2012-10-09,905.044
2012-10-10,895.536
2012-10-11,899.038
2012-10-12,895.654
2012-10-15,894.6
2012-10-16,909.481
2012-10-17,922.21
2012-10-18,921.448
2012-10-19,914.446
2012-10-22,913.447
2012-10-23,897.342
2012-10-24,897.638
2012-10-25,899.031
2012-10-26,898.578
2012-10-29,893.458
2012-10-30,907.852
2012-10-31,902.175
2012-11-01,913.387
2012-11-02,913.467
2012-11-05,903.307
2012-11-06,905.564
2012-11-07,896.407
2012-11-08,889.15
2012-11-09,886.562
2012-11-12,881.975
2012-11-13,878.199
2012-11-14,874.776
2012-11-15,872.104
2012-11-16,861.778
2012-11-19,881.888
2012-11-20,888.884
2012-11-21,895.659
2012-11-22,911.225
2012-11-23,925.618
2012-11-26,917.397
2012-11-27,920.963
2012-11-28,920.279
2012-11-29,934.459
2012-11-30,940.083
2012-12-03,943.508
2012-12-04,948.52
2012-12-05,949.236
2012-12-06,948.999
2012-12-07,942.847
2012-12-10,946.451
2012-12-11,958.988
2012-12-12,966.79
2012-12-13,970.445
2012-12-14,978.447
2012-12-17,991.203
2012-12-18,1011.513
2012-12-19,1021.177
2012-12-20,1017.296
2012-12-21,1002.977
2012-12-24,1000.586
2012-12-25,1000.586
2012-12-26,1002.633
2012-12-27,1011.941
2012-12-28,1004.583
2012-12-31,1004.541
2013-01-01,1004.541
2013-01-02,1031.906
2013-01-03,1035.46
2013-01-04,1038.827
2013-01-07,1057.126
2013-01-08,1048.119
2013-01-09,1050.417
2013-01-10,1064.102
2013-01-11,1075.802
2013-01-14,1093.246
2013-01-15,1085.827
2013-01-16,1084.412
2013-01-17,1099.892
2013-01-18,1093.141
2013-01-21,1098.27
2013-01-22,1092.706
2013-01-23,1104.655
2013-01-24,1111.853
2013-01-25,1121.596
2013-01-28,1117.769
2013-01-29,1113.693
2013-01-30,1109.691
2013-01-31,1108.641
2013-02-01,1147.787
2013-02-04,1127.395
2013-02-05,1127.055
2013-02-06,1129.439
2013-02-07,1103.493
2013-02-08,1113.343
2013-02-11,1116.763
2013-02-12,1127.129
2013-02-13,1125.04
2013-02-14,1111.472
2013-02-15,1115.213
2013-02-18,1115.869
2013-02-19,1129.591
2013-02-20,1120.677
2013-02-21,1089.603
2013-02-22,1088.315
2013-02-25,1094.074
2013-02-26,1062.796
2013-02-27,1076.739
2013-02-28,1068.415
2013-03-01,1056.463
2013-03-04,1054.932
2013-03-05,1079.882
2013-03-06,1070.486
2013-03-07,1082.146
2013-03-08,1082.04
2013-03-11,1084.483
2013-03-12,1087.1
2013-03-13,1079.912
2013-03-14,1093.115
2013-03-15,1100.349
2013-03-18,1088.388
2013-03-19,1073.346
2013-03-20,1081.626
2013-03-21,1069.743
2013-03-22,1068.899
2013-03-25,1052.994
2013-03-26,1054.271
2013-03-27,1035.008
2013-03-28,1042.649
2013-03-29,1042.649
2013-04-01,1043.137
2013-04-02,1043.314
2013-04-03,1039.098
2013-04-04,1043.255
2013-04-05,1034.702
2013-04-08,1030.031
2013-04-09,1041.992
2013-04-10,1062.266
2013-04-11,1073.337
2013-04-12,1061.849
2013-04-15,1049.54
2013-04-16,1041.244
2013-04-17,1011.631
2013-04-18,1009.29
2013-04-19,1013.91
2013-04-22,1009.251
2013-04-23,1031.362
2013-04-24,1039.622
2013-04-25,1053.277
2013-04-26,1048.527
2013-04-29,1064.716
2013-04-30,1073.054
2013-05-01,1073.787
2013-05-02,1058.729
2013-05-03,1068.769
2013-05-06,1066.897
2013-05-07,1081.569
2013-05-08,1093.792
2013-05-09,1095.728
2013-05-10,1089.559
2013-05-13,1089.417
2013-05-14,1091.713
2013-05-15,1086.256
2013-05-16,1095.737
2013-05-17,1096.742
2013-05-20,1110.74
2013-05-21,1113.375
2013-05-22,1109.422
2013-05-23,1085.695
2013-05-24,1090.346
2013-05-27,1101.361
2013-05-28,1113.524
2013-05-29,1116.713
2013-05-30,1135.741
2013-05-31,1133.069
2013-06-03,1128.444
2013-06-04,1138.148
2013-06-05,1124.967
2013-06-06,1138.353
2013-06-07,1148.957
2013-06-10,1151.752
2013-06-11,1149.271
2013-06-12,1151.449
2013-06-13,1146.75
2013-06-14,1161.788
2013-06-17,1168.498
2013-06-18,1173.69
2013-06-19,1185.36
2013-06-20,1150.516
2013-06-21,1132.556
2013-06-24,1098.052
2013-06-25,1101.067
2013-06-26,1103.071
2013-06-27,1129.266
2013-06-28,1128.572
2013-07-01,1134.24
2013-07-02,1128.274
2013-07-03,1115.258
2013-07-04,1133.977
2013-07-05,1119.413
2013-07-08,1134.987
2013-07-09,1135.259
2013-07-10,1141.9
2013-07-11,1161.266
2013-07-12,1167.556
2013-07-15,1164.493
2013-07-16,1172.907
2013-07-17,1167.262
2013-07-18,1185.252
2013-07-19,1197.535
2013-07-22,1216.907
2013-07-23,1212.087
2013-07-24,1221.889
2013-07-25,1223.714
2013-07-26,1213.56
2013-07-29,1226.669
2013-07-30,1265.624
2013-07-31,1278.074
2013-08-01,1275.023
2013-08-02,1286.264
2013-08-05,1305.517
2013-08-06,1306.497
2013-08-07,1304.007
2013-08-08,1315.528
2013-08-09,1324.354
2013-08-12,1317.636
2013-08-13,1322.369
2013-08-14,1330.472
2013-08-15,1307.77
2013-08-16,1328.262
2013-08-19,1326.815
2013-08-20,1311.612
2013-08-21,1313.286
2013-08-22,1325.843
2013-08-23,1337.464
2013-08-26,1327.001
2013-08-27,1295.157
2013-08-28,1288.973
2013-08-29,1295.232
2013-08-30,1270.318
2013-09-02,1295.894
2013-09-03,1316.471
2013-09-04,1337.116
2013-09-05,1346.5
2013-09-06,1354.329
2013-09-09,1381.058
2013-09-10,1416.807
2013-09-11,1407.171
2013-09-12,1421.135
2013-09-13,1407.851
2013-09-16,1421.752
2013-09-17,1406.396
2013-09-18,1404.219
2013-09-19,1436.851
2013-09-20,1438.138
2013-09-23,1416.842
2013-09-24,1430.041
2013-09-25,1431.803
2013-09-26,1450.15
2013-09-27,1463.911
2013-09-30,1450.331
2013-10-01,1478.839
2013-10-02,1489.629
2013-10-03,1496.231
2013-10-04,1499.027
2013-10-07,1495.476
2013-10-08,1479.602
2013-10-09,1441.833
2013-10-10,1477.423
2013-10-11,1483.257
2013-10-14,1486.813
2013-10-15,1486.989
2013-10-16,1478.323
2013-10-17,1509.663
2013-10-18,1523.037
2013-10-21,1520.239
2013-10-22,1520.873
2013-10-23,1509.866
2013-10-24,1505.051
2013-10-25,1500.596
2013-10-28,1479.387
2013-10-29,1490.7
2013-10-30,1483.881
2013-10-31,1533.576
2013-11-01,1541.705
2013-11-04,1531.226
2013-11-05,1539.31
2013-11-06,1564.361
2013-11-07,1536.901
2013-11-08,1537.664
2013-11-11,1551.052
2013-11-12,1553.952
2013-11-13,1543.703
2013-11-14,1564.074
2013-11-15,1573.676
2013-11-18,1570.083
2013-11-19,1560.996
2013-11-20,1533.038
2013-11-21,1537.415
2013-11-22,1550.26
2013-11-25,1558.166
2013-11-26,1592.28
2013-11-27,1589.305
2013-11-28,1596.85
2013-11-29,1598.256
2013-12-02,1582.55
2013-12-03,1566.735
2013-12-04,1569.86
2013-12-05,1570.354
2013-12-06,1584.064
2013-12-09,1586.372
2013-12-10,1588.553
2013-12-11,1591.081
2013-12-12,1567.115
2013-12-13,1563.83
2013-12-16,1565.082
2013-12-17,1551.472
2013-12-18,1563.777
2013-12-19,1565.808
2013-12-20,1574.526
2013-12-23,1580.187
2013-12-24,1579.359
2013-12-25,1579.359
2013-12-26,1582.306
2013-12-27,1606.813
2013-12-30,1619.104
2013-12-31,1623.992
2014-01-01,1623.992
2014-01-02,1612.537
2014-01-03,1621.636
2014-01-06,1624.915
2014-01-07,1628.798
2014-01-08,1626.88
2014-01-09,1623.134
2014-01-10,1645.395
2014-01-13,1649.345
2014-01-14,1651.287
2014-01-15,1659.77
2014-01-16,1663.648
2014-01-17,1658.701
2014-01-20,1660.425
2014-01-21,1666.219
2014-01-22,1664.043
2014-01-23,1663.198
2014-01-24,1620.444
2014-01-27,1597.925
2014-01-28,1622.296
2014-01-29,1615.074
2014-01-30,1605.947
2014-01-31,1591.727
2014-02-03,1594.169
2014-02-04,1593.051
2014-02-05,1590.359
2014-02-06,1625.2
2014-02-07,1636.485
2014-02-10,1649.446
2014-02-11,1654.582
2014-02-12,1651.95
2014-02-13,1672.488
2014-02-14,1689.138
2014-02-17,1710.79
2014-02-18,1719.528
2014-02-19,1722.981
2014-02-20,1719.657
2014-02-21,1734.757
2014-02-24,1751.563
2014-02-25,1760.33
2014-02-26,1757.2
2014-02-27,1752.187
2014-02-28,1778.304
2014-03-03,1737.627
2014-03-04,1750.758
2014-03-05,1750.315
2014-03-06,1778.883
2014-03-07,1782.303
2014-03-10,1773.28
2014-03-11,1777.047
2014-03-12,1760.846
2014-03-13,1763.868
2014-03-14,1753.218
2014-03-17,1784.492
2014-03-18,1803.441
2014-03-19,1819.798
2014-03-20,1782.654
2014-03-21,1761.337
2014-03-24,1746.855
2014-03-25,1749.313
2014-03-26,1764.149
2014-03-27,1770.244
2014-03-28,1785.695
2014-03-31,1800.72
2014-04-01,1810.718
2014-04-02,1814.209
2014-04-03,1801.935
2014-04-04,1795.646
2014-04-07,1790.191
2014-04-08,1779.426
2014-04-09,1807.161
2014-04-10,1802.19
2014-04-11,1780.561
2014-04-14,1743.347
2014-04-15,1731.604
2014-04-16,1751.465
2014-04-17,1768.188
2014-04-18,1768.188
2014-04-21,1764.162
2014-04-22,1777.184
2014-04-23,1781.36
2014-04-24,1775.158
2014-04-25,1768.383
2014-04-28,1768.478
2014-04-29,1763.248
2014-04-30,1786.627
2014-05-01,1786.627
2014-05-02,1801.516
2014-05-05,1797.299
2014-05-06,1800.436
2014-05-07,1797.963
2014-05-08,1806.573
2014-05-09,1802.051
2014-05-12,1811.024
2014-05-13,1794.931
2014-05-14,1787.699
2014-05-15,1765.581
2014-05-16,1741.998
2014-05-19,1752.397
2014-05-20,1755.804
2014-05-21,1758.574
2014-05-22,1771.048
2014-05-23,1768.833
2014-05-26,1788.361
2014-05-27,1798.664
2014-05-28,1796.664
2014-05-29,1807.208
2014-05-30,1814.336
2014-06-02,1813.256
2014-06-03,1807.092
2014-06-04,1812.557
2014-06-05,1824.78
2014-06-06,1835.136
2014-06-09,1837.88
2014-06-10,1829.681
2014-06-11,1798.541
2014-06-12,1806.953
2014-06-13,1794.64
2014-06-16,1785.799
2014-06-17,1796.881
2014-06-18,1817.115
2014-06-19,1830.335
2014-06-20,1824.176
2014-06-23,1809.171
2014-06-24,1796.942
2014-06-25,1781.381
2014-06-26,1776.448
2014-06-27,1776.521
2014-06-30,1776.717
2014-07-01,1786.076
2014-07-02,1787.305
2014-07-03,1810.694
2014-07-04,1799.753
2014-07-07,1778.689
2014-07-08,1758.584
2014-07-09,1764.344
2014-07-10,1732.597
2014-07-11,1739.329
2014-07-14,1760.98
2014-07-15,1738.199
2014-07-16,1752.101
2014-07-17,1746.39
2014-07-18,1741.341
2014-07-21,1737.439
2014-07-22,1733.959
2014-07-23,1740.949
2014-07-24,1743.745
2014-07-25,1735.127
2014-07-28,1730.855
2014-07-29,1722.454
2014-07-30,1701.343
2014-07-31,1676.778
2014-08-01,1654.152
2014-08-04,1635.85
2014-08-05,1638.053
2014-08-06,1619.315
2014-08-07,1605.716
2014-08-08,1588.359
2014-08-11,1620.565
2014-08-12,1619.819
2014-08-13,1623.434
2014-08-14,1635.23
2014-08-15,1632.555
2014-08-18,1646.634
2014-08-19,1662.15
2014-08-20,1658.514
2014-08-21,1677.952
2014-08-22,1660.235
2014-08-25,1664.745
2014-08-26,1684.508
2014-08-27,1689.136
2014-08-28,1661.46
2014-08-29,1649.845
2014-09-01,1642.727
2014-09-02,1639.172
2014-09-03,1654.482
2014-09-04,1639.495
2014-09-05,1645.342
2014-09-08,1644.708
2014-09-09,1635.981
2014-09-10,1625.407
2014-09-11,1635.832
2014-09-12,1642.287
2014-09-15,1647.216
2014-09-16,1634.517
2014-09-17,1648.455
2014-09-18,1649.634
2014-09-19,1636.236
2014-09-22,1624.774
2014-09-23,1612.988
2014-09-24,1607.493
2014-09-25,1597.985
2014-09-26,1585.165
2014-09-29,1583.955
2014-09-30,1581.411
2014-10-01,1570.007
2014-10-02,1548.329
2014-10-03,1546.391
2014-10-06,1546.399
2014-10-07,1521.986
2014-10-08,1501.41
2014-10-09,1497.362
2014-10-10,1455.114
2014-10-13,1441.743
2014-10-14,1452.896
2014-10-15,1422.185
2014-10-16,1407.54
2014-10-17,1447.558
2014-10-20,1446.687
2014-10-21,1478.003
2014-10-22,1494.862
2014-10-23,1504.673
2014-10-24,1504.909
2014-10-27,1502.762
2014-10-28,1523.663
2014-10-29,1546.366
2014-10-30,1537.75
2014-10-31,1558.627
2014-11-03,1558.551
2014-11-04,1566.227
2014-11-05,1567.792
2014-11-06,1570.697
2014-11-07,1551.344
2014-11-10,1565.393
2014-11-11,1561.156
2014-11-12,1552.129
2014-11-13,1554.16
2014-11-14,1552.841
2014-11-17,1551.611
2014-11-18,1573.861
2014-11-19,1578.18
2014-11-20,1590.717
2014-11-21,1593.112
2014-11-24,1607.713
2014-11-25,1615.623
2014-11-26,1623.736
2014-11-27,1620.93
2014-11-28,1628.386
2014-12-01,1631.825
2014-12-02,1625.572
2014-12-03,1625.579
2014-12-04,1646.52
2014-12-05,1641.315
2014-12-08,1637.34
2014-12-09,1629.452
2014-12-10,1627.487
2014-12-11,1608.439
2014-12-12,1593.06
2014-12-15,1548.398
2014-12-16,1564.606
2014-12-17,1557.941
2014-12-18,1589.441
2014-12-19,1590.275
2014-12-22,1595.834
2014-12-23,1586.749
2014-12-24,1592.51
2014-12-25,1592.51
2014-12-26,1590.027
2014-12-29,1586.085
2014-12-30,1577.781
2014-12-31,1585.659
2015-01-01,1585.659
2015-01-02,1581.064
2015-01-05,1554.02
2015-01-06,1540.291
2015-01-07,1524.462
2015-01-08,1544.026
2015-01-09,1550.332
2015-01-12,1564.451
2015-01-13,1576.573
2015-01-14,1559.557
2015-01-15,1544.996
2015-01-16,1530.995
2015-01-19,1554.758
2015-01-20,1547.594
2015-01-21,1554.438
2015-01-22,1543.193
2015-01-23,1538.583
2015-01-26,1569.346
2015-01-27,1575.787
2015-01-28,1580.721
2015-01-29,1584.599
2015-01-30,1584.337
2015-02-02,1595.954
2015-02-03,1627.828
2015-02-04,1632.219
2015-02-05,1648.456
2015-02-06,1631.126
2015-02-09,1619.911
2015-02-10,1630.057
2015-02-11,1619.564
2015-02-12,1654.435
2015-02-13,1662.061
2015-02-16,1670.714
2015-02-17,1671.622
2015-02-18,1679.616
2015-02-19,1693.037
2015-02-20,1694.55
2015-02-23,1701.585
2015-02-24,1700.719
2015-02-25,1706.077
2015-02-26,1697.358
2015-02-27,1703.531
2015-03-02,1688.355
2015-03-03,1672.388
2015-03-04,1662.536
2015-03-05,1679.941
2015-03-06,1665.157
2015-03-09,1659.539
2015-03-10,1624.215
2015-03-11,1634.911
2015-03-12,1645.365
2015-03-13,1639.791
2015-03-16,1664.725
2015-03-17,1640.249
2015-03-18,1641.841
2015-03-19,1652.464
2015-03-20,1695.937
2015-03-23,1709.163
2015-03-24,1713.383
2015-03-25,1714.577
2015-03-26,1676.188
2015-03-27,1659.729
2015-03-30,1679.226
2015-03-31,1647.401
2015-04-01,1652.208
2015-04-02,1684.902
2015-04-03,1684.902
2015-04-06,1708.281
2015-04-07,1695.335
2015-04-08,1692.128
2015-04-09,1700.411
2015-04-10,1710.296
2015-04-13,1699.57
2015-04-14,1706.8
2015-04-15,1703.242
2015-04-16,1724.781
2015-04-17,1710.521
2015-04-20,1727.2
2015-04-21,1754.249
2015-04-22,1740.029
2015-04-23,1745.41
2015-04-24,1777.258
2015-04-27,1801.768
2015-04-28,1787.705
2015-04-29,1789.997
2015-04-30,1817.388
2015-05-01,1820.145
2015-05-04,1848.843
2015-05-05,1822.081
2015-05-06,1845.212
2015-05-07,1831.256
2015-05-08,1858.735
2015-05-11,1857.512
2015-05-12,1849.76
2015-05-13,1872.433
