Date,FRANCE SMALL GROWTH Small Cap
2005-11-10,587.752
2005-11-11,588.647
2005-11-14,589.223
2005-11-15,587.954
2005-11-16,585.739
2005-11-17,591.414
2005-11-18,591.441
2005-11-21,593.266
2005-11-22,591.015
2005-11-23,600.328
2005-11-24,596.479
2005-11-25,600.196
2005-11-28,604.411
2005-11-29,603.061
2005-11-30,607.381
2005-12-01,607.342
2005-12-02,612.105
2005-12-05,616.432
2005-12-06,619.396
2005-12-07,620.193
2005-12-08,625.425
2005-12-09,628.951
2005-12-12,636.629
2005-12-13,635.196
2005-12-14,639.413
2005-12-15,636.356
2005-12-16,642.81
2005-12-19,642.153
2005-12-20,633.912
2005-12-21,631.577
2005-12-22,635.449
2005-12-23,638.619
2005-12-26,638.619
2005-12-27,641.18
2005-12-28,643.786
2005-12-29,643.017
2005-12-30,640.159
2006-01-02,642.31
2006-01-03,658.653
2006-01-04,671.616
2006-01-05,674.471
2006-01-06,681.964
2006-01-09,679.182
2006-01-10,676.335
2006-01-11,680.822
2006-01-12,683.165
2006-01-13,680.875
2006-01-16,686.105
2006-01-17,681.163
2006-01-18,679.659
2006-01-19,686.526
2006-01-20,685.433
2006-01-23,695.274
2006-01-24,695.205
2006-01-25,698.683
2006-01-26,700.022
2006-01-27,703.043
2006-01-30,698.729
2006-01-31,701.452
2006-02-01,708.328
2006-02-02,701.681
2006-02-03,692.634
2006-02-06,696.318
2006-02-07,693.005
2006-02-08,687.502
2006-02-09,693.979
2006-02-10,690.921
2006-02-13,692.13
2006-02-14,686.939
2006-02-15,693.082
2006-02-16,694.415
2006-02-17,700.55
2006-02-20,703.278
2006-02-21,699.44
2006-02-22,698.618
2006-02-23,702.448
2006-02-24,704.249
2006-02-27,708.209
2006-02-28,706.574
2006-03-01,718.809
2006-03-02,719.066
2006-03-03,722.275
2006-03-06,728.896
2006-03-07,715.679
2006-03-08,713.599
2006-03-09,720.622
2006-03-10,726.462
2006-03-13,732.311
2006-03-14,742.125
2006-03-15,748.141
2006-03-16,764.627
2006-03-17,768.498
2006-03-20,767.354
2006-03-21,759.573
2006-03-22,763.466
2006-03-23,759.459
2006-03-24,764.367
2006-03-27,761.223
2006-03-28,764.992
2006-03-29,763.374
2006-03-30,774.74
2006-03-31,774.307
2006-04-03,785.385
2006-04-04,792.459
2006-04-05,791.759
2006-04-06,783.622
2006-04-07,767.829
2006-04-10,771.207
2006-04-11,763.364
2006-04-12,756.099
2006-04-13,756.744
2006-04-14,756.744
2006-04-17,768.764
2006-04-18,770.407
2006-04-19,781.023
2006-04-20,787.298
2006-04-21,799.706
2006-04-24,808.139
2006-04-25,812.997
2006-04-26,815.305
2006-04-27,807.35
2006-04-28,804.504
2006-05-01,805.909
2006-05-02,807.662
2006-05-03,803.154
2006-05-04,817.495
2006-05-05,830.345
2006-05-08,832.085
2006-05-09,833.043
2006-05-10,840.002
2006-05-11,846.388
2006-05-12,829.292
2006-05-15,804.411
2006-05-16,799.378
2006-05-17,775.727
2006-05-18,764.675
2006-05-19,761.606
2006-05-22,731.521
2006-05-23,759.271
2006-05-24,739.189
2006-05-25,748.524
2006-05-26,768.933
2006-05-29,778.162
2006-05-30,765.503
2006-05-31,767.588
2006-06-01,767.286
2006-06-02,780.557
2006-06-05,781.234
2006-06-06,749.953
2006-06-07,743.242
2006-06-08,711.036
2006-06-09,720.531
2006-06-12,709.289
2006-06-13,681.85
2006-06-14,682.708
2006-06-15,710.22
2006-06-16,704.217
2006-06-19,706.212
2006-06-20,704.779
2006-06-21,707.749
2006-06-22,709.939
2006-06-23,709.887
2006-06-26,715.636
2006-06-27,717.739
2006-06-28,711.718
2006-06-29,721.391
2006-06-30,750.383
2006-07-03,756.017
2006-07-04,754.422
2006-07-05,741.339
2006-07-06,745.455
2006-07-07,743.149
2006-07-10,734.349
2006-07-11,724.686
2006-07-12,724.306
2006-07-13,707.946
2006-07-14,697.462
2006-07-17,678.719
2006-07-18,669.028
2006-07-19,685.511
2006-07-20,693.44
2006-07-21,685.843
2006-07-24,688.91
2006-07-25,694.069
2006-07-26,698.499
2006-07-27,715.603
2006-07-28,717.499
2006-07-31,721.226
2006-08-01,715.734
2006-08-02,725.883
2006-08-03,718.468
2006-08-04,728.824
2006-08-07,721.397
2006-08-08,718.165
2006-08-09,722.655
2006-08-10,708.443
2006-08-11,709.423
2006-08-14,713.002
2006-08-15,719.666
2006-08-16,732.973
2006-08-17,740.777
2006-08-18,741.017
2006-08-21,744.924
2006-08-22,740.136
2006-08-23,736.966
2006-08-24,740.953
2006-08-25,741.551
2006-08-28,750.645
2006-08-29,751.125
2006-08-30,759.363
2006-08-31,755.001
2006-09-01,759.939
2006-09-04,766.149
2006-09-05,756.3
2006-09-06,749.782
2006-09-07,737.376
2006-09-08,736.808
2006-09-11,728.619
2006-09-12,736.656
2006-09-13,734.977
2006-09-14,737.068
2006-09-15,733.486
2006-09-18,736.982
2006-09-19,739.888
2006-09-20,740.33
2006-09-21,741.757
2006-09-22,742.439
2006-09-25,734.316
2006-09-26,736.146
2006-09-27,742.799
2006-09-28,744.899
2006-09-29,745.262
2006-10-02,749.441
2006-10-03,744.243
2006-10-04,746.284
2006-10-05,749.855
2006-10-06,739.05
2006-10-09,741.45
2006-10-10,740.962
2006-10-11,741.869
2006-10-12,743.398
2006-10-13,744.938
2006-10-16,750.246
2006-10-17,744.954
2006-10-18,749.582
2006-10-19,754.284
2006-10-20,759.499
2006-10-23,758.847
2006-10-24,758.395
2006-10-25,766.875
2006-10-26,776.548
2006-10-27,781.886
2006-10-30,779.729
2006-10-31,785.642
2006-11-01,788.723
2006-11-02,782.153
2006-11-03,783.338
2006-11-06,792.739
2006-11-07,801.444
2006-11-08,798.56
2006-11-09,803.606
2006-11-10,806.989
2006-11-13,808.126
2006-11-14,811.011
2006-11-15,822.362
2006-11-16,822.131
2006-11-17,813.645
2006-11-20,816.284
2006-11-21,821.11
2006-11-22,826.41
2006-11-23,828.796
2006-11-24,834.136
2006-11-27,827.101
2006-11-28,823.02
2006-11-29,836.271
2006-11-30,842.446
2006-12-01,847.278
2006-12-04,848.904
2006-12-05,847.637
2006-12-06,847.537
2006-12-07,850.875
2006-12-08,853.854
2006-12-11,854.484
2006-12-12,858.063
2006-12-13,859.573
2006-12-14,858.623
2006-12-15,855.853
2006-12-18,856.16
2006-12-19,853.842
2006-12-20,858.618
2006-12-21,859.409
2006-12-22,856.617
2006-12-25,856.617
2006-12-26,855.282
2006-12-27,860.197
2006-12-28,863.318
2006-12-29,867.813
2007-01-01,867.813
2007-01-02,881.388
2007-01-03,877.322
2007-01-04,865.524
2007-01-05,857.196
2007-01-08,861.568
2007-01-09,863.403
2007-01-10,854.514
2007-01-11,858.73
2007-01-12,859.282
2007-01-15,866.837
2007-01-16,860.13
2007-01-17,863.27
2007-01-18,860.981
2007-01-19,866.633
2007-01-22,864.872
2007-01-23,865.504
2007-01-24,868.097
2007-01-25,865.286
2007-01-26,861.179
2007-01-29,869.033
2007-01-30,869.003
2007-01-31,873.094
2007-02-01,887.862
2007-02-02,888.842
2007-02-05,887.068
2007-02-06,894.238
2007-02-07,904.078
2007-02-08,902.613
2007-02-09,902.113
2007-02-12,895.413
2007-02-13,901.612
2007-02-14,917.123
2007-02-15,918.449
2007-02-16,916.261
2007-02-19,918.886
2007-02-20,917.842
2007-02-21,915.234
2007-02-22,915.317
2007-02-23,918.668
2007-02-26,918.598
2007-02-27,891.805
2007-02-28,884.58
2007-03-01,869.002
2007-03-02,869.263
2007-03-05,850.979
2007-03-06,862.731
2007-03-07,869.677
2007-03-08,883.147
2007-03-09,879.492
2007-03-12,884.488
2007-03-13,880.933
2007-03-14,865.624
2007-03-15,876.773
2007-03-16,883.744
2007-03-19,890.514
2007-03-20,889.802
2007-03-21,899.033
2007-03-22,910.966
2007-03-23,911.952
2007-03-26,913.505
2007-03-27,916.811
2007-03-28,920.832
2007-03-29,926.675
2007-03-30,930.265
2007-04-02,939.049
2007-04-03,944.375
2007-04-04,946.531
2007-04-05,954.016
2007-04-06,954.016
2007-04-09,949.046
2007-04-10,956.245
2007-04-11,952.655
2007-04-12,953.497
2007-04-13,956.793
2007-04-16,964.411
2007-04-17,965.315
2007-04-18,966.029
2007-04-19,966.265
2007-04-20,973.221
2007-04-23,968.384
2007-04-24,966.779
2007-04-25,975.49
2007-04-26,973.69
2007-04-27,978.545
2007-04-30,980.006
2007-05-01,976.344
2007-05-02,982.473
2007-05-03,976.436
2007-05-04,990.046
2007-05-07,994.217
2007-05-08,988.13
2007-05-09,991.757
2007-05-10,982.773
2007-05-11,981.674
2007-05-14,981.325
2007-05-15,989.993
2007-05-16,988.042
2007-05-17,983.186
2007-05-18,989.087
2007-05-21,988.183
2007-05-22,991.63
2007-05-23,997.865
2007-05-24,987.147
2007-05-25,987.831
2007-05-28,993.662
2007-05-29,998.914
2007-05-30,988.001
2007-05-31,1000.0
2007-06-01,1003.118
2007-06-04,1009.793
2007-06-05,1010.238
2007-06-06,988.518
2007-06-07,963.938
2007-06-08,952.075
2007-06-11,961.435
2007-06-12,950.362
2007-06-13,960.595
2007-06-14,966.656
2007-06-15,980.907
2007-06-18,978.953
2007-06-19,978.072
2007-06-20,982.427
2007-06-21,971.641
2007-06-22,971.435
2007-06-25,966.234
2007-06-26,964.215
2007-06-27,962.776
2007-06-28,980.145
2007-06-29,986.242
2007-07-02,992.629
2007-07-03,990.99
2007-07-04,994.291
2007-07-05,986.836
2007-07-06,994.057
2007-07-09,997.097
2007-07-10,998.734
2007-07-11,998.279
2007-07-12,1015.685
2007-07-13,1018.067
2007-07-16,1019.493
2007-07-17,1021.766
2007-07-18,1016.287
2007-07-19,1026.539
2007-07-20,1021.577
2007-07-23,1021.727
2007-07-24,1013.944
2007-07-25,993.611
2007-07-26,974.141
2007-07-27,957.334
2007-07-30,964.221
2007-07-31,976.652
2007-08-01,961.768
2007-08-02,964.351
2007-08-03,964.491
2007-08-06,947.435
2007-08-07,943.823
2007-08-08,969.725
2007-08-09,950.846
2007-08-10,928.462
2007-08-13,933.713
2007-08-14,923.254
2007-08-15,909.13
2007-08-16,871.782
2007-08-17,888.883
2007-08-20,895.097
2007-08-21,893.288
2007-08-22,912.38
2007-08-23,922.128
2007-08-24,930.182
2007-08-27,939.286
2007-08-28,923.431
2007-08-29,925.734
2007-08-30,932.475
2007-08-31,943.37
2007-09-03,944.819
2007-09-04,949.368
2007-09-05,940.446
2007-09-06,944.075
2007-09-07,928.831
2007-09-10,913.545
2007-09-11,932.456
2007-09-12,934.848
2007-09-13,934.702
2007-09-14,926.369
2007-09-17,911.66
2007-09-18,924.174
2007-09-19,948.008
2007-09-20,949.701
2007-09-21,956.775
2007-09-24,954.579
2007-09-25,954.483
2007-09-26,955.051
2007-09-27,963.667
2007-09-28,968.607
2007-10-01,973.185
2007-10-02,978.459
2007-10-03,976.838
2007-10-04,977.356
2007-10-05,984.074
2007-10-08,988.247
2007-10-09,998.159
2007-10-10,1001.186
2007-10-11,1013.063
2007-10-12,1003.616
2007-10-15,1011.344
2007-10-16,1002.213
2007-10-17,1014.115
2007-10-18,1008.311
2007-10-19,1001.933
2007-10-22,976.336
2007-10-23,994.248
2007-10-24,990.334
2007-10-25,1004.398
2007-10-26,1013.619
2007-10-29,1020.215
2007-10-30,1012.06
2007-10-31,1030.612
2007-11-01,1020.253
2007-11-02,1022.349
2007-11-05,1011.053
2007-11-06,1032.205
2007-11-07,1034.472
2007-11-08,1020.712
2007-11-09,998.527
2007-11-12,984.82
2007-11-13,975.887
2007-11-14,996.644
2007-11-15,981.067
2007-11-16,962.968
2007-11-19,939.112
2007-11-20,949.028
2007-11-21,926.021
2007-11-22,922.605
2007-11-23,937.581
2007-11-26,942.467
2007-11-27,937.092
2007-11-28,948.438
2007-11-29,961.079
2007-11-30,971.623
2007-12-03,967.836
2007-12-04,961.662
2007-12-05,967.509
2007-12-06,962.386
2007-12-07,972.236
2007-12-10,978.505
2007-12-11,980.251
2007-12-12,978.649
2007-12-13,954.806
2007-12-14,945.468
2007-12-17,918.24
2007-12-18,915.763
2007-12-19,909.943
2007-12-20,909.882
2007-12-21,920.001
2007-12-24,926.039
2007-12-25,926.039
2007-12-26,932.404
2007-12-27,941.724
2007-12-28,957.008
2007-12-31,960.481
2008-01-01,960.481
2008-01-02,957.488
2008-01-03,946.844
2008-01-04,923.231
2008-01-07,892.088
2008-01-08,898.165
2008-01-09,872.526
2008-01-10,856.583
2008-01-11,847.764
2008-01-14,860.507
2008-01-15,834.207
2008-01-16,794.617
2008-01-17,790.253
2008-01-18,770.48
2008-01-21,709.341
2008-01-22,735.83
2008-01-23,720.194
2008-01-24,764.208
2008-01-25,781.88
2008-01-28,778.065
2008-01-29,796.401
2008-01-30,791.663
2008-01-31,792.473
2008-02-01,814.654
2008-02-04,824.85
2008-02-05,788.433
2008-02-06,789.054
2008-02-07,764.746
2008-02-08,766.779
2008-02-11,751.982
2008-02-12,781.936
2008-02-13,788.145
2008-02-14,796.53
2008-02-15,791.429
2008-02-18,800.291
2008-02-19,811.756
2008-02-20,799.446
2008-02-21,818.362
2008-02-22,817.208
2008-02-25,830.562
2008-02-26,846.952
2008-02-27,856.435
2008-02-28,836.502
2008-02-29,823.744
2008-03-03,811.735
2008-03-04,801.596
2008-03-05,813.662
2008-03-06,808.78
2008-03-07,796.461
2008-03-10,787.136
2008-03-11,790.244
2008-03-12,815.727
2008-03-13,808.659
2008-03-14,811.63
2008-03-17,788.813
2008-03-18,804.342
2008-03-19,781.278
2008-03-20,766.804
2008-03-21,766.804
2008-03-24,765.71
2008-03-25,803.285
2008-03-26,810.715
2008-03-27,826.145
2008-03-28,825.057
2008-03-31,839.252
2008-04-01,848.001
2008-04-02,852.315
2008-04-03,852.886
2008-04-04,866.351
2008-04-07,880.3
2008-04-08,869.805
2008-04-09,870.718
2008-04-10,869.589
2008-04-11,861.819
2008-04-14,851.62
2008-04-15,857.629
2008-04-16,876.218
2008-04-17,873.16
2008-04-18,876.448
2008-04-21,880.653
2008-04-22,883.953
2008-04-23,886.904
2008-04-24,875.759
2008-04-25,884.949
2008-04-28,893.007
2008-04-29,888.47
2008-04-30,892.268
2008-05-01,885.477
2008-05-02,887.773
2008-05-05,892.256
2008-05-06,890.211
2008-05-07,892.543
2008-05-08,898.432
2008-05-09,893.434
2008-05-12,905.501
2008-05-13,908.106
2008-05-14,916.474
2008-05-15,918.942
2008-05-16,930.212
2008-05-19,948.789
2008-05-20,939.322
2008-05-21,945.085
2008-05-22,933.478
2008-05-23,925.094
2008-05-26,924.976
2008-05-27,914.553
2008-05-28,915.066
2008-05-29,911.262
2008-05-30,917.237
2008-06-02,910.815
2008-06-03,911.22
2008-06-04,907.27
2008-06-05,917.453
2008-06-06,916.421
2008-06-09,900.632
2008-06-10,881.246
2008-06-11,870.255
2008-06-12,860.698
2008-06-13,860.688
2008-06-16,868.529
2008-06-17,879.741
2008-06-18,863.884
2008-06-19,855.657
2008-06-20,855.281
2008-06-23,837.195
2008-06-24,834.523
2008-06-25,848.443
2008-06-26,840.728
2008-06-27,835.541
2008-06-30,837.035
2008-07-01,826.049
2008-07-02,819.033
2008-07-03,815.574
2008-07-04,812.75
2008-07-07,822.645
2008-07-08,814.935
2008-07-09,829.829
2008-07-10,819.634
2008-07-11,807.984
2008-07-14,813.312
2008-07-15,798.189
2008-07-16,805.347
2008-07-17,832.882
2008-07-18,835.42
2008-07-21,851.681
2008-07-22,843.681
2008-07-23,848.537
2008-07-24,837.346
2008-07-25,835.757
2008-07-28,832.712
2008-07-29,820.325
2008-07-30,831.899
2008-07-31,827.267
2008-08-01,821.458
2008-08-04,819.128
2008-08-05,824.291
2008-08-06,831.387
2008-08-07,822.109
2008-08-08,804.598
2008-08-11,809.3
2008-08-12,807.67
2008-08-13,792.368
2008-08-14,795.583
2008-08-15,788.741
2008-08-18,783.178
2008-08-19,770.575
2008-08-20,773.639
2008-08-21,782.556
2008-08-22,789.508
2008-08-25,784.358
2008-08-26,782.402
2008-08-27,789.87
2008-08-28,801.919
2008-08-29,807.805
2008-09-01,794.437
2008-09-02,798.014
2008-09-03,783.583
2008-09-04,764.295
2008-09-05,740.376
2008-09-08,748.559
2008-09-09,730.699
2008-09-10,714.735
2008-09-11,699.736
2008-09-12,719.625
2008-09-15,709.262
2008-09-16,700.48
2008-09-17,690.424
2008-09-18,687.189
2008-09-19,715.81
2008-09-22,725.182
2008-09-23,720.422
2008-09-24,710.945
2008-09-25,711.264
2008-09-26,690.993
2008-09-29,645.663
2008-09-30,639.076
2008-10-01,629.213
2008-10-02,604.173
2008-10-03,596.401
2008-10-06,534.558
2008-10-07,522.459
2008-10-08,498.05
2008-10-09,504.814
2008-10-10,472.178
2008-10-13,518.678
2008-10-14,543.98
2008-10-15,506.973
2008-10-16,476.869
2008-10-17,481.645
2008-10-20,488.589
2008-10-21,486.98
2008-10-22,460.732
2008-10-23,450.757
2008-10-24,425.701
2008-10-27,395.071
2008-10-28,398.729
2008-10-29,431.118
2008-10-30,444.925
2008-10-31,451.414
2008-11-03,466.997
2008-11-04,498.31
2008-11-05,495.552
2008-11-06,457.33
2008-11-07,459.264
2008-11-10,473.12
2008-11-11,453.708
2008-11-12,436.675
2008-11-13,436.635
2008-11-14,443.134
2008-11-17,434.97
2008-11-18,430.631
2008-11-19,417.037
2008-11-20,392.487
2008-11-21,385.434
2008-11-24,415.107
2008-11-25,421.715
2008-11-26,418.548
2008-11-27,425.917
2008-11-28,417.175
2008-12-01,402.589
2008-12-02,412.457
2008-12-03,410.781
2008-12-04,411.788
2008-12-05,400.27
2008-12-08,422.286
2008-12-09,421.747
2008-12-10,425.569
2008-12-11,430.839
2008-12-12,424.669
2008-12-15,435.478
2008-12-16,436.031
2008-12-17,441.796
2008-12-18,443.871
2008-12-19,424.961
2008-12-22,415.732
2008-12-23,416.757
2008-12-24,419.811
2008-12-25,419.811
2008-12-26,421.837
2008-12-29,430.128
2008-12-30,436.669
2008-12-31,431.238
2009-01-01,431.238
2009-01-02,446.529
2009-01-05,446.01
2009-01-06,442.483
2009-01-07,448.021
2009-01-08,448.832
2009-01-09,446.139
2009-01-12,434.505
2009-01-13,422.561
2009-01-14,411.159
2009-01-15,405.293
2009-01-16,416.05
2009-01-19,409.08
2009-01-20,394.766
2009-01-21,394.635
2009-01-22,397.558
2009-01-23,382.833
2009-01-26,400.933
2009-01-27,407.872
2009-01-28,419.193
2009-01-29,413.123
2009-01-30,406.271
2009-02-02,399.062
2009-02-03,410.148
2009-02-04,414.374
2009-02-05,415.05
2009-02-06,421.816
2009-02-09,435.899
2009-02-10,427.802
2009-02-11,422.032
2009-02-12,414.817
2009-02-13,420.705
2009-02-16,416.778
2009-02-17,401.981
2009-02-18,400.174
2009-02-19,405.845
2009-02-20,393.042
2009-02-23,389.806
2009-02-24,383.067
2009-02-25,384.986
2009-02-26,387.102
2009-02-27,388.114
2009-03-02,369.523
2009-03-03,363.914
2009-03-04,379.095
2009-03-05,369.043
2009-03-06,363.21
2009-03-09,358.494
2009-03-10,371.548
2009-03-11,373.51
2009-03-12,380.219
2009-03-13,385.51
2009-03-16,395.086
2009-03-17,393.436
2009-03-18,397.296
2009-03-19,421.699
2009-03-20,421.828
2009-03-23,427.633
2009-03-24,429.498
2009-03-25,433.668
2009-03-26,439.044
2009-03-27,423.868
2009-03-30,409.17
2009-03-31,422.044
2009-04-01,430.877
2009-04-02,447.166
2009-04-03,446.664
2009-04-06,447.598
2009-04-07,436.628
2009-04-08,436.423
2009-04-09,443.79
2009-04-10,443.79
2009-04-13,447.554
2009-04-14,452.88
2009-04-15,455.108
2009-04-16,460.673
2009-04-17,462.375
2009-04-20,444.693
2009-04-21,448.457
2009-04-22,457.874
2009-04-23,462.926
2009-04-24,475.327
2009-04-27,469.469
2009-04-28,461.6
2009-04-29,474.709
2009-04-30,475.985
2009-05-01,476.057
2009-05-04,488.001
2009-05-05,492.341
2009-05-06,496.075
2009-05-07,500.069
2009-05-08,502.296
2009-05-11,498.437
2009-05-12,497.851
2009-05-13,481.717
2009-05-14,477.891
2009-05-15,486.212
2009-05-18,487.385
2009-05-19,493.608
2009-05-20,506.469
2009-05-21,497.957
2009-05-22,502.54
2009-05-25,505.604
2009-05-26,504.698
2009-05-27,507.522
2009-05-28,502.209
2009-05-29,509.694
2009-06-01,520.235
2009-06-02,534.091
2009-06-03,527.562
2009-06-04,525.259
2009-06-05,518.427
2009-06-08,508.512
2009-06-09,516.384
2009-06-10,521.149
2009-06-11,529.164
2009-06-12,526.337
2009-06-15,510.209
2009-06-16,509.093
2009-06-17,496.576
2009-06-18,497.034
2009-06-19,500.906
2009-06-22,485.891
2009-06-23,490.367
2009-06-24,502.739
2009-06-25,499.717
2009-06-26,509.08
2009-06-29,514.258
2009-06-30,512.074
2009-07-01,523.989
2009-07-02,512.486
2009-07-03,509.712
2009-07-06,500.616
2009-07-07,501.753
2009-07-08,489.012
2009-07-09,493.107
2009-07-10,488.762
2009-07-13,493.655
2009-07-14,500.011
2009-07-15,515.685
2009-07-16,517.514
2009-07-17,524.109
2009-07-20,530.531
2009-07-21,533.482
2009-07-22,533.466
2009-07-23,540.814
2009-07-24,540.162
2009-07-27,542.352
2009-07-28,531.002
2009-07-29,530.69
2009-07-30,541.603
2009-07-31,552.568
2009-08-03,572.546
2009-08-04,572.745
2009-08-05,571.549
2009-08-06,573.55
2009-08-07,568.265
2009-08-10,569.794
2009-08-11,562.804
2009-08-12,568.818
2009-08-13,577.718
2009-08-14,576.998
2009-08-17,559.022
2009-08-18,563.855
2009-08-19,565.165
2009-08-20,572.689
2009-08-21,582.261
2009-08-24,592.438
2009-08-25,599.819
2009-08-26,593.759
2009-08-27,591.756
2009-08-28,603.878
2009-08-31,595.375
2009-09-01,582.901
2009-09-02,572.642
2009-09-03,579.708
2009-09-04,586.851
2009-09-07,604.252
2009-09-08,617.867
2009-09-09,626.385
2009-09-10,624.851
2009-09-11,631.032
2009-09-14,633.037
2009-09-15,640.894
2009-09-16,658.462
2009-09-17,666.883
2009-09-18,666.281
2009-09-21,659.94
2009-09-22,671.154
2009-09-23,671.146
2009-09-24,658.869
2009-09-25,657.34
2009-09-28,664.874
2009-09-29,663.142
2009-09-30,672.57
2009-10-01,662.661
2009-10-02,645.872
2009-10-05,650.652
2009-10-06,673.598
2009-10-07,675.111
2009-10-08,690.834
2009-10-09,692.742
2009-10-12,709.281
2009-10-13,704.924
2009-10-14,722.372
2009-10-15,722.941
2009-10-16,715.193
2009-10-19,725.676
2009-10-20,719.047
2009-10-21,717.546
2009-10-22,698.839
2009-10-23,700.736
2009-10-26,676.828
2009-10-27,662.02
2009-10-28,635.787
2009-10-29,656.153
2009-10-30,639.178
2009-11-02,642.878
2009-11-03,629.767
2009-11-04,656.095
2009-11-05,661.564
2009-11-06,665.533
2009-11-09,680.203
2009-11-10,668.713
2009-11-11,672.54
2009-11-12,666.899
2009-11-13,665.397
2009-11-16,683.699
2009-11-17,673.246
2009-11-18,677.59
2009-11-19,663.726
2009-11-20,657.925
2009-11-23,667.6
2009-11-24,666.79
2009-11-25,672.635
2009-11-26,647.099
2009-11-27,654.303
2009-11-30,645.987
2009-12-01,662.541
2009-12-02,665.789
2009-12-03,664.418
2009-12-04,658.86
2009-12-07,659.4
2009-12-08,648.08
2009-12-09,640.637
2009-12-10,638.639
2009-12-11,639.408
2009-12-14,645.33
2009-12-15,643.935
2009-12-16,650.953
2009-12-17,638.057
2009-12-18,631.845
2009-12-21,640.678
2009-12-22,639.736
2009-12-23,645.588
2009-12-24,645.307
2009-12-25,645.307
2009-12-28,646.301
2009-12-29,650.909
2009-12-30,647.152
2009-12-31,651.995
2010-01-01,651.995
2010-01-04,671.058
2010-01-05,681.45
2010-01-06,681.983
2010-01-07,681.189
2010-01-08,683.598
2010-01-11,693.624
2010-01-12,684.662
2010-01-13,683.626
2010-01-14,684.666
2010-01-15,674.749
2010-01-18,676.297
2010-01-19,671.564
2010-01-20,659.66
2010-01-21,649.091
2010-01-22,646.4
2010-01-25,645.692
2010-01-26,645.585
2010-01-27,639.955
2010-01-28,632.788
2010-01-29,637.192
2010-02-01,645.093
2010-02-02,655.926
2010-02-03,652.875
2010-02-04,628.395
2010-02-05,605.34
2010-02-08,599.895
2010-02-09,602.129
2010-02-10,603.975
2010-02-11,594.59
2010-02-12,583.061
2010-02-15,578.965
2010-02-16,592.332
2010-02-17,606.306
2010-02-18,607.265
2010-02-19,604.735
2010-02-22,605.752
2010-02-23,600.056
2010-02-24,600.737
2010-02-25,591.222
2010-02-26,605.989
2010-03-01,606.722
2010-03-02,616.871
2010-03-03,629.433
2010-03-04,621.862
2010-03-05,631.217
2010-03-08,633.819
2010-03-09,628.796
2010-03-10,643.855
2010-03-11,643.066
2010-03-12,644.471
2010-03-15,636.096
2010-03-16,649.027
2010-03-17,654.537
2010-03-18,646.077
2010-03-19,642.874
2010-03-22,646.863
2010-03-23,652.691
2010-03-24,644.221
2010-03-25,650.117
2010-03-26,655.568
2010-03-29,659.248
2010-03-30,649.755
2010-03-31,655.723
2010-04-01,667.224
2010-04-02,667.224
2010-04-05,665.696
2010-04-06,669.489
2010-04-07,665.492
2010-04-08,659.916
2010-04-09,670.933
2010-04-12,678.647
2010-04-13,673.541
2010-04-14,679.334
2010-04-15,682.169
2010-04-16,673.553
2010-04-19,663.553
2010-04-20,674.692
2010-04-21,671.02
2010-04-22,662.417
2010-04-23,676.492
2010-04-26,678.141
2010-04-27,668.025
2010-04-28,645.345
2010-04-29,662.665
2010-04-30,664.768
2010-05-03,663.527
2010-05-04,631.138
2010-05-05,608.95
2010-05-06,594.916
2010-05-07,563.406
2010-05-10,612.854
2010-05-11,599.719
2010-05-12,612.951
2010-05-13,607.96
2010-05-14,578.663
2010-05-17,566.419
2010-05-18,575.874
2010-05-19,555.486
2010-05-20,538.474
2010-05-21,549.565
2010-05-24,540.283
2010-05-25,510.694
2010-05-26,522.757
2010-05-27,543.89
2010-05-28,546.147
2010-05-31,545.309
2010-06-01,541.785
2010-06-02,534.984
2010-06-03,549.172
2010-06-04,532.773
2010-06-07,518.171
2010-06-08,511.564
2010-06-09,523.489
2010-06-10,535.874
2010-06-11,540.121
2010-06-14,559.652
2010-06-15,565.014
2010-06-16,566.828
2010-06-17,568.441
2010-06-18,568.643
2010-06-21,574.682
2010-06-22,565.121
2010-06-23,556.216
2010-06-24,549.059
2010-06-25,543.149
2010-06-28,551.256
2010-06-29,526.027
2010-06-30,531.434
2010-07-01,528.615
2010-07-02,538.358
2010-07-05,536.075
2010-07-06,554.403
2010-07-07,556.57
2010-07-08,565.297
2010-07-09,562.767
2010-07-12,564.356
2010-07-13,577.528
2010-07-14,584.207
2010-07-15,585.799
2010-07-16,580.084
2010-07-19,575.903
2010-07-20,566.704
2010-07-21,571.759
2010-07-22,584.086
2010-07-23,581.147
2010-07-26,591.885
2010-07-27,600.118
2010-07-28,600.081
2010-07-29,604.15
2010-07-30,599.343
2010-08-02,617.02
2010-08-03,622.717
2010-08-04,617.348
2010-08-05,619.526
2010-08-06,620.583
2010-08-09,624.304
2010-08-10,611.436
2010-08-11,585.283
2010-08-12,576.695
2010-08-13,572.169
2010-08-16,578.591
2010-08-17,590.755
2010-08-18,591.703
2010-08-19,587.707
2010-08-20,569.481
2010-08-23,572.711
2010-08-24,562.772
2010-08-25,554.654
2010-08-26,562.748
2010-08-27,562.954
2010-08-30,560.503
2010-08-31,559.972
2010-09-01,582.046
2010-09-02,588.291
2010-09-03,595.522
2010-09-06,599.551
2010-09-07,585.708
2010-09-08,591.104
2010-09-09,597.798
2010-09-10,600.586
2010-09-13,617.371
2010-09-14,622.73
2010-09-15,621.558
2010-09-16,626.871
2010-09-17,624.748
