Date,EUROPE MID VALUE Mid Cap
2005-11-10,555.972
2005-11-11,559.908
2005-11-14,559.026
2005-11-15,556.97
2005-11-16,553.977
2005-11-17,560.724
2005-11-18,563.099
2005-11-21,565.663
2005-11-22,566.168
2005-11-23,572.783
2005-11-24,570.767
2005-11-25,571.262
2005-11-28,571.873
2005-11-29,570.623
2005-11-30,570.231
2005-12-01,574.512
2005-12-02,579.839
2005-12-05,581.497
2005-12-06,585.829
2005-12-07,583.765
2005-12-08,588.437
2005-12-09,590.584
2005-12-12,597.432
2005-12-13,597.005
2005-12-14,600.795
2005-12-15,596.758
2005-12-16,604.621
2005-12-19,602.887
2005-12-20,600.064
2005-12-21,598.259
2005-12-22,599.585
2005-12-23,600.158
2005-12-26,600.158
2005-12-27,601.344
2005-12-28,604.786
2005-12-29,603.869
2005-12-30,599.61
2006-01-02,600.895
2006-01-03,613.791
2006-01-04,625.206
2006-01-05,622.094
2006-01-06,628.763
2006-01-09,625.992
2006-01-10,623.359
2006-01-11,630.019
2006-01-12,628.767
2006-01-13,626.905
2006-01-16,629.675
2006-01-17,622.598
2006-01-18,620.488
2006-01-19,624.403
2006-01-20,623.267
2006-01-23,630.505
2006-01-24,633.579
2006-01-25,642.632
2006-01-26,645.903
2006-01-27,646.369
2006-01-30,642.92
2006-01-31,645.575
2006-02-01,650.122
2006-02-02,648.08
2006-02-03,643.696
2006-02-06,644.278
2006-02-07,641.564
2006-02-08,641.319
2006-02-09,646.015
2006-02-10,644.71
2006-02-13,647.205
2006-02-14,643.282
2006-02-15,646.131
2006-02-16,646.113
2006-02-17,649.801
2006-02-20,652.437
2006-02-21,652.772
2006-02-22,655.002
2006-02-23,657.143
2006-02-24,656.887
2006-02-27,659.381
2006-02-28,654.152
2006-03-01,659.418
2006-03-02,657.65
2006-03-03,658.399
2006-03-06,663.785
2006-03-07,651.465
2006-03-08,645.983
2006-03-09,651.701
2006-03-10,652.907
2006-03-13,660.103
2006-03-14,668.916
2006-03-15,672.019
2006-03-16,681.764
2006-03-17,685.77
2006-03-20,688.757
2006-03-21,686.399
2006-03-22,689.97
2006-03-23,685.748
2006-03-24,690.826
2006-03-27,688.463
2006-03-28,684.82
2006-03-29,680.785
2006-03-30,692.558
2006-03-31,686.152
2006-04-03,691.959
2006-04-04,698.6
2006-04-05,700.11
2006-04-06,700.259
2006-04-07,691.943
2006-04-10,693.436
2006-04-11,685.382
2006-04-12,682.191
2006-04-13,684.868
2006-04-14,684.868
2006-04-17,694.821
2006-04-18,695.421
2006-04-19,707.18
2006-04-20,707.484
2006-04-21,713.615
2006-04-24,711.979
2006-04-25,716.348
2006-04-26,718.966
2006-04-27,719.685
2006-04-28,719.107
2006-05-01,722.557
2006-05-02,728.313
2006-05-03,725.856
2006-05-04,734.786
2006-05-05,748.868
2006-05-08,749.181
2006-05-09,753.108
2006-05-10,753.174
2006-05-11,752.719
2006-05-12,740.268
2006-05-15,724.374
2006-05-16,724.926
2006-05-17,702.772
2006-05-18,698.884
2006-05-19,692.259
2006-05-22,677.872
2006-05-23,701.767
2006-05-24,689.544
2006-05-25,696.8
2006-05-26,707.811
2006-05-29,707.878
2006-05-30,701.242
2006-05-31,704.238
2006-06-01,707.263
2006-06-02,718.63
2006-06-05,713.875
2006-06-06,695.041
2006-06-07,692.347
2006-06-08,669.054
2006-06-09,679.965
2006-06-12,671.974
2006-06-13,655.612
2006-06-14,660.704
2006-06-15,678.979
2006-06-16,675.532
2006-06-19,676.017
2006-06-20,678.031
2006-06-21,683.764
2006-06-22,683.346
2006-06-23,680.414
2006-06-26,680.418
2006-06-27,677.965
2006-06-28,676.684
2006-06-29,687.191
2006-06-30,709.373
2006-07-03,713.937
2006-07-04,716.002
2006-07-05,702.638
2006-07-06,706.661
2006-07-07,709.68
2006-07-10,708.423
2006-07-11,702.607
2006-07-12,701.303
2006-07-13,691.524
2006-07-14,679.598
2006-07-17,668.872
2006-07-18,666.693
2006-07-19,686.881
2006-07-20,693.83
2006-07-21,689.685
2006-07-24,696.175
2006-07-25,698.786
2006-07-26,701.731
2006-07-27,714.464
2006-07-28,720.051
2006-07-31,717.49
2006-08-01,713.37
2006-08-02,723.304
2006-08-03,716.283
2006-08-04,730.0
2006-08-07,721.757
2006-08-08,720.704
2006-08-09,726.388
2006-08-10,715.18
2006-08-11,718.816
2006-08-14,722.36
2006-08-15,728.999
2006-08-16,736.36
2006-08-17,739.824
2006-08-18,736.567
2006-08-21,741.718
2006-08-22,737.536
2006-08-23,735.766
2006-08-24,737.239
2006-08-25,734.524
2006-08-28,739.802
2006-08-29,742.226
2006-08-30,751.665
2006-08-31,750.0
2006-09-01,754.57
2006-09-04,762.764
2006-09-05,755.479
2006-09-06,746.69
2006-09-07,736.977
2006-09-08,737.896
2006-09-11,736.755
2006-09-12,747.324
2006-09-13,751.541
2006-09-14,758.758
2006-09-15,756.126
2006-09-18,757.76
2006-09-19,755.092
2006-09-20,761.106
2006-09-21,768.829
2006-09-22,764.166
2006-09-25,761.289
2006-09-26,766.491
2006-09-27,772.566
2006-09-28,771.781
2006-09-29,770.19
2006-10-02,776.574
2006-10-03,774.517
2006-10-04,778.009
2006-10-05,785.03
2006-10-06,780.281
2006-10-09,777.375
2006-10-10,777.083
2006-10-11,777.947
2006-10-12,785.771
2006-10-13,783.516
2006-10-16,784.922
2006-10-17,776.857
2006-10-18,783.83
2006-10-19,789.957
2006-10-20,791.69
2006-10-23,790.15
2006-10-24,791.66
2006-10-25,797.486
2006-10-26,801.936
2006-10-27,802.647
2006-10-30,799.904
2006-10-31,806.697
2006-11-01,810.456
2006-11-02,809.399
2006-11-03,805.437
2006-11-06,814.965
2006-11-07,820.926
2006-11-08,820.314
2006-11-09,822.426
2006-11-10,828.396
2006-11-13,828.969
2006-11-14,824.878
2006-11-15,828.893
2006-11-16,830.761
2006-11-17,827.559
2006-11-20,829.024
2006-11-21,830.352
2006-11-22,837.428
2006-11-23,835.751
2006-11-24,841.127
2006-11-27,829.392
2006-11-28,828.451
2006-11-29,841.039
2006-11-30,844.759
2006-12-01,850.09
2006-12-04,853.645
2006-12-05,856.874
2006-12-06,856.355
2006-12-07,859.716
2006-12-08,862.292
2006-12-11,860.222
2006-12-12,865.58
2006-12-13,869.38
2006-12-14,870.749
2006-12-15,868.308
2006-12-18,867.353
2006-12-19,868.005
2006-12-20,873.207
2006-12-21,872.64
2006-12-22,869.193
2006-12-25,869.193
2006-12-26,867.644
2006-12-27,875.036
2006-12-28,877.46
2006-12-29,877.749
2007-01-01,877.749
2007-01-02,895.069
2007-01-03,888.542
2007-01-04,878.074
2007-01-05,866.868
2007-01-08,867.895
2007-01-09,871.598
2007-01-10,864.704
2007-01-11,873.854
2007-01-12,882.033
2007-01-15,887.94
2007-01-16,883.544
2007-01-17,885.397
2007-01-18,885.99
2007-01-19,890.304
2007-01-22,889.442
2007-01-23,890.175
2007-01-24,893.045
2007-01-25,889.225
2007-01-26,879.075
2007-01-29,883.8
2007-01-30,887.256
2007-01-31,887.066
2007-02-01,898.263
2007-02-02,904.146
2007-02-05,900.954
2007-02-06,908.713
2007-02-07,916.662
2007-02-08,910.024
2007-02-09,911.608
2007-02-12,903.744
2007-02-13,908.861
2007-02-14,925.375
2007-02-15,924.521
2007-02-16,922.305
2007-02-19,927.292
2007-02-20,924.228
2007-02-21,919.774
2007-02-22,920.599
2007-02-23,925.509
2007-02-26,928.771
2007-02-27,902.926
2007-02-28,888.151
2007-03-01,878.27
2007-03-02,877.075
2007-03-05,860.453
2007-03-06,868.571
2007-03-07,881.644
2007-03-08,891.835
2007-03-09,895.752
2007-03-12,896.092
2007-03-13,887.321
2007-03-14,866.034
2007-03-15,884.747
2007-03-16,889.028
2007-03-19,902.421
2007-03-20,909.174
2007-03-21,915.367
2007-03-22,928.692
2007-03-23,927.962
2007-03-26,923.61
2007-03-27,922.027
2007-03-28,917.319
2007-03-29,928.489
2007-03-30,928.401
2007-04-02,939.017
2007-04-03,949.027
2007-04-04,949.969
2007-04-05,954.933
2007-04-06,954.933
2007-04-09,949.719
2007-04-10,962.228
2007-04-11,962.395
2007-04-12,961.957
2007-04-13,966.536
2007-04-16,980.718
2007-04-17,981.336
2007-04-18,977.262
2007-04-19,974.848
2007-04-20,982.98
2007-04-23,983.773
2007-04-24,974.71
2007-04-25,983.309
2007-04-26,978.41
2007-04-27,980.307
2007-04-30,981.909
2007-05-01,977.714
2007-05-02,982.603
2007-05-03,987.346
2007-05-04,998.5
2007-05-07,1003.023
2007-05-08,984.86
2007-05-09,986.227
2007-05-10,978.15
2007-05-11,983.202
2007-05-14,982.961
2007-05-15,990.646
2007-05-16,990.363
2007-05-17,986.248
2007-05-18,993.046
2007-05-21,991.186
2007-05-22,994.262
2007-05-23,1005.989
2007-05-24,995.183
2007-05-25,994.351
2007-05-28,995.72
2007-05-29,996.402
2007-05-30,988.862
2007-05-31,1000.0
2007-06-01,1002.826
2007-06-04,1005.573
2007-06-05,1001.013
2007-06-06,980.258
2007-06-07,962.111
2007-06-08,952.755
2007-06-11,960.034
2007-06-12,956.834
2007-06-13,956.65
2007-06-14,971.088
2007-06-15,984.879
2007-06-18,985.066
2007-06-19,982.591
2007-06-20,985.801
2007-06-21,972.168
2007-06-22,969.275
2007-06-25,968.062
2007-06-26,962.151
2007-06-27,952.255
2007-06-28,962.628
2007-06-29,968.06
2007-07-02,971.22
2007-07-03,980.381
2007-07-04,986.272
2007-07-05,977.549
2007-07-06,982.893
2007-07-09,983.952
2007-07-10,978.644
2007-07-11,979.016
2007-07-12,987.881
2007-07-13,992.483
2007-07-16,993.188
2007-07-17,988.615
2007-07-18,982.991
2007-07-19,991.121
2007-07-20,988.89
2007-07-23,990.769
2007-07-24,973.952
2007-07-25,955.749
2007-07-26,929.61
2007-07-27,922.721
2007-07-30,922.411
2007-07-31,942.969
2007-08-01,926.205
2007-08-02,935.651
2007-08-03,929.842
2007-08-06,921.845
2007-08-07,930.56
2007-08-08,950.95
2007-08-09,928.146
2007-08-10,898.682
2007-08-13,913.423
2007-08-14,901.287
2007-08-15,894.498
2007-08-16,855.826
2007-08-17,877.465
2007-08-20,882.786
2007-08-21,880.748
2007-08-22,902.794
2007-08-23,909.971
2007-08-24,914.002
2007-08-27,916.348
2007-08-28,900.475
2007-08-29,909.831
2007-08-30,918.198
2007-08-31,929.899
2007-09-03,932.734
2007-09-04,934.981
2007-09-05,923.491
2007-09-06,924.876
2007-09-07,906.348
2007-09-10,899.057
2007-09-11,913.07
2007-09-12,916.805
2007-09-13,918.154
2007-09-14,895.498
2007-09-17,868.122
2007-09-18,881.779
2007-09-19,907.728
2007-09-20,903.343
2007-09-21,912.581
2007-09-24,908.173
2007-09-25,895.43
2007-09-26,903.896
2007-09-27,917.871
2007-09-28,919.782
2007-10-01,929.504
2007-10-02,935.994
2007-10-03,942.066
2007-10-04,942.176
2007-10-05,944.821
2007-10-08,937.71
2007-10-09,947.583
2007-10-10,956.557
2007-10-11,959.345
2007-10-12,952.6
2007-10-15,942.928
2007-10-16,930.446
2007-10-17,945.741
2007-10-18,939.228
2007-10-19,931.056
2007-10-22,907.84
2007-10-23,927.739
2007-10-24,920.556
2007-10-25,933.532
2007-10-26,937.43
2007-10-29,943.923
2007-10-30,944.546
2007-10-31,961.024
2007-11-01,944.179
2007-11-02,939.252
2007-11-05,929.754
2007-11-06,936.183
2007-11-07,925.896
2007-11-08,918.339
2007-11-09,898.724
2007-11-12,890.86
2007-11-13,897.576
2007-11-14,906.0
2007-11-15,887.74
2007-11-16,875.948
2007-11-19,852.433
2007-11-20,869.91
2007-11-21,844.287
2007-11-22,851.676
2007-11-23,865.583
2007-11-26,867.195
2007-11-27,860.98
2007-11-28,880.281
2007-11-29,881.318
2007-11-30,886.93
2007-12-03,882.135
2007-12-04,866.632
2007-12-05,876.595
2007-12-06,872.083
2007-12-07,889.075
2007-12-10,900.688
2007-12-11,894.86
2007-12-12,894.917
2007-12-13,863.438
2007-12-14,856.973
2007-12-17,833.015
2007-12-18,832.347
2007-12-19,824.958
2007-12-20,820.148
2007-12-21,831.451
2007-12-24,835.916
2007-12-25,835.916
2007-12-26,840.716
2007-12-27,842.35
2007-12-28,850.813
2007-12-31,848.557
2008-01-01,848.557
2008-01-02,846.674
2008-01-03,835.427
2008-01-04,818.616
2008-01-07,805.512
2008-01-08,809.189
2008-01-09,787.268
2008-01-10,779.767
2008-01-11,786.735
2008-01-14,800.589
2008-01-15,773.06
2008-01-16,764.452
2008-01-17,767.992
2008-01-18,759.786
2008-01-21,724.139
2008-01-22,754.7
2008-01-23,737.255
2008-01-24,775.62
2008-01-25,776.53
2008-01-28,770.395
2008-01-29,788.48
2008-01-30,783.195
2008-01-31,781.758
2008-02-01,798.798
2008-02-04,802.062
2008-02-05,762.979
2008-02-06,769.673
2008-02-07,744.83
2008-02-08,744.422
2008-02-11,734.578
2008-02-12,761.642
2008-02-13,764.945
2008-02-14,765.997
2008-02-15,757.053
2008-02-18,767.28
2008-02-19,777.536
2008-02-20,765.505
2008-02-21,776.914
2008-02-22,770.709
2008-02-25,787.575
2008-02-26,804.108
2008-02-27,814.431
2008-02-28,799.246
2008-02-29,789.35
2008-03-03,776.193
2008-03-04,768.53
2008-03-05,787.985
2008-03-06,783.096
2008-03-07,774.114
2008-03-10,760.763
2008-03-11,767.114
2008-03-12,785.725
2008-03-13,775.533
2008-03-14,773.46
2008-03-17,747.228
2008-03-18,772.328
2008-03-19,755.611
2008-03-20,746.122
2008-03-21,746.122
2008-03-24,745.64
2008-03-25,788.885
2008-03-26,793.588
2008-03-27,809.823
2008-03-28,801.847
2008-03-31,805.228
2008-04-01,819.842
2008-04-02,827.212
2008-04-03,819.847
2008-04-04,825.655
2008-04-07,831.292
2008-04-08,817.57
2008-04-09,816.719
2008-04-10,813.747
2008-04-11,807.404
2008-04-14,801.451
2008-04-15,796.009
2008-04-16,824.649
2008-04-17,820.686
2008-04-18,832.788
2008-04-21,833.031
2008-04-22,830.711
2008-04-23,829.624
2008-04-24,816.661
2008-04-25,826.384
2008-04-28,832.852
2008-04-29,821.332
2008-04-30,825.29
2008-05-01,819.085
2008-05-02,832.541
2008-05-05,835.946
2008-05-06,835.574
2008-05-07,836.938
2008-05-08,840.263
2008-05-09,829.161
2008-05-12,838.872
2008-05-13,830.1
2008-05-14,827.753
2008-05-15,831.015
2008-05-16,843.603
2008-05-19,845.972
2008-05-20,833.258
2008-05-21,829.119
2008-05-22,829.984
2008-05-23,821.801
2008-05-26,820.947
2008-05-27,815.539
2008-05-28,819.811
2008-05-29,813.585
2008-05-30,820.732
2008-06-02,808.48
2008-06-03,812.739
2008-06-04,807.095
2008-06-05,813.658
2008-06-06,805.841
2008-06-09,793.271
2008-06-10,773.424
2008-06-11,759.884
2008-06-12,759.313
2008-06-13,763.188
2008-06-16,769.806
2008-06-17,772.064
2008-06-18,752.796
2008-06-19,742.93
2008-06-20,740.17
2008-06-23,724.391
2008-06-24,720.429
2008-06-25,732.642
2008-06-26,718.954
2008-06-27,713.841
2008-06-30,710.956
2008-07-01,689.381
2008-07-02,683.101
2008-07-03,679.692
2008-07-04,669.718
2008-07-07,673.915
2008-07-08,661.979
2008-07-09,681.378
2008-07-10,668.918
2008-07-11,651.518
2008-07-14,659.693
2008-07-15,643.963
2008-07-16,650.501
2008-07-17,680.418
2008-07-18,698.478
2008-07-21,708.36
2008-07-22,700.441
2008-07-23,712.765
2008-07-24,691.885
2008-07-25,685.112
2008-07-28,676.009
2008-07-29,671.122
2008-07-30,683.314
2008-07-31,678.963
2008-08-01,673.212
2008-08-04,673.621
2008-08-05,696.833
2008-08-06,702.029
2008-08-07,694.911
2008-08-08,695.353
2008-08-11,710.493
2008-08-12,703.426
2008-08-13,675.48
2008-08-14,679.21
2008-08-15,678.767
2008-08-18,676.283
2008-08-19,652.6
2008-08-20,652.989
2008-08-21,656.059
2008-08-22,669.015
2008-08-25,664.704
2008-08-26,659.769
2008-08-27,659.024
2008-08-28,672.363
2008-08-29,677.708
2008-09-01,673.659
2008-09-02,682.575
2008-09-03,670.006
2008-09-04,647.332
2008-09-05,630.373
2008-09-08,651.1
2008-09-09,646.069
2008-09-10,637.914
2008-09-11,624.981
2008-09-12,643.121
2008-09-15,624.628
2008-09-16,609.768
2008-09-17,596.946
2008-09-18,601.307
2008-09-19,651.543
2008-09-22,648.191
2008-09-23,629.873
2008-09-24,624.156
2008-09-25,631.991
2008-09-26,615.931
2008-09-29,568.498
2008-09-30,569.833
2008-10-01,566.456
2008-10-02,556.903
2008-10-03,567.545
2008-10-06,514.232
2008-10-07,510.853
2008-10-08,485.197
2008-10-09,481.863
2008-10-10,447.669
2008-10-13,491.59
2008-10-14,504.015
2008-10-15,473.295
2008-10-16,444.277
2008-10-17,451.188
2008-10-20,457.976
2008-10-21,456.567
2008-10-22,427.108
2008-10-23,420.71
2008-10-24,397.5
2008-10-27,376.911
2008-10-28,382.892
2008-10-29,417.939
2008-10-30,430.915
2008-10-31,434.288
2008-11-03,445.571
2008-11-04,474.507
2008-11-05,472.417
2008-11-06,439.638
2008-11-07,444.369
2008-11-10,447.572
2008-11-11,421.371
2008-11-12,407.621
2008-11-13,402.035
2008-11-14,404.544
2008-11-17,395.708
2008-11-18,395.658
2008-11-19,381.31
2008-11-20,367.859
2008-11-21,360.851
2008-11-24,393.445
2008-11-25,401.05
2008-11-26,400.472
2008-11-27,412.222
2008-11-28,408.831
2008-12-01,382.312
2008-12-02,392.97
2008-12-03,392.938
2008-12-04,390.759
2008-12-05,374.986
2008-12-08,404.57
2008-12-09,412.742
2008-12-10,419.009
2008-12-11,420.852
2008-12-12,413.028
2008-12-15,420.839
2008-12-16,423.464
2008-12-17,438.2
2008-12-18,444.229
2008-12-19,426.156
2008-12-22,417.738
2008-12-23,420.756
2008-12-24,418.972
2008-12-25,418.972
2008-12-26,420.304
2008-12-29,426.667
2008-12-30,428.847
2008-12-31,422.79
2009-01-01,422.79
2009-01-02,440.987
2009-01-05,441.108
2009-01-06,446.511
2009-01-07,453.885
2009-01-08,447.871
2009-01-09,441.55
2009-01-12,430.33
2009-01-13,417.295
2009-01-14,398.293
2009-01-15,392.059
2009-01-16,400.949
2009-01-19,388.553
2009-01-20,371.613
2009-01-21,371.808
2009-01-22,371.889
2009-01-23,362.751
2009-01-26,382.229
2009-01-27,385.594
2009-01-28,403.344
2009-01-29,389.521
2009-01-30,383.946
2009-02-02,371.807
2009-02-03,380.865
2009-02-04,392.347
2009-02-05,390.894
2009-02-06,404.447
2009-02-09,414.559
2009-02-10,401.131
2009-02-11,394.37
2009-02-12,384.563
2009-02-13,389.695
2009-02-16,381.632
2009-02-17,362.719
2009-02-18,358.963
2009-02-19,361.259
2009-02-20,346.611
2009-02-23,343.292
2009-02-24,338.713
2009-02-25,338.312
2009-02-26,349.352
2009-02-27,342.546
2009-03-02,324.949
2009-03-03,319.429
2009-03-04,330.261
2009-03-05,316.355
2009-03-06,312.857
2009-03-09,308.564
2009-03-10,329.064
2009-03-11,331.79
2009-03-12,334.007
2009-03-13,337.546
2009-03-16,349.383
2009-03-17,347.104
2009-03-18,350.928
2009-03-19,374.501
2009-03-20,370.432
2009-03-23,379.796
2009-03-24,379.921
2009-03-25,380.539
2009-03-26,381.912
2009-03-27,371.42
2009-03-30,354.393
2009-03-31,369.431
2009-04-01,376.175
2009-04-02,403.931
2009-04-03,409.807
2009-04-06,406.954
2009-04-07,395.087
2009-04-08,396.47
2009-04-09,408.848
2009-04-10,408.848
2009-04-13,412.463
2009-04-14,421.657
2009-04-15,417.869
2009-04-16,425.84
2009-04-17,432.026
2009-04-20,407.185
2009-04-21,409.38
2009-04-22,423.911
2009-04-23,427.344
2009-04-24,444.583
2009-04-27,438.426
2009-04-28,427.881
2009-04-29,443.213
2009-04-30,449.025
2009-05-01,449.329
2009-05-04,464.92
2009-05-05,471.174
2009-05-06,479.065
2009-05-07,480.267
2009-05-08,488.923
2009-05-11,481.356
2009-05-12,478.035
2009-05-13,455.92
2009-05-14,459.171
2009-05-15,465.204
2009-05-18,474.497
2009-05-19,488.129
2009-05-20,498.311
2009-05-21,487.373
2009-05-22,491.936
2009-05-25,492.48
2009-05-26,492.062
2009-05-27,497.0
2009-05-28,489.732
2009-05-29,498.622
2009-06-01,516.738
2009-06-02,521.155
2009-06-03,505.082
2009-06-04,501.699
2009-06-05,497.998
2009-06-08,487.827
2009-06-09,495.327
2009-06-10,502.689
2009-06-11,507.938
2009-06-12,505.285
2009-06-15,486.77
2009-06-16,487.45
2009-06-17,470.421
2009-06-18,474.002
2009-06-19,481.011
2009-06-22,463.92
2009-06-23,464.702
2009-06-24,477.928
2009-06-25,471.868
2009-06-26,478.448
2009-06-29,485.853
2009-06-30,482.819
2009-07-01,496.027
2009-07-02,480.884
2009-07-03,479.397
2009-07-06,469.464
2009-07-07,469.203
2009-07-08,456.153
2009-07-09,462.581
2009-07-10,456.517
2009-07-13,466.467
2009-07-14,473.419
2009-07-15,493.035
2009-07-16,496.587
2009-07-17,497.922
2009-07-20,509.276
2009-07-21,515.275
2009-07-22,517.645
2009-07-23,527.845
2009-07-24,526.374
2009-07-27,530.52
2009-07-28,522.147
2009-07-29,522.484
2009-07-30,535.531
2009-07-31,540.374
2009-08-03,561.356
2009-08-04,558.372
2009-08-05,562.532
2009-08-06,563.936
2009-08-07,561.768
2009-08-10,560.094
2009-08-11,546.867
2009-08-12,557.014
2009-08-13,566.878
2009-08-14,564.357
2009-08-17,545.141
2009-08-18,554.34
2009-08-19,556.452
2009-08-20,566.719
2009-08-21,582.343
2009-08-24,592.627
2009-08-25,595.85
2009-08-26,589.151
2009-08-27,584.541
2009-08-28,598.304
2009-08-31,590.906
2009-09-01,578.106
2009-09-02,565.167
2009-09-03,569.599
2009-09-04,577.548
2009-09-07,595.179
2009-09-08,606.271
2009-09-09,617.048
2009-09-10,616.034
2009-09-11,622.136
2009-09-14,617.575
2009-09-15,619.234
2009-09-16,634.746
2009-09-17,639.532
2009-09-18,636.175
2009-09-21,624.745
2009-09-22,635.743
2009-09-23,636.009
2009-09-24,622.214
2009-09-25,616.865
2009-09-28,625.352
2009-09-29,622.713
2009-09-30,626.092
2009-10-01,614.529
2009-10-02,601.726
2009-10-05,608.5
2009-10-06,629.064
2009-10-07,626.409
2009-10-08,639.331
2009-10-09,639.571
2009-10-12,648.452
2009-10-13,644.243
2009-10-14,659.306
2009-10-15,662.956
2009-10-16,656.561
2009-10-19,667.203
2009-10-20,665.827
2009-10-21,667.554
2009-10-22,656.585
2009-10-23,654.788
2009-10-26,640.729
2009-10-27,626.235
2009-10-28,602.862
2009-10-29,621.914
2009-10-30,609.859
2009-11-02,612.41
2009-11-03,599.496
2009-11-04,622.189
2009-11-05,625.965
2009-11-06,628.591
2009-11-09,646.112
2009-11-10,640.707
2009-11-11,646.666
2009-11-12,645.864
2009-11-13,648.071
2009-11-16,658.906
2009-11-17,650.082
2009-11-18,655.118
2009-11-19,637.13
2009-11-20,629.628
2009-11-23,647.025
2009-11-24,639.757
2009-11-25,643.009
2009-11-26,616.458
2009-11-27,624.492
2009-11-30,616.603
2009-12-01,637.923
2009-12-02,641.354
2009-12-03,641.703
2009-12-04,636.601
2009-12-07,632.573
2009-12-08,619.375
2009-12-09,609.079
2009-12-10,614.017
2009-12-11,613.328
2009-12-14,618.79
2009-12-15,615.574
2009-12-16,624.449
2009-12-17,607.48
2009-12-18,600.081
2009-12-21,607.491
2009-12-22,607.683
2009-12-23,612.041
2009-12-24,612.228
2009-12-25,612.228
2009-12-28,617.106
2009-12-29,621.86
2009-12-30,617.332
2009-12-31,622.725
2010-01-01,622.725
2010-01-04,634.114
2010-01-05,636.789
2010-01-06,634.437
2010-01-07,632.763
2010-01-08,636.79
2010-01-11,645.586
2010-01-12,638.653
2010-01-13,640.573
2010-01-14,643.009
2010-01-15,633.114
2010-01-18,638.271
2010-01-19,637.089
2010-01-20,622.69
2010-01-21,614.739
2010-01-22,609.918
2010-01-25,611.261
2010-01-26,608.666
2010-01-27,603.64
2010-01-28,596.371
2010-01-29,597.563
2010-02-01,602.203
2010-02-02,610.895
2010-02-03,604.837
2010-02-04,583.451
2010-02-05,566.924
2010-02-08,566.408
2010-02-09,569.298
2010-02-10,573.833
2010-02-11,569.633
2010-02-12,566.919
2010-02-15,568.025
2010-02-16,577.739
2010-02-17,585.171
2010-02-18,584.172
2010-02-19,580.637
2010-02-22,584.343
2010-02-23,577.175
2010-02-24,579.273
2010-02-25,567.459
2010-02-26,577.995
2010-03-01,576.627
2010-03-02,585.568
2010-03-03,596.314
2010-03-04,596.198
2010-03-05,603.112
2010-03-08,605.83
2010-03-09,602.468
2010-03-10,611.569
2010-03-11,610.442
2010-03-12,617.821
2010-03-15,609.119
2010-03-16,619.513
2010-03-17,624.156
2010-03-18,617.585
2010-03-19,611.652
2010-03-22,610.62
2010-03-23,616.739
2010-03-24,609.152
2010-03-25,616.377
2010-03-26,619.721
2010-03-29,624.249
2010-03-30,622.189
2010-03-31,625.586
2010-04-01,634.862
2010-04-02,634.862
2010-04-05,634.029
2010-04-06,634.613
2010-04-07,631.326
2010-04-08,625.78
2010-04-09,638.397
2010-04-12,644.834
2010-04-13,641.998
2010-04-14,650.26
2010-04-15,649.616
2010-04-16,638.07
2010-04-19,629.422
2010-04-20,638.493
2010-04-21,632.949
2010-04-22,622.157
2010-04-23,630.689
2010-04-26,633.505
2010-04-27,613.465
2010-04-28,598.435
2010-04-29,613.139
2010-04-30,615.159
2010-05-03,612.076
2010-05-04,587.83
2010-05-05,568.883
2010-05-06,553.186
2010-05-07,527.189
2010-05-10,573.878
2010-05-11,562.536
2010-05-12,575.458
2010-05-13,571.04
2010-05-14,546.821
2010-05-17,539.837
2010-05-18,549.356
2010-05-19,531.214
2010-05-20,518.328
2010-05-21,527.429
2010-05-24,522.188
2010-05-25,500.068
2010-05-26,512.57
2010-05-27,530.547
2010-05-28,533.119
2010-05-31,532.858
2010-06-01,536.139
2010-06-02,533.285
2010-06-03,540.292
2010-06-04,522.127
2010-06-07,511.119
2010-06-08,504.934
2010-06-09,519.819
2010-06-10,533.141
2010-06-11,535.461
2010-06-14,552.404
2010-06-15,558.342
2010-06-16,557.55
2010-06-17,557.301
2010-06-18,563.905
2010-06-21,568.38
2010-06-22,560.749
2010-06-23,553.336
2010-06-24,546.425
2010-06-25,543.394
2010-06-28,550.223
2010-06-29,528.251
2010-06-30,528.814
2010-07-01,526.053
2010-07-02,532.853
2010-07-05,528.375
2010-07-06,546.415
2010-07-07,553.516
2010-07-08,562.298
2010-07-09,563.394
2010-07-12,562.146
2010-07-13,578.491
2010-07-14,580.491
2010-07-15,581.839
2010-07-16,575.453
2010-07-19,573.736
2010-07-20,568.467
2010-07-21,575.191
2010-07-22,592.567
2010-07-23,592.876
2010-07-26,603.599
2010-07-27,612.835
2010-07-28,610.459
2010-07-29,614.106
2010-07-30,608.671
2010-08-02,632.279
2010-08-03,634.724
2010-08-04,629.703
2010-08-05,630.81
2010-08-06,629.729
2010-08-09,633.855
2010-08-10,617.913
2010-08-11,594.666
2010-08-12,589.144
2010-08-13,584.955
2010-08-16,587.86
2010-08-17,598.202
2010-08-18,596.942
2010-08-19,589.201
2010-08-20,574.295
2010-08-23,577.33
2010-08-24,568.418
2010-08-25,561.267
2010-08-26,571.58
2010-08-27,575.433
2010-08-30,573.395
2010-08-31,573.996
2010-09-01,595.63
2010-09-02,598.997
2010-09-03,605.615
2010-09-06,607.746
2010-09-07,595.519
2010-09-08,601.754
2010-09-09,607.954
2010-09-10,607.114
2010-09-13,618.669
2010-09-14,623.436
2010-09-15,624.863
2010-09-16,623.82
2010-09-17,619.637
2010-09-20,628.685
2010-09-21,629.97
2010-09-22,633.741
