Date,EUROPE MID VALUE Mid Cap
2010-09-23,615.362
2010-09-24,629.888
2010-09-27,627.542
2010-09-28,630.076
2010-09-29,631.97
2010-09-30,633.394
2010-10-01,635.293
2010-10-04,630.079
2010-10-05,647.739
2010-10-06,655.196
2010-10-07,659.356
2010-10-08,656.911
2010-10-11,657.741
2010-10-12,653.427
2010-10-13,670.088
2010-10-14,674.899
2010-10-15,669.647
2010-10-18,668.257
2010-10-19,657.516
2010-10-20,666.877
2010-10-21,672.408
2010-10-22,667.944
2010-10-25,671.811
2010-10-26,664.787
2010-10-27,655.702
2010-10-28,660.444
2010-10-29,659.687
2010-11-01,659.203
2010-11-02,665.937
2010-11-03,662.638
2010-11-04,680.54
2010-11-05,671.473
2010-11-08,665.736
2010-11-09,670.814
2010-11-10,655.862
2010-11-11,650.445
2010-11-12,650.878
2010-11-15,649.969
2010-11-16,632.658
2010-11-17,634.37
2010-11-18,644.654
2010-11-19,645.648
2010-11-22,635.243
2010-11-23,618.472
2010-11-24,620.971
2010-11-25,624.325
2010-11-26,614.259
2010-11-29,599.028
2010-11-30,593.192
2010-12-01,608.536
2010-12-02,623.947
2010-12-03,633.933
2010-12-06,629.3
2010-12-07,637.806
2010-12-08,634.53
2010-12-09,635.443
2010-12-10,636.374
2010-12-13,645.128
2010-12-14,645.018
2010-12-15,639.07
2010-12-16,634.57
2010-12-17,630.503
2010-12-20,632.322
2010-12-21,640.112
2010-12-22,638.763
2010-12-23,638.892
2010-12-24,641.513
2010-12-27,638.65
2010-12-28,638.643
2010-12-29,641.422
2010-12-30,641.515
2010-12-31,646.183
2011-01-03,650.17
2011-01-04,653.003
2011-01-05,645.242
2011-01-06,643.411
2011-01-07,641.973
2011-01-10,632.275
2011-01-11,640.052
2011-01-12,657.155
2011-01-13,667.261
2011-01-14,669.142
2011-01-17,666.923
2011-01-18,678.657
2011-01-19,677.942
2011-01-20,667.406
2011-01-21,678.585
2011-01-24,685.152
2011-01-25,679.882
2011-01-26,687.022
2011-01-27,694.07
2011-01-28,684.428
2011-01-31,686.909
2011-02-01,702.627
2011-02-02,701.968
2011-02-03,694.558
2011-02-04,694.981
2011-02-07,701.696
2011-02-08,707.43
2011-02-09,708.133
2011-02-10,698.612
2011-02-11,699.069
2011-02-14,697.286
2011-02-15,698.769
2011-02-16,704.42
2011-02-17,711.185
2011-02-18,715.129
2011-02-21,705.069
2011-02-22,701.814
2011-02-23,696.795
2011-02-24,693.503
2011-02-25,700.467
2011-02-28,709.634
2011-03-01,706.509
2011-03-02,704.968
2011-03-03,709.171
2011-03-04,713.404
2011-03-07,712.575
2011-03-08,708.376
2011-03-09,712.9
2011-03-10,695.203
2011-03-11,689.446
2011-03-14,692.005
2011-03-15,673.944
2011-03-16,663.088
2011-03-17,678.743
2011-03-18,687.404
2011-03-21,700.029
2011-03-22,699.073
2011-03-23,696.671
2011-03-24,706.4
2011-03-25,703.399
2011-03-28,700.916
2011-03-29,697.664
2011-03-30,703.002
2011-03-31,700.343
2011-04-01,708.072
2011-04-04,713.703
2011-04-05,713.917
2011-04-06,724.191
2011-04-07,718.251
2011-04-08,726.542
2011-04-11,724.668
2011-04-12,716.096
2011-04-13,720.331
2011-04-14,715.255
2011-04-15,713.898
2011-04-18,691.945
2011-04-19,700.551
2011-04-20,718.42
2011-04-21,727.176
2011-04-22,727.176
2011-04-25,725.495
2011-04-26,733.345
2011-04-27,738.55
2011-04-28,749.185
2011-04-29,750.936
2011-05-02,756.215
2011-05-03,747.541
2011-05-04,741.591
2011-05-05,727.978
2011-05-06,731.337
2011-05-09,717.294
2011-05-10,729.612
2011-05-11,729.972
2011-05-12,720.313
2011-05-13,718.819
2011-05-16,717.198
2011-05-17,708.219
2011-05-18,713.651
2011-05-19,718.302
2011-05-20,713.539
2011-05-23,694.718
2011-05-24,698.225
2011-05-25,701.643
2011-05-26,702.958
2011-05-27,714.754
2011-05-30,713.536
2011-05-31,724.335
2011-06-01,719.736
2011-06-02,711.128
2011-06-03,717.972
2011-06-06,714.782
2011-06-07,717.5
2011-06-08,703.642
2011-06-09,704.252
2011-06-10,686.673
2011-06-13,688.645
2011-06-14,699.287
2011-06-15,682.891
2011-06-16,668.022
2011-06-17,677.356
2011-06-20,670.365
2011-06-21,684.099
2011-06-22,682.771
2011-06-23,657.964
2011-06-24,655.639
2011-06-27,660.392
2011-06-28,667.012
2011-06-29,681.419
2011-06-30,696.347
2011-07-01,703.372
2011-07-04,708.204
2011-07-05,705.194
2011-07-06,691.322
2011-07-07,695.794
2011-07-08,683.652
2011-07-11,655.523
2011-07-12,652.055
2011-07-13,663.74
2011-07-14,656.492
2011-07-15,652.489
2011-07-18,632.027
2011-07-19,645.958
2011-07-20,655.905
2011-07-21,677.211
2011-07-22,683.065
2011-07-25,676.463
2011-07-26,677.211
2011-07-27,662.811
2011-07-28,654.355
2011-07-29,653.4
2011-08-01,632.881
2011-08-02,618.499
2011-08-03,610.069
2011-08-04,580.902
2011-08-05,573.051
2011-08-08,546.506
2011-08-09,557.536
2011-08-10,539.912
2011-08-11,560.362
2011-08-12,580.33
2011-08-15,592.81
2011-08-16,585.387
2011-08-17,588.277
2011-08-18,552.678
2011-08-19,549.553
2011-08-22,551.294
2011-08-23,551.345
2011-08-24,562.509
2011-08-25,554.0
2011-08-26,548.68
2011-08-29,566.118
2011-08-30,567.757
2011-08-31,580.211
2011-09-01,575.78
2011-09-02,559.997
2011-09-05,533.785
2011-09-06,525.83
2011-09-07,544.417
2011-09-08,546.854
2011-09-09,519.235
2011-09-12,500.22
2011-09-13,505.265
2011-09-14,513.355
2011-09-15,531.587
2011-09-16,535.351
2011-09-19,515.983
2011-09-20,527.216
2011-09-21,519.33
2011-09-22,485.773
2011-09-23,487.106
2011-09-26,494.564
2011-09-27,521.801
2011-09-28,514.272
2011-09-29,519.529
2011-09-30,503.589
2011-10-03,491.363
2011-10-04,473.615
2011-10-05,489.743
2011-10-06,509.12
2011-10-07,516.689
2011-10-10,530.886
2011-10-11,526.945
2011-10-12,544.585
2011-10-13,534.46
2011-10-14,546.311
2011-10-17,536.267
2011-10-18,529.529
2011-10-19,535.514
2011-10-20,521.029
2011-10-21,542.812
2011-10-24,549.966
2011-10-25,545.969
2011-10-26,543.769
2011-10-27,576.835
2011-10-28,575.814
2011-10-31,553.002
2011-11-01,518.692
2011-11-02,528.98
2011-11-03,539.76
2011-11-04,535.146
2011-11-07,532.941
2011-11-08,536.891
2011-11-09,516.103
2011-11-10,515.053
2011-11-11,535.572
2011-11-14,523.852
2011-11-15,513.901
2011-11-16,511.526
2011-11-17,503.296
2011-11-18,499.174
2011-11-21,479.954
2011-11-22,476.629
2011-11-23,463.965
2011-11-24,464.734
2011-11-25,464.878
2011-11-28,487.642
2011-11-29,491.496
2011-11-30,515.565
2011-12-01,511.579
2011-12-02,518.267
2011-12-05,526.478
2011-12-06,518.245
2011-12-07,514.832
2011-12-08,499.558
2011-12-09,507.547
2011-12-12,489.325
2011-12-13,486.135
2011-12-14,470.282
2011-12-15,478.321
2011-12-16,480.499
2011-12-19,478.197
2011-12-20,496.383
2011-12-21,490.607
2011-12-22,497.1
2011-12-23,500.172
2011-12-26,500.172
2011-12-27,501.302
2011-12-28,492.523
2011-12-29,494.84
2011-12-30,502.026
2012-01-02,508.422
2012-01-03,519.991
2012-01-04,510.531
2012-01-05,496.758
2012-01-06,493.984
2012-01-09,490.3
2012-01-10,502.882
2012-01-11,501.891
2012-01-12,509.32
2012-01-13,502.976
2012-01-16,507.465
2012-01-17,516.225
2012-01-18,520.328
2012-01-19,534.075
2012-01-20,538.284
2012-01-23,548.594
2012-01-24,540.75
2012-01-25,541.089
2012-01-26,557.099
2012-01-27,551.551
2012-01-30,540.639
2012-01-31,544.429
2012-02-01,562.215
2012-02-02,563.903
2012-02-03,571.07
2012-02-06,568.259
2012-02-07,572.246
2012-02-08,574.325
2012-02-09,577.007
2012-02-10,562.853
2012-02-13,568.229
2012-02-14,560.939
2012-02-15,560.92
2012-02-16,560.581
2012-02-17,572.343
2012-02-20,583.33
2012-02-21,578.305
2012-02-22,570.685
2012-02-23,569.781
2012-02-24,581.158
2012-02-27,575.189
2012-02-28,577.291
2012-02-29,576.931
2012-03-01,580.275
2012-03-02,577.277
2012-03-05,573.796
2012-03-06,550.946
2012-03-07,555.503
2012-03-08,571.752
2012-03-09,568.484
2012-03-12,568.469
2012-03-13,579.922
2012-03-14,580.69
2012-03-15,583.828
2012-03-16,591.152
2012-03-19,594.438
2012-03-20,588.052
2012-03-21,585.477
2012-03-22,577.474
2012-03-23,581.574
2012-03-26,590.728
2012-03-27,588.701
2012-03-28,579.406
2012-03-29,570.265
2012-03-30,578.6
2012-04-02,582.035
2012-04-03,577.851
2012-04-04,552.05
2012-04-05,549.65
2012-04-06,549.65
2012-04-09,549.73
2012-04-10,536.024
2012-04-11,543.107
2012-04-12,552.477
2012-04-13,539.244
2012-04-16,535.258
2012-04-17,550.452
2012-04-18,541.378
2012-04-19,540.121
2012-04-20,544.801
2012-04-23,526.393
2012-04-24,536.972
2012-04-25,545.282
2012-04-26,543.587
2012-04-27,554.818
2012-04-30,549.325
2012-05-01,550.713
2012-05-02,545.092
2012-05-03,543.932
2012-05-04,532.099
2012-05-07,533.535
2012-05-08,525.684
2012-05-09,519.454
2012-05-10,526.42
2012-05-11,527.538
2012-05-14,511.059
2012-05-15,501.395
2012-05-16,497.032
2012-05-17,488.844
2012-05-18,484.469
2012-05-21,491.293
2012-05-22,502.043
2012-05-23,483.574
2012-05-24,487.724
2012-05-25,484.56
2012-05-28,486.114
2012-05-29,488.384
2012-05-30,474.725
2012-05-31,470.024
2012-06-01,461.178
2012-06-04,464.446
2012-06-05,465.614
2012-06-06,479.47
2012-06-07,488.201
2012-06-08,483.517
2012-06-11,482.988
2012-06-12,480.339
2012-06-13,480.862
2012-06-14,482.979
2012-06-15,491.73
2012-06-18,490.239
2012-06-19,503.608
2012-06-20,512.581
2012-06-21,506.925
2012-06-22,500.872
2012-06-25,489.456
2012-06-26,485.395
2012-06-27,491.29
2012-06-28,488.864
2012-06-29,515.039
2012-07-02,517.684
2012-07-03,523.859
2012-07-04,520.085
2012-07-05,511.851
2012-07-06,502.616
2012-07-09,501.106
2012-07-10,504.832
2012-07-11,503.306
2012-07-12,494.922
2012-07-13,504.243
2012-07-16,506.65
2012-07-17,504.678
2012-07-18,510.779
2012-07-19,518.56
2012-07-20,504.064
2012-07-23,487.984
2012-07-24,484.109
2012-07-25,487.431
2012-07-26,507.783
2012-07-27,516.152
2012-07-30,520.506
2012-07-31,517.261
2012-08-01,517.261
2012-08-02,502.091
2012-08-03,522.303
2012-08-06,530.285
2012-08-07,533.823
2012-08-08,531.519
2012-08-09,531.834
2012-08-10,531.185
2012-08-13,529.925
2012-08-14,533.294
2012-08-15,531.962
2012-08-16,541.107
2012-08-17,544.802
2012-08-20,542.896
2012-08-21,552.051
2012-08-22,545.379
2012-08-23,546.299
2012-08-24,543.322
2012-08-27,545.596
2012-08-28,543.497
2012-08-29,542.638
2012-08-30,537.263
2012-08-31,545.626
2012-09-03,547.367
2012-09-04,542.732
2012-09-05,544.87
2012-09-06,559.048
2012-09-07,572.068
2012-09-10,571.509
2012-09-11,575.092
2012-09-12,582.838
2012-09-13,581.213
2012-09-14,601.873
2012-09-17,598.976
2012-09-18,590.55
2012-09-19,590.725
2012-09-20,584.128
2012-09-21,588.981
2012-09-24,582.02
2012-09-25,587.013
2012-09-26,569.437
2012-09-27,571.987
2012-09-28,566.093
2012-10-01,575.642
2012-10-02,575.825
2012-10-03,574.061
2012-10-04,579.293
2012-10-05,587.201
2012-10-08,575.671
2012-10-09,569.998
2012-10-10,566.05
2012-10-11,573.053
2012-10-12,572.271
2012-10-15,574.123
2012-10-16,585.75
2012-10-17,594.96
2012-10-18,595.782
2012-10-19,587.951
2012-10-22,587.531
2012-10-23,573.438
2012-10-24,576.485
2012-10-25,577.724
2012-10-26,575.981
2012-10-29,570.745
2012-10-30,577.478
2012-10-31,576.864
2012-11-01,583.223
2012-11-02,581.164
2012-11-05,574.83
2012-11-06,581.683
2012-11-07,572.466
2012-11-08,567.605
2012-11-09,564.367
2012-11-12,562.654
2012-11-13,564.196
2012-11-14,562.183
2012-11-15,558.789
2012-11-16,548.539
2012-11-19,564.296
2012-11-20,565.2
2012-11-21,568.515
2012-11-22,575.815
2012-11-23,583.418
2012-11-26,581.196
2012-11-27,581.791
2012-11-28,582.363
2012-11-29,595.152
2012-11-30,595.425
2012-12-03,598.995
2012-12-04,600.629
2012-12-05,602.94
2012-12-06,602.609
2012-12-07,601.076
2012-12-10,600.942
2012-12-11,607.511
2012-12-12,611.571
2012-12-13,614.2
2012-12-14,615.122
2012-12-17,618.928
2012-12-18,626.926
2012-12-19,634.977
2012-12-20,635.506
2012-12-21,629.158
2012-12-24,629.015
2012-12-25,629.015
2012-12-26,629.982
2012-12-27,630.723
2012-12-28,626.423
2012-12-31,625.784
2013-01-01,625.784
2013-01-02,641.874
2013-01-03,638.785
2013-01-04,637.558
2013-01-07,638.981
2013-01-08,636.841
2013-01-09,641.177
2013-01-10,648.991
2013-01-11,654.534
2013-01-14,652.691
2013-01-15,651.619
2013-01-16,646.706
2013-01-17,655.437
2013-01-18,651.246
2013-01-21,654.422
2013-01-22,653.438
2013-01-23,650.976
2013-01-24,657.212
2013-01-25,664.848
2013-01-28,663.421
2013-01-29,664.147
2013-01-30,665.085
2013-01-31,660.774
2013-02-01,668.014
2013-02-04,649.953
2013-02-05,650.982
2013-02-06,650.445
2013-02-07,643.507
2013-02-08,650.806
2013-02-11,648.111
2013-02-12,654.768
2013-02-13,658.387
2013-02-14,652.314
2013-02-15,651.887
2013-02-18,650.448
2013-02-19,658.266
2013-02-20,657.675
2013-02-21,641.312
2013-02-22,645.099
2013-02-25,645.354
2013-02-26,628.211
2013-02-27,636.23
2013-02-28,640.322
2013-03-01,635.237
2013-03-04,636.343
2013-03-05,648.9
2013-03-06,646.783
2013-03-07,650.161
2013-03-08,651.552
2013-03-11,650.307
2013-03-12,648.771
2013-03-13,645.227
2013-03-14,652.62
2013-03-15,654.519
2013-03-18,648.349
2013-03-19,640.231
2013-03-20,645.051
2013-03-21,640.657
2013-03-22,642.914
2013-03-25,633.378
2013-03-26,632.294
2013-03-27,623.37
2013-03-28,629.795
2013-03-29,629.795
2013-04-01,630.493
2013-04-02,634.897
2013-04-03,629.153
2013-04-04,624.337
2013-04-05,623.706
2013-04-08,622.884
2013-04-09,627.918
2013-04-10,644.698
2013-04-11,651.726
2013-04-12,646.694
2013-04-15,639.528
2013-04-16,637.229
2013-04-17,624.848
2013-04-18,625.72
2013-04-19,629.767
2013-04-22,631.922
2013-04-23,647.472
2013-04-24,651.985
2013-04-25,660.869
2013-04-26,660.218
2013-04-29,667.657
2013-04-30,670.395
2013-05-01,671.31
2013-05-02,667.827
2013-05-03,678.921
2013-05-06,677.125
2013-05-07,683.35
2013-05-08,692.892
2013-05-09,689.231
2013-05-10,685.432
2013-05-13,685.111
2013-05-14,687.447
2013-05-15,689.797
2013-05-16,694.024
2013-05-17,690.755
2013-05-20,694.093
2013-05-21,694.702
2013-05-22,695.269
2013-05-23,682.042
2013-05-24,682.008
2013-05-27,684.721
2013-05-28,687.534
2013-05-29,683.225
2013-05-30,691.423
2013-05-31,679.882
2013-06-03,679.746
2013-06-04,684.084
2013-06-05,677.232
2013-06-06,674.29
2013-06-07,684.197
2013-06-10,681.407
2013-06-11,675.153
2013-06-12,676.278
2013-06-13,675.116
2013-06-14,681.488
2013-06-17,687.119
2013-06-18,690.548
2013-06-19,689.192
2013-06-20,659.613
2013-06-21,647.445
2013-06-24,632.012
2013-06-25,639.345
2013-06-26,646.969
2013-06-27,650.529
2013-06-28,647.736
2013-07-01,658.952
2013-07-02,659.529
2013-07-03,654.578
2013-07-04,664.547
2013-07-05,655.425
2013-07-08,666.79
2013-07-09,667.91
2013-07-10,672.313
2013-07-11,687.68
2013-07-12,685.971
2013-07-15,689.355
2013-07-16,691.703
2013-07-17,693.264
2013-07-18,701.704
2013-07-19,704.508
2013-07-22,709.762
2013-07-23,709.965
2013-07-24,714.598
2013-07-25,710.961
2013-07-26,711.405
2013-07-29,710.397
2013-07-30,711.536
2013-07-31,713.268
2013-08-01,720.209
2013-08-02,724.413
2013-08-05,724.979
2013-08-06,725.492
2013-08-07,726.875
2013-08-08,737.455
2013-08-09,740.232
2013-08-12,737.537
2013-08-13,736.967
2013-08-14,741.65
2013-08-15,731.664
2013-08-16,739.214
2013-08-19,735.468
2013-08-20,731.086
2013-08-21,726.696
2013-08-22,732.598
2013-08-23,738.767
2013-08-26,734.656
2013-08-27,720.135
2013-08-28,715.495
2013-08-29,714.374
2013-08-30,704.664
2013-09-02,718.144
2013-09-03,715.506
2013-09-04,717.616
2013-09-05,720.148
2013-09-06,725.152
2013-09-09,733.314
2013-09-10,745.983
2013-09-11,751.258
2013-09-12,752.483
2013-09-13,750.037
2013-09-16,762.041
2013-09-17,758.419
2013-09-18,759.623
2013-09-19,773.813
2013-09-20,770.257
2013-09-23,765.559
2013-09-24,767.333
2013-09-25,766.685
2013-09-26,764.338
2013-09-27,765.856
2013-09-30,760.364
2013-10-01,768.38
2013-10-02,769.285
2013-10-03,767.857
2013-10-04,767.718
2013-10-07,764.311
2013-10-08,761.216
2013-10-09,754.447
2013-10-10,767.666
2013-10-11,771.828
2013-10-14,775.703
2013-10-15,779.252
2013-10-16,781.529
2013-10-17,790.124
2013-10-18,798.605
2013-10-21,800.179
2013-10-22,806.226
2013-10-23,803.595
2013-10-24,808.461
2013-10-25,805.536
2013-10-28,802.771
2013-10-29,805.906
2013-10-30,805.84
2013-10-31,802.239
2013-11-01,792.514
2013-11-04,797.903
2013-11-05,793.296
2013-11-06,801.786
2013-11-07,793.668
2013-11-08,789.999
2013-11-11,794.605
2013-11-12,792.747
2013-11-13,785.527
2013-11-14,792.128
2013-11-15,794.774
2013-11-18,800.687
2013-11-19,796.133
2013-11-20,789.57
2013-11-21,789.697
2013-11-22,794.628
2013-11-25,796.404
2013-11-26,795.879
2013-11-27,802.141
2013-11-28,805.569
2013-11-29,805.256
2013-12-02,798.573
2013-12-03,788.127
2013-12-04,782.654
2013-12-05,782.363
2013-12-06,785.149
2013-12-09,789.597
2013-12-10,791.485
2013-12-11,788.057
2013-12-12,779.675
2013-12-13,777.264
2013-12-16,787.815
2013-12-17,783.282
2013-12-18,790.665
2013-12-19,799.803
2013-12-20,806.796
2013-12-23,814.832
2013-12-24,816.033
2013-12-25,816.033
2013-12-26,817.942
2013-12-27,827.345
2013-12-30,829.538
2013-12-31,830.766
2014-01-01,830.766
2014-01-02,817.828
2014-01-03,821.339
2014-01-06,824.298
2014-01-07,827.781
2014-01-08,832.41
2014-01-09,832.689
2014-01-10,842.728
2014-01-13,845.325
2014-01-14,848.103
2014-01-15,850.771
2014-01-16,850.573
2014-01-17,853.996
2014-01-20,851.031
2014-01-21,847.707
2014-01-22,848.315
2014-01-23,850.934
2014-01-24,833.515
2014-01-27,827.169
2014-01-28,834.688
2014-01-29,829.291
2014-01-30,826.069
2014-01-31,817.094
2014-02-03,809.08
2014-02-04,807.071
2014-02-05,810.779
2014-02-06,827.568
2014-02-07,833.818
2014-02-10,837.338
2014-02-11,849.565
2014-02-12,849.685
2014-02-13,850.964
2014-02-14,855.533
2014-02-17,861.848
2014-02-18,863.629
2014-02-19,864.027
2014-02-20,860.539
2014-02-21,865.338
2014-02-24,870.26
2014-02-25,873.587
2014-02-26,867.765
2014-02-27,867.942
2014-02-28,880.409
2014-03-03,860.219
2014-03-04,875.666
2014-03-05,879.018
2014-03-06,886.944
2014-03-07,879.395
2014-03-10,876.848
2014-03-11,874.621
2014-03-12,868.464
2014-03-13,862.342
2014-03-14,852.608
2014-03-17,866.327
2014-03-18,870.149
2014-03-19,868.898
2014-03-20,856.841
2014-03-21,857.034
2014-03-24,847.315
2014-03-25,858.294
2014-03-26,868.085
2014-03-27,863.578
2014-03-28,867.668
2014-03-31,872.173
2014-04-01,881.26
2014-04-02,880.536
2014-04-03,878.046
2014-04-04,881.922
2014-04-07,875.666
2014-04-08,869.635
2014-04-09,878.081
2014-04-10,876.407
2014-04-11,862.616
2014-04-14,856.141
2014-04-15,849.023
2014-04-16,861.96
2014-04-17,868.235
2014-04-18,868.235
2014-04-21,866.661
2014-04-22,880.216
2014-04-23,880.9
2014-04-24,883.161
2014-04-25,877.861
2014-04-28,878.287
2014-04-29,888.684
2014-04-30,889.281
2014-05-01,890.432
2014-05-02,891.43
2014-05-05,889.414
2014-05-06,894.892
2014-05-07,891.375
2014-05-08,896.586
2014-05-09,889.829
2014-05-12,896.352
2014-05-13,894.426
2014-05-14,891.966
2014-05-15,878.081
2014-05-16,873.372
2014-05-19,876.878
2014-05-20,876.485
2014-05-21,879.709
2014-05-22,881.509
2014-05-23,883.536
2014-05-26,891.131
2014-05-27,892.123
2014-05-28,892.635
2014-05-29,892.406
2014-05-30,895.793
2014-06-02,897.226
2014-06-03,890.722
2014-06-04,891.792
2014-06-05,896.189
2014-06-06,908.919
2014-06-09,909.415
2014-06-10,906.215
2014-06-11,899.984
2014-06-12,902.092
2014-06-13,895.03
2014-06-16,892.77
2014-06-17,892.316
2014-06-18,893.051
2014-06-19,901.048
2014-06-20,894.305
2014-06-23,891.433
2014-06-24,889.261
2014-06-25,883.003
2014-06-26,885.452
2014-06-27,889.751
2014-06-30,892.649
2014-07-01,897.829
2014-07-02,898.937
2014-07-03,902.416
2014-07-04,898.429
2014-07-07,891.485
2014-07-08,879.236
2014-07-09,879.407
2014-07-10,868.231
2014-07-11,869.818
2014-07-14,879.654
2014-07-15,872.949
2014-07-16,884.115
2014-07-17,875.814
2014-07-18,877.818
2014-07-21,873.238
2014-07-22,880.507
2014-07-23,881.167
2014-07-24,882.395
2014-07-25,874.073
2014-07-28,871.165
2014-07-29,871.334
2014-07-30,864.004
2014-07-31,854.754
2014-08-01,845.763
2014-08-04,842.556
2014-08-05,840.569
2014-08-06,827.623
2014-08-07,822.797
2014-08-08,819.837
2014-08-11,830.282
2014-08-12,827.524
2014-08-13,832.179
2014-08-14,835.415
2014-08-15,835.162
2014-08-18,841.724
2014-08-19,842.023
2014-08-20,839.857
2014-08-21,846.942
2014-08-22,843.077
2014-08-25,847.731
2014-08-26,855.009
2014-08-27,856.846
2014-08-28,849.176
2014-08-29,849.612
2014-09-01,849.116
2014-09-02,848.422
2014-09-03,853.697
2014-09-04,854.102
2014-09-05,850.747
2014-09-08,843.047
2014-09-09,837.094
2014-09-10,836.283
2014-09-11,837.68
2014-09-12,838.53
2014-09-15,834.191
2014-09-16,828.513
2014-09-17,836.16
2014-09-18,842.045
2014-09-19,840.542
2014-09-22,837.04
2014-09-23,825.802
2014-09-24,824.359
2014-09-25,814.565
2014-09-26,814.664
2014-09-29,812.038
2014-09-30,812.786
2014-10-01,801.096
2014-10-02,785.244
2014-10-03,785.23
2014-10-06,790.908
2014-10-07,783.05
2014-10-08,780.642
2014-10-09,776.486
2014-10-10,761.382
2014-10-13,762.704
2014-10-14,762.681
2014-10-15,745.757
2014-10-16,747.128
2014-10-17,766.825
2014-10-20,766.269
2014-10-21,781.327
2014-10-22,785.137
2014-10-23,788.113
2014-10-24,788.027
2014-10-27,786.04
2014-10-28,798.938
2014-10-29,798.699
2014-10-30,794.815
2014-10-31,801.845
2014-11-03,793.553
2014-11-04,795.106
2014-11-05,802.982
2014-11-06,802.628
2014-11-07,796.35
2014-11-10,805.895
2014-11-11,810.075
2014-11-12,803.259
2014-11-13,804.528
2014-11-14,806.406
2014-11-17,808.519
2014-11-18,819.185
2014-11-19,821.107
2014-11-20,817.75
2014-11-21,823.415
2014-11-24,826.781
2014-11-25,830.943
2014-11-26,835.023
2014-11-27,835.536
2014-11-28,833.139
2014-12-01,831.033
2014-12-02,830.257
2014-12-03,831.516
2014-12-04,830.274
2014-12-05,833.504
2014-12-08,828.36
2014-12-09,818.885
2014-12-10,817.128
2014-12-11,813.853
2014-12-12,800.613
2014-12-15,784.307
2014-12-16,802.307
2014-12-17,795.756
2014-12-18,811.56
2014-12-19,816.06
2014-12-22,821.384
2014-12-23,822.684
2014-12-24,823.177
2014-12-25,823.177
2014-12-26,822.423
2014-12-29,820.955
2014-12-30,813.179
2014-12-31,812.431
2015-01-01,812.431
2015-01-02,805.59
2015-01-05,784.231
2015-01-06,777.733
2015-01-07,773.827
2015-01-08,788.871
2015-01-09,787.86
2015-01-12,788.44
2015-01-13,798.885
2015-01-14,789.862
2015-01-15,793.759
2015-01-16,795.65
2015-01-19,808.591
2015-01-20,809.796
2015-01-21,817.129
2015-01-22,821.689
2015-01-23,820.871
2015-01-26,828.404
2015-01-27,830.983
2015-01-28,830.0
2015-01-29,829.265
2015-01-30,821.4
2015-02-02,824.024
2015-02-03,840.299
2015-02-04,840.092
2015-02-05,847.123
2015-02-06,843.636
2015-02-09,832.766
2015-02-10,842.247
2015-02-11,839.796
2015-02-12,854.219
2015-02-13,858.681
2015-02-16,858.013
2015-02-17,856.667
2015-02-18,860.957
2015-02-19,866.77
2015-02-20,865.302
2015-02-23,871.481
2015-02-24,874.57
2015-02-25,875.895
2015-02-26,871.57
2015-02-27,873.47
2015-03-02,872.267
2015-03-03,865.69
2015-03-04,858.115
2015-03-05,867.618
2015-03-06,854.106
2015-03-09,850.26
2015-03-10,832.341
2015-03-11,833.542
2015-03-12,837.329
2015-03-13,831.25
2015-03-16,843.24
2015-03-17,838.61
2015-03-18,845.442
2015-03-19,850.755
2015-03-20,869.232
2015-03-23,875.651
2015-03-24,877.667
2015-03-25,875.674
2015-03-26,860.224
2015-03-27,859.056
2015-03-30,863.279
2015-03-31,853.233
2015-04-01,856.001
2015-04-02,866.362
2015-04-03,866.362
2015-04-06,876.815
2015-04-07,879.918
2015-04-08,875.71
2015-04-09,876.159
2015-04-10,879.732
2015-04-13,875.815
2015-04-14,884.035
2015-04-15,883.056
2015-04-16,885.033
2015-04-17,876.18
2015-04-20,879.128
2015-04-21,884.15
2015-04-22,878.52
2015-04-23,881.176
2015-04-24,888.99
2015-04-27,898.141
2015-04-28,893.755
2015-04-29,889.169
2015-04-30,891.53
2015-05-01,886.711
2015-05-04,888.485
2015-05-05,877.381
2015-05-06,882.792
2015-05-07,874.634
2015-05-08,897.96
2015-05-11,900.914
2015-05-12,898.19
2015-05-13,909.461
2015-05-14,917.213
2015-05-15,922.395
2015-05-18,918.822
2015-05-19,915.981
2015-05-20,914.539
2015-05-21,919.99
2015-05-22,911.205
2015-05-25,908.034
2015-05-26,890.799
2015-05-27,898.339
2015-05-28,896.948
2015-05-29,887.141
2015-06-01,881.745
2015-06-02,892.124
2015-06-03,900.478
2015-06-04,895.057
2015-06-05,874.327
2015-06-08,874.428
2015-06-09,876.864
2015-06-10,895.596
2015-06-11,894.27
2015-06-12,888.714
2015-06-15,872.386
2015-06-16,876.906
2015-06-17,870.817
2015-06-18,882.838
2015-06-19,881.08
2015-06-22,903.019
2015-06-23,899.243
2015-06-24,894.846
2015-06-25,893.698
2015-06-26,894.273
2015-06-29,872.903
2015-06-30,861.923
2015-07-01,867.399
2015-07-02,864.649
2015-07-03,860.697
2015-07-06,847.336
2015-07-07,821.292
2015-07-08,830.246
2015-07-09,846.61
2015-07-10,872.217
2015-07-13,878.345
2015-07-14,880.77
2015-07-15,882.273
2015-07-16,889.231
2015-07-17,886.574
2015-07-20,887.654
2015-07-21,885.261
2015-07-22,879.035
2015-07-23,878.785
2015-07-24,869.046
2015-07-27,862.529
2015-07-28,871.5
2015-07-29,880.24
2015-07-30,874.914
2015-07-31,885.093
2015-08-03,884.279
2015-08-04,885.075
2015-08-05,885.957
