Date,JAPAN SMALL CAP Small Cap
2005-11-10,181.216
2005-11-11,183.235
2005-11-14,180.484
2005-11-15,178.143
2005-11-16,179.211
2005-11-17,182.679
2005-11-18,183.029
2005-11-21,183.316
2005-11-22,183.162
2005-11-23,183.98
2005-11-24,182.544
2005-11-25,182.12
2005-11-28,184.939
2005-11-29,186.439
2005-11-30,187.454
2005-12-01,189.521
2005-12-02,191.93
2005-12-05,195.032
2005-12-06,193.497
2005-12-07,194.173
2005-12-08,191.469
2005-12-09,194.352
2005-12-12,199.42
2005-12-13,200.716
2005-12-14,204.022
2005-12-15,203.929
2005-12-16,204.807
2005-12-19,205.154
2005-12-20,207.738
2005-12-21,209.768
2005-12-22,210.898
2005-12-23,211.469
2005-12-26,213.623
2005-12-27,211.428
2005-12-28,213.462
2005-12-29,214.722
2005-12-30,212.81
2006-01-02,212.81
2006-01-03,215.337
2006-01-04,218.121
2006-01-05,221.722
2006-01-06,225.666
2006-01-09,226.298
2006-01-10,224.575
2006-01-11,225.981
2006-01-12,228.942
2006-01-13,230.117
2006-01-16,229.964
2006-01-17,218.44
2006-01-18,206.25
2006-01-19,215.624
2006-01-20,213.245
2006-01-23,205.645
2006-01-24,211.748
2006-01-25,212.628
2006-01-26,215.033
2006-01-27,218.245
2006-01-30,218.941
2006-01-31,219.594
2006-02-01,216.393
2006-02-02,217.145
2006-02-03,216.666
2006-02-06,220.001
2006-02-07,222.942
2006-02-08,216.177
2006-02-09,216.277
2006-02-10,213.344
2006-02-13,202.027
2006-02-14,204.45
2006-02-15,203.137
2006-02-16,200.333
2006-02-17,193.143
2006-02-20,185.608
2006-02-21,192.856
2006-02-22,194.967
2006-02-23,202.697
2006-02-24,205.203
2006-02-27,206.625
2006-02-28,205.3
2006-03-01,201.128
2006-03-02,198.091
2006-03-03,194.834
2006-03-06,195.741
2006-03-07,193.615
2006-03-08,192.386
2006-03-09,198.156
2006-03-10,197.962
2006-03-13,202.476
2006-03-14,204.458
2006-03-15,204.183
2006-03-16,201.526
2006-03-17,205.646
2006-03-20,208.391
2006-03-21,207.038
2006-03-22,209.022
2006-03-23,207.17
2006-03-24,207.55
2006-03-27,210.257
2006-03-28,211.306
2006-03-29,212.457
2006-03-30,215.055
2006-03-31,214.586
2006-04-03,218.29
2006-04-04,219.372
2006-04-05,216.417
2006-04-06,218.748
2006-04-07,219.334
2006-04-10,218.948
2006-04-11,217.761
2006-04-12,215.666
2006-04-13,214.946
2006-04-14,214.994
2006-04-17,211.524
2006-04-18,214.423
2006-04-19,214.092
2006-04-20,212.797
2006-04-21,212.631
2006-04-24,210.778
2006-04-25,213.836
2006-04-26,214.458
2006-04-27,216.826
2006-04-28,215.654
2006-05-01,217.349
2006-05-02,218.538
2006-05-03,217.731
2006-05-04,217.894
2006-05-05,220.211
2006-05-08,225.058
2006-05-09,224.056
2006-05-10,222.249
2006-05-11,219.139
2006-05-12,217.239
2006-05-15,215.735
2006-05-16,209.454
2006-05-17,211.004
2006-05-18,207.926
2006-05-19,207.353
2006-05-22,204.651
2006-05-23,201.173
2006-05-24,201.533
2006-05-25,201.935
2006-05-26,203.294
2006-05-29,202.635
2006-05-30,202.179
2006-05-31,198.359
2006-06-01,195.115
2006-06-02,198.203
2006-06-05,197.979
2006-06-06,190.861
2006-06-07,185.897
2006-06-08,177.387
2006-06-09,181.747
2006-06-12,184.743
2006-06-13,177.619
2006-06-14,179.618
2006-06-15,183.235
2006-06-16,188.693
2006-06-19,187.737
2006-06-20,185.42
2006-06-21,183.8
2006-06-22,187.414
2006-06-23,186.237
2006-06-26,186.146
2006-06-27,186.999
2006-06-28,184.277
2006-06-29,185.616
2006-06-30,192.151
2006-07-03,193.403
2006-07-04,194.391
2006-07-05,190.965
2006-07-06,189.835
2006-07-07,190.251
2006-07-10,190.255
2006-07-11,187.686
2006-07-12,181.914
2006-07-13,180.467
2006-07-14,175.639
2006-07-17,174.439
2006-07-18,165.28
2006-07-19,165.131
2006-07-20,172.871
2006-07-21,171.526
2006-07-24,169.193
2006-07-25,170.194
2006-07-26,168.177
2006-07-27,171.769
2006-07-28,175.587
2006-07-31,179.449
2006-08-01,178.811
2006-08-02,181.739
2006-08-03,180.711
2006-08-04,182.306
2006-08-07,176.725
2006-08-08,178.371
2006-08-09,179.9
2006-08-10,180.839
2006-08-11,179.863
2006-08-14,181.555
2006-08-15,183.587
2006-08-16,187.011
2006-08-17,187.842
2006-08-18,188.942
2006-08-21,187.457
2006-08-22,188.285
2006-08-23,188.394
2006-08-24,187.085
2006-08-25,185.062
2006-08-28,181.756
2006-08-29,183.373
2006-08-30,182.604
2006-08-31,184.227
2006-09-01,184.564
2006-09-04,189.035
2006-09-05,190.198
2006-09-06,188.411
2006-09-07,186.374
2006-09-08,186.773
2006-09-11,182.349
2006-09-12,179.536
2006-09-13,177.674
2006-09-14,178.48
2006-09-15,178.167
2006-09-18,177.533
2006-09-19,179.03
2006-09-20,177.07
2006-09-21,178.801
2006-09-22,177.737
2006-09-25,176.521
2006-09-26,175.133
2006-09-27,178.529
2006-09-28,180.144
2006-09-29,180.236
2006-10-02,181.775
2006-10-03,180.656
2006-10-04,176.895
2006-10-05,179.584
2006-10-06,176.374
2006-10-09,176.137
2006-10-10,173.083
2006-10-11,168.453
2006-10-12,168.579
2006-10-13,171.698
2006-10-16,175.953
2006-10-17,176.866
2006-10-18,177.39
2006-10-19,179.909
2006-10-20,179.385
2006-10-23,180.179
2006-10-24,179.297
2006-10-25,178.833
2006-10-26,180.561
2006-10-27,180.659
2006-10-30,177.461
2006-10-31,179.08
2006-11-01,179.521
2006-11-02,178.597
2006-11-03,177.144
2006-11-06,176.144
2006-11-07,177.3
2006-11-08,172.718
2006-11-09,171.515
2006-11-10,171.527
2006-11-13,167.815
2006-11-14,173.127
2006-11-15,171.506
2006-11-16,170.86
2006-11-17,169.769
2006-11-20,162.334
2006-11-21,162.227
2006-11-22,168.763
2006-11-23,169.446
2006-11-24,169.406
2006-11-27,171.502
2006-11-28,172.662
2006-11-29,174.991
2006-11-30,177.574
2006-12-01,179.394
2006-12-04,180.362
2006-12-05,180.019
2006-12-06,181.876
2006-12-07,181.668
2006-12-08,180.319
2006-12-11,179.659
2006-12-12,179.659
2006-12-13,179.957
2006-12-14,180.264
2006-12-15,180.712
2006-12-18,180.351
2006-12-19,177.458
2006-12-20,179.549
2006-12-21,179.252
2006-12-22,177.879
2006-12-25,176.609
2006-12-26,178.805
2006-12-27,179.364
2006-12-28,178.705
2006-12-29,178.617
2007-01-01,178.617
2007-01-02,179.113
2007-01-03,178.303
2007-01-04,179.783
2007-01-05,178.221
2007-01-08,178.431
2007-01-09,178.486
2007-01-10,175.653
2007-01-11,174.418
2007-01-12,176.772
2007-01-15,178.736
2007-01-16,179.373
2007-01-17,180.767
2007-01-18,181.193
2007-01-19,182.35
2007-01-22,183.095
2007-01-23,183.111
2007-01-24,184.186
2007-01-25,182.238
2007-01-26,181.85
2007-01-29,182.559
2007-01-30,181.974
2007-01-31,182.09
2007-02-01,184.044
2007-02-02,183.77
2007-02-05,183.5
2007-02-06,184.523
2007-02-07,183.263
2007-02-08,181.788
2007-02-09,182.803
2007-02-12,182.639
2007-02-13,184.578
2007-02-14,185.902
2007-02-15,188.064
2007-02-16,188.011
2007-02-19,188.694
2007-02-20,188.405
2007-02-21,188.063
2007-02-22,189.771
2007-02-23,192.215
2007-02-26,193.91
2007-02-27,195.215
2007-02-28,189.28
2007-03-01,189.481
2007-03-02,189.283
2007-03-05,181.854
2007-03-06,186.154
2007-03-07,185.805
2007-03-08,188.084
2007-03-09,188.137
2007-03-12,191.405
2007-03-13,190.094
2007-03-14,185.35
2007-03-15,185.786
2007-03-16,184.425
2007-03-19,183.947
2007-03-20,186.069
2007-03-21,185.272
2007-03-22,187.567
2007-03-23,186.922
2007-03-26,187.744
2007-03-27,187.051
2007-03-28,189.02
2007-03-29,186.829
2007-03-30,187.617
2007-04-02,184.482
2007-04-03,183.282
2007-04-04,185.824
2007-04-05,185.837
2007-04-06,185.314
2007-04-09,186.222
2007-04-10,186.664
2007-04-11,185.817
2007-04-12,186.001
2007-04-13,183.242
2007-04-16,183.108
2007-04-17,182.94
2007-04-18,186.293
2007-04-19,184.16
2007-04-20,182.251
2007-04-23,182.703
2007-04-24,183.894
2007-04-25,182.581
2007-04-26,183.472
2007-04-27,184.44
2007-04-30,184.411
2007-05-01,183.248
2007-05-02,183.643
2007-05-03,183.308
2007-05-04,183.476
2007-05-07,186.521
2007-05-08,186.139
2007-05-09,187.227
2007-05-10,186.03
2007-05-11,184.894
2007-05-14,183.782
2007-05-15,180.881
2007-05-16,178.476
2007-05-17,177.545
2007-05-18,174.781
2007-05-21,175.91
2007-05-22,178.589
2007-05-23,179.083
2007-05-24,178.215
2007-05-25,176.083
2007-05-28,177.673
2007-05-29,178.247
2007-05-30,178.268
2007-05-31,180.02
2007-06-01,181.141
2007-06-04,182.215
2007-06-05,182.643
2007-06-06,184.436
2007-06-07,184.281
2007-06-08,181.345
2007-06-11,180.67
2007-06-12,179.544
2007-06-13,177.829
2007-06-14,179.182
2007-06-15,180.328
2007-06-18,182.009
2007-06-19,181.374
2007-06-20,181.23
2007-06-21,181.724
2007-06-22,180.782
2007-06-25,178.618
2007-06-26,179.408
2007-06-27,178.554
2007-06-28,180.287
2007-06-29,181.202
2007-07-02,184.134
2007-07-03,183.768
2007-07-04,183.405
2007-07-05,183.583
2007-07-06,182.444
2007-07-09,183.323
2007-07-10,184.886
2007-07-11,183.822
2007-07-12,181.782
2007-07-13,183.25
2007-07-16,183.505
2007-07-17,183.236
2007-07-18,182.128
2007-07-19,182.375
2007-07-20,183.457
2007-07-23,180.914
2007-07-24,182.47
2007-07-25,182.372
2007-07-26,181.205
2007-07-27,178.603
2007-07-30,181.453
2007-07-31,181.161
2007-08-01,178.209
2007-08-02,177.744
2007-08-03,178.887
2007-08-06,179.852
2007-08-07,176.928
2007-08-08,173.088
2007-08-09,174.85
2007-08-10,170.099
2007-08-13,171.104
2007-08-14,173.055
2007-08-15,169.6
2007-08-16,170.123
2007-08-17,160.423
2007-08-20,162.739
2007-08-21,166.495
2007-08-22,164.783
2007-08-23,167.64
2007-08-24,167.57
2007-08-27,167.789
2007-08-28,169.291
2007-08-29,165.772
2007-08-30,165.803
2007-08-31,170.132
2007-09-03,170.316
2007-09-04,168.992
2007-09-05,166.057
2007-09-06,165.041
2007-09-07,167.385
2007-09-10,164.062
2007-09-11,163.551
2007-09-12,162.49
2007-09-13,159.472
2007-09-14,161.293
2007-09-17,161.363
2007-09-18,156.906
2007-09-19,160.96
2007-09-20,163.034
2007-09-21,160.492
2007-09-24,161.106
2007-09-25,163.25
2007-09-26,165.004
2007-09-27,169.457
2007-09-28,169.148
2007-10-01,168.535
2007-10-02,170.698
2007-10-03,172.538
2007-10-04,172.418
2007-10-05,172.769
2007-10-08,171.476
2007-10-09,174.351
2007-10-10,173.742
2007-10-11,175.822
2007-10-12,174.527
2007-10-15,175.052
2007-10-16,172.514
2007-10-17,169.688
2007-10-18,175.116
2007-10-19,173.528
2007-10-22,171.422
2007-10-23,171.097
2007-10-24,172.341
2007-10-25,170.084
2007-10-26,171.717
2007-10-29,173.316
2007-10-30,174.428
2007-10-31,175.265
2007-11-01,176.027
2007-11-02,173.507
2007-11-05,169.803
2007-11-06,169.914
2007-11-07,168.213
2007-11-08,165.648
2007-11-09,167.148
2007-11-12,164.069
2007-11-13,162.519
2007-11-14,165.979
2007-11-15,166.763
2007-11-16,164.119
2007-11-19,160.682
2007-11-20,160.921
2007-11-21,160.641
2007-11-22,160.402
2007-11-23,161.226
2007-11-26,162.858
2007-11-27,163.932
2007-11-28,163.294
2007-11-29,167.488
2007-11-30,167.9
2007-12-03,169.611
2007-12-04,168.473
2007-12-05,167.569
2007-12-06,168.203
2007-12-07,168.755
2007-12-10,168.144
2007-12-11,168.991
2007-12-12,168.311
2007-12-13,164.8
2007-12-14,161.522
2007-12-17,157.008
2007-12-18,157.42
2007-12-19,155.467
2007-12-20,154.223
2007-12-21,154.273
2007-12-24,153.639
2007-12-25,155.196
2007-12-26,158.16
2007-12-27,157.38
2007-12-28,155.908
2007-12-31,157.862
2008-01-01,157.862
2008-01-02,160.681
2008-01-03,161.033
2008-01-04,155.618
2008-01-07,153.15
2008-01-08,151.682
2008-01-09,153.836
2008-01-10,151.759
2008-01-11,148.895
2008-01-14,150.287
2008-01-15,145.889
2008-01-16,139.682
2008-01-17,143.034
2008-01-18,146.471
2008-01-21,143.016
2008-01-22,134.045
2008-01-23,138.513
2008-01-24,142.098
2008-01-25,146.822
2008-01-28,143.196
2008-01-29,146.332
2008-01-30,144.664
2008-01-31,150.111
2008-02-01,149.345
2008-02-04,151.447
2008-02-05,150.45
2008-02-06,144.333
2008-02-07,144.602
2008-02-08,141.748
2008-02-11,142.671
2008-02-12,140.234
2008-02-13,138.766
2008-02-14,143.529
2008-02-15,145.44
2008-02-18,145.383
2008-02-19,147.282
2008-02-20,142.305
2008-02-21,146.822
2008-02-22,147.091
2008-02-25,148.234
2008-02-26,146.464
2008-02-27,150.391
2008-02-28,151.594
2008-02-29,151.766
2008-03-03,147.163
2008-03-04,146.565
2008-03-05,143.612
2008-03-06,148.24
2008-03-07,144.886
2008-03-10,142.988
2008-03-11,143.173
2008-03-12,145.559
2008-03-13,144.782
2008-03-14,142.154
2008-03-17,143.397
2008-03-18,143.17
2008-03-19,145.482
2008-03-20,146.314
2008-03-21,150.366
2008-03-24,147.467
2008-03-25,150.51
2008-03-26,152.984
2008-03-27,151.346
2008-03-28,153.503
2008-03-31,151.913
2008-04-01,149.784
2008-04-02,152.228
2008-04-03,153.989
2008-04-04,153.364
2008-04-07,154.005
2008-04-08,151.564
2008-04-09,149.298
2008-04-10,148.096
2008-04-11,152.036
2008-04-14,149.748
2008-04-15,149.603
2008-04-16,151.57
2008-04-17,151.73
2008-04-18,149.374
2008-04-21,152.22
2008-04-22,151.451
2008-04-23,151.433
2008-04-24,149.993
2008-04-25,151.769
2008-04-28,152.846
2008-04-29,154.502
2008-04-30,153.802
2008-05-01,152.996
2008-05-02,154.215
2008-05-05,154.42
2008-05-06,155.514
2008-05-07,156.232
2008-05-08,159.209
2008-05-09,156.363
2008-05-12,155.875
2008-05-13,156.008
2008-05-14,157.831
2008-05-15,160.823
2008-05-16,161.023
2008-05-19,160.641
2008-05-20,161.388
2008-05-21,159.863
2008-05-22,159.981
2008-05-23,160.961
2008-05-26,157.533
2008-05-27,158.259
2008-05-28,154.73
2008-05-29,156.894
2008-05-30,158.547
2008-06-02,161.11
2008-06-03,157.516
2008-06-04,160.086
2008-06-05,159.42
2008-06-06,159.751
2008-06-09,155.937
2008-06-10,152.871
2008-06-11,153.258
2008-06-12,149.786
2008-06-13,149.475
2008-06-16,151.093
2008-06-17,151.643
2008-06-18,152.619
2008-06-19,149.584
2008-06-20,148.806
2008-06-23,147.585
2008-06-24,148.189
2008-06-25,148.026
2008-06-26,148.839
2008-06-27,148.3
2008-06-30,148.818
2008-07-01,148.965
2008-07-02,145.614
2008-07-03,143.914
2008-07-04,143.991
2008-07-07,144.202
2008-07-08,141.309
2008-07-09,141.141
2008-07-10,141.953
2008-07-11,142.681
2008-07-14,141.677
2008-07-15,142.935
2008-07-16,141.568
2008-07-17,141.838
2008-07-18,138.805
2008-07-21,138.649
2008-07-22,141.478
2008-07-23,142.148
2008-07-24,145.605
2008-07-25,142.987
2008-07-28,143.175
2008-07-29,140.722
2008-07-30,143.516
2008-07-31,143.949
2008-08-01,141.405
2008-08-04,137.434
2008-08-05,136.929
2008-08-06,139.618
2008-08-07,136.852
2008-08-08,136.274
2008-08-11,138.053
2008-08-12,136.216
2008-08-13,135.05
2008-08-14,132.808
2008-08-15,133.429
2008-08-18,135.007
2008-08-19,133.145
2008-08-20,133.826
2008-08-21,134.812
2008-08-22,131.829
2008-08-25,134.32
2008-08-26,133.335
2008-08-27,132.715
2008-08-28,132.676
2008-08-29,137.598
2008-09-01,135.378
2008-09-02,131.525
2008-09-03,132.831
2008-09-04,131.175
2008-09-05,130.765
2008-09-08,133.161
2008-09-09,131.548
2008-09-10,131.565
2008-09-11,130.049
2008-09-12,131.048
2008-09-15,132.294
2008-09-16,129.929
2008-09-17,129.846
2008-09-18,130.001
2008-09-19,129.757
2008-09-22,129.675
2008-09-23,130.963
2008-09-24,130.551
2008-09-25,129.953
2008-09-26,128.481
2008-09-29,128.184
2008-09-30,124.219
2008-10-01,125.022
2008-10-02,121.353
2008-10-03,117.643
2008-10-06,116.289
2008-10-07,112.219
2008-10-08,105.431
2008-10-09,105.529
2008-10-10,100.163
2008-10-13,99.134
2008-10-14,109.537
2008-10-15,111.701
2008-10-16,103.909
2008-10-17,107.616
2008-10-20,111.182
2008-10-21,113.364
2008-10-22,108.741
2008-10-23,109.214
2008-10-24,107.172
2008-10-27,99.339
2008-10-28,103.467
2008-10-29,106.304
2008-10-30,113.106
2008-10-31,111.111
2008-11-03,110.443
2008-11-04,114.428
2008-11-05,119.7
2008-11-06,116.581
2008-11-07,112.766
2008-11-10,116.839
2008-11-11,116.014
2008-11-12,117.204
2008-11-13,113.559
2008-11-14,112.923
2008-11-17,113.434
2008-11-18,112.339
2008-11-19,112.688
2008-11-20,110.961
2008-11-21,113.428
2008-11-24,111.727
2008-11-25,114.694
2008-11-26,113.248
2008-11-27,113.517
2008-11-28,115.655
2008-12-01,115.88
2008-12-02,111.503
2008-12-03,113.736
2008-12-04,113.842
2008-12-05,114.53
2008-12-08,116.597
2008-12-09,117.337
2008-12-10,118.57
2008-12-11,121.569
2008-12-12,118.462
2008-12-15,123.994
2008-12-16,122.693
2008-12-17,125.634
2008-12-18,123.615
2008-12-19,121.455
2008-12-22,122.13
2008-12-23,121.881
2008-12-24,119.674
2008-12-25,120.915
2008-12-26,122.232
2008-12-29,124.546
2008-12-30,125.322
2008-12-31,124.672
2009-01-01,124.672
2009-01-02,124.227
2009-01-05,121.628
2009-01-06,119.744
2009-01-07,122.311
2009-01-08,121.167
2009-01-09,121.727
2009-01-12,123.098
2009-01-13,117.856
2009-01-14,119.937
2009-01-15,117.309
2009-01-16,118.902
2009-01-19,119.307
2009-01-20,117.709
2009-01-21,119.639
2009-01-22,120.048
2009-01-23,116.656
2009-01-26,115.775
2009-01-27,120.707
2009-01-28,119.388
2009-01-29,119.91
2009-01-30,118.14
2009-02-02,116.678
2009-02-03,116.189
2009-02-04,117.576
2009-02-05,115.557
2009-02-06,113.936
2009-02-09,111.187
2009-02-10,112.11
2009-02-11,113.215
2009-02-12,111.183
2009-02-13,110.64
2009-02-16,111.742
2009-02-17,109.725
2009-02-18,107.997
2009-02-19,107.272
2009-02-20,105.284
2009-02-23,104.578
2009-02-24,101.688
2009-02-25,102.31
2009-02-26,100.776
2009-02-27,102.616
2009-03-02,101.132
2009-03-03,99.349
2009-03-04,100.143
2009-03-05,102.834
2009-03-06,101.13
2009-03-09,98.929
2009-03-10,98.174
2009-03-11,100.408
2009-03-12,98.639
2009-03-13,100.092
2009-03-16,102.762
2009-03-17,103.259
2009-03-18,103.636
2009-03-19,108.404
2009-03-20,105.772
2009-03-23,107.574
2009-03-24,109.361
2009-03-25,110.512
2009-03-26,111.89
2009-03-27,112.71
2009-03-30,109.847
2009-03-31,106.318
2009-04-01,108.263
2009-04-02,110.313
2009-04-03,109.662
2009-04-06,108.117
2009-04-07,108.885
2009-04-08,107.384
2009-04-09,109.975
2009-04-10,110.129
2009-04-13,111.022
2009-04-14,112.004
2009-04-15,111.358
2009-04-16,111.121
2009-04-17,112.307
2009-04-20,113.944
2009-04-21,112.084
2009-04-22,111.793
2009-04-23,113.646
2009-04-24,112.77
2009-04-27,113.835
2009-04-28,111.326
2009-04-29,110.873
2009-04-30,111.758
2009-05-01,111.138
2009-05-04,111.071
2009-05-05,111.661
2009-05-06,111.83
2009-05-07,114.986
2009-05-08,116.277
2009-05-11,118.83
2009-05-12,119.194
2009-05-13,120.435
2009-05-14,118.656
2009-05-15,121.097
2009-05-18,118.976
2009-05-19,120.221
2009-05-20,122.798
2009-05-21,123.419
2009-05-22,122.983
2009-05-25,123.893
2009-05-26,125.067
2009-05-27,124.789
2009-05-28,123.614
2009-05-29,125.438
2009-06-01,125.437
2009-06-02,126.738
2009-06-03,127.982
2009-06-04,127.394
2009-06-05,125.367
2009-06-08,125.456
2009-06-09,126.372
2009-06-10,127.712
2009-06-11,128.423
2009-06-12,129.055
2009-06-15,130.674
2009-06-16,127.962
2009-06-17,131.764
2009-06-18,130.104
2009-06-19,128.787
2009-06-22,131.636
2009-06-23,129.933
2009-06-24,129.93
2009-06-25,131.512
2009-06-26,134.482
2009-06-29,132.914
2009-06-30,133.424
2009-07-01,133.365
2009-07-02,134.458
2009-07-03,133.792
2009-07-06,134.733
2009-07-07,134.243
2009-07-08,133.532
2009-07-09,132.835
2009-07-10,133.666
2009-07-13,128.501
2009-07-14,130.211
2009-07-15,129.029
2009-07-16,130.144
2009-07-17,130.338
2009-07-20,129.697
2009-07-21,134.534
2009-07-22,135.526
2009-07-23,133.905
2009-07-24,135.661
2009-07-27,135.489
2009-07-28,136.232
2009-07-29,135.873
2009-07-30,134.852
2009-07-31,136.766
2009-08-03,137.954
2009-08-04,137.781
2009-08-05,136.993
2009-08-06,136.599
2009-08-07,133.61
2009-08-10,135.173
2009-08-11,138.628
2009-08-12,136.706
2009-08-13,139.255
2009-08-14,141.561
2009-08-17,139.298
2009-08-18,138.945
2009-08-19,139.614
2009-08-20,140.676
2009-08-21,139.151
2009-08-24,141.554
2009-08-25,141.542
2009-08-26,143.262
2009-08-27,143.318
2009-08-28,143.913
2009-08-31,144.44
2009-09-01,144.668
2009-09-02,143.108
2009-09-03,142.129
2009-09-04,140.285
2009-09-07,140.589
2009-09-08,142.594
2009-09-09,142.861
2009-09-10,145.109
2009-09-11,145.615
2009-09-14,143.262
2009-09-15,142.354
2009-09-16,141.801
2009-09-17,142.512
2009-09-18,141.651
2009-09-21,140.246
2009-09-22,141.923
2009-09-23,141.551
2009-09-24,144.231
2009-09-25,144.485
2009-09-28,143.064
2009-09-29,141.626
2009-09-30,143.923
2009-10-01,141.532
2009-10-02,138.766
2009-10-05,136.71
2009-10-06,138.052
2009-10-07,139.932
2009-10-08,140.484
2009-10-09,140.286
2009-10-12,139.826
2009-10-13,140.865
2009-10-14,139.995
2009-10-15,139.577
2009-10-16,138.417
2009-10-19,139.623
2009-10-20,140.345
2009-10-21,139.996
2009-10-22,138.851
2009-10-23,137.833
2009-10-26,138.97
2009-10-27,136.645
2009-10-28,137.322
2009-10-29,135.231
2009-10-30,138.651
2009-11-02,138.055
2009-11-03,138.303
2009-11-04,137.315
2009-11-05,136.421
2009-11-06,136.84
2009-11-09,136.407
2009-11-10,136.63
2009-11-11,135.694
2009-11-12,132.593
2009-11-13,133.669
2009-11-16,132.911
2009-11-17,130.907
2009-11-18,130.098
2009-11-19,129.959
2009-11-20,130.731
2009-11-23,130.724
2009-11-24,129.077
2009-11-25,130.296
2009-11-26,131.911
2009-11-27,129.49
2009-11-30,133.701
2009-12-01,136.484
2009-12-02,135.318
2009-12-03,137.706
2009-12-04,134.137
2009-12-07,135.874
2009-12-08,136.915
2009-12-09,136.544
2009-12-10,134.536
2009-12-11,134.184
2009-12-14,135.614
2009-12-15,133.891
2009-12-16,135.106
2009-12-17,134.034
2009-12-18,133.249
2009-12-21,132.778
2009-12-22,132.448
2009-12-23,132.97
2009-12-24,133.291
2009-12-25,133.127
2009-12-28,134.317
2009-12-29,134.2
2009-12-30,131.8
2009-12-31,131.212
2010-01-01,131.212
2010-01-04,133.584
2010-01-05,134.941
2010-01-06,134.192
2010-01-07,133.468
2010-01-08,134.896
2010-01-11,136.393
2010-01-12,139.227
2010-01-13,138.013
2010-01-14,139.778
2010-01-15,140.68
2010-01-18,140.027
2010-01-19,139.502
2010-01-20,138.962
2010-01-21,139.94
2010-01-22,139.742
2010-01-25,138.98
2010-01-26,137.698
2010-01-27,136.311
2010-01-28,136.569
2010-01-29,134.049
2010-02-01,132.775
2010-02-02,135.05
2010-02-03,135.068
2010-02-04,136.129
2010-02-05,134.952
2010-02-08,133.822
2010-02-09,133.176
2010-02-10,132.588
2010-02-11,132.676
2010-02-12,133.556
2010-02-15,132.799
2010-02-16,132.413
2010-02-17,133.567
2010-02-18,133.843
2010-02-19,130.624
2010-02-22,134.105
2010-02-23,135.424
2010-02-24,134.489
2010-02-25,135.978
2010-02-26,136.602
2010-03-01,136.55
2010-03-02,137.467
2010-03-03,138.732
2010-03-04,137.064
2010-03-05,136.563
2010-03-08,138.124
2010-03-09,138.888
2010-03-10,137.604
2010-03-11,138.915
2010-03-12,139.275
2010-03-15,140.334
2010-03-16,140.251
2010-03-17,141.538
2010-03-18,141.043
2010-03-19,141.775
2010-03-22,142.523
2010-03-23,142.114
2010-03-24,140.083
2010-03-25,138.656
2010-03-26,140.804
2010-03-29,141.777
2010-03-30,143.615
2010-03-31,142.901
2010-04-01,142.969
2010-04-02,143.332
2010-04-05,144.068
2010-04-06,144.093
2010-04-07,145.415
2010-04-08,145.407
2010-04-09,145.738
2010-04-12,146.696
2010-04-13,145.953
2010-04-14,145.832
2010-04-15,147.312
2010-04-16,147.402
2010-04-19,145.193
2010-04-20,143.983
2010-04-21,146.428
2010-04-22,146.406
2010-04-23,145.464
2010-04-26,148.024
2010-04-27,148.71
2010-04-28,145.106
2010-04-29,144.868
2010-04-30,146.776
2010-05-03,145.999
2010-05-04,145.992
2010-05-05,146.208
2010-05-06,144.379
2010-05-07,143.881
2010-05-10,142.359
2010-05-11,142.178
2010-05-12,141.192
2010-05-13,143.932
2010-05-14,144.475
2010-05-17,140.526
2010-05-18,138.705
2010-05-19,139.878
2010-05-20,141.477
2010-05-21,137.645
2010-05-24,136.768
2010-05-25,134.851
2010-05-26,132.984
2010-05-27,133.724
2010-05-28,135.154
2010-05-31,136.6
2010-06-01,136.114
2010-06-02,133.426
2010-06-03,135.858
2010-06-04,136.783
2010-06-07,132.861
2010-06-08,134.311
2010-06-09,132.607
2010-06-10,133.978
2010-06-11,135.057
2010-06-14,136.822
2010-06-15,137.352
2010-06-16,138.796
2010-06-17,139.007
2010-06-18,139.279
2010-06-21,141.009
2010-06-22,141.63
2010-06-23,140.332
2010-06-24,141.501
2010-06-25,139.675
2010-06-28,138.659
2010-06-29,138.691
2010-06-30,137.21
2010-07-01,137.241
2010-07-02,137.146
2010-07-05,138.374
2010-07-06,139.838
2010-07-07,138.483
2010-07-08,138.739
2010-07-09,139.01
2010-07-12,138.382
2010-07-13,137.874
2010-07-14,139.352
2010-07-15,139.106
2010-07-16,138.588
2010-07-19,138.173
2010-07-20,137.009
2010-07-21,136.249
2010-07-22,135.682
2010-07-23,137.149
2010-07-26,138.69
2010-07-27,138.04
2010-07-28,140.527
2010-07-29,140.291
2010-07-30,138.876
2010-08-02,138.875
2010-08-03,140.795
2010-08-04,137.839
2010-08-05,139.988
2010-08-06,142.01
2010-08-09,140.821
2010-08-10,139.594
2010-08-11,137.362
2010-08-12,135.198
2010-08-13,135.374
2010-08-16,136.305
2010-08-17,135.847
2010-08-18,137.204
2010-08-19,138.644
2010-08-20,135.296
2010-08-23,135.196
2010-08-24,136.156
2010-08-25,134.388
2010-08-26,134.935
2010-08-27,136.434
2010-08-30,138.525
2010-08-31,135.944
2010-09-01,135.523
2010-09-02,136.831
2010-09-03,137.477
2010-09-06,140.206
2010-09-07,140.448
2010-09-08,137.987
2010-09-09,139.17
2010-09-10,139.14
2010-09-13,140.417
2010-09-14,141.307
2010-09-15,138.356
2010-09-16,137.68
2010-09-17,138.87
2010-09-20,139.04
2010-09-21,139.349
2010-09-22,140.19
