Date,USA MID GROWTH Mid Cap
2005-11-11,775.912
2005-11-14,775.561
2005-11-15,773.619
2005-11-16,776.79
2005-11-17,788.199
2005-11-18,789.235
2005-11-21,796.619
2005-11-22,802.611
2005-11-23,804.075
2005-11-24,804.075
2005-11-25,806.424
2005-11-28,793.09
2005-11-29,796.143
2005-11-30,796.039
2005-12-01,811.079
2005-12-02,811.112
2005-12-05,807.862
2005-12-06,810.054
2005-12-07,806.254
2005-12-08,809.06
2005-12-09,812.693
2005-12-12,814.835
2005-12-13,815.944
2005-12-14,818.345
2005-12-15,817.006
2005-12-16,813.874
2005-12-19,805.113
2005-12-20,808.337
2005-12-21,812.09
2005-12-22,818.061
2005-12-23,818.969
2005-12-26,818.969
2005-12-27,809.808
2005-12-28,813.734
2005-12-29,811.491
2005-12-30,807.726
2006-01-02,807.726
2006-01-03,820.205
2006-01-04,826.349
2006-01-05,825.271
2006-01-06,837.113
2006-01-09,844.03
2006-01-10,845.477
2006-01-11,849.222
2006-01-12,843.309
2006-01-13,843.279
2006-01-16,843.279
2006-01-17,840.128
2006-01-18,839.865
2006-01-19,851.724
2006-01-20,837.783
2006-01-23,840.763
2006-01-24,847.901
2006-01-25,841.224
2006-01-26,850.463
2006-01-27,858.721
2006-01-30,860.978
2006-01-31,860.871
2006-02-01,860.929
2006-02-02,851.827
2006-02-03,848.271
2006-02-06,853.618
2006-02-07,841.672
2006-02-08,846.766
2006-02-09,842.198
2006-02-10,840.604
2006-02-13,834.873
2006-02-14,839.833
2006-02-15,842.205
2006-02-16,851.779
2006-02-17,849.873
2006-02-20,849.873
2006-02-21,849.186
2006-02-22,854.961
2006-02-23,852.493
2006-02-24,854.895
2006-02-27,856.094
2006-02-28,847.08
2006-03-01,858.293
2006-03-02,860.17
2006-03-03,857.749
2006-03-06,847.443
2006-03-07,838.249
2006-03-08,836.85
2006-03-09,833.061
2006-03-10,838.563
2006-03-13,839.718
2006-03-14,851.084
2006-03-15,856.797
2006-03-16,856.118
2006-03-17,858.723
2006-03-20,855.725
2006-03-21,849.122
2006-03-22,853.27
2006-03-23,856.793
2006-03-24,862.19
2006-03-27,862.402
2006-03-28,860.76
2006-03-29,872.194
2006-03-30,872.837
2006-03-31,870.551
2006-04-03,870.36
2006-04-04,874.893
2006-04-05,883.295
2006-04-06,884.175
2006-04-07,875.289
2006-04-10,874.739
2006-04-11,865.604
2006-04-12,866.411
2006-04-13,869.732
2006-04-14,869.732
2006-04-17,868.059
2006-04-18,884.404
2006-04-19,891.655
2006-04-20,890.506
2006-04-21,887.798
2006-04-24,884.365
2006-04-25,880.706
2006-04-26,879.333
2006-04-27,875.864
2006-04-28,878.845
2006-05-01,878.272
2006-05-02,883.959
2006-05-03,883.363
2006-05-04,890.33
2006-05-05,899.124
2006-05-08,900.357
2006-05-09,899.789
2006-05-10,897.628
2006-05-11,883.565
2006-05-12,869.16
2006-05-15,861.576
2006-05-16,860.391
2006-05-17,844.535
2006-05-18,837.668
2006-05-19,841.97
2006-05-22,831.338
2006-05-23,829.019
2006-05-24,825.176
2006-05-25,837.481
2006-05-26,844.317
2006-05-29,844.317
2006-05-30,828.059
2006-05-31,838.827
2006-06-01,852.961
2006-06-02,853.354
2006-06-05,832.586
2006-06-06,826.848
2006-06-07,818.435
2006-06-08,814.977
2006-06-09,812.505
2006-06-12,792.777
2006-06-13,780.258
2006-06-14,788.352
2006-06-15,816.182
2006-06-16,812.836
2006-06-19,800.887
2006-06-20,797.536
2006-06-21,813.494
2006-06-22,809.622
2006-06-23,814.82
2006-06-26,818.134
2006-06-27,808.569
2006-06-28,811.676
2006-06-29,836.131
2006-06-30,837.906
2006-07-03,844.251
2006-07-04,844.251
2006-07-05,832.672
2006-07-06,833.677
2006-07-07,822.315
2006-07-10,818.189
2006-07-11,823.159
2006-07-12,812.828
2006-07-13,797.7
2006-07-14,789.822
2006-07-17,784.707
2006-07-18,783.14
2006-07-19,801.778
2006-07-20,783.395
2006-07-21,769.351
2006-07-24,786.166
2006-07-25,795.41
2006-07-26,792.4
2006-07-27,786.237
2006-07-28,797.727
2006-07-31,801.645
2006-08-01,794.607
2006-08-02,803.353
2006-08-03,809.558
2006-08-04,804.433
2006-08-07,802.123
2006-08-08,796.191
2006-08-09,790.599
2006-08-10,795.24
2006-08-11,788.555
2006-08-14,788.695
2006-08-15,805.989
2006-08-16,822.091
2006-08-17,821.805
2006-08-18,823.117
2006-08-21,816.759
2006-08-22,817.67
2006-08-23,810.514
2006-08-24,808.545
2006-08-25,808.446
2006-08-28,812.639
2006-08-29,815.701
2006-08-30,817.161
2006-08-31,819.654
2006-09-01,824.356
2006-09-04,824.356
2006-09-05,827.949
2006-09-06,813.132
2006-09-07,808.593
2006-09-08,811.81
2006-09-11,810.445
2006-09-12,824.384
2006-09-13,831.843
2006-09-14,828.525
2006-09-15,830.607
2006-09-18,834.805
2006-09-19,830.028
2006-09-20,833.987
2006-09-21,828.693
2006-09-22,821.814
2006-09-25,831.338
2006-09-26,836.947
2006-09-27,839.471
2006-09-28,840.044
2006-09-29,837.834
2006-10-02,832.813
2006-10-03,827.075
2006-10-04,840.639
2006-10-05,849.754
2006-10-06,844.547
2006-10-09,847.558
2006-10-10,850.985
2006-10-11,846.684
2006-10-12,857.602
2006-10-13,861.123
2006-10-16,870.273
2006-10-17,862.809
2006-10-18,860.231
2006-10-19,862.461
2006-10-20,856.976
2006-10-23,861.346
2006-10-24,864.824
2006-10-25,867.558
2006-10-26,876.544
2006-10-27,867.743
2006-10-30,869.042
2006-10-31,868.414
2006-11-01,857.459
2006-11-02,857.957
2006-11-03,857.868
2006-11-06,869.173
2006-11-07,872.785
2006-11-08,875.478
2006-11-09,870.808
2006-11-10,874.164
2006-11-13,877.793
2006-11-14,885.451
2006-11-15,891.08
2006-11-16,890.654
2006-11-17,890.88
2006-11-20,891.972
2006-11-21,897.549
2006-11-22,903.078
2006-11-23,903.078
2006-11-24,900.648
2006-11-27,884.56
2006-11-28,886.236
2006-11-29,897.323
2006-11-30,900.006
2006-12-01,897.226
2006-12-04,908.238
2006-12-05,910.265
2006-12-06,911.001
2006-12-07,905.833
2006-12-08,906.944
2006-12-11,905.701
2006-12-12,901.065
2006-12-13,901.073
2006-12-14,908.659
2006-12-15,906.449
2006-12-18,898.995
2006-12-19,900.587
2006-12-20,899.595
2006-12-21,894.038
2006-12-22,889.034
2006-12-25,889.034
2006-12-26,890.545
2006-12-27,897.58
2006-12-28,895.468
2006-12-29,890.868
2007-01-01,890.868
2007-01-02,890.868
2007-01-03,888.351
2007-01-04,889.665
2007-01-05,885.076
2007-01-08,889.825
2007-01-09,890.964
2007-01-10,896.689
2007-01-11,903.646
2007-01-12,908.684
2007-01-15,908.684
2007-01-16,908.707
2007-01-17,908.46
2007-01-18,898.849
2007-01-19,903.591
2007-01-22,898.869
2007-01-23,906.384
2007-01-24,915.272
2007-01-25,902.806
2007-01-26,903.956
2007-01-29,902.936
2007-01-30,908.276
2007-01-31,916.36
2007-02-01,923.296
2007-02-02,926.081
2007-02-05,926.12
2007-02-06,928.066
2007-02-07,932.805
2007-02-08,933.436
2007-02-09,923.526
2007-02-12,917.164
2007-02-13,925.455
2007-02-14,935.897
2007-02-15,940.31
2007-02-16,939.756
2007-02-19,939.756
2007-02-20,945.516
2007-02-21,948.029
2007-02-22,950.411
2007-02-23,948.973
2007-02-26,945.916
2007-02-27,912.78
2007-02-28,916.717
2007-03-01,911.782
2007-03-02,896.395
2007-03-05,883.865
2007-03-06,900.03
2007-03-07,899.894
2007-03-08,909.006
2007-03-09,910.76
2007-03-12,915.57
2007-03-13,896.701
2007-03-14,902.053
2007-03-15,907.62
2007-03-16,904.316
2007-03-19,914.083
2007-03-20,919.218
2007-03-21,933.989
2007-03-22,934.2
2007-03-23,936.495
2007-03-26,935.486
2007-03-27,930.107
2007-03-28,921.598
2007-03-29,921.779
2007-03-30,922.209
2007-04-02,927.532
2007-04-03,935.223
2007-04-04,937.085
2007-04-05,940.206
2007-04-06,940.206
2007-04-09,940.331
2007-04-10,942.678
2007-04-11,936.014
2007-04-12,945.385
2007-04-13,947.15
2007-04-16,955.21
2007-04-17,954.105
2007-04-18,954.236
2007-04-19,951.383
2007-04-20,959.513
2007-04-23,963.022
2007-04-24,966.133
2007-04-25,973.997
2007-04-26,975.582
2007-04-27,973.833
2007-04-30,960.677
2007-05-01,961.705
2007-05-02,973.556
2007-05-03,976.459
2007-05-04,978.481
2007-05-07,978.494
2007-05-08,978.631
2007-05-09,985.699
2007-05-10,969.643
2007-05-11,981.572
2007-05-14,977.083
2007-05-15,971.639
2007-05-16,976.483
2007-05-17,975.433
2007-05-18,981.948
2007-05-21,987.036
2007-05-22,987.503
2007-05-23,987.127
2007-05-24,971.134
2007-05-25,978.209
2007-05-28,978.209
2007-05-29,982.203
2007-05-30,994.468
2007-05-31,1000.0
2007-06-01,1003.827
2007-06-04,1008.984
2007-06-05,1003.841
2007-06-06,992.157
2007-06-07,973.477
2007-06-08,985.906
2007-06-11,988.514
2007-06-12,979.846
2007-06-13,994.222
2007-06-14,1001.399
2007-06-15,1008.185
2007-06-18,1005.818
2007-06-19,1005.928
2007-06-20,995.219
2007-06-21,1005.439
2007-06-22,995.589
2007-06-25,987.21
2007-06-26,981.173
2007-06-27,992.58
2007-06-28,991.905
2007-06-29,991.756
2007-07-02,1003.999
2007-07-03,1006.51
2007-07-04,1006.51
2007-07-05,1010.549
2007-07-06,1018.765
2007-07-09,1019.835
2007-07-10,1007.946
2007-07-11,1013.855
2007-07-12,1030.926
2007-07-13,1033.984
2007-07-16,1029.129
2007-07-17,1030.942
2007-07-18,1029.566
2007-07-19,1037.333
2007-07-20,1025.251
2007-07-23,1025.714
2007-07-24,1003.199
2007-07-25,1000.22
2007-07-26,975.084
2007-07-27,961.239
2007-07-30,973.662
2007-07-31,962.143
2007-08-01,965.784
2007-08-02,972.388
2007-08-03,946.411
2007-08-06,959.78
2007-08-07,966.935
2007-08-08,979.761
2007-08-09,957.786
2007-08-10,959.631
2007-08-13,962.845
2007-08-14,943.531
2007-08-15,922.18
2007-08-16,913.292
2007-08-17,933.654
2007-08-20,937.924
2007-08-21,941.415
2007-08-22,956.482
2007-08-23,953.538
2007-08-24,965.635
2007-08-27,956.533
2007-08-28,932.607
2007-08-29,955.006
2007-08-30,952.403
2007-08-31,965.992
2007-09-03,965.992
2007-09-04,979.024
2007-09-05,970.317
2007-09-06,975.155
2007-09-07,955.421
2007-09-10,949.812
2007-09-11,963.605
2007-09-12,962.112
2007-09-13,964.947
2007-09-14,967.198
2007-09-17,959.346
2007-09-18,988.76
2007-09-19,992.761
2007-09-20,987.288
2007-09-21,992.202
2007-09-24,987.575
2007-09-25,988.806
2007-09-26,995.161
2007-09-27,1003.202
2007-09-28,1001.204
2007-10-01,1014.494
2007-10-02,1015.915
2007-10-03,1009.702
2007-10-04,1011.343
2007-10-05,1025.351
2007-10-08,1021.727
2007-10-09,1029.446
2007-10-10,1031.063
2007-10-11,1021.039
2007-10-12,1030.924
2007-10-15,1023.351
2007-10-16,1016.261
2007-10-17,1020.152
2007-10-18,1022.925
2007-10-19,992.428
2007-10-22,1000.805
2007-10-23,1008.642
2007-10-24,1004.527
2007-10-25,1003.163
2007-10-26,1009.856
2007-10-29,1016.504
2007-10-30,1006.319
2007-10-31,1019.958
2007-11-01,997.778
2007-11-02,1003.706
2007-11-05,994.818
2007-11-06,1009.302
2007-11-07,983.466
2007-11-08,984.231
2007-11-09,968.137
2007-11-12,944.996
2007-11-13,970.61
2007-11-14,965.611
2007-11-15,953.731
2007-11-16,958.782
2007-11-19,941.453
2007-11-20,941.758
2007-11-21,929.452
2007-11-22,929.452
2007-11-23,942.469
2007-11-26,928.959
2007-11-27,939.934
2007-11-28,965.616
2007-11-29,967.658
2007-11-30,970.256
2007-12-03,969.805
2007-12-04,965.987
2007-12-05,981.536
2007-12-06,997.521
2007-12-07,1001.727
2007-12-10,1007.936
2007-12-11,980.782
2007-12-12,989.423
2007-12-13,989.713
2007-12-14,979.192
2007-12-17,961.615
2007-12-18,968.151
2007-12-19,971.556
2007-12-20,982.814
2007-12-21,996.311
2007-12-24,1003.75
2007-12-25,1003.75
2007-12-26,1006.367
2007-12-27,991.54
2007-12-28,993.424
2007-12-31,988.715
2008-01-01,988.715
2008-01-02,974.509
2008-01-03,972.795
2008-01-04,942.282
2008-01-07,935.103
2008-01-08,916.143
2008-01-09,921.616
2008-01-10,926.753
2008-01-11,910.358
2008-01-14,924.305
2008-01-15,897.557
2008-01-16,888.761
2008-01-17,859.977
2008-01-18,863.114
2008-01-21,863.114
2008-01-22,851.545
2008-01-23,865.074
2008-01-24,880.271
2008-01-25,871.711
2008-01-28,889.052
2008-01-29,893.247
2008-01-30,887.882
2008-01-31,901.063
2008-02-01,922.93
2008-02-04,916.437
2008-02-05,886.466
2008-02-06,873.578
2008-02-07,881.056
2008-02-08,885.994
2008-02-11,898.45
2008-02-12,897.057
2008-02-13,915.158
2008-02-14,900.606
2008-02-15,897.218
2008-02-18,897.218
2008-02-19,900.4
2008-02-20,911.656
2008-02-21,898.603
2008-02-22,905.572
2008-02-25,922.321
2008-02-26,931.088
2008-02-27,926.439
2008-02-28,919.758
2008-02-29,892.136
2008-03-03,892.097
2008-03-04,886.736
2008-03-05,897.328
2008-03-06,875.803
2008-03-07,863.724
2008-03-10,842.543
2008-03-11,871.698
2008-03-12,865.211
2008-03-13,875.127
2008-03-14,857.689
2008-03-17,834.764
2008-03-18,867.594
2008-03-19,840.998
2008-03-20,853.917
2008-03-21,853.917
2008-03-24,877.913
2008-03-25,887.967
2008-03-26,882.87
2008-03-27,871.596
2008-03-28,863.781
2008-03-31,870.372
2008-04-01,900.236
2008-04-02,904.55
2008-04-03,908.107
2008-04-04,915.667
2008-04-07,912.88
2008-04-08,912.368
2008-04-09,903.615
2008-04-10,912.638
2008-04-11,893.357
2008-04-14,894.71
2008-04-15,898.359
2008-04-16,923.678
2008-04-17,920.787
2008-04-18,939.242
2008-04-21,942.856
2008-04-22,929.73
2008-04-23,933.876
2008-04-24,935.175
2008-04-25,946.411
2008-04-28,947.46
2008-04-29,940.943
2008-04-30,938.434
2008-05-01,948.855
2008-05-02,954.394
2008-05-05,954.739
2008-05-06,966.48
2008-05-07,952.129
2008-05-08,961.009
2008-05-09,959.927
2008-05-12,967.842
2008-05-13,977.706
2008-05-14,978.507
2008-05-15,995.095
2008-05-16,1002.186
2008-05-19,998.41
2008-05-20,994.764
2008-05-21,978.576
2008-05-22,977.351
2008-05-23,965.569
2008-05-26,965.569
2008-05-27,970.147
2008-05-28,980.603
2008-05-29,978.607
2008-05-30,987.921
2008-06-02,981.035
2008-06-03,977.422
2008-06-04,978.819
2008-06-05,1000.056
2008-06-06,975.052
2008-06-09,978.772
2008-06-10,966.226
2008-06-11,949.116
2008-06-12,949.019
2008-06-13,968.46
2008-06-16,974.174
2008-06-17,973.749
2008-06-18,966.414
2008-06-19,968.021
2008-06-20,950.029
2008-06-23,956.663
2008-06-24,943.283
2008-06-25,946.24
2008-06-26,920.326
2008-06-27,921.178
2008-06-30,919.556
2008-07-01,920.936
2008-07-02,890.361
2008-07-03,879.576
2008-07-04,879.576
2008-07-07,872.693
2008-07-08,880.575
2008-07-09,864.4
2008-07-10,874.734
2008-07-11,868.144
2008-07-14,869.429
2008-07-15,856.784
2008-07-16,871.555
2008-07-17,874.391
2008-07-18,874.588
2008-07-21,883.712
2008-07-22,881.669
2008-07-23,876.138
2008-07-24,852.898
2008-07-25,862.544
2008-07-28,849.84
2008-07-29,862.116
2008-07-30,880.946
2008-07-31,862.073
2008-08-01,856.139
2008-08-04,832.79
2008-08-05,848.803
2008-08-06,860.706
2008-08-07,848.783
2008-08-08,860.825
2008-08-11,866.831
2008-08-12,860.269
2008-08-13,867.804
2008-08-14,873.71
2008-08-15,873.416
2008-08-18,860.13
2008-08-19,855.977
2008-08-20,863.599
2008-08-21,865.39
2008-08-22,869.375
2008-08-25,852.568
2008-08-26,856.744
2008-08-27,865.898
2008-08-28,876.038
2008-08-29,863.82
2008-09-01,863.82
2008-09-02,846.621
2008-09-03,833.067
2008-09-04,808.542
2008-09-05,812.96
2008-09-08,812.686
2008-09-09,774.403
2008-09-10,787.232
2008-09-11,798.268
2008-09-12,810.116
2008-09-15,766.443
2008-09-16,777.387
2008-09-17,742.559
2008-09-18,769.726
2008-09-19,805.421
2008-09-22,777.756
2008-09-23,763.466
2008-09-24,758.884
2008-09-25,766.81
2008-09-26,755.981
2008-09-29,688.733
2008-09-30,721.354
2008-10-01,707.293
2008-10-02,659.759
2008-10-03,647.557
2008-10-06,615.701
2008-10-07,579.017
2008-10-08,578.717
2008-10-09,542.28
2008-10-10,530.31
2008-10-13,600.919
2008-10-14,588.944
2008-10-15,522.523
2008-10-16,549.513
2008-10-17,551.838
2008-10-20,583.279
2008-10-21,560.631
2008-10-22,518.381
2008-10-23,508.695
2008-10-24,489.625
2008-10-27,470.93
2008-10-28,516.484
2008-10-29,526.387
2008-10-30,551.45
2008-10-31,562.026
2008-11-03,557.583
2008-11-04,584.272
2008-11-05,552.172
2008-11-06,518.317
2008-11-07,532.963
2008-11-10,525.161
2008-11-11,508.853
2008-11-12,477.698
2008-11-13,514.499
2008-11-14,488.388
2008-11-17,476.776
2008-11-18,476.933
2008-11-19,444.23
2008-11-20,409.003
2008-11-21,436.797
2008-11-24,472.298
2008-11-25,477.611
2008-11-26,505.527
2008-11-27,505.527
2008-11-28,508.548
2008-12-01,458.914
2008-12-02,474.125
2008-12-03,486.649
2008-12-04,463.537
2008-12-05,482.845
2008-12-08,503.587
2008-12-09,498.891
2008-12-10,511.084
2008-12-11,494.009
2008-12-12,501.235
2008-12-15,491.806
2008-12-16,518.333
2008-12-17,522.208
2008-12-18,509.771
2008-12-19,512.598
2008-12-22,496.976
2008-12-23,494.471
2008-12-24,496.832
2008-12-25,496.832
2008-12-26,501.682
2008-12-29,497.504
2008-12-30,512.948
2008-12-31,523.054
2009-01-01,523.054
2009-01-02,545.125
2009-01-05,548.776
2009-01-06,556.329
2009-01-07,536.133
2009-01-08,540.974
2009-01-09,526.486
2009-01-12,510.481
2009-01-13,513.8
2009-01-14,493.696
2009-01-15,503.268
2009-01-16,510.616
2009-01-19,510.616
2009-01-20,481.876
2009-01-21,502.47
2009-01-22,492.68
2009-01-23,498.722
2009-01-26,503.304
2009-01-27,510.108
2009-01-28,528.024
2009-01-29,511.513
2009-01-30,499.798
2009-02-02,497.544
2009-02-03,507.438
2009-02-04,509.42
2009-02-05,521.453
2009-02-06,536.312
2009-02-09,535.403
2009-02-10,513.825
2009-02-11,513.437
2009-02-12,518.739
2009-02-13,517.388
2009-02-16,517.388
2009-02-17,492.249
2009-02-18,487.981
2009-02-19,483.407
2009-02-20,480.38
2009-02-23,460.293
2009-02-24,479.535
2009-02-25,476.317
2009-02-26,469.289
2009-02-27,465.777
2009-03-02,438.247
2009-03-03,440.806
2009-03-04,458.103
2009-03-05,440.798
2009-03-06,440.043
2009-03-09,435.06
2009-03-10,462.446
2009-03-11,464.156
2009-03-12,482.014
2009-03-13,484.813
2009-03-16,478.37
2009-03-17,494.038
2009-03-18,503.394
2009-03-19,503.351
2009-03-20,489.116
2009-03-23,520.073
2009-03-24,509.661
2009-03-25,513.141
2009-03-26,530.753
2009-03-27,518.266
2009-03-30,502.158
2009-03-31,506.353
2009-04-01,512.429
2009-04-02,535.194
2009-04-03,541.191
2009-04-06,535.989
2009-04-07,519.492
2009-04-08,530.893
2009-04-09,551.055
2009-04-10,551.055
2009-04-13,548.092
2009-04-14,542.267
2009-04-15,544.197
2009-04-16,557.432
2009-04-17,561.918
2009-04-20,537.902
2009-04-21,546.517
2009-04-22,551.363
2009-04-23,552.283
2009-04-24,563.939
2009-04-27,557.144
2009-04-28,554.825
2009-04-29,568.523
2009-04-30,570.478
2009-05-01,572.885
2009-05-04,594.905
2009-05-05,594.665
2009-05-06,595.764
2009-05-07,581.461
2009-05-08,593.327
2009-05-11,585.285
2009-05-12,580.829
2009-05-13,560.037
2009-05-14,566.541
2009-05-15,562.905
2009-05-18,581.261
2009-05-19,584.556
2009-05-20,582.301
2009-05-21,567.465
2009-05-22,568.277
2009-05-25,568.277
2009-05-26,587.24
2009-05-27,579.665
2009-05-28,585.04
2009-05-29,593.605
2009-06-01,615.859
2009-06-02,615.199
2009-06-03,602.433
2009-06-04,608.591
2009-06-05,606.922
2009-06-08,603.112
2009-06-09,613.023
2009-06-10,611.71
2009-06-11,615.85
2009-06-12,613.59
2009-06-15,598.125
2009-06-16,587.634
2009-06-17,588.899
2009-06-18,588.989
2009-06-19,592.254
2009-06-22,570.519
2009-06-23,570.391
2009-06-24,577.883
2009-06-25,592.794
2009-06-26,592.8
2009-06-29,595.693
2009-06-30,592.59
2009-07-01,594.165
2009-07-02,576.019
2009-07-03,576.019
2009-07-06,571.555
2009-07-07,557.713
2009-07-08,556.324
2009-07-09,561.923
2009-07-10,560.651
2009-07-13,570.096
2009-07-14,575.631
2009-07-15,592.251
2009-07-16,600.508
2009-07-17,601.67
2009-07-20,611.318
2009-07-21,613.96
2009-07-22,616.485
2009-07-23,632.202
2009-07-24,636.521
2009-07-27,636.256
2009-07-28,633.716
2009-07-29,629.362
2009-07-30,636.005
2009-07-31,635.605
2009-08-03,649.316
2009-08-04,651.762
2009-08-05,647.413
2009-08-06,641.626
2009-08-07,653.216
2009-08-10,649.995
2009-08-11,643.015
2009-08-12,652.184
2009-08-13,659.05
2009-08-14,649.076
2009-08-17,631.855
2009-08-18,639.889
2009-08-19,644.659
2009-08-20,649.974
2009-08-21,663.222
2009-08-24,660.159
2009-08-25,661.755
2009-08-26,661.244
2009-08-27,663.54
2009-08-28,664.869
2009-08-31,655.778
2009-09-01,642.39
2009-09-02,640.31
2009-09-03,648.417
2009-09-04,659.178
2009-09-07,659.178
2009-09-08,669.117
2009-09-09,677.005
2009-09-10,685.86
2009-09-11,686.083
2009-09-14,691.107
2009-09-15,695.734
2009-09-16,706.278
2009-09-17,702.511
2009-09-18,704.586
2009-09-21,704.56
2009-09-22,709.419
2009-09-23,700.672
2009-09-24,689.807
2009-09-25,686.621
2009-09-28,699.572
2009-09-29,699.601
2009-09-30,698.651
2009-10-01,676.063
2009-10-02,670.916
2009-10-05,684.347
2009-10-06,694.614
2009-10-07,694.795
2009-10-08,703.879
2009-10-09,709.002
2009-10-12,712.329
2009-10-13,710.979
2009-10-14,723.162
2009-10-15,726.246
2009-10-16,721.105
2009-10-19,730.844
2009-10-20,724.348
2009-10-21,716.939
2009-10-22,723.243
2009-10-23,711.597
2009-10-26,704.466
2009-10-27,697.101
2009-10-28,675.014
2009-10-29,692.105
2009-10-30,670.864
2009-11-02,675.27
2009-11-03,681.971
2009-11-04,682.041
2009-11-05,696.996
2009-11-06,696.848
2009-11-09,713.824
2009-11-10,712.997
2009-11-11,717.222
2009-11-12,708.277
2009-11-13,713.968
2009-11-16,726.041
2009-11-17,723.239
2009-11-18,717.022
2009-11-19,703.857
2009-11-20,699.791
2009-11-23,707.268
2009-11-24,706.895
2009-11-25,713.55
2009-11-26,713.55
2009-11-27,700.374
2009-11-30,699.748
2009-12-01,711.476
2009-12-02,714.582
2009-12-03,707.658
2009-12-04,713.921
2009-12-07,714.489
2009-12-08,707.275
2009-12-09,709.308
2009-12-10,714.863
2009-12-11,716.161
2009-12-14,728.942
2009-12-15,728.434
2009-12-16,734.364
2009-12-17,726.915
2009-12-18,731.751
2009-12-21,741.849
2009-12-22,747.767
2009-12-23,754.371
2009-12-24,759.144
2009-12-25,759.144
2009-12-28,757.86
2009-12-29,755.548
2009-12-30,756.228
2009-12-31,748.416
2010-01-01,748.416
2010-01-04,763.544
2010-01-05,768.14
2010-01-06,772.723
2010-01-07,774.125
2010-01-08,779.767
2010-01-11,779.098
2010-01-12,767.085
2010-01-13,776.388
2010-01-14,777.006
2010-01-15,765.352
2010-01-18,765.352
2010-01-19,774.216
2010-01-20,764.913
2010-01-21,754.326
2010-01-22,736.142
2010-01-25,739.73
2010-01-26,735.814
2010-01-27,737.404
2010-01-28,725.813
2010-01-29,714.381
2010-02-01,731.146
2010-02-02,742.113
2010-02-03,737.908
2010-02-04,710.538
2010-02-05,711.705
2010-02-08,709.254
2010-02-09,720.796
2010-02-10,718.36
2010-02-11,730.375
2010-02-12,731.179
2010-02-15,731.179
2010-02-16,745.959
2010-02-17,750.651
2010-02-18,754.252
2010-02-19,757.954
2010-02-22,758.368
2010-02-23,746.231
2010-02-24,754.152
2010-02-25,756.132
2010-02-26,757.998
2010-03-01,774.521
2010-03-02,777.228
2010-03-03,777.545
2010-03-04,778.325
2010-03-05,790.983
2010-03-08,790.12
2010-03-09,791.571
2010-03-10,798.866
2010-03-11,800.941
2010-03-12,802.433
2010-03-15,797.203
2010-03-16,807.09
2010-03-17,811.545
2010-03-18,806.02
2010-03-19,798.102
2010-03-22,808.114
2010-03-23,815.138
2010-03-24,809.768
2010-03-25,802.758
2010-03-26,803.322
2010-03-29,810.942
2010-03-30,812.251
2010-03-31,809.05
2010-04-01,816.959
2010-04-02,816.959
2010-04-05,830.917
2010-04-06,831.476
2010-04-07,825.64
2010-04-08,826.496
2010-04-09,835.262
2010-04-12,836.402
2010-04-13,838.293
2010-04-14,850.967
2010-04-15,851.204
2010-04-16,837.81
2010-04-19,833.317
2010-04-20,846.057
2010-04-21,846.9
2010-04-22,858.872
2010-04-23,868.413
2010-04-26,867.065
2010-04-27,841.754
2010-04-28,845.916
2010-04-29,858.438
2010-04-30,839.206
2010-05-03,852.649
2010-05-04,827.552
2010-05-05,819.111
2010-05-06,792.04
2010-05-07,771.854
2010-05-10,815.997
2010-05-11,811.393
2010-05-12,829.445
2010-05-13,819.332
2010-05-14,798.229
2010-05-17,799.378
2010-05-18,786.742
2010-05-19,780.23
2010-05-20,747.584
2010-05-21,764.336
2010-05-24,754.798
2010-05-25,756.8
2010-05-26,757.237
2010-05-27,788.431
2010-05-28,777.367
2010-05-31,777.367
2010-06-01,756.71
2010-06-02,781.792
2010-06-03,790.731
2010-06-04,757.422
2010-06-07,739.965
2010-06-08,744.64
2010-06-09,746.301
2010-06-10,774.088
2010-06-11,782.551
2010-06-14,783.777
2010-06-15,804.89
2010-06-16,803.326
2010-06-17,802.612
2010-06-18,802.186
2010-06-21,797.131
2010-06-22,779.699
2010-06-23,779.967
2010-06-24,764.59
2010-06-25,770.325
2010-06-28,766.498
2010-06-29,736.872
2010-06-30,730.511
2010-07-01,730.725
2010-07-02,725.75
2010-07-05,725.75
2010-07-06,727.452
2010-07-07,752.574
2010-07-08,759.105
2010-07-09,764.465
2010-07-12,761.293
2010-07-13,777.039
2010-07-14,778.703
2010-07-15,778.262
2010-07-16,753.43
2010-07-19,759.535
2010-07-20,772.976
2010-07-21,761.787
2010-07-22,779.999
2010-07-23,790.273
2010-07-26,800.54
2010-07-27,791.024
2010-07-28,783.162
2010-07-29,778.494
2010-07-30,782.078
2010-08-02,799.282
2010-08-03,794.277
2010-08-04,805.194
2010-08-05,802.601
2010-08-06,799.756
2010-08-09,805.101
2010-08-10,795.306
2010-08-11,770.517
2010-08-12,767.162
2010-08-13,764.093
2010-08-16,764.82
2010-08-17,778.879
2010-08-18,781.411
2010-08-19,772.582
2010-08-20,773.518
2010-08-23,766.402
2010-08-24,752.925
2010-08-25,756.119
2010-08-26,750.371
2010-08-27,766.314
2010-08-30,752.955
2010-08-31,751.282
2010-09-01,777.727
2010-09-02,790.921
2010-09-03,801.058
2010-09-06,801.058
2010-09-07,791.51
2010-09-08,798.743
2010-09-09,798.527
2010-09-10,802.493
2010-09-13,814.587
2010-09-14,815.189
2010-09-15,818.343
2010-09-16,817.235
