Date,EM (EMERGING MARKETS) LARGE CAP Large Cap
2005-11-09,627.936
2005-11-10,628.712
2005-11-11,633.809
2005-11-14,636.076
2005-11-15,633.204
2005-11-16,636.831
2005-11-17,642.284
2005-11-18,644.76
2005-11-21,646.044
2005-11-22,640.085
2005-11-23,650.463
2005-11-24,652.663
2005-11-25,652.86
2005-11-28,653.919
2005-11-29,650.754
2005-11-30,652.507
2005-12-01,657.248
2005-12-02,664.146
2005-12-05,667.549
2005-12-06,672.55
2005-12-07,674.749
2005-12-08,669.753
2005-12-09,668.734
2005-12-12,673.961
2005-12-13,676.865
2005-12-14,677.594
2005-12-15,676.164
2005-12-16,675.505
2005-12-19,679.958
2005-12-20,679.209
2005-12-21,685.289
2005-12-22,686.72
2005-12-23,689.858
2005-12-26,689.885
2005-12-27,692.574
2005-12-28,687.928
2005-12-29,693.482
2005-12-30,691.961
2006-01-02,693.375
2006-01-03,707.732
2006-01-04,721.03
2006-01-05,722.761
2006-01-06,729.429
2006-01-09,736.524
2006-01-10,734.088
2006-01-11,738.376
2006-01-12,742.365
2006-01-13,741.212
2006-01-16,746.469
2006-01-17,736.767
2006-01-18,724.25
2006-01-19,740.12
2006-01-20,741.945
2006-01-23,740.097
2006-01-24,749.998
2006-01-25,758.488
2006-01-26,760.391
2006-01-27,767.702
2006-01-30,765.971
2006-01-31,772.414
2006-02-01,774.896
2006-02-02,767.412
2006-02-03,755.125
2006-02-06,767.543
2006-02-07,760.6
2006-02-08,747.99
2006-02-09,755.701
2006-02-10,757.405
2006-02-13,747.146
2006-02-14,748.141
2006-02-15,747.298
2006-02-16,754.203
2006-02-17,765.5
2006-02-20,772.875
2006-02-21,769.971
2006-02-22,766.257
2006-02-23,772.001
2006-02-24,772.572
2006-02-27,777.593
2006-02-28,769.011
2006-03-01,773.153
2006-03-02,778.411
2006-03-03,771.331
2006-03-06,767.953
2006-03-07,743.671
2006-03-08,734.615
2006-03-09,734.495
2006-03-10,736.554
2006-03-13,746.95
2006-03-14,748.707
2006-03-15,759.264
2006-03-16,763.264
2006-03-17,767.585
2006-03-20,769.791
2006-03-21,761.785
2006-03-22,755.566
2006-03-23,758.125
2006-03-24,759.216
2006-03-27,763.452
2006-03-28,757.155
2006-03-29,757.615
2006-03-30,769.532
2006-03-31,772.85
2006-04-03,787.277
2006-04-04,793.913
2006-04-05,797.553
2006-04-06,802.94
2006-04-07,799.809
2006-04-10,796.294
2006-04-11,793.233
2006-04-12,789.078
2006-04-13,789.179
2006-04-14,794.779
2006-04-17,802.219
2006-04-18,813.873
2006-04-19,825.086
2006-04-20,826.713
2006-04-21,830.599
2006-04-24,828.553
2006-04-25,823.898
2006-04-26,831.821
2006-04-27,825.878
2006-04-28,828.239
2006-05-01,831.283
2006-05-02,843.363
2006-05-03,846.232
2006-05-04,850.894
2006-05-05,856.904
2006-05-08,868.552
2006-05-09,868.903
2006-05-10,866.521
2006-05-11,860.781
2006-05-12,845.5
2006-05-15,809.421
2006-05-16,806.895
2006-05-17,806.804
2006-05-18,783.032
2006-05-19,777.48
2006-05-22,740.822
2006-05-23,754.81
2006-05-24,739.863
2006-05-25,742.23
2006-05-26,761.806
2006-05-29,766.568
2006-05-30,750.377
2006-05-31,744.394
2006-06-01,745.544
2006-06-02,762.084
2006-06-05,755.595
2006-06-06,739.333
2006-06-07,721.988
2006-06-08,691.749
2006-06-09,700.506
2006-06-12,689.242
2006-06-13,658.74
2006-06-14,667.857
2006-06-15,684.357
2006-06-16,701.907
2006-06-19,696.896
2006-06-20,689.472
2006-06-21,695.864
2006-06-22,700.154
2006-06-23,697.542
2006-06-26,698.351
2006-06-27,705.612
2006-06-28,707.636
2006-06-29,723.038
2006-06-30,747.127
2006-07-03,759.257
2006-07-04,762.875
2006-07-05,745.779
2006-07-06,750.02
2006-07-07,751.961
2006-07-10,756.475
2006-07-11,753.146
2006-07-12,753.783
2006-07-13,735.256
2006-07-14,723.546
2006-07-17,711.206
2006-07-18,712.679
2006-07-19,723.623
2006-07-20,736.363
2006-07-21,730.946
2006-07-24,732.507
2006-07-25,740.885
2006-07-26,742.505
2006-07-27,758.16
2006-07-28,757.798
2006-07-31,758.274
2006-08-01,751.615
2006-08-02,759.957
2006-08-03,760.858
2006-08-04,767.761
2006-08-07,765.19
2006-08-08,769.263
2006-08-09,777.509
2006-08-10,773.184
2006-08-11,774.293
2006-08-14,771.83
2006-08-15,774.065
2006-08-16,785.486
2006-08-17,788.404
2006-08-18,781.294
2006-08-21,776.899
2006-08-22,782.272
2006-08-23,775.499
2006-08-24,770.261
2006-08-25,771.416
2006-08-28,771.354
2006-08-29,776.219
2006-08-30,781.486
2006-08-31,777.172
2006-09-01,782.87
2006-09-04,794.706
2006-09-05,794.193
2006-09-06,785.122
2006-09-07,774.148
2006-09-08,772.758
2006-09-11,756.056
2006-09-12,761.517
2006-09-13,769.955
2006-09-14,771.549
2006-09-15,773.444
2006-09-18,784.807
2006-09-19,784.295
2006-09-20,780.009
2006-09-21,776.234
2006-09-22,766.416
2006-09-25,763.615
2006-09-26,769.36
2006-09-27,777.515
2006-09-28,782.594
2006-09-29,779.96
2006-10-02,782.706
2006-10-03,776.064
2006-10-04,774.464
2006-10-05,785.926
2006-10-06,784.607
2006-10-09,784.509
2006-10-10,787.943
2006-10-11,787.81
2006-10-12,792.147
2006-10-13,806.008
2006-10-16,810.911
2006-10-17,805.265
2006-10-18,807.621
2006-10-19,809.063
2006-10-20,808.074
2006-10-23,804.369
2006-10-24,807.547
2006-10-25,812.158
2006-10-26,816.876
2006-10-27,814.918
2006-10-30,805.37
2006-10-31,812.976
2006-11-01,821.141
2006-11-02,819.881
2006-11-03,825.017
2006-11-06,830.225
2006-11-07,837.166
2006-11-08,835.449
2006-11-09,841.723
2006-11-10,842.767
2006-11-13,841.279
2006-11-14,847.852
2006-11-15,848.141
2006-11-16,850.782
2006-11-17,842.772
2006-11-20,843.672
2006-11-21,850.632
2006-11-22,859.265
2006-11-23,860.291
2006-11-24,861.765
2006-11-27,861.852
2006-11-28,851.535
2006-11-29,865.898
2006-11-30,873.431
2006-12-01,874.577
2006-12-04,878.58
2006-12-05,888.117
2006-12-06,890.958
2006-12-07,890.871
2006-12-08,884.249
2006-12-11,881.119
2006-12-12,874.599
2006-12-13,874.731
2006-12-14,885.633
2006-12-15,890.739
2006-12-18,894.649
2006-12-19,880.304
2006-12-20,891.921
2006-12-21,892.958
2006-12-22,892.916
2006-12-25,891.367
2006-12-26,893.248
2006-12-27,906.53
2006-12-28,911.035
2006-12-29,912.987
2007-01-01,913.051
2007-01-02,927.529
2007-01-03,921.63
2007-01-04,907.003
2007-01-05,894.162
2007-01-08,889.181
2007-01-09,876.055
2007-01-10,865.382
2007-01-11,871.982
2007-01-12,882.715
2007-01-15,895.66
2007-01-16,893.257
2007-01-17,891.394
2007-01-18,894.716
2007-01-19,895.131
2007-01-22,902.783
2007-01-23,905.282
2007-01-24,915.992
2007-01-25,912.899
2007-01-26,901.963
2007-01-29,894.566
2007-01-30,899.346
2007-01-31,901.553
2007-02-01,912.869
2007-02-02,919.546
2007-02-05,921.512
2007-02-06,928.338
2007-02-07,927.53
2007-02-08,922.822
2007-02-09,921.783
2007-02-12,908.492
2007-02-13,911.752
2007-02-14,924.851
2007-02-15,931.655
2007-02-16,933.325
2007-02-19,935.38
2007-02-20,933.037
2007-02-21,933.865
2007-02-22,940.335
2007-02-23,936.368
2007-02-26,936.795
2007-02-27,907.784
2007-02-28,891.824
2007-03-01,877.781
2007-03-02,873.895
2007-03-05,842.054
2007-03-06,862.888
2007-03-07,864.14
2007-03-08,880.552
2007-03-09,887.751
2007-03-12,893.444
2007-03-13,887.158
2007-03-14,869.905
2007-03-15,881.499
2007-03-16,880.429
2007-03-19,892.064
2007-03-20,895.831
2007-03-21,906.735
2007-03-22,919.009
2007-03-23,920.732
2007-03-26,922.368
2007-03-27,919.02
2007-03-28,911.236
2007-03-29,922.036
2007-03-30,926.741
2007-04-02,924.515
2007-04-03,933.61
2007-04-04,943.642
2007-04-05,946.326
2007-04-06,946.3
2007-04-09,952.082
2007-04-10,955.519
2007-04-11,959.665
2007-04-12,959.475
2007-04-13,965.583
2007-04-16,977.102
2007-04-17,974.75
2007-04-18,971.539
2007-04-19,959.364
2007-04-20,974.093
2007-04-23,974.778
2007-04-24,973.382
2007-04-25,975.883
2007-04-26,975.941
2007-04-27,968.275
2007-04-30,963.987
2007-05-01,963.207
2007-05-02,967.611
2007-05-03,978.639
2007-05-04,987.063
2007-05-07,990.607
2007-05-08,984.665
2007-05-09,990.264
2007-05-10,985.246
2007-05-11,980.924
2007-05-14,988.171
2007-05-15,983.388
2007-05-16,994.63
2007-05-17,992.983
2007-05-18,995.373
2007-05-21,1003.089
2007-05-22,1005.479
2007-05-23,1003.76
2007-05-24,991.733
2007-05-25,992.816
2007-05-28,995.553
2007-05-29,992.579
2007-05-30,984.016
2007-05-31,1000.0
2007-06-01,1019.129
2007-06-04,1022.08
2007-06-05,1023.451
2007-06-06,1011.722
2007-06-07,1007.142
2007-06-08,995.367
2007-06-11,1003.906
2007-06-12,1002.861
2007-06-13,1004.273
2007-06-14,1026.242
2007-06-15,1039.169
2007-06-18,1051.272
2007-06-19,1051.067
2007-06-20,1054.857
2007-06-21,1057.564
2007-06-22,1054.837
2007-06-25,1047.761
2007-06-26,1042.113
2007-06-27,1036.899
2007-06-28,1047.846
2007-06-29,1049.858
2007-07-02,1062.492
2007-07-03,1078.562
2007-07-04,1084.71
2007-07-05,1087.092
2007-07-06,1096.711
2007-07-09,1110.139
2007-07-10,1107.581
2007-07-11,1106.335
2007-07-12,1123.391
2007-07-13,1139.254
2007-07-16,1133.115
2007-07-17,1133.075
2007-07-18,1125.051
2007-07-19,1137.378
2007-07-20,1143.112
2007-07-23,1155.521
2007-07-24,1149.386
2007-07-25,1139.234
2007-07-26,1113.198
2007-07-27,1077.513
2007-07-30,1087.934
2007-07-31,1105.27
2007-08-01,1067.114
2007-08-02,1074.711
2007-08-03,1073.534
2007-08-06,1052.328
2007-08-07,1056.762
2007-08-08,1087.143
2007-08-09,1072.535
2007-08-10,1036.881
2007-08-13,1048.721
2007-08-14,1034.279
2007-08-15,1010.136
2007-08-16,956.124
2007-08-17,959.002
2007-08-20,993.462
2007-08-21,991.23
2007-08-22,1017.326
2007-08-23,1034.531
2007-08-24,1038.916
2007-08-27,1058.704
2007-08-28,1047.568
2007-08-29,1045.075
2007-08-30,1059.049
2007-08-31,1084.87
2007-09-03,1089.512
2007-09-04,1088.822
2007-09-05,1083.295
2007-09-06,1092.104
2007-09-07,1085.617
2007-09-10,1073.354
2007-09-11,1086.64
2007-09-12,1089.246
2007-09-13,1101.146
2007-09-14,1107.345
2007-09-17,1097.378
2007-09-18,1108.182
2007-09-19,1146.627
2007-09-20,1154.378
2007-09-21,1161.13
2007-09-24,1176.318
2007-09-25,1171.85
2007-09-26,1183.81
2007-09-27,1205.914
2007-09-28,1208.377
2007-10-01,1220.991
2007-10-02,1249.385
2007-10-03,1240.83
2007-10-04,1229.277
2007-10-05,1251.019
2007-10-08,1254.764
2007-10-09,1266.37
2007-10-10,1276.801
2007-10-11,1295.098
2007-10-12,1282.668
2007-10-15,1297.901
2007-10-16,1280.304
2007-10-17,1286.703
2007-10-18,1284.764
2007-10-19,1268.924
2007-10-22,1239.521
2007-10-23,1275.524
2007-10-24,1270.933
2007-10-25,1289.582
2007-10-26,1318.348
2007-10-29,1347.854
2007-10-30,1341.024
2007-10-31,1346.352
2007-11-01,1337.043
2007-11-02,1317.87
2007-11-05,1290.443
2007-11-06,1309.894
2007-11-07,1309.396
2007-11-08,1290.579
2007-11-09,1285.679
2007-11-12,1240.298
2007-11-13,1249.821
2007-11-14,1290.901
2007-11-15,1276.573
2007-11-16,1256.811
2007-11-19,1237.147
2007-11-20,1239.908
2007-11-21,1199.478
2007-11-22,1197.795
2007-11-23,1200.742
2007-11-26,1215.131
2007-11-27,1201.374
2007-11-28,1218.475
2007-11-29,1243.145
2007-11-30,1260.472
2007-12-03,1260.223
2007-12-04,1263.44
2007-12-05,1286.969
2007-12-06,1299.539
2007-12-07,1302.438
2007-12-10,1297.347
2007-12-11,1299.648
2007-12-12,1291.918
2007-12-13,1259.985
2007-12-14,1240.837
2007-12-17,1199.964
2007-12-18,1206.478
2007-12-19,1214.858
2007-12-20,1215.165
2007-12-21,1235.924
2007-12-24,1257.691
2007-12-25,1257.53
2007-12-26,1263.497
2007-12-27,1267.589
2007-12-28,1264.706
2007-12-31,1262.252
2008-01-01,1262.495
2008-01-02,1251.46
2008-01-03,1242.7
2008-01-04,1240.027
2008-01-07,1222.386
2008-01-08,1236.247
2008-01-09,1243.709
2008-01-10,1239.057
2008-01-11,1231.522
2008-01-14,1236.248
2008-01-15,1212.659
2008-01-16,1161.663
2008-01-17,1155.853
2008-01-18,1151.71
2008-01-21,1083.421
2008-01-22,1055.328
2008-01-23,1071.014
2008-01-24,1101.01
2008-01-25,1129.742
2008-01-28,1106.983
2008-01-29,1123.14
2008-01-30,1111.786
2008-01-31,1107.306
2008-02-01,1141.636
2008-02-04,1164.5
2008-02-05,1148.641
2008-02-06,1123.891
2008-02-07,1114.306
2008-02-08,1114.255
2008-02-11,1103.562
2008-02-12,1122.289
2008-02-13,1134.075
2008-02-14,1158.555
2008-02-15,1156.098
2008-02-18,1163.983
2008-02-19,1176.303
2008-02-20,1162.286
2008-02-21,1178.736
2008-02-22,1174.244
2008-02-25,1185.808
2008-02-26,1197.191
2008-02-27,1216.385
2008-02-28,1217.281
2008-02-29,1190.553
2008-03-03,1167.303
2008-03-04,1157.504
2008-03-05,1164.487
2008-03-06,1166.546
2008-03-07,1138.866
2008-03-10,1116.326
2008-03-11,1141.721
2008-03-12,1155.087
2008-03-13,1122.996
2008-03-14,1116.387
2008-03-17,1067.108
2008-03-18,1088.962
2008-03-19,1089.118
2008-03-20,1066.766
2008-03-21,1073.066
2008-03-24,1095.003
2008-03-25,1128.562
2008-03-26,1132.216
2008-03-27,1131.245
2008-03-28,1137.949
2008-03-31,1129.233
2008-04-01,1139.96
2008-04-02,1165.523
2008-04-03,1171.436
2008-04-04,1173.774
2008-04-07,1190.273
2008-04-08,1183.182
2008-04-09,1179.968
2008-04-10,1188.976
2008-04-11,1191.4
2008-04-14,1176.326
2008-04-15,1182.64
2008-04-16,1197.089
2008-04-17,1207.158
2008-04-18,1209.064
2008-04-21,1220.402
2008-04-22,1223.273
2008-04-23,1224.814
2008-04-24,1219.21
2008-04-25,1221.395
2008-04-28,1227.835
2008-04-29,1213.108
2008-04-30,1225.09
2008-05-01,1226.745
2008-05-02,1242.291
2008-05-05,1245.05
2008-05-06,1252.504
2008-05-07,1243.15
2008-05-08,1234.602
2008-05-09,1226.854
2008-05-12,1233.82
2008-05-13,1246.754
2008-05-14,1249.327
2008-05-15,1263.234
2008-05-16,1283.919
2008-05-19,1293.9
2008-05-20,1278.449
2008-05-21,1278.82
2008-05-22,1266.671
2008-05-23,1252.054
2008-05-26,1237.505
2008-05-27,1234.894
2008-05-28,1238.845
2008-05-29,1245.401
2008-05-30,1255.099
2008-06-02,1253.991
2008-06-03,1235.49
2008-06-04,1216.232
2008-06-05,1228.25
2008-06-06,1227.085
2008-06-09,1211.024
2008-06-10,1180.539
2008-06-11,1174.644
2008-06-12,1167.191
2008-06-13,1164.403
2008-06-16,1178.501
2008-06-17,1190.222
2008-06-18,1184.66
2008-06-19,1172.398
2008-06-20,1155.166
2008-06-23,1144.992
2008-06-24,1136.981
2008-06-25,1152.917
2008-06-26,1146.405
2008-06-27,1131.95
2008-06-30,1135.511
2008-07-01,1116.446
2008-07-02,1104.449
2008-07-03,1079.219
2008-07-04,1076.758
2008-07-07,1085.604
2008-07-08,1069.332
2008-07-09,1084.208
2008-07-10,1082.286
2008-07-11,1088.808
2008-07-14,1089.509
2008-07-15,1061.857
2008-07-16,1061.96
2008-07-17,1078.197
2008-07-18,1068.228
2008-07-21,1088.98
2008-07-22,1082.233
2008-07-23,1095.447
2008-07-24,1086.756
2008-07-25,1066.634
2008-07-28,1066.625
2008-07-29,1057.786
2008-07-30,1083.326
2008-07-31,1086.979
2008-08-01,1073.931
2008-08-04,1050.384
2008-08-05,1041.069
2008-08-06,1054.789
2008-08-07,1051.146
2008-08-08,1030.964
2008-08-11,1031.807
2008-08-12,1024.029
2008-08-13,1015.578
2008-08-14,1026.657
2008-08-15,1013.905
2008-08-18,1002.176
2008-08-19,983.877
2008-08-20,1004.8
2008-08-21,1000.918
2008-08-22,999.911
2008-08-25,993.695
2008-08-26,981.42
2008-08-27,998.003
2008-08-28,1001.137
2008-08-29,999.867
2008-09-01,977.764
2008-09-02,971.965
2008-09-03,953.654
2008-09-04,933.344
2008-09-05,913.094
2008-09-08,943.059
2008-09-09,905.955
2008-09-10,895.289
2008-09-11,876.801
2008-09-12,894.217
2008-09-15,862.513
2008-09-16,820.567
2008-09-17,802.737
2008-09-18,804.918
2008-09-19,890.193
2008-09-22,899.456
2008-09-23,872.971
2008-09-24,874.27
2008-09-25,882.107
2008-09-26,866.599
2008-09-29,813.53
2008-09-30,827.726
2008-10-01,825.943
2008-10-02,796.839
2008-10-03,776.785
2008-10-06,702.081
2008-10-07,689.489
2008-10-08,634.388
2008-10-09,649.903
2008-10-10,621.884
2008-10-13,668.538
2008-10-14,708.323
2008-10-15,653.705
2008-10-16,604.66
2008-10-17,595.69
2008-10-20,621.132
2008-10-21,609.631
2008-10-22,560.726
2008-10-23,539.49
2008-10-24,495.657
2008-10-27,476.528
2008-10-28,510.061
2008-10-29,535.539
2008-10-30,593.606
2008-10-31,602.462
2008-11-03,616.112
2008-11-04,636.363
2008-11-05,632.507
2008-11-06,587.317
2008-11-07,594.728
2008-11-10,615.169
2008-11-11,585.208
2008-11-12,561.534
2008-11-13,552.549
2008-11-14,559.416
2008-11-17,548.794
2008-11-18,528.005
2008-11-19,516.156
2008-11-20,489.639
2008-11-21,493.221
2008-11-24,513.933
2008-11-25,530.149
2008-11-26,543.953
2008-11-27,557.674
2008-11-28,558.659
2008-12-01,543.161
2008-12-02,529.974
2008-12-03,532.237
2008-12-04,530.793
2008-12-05,525.967
2008-12-08,569.481
2008-12-09,569.579
2008-12-10,596.756
2008-12-11,603.225
2008-12-12,584.595
2008-12-15,596.243
2008-12-16,606.014
2008-12-17,621.608
2008-12-18,624.404
2008-12-19,614.698
2008-12-22,598.804
2008-12-23,587.064
2008-12-24,584.443
2008-12-25,582.788
2008-12-26,582.016
2008-12-29,588.88
2008-12-30,597.259
2008-12-31,598.425
2009-01-01,599.58
2009-01-02,614.419
2009-01-05,634.102
2009-01-06,642.86
2009-01-07,628.746
2009-01-08,611.174
2009-01-09,603.586
2009-01-12,584.208
2009-01-13,581.538
2009-01-14,572.004
2009-01-15,555.238
2009-01-16,566.879
2009-01-19,562.604
2009-01-20,545.057
2009-01-21,542.919
2009-01-22,541.899
2009-01-23,534.724
2009-01-26,544.541
2009-01-27,547.712
2009-01-28,563.291
2009-01-29,562.759
2009-01-30,560.059
2009-02-02,546.794
2009-02-03,555.63
2009-02-04,567.336
2009-02-05,568.237
2009-02-06,591.635
2009-02-09,599.663
2009-02-10,595.762
2009-02-11,587.342
2009-02-12,575.5
2009-02-13,588.1
2009-02-16,580.835
2009-02-17,551.688
2009-02-18,546.563
2009-02-19,552.058
2009-02-20,531.871
2009-02-23,540.31
2009-02-24,532.798
2009-02-25,536.073
2009-02-26,536.65
2009-02-27,529.665
2009-03-02,503.772
2009-03-03,505.195
2009-03-04,524.235
2009-03-05,518.429
2009-03-06,518.365
2009-03-09,515.337
2009-03-10,534.554
2009-03-11,544.952
2009-03-12,549.032
2009-03-13,562.123
2009-03-16,574.324
2009-03-17,576.182
2009-03-18,578.02
2009-03-19,592.903
2009-03-20,587.835
2009-03-23,616.42
2009-03-24,618.256
2009-03-25,624.264
2009-03-26,637.776
2009-03-27,628.199
2009-03-30,596.008
2009-03-31,604.541
2009-04-01,615.345
2009-04-02,649.887
2009-04-03,654.206
2009-04-06,660.308
2009-04-07,652.656
2009-04-08,646.677
2009-04-09,670.676
2009-04-10,674.301
2009-04-13,678.711
2009-04-14,683.596
2009-04-15,681.823
2009-04-16,686.657
2009-04-17,682.368
2009-04-20,671.635
2009-04-21,664.14
2009-04-22,665.322
2009-04-23,676.784
2009-04-24,685.04
2009-04-27,670.156
2009-04-28,660.117
2009-04-29,683.541
2009-04-30,700.634
2009-05-01,700.667
2009-05-04,742.454
2009-05-05,746.175
2009-05-06,753.955
2009-05-07,757.004
2009-05-08,768.04
2009-05-11,766.124
2009-05-12,764.464
2009-05-13,751.545
2009-05-14,740.389
2009-05-15,748.727
2009-05-18,771.421
2009-05-19,790.297
2009-05-20,800.899
2009-05-21,783.997
2009-05-22,789.689
2009-05-25,790.386
2009-05-26,783.218
2009-05-27,799.449
2009-05-28,807.863
2009-05-29,820.9
2009-06-01,851.958
2009-06-02,844.929
2009-06-03,831.689
2009-06-04,829.843
2009-06-05,835.78
2009-06-08,820.251
2009-06-09,819.656
2009-06-10,839.291
2009-06-11,840.688
2009-06-12,840.059
2009-06-15,818.349
2009-06-16,812.85
2009-06-17,795.682
2009-06-18,790.626
2009-06-19,797.626
2009-06-22,781.591
2009-06-23,768.135
2009-06-24,787.142
2009-06-25,796.047
2009-06-26,808.669
2009-06-29,811.94
2009-06-30,808.144
2009-07-01,820.921
2009-07-02,812.637
2009-07-03,812.207
2009-07-06,795.779
2009-07-07,794.746
2009-07-08,782.685
2009-07-09,785.189
2009-07-10,778.913
2009-07-13,766.027
2009-07-14,783.956
2009-07-15,813.12
2009-07-16,820.937
2009-07-17,831.233
2009-07-20,857.906
2009-07-21,861.737
2009-07-22,857.037
2009-07-23,874.576
2009-07-24,875.999
2009-07-27,886.259
2009-07-28,888.677
2009-07-29,873.136
2009-07-30,886.366
2009-07-31,897.387
2009-08-03,920.065
2009-08-04,915.855
2009-08-05,909.945
2009-08-06,911.489
2009-08-07,909.113
2009-08-10,911.202
2009-08-11,899.724
2009-08-12,894.92
2009-08-13,911.722
2009-08-14,909.024
2009-08-17,873.656
2009-08-18,880.063
2009-08-19,877.907
2009-08-20,893.354
2009-08-21,902.639
2009-08-24,918.8
2009-08-25,915.929
2009-08-26,908.782
2009-08-27,900.608
2009-08-28,908.3
2009-08-31,894.496
2009-09-01,897.108
2009-09-02,885.336
2009-09-03,895.6
2009-09-04,908.839
2009-09-07,921.549
2009-09-08,939.656
2009-09-09,938.643
2009-09-10,946.81
2009-09-11,954.272
2009-09-14,944.564
2009-09-15,955.047
2009-09-16,976.497
2009-09-17,982.925
2009-09-18,981.031
2009-09-21,971.844
2009-09-22,984.86
2009-09-23,981.259
2009-09-24,968.684
2009-09-25,968.015
2009-09-28,965.169
2009-09-29,975.159
2009-09-30,976.66
2009-10-01,973.732
2009-10-02,962.861
2009-10-05,968.88
2009-10-06,989.209
2009-10-07,992.168
2009-10-08,1004.276
2009-10-09,1011.439
2009-10-12,1015.939
2009-10-13,1016.993
2009-10-14,1040.473
2009-10-15,1044.376
2009-10-16,1033.538
2009-10-19,1046.286
2009-10-20,1040.807
2009-10-21,1037.239
2009-10-22,1030.172
2009-10-23,1036.931
2009-10-26,1035.353
2009-10-27,1013.938
2009-10-28,980.742
2009-10-29,987.058
2009-10-30,978.54
2009-11-02,975.961
2009-11-03,967.795
2009-11-04,991.717
2009-11-05,996.519
2009-11-06,1002.772
2009-11-09,1028.341
2009-11-10,1032.185
2009-11-11,1041.41
2009-11-12,1026.175
2009-11-13,1030.281
2009-11-16,1052.402
2009-11-17,1050.762
2009-11-18,1052.128
2009-11-19,1037.155
2009-11-20,1033.533
2009-11-23,1047.113
2009-11-24,1040.924
2009-11-25,1047.709
2009-11-26,1024.561
2009-11-27,1006.994
2009-11-30,1019.394
2009-12-01,1041.435
2009-12-02,1049.764
2009-12-03,1053.869
2009-12-04,1050.624
2009-12-07,1047.214
2009-12-08,1033.898
2009-12-09,1026.972
2009-12-10,1030.184
2009-12-11,1038.081
2009-12-14,1044.706
2009-12-15,1040.85
2009-12-16,1039.749
2009-12-17,1019.574
2009-12-18,1014.807
2009-12-21,1010.7
2009-12-22,1018.843
2009-12-23,1030.39
2009-12-24,1040.578
2009-12-25,1040.944
2009-12-28,1047.898
2009-12-29,1047.024
2009-12-30,1046.402
2009-12-31,1055.907
2010-01-01,1055.907
2010-01-04,1072.252
2010-01-05,1083.931
2010-01-06,1090.948
2010-01-07,1082.907
2010-01-08,1084.565
2010-01-11,1097.375
2010-01-12,1089.279
2010-01-13,1079.842
2010-01-14,1080.542
2010-01-15,1077.373
2010-01-18,1079.608
2010-01-19,1080.77
2010-01-20,1062.827
2010-01-21,1045.779
2010-01-22,1028.079
2010-01-25,1023.857
2010-01-26,1001.508
2010-01-27,992.284
2010-01-28,1004.656
2010-01-29,997.305
2010-02-01,998.31
2010-02-02,1005.755
2010-02-03,1018.153
2010-02-04,989.558
2010-02-05,959.446
2010-02-08,955.888
2010-02-09,971.704
2010-02-10,975.223
2010-02-11,986.454
2010-02-12,985.03
2010-02-15,988.372
2010-02-16,997.08
2010-02-17,1010.562
2010-02-18,1008.364
2010-02-19,997.982
2010-02-22,1008.944
2010-02-23,1005.08
2010-02-24,996.999
2010-02-25,986.092
2010-02-26,1000.105
2010-03-01,1012.96
2010-03-02,1025.848
2010-03-03,1032.986
2010-03-04,1027.422
2010-03-05,1042.446
2010-03-08,1054.126
2010-03-09,1054.345
2010-03-10,1061.882
2010-03-11,1057.956
2010-03-12,1061.453
2010-03-15,1051.498
2010-03-16,1061.061
2010-03-17,1076.273
2010-03-18,1070.881
2010-03-19,1066.957
2010-03-22,1058.307
2010-03-23,1063.401
2010-03-24,1061.258
2010-03-25,1058.295
2010-03-26,1061.574
2010-03-29,1073.473
2010-03-30,1080.336
2010-03-31,1081.737
2010-04-01,1100.548
2010-04-02,1102.112
2010-04-05,1111.196
2010-04-06,1113.745
2010-04-07,1116.955
2010-04-08,1110.1
2010-04-09,1119.196
2010-04-12,1116.257
2010-04-13,1108.408
2010-04-14,1122.299
2010-04-15,1123.296
2010-04-16,1106.39
2010-04-19,1085.039
2010-04-20,1097.075
2010-04-21,1100.655
2010-04-22,1094.18
2010-04-23,1098.205
2010-04-26,1110.044
2010-04-27,1093.655
2010-04-28,1077.688
2010-04-29,1087.815
2010-04-30,1094.455
2010-05-03,1081.347
2010-05-04,1062.046
2010-05-05,1040.753
2010-05-06,1019.016
2010-05-07,995.889
2010-05-10,1038.415
2010-05-11,1030.596
2010-05-12,1040.879
2010-05-13,1049.142
2010-05-14,1031.77
2010-05-17,1010.516
2010-05-18,1010.867
2010-05-19,980.372
2010-05-20,950.391
2010-05-21,955.552
2010-05-24,961.091
2010-05-25,922.782
2010-05-26,952.87
2010-05-27,975.496
2010-05-28,988.692
2010-05-31,999.092
2010-06-01,978.317
2010-06-02,980.079
2010-06-03,997.537
2010-06-04,985.106
2010-06-07,959.271
2010-06-08,960.505
2010-06-09,965.322
2010-06-10,978.438
2010-06-11,989.666
2010-06-14,1003.455
2010-06-15,1011.855
2010-06-16,1018.01
2010-06-17,1021.607
2010-06-18,1028.253
2010-06-21,1055.249
2010-06-22,1042.608
2010-06-23,1034.162
2010-06-24,1025.029
2010-06-25,1020.604
2010-06-28,1025.185
2010-06-29,995.766
2010-06-30,988.079
2010-07-01,978.412
2010-07-02,983.676
2010-07-05,983.433
2010-07-06,1003.121
2010-07-07,1002.924
2010-07-08,1014.469
2010-07-09,1026.718
2010-07-12,1027.828
2010-07-13,1032.83
2010-07-14,1037.021
2010-07-15,1031.875
2010-07-16,1022.555
2010-07-19,1018.534
2010-07-20,1028.588
2010-07-21,1040.537
