Date,EM (EMERGING MARKETS) LARGE CAP Large Cap
2010-07-23,1049.008
2010-07-26,1053.863
2010-07-27,1059.774
2010-07-28,1060.291
2010-07-29,1063.066
2010-07-30,1059.7
2010-08-02,1083.135
2010-08-03,1080.065
2010-08-04,1081.869
2010-08-05,1082.31
2010-08-06,1081.985
2010-08-09,1087.132
2010-08-10,1071.543
2010-08-11,1050.435
2010-08-12,1044.364
2010-08-13,1048.255
2010-08-16,1053.656
2010-08-17,1062.911
2010-08-18,1062.701
2010-08-19,1062.87
2010-08-20,1056.133
2010-08-23,1053.852
2010-08-24,1039.485
2010-08-25,1028.678
2010-08-26,1032.524
2010-08-27,1037.018
2010-08-30,1039.029
2010-08-31,1036.386
2010-09-01,1057.57
2010-09-02,1063.334
2010-09-03,1072.583
2010-09-06,1081.319
2010-09-07,1075.69
2010-09-08,1073.838
2010-09-09,1078.384
2010-09-10,1082.22
2010-09-13,1105.592
2010-09-14,1107.36
2010-09-15,1109.517
2010-09-16,1101.901
2010-09-17,1107.092
2010-09-20,1116.277
2010-09-21,1115.877
2010-09-22,1119.877
2010-09-23,1119.206
2010-09-24,1125.426
2010-09-27,1133.346
2010-09-28,1133.349
2010-09-29,1143.896
2010-09-30,1149.764
2010-10-01,1161.32
2010-10-04,1166.877
2010-10-05,1173.642
2010-10-06,1183.557
2010-10-07,1178.986
2010-10-08,1177.6
2010-10-11,1185.243
2010-10-12,1176.201
2010-10-13,1196.258
2010-10-14,1206.677
2010-10-15,1200.66
2010-10-18,1191.647
2010-10-19,1175.687
2010-10-20,1179.813
2010-10-21,1185.156
2010-10-22,1183.685
2010-10-25,1194.168
2010-10-26,1195.661
2010-10-27,1175.938
2010-10-28,1180.325
2010-10-29,1183.544
2010-11-01,1200.006
2010-11-02,1203.465
2010-11-03,1212.525
2010-11-04,1233.497
2010-11-05,1239.406
2010-11-08,1238.128
2010-11-09,1238.075
2010-11-10,1231.091
2010-11-11,1220.836
2010-11-12,1202.729
2010-11-15,1196.496
2010-11-16,1180.618
2010-11-17,1173.285
2010-11-18,1191.712
2010-11-19,1192.419
2010-11-22,1194.304
2010-11-23,1168.783
2010-11-24,1176.852
2010-11-25,1179.133
2010-11-26,1159.637
2010-11-29,1159.6
2010-11-30,1153.219
2010-12-01,1177.206
2010-12-02,1195.602
2010-12-03,1204.214
2010-12-06,1209.812
2010-12-07,1214.633
2010-12-08,1198.058
2010-12-09,1199.506
2010-12-10,1197.503
2010-12-13,1206.689
2010-12-14,1213.487
2010-12-15,1204.13
2010-12-16,1195.796
2010-12-17,1199.757
2010-12-20,1195.886
2010-12-21,1210.195
2010-12-22,1213.06
2010-12-23,1214.412
2010-12-24,1213.493
2010-12-27,1211.366
2010-12-28,1212.109
2010-12-29,1224.153
2010-12-30,1233.724
2010-12-31,1239.873
2011-01-03,1252.865
2011-01-04,1253.983
2011-01-05,1249.634
2011-01-06,1242.948
2011-01-07,1233.626
2011-01-10,1222.124
2011-01-11,1229.941
2011-01-12,1252.458
2011-01-13,1252.153
2011-01-14,1249.087
2011-01-17,1244.402
2011-01-18,1249.527
2011-01-19,1252.052
2011-01-20,1232.334
2011-01-21,1225.637
2011-01-24,1225.674
2011-01-25,1224.436
2011-01-26,1232.5
2011-01-27,1231.934
2011-01-28,1215.336
2011-01-31,1207.793
2011-02-01,1221.469
2011-02-02,1226.733
2011-02-03,1224.727
2011-02-04,1220.996
2011-02-07,1218.678
2011-02-08,1217.122
2011-02-09,1199.22
2011-02-10,1177.207
2011-02-11,1180.468
2011-02-14,1196.14
2011-02-15,1194.115
2011-02-16,1199.312
2011-02-17,1203.721
2011-02-18,1214.142
2011-02-21,1212.886
2011-02-22,1193.884
2011-02-23,1188.607
2011-02-24,1179.443
2011-02-25,1192.434
2011-02-28,1201.56
2011-03-01,1206.033
2011-03-02,1207.924
2011-03-03,1223.026
2011-03-04,1235.014
2011-03-07,1227.934
2011-03-08,1232.164
2011-03-09,1231.447
2011-03-10,1208.356
2011-03-11,1201.062
2011-03-14,1211.764
2011-03-15,1186.025
2011-03-16,1189.494
2011-03-17,1184.759
2011-03-18,1191.44
2011-03-21,1203.626
2011-03-22,1214.228
2011-03-23,1218.705
2011-03-24,1231.086
2011-03-25,1241.623
2011-03-28,1236.191
2011-03-29,1240.598
2011-03-30,1258.651
2011-03-31,1270.718
2011-04-01,1285.968
2011-04-04,1295.25
2011-04-05,1297.006
2011-04-06,1306.16
2011-04-07,1304.232
2011-04-08,1307.805
2011-04-11,1301.328
2011-04-12,1276.203
2011-04-13,1284.934
2011-04-14,1281.324
2011-04-15,1280.703
2011-04-18,1258.321
2011-04-19,1263.802
2011-04-20,1296.153
2011-04-21,1308.613
2011-04-22,1308.404
2011-04-25,1305.656
2011-04-26,1305.454
2011-04-27,1304.232
2011-04-28,1303.186
2011-04-29,1307.609
2011-05-02,1310.479
2011-05-03,1287.763
2011-05-04,1270.516
2011-05-05,1260.514
2011-05-06,1262.927
2011-05-09,1261.191
2011-05-10,1266.675
2011-05-11,1265.204
2011-05-12,1245.771
2011-05-13,1243.138
2011-05-16,1234.577
2011-05-17,1231.489
2011-05-18,1241.563
2011-05-19,1240.265
2011-05-20,1240.785
2011-05-23,1211.845
2011-05-24,1223.761
2011-05-25,1217.16
2011-05-26,1234.39
2011-05-27,1250.363
2011-05-30,1250.444
2011-05-31,1271.717
2011-06-01,1270.052
2011-06-02,1261.955
2011-06-03,1257.454
2011-06-06,1250.178
2011-06-07,1255.326
2011-06-08,1247.966
2011-06-09,1245.164
2011-06-10,1230.655
2011-06-13,1226.606
2011-06-14,1237.261
2011-06-15,1229.693
2011-06-16,1207.773
2011-06-17,1202.905
2011-06-20,1197.417
2011-06-21,1213.658
2011-06-22,1217.518
2011-06-23,1205.539
2011-06-24,1216.829
2011-06-27,1213.617
2011-06-28,1223.754
2011-06-29,1237.154
2011-06-30,1251.853
2011-07-01,1263.571
2011-07-04,1277.891
2011-07-05,1273.795
2011-07-06,1268.024
2011-07-07,1275.208
2011-07-08,1271.172
2011-07-11,1247.551
2011-07-12,1224.236
2011-07-13,1242.507
2011-07-14,1239.645
2011-07-15,1239.763
2011-07-18,1225.862
2011-07-19,1233.961
2011-07-20,1242.446
2011-07-21,1249.658
2011-07-22,1260.106
2011-07-25,1255.035
2011-07-26,1264.335
2011-07-27,1255.998
2011-07-28,1252.291
2011-07-29,1244.566
2011-08-01,1255.574
2011-08-02,1232.271
2011-08-03,1205.44
2011-08-04,1173.172
2011-08-05,1139.327
2011-08-08,1083.216
2011-08-09,1059.952
2011-08-10,1072.232
2011-08-11,1082.829
2011-08-12,1083.1
2011-08-15,1109.607
2011-08-16,1115.413
2011-08-17,1121.882
2011-08-18,1087.647
2011-08-19,1061.116
2011-08-22,1058.695
2011-08-23,1080.623
2011-08-24,1072.723
2011-08-25,1067.935
2011-08-26,1071.664
2011-08-29,1103.176
2011-08-30,1112.734
2011-08-31,1133.436
2011-09-01,1138.459
2011-09-02,1119.495
2011-09-05,1084.339
2011-09-06,1084.232
2011-09-07,1108.925
2011-09-08,1113.752
2011-09-09,1090.074
2011-09-12,1065.89
2011-09-13,1060.131
2011-09-14,1049.224
2011-09-15,1062.385
2011-09-16,1076.18
2011-09-19,1047.119
2011-09-20,1049.626
2011-09-21,1037.254
2011-09-22,971.623
2011-09-23,950.656
2011-09-26,942.089
2011-09-27,988.65
2011-09-28,985.727
2011-09-29,989.672
2011-09-30,973.816
2011-10-03,943.087
2011-10-04,919.75
2011-10-05,925.999
2011-10-06,956.672
2011-10-07,977.863
2011-10-10,995.074
2011-10-11,1007.062
2011-10-12,1022.41
2011-10-13,1029.109
2011-10-14,1035.8
2011-10-17,1041.436
2011-10-18,1024.44
2011-10-19,1032.776
2011-10-20,1005.691
2011-10-21,1019.706
2011-10-24,1052.781
2011-10-25,1059.688
2011-10-26,1065.586
2011-10-27,1102.497
2011-10-28,1121.101
2011-10-31,1105.032
2011-11-01,1075.316
2011-11-02,1085.13
2011-11-03,1082.131
2011-11-04,1099.042
2011-11-07,1100.427
2011-11-08,1101.055
2011-11-09,1088.995
2011-11-10,1060.998
2011-11-11,1080.362
2011-11-14,1086.918
2011-11-15,1078.955
2011-11-16,1068.545
2011-11-17,1058.982
2011-11-18,1039.718
2011-11-21,1012.509
2011-11-22,1012.57
2011-11-23,985.854
2011-11-24,988.726
2011-11-25,976.562
2011-11-28,1005.04
2011-11-29,1012.477
2011-11-30,1034.177
2011-12-01,1068.788
2011-12-02,1070.523
2011-12-05,1077.062
2011-12-06,1062.759
2011-12-07,1068.96
2011-12-08,1055.859
2011-12-09,1040.707
2011-12-12,1030.104
2011-12-13,1021.988
2011-12-14,1007.365
2011-12-15,999.63
2011-12-16,1007.487
2011-12-19,991.173
2011-12-20,1005.079
2011-12-21,1021.874
2011-12-22,1025.809
2011-12-23,1034.37
2011-12-26,1034.393
2011-12-27,1030.831
2011-12-28,1017.775
2011-12-29,1018.577
2011-12-30,1020.994
2012-01-02,1022.352
2012-01-03,1048.906
2012-01-04,1046.105
2012-01-05,1040.173
2012-01-06,1034.685
2012-01-09,1039.095
2012-01-10,1059.66
2012-01-11,1059.339
2012-01-12,1063.948
2012-01-13,1063.229
2012-01-16,1062.188
2012-01-17,1085.018
2012-01-18,1094.552
2012-01-19,1105.792
2012-01-20,1109.451
2012-01-23,1114.996
2012-01-24,1112.813
2012-01-25,1115.492
2012-01-26,1131.924
2012-01-27,1133.553
2012-01-30,1121.691
2012-01-31,1136.353
2012-02-01,1147.838
2012-02-02,1162.67
2012-02-03,1166.861
2012-02-06,1165.891
2012-02-07,1167.696
2012-02-08,1180.111
2012-02-09,1180.429
2012-02-10,1157.909
2012-02-13,1171.503
2012-02-14,1164.895
2012-02-15,1177.148
2012-02-16,1167.666
2012-02-17,1182.643
2012-02-20,1186.694
2012-02-21,1184.493
2012-02-22,1184.341
2012-02-23,1178.581
2012-02-24,1188.154
2012-02-27,1175.465
2012-02-28,1189.407
2012-02-29,1201.087
2012-03-01,1197.986
2012-03-02,1201.357
2012-03-05,1184.834
2012-03-06,1157.734
2012-03-07,1153.578
2012-03-08,1169.837
2012-03-09,1178.337
2012-03-12,1168.142
2012-03-13,1186.802
2012-03-14,1187.011
2012-03-15,1185.764
2012-03-16,1183.744
2012-03-19,1181.494
2012-03-20,1168.792
2012-03-21,1166.885
2012-03-22,1158.915
2012-03-23,1160.344
2012-03-26,1163.976
2012-03-27,1176.45
2012-03-28,1163.539
2012-03-29,1151.272
2012-03-30,1160.824
2012-04-02,1168.063
2012-04-03,1177.621
2012-04-04,1156.609
2012-04-05,1156.8
2012-04-06,1155.868
2012-04-09,1144.5
2012-04-10,1133.343
2012-04-11,1134.082
2012-04-12,1144.178
2012-04-13,1146.526
2012-04-16,1139.103
2012-04-17,1139.121
2012-04-18,1143.279
2012-04-19,1144.03
2012-04-20,1141.818
2012-04-23,1126.38
2012-04-24,1130.557
2012-04-25,1130.748
2012-04-26,1136.269
2012-04-27,1141.22
2012-04-30,1149.091
2012-05-01,1148.575
2012-05-02,1153.194
2012-05-03,1146.072
2012-05-04,1131.73
2012-05-07,1119.606
2012-05-08,1108.583
2012-05-09,1093.069
2012-05-10,1096.643
2012-05-11,1085.558
2012-05-14,1065.077
2012-05-15,1060.376
2012-05-16,1035.466
2012-05-17,1031.013
2012-05-18,1016.201
2012-05-21,1025.138
2012-05-22,1031.479
2012-05-23,1006.236
2012-05-24,1012.567
2012-05-25,1012.472
2012-05-28,1020.638
2012-05-29,1034.25
2012-05-30,1018.961
2012-05-31,1016.92
2012-06-01,1003.323
2012-06-04,991.545
2012-06-05,995.956
2012-06-06,1015.817
2012-06-07,1028.049
2012-06-08,1018.518
2012-06-11,1029.691
2012-06-12,1027.551
2012-06-13,1035.2
2012-06-14,1029.558
2012-06-15,1043.173
2012-06-18,1053.224
2012-06-19,1064.19
2012-06-20,1069.091
2012-06-21,1050.605
2012-06-22,1033.401
2012-06-25,1018.093
2012-06-26,1021.742
2012-06-27,1029.305
2012-06-28,1022.495
2012-06-29,1057.74
2012-07-02,1062.112
2012-07-03,1080.035
2012-07-04,1079.919
2012-07-05,1078.722
2012-07-06,1067.996
2012-07-09,1056.745
2012-07-10,1055.28
2012-07-11,1052.948
2012-07-12,1032.742
2012-07-13,1047.396
2012-07-16,1048.369
2012-07-17,1056.246
2012-07-18,1054.153
2012-07-19,1066.34
2012-07-20,1061.298
2012-07-23,1033.249
2012-07-24,1029.762
2012-07-25,1025.609
2012-07-26,1038.327
2012-07-27,1067.584
2012-07-30,1076.545
2012-07-31,1080.503
2012-08-01,1082.422
2012-08-02,1071.685
2012-08-03,1080.809
2012-08-06,1097.88
2012-08-07,1098.498
2012-08-08,1102.05
2012-08-09,1111.764
2012-08-10,1111.798
2012-08-13,1104.326
2012-08-14,1110.279
2012-08-15,1106.587
2012-08-16,1108.033
2012-08-17,1102.689
2012-08-20,1100.774
2012-08-21,1107.529
2012-08-22,1100.413
2012-08-23,1105.508
2012-08-24,1095.551
2012-08-27,1089.842
2012-08-28,1085.369
2012-08-29,1080.688
2012-08-30,1070.752
2012-08-31,1073.841
2012-09-03,1079.938
2012-09-04,1073.279
2012-09-05,1064.699
2012-09-06,1078.216
2012-09-07,1100.0
2012-09-10,1102.102
2012-09-11,1105.812
2012-09-12,1112.931
2012-09-13,1116.97
2012-09-14,1154.497
2012-09-17,1152.454
2012-09-18,1145.209
2012-09-19,1147.85
2012-09-20,1134.892
2012-09-21,1144.139
2012-09-24,1141.796
2012-09-25,1138.344
2012-09-26,1125.28
2012-09-27,1134.797
2012-09-28,1139.198
2012-10-01,1142.843
2012-10-02,1144.124
2012-10-03,1139.427
2012-10-04,1143.304
2012-10-05,1147.889
2012-10-08,1135.773
2012-10-09,1133.992
2012-10-10,1128.271
2012-10-11,1133.071
2012-10-12,1133.194
2012-10-15,1131.91
2012-10-16,1141.189
2012-10-17,1150.025
2012-10-18,1153.371
2012-10-19,1144.613
2012-10-22,1145.994
2012-10-23,1134.052
2012-10-24,1131.703
2012-10-25,1137.521
2012-10-26,1128.24
2012-10-29,1128.167
2012-10-30,1130.997
2012-10-31,1133.456
2012-11-01,1138.146
2012-11-02,1144.296
2012-11-05,1139.525
2012-11-06,1145.612
2012-11-07,1146.525
2012-11-08,1132.244
2012-11-09,1127.131
2012-11-12,1125.59
2012-11-13,1117.696
2012-11-14,1116.248
2012-11-15,1108.978
2012-11-16,1104.221
2012-11-19,1114.001
2012-11-20,1116.002
2012-11-21,1118.237
2012-11-22,1124.005
2012-11-23,1135.771
2012-11-26,1134.233
2012-11-27,1135.534
2012-11-28,1129.526
2012-11-29,1143.851
2012-11-30,1147.42
2012-12-03,1148.465
2012-12-04,1147.439
2012-12-05,1159.206
2012-12-06,1163.282
2012-12-07,1166.583
2012-12-10,1173.049
2012-12-11,1179.43
2012-12-12,1187.012
2012-12-13,1188.49
2012-12-14,1188.82
2012-12-17,1185.356
2012-12-18,1192.639
2012-12-19,1200.512
2012-12-20,1199.836
2012-12-21,1188.719
2012-12-24,1189.554
2012-12-25,1191.435
2012-12-26,1193.326
2012-12-27,1196.385
2012-12-28,1202.808
2012-12-31,1202.673
2013-01-01,1203.294
2013-01-02,1229.334
2013-01-03,1233.881
2013-01-04,1227.802
2013-01-07,1225.186
2013-01-08,1218.78
2013-01-09,1222.538
2013-01-10,1227.702
2013-01-11,1223.52
2013-01-14,1232.849
2013-01-15,1224.61
2013-01-16,1222.131
2013-01-17,1225.043
2013-01-18,1233.913
2013-01-21,1230.394
2013-01-22,1231.98
2013-01-23,1229.709
2013-01-24,1224.703
2013-01-25,1220.946
2013-01-28,1212.731
2013-01-29,1221.715
2013-01-30,1219.98
2013-01-31,1220.869
2013-02-01,1225.63
2013-02-04,1224.998
2013-02-05,1218.564
2013-02-06,1213.965
2013-02-07,1209.129
2013-02-08,1211.481
2013-02-11,1208.968
2013-02-12,1209.939
2013-02-13,1216.293
2013-02-14,1216.632
2013-02-15,1217.504
2013-02-18,1215.15
2013-02-19,1214.977
2013-02-20,1220.215
2013-02-21,1202.442
2013-02-22,1201.926
2013-02-25,1203.295
2013-02-26,1189.562
2013-02-27,1193.693
2013-02-28,1202.773
2013-03-01,1200.708
2013-03-04,1187.268
2013-03-05,1197.311
2013-03-06,1209.571
2013-03-07,1207.392
2013-03-08,1216.671
2013-03-11,1214.311
2013-03-12,1207.624
2013-03-13,1197.967
2013-03-14,1196.842
2013-03-15,1190.748
2013-03-18,1176.209
2013-03-19,1169.909
2013-03-20,1172.061
2013-03-21,1167.527
2013-03-22,1160.157
2013-03-25,1167.826
2013-03-26,1175.488
2013-03-27,1179.664
2013-03-28,1180.294
2013-03-29,1182.841
2013-04-01,1178.451
2013-04-02,1176.239
2013-04-03,1171.211
2013-04-04,1161.896
2013-04-05,1151.861
2013-04-08,1151.335
2013-04-09,1162.168
2013-04-10,1171.714
2013-04-11,1177.142
2013-04-12,1165.959
2013-04-15,1147.205
2013-04-16,1153.768
2013-04-17,1144.427
2013-04-18,1140.283
2013-04-19,1156.951
2013-04-22,1158.007
2013-04-23,1155.651
2013-04-24,1164.565
2013-04-25,1176.283
2013-04-26,1170.665
2013-04-29,1176.406
2013-04-30,1191.226
2013-05-01,1189.7
2013-05-02,1189.131
2013-05-03,1195.387
2013-05-06,1199.743
2013-05-07,1207.572
2013-05-08,1217.52
2013-05-09,1216.814
2013-05-10,1205.689
2013-05-13,1194.737
2013-05-14,1200.756
2013-05-15,1200.592
2013-05-16,1200.732
2013-05-17,1200.33
2013-05-20,1204.176
2013-05-21,1204.126
2013-05-22,1204.107
2013-05-23,1178.439
2013-05-24,1179.003
2013-05-27,1181.477
2013-05-28,1183.983
2013-05-29,1171.906
2013-05-30,1168.307
2013-05-31,1159.608
2013-06-03,1148.36
2013-06-04,1155.031
2013-06-05,1139.846
2013-06-06,1133.162
2013-06-07,1128.4
2013-06-10,1120.217
2013-06-11,1098.103
2013-06-12,1098.552
2013-06-13,1087.217
2013-06-14,1098.888
2013-06-17,1103.596
2013-06-18,1099.575
2013-06-19,1091.729
2013-06-20,1047.389
2013-06-21,1039.117
2013-06-24,1019.269
2013-06-25,1023.442
2013-06-26,1041.268
2013-06-27,1062.077
2013-06-28,1086.626
2013-07-01,1087.781
2013-07-02,1075.609
2013-07-03,1053.274
2013-07-04,1065.807
2013-07-05,1060.087
2013-07-08,1047.01
2013-07-09,1054.914
2013-07-10,1058.549
2013-07-11,1090.875
2013-07-12,1093.606
2013-07-15,1101.271
2013-07-16,1101.84
2013-07-17,1109.967
2013-07-18,1107.465
2013-07-19,1098.963
2013-07-22,1103.474
2013-07-23,1121.283
2013-07-24,1118.428
2013-07-25,1114.335
2013-07-26,1113.504
2013-07-29,1104.577
2013-07-30,1104.55
2013-07-31,1097.533
2013-08-01,1105.99
2013-08-02,1107.086
2013-08-05,1107.779
2013-08-06,1095.829
2013-08-07,1086.099
2013-08-08,1096.244
2013-08-09,1102.651
2013-08-12,1110.423
2013-08-13,1120.436
2013-08-14,1122.886
2013-08-15,1114.796
2013-08-16,1112.467
2013-08-19,1097.271
2013-08-20,1083.053
2013-08-21,1073.914
2013-08-22,1072.611
2013-08-23,1084.968
2013-08-26,1084.822
2013-08-27,1065.221
2013-08-28,1058.554
2013-08-29,1071.657
2013-08-30,1080.884
2013-09-02,1091.697
2013-09-03,1086.166
2013-09-04,1090.729
2013-09-05,1103.239
2013-09-06,1113.204
2013-09-09,1134.775
2013-09-10,1156.331
2013-09-11,1156.704
2013-09-12,1154.647
2013-09-13,1150.605
2013-09-16,1169.368
2013-09-17,1169.865
2013-09-18,1168.03
2013-09-19,1194.089
2013-09-20,1183.096
2013-09-23,1185.315
2013-09-24,1178.813
2013-09-25,1175.198
2013-09-26,1170.557
2013-09-27,1166.928
2013-09-30,1151.549
2013-10-01,1162.564
2013-10-02,1164.234
2013-10-03,1173.107
2013-10-04,1176.075
2013-10-07,1172.322
2013-10-08,1177.457
2013-10-09,1173.37
2013-10-10,1183.446
2013-10-11,1194.662
2013-10-14,1194.019
2013-10-15,1202.72
2013-10-16,1204.338
2013-10-17,1207.199
2013-10-18,1217.089
2013-10-21,1217.396
2013-10-22,1218.785
2013-10-23,1205.308
2013-10-24,1201.682
2013-10-25,1197.765
2013-10-28,1207.446
2013-10-29,1210.626
2013-10-30,1218.031
2013-10-31,1208.321
2013-11-01,1201.525
2013-11-04,1201.039
2013-11-05,1187.759
2013-11-06,1187.808
2013-11-07,1181.27
2013-11-08,1163.195
2013-11-11,1161.639
2013-11-12,1159.849
2013-11-13,1145.419
2013-11-14,1159.071
2013-11-15,1175.679
2013-11-18,1200.266
2013-11-19,1199.101
2013-11-20,1193.211
2013-11-21,1174.804
2013-11-22,1180.41
2013-11-25,1182.033
2013-11-26,1175.014
2013-11-27,1179.48
2013-11-28,1183.295
2013-11-29,1190.334
2013-12-02,1184.505
2013-12-03,1171.734
2013-12-04,1163.458
2013-12-05,1166.505
2013-12-06,1171.425
2013-12-09,1184.296
2013-12-10,1183.968
2013-12-11,1172.019
2013-12-12,1159.097
2013-12-13,1157.73
2013-12-16,1158.082
2013-12-17,1157.893
2013-12-18,1160.765
2013-12-19,1158.462
2013-12-20,1155.945
2013-12-23,1161.514
2013-12-24,1164.08
2013-12-25,1163.558
2013-12-26,1161.904
2013-12-27,1166.631
2013-12-30,1171.267
2013-12-31,1172.011
2014-01-01,1171.908
2014-01-02,1157.072
2014-01-03,1143.326
2014-01-06,1135.601
2014-01-07,1134.186
2014-01-08,1136.109
2014-01-09,1123.868
2014-01-10,1131.964
2014-01-13,1140.841
2014-01-14,1138.615
2014-01-15,1141.959
2014-01-16,1138.218
2014-01-17,1135.555
2014-01-20,1134.185
2014-01-21,1134.178
2014-01-22,1140.949
2014-01-23,1125.719
2014-01-24,1109.557
2014-01-27,1089.172
2014-01-28,1092.463
2014-01-29,1095.134
2014-01-30,1095.502
2014-01-31,1095.43
2014-02-03,1084.149
2014-02-04,1073.685
2014-02-05,1072.219
2014-02-06,1087.83
2014-02-07,1096.478
2014-02-10,1094.158
2014-02-11,1106.239
2014-02-12,1116.082
2014-02-13,1106.526
2014-02-14,1120.489
2014-02-17,1129.095
2014-02-18,1122.917
2014-02-19,1123.095
2014-02-20,1112.464
2014-02-21,1123.089
2014-02-24,1122.28
2014-02-25,1118.526
2014-02-26,1119.012
2014-02-27,1127.209
2014-02-28,1130.253
2014-03-03,1110.314
2014-03-04,1117.711
2014-03-05,1121.187
2014-03-06,1134.03
2014-03-07,1129.967
2014-03-10,1116.132
2014-03-11,1116.523
2014-03-12,1103.252
2014-03-13,1100.916
2014-03-14,1095.037
2014-03-17,1101.574
2014-03-18,1112.813
2014-03-19,1110.499
2014-03-20,1099.125
2014-03-21,1104.481
2014-03-24,1116.325
2014-03-25,1121.677
2014-03-26,1133.546
2014-03-27,1142.259
2014-03-28,1153.474
2014-03-31,1164.615
2014-04-01,1171.983
2014-04-02,1176.957
2014-04-03,1172.194
2014-04-04,1174.69
2014-04-07,1177.558
2014-04-08,1186.646
2014-04-09,1190.074
2014-04-10,1197.929
2014-04-11,1190.463
2014-04-14,1186.683
2014-04-15,1172.667
2014-04-16,1176.047
2014-04-17,1183.931
2014-04-18,1187.523
2014-04-21,1186.265
2014-04-22,1183.511
2014-04-23,1177.718
2014-04-24,1178.287
2014-04-25,1165.154
2014-04-28,1165.516
2014-04-29,1174.265
2014-04-30,1168.017
2014-05-01,1168.932
2014-05-02,1177.582
2014-05-05,1175.035
2014-05-06,1179.031
2014-05-07,1180.518
2014-05-08,1186.225
2014-05-09,1184.287
2014-05-12,1195.562
2014-05-13,1203.488
2014-05-14,1215.383
2014-05-15,1211.584
2014-05-16,1214.959
2014-05-19,1218.929
2014-05-20,1213.165
2014-05-21,1215.654
2014-05-22,1226.617
2014-05-23,1228.41
2014-05-26,1227.276
2014-05-27,1217.109
2014-05-28,1224.125
2014-05-29,1225.034
2014-05-30,1211.212
2014-06-02,1214.067
2014-06-03,1222.277
2014-06-04,1216.487
2014-06-05,1220.897
2014-06-06,1233.166
2014-06-09,1237.934
2014-06-10,1248.603
2014-06-11,1247.079
2014-06-12,1246.287
2014-06-13,1239.789
2014-06-16,1237.307
2014-06-17,1233.359
2014-06-18,1234.947
2014-06-19,1241.995
2014-06-20,1234.54
2014-06-23,1233.254
2014-06-24,1240.828
2014-06-25,1233.043
2014-06-26,1239.264
2014-06-27,1238.435
2014-06-30,1243.391
2014-07-01,1244.124
2014-07-02,1257.354
2014-07-03,1259.698
2014-07-04,1259.867
2014-07-07,1262.044
2014-07-08,1262.596
2014-07-09,1257.948
2014-07-10,1260.112
2014-07-11,1256.201
2014-07-14,1262.953
2014-07-15,1267.192
2014-07-16,1268.905
2014-07-17,1263.366
2014-07-18,1265.126
2014-07-21,1264.721
2014-07-22,1278.36
2014-07-23,1282.251
2014-07-24,1286.674
2014-07-25,1283.885
2014-07-28,1284.389
2014-07-29,1287.274
2014-07-30,1285.809
2014-07-31,1269.427
2014-08-01,1261.858
2014-08-04,1272.77
2014-08-05,1265.204
2014-08-06,1257.716
2014-08-07,1251.275
2014-08-08,1244.283
2014-08-11,1263.868
2014-08-12,1267.373
2014-08-13,1275.001
2014-08-14,1277.465
2014-08-15,1280.734
2014-08-18,1283.955
2014-08-19,1292.838
2014-08-20,1293.707
2014-08-21,1289.804
2014-08-22,1290.83
2014-08-25,1294.269
2014-08-26,1297.122
2014-08-27,1304.504
2014-08-28,1296.556
2014-08-29,1297.264
2014-09-01,1300.292
2014-09-02,1295.744
2014-09-03,1313.454
2014-09-04,1312.914
2014-09-05,1308.981
2014-09-08,1306.958
2014-09-09,1298.113
2014-09-10,1282.286
2014-09-11,1275.477
2014-09-12,1266.082
2014-09-15,1260.223
2014-09-16,1258.639
2014-09-17,1268.819
2014-09-18,1261.047
2014-09-19,1257.588
2014-09-22,1240.981
2014-09-23,1231.917
2014-09-24,1235.15
2014-09-25,1223.159
2014-09-26,1221.752
2014-09-29,1203.831
2014-09-30,1198.614
2014-10-01,1188.316
2014-10-02,1182.961
2014-10-03,1189.523
2014-10-06,1206.484
2014-10-07,1207.255
2014-10-08,1192.187
2014-10-09,1203.834
2014-10-10,1181.151
2014-10-13,1185.272
2014-10-14,1185.546
2014-10-15,1174.527
2014-10-16,1159.564
2014-10-17,1167.444
2014-10-20,1172.414
2014-10-21,1172.024
2014-10-22,1177.823
2014-10-23,1171.047
2014-10-24,1174.797
2014-10-27,1166.657
2014-10-28,1185.608
2014-10-29,1200.501
2014-10-30,1204.947
2014-10-31,1216.132
2014-11-03,1208.822
2014-11-04,1205.19
2014-11-05,1194.338
2014-11-06,1185.903
2014-11-07,1181.296
2014-11-10,1194.543
2014-11-11,1189.512
2014-11-12,1192.587
2014-11-13,1188.129
2014-11-14,1186.023
2014-11-17,1179.887
2014-11-18,1182.953
2014-11-19,1184.517
2014-11-20,1185.154
2014-11-21,1203.202
2014-11-24,1211.829
2014-11-25,1208.46
2014-11-26,1212.4
2014-11-27,1213.457
2014-11-28,1203.732
2014-12-01,1179.739
2014-12-02,1178.6
2014-12-03,1180.305
2014-12-04,1181.832
2014-12-05,1180.666
2014-12-08,1170.382
2014-12-09,1156.477
2014-12-10,1147.204
2014-12-11,1132.13
2014-12-12,1121.998
2014-12-15,1103.768
2014-12-16,1086.482
2014-12-17,1097.818
2014-12-18,1118.719
2014-12-19,1131.803
2014-12-22,1148.533
2014-12-23,1141.974
2014-12-24,1140.681
2014-12-25,1140.104
2014-12-26,1142.46
2014-12-29,1151.736
2014-12-30,1145.66
2014-12-31,1147.269
2015-01-01,1147.22
2015-01-02,1144.684
2015-01-05,1128.584
2015-01-06,1120.908
2015-01-07,1129.281
2015-01-08,1151.365
