Date,BELGIUM SMALL GROWTH Small Cap
2005-11-10,606.978
2005-11-11,604.596
2005-11-14,606.712
2005-11-15,601.192
2005-11-16,592.62
2005-11-17,564.117
2005-11-18,568.618
2005-11-21,566.314
2005-11-22,565.683
2005-11-23,569.957
2005-11-24,569.572
2005-11-25,569.078
2005-11-28,568.13
2005-11-29,563.646
2005-11-30,567.054
2005-12-01,567.299
2005-12-02,570.763
2005-12-05,572.263
2005-12-06,573.972
2005-12-07,573.292
2005-12-08,577.903
2005-12-09,577.345
2005-12-12,584.257
2005-12-13,582.712
2005-12-14,589.885
2005-12-15,584.403
2005-12-16,594.61
2005-12-19,595.596
2005-12-20,593.761
2005-12-21,593.795
2005-12-22,598.655
2005-12-23,600.927
2005-12-26,600.927
2005-12-27,604.873
2005-12-28,610.275
2005-12-29,608.27
2005-12-30,604.971
2006-01-02,609.128
2006-01-03,640.152
2006-01-04,647.761
2006-01-05,647.958
2006-01-06,653.76
2006-01-09,649.057
2006-01-10,644.872
2006-01-11,650.052
2006-01-12,653.05
2006-01-13,658.671
2006-01-16,654.995
2006-01-17,639.658
2006-01-18,637.543
2006-01-19,653.054
2006-01-20,652.985
2006-01-23,654.971
2006-01-24,662.28
2006-01-25,659.897
2006-01-26,663.065
2006-01-27,658.859
2006-01-30,657.285
2006-01-31,663.539
2006-02-01,663.3
2006-02-02,669.512
2006-02-03,664.743
2006-02-06,667.271
2006-02-07,663.464
2006-02-08,659.251
2006-02-09,660.798
2006-02-10,658.92
2006-02-13,657.424
2006-02-14,657.685
2006-02-15,663.73
2006-02-16,676.39
2006-02-17,685.097
2006-02-20,695.349
2006-02-21,697.842
2006-02-22,702.583
2006-02-23,705.274
2006-02-24,705.94
2006-02-27,702.026
2006-02-28,698.804
2006-03-01,701.768
2006-03-02,704.223
2006-03-03,705.837
2006-03-06,707.157
2006-03-07,692.305
2006-03-08,688.213
2006-03-09,694.022
2006-03-10,691.279
2006-03-13,693.961
2006-03-14,697.412
2006-03-15,700.457
2006-03-16,708.381
2006-03-17,718.151
2006-03-20,722.274
2006-03-21,713.15
2006-03-22,718.7
2006-03-23,715.76
2006-03-24,724.029
2006-03-27,718.203
2006-03-28,719.568
2006-03-29,709.246
2006-03-30,719.209
2006-03-31,714.791
2006-04-03,719.856
2006-04-04,734.729
2006-04-05,742.956
2006-04-06,746.587
2006-04-07,737.708
2006-04-10,743.477
2006-04-11,742.829
2006-04-12,734.513
2006-04-13,739.693
2006-04-14,739.693
2006-04-17,751.442
2006-04-18,757.277
2006-04-19,763.03
2006-04-20,761.571
2006-04-21,771.692
2006-04-24,786.309
2006-04-25,788.48
2006-04-26,802.994
2006-04-27,804.639
2006-04-28,812.598
2006-05-01,814.017
2006-05-02,827.956
2006-05-03,825.728
2006-05-04,832.644
2006-05-05,840.729
2006-05-08,835.826
2006-05-09,842.187
2006-05-10,843.042
2006-05-11,839.754
2006-05-12,823.987
2006-05-15,794.411
2006-05-16,791.049
2006-05-17,768.452
2006-05-18,755.826
2006-05-19,751.649
2006-05-22,716.988
2006-05-23,750.679
2006-05-24,735.5
2006-05-25,749.785
2006-05-26,771.325
2006-05-29,778.916
2006-05-30,761.089
2006-05-31,767.171
2006-06-01,764.638
2006-06-02,778.825
2006-06-05,774.91
2006-06-06,751.566
2006-06-07,745.011
2006-06-08,716.048
2006-06-09,723.065
2006-06-12,712.919
2006-06-13,682.992
2006-06-14,691.736
2006-06-15,719.855
2006-06-16,714.482
2006-06-19,717.41
2006-06-20,718.152
2006-06-21,719.307
2006-06-22,723.999
2006-06-23,725.3
2006-06-26,727.561
2006-06-27,732.764
2006-06-28,725.728
2006-06-29,736.619
2006-06-30,764.376
2006-07-03,775.907
2006-07-04,774.736
2006-07-05,759.425
2006-07-06,765.194
2006-07-07,770.807
2006-07-10,766.178
2006-07-11,762.327
2006-07-12,760.877
2006-07-13,738.345
2006-07-14,724.145
2006-07-17,706.11
2006-07-18,705.244
2006-07-19,710.943
2006-07-20,717.891
2006-07-21,712.329
2006-07-24,713.178
2006-07-25,714.155
2006-07-26,714.451
2006-07-27,724.477
2006-07-28,724.197
2006-07-31,725.868
2006-08-01,721.49
2006-08-02,722.878
2006-08-03,724.508
2006-08-04,734.842
2006-08-07,725.988
2006-08-08,729.373
2006-08-09,731.295
2006-08-10,718.538
2006-08-11,722.678
2006-08-14,726.324
2006-08-15,739.032
2006-08-16,748.131
2006-08-17,756.204
2006-08-18,750.51
2006-08-21,752.141
2006-08-22,746.181
2006-08-23,740.173
2006-08-24,758.502
2006-08-25,753.885
2006-08-28,764.526
2006-08-29,754.322
2006-08-30,764.609
2006-08-31,762.102
2006-09-01,766.48
2006-09-04,772.285
2006-09-05,769.536
2006-09-06,767.763
2006-09-07,756.172
2006-09-08,754.059
2006-09-11,750.021
2006-09-12,756.957
2006-09-13,763.588
2006-09-14,773.357
2006-09-15,764.113
2006-09-18,766.054
2006-09-19,765.919
2006-09-20,768.905
2006-09-21,773.603
2006-09-22,774.798
2006-09-25,772.313
2006-09-26,775.372
2006-09-27,782.112
2006-09-28,763.635
2006-09-29,761.543
2006-10-02,769.132
2006-10-03,759.529
2006-10-04,757.644
2006-10-05,764.782
2006-10-06,741.638
2006-10-09,742.322
2006-10-10,746.351
2006-10-11,752.947
2006-10-12,764.793
2006-10-13,761.558
2006-10-16,764.686
2006-10-17,757.836
2006-10-18,764.699
2006-10-19,768.599
2006-10-20,774.553
2006-10-23,771.874
2006-10-24,774.958
2006-10-25,785.054
2006-10-26,790.107
2006-10-27,788.927
2006-10-30,790.229
2006-10-31,791.055
2006-11-01,792.235
2006-11-02,789.363
2006-11-03,786.256
2006-11-06,788.761
2006-11-07,790.87
2006-11-08,796.327
2006-11-09,801.695
2006-11-10,811.582
2006-11-13,804.085
2006-11-14,804.777
2006-11-15,811.645
2006-11-16,803.051
2006-11-17,790.132
2006-11-20,784.546
2006-11-21,792.295
2006-11-22,797.67
2006-11-23,795.79
2006-11-24,801.582
2006-11-27,788.064
2006-11-28,777.19
2006-11-29,793.316
2006-11-30,790.054
2006-12-01,792.677
2006-12-04,800.413
2006-12-05,804.606
2006-12-06,803.406
2006-12-07,805.932
2006-12-08,807.643
2006-12-11,803.604
2006-12-12,824.268
2006-12-13,835.586
2006-12-14,833.265
2006-12-15,838.733
2006-12-18,839.75
2006-12-19,841.108
2006-12-20,842.89
2006-12-21,842.478
2006-12-22,842.424
2006-12-25,842.424
2006-12-26,841.111
2006-12-27,841.824
2006-12-28,840.503
2006-12-29,847.093
2007-01-01,847.093
2007-01-02,857.508
2007-01-03,856.437
2007-01-04,832.312
2007-01-05,823.523
2007-01-08,832.808
2007-01-09,831.605
2007-01-10,829.109
2007-01-11,841.09
2007-01-12,843.079
2007-01-15,842.868
2007-01-16,844.081
2007-01-17,845.244
2007-01-18,851.99
2007-01-19,854.504
2007-01-22,860.612
2007-01-23,857.559
2007-01-24,859.679
2007-01-25,875.062
2007-01-26,863.977
2007-01-29,872.485
2007-01-30,874.137
2007-01-31,881.28
2007-02-01,888.411
2007-02-02,890.424
2007-02-05,887.201
2007-02-06,902.082
2007-02-07,918.864
2007-02-08,905.294
2007-02-09,901.895
2007-02-12,896.606
2007-02-13,898.26
2007-02-14,914.859
2007-02-15,909.867
2007-02-16,905.597
2007-02-19,915.298
2007-02-20,909.538
2007-02-21,911.021
2007-02-22,910.256
2007-02-23,907.26
2007-02-26,913.998
2007-02-27,890.581
2007-02-28,879.364
2007-03-01,861.541
2007-03-02,874.276
2007-03-05,846.744
2007-03-06,854.285
2007-03-07,867.305
2007-03-08,883.283
2007-03-09,874.505
2007-03-12,876.711
2007-03-13,874.051
2007-03-14,849.696
2007-03-15,865.818
2007-03-16,871.262
2007-03-19,879.078
2007-03-20,885.86
2007-03-21,891.568
2007-03-22,902.948
2007-03-23,897.36
2007-03-26,896.436
2007-03-27,904.539
2007-03-28,901.415
2007-03-29,906.166
2007-03-30,902.224
2007-04-02,913.753
2007-04-03,926.408
2007-04-04,926.977
2007-04-05,932.1
2007-04-06,932.1
2007-04-09,927.244
2007-04-10,942.674
2007-04-11,940.627
2007-04-12,941.918
2007-04-13,941.631
2007-04-16,949.66
2007-04-17,948.075
2007-04-18,942.108
2007-04-19,939.997
2007-04-20,950.752
2007-04-23,943.54
2007-04-24,951.093
2007-04-25,959.573
2007-04-26,971.306
2007-04-27,969.717
2007-04-30,975.768
2007-05-01,972.122
2007-05-02,980.063
2007-05-03,979.083
2007-05-04,987.209
2007-05-07,989.016
2007-05-08,973.932
2007-05-09,983.319
2007-05-10,992.446
2007-05-11,984.184
2007-05-14,987.575
2007-05-15,992.599
2007-05-16,990.674
2007-05-17,986.567
2007-05-18,993.498
2007-05-21,987.602
2007-05-22,1000.99
2007-05-23,1004.047
2007-05-24,992.475
2007-05-25,989.705
2007-05-28,989.831
2007-05-29,994.714
2007-05-30,986.413
2007-05-31,1000.0
2007-06-01,1004.808
2007-06-04,1006.192
2007-06-05,1014.389
2007-06-06,1010.598
2007-06-07,1008.94
2007-06-08,994.191
2007-06-11,1010.409
2007-06-12,1007.584
2007-06-13,1000.369
2007-06-14,1001.63
2007-06-15,1010.832
2007-06-18,1013.557
2007-06-19,1015.346
2007-06-20,1020.216
2007-06-21,1020.273
2007-06-22,1024.544
2007-06-25,1023.362
2007-06-26,1034.577
2007-06-27,1030.402
2007-06-28,1037.196
2007-06-29,1050.21
2007-07-02,1058.948
2007-07-03,1061.041
2007-07-04,1062.986
2007-07-05,1047.641
2007-07-06,1054.976
2007-07-09,1058.948
2007-07-10,1058.367
2007-07-11,1056.298
2007-07-12,1058.444
2007-07-13,1077.125
2007-07-16,1077.018
2007-07-17,1071.063
2007-07-18,1069.169
2007-07-19,1067.532
2007-07-20,1062.233
2007-07-23,1061.418
2007-07-24,1053.826
2007-07-25,1040.88
2007-07-26,1001.626
2007-07-27,987.783
2007-07-30,1008.067
2007-07-31,1027.491
2007-08-01,1013.484
2007-08-02,1014.819
2007-08-03,1019.453
2007-08-06,1003.757
2007-08-07,1008.182
2007-08-08,1024.836
2007-08-09,999.476
2007-08-10,990.073
2007-08-13,997.432
2007-08-14,985.562
2007-08-15,971.87
2007-08-16,934.224
2007-08-17,948.656
2007-08-20,954.389
2007-08-21,950.54
2007-08-22,964.373
2007-08-23,973.944
2007-08-24,984.231
2007-08-27,985.911
2007-08-28,970.385
2007-08-29,969.622
2007-08-30,993.933
2007-08-31,1007.67
2007-09-03,1004.429
2007-09-04,1003.311
2007-09-05,1002.982
2007-09-06,998.906
2007-09-07,999.028
2007-09-10,982.049
2007-09-11,993.887
2007-09-12,1004.132
2007-09-13,1003.642
2007-09-14,997.664
2007-09-17,985.692
2007-09-18,995.34
2007-09-19,1011.986
2007-09-20,1013.75
2007-09-21,1007.809
2007-09-24,997.88
2007-09-25,992.432
2007-09-26,998.225
2007-09-27,1006.957
2007-09-28,1013.929
2007-10-01,1017.548
2007-10-02,1021.799
2007-10-03,1021.816
2007-10-04,1023.078
2007-10-05,1026.712
2007-10-08,1022.224
2007-10-09,1022.595
2007-10-10,1041.545
2007-10-11,1052.617
2007-10-12,1042.078
2007-10-15,1053.116
2007-10-16,1038.543
2007-10-17,1044.161
2007-10-18,1036.33
2007-10-19,986.938
2007-10-22,976.146
2007-10-23,984.357
2007-10-24,970.404
2007-10-25,963.784
2007-10-26,960.032
2007-10-29,960.163
2007-10-30,956.626
2007-10-31,975.316
2007-11-01,963.462
2007-11-02,978.763
2007-11-05,977.201
2007-11-06,992.574
2007-11-07,992.733
2007-11-08,984.841
2007-11-09,971.432
2007-11-12,953.347
2007-11-13,960.937
2007-11-14,973.067
2007-11-15,954.725
2007-11-16,949.888
2007-11-19,926.336
2007-11-20,926.591
2007-11-21,900.009
2007-11-22,911.95
2007-11-23,935.408
2007-11-26,942.185
2007-11-27,953.895
2007-11-28,964.846
2007-11-29,974.272
2007-11-30,978.326
2007-12-03,975.832
2007-12-04,962.897
2007-12-05,958.757
2007-12-06,954.166
2007-12-07,959.616
2007-12-10,965.345
2007-12-11,964.036
2007-12-12,960.985
2007-12-13,933.645
2007-12-14,930.706
2007-12-17,917.599
2007-12-18,923.685
2007-12-19,922.197
2007-12-20,916.7
2007-12-21,924.433
2007-12-24,931.562
2007-12-25,931.562
2007-12-26,937.965
2007-12-27,948.803
2007-12-28,960.174
2007-12-31,957.899
2008-01-01,957.899
2008-01-02,959.072
2008-01-03,967.322
2008-01-04,950.942
2008-01-07,941.359
2008-01-08,943.821
2008-01-09,919.382
2008-01-10,919.591
2008-01-11,895.604
2008-01-14,911.116
2008-01-15,878.448
2008-01-16,853.03
2008-01-17,849.36
2008-01-18,806.595
2008-01-21,767.067
2008-01-22,784.186
2008-01-23,778.826
2008-01-24,816.154
2008-01-25,821.954
2008-01-28,822.771
2008-01-29,845.173
2008-01-30,848.111
2008-01-31,839.62
2008-02-01,849.236
2008-02-04,851.062
2008-02-05,824.09
2008-02-06,825.283
2008-02-07,805.291
2008-02-08,801.383
2008-02-11,803.803
2008-02-12,828.436
2008-02-13,825.685
2008-02-14,842.862
2008-02-15,831.715
2008-02-18,836.696
2008-02-19,834.881
2008-02-20,825.621
2008-02-21,851.633
2008-02-22,850.997
2008-02-25,854.364
2008-02-26,861.678
2008-02-27,868.442
2008-02-28,868.373
2008-02-29,856.313
2008-03-03,852.546
2008-03-04,848.572
2008-03-05,859.633
2008-03-06,853.965
2008-03-07,832.713
2008-03-10,831.992
2008-03-11,837.348
2008-03-12,847.072
2008-03-13,841.866
2008-03-14,827.686
2008-03-17,825.217
2008-03-18,839.961
2008-03-19,825.296
2008-03-20,815.08
2008-03-21,815.08
2008-03-24,813.917
2008-03-25,832.832
2008-03-26,845.622
2008-03-27,857.695
2008-03-28,859.54
2008-03-31,871.704
2008-04-01,872.779
2008-04-02,875.91
2008-04-03,876.37
2008-04-04,883.799
2008-04-07,889.386
2008-04-08,882.949
2008-04-09,883.834
2008-04-10,875.728
2008-04-11,870.18
2008-04-14,859.621
2008-04-15,851.948
2008-04-16,865.786
2008-04-17,859.085
2008-04-18,857.355
2008-04-21,867.789
2008-04-22,863.836
2008-04-23,862.672
2008-04-24,852.654
2008-04-25,870.128
2008-04-28,874.885
2008-04-29,872.514
2008-04-30,871.29
2008-05-01,864.658
2008-05-02,871.345
2008-05-05,876.363
2008-05-06,883.331
2008-05-07,875.903
2008-05-08,876.554
2008-05-09,875.144
2008-05-12,885.161
2008-05-13,896.096
2008-05-14,901.448
2008-05-15,896.535
2008-05-16,909.159
2008-05-19,915.487
2008-05-20,906.309
2008-05-21,912.791
2008-05-22,901.098
2008-05-23,895.539
2008-05-26,895.48
2008-05-27,895.692
2008-05-28,899.99
2008-05-29,894.375
2008-05-30,901.723
2008-06-02,896.024
2008-06-03,900.023
2008-06-04,895.135
2008-06-05,914.177
2008-06-06,915.747
2008-06-09,908.603
2008-06-10,888.909
2008-06-11,881.808
2008-06-12,872.522
2008-06-13,873.502
2008-06-16,879.214
2008-06-17,886.313
2008-06-18,860.612
2008-06-19,836.108
2008-06-20,824.357
2008-06-23,825.134
2008-06-24,819.682
2008-06-25,827.594
2008-06-26,826.206
2008-06-27,819.763
2008-06-30,822.501
2008-07-01,803.853
2008-07-02,802.157
2008-07-03,787.508
2008-07-04,780.316
2008-07-07,794.484
2008-07-08,776.807
2008-07-09,792.342
2008-07-10,782.838
2008-07-11,773.404
2008-07-14,771.159
2008-07-15,758.279
2008-07-16,754.484
2008-07-17,780.6
2008-07-18,792.974
2008-07-21,808.455
2008-07-22,805.772
2008-07-23,811.927
2008-07-24,801.647
2008-07-25,802.276
2008-07-28,794.878
2008-07-29,789.531
2008-07-30,806.74
2008-07-31,803.051
2008-08-01,793.592
2008-08-04,797.016
2008-08-05,800.111
2008-08-06,821.997
2008-08-07,811.943
2008-08-08,790.278
2008-08-11,800.346
2008-08-12,798.936
2008-08-13,784.419
2008-08-14,783.253
2008-08-15,776.74
2008-08-18,772.21
2008-08-19,768.616
2008-08-20,764.83
2008-08-21,765.883
2008-08-22,776.066
2008-08-25,773.37
2008-08-26,764.871
2008-08-27,771.695
2008-08-28,781.773
2008-08-29,797.686
2008-09-01,782.71
2008-09-02,785.467
2008-09-03,778.971
2008-09-04,766.163
2008-09-05,745.041
2008-09-08,759.264
2008-09-09,747.002
2008-09-10,738.868
2008-09-11,725.09
2008-09-12,743.226
2008-09-15,734.069
2008-09-16,732.092
2008-09-17,719.601
2008-09-18,722.595
2008-09-19,756.607
2008-09-22,774.404
2008-09-23,754.109
2008-09-24,743.619
2008-09-25,750.183
2008-09-26,738.322
2008-09-29,695.75
2008-09-30,679.913
2008-10-01,682.309
2008-10-02,679.913
2008-10-03,673.542
2008-10-06,616.903
2008-10-07,607.447
2008-10-08,570.964
2008-10-09,566.807
2008-10-10,519.966
2008-10-13,577.777
2008-10-14,597.673
2008-10-15,580.312
2008-10-16,544.294
2008-10-17,541.262
2008-10-20,533.188
2008-10-21,531.566
2008-10-22,509.55
2008-10-23,500.983
2008-10-24,460.29
2008-10-27,431.848
2008-10-28,436.562
2008-10-29,476.494
2008-10-30,498.273
2008-10-31,495.88
2008-11-03,524.317
2008-11-04,547.38
2008-11-05,543.99
2008-11-06,514.859
2008-11-07,512.645
2008-11-10,524.866
2008-11-11,499.503
2008-11-12,487.807
2008-11-13,459.746
2008-11-14,462.933
2008-11-17,459.435
2008-11-18,460.684
2008-11-19,453.38
2008-11-20,435.298
2008-11-21,413.066
2008-11-24,441.042
2008-11-25,443.243
2008-11-26,436.477
2008-11-27,442.54
2008-11-28,434.748
2008-12-01,423.677
2008-12-02,424.135
2008-12-03,420.662
2008-12-04,420.936
2008-12-05,409.788
2008-12-08,431.546
2008-12-09,429.604
2008-12-10,429.987
2008-12-11,430.391
2008-12-12,423.035
2008-12-15,431.993
2008-12-16,439.246
2008-12-17,444.591
2008-12-18,442.169
2008-12-19,429.278
2008-12-22,422.01
2008-12-23,425.811
2008-12-24,427.288
2008-12-25,427.288
2008-12-26,429.35
2008-12-29,437.357
2008-12-30,442.944
2008-12-31,441.34
2009-01-01,441.34
2009-01-02,461.826
2009-01-05,458.748
2009-01-06,448.931
2009-01-07,454.806
2009-01-08,454.168
2009-01-09,446.683
2009-01-12,439.569
2009-01-13,428.504
2009-01-14,419.599
2009-01-15,412.978
2009-01-16,416.805
2009-01-19,409.779
2009-01-20,400.826
2009-01-21,397.616
2009-01-22,396.826
2009-01-23,380.686
2009-01-26,395.621
2009-01-27,396.053
2009-01-28,403.48
2009-01-29,395.451
2009-01-30,396.01
2009-02-02,388.76
2009-02-03,401.398
2009-02-04,404.212
2009-02-05,405.934
2009-02-06,413.487
2009-02-09,427.56
2009-02-10,427.943
2009-02-11,416.637
2009-02-12,407.865
2009-02-13,419.087
2009-02-16,409.554
2009-02-17,396.239
2009-02-18,393.451
2009-02-19,403.418
2009-02-20,390.68
2009-02-23,394.328
2009-02-24,392.678
2009-02-25,392.111
2009-02-26,397.346
2009-02-27,403.851
2009-03-02,388.83
2009-03-03,374.827
2009-03-04,388.071
2009-03-05,376.286
2009-03-06,371.986
2009-03-09,359.987
2009-03-10,367.027
2009-03-11,376.876
2009-03-12,378.779
2009-03-13,380.309
2009-03-16,389.078
2009-03-17,387.677
2009-03-18,386.772
2009-03-19,410.689
2009-03-20,411.726
2009-03-23,413.596
2009-03-24,410.043
2009-03-25,408.832
2009-03-26,408.308
2009-03-27,397.816
2009-03-30,387.476
2009-03-31,396.331
2009-04-01,401.575
2009-04-02,419.951
2009-04-03,415.826
2009-04-06,416.22
2009-04-07,405.706
2009-04-08,414.26
2009-04-09,420.868
2009-04-10,420.868
2009-04-13,424.437
2009-04-14,429.887
2009-04-15,437.233
2009-04-16,445.397
2009-04-17,460.146
2009-04-20,437.276
2009-04-21,442.338
2009-04-22,455.406
2009-04-23,466.479
2009-04-24,477.971
2009-04-27,472.526
2009-04-28,465.882
2009-04-29,479.142
2009-04-30,483.754
2009-05-01,483.827
2009-05-04,497.351
2009-05-05,493.716
2009-05-06,498.812
2009-05-07,506.616
2009-05-08,510.819
2009-05-11,504.91
2009-05-12,508.206
2009-05-13,497.214
2009-05-14,495.74
2009-05-15,508.103
2009-05-18,509.118
2009-05-19,518.593
2009-05-20,525.555
2009-05-21,520.432
2009-05-22,530.725
2009-05-25,528.693
2009-05-26,528.982
2009-05-27,532.938
2009-05-28,525.587
2009-05-29,530.039
2009-06-01,545.464
2009-06-02,557.465
2009-06-03,544.02
2009-06-04,540.805
2009-06-05,536.321
2009-06-08,533.669
2009-06-09,542.88
2009-06-10,549.284
2009-06-11,554.315
2009-06-12,549.687
2009-06-15,530.208
2009-06-16,532.12
2009-06-17,518.341
2009-06-18,525.421
2009-06-19,530.283
2009-06-22,510.363
2009-06-23,509.255
2009-06-24,521.71
2009-06-25,519.144
2009-06-26,527.487
2009-06-29,541.276
2009-06-30,535.916
2009-07-01,548.362
2009-07-02,535.275
2009-07-03,532.109
2009-07-06,520.938
2009-07-07,526.447
2009-07-08,509.139
2009-07-09,517.421
2009-07-10,511.403
2009-07-13,518.215
2009-07-14,521.39
2009-07-15,536.406
2009-07-16,543.711
2009-07-17,543.923
2009-07-20,556.058
2009-07-21,561.72
2009-07-22,556.789
2009-07-23,562.576
2009-07-24,560.531
2009-07-27,567.811
2009-07-28,555.603
2009-07-29,559.176
2009-07-30,569.776
2009-07-31,575.392
2009-08-03,593.18
2009-08-04,586.24
2009-08-05,584.591
2009-08-06,590.642
2009-08-07,589.218
2009-08-10,590.432
2009-08-11,586.241
2009-08-12,592.562
2009-08-13,599.191
2009-08-14,592.809
2009-08-17,574.792
2009-08-18,579.951
2009-08-19,583.894
2009-08-20,599.075
2009-08-21,611.529
2009-08-24,623.942
2009-08-25,625.393
2009-08-26,617.714
2009-08-27,603.002
2009-08-28,625.299
2009-08-31,619.106
2009-09-01,613.111
2009-09-02,594.884
2009-09-03,598.102
2009-09-04,610.603
2009-09-07,626.754
2009-09-08,641.15
2009-09-09,646.428
2009-09-10,651.945
2009-09-11,656.9
2009-09-14,650.521
2009-09-15,652.985
2009-09-16,663.326
2009-09-17,665.895
2009-09-18,664.555
2009-09-21,653.099
2009-09-22,662.74
2009-09-23,661.029
2009-09-24,648.882
2009-09-25,648.181
2009-09-28,653.83
2009-09-29,664.703
2009-09-30,663.205
2009-10-01,651.285
2009-10-02,638.503
2009-10-05,652.834
2009-10-06,670.243
2009-10-07,663.112
2009-10-08,676.494
2009-10-09,677.292
2009-10-12,694.019
2009-10-13,689.852
2009-10-14,702.654
2009-10-15,705.831
2009-10-16,702.791
2009-10-19,709.808
2009-10-20,706.721
2009-10-21,712.931
2009-10-22,709.761
2009-10-23,709.347
2009-10-26,694.073
2009-10-27,678.025
2009-10-28,651.636
2009-10-29,681.317
2009-10-30,665.34
2009-11-02,664.439
2009-11-03,651.564
2009-11-04,671.612
2009-11-05,674.756
2009-11-06,674.526
2009-11-09,689.543
2009-11-10,691.671
2009-11-11,692.372
2009-11-12,683.716
2009-11-13,689.454
2009-11-16,703.274
2009-11-17,695.839
2009-11-18,704.072
2009-11-19,687.758
2009-11-20,690.813
2009-11-23,702.277
2009-11-24,697.485
2009-11-25,702.593
2009-11-26,681.942
2009-11-27,684.568
2009-11-30,679.759
2009-12-01,699.093
2009-12-02,699.818
2009-12-03,705.498
2009-12-04,693.195
2009-12-07,692.45
2009-12-08,678.19
2009-12-09,669.165
2009-12-10,667.096
2009-12-11,659.93
2009-12-14,664.95
2009-12-15,656.989
2009-12-16,658.475
2009-12-17,645.188
2009-12-18,635.313
2009-12-21,643.906
2009-12-22,643.34
2009-12-23,649.305
2009-12-24,655.846
2009-12-25,655.846
2009-12-28,662.872
2009-12-29,665.198
2009-12-30,659.079
2009-12-31,660.324
2010-01-01,660.324
2010-01-04,682.517
2010-01-05,693.272
2010-01-06,705.139
2010-01-07,707.161
2010-01-08,712.681
2010-01-11,732.977
2010-01-12,729.505
2010-01-13,734.156
2010-01-14,739.112
2010-01-15,734.77
2010-01-18,739.898
2010-01-19,732.333
2010-01-20,714.413
2010-01-21,700.8
2010-01-22,693.049
2010-01-25,697.649
2010-01-26,696.013
2010-01-27,695.898
2010-01-28,692.14
2010-01-29,692.043
2010-02-01,698.781
2010-02-02,712.385
2010-02-03,708.446
2010-02-04,677.114
2010-02-05,648.411
2010-02-08,646.03
2010-02-09,654.31
2010-02-10,657.29
2010-02-11,654.244
2010-02-12,653.414
2010-02-15,653.053
2010-02-16,664.672
2010-02-17,671.945
2010-02-18,669.851
2010-02-19,664.665
2010-02-22,670.731
2010-02-23,660.991
2010-02-24,660.976
2010-02-25,652.527
2010-02-26,665.78
2010-03-01,666.404
2010-03-02,676.821
2010-03-03,690.018
2010-03-04,690.997
2010-03-05,695.373
2010-03-08,694.563
2010-03-09,693.569
2010-03-10,702.102
2010-03-11,698.977
2010-03-12,712.795
2010-03-15,706.339
2010-03-16,716.31
2010-03-17,720.944
2010-03-18,712.872
2010-03-19,706.523
2010-03-22,705.118
2010-03-23,717.767
2010-03-24,706.921
2010-03-25,715.51
2010-03-26,715.189
2010-03-29,722.958
2010-03-30,714.384
2010-03-31,718.034
2010-04-01,730.949
2010-04-02,730.949
2010-04-05,729.276
2010-04-06,732.118
2010-04-07,732.565
2010-04-08,725.366
2010-04-09,739.26
2010-04-12,749.952
2010-04-13,739.621
2010-04-14,750.249
2010-04-15,747.849
2010-04-16,731.741
2010-04-19,719.955
2010-04-20,730.282
2010-04-21,720.935
2010-04-22,706.023
2010-04-23,715.704
2010-04-26,720.27
2010-04-27,698.992
2010-04-28,671.358
2010-04-29,689.351
2010-04-30,688.872
2010-05-03,686.013
2010-05-04,652.633
2010-05-05,624.189
2010-05-06,609.98
2010-05-07,582.216
2010-05-10,642.326
2010-05-11,622.999
2010-05-12,641.135
2010-05-13,636.29
2010-05-14,610.026
2010-05-17,593.154
2010-05-18,606.941
2010-05-19,589.746
2010-05-20,569.986
2010-05-21,586.976
2010-05-24,579.117
2010-05-25,552.27
2010-05-26,570.102
2010-05-27,592.474
2010-05-28,597.533
2010-05-31,596.717
2010-06-01,599.219
2010-06-02,592.466
2010-06-03,602.663
2010-06-04,582.629
2010-06-07,570.164
2010-06-08,569.522
2010-06-09,583.492
2010-06-10,594.86
2010-06-11,596.937
2010-06-14,614.617
2010-06-15,618.251
2010-06-16,615.867
2010-06-17,611.474
2010-06-18,617.556
2010-06-21,617.312
2010-06-22,613.491
2010-06-23,604.237
2010-06-24,596.781
2010-06-25,594.442
2010-06-28,602.406
2010-06-29,576.078
2010-06-30,581.828
2010-07-01,580.501
2010-07-02,591.824
2010-07-05,587.781
2010-07-06,613.105
2010-07-07,613.407
2010-07-08,621.779
2010-07-09,625.987
2010-07-12,622.818
2010-07-13,635.992
2010-07-14,640.447
2010-07-15,644.472
2010-07-16,639.855
2010-07-19,637.364
2010-07-20,622.813
2010-07-21,629.72
2010-07-22,646.924
2010-07-23,640.542
2010-07-26,650.236
2010-07-27,656.021
2010-07-28,658.624
2010-07-29,658.853
2010-07-30,656.387
2010-08-02,679.804
2010-08-03,680.43
2010-08-04,678.827
2010-08-05,680.159
2010-08-06,682.743
2010-08-09,685.614
2010-08-10,673.501
2010-08-11,650.362
2010-08-12,640.18
2010-08-13,639.189
2010-08-16,643.809
2010-08-17,653.153
2010-08-18,656.154
2010-08-19,648.455
2010-08-20,633.952
2010-08-23,639.378
2010-08-24,631.11
2010-08-25,626.137
2010-08-26,636.66
2010-08-27,643.855
2010-08-30,642.59
2010-08-31,642.776
2010-09-01,661.961
2010-09-02,662.162
2010-09-03,667.63
2010-09-06,667.337
2010-09-07,652.046
2010-09-08,657.25
2010-09-09,658.875
2010-09-10,657.166
2010-09-13,671.243
