Date,BELGIUM SMALL GROWTH Small Cap
2010-09-14,687.387
2010-09-15,688.151
2010-09-16,690.978
2010-09-17,689.033
2010-09-20,702.803
2010-09-21,714.256
2010-09-22,723.904
2010-09-23,716.677
2010-09-24,727.995
2010-09-27,732.104
2010-09-28,738.208
2010-09-29,740.503
2010-09-30,740.665
2010-10-01,747.26
2010-10-04,742.094
2010-10-05,757.545
2010-10-06,763.288
2010-10-07,763.446
2010-10-08,765.819
2010-10-11,769.237
2010-10-12,770.586
2010-10-13,789.732
2010-10-14,798.195
2010-10-15,793.286
2010-10-18,794.501
2010-10-19,778.475
2010-10-20,790.267
2010-10-21,802.461
2010-10-22,793.889
2010-10-25,798.689
2010-10-26,789.033
2010-10-27,784.734
2010-10-28,802.059
2010-10-29,811.813
2010-11-01,810.041
2010-11-02,821.074
2010-11-03,816.551
2010-11-04,847.7
2010-11-05,833.107
2010-11-08,825.373
2010-11-09,829.938
2010-11-10,812.132
2010-11-11,809.057
2010-11-12,800.818
2010-11-15,808.019
2010-11-16,772.444
2010-11-17,774.66
2010-11-18,788.955
2010-11-19,795.843
2010-11-22,786.101
2010-11-23,761.151
2010-11-24,766.09
2010-11-25,770.987
2010-11-26,755.313
2010-11-29,738.154
2010-11-30,731.423
2010-12-01,749.584
2010-12-02,773.409
2010-12-03,785.577
2010-12-06,787.256
2010-12-07,788.299
2010-12-08,782.449
2010-12-09,787.099
2010-12-10,797.097
2010-12-13,819.847
2010-12-14,813.146
2010-12-15,810.773
2010-12-16,803.841
2010-12-17,802.083
2010-12-20,801.85
2010-12-21,785.629
2010-12-22,792.984
2010-12-23,786.562
2010-12-24,787.761
2010-12-27,787.619
2010-12-28,787.428
2010-12-29,793.863
2010-12-30,801.908
2010-12-31,818.464
2011-01-03,825.763
2011-01-04,817.465
2011-01-05,796.396
2011-01-06,786.527
2011-01-07,776.004
2011-01-10,758.391
2011-01-11,768.404
2011-01-12,786.619
2011-01-13,802.839
2011-01-14,798.977
2011-01-17,798.239
2011-01-18,820.277
2011-01-19,816.62
2011-01-20,800.331
2011-01-21,815.041
2011-01-24,820.932
2011-01-25,820.535
2011-01-26,826.19
2011-01-27,829.866
2011-01-28,821.697
2011-01-31,815.818
2011-02-01,843.341
2011-02-02,841.569
2011-02-03,828.863
2011-02-04,834.393
2011-02-07,840.209
2011-02-08,851.578
2011-02-09,863.214
2011-02-10,845.969
2011-02-11,850.762
2011-02-14,850.122
2011-02-15,858.964
2011-02-16,860.873
2011-02-17,859.102
2011-02-18,862.273
2011-02-21,859.794
2011-02-22,853.311
2011-02-23,859.112
2011-02-24,845.014
2011-02-25,857.61
2011-02-28,869.526
2011-03-01,869.523
2011-03-02,866.319
2011-03-03,871.825
2011-03-04,877.993
2011-03-07,873.847
2011-03-08,862.654
2011-03-09,864.58
2011-03-10,849.766
2011-03-11,843.789
2011-03-14,856.277
2011-03-15,834.102
2011-03-16,827.816
2011-03-17,842.854
2011-03-18,858.804
2011-03-21,877.648
2011-03-22,876.734
2011-03-23,873.369
2011-03-24,887.7
2011-03-25,888.627
2011-03-28,893.44
2011-03-29,885.849
2011-03-30,892.957
2011-03-31,900.125
2011-04-01,905.979
2011-04-04,915.943
2011-04-05,911.171
2011-04-06,913.826
2011-04-07,906.313
2011-04-08,917.323
2011-04-11,918.674
2011-04-12,908.728
2011-04-13,918.928
2011-04-14,916.708
2011-04-15,905.936
2011-04-18,880.477
2011-04-19,892.501
2011-04-20,908.538
2011-04-21,915.272
2011-04-22,915.272
2011-04-25,914.612
2011-04-26,920.95
2011-04-27,918.219
2011-04-28,936.208
2011-04-29,946.001
2011-05-02,950.529
2011-05-03,937.659
2011-05-04,932.409
2011-05-05,908.925
2011-05-06,903.485
2011-05-09,895.503
2011-05-10,904.421
2011-05-11,898.755
2011-05-12,883.991
2011-05-13,883.026
2011-05-16,888.723
2011-05-17,866.774
2011-05-18,879.587
2011-05-19,886.346
2011-05-20,881.247
2011-05-23,857.221
2011-05-24,866.325
2011-05-25,863.431
2011-05-26,861.833
2011-05-27,871.015
2011-05-30,876.039
2011-05-31,886.14
2011-06-01,888.002
2011-06-02,887.893
2011-06-03,893.508
2011-06-06,898.787
2011-06-07,894.221
2011-06-08,873.677
2011-06-09,867.589
2011-06-10,854.612
2011-06-13,852.448
2011-06-14,884.322
2011-06-15,859.7
2011-06-16,843.693
2011-06-17,854.625
2011-06-20,845.344
2011-06-21,864.422
2011-06-22,859.982
2011-06-23,827.024
2011-06-24,837.736
2011-06-27,850.642
2011-06-28,854.634
2011-06-29,870.469
2011-06-30,886.141
2011-07-01,887.055
2011-07-04,893.434
2011-07-05,888.155
2011-07-06,877.335
2011-07-07,887.134
2011-07-08,876.361
2011-07-11,847.839
2011-07-12,830.707
2011-07-13,848.085
2011-07-14,846.27
2011-07-15,847.166
2011-07-18,818.902
2011-07-19,843.323
2011-07-20,842.92
2011-07-21,857.706
2011-07-22,861.73
2011-07-25,857.657
2011-07-26,880.219
2011-07-27,865.985
2011-07-28,850.978
2011-07-29,846.828
2011-08-01,825.604
2011-08-02,805.114
2011-08-03,785.307
2011-08-04,750.818
2011-08-05,724.014
2011-08-08,688.103
2011-08-09,730.761
2011-08-10,734.126
2011-08-11,750.512
2011-08-12,769.085
2011-08-15,789.901
2011-08-16,775.488
2011-08-17,781.461
2011-08-18,739.754
2011-08-19,727.95
2011-08-22,744.112
2011-08-23,750.601
2011-08-24,759.791
2011-08-25,753.906
2011-08-26,745.451
2011-08-29,774.849
2011-08-30,779.183
2011-08-31,797.999
2011-09-01,788.596
2011-09-02,772.713
2011-09-05,742.792
2011-09-06,738.503
2011-09-07,762.482
2011-09-08,762.944
2011-09-09,734.201
2011-09-12,709.264
2011-09-13,717.183
2011-09-14,720.309
2011-09-15,743.795
2011-09-16,756.301
2011-09-19,730.746
2011-09-20,743.764
2011-09-21,734.726
2011-09-22,699.247
2011-09-23,693.86
2011-09-26,697.886
2011-09-27,729.605
2011-09-28,724.828
2011-09-29,726.757
2011-09-30,709.235
2011-10-03,696.532
2011-10-04,683.208
2011-10-05,694.172
2011-10-06,719.476
2011-10-07,716.954
2011-10-10,736.301
2011-10-11,744.147
2011-10-12,752.529
2011-10-13,760.906
2011-10-14,775.753
2011-10-17,759.707
2011-10-18,753.557
2011-10-19,761.582
2011-10-20,746.138
2011-10-21,769.981
2011-10-24,772.779
2011-10-25,770.718
2011-10-26,768.867
2011-10-27,808.995
2011-10-28,802.477
2011-10-31,769.764
2011-11-01,726.742
2011-11-02,736.724
2011-11-03,750.021
2011-11-04,742.438
2011-11-07,738.98
2011-11-08,744.801
2011-11-09,722.777
2011-11-10,720.229
2011-11-11,738.454
2011-11-14,728.599
2011-11-15,712.521
2011-11-16,705.811
2011-11-17,698.539
2011-11-18,697.609
2011-11-21,672.027
2011-11-22,682.434
2011-11-23,668.591
2011-11-24,669.196
2011-11-25,665.432
2011-11-28,687.729
2011-11-29,687.423
2011-11-30,712.859
2011-12-01,706.354
2011-12-02,714.438
2011-12-05,726.53
2011-12-06,716.909
2011-12-07,717.219
2011-12-08,702.843
2011-12-09,714.282
2011-12-12,692.476
2011-12-13,694.241
2011-12-14,667.823
2011-12-15,673.472
2011-12-16,679.54
2011-12-19,681.953
2011-12-20,697.651
2011-12-21,702.163
2011-12-22,706.568
2011-12-23,711.892
2011-12-26,711.892
2011-12-27,711.426
2011-12-28,707.361
2011-12-29,705.579
2011-12-30,717.117
2012-01-02,721.776
2012-01-03,731.988
2012-01-04,715.566
2012-01-05,703.891
2012-01-06,698.326
2012-01-09,705.669
2012-01-10,712.475
2012-01-11,707.198
2012-01-12,714.408
2012-01-13,705.879
2012-01-16,710.599
2012-01-17,720.806
2012-01-18,726.795
2012-01-19,745.829
2012-01-20,743.27
2012-01-23,752.679
2012-01-24,746.085
2012-01-25,747.913
2012-01-26,762.065
2012-01-27,763.25
2012-01-30,750.903
2012-01-31,753.031
2012-02-01,776.7
2012-02-02,772.185
2012-02-03,782.511
2012-02-06,779.348
2012-02-07,783.933
2012-02-08,776.517
2012-02-09,779.915
2012-02-10,769.841
2012-02-13,772.474
2012-02-14,767.823
2012-02-15,767.202
2012-02-16,767.075
2012-02-17,777.408
2012-02-20,792.832
2012-02-21,793.99
2012-02-22,785.45
2012-02-23,792.988
2012-02-24,804.877
2012-02-27,802.989
2012-02-28,808.827
2012-02-29,799.408
2012-03-01,801.058
2012-03-02,793.526
2012-03-05,791.795
2012-03-06,767.71
2012-03-07,774.87
2012-03-08,795.256
2012-03-09,790.923
2012-03-12,801.767
2012-03-13,804.399
2012-03-14,801.205
2012-03-15,800.061
2012-03-16,809.386
2012-03-19,814.958
2012-03-20,813.355
2012-03-21,814.241
2012-03-22,807.346
2012-03-23,816.273
2012-03-26,831.409
2012-03-27,829.778
2012-03-28,821.321
2012-03-29,816.734
2012-03-30,826.549
2012-04-02,830.67
2012-04-03,831.782
2012-04-04,796.978
2012-04-05,787.953
2012-04-06,787.953
2012-04-09,788.406
2012-04-10,777.396
2012-04-11,782.834
2012-04-12,802.669
2012-04-13,788.952
2012-04-16,792.744
2012-04-17,810.46
2012-04-18,800.399
2012-04-19,799.577
2012-04-20,809.509
2012-04-23,786.184
2012-04-24,796.845
2012-04-25,801.99
2012-04-26,804.764
2012-04-27,807.959
2012-04-30,813.451
2012-05-01,812.805
2012-05-02,804.98
2012-05-03,798.051
2012-05-04,791.181
2012-05-07,788.469
2012-05-08,777.542
2012-05-09,775.025
2012-05-10,778.984
2012-05-11,776.237
2012-05-14,756.698
2012-05-15,753.859
2012-05-16,754.632
2012-05-17,744.651
2012-05-18,737.353
2012-05-21,742.65
2012-05-22,763.789
2012-05-23,743.718
2012-05-24,749.955
2012-05-25,752.132
2012-05-28,756.187
2012-05-29,760.117
2012-05-30,746.071
2012-05-31,747.167
2012-06-01,738.834
2012-06-04,743.922
2012-06-05,736.972
2012-06-06,748.333
2012-06-07,765.215
2012-06-08,750.196
2012-06-11,756.246
2012-06-12,749.811
2012-06-13,755.559
2012-06-14,743.182
2012-06-15,755.321
2012-06-18,750.371
2012-06-19,767.456
2012-06-20,775.236
2012-06-21,769.872
2012-06-22,763.141
2012-06-25,748.641
2012-06-26,745.334
2012-06-27,749.647
2012-06-28,739.994
2012-06-29,773.834
2012-07-02,782.556
2012-07-03,796.107
2012-07-04,798.511
2012-07-05,794.373
2012-07-06,783.067
2012-07-09,776.051
2012-07-10,768.238
2012-07-11,767.783
2012-07-12,759.851
2012-07-13,769.114
2012-07-16,771.983
2012-07-17,777.868
2012-07-18,796.944
2012-07-19,800.751
2012-07-20,791.243
2012-07-23,772.393
2012-07-24,762.319
2012-07-25,772.26
2012-07-26,779.053
2012-07-27,809.746
2012-07-30,803.803
2012-07-31,802.216
2012-08-01,798.713
2012-08-02,777.489
2012-08-03,804.776
2012-08-06,810.706
2012-08-07,815.02
2012-08-08,808.361
2012-08-09,805.869
2012-08-10,804.799
2012-08-13,805.634
2012-08-14,809.032
2012-08-15,803.172
2012-08-16,810.45
2012-08-17,813.033
2012-08-20,818.518
2012-08-21,826.309
2012-08-22,819.065
2012-08-23,816.783
2012-08-24,809.54
2012-08-27,810.868
2012-08-28,813.536
2012-08-29,829.75
2012-08-30,826.254
2012-08-31,832.85
2012-09-03,839.545
2012-09-04,834.362
2012-09-05,841.027
2012-09-06,856.487
2012-09-07,878.924
2012-09-10,879.33
2012-09-11,897.668
2012-09-12,902.414
2012-09-13,899.838
2012-09-14,919.782
2012-09-17,924.166
2012-09-18,911.521
2012-09-19,917.002
2012-09-20,917.834
2012-09-21,925.01
2012-09-24,928.917
2012-09-25,936.176
2012-09-26,913.422
2012-09-27,922.622
2012-09-28,928.369
2012-10-01,937.796
2012-10-02,943.6
2012-10-03,934.35
2012-10-04,955.705
2012-10-05,961.104
2012-10-08,962.205
2012-10-09,966.302
2012-10-10,951.031
2012-10-11,944.325
2012-10-12,951.861
2012-10-15,954.071
2012-10-16,970.361
2012-10-17,981.008
2012-10-18,984.556
2012-10-19,975.552
2012-10-22,979.235
2012-10-23,958.877
2012-10-24,964.023
2012-10-25,961.645
2012-10-26,963.398
2012-10-29,957.351
2012-10-30,964.784
2012-10-31,953.021
2012-11-01,959.23
2012-11-02,953.635
2012-11-05,948.939
2012-11-06,955.444
2012-11-07,939.658
2012-11-08,933.474
2012-11-09,919.83
2012-11-12,924.519
2012-11-13,923.004
2012-11-14,920.397
2012-11-15,918.123
2012-11-16,901.555
2012-11-19,926.638
2012-11-20,928.593
2012-11-21,922.518
2012-11-22,930.021
2012-11-23,940.512
2012-11-26,939.061
2012-11-27,945.477
2012-11-28,942.874
2012-11-29,958.314
2012-11-30,958.538
2012-12-03,967.391
2012-12-04,969.205
2012-12-05,969.183
2012-12-06,978.016
2012-12-07,973.663
2012-12-10,968.001
2012-12-11,980.53
2012-12-12,990.341
2012-12-13,995.769
2012-12-14,995.154
2012-12-17,998.584
2012-12-18,1009.547
2012-12-19,1022.097
2012-12-20,1019.334
2012-12-21,1007.779
2012-12-24,977.041
2012-12-25,977.041
2012-12-26,979.04
2012-12-27,973.081
2012-12-28,974.085
2012-12-31,982.443
2013-01-01,982.443
2013-01-02,1006.203
2013-01-03,986.956
2013-01-04,990.517
2013-01-07,1001.849
2013-01-08,1005.043
2013-01-09,1012.541
2013-01-10,1029.023
2013-01-11,1033.753
2013-01-14,1039.044
2013-01-15,1038.981
2013-01-16,1040.836
2013-01-17,1047.856
2013-01-18,1040.6
2013-01-21,1039.961
2013-01-22,1043.304
2013-01-23,1033.795
2013-01-24,1038.83
2013-01-25,1053.209
2013-01-28,1044.483
2013-01-29,1040.127
2013-01-30,1043.226
2013-01-31,1036.004
2013-02-01,1062.182
2013-02-04,1041.037
2013-02-05,1043.617
2013-02-06,1058.913
2013-02-07,1053.862
2013-02-08,1050.856
2013-02-11,1044.988
2013-02-12,1054.877
2013-02-13,1061.871
2013-02-14,1054.77
2013-02-15,1061.379
2013-02-18,1058.407
2013-02-19,1071.775
2013-02-20,1080.886
2013-02-21,1054.002
2013-02-22,1054.666
2013-02-25,1057.949
2013-02-26,1044.984
2013-02-27,1051.221
2013-02-28,1052.453
2013-03-01,1039.246
2013-03-04,1037.551
2013-03-05,1057.108
2013-03-06,1060.319
2013-03-07,1069.978
2013-03-08,1059.403
2013-03-11,1054.41
2013-03-12,1062.446
2013-03-13,1053.206
2013-03-14,1065.086
2013-03-15,1095.302
2013-03-18,1076.99
2013-03-19,1063.28
2013-03-20,1067.533
2013-03-21,1052.324
2013-03-22,1052.781
2013-03-25,1044.665
2013-03-26,1039.337
2013-03-27,1024.668
2013-03-28,1022.132
2013-03-29,1022.132
2013-04-01,1022.609
2013-04-02,1022.806
2013-04-03,1020.216
2013-04-04,1010.741
2013-04-05,995.724
2013-04-08,994.677
2013-04-09,997.925
2013-04-10,1008.949
2013-04-11,1028.192
2013-04-12,1023.916
2013-04-15,1017.187
2013-04-16,1006.525
2013-04-17,990.098
2013-04-18,992.191
2013-04-19,996.048
2013-04-22,998.194
2013-04-23,1009.46
2013-04-24,1013.868
2013-04-25,1018.719
2013-04-26,1016.482
2013-04-29,1030.079
2013-04-30,1036.34
2013-05-01,1037.048
2013-05-02,1030.277
2013-05-03,1049.406
2013-05-06,1049.468
2013-05-07,1054.905
2013-05-08,1065.44
2013-05-09,1064.122
2013-05-10,1046.607
2013-05-13,1034.653
2013-05-14,1030.43
2013-05-15,1012.261
2013-05-16,1007.321
2013-05-17,977.647
2013-05-20,992.637
2013-05-21,996.574
2013-05-22,996.786
2013-05-23,978.983
2013-05-24,980.088
2013-05-27,986.401
2013-05-28,991.654
2013-05-29,993.026
2013-05-30,997.901
2013-05-31,982.786
2013-06-03,971.7
2013-06-04,978.342
2013-06-05,969.14
2013-06-06,979.977
2013-06-07,989.001
2013-06-10,984.921
2013-06-11,983.191
2013-06-12,995.703
2013-06-13,994.136
2013-06-14,1007.44
2013-06-17,1013.679
2013-06-18,1014.041
2013-06-19,1000.982
2013-06-20,967.049
2013-06-21,955.834
2013-06-24,932.803
2013-06-25,942.031
2013-06-26,955.018
2013-06-27,958.049
2013-06-28,942.104
2013-07-01,945.102
2013-07-02,930.931
2013-07-03,926.111
2013-07-04,929.687
2013-07-05,914.66
2013-07-08,930.915
2013-07-09,939.012
2013-07-10,953.036
2013-07-11,972.598
2013-07-12,976.872
2013-07-15,980.899
2013-07-16,981.475
2013-07-17,976.319
2013-07-18,981.617
2013-07-19,988.985
2013-07-22,985.63
2013-07-23,983.532
2013-07-24,995.2
2013-07-25,992.051
2013-07-26,992.26
2013-07-29,987.296
2013-07-30,986.443
2013-07-31,993.976
2013-08-01,998.298
2013-08-02,1017.529
2013-08-05,1018.129
2013-08-06,1022.543
2013-08-07,1015.386
2013-08-08,1030.785
2013-08-09,1026.428
2013-08-12,1023.308
2013-08-13,1024.736
2013-08-14,1028.193
2013-08-15,1015.186
2013-08-16,1027.824
2013-08-19,1035.704
2013-08-20,1031.748
2013-08-21,1025.017
2013-08-22,1028.648
2013-08-23,1039.618
2013-08-26,1026.698
2013-08-27,1007.226
2013-08-28,996.941
2013-08-29,986.037
2013-08-30,941.259
2013-09-02,938.105
2013-09-03,937.785
2013-09-04,942.15
2013-09-05,944.157
2013-09-06,952.556
2013-09-09,957.648
2013-09-10,976.679
2013-09-11,988.85
2013-09-12,986.764
2013-09-13,980.761
2013-09-16,989.428
2013-09-17,987.591
2013-09-18,987.354
2013-09-19,1008.635
2013-09-20,1009.049
2013-09-23,1004.134
2013-09-24,1006.112
2013-09-25,990.581
2013-09-26,980.464
2013-09-27,983.445
2013-09-30,986.338
2013-10-01,992.338
2013-10-02,1000.27
2013-10-03,996.163
2013-10-04,999.612
2013-10-07,988.051
2013-10-08,993.005
2013-10-09,979.044
2013-10-10,988.243
2013-10-11,990.048
2013-10-14,984.121
2013-10-15,987.501
2013-10-16,993.826
2013-10-17,1005.759
2013-10-18,1022.278
2013-10-21,1033.725
2013-10-22,1048.016
2013-10-23,1044.732
2013-10-24,1055.677
2013-10-25,1050.978
2013-10-28,1042.078
2013-10-29,1042.41
2013-10-30,1047.797
2013-10-31,1037.961
2013-11-01,1029.958
2013-11-04,1032.879
2013-11-05,1026.611
2013-11-06,1049.996
2013-11-07,1031.331
2013-11-08,1011.836
2013-11-11,1020.979
2013-11-12,1020.581
2013-11-13,1006.477
2013-11-14,1007.636
2013-11-15,1014.499
2013-11-18,1017.209
2013-11-19,1010.818
2013-11-20,1004.176
2013-11-21,1002.033
2013-11-22,1005.909
2013-11-25,1011.804
2013-11-26,1019.928
2013-11-27,1027.64
2013-11-28,1039.727
2013-11-29,1044.701
2013-12-02,1035.462
2013-12-03,1021.334
2013-12-04,1020.036
2013-12-05,1026.983
2013-12-06,1042.279
2013-12-09,1044.851
2013-12-10,1048.078
2013-12-11,1047.588
2013-12-12,1028.216
2013-12-13,1028.439
2013-12-16,1034.238
2013-12-17,1030.715
2013-12-18,1034.211
2013-12-19,1035.154
2013-12-20,1044.179
2013-12-23,1049.926
2013-12-24,1048.925
2013-12-25,1048.925
2013-12-26,1050.882
2013-12-27,1070.428
2013-12-30,1083.187
2013-12-31,1082.43
2014-01-01,1082.43
2014-01-02,1071.061
2014-01-03,1065.89
2014-01-06,1068.616
2014-01-07,1069.675
2014-01-08,1066.058
2014-01-09,1066.36
2014-01-10,1091.306
2014-01-13,1095.98
2014-01-14,1097.418
2014-01-15,1097.343
2014-01-16,1100.896
2014-01-17,1106.132
2014-01-20,1108.344
2014-01-21,1102.592
2014-01-22,1106.828
2014-01-23,1115.08
2014-01-24,1093.391
2014-01-27,1080.975
2014-01-28,1092.778
2014-01-29,1093.357
2014-01-30,1086.265
2014-01-31,1084.165
2014-02-03,1074.532
2014-02-04,1064.939
2014-02-05,1072.396
2014-02-06,1088.49
2014-02-07,1098.984
2014-02-10,1105.252
2014-02-11,1116.448
2014-02-12,1114.613
2014-02-13,1124.548
2014-02-14,1127.503
2014-02-17,1144.132
2014-02-18,1151.946
2014-02-19,1158.087
2014-02-20,1155.826
2014-02-21,1161.738
2014-02-24,1188.528
2014-02-25,1187.109
2014-02-26,1188.637
2014-02-27,1188.761
2014-02-28,1204.63
2014-03-03,1167.482
2014-03-04,1196.311
2014-03-05,1200.302
2014-03-06,1216.859
2014-03-07,1202.371
2014-03-10,1205.027
2014-03-11,1216.661
2014-03-12,1211.602
2014-03-13,1209.292
2014-03-14,1192.43
2014-03-17,1206.501
2014-03-18,1215.12
2014-03-19,1217.642
2014-03-20,1207.262
2014-03-21,1205.7
2014-03-24,1204.062
2014-03-25,1215.362
2014-03-26,1221.632
2014-03-27,1215.685
2014-03-28,1225.885
2014-03-31,1239.293
2014-04-01,1247.093
2014-04-02,1245.769
2014-04-03,1241.169
2014-04-04,1235.978
2014-04-07,1225.754
2014-04-08,1219.195
2014-04-09,1226.819
2014-04-10,1229.644
2014-04-11,1209.799
2014-04-14,1205.68
2014-04-15,1194.063
2014-04-16,1204.172
2014-04-17,1222.28
2014-04-18,1222.28
2014-04-21,1219.497
2014-04-22,1236.602
2014-04-23,1243.032
2014-04-24,1252.953
2014-04-25,1245.951
2014-04-28,1247.944
2014-04-29,1244.407
2014-04-30,1252.318
2014-05-01,1252.318
2014-05-02,1255.541
2014-05-05,1260.541
2014-05-06,1276.692
2014-05-07,1251.714
2014-05-08,1264.0
2014-05-09,1249.227
2014-05-12,1248.829
2014-05-13,1227.571
2014-05-14,1222.777
2014-05-15,1210.951
2014-05-16,1194.893
2014-05-19,1196.526
2014-05-20,1189.552
2014-05-21,1176.588
2014-05-22,1180.598
2014-05-23,1172.118
2014-05-26,1182.884
2014-05-27,1195.918
2014-05-28,1196.851
2014-05-29,1199.113
2014-05-30,1214.137
2014-06-02,1211.079
2014-06-03,1200.871
2014-06-04,1215.87
2014-06-05,1223.049
2014-06-06,1236.655
2014-06-09,1236.219
2014-06-10,1236.707
2014-06-11,1231.7
2014-06-12,1234.199
2014-06-13,1215.086
2014-06-16,1207.729
2014-06-17,1206.129
2014-06-18,1207.234
2014-06-19,1214.823
2014-06-20,1202.134
2014-06-23,1184.654
2014-06-24,1154.248
2014-06-25,1150.318
2014-06-26,1143.937
2014-06-27,1152.379
2014-06-30,1150.582
2014-07-01,1171.662
2014-07-02,1179.067
2014-07-03,1181.88
2014-07-04,1171.828
2014-07-07,1160.55
2014-07-08,1141.648
2014-07-09,1143.549
2014-07-10,1121.071
2014-07-11,1116.942
2014-07-14,1122.389
2014-07-15,1116.741
2014-07-16,1127.746
2014-07-17,1118.397
2014-07-18,1112.187
2014-07-21,1115.263
2014-07-22,1113.898
2014-07-23,1128.505
2014-07-24,1144.053
2014-07-25,1137.498
2014-07-28,1130.647
2014-07-29,1131.806
2014-07-30,1134.77
2014-07-31,1123.258
2014-08-01,1106.089
2014-08-04,1103.707
2014-08-05,1137.561
2014-08-06,1111.226
2014-08-07,1106.164
2014-08-08,1078.97
2014-08-11,1103.883
2014-08-12,1100.529
2014-08-13,1101.563
2014-08-14,1101.501
2014-08-15,1100.606
2014-08-18,1106.454
2014-08-19,1112.409
2014-08-20,1109.741
2014-08-21,1118.581
2014-08-22,1110.095
2014-08-25,1111.31
2014-08-26,1124.112
2014-08-27,1130.008
2014-08-28,1125.671
2014-08-29,1119.489
2014-09-01,1123.648
2014-09-02,1125.076
2014-09-03,1127.512
2014-09-04,1114.565
2014-09-05,1111.827
2014-09-08,1112.851
2014-09-09,1105.604
2014-09-10,1108.667
2014-09-11,1107.896
2014-09-12,1106.272
2014-09-15,1097.735
2014-09-16,1081.694
2014-09-17,1087.164
2014-09-18,1100.211
2014-09-19,1091.151
2014-09-22,1081.871
2014-09-23,1085.684
2014-09-24,1077.342
2014-09-25,1068.824
2014-09-26,1065.731
2014-09-29,1058.934
2014-09-30,1055.979
2014-10-01,1045.019
2014-10-02,1027.563
2014-10-03,1032.079
2014-10-06,1026.707
2014-10-07,1015.413
2014-10-08,1026.264
2014-10-09,1018.834
2014-10-10,986.532
2014-10-13,958.104
2014-10-14,966.598
2014-10-15,944.84
2014-10-16,940.676
2014-10-17,992.417
2014-10-20,996.53
2014-10-21,1019.988
2014-10-22,1029.351
2014-10-23,1027.793
2014-10-24,1034.123
2014-10-27,1025.007
2014-10-28,1042.213
2014-10-29,1015.502
2014-10-30,992.895
2014-10-31,991.855
2014-11-03,996.013
2014-11-04,1000.479
2014-11-05,1000.388
2014-11-06,998.269
2014-11-07,992.821
2014-11-10,1004.011
2014-11-11,1005.416
2014-11-12,1000.684
2014-11-13,1006.855
2014-11-14,995.096
2014-11-17,997.76
2014-11-18,1007.883
2014-11-19,1011.676
2014-11-20,1010.291
2014-11-21,1011.761
2014-11-24,1022.418
2014-11-25,1026.813
2014-11-26,1033.873
2014-11-27,1035.803
2014-11-28,1030.989
2014-12-01,1029.231
2014-12-02,1031.021
2014-12-03,1029.804
2014-12-04,1034.213
2014-12-05,1038.586
2014-12-08,1040.609
2014-12-09,1033.944
2014-12-10,1028.391
2014-12-11,1031.273
2014-12-12,1021.078
2014-12-15,1009.13
2014-12-16,1020.905
2014-12-17,1010.744
2014-12-18,1023.789
2014-12-19,1032.263
2014-12-22,1040.998
2014-12-23,1037.487
2014-12-24,1042.375
2014-12-25,1042.375
2014-12-26,1040.75
2014-12-29,1042.53
2014-12-30,1038.029
2014-12-31,1038.855
2015-01-01,1038.855
2015-01-02,1041.082
2015-01-05,1026.923
2015-01-06,1008.97
2015-01-07,998.825
2015-01-08,1009.734
2015-01-09,1017.642
2015-01-12,1020.541
2015-01-13,1028.72
2015-01-14,1017.475
2015-01-15,1007.974
2015-01-16,1004.465
2015-01-19,1029.451
2015-01-20,1019.552
2015-01-21,1020.191
2015-01-22,1009.236
2015-01-23,1006.774
2015-01-26,1026.273
2015-01-27,1034.277
2015-01-28,1029.142
2015-01-29,1025.596
2015-01-30,1022.846
2015-02-02,1036.582
2015-02-03,1057.072
2015-02-04,1053.572
2015-02-05,1062.31
2015-02-06,1048.38
2015-02-09,1038.807
2015-02-10,1045.565
2015-02-11,1039.632
2015-02-12,1062.571
2015-02-13,1073.027
2015-02-16,1073.414
2015-02-17,1080.749
2015-02-18,1087.295
2015-02-19,1091.443
2015-02-20,1084.538
2015-02-23,1085.703
2015-02-24,1085.197
2015-02-25,1087.836
2015-02-26,1070.965
2015-02-27,1073.81
2015-03-02,1076.112
2015-03-03,1064.948
2015-03-04,1057.651
2015-03-05,1067.187
2015-03-06,1053.46
2015-03-09,1043.876
2015-03-10,1020.749
2015-03-11,1023.597
2015-03-12,1020.698
2015-03-13,1021.389
2015-03-16,1039.605
2015-03-17,1031.878
2015-03-18,1029.181
2015-03-19,1030.116
2015-03-20,1061.946
2015-03-23,1074.34
2015-03-24,1077.118
2015-03-25,1080.336
2015-03-26,1055.334
2015-03-27,1056.948
2015-03-30,1073.02
2015-03-31,1058.869
2015-04-01,1060.623
2015-04-02,1077.473
2015-04-03,1077.473
2015-04-06,1092.424
2015-04-07,1085.981
2015-04-08,1085.018
2015-04-09,1090.048
2015-04-10,1095.094
2015-04-13,1089.554
2015-04-14,1102.371
2015-04-15,1098.342
2015-04-16,1102.762
2015-04-17,1087.438
2015-04-20,1092.087
2015-04-21,1097.104
2015-04-22,1099.178
2015-04-23,1106.78
2015-04-24,1119.631
2015-04-27,1149.437
2015-04-28,1150.149
2015-04-29,1146.286
2015-04-30,1143.412
2015-05-01,1145.147
2015-05-04,1152.327
2015-05-05,1135.801
2015-05-06,1145.798
2015-05-07,1133.517
2015-05-08,1154.953
2015-05-11,1154.731
2015-05-12,1154.541
2015-05-13,1175.784
2015-05-14,1201.025
2015-05-15,1215.536
2015-05-18,1209.311
2015-05-19,1196.55
2015-05-20,1202.168
2015-05-21,1219.033
